ÈÕÆÚ,000657.SZ,000831.SZ,000960.SZ,002149.SZ,002167.SZ,002378.SZ,002428.SZ,002460.SZ,002466.SZ,002716.SZ,002842.SZ,300618.SZ,600111.SH,600259.SH,600392.SH,600456.SH,600459.SH,600549.SH,600711.SH,601958.SH,603399.SH,603663.SH,603799.SH,603993.SH,000657.SZ,000831.SZ,000960.SZ,002149.SZ,002167.SZ,002378.SZ,002428.SZ,002460.SZ,002466.SZ,002716.SZ,002842.SZ,300618.SZ,600111.SH,600259.SH,600392.SH,600456.SH,600459.SH,600549.SH,600711.SH,601958.SH,603399.SH,603663.SH,603799.SH,603993.SH,000657.SZ,000831.SZ,000960.SZ,002149.SZ,002167.SZ,002378.SZ,002428.SZ,002460.SZ,002466.SZ,002716.SZ,002842.SZ,300618.SZ,600111.SH,600259.SH,600392.SH,600456.SH,600459.SH,600549.SH,600711.SH,601958.SH,603399.SH,603663.SH,603799.SH,603993.SH,000657.SZ,000831.SZ,000960.SZ,002149.SZ,002167.SZ,002378.SZ,002428.SZ,002460.SZ,002466.SZ,002716.SZ,002842.SZ,300618.SZ,600111.SH,600259.SH,600392.SH,600456.SH,600459.SH,600549.SH,600711.SH,601958.SH,603399.SH,603663.SH,603799.SH,603993.SH,000657.SZ,000831.SZ,000960.SZ,002149.SZ,002167.SZ,002378.SZ,002428.SZ,002460.SZ,002466.SZ,002716.SZ,002842.SZ,300618.SZ,600111.SH,600259.SH,600392.SH,600456.SH,600459.SH,600549.SH,600711.SH,601958.SH,603399.SH,603663.SH,603799.SH,603993.SH,000657.SZ,000831.SZ,000960.SZ,002149.SZ,002167.SZ,002378.SZ,002428.SZ,002460.SZ,002466.SZ,002716.SZ,002842.SZ,300618.SZ,600111.SH,600259.SH,600392.SH,600456.SH,600459.SH,600549.SH,600711.SH,601958.SH,603399.SH,603663.SH,603799.SH,603993.SH
2019/7/25,-0.1555,0.228,-0.0937,-0.852,-1.295,-1.2945,-1.3274,-0.1345,-3.7791,-3.1332,-0.2851,-4.1791,0.4468,-0.0291,-0.4082,0.043,0,-0.0771,-0.7843,-0.9957,-0.9452,1.943,-0.7246,-2.9412,0.3756,2.0659,0.3632,3.9227,0.7135,1.3908,1.76,1.1229,1.9844,8.5471,7.2086,3.0117,0.8434,1.803,1.0724,0.9107,1.3274,0.3721,0.7683,0.3992,1.1333,10.3438,1.0057,0.8615,4966001719,12937925659,17789074651,3959908641,4243606290,5631630105,4310459442,17836542014,26324497028,4619041073,1607730800,6659189648,40835661840,9019640249,13998498156,9999374868,7130263499,18222358752,7575084663,22457166624,5324370802,1094406041,21903126053,64126754476,41.5916,127.1122,20.1872,65.6637,400.8069,121.8037,506.8454,23.5424,12.0266,60.1743,36.0676,15.8516,69.9491,-39.0209,59.8049,70.8712,45.3739,36.7025,27.7893,58.8867,30.0524,40.3129,14.5061,16.9138,1.7758,6.0919,1.4884,2.2022,4.0849,2.8293,2.9292,3.6346,2.6104,1.9275,4.5131,5.9027,4.4265,6.1787,3.2989,2.8211,3.4352,2.5275,1.5587,1.724,2.4112,5.6389,2.9164,1.9147,0.691,13.9898,0.4492,2.3025,8.4632,3.0159,9.3956,5.7554,4.2374,0.6688,2.2933,4.0313,2.9263,4.3079,2.751,2.9322,0.4176,0.9366,0.3797,2.5582,1.536,4.9963,1.5339,3.0199
2019/7/26,-0.4673,-1.0614,-0.5629,-1.5038,-1.0204,-0.1639,-0.299,1.6379,1.9422,-4.0431,-1.4296,7.0213,-0.4448,0.5231,-0.3074,-1.2048,-0.9208,-0.463,0.1976,1.7241,-1.6221,-3.6849,4.1363,-0.551,0.362,1.7153,0.3228,2.7437,0.6826,0.9007,1.0168,1.4706,1.2344,8.4144,5.8342,3.937,0.5729,2.1187,1.0251,0.9151,1.4786,0.3511,1.1169,0.6153,1.804,6.9803,2.7792,0.9488,4942796104,12800601202,17688948527,3900361143,4200304185,5622397925,4297573166,17884575789,26835762615,4432287391,1584746800,7126753167,40654008540,9066822325,13955469985,9878900472,7064607298,18137995980,7590055186,22844359152,5238002191,1054078499,22809094770,63773439025,41.3972,125.763,20.0735,64.6763,396.717,121.604,505.3302,23.6058,12.2602,57.7414,35.552,16.9646,69.6379,-39.225,59.6211,70.0173,44.9561,36.5326,27.8443,59.902,29.5649,38.8274,15.1061,16.8206,1.7675,6.0272,1.48,2.1691,4.0433,2.8247,2.9205,3.6444,2.6611,1.8495,4.4485,6.3172,4.4068,6.211,3.2888,2.7871,3.4036,2.5158,1.5617,1.7538,2.3721,5.4311,3.037,1.9042,0.6878,13.8414,0.4467,2.2678,8.3769,3.0109,9.3675,5.7709,4.3197,0.6417,2.2605,4.3144,2.9133,4.3304,2.7426,2.8969,0.4138,0.9322,0.3805,2.6023,1.5111,4.8122,1.5974,3.0033
2019/7/29,-0.626,-0.5364,0,-0.7634,-0.2946,-0.9852,-0.1499,-0.6267,-1.1008,-2.809,-0.3626,2.3511,0.3575,-0.9829,-0.7194,0.8711,-0.9913,-0.3101,-0.5917,-0.4237,-2.4248,-0.3298,2.243,-1.9391,0.3717,1.7314,0.3035,2.3515,0.8012,0.8105,0.9135,0.9675,0.7046,7.0556,4.9949,3.3848,0.5208,1.0761,0.8573,0.9323,1.5819,0.2711,0.7778,0.4263,1.0478,5.8626,2.7366,0.8513,4911855283,12731938973,17688948527,3870587393,4187932155,5567004842,4291130028,17772496979,26540364720,4307784936,1579000800,7294310060,40799331180,8977700626,13855070920,9964953612,6994574016,18081754132,7545143617,22747561020,5110989529,1050601987,23320700634,62536834944,41.1381,125.0884,20.0735,64.1826,395.5485,120.4059,504.5725,23.4579,12.1252,56.1194,35.4231,17.3634,69.8869,-38.8394,59.1922,70.6272,44.5104,36.4193,27.6795,59.6482,28.848,38.6994,15.4449,16.4944,1.7565,5.9949,1.48,2.1525,4.0314,2.7968,2.9161,3.6215,2.6319,1.7976,4.4324,6.4657,4.4225,6.15,3.2651,2.8114,3.3699,2.508,1.5525,1.7463,2.3145,5.4132,3.1051,1.8672,0.6835,13.7671,0.4467,2.2505,8.3522,2.9813,9.3535,5.7347,4.2721,0.6237,2.2523,4.4158,2.9237,4.2878,2.7228,2.9221,0.4097,0.9294,0.3782,2.5913,1.4745,4.7963,1.6332,2.945
2019/7/30,0.315,-0.4622,0.6604,1.7582,0,0.1658,0.3003,0.3153,0.214,2.6012,-1.2373,1.4001,-0.3562,-0.0584,1.1387,2.1589,2.5031,0.6221,1.1905,-0.1418,0.8946,-3.1105,1.9196,0,0.4698,1.6081,0.4664,3.3315,0.5615,0.6927,1.3792,1.1269,0.9254,7.996,5.3888,3.2727,0.8681,1.0607,0.9381,2.9329,2.1988,0.3473,1.0986,0.2704,1.1843,8.1159,2.8786,0.5224,4927325693,12673085635,17805762338,3938641677,4187932155,5576237022,4304016304,17828536384,26597172008,4419837145,1559464400,7396439976,40654008540,8972458173,14012840879,10180086462,7169657220,18194237828,7634966756,22715294976,5156714087,1017922772,23768355765,62536834944,41.2677,124.5102,20.2061,65.3111,395.5485,120.6056,506.0878,23.5318,12.1512,57.5792,34.9848,17.6066,69.6379,-38.8168,59.8662,72.152,45.6246,36.6459,28.009,59.5636,29.1061,37.4956,15.7414,16.4944,1.762,5.9672,1.4897,2.1904,4.0314,2.8015,2.9248,3.6329,2.6375,1.8443,4.3776,6.5562,4.4068,6.1464,3.3023,2.8721,3.4542,2.5236,1.571,1.7438,2.3353,5.2448,3.1647,1.8672,0.6857,13.7035,0.4496,2.2901,8.3522,2.9862,9.3816,5.7528,4.2813,0.6399,2.2245,4.4776,2.9133,4.2853,2.7538,2.9852,0.4199,0.9351,0.3827,2.5876,1.4877,4.6472,1.6646,2.945
2019/7/31,-2.8257,0.6192,-0.656,-2.4838,0.8863,-0.6623,-1.497,-0.7185,-0.5126,-1.831,-1.0317,3.3657,0.4468,0.6427,-0.5118,0.4227,-1.221,0.3091,0.1961,0.2841,5.0246,-4.8497,4.843,2.2599,0.7095,2.4098,0.322,3.0802,0.9801,0.8401,1.3966,1.5325,0.9215,4.5725,5.182,4.4079,0.8395,1.8891,1.1449,2.3265,1.2275,0.3852,1.1273,0.3801,3.4743,7.2533,5.0233,1.0241,4788092000,12751556753,17688948527,3840813644,4225048245,5539308300,4239584922,17700446316,26460834518,4338910550,1543375600,7645381645,40835661840,9030125155,13941127261,10223113032,7082115618,18250479676,7649937279,22779827064,5415819918,968556298.9,24919468959,63950096750,40.1015,125.2812,20.0735,63.6889,399.0541,119.8069,498.5116,23.3628,12.0889,56.5249,34.6239,18.1991,69.9491,-39.0662,59.5598,72.457,45.0675,36.7592,28.0639,59.7328,30.5685,35.6772,16.5037,16.8672,1.7122,6.0041,1.48,2.136,4.0671,2.7829,2.8811,3.6068,2.624,1.8106,4.3324,6.7769,4.4265,6.1859,3.2854,2.8842,3.412,2.5314,1.5741,1.7488,2.4526,4.9904,3.318,1.9094,0.6663,13.7883,0.4467,2.2332,8.4262,2.9664,9.2411,5.7114,4.2593,0.6282,2.2015,4.6283,2.9263,4.3129,2.7397,2.9978,0.4148,0.938,0.3835,2.595,1.5624,4.4218,1.7452,3.0116
2019/8/1,0.4847,-2.0769,-0.6604,0.5537,-1.4641,-0.8333,0,4.8847,7.8145,-4.4476,0,4.2371,-1.5125,-1.8868,-0.3086,-0.5892,-0.618,1.772,0.3914,-2.8329,0.7505,0.5025,5.3037,2.7624,0.3618,1.7147,0.397,2.3501,0.5182,0.9624,1.2817,5.1656,4.4042,6.1309,6.0885,5.5798,0.6704,1.5715,1.0503,1.4313,1.4403,0.9529,2.0067,0.4518,2.3754,1.3252,7.2407,1.5716,4811297616,12486716728,17572134716,3862080608,4163188095,5493147398,4239584922,18565054277,28528619783,4145931745,1543375600,7969324970,40218040620,8859745435,13898099091,10162875834,7038344817,18573870302,7679878325,22134506184,5456463970,2641052176,26241117441,65716674009,40.2959,122.6792,19.941,64.0415,393.2114,118.8085,498.5116,24.504,13.0336,54.0109,34.6239,18.9703,68.8911,-38.3291,59.376,72.03,44.789,37.4105,28.1738,58.0406,30.798,35.8565,17.379,17.3331,1.7205,5.8794,1.4702,2.1478,4.0075,2.7597,2.8811,3.783,2.829,1.73,4.3324,7.064,4.3595,6.0692,3.2753,2.8672,3.391,2.5763,1.5802,1.6993,2.471,5.0155,3.494,1.9622,0.6695,13.502,0.4437,2.2456,8.3028,2.9417,9.2411,5.9904,4.5922,0.6003,2.2015,4.8245,2.882,4.2315,2.7313,2.9801,0.4122,0.9546,0.385,2.5215,1.5741,4.444,1.8378,3.0948
2019/8/2,4.3408,9.9764,-1.7094,-1.652,1.3373,6.3866,3.3435,-1.4661,0,0.1502,5.5101,-2.6832,9.0334,8.1065,5.676,-3.6833,0.0622,4.1635,-1.3645,-0.7289,0.9311,2.3571,-1.0561,-1.8817,1.3041,8.5607,0.5514,2.5564,1.8186,3.7471,3.8511,3.7493,3.698,4.8252,18.2334,3.3291,4.3513,7.1818,4.8058,1.7748,2.5213,2.4754,1.6764,0.3705,2.168,2.3968,4.9283,0.757,5020148155,13732445734,17271756345,3798279717,4218862230,5843970257,4381333962,18292862882,28535237121,4152156868,1628416400,7755490460,43851106620,9577961485,14686948884,9788544675,7042721897,19347195712,7575084663,21973175964,5507269035,2703305549,25963997598,64480069928,42.0451,134.9182,19.6001,62.9836,398.4698,126.3963,515.1792,24.1447,13.0336,54.092,36.5317,18.4612,75.1144,-41.4363,62.7462,69.3769,44.8168,38.9681,27.7893,57.6176,31.0847,36.7016,17.1955,17.007,1.7952,6.466,1.4451,2.1123,4.0611,2.936,2.9774,3.7276,2.829,1.7326,4.5711,6.8745,4.7534,6.5611,3.4612,2.7616,3.3931,2.6836,1.5587,1.6869,2.494,5.1337,3.4571,1.9253,0.6986,14.849,0.4361,2.2085,8.4139,3.1296,9.5501,5.9026,4.5922,0.6012,2.3228,4.695,3.1424,4.5745,2.8863,2.8704,0.4125,0.9944,0.3797,2.5031,1.5888,4.5487,1.8183,3.0365
2019/8/5,-2.0031,5.5714,-0.7729,-1.7917,2.1994,-0.4739,3.0882,-3.8074,-3.7834,1.7991,-3.3169,-2.0576,0.8285,1.2589,-0.293,-3.956,0.2486,-2.0349,1.3834,0.2937,-2.0295,-2.4424,-3.0378,-2.4658,0.9485,8.3934,0.4529,1.8362,2.5599,2.6235,4.2637,2.8169,2.1802,13.051,12.4608,3.1345,3.7473,4.9863,3.1295,1.7432,3.1274,1.2846,2.484,0.4055,2.4657,1.6598,4.1945,0.7384,4919590488,14497539139,17138254847,3730225433,4311652455,5816273715,4516639864,17596373135,27455648301,4226858340,1574404000,7595912467,44214413220,9698537902,14643920714,9401305545,7060230217,18953502776,7679878325,22037708052,5395497892,2637279244,25175271891,62890150395,41.2029,142.4351,19.4486,61.8551,407.2338,125.7972,531.0891,23.2254,12.5405,55.0652,35.32,18.0814,75.7367,-41.9579,62.5623,66.6323,44.9283,38.1752,28.1738,57.7868,30.4538,35.8052,16.6732,16.5876,1.7593,6.8262,1.4339,2.0745,4.1504,2.9221,3.0693,3.5856,2.722,1.7638,4.4195,6.733,4.7927,6.6437,3.4511,2.6523,3.4015,2.629,1.5802,1.6918,2.4434,5.0084,3.3521,1.8778,0.6846,15.6763,0.4328,2.1689,8.5989,3.1147,9.845,5.6779,4.4184,0.612,2.2458,4.5984,3.1684,4.6321,2.8778,2.7568,0.4135,0.9742,0.385,2.5104,1.5565,4.4376,1.7631,2.9617
2019/8/6,1.1006,-1.0149,-2.2395,-5.1311,-1.5782,3.1746,-3.5663,-4.9591,-4.8013,-6.1856,4.3796,1.1765,-1.8899,-3.5135,-2.8404,-2.151,-6.1996,-1.4095,-5.848,-2.489,-0.9416,-5.7225,0.6351,-4.7753,1.5442,8.4906,0.7446,3.1664,2.217,4.4781,4.1727,2.9167,2.305,10.208,19.2476,3.5746,3.115,4.4903,3.3478,1.9902,4.1124,1.4156,2.9874,0.4084,2.5086,1.8882,4.3025,0.9197,4973736924,14350405792,16754438039,3538822760,4243606290,6000917325,4355561410,16723759545,26137413532,3965403185,1643356000,7685276143,43378808040,9357778462,14227981732,9199080666,6622522206,18686353998,7230762633,21489185304,5344692827,2486361977,25335148724,59886969056,41.6564,140.9895,19.013,58.6812,400.8069,129.7908,512.1487,22.0737,11.9384,51.6591,36.8668,18.2941,74.3054,-40.4837,60.7853,65.1991,42.1429,37.6371,26.5262,56.3485,30.1671,33.7563,16.779,15.7955,1.7786,6.757,1.4018,1.968,4.0849,3.0148,2.9599,3.4078,2.5913,1.6547,4.6131,6.8122,4.7022,6.4103,3.353,2.5953,3.1906,2.5919,1.4878,1.6497,2.4204,4.7218,3.3734,1.7881,0.6921,15.5172,0.4231,2.0576,8.4632,3.2136,9.4939,5.3963,4.2063,0.5741,2.3441,4.6525,3.1085,4.4693,2.7961,2.6975,0.3879,0.9604,0.3625,2.448,1.5419,4.1837,1.7743,2.8202
2019/8/7,6.2208,7.2454,1.5936,-2.2837,2.3324,5.5385,7.8402,3.7817,6,1.2559,10,10.0083,3.0988,5.5462,3.8306,0.8419,1.9828,3.6117,9.9379,9.6096,5.2281,2.2762,10.0126,10.0295,2.428,9.1764,0.7791,2.1697,3.1973,4.9781,6.2828,2.9067,3.2386,7.4992,25.3273,1.1834,3.506,5.3258,3.392,1.2842,2.6135,1.7377,6.8318,1.7609,4.3308,1.2768,1.158,1.6464,5283145131,15390148112,17021441036,3458008298,4342582530,6333275823,4697047733,17356204257,27705658344,4015204167,1807691600,8454442069,44723042460,9876781301,14773005226,9276528492,6753834610,19361256174,7949347740,23554212120,5624120684,2542955952,27871861133,65893331735,44.2477,151.2048,19.316,57.3411,410.1551,136.9792,552.3024,22.9084,12.6547,52.3079,40.5535,20.125,76.6079,-42.729,63.1138,65.748,42.9785,38.9964,29.1623,61.7633,31.7443,34.5246,18.4591,17.3797,1.8893,7.2465,1.4241,1.9231,4.1802,3.1818,3.1919,3.5367,2.7468,1.6755,5.0744,7.494,4.8479,6.7658,3.4815,2.6171,3.2539,2.6855,1.6357,1.8083,2.5469,4.8292,3.7111,1.9675,0.7352,16.6415,0.4298,2.0106,8.6606,3.3916,10.2383,5.6004,4.4586,0.5813,2.5786,5.1181,3.2049,4.7172,2.9032,2.7202,0.3956,0.9951,0.3985,2.6832,1.6225,4.2789,1.952,3.1031
2019/8/8,-2.6354,-3.6329,-0.1961,0.861,-0.9972,-4.0816,-0.2743,-1.7528,-2.2149,3.876,-4.1322,10.0038,-2.8432,-2.8397,-0.6796,0.2319,0.0648,-2.3239,-0.7533,-3.5616,-0.7227,-0.816,3.4417,0.2681,1.5214,6.6832,0.526,1.5609,2.279,3.4201,6.7792,1.8776,1.9124,10.5315,25.3999,13.9511,2.1121,3.9309,2.3608,1.0229,2.0958,1.1525,5.7683,1.4613,2.5979,1.1174,12.439,3.3434,5143911438,14831041393,16988065661,3487782047,4299280425,6074774769,4684161457,17051990345,27091997331,4170832236,1732993600,9300205432,43451469360,9596310070,14672606161,9298041777,6758211690,18911321390,7889465647,22715294976,5583476633,2522204828,28831122128,66069989460,43.0816,145.7117,19.2782,57.8348,406.0653,131.3882,550.7871,22.5069,12.3744,54.3353,38.8778,22.1383,74.4298,-41.5157,62.6849,65.9005,43.0063,38.0902,28.9426,59.5636,31.5149,34.2429,19.0944,17.4263,1.8395,6.9833,1.4213,1.9396,4.1385,3.0519,3.1832,3.4747,2.6859,1.7404,4.8647,8.2437,4.71,6.5737,3.4578,2.6232,3.256,2.6231,1.6234,1.7438,2.5285,4.7898,3.8388,1.9727,0.7158,16.0369,0.429,2.0279,8.5743,3.2532,10.2102,5.5022,4.3599,0.6039,2.472,5.6301,3.1137,4.5833,2.8835,2.7265,0.3958,0.972,0.3955,2.5876,1.6108,4.244,2.0191,3.1114
2019/8/9,-1.6541,-2.3148,-1.7682,-2.8049,-1.8705,-1.5198,-3.7139,-1.5023,-1.3423,-2.8358,0.3979,-2.2135,-1.505,-1.1472,-0.9775,-0.1388,-2.3316,-1.487,10.0569,-3.8352,0.091,0.8975,-1.1091,2.6738,1.0254,5.5119,0.4614,1.8214,1.6512,2.6633,3.9162,1.5347,1.263,8.4596,18.2352,10.7433,1.6129,2.917,1.6948,0.8703,2.2908,0.8503,14.9363,1.026,2.7726,1.2615,6.2843,1.8138,5058824181,14487730249,16687687290,3389954014,4218862230,5982452964,4510196726,16795810208,26728346360,4052554904,1739888800,9094349821,42797517480,9486218559,14529178926,9285133806,6600636806,18630112150,8682903369,21844111788,5588557139,2544842418,28511368463,67836566719,42.369,142.3387,18.9373,56.2127,398.4698,129.3914,530.3315,22.1688,12.2083,52.7945,39.0324,21.6483,73.3096,-41.0394,62.0721,65.809,42.0036,37.5238,31.8534,57.2792,31.5435,34.5503,18.8826,17.8923,1.809,6.8216,1.3962,1.8852,4.0611,3.0056,3.065,3.4225,2.6499,1.6911,4.884,8.0612,4.6391,6.4983,3.424,2.6196,3.1801,2.5841,1.7866,1.677,2.5308,4.8328,3.7963,2.0255,0.704,15.6657,0.4214,1.9711,8.4139,3.2037,9.831,5.4195,4.3014,0.5867,2.4818,5.5055,3.0669,4.5307,2.8553,2.7228,0.3866,0.9575,0.4353,2.4884,1.6122,4.2821,1.9967,3.1946
2019/8/12,-1.3761,-2.8436,0.8,1.3802,-2.0528,-1.5432,-2,1.1916,0.0425,-2.9186,-1.8494,-1.7021,-3.2258,-4.4487,-3.9487,1.1121,0.3979,-1.9623,-4.1379,-2.8065,-1.5455,1.0378,-3.215,-3.125,0.7615,5.1316,0.3368,1.5892,1.992,2.2571,3.9287,1.5178,1.0468,6.6345,13.9814,7.8259,2.1216,3.9579,2.3981,1.1106,1.7106,0.8693,8.9392,0.7538,2.6354,0.801,5.1461,0.9838,4989207335,14075756877,16821188788,3436741334,4132258020,5890131159,4419992791,16995950940,26739710453,3934277572,1707711200,8939559168,41416952400,9064201099,13955469985,9388397574,6626899287,18264540138,8323610816,21231056952,5502188529,2571252940,27594741290,65716674009,41.7859,138.2912,19.0888,56.9885,390.2901,127.3947,519.7249,22.4329,12.2135,51.2536,38.3106,21.2798,70.9448,-39.2137,59.6211,66.5409,42.1707,36.7875,30.5353,55.6716,31.056,34.9088,18.2755,17.3331,1.7841,6.6276,1.4074,1.9113,3.9778,2.9592,3.0037,3.4633,2.651,1.6417,4.7937,7.924,4.4895,6.2092,3.2888,2.6487,3.1927,2.5334,1.7127,1.6299,2.4917,4.883,3.6742,1.9622,0.6943,15.2202,0.4248,1.9983,8.2412,3.1543,9.6344,5.4841,4.3032,0.5696,2.4359,5.4118,2.968,4.3291,2.7426,2.753,0.3881,0.9387,0.4173,2.4185,1.5873,4.3265,1.9325,3.0948
2019/8/13,2.7907,0.6272,0.3968,-2.3515,1.0479,3.2915,10.0583,-1.7899,-1.275,6.8038,3.4993,-0.0536,0,0.1157,-0.4111,-0.4125,2.1797,0.3849,4.3165,0.304,1.108,4.0352,-0.8884,0.8065,0.987,4.2243,0.3651,1.5915,1.4954,2.9887,3.4434,1.1802,0.7913,11.0499,19.9123,6.5146,1.2684,2.1553,1.2764,0.7728,2.534,0.5764,11.8938,0.5106,3.1594,2.4061,4.1155,0.9374,5128441028,14164036886,16887939537,3355926872,4175560125,6084006950,4864569326,16691737028,26398787667,4201957850,1767469600,8934771828,41416952400,9074686005,13898099091,9349673661,6771342930,18334842448,8682903369,21295589040,5563154607,2675008561,27349596813,66246647186,42.9521,139.1585,19.1645,55.6484,394.3799,131.5879,572.0004,22.0314,12.0577,54.7408,39.6512,21.2684,70.9448,-39.259,59.376,66.2664,43.0899,36.9291,31.8534,55.8408,31.4001,36.3175,18.1132,17.4729,1.8339,6.6692,1.413,1.8663,4.0194,3.0566,3.3058,3.4013,2.6172,1.7534,4.9615,7.9198,4.4895,6.2164,3.2753,2.6378,3.2623,2.5431,1.7866,1.6349,2.5193,5.08,3.6416,1.978,0.7136,15.3156,0.4265,1.9513,8.3275,3.2581,10.6034,5.386,4.2483,0.6084,2.5212,5.4089,2.968,4.3341,2.7313,2.7417,0.3966,0.9424,0.4353,2.4259,1.6049,4.5011,1.9154,3.1197
2019/8/14,-0.1508,-3.7396,-0.3953,-0.2535,-1.6296,-1.214,2.5166,0.5755,1.0762,-3.8519,0.5852,8.8587,-1.4035,-2.5419,-2.064,1.0584,-0.6464,-1.0736,1.0345,-0.303,-1.0046,-0.8463,4.8324,2.6667,0.7306,4.7516,0.3664,1.4796,1.3167,2.0872,9.697,1.5712,1.3113,8.488,18.4657,9.3957,1.3489,2.7183,1.6604,1.1827,1.9797,0.602,8.7979,0.4253,2.1428,1.7857,6.411,1.4599,5120705823,13634356836,16821188788,3347420086,4107513960,6010149506,4986988951,16787804579,26682889988,4040104658,1777812400,9726278673,40835661840,8844018076,13611244620,9448634772,6727572129,18137995980,8772726507,21231056952,5507269035,2652370971,28671245295,68013224445,42.8873,133.9545,19.0888,55.5073,387.953,129.9905,586.3951,22.1582,12.1875,52.6323,39.8832,23.1525,69.9491,-38.2611,58.1505,66.9678,42.8114,36.5326,32.1829,55.6716,31.0847,36.0101,18.9885,17.9389,1.8312,6.4198,1.4074,1.8616,3.9539,3.0195,3.389,3.4209,2.6454,1.6859,4.9905,8.6214,4.4265,6.0584,3.2077,2.6657,3.2412,2.5158,1.8051,1.6299,2.494,5.037,3.8176,2.0308,0.7126,14.7429,0.4248,1.9463,8.1918,3.2186,10.8703,5.417,4.2941,0.5849,2.5359,5.8881,2.9263,4.224,2.6749,2.7707,0.394,0.9322,0.4398,2.4185,1.5888,4.463,2.0079,3.2029
2019/8/15,-1.6616,-1.7266,-0.496,-0.5083,-2.1084,-1.8433,1.8088,-1.7644,-0.8944,-0.1541,-1.3575,0.9516,-0.8007,-1.1559,-2.2129,0.8652,-0.7807,-0.4651,-2.2184,-1.5198,-1.107,-0.2134,-1.3755,-1.8182,0.6395,4.0796,0.429,1.8541,1.3354,1.6593,8.1237,1.9852,1.0967,8.4442,14.8805,7.5028,1.0745,2.0246,1.7379,1.1135,1.9232,0.5195,7.2307,0.4143,1.6798,1.4178,4.1579,0.8409,5035618566,13398943480,16737750352,3330406515,4020909750,5899363340,5077192886,16491596296,26444244039,4033879536,1753679200,9818833909,40508685900,8741790244,13310047427,9530385255,6675047168,18053633208,8578109708,20908396512,5446302957,2646711574,28276882442,66776620364,42.1746,131.6416,18.9941,55.2252,379.7733,127.5943,597.0017,21.7672,12.0785,52.5512,39.3418,23.3728,69.389,-37.8188,56.8637,67.5472,42.4771,36.3627,31.469,54.8255,30.7406,35.9333,18.7273,17.6127,1.8007,6.309,1.4004,1.8521,3.8706,2.9638,3.4503,3.3605,2.6217,1.6833,4.9228,8.7034,4.391,5.9883,3.1367,2.6888,3.2159,2.5041,1.765,1.6051,2.4664,5.0263,3.765,1.9938,0.7007,14.4883,0.4227,1.9364,8.0191,3.1592,11.0669,5.3214,4.2556,0.584,2.5015,5.9441,2.9029,4.1751,2.6157,2.7947,0.3909,0.9279,0.43,2.3818,1.5712,4.4535,1.9803,3.1447
2019/8/16,4.1475,4.9048,-0.0997,0.3831,-0.3077,3.1299,-0.8883,0.1942,0.7306,-1.2346,4.5216,-2.1453,2.6906,3.7481,2.5862,1.1287,-0.459,1.1682,-2.2688,-0.1543,-1.2127,2.2808,-2.7139,-1.3228,1.9816,6.1601,0.4028,1.5925,1.0631,2.8386,4.6919,1.567,1.1892,5.8946,25.4024,4.5928,1.9812,3.7164,2.0773,1.0412,1.8748,0.6759,5.7594,0.3706,1.7261,2.3407,3.3417,0.58,5244469105,14056139098,16721062665,3343166694,4008537720,6084006950,5032090919,16523618813,26637433617,3984078554,1832974000,9608190959,41598605700,9069443552,13654272791,9637951680,6644407607,18264540138,8383492908,20876130468,5380256373,2707078480,27509473646,65893331735,43.9238,138.0984,18.9752,55.4368,378.6047,131.5879,591.6984,21.8095,12.1667,51.9024,41.1207,22.8714,71.256,-39.2363,58.3343,68.3096,42.2821,36.7875,30.755,54.7409,30.3678,36.7529,18.2191,17.3797,1.8754,6.6184,1.399,1.8592,3.8587,3.0566,3.4196,3.367,2.6409,1.6625,5.1453,8.5167,4.5092,6.2128,3.2178,2.7191,3.2012,2.5334,1.725,1.6027,2.4365,5.1409,3.6629,1.9675,0.7298,15.199,0.4222,1.9439,7.9944,3.2581,10.9686,5.3317,4.2867,0.5768,2.6146,5.8166,2.981,4.3316,2.6834,2.8262,0.3892,0.9387,0.4203,2.3781,1.5521,4.5551,1.9266,3.1031
