ÈÕÆÚ,000633.SZ,000795.SZ,000962.SZ,000969.SZ,000970.SZ,002056.SZ,002057.SZ,002130.SZ,002182.SZ,002340.SZ,300127.SZ,300224.SZ,300395.SZ,300489.SZ,300748.SZ,600114.SH,600206.SH,600330.SH,600366.SH,600516.SH,600614.SH,600615.SH,600980.SH,603045.SH,603260.SH,603612.SH,603688.SH,603826.SH,603978.SH,688122.SH,900907.SH,000633.SZ,000795.SZ,000962.SZ,000969.SZ,000970.SZ,002056.SZ,002057.SZ,002130.SZ,002182.SZ,002340.SZ,300127.SZ,300224.SZ,300395.SZ,300489.SZ,300748.SZ,600114.SH,600206.SH,600330.SH,600366.SH,600516.SH,600614.SH,600615.SH,600980.SH,603045.SH,603260.SH,603612.SH,603688.SH,603826.SH,603978.SH,688122.SH,900907.SH,000633.SZ,000795.SZ,000962.SZ,000969.SZ,000970.SZ,002056.SZ,002057.SZ,002130.SZ,002182.SZ,002340.SZ,300127.SZ,300224.SZ,300395.SZ,300489.SZ,300748.SZ,600114.SH,600206.SH,600330.SH,600366.SH,600516.SH,600614.SH,600615.SH,600980.SH,603045.SH,603260.SH,603612.SH,603688.SH,603826.SH,603978.SH,688122.SH,900907.SH,000633.SZ,000795.SZ,000962.SZ,000969.SZ,000970.SZ,002056.SZ,002057.SZ,002130.SZ,002182.SZ,002340.SZ,300127.SZ,300224.SZ,300395.SZ,300489.SZ,300748.SZ,600114.SH,600206.SH,600330.SH,600366.SH,600516.SH,600614.SH,600615.SH,600980.SH,603045.SH,603260.SH,603612.SH,603688.SH,603826.SH,603978.SH,688122.SH,900907.SH,000633.SZ,000795.SZ,000962.SZ,000969.SZ,000970.SZ,002056.SZ,002057.SZ,002130.SZ,002182.SZ,002340.SZ,300127.SZ,300224.SZ,300395.SZ,300489.SZ,300748.SZ,600114.SH,600206.SH,600330.SH,600366.SH,600516.SH,600614.SH,600615.SH,600980.SH,603045.SH,603260.SH,603612.SH,603688.SH,603826.SH,603978.SH,688122.SH,900907.SH,000633.SZ,000795.SZ,000962.SZ,000969.SZ,000970.SZ,002056.SZ,002057.SZ,002130.SZ,002182.SZ,002340.SZ,300127.SZ,300224.SZ,300395.SZ,300489.SZ,300748.SZ,600114.SH,600206.SH,600330.SH,600366.SH,600516.SH,600614.SH,600615.SH,600980.SH,603045.SH,603260.SH,603612.SH,603688.SH,603826.SH,603978.SH,688122.SH,900907.SH
2019/8/15,1.1211,-0.6441,-1.2748,0.5764,-1.3388,-1.0495,-2.1678,1.1442,0.7292,-0.8949,-0.5612,-1.4608,0.8178,2.5788,-1.1213,0.6791,-0.9823,-1.3393,-0.8065,-0.7722,-4.9645,-0.4354,-0.6219,0.743,-0.7826,-0.6635,0.6751,0,-3.0344,4.1217,-5.3763,0.9131,3.0807,0.896,0.8794,1.4106,0.778,9.4563,0.8274,6.6448,1.157,10.6992,2.3198,0.6897,2.8022,31.9405,0.5072,2.3975,1.6278,3.665,1.1784,0.2332,0.2244,5.0403,3.0659,0.4911,1.271,0.8648,1.0872,11.46,26.9753,0.513,1736819595,6978777748,3072592488,6985306140,10204616000,10720860711,4976837420,4393688315,4731700418,16782972925,4426435099,5461561297,4644376394,1280577205,2384512000,3790313449,8454885587,6607230790,7299659261,27946696704,2025393462,1287104125,2432313882,1544554931,10648605847,1874475122,4018332987,2675140917,2700035990,2296777534,2025393462,354.9707,62.3647,102.8132,-32.903,41.0999,15.7452,48.8242,271.2617,18.9707,25.1712,40.2699,-74.6193,32.0679,1175.3588,160.9928,11.6721,108.127,23.3021,81.7168,5.0008,-0.6159,138.2211,73.218,38.7177,9.7506,17.5226,28.2677,36.6699,45.3663,189.1583,-0.2842,10.636,3.1996,2.7212,1.6773,2.2912,2.2924,4.4832,2.1541,3.4219,1.8611,5.1429,2.2959,4.8913,3.4793,21.3204,1.4174,2.8985,1.7266,1.6524,2.2152,2.1619,2.1541,4.2953,2.914,3.4483,1.4472,2.8573,5.0934,4.0204,13.2493,0.9976,15.6356,3.2761,2.8049,1.417,2.4504,1.6718,4.6673,1.5786,1.2254,1.3246,10.5131,3.6227,7.1595,11.0464,18.3795,1.9957,1.7908,2.5313,3.6021,2.4005,1.0938,15.4829,5.2509,1.6893,2.4694,1.0529,6.354,11.2618,5.1595,23.4544,0.5048
2019/8/16,-1.7738,5.9968,1.0043,2.149,3.1315,2.2727,3.5645,0.4525,-1.758,0,10.0051,6.7385,-0.2897,0.2793,9.9965,0.5059,1.9841,2.1116,5.1491,1.07,-5.2239,-1.4577,7.0088,-1.2907,-0.4115,0.0954,2.0117,0.5666,0.0564,-2.6102,-3.4091,0.9075,7.3174,0.794,1.2282,2.3495,1.5014,12.8121,1.1394,6.9367,1.1354,15.6596,5.3631,1.1595,2.3367,47.4962,0.3854,4.024,1.6566,7.2324,1.4294,3.65,0.5059,13.5111,3.1152,0.375,1.6074,1.4366,1.2875,9.7027,22.4224,0.7335,1706011265,7397278196,3103450662,7135420169,10524176000,10964516636,5154239140,4413569257,4648516440,16782972925,4869305722,5829591034,4630922233,1284154237,2622880000,3809488728,8622641253,6746749992,7675522475,28245737233,1919589326,1268341674,2602788948,1524619066,10604784424,1876263744,4099171203,2690297522,2701558423,2236827075,1919589326,348.6741,66.1046,103.8458,-33.6101,42.387,16.1031,50.5646,272.4891,18.6372,25.1712,44.2989,-79.6476,31.975,1178.642,177.0865,11.7311,110.2724,23.7942,85.9245,5.0543,-0.5837,136.2062,78.3496,38.218,9.7104,17.5393,28.8364,36.8777,45.3919,184.2209,-0.2747,10.4473,3.3915,2.7485,1.7133,2.363,2.3445,4.643,2.1638,3.3617,1.8611,5.6574,2.4506,4.8771,3.489,23.4517,1.4246,2.956,1.7631,1.7375,2.2389,2.049,2.1227,4.5963,2.8764,3.4341,1.4486,2.9148,5.1223,4.0226,12.9034,0.9642,15.3582,3.4725,2.833,1.4474,2.5271,1.7098,4.8337,1.5858,1.2039,1.3246,11.565,3.8668,7.1387,11.0773,20.2169,2.0058,1.8264,2.5847,3.7876,2.4262,1.0367,15.2572,5.6189,1.6675,2.4592,1.054,6.4818,11.3256,5.1624,22.8422,0.4879
2019/8/19,1.8059,0.9174,2.2727,1.4025,2.2267,2.0741,0.093,4.0541,4.5263,2.7088,4.0112,1.2626,4.2417,6.0724,-2.7597,4.8658,2.0428,3.3973,0.7732,3.0799,3.937,1.4793,-0.8187,2.3661,3.3747,2.8599,6.9022,4.5775,2.2542,-0.994,4.7059,1.2219,5.7635,1.0273,1.2684,2.3534,1.379,10.7478,1.3841,8.3853,1.6552,18.0592,4.2308,1.9375,4.783,39.0029,1.3312,4.0697,1.6966,5.7117,1.8243,3.2181,0.584,10.1086,4.9943,0.7633,2.866,3.0276,3.0804,14.2781,16.597,0.522,1736819595,7465143134,3173983632,7235496188,10758520000,11191928833,5159033781,4592497741,4858922974,17237590702,5064623022,5903196981,4827352985,1362133519,2550496000,3994849756,8798784703,6975960110,7734869298,29115673317,1995163709,1287104125,2581479565,1560693489,10962659381,1929922383,4382104959,2813444944,2762455767,2214593792,1995163709,354.9707,66.711,106.2059,-34.0815,43.3308,16.4371,50.6116,283.5359,19.4808,25.853,46.0758,-80.6532,33.3313,1250.2141,172.1994,12.3019,112.525,24.6025,86.5888,5.21,-0.6067,138.2211,77.7082,39.1222,10.0381,18.0409,30.8268,38.5657,46.4151,182.3898,-0.2878,10.636,3.4226,2.811,1.7373,2.4156,2.3932,4.6474,2.2515,3.5139,1.9115,5.8843,2.4816,5.084,3.7009,22.8045,1.4939,3.0164,1.823,1.7509,2.3078,2.1297,2.1541,4.5587,2.9445,3.55,1.49,3.116,5.3567,4.1133,12.7752,1.0104,15.6356,3.5044,2.8974,1.4677,2.5834,1.7453,4.8382,1.6501,1.2584,1.3605,12.0289,3.9157,7.4415,11.75,19.6589,2.1034,1.8637,2.6726,3.8169,2.5009,1.0775,15.4829,5.5729,1.7069,2.5422,1.0841,6.9292,11.8441,5.2787,22.6152,0.5112
2019/8/20,-0.4435,3.6364,0.5556,0,2.5743,0.4354,0.0929,-0.2165,-0.7049,0.4396,2.4215,0.2494,0.8361,-1.2605,0.473,-1.28,0.9533,-1,0.7673,0.5602,0.7576,-1.312,2.4764,3.6496,0.433,4.7266,2.844,3.9057,1.984,-0.3227,-1.1236,0.872,7.0465,1.1314,0.7661,2.7792,1.2755,10.9377,1.2951,7.437,1.7895,17.3441,4.0972,1.0575,2.8942,33.1271,0.8708,5.7386,1.5103,5.5692,1.9875,1.9167,0.9412,10.964,8.5957,0.6586,5.7798,3.2695,3.4245,10.0663,11.6598,0.3955,1729117512,7736602884,3191616874,7235496188,11035472000,11240660018,5163828422,4582557269,4824670747,17313360332,5187264118,5917918171,4867715468,1344963769,2562560000,3943715679,8882662536,6906200509,7794216121,29278786333,2010278585,1270217919,2645407714,1617653106,11010132589,2021142069,4506730542,2923330336,2817263377,2207447380,2010278585,353.3966,69.1369,106.7959,-34.0815,44.4463,16.5086,50.6587,282.9222,19.3435,25.9666,47.1916,-80.8543,33.61,1234.4551,173.0139,12.1445,113.5977,24.3565,87.2532,5.2392,-0.6113,136.4077,79.6326,40.5501,10.0816,18.8937,31.7035,40.072,47.336,181.8012,-0.285,10.5888,3.5471,2.8266,1.7373,2.4778,2.4036,4.6517,2.2467,3.4891,1.9199,6.0268,2.4878,5.1265,3.6543,22.9124,1.4748,3.0452,1.8048,1.7644,2.3207,2.1458,2.1258,4.6716,3.0519,3.5654,1.5605,3.2046,5.566,4.1949,12.734,1.0003,15.5663,3.6318,2.9135,1.4677,2.6499,1.7529,4.8427,1.6465,1.2495,1.3664,12.3201,3.9254,7.5038,11.6018,19.7519,2.0765,1.8814,2.6458,3.8461,2.515,1.0857,15.2797,5.7109,1.7692,2.5532,1.1353,7.1262,12.3067,5.3835,22.5422,0.5061
2019/8/21,-0.2227,-2.0468,-0.9669,-0.6916,-2.4131,0.289,-3.0641,-0.6508,-1.927,-1.7505,-3.7653,-2.9851,0.3317,0.0532,-3.7338,-1.4587,-0.8499,-0.2886,-2.1574,-0.9285,-3.7594,0,-2.4166,-1.5845,-0.7297,-2.0354,1.7937,0.8425,-4.08,-8.5252,-3.4091,0.7234,4.3682,0.6821,0.6044,1.5778,0.9996,7.712,1.0043,4.7027,1.4737,11.1761,2.6622,1.2241,2.2759,25.393,0.8337,3.5059,0.978,3.3867,1.1149,1.8404,0.8215,6.4337,5.2061,0.369,3.0098,2.6463,2.3434,10.731,20.5886,0.2977,1725266471,7578251363,3160758700,7185458179,10769172000,11273147475,5005605267,4552735855,4731700418,17010281814,4991946817,5741263897,4883860461,1345679175,2466880000,3886189843,8807172486,6886269194,7626066789,29006931306,1934704202,1270217919,2581479565,1592021278,10929793313,1980003779,4587568758,2947959820,2702319640,2019258520,1934704202,352.6095,67.7218,105.7634,-33.8458,43.3737,16.5563,49.1065,281.0811,18.9707,25.5121,45.4147,-78.4408,33.7215,1235.1117,166.554,11.9673,112.6323,24.2862,85.3708,5.1905,-0.5883,136.4077,77.7082,39.9075,10.008,18.5091,32.2721,40.4096,45.4047,166.3023,-0.2752,10.5652,3.4745,2.7993,1.7253,2.418,2.4105,4.5092,2.232,3.4219,1.8863,5.7999,2.4135,5.1435,3.6562,22.0569,1.4533,3.0193,1.7995,1.7263,2.2992,2.0651,2.1258,4.5587,3.0036,3.5394,1.5287,3.2621,5.6128,4.0238,11.6484,0.9659,15.5316,3.5575,2.8853,1.4576,2.5859,1.758,4.6943,1.6358,1.2254,1.3425,11.8562,3.8082,7.5286,11.608,19.0144,2.0462,1.8655,2.6382,3.7632,2.4916,1.0448,15.2797,5.5729,1.7412,2.5346,1.1122,7.2541,12.4103,5.1638,20.6204,0.4887
2019/8/22,0.4464,-1.194,1.2552,0.4178,-1.088,-0.7205,-0.9579,3.9301,0.8273,0.6682,0.091,0.641,-0.551,9.6757,-1.1804,0,-1.0476,1.013,-0.7782,0.5623,2.3438,0.7386,-0.3538,-1.133,-0.2339,-0.3613,4.1116,-1.0925,0.6761,-2.8313,4.7059,0.6965,3.7211,0.8458,0.5877,1.3839,0.7472,5.4144,2.476,4.0354,1.0145,9.0855,1.9951,0.7197,8.0166,17.1817,0.5156,2.4245,1.0762,2.8385,1.1998,2.2301,0.4478,4.2135,4.6766,0.4473,1.8856,2.9689,2.0075,6.5782,12.9898,0.5071,1732968554,7487764780,3200433496,7215480984,10652000000,11191928833,4957658856,4731664339,4770845820,17123936258,4996489080,5778066871,4856952139,1475883114,2437760000,3886189843,8714906869,6956028795,7566719966,29170044322,1980048832,1279599145,2572346972,1573984067,10904230816,1972849294,4776191262,2915752033,2720588843,1962087221,1980048832,354.1836,66.9132,107.091,-33.9872,42.9018,16.4371,48.6361,292.1279,19.1277,25.6825,45.456,-78.9436,33.5357,1354.6175,164.5879,11.9673,111.4523,24.5322,84.7064,5.2197,-0.6021,137.4151,77.4333,39.4554,9.9846,18.4422,33.599,39.9681,45.7116,161.5938,-0.2884,10.6124,3.433,2.8344,1.7325,2.3917,2.3932,4.466,2.3198,3.4502,1.8989,5.8052,2.429,5.1151,4.01,21.7965,1.4533,2.9877,1.8178,1.7129,2.3121,2.1135,2.1416,4.5426,2.9695,3.5311,1.5232,3.3962,5.5515,4.051,11.3186,1.0122,15.6009,3.515,2.9216,1.4637,2.5578,1.7453,4.6494,1.7001,1.2356,1.3515,11.867,3.8327,7.4872,12.7312,18.79,2.0462,1.8459,2.6649,3.7339,2.5056,1.0693,15.3926,5.5532,1.7214,2.5287,1.1082,7.5523,12.2748,5.1987,20.0366,0.5121
2019/8/23,-0.6667,2.1148,-1.1019,-0.4161,1,3.193,2.7079,-2.521,-2.9744,-1.1062,4,4.7134,2.0499,-4.6049,10,-1.4803,3.8499,2.8653,-1.1765,-1.5843,-2.2901,0.8798,1.9527,1.146,-0.5023,-0.7253,0.4937,-1.4945,-3.7493,-5.7062,0,0.7961,7.4454,0.8477,1.1007,1.9324,2.6727,12.5761,1.4375,5.0841,0.8261,15.8608,6.1614,1.1519,4.5013,51.9138,0.8029,6.1613,2.9487,6.3405,1.0206,1.7782,0.3433,11.9735,3.9829,0.3576,1.5732,2.2758,2.1462,7.7089,20.0539,0.1218,1721415430,7646116301,3165167011,7185458179,10758520000,11549290857,5091908806,4612378683,4628943739,16934512184,5196348643,6050408876,4956512931,1407919520,2681536000,3828664006,9050418202,7155341941,7477699731,28707890777,1934704202,1290856615,2622576232,1592021278,10849454037,1958540324,4799769075,2872176792,2618585792,1850126761,1934704202,351.8224,68.3283,105.9109,-33.8458,43.3308,16.9619,49.9531,284.7634,18.5588,25.3984,47.2742,-82.6645,34.2231,1292.2381,181.0467,11.7902,115.7431,25.2352,83.7099,5.137,-0.5883,138.624,78.9453,39.9075,9.9345,18.3085,33.7649,39.3708,43.9978,152.373,-0.2887,10.5416,3.5056,2.8032,1.7253,2.4156,2.4696,4.5869,2.2613,3.3476,1.8779,6.0374,2.5435,5.22,3.8253,23.9762,1.4318,3.1027,1.8699,1.6927,2.2755,2.0651,2.1604,4.6313,3.0036,3.5134,1.5121,3.413,5.4686,3.8991,10.6727,1.0134,15.4969,3.5893,2.8894,1.4576,2.5834,1.801,4.7753,1.6572,1.1988,1.3365,12.3417,4.0133,7.6406,12.1449,20.669,2.0159,1.917,2.7413,3.69,2.4659,1.0448,15.528,5.6616,1.7412,2.516,1.1002,7.5896,12.0913,5.0038,18.8933,0.5127
2019/8/26,-1.7897,0,-1.1142,-0.8357,-0.8911,-0.9845,1.6949,-2.5862,-3.277,-0.6711,2.7972,-0.1217,1.8458,0.1524,10.0062,-1.8364,-1.7609,1.1142,-1.3228,-2.178,-4.6875,-1.4535,0.5804,-1.8485,-1.1107,-1.7352,-1.8246,-2.4406,1.1337,1.6094,-4.4944,0.7296,7.4773,0.7764,1.0256,1.8806,2.2389,12.2047,1.1067,5.0603,0.7915,15.9682,7.0664,1.5385,2.0465,45.7093,0.5756,5.3346,3.689,5.1032,1.0141,0.3641,0.5223,10.6294,3.0085,0.3938,1.5173,2.4704,2.3883,5.684,10.8113,0.526,1690607100,7646116301,3129900526,7125412567,10662652000,11435584758,5178212345,4493093028,4477255308,16820857740,5341701053,6043048282,5048001226,1410065738,2949856000,3758354651,8891050319,7235067200,7378788359,28082624217,1844014943,1272094164,2637797220,1562592143,10728945123,1924556519,4712194341,2802077490,2648273247,1879903479,1844014943,345.5258,68.3283,104.7308,-33.5629,42.9447,16.7949,50.7998,277.3988,17.9506,25.228,48.5966,-82.564,34.8548,1294.208,199.1626,11.5737,113.705,25.5163,82.6026,5.0251,-0.5608,136.6092,79.4035,39.1698,9.8241,17.9908,33.1488,38.4099,44.4966,154.8253,-0.2757,10.353,3.5056,2.772,1.7109,2.3941,2.4453,4.6646,2.2028,3.2379,1.8653,6.2063,2.5404,5.3163,3.8311,26.3753,1.4055,3.048,1.8907,1.6703,2.2259,1.9683,2.129,4.6582,2.948,3.4743,1.4859,3.3507,5.3351,3.9433,10.8445,0.9678,15.2196,3.5893,2.8572,1.4454,2.5603,1.7833,4.8562,1.6143,1.1595,1.3276,12.6869,4.0084,7.7817,12.1634,22.7371,1.9789,1.8832,2.7718,3.6412,2.4122,0.9959,15.3023,5.6945,1.709,2.488,1.0811,7.4511,11.7962,5.0605,19.1974,0.4896
2019/8/27,1.8223,-0.4438,2.3944,1.5449,0.7992,0.5682,0.1852,1.7699,0.8743,1.1261,-3.4864,-0.3654,0.0533,1.1162,-3.3282,1.8707,0.283,1.6529,-0.9383,1.5489,-1.6393,0.885,-1.9042,1.7011,2.3485,1.9517,-0.6433,-0.7437,-2.0121,2.1119,1.1765,0.8924,5.6241,1.0051,0.9929,1.512,1.6188,10.9289,1.1423,4.3255,1.1595,13.2296,4.4403,1.7422,1.6331,49.3395,0.4685,3.9258,3.1967,4.9997,1.119,3.5675,0.4578,8.622,4.4144,0.6508,1.6363,1.8523,2.1897,7.1779,13.2118,0.1639,1721415430,7612183832,3204841806,7235496188,10747868000,11500559672,5187801627,4572616798,4516400710,17010281814,5155468278,6020966497,5050692058,1425804676,2851680000,3828664006,8916213669,7354655087,7309550398,28517592259,1813785190,1283351635,2587567960,1589173298,10980918307,1962117566,4681880010,2781237157,2594988071,1919605770,1813785190,351.8224,68.025,107.2385,-34.0815,43.2879,16.8903,50.8939,282.3085,18.1075,25.5121,46.9023,-82.2623,34.8734,1308.6537,192.5342,11.7902,114.0268,25.9381,81.8275,5.103,-0.5516,137.8181,77.8915,39.8362,10.0549,18.3419,32.9356,38.1242,43.6013,158.0951,-0.2799,10.5416,3.49,2.8383,1.7373,2.4132,2.4592,4.6733,2.2418,3.2662,1.8863,5.9899,2.5311,5.3192,3.8739,25.4975,1.4318,3.0567,1.9219,1.6547,2.2604,1.9361,2.1478,4.5695,2.9982,3.5559,1.5149,3.3291,5.2954,3.8639,11.0735,0.9825,15.4969,3.5734,2.9256,1.4677,2.5808,1.7934,4.8652,1.6429,1.1697,1.3425,12.2446,3.9938,7.7858,12.2992,21.9804,2.0159,1.8886,2.8176,3.607,2.4496,0.9795,15.4377,5.586,1.7381,2.5465,1.1022,7.4032,11.7085,4.9587,19.6028,0.4971
2019/8/28,-0.4474,-2.0802,-0.5502,-0.9682,-1.7839,-1.9774,-2.403,4.7826,-0.9751,0,-3.348,-2.3227,0,-2.1576,-3.1364,-0.6678,-1.6933,-2.71,-1.7591,-0.4766,-4.1667,1.3158,-2.9412,0.6571,-1.297,-1.0027,0.2158,-1.5668,6.4242,-2.1717,-4.6512,1.1502,3.5894,0.8527,0.6787,1.1917,1.4858,7.0332,4.3645,3.1622,0.9199,8.4491,3.1376,1.3128,1.6163,31.0702,0.405,2.7362,1.9704,2.7358,0.7497,2.4421,0.6059,5.6517,4.4265,0.4028,1.6898,1.2336,1.5962,9.4158,10.4157,0.3082,1713713347,7453832311,3187208564,7165442975,10556132000,11273147475,5063140959,4791307167,4472362133,17010281814,4982862292,5881115197,5050692058,1395042207,2762240000,3803096968,8765233569,7155341941,7180965614,28381664746,1738210807,1300237840,2511463020,1599615894,10838498681,1942442732,4691984787,2737661915,2761694550,1877918364,1738210807,350.2483,66.6099,106.6484,-33.7515,42.5157,16.5563,49.6709,295.8102,17.931,25.5121,45.332,-80.3515,34.8734,1280.4189,186.4955,11.7114,112.096,25.2352,80.3881,5.0786,-0.5286,139.6315,75.6005,40.0979,9.9244,18.158,33.0067,37.5269,46.4023,154.6618,-0.267,10.4945,3.4174,2.8227,1.7205,2.3702,2.4105,4.561,2.349,3.2343,1.8863,5.7893,2.4723,5.3192,3.7903,24.6978,1.4222,3.0049,1.8699,1.6256,2.2496,1.8554,2.1761,4.4351,3.0179,3.5098,1.4997,3.3363,5.2124,4.1122,10.833,0.9371,15.4276,3.4991,2.9095,1.4535,2.5348,1.758,4.7483,1.7215,1.1583,1.3425,11.8347,3.901,7.7858,12.0338,21.291,2.0024,1.8566,2.7413,3.5435,2.4379,0.9387,15.6409,5.4217,1.7495,2.5134,1.0911,7.4192,11.525,5.2773,19.1771,0.4741
2019/8/29,-1.1236,0.9105,-0.1383,-0.838,-0.1009,-0.5764,-0.6629,-2.4896,-0.6565,-1.3363,2.917,3.5044,2.4507,-0.3077,3.9157,-0.3361,-0.9569,-1.1142,0.2755,-0.4789,-5.2174,-0.7215,-0.3636,-0.7715,1.8868,-0.2762,0.2154,-0.4844,1.9846,-1.7336,-4.878,0.7605,3.1904,0.677,0.7011,0.835,1.0062,7.2627,2.2718,3.687,0.8801,9.3289,3.7331,1.4604,1.9021,39.5811,0.3973,2.1212,1.5735,2.1633,0.8849,3.6034,0.4259,4.5079,5.7709,1.4737,1.2696,1.3179,1.49,8.6311,12.8044,0.9647,1694458141,7521697248,3182800253,7105397363,10545480000,11208172562,5029578472,4672021511,4443003082,16782972925,5128214701,6087211850,5174470340,1390749769,2870400000,3790313449,8681355736,7075616683,7200747889,28245737233,1647521547,1290856615,2502330427,1587274644,11042998656,1937076868,4702089564,2724399885,2816502160,1845362486,1647521547,346.3129,67.2164,106.5009,-33.4686,42.4728,16.4609,49.3417,288.4457,17.8133,25.1712,46.6544,-83.1673,35.728,1276.4791,193.7981,11.6721,111.0233,24.954,80.6095,5.0543,-0.501,138.624,75.3256,39.7886,10.1117,18.1078,33.0777,37.3451,47.3232,151.9806,-0.254,10.3766,3.4485,2.8188,1.7061,2.3678,2.3966,4.5308,2.2905,3.2131,1.8611,5.9582,2.5589,5.4495,3.7787,25.6648,1.4174,2.9762,1.849,1.63,2.2389,1.7586,2.1604,4.4189,2.9946,3.576,1.4956,3.3435,5.1872,4.1938,10.6452,0.8917,15.2542,3.5309,2.9055,1.4413,2.5322,1.7478,4.7168,1.6786,1.1506,1.3246,12.1799,4.0377,7.9766,11.9968,22.1247,1.9957,1.8388,2.7107,3.5533,2.4262,0.8897,15.528,5.402,1.736,2.5609,1.0881,7.4351,11.4692,5.382,18.8446,0.4512
2019/8/30,-2.9545,3.7594,-1.9391,0.4225,1.2121,0,1.4299,-2.1277,-2.7533,-0.6772,3.543,1.6929,-1.9241,-2.2634,5.5942,-1.6863,0.4831,-0.9859,0.6868,-1.2512,-4.5872,-1.1628,1.8856,-2.8708,0.0331,-1.9391,-2.937,0.8345,-2.4865,0.1076,-3.8462,1.2119,8.6958,0.8778,0.8758,2.051,1.9855,11.6176,1.9125,5.0666,0.9604,13.6953,6.3254,1.9161,1.578,44.5617,0.6141,3.7952,1.8037,4.5831,1.3844,2.1576,0.4411,8.467,4.795,1.2926,2.0993,1.8288,2.1223,5.482,10.189,0.7478,1644394605,7804467822,3121083905,7135420169,10673304000,11208172562,5101498088,4572616798,4320673702,16669318481,5309905213,6190260176,5074909548,1359271894,3030976000,3726395853,8723294653,7005857082,7250203575,27892325698,1571947164,1275846654,2549515490,1541706951,11046650442,1899515821,4563990945,2747134794,2746470214,1847347600,1571947164,336.0809,69.7433,104.4358,-33.6101,42.9876,16.4609,50.0472,282.3085,17.3228,25.0007,48.3073,-84.5753,35.0406,1247.5876,204.6395,11.4752,111.5596,24.708,81.1632,4.9911,-0.478,137.0121,76.746,38.6463,10.115,17.7567,32.1063,37.6568,46.1465,152.1441,-0.2443,10.07,3.5782,2.7642,1.7133,2.3965,2.3966,4.5955,2.2418,3.1246,1.8485,6.1693,2.6023,5.3447,3.6931,27.1006,1.3935,2.9905,1.8308,1.6412,2.2108,1.6779,2.1353,4.5023,2.9086,3.5772,1.4666,3.2453,5.2305,4.0895,10.6567,0.8577,14.8035,3.6637,2.8491,1.4474,2.5629,1.7478,4.7843,1.6429,1.119,1.3156,12.6114,4.1061,7.8231,11.7253,23.3624,1.962,1.8477,2.684,3.5777,2.3959,0.8489,15.3475,5.5039,1.6861,2.5617,1.067,7.2168,11.5649,5.2482,18.8649,0.4339
2019/9/2,3.0445,-0.5797,3.2486,-2.1038,0.2994,0.5797,-1.1278,4.5652,2.6048,4.5455,-2.994,-0.3567,7.7943,1,-3.6097,1.5437,1.25,0.9957,-0.5457,1.6569,4.8077,1.1765,-0.9552,2.4015,0.4628,2.6365,5.5351,2.2759,2.5222,5.7597,5.3333,1.4604,5.2183,1.1213,2.6627,1.4538,1.2159,6.7231,2.5132,3.5722,3.5903,8.9094,3.9129,3.4023,1.8898,30.1995,0.5056,3.3121,2.0361,2.815,1.1488,0.9768,0.4159,4.8088,3.2829,0.8634,1.7223,3.5046,1.9671,5.8349,19.3397,0.1347,1694458141,7759224530,3222475049,6985306140,10705260000,11273147475,5043962395,4781366695,4433216731,17427014776,5150926015,6168178392,5470461883,1372864613,2921568000,3783921689,8832335836,7075616683,7210639026,28354479243,1647521547,1290856615,2525161909,1578730701,11097775436,1949597217,4816610370,2809655793,2815740943,1953749740,1647521547,346.3129,69.339,107.8285,-32.903,43.1163,16.5563,49.4828,295.1965,17.774,26.1371,46.861,-84.2736,37.7717,1260.0635,197.2527,11.6524,112.9541,24.954,80.7203,5.0738,-0.501,138.624,76.0129,39.5744,10.1619,18.2249,33.8834,38.5138,47.3104,160.9071,-0.2574,10.3766,3.5574,2.854,1.6773,2.4036,2.4105,4.5437,2.3441,3.206,1.9325,5.9846,2.593,5.7613,3.7301,26.1223,1.4151,3.0279,1.849,1.6323,2.2475,1.7586,2.1604,4.4593,2.9785,3.5938,1.5052,3.4249,5.3495,4.1926,11.2705,0.9035,15.2542,3.6424,2.9417,1.417,2.5706,1.758,4.7303,1.7179,1.1481,1.3754,12.2338,4.0914,8.4329,11.8425,22.5191,1.9923,1.8708,2.7107,3.5582,2.4356,0.8897,15.528,5.4513,1.7266,2.5736,1.0951,7.6162,11.8281,5.3806,19.9515,0.4571
