ÈÕÆÚ,000975.SZ,002155.SZ,002237.SZ,600311.SH,600385.SH,600489.SH,600547.SH,600687.SH,600766.SH,600988.SH,601069.SH,601899.SH,000975.SZ,002155.SZ,002237.SZ,600311.SH,600385.SH,600489.SH,600547.SH,600687.SH,600766.SH,600988.SH,601069.SH,601899.SH,000975.SZ,002155.SZ,002237.SZ,600311.SH,600385.SH,600489.SH,600547.SH,600687.SH,600766.SH,600988.SH,601069.SH,601899.SH,000975.SZ,002155.SZ,002237.SZ,600311.SH,600385.SH,600489.SH,600547.SH,600687.SH,600766.SH,600988.SH,601069.SH,601899.SH,000975.SZ,002155.SZ,002237.SZ,600311.SH,600385.SH,600489.SH,600547.SH,600687.SH,600766.SH,600988.SH,601069.SH,601899.SH,000975.SZ,002155.SZ,002237.SZ,600311.SH,600385.SH,600489.SH,600547.SH,600687.SH,600766.SH,600988.SH,601069.SH,601899.SH
2019/3/28,-2.5045,-1.8203,-1.2346,-1.8568,-4.4747,-2.0478,-2.4368,-3.0905,0.8273,-0.907,-1.848,-0.5764,1.1326,2.501,1.3586,2.3961,1.5331,1.0766,1.2803,1.7753,8.207,1.6014,1.6816,0.6157,13392772067,10372635663,8176080000,2462720000,1402038853,29714291197,45910967331,6535460185,2183337702,6233287138,9120240000,58221254138,32.6285,38.3623,21.539,-22.6562,-143.1537,151.6438,79.9664,-5.6101,-930.5599,-46.8502,938.2638,19.4094,2.592,2.1467,2.0061,3.4157,24.3718,2.1813,3.2391,1.3404,42.4744,2.4739,5.425,1.9641,4.4794,0.8325,0.4122,29.9473,266.7054,0.8625,1.2782,0.5921,180.9923,2.895,9.1041,0.7496
2019/3/29,-0.0917,-1.3905,0.4167,1.0811,-0.7128,-0.6969,-1.7389,2.5057,-0.3077,0.2288,0.5579,1.7391,1.7581,3.6523,1.9267,3.4536,1.7347,1.4549,2.4463,2.1057,7.1217,2.2354,1.8196,0.9943,13380485120,10228404344,8210147000,2489344000,1392044687,29507222966,45112641942,6699218868,2176619740,6247550952,9171120000,59233797688,32.5986,37.8289,21.6287,-22.9011,-142.1332,150.587,78.5759,-5.7507,-927.6966,-46.9574,943.4982,19.747,2.5897,2.1169,2.0145,3.4526,24.198,2.1661,3.1827,1.374,42.3437,2.4795,5.4552,1.9982,4.4753,0.8209,0.414,30.271,264.8042,0.8565,1.256,0.6069,180.4354,2.9016,9.1549,0.7627
2019/4/1,4.4077,1.7626,2.6971,3.2086,10.0513,1.8713,1.1261,3.5556,2.9835,2.0548,2.0804,3.9886,2.075,3.2012,2.4409,3.5267,2.9152,1.6868,2.2945,2.3625,8.8783,2.5336,2.2291,2.0541,13970258568,10408693492,8431582500,2569216000,1531963024,30059404916,45620667190,6937413317,2241560041,6375925287,9361920000,61596399305,34.0354,38.4956,22.2121,-23.6359,-156.4195,153.405,79.4608,-5.9552,-955.3748,-47.9222,963.1271,20.5346,2.7038,2.1542,2.0688,3.5634,26.6303,2.2066,3.2186,1.4228,43.6071,2.5305,5.5687,2.0779,4.6726,0.8354,0.4251,31.2423,291.4204,0.8725,1.2701,0.6285,185.8187,2.9613,9.3453,0.7931
2019/4/2,-0.2639,1.963,1.5152,2.0725,2.1435,0.6889,1.4954,1.5021,3.8961,1.3423,1.2908,0.274,1.3879,3.1959,2.6852,5.3397,4.7463,1.7934,2.1051,2.5301,14.2244,2.8737,2.6623,1.3962,13933397728,10613021194,8559333750,2622464000,1564801001,30266473148,46302872521,7041623388,2328893549,6461508177,9482760000,61765156563,33.9456,39.2513,22.5486,-24.1258,-159.7723,154.4618,80.6491,-6.0446,-992.5972,-48.5655,975.5588,20.5908,2.6967,2.1965,2.1001,3.6373,27.2011,2.2218,3.2667,1.4442,45.3061,2.5644,5.6406,2.0836,4.6602,0.8518,0.4316,31.8898,297.6671,0.8785,1.2891,0.6379,193.0584,3.001,9.4659,0.7953
2019/4/3,-1.4991,0,0,-0.2538,-1.9161,-0.114,-0.627,3.8055,-0.9615,-0.2208,-0.4024,1.0929,1.1502,2.1476,1.7665,3.1593,2.3233,1.1603,1.3356,2.8941,9.7054,2.4705,1.6632,1.3679,13724519631,10613021194,8559333750,2615808000,1534818501,30231961776,46012572380,7309592143,2306500342,6447244362,9444600000,62440185597,33.4367,39.2513,22.5486,-24.0645,-156.711,154.2856,80.1434,-6.2746,-983.053,-48.4583,971.633,20.8159,2.6562,2.1965,2.1001,3.628,26.6799,2.2193,3.2462,1.4992,44.8704,2.5588,5.6179,2.1064,4.5904,0.8518,0.4316,31.8089,291.9636,0.8775,1.281,0.6622,191.2021,2.9944,9.4278,0.804
2019/4/4,-0.3581,1.1325,0.796,1.5267,-1.5814,0.9132,0.4732,0.2037,0.0971,0.885,0.404,0.8108,1.3524,3.1556,2.8073,6.2839,2.2042,1.7081,1.644,2.7957,11.9639,3.031,2.3122,1.7095,13675371844,10733213959,8627467750,2655744000,1510546952,30508052751,46230297486,7324479296,2308739662,6504299622,9482760000,62946457372,33.317,39.6959,22.7281,-24.4319,-154.2328,155.6946,80.5226,-6.2874,-984.0074,-48.8871,975.5588,20.9847,2.6467,2.2213,2.1169,3.6834,26.258,2.2396,3.2616,1.5022,44.914,2.5814,5.6406,2.1235,4.5739,0.8614,0.435,32.2945,287.3465,0.8855,1.2871,0.6635,191.3877,3.0209,9.4659,0.8105
2019/4/8,-0.1797,-1.0078,0.2962,-0.5013,-2.1739,-0.4525,-0.6907,-0.813,-2.3278,-0.8772,0.8719,0.5362,1.6719,3.1088,3.0013,4.7679,1.882,1.6139,2.0104,2.804,10.3084,3.557,2.5388,1.9753,13650797950,10625040470,8653018000,2642432000,1477708975,30370007263,45910967331,7264930684,2254995965,6447244362,9565440000,63283971889,33.2571,39.2958,22.7954,-24.3095,-150.8799,154.9901,79.9664,-6.2363,-961.1013,-48.4583,984.0647,21.0972,2.642,2.199,2.1231,3.665,25.6872,2.2294,3.2391,1.49,43.8685,2.5588,5.6898,2.1349,4.5657,0.8527,0.4363,32.1326,281.0999,0.8815,1.2782,0.6581,186.9325,2.9944,9.5485,0.8148
2019/4/9,-0.9901,-1.1312,2.2638,0.2519,5.5072,-0.7955,-2.0234,0.8197,-0.7944,0.6637,-0.133,-1.6,1.2019,2.0332,4.2788,3.3113,2.5429,1.1877,2.2047,2.0851,7.7457,2.2491,2.2714,1.5236,13515641535,10504847705,8848903250,2649088000,1559090049,30128427660,44982006879,7324479296,2237081399,6490035807,9552720000,62271428339,32.9279,38.8513,23.3115,-24.3707,-159.1892,153.7573,78.3484,-6.2874,-953.466,-48.7799,982.7561,20.7596,2.6158,2.1741,2.1712,3.6742,27.1018,2.2117,3.1735,1.5022,43.52,2.5758,5.6822,2.1007,4.5205,0.8431,0.4462,32.2136,296.5807,0.8745,1.2523,0.6635,185.4475,3.0143,9.5358,0.8018
2019/4/10,1.0909,2.5172,10.0096,4.0201,1.2821,2.0619,1.4521,0,2.002,3.5165,2.3968,-0.271,1.3815,3.4516,8.4828,7.5073,3.501,2.2551,1.7281,,10.3696,5.7259,3.8289,1.1713,13663084897,10769271789,9734645250,2755584000,1579078383,30749632354,45635182197,7324479296,2281867814,6718256846,9781680000,62102671080,33.2871,39.8292,25.6449,-25.3504,-161.2301,156.9275,79.4861,-6.2874,-972.5544,-50.4952,1006.3108,20.7034,2.6444,2.2288,2.3885,3.8219,27.4493,2.2573,3.2196,1.5022,44.3912,2.6663,5.8184,2.095,4.5698,0.8643,0.4908,33.5086,300.3831,0.8925,1.2705,0.6635,189.1601,3.1202,9.7643,0.7996
2019/4/11,-4.1367,-3.683,-2.0122,2.4155,-4.1591,-2.8058,-2.1628,0,-6.1825,-4.034,-3.1209,-1.9022,1.4616,2.9156,8.0151,10.8478,2.262,1.7153,1.4589,,9.5538,4.4994,3.0559,0.93,13097885342,10372635663,9538760000,2822144000,1513402428,29886848057,44648161717,7324479296,2140790608,6447244362,9476400000,60921370272,31.9101,38.3623,25.1288,-25.9627,-154.5243,152.5244,77.7669,-6.2874,-912.4259,-48.4583,974.9045,20.3095,2.535,2.1467,2.3405,3.9142,26.3076,2.194,3.15,1.5022,41.6467,2.5588,5.6368,2.0552,4.3808,0.8325,0.4809,34.318,287.8897,0.8675,1.243,0.6635,177.4652,2.9944,9.4596,0.7844
2019/4/12,-4.5028,-2.3175,-4.4643,-0.4717,1.5094,-2.194,-1.8531,-5.0813,-0.6276,-2.6549,-2.349,-1.662,1.8324,2.3047,4.8819,4.6934,1.8188,1.1104,1.4392,0.0133,5.1344,2.7824,2.4661,1.0099,12508111893,10132250132,9112922500,2808832000,1536246239,29231131991,43820806314,6952300470,2127354684,6276078582,9253800000,59908826721,30.4732,37.4732,24.007,-25.8403,-156.8568,149.178,76.3259,-5.9679,-906.6994,-47.1718,952.004,19.972,2.4208,2.097,2.236,3.8958,26.7047,2.1458,3.0916,1.4259,41.3853,2.4908,5.5044,2.021,4.1835,0.8132,0.4595,34.1561,292.2352,0.8485,1.22,0.6298,176.3514,2.9149,9.2374,0.7714
2019/4/15,-0.5894,-0.2372,0.5607,1.1848,-2.2305,-0.2361,-0.8943,-4.9251,0.4211,0,0,-0.8451,1.7555,1.9963,4.3212,3.3666,2.4567,0.8625,1.2942,0.0181,4.303,1.8225,1.3726,0.9497,12434390212,10108211579,9164023000,2842112000,1501980523,29162109247,43428901124,6609895950,2136311967,6276078582,9253800000,59402554946,30.2936,37.3843,24.1416,-26.1464,-153.3581,148.8258,75.6432,-5.674,-910.517,-47.1718,952.004,19.8032,2.4066,2.092,2.2485,3.9419,26.1091,2.1408,3.0639,1.3557,41.5596,2.4908,5.5044,2.0039,4.1589,0.8113,0.4621,34.5608,285.717,0.8464,1.2091,0.5988,177.094,2.9149,9.2374,0.7649
2019/4/16,0.9881,1.0702,1.2082,0.4684,2.4715,1.0651,0.9358,-4.955,0.7338,0,0.756,3.125,1.132,1.7676,3.1789,3.1908,1.7155,0.7766,1.0532,0.0135,4.2476,,1.4346,1.5607,12557259681,10216385068,9274740750,2855424000,1539101715,29472711594,43835321321,6282378583,2151987212,6276078582,9323760000,61258884788,30.593,37.7844,24.4333,-26.2689,-157.1483,150.4109,76.3511,-5.3929,-917.198,-47.1718,959.2013,20.4221,2.4303,2.1144,2.2757,3.9604,26.7543,2.1636,3.0926,1.2885,41.8645,2.4908,5.546,2.0666,4.2,0.82,0.4676,34.7227,292.7784,0.8555,1.2204,0.5691,178.3934,2.9149,9.3072,0.7888
2019/4/17,1.0763,-0.1176,-1.9284,-2.0979,-3.3395,-0.3513,-0.1325,-4.9763,0.7284,0,0.4775,-1.1019,1.6116,1.9648,3.5085,3.7209,3.0443,0.9706,1.2942,0.0578,5.8372,,1.5675,1.3396,12692416096,10204365791,9095889000,2795520000,1487703142,29369177478,43777261293,5969748369,2167662457,6276078582,9368280000,60583855755,30.9223,37.74,23.9621,-25.7178,-151.9003,149.8825,76.25,-5.1245,-923.8789,-47.1718,963.7814,20.197,2.4565,2.1119,2.2318,3.8773,25.8609,2.156,3.0885,1.2244,42.1695,2.4908,5.5725,2.0438,4.2452,0.819,0.4586,33.9942,283.001,0.8525,1.2188,0.5408,179.6928,2.9149,9.3517,0.7801
2019/4/18,-0.5808,-1.2956,-2.2472,-0.2381,-3.263,-1.2926,-0.8952,-4.9875,-2.8926,0,-1.5614,-0.8357,0.9365,1.5357,2.8595,2.2226,2.129,0.9141,1.1229,0.1197,4.6383,,1.3211,1.0394,12618694415,10072153749,8891487000,2788864000,1439160045,28989552388,43385356102,5672005308,2104961477,6276078582,9222000000,60077583980,30.7426,37.251,23.4237,-25.6566,-146.9439,147.9451,75.5674,-4.8689,-897.1552,-47.1718,948.7325,20.0283,2.4422,2.0845,2.1816,3.8681,25.0171,2.1281,3.0609,1.1633,40.9497,2.4908,5.4855,2.0267,4.2205,0.8084,0.4483,33.9133,273.7668,0.8414,1.2079,0.5138,174.4951,2.9149,9.2056,0.7735
2019/4/19,0.2921,0.4773,0.9579,1.432,0.1984,0.4762,0.0669,-4.9869,0.5319,0,0.4138,0.2809,0.7225,1.1103,2.0969,2.3828,1.4851,0.5637,0.8425,3.8534,4.6741,,0.9627,0.9377,12655555256,10120230855,8976654500,2828800000,1442015521,29127597875,43414386116,5389149400,2116158080,6276078582,9260160000,60246341238,30.8324,37.4288,23.648,-26.024,-147.2355,148.6496,75.618,-4.6261,-901.9273,-47.1718,952.6583,20.0845,2.4494,2.0945,2.2025,3.9235,25.0667,2.1382,3.0629,1.1053,41.1675,2.4908,5.5082,2.0324,4.2329,0.8122,0.4526,34.3989,274.31,0.8454,1.2087,0.4882,175.4233,2.9149,9.2437,0.7757
2019/4/22,-0.1942,0.5938,1.3283,-1.4118,-0.8911,0.5924,1.8054,-2.7624,2.328,0,1.0302,-0.8403,0.9635,1.985,2.7434,4.1224,1.1858,1.0502,1.9641,3.4862,7.8223,,1.9212,0.8776,12630981362,10180327238,9095889000,2788864000,1429165878,29300154735,44198196498,5240277870,2165423136,6276078582,9355560000,59740069463,30.7726,37.6511,23.9621,-25.6566,-145.9235,149.5303,76.9832,-4.4983,-922.9245,-47.1718,962.4728,19.9157,2.4446,2.1069,2.2318,3.8681,24.8433,2.1509,3.1182,1.0748,42.1259,2.4908,5.5649,2.0153,4.2246,0.8171,0.4586,33.9133,271.8657,0.8505,1.2305,0.4747,179.5072,2.9149,9.339,0.7692
2019/4/23,-1.3619,-3.66,-5.1498,-5.0119,-2.0979,-2.8269,-2.4302,-4.8295,-5.7911,-4.0909,-3.8069,-1.9774,1.0213,2.3622,3.1803,3.517,1.3843,1.0202,1.291,3.2518,6.8928,4.0859,2.2061,0.8689,12458964106,9807729665,8627467750,2649088000,1399183377,28471881809,43124085975,4987196268,2040021176,6019329913,8999400000,58558768654,30.3535,36.273,22.7281,-24.3707,-142.8621,145.3033,75.1123,-4.2811,-869.477,-45.242,925.8321,19.5219,2.4113,2.0298,2.1169,3.6742,24.3221,2.0901,3.0424,1.0229,39.6864,2.3889,5.3531,1.9755,4.1671,0.7872,0.435,32.2136,266.1622,0.8264,1.2006,0.4518,169.1118,2.7956,8.9834,0.754
2019/4/24,0.6903,-0.1225,0.9872,1.7588,-2.1429,0.1212,-0.7068,-1.194,0.1098,0,0.212,0.5764,0.7446,1.448,1.4458,2.0123,1.1902,0.555,0.9786,2.1369,3.739,1.5742,1.1468,0.6471,12544972734,9795710388,8712635250,2695680000,1369200876,28506393181,42819270827,4927647656,2042260497,6019329913,9018480000,58896283171,30.563,36.2286,22.9525,-24.7993,-139.8008,145.4794,74.5814,-4.23,-870.4314,-45.242,927.795,19.6344,2.428,2.0273,2.1378,3.7388,23.8009,2.0926,3.0209,1.0106,39.7299,2.3889,5.3644,1.9869,4.1959,0.7862,0.4393,32.7801,260.4587,0.8274,1.1921,0.4464,169.2974,2.7956,9.0025,0.7583
2019/4/25,-2.8404,-1.5951,-2.2483,-0.7407,0,-1.816,-0.8475,-2.1148,-2.4123,-2.6066,-2.0451,-2.8653,0.9353,1.538,2.1857,2.8788,,0.5821,0.9693,1.9508,4.4147,1.5546,1.0594,1.0238,12188651275,9639459793,8516750000,2675712000,1369200876,27988722603,42456395651,4823437585,1992995441,5862427949,8834040000,57208710587,29.6949,35.6507,22.4365,-24.6156,-139.8008,142.8375,73.9494,-4.1405,-849.4341,-44.0627,908.8203,19.0718,2.359,1.995,2.0897,3.7111,23.8009,2.0546,2.9953,0.9893,38.7715,2.3267,5.2547,1.9299,4.0767,0.7736,0.4294,32.5373,260.4587,0.8124,1.182,0.437,165.2135,2.7228,8.8184,0.7366
2019/4/26,2.0161,0.2494,0.5,-5.2239,-5.0052,-0.7398,0.8889,-4.9383,-5.3933,-0.7299,-1.2239,-1.7699,0.9457,1.293,1.71,2.0627,0.2652,0.5257,0.7648,2.0577,4.4507,1.0384,0.9301,0.7336,12434390212,9663498346,8559333750,2535936000,1300669446,27781654371,42833785834,4585243136,1885508046,5819636504,8725920000,56196167037,30.2936,35.7396,22.5486,-23.3297,-132.8035,141.7808,74.6067,-3.936,-803.622,-43.7411,897.6973,18.7343,2.4066,2,2.1001,3.5173,22.6097,2.0394,3.022,0.9404,36.6805,2.3097,5.1904,1.8958,4.1589,0.7756,0.4316,30.8376,247.4222,0.8064,1.1925,0.4154,156.3031,2.7029,8.7104,0.7236
2019/4/29,-0.9881,-4.8507,-3.8806,-7.6115,-5.0494,-3.4783,-3.6937,-4.8701,-9.7387,-4.4118,-4.3003,-0.6006,0.8393,2.0121,1.6406,2.3303,3.6873,0.7743,1.0127,2.0082,5.6594,1.5647,1.0989,0.7563,12311520744,9194746561,8227180500,2342912000,1234993491,26815335959,41251650065,4361935841,1701883747,5562887834,8350680000,55858652520,29.9943,34.006,21.6736,-21.554,-126.0977,136.8493,71.851,-3.7443,-725.3595,-41.8114,859.0937,18.6218,2.3828,1.9029,2.0186,3.2495,21.468,1.9685,2.9103,0.8946,33.1083,2.2078,4.9672,1.8844,4.1178,0.738,0.4148,28.4904,234.9289,0.7783,1.1485,0.3952,141.0812,2.5836,8.3359,0.7192
2019/4/30,1.5968,2.2222,5.6936,1.9886,-0.9249,2.1879,2.639,0,2.5,6.6667,3.0465,0.3021,0.4784,1.0475,2.1871,1.1091,1.2938,0.5058,0.8231,,3.0811,1.6769,0.7368,0.698,12508111893,9399074262,8695601750,2389504000,1223571586,27402029281,42340275594,4361935841,1744430841,5933747023,8605080000,56027409779,30.4732,34.7617,22.9076,-21.9826,-124.9315,139.8434,73.7471,-3.7443,-743.4935,-44.5988,885.2656,18.678,2.4208,1.9452,2.1336,3.3142,21.2695,2.0116,2.9871,0.8946,33.936,2.355,5.1185,1.8901,4.1835,0.7544,0.4384,29.057,232.7561,0.7954,1.1788,0.3952,144.6082,2.7559,8.5898,0.7214
2019/5/6,-6.0904,-2.8133,-5.3869,-2.2284,-5.0175,-0.2519,0.857,-5.1195,4.1078,-0.7212,4.4346,-4.2169,1.7135,2.9844,4.3408,3.1697,1.0825,1.4718,2.5316,0.1446,9.3319,4.5803,3.424,1.3655,11746321189,9134650178,8227180500,2336256000,1162178846,27333006537,42703150771,4138628545,1816089104,5890955578,8986680000,53664808162,28.6173,33.7837,21.6736,-21.4927,-118.663,139.4911,74.3792,-3.5526,-774.0349,-44.2772,924.5235,17.8904,2.2734,1.8905,2.0186,3.2403,20.2023,2.0065,3.0127,0.8488,35.33,2.338,5.3455,1.8104,3.9287,0.7331,0.4148,28.4095,221.0776,0.7934,1.1889,0.3749,150.5484,2.736,8.9707,0.691
2019/5/7,-3.3473,-1.0526,-2.2774,-1.7094,0.7371,-0.5051,-1.2576,-5.036,-0.3699,-0.2421,-0.92,0.9434,1.7874,1.7132,2.2571,1.887,0.5727,0.7315,1.2427,2.7201,5.7036,2.4546,2.3342,0.8677,11353138889,9038495966,8039812000,2296320000,1170745275,27194961049,42166095509,3930208403,1809371142,5876691764,8904000000,54171079937,27.6594,33.4281,21.18,-21.1253,-119.5377,138.7866,73.4437,-3.3737,-771.1717,-44.1699,916.0176,18.0592,2.1973,1.8706,1.9727,3.1849,20.3512,1.9964,2.9749,0.8061,35.1993,2.3323,5.2963,1.8274,3.7972,0.7254,0.4054,27.9238,222.7071,0.7893,1.1739,0.356,149.9915,2.7294,8.8882,0.6975
2019/5/8,2.9221,5.8511,6.1441,10.1449,4.2683,4.8223,5.6454,4.9242,10.0248,9.9515,8,2.1807,1.0741,2.7392,3.4068,3.7484,0.9236,1.3742,2.7828,1.0226,11.2188,5.163,5.5007,0.9604,11684886454,9567344134,8533783500,2529280000,1220716110,28506393181,44546556667,4123741392,1990756120,6461508177,9616320000,55352380745,28.4676,35.384,22.4813,-23.2685,-124.6399,145.4794,77.59,-3.5399,-848.4797,-48.5655,989.299,18.453,2.2615,1.9801,2.0939,3.508,21.2198,2.0926,3.1428,0.8458,38.728,2.5644,5.7201,1.8673,3.9082,0.7679,0.4303,30.7567,232.2129,0.8274,1.2402,0.3736,165.0278,3.001,9.5993,0.7127
2019/5/9,-2.5237,-1.7588,-2.0958,2.6316,-2.807,-0.9685,-0.9775,-0.361,-1.1249,3.9735,-2.2487,-2.439,0.7712,2.0427,2.6584,8.1821,0.3209,0.9527,1.9055,1.8937,13.5211,11.5955,4.1769,0.612,11389999730,9399074262,8354931750,2595840000,1186450394,28230302206,44111106455,4108854239,1968362913,6718256846,9400080000,54002322678,27.7492,34.7617,22.0102,-23.8808,-121.1413,144.0704,76.8315,-3.5271,-838.9355,-50.4952,967.0529,18.0029,2.2044,1.9452,2.05,3.6004,20.6242,2.0724,3.1121,0.8427,38.2923,2.6663,5.5914,1.8218,3.8096,0.7544,0.4213,31.5661,225.6947,0.8194,1.2281,0.3722,163.1715,3.1202,9.3834,0.6953
2019/5/10,1.6181,1.7903,2.3445,1.0256,1.6847,1.2225,0.691,1.8116,2.5028,2.5478,0.7442,1.5625,0.9077,2.3854,2.6429,7.3237,0.3457,1.0508,2.4694,1.3809,12.6344,10.8591,4.8948,0.6765,11574303933,9567344134,8550817000,2622464000,1206438728,28575415925,44415921604,4183290004,2017627969,6889422626,9470040000,54846108970,28.1982,35.384,22.5262,-24.1258,-123.1821,145.8316,77.3624,-3.591,-859.9328,-51.7818,974.2502,18.2842,2.2401,1.9801,2.098,3.6373,20.9716,2.0977,3.1336,0.858,39.2507,2.7343,5.633,1.8502,3.8712,0.7679,0.4311,31.8898,229.497,0.8294,1.2366,0.379,167.2554,3.1997,9.4532,0.7062
2019/5/13,0.2123,-0.6281,1.6932,-1.7766,-0.9467,-0.2415,0.7843,-4.9822,-0.7769,1.8634,-1.276,-1.5385,0.7294,1.7255,3.0881,4.6985,0.3594,0.6549,1.9208,1.354,8.6295,9.1865,3.0995,0.3618,11598877826,9507247751,8695601750,2575872000,1195016823,28506393181,44764281773,3974869862,2001952724,7017796960,9349200000,54002322678,28.2581,35.1617,22.9076,-23.6971,-122.0159,145.4794,77.9692,-3.4121,-853.2518,-52.7466,961.8185,18.0029,2.2448,1.9676,2.1336,3.5727,20.7731,2.0926,3.1582,0.8152,38.9458,2.7852,5.5612,1.8218,3.8794,0.763,0.4384,31.3233,227.3242,0.8274,1.2463,0.3601,165.956,3.2594,9.3326,0.6953
2019/5/14,6.4619,2.5284,1.3712,3.876,-0.8363,1.2107,3.048,-2.9963,2.7964,3.252,1.4286,1.5625,1.7908,3.0281,4.0148,7.3254,0.3027,1.3333,3.1334,1.3622,11.6381,12.0099,4.2487,0.8597,12348381584,9747633282,8814836250,2675712000,1185022656,28851506900,46128692437,3855772637,2057935742,7246018000,9482760000,54846108970,30.0841,36.0508,23.2217,-24.6156,-120.9955,147.2406,80.3457,-3.3098,-877.1123,-54.462,975.5588,18.2842,2.3899,2.0174,2.1628,3.7111,20.5994,2.118,3.2544,0.7908,40.0349,2.8758,5.6406,1.8502,4.1301,0.7823,0.4444,32.5373,225.4231,0.8374,1.2842,0.3493,170.5968,3.3654,9.4659,0.7062
2019/5/15,0.796,-1.233,1.1594,-1.4925,0.3614,-1.3158,-0.7237,-0.3861,-1.6322,-0.1969,-1.2743,0.3077,1.2969,1.8899,2.9952,4.9385,0.455,0.8469,2.017,1.3153,8.9191,8.2137,2.9656,0.5875,12446677159,9627440517,8917037250,2635776000,1189305871,28471881809,45794847274,3840885484,2024345931,7231754185,9361920000,55014866229,30.3236,35.6062,23.491,-24.2482,-121.4328,145.3033,79.7642,-3.2971,-862.796,-54.3548,963.1271,18.3405,2.4089,1.9925,2.1879,3.6557,20.6738,2.0901,3.2309,0.7878,39.3814,2.8701,5.5687,1.8559,4.163,0.7727,0.4496,32.0517,226.2379,0.8264,1.275,0.348,167.8123,3.3587,9.3453,0.7084
2019/5/16,2.1718,1.7478,4.0115,3.7879,0.4802,1.0909,1.1727,3.1008,0.4425,5.1282,1.6984,1.5337,1.4518,2.3088,5.1875,7.1362,0.4665,0.8626,1.9763,1.1591,8.5131,11.1451,3.5746,0.8927,12716989990,9795710388,9274740750,2735616000,1195016823,28782484156,46331902536,3959982709,2033303214,7602613374,9520920000,55858652520,30.9821,36.2286,24.4333,-25.1667,-122.0159,146.8884,80.6996,-3.3993,-866.6137,-57.1422,979.4846,18.6218,2.4612,2.0273,2.2757,3.7942,20.7731,2.1129,3.2688,0.8122,39.5557,3.0173,5.6633,1.8844,4.2534,0.7862,0.4676,33.2658,227.3242,0.8354,1.2899,0.3587,168.5549,3.531,9.504,0.7192
2019/5/17,-4.3478,-3.5583,-4.0404,-5.5961,-2.0311,-3.1175,-3.1015,-4.8872,-5.9471,-6.0038,-4.8764,-3.0211,1.0194,1.8829,3.4387,5.5925,0.5108,0.7988,1.7875,1.2285,8.8896,10.245,2.9918,0.7115,12164077382,9447151368,8900003750,2582528000,1170745275,27885188487,44894916837,3766449719,1912379895,7146171295,9056640000,54171079937,29.6351,34.9395,23.4461,-23.7584,-119.5377,142.3091,78.1967,-3.2332,-815.075,-53.7115,931.7208,18.0592,2.3542,1.9552,2.1837,3.5819,20.3512,2.047,3.1674,0.7725,37.2033,2.8362,5.3871,1.8274,4.0685,0.7582,0.4487,31.4042,222.7071,0.8094,1.2499,0.3412,158.5307,3.319,9.0406,0.6975
2019/5/20,-1.9192,-3.3079,-5.3589,-7.2165,-2.1951,-2.7228,-3.9444,-5.1383,-6.5574,-4.7904,-4.4944,-0.6231,1.0127,1.5993,3.5384,4.6649,0.406,0.7177,1.5203,0.8605,6.4574,6.8062,2.2411,0.4092,11930625391,9134650178,8423065750,2396160000,1145045988,27125938306,43124085975,3572916730,1786977935,6803839736,8649600000,53833565420,29.0663,33.7837,22.1897,-22.0438,-116.9137,138.4344,75.1123,-3.067,-761.6275,-51.1385,889.8457,17.9467,2.3091,1.8905,2.0667,3.3234,19.9044,1.9913,3.0424,0.7328,34.7637,2.7003,5.145,1.8161,3.9904,0.7331,0.4247,29.1379,217.8185,0.7873,1.2006,0.3237,148.1352,3.16,8.6343,0.6931
2019/5/21,0.4119,1.5789,1.7189,0.8333,-0.1247,0.8906,0.3029,-5,2.2556,0.4193,1.1029,1.5674,0.816,1.8142,2.0261,2.9214,0.4278,0.5189,1.0509,0.2377,4.5619,5.2719,1.3002,0.5159,11979773179,9278881497,8567850500,2416128000,1143618250,27367517909,43254721039,3394270893,1827285708,6832367366,8745000000,54677351712,29.1861,34.3171,22.5711,-22.2275,-116.7679,139.6673,75.3399,-2.9137,-778.807,-51.3529,899.6602,18.228,2.3186,1.9204,2.1022,3.3511,19.8796,2.009,3.0517,0.6962,35.5478,2.7116,5.2018,1.8445,4.0068,0.7447,0.432,29.3807,217.5469,0.7944,1.2042,0.3075,151.4766,3.1732,8.7295,0.704
2019/5/22,-0.7179,-0.6477,0,0.8264,-0.4994,-0.2522,0.4027,-4.8246,1.4706,3.5491,1.2364,-0.3086,0.7503,1.545,2.0742,3.4839,0.3565,0.525,1.0551,0.1834,5.6943,7.5903,1.6282,0.3384,11893764551,9218785114,8567850500,2436096000,1137907298,27298495165,43428901124,3230512210,1854157556,7074852220,8853120000,54508594454,28.9765,34.0949,22.5711,-22.4112,-116.1848,139.315,75.6432,-2.7731,-790.2601,-53.1755,910.7832,18.1717,2.3019,1.9079,2.1022,3.3788,19.7803,2.004,3.0639,0.6626,36.0706,2.8079,5.2661,1.8388,3.9781,0.7399,0.432,29.6235,216.4605,0.7924,1.2091,0.2927,153.7042,3.2859,8.8374,0.7018
