ÈÕÆÚ,000039.SZ,002132.SZ,002150.SZ,002342.SZ,002487.SZ,002843.SZ,300228.SZ,300402.SZ,600558.SH,600860.SH,600992.SH,601028.SH,603028.SH,603278.SH,603626.SH,603969.SH,000039.SZ,002132.SZ,002150.SZ,002342.SZ,002487.SZ,002843.SZ,300228.SZ,300402.SZ,600558.SH,600860.SH,600992.SH,601028.SH,603028.SH,603278.SH,603626.SH,603969.SH,000039.SZ,002132.SZ,002150.SZ,002342.SZ,002487.SZ,002843.SZ,300228.SZ,300402.SZ,600558.SH,600860.SH,600992.SH,601028.SH,603028.SH,603278.SH,603626.SH,603969.SH,000039.SZ,002132.SZ,002150.SZ,002342.SZ,002487.SZ,002843.SZ,300228.SZ,300402.SZ,600558.SH,600860.SH,600992.SH,601028.SH,603028.SH,603278.SH,603626.SH,603969.SH,000039.SZ,002132.SZ,002150.SZ,002342.SZ,002487.SZ,002843.SZ,300228.SZ,300402.SZ,600558.SH,600860.SH,600992.SH,601028.SH,603028.SH,603278.SH,603626.SH,603969.SH,000039.SZ,002132.SZ,002150.SZ,002342.SZ,002487.SZ,002843.SZ,300228.SZ,300402.SZ,600558.SH,600860.SH,600992.SH,601028.SH,603028.SH,603278.SH,603626.SH,603969.SH
2017/4/13,-0.6183,-9.9662,0.2051,0,0.5741,0.1396,-0.2269,1.8684,0.4862,0.5574,-1.6187,-0.0962,0.9078,,-1.167,4.4629,2.096,1.5394,0.6577,,0.6293,17.7196,1.203,8.5508,1.4443,0.7206,0.8309,0.7069,1.335,,6.7575,45.9814,22308624902,3211008393,3667932000,11936809200,4730400000,1506750000,5291870102,1585739000,5565149952,2904440000,4021926900,8127807389,2440810163,,2988308558,4037076725,97.6049,63.336,40.4755,641.5948,66.2665,146.4557,-20.9314,-48.6471,125.2206,-25.583,191.1994,-12.7193,149.8324,,63.2795,73.0404,1.7986,2.4095,3.8146,5.4713,2.7779,14.9634,3.619,8.1421,3.0069,6.7347,2.9587,4.1776,6.901,,19.7153,6.6386,1.0306,3.2447,3.8803,9.6977,4.9257,24.1904,7.0511,19.1914,3.3085,4.2792,2.8506,4.4887,8.99,,9.1752,7.1293
2017/4/14,-3.9027,-3.5647,-1.2278,0,-2.0548,-7.0383,-3.1842,-4.1267,-0.8065,-2.7716,-0.3656,0,-2.6989,,-0.9341,-5.5198,1.7838,12.1906,0.5147,,0.855,14.8217,2.222,5.8962,1.2399,0.8843,1.2966,0.6104,1.617,,6.9043,33.3999,21437982866,3096544679,3622896000,11936809200,4633200000,1400700000,5123364762,1520300000,5520269711,2823940000,4007221500,8127807389,2374936025,,2960395207,3814236195,93.7957,61.0782,39.9785,641.5948,64.9048,136.1477,-20.2649,-46.6395,124.2108,-24.874,190.5003,-12.7193,145.7886,,62.6884,69.0087,1.7284,2.3236,3.7678,5.4713,2.7208,13.9102,3.5038,7.8061,2.9826,6.548,2.9479,4.1776,6.7147,,19.5311,6.2721,0.9903,3.1291,3.8327,9.6977,4.8245,22.4878,6.8266,18.3994,3.2818,4.1606,2.8402,4.4887,8.7473,,9.0895,6.7358
2017/4/17,-0.6474,-1.3619,-2.9006,-10.0073,-1.8648,-8.2959,-1.2529,-9.3913,1.9512,-5.0171,-0.3058,-2.9865,-7.6399,,0.1423,-9.2837,0.8315,2.9518,0.8387,20.3698,0.732,21.5285,1.2964,6.8568,4.0229,1.8597,2.0349,0.7291,2.6089,,7.584,25.5477,21299184861,3054373837,3517812000,10742262666,4546800000,1284500000,5059172251,1377524000,5627982290,2682260000,3994967000,7885069403,2193493224,,2964608543,3460133435,93.1884,60.2464,38.8189,577.3888,63.6945,124.853,-20.011,-42.2595,126.6344,-23.626,189.9178,-12.3395,134.6505,,62.7776,62.6021,1.7172,2.292,3.6585,4.9238,2.6701,12.7563,3.4599,7.073,3.0408,6.2195,2.9389,4.0529,6.2017,,19.5589,5.6899,0.9839,3.0865,3.7215,8.7272,4.7345,20.6222,6.741,16.6714,3.3458,3.9518,2.8315,4.3547,8.0791,,9.1024,6.1104
2017/4/18,-1.0664,-2.5641,-1.4936,-8.2192,-0.9501,3.5422,-4.6788,-3.9827,-1.4354,0,-0.7975,0,-0.2634,,-3.1622,1.1028,0.8781,3.0448,0.8839,20.5372,0.8151,7.0216,2.0391,5.6507,1.3359,0.605,1.7232,0.408,1.1918,,8.0724,26.241,21072060852,2976056559,3465270000,9859336968,4503600000,1330000000,4822462368,1322661000,5547197856,2682260000,3963105300,7885069403,2187714791,,2870861817,3498291060,92.1947,58.7016,38.2391,529.9322,63.0893,129.2756,-19.0747,-40.5764,124.8167,-23.626,188.4031,-12.3395,134.2958,,60.7924,63.2925,1.6989,2.2332,3.6038,4.5191,2.6447,13.2081,3.298,6.7913,2.9972,6.2195,2.9154,4.0529,6.1854,,18.9404,5.7526,0.9734,3.0073,3.6659,8.0099,4.6895,21.3527,6.4256,16.0075,3.2978,3.9518,2.809,4.3547,8.0578,,8.8146,6.1778
2017/4/19,-1.7964,-3.4413,-1.1552,0.439,-1.7986,6.5789,1.5807,0.9495,-3.3981,-1.4406,-0.1855,-0.3972,-3.645,,4.2011,9.9913,0.939,5.69,1.0065,13.1086,0.9183,12.4818,2.0562,4.5312,2.4257,0.8765,1.5449,0.6041,2.4728,,7.7917,43.4602,20693520836,2873641657,3425238000,9902617639,4422600000,1417500000,4898690974,1335220000,5358700841,2643620000,3955752600,7853748373,2107972413,,2991468560,3847814905,90.5385,56.6815,37.7974,532.2585,61.9546,137.7806,-19.3763,-40.9617,120.5753,-23.2857,188.0535,-12.2905,129.4007,,63.3464,69.6162,1.6684,2.1564,3.5622,4.5389,2.5971,14.0771,3.3501,6.8558,2.8953,6.1299,2.91,4.0368,5.9599,,19.7361,6.3274,0.9559,2.9038,3.6236,8.0451,4.6052,22.7575,6.5272,16.1595,3.1857,3.8949,2.8037,4.3374,7.7641,,9.1849,6.7951
2017/4/20,2.7439,0.4193,-0.073,-9.1783,0.2442,2.7901,-1.8837,-4.3069,-0.335,0.7308,0.7435,0.0997,-1.8092,,4.3838,-9.996,1.072,2.3769,0.804,16.2737,0.5227,13.0218,1.2,6.1434,1.1084,0.3933,1.4077,0.6073,1.8533,,11.7803,35.0507,21261330859,2885690469,3422736000,8993723538,4433400000,1457050000,4806414240,1277713000,5340748744,2662940000,3985163400,7861578630,2069834754,,3122608643,3463186045,93.0228,56.9192,37.7698,483.4061,62.1059,141.6249,-19.0113,-39.1975,120.1714,-23.4559,189.4517,-12.3027,127.0596,,66.1234,62.6574,1.7142,2.1654,3.5596,4.1223,2.6035,14.4698,3.287,6.5605,2.8856,6.1747,2.9317,4.0408,5.8521,,20.6013,5.6949,0.9822,2.916,3.6209,7.3067,4.6164,23.3924,6.4043,15.4635,3.1751,3.9234,2.8246,4.3417,7.6236,,9.5875,6.1158
2017/4/21,-1.543,-1.4614,-0.0731,-2.1174,-0.3654,-1.0329,0.2504,0.8277,-2.6891,0.4837,0.861,0.3984,-0.5583,,-0.2699,-10.0044,0.5393,2.3658,0.5296,11.2418,0.4616,13.1904,1.212,4.6408,1.386,0.3693,0.8099,0.3494,0.9352,,7.1672,26.9739,20933262846,2843519627,3420234000,8803288583,4417200000,1442000000,4818450336,1288289000,5197131971,2675820000,4019476000,7892899661,2058277888,,3114181971,3116714810,91.5874,56.0874,37.7422,473.1703,61.879,140.162,-19.0589,-39.5219,116.9399,-23.5693,191.0829,-12.3517,126.3501,,65.9449,56.3889,1.6877,2.1338,3.557,4.0351,2.5939,14.3204,3.2952,6.6148,2.808,6.2046,2.9569,4.0569,5.8194,,20.5457,5.1251,0.967,2.8734,3.6183,7.1519,4.5996,23.1508,6.4203,15.5915,3.0897,3.9424,2.8489,4.359,7.581,,9.5617,5.504
2017/4/24,-2.4714,-2.1186,0.2195,-3.8348,-6.1125,-0.2427,-2.9975,-6.3622,-6.563,-5.0542,-2.8659,-2.1825,-9.7136,,1.4544,-3.0852,0.7201,2.3938,0.6378,9.1734,1.1343,7.2823,1.1291,4.9492,1.7394,0.6581,1.5194,0.3787,2.401,,7.5879,19.5078,20415924825,2783275567,3427740000,8465699345,4147200000,1438500000,4674017187,1206325000,4856042136,2540580000,3904283700,7720633994,1858344101,,3159475333,3020557595,89.3239,54.8991,37.825,455.0252,58.0966,139.8218,-18.4876,-37.0074,109.2651,-22.3781,185.6067,-12.0821,114.0769,,66.904,54.6492,1.646,2.0885,3.5648,3.8803,2.4354,14.2856,3.1965,6.194,2.6237,5.891,2.8722,3.9683,5.2542,,20.8446,4.967,0.9431,2.8125,3.6262,6.8777,4.3184,23.0946,6.2278,14.5995,2.8869,3.7431,2.7673,4.2639,6.8446,,9.7007,5.3342
2017/4/25,0.309,0.2165,-0.8759,2.7607,0.5208,0.6813,0.6009,-0.5479,0.7394,-0.8872,-0.1255,0,1.6791,,0.4834,7.2764,0.6312,1.4864,0.7285,15.8941,0.5939,11.8798,1.1847,4.7881,0.9588,0.3201,0.2812,0.3231,1.4434,,7.2584,34.7512,20479014828,2789299973,3397716000,8699414972,4168800000,1448300000,4702101410,1199715000,4891946329,2518040000,3899381900,7720633994,1889547640,,3174748676,3240345515,89.6,55.0179,37.4937,467.5872,58.3992,140.7744,-18.5987,-36.8047,110.073,-22.1795,185.3737,-12.0821,115.9924,,67.2275,58.6257,1.6511,2.0931,3.5336,3.9875,2.4481,14.383,3.2157,6.1601,2.6431,5.8387,2.8686,3.9683,5.3424,,20.9453,5.3284,0.946,2.8186,3.5945,7.0676,4.3409,23.252,6.2653,14.5195,2.9083,3.7099,2.7638,4.2639,6.9596,,9.7476,5.7223
2017/4/26,-1.5404,1.5119,-2.5773,6.4677,-0.7772,6.9357,0.4266,2.6446,0.1835,1.1509,0.1257,0.7099,4.2813,,-5.3749,5.8879,0.848,1.1944,0.6359,17.8885,0.7906,19.9358,1.159,7.3997,0.779,0.3378,0.5964,0.2868,2.2535,,8.6575,37.0957,20163564815,2831470815,3310146000,9262063701,4136400000,1548750000,4722161570,1231443000,4900922377,2547020000,3904283700,7775445797,1970445704,,3004108568,3431133640,88.2198,55.8497,36.5273,497.8292,57.9453,150.5381,-18.678,-37.778,110.2749,-22.4348,185.6067,-12.1679,120.9584,,63.614,62.0775,1.6256,2.1247,3.4425,4.2453,2.4291,15.3805,3.2294,6.323,2.648,5.9059,2.8722,3.9965,5.5711,,19.8195,5.6422,0.9315,2.8612,3.5018,7.5247,4.3072,24.8647,6.292,14.9035,2.9136,3.7526,2.7673,4.2941,7.2575,,9.2237,6.0592
2017/4/27,-0.5006,0.4255,-0.6803,-3.1776,-5.2219,8.0226,2.9737,-0.6441,0.1832,-0.1264,-0.3766,-0.1007,0.3519,,3.4537,-3.1584,0.8814,1.5405,0.7379,17.7045,1.6633,17.2961,2.0206,6.6834,1.3649,0.5118,0.9682,0.4424,2.1188,,8.7892,36.5762,20062620811,2843519627,3287628000,8967755135,3920400000,1673000000,4862582687,1223511000,4909898426,2543800000,3889578300,7767615539,1977379824,,3107861967,3322765985,87.7782,56.0874,36.2789,482.0103,54.9195,162.6151,-19.2334,-37.5347,110.4769,-22.4064,184.9077,-12.1557,121.3841,,65.8111,60.1168,1.6175,2.1338,3.4191,4.1104,2.3022,16.6144,3.3254,6.2822,2.6528,5.8985,2.8613,3.9925,5.5907,,20.504,5.464,0.9268,2.8734,3.478,7.2856,4.0823,26.8594,6.4791,14.8075,2.9189,3.7478,2.7568,4.2898,7.2831,,9.5422,5.8679
2017/4/28,1.6981,1.9068,1.6743,10.0386,2.0661,-1.4435,-0.2475,0.4322,2.011,3.2911,-0.3781,1.9153,-0.0584,,1.7624,5.65,0.6522,1.3685,0.4602,10.5976,0.8594,12.4284,1.5687,5.1301,1.1827,0.5584,0.3391,0.5021,1.0985,,6.9425,29.3844,20403306825,2897739281,3342672000,9867993102,4001400000,1648850000,4850546591,1228799000,5008634957,2627520000,3874872900,7916390434,1976224137,,3162635335,3510501500,89.2687,57.1568,36.8863,530.3974,56.0542,160.2678,-19.1858,-37.6969,112.6986,-23.1439,184.2086,-12.3885,121.3132,,66.9709,63.5134,1.645,2.1744,3.4763,4.5231,2.3498,16.3746,3.3172,6.3094,2.7062,6.0926,2.8505,4.0689,5.5874,,20.8654,5.7727,0.9425,2.9282,3.5362,8.0169,4.1666,26.4717,6.4631,14.8715,2.9776,3.8712,2.7464,4.372,7.2788,,9.7104,6.1994
2017/5/2,-0.804,0.6237,1.5719,6.6667,1.2146,-9.9979,-1.5715,2.2055,1.2545,1.4706,-0.0633,0,-0.0585,,-0.9492,6.9565,0.5015,1.0747,0.7107,25.5054,0.7229,28.7627,1.6844,7.5546,0.9706,0.4458,0.602,0.332,0.9063,,3.9665,34.0489,20239272818,2915812499,3395214000,10525859309,4050000000,1484000000,4774317985,1255900000,5071467295,2666160000,3872422000,7916390434,1975068451,,3132615316,3754710300,88.5511,57.5133,37.4661,565.7573,56.735,144.2444,-18.8843,-38.5283,114.1123,-23.4842,184.0921,-12.3885,121.2422,,66.3353,67.9318,1.6318,2.188,3.531,4.8246,2.3783,14.7375,3.2651,6.4485,2.7401,6.1822,2.8487,4.0689,5.5842,,20.6673,6.1743,0.935,2.9464,3.5918,8.5514,4.2172,23.8251,6.3615,15.1995,3.015,3.9281,2.7447,4.372,7.2746,,9.6182,6.6307
2017/5/3,-0.2494,-1.4463,-0.4422,-8.1414,-0.8,8.8443,1.5126,-0.3684,-0.354,0.4831,0.2532,-1.8793,-1.2873,,-2.7236,3.1707,0.484,1.0284,0.6129,20.1219,0.4784,25.4517,1.4956,4.6531,0.7555,0.3898,0.6138,0.4708,1.6413,,6.191,44.6897,20188800816,2873641657,3380202000,9668902013,4017600000,1615250000,4846534559,1251273000,5053515199,2679040000,3882225600,7767615539,1949643345,,3047295262,3873762090,88.3302,56.6815,37.3004,519.6964,56.2811,157.0019,-19.17,-38.3864,113.7084,-23.5977,184.5581,-12.1557,119.6815,,64.5285,70.0857,1.6277,2.1564,3.5154,4.4318,2.3593,16.0409,3.3145,6.4248,2.7304,6.2121,2.8559,3.9925,5.5123,,20.1045,6.37,0.9326,2.9038,3.5759,7.8552,4.1835,25.9323,6.4577,15.1435,3.0043,3.9471,2.7516,4.2898,7.1809,,9.3563,6.8409
2017/5/4,-1.5625,-1.4675,-2.5907,1.3429,-0.8065,4.2037,0.5795,0.9509,0.7105,0,0.1263,0,-1.719,,-3.1628,-0.985,0.5784,1.0922,0.8692,19.4338,0.585,17.9313,1.9211,6.5039,1.2114,0.3488,0.6856,0.29,2.1261,,5.2382,44.5945,19873350803,2831470815,3292632000,9798744028,3985200000,1683150000,4874618783,1263171000,5089419392,2679040000,3887127400,7767615539,1916128433,,2950915201,3835604465,86.9501,55.8497,36.3341,526.6753,55.8272,163.6017,-19.281,-38.7514,114.5163,-23.5977,184.7911,-12.1557,117.6241,,62.4876,69.3953,1.6023,2.1247,3.4243,4.4913,2.3403,16.7152,3.3337,6.4859,2.7498,6.2121,2.8595,3.9925,5.4175,,19.4686,6.3073,0.9181,2.8612,3.4833,7.9607,4.1497,27.0224,6.4951,15.2875,3.0257,3.9471,2.7551,4.2898,7.0575,,9.0604,6.7735
2017/5/5,-3.4921,0,-3.1155,3.0919,-2.8455,1.2892,-2.3045,-1.5175,-1.2346,-3.125,-0.2522,-0.4032,-2.4729,,-2.7307,-5.969,1.0912,1.0421,0.6297,22.0256,0.7531,16.5673,1.4695,4.8074,0.7396,0.3349,0.461,0.3154,2.2807,,4.7893,28.8949,19179360775,2831470815,3190050000,10101708728,3871800000,1704850000,4762281889,1244002000,5026587054,2595320000,3877323800,7736294509,1868745281,,2870335150,3606658715,83.9137,55.8497,35.2021,542.9595,54.2387,165.711,-18.8367,-38.1633,113.1025,-22.8602,184.3251,-12.1066,114.7154,,60.7813,65.2531,1.5463,2.1247,3.3176,4.6302,2.2737,16.9307,3.2568,6.3875,2.7159,6.0179,2.8523,3.9764,5.2836,,18.937,5.9308,0.886,2.8612,3.3748,8.2068,4.0317,27.3708,6.3455,15.0555,2.9883,3.8237,2.7482,4.2725,6.8829,,8.813,6.3692
2017/5/8,-1.1184,-0.6383,-3.9216,-10.0257,-3.4868,-3.4079,-0.8425,-7.0138,-2.8571,-4.8387,-2.0228,-1.417,-4.0198,,-4.6239,-2.7084,0.4004,0.7854,1.0203,15.6391,0.7505,9.6183,1.0795,4.7239,0.8466,0.9331,1.1197,0.427,2.2402,,5.961,25.8147,18964854767,2813397597,3064950000,9088941015,3736800000,1646750000,4722161570,1156750000,4882970281,2469740000,3798895000,7626670902,1793625650,,2737615066,3508975195,82.9752,55.4932,33.8216,488.5239,52.3475,160.0637,-18.678,-35.4866,109.871,-21.7541,180.5966,-11.9351,110.1041,,57.9709,63.4858,1.529,2.1111,3.1875,4.166,2.1944,16.3537,3.2294,5.9394,2.6383,5.7267,2.7946,3.92,5.0712,,18.0613,5.7702,0.8761,2.8429,3.2424,7.384,3.8911,26.438,6.292,13.9995,2.9029,3.6387,2.6926,4.212,6.6063,,8.4055,6.1967
2017/5/9,0.998,-2.3555,-0.8163,-2.1905,2.1676,2.0616,1.9541,0.6857,0.7353,0,1.1613,-0.4107,1.9974,,8.0993,10.0043,0.4487,1.7207,1.0146,10.5396,0.9007,7.7036,1.2605,2.7293,0.7567,0.3481,2.3827,0.3572,2.1902,,8.5553,34.9892,19154124774,2747129131,3039930000,8889849926,3817800000,1680700000,4814438304,1164682000,4918874474,2469740000,3843011200,7595349872,1829451935,,2959341873,3860025345,83.8033,54.1861,33.5455,477.8229,53.4822,163.3636,-19.043,-35.7299,110.6789,-21.7541,182.6939,-11.8861,112.3033,,62.6661,69.8372,1.5443,2.0614,3.1615,4.0747,2.242,16.6909,3.2925,5.9802,2.6577,5.7267,2.8271,3.9039,5.1725,,19.5242,6.3474,0.8848,2.776,3.216,7.2223,3.9754,26.9831,6.415,14.0955,2.9243,3.6387,2.7238,4.1947,6.7382,,9.0862,6.8166
2017/5/10,-2.8986,-1.7544,-1.9753,-7.4976,-3.3946,3.8526,-2,-0.1703,-3.8321,-3.1291,0.3189,-1.0309,-0.4422,,0.0178,2.6888,0.4908,1.4134,0.7938,11.1431,0.7038,12.2664,1.5941,4.4293,0.8825,0.4107,2.7743,0.3808,3.4476,,7.1637,49.6336,18598932752,2698933884,2979882000,8223327585,3688200000,1745450000,4718149538,1162699000,4730377459,2392460000,3855265700,7517047296,1821362129,,2959868540,3963814085,81.3742,53.2355,32.8829,441.9979,51.6667,169.6573,-18.6621,-35.6691,106.4375,-21.0734,183.2765,-11.7635,111.8067,,62.6772,71.7149,1.4995,2.0253,3.099,3.7692,2.1659,17.3339,3.2267,5.97,2.5558,5.5475,2.8361,3.8637,5.1496,,19.5277,6.5181,0.8592,2.7273,3.1524,6.6808,3.8405,28.0226,6.2867,14.0715,2.8122,3.5249,2.7325,4.1514,6.7084,,9.0879,6.9999
2017/5/11,0.3392,-0.4464,-4.1982,5.8947,-1.6105,0.5615,-1.1905,0.5117,0.5693,-4.4415,-0.5722,-8.0208,-1.6497,,1.4057,2.9265,0.628,2.0472,1.0519,10.5804,0.7636,11.0071,1.6502,5.217,1.2594,1.2292,1.5778,1.6569,2.868,,5.5295,38.7584,18662022754,2686885072,2854782000,8708071106,3628800000,1755250000,4661981091,1168648000,4757305604,2286200000,3833207600,6914117461,1791314277,,3001475233,4079813265,81.6503,52.9978,31.5024,468.0525,50.8346,170.6098,-18.44,-35.8516,107.0434,-20.1374,182.2278,-10.82,109.9622,,63.5583,73.8136,1.5046,2.0162,2.9689,3.9914,2.131,17.4312,3.1882,6.0005,2.5704,5.3012,2.8199,3.5538,5.0646,,19.8022,6.7089,0.8621,2.7151,3.0201,7.0746,3.7786,28.1799,6.2118,14.1435,2.8282,3.3683,2.7169,3.8184,6.5978,,9.2156,7.2048
2017/5/12,2.5017,0.4484,-2.454,0.2982,-6.1012,-1.1765,-3.0981,1.5271,-0.3774,-0.1408,0.3836,-3.2843,-3.0323,,-1.0353,9.9514,1,1.2805,0.9651,12.391,1.8413,7.5397,1.6324,4.1465,0.7806,0.6516,0.8165,0.7901,3.0882,,4.5278,56.5159,19128888773,2698933884,2784726000,8734039509,3407400000,1734600000,4517547942,1186495000,4739353508,2282980000,3847913000,6687039990,1736997005,,2970401880,4485810395,83.6929,53.2355,30.7294,469.4483,47.733,168.6026,-17.8687,-36.3991,106.6395,-20.1091,182.9269,-10.4647,106.6279,,62.9003,81.1591,1.5422,2.0253,2.8961,4.0033,2.001,17.2262,3.0895,6.0922,2.5607,5.2937,2.8307,3.4371,4.9111,,19.5971,7.3765,0.8837,2.7273,2.946,7.0957,3.5481,27.8484,6.0194,14.3595,2.8175,3.3636,2.7273,3.693,6.3977,,9.1202,7.9217
2017/5/15,-0.3298,-0.2232,2.2462,-0.0991,2.0602,0.5851,-1.1545,-0.2786,0.3788,1.2694,-0.3185,-0.4684,-0.7984,,2.8723,-0.4764,0.609,0.7435,0.7727,9.334,1.1022,7.6875,1.3378,3.3865,0.611,0.4607,0.467,0.4238,2.0525,,3.5683,49.4737,19065798771,2692909478,2847276000,8725383374,3477600000,1744750000,4465391527,1183190000,4757305604,2311960000,3835658500,6655718960,1723128765,,3055721934,4464442125,83.4169,53.1166,31.4196,468.983,48.7165,169.5892,-17.6624,-36.2977,107.0434,-20.3643,182.3444,-10.4156,105.7766,,64.707,80.7725,1.5371,2.0207,2.9611,3.9994,2.0422,17.327,3.0538,6.0752,2.5704,5.3609,2.8217,3.421,4.8719,,20.16,7.3413,0.8808,2.7212,3.0122,7.0887,3.6212,28.0114,5.9499,14.3195,2.8282,3.4063,2.7186,3.6757,6.3466,,9.3822,7.884
2017/5/16,1.7207,1.7897,5.0088,5.754,2.6398,0.0201,1.8868,4.1341,3.7736,2.6462,0.2556,0.2353,2.0791,,1.7063,-1.1624,0.709,1.3906,1.2032,14.5137,1.3239,5.1646,2.3228,6.9177,1.0031,0.8508,0.7129,0.6846,2.8472,,5.3616,37.9846,19393866784,2741104725,2989890000,9227439164,3569400000,1745100000,4549644197,1232104000,4936826571,2373140000,3845462100,6671379475,1758955051,,3107861967,4412547755,84.8522,54.0673,32.9933,495.9681,50.0024,169.6232,-17.9956,-37.7983,111.0828,-20.9032,182.8104,-10.4401,107.9758,,65.8111,79.8336,1.5636,2.0569,3.1094,4.2295,2.0961,17.3304,3.1114,6.3264,2.6674,5.5027,2.8289,3.429,4.9732,,20.504,7.256,0.8959,2.7699,3.163,7.4965,3.7168,28.017,6.0621,14.9115,2.9349,3.4964,2.7256,3.6844,6.4786,,9.5422,7.7924
2017/5/17,5.27,3.0769,1.4226,5.0657,2.4206,5.4954,1.4991,-0.2682,1.0909,-0.1357,0.2549,2.8169,1.5112,,-3.0334,-5.3961,2.8027,2.1408,1.0971,22.5981,1.5272,10.7948,2.0593,6.1165,1.0387,0.549,0.4907,0.8532,2.9532,,5.6721,34.7933,20415924825,2825446409,3032424000,9694870416,3655800000,1841000000,4617848740,1228799000,4990682860,2369920000,3855265700,6859305658,1785535843,,3013588574,4174444175,89.3239,55.7309,33.4627,521.0922,51.2128,178.9447,-18.2654,-37.6969,112.2946,-20.8749,183.2765,-10.7342,109.6075,,63.8148,75.5257,1.646,2.1202,3.1537,4.4437,2.1468,18.2828,3.1581,6.3094,2.6965,5.4953,2.8361,3.5256,5.0483,,19.8821,6.8645,0.9431,2.8551,3.208,7.8763,3.8067,29.5566,6.153,14.8715,2.967,3.4917,2.7325,3.7882,6.5765,,9.2528,7.3719
2017/5/18,3.8319,-0.4264,-0.165,-4.6429,-1.3294,-0.6654,4.0834,-3.9806,0.1799,-0.5435,0.0636,-1.484,4.3366,,-2.0273,-5.2285,4.7086,1.5364,0.9156,13.8535,0.7593,5.7559,3.3778,5.0487,1.3001,0.4452,0.5343,0.6594,5.7865,,3.3369,28.5717,21198240857,2813397597,3027420000,9244751432,3607200000,1828750000,4806414240,1179885000,4999658909,2357040000,3857716600,6757512309,1862966848,,2952495202,3956182560,92.7467,55.4932,33.4075,496.8986,50.532,177.754,-19.0113,-36.1963,112.4966,-20.7614,183.393,-10.5749,114.3607,,62.5211,71.5769,1.7091,2.1111,3.1485,4.2374,2.1183,18.1612,3.287,6.0582,2.7013,5.4654,2.8379,3.4733,5.2672,,19.479,6.5056,0.9793,2.8429,3.2027,7.5106,3.7561,29.36,6.4043,14.2795,2.9723,3.4727,2.7343,3.732,6.8617,,9.0652,6.9864
2017/5/19,0.8929,-0.6424,-1.3223,4.4944,-0.2994,-2.3923,3.0885,0.8964,-0.5386,-0.9563,0.1906,0.4635,-3.4739,,0.8919,4.6682,5.3267,0.8422,0.6826,17.1057,0.6251,4.4005,7.9753,2.9638,0.818,0.3736,0.4264,0.2441,3.5689,,1.8617,26.1313,21387510864,2795324379,2987388000,9660245879,3596400000,1785000000,4954859421,1190461000,4972730764,2334500000,3865069300,6788833339,1798248396,,2978828552,4140865465,93.5748,55.1367,32.9657,519.2312,50.3807,173.5015,-19.5984,-36.5208,111.8907,-20.5629,183.7425,-10.624,110.3879,,63.0787,74.9182,1.7243,2.0976,3.1068,4.4279,2.1119,17.7267,3.3885,6.1125,2.6868,5.4131,2.8433,3.4894,5.0843,,19.6527,6.8093,0.988,2.8247,3.1604,7.8482,3.7449,28.6576,6.6021,14.4075,2.9563,3.4395,2.7395,3.7493,6.6233,,9.1461,7.3126
2017/5/22,-4.7198,-3.2328,-4.0201,-2.509,-4.5045,-3.8431,-0.8097,-6.2743,-3.0686,-4.2759,-1.0146,1.0381,-5.3342,,-3.9781,-5.9712,2.8479,1.0604,0.7453,10.1392,0.8512,5.8382,4.5883,4.4273,0.8727,0.6894,0.7073,0.799,3.0508,,5.1606,17.8835,20378070824,2704958290,2867292000,9417874118,3434400000,1716400000,4914739102,1115768000,4820137942,2234680000,3825854900,6859305658,1702326406,,2860328477,3893604055,89.1583,53.3543,31.6405,506.2039,48.1113,166.8336,-19.4397,-34.2294,108.4572,-19.6836,181.8783,-10.7342,104.4996,,60.5694,70.4447,1.6429,2.0298,2.9819,4.3168,2.0168,17.0454,3.3611,5.729,2.6043,5.1817,2.8145,3.5256,4.813,,18.8709,6.4027,0.9414,2.7334,3.0333,7.6512,3.5762,27.5562,6.5486,13.5035,2.8656,3.2924,2.7117,3.7882,6.27,,8.7822,6.8759
2017/5/23,-4.1486,-0.6682,-4.8866,-7.3529,-5.6604,0.5113,-9.3878,-9.3602,-3.9106,-4.755,-2.3703,-4.2237,-6.8568,,-2.5778,-9.9961,2.2039,1.4608,0.6849,9.9972,0.9657,11.432,4.5,5.0083,1.0847,0.5322,2.8659,0.6464,2.8449,,2.7106,22.9993,19532664789,2686885072,2727180000,8725383374,3240000000,1719900000,4453355431,1011330000,4631640928,2128420000,3735171600,6569586126,1585602056,,2786595097,3504396280,85.4595,52.9978,30.0943,468.983,45.388,167.1738,-17.6148,-31.0254,104.2159,-18.7477,177.5673,-10.2808,97.3343,,59.008,63.403,1.5748,2.0162,2.8362,3.9994,1.9027,17.0802,3.0456,5.1928,2.5025,4.9353,2.7478,3.3767,4.483,,18.3845,5.7626,0.9023,2.7151,2.8851,7.0887,3.3738,27.6124,5.9338,12.2396,2.7535,3.1359,2.6474,3.6282,5.8401,,8.5558,6.1886
