ÈÕÆÚ,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH
2018/5/24,-1.8229,-1.6176,0,1.3621,0,0.8525,0.4057,9.9274,-2.1739,3.1194,0.885,-0.2252,-1.037,0.2886,2.8103,1.3582,2.3095,0.8749,-2.1915,0.2029,0.6593,-0.0633,-2.3913,1.9759,0.8069,-1.5033,0.2094,2.148,3.2822,-3.0259,-1.4246,,,1.0101,0.8212,,4.6354,,0.8204,1.2201,0.8224,1.3766,1.615,2.7314,1.6273,0.9042,0.6486,1.983,2.3302,6.5115,1.4975,0.6427,0.3755,2.0521,1.0496,8.6293,8.0746,1.9251,0.9135,1.7254,6.1729,39.4701,23.6011,0.5155,,,7125371196,3210826029,1261357889,1597001600,618787479.1,1832940200,3369702452,4347867745,1574406177,6835098973,2082024939,3204096205,1810937673,2562425733,7382817352,866117439.1,2967366117,1123444952,5374042420,1907055600,656387005.2,1337470316,1228565025,708726226.5,1195449615,6202661300,3104022900,1460966744,1144780000,605700000,3587966383,,,45.3273,83.4765,141.7394,52.126,48.1386,36.7768,39.443,59.6983,63.7709,52.8029,30.4548,32.3574,29.9234,27.2063,27.0741,361.5744,39.961,36.0509,28.9399,50.6035,50.1818,49.3591,113.1495,92.162,54.3188,73.9051,85.5053,64.7761,106.8143,63.5138,19.2086,,,2.027,4.1004,7.4398,5.0398,3.7619,3.2606,3.1171,3.1051,3.0336,4.6921,1.9516,2.8039,1.962,3.2542,3.1317,4.7479,3.0286,3.9074,2.825,5.8248,4.6213,5.5751,5.9669,6.3066,4.05,14.4213,12.0881,7.8519,12.7457,5.7429,2.3125,,,1.3303,8.7157,4.3727,5.5301,7.8391,2.8297,3.0131,7.7359,5.1262,5.5078,3.9878,6.9918,6.8877,4.4569,5.5854,12.7563,2.4037,9.535,4.5189,6.3169,10.0417,12.8969,13.0675,17.6375,8.682,13.7763,16.4146,13.1458,26.4273,16.0875,3.5736,,
2018/5/25,0.3714,-4.0359,0,3.625,0,1.1412,-3.367,3.0837,-3.3333,-2.1608,-0.8772,-4.7404,0.5988,-2.0144,-3.2802,-1.7588,-5.4176,-1.5306,-2.698,-2.7947,-1.3537,1.2723,-4.974,-1.1106,-0.9434,-1.9376,-2.3085,-0.0334,-5.1084,10.0149,0.7402,,,1.47,1.6077,,6.654,,1.783,2.7298,7.5613,1.5811,0.9186,2.1823,2.4334,0.9376,0.5383,1.3734,3.0083,4.345,1.9919,0.5646,0.2642,2.4802,1.3868,8.5477,6.8403,1.7214,0.6334,1.2048,6.6574,25.6788,25.3128,0.3698,,,7151831461,3081241122,1261357889,1654892908,618787479.1,1853857100,3256244457,4481942962,1521925971,6687408849,2063761563,3052209026,1821781611,2510808524,7140647489,850884217.8,2806605876,1106249366,5211024243,1853760000,647501416.9,1347628318,1167456000,700855212.2,1184171789,6082477020,3032367844,1460479105,1086300000,666360000,3614525175,,,45.4956,80.1074,141.7394,54.0155,48.1386,37.1964,38.115,61.5392,61.6452,51.662,30.1876,30.8235,30.1026,26.6582,26.186,355.2151,37.7961,35.4991,28.062,49.1893,49.5025,49.734,107.5214,91.1385,53.8064,72.4731,83.5315,64.7545,101.3578,69.8746,19.3508,,,2.0345,3.9349,7.4398,5.2225,3.7619,3.2978,3.0121,3.2008,2.9325,4.5907,1.9345,2.671,1.9738,3.1886,3.029,4.6644,2.8645,3.8476,2.7393,5.662,4.5587,5.6175,5.6701,6.2366,4.0118,14.1419,11.809,7.8493,12.0946,6.3181,2.3296,,,1.3352,8.364,4.3727,5.7305,7.8391,2.862,2.9116,7.9745,4.9553,5.3888,3.9528,6.6604,6.9289,4.3671,5.4022,12.5319,2.2735,9.3891,4.3818,6.1404,9.9057,12.9949,12.4175,17.4416,8.6001,13.5093,16.0357,13.1414,25.0773,17.6987,3.6,,
2018/5/28,-2.2199,-2.8037,0,-2.7443,9.995,3.1341,-2.2997,-9.6154,0.9404,0.265,-2.8024,-1.8957,-4.5387,2.3495,-0.0471,-1.1935,0.2387,0.7772,-0.2844,2.0833,-1.3876,1.7588,0.8641,-0.5974,-2.0349,-0.1083,0.6824,-7.1786,-10,9.9946,0.8397,,,1.1597,1.0633,,3.9238,1.7546,3.6474,1.3754,4.418,1.2381,0.9922,1.4839,1.1183,1.3403,1.3563,0.9002,2.1271,2.4299,1.3709,0.3697,0.5992,1.8564,1.622,5.5624,6.1707,1.7007,1.2195,0.6271,5.7504,23.5389,27.6506,0.6694,,,6993069875,2994851184,1261357889,1609478175,680635303.1,1911959600,3181362180,4050986908,1536238755,6705131664,2005927536,2994347243,1739096582,2569799620,7137284019,840728736.9,2813304220,1114847159,5196204408,1892380000,631450031.6,1371330324,1171104300,696668502.4,1151705318,6075891580,3053061330,1355636698,977670000,732960000,3644878081,,,44.4857,77.8614,141.7394,52.5332,52.95,38.3622,37.2384,55.622,62.2249,51.7989,29.3417,30.2392,28.7363,27.2846,26.1737,350.9755,37.8863,35.775,27.9822,50.2141,48.2753,50.6087,107.8574,90.5941,52.3312,72.3947,84.1015,60.106,91.222,76.8583,19.5133,,,1.9893,3.8246,7.4398,5.0792,4.1379,3.4011,2.9429,2.893,2.9601,4.6029,1.8803,2.6203,1.8842,3.2635,3.0275,4.6087,2.8714,3.8775,2.7315,5.78,4.4457,5.7163,5.6878,6.1993,3.9018,14.1266,11.8896,7.2858,10.8851,6.9495,2.3492,,,1.3056,8.1295,4.3727,5.5733,8.6226,2.9517,2.8446,7.2077,5.0019,5.4031,3.842,6.5341,6.6144,4.4697,5.3997,12.3824,2.2789,9.4621,4.3693,6.2683,9.6602,13.2235,12.4563,17.3374,8.3643,13.4947,16.1451,12.1981,22.5695,19.4676,3.6303,,
2018/5/29,0,-1.2019,0,-5.3333,9.9955,-3.1605,-0.3566,-1.6548,-3.1056,-4.8458,3.9454,-0.2415,-4.3648,10.043,-0.8954,0,-2.381,-1.8509,0.9982,-2.6939,-0.6355,-1.9136,-3.1153,2.6683,-1.0979,-2.0051,-5.9282,3.741,-6.4858,-4.224,-0.8328,,,0.7587,0.7644,,4.875,19.6792,2.5214,1.3767,3.5341,1.0665,1.1334,3.1256,1.115,1.9886,2.3752,0.5196,1.8153,2.2179,1.3899,0.3778,0.384,2.4209,1.4166,5.0541,6.7134,1.3978,0.6821,2.2728,5.1653,19.4454,74.9965,0.4605,,,6993078200,2958855377,1261357889,1523639339,748667909.5,1851533000,3170016380,3983949299,1539789358,6380213389,2085068835,2987114521,1663189015,2827885665,7073378083,840728736.9,2746320786,1094212456,5248073829,1841401600,627437185.3,1345088818,1134621300,715257493.7,1139060483,5954060940,2872070542,1406351164,914260000,702000000,3614525175,,,44.4857,76.9256,141.7394,49.7314,58.2426,37.1498,37.1056,54.7015,60.2925,49.2888,30.4993,30.1661,27.482,30.0248,25.9394,350.9755,36.9843,35.1128,28.2615,48.8614,47.9685,49.6402,104.4974,93.0113,51.7566,70.943,79.1158,62.3546,85.3055,73.6118,19.3508,,,1.9893,3.7786,7.4398,4.8083,4.5515,3.2936,2.9324,2.8452,2.8681,4.3798,1.9545,2.614,1.802,3.5913,3.0004,4.6087,2.803,3.8057,2.7587,5.6243,4.4175,5.6069,5.5106,6.3647,3.859,13.8433,11.1848,7.5584,10.1792,6.656,2.3296,,,1.3056,8.0318,4.3727,5.276,9.4845,2.8584,2.8345,7.0884,4.8466,5.1412,3.9936,6.5184,6.3257,4.9186,5.3513,12.3824,2.2247,9.2869,4.413,6.0994,9.5988,12.9704,12.0683,17.8,8.2724,13.2241,15.188,12.6544,21.1057,18.6453,3.6,,
2018/5/30,-4.0541,-5.9205,0,-8.6472,-9.9546,-7.7406,-4.8676,-4.3269,-6.9444,-2.6852,-3.0657,-5.569,-5.1345,-4.824,-7.7033,-9.8446,-1.4634,-10.0052,-5.2594,-4.3624,-7.3093,-7.489,-3.6174,-5.7936,-6.5707,1.3826,-0.0215,-4.681,0.3719,-10,-3.0791,,,1.2015,1.2506,,3.8343,16.1218,2.0032,2.1476,1.9816,1.4838,0.7332,2.5323,1.7353,1.4713,6.0848,1.4582,3.6682,2.9677,3.3533,0.4968,0.476,3.6099,1.2276,5.234,7.6853,2.7508,1.0942,2.0547,6.2208,23.9495,42.6635,0.7471,,,6709575029,2783675780,1261357889,1391886707,674141281.6,1708213500,3015713507,3811566878,1432859541,6208892844,2021147017,2820761896,1577793002,2691468755,6528495891,757308715.6,2706130726,984733891.6,4972054414,1761072000,581576084.5,1244355294,1093577925,669873560,1064216724,6036378940,2871452826,1340519886,917660000,631800000,3503231188,,,42.6822,72.3712,141.7394,45.431,52.4448,34.2742,35.2995,52.3346,56.1055,47.9653,29.5643,28.4862,26.071,28.5764,23.9412,316.1505,36.443,31.5997,26.7751,46.7298,44.4624,45.9227,100.7173,87.1097,48.3559,71.9239,79.0988,59.4358,85.6227,66.2507,18.7549,,,1.9087,3.5549,7.4398,4.3925,4.0984,3.0387,2.7896,2.7221,2.669,4.2622,1.8946,2.4684,1.7094,3.4181,2.7693,4.1514,2.762,3.425,2.6137,5.3789,4.0946,5.187,5.3113,5.9609,3.6054,14.0347,11.1824,7.2046,10.217,5.9904,2.2579,,,1.2527,7.5562,4.3727,4.8198,8.5403,2.6372,2.6965,6.7817,4.51,5.0032,3.8712,6.1554,6.0009,4.6814,4.9391,11.1537,2.1921,8.3578,4.1809,5.8333,8.8972,11.9991,11.6317,16.6706,7.7289,13.407,15.1847,12.0621,21.1842,16.7808,3.4892,,
2018/5/31,1.4648,0.5172,0,3.227,-0.2943,2.3583,0.4515,1.005,1.6073,1.9981,6.0883,1.2821,1.2027,3.4247,9.9948,2.3946,1.4851,2.6193,0.4098,0.614,1.9221,4.2857,2.2519,4.3,2.28,-2.5501,-0.9896,3.9287,-0.8892,-1.6524,0.0361,,,0.8033,0.8974,,2.2547,11.4554,1.2145,1.7577,1.1601,0.7282,1.049,4.0733,0.9434,0.9187,3.7869,1.7824,1.6358,1.6727,1.969,0.3684,0.2365,1.9592,1.0239,4.0896,5.6599,1.2547,3.5669,1.0664,4.9859,16.2264,40.3489,0.5783,,,6807856128,2798074103,1261357889,1436802377,670430409.5,1748497900,3029328467,3849874082,1455890579,6332952549,2121595589,2856925510,1596769894,2783642343,7181009133,775443502.8,2746320786,1010527271,4992431687,1771885600,592754727.8,1297684807,1118203950,698678123.1,1088481139,5882444280,2843037890,1393184909,909500000,621360000,3504495892,,,43.3074,72.7455,141.7394,46.8971,52.1561,35.0825,35.4589,52.8606,57.0073,48.9237,31.0336,28.8514,26.3845,29.555,26.3341,323.7212,36.9843,32.4274,26.8849,47.0168,45.317,47.8908,102.9854,90.8554,49.4584,70.0897,78.3161,61.7708,84.8614,65.1559,18.7617,,,1.9366,3.5733,7.4398,4.5342,4.0758,3.1103,2.8022,2.7494,2.7119,4.3474,1.9887,2.5001,1.73,3.5351,3.0461,4.2508,2.803,3.5147,2.6244,5.4119,4.1733,5.4093,5.4309,6.2172,3.6876,13.6768,11.0717,7.4877,10.1262,5.8914,2.2587,,,1.271,7.5953,4.3727,4.9753,8.4933,2.6994,2.7087,6.8499,4.5825,5.1032,4.0636,6.2343,6.0731,4.8417,5.4327,11.4208,2.2247,8.5767,4.198,5.8692,9.0682,12.5133,11.8936,17.3874,7.9051,13.0651,15.0345,12.5359,20.9958,16.5035,3.4905,,
2018/6/1,0.7773,-1.9726,0,-1.3546,-0.369,0.0443,-2.1723,-1.99,-0.791,-4.0112,-0.8608,0.5063,-0.9338,-6.3576,0.1405,1.4032,-0.9756,-3.5167,-2.0408,2.8335,-0.677,-0.6523,-0.1631,1.3423,0.0314,-3.7503,0.5883,-1.9601,-8.1495,-6.0023,-1.2631,,,1.1792,0.801,,2.9754,13.1512,0.8663,1.6351,0.936,0.6831,0.5481,3.2422,1.0776,0.8769,2.6755,1.1502,2.1244,1.4974,1.6994,0.416,0.9131,1.7573,0.7978,4.5733,8.8518,1.1655,1.2193,0.7098,4.7962,18.4818,30.8376,0.6702,,,6860776720,2742880532,1261357889,1088418640,667956496.5,1749272600,2963522829,3773259673,1444375060,6078925535,2103332212,2871390956,1581859479,2606669055,7191099544,786324375.2,2719527412,974989726.2,4890545326,1822091600,588741881.5,1289219805,1116379800,708056352.9,1088822892,5661832040,2851994772,1365877119,835380000,580680000,3530568326,,,43.644,71.3106,141.7394,46.2618,51.9637,35.098,34.6886,51.8087,56.5564,46.9613,30.7665,28.9974,26.1382,27.676,26.3711,328.2635,36.6234,31.287,26.3362,48.349,45.0102,47.5784,102.8173,92.0749,49.4739,67.4611,78.5628,60.5601,77.9456,60.8902,18.5247,,,1.9517,3.5028,7.4398,4.4728,4.0608,3.1117,2.7414,2.6947,2.6904,4.173,1.9716,2.5127,1.7138,3.3104,3.0504,4.3105,2.7756,3.3911,2.5708,5.5653,4.1451,5.374,5.422,6.3007,3.6888,13.1639,11.1066,7.3409,9.3009,5.5057,2.2302,,,1.2809,7.4455,4.3727,4.9079,8.462,2.7006,2.6499,6.7135,4.5462,4.8985,4.0286,6.2658,6.0164,4.5339,5.4404,11.5811,2.203,8.2751,4.1123,6.0355,9.0068,12.4317,11.8742,17.6208,7.9076,12.5751,15.0818,12.2902,19.2848,15.423,3.4464,,
2018/6/4,0.0551,0.4374,0,3.3803,-1.7037,-1.3729,1.4548,0.5076,1.0251,-5.6365,1.3025,-0.7557,0.1714,-7.355,-2.8999,-0.1845,0.9852,0.0588,-4.5455,0,0,4.4649,2.5327,2.5071,-0.0314,-2.8787,1.2086,-7.533,0.0814,-0.031,-3.0336,,,0.6572,0.5907,,3.2356,7.3741,0.8372,1.1407,0.537,0.5019,0.6631,2.568,0.56,0.6649,2.4723,0.9482,1.0341,1.5381,0.7444,0.7239,,1.4199,1.8526,5.8299,6.9652,0.7836,1.4076,0.9709,4.6253,10.6265,15.1766,0.9467,,,6864556762,2754879134,1261357889,1125210256,656576496.9,1725256900,3006636868,3792413275,1459180727,5736284445,2130727277,2849692787,1584570464,2414947993,6982564384,784873592.2,2746320786,975562912.4,4668247811,1822091600,588741881.5,1346781818,1144654125,725808002.3,1065313449,5498842400,2886463325,1262985269,836060000,580500000,3423464097,,,43.6681,71.6225,141.7394,47.8256,51.0784,34.6162,35.1933,52.0716,57.1362,44.3143,31.1672,28.7783,26.183,25.6404,25.6063,327.6579,36.9843,31.3054,25.1391,48.349,45.0102,49.7027,105.4214,94.3833,49.4584,65.5191,79.5123,55.9981,78.009,60.8713,17.9628,,,1.9528,3.5181,7.4398,4.624,3.9916,3.069,2.7812,2.7084,2.718,3.9378,1.9973,2.4937,1.7168,3.0669,2.9619,4.3025,2.803,3.3931,2.4539,5.5653,4.1451,5.6139,5.5593,6.4586,3.6876,12.7849,11.2408,6.7879,9.3085,5.504,2.1625,,,1.2816,7.4781,4.3727,5.0738,8.3178,2.6635,2.6884,6.7476,4.5928,4.6224,4.0811,6.2185,6.0267,4.2004,5.2826,11.5597,2.2247,8.2799,3.9254,6.0355,9.0068,12.9867,12.175,18.0626,7.9051,12.2131,15.2641,11.3644,19.3005,15.4182,3.3418,,
2018/6/5,1.2386,3.5714,0,2.5204,5.9533,2.4697,3.0943,1.5152,2.1421,2.8836,0.1429,1.269,2.5663,1.8321,2.1676,2.9575,2.9268,2.2914,1.627,0,2.8238,3.7084,0.3187,0.9229,2.1036,5.7934,3.0239,2.6641,3.2737,4.093,1.0931,,,0.9037,1.2569,,4.9509,12.0354,1.1824,1.718,0.6188,0.6249,0.761,2.6924,0.7806,1.0346,1.2787,0.6794,1.3711,1.5917,1.2196,0.5195,,1.7789,2.6425,5.0735,6.1751,1.3101,1.2545,1.2144,2.8211,13.0629,24.9533,0.672,,,6951497728,2853267675,1261357889,1153570460,695664321.5,1767865400,3099672423,3849874082,1490437135,5901697385,2133771173,2885856401,1625235232,2459191315,7133920549,808086119.9,2826700906,997917174.2,4744199462,1822091600,605366530.6,1396725330,1148302425,732506737.9,1087723497,5817413060,2973746596,1296632367,863430000,604260000,3460886057,,,44.2211,74.1805,141.7394,49.031,54.1192,35.4711,36.2823,52.8606,58.36,45.5922,31.2117,29.1435,26.8549,26.1102,26.1614,337.3483,38.0667,32.0227,25.5481,48.349,46.2812,51.5459,105.7574,95.2544,50.4988,69.3149,81.9167,57.4899,80.5628,63.3628,18.1591,,,1.9775,3.6438,7.4398,4.7406,4.2292,3.1448,2.8673,2.7494,2.7762,4.0513,2.0001,2.5254,1.7608,3.1231,3.0261,4.4298,2.885,3.4708,2.4939,5.5653,4.2621,5.8221,5.577,6.5182,3.7652,13.5256,11.5807,6.9687,9.6132,5.7293,2.1862,,,1.2978,7.7451,4.3727,5.2017,8.813,2.7293,2.7716,6.8499,4.6912,4.7556,4.0869,6.2974,6.1814,4.2774,5.3971,11.9016,2.2898,8.4697,3.9893,6.0355,9.2611,13.4683,12.2138,18.2293,8.0714,12.9206,15.7257,11.6671,19.9323,16.0493,3.3783,,
2018/6/6,-0.571,-2.1026,0,4.4518,2.276,2.0158,-0.1464,-0.7463,-0.7726,-1.9019,-1.9971,3.2581,1.0178,2.2489,-2.0745,-1.0772,-2.1327,2.1252,0.2343,0,0.6155,-1.2121,-0.3971,0.9374,2.4908,-0.3821,-1.1965,10.0038,1.6145,3.3065,-0.4101,,,0.7636,1.0761,,5.8447,11.9368,1.5008,1.5112,0.4935,0.5293,0.5986,2.2906,2.7307,0.7667,1.9525,0.6946,1.8509,1.8755,1.432,0.479,,1.7625,1.7755,3.9296,7.9854,1.9315,1.15,0.951,5.6831,13.5094,31.6735,0.7219,,,6911807285,2793274662,1261357889,1204925424,711497364.4,1803501600,3095134104,3821143679,1478921616,5789452890,2091156628,2979881798,1614391294,2514495467,6985927855,799381422,2766415816,1019125064,4755314337,1822091600,609092745,1379795326,1143742050,739372941.9,1117482641,5795187200,2938166154,1426344368,877370000,624240000,3446691520,,,43.9687,72.6208,141.7394,51.2138,55.3509,36.1861,36.2291,52.4661,57.9091,44.725,30.5884,30.0931,26.6757,26.6974,25.6187,333.7144,37.2549,32.7033,25.608,48.349,46.5661,50.9211,105.3374,96.1473,51.7566,69.0501,80.9366,63.2411,81.8635,65.4579,18.0846,,,1.9662,3.5671,7.4398,4.9516,4.3255,3.2082,2.8631,2.7289,2.7548,3.9743,1.9602,2.6077,1.7491,3.1933,2.9633,4.3821,2.8235,3.5446,2.4997,5.5653,4.2883,5.7516,5.5549,6.5793,3.859,13.4739,11.4422,7.6659,9.7684,5.9187,2.1772,,,1.2904,7.5823,4.3727,5.4333,9.0136,2.7843,2.7675,6.7987,4.655,4.6652,4.0053,6.5026,6.1401,4.3736,5.2852,11.7734,2.241,8.6496,3.9986,6.0355,9.3181,13.3051,12.1653,18.4002,8.2724,12.8713,15.5375,12.8343,20.2541,16.58,3.3645,,
2018/6/7,-2.0509,-1.0309,0,-3.1807,-3.4075,0.8162,-1.4663,-0.7519,-2.0022,-3.4694,-2.7656,-3.1553,-0.084,-3.2258,-0.0963,-3.2668,-2.1792,-3.0934,0.1558,0,-2.1176,-2.0859,0.4785,-2.9898,-0.7201,-0.5966,-2.5544,10.0171,-3.7202,-0.9516,-2.134,,,0.5607,0.7047,,7.1583,7.6017,2.7551,0.8463,0.4512,0.7532,0.7223,2.1855,1.6721,1.0727,1.4797,0.5107,2.1027,1.6508,1.0646,0.6043,,1.7011,1.3905,6.118,5.979,1.2208,1.35,0.5035,6.4713,12.0012,18.9737,0.9126,,,6770055700,2764478016,1261357889,1166600824,687253017.5,1818220900,3049750906,3792413275,1449310282,5588594321,2033322601,2885856401,1613035801,2433382710,6979200914,773267328.3,2706130726,987599822.6,4762724255,1822091600,596194310.4,1351014319,1149214500,717267114.4,1109435961,5760613640,2863113660,1569222624,844730000,618300000,3373138014,,,43.0669,71.8721,141.7394,49.5848,53.4649,36.4814,35.6979,52.0716,56.7497,43.1734,29.7424,29.1435,26.6533,25.8362,25.594,322.8127,36.443,31.6917,25.6479,48.349,45.58,49.8589,105.8414,93.2727,51.3839,68.6381,78.8691,69.576,78.818,64.835,17.6987,,,1.9259,3.5304,7.4398,4.7941,4.1781,3.2344,2.8211,2.7084,2.6996,3.8364,1.906,2.5254,1.7476,3.0903,2.9605,4.2389,2.762,3.4349,2.5036,5.5653,4.1975,5.6316,5.5815,6.3826,3.8312,13.3936,11.1499,8.4338,9.405,5.8624,2.1307,,,1.264,7.5041,4.3727,5.2605,8.7064,2.807,2.727,6.7476,4.5618,4.5033,3.8945,6.2974,6.135,4.2325,5.2801,11.3888,2.1921,8.3821,4.0048,6.0355,9.1208,13.0276,12.2235,17.85,8.2129,12.7945,15.1406,14.1199,19.5006,16.4222,3.2927,,
2018/6/8,0,-2.8646,0,5.7819,-0.144,5.2833,-2.5298,-2.0202,0.227,1.3742,-3.7425,-1.7544,0.6723,-1.0606,-0.241,0.6567,0.495,-0.8125,0.4278,0,-1.1058,-2.3183,-3.0952,0.3969,0.4533,2.3578,-2.0583,-3.294,1.4691,0.5822,2.9074,,,0.8724,1.0551,,8.4089,4.8751,5.8846,1.4553,0.5823,0.5245,0.5686,2.0689,1.142,2.02,1.0368,0.5069,1.3134,1.002,0.9636,0.353,,1.5334,1.226,5.0602,4.2617,1.2303,0.9317,0.7011,25.6058,10.1859,17.8936,1.0199,,,6770055700,2685287240,1261357889,1234052120,686263452.3,1914283700,2972599469,3715798866,1452600430,5665393185,1957225199,2835227342,1623879739,2407574106,6962383562,778345068.8,2719527412,979575215.8,4783101527,1822091600,589601777.2,1319693812,1113643575,720114077,1114465136,5896438340,2804183554,1517532879,857140000,621900000,3471209356,,,43.0669,69.8133,141.7394,52.4517,53.3879,38.4089,34.7948,51.0197,56.8785,43.7666,28.6293,28.6322,26.8325,25.5621,25.5323,324.9325,36.6234,31.4342,25.7576,48.349,45.076,48.703,102.5653,93.6429,51.6169,70.2565,77.2458,67.2842,79.9759,65.2125,18.2133,,,1.9259,3.4292,7.4398,5.0713,4.1721,3.4053,2.7498,2.6537,2.7057,3.8891,1.8346,2.4811,1.7594,3.0575,2.9533,4.2667,2.7756,3.407,2.5143,5.5653,4.1511,5.501,5.4087,6.408,3.8486,13.7094,10.9204,8.156,9.5432,5.8965,2.1927,,,1.264,7.2892,4.3727,5.5646,8.6939,2.9553,2.658,6.6113,4.5721,4.5652,3.7488,6.1869,6.1762,4.1876,5.2673,11.4636,2.203,8.314,4.022,6.0355,9.02,12.7255,11.8451,17.9209,8.2501,13.0961,14.829,13.6548,19.7871,16.5178,3.3884,,
2018/6/11,-1.2563,-1.8767,0,-0.0935,3.4607,5.1801,0.6107,-1.0309,-1.4723,-0.5214,-0.1555,-2.0408,-3.8397,-0.3063,-0.2415,-0.0932,-3.4483,-1.8139,-3.718,0.0848,0.632,-1.4753,0.9828,-2.0698,0.8424,-0.1815,-5.8089,-7.8406,0.1587,0.6946,-3.2342,,,0.4828,0.6895,,5.5886,9.2515,6.1123,1.1131,0.3165,0.4614,0.5675,1.2147,0.6431,1.3304,0.5112,0.455,0.846,1.2571,0.9292,0.5022,0.3671,1.3062,1.1014,3.0019,3.8234,1.1265,1.4831,1.1987,17.332,11.8059,23.9658,1.1273,,,6685004749,2634893109,1261357889,1228495053,710013016.7,2013445300,2990752748,3677491661,1431214467,5635855160,1954181303,2777365559,1561527095,2400200219,6945566211,777619677.3,2625750605,961806443.6,4605263515,1823636400,593327991.6,1300224307,1124588475,705209390.3,1123852929,5885737000,2641291844,1398548939,858500000,626220000,3358943477,,,42.5259,68.5031,141.7394,52.2156,55.2355,40.3985,35.0073,50.4937,56.0411,43.5385,28.5848,28.0479,25.8022,25.4839,25.4706,324.6296,35.3606,30.864,24.7999,48.39,45.3608,47.9845,103.5734,91.7047,52.0517,70.129,72.7587,62.0087,80.1028,65.6655,17.6242,,,1.9017,3.3649,7.4398,5.0485,4.3165,3.5817,2.7665,2.6263,2.6659,3.8688,1.8318,2.4305,1.6918,3.0482,2.9462,4.2628,2.6799,3.3452,2.4208,5.57,4.1773,5.4199,5.4619,6.2753,3.881,13.6845,10.286,7.5165,9.5583,5.9375,2.1218,,,1.2481,7.1524,4.3727,5.5396,8.9948,3.1084,2.6742,6.5432,4.5048,4.5414,3.7429,6.0607,5.9391,4.1748,5.2546,11.4529,2.127,8.1632,3.8724,6.0406,9.077,12.5378,11.9615,17.55,8.3196,13.0724,13.9676,12.5842,19.8185,16.6326,3.2788,,
