ÈÕÆÚ,000401.SZ,000546.SZ,000672.SZ,000789.SZ,000877.SZ,000935.SZ,002233.SZ,600326.SH,600425.SH,600449.SH,600585.SH,600668.SH,600720.SH,600801.SH,600802.SH,600881.SH,600883.SH,601992.SH,900933.SH,000401.SZ,000546.SZ,000672.SZ,000789.SZ,000877.SZ,000935.SZ,002233.SZ,600326.SH,600425.SH,600449.SH,600585.SH,600668.SH,600720.SH,600801.SH,600802.SH,600881.SH,600883.SH,601992.SH,900933.SH,000401.SZ,000546.SZ,000672.SZ,000789.SZ,000877.SZ,000935.SZ,002233.SZ,600326.SH,600425.SH,600449.SH,600585.SH,600668.SH,600720.SH,600801.SH,600802.SH,600881.SH,600883.SH,601992.SH,900933.SH,000401.SZ,000546.SZ,000672.SZ,000789.SZ,000877.SZ,000935.SZ,002233.SZ,600326.SH,600425.SH,600449.SH,600585.SH,600668.SH,600720.SH,600801.SH,600802.SH,600881.SH,600883.SH,601992.SH,900933.SH,000401.SZ,000546.SZ,000672.SZ,000789.SZ,000877.SZ,000935.SZ,002233.SZ,600326.SH,600425.SH,600449.SH,600585.SH,600668.SH,600720.SH,600801.SH,600802.SH,600881.SH,600883.SH,601992.SH,900933.SH,000401.SZ,000546.SZ,000672.SZ,000789.SZ,000877.SZ,000935.SZ,002233.SZ,600326.SH,600425.SH,600449.SH,600585.SH,600668.SH,600720.SH,600801.SH,600802.SH,600881.SH,600883.SH,601992.SH,900933.SH
2016/12/1,2.649,4.7038,9.9865,2.3622,1.1331,2.5983,1.2384,0.1096,-0.2058,0.6705,3.473,0.9632,1.5686,1.7677,0.404,-2.7687,0.122,1.1013,0.419,1.746,2.5069,8.1653,1.5067,1.0146,4.1116,1.111,1.715,0.9675,1.4972,0.8332,2.4104,1.5009,1.3509,1.4353,3.0246,1.1636,0.4189,0.0898,16705137040,3289244681,6630992258,4784128627,6283556022,19388217803,7437242939,6077661979,6687131917,5025682751,75074417408,6131573815,6030784078,7840536880,3795824240,11311550386,3876564960,28566421538,7840536880,-9.7418,27.0618,108.3845,19.2441,-11.9682,-206.7616,23.0364,41.5517,-9.8225,252.6033,13.2335,30.5206,33.655,117.4668,-9.7223,-81.8692,54.8218,24.2935,72.2593,1.6609,3.8503,3.8148,1.8148,0.9763,8.9345,2.0074,2.7957,1.4626,1.2065,1.4111,2.8304,1.2542,1.2566,3.9635,1.3495,5.8484,1.287,0.773,1.5042,3.8358,3.2737,0.8569,1.2452,11.9084,2.2893,2.9122,3.8108,1.5782,1.9513,2.7148,1.2456,0.9095,2.4899,1.4096,309.0231,1.1976,0.5595
2016/12/2,1.2097,-1.3311,10.0613,-1.9231,-0.4202,1.4935,-1.631,-2.6287,5.3608,-1.6175,-0.7459,-1.0101,0.2574,-2.7295,-4.4266,-3.3501,-0.8526,0.6536,-1.1127,1.5044,0.811,9.7025,1.1445,1.6608,6.0923,1.0382,2.5003,5.0572,1.741,0.5578,3.9129,1.8043,1.5552,2.8199,2.1836,1.288,0.7554,0.1658,16907215311,3245461058,7298159578,4692126154,6257154526,19677782095,7315942341,5917898685,7045617339,4944391974,74514459047,6069638726,6046307332,7626527188,3627799827,10932603975,3843512640,28753130175,7626527188,-9.8596,26.7015,119.2894,18.874,-11.9179,-209.8496,22.6607,40.4594,-10.349,248.5174,13.1348,30.2123,33.7416,114.2605,-9.2919,-79.1265,54.3544,24.4523,71.2854,1.681,3.799,4.1986,1.7799,0.9722,9.0679,1.9747,2.7222,1.541,1.187,1.4005,2.8019,1.2574,1.2223,3.7881,1.3043,5.7985,1.2954,0.7626,1.5224,3.7848,3.6031,0.8404,1.2399,12.0863,2.252,2.8356,4.0151,1.5526,1.9367,2.6874,1.2488,0.8847,2.3797,1.3623,306.3883,1.2054,0.5519
2016/12/5,-2.7092,-2.7825,10.0334,0.6536,-2.1097,-2.1753,-0.4145,-0.4499,-3.5225,0.3868,-1.7177,-3.458,-1.027,-1.148,-1.0526,-3.8128,-1.2285,-4.7619,-0.2813,1.645,0.9816,11.5424,1.3597,1.5708,3.5858,0.8582,1.2208,2.6644,1.2247,0.4443,2.9057,2.0686,0.7357,1.5712,2.6477,0.8796,0.5181,0.1027,16449171231,3155157335,8030416391,4722793645,6125147046,19249730533,7285617191,5891271469,6797435124,4963519216,73234554221,5859747591,5984214317,7538977769,3589612460,10515762922,3796295040,31431103317,7538977769,-9.5925,25.9586,131.2582,18.9973,-11.6665,-205.2848,22.5668,40.2774,-9.9845,249.4788,12.9092,29.1676,33.3951,112.9489,-9.1941,-76.1096,53.6867,23.2879,71.1634,1.6354,3.6933,4.6198,1.7915,0.9517,8.8707,1.9665,2.71,1.4868,1.1916,1.3765,2.705,1.2445,1.2083,3.7482,1.2546,5.7273,1.2337,0.7613,1.4812,3.6795,3.9646,0.8459,1.2138,11.8234,2.2426,2.8229,3.8737,1.5586,1.9034,2.5945,1.236,0.8745,2.3547,1.3104,302.6244,1.148,0.551
2016/12/6,-0.1638,0.954,4.3566,1.6883,1.0057,10.0065,1.6649,0,1.6227,0.7707,-0.8738,0.3523,2.8534,1.6774,4.7872,0.5405,0.7463,-1.1364,0.9873,1.4408,0.629,8.2839,1.4928,1.7633,6.8364,1.1083,0.9708,1.6288,2.5603,0.2758,2.0984,4.544,0.894,3.8464,1.1832,0.8256,0.5006,0.123,16422227461,3185258576,8380272425,4802529122,6186750537,21175962561,7406917790,5891271469,6907738331,5001773699,72594601809,5880392621,6154970108,7665438041,3761455610,10572604884,3824625600,31073931688,7665438041,-9.5768,26.2062,136.9767,19.3181,-11.7838,-225.8267,22.9425,40.2774,-10.1465,251.4016,12.7964,29.2703,34.348,114.8435,-9.6342,-76.521,54.0873,23.0232,71.5581,1.6327,3.7285,4.8211,1.8218,0.9612,9.7583,1.9992,2.71,1.5109,1.2008,1.3644,2.7145,1.28,1.2285,3.9276,1.2614,5.77,1.2197,0.7655,1.4787,3.7146,4.1373,0.8602,1.226,13.0065,2.28,2.8229,3.9365,1.5707,1.8868,2.6036,1.2712,0.8892,2.4674,1.3175,304.8828,1.135,0.5541
2016/12/7,1.6407,2.3196,9.7087,2.0434,0.8535,3.151,3.173,1.3559,2.5948,1.1472,0.2755,1.4043,1.6393,1.5228,1.3198,1.9713,1.8519,0.6897,0.838,1.1629,0.8676,9.7197,2.4736,1.4314,10.7758,1.7654,1.3624,2.4873,2.2811,0.3223,1.7264,5.0838,1.1121,3.0268,1.4132,1.2271,0.2519,0.0943,16691665156,3259143440,9193891107,4900665094,6239553529,21843219408,7641937699,5971153116,7086981042,5059155424,72794586938,5962972739,6255871257,7782170600,3811099187,10781025410,3895452000,31288234665,7782170600,-9.7339,26.8141,150.2754,19.7128,-11.8844,-232.9425,23.6705,40.8235,-10.4098,254.2857,12.8316,29.6814,34.9111,116.5924,-9.7614,-78.0295,55.0889,23.182,72.403,1.6595,3.815,5.2892,1.859,0.9694,10.0658,2.0627,2.7467,1.5501,1.2145,1.3682,2.7526,1.301,1.2472,3.9795,1.2862,5.8769,1.2281,0.7745,1.503,3.8007,4.539,0.8778,1.2364,13.4163,2.3523,2.8612,4.0387,1.5887,1.892,2.6402,1.2921,0.9027,2.5,1.3435,310.5287,1.1428,0.5606
2016/12/8,-1.3721,-1.7632,0,-1.627,-1.2694,1.268,-1.8849,-1.1148,0.1946,-1.4178,1.044,-0.6347,-2.9777,-2.375,-2.505,-1.0545,1.3939,-0.4566,-1.2465,0.8009,1.0073,,1.8402,1.52,7.5918,1.2663,1.1403,1.7455,2.0488,0.3189,2.5786,3.7103,1.0084,1.7712,0.7639,1.3037,0.4765,0.0613,16462643116,3201677435,9193891107,4820929617,6160349041,22120193948,7497893239,5904585077,7100768943,4987428268,73554530428,5925123518,6069592212,7597344048,3715630770,10667341487,3949752240,31145366014,7597344048,-9.6004,26.3413,150.2754,19.3921,-11.7336,-235.8962,23.2243,40.3684,-10.4301,250.6805,12.9656,29.493,33.8715,113.8233,-9.5169,-77.2067,55.8568,23.0762,71.4204,1.6368,3.7478,5.2892,1.8288,0.9571,10.1934,2.0238,2.7161,1.5531,1.1973,1.3825,2.7351,1.2622,1.2176,3.8798,1.2727,5.9588,1.2225,0.764,1.4824,3.7337,4.539,0.8635,1.2208,13.5864,2.308,2.8293,4.0465,1.5662,1.9118,2.6234,1.2536,0.8813,2.4373,1.3293,314.8573,1.1376,0.553
2016/12/9,0.7365,-1.1966,0,-0.7634,-0.1429,-4.9516,-2.0222,0.3382,-1.3592,-0.2876,-0.8157,1.4518,0,-1.2804,-1.2333,0.1776,1.9725,0.4587,0.1403,0.8095,0.8802,,0.8569,1.0383,5.1543,1.0474,0.9881,1.6145,1.1827,0.299,2.0627,2.2554,1.2626,1.3306,0.908,1.7704,0.4744,0.1238,16583890078,3163366765,9193891107,4784128627,6151548542,21024885539,7346267491,5924555489,7004253637,4973082837,72954575041,6011144475,6069592212,7500066916,3669805930,10686288807,4027661280,31288234665,7500066916,-9.6711,26.0261,150.2754,19.2441,-11.7168,-224.2155,22.7546,40.5049,-10.2883,249.9595,12.8598,29.9212,33.8715,112.3659,-9.3995,-77.3438,56.9586,23.182,71.7714,1.6488,3.7029,5.2892,1.8148,0.9558,9.6887,1.9829,2.7253,1.532,1.1939,1.3712,2.7749,1.2622,1.202,3.8319,1.2749,6.0763,1.2281,0.7678,1.4933,3.689,4.539,0.8569,1.219,12.9137,2.2613,2.8388,3.9915,1.5617,1.8962,2.6615,1.2536,0.87,2.4073,1.3317,321.0679,1.1428,0.5557
2016/12/12,-0.8123,-1.5571,10,-4.7436,-4.1488,-6.2275,-6.5015,-5.1685,-7.6772,-5.1923,0.0548,-4.2931,-3.8363,-4.799,-6.1394,-6.0284,-4.8652,-2.2831,-1.9608,0.8143,1.2039,11.4572,1.3911,1.7123,4.5798,1.5087,2.2515,2.5566,2.0672,0.6193,2.9386,3.06,1.3011,2.3378,1.9267,2.0939,0.4582,0.2427,16449171231,3114110189,10113280217,4557189192,5896334082,19715551350,6868646384,5618342508,6466525503,4714865074,72994572067,5753081604,5836743406,7140141526,3444500467,10042079907,3831708240,30573891408,7140141526,-9.5925,25.6209,165.3029,18.3312,-11.2307,-210.2524,21.2752,38.4114,-9.4984,236.9808,12.8669,28.6366,32.5721,106.9735,-8.8224,-72.6812,54.1875,22.6527,70.4804,1.6354,3.6453,5.8181,1.7287,0.9161,9.0853,1.854,2.5844,1.4144,1.1319,1.372,2.6557,1.2138,1.1443,3.5967,1.1981,5.7807,1.2,0.754,1.4812,3.6316,4.9929,0.8163,1.1684,12.1095,2.1143,2.6921,3.6851,1.4806,1.8972,2.5473,1.2055,0.8283,2.2595,1.2514,305.4474,1.1167,0.5457
2016/12/13,3.8493,-1.3181,9.9759,2.6918,1.9403,1.9157,3.7528,-0.5924,1.919,1.6227,1.4795,2.0933,1.8617,1.9074,3.7694,2.0755,0.9858,0.2336,0.2857,0.8872,0.8033,12.2571,0.9434,1.2612,4.5245,1.333,1.4979,1.567,1.0576,0.3696,2.0767,1.5282,0.7719,2.3801,1.0527,1.0743,0.2526,0.2391,17082349812,3073063042,11122167383,4679859157,6010740564,20093243905,7126410156,5585058489,6590616611,4791374041,74074491763,5873510944,5945406182,7276329511,3574337514,10250500434,3869482320,30645325734,7276329511,-9.9618,25.2832,181.7933,18.8246,-11.4486,-214.2802,22.0736,38.1839,-9.6807,240.8264,13.0572,29.2361,33.1785,109.0139,-9.155,-74.1897,54.7217,22.7057,70.5262,1.6984,3.5972,6.3985,1.7753,0.9339,9.2594,1.9235,2.5691,1.4415,1.1503,1.3923,2.7113,1.2364,1.1662,3.7322,1.2229,5.8377,1.2028,0.7545,1.5382,3.5837,5.491,0.8382,1.1911,12.3415,2.1936,2.6762,3.7558,1.5046,1.9253,2.6006,1.2279,0.8441,2.3446,1.2773,308.4585,1.1193,0.5461
2016/12/14,-3.7855,-0.4452,9.2173,1.5727,2.489,-1.6291,-1.7021,-0.7151,-1.046,9.98,-1.8898,1.5231,4.4386,0,-0.2137,0,-0.122,-1.1655,0.1425,1.0161,0.5717,11.2779,1.7386,3.2494,4.879,0.9095,1.4327,1.1801,4.1037,0.3127,2.6003,5.2885,0.9185,2.2581,0.7651,0.816,0.4548,0.1399,16435699346,3059380660,12147326922,4753461136,6160349041,19765910357,7005109558,5545117665,6521677107,5269555083,72674595860,5962972739,6209301496,7276329511,3566700040,10250500434,3864760560,30288154105,7276329511,-9.5847,25.1706,198.5497,19.1207,-11.7336,-210.7895,21.6979,37.9108,-9.5795,264.8609,12.8105,29.6814,34.6512,109.0139,-9.1354,-74.1897,54.6549,22.441,70.723,1.6341,3.5812,6.9883,1.8032,0.9571,9.1085,1.8908,2.5508,1.4264,1.2651,1.3659,2.7526,1.2913,1.1662,3.7243,1.2229,5.8306,1.1888,0.7566,1.48,3.5678,5.9971,0.8514,1.2208,12.1404,2.1563,2.657,3.7165,1.6548,1.8889,2.6402,1.2825,0.8441,2.3396,1.2773,308.0821,1.1063,0.5476
2016/12/15,-3.5246,0.2683,-1.2056,0.9032,1.2857,0.6369,0.2165,0,1.0571,9.9819,-5.1734,-1.2118,1.625,0.5348,3.8544,0.1848,0.733,1.8868,-0.1422,1.0248,0.9867,12.4548,1.6424,2.3807,3.8715,0.7436,1.2301,1.1611,15.6294,0.5029,2.1714,5.0437,0.7547,2.8752,0.7882,1.1203,0.3584,0.1269,15856408304,3067590089,12000875560,4796395624,6239553529,19891807876,7020272132,5545117665,6590616611,5795554229,68914875436,5890715135,6310202645,7315240364,3704174560,10269447754,3893091120,30859628711,7315240364,-9.2468,25.2381,196.1559,19.2934,-11.8844,-212.1321,21.7449,37.9108,-9.6807,291.299,12.1477,29.3217,35.2143,109.5968,-9.4875,-74.3268,55.0555,22.8645,70.8894,1.5765,3.5908,6.904,1.8195,0.9694,9.1665,1.8949,2.5508,1.4415,1.3913,1.2953,2.7193,1.3123,1.1724,3.8678,1.2252,5.8733,1.2112,0.7583,1.4278,3.5773,5.9248,0.8591,1.2364,12.2177,2.1609,2.657,3.7558,1.8199,1.7912,2.6082,1.3033,0.8486,2.4298,1.2797,310.3405,1.1271,0.5489
2016/12/16,-0.6797,0.6244,-9.9661,1.023,0.2821,10,1.2959,1.2005,1.6736,-3.3003,1.2768,3.5047,-1.599,0.7979,2.9897,1.476,10.0061,1.8519,0.1425,1.1925,0.6453,14.0499,2.1688,2.9968,6.0515,0.751,1.1953,1.364,16.4094,0.3963,3.252,5.3187,0.832,2.7978,0.6806,4.7401,0.3468,0.0611,15748633226,3086745424,10804856097,4845463610,6257154526,21880988663,7111247581,5611685705,6700919818,5604281812,69794810004,6097165432,6209301496,7373606644,3814917923,10421026319,4282636320,31431103317,7373606644,-9.184,25.3957,176.6068,19.4908,-11.9179,-233.3453,22.0267,38.3659,-9.8427,281.6851,12.3028,30.3494,34.6512,110.4713,-9.7712,-75.4239,60.5644,23.2879,71.2148,1.5658,3.6132,6.216,1.8381,0.9722,10.0832,1.9194,2.5814,1.4657,1.3454,1.3118,2.8146,1.2913,1.1818,3.9835,1.2433,6.461,1.2337,0.7618,1.4181,3.5997,5.3343,0.8679,1.2399,13.4395,2.1889,2.6889,3.8187,1.7599,1.814,2.6996,1.2825,0.8553,2.5025,1.2986,341.3934,1.148,0.5514
2016/12/19,-0.4277,-1.2411,-10.0151,1.6456,3.6568,-4.603,0.2132,0.3559,0.6173,9.9829,-2.1203,-0.5643,2.875,-1.1873,-1.001,0,-0.9923,0.4545,-1.707,0.528,0.7492,6.3991,2.4377,5.1695,7.247,0.6253,1.0357,1.1209,15.3429,0.287,2.1971,6.0388,0.9384,1.799,0.6841,4.3391,0.292,0.1152,15681273802,3048434754,9722743250,4925199087,6485967490,20873808518,7126410156,5631656116,6742283521,6163753631,68314920049,6062757049,6387818914,7286057224,3776730557,10421026319,4240140480,31573971968,7286057224,-9.1447,25.0805,158.9196,19.8115,-12.3538,-222.6044,22.0736,38.5025,-9.9035,309.8056,12.042,30.1781,35.6474,109.1596,-9.6733,-75.4239,59.9635,23.3937,69.8018,1.5591,3.5684,5.5934,1.8683,1.0077,9.6191,1.9235,2.5906,1.4747,1.4797,1.284,2.7987,1.3284,1.1677,3.9436,1.2433,6.3969,1.2393,0.7467,1.412,3.555,4.8001,0.8822,1.2853,12.8209,2.1936,2.6985,3.8423,1.9355,1.7756,2.6844,1.3193,0.8452,2.4774,1.2986,338.0058,1.1532,0.5405
2016/12/20,-1.2027,0.8079,-4.6862,-2.1171,-2.8494,-2.3824,-1.9149,-0.4728,-2.6585,-6.6718,0,-0.9081,-3.5237,-0.4005,1.6178,-0.3636,-1.3363,-1.1312,-0.8683,0.6307,0.5982,13.4709,1.9729,2.6206,4.1746,0.8413,1.0727,0.8478,12.2228,0.1918,3.2464,4.8728,0.4934,1.6473,0.6042,3.0715,0.1824,0.2369,15492667417,3073063042,9267116788,4820929617,6301157019,20376513321,6989946983,5605028901,6563040809,5752517935,68314920049,6007703637,6162731735,7256874085,3837830343,10383131678,4183479360,31216800340,7256874085,-9.0347,25.2832,151.4723,19.3921,-12.0017,-217.3011,21.651,38.3204,-9.6402,289.1358,12.042,29.904,34.3913,108.7224,-9.8298,-75.1497,59.1622,23.1291,69.3514,1.5403,3.5972,5.3313,1.8288,0.979,9.3899,1.8867,2.5783,1.4355,1.381,1.284,2.7733,1.2816,1.1631,4.0074,1.2388,6.3114,1.2253,0.7419,1.395,3.5837,4.5751,0.8635,1.2487,12.5154,2.1516,2.6857,3.7401,1.8064,1.7756,2.66,1.2728,0.8418,2.5175,1.2939,333.489,1.1402,0.537
2016/12/21,0.4348,1.3357,3.3363,1.5267,0.5587,1.1121,0.2169,0.7126,0.8403,0.4156,0.8197,2.0619,1.0076,1.2064,-1.4925,2.1898,-1.4673,0,0.7299,0.5212,0.7927,13.0556,1.6732,1.7902,3.6735,0.5939,0.9076,0.6718,7.6131,0.1508,2.8766,2.6404,0.5199,1.3693,1.3416,2.8332,0.2189,0.0534,15560026840,3114110189,9576291887,4894531596,6336359014,20603128853,7005109558,5644969724,6618192413,5776426987,68874878410,6131573815,6224824750,7344423504,3780549293,10610499525,4122096480,31216800340,7344423504,-9.074,25.6209,156.5258,19.6882,-12.0688,-219.7178,21.6979,38.5935,-9.7212,290.3376,12.1407,30.5206,34.7378,110.034,-9.6831,-76.7953,58.2941,23.1291,69.8788,1.547,3.6453,5.5092,1.8567,0.9845,9.4943,1.8908,2.5967,1.4476,1.3867,1.2945,2.8304,1.2945,1.1771,3.9476,1.2659,6.2188,1.2253,0.7475,1.4011,3.6316,4.7278,0.8767,1.2556,12.6546,2.1563,2.7049,3.7715,1.8139,1.7901,2.7148,1.2857,0.852,2.4799,1.3222,328.5959,1.1402,0.5411
2016/12/22,0.5195,1.2302,-2.124,-1.0025,0.2778,-2.4442,5.6277,-0.1179,-1.25,-0.9934,0.6388,-1.4029,-0.4988,1.5894,1.6162,0,0.9164,-1.1442,-0.2899,0.3519,0.824,11.5822,1.3452,2.0811,3.0372,2.4702,0.7978,0.9979,6.1946,0.2175,2.2397,2.3589,1.1081,2.2733,0.5939,2.8602,0.1395,0.0916,15640858148,3152420859,9372887217,4845463610,6353960011,20099538781,7399336502,5638312920,6535465008,5719045262,69314845694,6045552858,6193778242,7461156063,3841649080,10610499525,4159870560,30859628711,7461156063,-9.1211,25.9361,153.2011,19.4908,-12.1023,-214.3474,22.919,38.548,-9.5997,287.4534,12.2182,30.0924,34.5646,111.7829,-9.8396,-76.7953,58.8283,22.8645,69.6221,1.555,3.6901,5.3922,1.8381,0.9872,9.2623,1.9972,2.5936,1.4295,1.373,1.3028,2.7907,1.2881,1.1958,4.0114,1.2659,6.2758,1.2112,0.7448,1.4084,3.6763,4.6273,0.8679,1.2591,12.3453,2.2776,2.7017,3.7244,1.7959,1.8016,2.6768,1.2792,0.8655,2.52,1.3222,331.607,1.1271,0.5391
2016/12/23,0.7752,-1.7361,1.7361,-2.4051,-0.554,-0.5011,-2.7664,-1.6529,-0.8439,0.9197,-1.1541,-3.9271,1.3784,-1.9557,-2.2863,-1.6071,-5.5619,0.2315,-0.8721,0.5349,0.7365,13.0352,1.2548,2.2579,2.249,1.2344,1.0167,0.565,10.9289,0.1703,2.8748,3.8303,0.7212,1.4271,0.819,2.3886,0.2523,0.0561,15762105111,3097691330,9535610953,4728927143,6318758016,19998820766,7194641743,5545117665,6480313404,5771645177,68514905178,5808135017,6279156138,7315240364,3753818137,10439973640,3928504320,30931063037,7315240364,-9.1918,25.4858,155.8609,19.022,-12.0353,-213.2733,22.285,37.9108,-9.5187,290.0972,12.0772,28.9107,35.041,109.5968,-9.6147,-75.5611,55.5563,22.9174,69.0427,1.5671,3.626,5.4858,1.7939,0.9818,9.2159,1.9419,2.5508,1.4174,1.3856,1.2878,2.6811,1.3058,1.1724,3.9197,1.2455,5.9267,1.2141,0.7386,1.4193,3.6124,4.7077,0.847,1.2521,12.2835,2.2146,2.657,3.693,1.8124,1.7808,2.5716,1.2969,0.8486,2.4624,1.301,313.1635,1.1297,0.5346
2016/12/26,-0.8547,0.6184,-0.8532,1.5564,-1.9499,1.4164,1.1591,2.0408,0.2128,-3.6454,0.1168,1.718,-1.9778,0.266,0.4069,0.5445,-1.9832,0.6928,0.8798,0.7739,0.3953,9.258,1.3454,2.1307,2.8084,0.9543,1.298,0.5868,8.5132,0.163,1.7136,2.5611,0.4613,1.0408,0.4889,1.5836,0.1871,0.0631,15627386264,3116846665,9454249085,4802529122,6195551036,20282090182,7278035904,5658283332,6494101305,5561245518,68594899230,5907919327,6154970108,7334695791,3769093083,10496815601,3850595280,31145366014,7334695791,-9.1133,25.6434,154.531,19.3181,-11.8006,-216.2942,22.5433,38.6845,-9.5389,279.522,12.0913,29.4074,34.348,109.8883,-9.6538,-75.9725,54.4546,23.0762,69.6461,1.5537,3.6485,5.439,1.8218,0.9626,9.3464,1.9645,2.6028,1.4204,1.3351,1.2893,2.7272,1.28,1.1755,3.9356,1.2523,5.8092,1.2225,0.745,1.4072,3.6348,4.6675,0.8602,1.2277,12.4574,2.2403,2.7112,3.7008,1.7463,1.7829,2.6158,1.2712,0.8508,2.4724,1.308,306.9529,1.1376,0.5393
2016/12/27,0.6034,0.5268,5.2496,1.9157,0.8523,-0.7759,0.4167,-0.1176,1.2739,4.4712,-0.1166,-0.233,2.2699,1.1936,2.8369,-0.361,0.4292,-0.6881,0.2907,0.4908,0.3851,14.0562,2.6203,1.9035,2.0779,1.1514,0.9641,0.8349,8.5084,0.1693,1.0609,4.1754,0.7479,3.5336,0.393,2.2814,0.1107,0.0666,15721689457,3133265524,9950556481,4894531596,6248354027,20124718284,7308361054,5651626528,6576828710,5809899660,68514905178,5894155974,6294679392,7422245210,3876017710,10458920960,3867121440,30931063037,7422245210,-9.1683,25.7785,162.6432,19.6882,-11.9012,-214.6159,22.6372,38.639,-9.6605,292.02,12.0772,29.3388,35.1277,111.2,-9.9276,-75.6982,54.6883,22.9174,69.8516,1.5631,3.6677,5.7245,1.8567,0.9708,9.2739,1.9726,2.5998,1.4385,1.3948,1.2878,2.7209,1.309,1.1896,4.0473,1.2478,5.8341,1.2141,0.7472,1.4157,3.6539,4.9125,0.8767,1.2382,12.3608,2.2496,2.7081,3.748,1.8244,1.7808,2.6097,1.3001,0.861,2.5425,1.3033,308.2703,1.1297,0.5408
2016/12/28,1.371,-2.0087,9.9755,0,-0.9859,-0.1251,-1.3485,-1.4134,-1.0482,-1.5638,-1.5178,0.8757,-1.233,1.1796,1.4778,-0.9058,-0.5495,0,-1.3043,0.7993,0.7695,17.1348,1.7723,1.3917,2.7809,0.9301,1.1866,0.5986,7.001,0.2605,1.6776,2.8593,0.9975,3.7023,0.4088,1.5445,0.1386,0.0763,15937239612,3070326566,10943171273,4894531596,6186750537,20099538781,7209804317,5571744881,6507889206,5719045262,67474982508,5945768548,6217063123,7509794629,3933298760,10364184357,3845873520,30931063037,7509794629,-9.294,25.2606,178.8676,19.6882,-11.7838,-214.3474,22.332,38.0929,-9.5592,287.4534,11.8939,29.5958,34.6945,112.5116,-10.0744,-75.0125,54.3878,22.9174,68.9733,1.5845,3.594,6.2955,1.8567,0.9612,9.2623,1.946,2.563,1.4234,1.373,1.2682,2.7447,1.2929,1.2036,4.1071,1.2365,5.8021,1.2141,0.7378,1.4351,3.5805,5.4026,0.8767,1.226,12.3453,2.2193,2.6698,3.7087,1.7959,1.7538,2.6326,1.2841,0.8711,2.5801,1.2915,306.5765,1.1297,0.534
2016/12/29,0.9298,0.6239,1.9331,0.6266,-0.1422,-1.7225,0.2103,2.0311,-1.2712,0.4181,-0.4149,-2.1991,0.8739,0,-0.9709,0,-1.1664,0.4619,1.4684,0.9881,0.7609,19.4783,2.6401,1.0859,2.2646,0.9638,1.6637,0.5793,6.0117,0.1256,2.5066,3.2979,0.6633,2.4102,0.4334,1.3269,0.1905,0.0916,16085430344,3089481901,11154712130,4925199087,6177950038,19753320606,7224966892,5684910548,6425161801,5742954314,67195003327,5815016693,6271394511,7509794629,3895111393,10364184357,3801016800,31073931688,7509794629,-9.3804,25.4182,182.3253,19.8115,-11.7671,-210.6552,22.3789,38.8665,-9.4377,288.6551,11.8446,28.9449,34.9977,112.5116,-9.9766,-75.0125,53.7534,23.0232,69.9881,1.5992,3.6164,6.4172,1.8683,0.9599,9.1027,1.9501,2.6151,1.4053,1.3787,1.263,2.6843,1.3042,1.2036,4.0672,1.2365,5.7344,1.2197,0.7487,1.4484,3.6029,5.507,0.8822,1.2242,12.1327,2.224,2.724,3.6615,1.8034,1.7465,2.5747,1.2953,0.8711,2.5551,1.2915,303.0008,1.135,0.5419
2016/12/30,-0.335,0.2657,-9.9927,0,0.4274,-4.6208,-1.8888,-0.9368,-0.2146,1.3322,0.9524,-0.9467,1.1139,0.3886,2.1569,0,-0.1242,2.5287,1.1577,0.6299,0.7774,14.0943,1.9974,1.1144,3.175,0.9966,0.7891,0.4441,8.6614,0.1351,1.5209,3.5665,0.6367,3.1044,0.3951,0.958,0.4273,0.093,16031542805,3097691330,10040054536,4925199087,6204351534,18840563599,7088503719,5631656116,6411373900,5819463281,67834955740,5759963281,6341249153,7538977769,3979123600,10364184357,3796295040,31859709271,7538977769,-9.349,25.4858,164.1061,19.8115,-11.8174,-200.9213,21.9562,38.5025,-9.4174,292.5007,11.9574,28.6709,35.3875,112.9489,-10.1917,-75.0125,53.6867,23.6054,70.669,1.5939,3.626,5.776,1.8683,0.964,8.6821,1.9133,2.5906,1.4023,1.3971,1.275,2.6589,1.3187,1.2083,4.1549,1.2365,5.7273,1.2505,0.756,1.4436,3.6124,4.9567,0.8822,1.2295,11.572,2.1819,2.6985,3.6537,1.8274,1.7631,2.5503,1.3097,0.8745,2.6102,1.2915,302.6244,1.1637,0.5472
