ÈÕÆÚ,000012.SZ,002623.SZ,200012.SZ,300093.SZ,600586.SH,600819.SH,600876.SH,601636.SH,601865.SH,900918.SH,000012.SZ,002623.SZ,200012.SZ,300093.SZ,600586.SH,600819.SH,600876.SH,601636.SH,601865.SH,900918.SH,000012.SZ,002623.SZ,200012.SZ,300093.SZ,600586.SH,600819.SH,600876.SH,601636.SH,601865.SH,900918.SH,000012.SZ,002623.SZ,200012.SZ,300093.SZ,600586.SH,600819.SH,600876.SH,601636.SH,601865.SH,900918.SH,000012.SZ,002623.SZ,200012.SZ,300093.SZ,600586.SH,600819.SH,600876.SH,601636.SH,601865.SH,900918.SH,000012.SZ,002623.SZ,200012.SZ,300093.SZ,600586.SH,600819.SH,600876.SH,601636.SH,601865.SH,900918.SH
2015/10/13,2.199,-1.0268,0,0,0.2212,9.9849,2.167,2.5845,,5.9022,2.5175,3.4999,0.2921,,1.9492,5.3427,13.7826,10.3006,,0.868,12712908760,4780800000,12712908760,5564487544,6444864522,4888876013,8015584839,10603618110,,4888876013,23.1846,126.3962,11.9192,289.0103,-32.2203,127.3913,1001.6175,58.9491,,69.5817,2.4262,2.2704,1.2473,6.3814,1.6397,2.1384,324.5122,3.2538,,1.168,2.8753,5.5409,1.4782,12.89,1.7997,2.3724,26.1706,3.5062,,1.2958
2015/10/14,-1.127,1.1044,-1.7886,0,-0.2208,-4.1265,-1.1229,-3.2946,,-2.8662,2.0301,3.4698,0.2904,,2.3384,3.2322,11.1825,5.8651,,0.4827,12569628026,4833600000,12569628026,5564487544,6430637448,4687134224,7925578271,10254274103,,4687134224,22.9233,127.7921,11.739,289.0103,-32.1492,122.1345,990.3704,57.007,,67.7765,2.3989,2.2954,1.2284,6.3814,1.6361,2.0501,320.8683,3.1466,,1.1377,2.8429,5.6021,1.4559,12.89,1.7957,2.2745,25.8768,3.3907,,1.2622
2015/10/15,2.2798,2.8467,1.1589,0,2.8761,4.1607,10,2.4048,,2.1311,1.7463,2.9219,0.3367,,2.1581,4.5408,8.7256,5.5907,,0.4008,12856189493,4971200000,12856189493,5564487544,6615589410,4882151287,8718136099,10500869873,,4882151287,23.4459,131.43,11.8739,289.0103,-33.0738,127.2161,1089.4075,58.3779,,69.2144,2.4535,2.3608,1.2426,6.3814,1.6831,2.1354,352.9551,3.2222,,1.1618,2.9077,5.7616,1.4726,12.89,1.8474,2.3692,28.4644,3.4722,,1.289
2015/10/16,0.7092,-0.4506,0.1637,0,2.1505,2.2039,10.0086,3.9139,,0.8026,1.849,3.6021,0.3101,,2.3246,4.6684,1.4484,8.6917,,0.4855,12947368142,4948800000,12947368142,5564487544,6757860150,4989746907,9590699763,10911862823,,4989746907,23.6122,130.8378,11.8995,289.0103,-33.7851,130.0198,1198.442,60.6628,,69.8073,2.4709,2.3501,1.2453,6.3814,1.7193,2.1825,388.281,3.3483,,1.1718,2.9284,5.7356,1.4758,12.89,1.8871,2.4214,31.3133,3.6081,,1.3
2015/10/19,-1.7103,-2.1015,-0.6536,0,-1.8947,-0.1348,10.0104,-3.0132,,-2.0701,1.7662,2.3331,0.3249,,2.006,5.0186,17.854,6.6899,,0.3793,12725934281,4844800000,12725934281,5564487544,6629816484,4983022181,10550769812,10583068463,,4983022181,23.2083,128.0882,11.8388,289.0103,-33.145,129.8445,1318.4111,58.8349,,68.4603,2.4287,2.3007,1.2389,6.3814,1.6868,2.1795,427.1496,3.2475,,1.1492,2.8783,5.6151,1.4682,12.89,1.8514,2.4181,34.4479,3.4994,,1.275
2015/10/20,1.0235,5.0198,0.4934,0,1.9313,0.135,-3.6967,3.8835,,0.9756,1.2746,3.3521,0.309,,1.9459,2.454,18.0065,6.9399,,0.2561,12856189493,5088000000,12856189493,5564487544,6757860150,4989746907,10160741355,10994061413,,4989746907,23.4459,134.518,11.9135,289.0103,-33.7851,130.0198,1269.6736,61.1197,,69.2229,2.4535,2.4162,1.2467,6.3814,1.7193,2.1825,411.3592,3.3736,,1.162,2.9077,5.897,1.4775,12.89,1.8871,2.4214,33.1745,3.6353,,1.2892
2015/10/21,-7.2948,-9.9686,-4.2553,0,-7.1579,-9.973,-8.7106,-9.7196,,-4.9919,2.2006,3.8853,0.4215,,2.8974,3.3193,16.1732,7.6499,,0.4893,11918351962,4580800000,11918351962,5564487544,6274139634,4492117162,9275676778,9925479743,,4492117162,21.7355,121.1085,11.3812,289.0103,-31.3668,117.0528,1159.0771,55.1791,,65.6216,2.2746,2.1754,1.191,6.3814,1.5963,1.9648,375.5272,3.0457,,1.1015,2.6956,5.3091,1.4115,12.89,1.752,2.1799,30.2848,3.282,,1.2221
2015/10/22,4.6995,4.5407,2.735,0,4.5351,3.5928,10,3.1056,,3.2203,1.2683,3.0641,0.2333,,1.7652,2.2576,14.9913,4.2716,,0.3626,12478449377,4788800000,12478449377,5564487544,6558681114,4653510593,10203244456,10233724455,,4653510593,22.757,126.6077,11.6968,289.0103,-32.7893,121.2583,1274.9848,56.8928,,67.7604,2.3815,2.2742,1.224,6.3814,1.6687,2.0354,413.08,3.1403,,1.1374,2.8223,5.5502,1.4506,12.89,1.8315,2.2582,33.3133,3.3839,,1.2619
2015/10/23,3.2359,2.4056,3.3278,0,3.2538,3.9017,9.9975,1.4056,,1.8062,1.5012,3.1736,2.316,,2.5387,2.7991,16.296,4.5242,,0.5074,12882240536,4904000000,12882240536,5564487544,6772087224,4835078203,11223318883,10377571988,,4835078203,23.4934,129.6533,12.1049,289.0103,-33.8562,125.9895,1402.452,57.6925,,69.0908,2.4585,2.3289,1.2667,6.3814,1.723,2.1148,454.3778,3.1844,,1.1597,2.9136,5.6837,1.5012,12.89,1.8911,2.3463,36.6438,3.4315,,1.2867
2015/10/26,1.4156,2.447,-0.161,0,-0.2101,0.1391,-10.0022,1.3861,,-0.1613,1.8685,3.2933,0.5567,,2.2189,2.2495,14.3179,4.9077,,0.3639,13064597834,5024000000,13064597834,5564487544,6757860150,4841802929,10100736977,10521419520,,4841802929,23.826,132.8259,12.0766,289.0103,-33.7851,126.1647,1262.1756,58.4922,,68.9295,2.4933,2.3859,1.2638,6.3814,1.7193,2.1178,408.9299,3.2285,,1.157,2.9549,5.8228,1.4977,12.89,1.8871,2.3496,32.9786,3.479,,1.2837
2015/10/27,-1.3958,0,-0.8065,0,2.9474,2.0833,-2.104,-0.7812,,2.2617,1.1446,2.6919,0.3131,,2.9415,2.7766,14.0424,4.1988,,0.5761,12882240536,5024000000,12882240536,5564487544,6957039186,4942673823,9888221471,10439220930,,4942673823,23.4934,132.8259,11.9688,289.0103,-34.7809,128.7932,1235.6199,58.0352,,70.4274,2.4585,2.3859,1.2525,6.3814,1.77,2.1619,400.3262,3.2033,,1.1822,2.9136,5.8228,1.4844,12.89,1.9427,2.3985,32.2847,3.4518,,1.3116
2015/10/28,-1.4156,-1.9427,-1.9512,0,-3.681,-3.4014,-4.4501,-4.5276,,-1.7378,1.0615,2.4701,0.3027,,1.9296,1.8144,8.8207,3.638,,0.2493,12699883238,4926400000,12699883238,5564487544,6700951854,4774555666,9448189365,9966579038,,4774555666,23.1608,130.2456,11.743,289.0103,-33.5006,124.4125,1180.634,55.4076,,69.2494,2.4237,2.3395,1.2289,6.3814,1.7049,2.0884,382.5114,3.0583,,1.1624,2.8724,5.7097,1.4564,12.89,1.8712,2.317,30.848,3.2956,,1.2896
2015/10/29,3.5897,4.482,2.1559,0,0.6369,0.7042,10.0026,0,,1.2862,2.0703,3.2176,0.391,,1.4039,2.2651,15.2935,2.0522,,0.3785,13155776483,5147200000,13155776483,5564487544,6743633076,4808179297,10393258320,9966579038,,4808179297,23.9922,136.0831,12.0076,289.0103,-33.714,125.2886,1298.7287,55.4076,,70.2063,2.5107,2.4444,1.2566,6.3814,1.7157,2.1031,420.7727,3.0583,,1.1785,2.9755,5.9656,1.4892,12.89,1.8831,2.3333,33.9337,3.2956,,1.3075
2015/10/30,-2.6733,-3.2639,0,0,5.4852,3.3566,-5.9418,-0.4124,,2.381,1.1833,3.1285,0.2896,,5.7052,4.3272,15.5323,2.4689,,0.8822,12804087408,4979200000,12804087408,5564487544,7113537000,4969572728,9775713262,9925479743,,4969572728,23.3509,131.6415,11.9886,289.0103,-35.5633,129.4941,1221.561,55.1791,,71.7637,2.4436,2.3646,1.2546,6.3814,1.8098,2.1737,395.7713,3.0457,,1.2046,2.896,5.7709,1.4868,12.89,1.9864,2.4116,31.9174,3.282,,1.3365
2015/11/2,-3.8657,0.1928,-0.974,0,6.2,-3.7889,-9.9233,-5.176,,-2.6357,1.082,2.8141,0.2248,,5.3641,2.2597,11.1373,2.6535,,0.3674,12309117600,4988800000,12309117600,5564487544,7554576294,4781280392,8805642483,9411738555,,4781280392,22.4482,131.8953,11.808,289.0103,-37.7682,124.5877,1100.3422,52.3231,,69.497,2.3491,2.3691,1.2357,6.3814,1.922,2.0913,356.4978,2.888,,1.1666,2.784,5.782,1.4644,12.89,2.1096,2.3202,28.7501,3.1121,,1.2943
2015/11/3,5.291,5.1956,2.2951,0,9.7928,0.8439,2.3566,-0.4367,,-0.3185,1.7821,4.2402,0.7398,,5.9551,1.8463,7.9353,1.4704,,0.2382,12960393664,5248000000,12960393664,5564487544,8294384142,4821628750,9013157624,9370639260,,4821628750,23.6359,138.7481,12.1087,289.0103,-41.4668,125.6391,1126.273,52.0946,,69.4468,2.4734,2.4922,1.2671,6.3814,2.1103,2.109,364.8991,2.8754,,1.1657,2.9313,6.0824,1.5017,12.89,2.3162,2.3398,29.4277,3.0985,,1.2933
2015/11/4,4.6231,4.8171,2.7244,0,2.4014,4.3236,4.466,4.386,,3.5144,2.2132,3.8437,0.5574,,6.7635,3.6293,10.9052,2.4657,,0.4822,13559567642,5500800000,13559567642,5564487544,8493563178,5030095265,9415686994,9781632210,,5030095265,24.7286,145.4317,12.4445,289.0103,-42.4625,131.0711,1176.5726,54.3794,,71.9249,2.5878,2.6123,1.3023,6.3814,2.1609,2.2001,381.1956,3.0015,,1.2073,3.0668,6.3754,1.5434,12.89,2.3718,2.441,30.7419,3.2344,,1.3395
2015/11/5,1.3449,-0.8726,-0.312,0,-3.8526,0.6684,-0.8763,0.2101,,-0.1543,2.5603,4.0599,0.4425,,5.1138,3.8322,11.5668,3.0366,,0.4649,13741924940,5452800000,13741924940,5564487544,8166340476,5063718896,9333180974,9802181858,,5063718896,25.0612,144.1627,12.4131,289.0103,-40.8266,131.9473,1166.2627,54.4937,,71.857,2.6226,2.5895,1.299,6.3814,2.0777,2.2148,377.8553,3.0078,,1.2062,3.1081,6.3198,1.5395,12.89,2.2804,2.4573,30.4725,3.2412,,1.3382
2015/11/6,1.9905,3.1397,1.5649,0,0.3484,1.4608,-0.8036,1.0482,,1.7002,1.9853,3.0512,0.351,,2.8808,3.2195,8.7228,2.8178,,0.3879,14015460887,5624000000,14015460887,5564487544,8194794624,5137690886,9258175501,9904930095,,5137690886,25.56,148.6889,12.6225,289.0103,-40.9689,133.8748,1156.8901,55.0649,,73.1686,2.6748,2.6708,1.3209,6.3814,2.0849,2.2472,374.8187,3.0394,,1.2282,3.1699,6.5182,1.5654,12.89,2.2884,2.4932,30.2276,3.2752,,1.3626
2015/11/9,-0.1859,0.9957,1.6949,0,-2.4306,2.356,0,2.0747,,1.5198,1.9838,3.3013,0.4666,,5.5413,3.9395,,4.7539,,0.5152,13989409844,5680000000,13989409844,5564487544,7995615588,5258735959,9258175501,10110426570,,5258735959,25.5125,150.1695,12.8596,289.0103,-39.9731,137.0289,1156.8901,56.2073,,74.4199,2.6698,2.6974,1.3457,6.3814,2.0343,2.3001,374.8187,3.1024,,1.2492,3.164,6.5831,1.5948,12.89,2.2328,2.5519,30.2276,3.3431,,1.3859
2015/11/10,-1.3966,-1.4085,-0.9091,0,0.7117,-1.2788,0,-0.813,,-1.7964,1.4387,2.8982,0.3212,,3.4874,3.6483,,3.0627,,0.4161,13794027025,5600000000,13794027025,5564487544,8052523884,5191488696,9258175501,10028227980,,5191488696,25.1562,148.0544,12.7466,289.0103,-40.2576,135.2766,1156.8901,55.7503,,73.1106,2.6325,2.6594,1.3339,6.3814,2.0487,2.2707,374.8187,3.0772,,1.2272,3.1199,6.4904,1.5808,12.89,2.2486,2.5193,30.2276,3.3159,,1.3616
2015/11/11,2.9273,4.2857,1.2232,0,4.5936,-0.2591,0,-0.4098,,0.6098,1.4071,3.4686,0.3563,,5.0801,2.4193,,2.2406,,0.3136,14197818184,5840000000,14197818184,5564487544,8422427808,5178039243,9258175501,9987128685,,5178039243,25.8926,154.3996,12.9051,289.0103,-42.1069,134.9262,1156.8901,55.5219,,73.5702,2.7096,2.7734,1.3505,6.3814,2.1428,2.2648,374.8187,3.0646,,1.2349,3.2112,6.7685,1.6005,12.89,2.3519,2.5128,30.2276,3.3024,,1.3701
2015/11/12,-2.3853,-1.5068,-0.9063,0,-0.5068,-1.8182,0,7.4074,,0,1.1877,4.2134,0.266,,6.428,2.0025,,7.8126,,0.2663,13859154631,5752000000,13859154631,5564487544,8379746586,5083893075,9258175501,10726915995,,5083893075,25.275,152.073,12.7929,289.0103,-41.8935,132.473,1156.8901,59.6346,,73.5864,2.645,2.7316,1.3387,6.3814,2.132,2.2237,374.8187,3.2916,,1.2352,3.1346,6.6665,1.5866,12.89,2.34,2.4671,30.2276,3.547,,1.3704
2015/11/13,1.7857,-3.8665,1.372,0,-3.9049,-1.8519,0,-4.5977,,-1.2121,2.2292,3.416,0.5537,,3.0979,1.9142,,4.3281,,0.3722,14106639535,5529600000,14106639535,5564487544,8052523884,4989746907,9258175501,10233724455,,4989746907,25.7263,146.1931,12.9746,289.0103,-40.2576,130.0198,1156.8901,56.8928,,72.7253,2.6922,2.626,1.3578,6.3814,2.0487,2.1825,374.8187,3.1403,,1.2208,3.1906,6.4088,1.6091,12.89,2.2486,2.4214,30.2276,3.3839,,1.3544
2015/11/16,4.1551,10.0116,1.3534,0,2.1201,1.4825,2.5655,1.8072,,0.3067,1.6176,5.1572,0.2747,,3.1935,1.3902,8.9404,2.552,,0.2018,14692787993,6083200000,14692787993,5564487544,8223248772,5063718896,9495692831,10418671283,,5063718896,26.7953,160.8294,13.1689,289.0103,-41.1111,131.9473,1186.57,57.921,,73.0573,2.8041,2.8889,1.3781,6.3814,2.0922,2.2148,384.4346,3.197,,1.2263,3.3231,7.0504,1.6332,12.89,2.2963,2.4573,31.0031,3.445,,1.3606
2015/11/17,-0.266,-2.0252,-0.1484,0,0.8651,-0.3984,-2.8963,-1.5779,,0,2.2978,4.9323,0.339,,3.7018,1.8559,7.83,2.7245,,0.4638,14653711429,5960000000,14653711429,5564487544,8294384142,5043544718,9220672765,10254274103,,5043544718,26.724,157.5722,13.1473,289.0103,-41.4668,131.4216,1152.2038,57.007,,73.0458,2.7966,2.8303,1.3758,6.3814,2.1103,2.206,373.3004,3.1466,,1.2261,3.3143,6.9076,1.6305,12.89,2.3162,2.4475,30.1052,3.3907,,1.3604
2015/11/18,-4.0889,-1.0201,-2.2288,0,-0.5146,-0.5333,-6.1822,2.2044,,-0.4587,1.4471,3.3307,0.2764,,4.5315,1.7685,6.4228,5.2994,,0.2416,14054537450,5899200000,14054537450,5564487544,8251702920,5016645812,8650631173,10480320225,,5016645812,25.6313,155.9647,12.8654,289.0103,-41.2534,130.7207,1080.9721,58.2637,,72.7746,2.6822,2.8015,1.3463,6.3814,2.0994,2.1943,350.2222,3.2159,,1.2216,3.1788,6.8371,1.5956,12.89,2.3043,2.4344,28.244,3.4654,,1.3553
2015/11/19,1.2975,4.2853,1.8237,0,0.5172,1.8767,1.5318,10,,1.0753,1.0093,2.6494,0.2485,,2.6384,1.375,5.1186,8.2846,,0.2882,14236894748,6152000000,14236894748,5564487544,8294384142,5110791980,8783140841,11528352248,,5110791980,25.9639,162.6483,13.0997,289.0103,-41.4668,133.1739,1097.5304,64.09,,73.5514,2.717,2.9215,1.3708,6.3814,2.1103,2.2354,355.5868,3.5375,,1.2346,3.22,7.1301,1.6246,12.89,2.3162,2.4801,28.6767,3.812,,1.3698
2015/11/20,0.2745,3.7191,0.7463,0,-0.8576,1.5789,0.1993,9.9822,,0.6079,1.136,4.3098,0.2228,,3.4511,2.2897,5.8967,7.365,,0.2976,14275971312,6380800000,14275971312,5564487544,8223248772,5191488696,8800642118,12679132508,,5191488696,26.0351,168.6974,13.1957,289.0103,-41.1111,135.2766,1099.7173,70.4876,,73.9857,2.7245,3.0302,1.3809,6.3814,2.0922,2.2707,356.2954,3.8906,,1.2419,3.2289,7.3953,1.6365,12.89,2.2963,2.5193,28.7338,4.1925,,1.3779
2015/11/23,-2.8285,1.7803,-1.1852,0,-3.1142,6.4767,-5.483,-4.5381,,1.6616,1.123,3.7112,0.1899,,3.4404,7.0151,5.976,14.2928,,0.8015,13872180153,6494400000,13872180153,5564487544,7967161440,5527725010,8318106911,12103742378,,5527725010,25.2987,171.7008,13.0567,289.0103,-39.8308,144.0381,1039.4203,67.2888,,75.3177,2.6474,3.0841,1.3663,6.3814,2.027,2.4178,336.7599,3.7141,,1.2643,3.1375,7.527,1.6193,12.89,2.2248,2.6825,27.1583,4.0022,,1.4027
2015/11/24,1.4085,10.0025,-0.5997,0,-0.5357,0.8516,5.0797,2.0374,,1.0401,0.6468,1.3968,0.1829,,2.2898,5.007,6.7338,6.2935,,0.6831,14067562972,7144000000,14067562972,5564487544,7924480218,5574798094,8740637740,12350338148,,5574798094,25.6551,188.8751,12.983,289.0103,-39.6175,145.2647,1092.2193,68.6597,,76.1261,2.6847,3.3926,1.3586,6.3814,2.0162,2.4384,353.8661,3.7897,,1.2778,3.1817,8.2799,1.6101,12.89,2.2129,2.7053,28.5379,4.0838,,1.4177
2015/11/25,0.8333,5.8231,0.905,0,0.7181,3.8601,1.087,-1.6639,,5.2941,0.9711,10.0413,0.2412,,2.0682,6.7204,6.9266,4.3043,,1.5556,14184792663,7560000000,14184792663,5564487544,7981388514,5789989336,8835644672,12144841673,,5789989336,25.8689,199.8734,13.0983,289.0103,-39.902,150.872,1104.0912,67.5173,,80.1425,2.7071,3.5902,1.3707,6.3814,2.0306,2.5325,357.7125,3.7267,,1.3453,3.2082,8.762,1.6244,12.89,2.2288,2.8097,28.8481,4.0158,,1.4925
2015/11/26,0.0918,1.8624,-0.4484,0,0.8913,-4.1812,1.0187,-3.0457,,-1.257,1.0684,8.3236,0.177,,3.0756,3.8696,7.8295,3.7312,,0.4041,14197818184,7700800000,14197818184,5564487544,8052523884,5547899189,8925651239,11774948018,,5547899189,25.8926,203.5959,13.0432,289.0103,-40.2576,144.5638,1115.3383,65.461,,79.1587,2.7096,3.657,1.3649,6.3814,2.0487,2.4266,361.3564,3.6132,,1.3287,3.2112,8.9252,1.6176,12.89,2.2486,2.6922,29.142,3.8935,,1.4742
2015/11/27,-8.4404,-6.8149,-3.9039,0,-9.894,-9.9394,-3.8375,-1.9197,,-2.6874,1.4229,6.527,0.5194,,2.707,2.891,8.6269,5.572,,0.7273,12999470227,7176000000,12999470227,5564487544,7255807740,4996471633,8583126248,11548901895,,4996471633,23.7072,189.7211,12.5375,289.0103,-37.1971,130.195,1072.5368,64.2043,,77.0543,2.4809,3.4078,1.312,6.3814,1.893,2.1854,347.4892,3.5438,,1.2934,2.9401,8.3169,1.5549,12.89,2.0777,2.4247,28.0236,3.8188,,1.435
2015/11/30,-0.3006,3.6789,-0.3125,0,-0.1961,-0.6729,-3.8159,4.9822,,3.6337,1.0763,5.7304,0.465,,2.6012,2.0771,6.7963,4.9828,,0.7926,12960393664,7440000000,12960393664,5564487544,7241580666,4962848002,8255602351,12124292025,,4962848002,23.6359,196.7008,12.5075,289.0103,-37.1242,129.3189,1031.6098,67.4031,,79.9129,2.4734,3.5332,1.3089,6.3814,1.8893,2.1707,334.2294,3.7204,,1.3414,2.9313,8.6229,1.5512,12.89,2.0736,2.4083,26.9543,4.009,,1.4882
2015/12/1,3.8191,-4.9462,2.3511,0,10.0196,4.7425,0.7571,-1.5254,,0.7013,1.2231,5.0864,0.411,,3.1074,2.679,5.8073,3.0617,,0.7534,13455363472,7072000000,13455363472,5564487544,7967161440,5198213422,8318106911,11939345198,,5198213422,24.5386,186.9715,12.8025,289.0103,-40.8439,135.4519,1039.4203,66.3749,,80.4872,2.5679,3.3584,1.3397,6.3814,2.0786,2.2737,336.7599,3.6636,,1.351,3.0433,8.1964,1.5878,12.89,2.2814,2.5226,27.1583,3.9479,,1.4989
2015/12/2,2.4201,-4.7964,0.6126,0,5.5357,-2.0699,10.009,-3.0981,,-1.3928,1.0503,4.1765,0.3055,,10.4664,1.4855,8.3568,2.4233,,0.3726,13781001504,6732800000,13781001504,5564487544,8408200734,5090617802,9150667657,11569451543,,5090617802,25.1325,178.0037,12.8769,289.0103,-43.1049,132.6482,1143.4561,64.3185,,79.3476,2.63,3.1973,1.3475,6.3814,2.1936,2.2266,370.4662,3.5501,,1.3319,3.1169,7.8033,1.597,12.89,2.4077,2.4703,29.8766,3.8256,,1.4777
2015/12/3,2.2684,2.7091,0.6088,0,3.8917,1.4531,0.929,3.73,,0.1412,1.3242,3.0332,0.3216,,7.8673,1.3053,13.4442,2.6651,,0.2483,14093614014,6915200000,14093614014,5564487544,8735423436,5164589791,9235673859,12000994140,,5164589791,25.7026,182.826,12.9623,289.0103,-44.7824,134.5757,1154.0784,66.7176,,79.4895,2.6897,3.284,1.3565,6.3814,2.279,2.259,373.9077,3.6825,,1.3343,3.1876,8.0147,1.6076,12.89,2.5014,2.5062,30.1542,3.9683,,1.4804
2015/12/4,1.8484,-2.4757,-0.4539,10.0193,0.3257,1.0417,-2.3552,3.0822,,-0.7052,2.1801,3.3204,0.3706,0.915,6.2246,2.2424,7.9901,5.0346,,0.3709,14354124440,6744000000,14354124440,6122012602,8763877584,5218387601,9018157989,12370887795,,5218387601,26.1777,178.2998,12.8774,317.9672,-44.9283,135.9776,1126.8978,68.774,,78.7673,2.7394,3.2027,1.3476,7.0208,2.2864,2.2825,365.1015,3.7961,,1.3222,3.2465,7.8163,1.597,14.1815,2.5095,2.5323,29.444,4.0906,,1.4669
2015/12/7,-0.6352,5.5753,-0.304,9.9859,1.1364,1.4175,0.1941,-1.495,,-0.4261,1.3805,3.8325,0.2695,1.0425,4.2542,1.5199,5.4559,2.9306,,0.3654,14262945791,7120000000,14262945791,6733352819,8863467102,5292359590,9035659266,12185940968,,5292359590,26.0114,188.2406,12.8655,349.7192,-45.4388,137.9051,1129.0848,67.7458,,78.5962,2.722,3.3812,1.3463,7.7219,2.3124,2.3149,365.8101,3.7393,,1.3193,3.2259,8.252,1.5956,15.5977,2.5381,2.5682,29.5011,4.0294,,1.4637
2015/12/8,-3.7443,-2.5393,-1.6768,10.0064,-4.9759,-5.5909,-4.4549,-4.3845,,-3.5663,1.1204,2.7797,0.2748,1.8157,3.2101,1.6535,5.6121,2.5166,,0.6716,13728899419,6939200000,13728899419,7407118622,8422427808,4996471633,8633129896,11651650133,,4996471633,25.0374,183.4605,12.6673,384.7135,-43.1778,130.195,1078.7852,64.7755,,75.9034,2.6201,3.2954,1.3256,8.4946,2.1973,2.1854,349.5136,3.5754,,1.2741,3.1051,8.0425,1.571,17.1584,2.4118,2.4247,28.1869,3.8527,,1.4136
2015/12/9,6.7362,-2.2366,3.5659,9.9971,4.0541,-1.7497,1.1005,-2.1164,,1.6272,1.8714,2.6309,0.6978,1.1682,2.8493,1.218,6.0213,1.9227,,0.4718,14653711429,6784000000,14653711429,8147615224,8763877584,4909050192,8728136828,11405054363,,4909050192,26.724,179.3573,13.1321,423.1737,-44.9283,127.917,1090.6572,63.4046,,77.2131,2.7966,3.2217,1.3742,9.3438,2.2864,2.1472,353.36,3.4997,,1.2961,3.3143,7.8626,1.6286,18.8738,2.5095,2.3822,28.4971,3.7712,,1.438
2015/12/10,0.4444,-0.9434,1.7964,10.0132,-0.487,-0.9589,-3.2655,-2.3423,,0,3.3548,2.838,0.6734,0.9351,2.6039,1.005,4.6013,1.8128,,0.3788,14718839035,6720000000,14718839035,8963453050,8721196362,4861977108,8443116032,11137908945,,4861977108,26.8428,177.6653,13.3881,465.547,-44.7095,126.6904,1055.0413,61.9194,,77.3287,2.809,3.1913,1.401,10.2794,2.2753,2.1266,341.8209,3.4177,,1.298,3.329,7.7884,1.6604,20.7637,2.4973,2.3594,27.5665,3.6829,,1.4401
2015/12/11,-2.9204,1.5,-0.4412,-2.9539,1.9576,1.1065,-1.2733,0,,2.6201,1.9059,2.0127,0.2828,22.3992,4.2895,1.2362,3.2904,1.3279,,0.4226,14288996833,6820800000,14288996833,8698682462,8891921250,4915774918,8335608188,11137908945,,4915774918,26.0589,180.3303,13.3544,451.7952,-45.5847,128.0923,1041.6073,61.9194,,79.5055,2.727,3.2391,1.3975,9.9757,2.3198,2.1501,337.4684,3.4177,,1.3346,3.2318,7.9053,1.6562,20.1503,2.5462,2.3855,27.2155,3.6829,,1.4807
2015/12/14,4.0109,6.6151,1.1817,-9.4284,10.08,1.7784,6.0888,3.1365,,1.7021,1.768,3.3765,0.3379,16.5974,8.3309,1.0184,7.0359,2.1699,,0.5604,14862119769,7272000000,14862119769,7878539424,9788226912,5003196360,8843145220,11487252953,,5003196360,27.1041,192.2592,13.5394,409.1983,-50.1796,130.3702,1105.0285,63.8616,,81.0309,2.8364,3.4534,1.4169,9.0352,2.5537,2.1884,358.0161,3.5249,,1.3602,3.3614,8.4282,1.6791,18.2505,2.8029,2.4279,28.8726,3.7984,,1.5091
2015/12/15,1.4899,0.9901,0.7299,2.459,0.5814,1.2097,-2.4032,-1.2522,,1.8131,2.0888,2.8262,0.3819,11.8431,5.942,1.4374,5.3353,1.5896,,0.7026,15083553631,7344000000,15083553631,8072274000,9845135208,5063718896,8630629714,11343405420,,5063718896,27.5079,194.1628,13.6535,419.2606,-50.4714,131.9473,1078.4728,63.0619,,82.582,2.8786,3.4876,1.4288,9.2574,2.5685,2.2148,349.4124,3.4808,,1.3862,3.4115,8.5117,1.6933,18.6993,2.8192,2.4573,28.1787,3.7508,,1.5379
2015/12/16,-2.8497,4.5752,-0.5797,1.92,-2.4566,0.3984,-1.4195,-0.5435,,-0.9589,1.8061,3.8685,0.2266,13.3181,4.2197,1.0351,4.0165,1.2518,,0.5619,14653711429,7680000000,14653711429,8227261661,9603274950,5083893075,8508120775,11281756478,,5083893075,26.724,203.046,13.5882,427.3104,-49.2315,132.473,1063.1642,62.7191,,81.875,2.7966,3.6472,1.422,9.4351,2.5054,2.2237,344.4526,3.4618,,1.3743,3.3143,8.9011,1.6852,19.0583,2.7499,2.4671,27.7787,3.7304,,1.5248
2015/12/17,7.2,10,3.4985,1.8315,0.7407,2.5132,1.0579,3.2787,,3.3195,3.2997,7.21,0.655,12.5672,4.4172,1.7096,4.1003,2.9094,,0.8531,15708778652,8448000000,15708778652,8377944109,9674410320,5211662875,8598127342,11651650133,,5211662875,28.6482,223.3506,14.0919,435.1366,-49.5962,135.8023,1074.4113,64.7755,,84.7643,2.9979,4.0119,1.4747,9.6079,2.524,2.2796,348.0965,3.5754,,1.4228,3.5529,9.7912,1.7477,19.4073,2.7703,2.5291,28.0726,3.8527,,1.5786
2015/12/18,0.995,-5.5114,0.7042,4.8304,-1.4706,-0.129,5.205,-2.8219,,1.2048,3.6299,5.8506,0.5333,15.3534,3.4938,1.5826,12.146,2.674,,0.6795,15865084907,7982400000,15865084907,8782634112,9532139580,5204938148,9045659996,11322855773,,5204938148,28.9332,211.041,14.2,456.1555,-48.8668,135.6271,1130.3345,62.9476,,85.861,3.0278,3.7908,1.486,10.072,2.4869,2.2766,366.215,3.4745,,1.4412,3.5883,9.2516,1.7611,20.3448,2.7295,2.5258,29.5338,3.744,,1.599
