ÈÕÆÚ,000025.SZ,000753.SZ,000996.SZ,200025.SZ,600297.SH,600327.SH,600335.SH,600653.SH,601258.SH,601965.SH,603377.SH,000025.SZ,000753.SZ,000996.SZ,200025.SZ,600297.SH,600327.SH,600335.SH,600653.SH,601258.SH,601965.SH,603377.SH,000025.SZ,000753.SZ,000996.SZ,200025.SZ,600297.SH,600327.SH,600335.SH,600653.SH,601258.SH,601965.SH,603377.SH,000025.SZ,000753.SZ,000996.SZ,200025.SZ,600297.SH,600327.SH,600335.SH,600653.SH,601258.SH,601965.SH,603377.SH,000025.SZ,000753.SZ,000996.SZ,200025.SZ,600297.SH,600327.SH,600335.SH,600653.SH,601258.SH,601965.SH,603377.SH,000025.SZ,000753.SZ,000996.SZ,200025.SZ,600297.SH,600327.SH,600335.SH,600653.SH,601258.SH,601965.SH,603377.SH
2017/6/22,4.9053,-2.3404,-4.095,0.7307,1.5172,-1.1166,1.5038,0,-2.6756,-0.6645,0.1966,9.1515,1.2307,3.6779,1.5058,1.0386,0.4654,0.9707,,2.3168,0.1976,2.1816,9661120128,3760840804,4363100000,9661120128,17603479758,4158043150,10474999712,5693199833,18857130000,8621783407,4200365438,544.7444,22.3115,212.9064,92.2337,18.7762,22.1459,20.3814,95.2692,50.89,25.3462,60.9158,16.5447,2.158,7.0632,2.8013,2.2332,1.5597,1.7821,2.6603,1.4929,2.1447,9.1898,45.6868,1.4476,38.537,7.7355,0.3886,0.4984,0.2473,0.7257,0.2943,5.2105,12.966
2017/6/23,-2.4684,0,-1.107,0.7254,0.5435,-0.2509,-0.2469,0,-1.0309,-1.0033,2.2708,9.6638,0.7016,3.6411,1.6897,0.6596,0.4746,0.4253,,1.9983,0.1922,1.5862,9422645760,3760840804,4314800000,9422645760,17699150843,4147608913,10449135515,5693199833,18662726598,8535277219,4295748000,531.298,22.3115,210.5495,92.9729,18.8782,22.0903,20.3311,95.2692,50.3653,25.0918,62.2991,16.1364,2.158,6.985,2.8237,2.2453,1.5558,1.7777,2.6603,1.4775,2.1232,9.3985,44.5591,1.4476,38.1104,7.7975,0.3907,0.4971,0.2467,0.7257,0.2912,5.1582,13.2604
2017/6/26,1.3169,1.3072,1.9723,1.0288,1.4865,2.3899,0.7426,0,0.3472,2.7027,0.9868,6.6212,0.852,1.9518,1.2433,0.9884,0.7054,0.7457,,1.3042,0.4276,0.91,9546729984,3810002122,4399900000,9546729984,17962246329,4246734158,10526728106,5693199833,18727527732,8765960387,4338140250,538.2945,22.6032,214.7022,93.9036,19.1589,22.6183,20.482,95.2692,50.5372,25.77,62.9139,16.3488,2.1862,7.1228,2.852,2.2787,1.593,1.7909,2.6603,1.4825,2.1806,9.4913,45.1459,1.4665,38.862,7.8755,0.3965,0.509,0.2486,0.7257,0.2922,5.2976,13.3913
2017/6/27,-2.9041,0.6452,-0.2091,0.1018,-0.2663,0.1229,-1.1466,0,-0.692,-0.4386,2.9859,5.5291,0.8418,1.9426,0.6655,0.6247,0.4451,0.3295,,1.0575,0.178,1.7715,9269479296,3834582781,4390700000,9269479296,17914410786,4251951276,10406028521,5693199833,18597925464,8727513192,4467672125,522.6617,22.749,214.2532,94.0992,19.1078,22.6461,20.2472,95.2692,50.1875,25.657,64.7924,15.8741,2.2003,7.1079,2.8579,2.2726,1.5949,1.7704,2.6603,1.4722,2.171,9.7747,43.8348,1.476,38.7808,7.892,0.3955,0.5097,0.2457,0.7257,0.2902,5.2744,13.7911
2017/6/28,9.9979,-1.7094,-1.5191,9.766,-1.0681,-0.7362,-2.1541,0,-2.0906,1.7621,-0.8171,11.3673,0.6411,1.7526,4.4984,0.4854,0.401,0.2942,,1.888,0.3849,0.508,10196233344,3769034357,4324000000,10196233344,17723068615,4220648567,10181872148,5693199833,18209118660,8881301971,4431167688,574.9169,22.3601,210.9985,102.9103,18.9037,22.4793,19.811,95.2692,49.1382,26.1091,64.263,17.4611,2.1627,6.9999,3.1255,2.2483,1.5832,1.7322,2.6603,1.4415,2.2093,9.6948,48.2174,1.4508,38.1916,8.6309,0.3913,0.5059,0.2404,0.7257,0.2841,5.3674,13.6784
2017/6/29,0.9698,0.6522,0.5319,8.063,-0.2699,0.8653,1.9475,0,0,2.5974,0.0797,11.7177,0.6466,1.637,4.2323,0.6125,0.382,0.7844,,1.194,0.7396,0.9128,10295112960,3793615016,4347000000,10295112960,17675233072,4257168394,10380164324,5693199833,18209118660,9111985139,4434700375,580.4923,22.5059,212.1208,110.9798,18.8527,22.6738,20.1969,95.2692,49.1382,26.7872,64.3143,17.6305,2.1768,7.0372,3.3706,2.2423,1.5969,1.766,2.6603,1.4415,2.2667,9.7025,48.685,1.4602,38.3948,9.3077,0.3902,0.5103,0.2451,0.7257,0.2841,5.5068,13.6894
2017/6/30,-2.5612,0.432,-0.3704,1.2864,1.8945,0.3676,-0.6645,0,-0.3559,-0.9494,-0.1859,8.1458,0.5495,1.8573,3.791,0.6824,0.4427,0.2978,,1.0272,0.3057,1.0768,10031433984,3810002122,4330900000,10031433984,18010081872,4272819748,10311193132,5693199833,18307739526,9025478951,4426457438,565.6247,22.6032,211.3352,112.0551,19.2099,22.7572,20.0627,95.2692,48.9634,26.5329,64.1947,17.1789,2.1862,7.0111,3.4033,2.2847,1.6028,1.7542,2.6603,1.4363,2.2452,9.6845,47.438,1.4665,38.2526,9.3979,0.3976,0.5122,0.2435,0.7257,0.2831,5.4545,13.6639
2017/7/3,-0.2126,0.6452,1.4339,0.7621,0.3984,0.8547,1.505,0,1.7857,0.3195,-0.9045,5.4574,0.7259,1.8724,1.2697,0.7978,0.4924,0.4176,,1.415,0.3012,0.644,10010107008,3834582781,4393000000,10010107008,18081835186,4309339575,10466378313,5693199833,18634663446,9054314347,4386420313,564.4221,22.749,214.3655,112.9363,19.2864,22.9517,20.3646,95.2692,49.8377,26.6177,63.6141,17.1424,2.2003,7.1116,3.4301,2.2938,1.6165,1.7806,2.6603,1.462,2.2523,9.5969,47.3372,1.476,38.8011,9.4718,0.3992,0.5165,0.2471,0.7257,0.2882,5.4719,13.5403
2017/7/4,-3.9318,-0.8547,1.0471,-5.2101,-0.9259,-0.6053,-2.6359,0,-0.3509,-1.8047,0.0537,6.4059,0.5949,2.7533,2.039,0.7745,0.3772,0.5943,,0.8585,0.2603,0.8336,9616527360,3801808569,4439000000,9616527360,17914410786,4283253985,10190493547,5693199833,18569278662,8890913770,4388775438,542.2301,22.5546,216.6101,107.1521,19.1078,22.8128,19.8278,95.2692,49.6629,26.1373,63.6482,16.4684,2.1815,7.1861,3.2544,2.2726,1.6067,1.7337,2.6603,1.4569,2.2117,9.6021,45.476,1.4634,39.2074,8.9867,0.3955,0.5134,0.2406,0.7257,0.2872,5.3732,13.5476
2017/7/5,1.129,0.8621,0.1554,4.078,1.2016,0.8526,0.3384,0,0.3521,5.4054,-1.3416,5.3956,0.8094,2.1397,1.8485,0.8773,0.4317,0.4846,,0.9004,0.8797,1.9327,9725101056,3834582781,4445900000,9725101056,18129670729,4319773812,10224979143,5693199833,18634663446,9371503703,4329897313,548.352,22.749,216.9468,111.6502,19.3374,23.0073,19.8949,95.2692,49.8377,27.5502,62.7944,16.6543,2.2003,7.1973,3.391,2.2999,1.6204,1.7396,2.6603,1.462,2.3312,9.4732,45.9894,1.476,39.2683,9.3639,0.4002,0.5178,0.2414,0.7257,0.2882,5.6636,13.3658
2017/7/6,-1.1164,-0.4274,1.3451,1.7888,4.0897,-0.3623,-1.1804,0,-0.3509,-0.9231,-1.523,4.6739,0.7957,3.8592,1.6663,2.3545,0.4105,0.5026,,1.0445,0.7311,2.0882,9616527360,3818195675,4505700000,9616527360,18871121642,4304122457,10104279558,5693199833,18569278662,9284997515,4263953813,542.2301,22.6518,219.8649,113.7126,20.1283,22.9239,19.6601,95.2692,49.6629,27.2959,61.838,16.4684,2.1909,7.2941,3.4536,2.394,1.6145,1.719,2.6603,1.4569,2.3097,9.329,45.476,1.4697,39.7965,9.5369,0.4166,0.5159,0.2386,0.7257,0.2872,5.6113,13.1623
2017/7/7,-2.6613,-0.2146,2.3773,1.7573,0.1267,0,-1.3652,0,0,0.5176,-0.7733,4.5465,0.9214,4.3942,1.0777,1.259,0.4313,0.4938,,0.9943,0.3947,2.7103,9360603648,3810002122,4605750000,9360603648,18895039414,4304122457,9966337175,5693199833,18569278662,9333056509,4230982063,527.7998,22.6032,224.747,115.5846,20.1538,22.9239,19.3917,95.2692,49.6629,27.4371,61.3598,16.0301,2.1862,7.4561,3.5105,2.397,1.6145,1.6955,2.6603,1.4569,2.3217,9.2568,44.2657,1.4665,40.6802,9.6939,0.4171,0.5159,0.2353,0.7257,0.2872,5.6404,13.0605
2017/7/10,2.4855,0.4301,-0.1498,2.3849,-0.5063,-0.2424,0.4325,0,1.0563,-1.8538,-2.0596,5.7793,1.2208,5.2434,1.5968,0.9485,0.4251,0.4059,,1.8225,0.3988,2.5113,9593261568,3826389228,4598850000,9593261568,18799368328,4293688221,10009444169,5693199833,18765433014,9160044133,4143842438,540.9182,22.7004,224.4103,118.4201,20.0517,22.8684,19.4755,95.2692,50.1875,26.9285,60.0961,16.4285,2.1956,7.4449,3.5966,2.3849,1.6106,1.7029,2.6603,1.4722,2.2786,9.0662,45.3659,1.4729,40.6192,9.9317,0.415,0.5147,0.2363,0.7257,0.2902,5.5358,12.7915
2017/7/11,6.5481,-0.8565,-2.9257,5.9438,-1.9084,0.486,1.3781,0,-1.7422,-1.7838,0.0853,8.8539,1.1448,3.1928,2.6064,1.0393,0.8677,0.4292,,1.2496,0.2794,0.5832,10221437952,3793615016,4464300000,10221437952,18440601757,4314556694,10147386552,5693199833,18438509094,8996643555,4147375125,576.3381,22.5059,217.8447,125.4688,19.6691,22.9795,19.7439,95.2692,49.3131,26.4482,60.1473,17.5043,2.1768,7.2271,3.8107,2.3394,1.6184,1.7264,2.6603,1.4466,2.238,9.0739,48.3366,1.4602,39.4308,10.5229,0.4071,0.5172,0.2396,0.7257,0.2851,5.4371,12.8024
2017/7/12,-1.9347,-2.1598,1.2365,-1.4405,-1.4267,-0.2418,-1.6143,0,0,0.641,-1.4196,8.2139,1.5204,2.1344,2.4727,0.8008,1.3076,0.7423,,1.1235,0.2629,0.9374,10023678720,3711679486,4519500000,10023678720,18177506272,4304122457,9983579973,5693199833,18438509094,9054314347,4088497000,565.1874,22.0199,220.5383,123.4625,19.3885,22.9239,19.4252,95.2692,49.3131,26.6177,59.2935,17.1656,2.1298,7.3164,3.7497,2.306,1.6145,1.6985,2.6603,1.4466,2.2523,8.9451,47.4014,1.4287,39.9184,10.3546,0.4013,0.5159,0.2357,0.7257,0.2851,5.4719,12.6207
2017/7/13,-2.3017,0.2208,-0.3817,-1.5385,1.1842,-0.2424,-3.2815,0,0,0.5308,2.0449,4.7529,0.7774,2.2056,0.8308,0.874,0.6775,0.5135,,0.8597,0.3102,4.8826,9792959616,3719873039,4502250000,9792959616,18392766214,4293688221,9655966813,5693199833,18438509094,9102373340,4172103938,552.1782,22.0685,219.6965,121.4875,19.6181,22.8684,18.7878,95.2692,49.3131,26.759,60.506,16.7705,2.1345,7.2885,3.6898,2.3333,1.6106,1.6427,2.6603,1.4466,2.2643,9.128,46.3103,1.4319,39.766,10.189,0.406,0.5147,0.228,0.7257,0.2851,5.501,12.8788
2017/7/14,-2.9103,0.6608,-3.6015,-3.6719,-0.2601,0.1215,0,0,-0.3546,2.4287,0.4798,3.7581,0.7748,2.8151,1.6299,0.686,0.3119,0.2968,,0.7725,0.4618,2.9664,9507953664,3744453698,4340100000,9507953664,18344930671,4298905339,9655966813,5693199833,18373124310,9323444710,4192122500,536.1081,22.2143,211.7841,116.9822,19.567,22.8961,18.7878,95.2692,49.1382,27.4089,60.7963,16.2824,2.1486,7.026,3.5529,2.3272,1.6125,1.6427,2.6603,1.4415,2.3193,9.1718,44.9625,1.4413,38.3338,9.8111,0.405,0.5153,0.228,0.7257,0.2841,5.6346,12.9405
2017/7/17,-8.0343,-5.6893,-10.0159,-9.6513,-4.3025,-5.9466,-5.4464,0,-4.2705,-6.1856,-1.7697,4.1606,1.3996,5.1789,2.6237,1.4398,0.9756,0.624,,1.8285,0.6016,2.2112,8744060160,3531421321,3905400000,8744060160,17555644215,4043266551,9130061477,5693199833,17588506901,8746736790,4117936063,493.0358,20.9505,190.572,105.4118,18.7252,21.5346,17.7645,95.2692,47.0398,25.7135,59.7204,14.9743,2.0264,6.3223,3.2015,2.2271,1.5167,1.5533,2.6603,1.3799,2.1758,9.0095,41.3501,1.3593,34.4944,8.8407,0.3876,0.4846,0.2156,0.7257,0.272,5.286,12.7115
2017/7/18,1.9956,2.3202,0.8834,3.2316,6.1308,1.5484,-1.5109,0,1.487,7.3626,-0.6291,3.0621,0.9401,2.3175,1.9998,1.228,0.4707,0.6219,,0.9195,0.4892,1.1796,8918553600,3613356851,3939900000,8918553600,18631943928,4105871968,9811694320,5693199833,17850046037,9390727301,4092029688,502.8747,21.4365,192.2555,108.9264,19.8732,21.868,17.4961,95.2692,47.7393,27.6067,59.3447,15.2731,2.0734,6.3781,3.3083,2.3636,1.5401,1.5298,2.6603,1.4004,2.336,8.9528,42.1753,1.3909,34.7991,9.1355,0.4113,0.4921,0.2123,0.7257,0.276,5.6752,12.6316
2017/7/19,2.1957,1.8141,3.4151,2,0.5135,2.1601,4.1227,0,1.4652,0,1.7266,3.6377,0.8203,2.7741,1.6621,1.1147,0.5791,0.5229,,1.3576,0.8471,0.9202,9114374016,3678905275,4074450000,9114374016,18727615014,4194562977,10216203290,5693199833,18111585174,9390727301,4162683438,513.916,21.8254,198.8212,110.8241,19.9752,22.3404,18.2174,95.2692,48.4388,27.6067,60.3693,15.6084,2.111,6.596,3.3659,2.3758,1.5734,1.5929,2.6603,1.4209,2.336,9.1074,43.1013,1.4161,35.9875,9.2946,0.4134,0.5028,0.2211,0.7257,0.2801,5.6752,12.8497
2017/7/20,0,0.6682,5.1651,0,-1.5326,0.1244,0.9208,0,0.361,0,-0.5375,,0.6801,5.0599,,1.0806,0.4115,0.447,,1.1287,0.4807,0.5919,9114374016,3703485933,4284900000,9114374016,18440601757,4199780095,10310275144,5693199833,18176969958,9390727301,4140309750,513.916,21.9712,209.0905,110.801,19.6691,22.3682,18.3852,95.2692,48.6136,27.6067,60.0449,15.6084,2.1251,6.9366,3.3652,2.3394,1.5754,1.6075,2.6603,1.4261,2.336,9.0585,43.1013,1.4255,37.8463,9.2927,0.4071,0.5034,0.2231,0.7257,0.2811,5.6752,12.7806
2017/7/21,0,1.1062,-1.4493,0,-0.2594,1.6149,10.0365,0,0,-1.2474,0.0284,,1.5688,2.4174,,0.9409,0.7585,1.7865,,0.8787,0.4173,0.4437,9114374016,3744453698,4222800000,9114374016,18392766214,4267602630,11345065532,5693199833,18176969958,9131208737,4141487313,513.916,22.2143,206.0602,110.6869,19.6181,22.7294,20.2304,95.2692,48.6136,26.8438,60.0619,15.6084,2.1486,6.8361,3.3617,2.3333,1.6008,1.7689,2.6603,1.4261,2.2715,9.061,43.1013,1.4413,37.2978,9.2831,0.406,0.5115,0.2455,0.7257,0.2811,5.5184,12.7842
2017/7/24,1.5954,4.1575,0.5719,5.2003,1.1704,2.934,3.8972,0,0.7194,1.0526,-0.5687,3.5176,3.9252,2.0269,1.5939,1.4854,1.6422,3.1763,,0.9607,0.4541,0.8208,9259785216,3900131204,4246950000,9259785216,18608026157,4392813465,11787203244,5693199833,18307739526,9227326723,4117936063,522.1151,23.1379,207.2387,116.4551,19.8477,23.3963,21.0188,95.2692,48.9634,27.1263,59.7204,15.8575,2.2379,6.8752,3.5369,2.3606,1.6478,1.8378,2.6603,1.4363,2.2954,9.0095,43.789,1.5012,37.5111,9.7669,0.4108,0.5265,0.2551,0.7257,0.2831,5.5765,12.7115
2017/7/25,5.4229,-1.4706,0.3249,3.5656,-1.2853,-1.0689,-0.7981,0,-1.0714,-2.0833,-0.6005,6.062,1.8458,1.6629,1.6704,0.7315,0.8371,1.2748,,0.7957,0.4544,0.1944,9761938560,3842776334,4260750000,9761938560,18368848443,4345859402,11693131390,5693199833,18111585174,9035090750,4093207250,550.4291,22.7976,207.9121,120.7696,19.5925,23.1462,20.8511,95.2692,48.4388,26.5612,59.3618,16.7174,2.205,6.8975,3.668,2.3303,1.6302,1.8232,2.6603,1.4209,2.2475,8.9554,46.1636,1.4792,37.633,10.1288,0.4055,0.5209,0.253,0.7257,0.2801,5.4603,12.6352
2017/7/26,-3.0586,1.2793,1.3765,-1.7997,-2.7344,0.2401,-2.5744,0,-0.361,-2.1277,-1.6398,4.3834,2.2014,2.7923,1.0568,1.3043,0.6469,2.2045,,0.7554,0.4584,0.4699,9463360896,3891937651,4319400000,9463360896,17866575243,4356293639,11392101459,5693199833,18046200390,8842854776,4026086188,533.5937,23.0893,210.774,118.6469,19.0568,23.2018,20.3143,95.2692,48.2639,25.9961,58.3883,16.2061,2.2332,6.9925,3.6035,2.2665,1.6341,1.7762,2.6603,1.4158,2.1997,8.8085,44.7517,1.4981,38.151,9.9507,0.3944,0.5222,0.2465,0.7257,0.2791,5.3441,12.428
2017/7/27,-1.4751,-0.6316,-0.3994,-1.2749,0.5355,0.2395,-0.2477,0,1.087,2.6087,0.9067,3.5496,1.5772,2.5686,1.175,1.1109,0.8195,1.3228,,1.1241,0.3655,1.1432,9323766144,3867356992,4302150000,9323766144,17962246329,4366727875,11363879903,5693199833,18242354742,9073537944,4062590625,525.7227,22.9434,209.9323,116.7414,19.1589,23.2574,20.264,95.2692,48.7885,26.6742,58.9177,15.967,2.2191,6.9646,3.5456,2.2787,1.638,1.7718,2.6603,1.4312,2.2571,8.8884,44.0915,1.4886,37.9986,9.7909,0.3965,0.5234,0.2459,0.7257,0.2821,5.4835,12.5407
2017/7/28,-0.6446,-1.0593,-0.401,1.0492,0,-0.8363,-0.0828,0,-0.7168,-0.7415,-0.9275,2.1514,1.0467,1.7794,0.3985,0.5947,0.5025,0.978,,0.7787,0.1888,0.6639,9263662848,3826389228,4284900000,9263662848,17962246329,4330208048,11354472717,5693199833,18111585174,9006255354,4024908625,522.3337,22.7004,209.0905,118.0895,19.1589,23.0629,20.2472,95.2692,48.4388,26.4764,58.3713,15.8641,2.1956,6.9366,3.5866,2.2787,1.6243,1.7704,2.6603,1.4209,2.2404,8.806,43.8073,1.4729,37.8463,9.904,0.3965,0.519,0.2457,0.7257,0.2801,5.4429,12.4244
2017/7/31,-1.0465,0.4283,-0.2415,-1.9968,1.8642,1.2048,3.4797,0,0.361,0.3202,-2.9842,1.9822,1.0429,1.8503,1.1334,0.8834,0.7384,1.3744,,1.0437,0.3504,1.0813,9166722048,3842776334,4274550000,9166722048,18297095129,4382379229,11749574502,5693199833,18176969958,9035090750,3904797250,516.8677,22.7976,208.5855,115.5692,19.516,23.3407,20.9517,95.2692,48.6136,26.5612,56.6293,15.6981,2.205,6.9199,3.51,2.3212,1.6439,1.832,2.6603,1.4261,2.2475,8.5432,43.3489,1.4792,37.7549,9.6926,0.4039,0.5253,0.2543,0.7257,0.2811,5.4603,12.0536
2017/8/1,1.1421,-0.6397,2.9863,0.7335,-0.6536,0.3571,-2.4019,0,2.518,0.3191,-1.8999,2.6493,0.8022,4.5589,0.3909,0.7733,0.9679,1.0477,,2.9747,0.3013,1.4238,9271418112,3818195675,4402200000,9271418112,18177506272,4398030584,11467358942,5693199833,18634663446,9063926146,3830610813,522.771,22.6518,214.8144,116.1683,19.3885,23.4241,20.4485,95.2692,49.8377,26.646,55.5535,15.8774,2.1909,7.1265,3.5282,2.306,1.6497,1.788,2.6603,1.462,2.2547,8.3809,43.844,1.4697,38.8823,9.7428,0.4013,0.5272,0.2481,0.7257,0.2882,5.4777,11.8246
2017/8/2,0.6274,-1.073,-0.3135,-0.4854,-1.9737,-2.0166,0,0,-0.3509,-1.6967,-4.3345,4.6499,0.899,3.5086,0.94,0.9618,0.6852,1.1052,,2.3503,0.3011,3.287,9329582592,3777227910,4388400000,9329582592,17818739700,4309339575,11467358942,5693199833,18569278662,8910137367,3664574500,526.0506,22.4087,214.141,115.6528,19.0058,22.9517,20.4485,95.2692,49.6629,26.1939,53.1455,15.977,2.1674,7.1042,3.5126,2.2605,1.6165,1.788,2.6603,1.4569,2.2165,8.0176,44.119,1.4539,38.7604,9.6996,0.3934,0.5165,0.2481,0.7257,0.2872,5.3848,11.3121
2017/8/3,-2.1405,1.9523,-0.2358,-0.813,-1.8792,0.9685,-2.379,0,1.7606,-0.5394,1.5424,2.4598,1.5059,1.7666,0.3735,0.9257,0.6172,0.8705,,2.5721,0.2104,1.2761,9129884544,3850969887,4378050000,9129884544,17483890901,4351076520,11194550567,5693199833,18896202582,8862078374,3721097500,514.7906,22.8462,213.6359,114.6791,18.6486,23.174,19.962,95.2692,50.5372,26.0526,53.9652,15.635,2.2097,7.0874,3.483,2.218,1.6321,1.7454,2.6603,1.4825,2.2045,8.1413,43.1747,1.4823,38.669,9.618,0.386,0.5215,0.2422,0.7257,0.2922,5.3557,11.4866
2017/8/4,-2.0599,-0.8511,2.3641,-1.8033,0.4104,-0.9592,-2.521,0,1.7301,-1.1931,-0.0316,2.0563,1.2531,3.9538,0.6367,0.7092,0.7295,0.8906,,3.1178,0.3526,0.7765,8941819392,3818195675,4481550000,8941819392,17555644215,4309339575,10912335006,5693199833,19223126502,8756348588,3719919938,504.1865,22.6518,218.6864,112.4592,18.7252,22.9517,19.4588,95.2692,51.4115,25.7418,53.9482,15.3129,2.1909,7.255,3.4156,2.2271,1.6165,1.7014,2.6603,1.5082,2.1782,8.1387,42.2853,1.4697,39.5832,9.4318,0.3876,0.5165,0.2361,0.7257,0.2973,5.2918,11.4829
2017/8/7,0.1518,1.073,-0.6928,-0.2504,0.8174,0.6053,3.0172,0,0.3401,-0.5488,1.931,1.281,1.2064,2.5366,0.3178,0.4674,0.3119,0.62,,1.8554,0.3048,0.7976,8955391104,3859163439,4450500000,8955391104,17699150843,4335425166,11241586493,5693199833,19288511286,8708289595,3791751250,504.9518,22.8948,217.1713,112.3252,18.8782,23.0906,20.0459,95.2692,51.5864,25.6005,54.9899,15.3362,2.2144,7.2047,3.4115,2.2453,1.6262,1.7528,2.6603,1.5133,2.1662,8.2959,42.3495,1.4855,39.3089,9.4205,0.3907,0.5197,0.2433,0.7257,0.2983,5.2628,11.7047
2017/8/8,-1.0825,1.0616,1.4729,0.0837,-1.3514,0.1203,-0.8368,0,0,1.4349,0,1.6578,1.5173,3.7984,0.1731,0.5389,0.2874,0.4571,,2.3911,0.2497,0.7554,8858450304,3900131204,4516050000,8858450304,17459973129,4340642284,11147514640,5693199833,19288511286,8833242978,3791751250,499.4857,23.1379,220.3699,112.312,18.6231,23.1184,19.8781,95.2692,51.5864,25.9678,54.9899,15.1702,2.2379,7.3108,3.4111,2.215,1.6282,1.7381,2.6603,1.5133,2.1973,8.2959,41.8911,1.5012,39.8879,9.4194,0.3855,0.5203,0.2412,0.7257,0.2983,5.3383,11.7047
2017/8/9,1.7728,-0.6303,-1.9862,1.4214,0.9589,-0.8413,0.6751,0,1.0169,0.3264,-1.3043,2.584,0.8358,3.7062,0.592,0.4273,0.4589,0.3816,,1.9699,0.1762,0.9163,9015494400,3875550545,4426350000,9015494400,17627397529,4304122457,11222772123,5693199833,19484665638,8862078374,3742293625,508.3407,22.992,215.9928,113.6697,18.8017,22.9239,20.0123,95.2692,52.111,26.0526,54.2726,15.4391,2.2238,7.1656,3.4523,2.2362,1.6145,1.7498,2.6603,1.5287,2.2045,8.1876,42.6337,1.4918,39.0956,9.5333,0.3891,0.5159,0.2429,0.7257,0.3013,5.3557,11.552
2017/8/10,-1.957,-1.4799,-1.2471,-1.1542,-0.8141,-1.9394,3.5205,0,-2.6846,-2.3861,-1.825,1.8997,1.071,2.6459,0.4395,0.3692,0.7828,1.4118,,1.9063,0.349,0.7581,8839062144,3818195675,4371150000,8839062144,17483890901,4220648567,11617873907,5693199833,18961587366,8650618803,3673995000,498.3925,22.6518,213.2992,111.9908,18.6486,22.4793,20.7169,95.2692,50.7121,25.4309,53.2821,15.137,2.1909,7.0763,3.4013,2.218,1.5832,1.8114,2.6603,1.4876,2.1519,8.0382,41.7994,1.4697,38.6081,9.3925,0.386,0.5059,0.2514,0.7257,0.2932,5.2279,11.3412
2017/8/11,-0.7019,-2.5751,-4.262,-0.5004,0.9576,-1.7305,-3.6437,0,-1.3793,-1.2222,0.2244,1.6625,1.0946,2.5824,0.3356,0.8079,0.556,1.0141,,1.822,0.2505,0.8923,8777020032,3719873039,4184850000,8777020032,17651315301,4147608913,11194550567,5693199833,18700048230,8544889018,3682237938,494.8943,22.0685,204.2084,111.1643,18.8272,22.0903,19.962,95.2692,50.0126,25.1201,53.4017,15.0307,2.1345,6.7747,3.3762,2.2392,1.5558,1.7454,2.6603,1.4671,2.1256,8.0563,41.506,1.4319,36.9626,9.3232,0.3897,0.4971,0.2422,0.7257,0.2892,5.164,11.3666
2017/8/14,0.1104,1.5419,3.7923,-0.5868,1.626,1.1321,1.5966,0,2.0979,1.6873,1.567,1.2973,0.6916,2.0913,0.2542,0.78,0.5628,0.5793,,1.4658,0.1955,0.7288,8786714112,3777227910,4343550000,8786714112,17938328558,4194562977,11373287088,5693199833,19092356934,8689065998,3739938500,495.4409,22.4087,211.9524,110.4407,19.1333,22.3404,20.2807,95.2692,51.0618,25.544,54.2385,15.0473,2.1674,7.0316,3.3543,2.2756,1.5734,1.7733,2.6603,1.4979,2.1615,8.1825,41.5518,1.4539,38.3643,9.2625,0.396,0.5028,0.2461,0.7257,0.2953,5.2512,11.5447
2017/8/15,1.2136,0.4338,-0.3177,0.9275,-0.9333,1.3682,5.7072,0,-0.6849,0,0.4408,1.8984,0.702,1.4733,0.258,0.4963,0.7049,1.8784,,1.045,0.1721,0.2815,8893348992,3793615016,4329750000,8893348992,17770904158,4251951276,12022382877,5693199833,18961587366,8689065998,3756424375,501.4535,22.5059,211.279,111.5776,18.9548,22.6461,21.4382,95.2692,50.7121,25.544,54.4776,15.2299,2.1768,7.0092,3.3888,2.2544,1.5949,1.8745,2.6603,1.4876,2.1615,8.2186,42.0561,1.4602,38.2424,9.3578,0.3923,0.5097,0.2602,0.7257,0.2932,5.2512,11.5956
2017/8/16,-0.7194,-0.216,10.0398,0,-0.5384,0.4908,0.4695,0,-0.6897,0.1106,-1.8182,1.2917,0.9422,5.5863,0.1322,0.381,0.5428,1.4071,,0.8678,0.1111,0.5307,8829368064,3785421463,4764450000,8829368064,17675233072,4272819748,12078825989,5693199833,18830817798,8698677796,3688125750,497.8459,22.4573,232.4911,111.6967,18.8527,22.7572,21.5388,95.2692,50.3623,25.5722,53.4871,15.1204,2.1721,7.713,3.3924,2.2423,1.6028,1.8833,2.6603,1.4774,2.1639,8.0691,41.7535,1.4571,42.0819,9.3678,0.3902,0.5122,0.2614,0.7257,0.2912,5.257,11.3848
2017/8/17,3.9745,2.381,0.8689,3.0911,-0.1353,0,1.2461,0,1.7361,2.6519,0.5428,4.8668,1.688,11.675,1.4216,0.5849,0.4561,1.7019,,1.6652,0.3883,0.8144,9180293760,3875550545,4805850000,9180293760,17651315301,4272819748,12229340955,5693199833,19157741718,8929360964,3708144313,517.6329,22.992,234.5113,115.0603,18.8272,22.7572,21.8072,95.2692,51.2367,26.2504,53.7774,15.7213,2.2238,7.78,3.4946,2.2392,1.6028,1.9068,2.6603,1.503,2.2212,8.1129,43.413,1.4918,42.4476,9.6499,0.3897,0.5122,0.2646,0.7257,0.2963,5.3964,11.4466
