ÈÕÆÚ,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH
2019/6/20,2.3081,0.5051,1.5823,1.507,0.7491,1.9802,1.3538,1.8301,1.3911,1.2397,0.6689,1.6495,1.6368,2.3342,1.2766,1.9531,-2.8463,0.5803,1.9608,1.1614,1.403,1.3953,1.5569,4.1262,4.1322,0.7203,0.6282,0.8946,1.0305,1.1984,1.3767,1.542,2.0334,1.0608,0.0189,0.1541,1.0466,0.4442,0.2661,0.7517,7.4369,3.3835,0.868,1.2254,2.9663,0.2653,0.2543,0.3163,6.5413,0.2471,10570729792,3267888896,24144856444,13312840956,1871060578,6572104355,11049761869,4618634164,57441937987,10570729792,24144856444,9860000000,28869767468,2.87471E+11,15874912470,2296800000,3176060396,9845223008,4732560386,3456999000,12143333958,66297381827,51115141920,5422967460,,191.6617,-1.9991,45.2941,75.4681,-2.2082,176.156,12.211,126.2938,49.3485,60.7978,18.6877,17.8027,12.5439,8.1082,-4.4411,175.7015,-26.9945,-12.5234,29.7897,196.1181,115.192,10.2332,14.8636,22.2792,-18.8623,1.6949,0.6701,0.6667,1.9063,5.1001,70.4092,1.8201,1.7036,2.4856,0.5377,0.2751,1.3803,1.7349,1.2458,1.0458,12.2078,1.2035,0.7658,1.2504,1.8714,2.3467,1.4575,1.4736,0.7563,2.9468,0.6231,0.6177,0.4651,0.6013,0.6269,5.8427,0.2737,0.7598,1.0549,0.1976,0.1919,0.6837,0.9094,0.3236,0.3867,0.9346,1.1866,0.1963,0.2587,1.8512,0.6051,1.5414,0.78,0.5118,0.6043
2019/6/21,-2.0598,2.5126,3.7383,2.5451,2.6022,2.6699,0.3036,1.1553,0.517,-0.1361,0.9967,1.217,0.0767,1.0804,3.7815,1.6284,0.9766,2.5,1.1538,0.9185,2.9208,1.9266,2.1226,2.331,2.381,1.1174,1.0869,0.9406,1.379,1.9649,1.453,1.4225,2.0385,0.9326,0.0167,0.3751,1.2106,0.4526,0.1842,1.5606,8.481,3.2538,0.9086,1.3206,3.3019,0.258,0.305,0.3804,5.3104,0.4405,10352990385,3349996657,25047467900,13651661934,1919749886,6747573161,11083306987,4671994508,57738913605,10352990385,25047467900,9980000000,28891906860,2.90577E+11,16475224286,2334200000,3207076610,10091353584,4787166852,3488751000,12498020115,67574670835,52200133140,5549376958,,187.7138,-2.0493,46.9874,77.3888,-2.2656,180.8592,12.2481,127.7529,49.6036,60.4978,18.8064,18.0194,12.5535,8.1958,-4.609,178.5625,-27.2581,-12.8365,30.1334,197.9194,118.5565,10.4304,15.1791,22.7985,-19.218,1.66,0.6869,0.6917,1.9548,5.2328,72.2891,1.8256,1.7233,2.4984,0.535,0.2768,1.3971,1.7362,1.2592,1.0853,12.4066,1.2153,0.7849,1.2649,1.8886,2.4152,1.4855,1.5049,0.774,3.0023,0.6102,0.6333,0.4825,0.6166,0.6432,5.9987,0.2746,0.7686,1.0604,0.1967,0.1931,0.6921,0.9101,0.3271,0.4013,0.9498,1.1982,0.2012,0.2617,1.8682,0.6228,1.5711,0.7966,0.5237,0.6157
2019/6/24,1.0015,-0.9804,1.3514,5.1706,0,9.4563,1.7554,-0.2538,0.4154,-1.9074,-0.3289,10.02,1.2261,0.5542,0.4049,0,-3.2882,1.3133,1.2674,0.7964,-0.8215,0.7201,-0.5774,0,0.1938,0.8121,0.5506,0.8623,1.7563,1.0149,3.2112,1.3183,1.695,0.5726,0.0206,0.2029,2.991,0.3925,0.1146,1.1462,7.151,2.2184,0.7882,1.1934,2.9595,0.3543,0.2183,0.2863,4.6569,0.0653,10456675817,3317153552,25385947196,14357538973,1919749886,7385641545,11277868672,4660136653,57978778528,10456675817,25385947196,10980000000,29246137136,2.92187E+11,16541925599,2334200000,3101621480,10223885432,4847840703,3516534000,12395347807,68061257124,51898746690,5549376958,,189.5937,-2.0292,47.6223,81.3903,-2.2656,197.9618,12.4631,127.4286,49.8097,59.3425,18.7441,19.8249,12.7075,8.2412,-4.6276,178.5625,-26.3618,-13.0051,30.5153,199.4956,117.5826,10.5055,15.0914,22.7985,-19.2639,1.6766,0.6802,0.701,2.0559,5.2328,79.1249,1.8577,1.7189,2.5088,0.5248,0.2759,1.5371,1.7575,1.2662,1.0897,12.4066,1.1753,0.7952,1.2809,1.9036,2.3954,1.4962,1.4962,0.774,3.0095,0.6163,0.627,0.489,0.6485,0.6432,6.566,0.2794,0.7667,1.0648,0.1929,0.1925,0.7614,0.9213,0.3289,0.4029,0.9498,1.1588,0.2038,0.265,1.8831,0.6177,1.5825,0.792,0.5237,0.6172
2019/6/25,-2.7268,-0.495,-2.3704,-2.8515,-0.3623,-3.6717,-2.0226,-0.6361,-1.6942,-0.6944,-1.3201,-4.3716,-1.514,-0.4724,-1.2097,2.639,-1.6,-2.4074,-2.378,-1.9187,1.0542,-2.2915,-3.252,1.8223,-1.7408,0.5762,0.4837,0.5707,1.3784,1.0335,2.8291,0.9918,1.9581,0.6894,0.0079,0.1101,2.9555,0.2987,0.1588,1.3575,12.2394,2.1416,0.697,1.0411,2.4648,0.3451,0.1654,0.262,11.3494,0.1606,10171540879,3300732000,24784206225,13948130291,1912794271,7114462482,11049761869,4630492018,56996474558,10171540879,24784206225,10500000000,28803349291,2.90807E+11,16341821661,2395800000,3051995536,9977754857,4732560386,3449061000,12526021654,64837622961,50210982570,5650504556,,184.4238,-2.0192,46.4935,79.0694,-2.2574,190.6932,12.211,126.618,48.9658,59.0272,18.527,18.9583,12.5151,8.2023,-4.5717,183.2748,-25.94,-12.692,29.7897,195.6678,118.8222,10.0079,14.6006,23.214,-18.9498,1.6309,0.6768,0.6844,1.9973,5.2139,76.2197,1.8201,1.708,2.4663,0.522,0.2727,1.4699,1.7309,1.2602,1.0765,12.734,1.1565,0.7761,1.2504,1.8671,2.4207,1.4254,1.4475,0.7881,2.9604,0.5995,0.6239,0.4774,0.63,0.6409,6.3249,0.2737,0.7618,1.0467,0.1919,0.1902,0.7281,0.9073,0.3274,0.3981,0.9749,1.1403,0.1989,0.2587,1.8469,0.6242,1.5075,0.7662,0.5332,0.6071
2019/6/26,-1.8858,0.995,0,3.6437,1.0909,1.1211,0.1821,-1.4085,0.2605,1.1189,1.6722,0.9524,0.0769,1.2658,-0.8163,-0.6428,0.2033,0,0,0,-3.5768,0.6567,-0.6002,3.8031,0,0.6103,0.8301,0.3432,2.0264,1.1318,2.2695,0.6362,1.178,0.5003,0.0083,0.0959,2.3827,0.3723,0.1616,0.7901,9.0184,1.0579,0.4129,0.9352,1.5963,0.2483,0.1089,0.1896,8.0974,0.1526,9979722830,3333575105,24784206225,14456361759,1933661117,7194221030,11069888940,4565273821,57144962368,9979722830,24784206225,10600000000,28825488683,2.94488E+11,16208419035,2380400000,3058198779,9977754857,4732560386,3449061000,12077997035,65263385964,49909596120,5865400703,,180.9459,-2.0392,46.4935,81.9505,-2.2821,192.831,12.2332,124.8347,49.0933,59.7937,18.8703,19.1388,12.5247,8.3061,-4.5344,182.0967,-25.9928,-12.692,29.7897,195.6678,114.5722,10.0736,14.513,24.0969,-18.9833,1.6002,0.6836,0.6844,2.07,5.2707,77.0742,1.8234,1.684,2.4727,0.5288,0.2778,1.4839,1.7322,1.2762,1.0677,12.6521,1.1589,0.7761,1.2504,1.8671,2.3341,1.4347,1.4388,0.818,2.9657,0.5882,0.6301,0.4774,0.6529,0.6479,6.3958,0.2742,0.7511,1.0495,0.1944,0.1938,0.7351,0.908,0.3315,0.3948,0.9686,1.1426,0.1989,0.2587,1.8469,0.6019,1.5174,0.7616,0.5535,0.6082
2019/6/27,0.0519,-0.9852,1.0622,-0.5859,-0.7194,-3.1042,0.2424,0.3896,1.0194,-0.1383,0.6579,-0.3774,0.0768,-0.2344,-0.823,0,2.0284,-0.1898,-0.5148,-1.0357,1.0046,0.2796,0,-3.0172,-0.5906,0.8947,0.6158,0.5153,1.1384,1.0484,1.4079,0.8122,1.361,0.7107,0.0131,0.1307,1.3119,0.411,0.1621,0.5359,7.2215,1.9931,0.3695,0.8384,2.5863,0.1581,0.1561,0.2054,8.1787,0.1209,9984907102,3300732000,25047467900,14371656514,1919749886,6970897095,11096725034,4583060602,57727491466,9984907102,25047467900,10560000000,28847628076,2.93798E+11,16075016409,2380400000,3120231209,9958821735,4690088690,3413340000,12199337036,65445855822,49909596120,5688427406,,181.0399,-2.0192,46.9874,81.4703,-2.2656,186.8451,12.2629,125.321,49.5938,59.7693,19.013,19.0666,12.5343,8.2866,-4.497,182.0967,-26.52,-12.6679,29.5223,193.6413,115.7232,10.1018,14.513,23.3698,-18.8923,1.601,0.6768,0.6917,2.0579,5.2328,74.6816,1.8279,1.6905,2.4979,0.5286,0.2799,1.4783,1.7335,1.2732,1.0589,12.6521,1.1824,0.7746,1.2392,1.8478,2.3575,1.4388,1.4388,0.7934,2.9515,0.5885,0.6239,0.4825,0.6491,0.6432,6.1973,0.2749,0.754,1.0602,0.1943,0.1952,0.7323,0.9087,0.3307,0.3916,0.9686,1.1658,0.1985,0.2564,1.8278,0.6079,1.5216,0.7616,0.5368,0.6053
2019/6/28,0.675,-0.995,-0.4505,-3.3399,-1.8116,-3.2037,-0.1866,-2.9754,0.3562,0.4155,-0.3268,0.947,-0.0767,-0.1566,-1.6598,-4.0665,-2.3857,-1.9011,-2.7167,-3.9535,0.2295,1.5799,-0.1208,-4.6667,-0.198,0.6011,0.4917,0.3451,0.9936,0.9803,1.0665,0.4862,1.5287,0.483,0.0185,0.1031,1.8868,0.2816,0.1336,0.6953,5.2638,0.9709,0.4056,0.6537,3.4315,0.1455,0.2876,0.1165,5.823,0.09,10052302632,3267888896,24934641468,13891660128,1884971809,6747573161,10767982878,4446695280,57933089972,10052302632,24934641468,10660000000,28825488683,2.93338E+11,15808211157,2283600000,3045792293,9769490524,4562673603,3278394000,12227338574,66479851685,49849318830,5422967460,,182.2619,-1.9991,46.7757,78.7493,-2.2246,180.8592,11.8996,121.5922,49.7704,59.9475,18.9287,19.2471,12.5247,8.2737,-4.4224,174.6917,-25.8873,-12.4271,28.7203,185.9857,115.9888,10.2614,14.4955,22.2792,-18.8464,1.6118,0.6701,0.6885,1.9892,5.138,72.2891,1.7737,1.6402,2.5068,0.5301,0.2786,1.4923,1.7322,1.2712,1.0414,12.1376,1.1542,0.7599,1.2055,1.7747,2.3629,1.4615,1.4371,0.7563,2.9443,0.5925,0.6177,0.4803,0.6274,0.6315,5.9987,0.2668,0.7315,1.0639,0.1949,0.1944,0.7392,0.908,0.3302,0.3851,0.9292,1.138,0.1948,0.2495,1.7555,0.6093,1.5457,0.7607,0.5118,0.6038
2019/7/1,0.1547,1.5075,5.7315,1.7276,2.214,2.8369,1.9938,4,2.3462,1.2414,3.6066,3.7523,2.9186,2.1569,3.3755,3.5645,2.0367,2.5194,2.9255,3.0266,0.9924,0.8234,3.5067,1.8648,3.373,0.8057,0.6165,0.9242,1.1489,1.2653,1.1612,1.4378,1.9167,1.0026,0.0375,0.2381,2.5595,0.564,0.2304,0.8912,5.355,1.5109,0.7599,1.2117,2.7647,0.1434,0.2291,0.2832,4.1641,0.2807,10067853505,3317153552,26363776273,14131658321,1926701762,6938993676,10982671633,4624563091,59211745421,10067853505,26363776273,11060000000,29666785588,2.99664E+11,16341821661,2365000000,3107824723,10015621099,4696156075,3377619000,12348678576,67035941835,51597360240,5524095058,,182.5439,-2.0292,49.4567,80.1098,-2.2739,185.99,12.1369,126.4559,50.9381,60.7151,19.619,19.9694,12.8902,8.4521,-4.5717,180.9186,-26.4146,-12.7402,29.5605,191.6148,117.1399,10.3467,15.0038,22.6947,-19.4733,1.6143,0.6802,0.728,2.0235,5.2518,74.3398,1.8091,1.7058,2.5656,0.5369,0.2888,1.5483,1.7828,1.2986,1.0765,12.5703,1.1777,0.779,1.2408,1.8284,2.3864,1.4736,1.4875,0.7704,3.0422,0.5934,0.627,0.5078,0.6383,0.6455,6.1689,0.2721,0.7608,1.0889,0.1974,0.2014,0.767,0.9345,0.3373,0.3981,0.9623,1.1611,0.1997,0.2568,1.8087,0.6153,1.5585,0.7874,0.5213,0.6239
2019/7/2,2.8321,2.4752,1.7118,0.6993,5.0542,1.1494,-1.405,2.0513,2.4465,2.861,2.2152,2.17,1.6418,2.8023,0,2.9767,0.1996,2.6465,2.3256,4.8179,-0.9826,3.6298,8.2944,0.6865,-0.9597,1.3354,1.4715,1.2952,1.4373,3.5639,1.9868,1.5055,3.5552,1.39,0.0388,0.4297,3.428,0.8227,0.3218,1.3075,13.2558,1.0578,1.3944,1.7351,8.6365,0.1562,0.426,0.7353,4.8943,0.0377,10352988388,3399261314,26815082001,14230481106,2024080191,7018752224,10828364090,4719425924,60660385696,10352988388,26815082001,11300000000,30153852217,3.08062E+11,16341821661,2435400000,3114027966,10280684795,4805369007,3540348000,12227338574,69469188363,55877047830,5562017908,,187.7138,-2.0794,50.3033,80.67,-2.3888,188.1278,11.9663,129.0499,52.1844,62.2336,19.9834,20.4027,13.1019,8.689,-4.5717,186.3041,-26.4673,-13.0774,30.248,200.8466,115.9888,10.7222,16.2483,22.8505,-19.2295,1.66,0.697,0.7405,2.0377,5.5172,75.1943,1.7837,1.7408,2.6284,0.5504,0.2942,1.5819,1.812,1.335,1.0765,12.9445,1.18,0.7997,1.2697,1.9165,2.3629,1.5271,1.6109,0.7757,3.0041,0.6102,0.6426,0.5165,0.6427,0.6781,6.2398,0.2682,0.7764,1.1156,0.2023,0.2052,0.7836,0.9499,0.3468,0.3981,0.991,1.1635,0.205,0.2627,1.8958,0.6093,1.6151,0.8527,0.5249,0.6161
2019/7/3,-3.0045,-1.9324,1.5428,-2.0833,-2.4055,-1.8182,-1.487,-1.6332,0.4137,-1.5894,-0.9288,-1.0619,0.514,0.0747,-2.449,1.626,-1.1952,-0.1842,-0.7576,-0.1121,-1.4504,0.3503,0.2157,-2.2727,-1.3566,0.6357,0.8333,0.9599,0.9211,2.5679,1.3208,1.6146,1.9663,1.0408,0.0149,0.1268,1.8535,0.6009,0.2259,0.9754,11.3951,0.8839,0.7163,0.8625,5.3196,0.1135,0.2936,0.4163,2.7876,0.0587,10041932152,3333575105,27228778918,13934012750,1975390977,6891138547,10667347524,4642349872,60911331256,10041932152,27228778918,11180000000,30308827963,3.08292E+11,15941613783,2475000000,3076808508,10261751674,4768964696,3536379000,12049995496,69712513016,55997602410,5435608410,,182.0739,-2.0392,51.0794,78.9894,-2.3313,184.7073,11.7884,126.9423,52.4002,61.4833,19.875,20.186,13.1692,8.6955,-4.4597,189.3335,-26.1509,-13.0533,30.0188,200.6214,114.3066,10.7598,16.2833,22.3312,-19.0038,1.6101,0.6836,0.7519,1.9952,5.3845,73.8271,1.7571,1.7124,2.6393,0.5437,0.2926,1.5651,1.8213,1.336,1.0501,13.1549,1.1659,0.7982,1.26,1.9144,2.3287,1.5325,1.6143,0.7581,2.9689,0.5919,0.6301,0.5245,0.6293,0.6618,6.1263,0.2643,0.7637,1.1202,0.1999,0.2041,0.7753,0.9547,0.3471,0.3883,1.0071,1.1495,0.2046,0.2607,1.8937,0.6005,1.6208,0.8545,0.513,0.6088
2019/7/4,-2.1683,0.4926,-0.2762,0.2026,1.0563,0.6944,2.1384,2.2989,-0.2996,-1.0767,-0.3125,0.7156,0.5113,0.1866,0,8.8,2.0161,1.2915,1.145,2.1324,1.1619,1.3089,-1.6146,-1.6279,-0.7859,0.7297,0.4756,0.7617,0.6947,1.7916,1.1277,1.403,3.2353,0.7142,0.0112,0.1217,1.8141,0.4995,0.2334,0.5849,15.9782,2.2185,1.296,1.1272,6.4922,0.0937,0.3548,0.346,2.5758,0.0658,9824192787,3349996657,27153561297,13962247831,1996257783,6938993676,10895454326,4749070559,60728825394,9824192787,27153561297,11260000000,30463803708,3.08867E+11,15941613783,2692800000,3138840938,10394283522,4823571162,3611790000,12190003189,70624980464,55093443060,5347121761,,178.126,-2.0493,50.9383,79.1494,-2.3559,185.99,12.0405,129.8605,52.2432,60.9028,19.8395,20.3305,13.2365,8.7117,-4.4597,205.9948,-26.6782,-13.2219,30.3625,204.8995,115.6347,10.9006,16.0204,21.9676,-18.8723,1.5752,0.6869,0.7498,1.9993,5.4414,74.3398,1.7947,1.7517,2.6314,0.5386,0.292,1.5763,1.8307,1.3385,1.0501,14.3126,1.1894,0.8085,1.2745,1.9552,2.3557,1.5525,1.5883,0.7458,2.9483,0.5791,0.6333,0.523,0.6306,0.6688,6.1689,0.2699,0.7813,1.1168,0.198,0.2037,0.7808,0.9596,0.3477,0.3883,1.0957,1.1727,0.2072,0.2637,1.9341,0.6074,1.642,0.8407,0.5046,0.6046
2019/7/5,3.4301,-0.4902,-0.277,0.5056,-1.7422,0.2299,2.032,-2.1223,0.0376,1.7687,0.627,-2.8419,-0.5087,0.4469,2.5105,-4.7386,0.3953,-0.9107,1.6352,-1.978,0.3828,0.1723,0.4376,2.8369,0.5941,0.9135,0.3767,0.3771,0.6753,1.0487,1.2156,1.1654,1.83,0.7234,0.0176,0.1383,1.4949,0.3551,0.1934,0.9244,10.6064,1.0695,0.6451,2.0714,3.4064,0.0783,0.1531,0.1907,3.0342,0.0272,10161170376,3333575105,27078343675,14032835535,1961479772,6954945386,11116852105,4648278799,60751638627,10161170376,27078343675,10940000000,30308827963,3.10248E+11,16341821661,2565200000,3151247424,10299617916,4902447169,3540348000,12236672421,70746642790,55334552220,5498813159,,184.2358,-2.0392,50.7972,79.5496,-2.3149,186.4176,12.2851,127.1044,52.2629,62.0236,19.9779,19.7527,13.1692,8.7506,-4.5717,196.2336,-26.7836,-13.1014,30.859,200.8466,116.0774,10.9194,16.0905,22.5908,-18.9822,1.6293,0.6836,0.7477,2.0094,5.3466,74.5107,1.8312,1.7146,2.6323,0.5485,0.2941,1.5315,1.8213,1.3445,1.0765,13.6344,1.1941,0.8011,1.2953,1.9165,2.3647,1.5552,1.5952,0.7669,2.9655,0.5989,0.6301,0.5216,0.6338,0.6572,6.1831,0.2754,0.7647,1.1172,0.2016,0.2051,0.7586,0.9547,0.3493,0.3981,1.0438,1.1774,0.2053,0.268,1.8958,0.6098,1.6448,0.8444,0.5189,0.6081
2019/7/8,-8.5714,-2.9557,-2.9167,-4.829,-4.9645,-6.1927,-4.1642,-4.7194,-1.7649,-2.6738,-2.1807,-4.936,-2.0453,-2.8921,-2.8571,-7.7187,-1.5748,-6.4338,2.599,-5.6054,-3.2799,-1.2898,-3.8126,-8.7356,-1.7717,1.213,0.7201,0.6175,0.9581,1.8254,1.3396,0.9996,2.0138,0.8531,0.0183,0.1638,1.4683,0.5637,0.208,0.6525,8.9266,1.0327,1.3794,2.9186,4.0098,0.1482,0.1628,0.3022,5.7833,0.1246,9290212915,3235045791,26288558651,13355193578,1864101344,6524249226,10653929477,4428908499,59679416691,9290212915,26288558651,10400000000,29688924980,3.01275E+11,15874912470,2367200000,3101621480,9636958676,5029862256,3341898000,11835317032,69834175342,53224847070,5018457067,,168.4442,-1.979,49.3156,75.7082,-2.2,174.8733,11.7736,121.1058,51.3405,60.448,19.569,18.7777,12.8998,8.4975,-4.4411,181.0869,-26.3618,-12.2585,31.6611,189.5884,112.2701,10.7786,15.477,20.6174,-18.6958,1.4896,0.6633,0.7259,1.9124,5.0811,69.8965,1.7549,1.6337,2.5859,0.5346,0.2881,1.4559,1.7841,1.3056,1.0458,12.582,1.1753,0.7496,1.329,1.8091,2.2872,1.5351,1.5344,0.6999,2.9208,0.5476,0.6115,0.5064,0.6032,0.6245,5.8002,0.2639,0.7286,1.0975,0.1965,0.2009,0.7212,0.9352,0.3392,0.3867,0.9632,1.1588,0.1921,0.275,1.7896,0.5898,1.6236,0.8122,0.4736,0.599
2019/7/9,9.9888,1.5228,0.5722,0.3171,1.1194,0.489,2.8338,1.7403,4.9121,6.7308,1.5924,1.5385,3.5794,0.1527,0.4202,2.974,-2,2.554,7.7201,2.9691,-0.6309,0.0871,5.436,1.7632,0,1.5275,0.5134,0.5899,0.5073,0.8134,0.7623,0.8755,1.5696,1.5873,0.0929,0.1179,0.9358,0.8909,0.2561,0.4996,6.8918,0.74,0.9843,5.3612,3.3551,0.0835,0.261,0.5296,2.5821,0.0418,10218197353,3284310448,26438993894,13397546200,1884968150,6556152646,10955835539,4505984550,62610917090,10218197353,26438993894,10560000000,30751615807,3.01735E+11,15941613783,2437600000,3039589050,9883089251,5418174903,3441123000,11760646262,69895006505,56118156990,5106943715,,185.2698,-2.0091,49.5978,75.9483,-2.2246,175.7285,12.1072,123.2134,53.8623,64.4495,19.8599,19.0666,13.3616,8.5105,-4.4597,186.4724,-25.8346,-12.5716,34.1053,195.2175,111.5618,10.7879,16.3184,20.9809,-18.6882,1.6384,0.6734,0.7301,1.9184,5.138,70.2383,1.8047,1.6621,2.7129,0.5699,0.2923,1.4783,1.848,1.3076,1.0501,12.9561,1.1518,0.7687,1.4316,1.8628,2.2727,1.5365,1.6178,0.7123,2.9196,0.6023,0.6208,0.5093,0.6051,0.6315,5.8285,0.2714,0.7413,1.1514,0.2095,0.2039,0.7323,0.9687,0.3397,0.3883,0.9919,1.1356,0.197,0.2962,1.8427,0.586,1.625,0.8563,0.4819,0.5987
2019/7/10,-3.45,-1,-2.845,-1.1628,-0.738,-2.6764,-1.041,-2.3684,-1.8036,-1.287,-0.3135,-3.7879,-3.4557,-2.0587,-3.3473,-5.5054,0.4082,-0.5747,-3.6954,-3.1142,0.1587,-0.4352,-1.2889,-1.2376,-1.2024,1.5397,0.3333,0.5307,0.4143,0.8869,0.6697,0.5872,1.0692,1.0502,0.077,0.0821,1.1678,0.5423,0.1975,0.6567,6.3816,0.5937,0.8305,3.3188,2.7432,0.0722,0.1251,0.3495,1.8476,0.0272,9865666952,3251467344,25686817681,13199900629,1871056946,6380683840,10841782138,4399263864,61481662073,9865666952,25686817681,10160000000,29688924980,2.95523E+11,15408003280,2303400000,3051995536,9826289887,5217951195,3333960000,11779313955,69590850689,55394829510,5043738966,,178.878,-1.989,48.1868,74.8278,-2.2082,171.0253,11.9812,120.2952,52.8909,63.5587,19.7786,18.3444,12.8998,8.3353,-4.3104,176.2063,-25.94,-12.4994,32.845,189.138,111.7389,10.741,16.108,20.7212,-18.4643,1.5819,0.6667,0.7093,1.8901,5.1001,68.3585,1.7859,1.6227,2.664,0.5621,0.2911,1.4223,1.7841,1.2807,1.015,12.2429,1.1565,0.7643,1.3787,1.8048,2.2764,1.5298,1.597,0.7034,2.8846,0.5815,0.6146,0.4948,0.5962,0.6269,5.6725,0.2686,0.7237,1.1307,0.2066,0.2031,0.7045,0.9352,0.3327,0.3753,0.9373,1.1403,0.1959,0.2853,1.7853,0.587,1.6179,0.8453,0.476,0.5915
2019/7/11,-1.7867,0.5051,-1.9034,-0.5348,0.3717,-1,-0.1238,-1.8868,-1.2059,0.1304,-0.6289,-0.1969,0.8203,-0.6228,-0.8658,-0.382,1.0163,0.7707,-2.6744,-1.5476,0.6339,-0.3497,-3.2644,-0.7519,0,0.9137,0.297,0.6797,0.3919,0.6112,0.5773,0.4699,0.9986,0.8092,0.0221,0.0984,0.8438,0.3284,0.2088,0.4729,4.6832,0.9263,0.672,2.0523,2.5913,0.1013,0.1124,0.328,2.0369,0.057,9689401751,3267888896,25197903142,13129312925,1878012548,6316877002,10828364090,4316258885,60740232011,9689401751,25197903142,10140000000,29932458295,2.93683E+11,15274600654,2294600000,3083011751,9902022372,5078401337,3282363000,11853984725,69347526037,53586510810,5005816117,,175.682,-1.9991,47.2696,74.4277,-2.2164,169.315,11.9663,118.0255,52.253,63.4077,19.582,18.3083,13.0057,8.2834,-4.2731,175.5332,-26.2037,-12.5957,31.9666,186.2109,112.4472,10.7034,15.5822,20.5654,-18.4163,1.5536,0.6701,0.6958,1.88,5.1191,67.6749,1.7837,1.5921,2.6318,0.5607,0.2882,1.4195,1.7987,1.2727,1.0062,12.1961,1.1683,0.7702,1.3418,1.7769,2.2908,1.5244,1.5448,0.6982,2.8771,0.5711,0.6177,0.4853,0.593,0.6292,5.6158,0.2682,0.7101,1.117,0.2061,0.2011,0.7032,0.9429,0.3306,0.3721,0.9337,1.1519,0.1974,0.2777,1.7577,0.5907,1.6123,0.8177,0.4724,0.59
2019/7/12,0,-0.5025,-1.0448,0.5376,2.963,0.2525,0.8055,0,1.8967,-0.7812,0.6329,0,0.7396,-1.5245,1.31,-2.5887,-1.2072,-1.1472,0.7168,-0.3628,2.3622,-1.3158,-0.8999,-0.2525,1.4199,0.5676,0.3493,0.4054,0.2539,1.7475,0.3978,0.6521,0.6847,0.9096,0.0109,0.1223,0.5342,0.32,0.3016,0.4111,3.5735,0.8631,0.6227,1.2954,1.7781,0.142,0.1457,0.2837,4.0702,0.0501,9689401751,3251467344,24934641468,13199900629,1933657364,6332828711,10915581397,4316258885,61892300261,9689401751,24934641468,10140000000,30153852217,2.74932E+11,15474704593,2235200000,3045792293,9788423645,5114805648,3270456000,12134000112,68435058589,53104292490,4993175167,,175.682,-1.989,46.7757,74.8278,-2.2821,169.7426,12.0627,118.0255,53.2441,62.8729,19.6936,18.3083,13.1019,7.7545,-4.3291,170.9892,-25.8873,-12.4512,32.1957,185.5354,115.1034,10.5626,15.442,20.5135,-18.6737,1.5536,0.6667,0.6885,1.8901,5.2707,67.8458,1.798,1.5921,2.6818,0.556,0.2899,1.4195,1.812,1.1914,1.0194,11.8804,1.1542,0.7614,1.3514,1.7704,2.3449,1.5044,1.5309,0.6964,2.9173,0.5711,0.6146,0.4803,0.5962,0.6479,5.63,0.2704,0.7101,1.1382,0.2044,0.2022,0.7032,0.9499,0.3095,0.3769,0.9095,1.138,0.1951,0.2796,1.7513,0.6047,1.5911,0.8104,0.4712,0.5982
