ÈÕÆÚ,000639.SZ,000716.SZ,000895.SZ,002216.SZ,002329.SZ,002330.SZ,002481.SZ,002495.SZ,002507.SZ,002515.SZ,002557.SZ,002570.SZ,002582.SZ,002650.SZ,002661.SZ,002695.SZ,002702.SZ,002719.SZ,002726.SZ,002732.SZ,002770.SZ,002820.SZ,002840.SZ,002847.SZ,002910.SZ,002946.SZ,002956.SZ,300146.SZ,300741.SZ,300783.SZ,300791.SZ,600073.SH,600186.SH,600305.SH,600419.SH,600429.SH,600597.SH,600866.SH,600872.SH,600882.SH,600887.SH,603020.SH,603027.SH,603043.SH,603288.SH,603317.SH,603345.SH,603517.SH,603536.SH,603696.SH,603697.SH,603755.SH,603777.SH,603866.SH,603886.SH
2018/12/20,4.9181,2.95,22.8405,6.7387,3.61,4.14,2.93,3.31,21.6978,4.2,17.1833,5.16,8.1204,3.89,12.7004,10.2095,4.0738,11.98,6.1541,17.2544,2.8528,12.106,13.85,23.6219,12.2696,,,16.3627,28.5322,,,6.8268,2,10.0703,13.4117,5.2634,7.8732,3.34,28.3357,7.68,21.8051,7.31,11.157,24.7823,66.2086,,36.4854,23.3451,8.4413,7.3108,,,9.9663,31.199,16.9021
2018/12/21,4.819,2.92,23.0658,6.7786,3.57,4.33,2.94,3.26,21.351,4.22,17.731,5.09,8.041,3.83,12.4354,10.3387,4.0638,11.83,6.2688,17.1252,2.8528,12.0568,13.93,23.9098,12.2199,,,16.5976,28.5779,,,6.7675,1.96,9.9412,13.313,5.2832,7.8831,3.25,27.7392,7.63,21.6001,7.2212,11.0437,24.7823,64.7747,,36.1679,22.9572,8.4809,7.0004,,,9.996,30.5049,16.5412
2018/12/24,4.8685,2.93,23.3107,6.8982,3.54,4.49,2.93,3.24,21.8563,4.21,18.1026,5.12,8.1502,3.78,12.3961,10.3189,4.0936,11.88,6.0547,17.5228,2.9025,12.1257,14.16,23.8304,12.4386,,,17.2239,28.8157,,,7.0049,1.95,10.1498,13.4907,5.2932,8.0316,3.3,28.4948,7.64,21.6586,7.3396,11.1712,25.562,65.279,,37.051,23.2816,8.5897,6.9866,,,9.996,31.4794,17.1557
2018/12/25,4.727,2.85,23.1148,6.9879,3.4,4.4,2.85,3.22,22.0545,4.15,18.1907,5.04,7.9119,3.73,12.2096,10.1399,4.0143,11.29,6.0394,17.9899,2.8428,12.0371,13.81,23.2744,11.9813,,,17.2044,28.2487,,,7.1533,1.88,10.3683,13.7771,5.313,8.0415,3.29,28.6936,7.62,21.9028,7.2212,11.1712,25.7594,64.4088,,37.5174,23.5355,8.3225,6.8625,,,9.7288,31.6757,17.0581
2018/12/26,4.6563,2.87,23.2617,6.8982,3.35,4.4,2.83,3.25,21.4996,4.11,17.9755,4.97,7.8027,3.69,12.2783,10.0803,4.0044,11.21,6.0241,17.6619,2.8826,12.0568,13.55,22.9268,12.4187,,,16.9597,28.1664,,,7.3116,1.89,10.2789,13.7673,5.2932,8.1604,3.29,28.9919,7.62,21.893,7.3199,11.0367,25.4633,64.5176,,37.1304,23.1829,8.3126,6.8901,,,9.6991,31.3673,17.0581
2018/12/27,4.5501,2.8,23.3988,6.9082,3.29,4.3,2.8,3.13,21.5294,4.14,17.9951,4.91,7.4354,3.6,12.1704,10.0206,3.9746,10.91,5.9171,17.3438,2.8229,11.8107,12.99,21.9637,11.9614,,,16.5291,27.7366,,,7.1731,1.87,10.2888,13.3722,5.3528,8.1505,3.26,28.9024,7.65,21.6782,7.4876,10.8738,26.1443,67.2965,,36.6144,23.338,8.184,6.7521,,,9.4517,31.3673,16.6583
2018/12/28,4.536,2.79,23.105,7.2571,3.25,4.32,2.8,3.15,21.4006,4.19,18.621,4.96,7.4652,3.6,12.1115,9.8814,3.9548,10.88,6.0471,17.0059,2.7732,11.9485,13.07,21.3481,11.7724,,,16.627,28.4133,,,7.371,1.89,10.3286,13.5895,5.4521,8.2792,3.14,29.2902,7.67,22.3422,7.3297,10.888,26.7266,68.0382,,36.5152,23.3521,8.1642,6.6763,,,9.5309,31.6617,17.0679
2019/1/2,4.4157,2.82,23.5065,7.1574,3.22,4.39,2.76,3.19,21.4006,4.12,18.2591,5.03,7.6538,3.52,12.0133,9.8914,3.9846,10.84,5.9018,16.5686,2.7037,11.8993,13.09,20.7523,11.7724,,,16.4508,28.77,,,7.2424,1.9,10.2888,13.3327,5.4024,8.1802,3.16,28.7931,7.65,21.9516,7.093,10.7535,25.6903,66.5943,,34.997,22.5622,8.184,6.5521,,,9.709,30.9396,17.2142
2019/1/3,4.4652,2.83,22.7916,6.9481,3.23,4.24,2.76,3.14,20.9448,4.12,18.4645,4.99,7.5645,3.5,11.9544,9.8516,3.9846,11.4,5.726,16.2008,2.7136,11.9387,12.76,20.6629,11.6531,,,16.1181,28.5322,,,7.2523,1.88,9.8221,13.2142,5.2435,8.1208,3.11,26.9537,7.64,21.7758,7.1324,10.6969,25.9074,64.2802,,33.9849,21.9909,8.372,6.5866,,,9.6793,31.4654,16.9606
2019/1/4,4.8473,2.96,23.5261,7.1773,3.34,4.39,2.83,3.24,21.3411,4.18,18.7286,5.06,7.6737,3.55,12.2096,9.9908,4.0837,11.32,5.8483,16.3698,2.7732,12.1847,12.91,21.1892,11.8321,,,16.2942,28.9712,,,7.2226,1.93,10.0803,13.4315,5.313,8.2594,3.21,27.7392,7.64,21.9907,7.2311,10.9163,26.4897,64.7549,,34.8284,22.9783,8.4908,6.6969,,,9.8872,31.83,17.1654
2019/1/7,4.8402,2.99,24.437,7.1275,3.42,4.48,2.89,3.28,21.6978,4.21,18.9339,5.08,7.8424,3.57,12.3667,10.13,4.1332,11.41,5.8483,16.4692,2.8428,12.2044,13.21,21.3282,12.0608,,,16.2942,29.026,,,7.4996,1.97,10.5669,13.5796,5.3329,8.2891,3.27,28.7533,7.62,22.2348,7.3396,11.0367,27.4273,65.6153,,36.6144,22.7103,8.5798,6.8142,,,10.0356,32.5802,17.1459
2019/1/8,4.8544,2.96,24.2803,6.9381,3.41,4.5,2.93,3.36,21.2024,4.21,18.7383,5.11,7.7432,3.64,12.298,10.1101,4.1134,11.27,5.9477,16.2804,2.8428,12.106,12.97,21.1296,12.0011,,,15.8734,28.77,,,7.3413,1.96,10.6265,13.6685,5.2137,8.2792,3.24,28.3457,7.6,22.0688,7.3692,10.8172,27.4668,64.6264,,36.406,23.1688,8.5699,6.828,,,10.194,32.5381,17.2337
2019/1/9,4.819,2.97,24.2509,6.9281,3.43,4.55,2.92,3.38,21.2123,4.26,18.6699,5.11,7.7233,3.61,12.3569,10.1697,4.1332,11.16,5.94,16.4195,2.8925,12.4209,13.1,21.4374,12.1105,,,16.3432,28.5871,,,7.2721,2,10.706,13.7574,5.3528,8.3386,3.25,28.2562,7.64,22.2641,7.4086,10.8597,27.3385,66.9602,,36.5549,23.8952,8.5502,6.8418,,,10.0653,32.2507,17.1752
2019/1/10,4.7553,2.98,24.2313,6.7786,3.54,4.58,2.93,3.33,20.8953,4.37,18.8068,5.09,7.7134,3.56,12.082,10.1001,4.1233,10.93,5.7948,16.1213,2.8627,12.3619,12.99,21.1991,12.1901,,,16.2159,28.4499,,,7.1929,2.03,10.7258,13.5204,5.2535,8.3585,3.27,28.3954,7.6,22.557,7.3297,10.7818,27.6148,65.8328,,36.3465,23.6272,8.5798,6.8142,,,10.0653,31.8791,17.0386
2019/1/11,4.7482,3.07,24.1921,6.9281,3.55,4.59,2.94,3.34,20.9547,4.7,18.7775,5.1,7.7332,3.57,12.0722,10.1499,4.1531,11.25,5.7336,16.2108,2.8925,12.3717,12.96,21.5566,12.2199,,,16.3823,29.09,,,7.2424,2.06,10.8251,13.6389,5.2336,8.3684,3.29,28.8229,7.54,22.9574,7.3593,10.8172,27.0424,66.6635,,36.6343,23.6554,8.6491,6.828,,,10.2237,32.9377,17.1947
2019/1/14,4.7199,3.03,23.9571,7.1674,3.51,4.59,2.98,3.32,20.6872,4.48,18.9437,5.19,7.7332,3.59,12.0526,10.1101,4.1332,11.36,5.7489,17.0059,2.8826,12.3619,13.08,21.3183,12.2,,,15.6483,28.6328,,,7.3116,2.06,10.6066,14.0241,5.174,8.2,3.29,28.107,7.58,22.6449,7.3396,10.8031,27.2299,66.1889,,35.9198,24.0786,8.6392,6.8487,,,10.1445,33.2813,17.1557
2019/1/15,4.8261,3.04,24.4468,7.1076,3.54,4.56,3.01,3.3,21.6384,4.45,18.7775,5.21,7.8424,3.63,12.1507,10.2095,4.1927,11.32,5.8024,16.6481,2.9323,12.4505,13.16,21.7949,12.2696,,,16.5682,28.8706,,,7.4304,2.03,11.133,14.1919,5.2336,8.4278,3.32,28.6837,7.69,23.5335,7.4382,11.1075,27.7333,70.4907,,36.8129,23.9093,8.7382,6.9659,,,10.283,34.7045,17.3995
2019/1/16,4.8756,3.04,24.5447,7.2172,3.56,4.6,3.03,3.34,21.6086,4.56,19.7946,5.24,7.9814,3.64,12.0231,10.5773,4.2323,11.55,5.8865,16.4195,2.8925,12.5686,13.49,22.2715,12.3392,,,16.7248,28.9894,,,7.4798,2.02,11.2422,14.4981,5.2237,8.3882,3.3,29.8867,7.62,23.4359,7.527,11.0437,27.2497,71.0148,,36.8129,24.396,8.7877,7.097,,,11.3123,34.9849,18.0432
2019/1/17,4.7836,3.01,23.9963,7.1873,3.51,4.56,2.95,3.28,21.7077,4.48,20.4498,5.15,7.8623,3.56,12.3667,10.3686,4.1332,11.25,5.8101,16.2008,2.8726,12.4406,13.96,22.2616,12.1602,,,16.9206,28.6237,,,7.3017,2.01,11.1429,14.3105,5.1939,8.3486,3.29,30.4534,7.55,23.5042,7.4185,11.3552,27.4865,71.4895,,37.7158,25.0378,8.6491,6.9452,,,11.1243,34.8447,19.1063
2019/1/18,4.9464,3.04,23.9963,7.1474,3.5,4.52,2.97,3.25,21.787,4.46,20.0586,5.15,7.9516,3.57,12.3863,10.4381,4.1431,11.25,5.9018,16.3102,2.8925,12.4997,13.84,22.4105,12.1205,,,17.1848,28.7334,,,7.3413,1.99,11.0734,14.3993,5.2237,8.4179,3.39,30.5628,7.54,23.8753,7.4974,11.6384,27.6543,71.3511,,38.5394,25.2282,8.6788,7.0625,,,10.9065,34.6344,18.8722
2019/1/21,5.2153,3.07,23.9963,7.2671,3.52,4.44,3,3.25,21.9455,4.46,20.0489,5.1,7.9913,3.68,12.3765,10.468,4.1828,12.38,5.94,16.2605,2.9422,12.4702,13.74,22.4899,12.2,,,17.7818,28.898,,,7.4304,1.99,11.1231,14.429,5.2137,8.4971,3.33,31.2091,7.54,24.1975,7.5467,12.6012,27.4668,72.2905,,35.7908,25.9053,8.6194,7.1246,,,10.8868,34.9849,18.8722
2019/1/22,5.1021,3.02,23.9963,7.1873,3.5,4.41,2.97,3.22,21.8662,4.4,19.6674,5.07,7.8821,3.59,12.298,10.2691,4.1332,12.02,5.8483,16.4791,3.0019,12.3324,13.9,21.7254,12.3889,,,17.3022,28.6237,,,7.3215,2.03,11.1131,14.4092,5.1343,8.3783,3.33,30.4733,7.5,23.8558,7.5467,12.5375,27.4372,71.4005,,35.9,25.3763,8.5897,7.0556,,,10.669,34.9779,18.7064
2019/1/23,5.1941,3.04,23.9963,7.1973,3.56,4.37,3.02,3.17,22.2328,4.35,19.6283,5.06,7.8127,3.55,12.1507,10.2592,4.1233,12,5.7871,16.3301,2.9919,12.4308,13.88,22.0928,12.5281,,,17.1163,28.8523,,,7.3413,2,11.1727,14.6067,5.1343,8.3585,3.32,30.4336,7.46,23.7288,7.5073,12.8702,27.5359,71.1928,,36.1878,25.5244,8.5897,7.0142,,,10.6987,34.389,18.7747
2019/1/24,5.4276,3.08,23.9963,7.287,3.53,4.47,3.32,3.18,22.2526,4.39,19.6479,5.12,8.0112,3.61,12.1409,10.3785,4.2522,12.22,5.9783,16.3301,3.0217,12.6375,13.99,22.3013,12.4088,,,17.3707,29.465,,,7.6381,2,11.4011,14.5179,5.1641,8.3684,3.33,30.9704,7.46,23.7679,7.5566,12.7428,27.3681,71.6477,,36.2274,26.1874,8.6194,7.2211,,,11.0253,35.4337,18.8527
2019/1/25,5.4063,2.99,23.9963,7.5661,3.49,4.34,3.15,3.19,22.3517,4.28,20.2445,5.1,7.9913,3.58,12.2194,10.2791,4.1531,11.77,5.9171,16.2207,2.9124,12.5883,13.76,21.9438,11.9017,7.8184,,17.6937,29.2638,,,7.5095,1.96,11.6792,14.5771,5.1442,8.3188,3.32,31.4676,7.5,23.8558,7.5172,13.0614,28.7202,72.1719,,38.0036,27.6332,8.3522,7.0418,,,10.8967,35.7562,18.921
2019/1/28,5.378,2.95,23.6437,7.5761,3.39,4.36,3.07,3.11,22.6787,4.19,19.8435,5,8.0112,3.48,11.9741,10.2194,4.1332,11.44,5.9706,15.4057,2.8925,12.3619,13.78,22.0431,11.683,8.6052,,17.5958,28.9803,,,7.3908,1.93,11.6097,14.4685,5.1144,8.3188,3.27,31.9647,7.49,23.6409,7.4382,13.2313,28.286,71.7862,,36.793,27.2524,8.3423,6.897,,,11.0847,34.8517,19.2038
2019/1/29,5.2082,2.85,24.153,7.4864,3.36,4.17,2.95,3.03,23.1939,4.11,19.4621,4.77,8.0112,3.36,12.033,9.8914,4.0242,10.56,5.8559,15.0777,2.9323,12.2733,13,21.0899,11.0963,9.4618,,17.9971,28.5231,,,7.2226,1.85,11.6097,14.2117,5.025,8.299,3.16,31.9448,7.49,23.7288,7.4086,13.2525,28.1379,71.7862,,36.2274,27.2453,8.1147,6.6832,,,11.1243,35.6159,17.7116
2019/1/30,5.1162,2.82,23.8787,7.3667,3.09,4.17,2.93,2.96,23.0254,4.26,19.6283,4.65,8.1204,3.21,11.8857,9.8218,3.9647,9.91,5.8024,14.9187,2.813,12.2536,13.34,20.5438,10.808,10.408,,17.3022,28.1664,,,7.0346,1.69,11.0933,14.0636,4.9655,8.2297,3.17,30.881,7.48,23.5335,7.1817,13.2383,27.7925,71.6675,,35.1756,26.5541,8.0158,6.4073,,,10.1643,34.7746,19.0185
2019/1/31,5.1587,2.77,24.486,7.2272,3.08,4.02,2.85,2.91,22.7876,4.09,19.1491,4.66,7.9318,3,11.8956,9.8218,3.9053,9.47,5.7948,15.0578,2.7832,12.0076,13.13,20.1466,10.1716,11.4537,,16.7346,28.0841,,,6.9159,1.64,11.1529,13.7278,5.025,8.1901,3.16,30.6523,7.45,23.6116,7.0634,12.9906,27.605,71.4994,,35.7214,26.4977,7.6199,6.1038,,,9.5704,34.7956,18.3358
2019/2/1,5.2861,2.86,24.5937,7.5163,3.15,4.1,2.91,2.98,23.2632,4.24,19.6577,4.87,8.0708,3.14,11.8956,10.0803,3.9945,9.92,5.7795,15.3163,2.8528,12.1946,13.41,20.6232,10.7384,12.5991,,17.8698,28.6145,,,7.183,1.71,11.1628,14.2018,5.0648,8.3287,3.25,31.1693,7.46,23.9632,7.1719,13.0968,27.8221,73.1311,,35.2253,26.3073,7.897,6.3314,,,9.8377,35.686,19.3599
2019/2/11,5.2507,2.94,25.103,7.6758,3.23,4.28,2.99,3.06,24.2243,4.33,20.5672,4.95,8.2197,3.3,12.2194,10.3189,4.0738,10.23,6.0088,15.4852,2.9223,12.4702,14.15,21.0899,11.0963,13.864,,18.9855,29.2729,,,7.6085,1.77,11.6097,14.5969,5.0946,8.4773,3.29,31.5173,7.55,24.6662,7.458,13.6631,29.6085,74.7134,,36.2175,26.7023,8.0751,6.4969,,,10.0455,35.8263,19.906
2019/2/12,5.3922,3.02,24.8092,7.5561,3.34,4.33,3,3.08,24.7989,4.36,20.6846,5.02,8.2693,3.35,13.4463,10.5674,4.1431,10.75,6.0853,15.8132,2.9522,12.5489,14.18,21.2091,11.3648,15.2484,,19.3378,29.3278,,,7.5887,1.81,11.6991,14.7845,5.1045,8.5466,3.34,30.8213,7.56,24.5881,7.4678,13.5357,29.7269,74.5651,,35.9198,26.8363,8.2137,6.7452,,,10.1445,35.1602,19.8475
2019/2/13,5.5408,3.05,24.8778,7.6957,3.4,4.43,3.06,3.11,24.8187,4.38,20.5574,5.04,8.3984,3.4,13.2402,10.6071,4.163,10.68,6.0776,15.9524,2.982,12.6867,14.28,21.4672,11.494,16.7722,,19.2203,29.6753,,,7.5491,1.83,11.8183,14.9129,5.1839,8.6258,3.41,31.3781,7.58,24.9006,7.6651,13.5357,29.8453,75.7221,,36.3465,27.0126,8.3028,6.8073,,,10.2335,35.5669,20.0816
2019/2/14,5.6399,3.08,25.2401,7.8054,3.39,4.43,3.06,3.13,25.2447,4.39,21.4669,5.02,8.5274,3.36,13.2598,10.6568,4.1233,10.94,6.2152,16.2307,2.972,12.6768,14.61,21.5963,11.5139,17.7284,,19.1518,30.3886,,,7.4798,1.82,11.8381,15.0314,5.1541,8.6556,3.39,32.3127,7.48,25.3693,7.7145,13.387,29.5493,75.9496,,36.416,26.8715,8.3324,6.8901,,,10.2138,36.8569,20.3937
2019/2/15,5.6469,3.09,24.6427,7.5262,3.42,4.87,3.07,3.11,24.4224,4.42,20.489,4.99,8.6763,3.45,13.1911,10.6568,4.163,10.96,6.5363,16.0021,3.0019,12.4997,15.23,21.6162,11.8023,18.0073,,19.0833,30.0137,,,7.7865,1.85,11.5898,15.3079,5.1343,8.5763,3.41,31.1593,7.47,24.8225,7.6651,13.1109,29.6578,74.0904,,35.5329,26.4625,8.3225,6.9107,,,10.3721,36.4853,20.2864
2019/2/18,5.8522,3.17,25.0149,7.3966,3.53,4.99,3.14,3.23,24.9475,4.48,20.8704,5.06,9.1429,3.52,13.358,11.1141,4.2522,11.32,6.6663,16.2605,3.0814,12.7851,15.65,22.2417,12.1105,18.2961,,20.2773,30.6721,,,8.1922,1.89,11.9076,15.5055,5.2435,8.7744,3.51,32.4021,7.6,25.2131,7.9216,13.5074,29.6085,75.8902,,36.0588,28,8.5502,7.0625,,,10.669,37.3547,20.9594
2019/2/19,5.7955,3.16,24.3782,7.5362,3.58,4.85,3.15,3.28,24.363,4.44,20.5965,5.03,8.9543,3.58,13.1028,11.1141,4.272,11.95,6.4064,16.1412,3.0317,12.7064,15.34,21.9736,12.0509,18.9733,,19.9739,30.16,,,8.024,1.9,11.6792,15.0709,5.2435,8.6853,3.56,31.4974,7.69,24.8322,7.8624,13.387,28.9768,75.0496,,35.0169,28.1128,8.5403,7.097,,,10.6096,36.6325,20.9106
2019/2/20,5.7743,3.2,24.2411,7.3468,3.63,4.88,3.16,3.25,24.2044,4.45,20.4205,5.28,8.8649,3.59,13.0537,11.0943,4.2819,11.76,6.3146,16.3599,3.3398,12.7949,15.33,22.6786,12.5977,18.9136,,19.5726,29.9497,,,7.9745,1.94,11.6693,15.2092,5.3826,8.8239,3.56,30.9506,7.67,24.9494,7.8624,13.2667,29.3913,73.4772,,35.0169,27.2947,8.56,7.1246,,,10.7779,36.1908,21.0667
2019/2/21,5.7036,3.17,24.055,7.277,3.54,4.93,3.15,3.24,23.7982,4.43,20.2836,5.19,8.7756,3.55,12.877,11.1241,4.2323,11.64,6.3299,16.1015,3.479,12.8146,15.39,22.2814,12.2497,19.8398,,19.3769,29.8308,,,7.9448,1.95,11.5303,14.9129,5.3329,8.6952,3.53,30.3242,7.64,24.9006,7.823,13.21,29.4703,74.4365,,34.9673,27.0337,8.4512,7.0556,,,10.7878,36.4082,20.9594
2019/2/22,5.8026,3.24,23.6241,7.2471,3.65,5.05,3.18,3.34,24.1054,4.45,20.4205,5.23,8.9046,3.61,12.9752,11.7802,4.2918,11.81,6.3987,16.1909,3.3796,13.0016,15.34,22.5396,12.1503,18.8339,,19.5922,30.1783,,,8.489,1.95,11.56,14.9327,5.4322,8.7645,3.62,31.0202,7.7,24.9006,7.9315,12.9552,29.4999,75.0398,,34.3818,26.801,8.5798,7.2901,,,10.8571,37.1443,20.8619
2019/2/25,6.0078,3.38,24.2607,7.4066,3.88,5.38,3.33,3.47,24.9178,4.72,20.7921,5.44,9.1727,3.78,13.3776,12.5655,4.4702,12.3,6.5593,16.7674,3.4989,13.415,16.02,24.4559,12.6176,19.7203,,20.1598,31.4494,,,8.9342,2.03,11.7189,15.6141,5.5911,9.1804,3.75,31.8155,8.1,25.8869,8.188,13.5357,30.4967,77.5318,,34.8184,27.5345,8.8866,7.7108,,,11.2529,37.8595,21.2812
2019/2/26,6.1423,3.42,23.5849,7.297,4.27,5.22,3.33,3.82,24.2738,5.19,20.0586,5.53,8.9444,3.77,13.0831,12.486,4.4504,12.46,6.6434,16.9165,3.479,13.228,17.62,23.6517,12.7469,19.7004,,20.61,31.3488,,,8.7166,2.11,11.3714,15.4956,5.5514,9.1903,3.76,31.2985,8.24,25.6525,8.1781,13.1109,29.9736,75.6232,,33.9949,26.7164,9.0647,8.1384,,,11.1837,37.6421,20.6278
2019/2/27,6.0149,3.39,23.4478,7.586,4.22,5.31,3.38,3.66,25.7401,5.35,20.1467,5.7,8.8054,3.88,13.2304,12.3568,4.4702,12.27,6.4369,16.8966,3.4094,13.3363,17.29,23.6417,12.7369,20.4076,,20.1892,31.0471,,,8.4395,2.15,11.5203,15.7129,5.6308,9.23,3.77,31.8155,8.3,26.004,8.1091,13.3233,30.0921,75.4947,,34.8879,27.9788,8.9064,8.035,,,11.1441,37.8104,21.2715
2019/2/28,6.0361,3.43,23.6535,7.5262,4.04,5.24,3.37,3.53,26.1463,5.08,21.643,5.73,8.8054,3.8,13.6426,12.4761,4.5099,12.17,6.3299,17.1848,3.4293,13.1493,17.33,24.0488,12.727,19.312,,20.473,31.1659,,,8.5583,2.16,12.0169,15.9104,5.6209,9.3488,3.81,32.9589,8.12,26.4044,8.2077,13.3445,31.2962,75.8309,,34.3322,29.2483,9.0054,8.3522,,,11.1837,36.8569,20.7351
2019/3/1,6.0008,3.44,23.7906,7.8353,4.09,5.23,3.46,3.57,26.3643,5.09,22.0048,5.72,8.855,3.8,13.937,12.486,4.5,12.29,6.4369,17.3041,3.6579,13.2871,17.25,23.8999,12.727,19.8199,,20.7274,31.3031,,,8.3604,2.12,12.2254,15.624,5.6408,9.6063,3.8,33.4759,8.12,27.1563,8.2176,14.2294,31.0988,76.7012,,34.5604,29.3965,8.9559,8.3591,,,11.1144,36.8078,21.1154
2019/3/4,6.0078,3.44,24.5545,7.8652,4.09,5.28,3.46,3.66,26.939,5.21,21.6919,5.86,8.9245,3.86,13.672,12.5457,4.5297,12.25,6.5822,17.2842,3.6678,13.4052,18.25,23.8602,12.8463,19.9594,,20.9232,31.4403,,,8.5583,2.13,12.0665,15.7129,5.6805,9.6261,3.8,33.466,8.1,27.3125,8.2669,14.1162,31.0494,77.7296,,35.8405,28.9098,8.9955,8.8005,,,11.1837,37.7753,21.0959
2019/3/5,6.1777,3.51,24.4272,7.8751,4.2,5.81,3.51,3.71,26.83,5.22,21.6625,5.98,9.0933,3.92,13.7702,12.7644,4.7973,12.6,6.8268,17.3836,3.7076,13.5134,19.8,24.4162,13.0949,20.1187,,20.8547,31.8427,,,8.6869,2.18,11.9772,15.8906,5.7103,9.6657,3.92,32.2132,8.14,27.088,8.3853,14.1445,31.0198,77.1363,,35.4237,28.4584,9.1142,8.9454,,,11.3816,37.3547,21.7981
2019/3/6,6.397,3.67,24.1138,7.8353,4.38,5.97,3.62,3.76,26.3544,5.35,21.8875,6.08,9.2223,4.01,13.9567,12.7644,4.946,13.16,6.995,17.7911,3.7672,13.7103,19.3,25.2602,13.6119,20.8358,,20.4534,33.1504,,,8.6374,2.31,11.9076,16.0487,5.7699,9.9133,4.13,32.0243,8.36,26.6778,8.6714,14.0737,30.6448,76.444,,34.9673,29.1355,9.3913,9.2281,,,11.6785,37.7192,21.7494
2019/3/7,6.3404,3.79,23.7024,7.8153,4.42,5.98,3.98,3.93,25.6708,5.43,21.4083,6.38,9.4506,4.18,13.7898,13.0328,4.9956,13.36,7.0332,19.3019,3.9462,13.7693,19.56,25.6375,14.0593,22.9174,,19.8271,33.1778,,,8.6572,2.42,11.709,16.4634,5.7699,9.8539,4.54,31.7459,8.59,25.9064,8.7503,14.01,30.4079,74.8222,,34.9772,31.5829,9.5892,9.9316,,,11.916,37.0953,21.2812
2019/3/8,6.0078,3.52,23.3204,7.3966,4.29,6.07,3.73,3.56,25.1754,5.53,21.1735,6.45,9.0635,4,13.3285,12.3568,4.6586,12.27,7.2014,19.769,3.6181,13.0607,20.1,24.6545,13.5324,23.0768,,19.4454,32.2816,,,8.6968,2.19,11.1032,15.5548,5.4918,9.5568,4.26,31.1494,8.28,25.7306,8.2866,13.1605,29.9638,74.0212,,34.0246,30.3274,9.0647,9.6213,,,11.0847,35.9384,20.9301
2019/3/11,6.206,3.87,23.7514,7.596,4.46,6.18,3.94,3.74,25.8491,6.08,22.4841,6.77,9.3017,4.17,13.6131,12.8638,4.8469,12.75,7.5149,19.6895,3.7971,13.8776,22.11,24.7538,14.0792,22.8975,,20.1109,33.9917,,,9.3003,2.41,11.421,16.6511,5.6507,9.7053,4.49,31.557,8.39,26.1798,8.9377,13.5569,30.5165,74.1794,,34.6994,31.1033,9.4903,9.773,,,11.441,37.4037,21.2617
2019/3/12,6.4041,3.84,25.436,7.6857,4.52,6.71,4.11,3.91,25.8392,6.02,23.0904,6.73,9.3514,4.24,14.0254,12.9433,4.8865,13,8.2641,19.441,3.8169,13.9367,23.77,24.6347,14.2781,23.9731,,20.6296,34.641,,,9.5971,2.44,11.421,16.6215,5.7003,9.6954,4.94,30.9406,9.2,26.2579,8.8884,13.6065,29.9736,73.4278,,34.3223,31.5405,9.5694,9.5592,,,11.6191,37.537,21.2617
2019/3/13,6.2484,3.76,24.721,7.7455,4.3,6.21,4.12,4.3,26.5526,5.91,22.9926,6.78,9.1826,4.09,13.78,13.0228,4.8568,12.7,7.5913,18.8546,3.7971,13.73,21.39,24.2375,13.6517,21.5728,,20.4926,38.1069,,,9.1915,2.33,11.5402,16.3943,5.7401,9.3983,4.73,30.4236,9.1,25.7502,8.6714,14.0383,31.6416,72.2806,,34.4116,31.3219,9.4903,9.3385,,,11.7082,36.948,21.2617
2019/3/14,5.9937,3.76,24.6427,7.5561,4.2,5.97,3.89,4.73,26.2256,5.57,22.8948,6.44,8.9444,3.92,13.623,12.5258,4.6586,12.3,6.9721,18.2185,3.6082,13.4937,19.68,23.3538,12.9954,19.4116,,20.9525,41.7101,,,8.5484,2.2,11.709,15.9993,5.6706,9.3587,4.48,30.8511,9.16,25.7013,8.8983,14.194,31.0001,73.3388,,35.8206,30.3274,9.233,9.035,,,11.3816,37.7192,21.0667
2019/3/15,6.2343,3.93,24.7994,7.6359,4.26,5.99,3.94,4.59,26.5228,5.61,23.7946,6.4,9.0337,3.96,14.045,12.8638,4.7577,12.4,7.0944,18.2185,3.648,13.6512,19.63,23.8105,13.0451,19.0231,,21.1385,39.0946,,,8.677,2.22,11.9176,16.3054,5.7003,9.6954,4.7,31.6067,8.94,25.965,8.77,15.1002,32.1548,74.3475,,37.1006,31.1456,9.3517,9.4557,,,11.7775,37.9857,21.4763
2019/3/18,6.5103,4.32,25.2793,7.925,4.51,6.09,3.98,4.26,28.0288,6.03,25.242,6.58,9.3811,4.26,14.4965,13.5199,4.946,13.09,7.2167,18.6757,3.7672,13.8776,19.83,24.7538,13.4329,19.7402,,22.7826,39.2318,,,8.8749,2.26,12.6624,16.7696,5.8791,9.9529,4.86,32.432,9.07,27.8887,8.8687,15.6595,33.2306,78.9955,,37.2594,32.1894,9.5497,9.8558,,,12.213,39.9417,22.7442
