ÈÕÆÚ,000568.SZ,000596.SZ,000729.SZ,000752.SZ,000799.SZ,000848.SZ,000858.SZ,000860.SZ,000869.SZ,000929.SZ,000995.SZ,002304.SZ,002461.SZ,002568.SZ,002646.SZ,200596.SZ,200869.SZ,600059.SH,600084.SH,600132.SH,600189.SH,600197.SH,600199.SH,600238.SH,600300.SH,600365.SH,600519.SH,600543.SH,600559.SH,600573.SH,600600.SH,600616.SH,600702.SH,600779.SH,600809.SH,601579.SH,603156.SH,603198.SH,603369.SH,603589.SH,603711.SH,603779.SH,603919.SH
2018/5/3,58.1412,67.1239,7.2653,13.5246,23.3323,9.1553,71.2019,21.0435,38.7714,7.79,6.73,116.6621,5.1545,12.037,12.839,41.212,18.6514,8.1553,7.52,25.7298,5.7626,17.5656,6.3207,5.21,3.7145,7.14,651.8393,8.55,12.801,7.7837,41.0973,7.0441,36.5001,40.8005,54.1664,10.1775,41.1973,14.7306,17.5332,49.9659,21.7861,10.3434,15.5192
2018/5/4,58.3047,67.7579,7.1659,13.4247,22.9569,9.4231,70.3336,20.8451,38.3934,7.77,6.76,118.5744,5.1936,12.0564,12.8882,41.1455,18.6701,8.1553,7.52,26.0256,5.7626,18.4595,6.2708,5.03,3.7244,7.14,644.0567,8.8,13.2803,7.8829,42.0569,7.0243,37.0771,41.1874,54.5963,10.2753,42.7876,14.6751,17.8552,51.0826,21.2333,10.473,15.8402
2018/5/7,61.8442,69.8455,7.8119,13.6344,24.241,9.6719,73.3245,22.9288,39.4014,8.05,6.82,125.2389,5.5356,12.3959,13.3908,42.6666,18.9965,8.3411,7.52,27.9336,5.7626,20.0528,6.8989,5.03,3.7739,7.22,678.3548,8.97,13.8781,8.2894,46.2675,7.2624,38.6489,43.683,58.182,10.5783,44.9783,15.6461,19.6407,54.4329,21.8256,10.6912,16.5311
2018/5/8,62.0462,69.943,7.8119,13.5246,24.1521,9.6623,73.3631,23.1349,39.6631,8.09,7.11,125.7552,5.4965,12.7742,13.2824,42.7617,19.211,8.3998,7.52,27.5234,5.7626,19.6642,7.5868,5.07,3.764,7.23,688.7123,8.94,13.8889,8.3092,47.7265,7.4409,39.982,45.2307,58.2797,10.5783,45.0053,15.6368,20.4603,54.7121,24.0071,10.7662,16.4435
2018/5/9,62.9503,70.2747,7.8815,13.5346,24.1521,9.6719,73.5657,22.8906,39.8861,8.17,7.11,124.8756,5.648,12.7936,13.2824,42.6476,19.1084,8.4193,7.52,27.428,5.7626,19.4407,7.4671,5.08,3.7343,7.17,682.0275,8.93,13.9858,8.2795,47.9909,7.3219,39.8129,45.5983,59.5889,10.5979,43.2772,15.7756,20.8896,54.3463,23.6123,10.7798,16.9884
2018/5/10,63.5273,75.6594,7.9411,13.6444,24.5868,9.7388,75.2348,23.3181,39.6728,8.2,7.08,124.3114,5.8385,13.1622,13.1838,44.2827,19.0245,8.3998,7.52,27.0082,5.7626,19.4602,7.4073,5.08,3.7739,7.22,693.9201,9.01,14.3359,8.339,48.1084,7.4211,41.0166,46.6139,60.2533,10.5979,45.0661,16.0345,21.2116,55.9444,23.79,10.8275,17.0467
2018/5/11,62.4213,74.0596,7.9312,13.5046,24.7053,9.911,74.3472,22.738,39.634,8.09,7.27,124.3019,5.7555,12.6966,13.0262,43.8644,18.8939,8.3998,7.52,26.6934,5.7626,19.1687,7.1481,4.97,3.6947,7.26,697.6414,8.83,13.9804,8.1109,47.9713,7.3318,40.559,46.0336,58.8952,10.5197,44.8433,15.5351,20.675,54.6833,23.4741,10.5275,16.7257
2018/5/14,64.4218,74.8303,8.0206,13.4447,24.8436,9.9302,75.5628,23.2799,40.7003,8.07,7.11,126.2142,5.6274,12.4638,12.9079,44.0546,19.1923,8.3607,7.52,26.8078,5.7626,19.9654,7.178,4.75,3.7541,7.31,721.3392,8.82,14.0666,8.1407,48.4707,7.302,41.2952,47.5619,60.8395,10.4512,43.8442,15.7571,20.8506,56.4354,23.9874,10.5753,16.6478
2018/5/15,63.9602,75.4351,8.13,13.5645,24.7442,9.9206,76.5855,24.1958,40.487,8.25,7.19,127.1704,6.0019,12.7645,13.0853,43.8264,19.2483,8.6247,7.52,27.8859,5.7626,20.2666,7.188,4.89,3.8433,7.36,721.9708,8.98,14.2874,8.2498,50.439,7.4806,41.335,47.9585,61.2401,10.637,46.3486,15.979,20.675,56.2621,24.4711,10.7389,16.8327
2018/5/16,64.3449,77.0837,8.8456,13.7643,25.0324,10.3989,76.3829,23.4555,41.6792,8.44,7.12,125.4493,6.2778,13.2883,13.2725,44.3493,19.6679,8.7137,7.52,28.8685,5.7626,20.0625,7.1282,4.85,3.8829,7.5,713.6731,9.1,14.5997,8.5274,51.0461,7.5402,42.0811,48.1519,61.0056,10.7445,46.6052,16.3026,21.153,56.7724,25.4582,11.0253,16.8619
2018/5/17,62.4597,73.9231,8.9251,13.6544,24.8436,10.1885,74.3568,23.1349,41.2431,8.43,7.11,124.9712,6.2285,13.3465,13.3513,43.7314,19.584,8.7335,7.52,28.1053,5.7626,19.8974,7.0285,4.87,3.8037,7.37,706.7358,8.98,14.212,8.4778,50.3214,7.5501,41.7428,45.8981,58.3285,10.8325,45.0593,16.0992,20.2847,55.3668,25.3299,10.8139,16.5116
2018/5/18,63.4312,76.0009,8.8754,13.5845,24.8933,10.1502,74.8585,23.6158,41.1558,8.48,7.13,123.8334,6.2285,13.5793,13.2725,44.2923,19.7798,8.684,7.52,28.5346,5.7626,19.9654,7.0484,5.09,3.7739,7.41,718.3369,8.9,14.1581,8.5175,50.7817,7.5402,41.1161,47.3878,58.1331,10.7543,44.5463,15.905,20.3139,56.4932,26.6132,10.8412,16.7354
2018/5/21,63.3542,75.6594,8.9946,13.7343,24.7442,10.1789,74.4629,23.2112,41.1946,8.59,7.15,123.3457,6.2187,13.8896,13.3809,44.3873,19.6493,8.7137,7.52,28.6014,5.7626,19.8196,7.0883,5.17,3.8235,7.44,713.9646,8.99,14.0181,8.696,51.33,7.6096,41.5538,47.7263,58.0452,10.8032,44.175,15.9143,20.4028,57.6485,26.4454,10.848,16.7548
2018/5/22,64.3064,75.3083,8.9648,13.7044,24.6747,10.2937,74.9164,23.8142,41.6211,8.59,7.17,123.6517,6.2384,14.3067,13.4302,44.2352,19.6027,8.6049,7.52,29.0593,5.7626,20.0917,7.0983,5.21,3.8334,7.39,718.5798,9.25,14.1151,8.6464,51.4182,7.5699,41.7926,47.6489,58.5239,10.7348,44.769,15.9697,20.7287,57.8699,26.781,10.8821,16.7159
2018/5/23,62.4501,74.2157,8.7959,13.6544,24.5057,9.8536,73.749,23.4478,40.0702,8.58,7.16,121.6342,6.1497,14.6462,13.1444,44.2162,19.3788,8.7434,7.52,29.1452,5.7626,19.7225,6.9587,5.4,3.7838,7.4,703.238,9.06,13.7973,8.4778,50.2529,7.4211,41.0067,46.8267,57.5567,10.6956,44.0737,15.6738,19.9486,55.6364,25.4878,10.623,16.4532
2018/5/24,62.1808,73.6499,8.7263,13.6744,24.5952,10.5137,71.4142,23.3944,41.0589,8.65,7.12,120.4772,6.1201,14.5007,13.1149,44.682,19.4628,8.5851,7.52,29.0784,5.7626,19.4893,7.0185,5.67,3.7442,7.4,695.0958,8.88,13.7919,8.577,49.45,7.4112,39.1066,45.9078,56.9509,10.549,43.9725,15.6738,19.9486,56.0696,26.7316,10.5889,16.4143
2018/5/25,63.5273,74.1084,8.9748,13.7643,24.6846,10.552,71.6843,24.1614,40.5742,8.58,7.14,123.3457,6.2975,14.5783,13.105,45.6517,19.3975,8.6049,7.52,29.3455,5.7626,19.8391,7.4771,5.68,3.6452,7.37,696.5144,8.91,13.8673,8.6464,51.3104,7.431,39.0867,45.8304,57.7032,10.5588,43.1354,15.6923,20.4818,55.7904,25.9222,10.6025,16.9494
2018/5/28,65.8357,81.5222,9.1636,13.984,25.9069,10.8868,74.7234,26.0407,42.7745,8.82,6.81,130.3735,6.9283,14.5783,14.4155,47.8668,20.1435,8.8423,7.52,31.9309,5.7626,20.8009,7.5967,5.72,3.665,7.41,719.3863,9.21,15.2568,9.1917,55.2175,7.7584,40.5789,48.0746,60.4584,10.901,43.3312,16.5801,21.8743,60.5078,25.2509,11.6662,17.8251
2018/5/29,64.8835,83.8926,8.7462,14.1538,25.4498,10.8103,73.6525,23.6935,41.4563,8.58,6.72,129.8285,7.1549,14.685,14.514,48.0094,19.9477,8.8324,7.52,30.9101,5.7626,20.2957,7.3375,5.72,3.7739,7.35,710.6708,9.29,15.3698,8.805,52.7303,7.6791,39.0369,46.4205,58.3969,10.8521,45.2348,16.3489,21.3212,59.7376,25.4187,11.9116,17.2705
2018/5/30,64.6527,87.2093,8.3983,13.5246,26.9305,10.485,74.0963,24.8134,43.5209,8.05,6.38,132.8596,6.9184,14.7432,14.2776,48.4467,20.4047,8.6544,7.52,29.7367,5.7626,20.8786,7.3974,5.75,3.6749,7.39,705.2686,9.69,15.6391,8.2993,52.1134,7.3715,39.8129,46.9428,59.1492,10.9498,45.9099,16.6725,21.8249,62.337,25.5866,11.7685,17.4262
2018/5/31,66.4609,86.3216,8.5474,14.004,28.0435,11.1547,76.1996,25.7185,44.4223,8.4,6.41,137.3823,7.2338,15.5191,14.8786,47.2489,20.5725,9.1291,7.52,31.2726,5.7626,22.1319,7.6466,5.97,4.0414,7.6,729.8117,10.11,15.9192,8.5274,51.8686,8.1057,40.1312,48.2583,62.9694,11.6147,49.0961,17.5787,23.2865,62.6258,28.1432,12.3412,18.2824
2018/6/1,65.0951,84.6438,8.2294,13.9041,28.3217,10.8007,75.8522,25.6035,43.802,8.22,6.39,133.6532,7.0367,14.9857,14.4352,48.5608,20.2834,8.8027,7.52,29.7748,5.7626,22.0154,7.4472,6.06,3.8928,7.51,723.9626,9.89,15.3321,8.1308,49.4108,8.1354,38.639,46.3818,60.7027,11.3116,47.7257,17.4863,22.1409,60.1805,28.4394,12.1776,17.8446
2018/6/4,66.8841,85.5997,8.3685,14.0839,28.9378,10.7816,78.9203,25.9946,44.0055,8.12,6.27,135.1544,6.9874,14.8887,14.7998,49.7206,20.5352,8.9115,7.52,29.3837,5.7626,22.2582,7.6267,6.05,3.9126,7.42,759.7764,9.84,16.35,8.1704,49.6752,8.0759,39.6139,50.2606,63.9757,11.3214,47.9823,17.7544,22.1705,62.7895,26.2479,12.2117,18.0587
2018/6/5,67.1437,86.7216,8.4778,14.2437,29.0472,10.839,79.8851,26.3398,44.3835,8.28,6.38,136.0914,6.9874,14.9954,15.253,49.9108,20.5352,9.228,7.52,29.9275,5.7626,24.3082,7.7363,6.04,4.0018,7.42,765.6839,9.84,16.7371,8.2299,50.1844,8.4132,41.2255,50.7346,65.5683,11.4973,48.6978,19.4004,23.0692,62.9531,26.9685,12.3003,18.9441
2018/6/6,66.634,86.624,8.4082,14.024,28.441,11.0016,79.2194,26.1097,44.2866,8.24,6.42,137.6882,6.9086,15.6258,15.0954,50.3861,20.4047,9.139,7.52,31.2249,5.7626,25.2312,7.7363,6.12,3.873,7.26,763.4491,9.76,17.4354,8.1903,49.9493,8.3339,41.3648,50.5798,64.8551,11.2627,49.2648,19.3357,23.0988,63.5404,26.8007,12.1838,19.0997
2018/6/7,65.499,84.3055,8.0604,14.0739,28.4112,10.7051,78.0037,28.5719,43.1816,8.03,6.36,139.4858,6.6228,15.3252,14.6618,50.863,20.3021,8.9412,7.52,29.9943,5.7626,24.6385,7.5469,6.25,3.764,7.16,758.8048,9.38,17.0939,7.9523,48.882,8.0957,41.8821,50.1833,63.5752,11.0672,47.1722,19.5669,22.8223,62.2985,25.4878,11.7658,19.1776
2018/6/8,65.6818,83.9898,8.0306,13.7843,28.3118,10.6668,77.5599,27.6898,43.6663,7.96,6.32,135.5847,6.5143,15.0342,14.6126,49.9579,20.2461,8.8225,7.52,30.1469,5.7626,24.8426,7.3774,6.33,3.665,7.13,755.8705,9.65,17.0255,7.8829,48.1672,8.066,41.0166,49.1676,63.3016,11.1551,46.4702,19.3079,23.0198,60.8544,25.2114,11.9988,18.5767
2018/6/11,65.5183,82.3816,8.0902,13.5445,28.1727,10.1024,79.5763,27.7435,42.6873,7.96,6.25,134.3416,6.3961,14.7432,14.4845,49.0625,20.1902,8.5851,7.52,27.8096,5.7626,23.9973,7.1681,6.46,3.6848,7.21,753.7135,10.07,16.9117,7.7242,46.8942,7.9072,43.056,48.2003,62.0119,11.0183,45.0391,18.5959,22.1903,60.219,24.6685,12.3277,17.9464
2018/6/12,67.3265,89.7614,8.3188,12.7854,28.9478,10.485,82.9724,30.5048,42.9296,8.31,6.28,142.9472,6.5833,15.0342,14.9279,51.5832,20.414,8.7632,7.52,28.4106,5.7626,24.9494,7.3674,6.71,3.7343,7.22,776.5077,10.03,17.6024,7.8432,47.7168,8.1057,44.5085,50.1833,65.0798,11.1747,46.3216,19.2282,23.8593,62.6739,25.705,12.2112,18.429
2018/6/13,66.9899,87.8079,8.1001,12.8054,27.5168,10.4755,82.4611,30.6045,42.4159,8.38,5.97,140.6619,6.3172,14.8693,14.3564,51.2134,20.3487,8.6346,6.77,27.9431,5.7626,24.4928,7.0883,7,3.5857,7.17,767.8992,9.51,17.3899,7.4367,46.6103,7.6691,43.3843,50.3574,64.5326,10.6811,44.9175,19.4103,23.4149,62.4718,24.7574,11.7384,18.2812
2018/6/14,64.6238,85.9531,8.0405,11.5268,27.4572,10.2172,81.4384,31.8394,42.1251,8.33,5.79,136.9233,6.1497,14.9663,13.913,51.5832,20.3207,8.5159,6.09,28.3915,5.7626,24.2499,6.9188,6.65,3.5461,7.14,763.8184,9.32,17.1849,7.3078,47.5503,7.4707,42.3,48.8677,63.4091,10.3257,44.3843,18.8929,22.7433,60.6426,24.2835,10.8955,17.9956
2018/6/15,64.6623,85.9038,7.6231,10.3782,26.692,10.1311,80.3192,31.3638,41.4854,8.19,5.58,136.7321,5.8737,13.9672,13.5583,51.5832,20.2834,8.3577,5.48,26.9891,5.7626,24.0167,6.6297,6.32,3.5065,6.98,762.0446,9.02,16.8206,6.9806,45.5135,7.2227,41.1658,48.4808,62.5591,10.079,42.7709,19.2857,22.3483,62.6354,22.8423,10.5186,17.3258
2018/6/19,62.7964,82.2829,7.0764,9.7389,25.7579,9.5858,77.0679,29.6764,38.8198,7.37,5.3,132.1425,5.2923,13.3465,12.1985,48.5466,19.239,7.9818,4.93,25.1669,5.7626,21.9959,6.1213,6,3.1796,6.28,727.2302,8.28,15.1355,6.4352,43.3789,6.5083,39.0966,46.4301,58.3578,9.8914,40.4015,17.3792,20.6695,57.7447,20.5719,10.642,15.7006
2018/6/20,64.4122,84.414,7.0566,8.77,26.7417,9.8345,79.1711,31.9545,39.731,6.85,5.04,139.6197,5.3416,13.6859,12.6616,50.1331,19.4907,8.1401,4.44,25.6535,5.7626,23.3755,6.5898,5.7,3.249,5.65,752.4467,8.28,16.0995,6.465,44.5245,6.6572,40.1312,48.1713,61.074,9.8223,40.9685,18.4043,21.6866,59.1985,21.5689,10.4296,16.2423
2018/6/21,63.1042,85.519,6.9174,7.891,25.8572,9.7101,78.0327,30.5278,38.7714,6.45,5,136.7225,5.2036,13.2689,12.2182,48.7705,19.2017,7.9422,4,25.8634,5.7626,22.3457,6.3406,5.42,3.1697,5.09,748.239,7.53,15.8338,6.346,44.0349,6.3,38.9275,47.3297,61.2108,9.6051,40.9955,18.3181,21.2521,60.5463,21.2135,10.0938,15.9961
2018/6/22,63.5273,86.7523,6.9572,7.9709,27.2087,10.1119,77.3573,29.5997,39.5662,6.67,5.03,135.8074,5.1937,13.6956,12.4448,48.7608,19.4068,8.1598,4.12,26.7983,5.7626,23.0938,6.3805,5.49,3.2291,5,755.3438,7.82,16.1754,6.4157,45.0239,6.41,38.6987,47.9778,60.3021,9.6643,40.9415,18.5768,22.3878,60.7292,21.8058,10.224,16.0552
2018/6/25,63.9602,92.8495,6.8777,7.9709,28.2422,9.9493,79.2194,29.9909,39.3626,6.6,5.28,137.7544,5.243,13.0458,12.6518,50.6002,19.3415,8.1895,4.01,27.5424,5.7626,23.871,6.5004,5.76,3.1895,4.88,754.388,7.68,16.3044,6.4057,45.7681,6.43,39.6537,48.9064,61.3964,9.7532,42.5886,19.2378,23.1087,61.7401,22.102,9.9978,16.3507
2018/6/26,62.2193,91.853,6.7783,7.9409,28.123,10.1024,78.6115,29.7838,39.4305,6.66,5.54,134.6684,5.2036,13.1428,12.8094,50.6197,19.3975,8.1697,4.01,27.428,5.7626,23.3852,6.5203,6.05,3.1895,4.81,743.785,7.72,16.0767,6.4356,44.456,6.53,40.2009,53.8009,61.6211,9.694,42.8317,18.96,23.7309,61.7112,22.2797,9.9088,16.6462
2018/6/27,60.2572,88.8537,6.669,7.861,26.8808,9.7101,73.8551,29.4539,37.4532,6.61,5.82,126.627,5.0262,12.7936,12.4744,48.936,19.0804,7.962,4.01,25.8157,5.7626,22.2097,6.3306,6.35,3.1598,4.7,711.8972,7.6,15.4088,6.4257,43.2712,6.44,37.107,53.7816,60.009,9.5656,41.6436,17.8486,22.2693,58.2646,21.7565,9.8677,16.1438
2018/6/28,57.0159,83.8615,6.5099,7.0919,26.2647,9.8249,71.0572,28.127,37.4338,6.56,6.11,124.8065,5.0361,12.6481,12.1492,47.6512,18.9219,7.9225,3.97,26.2875,5.7626,21.2673,6.3506,6.36,3.1796,4.36,700.5552,7.48,14.7408,6.3061,41.1463,6.37,34.8089,52.6692,59.2958,9.457,40.3205,17.2451,21.973,56.3969,20.8286,9.8402,16.1143
2018/6/29,58.5356,87.5909,6.6888,7.8011,27.5764,10.1311,73.3245,28.7636,38.6357,6.73,6.42,128.1165,5.1445,13.104,12.435,48.8581,19.239,8.0609,4,27.2215,5.7626,21.9085,6.4504,6.49,3.2291,4.43,720.7856,7.71,15.1735,6.4854,42.9186,6.53,35.9032,53.4237,61.4452,9.6643,41.8933,17.5995,22.5458,59.16,21.7663,10.0664,16.2817
2018/7/2,57.3333,91.1624,6.5994,8.1307,27.4075,9.7388,71.665,28.3571,38.7908,6.68,6.74,129.4502,5.2332,12.8033,12.4547,51.0966,19.1643,7.9818,4.07,26.9069,5.1871,22.472,6.4205,6.54,3.0905,4.44,701.1662,7.67,15.2797,6.4655,43.4866,6.41,33.824,52.321,63.2332,9.4669,41.9136,17.4079,22.8223,58.7556,22.1316,9.8197,16.0256
2018/7/3,55.275,89.4753,6.5199,8.3305,26.8311,9.7867,69.8319,27.2449,38.1801,6.85,6.47,121.7886,5.105,12.8033,12.5631,50.61,18.9592,7.9126,4.11,27.2608,4.6653,22.0056,6.4005,6.56,3.14,4.5,684.7788,7.83,14.9381,6.5253,43.4572,6.44,32.6203,50.5798,59.9015,9.4077,42.7034,16.9672,21.9138,57.3789,22.25,9.8471,15.9862
2018/7/4,53.64,89.5838,6.3112,8.3804,26.3839,9.6432,68.2111,27.2602,38.8586,6.75,6.15,122.4895,4.9868,12.6384,12.3364,50.8144,18.9592,7.8137,3.99,28.1062,4.696,21.7336,6.2308,6.23,3.12,4.41,680.8274,7.91,14.9002,6.3858,42.6445,6.33,32.1428,50.9184,60.478,9.2892,41.2723,16.6032,21.2225,57.5233,22.6054,9.7991,16.0158
2018/7/5,53.0533,87.4823,6.172,8.5902,25.6982,9.3944,68.3268,27.2449,38.277,6.55,6.1,122.9568,4.8587,11.8721,12.1591,51.3399,18.726,7.5862,4.01,27.3296,4.5196,21.7919,6.0111,6.14,3.11,4.3,692.1398,7.71,14.6345,6.1666,42.7522,6.07,31.8145,51.4214,59.2469,9.1214,40.6513,16.3828,20.1658,56.2044,21.4307,9.6484,16.0256
2018/7/6,53.2264,86.5845,6.172,8.3005,25.3405,9.6719,69.4079,26.6773,38.8198,6.58,5.94,124.9623,4.8094,11.2708,12.2083,51.0771,18.8286,7.5961,3.97,27.015,4.5886,21.5879,5.8713,6.13,3.15,4.21,703.6986,7.62,14.9609,6.1567,41.3127,6.04,32.292,52.853,58.8073,9.1017,40.5432,16.1145,19.6424,54.3848,21.4998,9.6484,16.0946
2018/7/9,55.9291,89.9587,6.3509,8.2106,25.0324,9.8823,72.2778,28.4875,39.5069,6.69,6.24,128.5351,4.8882,11.3387,12.504,53.4909,19.3287,7.8137,4.01,28.0374,4.6347,22.2485,6.0311,6.3,3.2,4.27,716.6272,7.67,15.2797,6.3061,43.4278,6.19,33.3366,52.9981,59.9211,9.2201,42.0959,16.8618,20.5312,56.9553,22.1415,9.6621,16.3113
2018/7/10,56.5831,89.1201,6.3807,8.2506,24.5356,9.8058,72.1107,28.7866,40.3903,6.74,6.55,128.0581,4.9178,11.6491,12.6328,53.4325,19.2998,7.8631,4.02,28.9025,4.6653,22.1222,6.0011,6.29,3.2,4.27,715.1688,7.74,15.2418,6.2563,43.7314,6.26,33.3366,52.7466,59.3739,9.309,42.1026,16.9002,20.8571,57.7833,22.714,9.71,16.262
2018/7/11,55.227,86.9101,6.2217,7.9709,23.9294,9.5858,70.8429,28.3801,40.0566,6.55,6.88,125.4004,4.7305,11.1059,12.3454,53.0626,19.2229,7.695,4,28.7256,4.5349,23.6378,5.7814,6.23,3.11,4.21,709.079,7.41,15.1431,6.1368,43.5845,6.12,33.2669,54.8553,58.3383,9.2991,40.9078,16.584,20.2547,55.9407,21.8749,9.6484,16.0355
2018/7/12,57.189,89.3865,6.5696,8.0608,24.6151,9.8919,72.6317,31.2181,40.459,6.75,7.01,128.9927,4.8882,11.4163,12.6724,53.8704,19.6075,7.8928,4.02,29.1286,4.6423,23.9682,6.1609,6.52,3.17,4.26,726.7769,7.62,15.4012,6.2663,45.2296,6.29,34.411,54.6522,59.6671,9.5261,42.1769,17.2642,21.0744,57.9198,22.2914,9.7512,16.331
2018/7/13,58.1797,98.3251,6.7291,8.1407,25.3007,10.2172,74.4499,32.7215,40.8026,6.76,7.2,132.4,4.9966,11.7267,12.8408,56.7902,19.771,7.9818,4.02,29.0697,4.65,24.6483,6.2507,6.47,3.24,4.33,736.089,7.64,15.6972,6.3758,45.5527,6.38,35.3461,54.3233,62.4614,9.9506,43.0004,17.887,22.1607,62.0339,22.7971,9.7032,16.5575
2018/7/16,57.669,98.6113,6.7291,8.5003,24.943,10.2363,74.1256,33.1203,40.302,6.7,6.92,133.1594,4.9671,11.6491,12.5931,56.6832,19.6749,7.9323,4,28.7846,4.69,24.4054,6.2407,6.51,3.25,4.29,743.6667,7.58,15.4998,6.3758,44.8673,6.35,34.9681,54.6231,63.0671,10,43.3109,17.8678,22.0718,61.7024,23.3128,9.6004,16.4984
2018/7/17,56.4414,95.6514,6.759,8.5403,24.2573,10.2267,72.7692,32.453,40.8124,6.73,7.1,132.4,4.9474,12.813,12.504,55.3887,19.7037,7.962,4.01,28.47,4.64,23.8807,6.1609,6.29,3.19,4.31,731.5955,7.58,15.7807,6.346,44.6518,6.34,33.7345,54.7489,62.9889,9.8322,43.1422,17.5995,21.4595,59.9963,23.1739,9.6895,16.3605
2018/7/18,55.1745,94.8622,6.9584,8.4504,23.8797,10.0258,72.0518,31.9084,40.1351,6.69,6.93,128.8953,5.1247,12.7063,12.395,54.9897,19.7133,7.9126,4,30.2985,4.63,23.3172,6.091,6.4,3.19,4.37,726.6783,7.58,15.7124,6.5253,46.6592,6.5,33.7942,54.3329,62.8326,9.8815,42.7101,17.1013,20.6201,58.5437,24.116,9.621,16.1931
2018/7/19,55.1843,93.2145,7.1577,8.2006,23.0946,10.1119,72.1206,31.4866,40.2823,6.6,6.79,128.0484,5.0853,12.3183,12.3454,54.5128,19.6845,7.7939,3.98,29.7283,4.54,23.4241,6.071,6.31,3.15,4.26,730.1371,7.44,15.4088,6.4555,45.7975,6.33,32.4412,54.1105,61.0544,9.694,41.7853,17.3121,20.1461,57.2276,24.5225,9.6552,16.1044
2018/7/20,55.3611,93.8164,7.2574,8.2805,23.2834,9.7962,72.1697,31.3332,40.7633,6.7,6.93,128.759,5.0459,12.5414,12.4544,54.4057,19.7229,7.8532,3.99,29.8954,4.57,22.9189,6.081,6.43,3.17,4.38,730.3145,7.48,15.3708,6.5253,46.5515,6.34,33.2868,54.0815,60.9372,9.7334,41.6638,17.2738,20.0473,56.3404,24.2845,9.6621,16.262
2018/7/23,54.2415,90.2251,7.2475,8.4504,23.1443,9.6432,70.8822,30.2133,40.2431,6.73,6.9,126.4615,4.9966,12.5317,12.4445,52.9264,19.6075,8.0016,3.99,29.5514,4.55,22.2777,6.051,6.42,3.2,4.38,721.3867,7.54,15.2949,6.4456,45.4548,6.41,32.3617,53.0561,59.0808,9.9013,41.5086,17.0822,19.6819,55.6385,23.6598,9.7717,16.2325
2018/7/24,56.4316,95.7402,7.2375,8.5303,23.9989,9.9206,73.7423,33.2354,40.4198,6.85,6.88,130.268,5.0755,12.716,12.8805,55.0481,19.8864,8.1401,4.02,30.4656,4.65,23.5153,6.2407,6.39,3.26,4.47,734.5222,7.64,16.054,6.5452,45.5331,6.55,34.0827,53.1915,61.8263,10,42.0419,18.5193,20.5806,58.066,23.9771,9.943,17.1387
2018/7/25,56.0093,93.5006,7.1876,8.9398,23.7803,9.8249,73.7128,32.9899,41.1952,7,6.9,130.6671,5.0853,13.5308,14.1685,54.5031,19.7326,8.1401,4.04,30.2199,4.68,23.5644,6.3905,6.43,3.26,4.61,732.9554,7.83,16.0843,6.5751,45.0631,6.66,33.4958,52.5338,60.9567,9.9111,41.6976,18.2031,20.3436,56.8961,23.1938,9.8882,16.9712
2018/7/26,55.1548,93.0567,7.3771,8.9198,23.7505,9.9684,72.9167,32.7368,41.4994,7.08,6.98,127.1916,5.0853,13.1331,13.574,54.5128,19.7902,8.0906,4.44,30.2592,4.74,22.9751,6.2907,6.37,3.35,4.69,724.8849,7.86,15.7731,6.6548,45.161,6.62,32.8989,52.2629,60.1458,9.9111,40.5635,18.069,19.8103,55.229,22.807,9.7923,16.7348
2018/7/27,55.1941,93.8164,7.2275,9.4292,23.7902,9.7962,72.9167,34.2095,41.3326,7.03,7,130.5601,5.0853,13.5114,13.5938,54.7756,19.973,8.1499,4.88,30.849,4.77,23.81,6.4305,6.39,3.32,4.88,727.782,7.87,15.9325,6.7743,44.2504,6.7,33.6151,53.385,60.1556,9.8815,40.1112,18.2127,20.0177,55.4045,22.926,9.9362,16.9121
2018/7/30,54.1629,91.0736,7.2275,9.0696,22.9257,9.4518,71.354,34.4857,41.6958,6.88,6.95,128.9245,4.9966,13.7053,13.1975,54.3084,19.9826,7.9323,4.44,29.7676,4.74,23.2599,6.1908,6.35,3.23,4.6,708.7144,7.78,15.7351,6.605,44.221,6.61,32.5507,53.1432,59.1688,9.7038,38.6801,17.6858,19.5239,52.7917,21.4485,9.71,16.7348
2018/7/31,53.9468,92.4154,7.2973,8.6901,23.1543,9.2509,70.9117,36.1271,42.2062,7,6.94,124.9525,5.0163,13.3853,13.2867,54.2889,20.1461,7.9422,4.32,29.571,4.78,24.5565,6.2907,6.27,3.25,4.53,715.8389,7.83,15.7883,6.6349,43.4376,6.64,32.5308,53.0368,59.5694,9.8519,37.8431,18.0307,20.4818,55.502,21.5279,9.6141,16.7939
2018/8/1,52.454,90.6691,6.9783,8.76,23.1443,8.7152,68.8182,35.0916,40.94,6.83,6.83,121.9833,4.9276,13.3853,12.9201,53.4033,19.6941,7.8433,4.16,29.6595,4.71,24.2029,6.1609,6.1,3.19,4.43,704.5067,7.74,15.2114,6.5253,42.3017,6.54,31.1181,52.7176,58.6705,9.8322,36.5672,17.6283,19.9486,54.3321,20.9131,9.6278,16.5083
