ÈÕÆÚ,600064.SH,600082.SH,600215.SH,600463.SH,600604.SH,600639.SH,600648.SH,600658.SH,600663.SH,600848.SH,600895.SH,900902.SH,900911.SH,900912.SH,900928.SH,900932.SH
2017/7/13,8.9769,6.1558,11.263,16.8347,6.9279,17.2792,17.6522,8.8064,19.0888,23.2695,16.2292,0.5162,1.3501,1.5424,1.5164,1.1905
2017/7/14,9.0193,6.1059,11.1936,16.1776,6.888,17.3271,17.5935,8.6769,19.0967,22.6747,16.3277,0.5162,1.3613,1.5414,1.5076,1.1973
2017/7/17,8.7949,5.7966,10.1228,14.754,6.2201,17.049,16.8596,8.4179,18.547,20.7909,16.1012,0.4935,1.3361,1.5041,1.4538,1.1755
2017/7/18,8.8434,5.8665,10.3112,15.1124,6.27,16.9244,16.977,8.3906,18.4842,21.0784,16.0618,0.4985,1.3445,1.5099,1.4744,1.1898
2017/7/19,9.0314,5.8864,10.4302,15.1224,6.3099,16.9723,17.2119,8.3838,18.4921,22.4169,16.1603,0.5073,1.3455,1.5099,1.5037,1.1905
2017/7/20,9.0193,6.0261,10.3905,15.1124,6.3996,17.1353,17.2999,8.302,18.39,22.4764,16.1505,0.5054,1.3529,1.529,1.5017,1.1935
2017/7/21,9.1346,5.9562,10.3806,15.1622,6.3099,17.0203,17.3391,8.3156,18.1073,23.0018,16.1111,0.5064,1.3492,1.529,1.5066,1.1875
2017/7/24,9.1588,5.9263,10.3112,15.0825,6.3497,16.9819,17.3489,8.3156,17.8639,22.8333,16.0323,0.5083,1.3501,1.528,1.4998,1.1785
2017/7/25,9.0982,5.9562,10.1426,15.212,6.3298,17.097,17.2412,8.3156,17.8325,23.4976,16.052,0.5064,1.3427,1.529,1.5115,1.1748
2017/7/26,9.08,5.9064,10.1327,15.0427,6.28,17.2792,17.4369,8.2884,17.9188,23.2001,16.436,0.5054,1.3427,1.5299,1.5037,1.1763
2017/7/27,9.0982,6.0061,10.2121,15.1423,6.908,17.4518,17.5348,8.2202,18.0366,22.5656,16.6232,0.531,1.3492,1.5299,1.5037,1.183
2017/7/28,9.0254,5.9862,10.2914,15.1423,7.5958,17.3942,17.5446,8.1657,17.9188,22.8135,16.4754,0.5409,1.351,1.5299,1.5047,1.1853
2017/7/31,9.8381,5.9363,10.1922,15.1622,8.3533,17.2696,17.6228,8.1043,18.5706,22.5953,16.6429,0.5606,1.3548,1.528,1.5037,1.201
2017/8/1,9.6501,5.9064,10.2319,15.4011,9.101,17.4326,17.7892,8.1316,19.4657,22.1888,16.6232,0.5527,1.352,1.528,1.5056,1.2115
2017/8/2,9.4924,5.7866,10.1327,15.8591,8.9614,17.097,17.5837,7.9339,18.9004,21.703,16.3671,0.5537,1.3482,1.5232,1.491,1.2085
2017/8/3,9.5895,5.8465,10.0732,15.7794,8.772,17.1737,17.5543,8.0907,19.3637,22.0897,16.3474,0.5458,1.3492,1.5223,1.4968,1.219
2017/8/4,9.3772,5.8365,10.1129,15.3613,8.4929,17.1641,17.5152,8.0975,19.1988,21.3064,16.1209,0.5409,1.352,1.5242,1.4939,1.216
2017/8/7,9.4136,5.9163,10.0732,15.3314,8.6125,17.4997,17.5837,8.0975,19.2066,21.5047,16.4163,0.5458,1.3501,1.5156,1.4968,1.2138
2017/8/8,9.6077,5.9064,10.2319,15.431,8.8418,17.3751,17.525,7.9953,19.0025,21.475,16.5838,0.5458,1.3473,1.5185,1.5027,1.2078
2017/8/9,9.5834,5.9762,10.1625,15.4111,8.7521,17.2216,17.5348,7.9475,19.3401,21.2172,16.4262,0.5439,1.3482,1.5118,1.491,1.2115
2017/8/10,9.4803,5.9363,10.103,15.0925,9.6293,17.2792,17.5152,7.8794,19.5207,21.8617,16.6232,0.5636,1.3445,1.4936,1.4968,1.21
2017/8/11,9.2498,5.8265,9.9543,15.0925,10.038,17.2888,17.4369,7.7158,19.6149,21.0487,16.6625,0.5527,1.3296,1.4917,1.4753,1.1995
2017/8/14,9.359,5.8665,10.0336,15.4807,9.8984,17.2408,17.4761,7.7499,19.45,21.3164,16.6724,0.5577,1.3296,1.4955,1.4812,1.2085
2017/8/15,9.3772,5.8764,9.9939,15.4011,9.5894,17.1449,17.4565,7.7226,19.2223,21.2569,16.6035,0.5557,1.3296,1.4936,1.4871,1.2063
2017/8/16,9.4075,5.9263,10.0435,15.4409,10.5463,17.0778,17.4173,7.7771,19.2302,21.703,16.9481,0.5715,1.3306,1.4993,1.5027,1.2085
2017/8/17,9.3893,6.056,10.0038,15.6699,10.5065,17.1258,17.5935,7.7635,19.2694,21.6931,16.9481,0.5715,1.3334,1.5032,1.5047,1.21
2017/8/18,9.3529,6.1558,9.9741,15.7695,10.0579,17.0778,17.6522,7.9884,19.0339,22.2087,16.7315,0.5656,1.3361,1.5022,1.5096,1.21
2017/8/21,9.4985,6.4551,10.0237,15.8093,10.0778,17.1545,17.6424,7.9612,19.238,22.516,16.7709,0.5666,1.3361,1.5165,1.5086,1.2145
2017/8/22,9.456,6.2755,9.9939,15.9984,9.6093,17.3559,17.7305,7.9475,19.081,24.142,16.6429,0.5597,1.3371,1.5165,1.5448,1.2138
2017/8/23,9.3772,6.1558,9.9146,15.5803,9.4399,17.097,17.6228,7.9475,18.9789,22.873,16.8989,0.5597,1.3343,1.5137,1.5281,1.21
2017/8/24,9.3044,6.3952,9.9047,15.5206,9.4698,17.0395,17.4761,7.9544,19.081,22.4268,16.6527,0.5597,1.3352,1.5099,1.5242,1.2138
2017/8/25,9.4378,6.3453,9.9047,15.6102,9.2405,17.097,17.5348,7.893,19.1045,23.1704,16.6921,0.5597,1.3324,1.5108,1.535,1.2078
2017/8/28,9.5955,6.3254,10.0336,15.8391,9.2804,17.2504,17.6326,7.8726,19.2537,23.2993,16.8103,0.5616,1.3361,1.5108,1.5428,1.2123
2017/8/29,9.5591,6.3254,10.3806,15.9188,9.5894,17.1737,17.6228,7.8794,19.3008,22.863,17.1549,0.5676,1.3296,1.5032,1.5506,1.2108
2017/8/30,9.547,6.3154,10.3013,15.8889,9.4399,17.2792,17.7207,7.8317,19.348,23.9437,17.1057,0.5676,1.3296,1.5022,1.5819,1.2108
2017/8/31,9.5106,6.4651,10.331,15.9785,9.4598,17.26,17.6131,7.9407,19.2223,25.4012,17.0072,0.5656,1.3296,1.5051,1.6269,1.2108
2017/9/1,9.4682,6.4551,10.4996,15.8292,9.719,17.2504,17.6228,8.1179,19.1124,24.8261,16.9186,0.5695,1.3278,1.5003,1.6093,1.2055
2017/9/4,9.4803,6.6047,10.4996,15.7894,10.3669,17.1353,17.5641,8.0498,19.0574,23.5571,16.9678,0.5774,1.3278,1.4898,1.5829,1.1905
2017/9/5,9.5349,6.5748,10.2715,15.6898,9.7788,17.1162,17.4663,8.1588,18.8454,23.7454,16.8398,0.5715,1.3268,1.4907,1.5878,1.1935
2017/9/6,9.45,6.485,10.222,15.6599,9.4997,17.0395,17.5152,8.152,18.6177,24.3007,16.7512,0.5676,1.3231,1.4898,1.622,1.1815
2017/9/7,9.4196,6.3653,10.2021,15.7794,9.3801,17.1162,17.4858,8.0498,18.7198,25.3516,16.7019,0.5646,1.3175,1.4907,1.6591,1.18
2017/9/8,9.4014,6.3653,10.2319,15.64,9.1707,17.0682,17.4173,8.0566,18.657,26.7,16.633,0.5735,1.3315,1.5185,1.7119,1.2055
2017/9/11,9.4196,6.4451,10.0336,15.3314,9.2903,17.1353,17.4271,8.0498,18.5392,26.8586,16.7216,0.5784,1.351,1.5242,1.753,1.2093
2017/9/12,9.4378,6.3653,9.8948,15.1622,9.3302,17.0874,17.3782,8.0771,18.3978,27.2255,16.7019,0.5814,1.3436,1.5185,1.7246,1.198
2017/9/13,9.4257,6.4052,9.9444,15.3215,9.3701,17.0203,17.3978,7.9271,18.335,26.7198,16.7118,0.5794,1.3436,1.5194,1.709,1.198
2017/9/14,9.3954,6.3054,10.0534,15.212,9.2305,16.9819,17.3782,7.8589,18.28,26.5017,16.5345,0.5764,1.3436,1.5127,1.6973,1.1965
2017/9/15,9.5046,6.3354,10.0038,15.3016,9.2604,17.1162,17.4858,7.8658,18.4371,26.6603,16.6232,0.5794,1.3455,1.5185,1.7051,1.204
2017/9/18,9.5106,6.3354,9.9444,15.1721,8.9813,17.1162,17.4761,7.7771,18.3115,25.7284,16.5936,0.5794,1.3473,1.5146,1.665,1.2025
2017/9/19,9.5955,6.3853,10.0038,15.2916,8.9813,17.1833,17.6815,7.8249,18.2958,25.5201,16.633,0.5774,1.3455,1.5194,1.6631,1.207
2017/9/20,9.5713,6.3653,10.0237,15.2319,8.7919,17.1258,17.5935,7.7499,18.1544,25.6689,16.5641,0.5755,1.3464,1.5165,1.6846,1.21
2017/9/21,9.4439,6.2655,9.9642,15.2319,9.1309,17.049,17.5837,7.5999,17.9974,27.4931,16.5641,0.5853,1.3455,1.5156,1.7354,1.1958
2017/9/22,9.3772,6.1658,9.9741,14.973,8.7919,17.1162,17.4956,7.5999,18.123,25.9564,16.6625,0.5745,1.3417,1.5041,1.7139,1.2048
2017/9/25,9.2073,6.0361,9.875,14.764,8.3733,17.1737,17.3195,7.525,18.2486,24.6972,16.7118,0.5626,1.338,1.4946,1.6699,1.195
2017/9/26,9.2195,6.056,9.875,14.7739,8.3932,17.049,17.3684,7.5181,18.0209,26.2935,16.5641,0.5646,1.3371,1.4946,1.6983,1.1913
2017/9/27,9.2316,6.0959,9.9245,14.8336,8.463,17.0011,17.2999,7.5113,17.8089,28.0186,16.4951,0.5735,1.3427,1.5003,1.7364,1.1943
2017/9/28,9.1831,5.9463,10.0732,14.8237,8.1241,16.9436,17.3097,7.5181,17.6676,27.047,16.505,0.5715,1.3408,1.5012,1.7413,1.1905
2017/9/29,9.2073,5.9562,10.1228,14.8834,8.3234,16.8764,17.3293,7.525,17.5576,27.5526,16.5148,0.5843,1.3464,1.5051,1.7569,1.1943
2017/10/9,9.2923,6.0361,10.0832,15.1821,8.6723,16.886,17.388,7.525,17.644,27.1164,16.5542,0.5903,1.3473,1.5089,1.7403,1.1988
2017/10/10,9.4014,6.0859,10.103,15.192,8.6723,16.9723,17.4369,7.525,17.8482,26.8884,16.5936,0.5942,1.3501,1.506,1.7374,1.195
2017/10/11,9.4136,6.056,10.0931,15.1423,8.9913,16.8764,17.4858,7.4772,17.8403,26.0853,16.6921,0.6041,1.3492,1.5089,1.7198,1.1943
2017/10/12,9.365,6.0361,10.0336,14.8635,9.0411,16.8764,17.5446,7.4636,17.8403,26.0357,16.83,0.6031,1.351,1.5089,1.7129,1.1785
2017/10/13,9.3893,6.066,10.0832,15.0128,9.1608,16.8285,17.4956,7.3886,17.8717,26.1249,16.8201,0.6051,1.3501,1.5089,1.7159,1.1815
2017/10/16,9.268,5.9263,10.0435,14.6146,8.6025,16.56,17.4076,7.2864,17.8639,24.9748,16.5641,0.5932,1.3389,1.5099,1.6787,1.1838
2017/10/17,9.2801,6.046,10.0534,14.7341,9.4598,16.56,17.4173,7.2046,17.856,25.2128,16.8792,0.61,1.3315,1.4993,1.6601,1.177
2017/10/18,9.2255,5.9662,9.9741,14.4852,9.5296,16.7997,17.3293,7.1841,18.0916,25.4706,16.889,0.5972,1.3315,1.4917,1.6591,1.1597
2017/10/19,9.1588,5.8565,10.6285,14.1069,9.1608,16.886,17.3097,7.1978,18.2251,26.928,16.8989,0.5893,1.3287,1.4898,1.6983,1.1597
2017/10/20,9.177,6.0361,10.8862,14.5549,9.3103,18.2956,19.0417,7.2182,18.9318,28.088,17.7064,0.5952,1.3585,1.5749,1.7178,1.1823
2017/10/23,9.2013,6.0859,10.7772,14.8137,9.4997,17.5477,19.8049,7.2387,18.3664,29.5356,17.1746,0.5942,1.3455,1.55,1.7657,1.1793
2017/10/24,9.1831,6.0261,10.7078,14.535,9.7788,17.4805,18.8362,7.2659,18.547,27.8104,17.3027,0.5991,1.3445,1.5318,1.7413,1.1755
2017/10/25,9.2013,6.046,10.678,14.6843,9.6193,17.2984,18.5916,7.2864,18.4292,29.4761,17.1352,0.5991,1.3464,1.5424,1.8048,1.1785
2017/10/26,9.2741,6.056,10.5095,14.5549,9.4399,17.4038,18.6503,7.2932,18.2094,32.1332,17.0762,0.5962,1.3548,1.5433,1.8909,1.1823
2017/10/27,9.2316,6.056,10.5194,14.2264,9.0411,17.3175,18.3959,7.2455,17.9345,32.8272,16.8694,0.5843,1.3529,1.5385,1.9075,1.1793
2017/10/30,8.9344,5.8964,10.1922,14.1069,8.5228,17.0011,17.8185,7.2114,17.9974,31.7862,16.7512,0.5774,1.3371,1.5213,1.8967,1.1605
2017/10/31,8.9951,5.8764,10.1724,14.1766,8.6923,17.6148,18.9732,7.2591,18.3036,34.1458,17.1254,0.5833,1.351,1.5491,1.971,1.165
2017/11/1,8.989,5.8565,10.1426,14.0969,8.5726,17.26,18.4546,7.4295,18.0131,33.541,16.8103,0.5863,1.3464,1.5405,1.9544,1.1605
2017/11/2,8.8555,5.7966,10.0038,14.0173,8.5826,17.3175,18.4154,7.5795,18.0366,30.1899,16.5247,0.5833,1.3464,1.5357,1.7589,1.1537
2017/11/3,8.7585,5.8365,10.2517,13.8879,8.2238,17.4038,18.2686,7.5181,18.068,27.9096,16.5542,0.5814,1.338,1.5223,1.7608,1.147
2017/11/6,8.7828,5.8565,10.2715,13.8281,8.2935,17.3655,18.1317,7.6817,17.9031,27.9393,16.4656,0.5873,1.3343,1.5223,1.8029,1.1365
2017/11/7,8.8131,5.7567,10.5591,13.9775,8.2836,17.423,18.1806,7.6613,17.7775,28.7325,16.5739,0.5893,1.3408,1.5299,1.839,1.1365
2017/11/8,8.8313,5.7368,10.7078,13.9874,8.3135,17.4901,18.1904,7.6885,17.7304,28.792,16.5345,0.5893,1.3492,1.5271,1.8224,1.1395
2017/11/9,8.8798,5.7368,10.9755,14.0472,8.6424,17.3367,18.0436,7.5795,17.7147,28.1277,16.6035,0.5972,1.3445,1.5299,1.7686,1.1425
2017/11/10,8.8495,5.6769,10.8367,14.0273,8.463,17.0682,17.8577,7.8385,17.6126,27.8501,16.3474,0.5962,1.3473,1.5261,1.751,1.144
2017/11/13,8.8374,5.4973,10.8168,13.9874,8.473,17.0299,18.2099,7.7635,17.7147,27.9988,16.377,0.5962,1.3473,1.5385,1.7745,1.1402
2017/11/14,8.7646,5.4873,11.1044,13.7983,8.3135,17.0395,18.6405,7.6749,17.6519,29.0696,16.4853,0.5903,1.3464,1.5405,1.8146,1.1372
2017/11/15,8.716,5.4474,11.0548,14.0073,8.3135,17.0299,18.4741,7.5931,17.644,28.2268,16.2686,0.5942,1.3427,1.5242,1.8136,1.1147
2017/11/16,8.6615,5.5272,10.9656,14.1169,8.1839,16.9436,18.6698,7.5386,17.2985,27.9294,16.1603,0.5922,1.3455,1.5299,1.8156,1.1132
2017/11/17,8.5765,5.4275,10.4797,13.6489,7.6456,17.2504,18.2784,7.3477,17.8325,25.8473,15.8353,0.5735,1.338,1.506,1.7403,1.0974
2017/11/20,8.6675,5.3676,10.678,13.2308,7.4961,17.0778,17.9457,7.2591,17.7697,24.8955,15.8058,0.5735,1.3315,1.5012,1.7178,1.0922
2017/11/21,8.7524,5.2978,11.4117,13.1213,7.5659,17.049,17.6718,7.1637,17.8246,25.074,15.8747,0.5784,1.3315,1.4926,1.7422,1.0869
2017/11/22,8.8131,5.7467,11.3225,12.9521,7.6257,17.0107,17.8772,7.1296,17.7304,25.0542,15.9141,0.5814,1.3315,1.4936,1.7432,1.0817
2017/11/23,8.619,5.6669,11.1242,12.5538,7.207,16.7038,17.6228,7.1637,17.3456,23.8148,15.6285,0.5705,1.3157,1.4706,1.7295,1.0539
2017/11/24,8.6554,5.6669,11.7885,12.4344,7.2568,16.7518,17.6522,7.1501,17.3927,24.2312,15.5694,0.5715,1.3147,1.4544,1.7334,1.0554
2017/11/27,8.5644,5.627,12.0562,12.2651,7.0475,16.7997,17.5739,7.1228,17.4242,23.9933,15.4513,0.5646,1.3073,1.4515,1.7119,1.0479
2017/11/28,8.6675,5.6569,12.2842,12.3149,7.1073,16.771,17.6522,7.1569,17.3378,24.4791,15.53,0.5666,1.3101,1.4573,1.7061,1.0502
2017/11/29,8.7464,5.6569,12.1454,12.2751,7.3067,16.7614,17.7011,7.1364,17.2278,24.0924,15.599,0.5715,1.3119,1.4716,1.6621,1.0607
2017/11/30,8.6615,5.7667,11.9769,12.4742,7.0774,16.771,17.5837,7.1364,17.2278,24.0131,15.5694,0.5725,1.3091,1.4592,1.6689,1.1132
2017/12/1,8.6554,5.7866,12.1355,12.4145,7.1073,16.7997,17.6228,7.1433,17.2671,23.9834,15.6384,0.5745,1.3185,1.464,1.6709,1.1125
2017/12/4,8.5705,5.7866,11.838,11.8868,6.9777,16.6751,17.4565,7.634,17.2593,22.7242,15.3232,0.5666,1.3129,1.4391,1.6327,1.1027
2017/12/5,8.5098,5.7866,11.3721,10.9809,6.5192,17.0395,17.3684,7.6067,17.7304,21.5147,14.8801,0.537,1.3091,1.4161,1.5819,1.1019
2017/12/6,8.5705,5.7866,11.1837,10.9809,6.569,16.886,17.4761,7.7703,17.6833,21.8517,14.8308,0.5409,1.2915,1.3865,1.5741,1.1004
2017/12/7,8.528,5.7866,11.1143,10.8714,6.579,16.8764,17.5054,7.634,17.4163,22.0699,14.8112,0.5399,1.2942,1.3741,1.5751,1.0847
2017/12/8,8.5705,5.7866,11.2134,10.9311,6.6288,16.8285,17.5739,7.5795,17.1807,22.4169,14.7816,0.5429,1.297,1.3913,1.6142,1.0832
2017/12/11,8.5826,5.7866,11.61,11.0804,7.2967,16.7806,17.6326,7.5386,16.9295,22.5755,14.9392,0.5685,1.3063,1.4047,1.6288,1.0824
2017/12/12,8.5826,5.7866,11.9174,11.4488,7.1871,16.6943,17.5837,7.375,16.8431,23.7553,14.7915,0.5616,1.2989,1.3922,1.667,1.0877
2017/12/13,8.5644,5.7866,11.8678,11.7275,7.2668,16.7326,17.6522,7.3818,16.6625,23.5967,14.8604,0.5685,1.3036,1.3932,1.666,1.0817
2017/12/14,8.5038,5.7866,11.8975,11.6379,7.4064,16.5888,17.5543,7.3886,16.3013,23.2596,14.8407,0.5695,1.3054,1.3875,1.665,1.0862
2017/12/15,8.4734,5.7866,11.6893,11.6579,7.3266,16.5792,17.5054,7.7022,15.7045,22.8135,14.821,0.5636,1.3017,1.3903,1.6552,1.0899
2017/12/18,8.4613,6.3653,11.1936,11.4587,7.1671,16.6271,17.7305,7.525,15.7516,22.9523,14.7718,0.5626,1.2915,1.3769,1.6601,1.0802
2017/12/19,8.5705,6.1857,11.2233,11.5683,7.3067,16.56,17.6131,7.559,15.5396,23.2695,14.7718,0.5656,1.2924,1.3875,1.6758,1.0794
2017/12/20,8.4977,6.2755,11.0746,11.4886,7.3964,16.6271,17.5152,7.2864,15.5946,23.1208,14.3877,0.5656,1.2887,1.3798,1.6631,1.0697
2017/12/21,8.528,6.0361,11.0845,11.2696,7.5459,16.5121,17.5543,7.2523,15.1391,23.0018,14.2695,0.5685,1.2831,1.3798,1.6621,1.0599
2017/12/22,8.4916,5.8565,11.1143,11.1103,7.2668,16.3778,17.4173,7.2932,14.7622,22.7837,14.2597,0.5646,1.2803,1.3798,1.6533,1.0554
2017/12/25,8.4916,5.6071,10.9854,10.9411,7.1372,16.1285,17.2314,7.3477,15.1941,21.3263,13.915,0.5567,1.2831,1.3789,1.6034,1.0562
2017/12/26,8.5219,5.6869,11.0151,10.951,7.1173,16.2436,17.3586,7.2114,15.5475,22.05,14.0726,0.5587,1.284,1.3865,1.6318,1.0712
2017/12/27,8.4977,5.9463,10.4797,10.9809,7.2469,16.1477,17.2021,7.2591,15.0449,21.941,14.2006,0.5616,1.2784,1.3875,1.6279,1.0719
2017/12/28,8.5462,5.9263,10.4797,10.9311,7.1472,16.2148,17.1923,7.4295,14.935,22.0401,14.0923,0.5646,1.2859,1.4008,1.6396,1.0794
2017/12/29,8.6069,6.0061,10.569,11.1003,7.1771,16.2532,18.1023,7.5658,14.9428,22.1095,14.0824,0.5656,1.2887,1.4114,1.6415,1.0854
2018/1/2,8.6978,6.0061,10.6483,11.2596,7.2867,16.3491,18.0338,7.5522,15.1313,22.2186,14.3188,0.5685,1.2933,1.4104,1.6494,1.0914
2018/1/3,8.7039,6.1159,10.7375,12.1158,7.4064,16.397,17.9751,7.5999,15.2177,22.5953,14.4468,0.5705,1.2933,1.4047,1.664,1.0937
2018/1/4,8.6978,6.0261,10.6483,11.7474,7.4462,17.2025,19.2178,7.4295,16.741,24.8559,14.8801,0.5715,1.3036,1.4276,1.7452,1.12
2018/1/5,8.8555,6.066,10.7474,11.8669,7.4761,16.7901,18.6894,7.5386,16.2306,24.3007,14.7225,0.5725,1.3091,1.4247,1.7198,1.114
2018/1/8,8.8798,5.9962,10.7772,11.837,7.3864,16.8764,18.572,7.5931,16.1756,24.5089,14.7816,0.5705,1.3138,1.4181,1.7198,1.123
2018/1/9,8.8616,5.9762,10.8268,11.7873,7.2967,16.7614,18.4252,7.5931,15.9479,23.7355,14.8801,0.5666,1.3119,1.4181,1.7061,1.123
2018/1/10,8.8555,6.0261,10.5987,11.5583,7.0874,16.608,18.4252,7.5113,15.7359,23.5868,14.7521,0.5606,1.3101,1.4104,1.6963,1.1132
2018/1/11,8.8252,5.9263,10.5987,11.5683,7.1572,16.4929,18.2882,7.5318,15.7359,23.4777,14.693,0.5606,1.3082,1.4104,1.6983,1.114
2018/1/12,8.8555,6.076,10.5888,11.9665,7.6954,16.5792,18.3567,7.6545,15.9636,24.023,14.8505,0.5676,1.3138,1.4114,1.7178,1.1252
2018/1/15,8.6796,5.8565,10.1526,11.5284,7.2269,16.2723,18.3176,7.3477,15.7045,23.2398,14.3483,0.5606,1.298,1.3999,1.6983,1.1087
2018/1/16,8.9465,5.9163,10.2616,12.6833,7.4761,16.5792,18.6209,7.6681,16.3641,24.1916,14.7619,0.5636,1.3082,1.4104,1.7227,1.129
2018/1/17,9.0011,5.6968,10.2418,13.9476,7.5559,16.56,18.435,7.7976,16.3013,24.38,14.7915,0.5676,1.3073,1.419,1.7227,1.1372
2018/1/18,9.0011,5.6968,10.0832,13.5195,7.6456,16.3874,18.3469,7.6204,16.0971,24.3899,14.6733,0.5676,1.311,1.4133,1.7325,1.1395
2018/1/19,9.0618,5.7168,10.1327,12.9421,7.5659,16.3874,18.3959,7.4636,16.0343,24.9253,14.6634,0.5656,1.3082,1.4181,1.7413,1.138
2018/1/22,9.0314,5.6669,10.1129,12.5041,7.7951,16.4066,18.5035,7.3682,15.9793,24.8955,14.5453,0.5715,1.298,1.4133,1.7325,1.1312
2018/1/23,9.086,5.7467,10.1228,12.5339,7.6655,16.4737,18.4252,7.2182,16.1207,25.2723,14.5157,0.5646,1.298,1.4037,1.7344,1.1305
2018/1/24,9.1346,5.7467,10.1327,12.5538,7.526,16.6271,18.7481,7.225,16.2149,25.0839,14.4862,0.5666,1.3054,1.4267,1.7344,1.1335
2018/1/25,9.0375,5.6669,10.1724,12.8625,7.5958,16.5696,18.5916,7.1841,16.2071,24.1718,14.2991,0.5646,1.3063,1.4305,1.6728,1.138
2018/1/26,9.1528,5.6669,10.2517,12.5339,7.4861,16.5217,18.4839,7.3273,16.2777,24.2907,14.2892,0.5626,1.311,1.4267,1.6826,1.144
2018/1/29,9.0375,5.6071,10.1625,12.0561,7.1771,16.3203,18.2784,7.1637,15.9322,23.5769,13.9839,0.5518,1.3063,1.4171,1.6464,1.144
2018/1/30,8.9405,5.6968,10.2121,12.2154,7.197,16.2244,18.3665,7.1501,15.6652,23.6265,14.0233,0.5567,1.3101,1.4286,1.6445,1.1402
2018/1/31,8.9283,5.5572,9.9444,11.7873,7.1273,16.4258,18.0925,6.9047,15.3669,23.5174,13.9938,0.5518,1.3082,1.4085,1.6503,1.138
2018/2/1,8.7342,5.188,9.3792,11.1003,6.5989,16.0039,17.8479,6.7275,15.6024,22.2285,13.2256,0.5182,1.2924,1.3875,1.6015,1.1162
2018/2/2,8.7282,5.0084,9.3098,10.8515,6.5989,15.8408,17.9947,6.6934,15.4218,22.4268,12.9795,0.5212,1.297,1.3884,1.62,1.1117
2018/2/5,8.7767,4.9685,9.2107,10.8913,6.7584,15.7354,17.9555,6.6457,15.2177,23.0613,12.684,0.5231,1.2942,1.376,1.6386,1.105
2018/2/6,8.4431,4.7391,8.2886,10.0152,6.2999,14.7669,17.4663,6.6184,15.2177,22.1095,11.522,0.5044,1.23,1.3368,1.5848,1.0817
2018/2/7,8.3521,4.7989,8.4473,9.8957,6.3497,14.8628,17.4271,6.7888,15.2255,21.6039,11.2462,0.5093,1.2328,1.3358,1.5848,1.0854
2018/2/8,8.3339,4.9486,8.5266,10.0152,6.4494,14.882,17.4761,6.7752,15.2255,21.6733,11.3546,0.5064,1.2402,1.3483,1.5858,1.0817
2018/2/9,7.9275,4.8288,8.1201,9.8659,6.1205,14.1053,17.0553,6.782,14.6759,20.196,11.0099,0.4955,1.2058,1.3196,1.5125,1.0584
2018/2/12,7.9943,4.9885,8.4373,10.0451,6.2401,14.4313,17.2706,6.8706,14.6837,21.0189,11.1576,0.4945,1.2188,1.3473,1.5614,1.0622
2018/2/13,8.1156,5.1381,9.2801,10.0451,6.2201,14.4505,17.2608,6.857,14.6916,21.2965,11.2561,0.4975,1.2198,1.3463,1.5741,1.0719
2018/2/14,8.0913,5.1681,10.2121,10.055,6.3298,14.5176,17.2412,6.8842,14.6602,21.7328,11.3053,0.5014,1.2123,1.3416,1.5829,1.0779
2018/2/22,8.1823,5.198,10.6285,10.3039,6.5391,14.6806,17.4761,6.8979,14.8486,22.0897,11.5121,0.5103,1.2291,1.3511,1.5975,1.0892
2018/2/23,8.2551,5.1681,10.4103,10.503,6.6887,14.7765,17.6131,6.857,15.2491,22.6449,11.8666,0.5113,1.2365,1.3483,1.6151,1.0967
2018/2/26,8.3157,5.2179,10.5392,10.6922,6.8083,14.9299,17.7598,6.8365,15.2726,23.329,12.1818,0.5113,1.2458,1.3511,1.6269,1.0989
2018/2/27,8.1883,5.2379,10.7871,10.6623,6.7684,15.0354,17.6913,6.7888,15.2726,23.9536,12.0045,0.5093,1.2328,1.3396,1.6415,1.0892
2018/2/28,8.158,5.2179,10.5789,10.7021,6.7784,14.9011,17.5446,6.7615,15.1234,23.8148,11.9257,0.5083,1.2319,1.3368,1.6415,1.0914
2018/3/1,8.2187,5.2878,10.6186,10.7121,6.7784,15.0258,17.5739,6.7615,15.2962,23.9933,12.3886,0.5073,1.23,1.3349,1.6435,1.0937
2018/3/2,8.1398,5.3576,10.4103,10.5528,6.9179,15.0737,17.6718,6.7479,15.1706,24.1321,12.8711,0.5093,1.2272,1.332,1.6367,1.0922
2018/3/5,8.2793,5.5771,10.45,10.5329,7.0276,15.2272,17.7109,6.8502,15.2883,23.9041,13.6491,0.5103,1.2281,1.3368,1.6318,1.0794
2018/3/6,8.3097,5.5871,10.4103,10.8017,7.0674,15.1696,17.7892,6.8502,15.5632,23.8049,13.4817,0.5133,1.2281,1.3387,1.6259,1.0944
2018/3/7,8.2429,5.4574,10.4203,10.6822,6.9179,15.1888,17.8968,6.8024,15.7673,23.6959,12.9598,0.5113,1.2235,1.3406,1.6239,1.1012
2018/3/8,8.2611,5.4774,10.4302,11.0406,6.8282,15.2655,17.9751,6.782,15.6181,23.7851,12.9893,0.5093,1.2356,1.3387,1.6298,1.0944
2018/3/9,8.3339,5.5372,10.569,11.0406,6.9777,15.3326,17.9751,6.7684,15.7752,23.6859,13.1272,0.5152,1.2365,1.3406,1.6415,1.0944
2018/3/12,8.3885,5.6569,11.0052,11.1103,7.0575,15.2463,18.0436,6.9183,15.783,23.8248,13.5408,0.5281,1.2468,1.3578,1.6503,1.1162
