ÈÕÆÚ,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH
2017/1/6,6.3229,19.99,13.7267,6.5165,6.8087,10.829,7.6645,10.2652,4.1736,9.3261,9.1721,4.4106,11.1997,5.1042,12.2244,8.2751,3.6346,32.07,8.283,3.7247,,,
2017/1/9,6.5075,19.89,13.8565,6.6427,6.9637,10.7957,7.5755,10.2746,4.2536,9.3261,9.0952,4.4568,11.2297,5.2331,12.475,8.2653,3.6732,31.7,8.3323,4.0942,,,
2017/1/10,6.5364,19.95,13.9263,6.6427,6.9056,10.9956,7.4672,10.1901,4.2749,9.3261,9.0414,4.4799,11.3595,5.3345,12.3786,8.2358,3.6636,31.64,8.3817,4.0261,,,
2017/1/11,6.3287,20.79,13.6668,6.5068,6.77,10.8157,7.4633,10.0212,4.2109,9.3261,8.5493,4.426,11.06,5.2516,12.2051,8.452,3.49,31.08,8.3422,3.9872,,,
2017/1/12,6.3402,20.17,13.2974,6.4582,6.6925,10.6224,7.3124,10.0682,4.2003,9.3261,8.5955,4.3336,10.9402,5.1318,12.2147,8.1768,3.4611,30.72,8.046,4.0164,,,
2017/1/13,6.3575,19.6,13.0478,6.4096,6.6441,10.4425,7.0687,9.8523,4.2003,9.3261,8.6954,4.2951,10.6807,5.0765,12.2051,7.8918,3.3454,30.77,8.0559,4.0748,,,
2017/1/16,6.2018,19.6,12.2791,6.0115,6.5278,9.3962,6.6702,9.5521,4.131,9.3261,7.942,4.0719,10.0119,4.8462,11.241,7.4299,3.3069,28.85,7.819,4.1039,,,
2017/1/17,6.2883,19.11,13.507,6.0115,6.8571,9.2896,7.0338,9.6741,4.1789,9.3261,8.1418,4.0719,10.1716,4.966,11.4628,7.5085,3.384,29.57,7.8584,4.4735,10.2561,,
2017/1/18,6.4268,18.76,13.4472,5.9046,6.8571,9.223,7.0377,9.5802,4.2269,9.3261,8.211,4.0488,10.0119,4.966,11.4435,7.4102,3.3743,32.1,7.9473,4.3471,11.2796,,
2017/1/19,6.4037,18.83,12.8282,5.8269,6.8571,9.1097,6.9255,9.6084,4.2376,9.3261,8.2495,4.0873,9.9919,4.9844,11.4146,7.3316,3.3454,32.54,7.9769,4.2595,12.4055,,
2017/1/20,6.6345,19.22,13.4072,5.9144,6.9734,9.263,6.9874,9.6553,4.2749,9.3261,8.4571,4.1412,10.2115,5.1042,11.6074,7.4201,3.4033,32.49,7.9967,4.3762,13.6475,,
2017/1/23,6.6345,19.15,13.517,5.9629,6.9152,9.4229,6.9874,9.7397,4.2962,9.3261,8.3879,4.272,10.4112,5.1502,11.6556,7.4692,3.4418,34.16,8.1053,4.3276,15.0122,,
2017/1/24,6.8537,19.03,13.5769,5.9532,7.0993,9.3296,6.9874,10.0306,4.3762,9.3261,8.2802,4.2643,10.3213,5.2884,11.6749,7.4594,3.4515,34.32,8.1053,4.386,16.5134,,
2017/1/25,6.8421,19.5,13.4971,6.5456,7.1477,9.3429,6.9835,10.1526,4.3868,9.3261,8.2418,4.3567,10.531,5.2884,11.7423,7.479,3.5479,33.74,8.2435,4.4249,18.1648,,
2017/1/26,6.9229,19.5,13.4771,6.4776,7.1477,9.3629,7.1306,10.1808,4.3975,9.3261,7.8651,4.3336,10.4711,5.2976,11.8195,7.5478,3.5382,33.59,8.2731,4.4151,19.9799,,
2017/2/3,6.8652,19.33,13.4871,6.4873,7.1574,9.4362,7.0841,10.1057,4.4401,9.3261,7.7574,4.3182,10.5609,5.1963,11.7616,7.479,3.4997,33.22,8.2237,4.2887,21.9792,,
2017/2/6,6.871,19.26,13.4671,6.5165,7.1477,9.5895,7.0145,10.359,4.3815,9.3261,7.9496,4.3105,10.6308,5.27,11.8098,7.597,3.5286,36.01,8.3619,4.5027,23.9513,,
2017/2/7,6.8133,19.13,14.3556,6.4485,7.2445,9.6295,6.8094,10.2934,4.3655,9.3261,8.3571,4.2566,10.6607,5.2424,11.7327,7.5577,3.5093,37.01,8.3422,4.5124,23.4259,,
2017/2/8,7.0671,19.21,14.2258,6.4873,7.3317,9.8627,6.8017,10.3966,4.4774,9.3261,8.3033,4.2413,10.6807,5.3345,11.8195,7.6658,3.5093,37.19,8.589,4.7652,24.6678,,
2017/2/9,7.1017,19.35,14.4854,6.6524,7.5351,9.8094,6.8868,10.8188,4.4828,9.3261,8.6262,4.3336,10.7705,5.6109,12.0701,7.6952,3.5575,37.21,8.6976,4.8041,24.2311,,
2017/2/10,7.1133,19.09,14.5453,6.6524,7.4673,9.5628,6.8946,10.6687,4.4721,9.3261,8.534,4.3105,10.7306,5.703,11.9737,7.7346,3.5672,37.22,8.5199,4.9306,24.04,,
2017/2/13,7.321,19.14,14.2857,6.6816,7.4383,9.5628,6.9681,10.6593,4.5734,9.3261,8.7954,4.3105,10.6408,5.703,12.0508,7.7247,3.5864,38.01,8.6285,4.8528,25.3297,,
2017/2/14,7.3094,19.05,14.6251,6.6719,7.4479,9.5628,6.9913,10.8845,4.5894,9.3261,8.6262,4.3336,10.5809,5.7583,11.9834,7.7542,3.5479,38.1,8.5199,4.9986,25.7801,,
2017/2/15,7.0902,18.79,14.6251,6.5262,7.1671,9.4296,6.8791,10.5279,4.5627,9.3261,8.7492,4.272,10.5609,5.6017,11.9641,7.6854,3.4708,37.55,8.3323,4.8625,28.3594,,
2017/2/16,7.1652,18.75,15.2541,6.5456,7.2058,9.4562,6.8404,10.6218,4.6267,9.3261,8.6185,4.2797,10.6408,5.6846,12.0701,7.7051,3.4997,37.37,8.431,4.9695,27.9636,,
2017/2/17,7.0671,18.7,15.1443,6.4776,7.109,9.2696,6.7862,10.4716,4.6267,9.3261,8.1572,4.2413,10.4511,5.6201,12.1569,7.5675,3.4708,37.26,8.2237,4.8722,26.2645,,
2017/2/20,7.3902,18.52,14.9945,6.6816,7.4286,10.1959,6.8868,10.7719,4.7972,9.3261,8.0496,4.3336,10.7306,5.9426,12.2533,7.7542,3.5093,36.79,9.0431,5.0473,27.3836,,
2017/2/21,7.321,18.52,14.7749,6.701,7.3801,10.5158,7.3975,10.7156,4.8399,9.3261,8.1188,4.3336,10.6907,5.8689,12.2051,7.7837,3.5768,36.87,8.9642,5.0375,27.1926,,
2017/2/22,7.4248,18.56,14.5752,6.7495,7.4479,10.3292,7.2466,10.8376,5.0105,9.3261,7.9958,4.349,10.8903,5.8965,12.2726,7.8132,3.6057,36.84,8.9345,5.0667,27.3632,,
2017/2/23,7.3787,18.44,14.8747,6.8564,7.4479,10.1959,7.3356,10.8,5.1171,9.3261,7.9881,4.4414,10.8504,5.8597,12.1473,7.882,3.8082,36.69,8.7963,5.0959,27.7043,,
2017/2/24,7.246,18.84,14.7749,6.7884,7.2349,10.1959,7.2737,10.847,5.1011,9.3261,7.942,4.3798,10.7805,5.7399,12.2244,7.8328,3.7407,37.83,8.6976,4.95,27.9636,,
2017/2/27,7.2344,18.58,14.3756,6.6524,7.1477,10.8956,7.235,10.4247,5.1917,9.3261,7.7728,4.2874,10.7705,5.6754,12.1955,7.7247,3.7311,38.32,8.589,4.843,27.8681,,
2017/2/28,7.2633,18.53,14.3656,6.7787,7.1574,11.2755,7.3163,10.4904,5.2503,9.3261,8.5493,4.3028,10.8703,5.7583,12.4076,7.7739,3.8275,38.26,8.7371,4.8722,27.602,,
2017/3/1,7.2114,18.57,13.7466,6.769,7.0993,11.0756,7.3434,10.4998,5.213,9.3261,8.9107,4.2874,10.8204,5.6938,12.504,7.7542,3.8082,38.43,8.6779,4.9111,27.7385,,
2017/3/2,7.0325,18.53,13.7666,6.6621,7.0024,11.2222,7.266,10.5279,5.277,9.3261,8.6031,4.2182,10.7506,5.6477,12.4365,7.6363,3.7311,38.1,8.5298,4.843,27.561,,
2017/3/3,7.0787,18.45,13.7766,6.6719,7.0121,11.0689,7.2853,10.5373,5.2237,9.3261,8.7031,4.1874,10.6707,5.6385,12.5136,7.6559,3.6539,37.92,8.5298,4.8333,27.4519,,
2017/3/6,7.1133,18.49,13.5669,6.7204,7.0702,11.0756,7.4362,10.7344,5.2237,9.3261,8.9107,4.2259,10.8005,5.6754,12.7257,7.7149,3.6925,41.28,8.6186,4.8139,29.0418,,
2017/3/7,7.1537,18.67,13.8764,6.8467,7.138,11.0556,7.3434,10.8094,5.2663,9.3261,9.2259,4.2336,10.8504,5.6109,12.6582,7.6756,3.6636,42.12,8.5791,4.7847,29.4308,,
2017/3/8,7.0787,18.95,14.126,6.8078,7.0121,10.7624,7.7187,10.725,5.261,9.3261,9.026,4.2182,10.7206,5.4727,12.475,7.6363,3.6346,41.77,8.5298,4.7652,29.4103,,
2017/3/9,6.8537,18.56,13.7766,6.7204,6.8959,10.5824,7.7187,10.8188,4.8612,9.3261,8.657,4.1643,10.6008,5.3713,12.3497,7.479,3.5672,42.34,8.3521,4.5221,28.7552,,
2017/3/10,6.8941,18.45,13.6967,6.6427,7.0315,10.4958,7.7651,10.7813,4.9465,9.3261,9.1721,4.1566,10.5908,5.4082,12.1569,7.4495,3.5768,43.25,8.4705,4.6291,28.5778,,
2017/3/13,7.0498,18.5,13.8664,6.6719,7.0993,10.7823,7.7341,10.8188,5.0371,9.3261,9.0106,4.1489,10.5809,5.4819,12.1762,7.4889,3.5864,42.66,8.5001,4.6291,28.9053,,
2017/3/14,6.9518,18.47,13.9663,6.5845,7.0412,10.729,7.6606,10.6593,4.9252,9.3261,8.7954,4.1489,10.5809,5.4451,11.9737,7.4594,3.5575,42.39,8.4804,4.6291,28.7347,,
2017/3/15,6.9864,19.19,13.9563,6.5553,7.0121,10.749,7.6606,10.5936,4.9678,9.3261,8.6723,4.1258,10.4611,5.4819,12.0508,7.4594,3.5768,41.74,8.4607,4.561,29.1237,,
2017/3/16,7.171,19.11,13.9563,6.633,7.0896,10.8956,7.5832,10.6968,5.1171,9.3261,8.8492,4.1566,10.521,5.574,12.2051,7.5478,3.6057,42.38,8.7173,4.6972,30.5362,,
2017/3/17,6.9979,18.69,13.8565,6.5068,7.0315,10.6491,7.7109,10.6593,5.0957,9.3261,8.657,4.1489,10.4611,5.4819,11.9834,7.4397,3.5575,42.24,8.5396,4.6096,29.035,,
2017/3/20,7.0671,18.53,13.2774,6.5068,6.9734,10.7357,7.5832,10.481,5.0638,9.3261,8.4109,4.1412,10.481,5.5003,12.2726,7.5085,3.4997,43.04,8.6976,4.7263,29.5399,,
2017/3/21,7.1017,18.59,13.2675,6.5165,7.0993,10.6224,7.8038,10.481,5.0797,9.3261,8.4648,4.1027,10.4711,5.4819,12.3015,7.4495,3.49,42.3,8.7667,4.8041,30.079,,
2017/3/22,6.9979,18.34,13.1976,6.3319,7.0121,10.5491,8.1829,10.4529,4.9572,9.3261,8.2264,4.0411,10.2914,5.4266,12.2533,7.3906,3.4804,41.23,8.747,4.6972,30.5976,,
2017/3/23,6.9114,18.16,13.4272,6.2737,6.9152,10.4292,8.0785,10.481,4.8985,9.3261,8.3725,4.0565,10.2315,5.3898,12.0508,7.3808,3.4515,41.63,8.6482,4.5805,30.4134,,
2017/3/24,7.0614,18.26,13.4571,6.3417,6.9637,10.7224,8.0282,10.5185,4.9198,9.3261,8.3879,4.0796,10.2315,5.4358,12.0508,7.4102,3.4033,40.28,8.9148,4.5999,31.7508,,
2017/3/27,7.1248,18.32,13.2275,6.3999,7.1574,11.0489,7.4362,10.5373,4.8825,9.3261,9.0183,4.0565,10.2215,5.4451,11.8966,7.3611,3.4033,41.88,8.9049,4.668,34.2278,,
2017/3/28,7.0383,18.07,13.2275,6.3222,7.0799,10.9889,7.2544,10.7625,4.8505,9.3261,8.7492,4.0334,10.1916,5.4266,11.9352,7.4299,3.384,42.69,8.7173,4.6777,31.2186,,
2017/3/29,7.0268,18.03,13.2275,6.264,6.983,11.1888,7.2428,10.7719,4.8665,9.3261,8.6723,4.0334,10.0718,5.3621,11.6749,7.3316,3.4129,43.41,8.7272,4.8139,29.9152,,
2017/3/30,6.9229,16.8,13.2275,6.1086,6.8571,11.4621,7.0648,11.0065,4.7599,9.3261,8.2418,3.9718,9.6525,5.5095,11.4242,7.0761,3.3743,40.92,8.6581,4.7555,28.9531,,
2017/3/31,6.9921,16.45,13.2175,6.1571,6.9056,11.2888,7.2157,10.8563,4.8505,9.3261,8.3264,3.9872,9.6226,5.4635,11.5303,7.0761,3.384,41.7,8.6482,4.9889,28.1274,,
2017/4/5,7.0498,17.6,13.3274,6.3222,6.9734,11.3954,7.2931,11.1191,4.8985,9.3261,8.3879,4.0257,10.0319,5.6293,11.7713,7.1449,3.4418,41.92,8.7272,4.9111,28.5505,,
2017/4/6,7.0902,17.16,13.4671,6.3708,6.9346,11.2755,7.324,10.8657,4.9945,9.3261,8.3725,4.0334,10.2016,5.6293,11.8291,7.2039,3.5093,42.37,9.132,4.9306,28.9121,,
2017/4/7,7.2287,17.19,13.527,6.3028,6.8378,11.4821,7.0996,10.9126,5.0211,9.3261,8.2341,4.0488,10.2614,5.5833,11.8677,7.1547,3.4997,42.18,9.0431,4.9111,28.2161,,
2017/4/10,7.2864,16.42,13.517,6.2057,6.8959,10.8756,7.0803,10.4904,5.0051,9.3261,7.9881,4.018,9.8821,5.6385,11.6556,7.0466,3.5093,42.5,9.359,5.1348,25.3979,,
2017/4/11,7.1825,16.52,13.557,6.2931,6.8668,10.6624,6.9874,10.4529,5.0051,9.3261,8.1649,4.1027,9.8821,5.6293,11.752,7.1449,3.49,42.13,9.3097,5.0375,25.9711,,
2017/4/12,7.1767,16.21,13.3573,6.4679,6.8765,10.3958,7.0338,10.3309,4.9358,9.3261,8.0035,4.0719,9.962,5.5556,11.7713,7.1351,3.4804,42.12,9.0629,4.9792,25.1045,,
2017/4/13,7.2287,16.29,13.2275,6.3902,6.8959,10.2492,7.0493,10.3778,4.9785,9.3261,7.9958,4.0565,9.9021,5.5648,11.8677,7.0859,3.4611,41.79,9.1122,5.0084,25.4116,,
2017/4/14,7.1191,16.01,13.0279,6.2348,6.6731,9.7761,6.8984,10.3027,4.9412,9.3261,7.9958,3.9795,9.6525,5.399,11.5592,6.9876,3.3936,42.04,8.3817,4.8722,24.6814,,
2017/4/17,7.1537,15.43,13.0878,6.196,6.5666,9.6028,7.0068,10.3309,4.9039,9.3261,7.7421,3.9026,9.4529,5.3161,11.241,6.8992,3.4129,37.84,7.9868,4.95,23.5419,,
2017/4/18,7.2575,15.12,13.0778,6.0892,6.6634,9.3229,7.1693,10.2558,4.9891,9.3261,6.9655,3.8795,9.2333,5.1871,10.9615,6.7125,3.4611,34.06,8.1842,4.9889,25.8961,,
2017/4/19,7.1133,14.51,11.77,5.9823,6.6344,9.203,7.3898,10.0682,4.8932,9.3261,6.4812,3.8102,8.7542,5.0397,10.5758,6.565,3.49,30.65,8.2435,4.9792,28.4891,,
2017/4/20,7.2633,14.94,11.77,5.992,6.6537,9.3096,7.5252,10.2371,4.8879,9.3261,6.5888,3.8025,8.6743,5.0489,10.4119,6.4569,3.49,28.45,8.0855,5.0959,31.3414,,
2017/4/21,7.2748,14.95,11.77,6.0018,6.7022,9.5295,7.4091,10.2277,4.8932,9.3261,6.9655,3.7794,8.5146,5.0397,10.4023,6.4471,3.49,30.65,8.046,5.0764,31.8668,,
2017/4/24,7.0037,14.23,11.77,5.9241,6.7215,8.8831,7.2002,10.2277,4.8452,9.3261,6.7349,3.6332,8.0455,4.8462,10.0649,6.1817,3.384,31.97,7.9769,4.8722,32.6379,,
2017/4/25,6.871,14.07,11.77,6.0115,6.7893,8.8698,7.1306,10.3403,4.8825,9.3261,6.7733,3.5485,8.0754,4.9475,10.1227,6.2407,3.3647,32.22,7.7005,4.7263,33.9003,,
2017/4/26,6.8768,14.21,11.77,5.8658,6.6634,8.9431,7.1151,10.2371,4.6853,9.3261,6.7118,3.5023,8.1053,4.9291,10.2288,6.113,3.3358,32.52,8.0263,4.8139,33.7911,,
2017/4/27,6.8768,14.04,11.77,5.7687,6.6925,9.0897,7.1035,10.04,4.7333,9.3261,6.7118,3.4407,8.1752,4.9752,10.3059,6.2014,3.3069,33.2,8.204,4.7652,36.1317,,
2017/4/28,6.8825,14.29,11.77,5.7881,6.6634,9.1363,7.1267,10.0212,4.7653,9.3261,6.7503,3.4715,8.305,5.0489,10.4505,6.2604,3.3647,34.97,8.51,4.8625,36.4251,,
2017/5/2,6.8768,14.1,11.77,5.7201,6.6634,9.203,7.0416,10.1808,4.7493,9.3261,7.25,3.4638,8.2251,5.141,10.6144,6.2702,3.4322,35.53,8.4705,4.8819,38.8543,,
2017/5/3,6.8018,14.19,11.77,5.6716,6.6247,9.4762,7.1267,10.2746,4.7493,9.3261,7.1193,3.4638,8.1752,5.1134,10.6144,6.2899,3.4515,36.32,8.204,5.0084,39.1887,,
2017/5/4,6.7441,14,11.77,5.6619,6.4504,9.3029,7.088,10.2277,4.7226,9.3261,7.0578,3.4792,8.1652,5.0212,10.4794,6.1228,3.4322,35.9,8.51,4.9306,37.7284,,
2017/5/5,6.7441,14.56,11.77,5.6521,6.2857,9.0297,7.0416,10.2652,4.8292,9.3261,6.9117,3.4484,8.0554,4.966,10.2288,6.0048,3.4225,35.9,8.4804,4.7847,36.002,,
2017/5/8,6.6056,14.25,11.77,5.5744,6.2567,9.1363,6.8288,10.04,4.8665,9.3261,6.8579,3.3253,7.7959,4.8923,9.8528,5.9361,3.3936,35.94,8.283,4.6291,35.8178,,
2017/5/9,6.4671,14.02,11.77,5.6036,6.3438,9.2296,7.0029,10.162,4.9198,9.3261,6.881,3.2175,7.9356,4.9199,9.9588,6.0147,3.4225,36.17,8.0954,4.6777,38.7793,,
2017/5/10,6.4037,13.59,11.77,5.5162,6.3148,9.2896,6.7707,10.0751,4.9252,9.3261,6.658,3.1251,7.7859,4.7909,9.6792,5.8083,3.3743,36.32,7.9572,4.6583,39.0454,,
2017/5/11,6.3806,13.52,11.77,5.4093,6.3438,9.3029,6.6934,10.0462,4.8932,9.3261,6.6657,3.0482,7.8059,4.7264,9.6118,5.6609,3.3743,36.27,7.9473,4.7166,42.3958,,
2017/5/12,6.3922,13.5,11.77,5.3705,6.3245,9.2496,6.7785,10.0944,4.9785,9.3261,6.5965,3.0174,7.8358,4.6988,9.4671,5.6117,3.384,36.45,7.8881,4.7166,44.4566,,
2017/5/15,6.4556,13.62,11.77,5.6327,6.3245,9.2496,6.8443,10.0365,5.0318,9.3261,6.6273,3.0636,8.1353,4.7172,9.4961,5.6314,3.4033,36.52,7.8584,4.7069,45.7463,,
2017/5/16,6.5883,13.59,11.77,5.691,6.4504,9.3696,6.8481,10.3164,5.0584,9.3261,6.7041,3.0866,8.1852,4.837,9.8817,5.769,3.4322,36.34,8.1546,4.7944,44.9206,,
2017/5/17,6.571,13.5,11.77,5.6327,6.4697,9.4096,6.8907,10.2681,5.0105,9.3261,6.8579,3.0866,8.2551,4.837,9.9781,5.769,3.4418,36.38,8.2928,4.7652,43.0577,,
2017/5/18,6.5652,13.3,11.77,5.6036,6.3729,8.9697,6.8481,10.2102,4.9785,9.3261,6.7503,3.0636,8.2351,4.8093,9.8528,5.7198,3.4129,36.34,8.3323,4.7263,43.8629,,
2017/5/19,6.5537,13.3,11.77,5.5647,6.3922,8.6499,6.6663,9.9786,4.9945,9.3261,6.8272,3.0559,8.1253,4.7909,9.8528,5.7395,3.3936,36.25,8.4508,4.6777,40.0689,,
2017/5/22,6.3979,13.02,11.77,5.4385,6.2373,7.7835,6.7282,9.8725,4.9998,9.3261,6.7503,2.9943,7.8258,4.6896,9.4768,5.5921,3.3454,36.2,8.1744,4.5707,40.0485,,
2017/5/23,6.3748,12.73,11.77,5.3025,6.1307,7.6569,6.6856,9.5926,5.0531,9.3261,6.5119,2.9096,7.6262,4.5145,9.1683,5.3464,3.2876,36.02,7.9967,4.3276,36.6366,,
2017/5/24,6.4671,12.72,11.77,5.3705,6.1501,7.7036,6.7243,9.5347,5.0318,9.3261,6.6426,2.8942,7.6562,4.6619,9.1297,5.3464,3.2972,36.07,7.7301,4.3373,37.5373,,
2017/5/25,6.6633,13.31,11.77,5.4579,6.2373,7.8968,6.7282,9.6023,5.0638,9.3261,6.6888,2.9558,7.7759,4.708,9.3033,5.4545,3.3454,36,7.7893,4.4155,39.1136,,
2017/5/26,6.6575,13.14,11.77,5.4288,6.4407,7.7502,6.7862,9.5926,5.0744,9.3261,6.5965,2.9558,7.746,4.708,9.352,5.4644,3.3261,36.1,7.7301,4.4546,38.9021,,
2017/5/31,6.6633,13.1,11.77,5.4482,6.4504,7.6703,6.8791,9.6312,4.9465,9.3261,6.9579,3.0174,7.6861,4.7264,9.274,5.4347,3.3069,36.34,7.7005,4.4546,37.6192,,
2017/6/1,6.6748,13.11,11.77,5.3219,6.4504,7.1705,6.6749,9.5444,4.9891,9.3261,6.8579,2.9404,7.2868,4.6527,8.9233,5.1476,3.2586,36.07,6.9304,4.2787,34.7191,,
2017/6/2,6.8133,13.06,11.77,5.4579,6.5472,7.3304,6.4823,9.5637,5.0264,9.3261,6.8425,3.0097,7.3367,4.7264,9.05,5.1773,3.2683,36.28,6.8021,4.2787,38.1924,,
2017/6/5,6.8075,13.25,11.77,5.4968,6.5956,7.4437,6.459,9.5926,5.0371,9.3261,6.8118,3.0559,7.4166,4.7264,9.1571,5.1872,3.2683,36.29,6.9502,4.3569,40.9287,,
2017/6/6,6.8825,13.3,11.77,5.4968,6.6344,7.8035,6.9024,9.5733,5.0424,9.3261,6.8272,3.0636,7.4565,4.7448,9.1864,5.3951,3.2586,36.36,6.8712,4.3666,41.229,,
2017/6/7,6.9402,13.66,11.77,5.5939,6.6731,7.8702,6.9374,9.7084,5.0851,9.3261,6.8887,3.102,7.6362,4.8554,9.4689,5.4644,3.2876,36.32,7.0193,4.4839,43.8084,,
2017/6/8,7.0787,14.21,11.77,5.5842,6.7797,7.8502,7.2175,9.6409,5.1384,9.3261,6.7964,3.0636,7.5863,4.8646,9.3909,5.4347,3.2972,36.32,7.2464,4.5132,44.6777,,
2017/6/9,7.1017,13.88,11.77,5.5744,6.7893,7.7702,7.1416,9.6505,5.1544,9.3261,6.8195,3.0482,7.6462,4.8646,9.352,5.4446,3.2779,36.23,7.2365,4.5034,44.4244,,
2017/6/12,7.4075,13.55,11.77,5.5647,7.0315,7.4503,7.0366,9.4961,5.2663,9.3261,6.6888,2.9866,7.5563,4.8646,9.1766,5.2565,3.3358,36.12,7.0094,4.6499,46.2794,,
2017/6/13,7.4594,13.67,11.77,5.6327,7.0121,7.6169,7.0483,9.5444,5.3303,9.3261,6.6811,3.0174,7.6262,4.9199,9.3227,5.3555,3.3743,36.09,7.0489,4.6988,47.1967,,
2017/6/14,7.471,13.57,11.77,5.6133,6.9346,7.6569,7.1475,9.5347,5.3996,9.3261,7.1039,3.0328,7.6262,4.883,9.3325,5.5535,3.3261,36.03,7.0983,4.6792,46.4437,,
2017/6/15,7.3729,13.62,11.77,5.6619,6.9249,7.8102,7.1591,9.5347,5.3196,9.3261,6.9655,3.1097,7.8159,4.8923,9.4591,5.5535,3.3454,36.04,7.0983,4.689,44.5545,,
2017/6/16,7.3729,13.73,11.77,5.6133,6.8668,7.8902,7.1416,9.4865,5.3196,9.3261,6.8579,3.0943,7.7959,4.8644,9.4494,5.5238,3.3358,39.64,7.0785,4.6304,47.6074,,
2017/6/19,7.1671,13.78,11.77,5.6716,6.9056,8.2167,7.1708,9.5251,5.3768,9.3261,6.8579,3.1097,7.8857,4.9202,9.5078,5.5733,3.3551,38.91,7.2266,4.7085,45.8824,,
2017/6/20,7.2276,13.63,11.77,5.6813,6.8959,8.1701,7.1591,9.6216,5.3253,9.3261,6.9425,3.0943,7.9057,4.9761,9.5858,5.5535,3.3551,41.87,7.2266,4.7867,46.0604,,
2017/6/21,7.2821,13.53,11.77,5.6518,6.8475,8.1567,7.095,9.6795,5.3768,9.3261,6.904,3.0789,7.8458,5.004,9.5663,5.5139,3.3743,42.2,7.3549,4.7965,44.9994,,
2017/6/22,7.1429,13.01,11.77,5.5437,6.8765,7.8369,6.9258,9.4865,5.394,9.3261,6.7733,3.0328,7.6362,4.9202,9.3227,5.3258,3.3358,41.4,7.3253,4.7281,44.7051,,
2017/6/23,7.2155,13.04,11.77,5.5535,6.8087,7.8435,6.8207,9.4672,5.4283,9.3261,6.7272,3.0174,7.6062,4.9668,9.3033,5.306,3.3069,40.01,7.3056,4.8844,45.636,,
2017/6/26,7.7482,13.11,11.77,5.6714,7.109,7.9168,7.0366,9.4961,5.6056,9.3261,6.8425,3.0559,7.726,5.1249,9.5273,5.3951,3.3647,40.88,7.4043,5.0211,45.8003,,
2017/6/27,7.7179,13.19,11.77,5.6813,7.0993,8.0568,7.3459,9.554,5.6628,9.3261,6.9194,3.1251,7.8258,5.1249,9.5663,5.4347,3.3743,41.03,7.4241,5.0016,45.4032,,
2017/6/28,7.7058,13.1,11.77,5.6714,7.1188,7.9168,7.3692,9.4575,5.6399,9.3261,7.0347,3.0713,7.6562,5.1807,9.5078,5.3852,3.3647,41.11,7.4241,4.9821,44.4792,,
2017/6/29,7.8632,13.15,11.77,5.7599,7.2163,8.0368,7.445,9.4575,5.6971,9.3261,7.0655,3.0636,7.6961,5.2365,9.6247,5.5139,3.4418,40.82,7.4241,5.07,44.5613,,
2017/6/30,7.8087,13.02,11.77,5.7697,7.1675,8.1301,7.7193,9.5347,5.6514,9.3261,7.0194,3.0636,7.6861,5.283,9.6832,5.4644,3.4515,41.45,7.4339,5.07,45.4169,,
2017/7/3,7.8995,13.42,11.77,5.8877,7.2846,8.1434,7.8593,9.7277,5.68,9.3261,7.1885,3.1713,7.8558,5.3574,9.8488,5.5931,3.5479,42.21,7.6709,5.2654,44.9925,,
2017/7/4,7.9903,13.17,11.77,5.8975,7.2846,8.0168,7.7018,9.6795,5.6628,9.3261,7.4192,3.1482,8.0754,5.2923,9.8001,5.6525,3.5093,41.75,7.6018,5.3044,48.8463,,
2017/7/5,8.2325,13.35,11.77,6.0843,7.4991,8.1434,7.6843,9.8339,5.7486,9.3261,7.5191,3.4638,8.2151,5.4504,10.0826,5.7218,3.6154,40.91,7.7005,5.5975,48.5246,,
2017/7/6,8.3354,13.15,11.77,6.0744,7.4601,8.2567,7.7601,9.7277,5.8001,9.3261,7.5114,3.5562,8.1553,5.4318,9.9365,5.6921,3.6154,40.75,7.5228,5.5291,47.9701,,
2017/7/7,8.9346,13.25,11.77,6.271,7.7916,8.5033,7.7601,9.9207,5.9374,9.3261,8.0496,3.5639,8.4248,5.6085,10.0923,5.8307,3.7704,40.83,7.6018,6.0176,47.7648,,
2017/7/10,9.4371,13.08,11.77,6.2317,7.7916,8.35,7.5209,9.9786,6.149,9.3261,7.9343,3.5023,8.3749,5.7387,9.9559,5.7713,3.7801,40.11,7.5919,6.1055,44.4244,,
2017/7/11,9.0678,13,11.77,6.045,7.5088,8.0168,7.5034,9.8435,6.1147,9.3261,7.7267,3.3868,8.0954,5.6178,9.7514,5.6228,3.6832,39.94,7.4734,5.7733,43.8357,,
2017/7/12,9.3463,12.98,11.77,6.0941,7.5966,7.9568,7.5326,9.8628,6.2119,9.3261,7.6575,3.6024,8.1253,5.6829,9.8488,5.6525,3.6832,39.98,7.4438,5.9101,45.0268,,
2017/7/13,9.1405,13.1,11.77,6.1334,7.6356,8.3566,7.7835,10.0076,6.2405,9.3261,7.9112,3.9641,8.6344,5.6364,10.0436,5.9197,3.7317,40.18,7.7005,5.832,44.0822,,
