ÈÕÆÚ,000026.SZ,000587.SZ,000663.SZ,000910.SZ,002084.SZ,002240.SZ,002301.SZ,002345.SZ,002348.SZ,002356.SZ,002489.SZ,002571.SZ,002572.SZ,002574.SZ,002575.SZ,002605.SZ,002615.SZ,002631.SZ,002678.SZ,002721.SZ,002731.SZ,002740.SZ,002790.SZ,002798.SZ,002853.SZ,002862.SZ,002867.SZ,002899.SZ,200026.SZ,200168.SZ,300329.SZ,300616.SZ,300640.SZ,300651.SZ,300703.SZ,300729.SZ,300749.SZ,600086.SH,600135.SH,600337.SH,600439.SH,600539.SH,600612.SH,600735.SH,600891.SH,600978.SH,601996.SH,603008.SH,603021.SH,603059.SH,603180.SH,603208.SH,603226.SH,603268.SH,603313.SH,603326.SH,603385.SH,603389.SH,603398.SH,603600.SH,603661.SH,603709.SH,603801.SH,603816.SH,603818.SH,603833.SH,603838.SH,603848.SH,603898.SH,603899.SH,603992.SH,900905.SH
2018/8/23,7.0717,2.75,6.88,12.677,4.45,12.11,11.0717,6.14,4.1,13.01,2.9292,5.88,24.7351,5.2652,4.17,6.339,5.6262,7.5011,6.1796,7.96,8.9053,7.1684,6.0983,17.948,18.7963,18.1636,17.2526,21.0519,5.2028,1.5,8.1297,87.3275,7.047,21.8577,11.4671,25.0275,,10.04,6.7913,4.8186,2.985,5.97,29.0544,5.3994,4.94,5.5729,3.5638,14.84,7.7435,24.0555,62.9093,23.6671,12.7224,14.7703,11.9623,9.8393,8.9659,11.3655,10.5871,6.7518,36.0017,24.6584,23.3838,37.3569,8.03,95.0594,9.9768,17.6588,21.5838,29.3764,,2.8971
2018/8/24,7.0911,2.93,6.82,12.8058,4.44,12.07,10.9357,6.16,3.93,12.53,2.939,5.87,24.4406,5.2552,4.12,6.3093,5.6656,7.4017,6.2093,7.66,8.9112,7.1684,6.0678,17.7569,18.4997,18.1636,16.9976,21.2307,5.1931,1.49,8.0998,87.2084,6.9944,22.0276,11.4344,24.8293,,10.04,6.7014,4.8473,2.9752,6.04,29.9465,5.3796,4.92,5.5729,3.554,14.75,7.5442,23.912,64.1575,23.6377,12.8212,14.7703,11.8716,9.3948,8.9367,11.5656,10.2942,6.7148,36.0116,24.43,23.2244,35.4301,7.91,99.1816,9.9768,17.0879,21.711,30.5169,,2.8933
2018/8/27,7.2077,2.91,6.93,13.5387,4.53,12.16,10.9454,6.21,3.98,12.93,2.9587,5.8,25.4909,5.3246,4.16,6.5867,5.7838,7.5309,6.2688,7.61,8.9875,7.2782,6.1837,19.5343,18.8853,18.4622,17.3637,21.2705,5.251,1.51,8.329,87.4069,7.1982,21.9925,11.6568,25.4438,,10.04,6.8312,5.0868,3.0245,6.13,31.358,5.439,4.98,5.6423,3.6129,15.16,7.6738,24.3823,64.7472,24.04,12.996,14.7802,12.0908,9.5232,9.1706,12.1576,10.4371,6.8628,36.4876,24.8273,23.8967,36.5052,7.97,103.2541,9.9768,17.7868,22.5426,30.8045,,2.9448
2018/8/28,7.2271,2.97,7.05,13.5981,4.54,12.17,10.8386,6.24,3.91,12.55,2.939,5.72,25.5301,5.3544,4.17,6.557,5.7543,7.6898,6.3085,7.44,8.9288,7.1284,6.1654,19.957,18.9446,18.3925,19.1027,22.105,5.2317,1.49,8.4087,86.8908,7.0733,21.8519,11.7614,25.9791,,10.04,6.8712,5.0964,3.0934,6.2,32.3873,5.4687,4.99,5.6622,3.6031,16.1,7.614,24.183,64.7177,24.0007,12.996,14.8598,12.0832,9.6417,9.1608,11.5489,10.5728,6.8998,36.2793,24.8173,24.7076,37.2103,7.98,97.8505,9.9768,17.7966,22.1317,31.1318,,2.9792
2018/8/29,7.3631,2.88,7.1,13.7962,4.55,12.08,10.7998,6.25,3.96,12,2.9194,5.59,23.8811,5.3544,4.08,6.557,5.6065,7.6203,6.1994,7.76,8.9699,7.0086,6.1044,19.3317,18.9248,18.2433,18.6712,21.4592,5.2317,1.49,8.4784,85.7298,7.093,21.805,11.5325,25.7015,,10.04,6.8512,5.1155,3.0737,6.17,33.593,5.3895,5.03,5.6622,3.5933,16.43,7.1854,23.9598,62.5358,24.1479,12.958,16.3418,12.1437,9.5923,9.1901,11.7407,10.3871,6.8535,36.0414,24.5293,24.3333,36.4145,8.78,97.1155,9.9768,17.708,22.0828,30.745,,2.9983
2018/8/30,7.3243,2.87,6.95,13.608,4.48,12.08,10.7318,6.13,3.84,11.02,2.8899,5.59,23.9008,5.2949,3.95,6.4381,5.4685,7.6402,6.1597,7.41,8.9699,6.9188,6.0556,18.8222,18.381,18.0143,18.3051,22.2043,5.2317,1.35,8.4585,84.797,6.8235,21.6175,11.4867,24.7996,,10.04,6.6814,5.1538,3.0047,6.06,33.6224,5.2706,4.95,5.6622,3.5638,15.85,7.2652,23.4019,62.2115,23.8928,12.9504,16.5407,11.9548,9.3157,9.1316,11.7073,9.9656,6.7148,35.2779,24.5393,24.3056,36.2609,8.27,99.3703,9.9768,17.2257,22.1904,30.2491,,2.9802
2018/8/31,7.4117,2.75,6.97,13.608,4.49,11.98,11.2174,5.99,3.74,10.88,2.8899,5.6,22.4873,5.2354,3.88,6.6362,5.301,7.4514,6.0804,7.12,8.9757,6.789,6.0252,18.5964,18.4799,17.4869,18.4228,21.6579,5.2124,1.37,8.329,81.6512,6.7446,21.6117,10.8064,24.2643,,10.04,6.6415,5.3167,3.0047,6.05,33.2303,5.0427,4.9,5.5927,3.4067,15.95,6.6772,23.115,62.0248,23.618,13.0948,15.5162,11.7356,9.2663,8.9172,11.749,9.6084,6.6778,34.9309,23.9236,23.5363,35.0392,8.04,95.1289,9.9768,16.8517,21.6425,29.7532,,2.9448
2018/9/3,7.2174,2.79,7.06,13.9051,4.52,11.84,11.0911,5.89,3.71,11.12,2.8801,5.58,21.6825,5.1759,3.83,7.2998,5.1434,7.3719,6.0804,7.03,8.9757,6.9687,6.0861,18.4922,18.3909,16.9594,17.854,21.5586,5.145,1.33,8.2493,82.4649,6.6263,21.7171,10.3027,23.7886,,10.04,6.7214,5.173,3.0146,5.94,33.2499,5.0923,4.93,5.4837,3.3871,15.73,6.428,24.0396,63.0862,23.0587,13.0644,15.0786,11.5618,9.1577,8.888,12.1993,9.5441,6.7795,34.6037,23.5263,23.7234,35.0461,7.79,94.8706,9.9768,16.2414,21.3196,30.5466,,2.9582
2018/9/4,7.2854,2.96,7.13,13.7466,4.71,11.73,10.9746,6.03,3.75,10.96,2.8899,5.53,21.9867,5.2354,3.91,7.3295,5.2222,7.4514,6.12,7.28,8.9523,6.9587,6.1654,18.4169,18.3909,17.029,18.377,23.7144,5.1835,1.35,8.329,82.7825,6.7314,21.9222,10.4335,23.9174,,10.04,6.7913,5.1634,3.1131,6,33.8674,5.2409,5,5.444,3.3969,15.43,6.3981,23.9917,62.2115,23.2746,12.8592,14.9692,11.6601,9.2663,9.0342,12.6829,9.7727,6.8073,35.2085,23.576,23.5987,34.9624,7.85,95.3375,9.9768,16.4382,21.9458,30.6855,,2.985
2018/9/5,7.1203,2.95,7.21,13.3802,5,10.95,10.9746,6.03,3.65,10.77,2.8702,5.57,20.5733,5.166,3.89,6.9829,5.2025,7.3322,6.0605,7.06,8.9112,6.789,6.0495,17.5774,18.1536,16.8001,17.9129,24.8371,5.1546,1.32,8.0799,79.9642,6.5934,21.9339,10.1261,23.5705,,10.04,6.7014,5.0868,3.0639,5.98,33.3185,5.2409,4.92,5.3151,3.2987,15.01,6.3981,24.5337,59.0272,23.3139,12.5704,15.3571,11.388,9.2268,8.9952,12.7747,9.5155,6.724,34.6136,23.3774,22.663,33.2868,7.75,94.2051,9.9768,16.3497,21.4762,30.0408,,2.9735
2018/9/6,7.2077,2.9,7.05,13.2613,4.85,10.95,10.858,5.89,3.63,10.3,2.8702,5.55,19.9549,5.2354,3.86,7.5177,5.2419,7.1434,6.001,7.07,8.9405,6.6892,6.0069,17.5137,18.0152,16.6707,18.207,23.3071,5.1642,1.32,8.05,77.2451,6.5408,22.0217,10.2046,22.8965,,10.04,6.7413,4.8856,3.0343,5.94,34.0929,5.1913,4.93,5.2853,3.23,14.81,6.448,24.725,58.0346,23.3041,12.4944,14.6907,11.713,9.1873,8.849,12.6913,9.1441,6.946,34.4946,23.2483,21.8799,33.1612,7.58,89.7551,9.9768,16.0051,21.3294,29.7036,,2.9735
2018/9/7,7.4505,3.04,7.01,13.1128,4.68,10.95,10.9357,5.95,3.63,10.28,2.8801,5.53,20.3868,5.2354,3.94,7.4187,5.3601,7.2825,5.9117,7.26,8.9934,6.6592,5.9093,17.6816,17.9262,16.7006,18.1155,23.8535,5.2317,1.34,8.1297,79.8352,6.5737,22.1096,10.0738,22.837,,10.04,6.7713,4.8186,3.0934,6.02,34.3184,5.3102,5.14,5.2853,3.2496,14.95,6.5775,25.0678,58.5162,23.5984,12.4944,14.5514,11.5543,9.1873,9.0049,12.7663,9.0726,6.9368,34.5739,23.2681,21.9908,33.5172,7.6,91.2153,9.9768,16.202,21.5349,29.535,,2.9706
2018/9/10,7.1786,2.97,7.15,12.7761,4.45,10.75,10.9357,5.86,3.57,10.2,2.8407,5.46,19.5231,5.166,3.9,7.0522,5.4587,7.203,5.9217,7.05,8.8994,6.6293,5.7568,17.0506,17.0857,16.3025,17.586,22.8898,5.1931,1.34,8.0301,78.3963,6.6394,21.9397,11.0811,21.9846,,10.04,6.5915,4.7898,3.123,5.93,33.3283,5.1517,5.16,5.1366,3.2005,14.55,6.4579,25.7453,57.0027,23.3139,12.198,14.4022,11.184,9.0391,8.8782,12.708,9.044,6.761,33.8105,22.7517,21.1383,32.9657,7.3,84.0138,9.9768,15.4539,21.0946,28.9697,,2.9324
2018/9/11,7.2951,2.98,7.12,12.6077,4.47,10.76,10.8872,5.71,3.62,11.22,2.8309,5.34,19.6408,5.1363,3.98,7.1017,5.5079,7.0937,5.9415,7.13,8.9464,6.6592,5.7385,16.819,17.0165,16.4717,17.5925,23.9529,5.2317,1.34,8.1397,76.7489,7.3034,22.0979,10.8522,22.1432,,10.04,6.5616,4.7802,3.1131,5.92,34.9947,5.3201,5.2,5.1267,3.23,14.48,6.5476,25.5141,57.1992,23.0489,12.1676,14.4221,11.3276,9.0391,8.8977,12.9831,9.1583,6.7888,33.8501,22.851,21.1522,33.6499,7.35,83.7257,9.9768,15.5523,20.5565,28.5631,,2.9744
2018/9/12,7.266,2.93,7.08,12.5582,4.45,10.77,10.6347,5.92,3.6,10.68,2.8211,5.27,19.6408,5.166,3.94,6.9234,6.0302,7.1136,5.9316,7.22,8.9816,6.6093,5.6654,16.819,17.0264,16.3323,17.4814,24.0721,5.1642,1.36,8.0699,77.3543,7.4283,22.2151,10.4008,22.4405,,10.04,6.6115,4.5695,3.0934,5.93,33.8674,5.2607,5.2,5.1366,3.2104,14.38,6.6174,25.6417,58.4769,23.0587,12.198,14.1237,11.4485,9.0194,8.8685,13.4251,9.0226,6.8443,33.9493,22.9305,21.1383,33.1612,7.45,84.2621,9.9768,15.6016,20.4782,28.5135,,2.9506
2018/9/13,7.4505,2.93,7.16,12.4591,4.44,10.76,10.7124,5.9,3.62,10.75,2.8309,5.33,19.8764,5.2255,3.93,7.072,5.9021,7.1235,5.9613,7.25,9.0403,6.6592,5.7263,17.369,17.1549,16.3423,17.9259,23.4859,5.2413,1.35,8.2194,79.0909,7.2179,22.344,10.3877,22.7577,,10.04,6.6914,4.5312,3.1131,5.97,35.2888,5.3102,5.23,5.1465,3.2202,14.44,6.5875,25.4822,58.9781,23.2452,12.2816,13.895,11.4787,9.1182,8.8977,14.0755,8.9726,6.8443,34.1377,23.139,21.6096,32.1838,7.47,85.9011,9.9768,15.8083,20.2531,28.2061,,2.9869
2018/9/14,7.4894,2.84,7.03,12.3304,4.42,10.75,10.7026,5.78,3.51,10.21,2.8309,5.29,20.4555,5.1759,3.83,7.2008,5.5671,7.1235,5.9713,7.17,9.0638,6.6392,5.7385,17.3053,17.066,16.3323,17.9978,23.784,5.2028,1.3,8.1596,77.255,6.9549,22.1565,9.8906,22.1432,,10.04,6.6914,4.3587,3.0836,5.89,35.8279,5.2211,5.18,5.0969,3.1809,14.12,6.4779,25.012,57.7987,23.2746,12.2132,13.8154,11.456,9.2071,8.8685,13.842,8.6797,6.8165,33.87,23.1986,21.173,31.5555,7.37,87.7884,9.9768,15.6311,20.2727,28.0176,,2.9907
2018/9/17,7.3923,2.83,6.84,11.9837,4.34,9.68,10.7026,5.72,3.53,9.88,2.7523,5.23,19.9255,5.1164,3.7,6.9928,5.4981,6.9348,5.9415,6.97,9.0168,6.5494,5.7629,16.3905,16.7693,16.3323,17.7494,24.1118,5.1835,1.3,7.9803,74.3077,6.6,22.1975,9.4196,21.9053,,10.04,6.5316,4.3108,3.0245,5.91,35.8377,5.122,5.16,4.9978,3.1122,13.95,6.3084,23.9917,54.1525,22.107,11.8484,13.4375,11.3805,9.128,8.5956,14.3423,8.3011,6.7333,33.1462,22.2452,20.0294,31.9744,7.22,82.0769,9.9768,15.011,19.2845,28.1961,,2.9783
2018/9/18,7.5671,2.9,7.09,11.9342,4.42,9.72,10.6444,5.73,3.66,9.96,2.7818,5.17,19.9353,5.1858,3.79,7.2305,5.4587,7.0937,5.9812,6.92,9.0638,6.5993,5.7873,15.991,16.888,16.3921,18.632,23.5356,5.2606,1.34,8.1795,77.7711,6.692,22.2502,9.5766,22.3712,,10.04,6.6614,4.3108,3.0639,5.98,36.1318,5.2805,5.35,5.1267,3.1711,14.45,6.4081,24.3026,56.0199,22.4406,12.046,13.4275,11.4334,9.1972,8.7028,14.359,8.5368,6.798,33.4932,22.7815,20.7918,32.6166,7.29,87.0136,9.9768,15.4834,19.7639,28.6821,,2.9916
2018/9/19,7.5671,2.91,7.11,12.7463,4.45,10.02,10.6541,5.79,3.71,10.24,2.7916,5.18,21.4862,5.2255,3.83,7.1611,5.4981,7.1533,6.0109,6.94,9.2282,6.6392,6.0556,16.5526,17.4516,16.5413,18.8477,23.5257,5.2702,1.35,8.4087,84.3702,6.6854,22.5139,9.6093,22.4901,,10.04,6.7214,4.4162,3.1131,6,36.269,5.3102,5.48,5.1168,3.2104,14.6,6.4081,24.0396,58.2017,22.9704,12.1372,13.5767,11.6903,9.4244,8.849,14.2423,8.6511,7.0662,34.3756,23.139,21.2908,33.5242,7.41,92.1092,9.9768,16.3989,20.5369,29.1582,,2.9935
2018/9/20,7.6448,2.99,7.15,12.6671,4.45,10.11,10.6735,5.76,3.8,9.98,2.7719,5.21,21.6236,5.2057,3.86,7.0819,5.4291,7.1533,5.9911,7.1,9.1988,6.6692,6.2386,16.6163,16.9869,16.4219,19.0242,21.1711,5.251,1.35,8.4186,81.8397,6.8038,22.8126,9.4719,22.3811,,10.04,6.7613,4.3587,3.1131,5.98,35.5339,5.3697,5.42,5.1267,3.1907,14.34,6.5875,23.4338,57.9265,22.9704,11.9472,13.527,11.7507,9.2466,8.8587,14.2589,8.5868,7.0108,34.5839,22.7815,21.2838,34.3061,7.43,91.2848,9.9768,16.0642,20.2727,29.6342,,2.9744
2018/9/21,7.6254,2.98,7.16,12.7959,4.5,10.33,10.6735,5.84,3.77,10.04,2.8014,5.3,21.8886,5.2652,4.02,7.2107,5.4685,7.2428,5.9514,7.11,8.8466,6.7091,6.0922,16.7032,17.0956,16.5911,19.2007,20.7737,5.2799,1.35,8.4884,84.0527,6.7775,22.8478,9.6289,23.3425,,10.04,6.8312,4.3971,3.1525,6.08,36.1514,5.3994,5.59,5.1663,3.2595,14.59,6.5875,23.9598,58.7127,23.2354,12.084,13.8154,12.9296,9.3651,8.9562,12.833,8.7297,7.1032,34.6434,22.9702,21.866,35.095,7.49,95.9533,10.9715,16.3792,20.5271,29.7235,,3.006
2018/9/25,7.5963,2.98,7.11,12.4789,4.5,10.25,10.4307,5.77,3.66,9.99,2.8801,5.25,21.3978,5.2751,3.95,7.181,5.5769,7.3719,6.0208,7.05,9.733,6.6093,5.9703,16.8902,16.8682,16.5911,19.2857,20.6545,5.2606,1.32,8.5183,82.5939,6.6854,22.5724,9.6289,23.9571,9.7129,10.04,6.8113,4.3587,3.1525,6.09,35.7691,5.3994,5.65,5.1663,3.23,14.7,6.4779,24.0236,58.1722,23.3629,12.0764,13.9348,12.9296,9.3157,8.9172,11.5489,8.6011,7.1032,34.2567,23.0695,21.6789,34.4178,7.43,93.2813,10.5438,16.3693,20.1357,30.0012,,3.005
2018/9/26,7.606,2.97,7.08,12.3601,4.5,10.38,10.3239,5.8,3.67,10.09,2.8899,5.39,21.1721,5.2652,3.94,7.1116,5.5178,7.2924,5.9911,6.92,9.7271,6.6193,6.0861,16.7918,16.8287,16.621,20.2075,20.3664,5.251,1.34,8.4784,83.2886,6.7512,22.6017,9.5374,24.0364,10.6842,10.04,6.8113,4.3587,3.1131,6.13,37.2493,5.3498,5.71,5.2655,3.2398,14.64,6.5277,23.9758,59.0567,23.5101,12.0992,13.9746,13.4359,9.3849,8.9659,10.3982,8.5868,7.1032,34.217,23.2979,21.4155,34.4946,7.46,92.8741,11.5982,16.4382,20.8695,30.745,,3.0575
2018/9/27,7.5963,3.05,6.92,12.1125,4.37,9.94,10.2073,5.76,3.54,9.38,2.8309,5.26,21.5549,5.2156,3.83,6.9531,5.3404,7.0143,5.8919,7.06,9.7037,6.4895,5.8605,15.5614,16.1168,16.1034,19.946,19.1146,5.1835,1.34,8.5083,86.1069,6.4685,22.6017,9.0795,23.7985,11.7548,10.04,6.6415,4.4066,3.0737,6.25,36.5239,5.1616,5.61,5.1862,3.1907,13.74,6.3184,23.2744,57.2975,23.1372,11.8712,13.7856,13.5719,9.1577,8.8197,9.3559,8.1654,6.9593,33.2156,22.275,21.4086,34.7599,7.31,92.884,12.0358,16.1626,20.3021,30.0904,,3.0499
2018/9/28,7.5865,2.98,6.97,12.1323,4.39,10.64,10.4696,5.73,3.57,9.35,2.8407,5.28,21.4469,5.2156,3.84,6.9531,5.3799,7.0739,5.9316,6.92,9.7154,6.5294,5.9703,16.4866,16.2947,16.203,20.1487,19.1444,5.2317,1.37,8.6577,88.7267,6.554,22.9474,9.2888,24.6013,12.9303,10.04,6.7314,4.4066,3.1033,6.31,37.2885,5.1913,5.72,5.2159,3.2104,14.3,6.4081,23.8642,58.8602,23.1372,12.0232,13.8353,13.4812,9.2565,9.0244,8.8055,8.3725,7.0456,33.6717,22.5332,21.7205,34.7669,7.68,94.1157,11.3097,16.3103,20.4684,30.7946,,3.1081
2018/10/8,7.3534,2.85,6.74,11.439,4.2,10.16,10.4793,5.61,3.32,8.98,2.7523,5.15,19.9157,5.0966,3.67,6.5074,5.2813,6.7659,5.8125,6.64,9.6567,6.2399,6.0252,15.5024,16.008,15.4864,19.3642,17.7535,5.1353,1.34,8.3987,82.8619,6.3305,22.672,9.3019,24.0859,14.2217,10.04,6.4917,4.3683,3.0639,6.25,36.4161,5.0724,5.63,5.1564,3.1515,13.15,6.2985,23.4497,54.4867,22.2149,11.5748,13.4872,13.1941,8.9502,8.6638,7.9216,7.951,6.8537,32.7694,21.9672,20.8749,32.7982,7.49,87.4308,10.7925,15.2078,19.5096,29.7036,,3.0308
2018/10/9,7.4408,2.91,6.95,11.2905,4.23,10.58,10.5084,5.62,3.34,9.07,2.7523,5.15,20.0433,5.0867,3.69,6.5272,5.1631,6.7957,5.8125,6.67,9.6743,6.2798,6.0374,15.3547,15.8696,15.4963,19.1354,17.9125,5.145,1.34,8.5083,87.0397,6.4291,22.6134,9.5635,24.3833,15.6455,10.04,6.5017,4.445,3.054,6.28,36.6121,5.1121,5.69,5.1663,3.1809,13,6.2088,24.3982,55.3319,22.107,11.59,13.527,13.4737,8.9799,8.6736,7.9466,8.1296,6.8729,32.8685,22.4438,20.8957,31.9325,7.46,90.1425,10.872,15.3063,19.4508,29.2573,,3.0356
2018/10/10,7.6837,2.87,6.92,11.1518,4.19,10.17,10.489,5.56,3.34,9.2,2.7424,5.18,20.3279,5.0867,3.67,6.7749,5.2025,7.0739,5.7927,6.56,9.645,6.3098,6.0922,15.3842,16.2255,15.8546,19.2204,18.0118,5.1931,1.33,8.4684,85.4817,6.554,22.6545,9.7336,24.3932,17.2128,10.04,6.5116,4.4354,3.0245,6.2,37.6708,5.122,5.78,5.1267,3.2202,12.76,6.1091,25.1714,54.8405,22.156,11.8864,13.5668,13.0656,9.0194,8.81,7.7465,8.1153,6.9113,33.0966,22.8907,20.5353,31.4159,7.47,89.9438,10.6632,15.5031,20.0085,29.7532,,3.0594
2018/10/11,7.2174,2.58,6.25,10.4882,3.79,9.15,10.3433,5.13,3.02,8.28,2.5557,4.66,18.6495,4.6901,3.3,6.1509,4.6803,6.4778,5.4059,5.9,9.3867,5.6808,5.4824,13.8586,17.8471,14.5309,18.5208,16.2136,5.039,1.3,7.791,78.6741,5.9295,22.2912,8.9225,21.9549,18.9346,10.04,5.8625,4.1959,2.7388,5.89,35.2888,4.6068,5.61,4.6209,2.9158,11.5,5.5012,22.82,49.3564,20.2917,10.7616,13.3977,12.7029,8.1797,7.9816,6.971,7.301,6.2201,29.8147,20.6662,18.7958,28.7141,6.79,86.7653,9.5988,14.007,19.1378,28.7615,,2.9735
2018/10/12,7.2271,2.5,6.21,10.102,3.77,8.82,10.4598,5.06,2.91,7.89,2.4869,4.33,18.247,4.7,3.15,6.0419,4.6901,6.3883,5.4555,5.73,9.598,5.3613,5.3116,13.8586,17.7284,15.974,19.8741,15.4983,5.0775,1.3,7.7611,79.5871,6.5211,22.2034,9.158,22.0837,18.2117,10.04,5.5029,4.2055,2.6895,5.72,37.4355,4.4186,5.48,4.3334,2.8962,11.66,5.6507,22.9077,46.9289,20.5763,10.7388,13.3678,13.2772,8.2093,7.9816,6.8043,7.0223,6.0474,28.9521,20.408,18.1581,28.7281,6.98,82.951,9.748,14.2727,19.7346,29.1086,,3.0107
2018/10/15,7.266,2.27,6.19,9.7752,3.71,8.9,10.489,5.07,2.88,8.68,2.4377,3.95,17.1379,4.7,3.09,6.032,4.6803,6.2592,5.3563,5.45,9.7389,5.0019,5.4153,14.5771,17.9657,17.5764,19.4034,15.5977,5.0294,1.24,7.5419,71.6284,6.4948,22.0686,9.158,21.7566,17.8474,10.04,5.2033,4.1863,2.6205,5.66,36.5925,4.3889,5.47,4.1152,2.7293,12.83,5.551,22.7563,46.4375,20.174,10.7312,13.2783,12.6727,8.476,7.7477,7.0294,7.1509,5.9706,28.6745,20.3882,17.4789,28.0648,7,75.2926,9.5392,13.9085,18.7366,27.7201,,2.9907
2018/10/16,7.1008,2.5,6.03,9.5276,3.68,8.37,10.4404,4.83,2.88,9.55,2.4279,3.9,16.6275,4.6008,3.06,5.9627,4.6507,6.0605,5.3265,5.61,9.8152,4.8222,5.2263,14.5968,18.5095,17.2181,17.9782,15.5281,4.8752,1.12,7.3725,67.1826,6.2121,21.846,9.0075,21.6872,16.0649,10.04,5.1434,4.0713,2.6107,5.64,35.5437,4.3096,5.46,4.0161,2.6115,11.85,5.5809,22.0788,44.5898,19.6245,10.564,13.8453,12.0379,8.5551,7.7185,6.8293,6.9938,6.0474,28.6447,20.1498,16.8691,27.8554,6.98,75.9879,8.9722,13.436,17.3766,26.7581,,2.9315
2018/10/17,7.0911,2.57,6.05,9.478,3.67,8.08,9.4012,4.91,2.93,10.51,2.4279,4.08,16.7649,4.7297,3.12,6.1211,4.4635,6.289,5.396,5.92,9.8093,4.8022,5.7324,14.3901,20.3585,17.4172,18.1613,15.707,4.933,1.07,7.4124,67.2322,6.2779,22.2561,9.0925,22.1729,16.7161,10.04,5.2632,4.0713,2.6501,5.67,34.4262,4.3294,5.6,4.0359,2.6311,12.1,5.5311,22.2302,45.7987,19.7618,11.0884,13.8254,12.0983,8.6539,7.7965,7.1128,7.1581,6.0474,29.0215,20.7854,17.1255,28.763,6.81,76.4448,8.9224,13.6723,17.3864,26.8572,,2.9353
2018/10/18,6.7706,2.37,5.87,9.4582,3.49,8.6,8.4592,4.78,2.77,9.5,2.3394,3.95,16.4802,4.4917,2.96,5.9528,4.4734,6.0505,5.3662,5.47,9.6861,4.8521,5.3665,13.6322,18.3217,19.1589,17.9129,14.9519,4.7981,0.99,7.1334,64.5032,6.1398,22.1272,9.1253,22.4901,15.6179,10.04,5.1134,3.851,2.5023,5.45,34.4948,4.1214,5.55,3.7781,2.5133,11.91,5.3816,23.3541,44.3245,19.6735,11.1188,13.706,12.0454,8.397,7.6016,6.6375,6.8295,5.8266,28.1886,20.9244,16.5156,28.8328,6.61,73.9913,8.246,13.1014,17.1124,25.9845,,2.877
2018/10/19,6.9357,2.42,5.87,9.6167,3.56,8.43,7.6142,4.87,2.81,9.84,2.3591,3.89,16.8827,4.5611,3.03,6.0716,4.5029,6.14,5.4356,5.51,9.9502,5.0019,5.5312,13.9177,17.8174,19.0594,19.1092,15.0115,4.8174,1.02,7.3626,64.801,6.245,22.2327,9.6551,24.0859,17.1797,10.04,5.2133,3.8414,2.5417,5.54,34.8967,4.161,5.61,3.5103,2.6115,12.08,5.551,23.9359,45.2188,19.9581,11.324,13.7259,12.1361,8.5057,7.7575,6.7709,6.9866,5.913,28.7538,21.7288,16.7997,29.9777,6.68,75.9382,8.3256,13.4656,17.6114,27.0754,,2.92
2018/10/22,7.1688,2.52,6.17,10.3892,3.92,8.87,7.6142,5.1,2.98,10.26,2.4476,4.07,18.3648,4.7694,3.33,6.2994,4.6606,6.4082,5.6043,5.8,10.2085,5.2615,5.6715,14.5673,19.1918,19.8257,19.946,15.7467,4.9908,1.11,7.6614,69.3757,6.5079,23.2872,10.2438,25.0573,18.896,10.04,5.5029,3.9564,2.6993,5.82,37.7002,4.3988,5.72,3.8574,2.7195,12.3,5.84,25.1554,47.5481,20.8608,11.7724,14.0939,13.1487,8.9008,8.1181,7.1128,7.5367,6.1337,30.0328,22.5432,17.5483,32.0162,6.95,79.0671,8.8329,14.2629,18.6779,27.8887,,3.0212
2018/10/23,7.0037,2.57,6.06,10.201,3.79,8.41,7.6142,5.1,3.12,10.16,2.4279,4,17.8937,4.7297,3.66,6.2004,4.5325,6.2294,5.5943,5.8,10.1263,5.2315,5.6227,14.1441,20.1608,17.9546,20.0441,15.3493,4.9426,1.11,7.4722,67.2124,6.4422,22.7658,9.9298,23.9868,18.2613,10.04,5.473,3.851,2.6599,5.79,36.6709,4.4186,5.5,3.8574,2.6802,11.07,5.7503,24.4939,46.182,20.6842,11.4228,13.8453,13.1261,8.9305,7.9037,7.1962,7.2867,6.0378,29.3784,22.1459,17.3265,30.2151,6.7,75.0641,9.1015,14.0266,18.1593,27.0655,,2.9716
2018/10/24,6.9746,2.64,6.08,10.1614,3.78,8.36,7.6142,5.01,3.05,9.89,2.4377,4.03,17.8839,4.7495,4.03,6.1707,4.4635,6.4678,5.6142,5.63,10.0089,5.2715,5.5739,14.0259,19.3203,17.9845,20.2337,15.2897,4.933,1.12,7.502,68.8795,6.3239,22.8185,9.7009,24.2247,17.0969,10.04,5.4929,3.8606,2.6796,5.91,35.8769,4.478,5.53,3.6987,2.6998,10.27,5.7304,24.7011,46.5849,20.5076,11.3012,13.8254,14.0404,8.9206,7.8939,6.9627,7.2367,6.057,29.4478,21.8182,17.2364,29.9847,6.73,74.3688,9.0319,13.8396,18.8247,26.6986,,2.9773
