ÈÕÆÚ,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH
2014/6/24,2.24,8.39,3.5273,4.0976,9.2467,5.9135,3.3431,11.6253,6.1197,5.2064,3.354,5.4876,6.8886,4.1608,4.6597,,,,,,,,,,7.6563,,4.4721,2.5805,4.2431,8.2951,,,,,,,
2014/6/25,2.21,8.39,3.88,4.0693,9.3499,5.6626,3.3021,11.3151,6.0902,5.1502,3.3736,5.4876,6.8145,4.1227,4.5884,,,,,,,,,,7.4772,,4.8512,2.5805,4.2779,8.2027,,,,,,,
2014/6/26,2.22,8.39,4.2654,4.1203,9.5867,5.7164,3.3499,11.4603,6.1788,5.1408,3.3931,5.4876,7.0027,4.1755,4.7168,,,,,,,,,,7.6319,,4.8026,2.5805,4.3327,8.2667,,,,,,,
2014/6/27,2.23,8.39,4.69,4.1713,10.0664,5.7567,3.3021,11.6055,6.3067,5.1362,3.4224,5.4876,6.8088,4.2253,4.7524,,,,,,,,,,7.7459,,4.8804,2.5805,4.3775,8.2738,,,,,,,
2014/6/30,2.26,8.39,4.899,4.1713,10.5035,5.9583,3.3397,11.797,6.3755,5.1408,3.5545,5.4876,6.8145,4.1931,4.7952,,,,,,,,,,7.8763,,4.8415,2.5805,4.3825,8.4444,,,,,,,
2014/7/1,2.26,8.39,4.9317,4.1713,10.4974,5.9583,3.4251,11.6848,6.3657,5.1174,3.4713,5.4876,6.7746,4.0817,4.7976,,,,,,,,,,7.8926,,4.8415,2.5805,4.3825,8.4586,,,,,,,
2014/7/2,2.26,8.39,4.8206,4.2223,10.4489,5.9045,3.4558,12.0742,6.3755,5.5294,3.5642,5.4876,6.786,4.1227,4.7548,,,,,,,,,,7.9007,,4.7832,2.5805,4.4821,8.3946,,,,,,,
2014/7/3,2.34,8.39,4.7161,4.262,10.6189,5.8329,3.647,12.1799,6.4542,5.5763,3.5593,5.4876,6.7461,4.0993,4.8285,,,,,,,,,,8.2184,,4.7832,2.7287,4.5767,8.352,,,,,,,
2014/7/4,2.34,8.39,4.7031,4.2563,10.2485,5.8642,3.9318,11.9752,6.4641,5.9461,3.5007,5.4876,6.9114,4.196,4.7714,,,,,,,,,,8.1288,,5.1234,2.9554,4.5568,8.3733,,,,,,,
2014/7/7,2.34,8.39,4.8729,4.245,10.2485,5.6985,3.8597,11.5659,6.4149,5.8853,3.5105,5.386,6.8943,4.1667,4.6882,,,,,,,,,,8.2509,,5.0748,2.9641,4.502,8.4373,,,,,,,
2014/7/8,2.34,8.39,4.9447,4.2393,10.2485,5.8105,3.8597,11.4867,6.4838,5.8665,3.5985,5.3415,7.0654,4.2224,4.6716,,,,,,,,,,8.3405,,5.1429,2.9205,4.502,8.3804,,,,,,,
2014/7/9,2.28,8.39,4.6835,4.1713,10.2485,5.8329,3.7053,11.2623,6.3657,5.6793,3.5838,5.2717,6.9856,4.1284,4.5194,,,,,,,,,,8.0229,,5.0457,2.999,4.3775,8.1743,,,,,,,
2014/7/10,2.37,8.39,4.7096,4.194,10.2546,5.7029,3.7019,11.0576,6.4051,5.7589,3.5593,5.2081,6.997,4.0433,4.4885,,,,,,,,,,8.0066,,5.0165,3.06,4.4174,8.0463,,,,,,,
2014/7/11,2.48,8.39,4.7553,4.228,10.2485,5.6805,3.6196,11.1962,6.5231,5.698,3.5642,5.1827,7.054,4.0756,4.5575,,,,,,,,,,8.0636,,5.0846,3.0164,4.4871,8.0677,,,,,,,
2014/7/14,2.6,8.39,4.8409,4.2733,10.4489,5.797,3.6813,11.3415,6.5133,5.8291,3.5936,5.2272,7.2137,4.1167,4.6026,,,,,,,,,,8.2346,,5.1234,3.0687,4.517,8.153,,,,,,,
2014/7/15,2.56,9.23,4.3931,4.2676,10.9285,5.8418,3.6024,11.117,6.5231,5.6793,3.5056,5.17,7.0996,4.2782,4.5456,,,,,,,,,,8.1858,,5.2304,3.0338,4.5668,8.0321,,,,,,,
2014/7/16,2.59,9.32,4.2548,4.2506,10.6856,5.7612,3.4343,11.1962,6.6412,5.4264,3.4469,4.9795,6.9057,4.2048,4.548,,,,,,,,,,7.9088,,5.0748,3.339,4.5269,7.3,,,,,,,
2014/7/17,2.6,10.25,4.2021,4.2223,10.4124,5.7791,3.3005,10.9256,6.6215,5.7635,3.2904,4.8969,6.7689,4.2165,4.5099,,,,,,,,,,7.8274,,5.0457,3.5308,4.507,6.9659,,,,,,,
2014/7/18,2.54,11.26,4.123,4.2393,10.376,5.7433,3.3245,10.7869,6.6215,5.8338,3.3247,4.9033,6.7176,4.0961,4.6003,,,,,,,,,,7.7704,,5.0457,3.8882,4.6116,6.9162,,,,,,,
2014/7/21,2.49,10.5,4.2021,4.211,10.1999,5.5372,3.376,10.2918,6.6117,5.9555,3.3589,4.916,6.8316,3.9082,4.6454,,,,,,,,,,8.1125,,5.0262,3.8097,4.5419,6.8451,,,,,,,
2014/7/22,2.61,10.59,4.2021,4.1826,10.3942,5.6178,3.328,10.272,7.0249,5.9368,3.3784,4.935,6.8259,3.9405,4.6003,,,,,,,,,,8.2021,,5.1234,4.1933,4.5369,6.8877,,,,,,,
2014/7/23,2.63,11.11,4.0045,4.143,10.0178,5.5103,3.2593,10.2324,6.7494,5.8431,3.398,4.8398,6.6035,3.8612,4.4077,,,,,,,,,,7.9496,,4.9679,4.1846,4.512,6.8166,,,,,,,
2014/7/24,2.63,10.46,4.0637,4.177,9.5807,5.4789,3.2044,9.9221,6.6018,5.6699,3.4518,4.7826,6.6719,3.8759,4.3768,,,,,,,,,,8.0799,,4.9096,3.8533,4.507,6.7598,,,,,,,
2014/7/25,2.65,10.37,4.0308,4.5283,9.5503,5.4341,3.2422,9.8759,6.6313,5.89,3.4518,4.8906,6.786,3.9317,4.422,,,,,,,,,,8.1776,,4.9971,3.862,4.502,6.7456,,,,,,,
2014/7/28,2.7,10.39,4.123,4.5227,9.7142,5.6895,3.3485,10.2522,6.7002,6.1334,3.486,4.9668,6.8316,3.9787,4.498,,,,,,,,,,8.6175,,5.0943,3.8882,4.6066,6.8806,,,,,,,
2014/7/29,2.71,10.43,4.1362,4.5057,9.8903,5.806,3.3348,10.272,6.7396,6.0866,3.5349,5.0303,6.9,4.0022,4.5218,,,,,,,,,,8.6093,,5.104,4.0538,4.6514,7.0228,,,,,,,
2014/7/30,2.68,10.49,4.1889,4.4943,9.8053,5.7881,3.4652,10.4899,6.7888,6.1756,3.574,5.0367,6.8886,3.9904,4.5218,,,,,,,,,,8.6093,,5.2012,3.9754,4.6216,7.0015,,,,,,,
2014/7/31,2.69,10.58,4.1625,4.4717,9.8114,5.9449,3.4618,10.5625,6.7986,6.1709,3.5642,5.2336,6.9799,3.9992,4.712,,,,,,,,,,8.6175,,5.2207,4.0364,4.6863,7.3853,,,,,,,
2014/8/1,2.64,10.55,4.0045,4.398,9.5989,5.8777,3.3794,10.2522,6.7986,6.0632,3.9211,5.1446,6.8373,4.0374,4.6502,,,,,,,,,,8.4871,,5.1526,3.9579,4.7112,7.2289,,,,,,,
2014/8/4,2.66,10.88,4.044,4.4943,9.6535,5.9225,3.3863,10.4107,6.9068,6.0819,4.2634,5.1891,6.9913,4.1255,4.7833,,,,,,,,,,8.593,,5.2109,3.9841,4.7162,7.2645,,,,,,,
2014/8/5,2.65,10.94,4.1428,4.5227,9.7446,6.0031,3.4,10.6219,6.9068,6.0772,4.2047,5.2844,7.0426,4.1548,4.7691,,,,,,,,,,8.65,,5.2596,3.8969,4.6664,7.2645,,,,,,,
2014/8/6,2.75,10.94,4.1494,4.5453,9.9389,5.9673,3.3142,10.7407,6.9265,6.1521,4.1118,5.2526,7.111,4.1225,4.7738,,,,,,,,,,8.593,,5.2693,3.8185,4.7013,7.2787,,,,,,,
2014/8/7,2.71,12.03,4.1296,4.5057,9.8417,5.8015,3.3142,10.8398,6.8084,6.0866,4.3758,5.1954,7.0255,4.0667,4.7215,,,,,,,,,,8.5279,,5.1526,3.7923,4.6365,7.1934,,,,,,,
2014/8/8,2.73,12.05,4.2679,4.5794,9.9814,5.8642,3.3108,10.8265,6.8478,6.0679,4.3563,5.2018,7.1053,4.099,4.7286,,,,,,,,,,8.4953,,5.3859,3.9405,4.6614,7.2005,,,,,,,
2014/8/11,2.74,12.2,4.2811,4.619,10.2182,6.2943,3.5441,11.1302,6.9659,6.199,4.3269,5.3161,7.1167,4.1607,4.7905,,,,,,,,,,8.5849,,5.3859,4.0974,4.7212,7.89,,,,,,,
2014/8/12,2.71,12.63,4.5116,4.6417,10.1817,6.4108,3.5578,10.9388,6.956,6.2224,4.3123,5.5384,7.0597,4.3281,4.7477,,,,,,,,,,8.8292,,5.3276,4.1149,4.7262,8.3093,,,,,,,
2014/8/13,2.76,13.89,4.4523,4.585,10.1878,6.3973,3.5167,10.8464,6.9659,6.1381,4.2732,5.513,7.0882,4.4015,4.7025,,,,,,,,,,8.8292,,5.3179,4.0364,4.8258,8.2525,,,,,,,
2014/8/14,2.73,14.34,4.3009,4.534,10.0057,6.4197,3.5338,10.6615,6.9659,6.2271,4.2145,5.6464,7.0084,4.331,4.6811,,,,,,,,,,8.6908,,5.3568,3.8533,4.766,8.1032,,,,,,,
2014/8/15,2.76,14.5,4.3272,4.5567,10.0907,6.4511,3.5784,11.1236,7.0249,6.1896,4.2243,5.6782,7.1281,4.4308,4.8784,,,,,,,,,,8.8455,,5.4054,3.8708,4.7909,8.1387,,,,,,,
2014/8/18,2.78,14.25,4.4523,4.6474,10.4246,6.4914,3.6093,11.9158,7.2413,6.2458,4.503,5.6654,7.2935,4.516,5.1708,,,,,,,,,,9.1225,,5.4832,3.9405,4.7959,8.1885,,,,,,,
2014/8/19,2.78,13.81,4.4787,4.721,10.3517,6.4018,3.5853,11.6055,7.1823,6.5829,4.6447,5.5892,7.322,4.4132,5.1352,,,,,,,,,,9.0003,,5.6581,3.9144,4.8307,8.3236,,,,,,,
2014/8/20,2.92,13.67,4.5116,4.6927,10.3699,6.3884,3.5441,11.4603,7.2512,6.7093,4.5323,5.5765,7.2593,4.3251,5.0971,,,,,,,,,,8.927,,5.6095,3.9231,4.8058,8.288,,,,,,,
2014/8/21,3.05,13.76,4.4919,4.6134,9.9996,6.3122,3.5201,11.6848,7.2413,6.625,4.5567,5.5765,7.5159,4.3985,5.1233,,,,,,,,,,8.7967,,5.7456,3.8428,4.761,8.0961,,,,,,,
2014/8/22,3.05,13.97,4.5709,4.6587,10.0542,6.5273,3.5235,11.5659,7.3397,6.6672,4.547,5.6782,7.4646,4.5277,5.0662,,,,,,,,,,8.9107,,5.7165,3.7804,4.9851,8.0961,,,,,,,
2014/8/25,3.03,14.28,4.3535,4.5623,10.0057,6.7109,3.7053,11.2887,7.2118,6.6672,4.5616,5.5956,7.6699,4.422,4.9711,,,,,,,,,,8.7396,,5.7359,3.9498,4.9254,8.0819,,,,,,,
2014/8/26,3.1,14.1,4.0769,4.5227,9.7142,6.581,3.6059,10.853,6.956,6.6672,4.4638,5.3542,7.4418,4.2958,4.8428,,,,,,,,,,8.536,,5.8331,3.9142,4.9901,7.8757,,,,,,,
2014/8/27,3.25,13.59,4.0901,4.5,9.7749,6.5945,3.623,10.8596,7.3791,6.6672,4.4345,5.3415,7.4133,4.4573,4.8332,,,,,,,,,,8.6338,,6.0081,3.8607,5.1744,7.6056,,,,,,,
2014/8/28,3.09,14.18,3.9979,4.449,9.6839,6.357,3.7499,11.0774,7.0741,6.6672,4.7768,5.2399,7.4475,4.3985,4.8546,,,,,,,,,,8.4627,,5.9498,3.7358,5.0748,7.4137,,,,,,,
2014/8/29,3.1,14.05,4.0835,4.5057,9.9085,6.4825,3.7637,11.1236,7.0938,6.6672,4.7914,5.2526,7.6528,4.4397,4.9165,,,,,,,,,,8.5849,,5.9984,3.7358,5.0698,7.5203,,,,,,,
2014/9/1,3.18,14.07,4.1757,4.5794,10.1028,6.6482,3.7705,11.3943,7.2413,6.6672,4.8892,5.3606,7.7554,4.563,4.9402,,,,,,,,,,8.7315,,6.1054,3.8339,5.1096,7.6483,,,,,,,
2014/9/2,3.24,14.4,4.3009,4.619,10.2364,6.693,3.846,11.4669,7.3693,6.6672,4.8745,5.6337,7.8353,4.61,5.0567,,,,,,,,,,8.8129,,6.0956,3.8696,5.1395,7.7904,,,,,,,
2014/9/3,3.21,14.33,4.426,4.6247,10.291,6.7109,3.8151,11.7442,7.4676,6.6672,4.8843,5.6464,7.8809,4.7215,5.0853,,,,,,,,,,8.9107,,5.9401,3.9142,5.1345,7.8544,,,,,,,
2014/9/4,3.22,14.82,4.4523,4.6644,10.3578,6.9618,3.7946,11.7574,7.4381,6.6672,4.943,5.6718,8.0006,4.8243,5.0757,,,,,,,,,,8.9921,,5.9887,4.0479,5.2092,7.89,,,,,,,
2014/9/5,3.23,14.55,4.4984,4.6417,10.3578,6.9394,3.8735,11.8696,7.5759,6.6672,5.0212,5.8496,8.4853,4.8361,5.0258,,,,,,,,,,8.9596,,5.9693,4.0568,5.274,8.3378,,,,,,,
2014/9/9,3.31,14.39,4.4787,4.6644,10.3031,6.9528,3.8597,11.8036,7.7726,6.6672,5.0701,5.9195,8.5538,4.8008,5.071,,,,,,,,,,8.9514,,6.1831,4.0746,5.3736,8.2667,,,,,,,
2014/9/10,3.44,14.19,4.4458,4.6927,10.5521,6.9304,3.8151,12.9853,8.0383,6.6672,5.119,5.9005,8.5766,4.8126,5.1376,,,,,,,,,,8.9677,,6.2998,4.0301,5.5778,8.3236,,,,,,,
2014/9/11,3.5,14.32,4.4458,4.7097,10.4428,6.8856,3.8289,12.84,7.871,6.6672,5.1728,5.856,8.2002,4.7392,5.1637,,,,,,,,,,8.9758,,6.222,3.9587,5.4831,8.6718,,,,,,,
2014/9/12,3.62,14.28,4.4984,4.755,10.4064,6.8991,3.8529,12.741,8.0973,6.6672,5.6519,5.875,8.4625,4.8302,5.3254,,,,,,,,,,9.1876,,6.3484,3.9944,5.4931,8.7145,,,,,,,
2014/9/15,3.8,14.78,4.538,4.7607,10.3942,6.8991,3.8632,13.1833,8.1367,6.6672,5.8377,6.0211,8.3542,4.8977,5.4252,,,,,,,,,,9.2691,,6.5428,3.9766,5.4234,8.8211,,,,,,,
2014/9/16,3.72,15.02,4.2613,4.6134,9.9814,6.4735,3.6779,12.4241,7.7234,6.6672,5.6226,5.6909,8.9244,4.698,5.2041,,,,,,,,,,8.8863,,6.6692,3.9231,5.259,8.3449,,,,,,,
2014/9/17,3.76,15.05,4.2218,4.6984,10.0724,6.4959,3.7019,12.3449,7.7136,6.6672,5.4759,5.64,8.8275,4.6922,5.3491,,,,,,,,,,8.9188,,7.165,3.8517,5.274,8.2738,,,,,,,
2014/9/18,3.72,15,4.2548,4.687,10.1028,6.3839,3.846,12.6618,7.7726,6.6672,5.8671,5.5575,8.3542,4.7568,5.3444,,,,,,,,,,8.8944,,7.0289,3.932,5.3437,8.3733,,,,,,,
2014/9/19,3.76,14.8,4.347,4.7607,10.461,6.5093,3.894,12.774,7.7923,6.6672,5.8671,5.64,8.5139,4.7656,5.43,,,,,,,,,,8.9596,,7.0873,3.932,5.3536,8.551,,,,,,,
2014/9/22,3.75,15.1,4.3667,4.6814,10.2607,6.469,3.8323,12.3779,7.6939,6.6672,5.647,5.5575,8.2743,4.7039,5.3396,,,,,,,,,,8.6745,,6.7956,3.9409,5.3387,8.6221,,,,,,,
2014/9/23,3.85,15.03,4.4721,4.8457,10.5764,6.5362,3.8494,12.3317,7.7726,6.6672,5.7888,5.7417,8.7648,4.8595,5.4538,,,,,,,,,,8.8129,,6.922,4.1638,5.4831,8.6363,,,,,,,
2014/9/24,4.04,14.94,4.6368,4.8401,11.2806,6.6124,3.8597,12.5165,7.9104,6.6672,5.9551,5.7607,8.8047,4.9623,5.4585,,,,,,,,,,8.9514,,6.9609,4.1906,5.5529,8.7856,,,,,,,
2014/9/25,4.24,14.62,5.0978,4.8174,11.6571,6.5586,3.9661,12.4769,7.8022,6.6672,6.048,5.729,8.9301,5.0034,5.3896,,,,,,,,,,9.0166,,6.8831,4.1371,5.4383,8.6434,,,,,,,
2014/9/26,4.34,14.62,4.9002,4.8684,11.6753,6.4959,3.9284,12.4835,7.8415,6.6672,6.3706,5.729,8.5766,5.1326,5.2968,,,,,,,,,,9.0654,,6.9026,4.3065,5.4433,8.5866,,,,,,,
2014/9/29,4.54,14.6,4.8541,4.8911,11.4992,6.5049,3.9592,13.0381,8.0481,6.6672,6.356,5.7988,8.5139,5.1913,5.3159,,,,,,,,,,9.1225,,6.9317,4.3154,5.4533,8.6008,,,,,,,
2014/9/30,4.77,14.84,4.808,4.9024,11.4264,6.5138,3.9078,12.8928,8.1268,6.6672,6.8351,5.856,8.5424,5.2853,5.4181,,,,,,,,,,9.1225,,7.0192,4.3065,5.523,8.7145,,,,,,,
2014/10/8,5,14.83,4.9068,5.0101,11.4628,6.6392,3.9455,12.8202,8.3826,6.6672,7.3583,5.8687,8.7305,5.3147,5.4419,,,,,,,,,,9.2283,,7.097,4.253,5.5429,8.7856,,,,,,,
2014/10/9,5.17,14.78,4.887,4.9591,12.1185,6.6348,4.1445,13.0447,8.3039,6.6672,8.0085,5.9132,8.6051,5.1708,5.7153,,,,,,,,,,9.2039,,7.0581,4.6809,5.5778,8.6434,,,,,,,
2014/10/10,5.01,15.33,4.9331,4.9477,12.1731,6.5273,4.1857,12.741,8.4318,6.6672,7.8032,5.8179,8.3314,5.1091,5.6701,,,,,,,,,,9.1225,,6.9512,4.7612,5.5977,8.6932,,,,,,,
2014/10/13,4.83,16.56,5.0385,4.8741,12.0517,6.4242,4.1068,12.7806,8.7959,6.4892,7.7543,5.7163,8.2743,5.1091,5.6962,,,,,,,,,,9.1795,,6.7178,4.6274,5.5379,8.5937,,,,,,,
2014/10/14,4.71,16.19,4.8409,4.8627,11.8028,6.3839,4.1205,13.0711,8.8057,6.2786,7.8081,5.748,8.2858,5.1326,5.6368,,,,,,,,,,9.5134,,6.6401,4.5829,5.5379,8.4657,,,,,,,
2014/10/15,4.47,15.88,4.7685,4.9307,11.9121,6.4466,4.0793,13.3219,8.8844,6.2926,7.6321,5.5257,8.2116,5.1238,5.5964,,,,,,,,,,9.2202,,6.7567,4.5383,5.4632,8.4089,,,,,,,
2014/10/16,4.69,15.36,4.5643,4.9194,11.5235,6.3481,4.021,14.0217,8.6581,6.2973,8.2628,5.4114,8.0405,5.2853,5.5251,,,,,,,,,,9.1143,,6.7178,4.3154,5.4383,8.3875,,,,,,,
2014/10/17,4.74,15.23,4.5972,4.8174,11.3656,6.3884,3.8392,14.3386,8.4909,6.0866,8.605,5.4876,7.8581,5.1062,5.3991,,,,,,,,,,8.9514,,6.504,4.2619,5.3088,8.0961,,,,,,,
2014/10/20,4.58,15.34,4.6368,4.9987,11.8331,6.4421,3.8254,14.0349,8.6286,6.1194,8.5414,5.5702,8.0006,5.1121,5.5037,,,,,,,,,,9.0492,,6.5234,4.3154,5.3686,8.1956,,,,,,,
2014/10/21,4.51,14.6,4.92,5.0611,12.0214,6.4914,3.9078,13.652,8.6483,6.1334,8.6392,5.4559,8.0577,5.1033,5.5512,,,,,,,,,,8.9188,,6.6012,4.3243,5.2839,8.0534,,,,,,,
2014/10/22,4.59,14.01,4.6894,4.9194,11.6996,6.5273,3.8083,13.6652,8.3236,6.1334,8.2432,5.3479,7.898,4.9359,5.3801,,,,,,,,,,8.8374,,6.7081,4.2084,5.2142,7.8402,,,,,,,
2014/10/23,4.36,13.42,4.4655,4.8117,11.5356,6.3615,3.8494,13.1371,7.8809,5.9555,7.5049,5.1383,7.7611,4.8008,5.254,,,,,,,,,,8.4709,,6.6984,4.0746,5.1694,7.627,,,,,,,
2014/10/24,4.14,13.62,4.4721,4.7607,11.4264,6.3167,3.9181,12.774,7.8809,5.9742,7.4365,5.1446,7.8809,4.8038,5.2374,,,,,,,,,,8.4953,,6.6887,4.0657,5.2092,7.9255,,,,,,,
2014/10/27,3.93,13.6,4.4984,4.7947,11.4628,6.1913,3.9867,12.609,7.9104,6.0913,7.4365,5.1827,7.9607,4.8478,5.2826,,,,,,,,,,8.6012,,6.7762,4.0925,5.5778,8.0961,,,,,,,
2014/10/28,4.13,14.38,4.6499,4.9137,11.8149,6.3122,4.0656,13.1503,8.2055,6.2786,8.1796,5.2844,8.1318,5.0152,5.4062,,,,,,,,,,8.8292,,7.0095,4.2173,6.1355,8.1814,,,,,,,
2014/10/29,4.34,14.54,4.7158,4.9761,11.8271,6.3749,4.1102,13.4012,8.4712,6.3347,8.4583,5.2971,8.1261,5.0504,5.4823,,,,,,,,,,8.8455,,7.0484,4.2975,6.7481,8.153,,,,,,,
2014/10/30,4.56,14.56,4.8343,5.0044,11.5356,6.3884,4.0827,12.9919,8.4023,6.2739,8.3948,5.3352,8.1033,5.162,5.4371,,,,,,,,,,8.9025,,7.1845,4.2797,7.2212,8.1814,,,,,,,
2014/10/31,4.5,14.32,4.7553,5.0271,11.4446,6.3615,4.021,12.7938,8.5991,6.2786,8.4241,5.4432,8.0691,5.1385,5.5037,,,,,,,,,,8.7559,,7.1456,4.253,7.4154,8.0819,,,,,,,
2014/11/3,4.57,14.45,4.808,5.1008,11.5781,6.3705,4.1514,12.8334,8.5597,6.3488,8.5463,5.4368,8.0691,5.2383,5.487,,,,,,,,,,8.8374,,7.0581,4.3956,7.4702,8.1174,,,,,,,
2014/11/4,4.53,13.66,4.8278,5.0271,11.3656,6.2316,4.1273,12.7344,8.8156,6.1943,8.8984,5.3034,7.9778,5.068,5.3801,,,,,,,,,,8.8863,,6.9414,4.36,7.6694,7.9468,,,,,,,
2014/11/5,4.39,13.91,4.7553,5.0157,11.141,6.2495,4.1102,12.8136,8.727,6.1287,8.8152,5.386,7.8353,5.0651,5.2897,,,,,,,,,,8.7641,,7.0484,4.2441,7.4453,8.1103,,,,,,,
2014/11/6,4.42,13.95,4.7487,5.0668,11.3656,6.1913,4.1754,13.0843,8.6286,6.6157,8.8739,5.3225,8.0748,5.1913,5.3444,,,,,,,,,,8.9025,,7.0873,4.253,7.7192,8.0321,,,,,,,
2014/11/7,4.28,14.25,4.7685,4.9931,11.5114,6.1061,4.2097,13.0579,8.6876,6.4518,8.6783,5.2463,8.0748,5.1414,5.2588,,,,,,,,,,8.7315,,7.272,4.1816,7.6047,7.9468,,,,,,,
2014/11/10,4.3,14.17,4.8936,5.0271,11.5174,6.2361,4.22,12.6882,8.8254,6.4846,8.4339,5.2526,8.1147,5.2853,5.3135,,,,,,,,,,8.6175,,7.2137,4.253,7.8636,7.9966,,,,,,,
2014/11/11,4.1,13.4,4.6763,4.8514,11.1592,6.0613,4.0519,11.863,8.0678,6.1756,8.2188,5.0811,7.7041,5.068,5.128,,,,,,,,,,8.0066,,6.8734,4.146,7.4005,7.7833,,,,,,,
2014/11/12,4.31,13.82,4.7158,4.9307,11.1714,6.0837,4.2852,12.0016,8.1859,6.4097,8.4486,5.17,7.7839,5.1385,5.1756,,,,,,,,,,8.1532,,6.9998,4.2619,8.1425,8.0179,,,,,,,
2014/11/13,4.26,13.85,4.5577,4.8741,10.9589,5.9404,4.244,11.2953,7.8022,6.508,8.4486,5.1002,7.5159,4.9829,5.033,,,,,,,,,,7.974,,6.9414,4.1727,8.287,8.0321,,,,,,,
2014/11/14,4.21,13.66,4.5182,4.8741,10.9467,5.9941,4.2852,11.3217,7.8907,6.4658,8.693,5.1192,7.4931,4.9418,5.0448,,,,,,,,,,7.9903,,6.9414,4.1727,8.7451,8.1245,,,,,,,
2014/11/17,4.27,13.86,4.5907,4.9024,10.9589,6.021,4.4121,11.3745,7.9202,6.7842,8.561,5.1827,7.6585,5.0739,5.1494,,,,,,,,,,8.0636,,6.9414,4.1906,8.7352,8.0463,,,,,,,
2014/11/18,4.31,14.15,4.617,4.9024,11.2321,6.0345,4.3298,11.2424,7.9399,7.1213,8.6148,5.1891,7.6585,5.0064,5.1043,,,,,,,,,,8.1125,,6.9706,4.2173,8.4364,7.9397,,,,,,,
2014/11/19,4.3,14.29,4.696,4.9307,12.0639,6.0479,4.3092,12.1337,8.0088,7.0605,8.385,5.1637,8.1489,5.1091,5.1328,,,,,,,,,,8.1613,,7.1845,4.2619,8.3915,7.9753,,,,,,,
2014/11/20,4.35,14.15,4.7224,4.9251,11.8999,5.9986,4.5185,12.0016,7.8809,7.3039,8.4094,5.1764,8.1546,5.1532,5.0425,,,,,,,,,,8.0717,,7.2817,4.5472,8.5111,7.9895,,,,,,,
2014/11/21,4.39,14.16,4.8014,4.9647,11.7785,6.03,4.5219,12.094,7.9694,7.2477,8.5463,5.1827,8.5538,5.1767,5.0948,,,,,,,,,,8.3487,,7.2914,4.565,8.521,7.9895,,,,,,,
2014/11/24,4.4,14.05,4.8936,4.9987,11.7178,6.1017,4.5768,12.0874,8.0285,7.1869,8.7321,5.1637,8.6507,5.1297,5.2065,,,,,,,,,,8.3487,,7.2914,4.5472,8.7899,8.0179,,,,,,,
2014/11/25,4.37,13.94,5.1241,5.0611,12.5799,6.3301,4.8856,12.6222,8.1564,7.2056,9.6073,5.5511,8.5481,5.1679,5.2279,,,,,,,,,,8.3894,,7.1942,4.6185,8.6804,8.8211,,,,,,,
2014/11/26,4.2,14.34,5.3283,5.0384,12.4646,6.2271,4.8616,12.3647,8.2941,7.1073,9.7589,5.5067,8.2858,5.2559,5.411,,,,,,,,,,8.4546,,7.165,4.5472,8.3915,8.814,,,,,,,
2014/11/27,4.24,14.29,5.1834,5.1631,13.3692,6.245,4.7758,12.7014,8.4023,7.538,9.6317,5.494,8.3656,5.2207,5.342,,,,,,,,,,8.5197,,7.447,4.5205,8.262,8.7287,,,,,,,
2014/11/28,4.21,14.23,5.1768,5.2028,13.9338,6.3436,4.7415,13.3946,8.6188,7.4491,9.6366,5.4495,8.5994,5.1385,5.3468,,,,,,,,,,8.4627,,7.2914,4.5205,8.3119,8.6079,,,,,,,
2014/12/1,4.19,13.99,5.0583,5.0668,13.5149,6.1599,4.7586,12.3185,8.8156,7.1307,9.3384,5.4241,8.8275,4.9623,5.3991,,,,,,,,,,8.4627,,7.5734,4.5472,7.9234,8.9135,,,,,,,
2014/12/2,4.25,13.94,5.0846,5.1178,13.6606,6.2181,4.7552,12.3119,8.8156,7.215,9.2748,5.4432,8.6336,4.977,5.4205,,,,,,,,,,8.479,,7.6025,4.5561,8.1176,8.8211,,,,,,,
2014/12/3,4.2,14.09,5.1439,5.1348,13.5878,6.3077,4.6969,12.1667,9.1501,7.7019,10.1744,5.5384,8.4967,5.2354,5.3634,7.6681,,,,,,,,,8.6989,,7.7872,4.6096,8.267,8.7998,,,,,,,
2014/12/4,4.21,14.16,5.1439,5.2084,14.9478,6.4377,4.817,12.1601,9.1304,8.3901,9.9349,5.5511,8.491,5.162,5.3824,8.4355,,,,,,,,,8.7233,,7.9039,4.7077,8.5658,8.814,,,,,,,
2014/12/5,4.04,15.38,4.8607,4.9647,15.2392,6.2316,4.8375,11.6781,9.1206,8.334,9.7735,5.3352,8.1033,4.9153,5.1732,9.2779,,,,,,,,,8.6093,,7.3886,4.4491,8.1276,8.2951,,,,,,,
2014/12/8,4.11,15.97,4.8146,4.9704,14.6624,6.1241,4.7483,11.6055,9.1698,8.334,9.71,5.3542,8.3143,4.7685,5.1209,10.2068,,,,,,,,,8.4953,,7.1845,4.4759,8.1824,8.352,,,,,,,
