ÈÕÆÚ,000030.SZ,000338.SZ,000559.SZ,000581.SZ,000622.SZ,000678.SZ,000700.SZ,000757.SZ,000760.SZ,000887.SZ,000903.SZ,000980.SZ,001696.SZ,002048.SZ,002085.SZ,002101.SZ,002126.SZ,002213.SZ,002239.SZ,002265.SZ,002283.SZ,002284.SZ,002328.SZ,002355.SZ,002363.SZ,002406.SZ,002434.SZ,002448.SZ,002454.SZ,002472.SZ,002488.SZ,002510.SZ,002516.SZ,002536.SZ,002553.SZ,002590.SZ,002592.SZ,002611.SZ,002625.SZ,002662.SZ,002684.SZ,002703.SZ,002708.SZ,002715.SZ,002725.SZ,002765.SZ,002813.SZ,002863.SZ,002865.SZ,002906.SZ,002921.SZ,200030.SZ,200581.SZ,300100.SZ,300258.SZ,300304.SZ,300375.SZ,300428.SZ,300432.SZ,300473.SZ,300507.SZ,300547.SZ,300580.SZ,300585.SZ,300611.SZ,300643.SZ,300652.SZ,300680.SZ,300681.SZ,300694.SZ,300695.SZ,300707.SZ,300733.SZ,300742.SZ,600081.SH,600148.SH,600178.SH,600480.SH,600523.SH,600609.SH,600626.SH,600660.SH,600676.SH,600698.SH,600699.SH,600741.SH,600742.SH,600933.SH,600960.SH,601311.SH,601689.SH,601717.SH,601799.SH,603006.SH,603009.SH,603013.SH,603023.SH,603035.SH,603037.SH,603040.SH,603085.SH,603089.SH,603121.SH,603158.SH,603161.SH,603166.SH,603178.SH,603179.SH,603197.SH,603239.SH,603286.SH,603305.SH,603306.SH,603319.SH,603335.SH,603348.SH,603358.SH,603586.SH,603596.SH,603655.SH,603701.SH,603730.SH,603758.SH,603767.SH,603768.SH,603788.SH,603809.SH,603917.SH,603922.SH,603926.SH,603982.SH,603997.SH,900946.SH
2014/4/2,4.3126,3.5897,5.0497,19.1854,4.35,4.47,5.0757,4.66,9.7976,7.8404,2.1541,4.616,4.8588,10.4687,3.5831,6.5323,5.9428,12.051,1.7466,7.8955,2.9311,4.6289,6.5244,6.9834,8.0506,3.9808,3.0366,4.4578,7.3945,3.9534,3.1402,3.4056,1.9098,3.7424,4.7481,4.1144,11.1381,2.6145,2.5508,3.6696,5.1346,7.4228,6.9269,22.9499,10.4246,,,,,,,3.4414,17.3356,6.9234,5.2614,3.4536,4.3315,,,,,,,,,,,,,,,,,,9.1642,9.1452,4.2836,8.065,7.6553,2.94,7.6723,6.4452,5.7856,4.13,15.1156,7.6537,6.1315,,5.2166,10.485,,5.5163,18.1662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33
2014/4/3,4.2557,3.5562,5.1382,19.6001,4.17,4.47,5.1075,4.65,9.7976,7.8499,2.1494,4.6061,4.8496,10.9545,3.5243,6.7398,5.8598,12.0908,1.7601,7.4957,2.9408,4.6289,6.5074,6.9734,8.3848,4.007,3.0738,4.5323,7.7888,4.0823,3.0961,3.599,1.9348,3.7505,4.7983,4.1289,11.1477,2.6531,2.5692,3.6696,5.2133,7.4307,7.0001,25.2429,10.4656,,,,,,,3.353,17.2224,6.9234,5.253,3.5016,4.2737,,,,,,,,,,,,,,,,,,8.9492,9.2241,4.2438,8.1842,7.7694,2.88,7.7474,6.4299,5.8308,4.14,15.0651,7.4372,6.0641,,5.1859,10.5323,,5.414,17.6264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333
2014/4/4,4.2873,3.5792,5.1955,20.2803,4.25,4.47,5.1894,4.68,9.7976,7.9161,2.1634,4.6757,5.0241,12.05,3.616,6.5217,6.0063,12.2001,1.7803,7.6257,3.0725,4.6289,6.5017,6.9933,8.3467,4.0552,3.1883,4.5658,7.8176,4.173,3.0883,3.5775,1.9532,3.7686,5.0768,4.1348,11.1381,2.6975,2.6127,3.6696,5.2284,7.5295,6.8695,24.2659,10.268,,,,,,,3.3766,17.6224,6.981,5.3123,3.585,4.2889,,,,,,,,,,,,,,,,,,9.2203,9.3721,4.3034,8.9998,7.9036,2.94,7.8695,6.4299,6.0119,4.19,15.4758,7.5068,6.1209,,5.3331,10.7123,,5.4698,17.1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.331
2014/4/8,4.5023,3.617,5.3204,20.6287,4.25,4.47,5.244,4.69,9.7976,8.0769,2.1867,4.6757,5.0058,12.1453,3.6955,6.4738,6.0551,11.9914,1.8004,7.4857,3.0871,4.811,6.5642,7.0033,8.2494,4.112,3.2069,4.6366,7.6926,4.2542,3.3969,3.5537,1.9799,3.7928,5.1407,4.1959,11.3508,2.8036,2.6517,3.6696,5.2556,7.6757,7.2867,26.6885,10.6671,,,,,,,3.4944,17.5847,7.1152,5.3843,3.585,4.479,,,,,,,,,,,,,,,,,,9.398,9.5003,4.3333,8.6607,8.0579,2.97,7.9352,6.4682,6.1206,4.23,15.2308,7.7774,6.2309,,5.4066,10.9017,,5.5535,17.2105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.331
2014/4/9,4.5023,3.6547,5.3933,20.7365,4.3,4.47,5.4532,4.69,9.7976,8.0674,2.1914,4.6757,4.9782,12.412,3.7076,6.5057,6.0063,12.2497,1.8274,8.2353,3.0725,4.8924,6.7231,7.1227,8.5498,4.1601,3.2038,4.6328,7.6974,4.2446,3.4565,3.5154,1.9966,3.8472,5.1499,4.2744,11.5635,2.8325,2.7204,3.6696,5.3797,7.7468,7.3504,27.8151,10.7901,,,,,,,3.4885,17.5092,7.1728,5.4139,3.6456,4.6341,,,,,,,,,,,,,,,,,,9.8188,9.5595,4.3531,8.6607,8.1451,2.95,8.1512,6.4605,6.2473,4.2,15.0723,7.7,6.2344,,5.376,10.9964,,5.5256,17.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333
2014/4/10,4.496,3.9839,5.7473,20.0646,4.29,4.47,5.4031,4.65,9.7976,8.0579,2.1914,4.6757,4.9506,12.2119,3.7041,6.8621,6.016,12.2696,1.824,8.3253,3.0676,4.9116,6.6437,7.1028,8.3425,4.1776,3.2347,4.5881,7.6013,4.2303,3.6303,3.5584,1.9866,3.8109,5.1864,4.2715,11.4958,2.8364,2.6792,3.6696,5.5037,8.1418,7.1179,28.8619,10.544,,,,,,,3.4827,17.3658,7.1344,5.3885,3.6027,4.6022,,,,,,,,,,,,,,,,,,10.3331,9.6187,4.4426,8.3308,8.2659,2.96,8.1606,6.4528,6.2202,4.28,16.2251,7.8083,6.2735,,5.3392,11.1006,,5.5721,18.5113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.334
2014/4/11,4.4518,3.986,5.7265,19.5753,4.34,4.47,5.3622,4.66,9.7976,8.0201,2.1774,4.6359,5.0517,11.8309,3.59,6.7025,5.9477,12.6372,1.8358,8.5252,3.2432,4.8637,6.5869,7.0232,8.3552,4.042,3.1883,4.5323,7.2262,4.1348,3.5162,3.4319,2.0016,3.8311,5.0905,4.2628,11.6022,2.8287,2.6746,3.6696,5.4463,7.8455,7.1211,26.3396,10.0703,,,,,,,3.465,16.8904,7.0673,5.3843,3.5167,4.4242,,,,,,,,,,,,,,,,,,10.3799,9.7371,4.3829,8.3675,8.1518,2.95,8.3203,6.6366,6.2654,4.43,15.7856,7.7774,6.2948,,5.5599,11.0533,,5.4326,18.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.334
2014/4/14,4.4707,3.9168,6.0024,20.3467,4.31,4.47,5.7715,4.7,9.7976,8.039,2.1728,4.7055,5.1343,11.9833,3.4327,6.644,5.9232,12.6173,1.8089,8.755,3.2481,4.9212,6.4733,7.1028,8.4567,4.1077,3.2502,4.6142,7.3513,4.1873,3.5888,3.4414,2.0066,3.8794,5.0677,4.3297,11.7085,2.9502,2.7273,3.6696,5.4463,7.8376,7.3823,26.7184,10.1113,,,,,,,3.4768,16.9809,7.1344,5.4563,3.5496,4.4364,,,,,,,,,,,,,,,,,,10.3612,9.8259,4.3829,8.7524,8.0579,2.95,8.2076,6.6289,6.2202,4.47,16.2683,7.7,6.4438,,5.9461,11.1385,,5.3489,18.5555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333
2014/4/15,4.4265,3.8057,5.815,20.1559,4.37,4.47,5.8443,4.65,9.7976,7.8499,2.1821,4.5961,5.0058,12.1929,3.4552,6.8781,5.6791,12.4584,1.7803,8.5451,3.2286,4.8301,6.7572,7.053,8.3467,4.1164,3.1759,4.5435,7.4666,4.1778,3.498,3.6587,1.9782,3.8271,5.0357,4.4519,11.5055,2.985,2.7113,3.6696,5.4463,7.8692,7.1593,27.167,9.9509,,,,,,,3.4532,17.4488,7.0769,5.4139,3.5155,4.3649,,,,,,,,,,,,,,,,,,10.1835,9.5891,4.3134,8.3491,8.0244,2.95,8.555,6.4528,6.1568,4.46,16.3836,7.4836,6.3444,,5.7315,11.0343,,5.2744,17.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333
2014/4/16,4.3759,3.812,5.6224,20.554,4.47,4.47,5.717,4.76,9.7976,7.8499,2.1914,4.616,5.07,11.7738,3.4639,6.7504,5.6449,12.3292,1.792,8.4452,3.1798,4.7391,6.7061,7.0232,8.389,4.1033,3.2285,4.5435,7.2599,4.1921,3.5343,3.728,1.9549,3.8271,4.949,4.6469,11.4088,3.1258,2.7479,3.6696,5.4463,7.8337,6.7867,25.3526,9.7831,,,,,,,3.4355,17.6602,7.0769,5.3885,3.561,4.2691,,,,,,,,,,,,,,,,,,10.0994,9.7075,4.3134,8.0925,8.1183,2.96,8.8274,6.4835,6.1296,4.63,15.6992,7.499,6.4651,,6.2035,11.0722,,5.2838,17.6264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.336
2014/4/17,4.3948,3.7344,5.9035,20.5872,4.45,4.47,5.8625,4.77,9.7976,7.9161,2.1914,4.6061,5.0241,11.8595,3.4016,7.0483,5.6644,12.7465,1.7954,8.5052,3.1701,4.7151,6.6437,7.0033,8.3594,4.1995,3.2409,4.5732,7.1109,4.1921,3.4851,3.8044,2.0016,3.8129,4.8622,4.6556,11.4861,3.2204,2.7502,3.6696,5.4463,7.8534,6.7644,24.9239,9.8801,,,,,,,3.406,17.6526,7.0961,5.4775,3.6178,4.2874,,,,,,,,,,,,,,,,,,10.0807,10.0133,4.3233,7.8726,8.0042,2.93,8.6959,6.4299,6.184,4.65,15.3173,7.6691,6.4722,,6.2219,10.9112,,5.2931,17.6795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.337
2014/4/18,4.3695,3.7658,6.0649,20.3715,4.46,4.47,5.8716,4.75,9.7976,7.8783,2.2101,4.616,4.9231,12.3548,3.3792,7.4739,5.7133,12.7465,1.792,8.3552,3.1896,4.7391,6.8708,7.0033,8.4948,4.217,3.3183,4.5956,7.3513,4.2064,3.4851,3.8402,1.9131,4.0306,5.0312,4.5916,11.4571,3.1818,2.7525,3.6696,5.6671,7.8297,6.7612,24.7743,10.0218,,,,,,,3.4119,17.6903,7.1632,5.5326,3.6204,4.2995,,,,,,,,,,,,,,,,,,10.0807,10.112,4.3333,7.9092,8.125,2.88,8.7147,6.3916,6.1658,4.72,15.5623,7.6073,6.3586,,6.0809,11.0817,,5.3117,17.9273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339
2014/4/21,4.1735,3.6715,5.8098,19.625,4.35,4.47,5.5168,4.66,9.7976,7.8026,2.1355,4.4966,4.9231,12.05,3.4206,7.3249,5.7865,11.4748,1.8122,7.9855,3.0823,4.6912,6.2746,6.7844,8.5878,4.147,3.3276,4.6477,7.3945,4.1109,3.3969,3.7352,1.8213,4.0528,4.9444,4.4228,11.1091,3.0776,2.6815,3.6696,5.5431,7.7626,6.9269,27.2568,10.5999,,,,,,,3.3589,17.2073,7.0673,5.3801,3.4978,4.3528,,,,,,,,,,,,,,,,,,9.5944,10.2106,4.214,7.6893,7.8365,2.84,8.433,6.2309,5.9033,4.66,15.1156,7.3444,6.3125,,5.9277,10.7691,,5.1628,17.3433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339
2014/4/22,4.1609,3.6652,5.5963,19.625,4.31,4.47,5.435,4.66,9.7976,7.7931,2.1448,4.4568,5.0517,11.9738,3.4327,6.9845,5.6937,10.7992,1.856,7.8156,3.0871,4.7391,5.9963,6.7148,8.0802,4.1077,3.2334,4.6217,7.5965,4.0632,3.1428,3.6325,1.8363,3.9238,4.9764,4.4083,11.3701,3.1047,2.6402,3.6696,5.2738,7.8455,7.102,28.7921,10.5663,,,,,,,3.3412,17.1998,6.9043,5.3038,3.5825,4.2493,,,,,,,,,,,,,,,,,,9.5009,10.112,4.045,7.7076,7.7627,2.84,8.7804,6.2844,5.9667,4.71,14.604,7.3985,6.2983,,5.7805,10.7312,,5.1721,16.4319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34
2014/4/23,4.1609,3.6149,5.1851,20.8858,4.24,4.18,5.4805,4.57,9.7976,7.8026,2.1494,4.4469,5.0241,12.3929,3.4483,6.6015,5.767,10.8092,1.8526,8.1254,3.1018,4.8349,5.8203,6.665,7.9533,4.0377,3.2334,4.7185,7.6301,4.0727,3.1065,3.6134,1.8196,3.8774,5.1362,4.4665,11.3894,3.128,2.6173,3.6696,5.3646,7.6994,7.016,28.9117,10.7193,,,,,,,3.3412,18.2639,6.9139,5.3165,3.5003,4.2691,,,,,,,,,,,,,,,,,,9.5289,10.112,4.1146,7.5701,8.1049,2.86,8.8368,6.4069,5.8671,4.75,14.4599,7.3367,6.348,,5.8541,10.466,,5.2093,16.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339
2014/4/24,4.1229,3.596,5.2371,20.6867,4.29,4.14,5.2531,4.53,9.7976,7.812,2.1541,4.417,4.8863,12.5453,3.3394,6.5961,5.5424,10.6899,1.8459,7.8255,3.1018,4.8206,6.0134,6.665,8.0125,4.0114,3.1361,4.6515,7.5003,3.9581,3.1609,3.3602,1.8363,3.6981,4.9809,4.3646,11.0317,2.8952,2.6746,3.6696,5.7246,7.6915,7.309,26.7184,10.1486,,,,,,,3.3177,18.5884,6.8659,5.2191,3.5736,4.1794,,,,,,,,,,,,,,,,,,9.4167,10.112,4.1245,7.4235,8.0109,2.99,8.4987,6.361,5.686,4.63,14.4095,7.1666,6.4083,,5.5783,10.3713,,5.1442,16.3965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339
2014/4/25,4.0534,3.5457,4.8207,20.2388,4.22,3.97,5.2985,4.47,9.7976,7.6607,2.0888,4.3574,4.7027,11.6118,3.393,6.4472,5.3763,10.7694,1.8661,7.7456,2.9994,4.6385,6.0758,6.476,7.9237,3.9852,3.1173,4.4503,7.1445,3.9772,2.9976,3.3507,1.7913,3.6437,4.8348,4.5974,10.8093,2.771,2.6517,3.6696,5.6944,7.3201,7.5128,29.3902,10.1561,,,,,,,3.3118,18.4903,6.7317,5.0835,3.336,4.076,,,,,,,,,,,,,,,,,,8.9866,9.9048,3.9854,7.2035,7.8097,2.98,8.1137,6.3993,5.523,4.63,14.3086,6.9888,6.348,,5.5905,10.305,,5.0977,15.7682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339
2014/4/28,3.9585,3.5016,4.6749,19.9568,3.87,3.82,4.8756,4.03,9.7976,7.6229,2.0329,4.228,4.5557,11.4308,3.208,6.5004,5.1273,10.531,1.6793,7.6157,2.8921,4.4468,5.9793,6.1279,7.6064,3.8452,2.9823,4.2418,6.8176,4.1252,2.8757,3.3722,1.6961,3.4381,4.5427,4.2453,10.1422,2.5148,2.6035,3.6696,5.4705,7.2332,6.9842,28.6425,9.1416,,,,,,,3.2705,18.1884,6.4344,4.9352,3.2046,3.9087,,,,,,,,,,,,,,,,,,9.1923,9.6187,3.7369,6.9469,7.8097,2.99,7.4187,6.3533,5.2967,4.63,13.6026,6.8651,6.2344,,5.2718,9.9546,,4.9954,15.3435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339
2014/4/29,4.0091,3.6023,4.7998,20.6121,3.91,3.89,5.0302,4.14,9.7976,8.0863,2.0562,4.2678,4.62,11.6404,3.2271,6.6759,5.2933,10.5509,1.6961,7.7156,2.9408,4.4803,5.9055,6.1378,7.6445,3.8802,3.0545,4.3441,7.0339,4.1539,2.9224,3.6205,1.7595,3.5147,4.6066,4.3646,10.4903,2.6701,2.6631,3.6696,5.5764,7.3675,7.468,31.5038,9.6115,,,,,,,3.3,18.8752,6.4919,5.0115,3.2387,4.0744,,,,,,,,,,,,,,,,,,9.7066,10.5855,3.7369,7.1669,8.1116,2.99,7.6723,6.537,5.4506,4.63,13.8692,7.1048,6.4154,,5.3698,10.2387,,4.9861,15.4231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339
2014/4/30,4.104,3.596,4.7634,20.7946,3.93,3.98,5.1348,4.34,9.7976,8.0674,2.0795,4.3673,4.7302,12.3072,3.2564,6.7079,5.3421,10.6005,1.7533,7.8355,2.936,4.5618,6.0134,6.098,7.6445,3.9458,3.0827,4.3783,7.2407,4.2446,2.9561,3.6205,1.7579,3.6034,4.6294,4.6556,10.8964,2.8641,2.741,3.6696,5.8668,7.569,7.683,33.2883,9.6638,,,,,,,3.3884,19.0639,6.5303,5.075,3.2716,4.1262,,,,,,,,,,,,,,,,,,10.1087,10.694,3.6177,7.2402,8.0646,2.88,7.6723,6.4375,5.5683,4.63,14.7842,7.1975,6.6602,,5.4679,10.2766,,4.8744,15.6974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339
2014/5/5,4.1293,3.6379,4.8779,21.0185,3.91,4.05,5.2212,4.32,9.7976,8.1052,2.1121,4.4966,4.7761,12.3834,3.2409,7.0164,5.3714,10.7992,1.723,8.0454,2.9847,4.6145,6.1099,6.1478,7.6445,3.9808,3.1518,4.4048,7.2407,4.2398,2.9639,3.7304,1.7796,3.6154,4.707,4.9728,10.8964,2.8564,2.7686,3.6696,6.0211,7.6046,8.4536,33.8367,10.0628,,,,,,,3.4473,18.9507,6.5303,5.0962,3.3209,4.2144,,,,,,,,,,,,,,,,,,10.2864,11.207,3.6574,7.231,8.2927,2.87,7.8319,6.4528,5.6407,4.17,15.0795,7.2748,6.7241,,5.5599,10.4281,,4.8,16.0514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.314
2014/5/6,4.066,3.6233,4.8311,20.778,3.98,4.02,5.1575,4.31,9.7976,8.0769,2.1075,4.5265,4.7761,12.9264,3.2754,6.9419,5.4593,10.7595,1.7096,8.0254,2.9994,4.6001,6.1496,6.1776,7.9575,3.9895,3.1644,4.4275,7.1349,4.2685,3.0053,3.7232,1.8163,3.6658,4.7664,4.9873,10.9157,2.9146,2.8029,3.6696,5.8971,7.6401,9.036,37.2163,10.4619,,,,,,,3.4178,18.8677,6.5303,5.1005,3.336,4.3953,,,,,,,,,,,,,,,,,,10.1929,11.0788,3.6475,7.2127,8.2324,2.86,7.9822,6.4452,5.6498,4.18,15.202,7.3058,6.6851,,5.5047,10.3808,,4.8558,16.1133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.316
