ÈÕÆÚ,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH
2014/6/20,21.5686,3.4858,10.0392,9.3273,4.0382,3.34,6.3949,5.7054,45.7241,19.5011,11.7878,2.7979,8.0734,10.9147,2.3406,6.59,3.5424,9.6445,7.8017,5.3675,,4.8129,7.734,6.1237,0.413
2014/6/23,21.7285,3.4858,10.1246,9.3174,4.0382,3.35,6.3949,5.8144,45.9203,19.4102,11.5678,2.8461,8.3107,10.8795,2.3358,6.79,3.5327,9.6445,7.9255,5.475,,4.8001,7.6957,6.1796,0.412
2014/6/24,22.3681,3.4957,10.3892,9.3668,4.0382,3.4,6.4669,5.9234,47.5491,19.3712,11.5285,2.8461,8.3107,10.9712,2.3501,6.82,3.5522,9.6445,7.8969,5.4875,,4.832,7.7163,6.1796,0.416
2014/6/25,22.0407,3.4759,10.2782,9.2878,4.0382,3.4,6.4337,5.9471,47.9318,19.5141,11.6306,2.8365,8.3053,10.7877,2.3358,6.73,3.9035,9.6445,8.4399,5.5375,,4.7619,7.5249,6.1796,0.413
2014/6/26,22.4975,3.5254,10.2355,9.347,4.0382,3.52,6.4724,5.9708,48.5696,19.6246,11.8035,2.8461,8.3701,10.7948,2.3788,6.95,4.128,9.6445,8.4971,5.5725,,4.8065,7.5278,6.1796,0.415
2014/6/27,22.2691,3.5551,10.2014,9.515,4.0382,3.59,6.5278,6.0656,47.9906,19.6246,11.7957,2.8654,8.753,10.8089,2.3836,7.05,4.2353,9.6445,8.7991,5.59,,4.8001,7.463,6.1796,0.418
2014/6/30,22.0635,3.6641,10.5087,9.4854,4.0382,3.57,6.5167,6.1035,46.5973,19.6831,12.0236,2.8751,8.7044,10.7948,2.4361,7.02,4.3719,9.6445,8.7212,5.495,,4.8001,7.4512,6.1796,0.43
2014/7/1,21.8503,3.6443,10.5685,9.5249,4.0382,3.6,6.5223,6.2465,46.8034,19.5856,11.7878,2.8847,8.726,10.8724,2.4218,7.15,4.3622,9.6445,9.0525,5.77,,4.7874,7.5219,6.1796,0.43
2014/7/2,21.8123,3.6938,10.577,9.5941,4.0382,3.57,6.489,6.2704,46.9996,19.3647,11.5521,2.8943,8.8069,10.8865,2.4218,7.28,4.2841,9.6445,9.6079,5.99,,4.7428,7.519,6.1796,0.43
2014/7/3,21.9341,4.0602,10.8502,9.7818,4.0382,3.6,6.561,6.2751,47.9318,19.6571,11.6699,2.9619,9.0496,11.0417,2.4648,7.3,4.2841,9.6445,9.6469,5.9725,,4.934,7.5013,6.1796,0.441
2014/7/4,21.5991,3.9612,10.7392,9.7324,4.0382,3.56,6.6496,6.2227,47.3823,19.5921,11.6935,2.9329,8.9957,10.9782,2.4648,7.48,4.2256,9.6445,9.5105,6.02,,4.934,7.8695,6.1796,0.442
2014/7/7,21.287,3.8918,10.799,9.6237,4.0382,3.55,6.6164,6.0463,46.8524,19.4946,11.7878,2.9522,8.7799,10.8442,2.4648,7.47,4.2743,9.6445,9.4325,6.1525,,4.9149,7.8253,6.1796,0.437
2014/7/8,22.3376,3.9414,11.3112,9.7324,4.0382,3.55,6.6496,6.3896,48.3046,19.7221,12.4872,2.9426,9.2707,10.8865,2.4265,7.32,4.2256,9.6445,9.9782,6.1325,,4.9468,7.9519,6.7985,0.442
2014/7/9,22.1625,3.9017,11.0977,9.6138,4.0382,3.5,6.561,6.2799,47.0585,19.7221,12.4951,2.8943,9.4163,10.9218,2.4265,7.42,4.1865,9.6445,9.871,5.95,,4.883,7.7575,6.8759,0.437
2014/7/10,22.0026,3.8621,11.1916,9.5447,4.0382,3.52,6.5278,6.3657,45.7143,19.7481,12.6287,2.9136,9.3246,10.8442,2.4361,8.01,4.3231,9.6445,10.4752,6.2475,,4.9404,7.7752,7.5625,0.438
2014/7/11,23.4491,3.8918,11.6953,9.6237,4.447,3.55,6.6884,6.1989,46.0282,20.8528,13.0295,2.9329,9.2977,11.0206,2.4457,7.91,4.2743,10.609,10.5531,6.235,,4.9085,7.7752,7.3788,0.444
2014/7/14,24.3628,4.2781,11.4051,10.5821,4.8957,3.91,7.3583,6.5469,47.8238,20.9957,13.0452,3.0487,9.5565,11.2887,2.5746,8.3,4.7037,11.668,10.9721,6.2475,,5.3101,8.0815,7.6302,0.451
2014/7/15,24.9794,4.2285,10.8758,10.8094,5.3843,4.13,7.8732,6.4706,46.8132,20.7476,12.888,3.0101,9.4109,11.2816,2.5507,8.12,5.1722,11.4694,10.3485,6.51,,5.3038,8.0256,7.5528,0.452
2014/7/16,23.3792,4.0602,10.8502,10.4438,5.9227,3.97,7.4192,6.3181,46.2147,20.4861,12.7308,3.0101,9.2923,11.2675,2.5651,7.9,4.6842,11.1857,10.2218,6.48,,5.1444,8.1993,7.4368,0.449
2014/7/17,23.7929,4.0503,10.6026,10.1474,5.3544,3.89,7.3749,6.0892,45.6161,20.124,12.5737,2.9619,9.2869,10.9923,2.5261,8.21,4.5769,10.9115,10.1438,6.61,,5.0551,8.4438,7.3401,0.442
2014/7/18,24.0115,4.0206,10.6111,10.177,5.0852,3.82,7.3306,6.0939,45.4886,20.2849,12.6522,2.9715,9.1736,11.1828,2.5359,8.17,4.4793,10.9494,10.3095,6.94,,5.036,8.4232,7.5335,0.451
2014/7/21,23.2153,4.0206,10.7733,9.9992,5.1549,3.81,7.4247,5.989,45.1648,20.3989,13.1552,2.9812,9.2545,11.4721,2.5164,8.37,4.4402,10.9588,10.8065,7.2875,,5.0488,8.1964,7.5528,0.452
2014/7/22,23.0279,4.1196,11.0892,10.3746,5.5837,4.19,7.5687,6.3181,47.6865,20.7208,13.2338,3.0294,9.6482,11.6697,2.5699,8.35,4.7037,11.5167,11.0306,7.35,,5.1699,8.8325,8.3071,0.455
2014/7/23,22.1302,4.0008,11.0124,10.1177,5.2347,4.06,7.4026,6.1416,46.8034,20.3252,13.0845,3.0005,9.5997,11.7896,2.5407,8.31,4.772,11.233,10.8942,7.7175,,4.9978,8.8443,8.6166,0.455
2014/7/24,22.3254,4.0107,11.2599,10.2659,5.2746,4.07,7.3915,6.0987,46.8132,20.6202,13.3752,3.0101,9.8693,12.1777,2.5602,8.43,4.7037,11.3465,10.8162,7.4875,,5.0236,9.0622,8.1041,0.459
2014/7/25,22.7079,4.0206,11.3112,10.4441,5.1849,4.07,7.4137,6.1416,47.5197,20.875,13.5874,3.0584,10.139,12.3752,2.5797,8.5,4.7233,11.2614,11.7517,7.1125,,5.1398,9.0593,7.9783,0.459
2014/7/28,22.4815,4.0998,11.6099,10.6619,5.2148,4.09,7.6185,6.2418,48.1476,21.0024,13.7131,3.068,10.1012,12.474,2.6137,8.58,4.7525,11.5167,11.7322,7.0375,,5.2044,9.0564,8.1718,0.468
2014/7/29,23.4182,4.1394,11.499,10.7609,5.3344,4.11,7.6296,6.3419,50.4437,21.2506,13.6267,3.097,10.0203,12.4387,2.6283,8.64,4.8404,12.3204,11.7809,7.065,,5.2108,9.1241,8.4232,0.466
2014/7/30,23.2621,4.1691,11.5587,10.6619,5.4142,4.06,7.5355,6.3657,50.424,20.7543,13.2966,3.097,10.0203,12.2343,2.6575,8.63,4.8501,13.039,11.7224,7.175,,5.2625,8.9857,8.4619,0.478
2014/7/31,23.5353,4.2186,11.5673,11.0282,5.4242,4.26,7.8179,6.3371,49.7568,20.9086,13.1866,3.1259,10.0042,12.3327,2.6673,8.87,4.8794,12.935,11.7224,7.1925,,5.269,9.0593,9.1872,0.479
2014/8/1,23.3324,4.1097,11.3282,11.0183,5.2347,4.26,7.6407,6.1989,48.756,20.694,13.3438,3.068,9.9395,12.31,2.5991,8.86,4.7818,12.7932,11.2644,7.215,,5.1656,9.2625,8.752,0.474
2014/8/4,23.3402,4.2087,11.3795,11.4143,5.4242,4.55,7.7514,6.237,50.5025,20.8884,13.3124,3.1355,9.9772,12.5447,2.6575,9.1,4.8306,13.0295,11.4496,7.125,,5.2431,9.8015,9.0228,0.48
2014/8/5,24.1208,4.2682,11.6014,11.5133,5.4541,4.69,7.6628,6.2704,50.424,21.1835,13.3595,3.1355,10.263,12.4387,2.6868,9.96,4.7233,12.7553,11.1962,7.0725,,5.3464,9.775,8.9841,0.48
2014/8/6,26.0645,4.2384,11.977,11.3747,5.4242,4.68,7.696,6.2751,51.5132,21.6261,13.5481,3.1452,10.441,12.31,2.6916,9.87,4.7525,12.9444,11.2839,7.235,,5.4756,9.772,8.8777,0.478
2014/8/7,25.6976,4.2384,11.5758,11.0678,5.3444,4.52,7.4801,6.3228,50.3357,21.7267,13.5638,3.1066,10.2253,11.9693,2.6527,9.9,4.694,12.6986,11.4009,7.415,,5.3916,9.5718,8.781,0.475
2014/8/8,25.5337,4.1988,11.6014,11.345,5.2846,4.78,7.458,6.4039,50.4829,21.7937,13.5088,3.0777,10.139,12.1359,2.6283,9.65,4.6159,12.8215,11.547,7.785,,5.3594,9.6807,8.6553,0.473
2014/8/11,25.5259,4.2682,11.96,11.5826,5.3245,4.86,7.696,6.4373,50.9244,21.6663,13.5481,3.1163,10.4626,12.3933,2.6673,9.68,4.694,12.9161,11.9563,7.65,,5.3658,9.7161,8.8874,0.482
2014/8/12,25.3307,4.288,11.8746,11.6222,5.3145,5.12,7.9009,6.4516,50.6203,21.6127,13.4774,3.1066,10.29,12.3933,2.6916,9.55,4.7916,12.9161,11.9953,7.62,,5.3723,9.6896,8.7617,0.479
2014/8/13,24.5345,4.3177,11.866,11.4242,5.3843,5.13,7.9563,6.4611,50.2962,21.4383,13.5953,3.4153,10.0257,12.3554,2.7014,9.24,4.8111,13.2754,11.5958,7.35,,5.3012,9.6277,8.9164,0.495
2014/8/14,24.8233,4.5256,11.9087,11.2163,5.464,5.17,7.84,6.4611,50.6301,21.673,13.5953,3.753,9.8586,12.8475,2.7306,9.2,4.9184,13.1052,11.6932,7.46,,5.3271,9.1182,8.7713,0.5
2014/8/15,24.8936,4.5553,11.8831,11.3153,5.4441,5.08,7.8788,6.4706,50.6792,21.5925,13.5796,3.753,10.0311,13.1428,2.7306,9.29,4.9575,12.935,11.547,7.73,,5.3335,9.0946,8.781,0.506
2014/8/18,25.1512,4.5553,11.8404,11.4341,5.4541,5.18,7.9618,6.5994,50.581,21.6462,13.3438,3.753,10.0581,13.1201,2.7695,9.5,5.0355,12.9539,11.7029,7.495,,5.34,9.1388,8.7907,0.508
2014/8/19,24.7531,4.5157,11.6612,11.5727,5.5538,5.08,8.139,6.6757,50.4337,21.2506,13.4145,4.1293,10.2684,13.0444,2.7598,9.4,5.0843,12.9917,11.8199,7.4025,,5.3787,9.13,8.8487,0.506
2014/8/20,24.6204,4.7138,11.2514,11.6024,5.5638,5.11,8.0725,6.6805,49.697,21.3444,13.2652,4.5441,10.0689,12.7945,2.7354,9.29,4.977,12.6702,11.966,7.4075,,5.3787,9.0505,8.9067,0.502
2014/8/21,25.1043,4.6841,11.3624,11.4242,5.4341,4.86,7.9286,6.4754,50.0408,21.2841,13.1238,4.438,9.9071,12.9459,2.6916,9.21,4.9867,12.3015,11.6055,7.48,,5.2625,8.9444,8.665,0.5
2014/8/22,25.5571,4.6544,11.2855,11.3351,5.4441,4.97,8.1279,6.3705,49.0881,21.5791,12.888,4.2161,9.7777,12.8929,2.7014,9.27,4.977,12.3204,11.4106,7.425,,5.2367,9.1447,8.6263,0.502
2014/8/25,24.7843,4.5553,11.0551,10.9886,5.3444,4.91,8.0504,6.3419,48.9801,21.217,12.7701,4.3898,9.6698,12.6734,2.6478,9.11,4.9282,11.8476,11.0793,7.315,,5.1786,9.4157,8.5102,0.495
2014/8/26,23.7617,4.4068,11.0977,10.6916,5.1151,4.82,7.8954,6.1845,48.4693,21.1567,12.8959,4.1872,9.7075,12.5144,2.5894,8.73,4.8111,11.8193,10.9429,7.38,,5.114,9.2537,8.2298,0.489
2014/8/27,24.2691,4.4464,11.0209,10.6817,5.1151,4.84,7.6462,6.1798,49.4319,21.3713,12.8959,4.245,9.7345,12.6583,2.604,8.79,4.8208,11.8854,10.9331,7.5175,,5.1463,9.4039,8.2685,0.495
2014/8/28,23.7148,4.3276,10.8075,10.7213,5.0852,4.74,7.5576,6.051,48.3613,21.2908,12.7701,4.2836,9.6482,12.5371,2.5845,8.91,4.8794,11.8382,10.7577,7.4675,,5.114,9.3096,7.9783,0.501
2014/8/29,23.5665,4.4068,11.1234,10.8599,5.2646,4.9,7.6351,6.1512,49.6479,21.2908,12.5737,4.1679,9.9125,12.8172,2.6478,9.24,4.9087,12.1313,11.0013,7.465,,5.1592,9.3509,8.1041,0.506
2014/9/1,24.3471,4.4365,11.3112,10.8698,5.3045,5.05,7.7293,6.2704,50.1783,21.3377,12.5737,4.1872,10.1282,12.9914,2.6624,9.37,4.9575,12.623,11.2352,7.4425,,5.2367,9.3303,8.3555,0.509
2014/9/2,24.3393,4.5355,11.3197,10.9193,5.3444,5.07,7.8179,6.3038,50.3845,21.331,12.275,4.274,10.166,13.0822,2.7403,9.51,4.9867,12.7081,11.1475,7.5,,5.2625,9.2979,8.4329,0.51
2014/9/3,24.0817,4.5751,11.3965,11.0678,5.3843,5.13,7.8345,6.3038,50.8363,21.1902,12.6287,4.3126,10.3493,13.385,2.7403,9.49,5.0355,12.623,11.1865,7.495,,5.3594,9.5718,8.4232,0.506
2014/9/4,24.1988,4.595,11.277,11.0777,5.484,5.06,7.9175,6.3133,50.689,21.2438,12.8094,4.2836,10.2522,13.5743,2.7403,9.49,4.977,12.6513,11.0111,7.445,,5.3594,9.5718,8.4425,0.507
2014/9/5,24.9716,4.585,11.4819,11.3252,5.4242,5.04,7.9507,6.3133,50.8265,21.4584,12.9666,4.2836,10.3601,14.1497,2.7549,9.64,4.9965,12.7459,10.9624,7.595,,5.3594,9.722,8.4619,0.51
2014/9/9,24.8467,4.6247,11.6782,11.4341,5.494,5.03,8.5985,6.3228,53.164,21.3914,13.053,4.7081,10.441,14.1118,2.7744,9.73,5.3478,13.0674,11.5275,7.5125,,5.3529,9.4481,8.6069,0.509
2014/9/10,25.1824,4.585,11.627,11.3252,5.484,4.98,8.5376,6.3324,52.7024,21.4517,13.2731,4.5731,10.1767,13.8999,2.7354,10,5.4552,12.5379,11.3424,7.4775,,5.34,9.4068,8.4909,0.507
2014/9/11,25.5571,4.5652,11.4136,11.444,5.5239,4.96,8.4933,6.3085,51.1801,21.5858,13.2809,4.4477,9.961,13.6803,2.7257,10.03,5.3381,12.3015,11.0306,7.5375,,5.3271,9.3303,8.3748,0.511
2014/9/12,25.6429,4.6445,11.738,11.4539,5.5338,5.04,8.5875,6.5231,50.9738,21.6998,13.0452,4.5731,9.9395,14.021,2.7792,10.17,5.4649,12.4339,10.9136,7.495,,5.3852,9.3862,8.5199,0.516
2014/9/15,24.8077,4.694,11.6356,11.2559,5.6136,4.94,8.7702,6.5994,50.6792,21.5791,12.8801,4.631,9.9017,13.8771,2.8522,10.04,5.5723,12.2164,11.1183,7.4025,,5.3658,9.1594,8.4619,0.528
2014/9/16,24.191,4.5355,11.1063,10.8005,5.3444,4.73,8.7979,6.2418,49.0881,21.1969,12.6601,4.5345,9.7831,13.2488,2.75,9.72,5.3966,11.8382,10.6603,7.11,,5.256,8.9886,8.0944,0.515
2014/9/17,23.91,4.5652,11.0551,10.85,5.3444,4.78,8.8089,6.1655,49.3631,21.1969,12.9194,4.4766,9.8586,13.3699,2.8376,9.86,5.5918,11.6018,10.4946,7.125,,5.3464,9.1712,8.2008,0.519
2014/9/18,24.0817,4.585,11.1148,10.8797,5.4341,4.79,9.0858,6.1559,49.0193,21.3578,12.888,4.4959,9.8963,13.5743,2.8133,10.07,5.5723,11.6774,10.4946,7.18,,5.4046,9.0917,8.2975,0.528
2014/9/19,23.8319,4.585,11.2343,10.9193,5.484,4.83,8.8145,6.2036,49.1077,21.0561,12.8251,4.4959,9.9718,13.8393,2.8133,10,5.6991,11.9611,10.5239,7.495,,5.4175,9.1329,8.2781,0.533
2014/9/22,23.0904,4.4365,11.0807,10.8203,5.494,4.75,8.4601,6.1178,47.5854,20.8616,12.6287,4.5055,9.659,13.5667,2.7403,10.07,5.7284,11.4978,10.6895,7.5525,,5.3012,9.2331,8.1427,0.522
2014/9/23,23.0123,4.4959,11.166,10.8698,5.5239,4.76,8.4712,6.1321,47.9783,20.6873,12.5422,4.5055,9.6806,13.6273,2.7549,10.3,5.9626,11.5734,11.167,7.89,,5.3142,9.1329,8.2201,0.526
2014/9/24,23.348,4.5652,11.4307,10.9985,5.6236,4.83,8.6207,6.2036,48.656,20.1776,12.7544,4.5731,9.8208,13.8393,2.7792,10.34,5.9724,11.7814,11.9465,7.95,,5.3658,9.1771,8.4715,0.539
2014/9/25,22.864,4.6049,11.3965,10.9886,5.5937,4.79,8.6373,6.2418,48.1649,19.8558,13.0923,5.0265,9.8316,13.6273,2.7792,10.24,5.9724,11.9516,11.966,8.0825,,5.34,9.0976,8.4329,0.537
2014/9/26,22.4893,4.6148,11.5075,10.9589,5.7831,4.75,8.7259,6.2513,48.0077,19.9966,13.108,5.1423,9.7831,13.6273,2.7841,10.28,5.9138,11.9989,12.2973,8.4875,,5.3658,9.0063,8.5489,0.537
2014/9/29,22.661,4.7633,11.516,10.9985,5.7233,4.86,8.82,6.2751,48.1747,20.077,13.0609,5.4414,9.8424,13.7711,2.7987,10.32,5.8943,12.0178,12.2681,8.725,,5.3594,8.912,8.9744,0.542
2014/9/30,22.7469,4.7831,11.6953,10.9886,5.6934,4.85,8.8255,6.2895,47.9586,20.2715,13.108,5.5572,9.8316,13.6879,2.7987,10.46,5.865,12.0178,12.3363,8.7275,,5.4691,8.9562,9.0228,0.542
2014/10/8,23.1138,4.9515,12.0368,11.1965,5.7632,4.94,8.9806,6.4039,48.5676,20.1642,12.6522,5.5475,10.0473,13.7787,2.8425,10.7,5.9138,12.0084,12.3558,8.675,,5.495,9.0475,8.8971,0.554
2014/10/9,23.145,4.9217,12.0624,11.1866,6.0224,5.01,8.8864,6.5279,49.422,20.238,12.7308,5.4221,10.1066,13.6803,2.8668,11.14,6.1871,12.7364,12.3753,8.5125,,5.4498,9.5158,8.8197,0.543
2014/10/10,22.4737,4.8524,11.7636,11.0084,6.2218,5.07,8.6207,6.5469,48.6167,19.9832,12.5737,5.5186,10.1606,13.3245,2.8522,11.08,6.1871,12.3298,11.9855,8.4975,,5.3846,9.454,8.5586,0.533
2014/10/13,22.2239,5.0109,11.6526,11.5232,6.3415,5.58,8.6816,6.5756,48.2042,19.9027,12.3772,5.5957,10.2469,13.3018,2.9106,10.84,5.9724,12.3582,12.005,8.37,,5.4498,9.4098,8.4522,0.534
2014/10/14,22.341,4.9118,11.5758,11.4836,6.2318,5.9,8.5432,6.6852,47.389,20.0033,12.3379,5.8852,10.1498,13.0519,2.8717,10.9,5.9138,11.9044,12.1122,8.7875,,5.3781,9.2949,8.6069,0.525
2014/10/15,22.2317,4.9118,12.0453,11.6717,6.1122,5.9,8.6207,6.6518,47.4872,20.1173,12.6915,5.7598,10.0203,13.2412,2.8668,10.83,5.7772,11.8003,12.1414,8.82,,5.3455,9.1624,8.6456,0.53
2014/10/16,21.5838,4.7534,11.7721,11.3351,5.9426,5.67,8.4823,6.4659,47.0747,20.124,12.5422,5.4317,9.7938,13.2715,2.8376,10.73,5.826,11.2708,11.9076,8.75,,5.2738,9.0711,8.1331,0.522
2014/10/17,21.9351,4.7435,12.2758,12.0578,5.8429,5.95,8.2829,6.4563,47.0158,20.2514,12.7308,5.4896,9.8801,13.4305,2.7938,10.6,5.7967,11.4032,11.625,8.5775,,5.3194,9.1859,8.0267,0.513
2014/10/20,21.8258,4.8128,12.6685,12.6716,5.9028,6.38,8.4103,6.4611,47.3399,20.3922,12.9194,5.5764,9.8747,13.3396,2.8084,10.79,6.0114,11.441,12.0148,8.6275,,5.3259,9.2125,8.0364,0.521
2014/10/21,21.5448,4.6445,12.4209,12.4043,5.7432,6.27,8.3051,6.3848,46.4657,20.2983,12.943,5.4414,9.8855,13.1276,2.7695,11,5.8845,11.025,11.8394,8.57,,5.2281,9.0181,8.1814,0.514
2014/10/22,20.8734,4.5751,12.5575,12.1964,5.7133,6.02,8.211,6.38,46.4559,20.2581,13.053,5.4028,9.8963,13.1428,2.75,10.99,5.7674,10.8264,11.8783,8.575,,5.0782,9.1153,8.1234,0.512
2014/10/23,21.1154,4.5355,12.4551,12.2558,5.7532,5.9,7.9452,6.2799,46.4559,20.124,13.0452,5.3063,9.9502,13.0292,2.7646,11.02,5.5235,10.8643,11.8783,8.37,,5,9.2095,8.046,0.511
2014/10/24,20.9749,4.5553,12.4209,12.0875,5.5837,5.71,8.0116,6.2847,46.564,20.1374,13.0845,5.1423,9.9718,12.9989,2.7646,11.24,5.5527,10.7224,12.2389,8.3475,,5,8.594,8.1524,0.516
2014/10/27,20.6861,4.6148,12.5661,12.335,5.6236,5.87,8.1833,6.3324,45.9256,20.1441,13.1395,5.316,9.8046,12.84,2.7646,11.63,5.865,10.2969,12.2389,8.5525,,5.026,8.7648,8.1524,0.517
2014/10/28,21.576,4.694,12.6344,12.533,5.7632,5.94,8.294,6.5136,46.5345,20.238,13.1316,5.451,9.8747,13.0368,2.8084,11.9,6.109,10.59,12.4922,8.735,,5.1108,8.7854,8.2298,0.514
2014/10/29,21.9429,4.7633,12.5661,12.3647,5.8928,5.88,8.3549,6.5994,47.2416,20.2983,13.2416,5.5957,9.8316,13.1428,2.8668,12.23,6.0895,10.7319,13.262,8.815,,5.1369,8.8237,8.5683,0.517
2014/10/30,21.6697,4.8227,12.6087,12.82,6.4811,6.05,8.3937,6.6375,46.4854,20.3117,13.3595,5.5475,10.0905,13.3926,2.9009,12.18,6.2456,11.025,13.1061,8.7175,,5.1434,8.8767,8.6843,0.519
2014/10/31,21.8414,4.8326,12.5063,12.8497,6.172,6.21,8.4601,6.5803,46.1318,20.2849,13.4617,5.4993,10.0311,13.5213,2.9496,12.16,6.0797,10.7981,13.1451,8.76,,5.0847,9.021,8.7133,0.517
2014/11/3,22.6142,4.892,12.7026,12.632,6.2717,6.13,8.4546,6.6662,45.3559,20.7208,13.7524,5.5764,10.0473,13.4456,2.9691,12.15,6.0212,10.7792,13.2328,8.68,,5.1303,8.968,9.3709,0.52
2014/11/4,22.6923,4.8623,12.5148,12.3152,6.1321,5.91,8.6705,6.6185,45.5131,20.4459,13.3045,5.48,9.8693,13.3018,3.0177,12.14,6.0309,10.5806,12.8235,8.5325,,5.202,9.2625,9.4773,0.511
2014/11/5,22.8796,4.7732,12.3185,12.335,6.152,5.98,8.6982,6.6328,45.1889,20.3185,13.2023,5.3545,9.8208,13.2791,2.9593,12.1,6.2261,10.609,12.8235,8.6475,,5.2281,9.6601,9.3516,0.509
2014/11/6,22.4425,4.7633,12.2075,12.0578,6.1221,5.88,8.5875,6.5231,45.3264,20.1106,12.9352,5.316,9.8963,13.3623,2.9545,12.14,6.109,10.6941,13.0379,8.6625,,5.2281,9.5246,9.3516,0.509
2014/11/7,22.3878,4.6742,12.1734,11.9786,6.0424,5.74,8.3383,6.4563,45.2577,20.1441,12.9587,5.2002,9.7723,13.1428,2.8912,12.55,6.0017,10.5995,12.4338,8.72,,5.1499,9.557,9.458,0.505
2014/11/10,24.0817,4.7336,12.4124,12.0479,6.162,5.87,8.4546,6.5088,45.7095,20.8482,13.2416,5.3738,9.9664,13.8014,3.008,12.55,6.0114,10.7886,12.4727,8.73,,5.2281,9.6336,9.5353,0.509
2014/11/11,23.1918,4.5652,12.1221,11.8004,5.8031,5.5,8.2442,6.237,43.8336,20.352,13.2259,5.1037,9.8208,13.5213,2.8717,12.32,5.6991,10.4293,12.2681,8.4275,,5.1108,9.5364,8.81,0.501
2014/11/12,23.5353,4.6544,12.4209,11.7806,5.9028,5.56,8.1501,6.3181,43.1166,20.3922,13.1002,5.123,9.8478,13.968,2.9155,12.7,5.8553,10.5333,12.5799,8.515,,5.1695,9.6601,9.0034,0.503
2014/11/13,23.348,4.6247,12.0965,11.6618,5.8629,5.41,8.2054,6.2465,42.1344,20.4526,13.0845,5.0555,9.8532,13.9983,2.8717,12.69,5.8748,10.5806,12.7163,8.47,,5.2086,9.6837,9.0615,0.494
2014/11/14,23.1684,4.6346,12.0026,11.6915,5.9526,5.41,8.2497,6.2942,43.4014,20.3453,13.1631,5.0748,10.0042,14.286,2.8814,13.2,5.7479,10.505,12.5507,8.435,,5.1434,9.3685,8.6553,0.491
2014/11/17,23.707,4.6346,12.1307,11.7806,6.0822,5.5,8.4324,6.3276,43.2246,20.3453,12.9666,5.0941,10.29,14.7402,2.9009,13.26,5.6601,10.7602,12.5702,8.655,,5.1303,9.3744,8.8197,0.498
2014/11/18,23.4104,4.6544,12.199,11.9291,6.0324,5.65,8.3826,6.3514,42.0657,20.2514,13.0845,5.2581,10.2199,14.8083,2.9106,13.27,5.7186,10.7602,12.6092,8.8425,,5.1369,9.4598,8.839,0.497
2014/11/19,23.2387,4.6841,12.0795,11.8499,5.9426,5.66,8.4158,6.3848,42.0362,20.1307,12.943,5.287,10.1066,14.1194,2.8863,13.33,5.7284,10.5806,12.4727,8.805,,5.1303,9.4952,9.0228,0.5
2014/11/20,22.8718,4.6247,11.9941,11.7608,5.9726,5.54,8.1611,6.3705,41.8398,20.124,12.8801,5.3642,10.1066,14.3692,2.8474,13.33,5.7772,10.5522,12.2194,9.065,,5.1173,9.3361,9.0518,0.502
2014/11/21,23.8397,4.6742,12.0795,11.7905,5.9825,5.59,8.2386,6.4659,42.0559,20.4526,12.8251,5.4028,10.1066,14.6039,2.8717,13.31,5.7674,10.5617,12.2584,9.13,,5.2086,9.3774,9.2355,0.505
2014/11/24,24.0895,4.7435,12.4209,11.9192,6.0224,5.64,8.4657,6.4706,43.0675,20.4392,13.053,5.4028,10.1066,14.8462,2.9252,13.56,5.7772,10.7413,12.6287,9.3375,,5.2477,9.8309,9.2645,0.516
2014/11/25,24.5501,4.8029,12.549,12.0578,6.1221,5.71,8.521,6.5565,43.2443,20.5196,13.1316,5.3738,10.1066,15.255,2.9496,13.54,5.9236,10.817,12.6287,9.0975,,5.2998,10.1667,9.4676,0.52
2014/11/26,23.9646,4.9118,12.4295,12.0578,6.1321,5.8,8.5653,6.5374,43.7157,20.5129,13.0687,5.4993,10.1066,15.0733,2.9739,13.53,5.8748,11.2047,13.1159,9.12,,5.2803,10.1019,9.5063,0.518
2014/11/27,23.3402,4.9317,12.2417,12.3251,6.1122,6.03,8.6428,6.5612,43.205,20.4928,12.9194,5.4317,10.1066,14.8386,2.9593,13.72,5.8845,10.9966,12.9697,9.2325,,5.3063,10.1196,9.4386,0.518
2014/11/28,23.5743,5.2783,12.549,12.5231,6.152,6.21,8.7093,6.5088,42.5273,20.2648,12.9273,5.3835,10.0689,14.9749,2.9885,14.57,5.9236,10.9399,12.4533,9.22,,5.3194,10.7292,9.8931,0.515
2014/12/1,22.9342,5.1297,12.8307,12.2063,6.0025,6.1,8.5487,6.3944,42.6255,20.1173,12.9666,5.2388,9.8532,14.6948,2.935,13.81,5.8065,10.8548,12.2291,8.915,,5.4172,10.5849,9.7287,0.508
2014/12/2,23.4572,5.2684,13.1636,12.3152,6.0523,6.19,8.748,6.4706,42.7434,20.1709,13.1316,5.3353,10.0257,14.9295,2.9837,13.94,5.8162,10.9304,12.3168,9.1875,,5.4367,11.1651,10.0672,0.511
2014/12/3,24.3706,5.2485,13.4197,12.9091,6.172,6.37,8.8588,6.628,42.38,20.3654,13.1159,5.808,10.317,15.573,3.0615,13.65,5.865,11.2708,12.4338,9.245,,5.5475,11.2711,10.0866,0.517
