ÈÕÆÚ,000025.SZ,000753.SZ,000996.SZ,200025.SZ,600297.SH,600327.SH,600335.SH,600653.SH,601258.SH,601965.SH,603377.SH
2018/12/17,18.5965,3.0132,9.25,4.7788,4.1701,3.393,6.9525,1.98,1.46,6.9188,13.3707
2018/12/18,18.5345,3.0132,9.46,4.7719,4.1502,3.385,6.7471,1.96,1.46,6.8704,13.5486
2018/12/19,18.2173,2.9735,9.27,4.7512,4.1203,3.3451,6.5613,1.94,1.45,6.8125,13.4992
2018/12/20,18.2794,3.0033,9.4,4.7788,4.0804,3.3611,6.5711,1.95,1.46,6.8125,13.4597
2018/12/21,18.4931,2.9735,9.17,4.7305,4.0604,3.3371,6.4635,1.94,1.44,6.8704,13.7166
2018/12/24,18.5828,2.9735,9.18,4.7374,4.0804,3.3531,6.5613,1.95,1.44,7.054,13.5783
2018/12/25,18.2725,2.9438,8.52,4.7374,4.0404,3.3212,6.4831,1.93,1.41,7.0154,13.3312
2018/12/26,18.3483,2.9636,8.45,4.7167,4.0105,3.3052,6.3364,1.92,1.4,6.9574,13.7265
2018/12/27,18.5414,2.9141,8.24,4.7788,4.0305,3.2892,6.0822,1.89,1.41,6.8994,14.1317
2018/12/28,18.2863,2.9141,8.36,4.765,4.0504,3.2892,6.1017,1.89,1.4,6.8415,14.4281
2019/1/2,18.369,3.0429,8.43,4.7512,4.1103,3.2573,6.1311,1.88,1.4,7.1024,13.5783
2019/1/3,18.6172,3.1519,8.68,4.7443,4.0903,3.2653,6.1604,1.86,1.4,7.1893,13.9637
2019/1/4,18.8172,3.2213,9.18,4.7995,4.1502,3.3451,6.3951,1.91,1.43,7.2473,13.9143
2019/1/7,18.8861,3.1916,9.08,4.8064,4.1801,3.393,6.6396,1.94,1.45,7.5179,13.6771
2019/1/8,19.1482,3.1123,8.97,4.827,4.1701,3.393,6.4831,1.96,1.44,7.5855,13.3016
2019/1/9,19.0034,3.0925,8.97,4.7926,4.2799,3.409,6.5711,1.99,1.48,7.4792,13.4893
2019/1/10,18.7138,3.0925,8.85,4.8408,4.2899,3.4329,6.5124,1.96,1.46,7.5372,13.3213
2019/1/11,18.8999,3.0925,9.02,4.8339,4.25,3.4409,6.532,2.01,1.51,7.4889,13.3213
2019/1/14,18.5414,3.1321,9.22,4.7995,4.1302,3.4569,6.4831,2,1.49,7.4502,13.2917
2019/1/15,18.7138,3.1619,9.42,4.7443,4.1502,3.5207,6.5516,2,1.49,7.4792,13.5288
2019/1/16,18.9137,3.0925,9.29,4.7719,4.3497,3.5048,6.5124,1.99,1.49,7.7691,13.4498
2019/1/17,18.6103,3.0826,9.39,4.7719,4.3697,3.4489,6.3462,2.01,1.52,7.4792,13.4794
2019/1/18,18.6724,3.0726,9.39,4.7512,4.3996,3.4728,6.4635,1.99,1.52,7.3922,13.8154
2019/1/21,18.7207,3.1024,9.39,4.7098,4.4196,3.4808,6.4538,2.01,1.5,7.6628,14.4677
2019/1/22,18.4448,3.0627,9.39,4.6891,4.4894,3.4728,6.444,2.19,1.5,7.5372,15.5152
2019/1/23,18.4448,3.0528,9.39,4.7374,4.5492,3.4808,6.3266,2.23,1.48,7.6338,15.0211
2019/1/24,18.5,3.0826,9.39,4.7443,4.4196,3.5048,6.3169,2.16,1.46,7.6435,14.7938
2019/1/25,18.4104,3.0528,10.33,4.7305,4.4295,3.5048,6.2875,2.14,1.45,7.6821,14.5566
2019/1/28,18.1897,2.9735,10.06,4.7236,4.4295,3.5287,6.3266,2.1,1.43,7.6725,14.0131
2019/1/29,17.3761,3.0132,9.96,4.6202,4.4495,3.5686,6.1604,2.04,1.41,7.7208,13.5881
2019/1/30,16.9899,2.9537,9.47,4.6753,4.3397,3.4569,5.9844,2.02,1.4,7.7401,13.4004
2019/1/31,16.7831,2.9041,9.53,4.5926,4.3098,3.4888,5.8768,2.22,1.26,7.6532,14.0427
2019/2/1,17.2795,2.9636,9.84,4.6753,4.3298,3.5607,6.0529,2.13,1.2,7.6242,14.1613
2019/2/11,17.645,3.0231,10.15,4.7098,4.3198,3.5846,6.2973,2.15,1.24,7.6628,14.4281
2019/2/12,17.845,3.0429,10.25,4.7581,4.669,3.6165,6.3853,2.16,1.27,8.0107,14.7048
2019/2/13,18.0311,3.0726,10.52,4.7719,4.6789,3.6405,6.5516,2.17,1.27,8.059,14.695
2019/2/14,18.0587,3.0726,10.55,4.7374,4.7887,3.6165,6.6298,2.15,1.29,7.9817,14.8728
2019/2/15,18.038,3.1123,11.05,4.7719,4.7089,3.5686,6.532,2.18,1.28,7.9527,14.6258
2019/2/18,18.4242,3.1619,11.17,4.8132,4.9782,3.6405,6.8156,2.23,1.32,8.0687,14.8432
2019/2/19,20.2652,3.142,11.17,5.1029,5.1379,3.6165,6.7862,2.25,1.33,8.0107,14.6258
2019/2/20,19.5136,3.1222,10.91,5.0339,5.1478,3.6405,6.8449,2.22,1.36,7.8851,14.3787
2019/2/21,19.1895,3.1321,11.01,5.0339,5.1877,3.6165,6.796,2.25,1.34,7.8657,14.4677
2019/2/22,19.3068,3.2312,12.11,5.0201,5.2276,3.6405,7.0796,2.27,1.38,7.9141,14.2997
2019/2/25,19.9687,3.3403,12.91,5.158,5.3972,3.9199,7.3729,2.36,1.46,8.088,14.7839
2019/2/26,19.5205,3.37,12.38,5.1374,5.1877,3.904,7.2263,2.42,1.61,7.9141,14.2404
2019/2/27,20.0446,3.707,13.27,5.2753,5.1079,4.0237,7.2849,2.48,1.77,7.6435,14.1119
2019/2/28,19.8446,3.5187,13.28,5.2408,4.9184,3.9119,7.4023,2.54,1.72,7.6435,14.1712
2019/3/1,19.5895,3.4989,13.03,5.2477,4.9383,3.9439,7.3632,2.49,1.89,7.5855,14.7246
2019/3/4,19.8239,3.4989,12.99,5.2477,5.0181,3.9678,7.4805,2.48,1.88,7.6628,14.942
2019/3/5,21.8097,3.5484,13,5.4339,5.058,3.9998,7.6761,2.53,1.87,7.6821,14.8827
2019/3/6,23.9886,3.6277,13.43,5.9786,5.1678,4.0556,7.6761,2.67,2.01,7.9141,14.8333
2019/3/7,26.3882,3.6773,14.77,6.5648,5.2875,4.1115,7.8814,2.8,2.06,7.972,14.942
2019/3/8,23.7473,3.4295,14.9,6.3441,4.9283,3.9439,7.1676,2.53,1.85,7.4985,14.102
2019/3/11,23.9404,3.5583,15.27,6.4407,5.0281,4.0397,7.5294,2.68,1.92,7.6338,14.7048
2019/3/12,23.9473,3.6872,15.09,6.4062,5.0481,4.0796,7.6076,2.68,1.99,7.6145,14.9124
2019/3/13,22.7268,3.598,14.23,6.2062,4.9084,3.9918,7.813,2.58,1.92,8.0107,15.0705
2019/3/14,22.0924,3.4889,13.6,6.0545,4.7887,3.856,7.5587,2.49,1.79,7.6242,14.7938
2019/3/15,22.6027,3.6079,13.87,6.2545,4.8086,3.9279,7.7054,2.62,1.79,7.6725,15.8611
2019/3/18,23.0026,3.6574,14.1,6.282,4.9084,3.9918,7.8716,2.64,1.82,7.8657,15.7029
2019/3/19,22.8164,3.816,14.11,6.2131,5.1179,4.0237,7.7543,2.61,1.8,7.8464,16.3651
2019/3/20,22.8716,3.7169,14.27,6.1993,5.1877,4.0157,7.6174,2.65,1.79,7.7305,16.9679
2019/3/21,23.1543,3.7466,14.33,6.22,5.1179,4.0397,7.7739,2.66,1.82,8.2233,16.7801
2019/3/22,22.7958,3.7169,14.96,6.089,5.2077,4.0556,7.9401,2.69,1.79,8.3102,16.2366
2019/3/25,23.2026,3.6376,14.68,6.0752,5.088,4.0876,7.7054,2.64,1.73,8.2233,16.0389
2019/3/26,22.4855,3.479,13.79,5.9511,5.0082,3.9918,7.3534,2.52,1.66,8.3972,16.4342
2019/3/27,22.0649,3.5088,13.62,5.9442,5.088,3.9918,7.3143,2.54,1.65,8.1846,16.4441
2019/3/28,21.8925,3.4889,13.57,5.8959,5.068,4.0077,7.1774,2.46,1.63,7.9237,16.454
2019/3/29,22.4372,3.5484,14.34,6.1028,5.2875,4.1035,7.4121,2.54,1.7,8.059,16.9086
2019/4/1,23.0164,3.6674,14.69,6.1441,5.2875,4.2233,7.6858,2.62,1.76,8.3296,17.1458
2019/4/2,23.2095,3.6475,14.85,6.3096,5.2476,4.2073,7.8227,2.62,1.73,8.4455,16.7999
2019/4/3,23.3957,3.6872,16.34,6.3303,5.3773,4.2951,8.1161,2.72,1.74,9.1606,17.6695
2019/4/4,23.375,3.7169,17.97,6.3096,5.3274,4.2872,8.1943,2.71,1.73,9.0446,17.3434
2019/4/8,22.975,3.6773,16.6,6.2545,5.3174,4.2712,8.0281,2.85,1.72,8.919,16.958
2019/4/9,23.5336,3.7169,16.81,6.2545,5.5868,4.3031,8.1063,2.74,1.73,8.9383,16.7208
2019/4/10,23.1819,3.7764,16.17,6.2407,5.936,4.351,8.0965,2.74,1.74,8.9383,16.8098
2019/4/11,24.3058,3.7367,16.42,6.3579,5.8761,4.3351,8.1161,2.73,1.72,9.0736,16.79
2019/4/12,23.4232,3.6079,17.2,6.2476,5.8661,4.2552,8.4975,2.8,1.77,9.2572,16.8098
2019/4/15,24.1955,3.6178,16.31,6.3096,5.6267,4.1914,8.5464,2.84,1.74,8.8224,16.8098
2019/4/16,24.5747,3.6674,16.28,6.3027,5.3673,4.2552,8.5072,2.85,1.74,8.7451,16.6516
2019/4/17,24.6989,4.0341,16.3,6.3303,5.6766,4.3271,8.7419,2.93,1.78,8.8707,17.1754
2019/4/18,23.9611,4.4405,17.24,6.2614,5.5868,4.3271,8.4388,2.88,1.76,9.0156,17.5806
2019/4/19,23.5611,4.0737,18.96,6.22,5.6566,4.359,8.341,2.87,1.78,8.832,17.1556
2019/4/22,23.5611,3.9251,19,6.2062,5.487,4.3271,8.0183,2.81,1.73,8.4165,16.1674
2019/4/23,23.8369,4.0044,17.35,6.2683,5.3972,4.2712,7.8521,2.77,1.69,8.3875,16.8493
2019/4/24,23.0785,3.8755,17.31,6.2407,5.3773,4.2872,8.0672,2.77,1.71,8.5132,16.8888
2019/4/25,22.2028,3.7169,16,6.0683,5.1179,4.1275,7.6174,2.62,1.63,8.1943,16.8888
2019/4/26,22.0856,3.5781,16.05,6.0752,5.068,4.0556,7.5098,2.62,1.57,7.8561,15.9302
2019/4/29,20.8168,3.4592,14.68,5.7787,4.8186,3.9598,7.2263,2.41,1.46,7.4696,16.3552
2019/4/30,20.7272,3.5682,15.27,5.8959,4.9383,4.0157,7.4512,2.48,1.49,7.5662,16.9086
2019/5/6,18.6517,3.2511,13.74,5.4546,4.5692,3.7762,6.884,2.3,1.39,7.0637,16.7999
2019/5/7,18.9896,3.3006,14.35,5.4477,4.4794,3.8401,7.0405,2.33,1.42,6.9864,16.79
2019/5/8,19.1206,3.3105,14.88,5.4683,4.5193,3.8321,7.1774,2.3,1.42,7.0251,16.4738
2019/5/9,21.0306,3.3105,14.81,6.0131,4.4794,3.8241,7.06,2.29,1.4,7.0347,15.9401
2019/5/10,21.3064,3.3997,15.13,6.0269,4.5492,3.888,7.1871,2.38,1.44,7.1797,16.0389
2019/5/13,20.6858,3.37,14.35,5.9855,4.4694,3.856,6.9818,2.36,1.41,6.9671,15.8709
2019/5/14,20.41,3.3204,13.95,6.02,4.5093,3.8481,6.9036,2.37,1.29,6.9284,15.7128
2019/5/15,20.66,3.4096,14.21,6.27,4.5492,3.896,7.0014,2.41,1.31,7.0154,15.8215
2019/5/16,22.73,3.5088,14.54,6.88,4.5492,3.9279,7.0698,2.42,1.37,7.0444,15.9302
2019/5/17,21.92,3.3403,13.31,6.74,4.4196,3.8081,6.6591,2.33,1.29,6.7931,15.5844
2019/5/20,21.27,3.3105,13.42,6.3,4.2599,3.7762,6.6884,2.26,1.27,6.6772,15.5646
2019/5/21,21.69,3.3601,13.63,6.35,4.4096,3.8241,6.8058,2.31,1.28,6.8415,15.7919
2019/5/22,21.48,3.3997,13.26,6.32,4.5193,3.7922,6.6787,2.27,1.24,6.9671,15.9204
2019/5/23,20.71,3.2808,13.77,6.18,4.25,3.8161,6.5711,2.25,1.2,7.199,15.95
2019/5/24,20.5,3.2709,14.14,6.17,4.3298,3.8241,6.6102,2.28,1.19,7.5372,16.6813
2019/5/27,21.22,3.3304,14.27,6.3,4.3996,3.88,6.7276,2.31,1.22,7.5275,17.2545
2019/5/28,21.06,3.3304,14.33,6.33,4.5393,3.864,6.7178,2.3,1.23,7.3922,17.0865
2019/5/29,20.92,3.4394,14.16,6.32,4.4096,3.88,6.6982,2.28,1.22,7.17,16.958
2019/5/30,20.56,3.3799,13.62,6.32,4.4096,3.88,6.6689,2.28,1.2,6.9767,16.8789
2019/5/31,20.7,3.4196,13.48,6.36,4.3697,3.8,6.62,2.3,1.22,6.9091,16.6022
2019/6/3,20.45,3.37,13.06,6.32,4.3298,3.77,6.62,2.27,1.21,6.7641,16.4244
2019/6/4,19.95,3.3006,12.26,6.26,4.2599,3.67,6.52,2.22,1.18,6.9864,16.5133
2019/6/5,20.49,3.3006,12.32,6.38,4.24,3.68,6.44,2.21,1.19,7.054,16.79
2019/6/6,19.87,3.2114,12.25,6.28,4.1402,3.62,6.36,2.14,1.17,6.8318,16.76
2019/6/10,20.08,3.3006,12.68,6.35,4.1602,3.65,6.52,2.13,1.18,6.8898,16.93
2019/6/11,20.7,3.3997,13.21,6.42,4.2899,3.77,6.82,2.22,1.22,7.1603,17.3
2019/6/12,20.84,3.3502,13.07,6.39,4.2799,3.75,6.81,2.19,1.2,7.0927,17.2
2019/6/13,20.72,3.4196,13.28,6.39,4.2899,3.79,6.84,2.23,1.32,7.257,17.45
2019/6/14,20.89,3.3403,13.24,6.36,4.2001,3.77,6.71,2.19,1.25,6.9284,16.7
2019/6/17,21.41,3.37,12.8,6.42,4.1801,3.76,6.92,2.2,1.32,6.8704,16.67
2019/6/18,20.84,3.3601,12.9,6.36,4.1502,3.77,6.93,2.2,1.29,6.8318,16.05
2019/6/19,20.85,3.37,13.14,6.39,4.1901,3.8,6.94,2.25,1.29,6.9188,16.12
2019/6/20,21.02,3.22,13.8,6.42,4.3098,3.85,7.16,2.27,1.3,7.0057,16.09
2019/6/21,21.27,3.27,14.3,6.41,4.3896,3.86,7.16,2.3,1.33,7.0734,16.15
2019/6/24,20.98,3.27,13.83,6.38,4.3796,3.87,7.17,2.3,1.31,7.2666,15.83
2019/6/25,21.05,3.23,14.13,6.31,4.3298,3.83,7.08,2.34,1.35,7.1507,15.5
2019/6/26,21.07,3.28,13.89,6.32,4.4096,3.82,7.08,2.29,1.34,7.2376,14.9
2019/6/27,20.35,3.24,13.95,6.25,4.3796,3.85,7.14,2.31,1.32,7.2956,15.49
2019/6/28,20.22,3.18,13.63,6.18,4.4495,3.79,6.92,2.54,1.29,7.1797,15.28
2019/7/1,20.61,3.25,13.93,6.29,4.5093,3.89,7.07,2.54,1.32,7.3149,15.38
2019/7/2,20.51,3.26,14.19,6.25,4.5393,3.85,7.08,2.47,1.33,7.4696,15.09
2019/7/3,20.55,3.36,13.93,6.22,4.4794,3.81,6.97,2.39,1.31,7.3246,14.99
2019/7/4,20.43,3.52,14.19,6.26,4.4794,3.83,6.96,2.37,1.29,7.4309,14.98
2019/7/5,20.45,3.41,14.2,6.24,4.4495,3.83,6.95,2.38,1.29,7.4696,14.86
2019/7/8,19.91,3.19,13.34,6.18,4.23,3.68,6.63,2.27,1.25,7.1603,14.76
2019/7/9,20.06,3.21,13.46,6.22,4.21,3.7,6.73,2.3,1.25,7.2763,14.79
2019/7/10,19.85,3.22,13.2,6.14,4.23,3.66,6.68,2.28,1.24,7.17,15.13
2019/7/11,19.68,3.21,13.1,6.16,4.18,3.66,6.64,2.35,1.25,7.04,15.31
2019/7/12,19.74,3.25,13.2,6.13,4.14,3.66,6.69,2.36,1.25,7.15,14.91
2019/7/15,20.17,3.25,13.41,6.16,4.2,3.69,6.77,2.37,1.24,7.21,15.06
2019/7/16,20.1,3.22,13.37,6.2,4.28,3.7,6.9,2.29,1.24,7.18,14.81
2019/7/17,20.06,3.22,13.43,6.12,4.3,3.68,6.95,2.29,1.24,7.16,14.85
2019/7/18,19.74,3.16,13.11,6.08,4.18,3.61,6.94,2.24,1.22,6.91,14.52
2019/7/19,19.88,3.19,13.23,6.08,4.18,3.62,6.96,2.25,1.23,6.92,14.91
2019/7/22,19.17,3.11,12.35,6.07,4.16,3.56,6.89,2.2,1.21,6.61,14.99
2019/7/23,19.27,3.12,12.62,6,4.17,3.58,6.97,2.23,1.22,6.7,15.11
2019/7/24,19.41,3.13,12.77,6.05,4.17,3.63,6.95,2.25,1.23,6.79,15.55
2019/7/25,19.5,3.12,12.76,6.08,4.16,3.62,7.01,2.24,1.22,6.8,15.6
2019/7/26,19.38,3.11,12.97,6.05,4.1,3.63,6.88,2.28,1.34,6.81,15.5
2019/7/29,19.32,3.1,12.88,5.99,4.04,3.64,6.86,2.25,1.29,6.82,14.81
2019/7/30,19.31,3.12,13.06,5.9,4.05,3.64,6.92,2.25,1.3,6.84,14.37
2019/7/31,19.19,3.15,12.83,5.78,4.02,3.63,6.98,2.24,1.35,6.79,14.69
2019/8/1,18.89,3.09,12.96,5.76,3.95,3.6,6.84,2.24,1.37,6.66,14.08
2019/8/2,18.72,3.03,12.57,5.75,3.84,3.54,6.65,2.21,1.35,6.44,14
2019/8/5,18.57,2.98,12.34,5.64,3.77,3.48,6.5,2.16,1.32,6.5,13.95
2019/8/6,17.88,2.87,11.69,5.31,3.67,3.43,6.18,2.05,1.27,6.4,13.87
2019/8/7,17.93,2.86,11.55,5.37,3.64,3.39,6.1,2.08,1.3,6.66,13.81
2019/8/8,18.14,2.88,12.11,5.5,3.69,3.41,6.16,2.08,1.32,6.8,13.77
2019/8/9,17.87,2.85,11.79,5.46,3.61,3.33,6.11,2.03,1.29,6.81,13.83
2019/8/12,19.66,2.88,12.18,5.93,3.63,3.39,6.19,2.08,1.29,6.87,14.6
2019/8/13,19.63,2.84,12.02,5.74,3.7,3.33,6.09,2.09,1.27,6.94,14.34
2019/8/14,19.37,2.87,11.79,5.63,3.68,3.37,6.12,2.09,1.28,6.93,14.56
2019/8/15,19,2.86,11.55,5.6,3.73,3.36,6.08,2.1,1.26,6.96,14.51
2019/8/16,18.94,2.87,11.66,5.66,3.7,3.38,6.12,2.08,1.26,6.98,14.45
2019/8/19,20.83,2.94,12.17,5.95,3.84,3.46,6.3,2.13,1.29,7.18,15.19
2019/8/20,20.45,2.92,12.19,5.93,3.81,3.45,6.33,2.15,1.3,7.19,15.18
2019/8/21,20.39,2.97,12.06,5.94,3.83,3.44,6.42,2.19,1.32,7.29,15.09
2019/8/22,22.43,2.96,12.3,6.3,3.85,3.48,6.38,2.19,1.29,7.29,14.99
2019/8/23,23.07,2.92,12.35,6.25,3.82,3.46,6.35,2.2,1.29,7.28,15.36
2019/8/26,23.44,2.87,12.06,6.12,3.87,3.45,6.36,2.17,1.28,7.3,16.14
2019/8/27,22.75,2.92,12.5,6.12,3.96,3.51,6.5,2.21,1.31,7.49,16.48
2019/8/28,22.4,2.99,12.32,6.1,3.96,3.56,6.54,2.23,1.35,7.45,16.62
2019/8/29,22.09,2.96,12.53,6.01,3.95,3.53,6.54,2.2,1.3,7.32,16.61
2019/8/30,21.15,2.92,12.11,5.99,3.99,3.49,6.63,2.17,1.28,7.19,16.96
2019/9/2,21.34,2.97,12.43,5.97,3.99,3.56,6.68,2.22,1.3,7.25,16.86
2019/9/3,21.84,2.98,12.35,6.02,3.93,3.53,6.67,2.21,1.3,7.33,16.79
2019/9/4,22.94,3.02,12.52,6.1,3.91,3.55,6.71,2.23,1.29,7.3,16.8
2019/9/5,22.64,3.03,13.18,6.08,3.96,3.58,6.75,2.25,1.3,7.39,17.07
2019/9/6,22.64,3.04,13.35,6.1,4.05,3.57,6.86,2.24,1.3,7.59,16.67
2019/9/9,22.78,3.09,13.45,6.1,4.09,3.64,7.05,2.28,1.24,7.59,16.99
2019/9/10,22.44,3.11,13.72,6.09,4.07,3.66,6.97,2.27,1.18,7.61,17.19
2019/9/11,22.15,3.1,14.03,6.07,4.05,3.63,6.97,2.25,1.12,7.57,16.91
2019/9/12,22.27,3.16,13.61,6.08,4.08,3.65,6.97,2.27,1.06,7.64,16.99
2019/9/16,22.57,3.14,13.6,6.07,4.13,3.67,6.97,2.27,1.03,7.7,17.08
2019/9/17,22.6,3.03,14.11,6.07,4.01,3.55,6.77,2.21,0.98,7.54,17.28
2019/9/18,21.7,3.05,14.85,6,4,3.57,6.87,2.21,0.99,7.6,17.73
2019/9/19,21.46,3.06,14.7,6,4.07,3.68,6.72,2.24,1.04,7.8,19.29
2019/9/20,21.64,3.07,14.5,6.02,4.11,3.66,6.68,2.23,1.09,7.8,19.99
2019/9/23,21.98,3.03,13.58,5.97,3.99,3.58,6.7,2.17,1.14,7.9,20.51
2019/9/24,21.68,2.99,13.39,5.99,4,3.6,6.66,2.17,1.11,7.74,21
2019/9/25,21.46,2.93,13.18,5.97,3.92,3.54,6.51,2.19,1.17,7.63,20.85
2019/9/26,20.5,2.86,11.86,5.86,3.84,3.44,6.37,2.13,1.18,7.44,20.52
2019/9/27,20.47,2.9,10.67,5.86,3.89,3.46,6.43,2.14,1.18,7.35,20.94
2019/9/30,20.29,2.89,9.9,5.85,3.85,3.44,6.39,2.13,1.19,7.32,21.94
