ÈÕÆÚ,000059.SZ,000096.SZ,000159.SZ,000554.SZ,000637.SZ,000698.SZ,000819.SZ,002221.SZ,002778.SZ,300135.SZ,600028.SH,600256.SH,600387.SH,600688.SH,603798.SH,603906.SH,000059.SZ,000096.SZ,000159.SZ,000554.SZ,000637.SZ,000698.SZ,000819.SZ,002221.SZ,002778.SZ,300135.SZ,600028.SH,600256.SH,600387.SH,600688.SH,603798.SH,603906.SH,000059.SZ,000096.SZ,000159.SZ,000554.SZ,000637.SZ,000698.SZ,000819.SZ,002221.SZ,002778.SZ,300135.SZ,600028.SH,600256.SH,600387.SH,600688.SH,603798.SH,603906.SH,000059.SZ,000096.SZ,000159.SZ,000554.SZ,000637.SZ,000698.SZ,000819.SZ,002221.SZ,002778.SZ,300135.SZ,600028.SH,600256.SH,600387.SH,600688.SH,603798.SH,603906.SH,000059.SZ,000096.SZ,000159.SZ,000554.SZ,000637.SZ,000698.SZ,000819.SZ,002221.SZ,002778.SZ,300135.SZ,600028.SH,600256.SH,600387.SH,600688.SH,603798.SH,603906.SH,000059.SZ,000096.SZ,000159.SZ,000554.SZ,000637.SZ,000698.SZ,000819.SZ,002221.SZ,002778.SZ,300135.SZ,600028.SH,600256.SH,600387.SH,600688.SH,603798.SH,603906.SH
2017/5/24,0.5155,-0.604,0.607,-0.1099,1.44,0,5.1061,1.1971,-2.069,5.1429,-0.3333,1.2469,0,-0.1527,1.3673,0.7566,0.8528,0.3868,1.3143,3.8129,1.3832,1.4622,1.1233,0.4027,1.709,3.6713,0.1003,0.2563,,0.1894,1.3925,14.3933,13649717211,7565658880,3189953519,3296485891,2323578091,2767057971,4095614212,13987129091,1159657200,3932364803,5.71435E+11,21198984217,6919637400,47774700000,2279326000,1246440000,8.6481,26.6986,90.5783,1009.9255,53.6754,15.4039,135.0112,37.8891,74.3842,186.7486,15.5982,103.1085,173.0538,11.8598,47.1749,55.6413,1.462,3.4262,1.4571,4.776,3.8543,1.2416,5.8493,2.6868,4.252,4.3111,1.0165,1.9042,5.8955,2.8538,6.8914,7.7135,0.5358,8.6396,6.0901,1.5793,1.1134,0.5929,3.0059,0.8913,4.5752,3.6866,0.375,5.0542,0.7074,0.9068,6.5034,4.8115
2017/5/25,2.7692,-0.135,0.7541,1.7602,1.8927,1.7187,-0.6309,-0.364,0.1761,1.8116,3.01,2.4631,0,0.9174,0.0937,-2.7952,1.2184,0.2306,1.4851,3.625,1.365,1.9018,1.2721,0.6521,1.4513,2.9517,0.2323,0.3931,,0.4119,1.3338,14.6962,14027709380,7555441920,3214010484,3354509845,2367557487,2814616780,4069774375,13936220523,1161698850,4003603295,5.88636E+11,21721126685,6919637400,48213000000,2281461000,1211600000,8.8875,26.6625,91.2614,1027.7019,54.6913,15.6686,134.1594,37.7512,74.5151,190.1317,16.0677,105.6481,173.0538,11.9686,47.2191,54.0861,1.5025,3.4216,1.4681,4.8601,3.9273,1.2629,5.8124,2.677,4.2595,4.3892,1.0471,1.9511,5.8955,2.88,6.8979,7.4979,0.5507,8.6279,6.136,1.6071,1.1345,0.603,2.987,0.888,4.5833,3.7533,0.3862,5.1787,0.7074,0.9151,6.5095,4.677
2017/5/26,-1.1976,0.0676,-0.4491,-0.6486,-0.4644,-3.6866,0.6349,-0.7306,0.1406,-0.7117,-0.3247,-1.2019,0,0,0.9732,1.8455,1.1093,0.155,1.1878,4.0108,1.3055,4.1557,0.6182,0.4861,1.2504,1.8701,0.176,0.3117,,0.2918,0.9524,14.3817,13859712860,7560550400,3199576305,3332750862,2356562638,2710852106,4095646245,13834403387,1163332170,3975107898,5.86725E+11,21460055451,6919637400,48213000000,2303665000,1233960000,8.7811,26.6806,90.8515,1021.0358,54.4373,15.091,135.0112,37.4754,74.6199,188.7784,16.0155,104.3783,173.0538,11.9686,47.6786,55.0842,1.4845,3.4239,1.4615,4.8286,3.909,1.2164,5.8493,2.6575,4.2655,4.358,1.0437,1.9277,5.8955,2.88,6.965,7.6362,0.5441,8.6338,6.1084,1.5967,1.1292,0.5808,3.0059,0.8816,4.5897,3.7266,0.385,5.1164,0.7074,0.9151,6.5728,4.7633
2017/5/31,0.202,1.5541,0,-1.6322,-0.311,-0.319,-0.3785,3.3119,0.3861,-0.8961,2.1173,0,0,0.9091,5.0417,-0.4635,0.8484,0.1902,1.1046,2.6878,1.1042,1.7646,0.5873,0.8082,1.2161,1.5538,0.2053,0.262,,0.4118,3.9819,17.4972,13887712280,7678045440,3199576305,3278353406,2349232738,2702205050,4080142221,14292580500,1167823800,3939488652,5.99147E+11,21460055451,6919637400,48651300000,2419809000,1228240000,8.7989,27.0952,90.8515,1004.3703,54.268,15.0428,134.5001,38.7166,74.908,187.0869,16.3546,104.3783,173.0538,12.0774,50.0824,54.8289,1.4875,3.4771,1.4615,4.7497,3.8969,1.2125,5.8272,2.7455,4.2819,4.3189,1.0658,1.9277,5.8955,2.9062,7.3162,7.6008,0.5452,8.768,6.1084,1.5706,1.1257,0.579,2.9945,0.9107,4.6075,3.6932,0.3931,5.1164,0.7074,0.9234,6.9042,4.7412
2017/6/1,-2.621,-3.5263,-6.4662,-9.9558,-0.936,-3.2,0.6966,-2.4043,0.5594,-3.6166,0.9569,1.7032,0,1.2012,-3.5116,-8.3827,0.9009,0.2257,1.9354,6.4285,1.4181,2.1375,1.4641,0.6274,1.6817,2.2318,0.2289,0.6652,,0.5176,2.2051,14.7915,13523719821,7407296000,2992686409,2951968664,2327243040,2615734488,4108566265,13948947665,1174357080,3797011666,6.04881E+11,21825555179,6919637400,49235700000,2334836000,1125280000,8.5682,26.1397,84.9769,904.3777,53.76,14.5615,135.4371,37.7857,75.3271,180.3206,16.5111,106.1561,173.0538,12.2225,48.3238,50.2327,1.4485,3.3545,1.367,4.2769,3.8604,1.1737,5.8678,2.6795,4.3059,4.1627,1.076,1.9605,5.8955,2.9411,7.0593,6.9637,0.5309,8.4588,5.7135,1.4142,1.1152,0.5604,3.0154,0.8888,4.6332,3.5597,0.3969,5.2036,0.7074,0.9345,6.6617,4.3438
2017/6/2,1.8634,0.2759,1.1254,-2.457,1.5748,0.6612,5.6604,-3.0109,0.8693,4.3152,-1.1058,-0.7177,0,-1.9288,2.0849,2.5878,1.0493,0.1816,1.3509,6.9696,1.166,1.5533,1.6965,1.134,3.7547,2.7615,0.1044,0.4418,,0.4279,1.9419,9.803,13775714601,7427729920,3026366159,2879438721,2363892537,2633028601,4341126619,13528951978,1184565330,3960860200,5.98192E+11,21668912439,6919637400,48286050000,2383514000,1154400000,8.7279,26.2118,85.9333,882.1571,54.6066,14.6577,143.1033,36.648,75.9818,188.1018,16.3285,105.3942,173.0538,11.9867,49.3312,51.5327,1.4755,3.3637,1.3823,4.1718,3.9212,1.1814,6.1999,2.5988,4.3433,4.3424,1.0641,1.9464,5.8955,2.8844,7.2064,7.1439,0.5408,8.4821,5.7778,1.3795,1.1327,0.5641,3.1861,0.8621,4.6735,3.7133,0.3925,5.1662,0.7074,0.9165,6.8006,4.4562
2017/6/5,0.813,0.2751,1.2719,1.3854,0.6202,0.1642,-0.9524,0.4704,0.4826,0.3597,-2.2364,-0.9639,0,-1.5129,2.311,-0.045,0.7883,0.1179,1.022,3.7185,1.1329,1.2615,0.999,0.5474,1.7104,1.7364,0.1242,0.4061,,0.4573,2.0335,9.2226,13887712280,7448163840,3064857303,2919330190,2378552336,2637352129,4299782556,13592587688,1190281950,3975107898,5.84814E+11,21460055451,6919637400,47555550000,2438597000,1153880000,8.7989,26.284,87.0262,894.3785,54.9453,14.6818,141.7404,36.8204,76.3485,188.7784,15.9634,104.3783,173.0538,11.8054,50.4713,51.5094,1.4875,3.373,1.3999,4.2296,3.9455,1.1834,6.1409,2.611,4.3643,4.358,1.0403,1.9277,5.8955,2.8407,7.373,7.1407,0.5452,8.5054,5.8512,1.3986,1.1398,0.5651,3.1557,0.8661,4.6961,3.7266,0.3837,5.1164,0.7074,0.9026,6.9578,4.4542
2017/6/6,0.2016,0.1372,0.314,0,0.4622,1.3115,-1.2025,1.03,-0.8576,-1.9713,-0.4902,0.9732,0,0.3072,0.0876,1.397,0.5791,0.1282,0.8463,2.5112,0.9333,1.364,0.6631,0.4342,2.6529,2.1653,0.1036,0.3078,,0.2366,1.251,6.23,13915711700,7458380800,3074480089,2919330190,2389547185,2671940353,4235311647,13732586250,1180073700,3896745556,5.81947E+11,21668912439,6919637400,47701650000,2440732000,1170000000,8.8166,26.32,87.2995,894.3785,55.1993,14.8743,139.6152,37.1996,75.6937,185.057,15.8851,105.3942,173.0538,11.8417,50.5155,52.229,1.4905,3.3776,1.4043,4.2296,3.9638,1.1989,6.0488,2.6379,4.3269,4.2721,1.0352,1.9464,5.8955,2.8494,7.3794,7.2404,0.5463,8.5171,5.8696,1.3986,1.145,0.5725,3.1084,0.8751,4.6558,3.6532,0.3819,5.1662,0.7074,0.9054,6.9639,4.5164
2017/6/7,2.0121,2.3973,2.6604,2.4845,1.8405,2.1036,2.6906,2.873,1.5917,2.1938,0,0.9639,0,0.3063,2.7817,4.1333,1.2365,0.2207,1.5655,3.4756,1.3925,2.2544,0.8317,0.5988,4.5475,2.4429,0.1397,0.3716,,0.2788,4.0663,12.2282,14195705899,7637177600,3156273769,2991860132,2433526581,2728146218,4349266220,14127127653,1198856880,3982231748,5.81947E+11,21877769426,6919637400,47847750000,2508625000,1218360000,8.994,26.951,89.622,916.599,56.2152,15.1872,143.3716,38.2684,76.8985,189.1168,15.8851,106.41,173.0538,11.8779,51.9206,54.3878,1.5205,3.4586,1.4417,4.3347,4.0367,1.2241,6.2115,2.7137,4.3957,4.3658,1.0352,1.9652,5.8955,2.8582,7.5847,7.5397,0.5573,8.7213,6.0258,1.4333,1.1661,0.5845,3.1921,0.9002,4.7299,3.7333,0.3819,5.216,0.7074,0.9082,7.1576,4.7031
2017/6/8,-0.5917,2.1405,-0.6098,0.4848,-0.753,0.6339,-0.5614,-0.2703,1.2262,0.1789,0.821,-0.716,0,-0.1527,1.1745,-1.2804,1.0253,0.3765,1.4045,3.4371,1.3016,2.9949,0.7227,0.4022,5.6065,2.8286,0.1407,0.287,,0.2358,4.8156,9.9176,14111707640,7800648960,3137028197,3006366121,2415201833,2745440331,4324847383,14088946227,1213556760,3989355597,5.86725E+11,21721126685,6919637400,47774700000,2538088000,1202760000,8.9408,27.5278,89.0755,921.0432,55.7919,15.2835,142.5667,38.1649,77.8414,189.4551,16.0155,105.6481,173.0538,11.8598,52.5304,53.6915,1.5115,3.5326,1.4329,4.3557,4.0063,1.2319,6.1767,2.7064,4.4496,4.3736,1.0437,1.9511,5.8955,2.8538,7.6738,7.4431,0.554,8.908,5.989,1.4403,1.1573,0.5882,3.1741,0.8978,4.7879,3.74,0.385,5.1787,0.7074,0.9068,7.2417,4.6429
2017/6/9,1.2897,-0.6549,-0.6135,-0.8444,-0.1517,-0.4724,-0.3764,-2.0777,-0.8748,1.7857,-0.4886,-0.4808,0,0.1529,0.5215,-0.6485,1.3275,0.3022,1.3756,2.1465,1.2811,1.8755,0.74,0.6244,3.1084,3.5778,0.1353,0.233,,0.2235,2.6436,8.2523,14293703869,7749564160,3117782625,2980980641,2411536883,2732469747,4308568158,13796221961,1202940180,4060594090,5.83858E+11,21616698192,6919637400,47847750000,2551325000,1194960000,9.0561,27.3476,88.529,913.2659,55.7072,15.2113,142.03,37.372,77.1605,192.8382,15.9373,105.1402,173.0538,11.8779,52.8044,53.3433,1.531,3.5095,1.4241,4.3189,4.0002,1.2261,6.1534,2.6501,4.4107,4.4517,1.0386,1.9417,5.8955,2.8582,7.7138,7.3949,0.5611,8.8496,5.9523,1.4281,1.1556,0.5854,3.1622,0.8791,4.746,3.8068,0.3831,5.1538,0.7074,0.9082,7.2794,4.6128
2017/6/12,1.0774,-2.6368,-3.7037,-1.7032,-1.5432,-0.6329,-0.9446,-7.1956,-2.7495,-2.807,0,-1.4493,0,0.916,-2.2092,-5.0479,1.4321,0.2728,1.5779,1.984,1.0191,2.2519,0.4743,2.0468,2.1404,2.3153,0.0991,0.3087,,0.4816,2.0399,8.8191,14447700679,7545224960,3002309195,2930209681,2338237889,2715175634,4267870096,12803504882,1169865450,3946612501,5.83858E+11,21303412711,6919637400,48286050000,2494961000,1134640000,9.1536,26.6265,85.2502,897.7115,54.014,15.115,140.6885,34.6829,75.0389,187.4252,15.9373,103.6164,173.0538,11.9867,51.6378,50.6506,1.5475,3.4169,1.3714,4.2453,3.8786,1.2183,6.0953,2.4594,4.2894,4.3268,1.0386,1.9136,5.8955,2.8844,7.5434,7.0216,0.5671,8.6163,5.7318,1.4038,1.1204,0.5817,3.1323,0.8159,4.6155,3.6999,0.3831,5.0791,0.7074,0.9165,7.1186,4.3799
2017/6/13,0.1938,1.4895,2.0833,2.7228,0.9404,1.2739,2.0979,2.8827,0.9075,1.2635,-0.982,0.7353,0,-0.1513,3.0977,1.6499,1.1311,0.2275,1.195,2.6201,0.9214,1.8527,0.7669,1.2554,2.7177,1.5165,0.0961,0.2171,,0.301,2.5941,6.0062,14475700099,7657611520,3064857303,3009992618,2360227587,2749763859,4357405833,13172592001,1180482030,3996479446,5.78125E+11,21460055451,6919637400,48213000000,2572248000,1153360000,9.1714,27.0231,87.0262,922.1542,54.522,15.3076,143.64,35.6827,75.7199,189.7934,15.7808,104.3783,173.0538,11.9686,53.2374,51.4862,1.5505,3.4678,1.3999,4.3609,3.9151,1.2338,6.2232,2.5303,4.3284,4.3814,1.0284,1.9277,5.8955,2.88,7.7771,7.1374,0.5682,8.7446,5.8512,1.442,1.131,0.5892,3.198,0.8394,4.6574,3.7467,0.3793,5.1164,0.7074,0.9151,7.3391,4.4522
2017/6/14,0.2901,-1.0674,0.9419,-0.6024,0,0.1572,0.8717,-1.4493,1.2798,-0.5348,-1.157,0.2433,0,-1.3636,-0.996,0.6312,1.0516,0.1515,1.6275,1.9704,0.7771,1.2478,0.7202,0.5503,3.2561,1.2762,0.1098,0.2378,,0.3399,1.8639,5.7733,14517699229,7575875840,3093725660,2991860132,2360227587,2754087387,4395390691,12981684871,1195590240,3975107898,5.71435E+11,21512269698,6919637400,47555550000,2546628000,1160640000,9.198,26.7346,87.8459,916.599,54.522,15.3316,144.8921,35.1655,76.689,188.7784,15.5982,104.6323,173.0538,11.8054,52.7072,51.8112,1.555,3.4308,1.4131,4.3347,3.9151,1.2358,6.2774,2.4937,4.3838,4.358,1.0165,1.9324,5.8955,2.8407,7.6996,7.1825,0.5699,8.6513,5.9064,1.4333,1.131,0.5901,3.2259,0.8272,4.717,3.7266,0.375,5.1289,0.7074,0.9026,7.266,4.4803
2017/6/15,-0.1929,1.8206,4.6656,1.3333,1.7081,0.6279,1.8519,0.8867,2.2603,0.3584,-1.0033,0.489,0,-0.3072,0.4695,1.9265,1.2638,0.2244,2.6705,2.5411,1.4219,1.891,1.1979,0.5315,5.5874,2.0662,0.1209,0.2811,,0.2203,3.2755,10.0849,14489699809,7713804800,3238067449,3031751601,2400542034,2771381499,4476786815,13032593439,1219273380,3989355597,5.65702E+11,21460055451,6919637400,47409450000,2558584000,1183000000,9.1803,27.2214,91.9445,928.8204,55.4533,15.4279,147.5753,35.3034,78.2081,189.4551,15.4417,104.3783,173.0538,11.7691,52.9546,52.8094,1.552,3.4933,1.479,4.3925,3.982,1.2435,6.3937,2.5034,4.4706,4.3736,1.0063,1.9277,5.8955,2.832,7.7358,7.3209,0.5688,8.8088,6.1819,1.4525,1.1503,0.5938,3.2857,0.8305,4.8104,3.74,0.3712,5.1164,0.7074,0.8998,7.3001,4.5666
2017/6/16,0.0987,0.3311,0.2972,-0.4785,0,0.156,0.2424,0.0977,-1.3731,-2.3214,0.1689,-0.2433,-9.9777,0,-1.0771,-1.5824,0.9478,0.1827,2.3389,2.086,1.0629,1.1595,0.7247,0.442,4.4555,2.91,0.0641,0.2293,0.7201,0.1314,1.1803,8.0032,14195705899,7739347200,3247690235,3017245612,2400542034,2775705027,4487639631,13045320581,1202531850,3896745556,5.66658E+11,21407841204,6229216500,47409450000,2509906000,1164280000,8.994,27.3115,92.2177,924.3762,55.4533,15.452,147.9331,35.3379,77.1343,185.057,15.4678,104.1244,155.787,11.7691,51.9472,51.9737,1.5205,3.5048,1.4834,4.3714,3.982,1.2455,6.4092,2.5059,4.4092,4.2721,1.008,1.923,5.3073,2.832,7.5886,7.205,0.5573,8.838,6.2003,1.4455,1.1503,0.5947,3.2936,0.8313,4.7444,3.6532,0.3718,5.104,0.6368,0.8998,7.1613,4.4943
2017/6/19,-0.6903,0.132,0.8889,0.601,0.7634,0.6231,0.4232,2.5366,1.2224,-1.0969,0.3373,0.9756,-9.969,0.1541,-5.342,0.4913,0.9419,0.2222,2.0674,2.0986,1.3063,1.6237,0.6403,0.8582,1.6882,2.2135,0.06,0.233,8.5173,0.2159,4.2267,4.1994,14097707930,7749564160,3276558592,3035378098,2418866782,2792999140,4506632060,13376226274,1217231730,3854002460,5.68569E+11,21616698192,5608223400,47482500000,2375828000,1170000000,8.9319,27.3476,93.0374,929.9314,55.8766,15.5483,148.5591,36.2343,78.0772,183.0271,15.5199,105.1402,140.2565,11.7873,49.1722,52.229,1.51,3.5095,1.4966,4.3977,4.0124,1.2532,6.4363,2.5694,4.4631,4.2252,1.0114,1.9417,4.7782,2.8364,7.1832,7.2404,0.5534,8.8496,6.2554,1.4542,1.1591,0.5984,3.3076,0.8524,4.8024,3.6131,0.3731,5.1538,0.5733,0.9012,6.7787,4.5164
2017/6/20,-0.993,-0.6592,-1.4684,-0.7168,-0.4545,0,0.4214,-0.3806,-1.1406,-0.5545,-0.1681,0.2415,-0.7565,-0.4615,1.294,0.1778,1.0179,0.1975,2.0891,2.5164,1.3253,2.0947,0.6735,0.5871,2.1306,1.6192,0.0867,0.3216,5.4868,0.1495,2.428,5.9183,13957710830,7698479360,3228444663,3013619115,2407871933,2767057971,4525624489,13325317705,1203348510,3832630913,5.67613E+11,21668912439,5565795300,47263350000,2406572000,1172080000,8.8432,27.1673,91.6713,923.2652,55.6226,15.4039,149.1852,36.0964,77.1867,182.0122,15.4939,105.3942,139.1954,11.7329,49.8085,52.3219,1.495,3.4863,1.4747,4.3662,3.9941,1.2416,6.4634,2.5597,4.4122,4.2018,1.0097,1.9464,4.742,2.8233,7.2762,7.2533,0.5479,8.7913,6.1636,1.4438,1.1538,0.5929,3.3215,0.8491,4.7476,3.5931,0.3724,5.1662,0.569,0.8971,6.8664,4.5245
2017/6/21,0.5015,-0.0664,2.9806,-0.1203,0.3044,1.4062,-1.3189,-0.6686,-0.8144,0,0,0.4819,0.8316,0.4637,-1.5614,4.0373,0.8916,0.121,4.076,2.42,1.0209,2.438,0.8561,0.4142,1.6326,1.5613,0.0827,0.4009,3.4398,0.1427,1.8628,14.2793,14027709380,7693370880,3324672522,3009992618,2415201833,2805969724,4465933998,13236227711,1193548590,3832630913,5.67613E+11,21773340932,5612080500,47482500000,2368996000,1219400000,8.8875,27.1493,94.4036,922.1542,55.7919,15.6205,147.2175,35.8551,76.5581,182.0122,15.4939,105.9021,140.353,11.7873,49.0308,54.4343,1.5025,3.484,1.5186,4.3609,4.0063,1.259,6.3782,2.5426,4.3763,4.2018,1.0097,1.9558,4.7815,2.8364,7.1625,7.5461,0.5507,8.7855,6.3473,1.442,1.1573,0.6012,3.2777,0.8434,4.7089,3.5931,0.3724,5.1911,0.5737,0.9012,6.7592,4.7071
2017/6/22,-2.495,-1.66,-4.1968,-3.1325,-3.0349,-2.4653,-1.3366,-0.8654,-2.8738,-1.487,0.5051,-1.4388,-7.1478,0.4615,-1.3338,-2.8998,2.0713,0.2349,2.5523,2.9152,1.254,2.1054,0.6027,0.355,2.1894,1.8383,0.1393,0.3791,4.0668,0.363,1.5086,10.0236,13677716631,7565658880,3185142126,2915703693,2341902839,2736793275,4406243507,13121683433,1159248870,3775640118,5.7048E+11,21460055451,5210942100,47701650000,2337398000,1184040000,8.6658,26.6986,90.4417,893.2674,54.0987,15.2354,145.2499,35.5448,74.358,179.3057,15.5721,104.3783,130.3209,11.8417,48.3768,52.8558,1.465,3.4262,1.4549,4.2243,3.8847,1.228,6.2929,2.5206,4.2505,4.1393,1.0148,1.9277,4.4397,2.8494,7.067,7.3273,0.5369,8.6396,6.0809,1.3969,1.1222,0.5864,3.2339,0.8361,4.5736,3.5396,0.3743,5.1164,0.5327,0.9054,6.6691,4.5706
2017/6/23,0,-0.6077,0.6042,-0.6219,0.313,-0.316,-1.9089,0.194,0.3875,-0.1887,0.67,-0.2433,-2.7387,0.1531,-2.3018,0.8783,0.8987,0.2641,1.4922,2.2843,1.1759,2.3517,0.7644,0.2988,1.6784,2.0042,0.0941,0.3189,3.354,0.2919,2.9539,7.4538,13677716631,7519682560,3204387698,2897571207,2349232738,2728146218,4322134179,13147137717,1163740500,3768516269,5.74302E+11,21407841204,5068229400,47774700000,2283596000,1194440000,8.6658,26.5363,90.9882,887.7123,54.268,15.1872,142.4772,35.6137,74.6461,178.9674,15.6764,104.1244,126.7518,11.8598,47.2633,53.32,1.465,3.4054,1.4637,4.1981,3.8969,1.2241,6.1728,2.5254,4.267,4.1315,1.0216,1.923,4.3181,2.8538,6.9043,7.3917,0.5369,8.5871,6.1176,1.3882,1.1257,0.5845,3.1721,0.8378,4.5913,3.533,0.3768,5.104,0.5181,0.9068,6.5155,4.6108
2017/6/26,1.6377,1.3587,1.2012,2.0025,1.7161,1.2678,0.6905,1.7425,-0.1053,0.7561,-0.1664,1.2195,0.3044,0.4587,1.0097,1.2625,1.2611,0.1809,1.0898,2.0383,1.0277,2.1061,0.6146,0.4179,1.5639,1.1506,0.12,0.3183,1.5202,0.3138,1.7308,8.1377,13901711990,7621852160,3242878842,2955595161,2389547185,2762734443,4351979425,13376226274,1162515510,3797011666,5.73347E+11,21668912439,5083657800,47993850000,2306654000,1209520000,8.8077,26.8969,92.0811,905.4887,55.1993,15.3798,143.4611,36.2343,74.5675,180.3206,15.6504,105.3942,127.1376,11.9142,47.7405,53.9932,1.489,3.4516,1.4812,4.2821,3.9638,1.2396,6.2154,2.5694,4.2625,4.1627,1.0199,1.9464,4.3313,2.8669,6.9741,7.485,0.5457,8.7038,6.1911,1.416,1.145,0.5919,3.1941,0.8524,4.5865,3.5597,0.3762,5.1662,0.5197,0.9109,6.5813,4.669
2017/6/27,-0.8056,0.8713,0.5935,0.3681,1.0736,0.4695,4.9252,0,0.1756,0.9381,-1.6667,0.241,-0.7587,0.1522,-0.6664,1.0748,0.8741,0.1873,1.54,2.5475,1.3737,1.7897,1.4733,0.6661,1.2753,1.635,0.1458,0.327,1.6147,0.2241,1.3618,10.9506,13789714311,7688262400,3262124413,2966474652,2415201833,2775705027,4566322551,13376226274,1164557160,3832630913,5.63791E+11,21721126685,5045086800,48066900000,2291282000,1222520000,8.7368,27.1312,92.6276,908.8218,55.7919,15.452,150.5268,36.2343,74.6985,182.0122,15.3895,105.6481,126.173,11.9323,47.4223,54.5735,1.477,3.4817,1.49,4.2979,4.0063,1.2455,6.5215,2.5694,4.27,4.2018,1.0029,1.9511,4.2984,2.8713,6.9276,7.5654,0.5413,8.7796,6.2279,1.4212,1.1573,0.5947,3.3514,0.8524,4.5946,3.5931,0.3699,5.1787,0.5157,0.9123,6.5375,4.7192
2017/6/28,2.9442,-1.2625,0.59,-0.3667,0.3035,-1.2461,-2.3767,-0.4757,-1.122,-1.1152,0.1695,-0.2404,-2.37,0,-2.0872,-3.9132,2.3547,0.1311,2.2023,2.7216,1.613,1.6867,0.7965,0.2812,0.8531,0.9985,0.104,0.2514,3.2005,0.1926,1.1283,8.2626,14195705899,7591201280,3281369985,2955595161,2422531732,2741116803,4457794386,13312590563,1151490600,3789887817,5.64746E+11,21668912439,4925516700,48066900000,2243458000,1174680000,8.994,26.7887,93.1741,905.4887,55.9612,15.2594,146.9492,36.0619,73.8603,179.9823,15.4156,105.3942,123.1827,11.9323,46.4325,52.438,1.5205,3.4377,1.4988,4.2821,4.0185,1.2299,6.3665,2.5572,4.2221,4.1549,1.0046,1.9464,4.1965,2.8713,6.783,7.2694,0.5573,8.6688,6.2646,1.416,1.1608,0.5873,3.2717,0.8483,4.543,3.553,0.3706,5.1662,0.5035,0.9123,6.401,4.5345
2017/6/29,-0.1972,0.2033,0.2933,-0.1227,1.2103,3.1546,3.6519,2.0076,0.8511,-0.188,0.1692,0.4819,-1.0963,0.152,0.9136,0.0885,1.4008,0.1194,1.6569,2.0632,2.2822,3.8884,1.7407,0.8596,1.3053,0.9744,0.0821,0.2598,1.5569,0.1903,0.8171,6.2662,14167706480,7555441920,3290992771,2951968664,2451851329,2827587364,4620586633,13579860546,1161290520,3782763968,5.65702E+11,21773340932,4871517300,48139950000,2263954000,1175720000,8.9762,26.6625,93.4473,904.3777,56.6385,15.7408,152.3156,36.7859,74.4889,179.644,15.4417,105.9021,121.8322,11.9505,46.8567,52.4844,1.5175,3.4216,1.5032,4.2769,4.0671,1.2687,6.599,2.6086,4.258,4.1471,1.0063,1.9558,4.1505,2.8756,6.845,7.2758,0.5562,8.6279,6.283,1.4142,1.1749,0.6058,3.3912,0.8653,4.5817,3.5463,0.3712,5.1911,0.498,0.9137,6.4595,4.5385
2017/6/30,-1.087,1.1494,-0.4386,-0.4914,-0.7474,-0.1529,-0.5285,2.2493,0.4571,-1.1299,0.1689,-0.7194,2.692,0.3035,0.8676,-0.1769,1.0668,0.2069,1.2093,1.7505,1.1684,2.1092,0.6775,0.68,0.8065,1.1221,0.0815,0.2553,2.2822,0.2733,1.067,7.5655,14013709670,7642286080,3276558592,2937462675,2433526581,2823263836,4596167796,13906644932,1586706375,3740020872,5.66658E+11,21616698192,5002658700,48286050000,2283596000,1173640000,8.8787,26.969,93.0374,899.9336,56.2152,15.7167,151.5106,37.6133,74.8294,177.6141,15.4678,105.1402,125.1119,11.9867,47.2633,52.3915,1.501,3.4609,1.4966,4.2559,4.0367,1.2668,6.5641,2.6672,4.2775,4.1003,1.008,1.9417,4.2622,2.8844,6.9043,7.2629,0.5501,8.7271,6.2554,1.4073,1.1661,0.6049,3.3733,0.8848,4.6026,3.5062,0.3718,5.1538,0.5114,0.9165,6.5155,4.5305
2017/7/3,4.995,-0.5348,2.2026,3.7037,1.0542,0.9188,-0.4132,1.7415,1.0851,0.5714,0.1686,1.4493,-0.9252,0.1513,1.0845,1.595,3.8222,0.2217,1.9088,5.262,1.154,3.3396,0.5117,0.7727,1.2694,1.7177,0.0594,0.5503,1.5067,0.218,0.9309,8.1826,14713695168,7601418240,3348729486,3046257589,2459181229,2849205005,4577175367,14148832149,1603923000,3761392420,5.67613E+11,21929983673,4956373500,48359100000,2308362000,1192360000,9.3222,26.8248,95.0867,933.2645,56.8078,15.8612,150.8846,38.2684,75.6414,178.6291,15.4939,106.664,123.9544,12.0049,47.7758,53.2272,1.576,3.4424,1.5296,4.4135,4.0793,1.2784,6.537,2.7137,4.3239,4.1237,1.0097,1.9699,4.2228,2.8887,6.9792,7.3788,0.5776,8.6804,6.3932,1.4594,1.1784,0.6105,3.3593,0.9002,4.6526,3.5263,0.3724,5.2285,0.5067,0.9179,6.5862,4.6027
