ÈÕÆÚ,000301.SZ,000420.SZ,000677.SZ,000703.SZ,000782.SZ,000936.SZ,000949.SZ,002015.SZ,002064.SZ,002172.SZ,002206.SZ,002254.SZ,002427.SZ,002493.SZ,300699.SZ,300777.SZ,600063.SH,600346.SH,600527.SH,600810.SH,600889.SH,601233.SH,603225.SH,603332.SH,000301.SZ,000420.SZ,000677.SZ,000703.SZ,000782.SZ,000936.SZ,000949.SZ,002015.SZ,002064.SZ,002172.SZ,002206.SZ,002254.SZ,002427.SZ,002493.SZ,300699.SZ,300777.SZ,600063.SH,600346.SH,600527.SH,600810.SH,600889.SH,601233.SH,603225.SH,603332.SH,000301.SZ,000420.SZ,000677.SZ,000703.SZ,000782.SZ,000936.SZ,000949.SZ,002015.SZ,002064.SZ,002172.SZ,002206.SZ,002254.SZ,002427.SZ,002493.SZ,300699.SZ,300777.SZ,600063.SH,600346.SH,600527.SH,600810.SH,600889.SH,601233.SH,603225.SH,603332.SH,000301.SZ,000420.SZ,000677.SZ,000703.SZ,000782.SZ,000936.SZ,000949.SZ,002015.SZ,002064.SZ,002172.SZ,002206.SZ,002254.SZ,002427.SZ,002493.SZ,300699.SZ,300777.SZ,600063.SH,600346.SH,600527.SH,600810.SH,600889.SH,601233.SH,603225.SH,603332.SH,000301.SZ,000420.SZ,000677.SZ,000703.SZ,000782.SZ,000936.SZ,000949.SZ,002015.SZ,002064.SZ,002172.SZ,002206.SZ,002254.SZ,002427.SZ,002493.SZ,300699.SZ,300777.SZ,600063.SH,600346.SH,600527.SH,600810.SH,600889.SH,601233.SH,603225.SH,603332.SH,000301.SZ,000420.SZ,000677.SZ,000703.SZ,000782.SZ,000936.SZ,000949.SZ,002015.SZ,002064.SZ,002172.SZ,002206.SZ,002254.SZ,002427.SZ,002493.SZ,300699.SZ,300777.SZ,600063.SH,600346.SH,600527.SH,600810.SH,600889.SH,601233.SH,603225.SH,603332.SH
2019/1/9,0,0,0,1.6895,-0.6652,3.0449,-0.3636,2.268,0,-1.4888,1.5584,-1.0082,-0.5339,0.293,-0.3526,,0.4,0.8118,0.9662,1.0608,0.8403,2.6786,-0.4668,,0.3524,0.7492,0.2584,0.6871,0.608,5.3925,0.2927,0.6916,0.4022,0.4807,0.5142,0.9059,0.7516,0.1204,0.6179,,0.5127,0.9606,0.7657,3.2653,0.5914,2.1732,1.8525,,6517564981,3242812022,2358659798,28738248460,1999500026,5692958929,3343402170,1987490972,6706795310,2727066032,3556865331,6596931805,5015920095,52642197075,8441646414,,4833995677,12558445880,2514550238,4635094400,1473932558,18468187665,2283846977,,25.4572,29.0217,1772.3439,16.9299,63.4489,17.7491,30.494,369.5107,16.2324,297.5574,13.6153,42.1912,-4.9591,40.1919,36.1224,,37.155,20.7732,34.1127,7.1362,283.2957,8.8937,11.3654,,1.6642,1.3164,8.6147,1.8659,1.6458,1.2401,0.9414,3.7209,1.9012,1.6497,1.6404,3.0601,6.9579,3.0867,4.752,,1.0491,2.5019,1.2419,1.458,1.1592,1.1734,1.9622,,1.1689,1.4997,3.337,0.391,0.6205,1.9429,0.7668,4.2124,1.6293,0.6544,1.3397,3.0366,1.3449,0.7067,9.9761,,0.8253,1.1491,2.1991,0.4156,1.7753,0.4533,0.4952,
2019/1/10,-1.3084,1.0256,0.3663,-0.0791,-0.8929,-2.3328,0.7299,-0.4032,-0.6961,-0.7557,4.0921,-0.2778,-1.9172,0.6816,-1.5242,,0.3984,-0.366,0,-0.1908,-0.2083,0.3865,0.7295,,0.5997,0.6626,0.361,0.45,0.5921,3.1603,0.1785,0.3831,0.2742,0.2583,0.8673,0.8034,0.7169,0.0872,0.4833,,0.3105,0.8046,0.6847,1.9925,0.3664,1.2518,1.4909,,6432288430,3276071632,2367299578,28715512504,1981647347,5560152733,3367806565,1979476896,6660112280,2706458480,3702414808,6578606995,4919755983,53001004650,8312976789,,4853254624,12512477923,2514550238,4626248800,1470861866,18539562304,2300508706,,25.1241,29.3194,1778.836,16.9165,62.8824,17.335,30.7166,368.0207,16.1194,295.3089,14.1724,42.074,-4.8641,40.4658,35.5718,,37.3031,20.6971,34.1127,7.1226,282.7055,8.9281,11.5577,,1.6424,1.3299,8.6462,1.8645,1.6311,1.2111,0.9483,3.7059,1.888,1.6372,1.7075,3.0516,6.8245,3.1078,4.6796,,1.0533,2.4927,1.2419,1.4552,1.1568,1.1779,1.9954,,1.1536,1.5151,3.3492,0.3907,0.6149,1.8976,0.7724,4.1955,1.6179,0.6494,1.3945,3.0282,1.3191,0.7115,9.8241,,0.8286,1.1449,2.1991,0.4148,1.7716,0.455,0.5036,
2019/1/11,-0.1894,2.5381,0.7299,-1.5835,0.4505,-0.1592,1.4493,-0.2024,-0.4673,0.5076,-1.7199,0,1.8765,1.8375,4.1459,,1.5873,-0.147,4.3062,-1.0516,1.6701,-0.6737,0.8795,,0.3246,1.3461,0.5178,0.9332,0.4957,2.1076,0.2591,0.371,0.3555,0.346,0.4539,0.4576,0.6182,0.1334,1.3806,,0.3912,1.2299,2.5065,2.105,0.4927,1.023,1.2237,,6420106065,3359220658,2384579136,28260793383,1990573686,5551298987,3416615356,1975469857,6628990260,2720196848,3638736912,6578606995,5012073530,53974910925,8657627568,,4930290412,12494090740,2622832305,4577598000,1495427408,18414656687,2320740806,,25.0765,30.0635,1791.8202,16.6486,63.1656,17.3074,31.1617,367.2757,16.0441,296.8079,13.9287,42.074,-4.9553,41.2094,37.0466,,37.8952,20.6667,35.5816,7.0477,287.4271,8.868,11.6593,,1.6393,1.3636,8.7093,1.8349,1.6385,1.2092,0.962,3.6984,1.8792,1.6456,1.6782,3.0516,6.9526,3.1649,4.8736,,1.07,2.4891,1.2954,1.4399,1.1761,1.17,2.013,,1.1515,1.5536,3.3737,0.3845,0.6177,1.8946,0.7836,4.187,1.6104,0.6527,1.3705,3.0282,1.3439,0.7246,10.2314,,0.8417,1.1432,2.2938,0.4104,1.8011,0.452,0.508,
2019/1/14,-1.518,-2.4752,-0.7246,-0.6436,-0.6726,1.5949,-0.7143,-0.6085,0.4695,-0.7576,-1,-0.1857,0.0767,0.1899,-1.0616,,1.1719,-2.1339,-1.3761,0.6763,1.0267,1.4535,-2.1026,,0.4158,0.8642,0.3208,0.3461,0.4659,3.0726,0.2554,0.3008,0.2262,0.1505,0.2283,0.4973,0.432,0.0619,0.6645,,0.5752,0.7375,1.3293,2.1382,0.4791,1.3284,1.5229,,6322647150,3276071632,2367299578,28078905734,1977184177,5639836450,3392210961,1963448743,6660112280,2699589296,3602349543,6566390454,5015920095,54077427375,8565720694,,4988067252,12227476589,2586738283,4608557600,1510780872,18682311580,2271945742,,24.6958,29.3194,1778.836,16.5415,62.7407,17.5835,30.9391,365.0408,16.1194,294.5594,13.7894,41.9959,-4.9591,41.2876,36.6533,,38.3393,20.2257,35.092,7.0954,290.3781,8.9969,11.4142,,1.6144,1.3299,8.6462,1.8231,1.6274,1.2285,0.9552,3.6759,1.888,1.6331,1.6614,3.046,6.9579,3.1709,4.8218,,1.0826,2.4359,1.2776,1.4496,1.1882,1.187,1.9706,,1.134,1.5151,3.3492,0.3821,0.6136,1.9248,0.778,4.1615,1.6179,0.6478,1.3568,3.0226,1.3449,0.726,10.1227,,0.8516,1.1188,2.2622,0.4132,1.8196,0.4585,0.4974,
2019/1/15,0.1927,3.0457,0.365,1.2955,1.3544,-1.2559,0,0.6122,1.1682,0.2545,1.0101,-0.4651,2.2239,-0.0948,0.6706,,-0.7722,-0.4511,-0.4651,1.6315,6.7073,1.2416,1.362,,0.3047,1.1555,0.3321,0.4667,0.4234,2.0572,0.225,0.289,0.3978,0.2139,0.3499,0.5629,0.7994,0.0879,0.6077,,0.4639,0.8374,1.1203,2.1146,1.431,1.2439,1.4469,,6334829514,3375850464,2375939357,28442681031,2003963195,5569006479,3392210961,1975469857,6737917330,2706458480,3638736912,6535849103,5127470465,54026169150,8623162491,,4949549358,12172315040,2574706942,4683745200,1612113736,18914279155,2302888953,,24.7434,30.2124,1785.3281,16.7558,63.5905,17.3626,30.9391,367.2757,16.3077,295.3089,13.9287,41.8005,-5.0694,41.2485,36.8991,,38.0432,20.1344,34.9288,7.2112,309.8547,9.1086,11.5696,,1.6175,1.3704,8.6778,1.8468,1.6495,1.2131,0.9552,3.6984,1.91,1.6372,1.6782,3.0318,7.1127,3.1679,4.8542,,1.0742,2.425,1.2717,1.4733,1.2679,1.2017,1.9975,,1.1362,1.5612,3.3615,0.387,0.6219,1.9006,0.778,4.187,1.6368,0.6494,1.3705,3.0085,1.3748,0.7253,10.1906,,0.845,1.1137,2.2517,0.4199,1.9417,0.4642,0.5041,
2019/1/16,0,-2.4631,-0.7273,-1.0392,-1.1136,0.4769,0.7194,-0.2028,0.4619,-0.2538,0,1.4019,-0.9752,-0.0949,-0.6928,,-0.3891,0.4532,0,-1.5109,-3.4286,1.6038,-0.3618,,0.2797,0.8573,0.2965,0.3072,0.4349,2.8999,0.2272,0.2621,0.3276,0.2264,0.38,0.8677,0.4951,0.0713,0.5089,,0.4121,0.4983,0.6877,2.2076,2.2597,1.2565,1.1431,,6334829514,3292701438,2358659798,28147113602,1981647347,5595567718,3416615356,1971462819,6769039350,2699589296,3638736912,6627473156,5077465127,53974910925,8563423022,,4930290412,12227476589,2574706942,4612980400,1556841265,19217621368,2294558089,,24.7434,29.4682,1772.3439,16.5817,62.8824,17.4454,31.1617,366.5308,16.383,294.5594,13.9287,42.3865,-5.02,41.2094,36.6435,,37.8952,20.2257,34.9288,7.1022,299.2311,9.2547,11.5278,,1.6175,1.3366,8.6147,1.8276,1.6311,1.2189,0.962,3.6909,1.9189,1.6331,1.6782,3.0743,7.0433,3.1649,4.8205,,1.07,2.4359,1.2717,1.451,1.2244,1.221,1.9903,,1.1362,1.5228,3.337,0.383,0.6149,1.9097,0.7836,4.1785,1.6444,0.6478,1.3705,3.0507,1.3614,0.7246,10.12,,0.8417,1.1188,2.2517,0.4136,1.8751,0.4717,0.5023,
2019/1/17,-0.9615,1.0101,-0.3663,-0.8078,-2.4775,2.8481,-0.7143,-0.6098,-1.8391,0,0.5,0.0922,0,-1.2346,-0.0805,,-0.3906,-2.0301,-0.9346,-1.8217,-2.9586,-2.6927,-0.8299,,0.3364,1.2619,0.3699,0.2957,0.427,4.8591,0.1501,0.3419,0.3305,0.194,0.4565,0.8099,0.8918,0.0516,0.5025,,0.3082,0.5425,1.1034,1.8403,1.1547,0.9266,1.422,0.1806,6273917692,3325961048,2350020019,27919754042,1932552480,5754935154,3392210961,1959441704,6644551270,2699589296,3656930597,6633581426,5077465127,53308554000,8556530007,,4911031465,11979249620,2550644260,4528947200,1510780872,18700155240,2275516113,832282650,24.5055,29.7659,1765.8517,16.4477,61.3245,17.9423,30.9391,364.2958,16.0817,294.5594,13.9983,42.4256,-5.02,40.7006,36.614,,37.7471,19.8151,34.6023,6.9728,290.3781,9.0055,11.4321,21.6296,1.602,1.3501,8.5831,1.8128,1.5907,1.2536,0.9552,3.6684,1.8836,1.6331,1.6865,3.0771,7.0433,3.1258,4.8167,,1.0658,2.3865,1.2598,1.4246,1.1882,1.1881,1.9737,4.2268,1.1252,1.5382,3.3248,0.3799,0.5997,1.9641,0.778,4.153,1.6142,0.6478,1.3774,3.0535,1.3614,0.7156,10.1119,,0.8385,1.0961,2.2306,0.4061,1.8196,0.459,0.4981,1.9097
2019/1/18,-0.5825,1,0,2.2801,0.9238,-3.0769,0.7194,0.2045,0.9368,-0.2545,1.4925,-1.105,-0.303,1.4423,0.6176,,1.1765,0.7675,1.4151,9.9609,-1.0163,2.1947,1.0983,10.0036,0.3715,1.0684,0.3572,0.7547,0.4658,3.5491,0.1871,0.3855,0.2229,0.2073,0.6933,0.6967,0.5385,0.053,0.4047,,0.373,0.4655,1.1134,7.3605,0.5138,1.5135,1.4846,0.2141,6237370598,3359220658,2350020019,28556360811,1950405159,5577860226,3416615356,1963448743,6706795310,2692720112,3711511650,6560282184,5062078869,54077427375,8609376459,,4968808305,12071185534,2586738283,4980072800,1495427408,19110559410,2300508706,915540650,24.3628,30.0635,1765.8517,16.8228,61.891,17.3902,31.1617,365.0408,16.2324,293.8098,14.2073,41.9568,-5.0048,41.2876,36.8401,,38.1912,19.9672,35.092,7.6674,287.4271,9.2031,11.5577,23.7933,1.5926,1.3636,8.5831,1.8541,1.6054,1.215,0.962,3.6759,1.9012,1.6289,1.7117,3.0431,7.022,3.1709,4.8464,,1.0784,2.4048,1.2776,1.5665,1.1761,1.2142,1.9954,4.6496,1.1187,1.5536,3.3248,0.3886,0.6052,1.9037,0.7836,4.1615,1.6293,0.6462,1.398,3.0198,1.3573,0.726,10.1743,,0.8483,1.1045,2.2622,0.4465,1.8011,0.4691,0.5036,2.1007
2019/1/21,0.7813,0,-1.1029,3.2643,0.9153,-0.6349,0.7143,0.4082,0.6961,0,2.6961,0.0931,-0.6839,1.2322,1.8148,,-0.3876,2.2848,0.4651,4.7069,0.616,5.9757,1.1899,10.0032,0.2652,0.826,0.3208,0.9062,0.5152,1.9447,0.2629,0.2146,0.2751,0.1789,1.1977,0.4717,0.626,0.0649,0.7323,,0.3181,1.0124,0.8507,10.6607,0.4204,3.2055,2.3991,0.4222,6286100056,3359220658,2324100680,29488535010,1968257838,5542445240,3441019751,1971462819,6753478340,2692720112,3811576915,6566390454,5027459788,54743784300,8765618146,,4949549358,12346993277,2598769624,5214481200,1504639487,20252553623,2327881546,1007124450,24.5531,30.0635,1746.3754,17.3719,62.4575,17.2798,31.3843,366.5308,16.3454,293.8098,14.5903,41.9959,-4.9705,41.7964,37.5087,,38.0432,20.4234,35.2552,8.0283,289.1977,9.753,11.6952,26.1734,1.6051,1.3636,8.4884,1.9147,1.6201,1.2073,0.9689,3.6909,1.9145,1.6289,1.7579,3.046,6.9739,3.2099,4.9344,,1.0742,2.4598,1.2835,1.6402,1.1833,1.2867,2.0192,5.1147,1.1274,1.5536,3.2881,0.4012,0.6108,1.8916,0.7892,4.1785,1.6406,0.6462,1.4356,3.0226,1.348,0.7349,10.359,,0.845,1.1297,2.2727,0.4675,1.8122,0.4971,0.5096,2.3108
2019/1/22,0.3876,1.9802,1.487,-1.0794,0,7.508,1.4184,-0.6098,0,-0.5102,-1.9093,-0.5581,-0.6886,-1.4045,-1.6776,,0,-0.968,5.5556,1.1026,1.8367,-2.6432,-1.0736,10.0089,0.3385,2.7505,1.043,0.5517,1.081,9.5126,0.9211,0.263,0.3298,0.3751,0.5734,0.3469,0.3336,0.0426,0.4336,,0.7999,0.4013,8.1562,6.7108,1.0203,1.9253,2.7337,2.89,6310464785,3425739879,2358659798,29170231625,1968257838,5958571320,3489828542,1959441704,6753478340,2678981744,3738802177,6529740833,4992840708,53974910925,8618567147,,4949549358,12227476589,2743145714,5271977600,1532275722,19717243836,2302888953,1107926100,24.6483,30.6588,1772.3439,17.1844,62.4575,18.5772,31.8295,364.2958,16.3454,292.3108,14.3117,41.7615,-4.9363,41.2094,36.8794,,38.0432,20.2257,37.2138,8.1168,294.5095,9.4953,11.5696,28.7931,1.6113,1.3906,8.6147,1.894,1.6201,1.2979,0.9827,3.6684,1.9145,1.6206,1.7243,3.029,6.9259,3.1649,4.8516,,1.0742,2.4359,1.3548,1.6583,1.2051,1.2527,1.9975,5.6266,1.1318,1.5843,3.337,0.3969,0.6108,2.0336,0.8003,4.153,1.6406,0.6429,1.4082,3.0057,1.3387,0.7246,10.1852,,0.845,1.1188,2.399,0.4727,1.8455,0.4839,0.5041,2.5421
2019/1/23,-0.7722,-1.9417,-1.8315,1.325,-3.4014,9.9554,-2.4476,1.8405,0.6912,-0.5128,-0.9732,0.2806,-1.3867,-0.2849,5.9717,,0,-0.4511,1.7544,2.2651,-1.002,-0.0905,1.5504,10.0107,0.178,1.4356,0.5251,0.9183,0.9888,12.8818,0.5119,0.642,0.2855,0.1891,0.7389,0.3508,0.386,0.0832,1.9711,,0.4841,0.232,6.8148,8.0578,0.7926,1.407,6.2704,3.6099,6261735327,3359220658,2315460901,29556742878,1901310292,6551772329,3404413158,1995505049,6800161370,2665243376,3702414808,6548065644,4923602547,53821136250,9133245644,,4949549358,12172315040,2791271077,5391393200,1516922258,19699400176,2338592658,1218837650,24.4579,30.0635,1739.8833,17.4121,60.3331,20.4266,31.0504,371.0006,16.4584,290.8118,14.1724,41.8787,-4.8679,41.092,39.0818,,38.0432,20.1344,37.8667,8.3007,291.5585,9.4867,11.749,31.6755,1.5989,1.3636,8.4569,1.9191,1.565,1.4271,0.9586,3.7359,1.9277,1.6123,1.7075,3.0375,6.8299,3.1558,5.1413,,1.0742,2.425,1.3786,1.6959,1.193,1.2516,2.0285,6.1899,1.1231,1.5536,3.2759,0.4022,0.59,2.236,0.7808,4.2294,1.652,0.6396,1.3945,3.0141,1.3201,0.7225,10.7934,,0.845,1.1137,2.4411,0.4834,1.827,0.4835,0.5119,2.7966
2019/1/24,0.3891,-0.9901,-1.4925,-1.5385,-0.7042,-2.973,0,-0.2008,0,-0.5155,1.7199,-0.2799,-1.4844,-0.4762,-1.1321,,0.7782,-1.284,-4.7414,-0.8203,-0.6073,-3.7138,-4.4275,10.0024,0.3983,0.9519,0.5336,0.4737,0.5583,14.9357,0.3096,0.4207,0.261,0.1934,0.6096,0.5301,0.9975,0.1506,1.1291,,0.3236,0.5145,3.3907,5.7509,0.5635,1.8557,5.6822,1.3277,6286100056,3325961048,2280901783,29102023757,1887920783,6356989908,3404413158,1991498010,6800161370,2651505009,3766092704,6529740833,4850517822,53564845125,9029850410,,4988067252,12016023986,2658926328,5347165200,1507710180,18967810134,2235051914,1340751150,24.5531,29.7659,1713.9149,17.1442,59.9082,19.8194,31.0504,370.2557,16.4584,289.3128,14.4162,41.7615,-4.7956,40.8963,38.6393,,38.3393,19.8759,36.0713,8.2326,289.7879,9.1344,11.2288,34.8438,1.6051,1.3501,8.3307,1.8896,1.554,1.3847,0.9586,3.7284,1.9277,1.604,1.7369,3.029,6.7285,3.1408,5.0831,,1.0826,2.3938,1.3132,1.682,1.1858,1.2051,1.9386,6.809,1.1274,1.5382,3.227,0.396,0.5859,2.1696,0.7808,4.2209,1.652,0.6363,1.4185,3.0057,1.3006,0.7191,10.6712,,0.8516,1.0994,2.3253,0.4794,1.8159,0.4655,0.4893,3.0763
2019/1/25,-1.7442,-1,-1.5152,-2.2656,-0.9456,-2.2284,-0.7168,1.006,-1.373,-1.2953,-1.6908,0.0935,-1.6653,1.1483,1.9847,,-2.3166,0.6121,-2.2624,-1.9851,-2.6477,1.7874,-6.656,4.0142,0.2609,0.7648,0.3891,0.5092,0.5698,9.2683,0.2747,0.3979,0.3191,0.1927,0.5112,0.4912,0.3622,0.0494,1.4241,,0.4029,0.4087,1.4514,4.1049,0.6442,1.5233,8.4633,69.829,6176458776,3292701438,2246342665,28442681031,1870068104,6215329966,3380008763,2011533202,6706795310,2617159089,3702414808,6535849103,4769739968,56082543825,9209068815,,4872513571,12089572717,2598769624,5241018000,1467791173,19306839666,2086286478,1394571500,24.1248,29.4682,1687.9465,16.7558,59.3417,19.3777,30.8279,373.9806,16.2324,285.5652,14.1724,41.8005,-4.7157,41.3659,39.4062,,37.4511,19.9976,35.2552,8.0691,282.1153,9.2976,10.4814,36.2425,1.5771,1.3366,8.2044,1.8468,1.5393,1.3539,0.9517,3.7659,1.9012,1.5832,1.7075,3.0318,6.6164,3.1769,5.184,,1.0575,2.4085,1.2835,1.6486,1.1544,1.2267,1.8096,7.0824,1.1078,1.5228,3.1781,0.387,0.5803,2.1212,0.7752,4.2634,1.6293,0.628,1.3945,3.0085,1.2789,0.7273,10.883,,0.8319,1.1062,2.2727,0.4699,1.7679,0.4739,0.4567,3.1998
2019/1/28,-1.5779,-1.0101,-1.5385,0.3997,-1.1933,-9.9715,1.083,-3.5857,2.7842,-4.7244,-0.4914,-0.0935,-2.7419,2.0814,-3.6926,,1.581,1.0646,-1.3889,-1.4346,-1.046,-1.2939,-2.7382,-10,0.423,0.7278,0.289,0.352,0.617,8.4553,0.2715,0.8135,0.758,0.6815,0.4978,0.4366,1.5385,0.1059,1.3375,,0.452,0.5428,1.1117,3.5569,0.3379,1.213,4.5468,13.6952,6078999861,3259441827,2211783547,28556360811,1847752256,5595567718,3416615356,1939406513,6893527430,2493513777,3684221123,6529740833,4638956775,57249824775,8869013380,,4949549358,12218282997,2562675601,5165830400,1452437709,19057028431,2029160550,1255114350,23.7442,29.1706,1661.9781,16.8228,58.6335,17.4454,31.1617,360.5709,16.6843,272.0739,14.1028,41.7615,-4.5864,42.2269,37.9511,,38.0432,20.2105,34.7655,7.9534,279.1643,9.1773,10.1944,32.6182,1.5522,1.3231,8.0782,1.8541,1.5209,1.2189,0.962,3.6309,1.9542,1.5084,1.6991,3.029,6.435,3.243,4.9926,,1.0742,2.4341,1.2657,1.6249,1.1423,1.2108,1.7601,6.3741,1.0903,1.5074,3.1292,0.3886,0.5734,1.9097,0.7836,4.1105,1.6746,0.5983,1.3877,3.0057,1.2438,0.7425,10.4812,,0.845,1.1179,2.2412,0.4632,1.7494,0.4677,0.4442,2.8798
2019/1/29,-1.8036,-1.0204,-3.9062,0.3185,-1.6908,-3.0063,-1.4286,-2.4793,-0.9029,-1.6529,0.9877,-0.1871,-4.063,-0.3707,-1.2176,,-2.3346,-1.4296,-1.4085,-0.3425,-2.3256,0.9363,-3.3431,-6.9652,0.4707,0.8575,0.4543,0.3735,0.5914,4.9672,0.2129,0.5944,0.438,0.522,0.5351,0.8697,0.6126,0.0751,1.1171,,0.4929,0.4524,1.3232,4.2424,0.4613,1.0966,3.9424,43.9342,5969358581,3226182217,2125385752,28647304636,1816510068,5427346537,3367806565,1891322054,6831283390,2452298674,3720608493,6517524293,4450475115,57037591875,8761022802,,4833995677,12043604760,2526581579,5148139200,1418660087,19235465027,1961323512,1167693450,23.3159,28.8729,1597.0571,16.8763,57.6422,16.921,30.7166,351.6311,16.5337,267.5768,14.2421,41.6833,-4.4001,42.0703,37.489,,37.155,19.9215,34.2759,7.9261,272.6721,9.2632,9.8536,30.3463,1.5242,1.3096,7.7627,1.86,1.4952,1.1822,0.9483,3.5408,1.9365,1.4835,1.7159,3.0233,6.1736,3.231,4.9318,,1.0491,2.3993,1.2479,1.6194,1.1157,1.2221,1.7012,5.9301,1.0706,1.492,3.007,0.3898,0.5637,1.8523,0.7724,4.0086,1.6595,0.5885,1.4014,3.0001,1.1933,0.7397,10.3535,,0.8253,1.102,2.2096,0.4616,1.7087,0.4721,0.4294,2.6793
2019/1/30,0,-0.5155,0.4065,1.9841,0.2457,-3.9152,-2.1739,-1.4831,0.6834,0,-4.6455,-1.0309,-0.0864,-0.2791,0.6557,,1.5936,-0.5344,-1.4286,-4.5533,-1.0823,0.6494,0.2427,0.2546,0.2417,0.3909,0.2082,0.5114,0.4746,3.1257,0.1917,0.4251,0.3131,0.1848,0.4823,0.5515,0.84,0.0447,1.3386,,0.4034,0.3799,0.8656,4.3615,0.2537,0.951,2.0325,33.4638,5969358581,3209552411,2134025532,29215703537,1820973238,5214856624,3294593379,1863272786,6877966420,2452298674,3547768489,6450333321,4446628550,56878417200,8818464599,,4911031465,11979249620,2490487556,4913730800,1403306623,19360370644,1966084005,1170666950,23.3159,28.7241,1603.5492,17.2112,57.7838,16.2585,30.0488,346.4163,16.6467,267.5768,13.5805,41.2536,-4.3963,41.9529,37.7348,,37.7471,19.8151,33.7862,7.5652,269.7211,9.3234,9.8775,30.4236,1.5242,1.3029,7.7942,1.8969,1.4989,1.1359,0.9277,3.4883,1.9497,1.4835,1.6362,2.9921,6.1682,3.222,4.9641,,1.0658,2.3865,1.2301,1.5456,1.1036,1.2301,1.7053,5.9452,1.0706,1.4843,3.0192,0.3975,0.5651,1.7798,0.7556,3.9492,1.6709,0.5885,1.3363,2.9691,1.1923,0.7377,10.4214,,0.8385,1.0961,2.178,0.4406,1.6902,0.4752,0.4304,2.6861
2019/1/31,-0.8163,-1.5544,-3.6437,0.6226,-3.1863,0.6791,0.3704,-4.7312,1.81,-2.2409,-0.5128,-0.6629,-4.1522,-1.8657,1.6415,,-3.1373,-1.7652,-0.9662,2.4302,-1.5317,-2.0276,-1.5133,-10.0076,0.3588,0.4131,0.4605,0.6268,0.6003,2.9238,0.1994,1.0228,0.6502,0.2482,0.5334,0.5507,1.3288,0.0776,1.2732,,0.4599,0.7207,1.0458,5.7517,0.4555,1.3715,2.4956,35.3323,5920629123,3159662996,2056267516,29397591186,1762952032,5250271609,3306795577,1775117945,7002454500,2397345202,3529574805,6407575429,4261993455,55817252700,8963217926,,4756959889,11767797018,2466424874,5033146400,1381811774,18967810134,1936330918,1053511050,23.1256,28.2776,1545.1203,17.3183,55.9426,16.3689,30.1601,330.0267,16.948,261.5807,13.5108,40.9801,-4.2137,41.1702,38.3542,,36.5629,19.4653,33.4598,7.7491,265.5897,9.1344,9.728,27.3789,1.5118,1.2826,7.5102,1.9088,1.4511,1.1436,0.9311,3.3233,1.985,1.4502,1.6278,2.9723,5.9121,3.1619,5.0456,,1.0324,2.3444,1.2182,1.5832,1.0867,1.2051,1.6795,5.3503,1.0619,1.4613,2.9092,0.4,0.5471,1.7919,0.7584,3.7623,1.7011,0.5753,1.3294,2.9495,1.1428,0.7239,10.5925,,0.8121,1.0767,2.157,0.4513,1.6643,0.4655,0.4239,2.4173
2019/2/1,3.2922,3.1579,3.7815,0.3867,2.7848,2.8668,1.845,3.1603,0.2222,4.5845,3.866,1.7159,2.9783,1.2357,1.7688,,2.834,3.0469,2.439,1.9332,2.8889,2.3518,3.7492,0.5645,0.2933,0.3513,0.3322,0.3049,0.4696,2.1551,0.1612,0.334,0.4708,0.284,0.2827,0.448,0.6242,0.0946,1.007,,0.3671,0.8626,0.7015,4.1713,0.3138,1.2504,2.2904,25.6544,6115546954,3259441827,2134025532,29511270966,1812046898,5400785298,3367806565,1831216480,7018015510,2507252145,3666027439,6517524293,4388930083,56507009625,9121757284,,4891772518,12126347083,2526581579,5130448000,1421730780,19413901623,2008928451,1059458050,23.8869,29.1706,1603.5492,17.3853,57.5005,16.8382,30.7166,340.4564,16.9856,273.5729,14.0332,41.6833,-4.3392,41.679,39.0326,,37.5991,20.0584,34.2759,7.8989,273.2623,9.3492,10.0928,27.5335,1.5615,1.3231,7.7942,1.9161,1.4915,1.1764,0.9483,3.4283,1.9894,1.5167,1.6907,3.0233,6.0882,3.2009,5.1348,,1.0617,2.4158,1.2479,1.6138,1.1181,1.2335,1.7425,5.3805,1.0968,1.5074,3.0192,0.4016,0.5623,1.8432,0.7724,3.8812,1.7049,0.6016,1.3808,3.0001,1.1768,0.7328,10.7798,,0.8352,1.1095,2.2096,0.46,1.7124,0.4765,0.4398,2.4309
