ÈÕÆÚ,000589.SZ,000599.SZ,002068.SZ,002224.SZ,002381.SZ,002442.SZ,002753.SZ,300121.SZ,300320.SZ,300587.SZ,300731.SZ,300767.SZ,600182.SH,600469.SH,601058.SH,601163.SH,601500.SH,601966.SH,603033.SH,000589.SZ,000599.SZ,002068.SZ,002224.SZ,002381.SZ,002442.SZ,002753.SZ,300121.SZ,300320.SZ,300587.SZ,300731.SZ,300767.SZ,600182.SH,600469.SH,601058.SH,601163.SH,601500.SH,601966.SH,603033.SH,000589.SZ,000599.SZ,002068.SZ,002224.SZ,002381.SZ,002442.SZ,002753.SZ,300121.SZ,300320.SZ,300587.SZ,300731.SZ,300767.SZ,600182.SH,600469.SH,601058.SH,601163.SH,601500.SH,601966.SH,603033.SH,000589.SZ,000599.SZ,002068.SZ,002224.SZ,002381.SZ,002442.SZ,002753.SZ,300121.SZ,300320.SZ,300587.SZ,300731.SZ,300767.SZ,600182.SH,600469.SH,601058.SH,601163.SH,601500.SH,601966.SH,603033.SH,000589.SZ,000599.SZ,002068.SZ,002224.SZ,002381.SZ,002442.SZ,002753.SZ,300121.SZ,300320.SZ,300587.SZ,300731.SZ,300767.SZ,600182.SH,600469.SH,601058.SH,601163.SH,601500.SH,601966.SH,603033.SH,000589.SZ,000599.SZ,002068.SZ,002224.SZ,002381.SZ,002442.SZ,002753.SZ,300121.SZ,300320.SZ,300587.SZ,300731.SZ,300767.SZ,600182.SH,600469.SH,601058.SH,601163.SH,601500.SH,601966.SH,603033.SH
2019/4/12,0.4598,2.6786,-0.4317,0.8837,4.7091,-1.1481,0.8043,-1.7179,0.495,-1.5365,0.9353,-5.9782,4.0676,0,-1.4205,-0.0722,1.7522,-1.5873,0.5657,1.0496,3.4613,1.8304,1.3179,4.4804,1.9632,1.4724,2.3853,1.4151,4.5436,1.0801,34.5271,3.047,0.7776,1.2729,1.156,1.9653,1.156,0.5432,3388529704,4414191861,4200393089,3404626497,3770911519,4128944873,2260947758,3880858446,2772980881,999705500,1648011502,1016000000,3349000000,2834562639,7492275376,3881327660,1422092161,7335975110,1376417000,38.4332,174.6563,12.5418,56.7583,31.0748,31.139,13.5307,11.5023,21.9273,32.503,56.503,35.5139,75.3915,155.141,14.0302,22.9214,47.8616,18.8959,66.0658,0.9957,1.3093,1.4958,2.461,2.8401,3.2641,2.5529,2.4759,2.4427,2.7431,5.0045,7.2537,7.3268,1.405,1.4859,1.1814,2.6585,2.2303,4.554,0.4965,1.2829,0.6374,5.0973,3.5778,1.3393,1.4534,2.029,1.719,5.1668,8.7568,8.8475,1.9879,0.4558,0.685,1.4741,1.8435,1.4587,4.9763
2019/4/15,-0.4577,-3.3043,-1.1561,0.7299,-3.4392,0,-2.8369,-0.644,-1.4778,-2.151,-0.1782,-2.9528,3.7056,0.3968,-2.3055,0,-1.722,-2.2043,10.004,1.497,3.0777,1.8732,2.7178,5.4499,1.7694,1.8814,2.2595,1.7524,4.6471,1.2474,23.7149,4.6988,1.9338,1.1903,1.5381,2.1807,1.7289,1.9579,3373021559,4268331608,4151833632,3429477785,3641224086,4128944873,2196807396,3855866717,2732000868,978201923.2,1645074917,986000000,3473100000,2845810903,7319542803,3881327660,1397603489,7174268132,1514114000,38.2573,168.885,12.3968,57.1726,30.0061,31.139,13.1469,11.4282,21.6032,31.8038,56.4024,34.4653,78.1852,155.7567,13.7068,22.9214,47.0374,18.4794,72.675,0.9912,1.266,1.4785,2.4789,2.7425,3.2641,2.4805,2.4599,2.4066,2.6841,4.9956,7.0395,7.5983,1.4106,1.4517,1.1814,2.6127,2.1812,5.0096,0.4942,1.2405,0.6301,5.1345,3.4548,1.3393,1.4121,2.0159,1.6936,5.0557,8.7412,8.5863,2.0616,0.4576,0.6692,1.4741,1.8118,1.4265,5.4741
2019/4/16,1.3793,-0.8993,0.8772,3.0435,4.3836,1.4101,1.6423,0.7407,2,2.5431,4.9982,0.2028,-0.2447,0,1.1799,1.0838,0.8761,0.9896,0.073,1.3905,3.1427,2.5518,2.4398,3.7939,2.4419,1.7653,2.4088,1.8804,3.7272,3.7219,22.2022,3.0461,1.5367,1.2915,1.5628,1.6938,1.3778,3.6421,3419545995,4229947331,4188253225,3533853196,3800839388,4138535918,2232886349,3884428692,2786640885,1003078610,1727299297,988000000,3464600000,2845810903,7405909090,3923394073,1409847825,7245261440,1515220000,38.785,167.3663,12.5055,58.9126,31.3215,31.2114,13.3628,11.5129,22.0353,32.6127,59.2215,34.5352,77.9938,155.7567,13.8685,23.1699,47.4495,18.6622,72.7281,1.0049,1.2546,1.4915,2.5544,2.8627,3.2717,2.5213,2.4782,2.4548,2.7523,5.2453,7.0538,7.5797,1.4106,1.4688,1.1942,2.6356,2.2027,5.0133,0.501,1.2293,0.6356,5.2908,3.6062,1.3424,1.4353,2.0309,1.7274,5.1843,9.1782,8.6037,2.0565,0.4576,0.6771,1.4901,1.8276,1.4406,5.4781
2019/4/17,1.5873,2.5408,0.1449,-0.4219,3.1496,-0.6952,0.4488,1.6544,0.817,2.7322,1.1221,-1.0324,5.0049,3.9526,1.1662,0.6433,1.1166,1.3065,-3.8686,1.5025,2.8512,2.3893,2.3853,12.655,2.8286,1.7318,2.8857,2.6972,6.5322,3.3819,18.4771,4.1902,2.1313,1.0586,1.337,1.6475,1.1666,1.948,3473824502,4337423307,4194323157,3518942423,3920550865,4109762783,2242908281,3948693138,2809407559,1030485129,1746680758,977800000,3638000000,2958293548,7492275376,3948633920,1425590543,7339919183,1456602000,39.4007,171.6188,12.5237,58.6641,32.308,30.9944,13.4227,11.7034,22.2153,33.5037,59.886,34.1786,81.8973,161.913,14.0302,23.3189,47.9794,18.906,69.9146,1.0208,1.2865,1.4937,2.5436,2.9528,3.249,2.5326,2.5192,2.4748,2.8275,5.3042,6.981,7.9591,1.4664,1.4859,1.2019,2.665,2.2315,4.8193,0.509,1.2606,0.6365,5.2685,3.7198,1.3331,1.4418,2.0645,1.7415,5.3259,9.2811,8.5149,2.1595,0.4757,0.685,1.4997,1.848,1.4595,5.2662
2019/4/18,1.5625,4.0708,-1.5919,-0.1412,-8.0577,-3.6173,-0.8043,-0.0904,3.2415,2.0458,-2.4546,5.134,-4.8131,-3.0418,2.0173,0.2841,-1.227,1.827,-2.0501,2.8711,5.1569,1.9588,1.8608,7.6587,2.7652,1.0702,1.5353,4.8158,7.9551,3.0133,36.1168,5.8768,1.3873,1.5287,1.6169,1.2938,1.7505,1.3609,3528103010,4513990981,4127553903,3513972166,3604645579,3961101585,2224868804,3945122891,2900474255,1051567067,1703806617,1028000000,3462900000,2868307432,7643416378,3959851630,1408098634,7474017653,1426740000,40.0163,178.605,12.3243,58.5812,29.7047,29.8732,13.3148,11.6928,22.9354,34.1891,58.416,35.9334,77.9555,156.9879,14.3132,23.3852,47.3907,19.2514,68.4812,1.0368,1.3389,1.4699,2.54,2.7149,3.1314,2.5122,2.5169,2.555,2.8854,5.174,7.3394,7.576,1.4218,1.5159,1.2053,2.6323,2.2723,4.7205,0.517,1.3119,0.6264,5.261,3.4201,1.2849,1.4302,2.0626,1.798,5.4349,9.0533,8.952,2.0555,0.4612,0.6988,1.5039,1.8254,1.4861,5.1582
2019/4/19,0.8791,-1.3605,0.7353,1.5559,-2.3063,1.3317,3.1532,0.724,0.314,3.1676,0.5515,-2.4319,1.7182,0.3922,0.565,-0.2833,0.3727,-1.9525,3.1395,1.7291,2.965,2.021,2.4749,4.1487,3.311,2.1691,1.295,3.1495,10.6684,1.7034,21.8449,3.5007,0.9529,0.7273,1.2586,1.1088,1.1458,1.4052,3559119300,4452576138,4157903564,3568645000,3521512609,4013852333,2295022325,3973684866,2909580924,1084876529,1713203689,1003000000,3522400000,2879555697,7686599522,3948633920,1413346207,7328086965,1471533000,40.3681,176.175,12.4149,59.4926,29.0196,30.271,13.7346,11.7774,23.0074,35.2721,58.7382,35.0595,79.295,157.6036,14.3941,23.3189,47.5673,18.8756,70.6312,1.0459,1.3207,1.4807,2.5795,2.6523,3.1731,2.5914,2.5351,2.5631,2.9768,5.2025,7.1609,7.7062,1.4273,1.5245,1.2019,2.6421,2.2279,4.8687,0.5215,1.294,0.631,5.3429,3.3412,1.302,1.4753,2.0775,1.8036,5.607,9.1033,8.7343,2.0908,0.4631,0.7028,1.4997,1.8322,1.4571,5.3202
2019/4/22,-1.5251,-5,-1.7518,-2.0891,-4.1549,-2.7479,-2.7948,-1.7071,-3.7559,0.8939,-0.7885,0.678,-3.9575,-0.7813,-1.6854,0.071,-1.3614,-2.0452,-1.165,1.9433,2.5878,1.6544,2.6846,3.6545,2.2659,1.8297,2.1064,3.1719,7.3452,1.6341,20.8201,3.1071,0.9611,1.3536,1.4807,1.182,0.8638,1.6905,3504840793,4229947331,4085064377,3502485074,3375198582,3903555315,2230881963,3905850174,2800300890,1094574221,1699695398,1009800000,3383000000,2857059168,7557050092,3951438348,1394105107,7178212205,1454390000,39.7525,167.3663,12.1974,58.3515,27.8139,29.4392,13.3508,11.5764,22.1433,35.5874,58.275,35.2972,76.1569,156.3723,14.1515,23.3355,46.9197,18.4895,69.8084,1.0299,1.2546,1.4547,2.53,2.5421,3.0859,2.519,2.4918,2.4668,3.0034,5.1615,7.2095,7.4012,1.4162,1.4988,1.2027,2.6061,2.1824,4.812,0.5135,1.2293,0.6199,5.2404,3.2024,1.2662,1.434,2.0421,1.7359,5.6571,9.0315,8.7935,2.0081,0.4594,0.6909,1.5007,1.8072,1.4273,5.2582
2019/4/23,-1.9912,-4.7187,-2.0802,-2.5605,-2.9557,-0.7371,-2.2462,-2.468,-2.1138,-6.0092,-2.1078,-2.139,0.2513,-3.5433,-2.5714,-2.4131,-0.6274,-1.5934,-1.5589,1.3908,2.4638,1.6567,2.8712,2.8448,1.304,1.1912,1.7592,1.9795,7.887,1.3815,29.5866,2.6759,0.9718,1.3426,1.1704,0.9897,1.0185,0.6368,3435054140,4030349090,4000085326,3412805514,3275439018,3874782180,2180772305,3809453506,2741107538,1028798574,1663869061,988200000,3391500000,2755824788,7362725946,3856087813,1385359153,7063834098,1431717000,38.9609,159.4688,11.9437,56.8574,26.9918,29.2222,13.0509,11.2907,21.6752,33.4489,57.0467,34.5422,76.3482,150.8315,13.7876,22.7724,46.6253,18.1949,68.7201,1.0094,1.1954,1.4245,2.4652,2.467,3.0632,2.4624,2.4303,2.4147,2.8229,5.0527,7.0552,7.4198,1.366,1.4603,1.1737,2.5898,2.1476,4.737,0.5033,1.1713,0.607,5.1062,3.1077,1.2569,1.4018,1.9917,1.6992,5.3172,8.8411,8.6054,2.0131,0.4432,0.6732,1.4645,1.7959,1.4046,5.1762
2019/4/24,1.1287,1.1429,1.214,0.5839,1.5228,2.104,0.9191,-1.7964,0.9967,-1.2295,1.5178,-8.5813,2.1053,1.0204,1.4663,0.4364,-0.5051,-0.7817,1.2746,1.049,1.1531,1.6889,1.3598,1.8269,1.6851,0.8893,2.1625,2.1806,4.1923,1.1066,29.0038,2.2118,0.6254,0.8281,0.9442,1.1567,1.0012,0.7333,3473824502,4076410223,4048644784,3432734305,3325318800,3956306063,2200816168,3513123009,2768427546,1016149412,1689123692,903400000,3462900000,2783945449,7470683805,3872914378,1378362390,7008617081,1449966000,39.4007,161.2913,12.0887,57.1894,27.4028,29.837,13.1708,10.4124,21.8912,33.0376,57.9126,31.578,77.9555,152.3706,13.9898,22.8718,46.3899,18.0527,69.596,1.0208,1.2091,1.4418,2.4796,2.5045,3.1276,2.485,2.2413,2.4387,2.7882,5.1294,6.4498,7.576,1.3799,1.4817,1.1788,2.5767,2.1308,4.7974,0.509,1.1847,0.6144,5.136,3.155,1.2833,1.4147,1.8367,1.7161,5.2518,8.9753,7.867,2.0555,0.4477,0.683,1.4709,1.7868,1.3936,5.2422
2019/4/25,-6.25,-6.5913,-3.5982,-4.4993,-4.8,-5.8182,-5.9199,-5.5894,-6.5789,-7.7178,-5.3547,-3.8964,-2.16,-6.0606,-3.1792,-3.8378,-3.1726,-3.1514,-2.746,1.9637,2.4771,1.7233,2.105,2.1274,1.9358,1.7911,1.6916,2.9088,5.7567,1.683,17.6283,2.8188,0.8791,1.4507,1.3237,1.4004,0.859,0.8315,3256710471,3807720283,3902966411,3278286172,3165703498,3726120983,2070531058,3316759426,2586294155,937724602.2,1598676874,868200000,3388100000,2615221482,7233176516,3724279720,1334632619,6787749013,1410150000,36.9381,150.66,11.6537,54.6163,26.0875,28.1011,12.3911,9.8304,20.451,30.4878,54.8116,30.3476,76.2717,143.1361,13.545,21.994,44.9181,17.4838,67.6849,0.957,1.1294,1.3899,2.3681,2.3843,2.9457,2.3379,2.116,2.2783,2.573,4.8547,6.1985,7.4124,1.2963,1.4346,1.1336,2.495,2.0637,4.6657,0.4772,1.1066,0.5923,4.9049,3.0036,1.2087,1.331,1.7341,1.6032,4.8465,8.4947,7.5605,2.0111,0.4205,0.6613,1.4144,1.7301,1.3497,5.0982
2019/4/26,-1.1905,-0.4032,-2.4883,-2.7356,-2.2059,-5.9202,-3.5818,-1.1841,-1.0563,2.0234,-2.0573,1.1288,-1.4551,1.5054,-1.4925,0.9036,-0.3932,-0.1743,-1.9608,1.376,1.3067,3.5831,1.7154,1.6449,2.0832,1.469,1.1524,1.3987,4.3528,1.1873,13.5093,1.974,0.7095,1.3849,1.7297,0.7591,1.0056,0.9728,3217940108,3792366573,3805847496,3188606611,3095871803,3505526948,1996368765,3277486709,2558974146,956698346.4,1565787122,878000000,3338800000,2654590408,7125218658,3757932850,1329385046,6775916796,1382500000,36.4984,150.0525,11.3637,53.1222,25.5121,26.4374,11.9473,9.714,20.235,31.1047,53.6839,30.6902,75.1618,145.2908,13.3429,22.1927,44.7415,17.4533,66.3578,0.9456,1.1248,1.3553,2.3033,2.3317,2.7713,2.2542,2.091,2.2542,2.6251,4.7548,6.2685,7.3045,1.3158,1.4131,1.1438,2.4852,2.0601,4.5742,0.4715,1.1021,0.5776,4.7708,2.9373,1.1371,1.2833,1.7135,1.5863,4.9446,8.3199,7.6458,1.9819,0.4269,0.6514,1.4272,1.7233,1.3473,4.9983
2019/4/29,-3.1325,-0.2024,-4.1467,-2.8125,-1.7186,-7.2503,-3.9157,-3.3769,-2.1352,-4.0546,-2.5506,-8.4282,-4.9898,-7.4153,-1.8182,-0.0746,-4.7368,-0.0582,0,1.5233,1.8582,1.942,1.6236,1.7469,1.7618,1.0881,1.0129,1.3172,3.4442,1.7496,15.4887,2.7842,1.2082,1.0256,1.6396,1.2794,0.9848,0.6405,3117137165,3784689717,3648029258,3098927050,3042666702,3251364255,1918197699,3166809054,2504334129,917907580.5,1525849566,804000000,3172200000,2457745780,6995669228,3755128423,1266414175,6771972723,1382500000,35.3551,149.7488,10.8925,51.6282,25.0736,24.5206,11.4795,9.386,19.8029,29.8435,52.3146,28.1035,71.4114,134.5171,13.1003,22.1762,42.6222,17.4431,66.3578,0.916,1.1226,1.2991,2.2385,2.2916,2.5704,2.1659,2.0203,2.2061,2.5186,4.6336,5.7401,6.94,1.2183,1.3875,1.143,2.3674,2.0589,4.5742,0.4567,1.0999,0.5536,4.6366,2.8869,1.0547,1.233,1.6557,1.5524,4.7441,8.1077,7.0014,1.883,0.3952,0.6396,1.4262,1.6417,1.3465,4.9983
2019/4/30,3.7313,0.6085,0.6656,0.9646,2.5137,1.0324,1.0449,0.5637,1.8182,1.1484,-1.6551,0.6219,-4.1265,10.0686,2.1605,2.8379,1.5193,0.0582,4.28,1.3268,1.1864,1.0654,0.8017,1.2631,1.0618,0.5196,1.3042,1.0472,1.7998,1.4439,8.4482,2.8674,0.4049,1.2295,1.5698,0.5654,0.7175,1.1783,3233448253,3807720283,3672308987,3128820237,3119149034,3284932913,1938241562,3184660288,2549867477,928448549.5,1500594935,809000000,3041300000,2705207598,7146810229,3861696668,1285655275,6775916796,1441671000,36.6743,150.66,10.965,52.1262,25.7039,24.7738,11.5995,9.4389,20.163,30.1862,51.4488,28.2783,68.4646,148.0612,13.3833,22.8055,43.2697,17.4533,69.1979,0.9502,1.1294,1.3078,2.2601,2.3492,2.5969,2.1886,2.0317,2.2462,2.5475,4.5569,5.7758,6.6536,1.3409,1.4174,1.1754,2.4034,2.0601,4.7699,0.4738,1.1066,0.5573,4.6813,2.9594,1.0655,1.2459,1.665,1.5807,4.7986,7.9735,7.0449,1.8053,0.435,0.6534,1.4666,1.6666,1.3473,5.2122
2019/5/6,-7.4341,-10.0806,-9.9174,-6.6879,-7.8891,-9.927,-6.1013,-8.5202,-7.8571,-9.9909,-1.3307,1.6811,-4.9748,6.237,-5.136,-5.7371,-5.034,-6.5774,-4.6414,2.0015,1.9431,2.7041,2.3424,2.31,1.7895,1.1819,1.7349,2.0894,3.9706,2.3335,18.466,2.0621,7.8882,1.4195,2.4578,1.1708,1.7857,1.395,2993072004,3423877513,3308113054,2919567928,2873075443,2958837383,1819982769,2913321519,2349520746,835688022.3,1480626157,822600000,2890000000,2873931564,6779753511,3640146895,1220935213,6330236587,1374758000,33.9479,135.4725,9.8776,48.64,23.6761,22.3145,10.8917,8.6347,18.5788,27.1704,50.7641,28.7537,65.0586,157.2957,12.6959,21.4971,41.0915,16.3053,65.9862,0.8795,1.0155,1.1781,2.109,2.1639,2.3391,2.055,1.8586,2.0697,2.293,4.4962,5.8729,6.3226,1.4245,1.3446,1.108,2.2824,1.9246,4.5486,0.4386,0.9951,0.502,4.3682,2.726,0.9598,1.1699,1.5231,1.4565,4.3191,7.8674,7.1634,1.7155,0.4621,0.6199,1.3825,1.5827,1.2587,4.9703
2019/5/7,2.0725,1.3453,0.5505,6.314,0,1.6207,0.8811,2.2059,0.969,2.8254,-0.7537,3.3552,0.9412,9.9804,1.9108,2.7735,0.4298,1.3084,0.885,1.0801,0.9537,1.3549,2.1996,1.2835,1.1816,0.7481,1.3384,0.9224,2.746,1.4738,14.4341,1.8345,7.1848,1.0421,1.7629,0.6771,1.3821,0.5955,3055104585,3469938645,3326322851,3103909248,2850232147,3006792608,1836017860,2977585965,2372287420,859299792.9,1469467134,850200000,2917200000,3160762308,6909302941,3741106285,1226182786,6413062113,1386924000,34.6515,137.295,9.9319,51.7112,23.6761,22.6762,10.9877,8.8251,18.7588,27.938,50.3815,29.7184,65.6709,172.9945,12.9385,22.0934,41.2681,16.5187,66.5701,0.8978,1.0292,1.1845,2.2421,2.1639,2.377,2.0731,1.8996,2.0898,2.3578,4.4623,6.07,6.3821,1.5667,1.3703,1.1387,2.2922,1.9497,4.5888,0.4476,1.0084,0.5048,4.644,2.726,0.9753,1.1802,1.5567,1.4706,4.4412,7.8081,7.4037,1.7316,0.5083,0.6317,1.4208,1.5895,1.2752,5.0143
2019/5/8,9.8985,0,-1.4599,9.9518,-0.9259,-0.4785,-0.5459,-1.4388,-0.9597,0.5397,-0.7994,-2.47,-0.4662,-5.516,0,4.9475,0,0.6765,-0.1595,1.7686,1.0709,1.2793,1.0671,1.3581,0.9261,0.4953,1.0894,0.8685,2.6838,1.3299,10.4903,1.1611,6.9237,1.1499,4.3118,0.6197,1.2194,0.7421,3357513414,3469938645,3277763393,3412805514,2678939689,2992406040,1825995928,2934743001,2349520746,863937819.2,1457720794,829200000,2903600000,2986414209,6909302941,3926198500,1226182786,6456446912,1384712000,38.0814,137.295,9.7869,56.8574,22.5302,22.5677,10.9277,8.6982,18.5788,28.0888,49.9788,28.9844,65.3648,163.4521,12.9385,23.1864,41.2681,16.6304,66.464,0.9866,1.0292,1.1673,2.4652,2.0592,2.3656,2.0618,1.8723,2.0697,2.3705,4.4267,5.9201,6.3524,1.4803,1.3703,1.195,2.2922,1.9629,4.5815,0.492,1.0084,0.4974,5.1062,2.594,0.9707,1.1738,1.5343,1.4565,4.4651,7.7457,7.2208,1.7235,0.4802,0.6317,1.4911,1.5895,1.2838,5.0063
2019/5/9,9.9307,0.4425,-1.2963,0.8759,0.5841,-0.9615,0.3293,-1.0949,-1.1628,2.489,-0.4835,-3.7627,1.8735,2.6365,0.9375,-0.7857,2.9957,-2.5046,-0.1997,7.4472,0.9104,1.1526,13.8605,0.8791,1.1121,0.578,0.787,0.9334,3.8718,1.5648,11.3977,1.6097,5.9276,1.2944,3.3091,1.7577,1.2288,0.6329,3690938534,3485292356,3235273868,3442698701,2694587701,2963632905,1832009087,2902610778,2322200738,885441396,1450672990,798000000,2958000000,3065152060,6974077656,3895349798,1262915794,6294739933,1381947000,41.8632,137.9025,9.6601,57.3554,22.6618,22.3507,10.9637,8.6029,18.3627,28.788,49.7372,27.8938,66.5894,167.7616,13.0598,23.0042,42.5044,16.2139,66.3312,1.0846,1.0338,1.1521,2.4868,2.0712,2.3429,2.0686,1.8518,2.0456,2.4295,4.4053,5.6973,6.4714,1.5193,1.3832,1.1857,2.3609,1.9138,4.5723,0.5408,1.0129,0.491,5.1509,2.6092,0.9613,1.1776,1.5175,1.4395,4.5763,7.7083,6.9491,1.7558,0.4929,0.6376,1.4794,1.6372,1.2516,4.9963
2019/5/10,10.084,9.9119,2.6266,3.4732,2.6713,5.6634,1.6411,3.198,2.9412,2.5714,2.915,2.7569,4.023,10.0917,7.1207,3.4557,9.9723,4.6992,1.4406,1.4432,1.5227,1.7599,11.5476,2.024,2.1257,1.0427,1.4648,1.4896,3.5373,3.4363,12.9802,1.9024,2.5432,3.1274,4.4995,3.8431,1.7735,0.9981,4063134016,3830750850,3320252919,3562271448,2766568557,3131476193,1862074882,2995437199,2390500760,908209889,1492959814,820000000,3077000000,3374479332,7470683805,4029962318,1388857535,6590545381,1401855000,46.0847,151.5713,9.9138,59.3475,23.2672,23.6165,11.1436,8.8781,18.9028,29.5282,51.187,28.6628,69.2683,184.6917,13.9898,23.7992,46.7431,16.9758,67.2868,1.194,1.1362,1.1824,2.5732,2.1265,2.4756,2.1026,1.911,2.1058,2.492,4.5337,5.8544,6.7317,1.6727,1.4817,1.2266,2.5963,2.0037,4.6382,0.5953,1.1133,0.5039,5.3298,2.6789,1.0158,1.197,1.5661,1.4819,4.6939,7.933,7.1407,1.8265,0.5426,0.683,1.5305,1.8004,1.3105,5.0682
2019/5/13,9.9237,8.6172,3.8391,2.7972,2.0362,9.9541,-0.4306,2.503,1.5238,-0.7428,-1.6522,-2.561,2.0994,10,3.7572,3.2011,0.7557,2.6332,4.3393,0.9781,6.3743,2.8889,13.828,2.4119,4.5811,0.7202,2.2162,1.3134,2.7007,1.513,10.1057,1.7911,11.2693,6.0322,6.2566,6.9136,1.9063,2.5917,4466345789,4160855632,3447721495,3661915405,2822901401,3443185155,1854057337,3070412386,2426927438,901463668.9,1468292500,799000000,3141600000,3711927265,7751374237,4158965983,1399352680,6764084578,1462685000,50.658,164.6325,10.2944,61.0076,23.7409,25.9673,11.0957,9.1003,19.1908,29.3089,50.3413,27.9288,70.7226,203.1609,14.5154,24.561,47.0963,17.4228,70.2065,1.3125,1.2341,1.2278,2.6452,2.1698,2.722,2.0935,1.9588,2.1379,2.4735,4.4588,5.7045,6.8731,1.8399,1.5373,1.2659,2.6159,2.0565,4.8395,0.6544,1.2092,0.5232,5.4789,2.7334,1.1169,1.1918,1.6053,1.5044,4.6591,7.8019,6.9578,1.8648,0.5969,0.7087,1.5795,1.814,1.345,5.2882
2019/5/14,-2.9514,-7.9336,-2.993,-2.1769,-2.6608,-4.8747,-1.9459,-2.3256,-0.9381,-1.7306,-2.12,-3.6546,-3.5714,-9.0909,-9.7493,-5.8665,-3.875,-3.1487,-1.172,27.7586,4.5693,1.413,8.647,1.7666,3.6875,0.6138,1.2752,0.9136,2.4177,1.5625,12.4485,1.7105,10.7821,5.5177,4.4678,4.0346,1.298,1.5161,4334526555,3830750850,3344532648,3582200240,2747790942,3275341868,1817978383,2999007446,2404160764,885863034.8,1437164699,769800000,3029400000,3374479332,6995669228,3914980790,1345127764,6551104655,1445542000,49.1629,151.5713,9.9863,59.6795,23.1092,24.7015,10.8797,8.8886,19.0108,28.8017,49.274,26.9081,68.1967,184.6917,13.1003,23.1202,45.2713,16.8742,69.3837,1.2737,1.1362,1.191,2.5876,2.1121,2.5893,2.0528,1.9133,2.1178,2.4307,4.3642,5.496,6.6276,1.6727,1.3875,1.1916,2.5146,1.9917,4.7828,0.6351,1.1133,0.5076,5.3597,2.6607,1.0624,1.1686,1.5679,1.4903,4.5785,7.6365,6.7036,1.7982,0.5426,0.6396,1.4869,1.7437,1.3026,5.2262
2019/5/15,-0.3578,0.2004,1.9964,6.5369,2.9613,1.4641,1.5436,1.5476,1.3258,1.8087,1.3486,2.0005,1.2346,3,0.9259,0.6447,0.5202,1.5653,3.29,21.9406,3.0625,1.45,13.7977,1.9335,3.1047,0.599,0.9728,0.91,2.3055,1.7852,9.6466,0.8636,9.0819,2.2392,2.947,2.3845,0.9807,3.6059,4319018410,3838427705,3411301902,3816363538,2829160606,3323297093,1846039792,3045420657,2436034107,901885307.6,1456546160,785200000,3066800000,3475713712,7060443943,3940220638,1352124527,6653650544,1493100000,48.987,151.875,10.1857,63.5807,23.7936,25.0631,11.0477,9.0262,19.2629,29.3226,49.9385,27.4464,69.0387,190.2324,13.2216,23.2692,45.5068,17.1384,71.6664,1.2692,1.1385,1.2148,2.7568,2.1746,2.6272,2.0845,1.9429,2.1459,2.4747,4.4231,5.6059,6.7094,1.7228,1.4003,1.1993,2.5277,2.0229,4.9401,0.6328,1.1155,0.5177,5.71,2.7395,1.078,1.1866,1.5922,1.5101,4.6613,7.7395,6.8377,1.8204,0.5589,0.6455,1.4965,1.7528,1.323,5.3981
2019/5/16,5.386,3.4,-0.3559,2.7415,-0.6637,-2.1645,1.4115,1.0551,0.1869,0.5143,0.0403,0.4075,1.4967,7.1197,4.2813,4.8399,5.1746,1.4819,0.5556,27.2322,4.0918,1.2532,14.669,1.3491,1.8667,0.7346,0.9044,0.9237,2.4711,1.5761,9.5852,1.1953,12.2417,2.7221,5.2002,5.008,1.2898,3.1396,4551640587,3968934247,3399162038,3920989692,2810382991,3251364255,1872096814,3077552880,2440587442,906523334,1457133477,788400000,3112700000,3723175530,7362725946,4130921708,1422092161,6752252360,1501395000,51.6254,157.0388,10.1494,65.3238,23.6356,24.5206,11.2036,9.1214,19.2989,29.4734,49.9587,27.5582,70.072,203.7765,13.7876,24.3954,47.8616,17.3923,72.0646,1.3375,1.1772,1.2105,2.8323,2.1602,2.5704,2.1139,1.9634,2.1499,2.4874,4.4249,5.6288,6.8098,1.8455,1.4603,1.2574,2.6585,2.0529,4.9675,0.6669,1.1535,0.5158,5.8666,2.7213,1.0547,1.2034,1.609,1.5129,4.6852,7.7426,6.8655,1.8476,0.5987,0.6732,1.5689,1.8435,1.3426,5.4281
2019/5/17,-2.385,-5.9961,-3.2143,-5.4638,-6.2361,-6.0472,-4.1756,-4.8724,-4.717,-4.2791,-2.7005,-5.1497,-3.8777,-3.9275,-3.2258,-4.1412,-4.551,-2.0444,-6.6298,22.7632,2.5615,1.7473,10.4448,2.216,1.7657,0.964,1.5196,1.1717,2.986,2.4439,10.8262,1.3619,9.9328,1.8481,3.8781,3.5724,1.0279,3.0172,4443083571,3730951729,3289903258,3706755186,2635125254,3054747833,1793925747,2927602507,2299434064,867732568.1,1417783238,747800000,2992000000,3576948092,7125218658,3959851630,1357372100,6614209817,1401855000,50.3941,147.6225,9.8232,61.7546,22.1617,23.0378,10.7358,8.677,18.1827,28.2122,48.6095,26.1391,67.3548,195.7732,13.3429,23.3852,45.6834,17.0368,67.2868,1.3056,1.1066,1.1716,2.6776,2.0255,2.4149,2.0256,1.8677,2.0256,2.381,4.3054,5.3389,6.5458,1.773,1.4131,1.2053,2.5375,2.0109,4.6382,0.651,1.0843,0.4993,5.546,2.5516,0.9909,1.1531,1.5306,1.4254,4.4847,7.5335,6.512,1.776,0.5752,0.6514,1.5039,1.7596,1.3152,5.0682
