ÈÕÆÚ,000859.SZ,000973.SZ,002108.SZ,002263.SZ,002324.SZ,002395.SZ,002450.SZ,002768.SZ,002825.SZ,002838.SZ,002886.SZ,300180.SZ,300218.SZ,300221.SZ,300230.SZ,300305.SZ,300321.SZ,300325.SZ,300478.SZ,300538.SZ,300539.SZ,300586.SZ,300644.SZ,300716.SZ,300717.SZ,600143.SH,601208.SH,603266.SH,603580.SH,603615.SH,603991.SH,000859.SZ,000973.SZ,002108.SZ,002263.SZ,002324.SZ,002395.SZ,002450.SZ,002768.SZ,002825.SZ,002838.SZ,002886.SZ,300180.SZ,300218.SZ,300221.SZ,300230.SZ,300305.SZ,300321.SZ,300325.SZ,300478.SZ,300538.SZ,300539.SZ,300586.SZ,300644.SZ,300716.SZ,300717.SZ,600143.SH,601208.SH,603266.SH,603580.SH,603615.SH,603991.SH,000859.SZ,000973.SZ,002108.SZ,002263.SZ,002324.SZ,002395.SZ,002450.SZ,002768.SZ,002825.SZ,002838.SZ,002886.SZ,300180.SZ,300218.SZ,300221.SZ,300230.SZ,300305.SZ,300321.SZ,300325.SZ,300478.SZ,300538.SZ,300539.SZ,300586.SZ,300644.SZ,300716.SZ,300717.SZ,600143.SH,601208.SH,603266.SH,603580.SH,603615.SH,603991.SH,000859.SZ,000973.SZ,002108.SZ,002263.SZ,002324.SZ,002395.SZ,002450.SZ,002768.SZ,002825.SZ,002838.SZ,002886.SZ,300180.SZ,300218.SZ,300221.SZ,300230.SZ,300305.SZ,300321.SZ,300325.SZ,300478.SZ,300538.SZ,300539.SZ,300586.SZ,300644.SZ,300716.SZ,300717.SZ,600143.SH,601208.SH,603266.SH,603580.SH,603615.SH,603991.SH,000859.SZ,000973.SZ,002108.SZ,002263.SZ,002324.SZ,002395.SZ,002450.SZ,002768.SZ,002825.SZ,002838.SZ,002886.SZ,300180.SZ,300218.SZ,300221.SZ,300230.SZ,300305.SZ,300321.SZ,300325.SZ,300478.SZ,300538.SZ,300539.SZ,300586.SZ,300644.SZ,300716.SZ,300717.SZ,600143.SH,601208.SH,603266.SH,603580.SH,603615.SH,603991.SH,000859.SZ,000973.SZ,002108.SZ,002263.SZ,002324.SZ,002395.SZ,002450.SZ,002768.SZ,002825.SZ,002838.SZ,002886.SZ,300180.SZ,300218.SZ,300221.SZ,300230.SZ,300305.SZ,300321.SZ,300325.SZ,300478.SZ,300538.SZ,300539.SZ,300586.SZ,300644.SZ,300716.SZ,300717.SZ,600143.SH,601208.SH,603266.SH,603580.SH,603615.SH,603991.SH
2019/4/17,0.7194,0.1887,1.9157,-0.8,0.4812,2.7422,-0.3226,-4.2444,-0.8091,0.1439,-1.6638,-0.3697,0.9674,3.2147,-0.6289,-0.5435,0.758,5.2823,-1.7212,-3.3951,0.087,7.8172,-0.5745,0.0809,-0.989,0.349,0.7619,0.8065,6.1138,2.4762,3.3495,9.0402,2.8084,2.5896,2.6543,1.2969,0.8827,2.1514,13.9744,5.6165,2.6181,10.2361,0.5134,0.7854,5.1631,1.9365,1.0123,2.1387,10.7887,2.18,28.3354,5.6434,15.7839,8.1126,1.7607,6.739,0.6178,1.6877,33.1098,14.414,7.3978,2.8939,5175213610,5136893830,7543356739,4658297336,2956865298,3014669160,19984675746,4331632032,747368478.2,1559681315,1143487750,11060302201,1805907890,3806118793,3431175653,2093540990,1429786495,5759382885,2153496751,823829781.4,810766863.1,1095971250,1102634022,1079529900,765777920,14720000000,3314719290,875000000,602053480,805519262.6,963300627.1,50.6944,44.2348,25.3235,116.2038,70.3908,135.5564,77.9586,26.1875,41.5733,42.9796,77.3737,62.1704,78.6335,-5.6336,13.3,34.6677,53.2833,-57.7171,102.453,95.3823,249.7227,67.9854,91.3905,35.6633,39.5265,25.0327,103.088,52.8061,52.0409,37.7644,45.9899,3.3084,2.2363,2.3251,2.1337,2.1868,3.5143,1.2067,3.9922,4.1462,5.5693,4.1539,3.5806,1.8197,3.3951,1.6732,1.7821,2.4897,4.2463,3.8855,6.8314,6.2441,7.1198,3.0942,2.3889,3.4202,1.5265,1.41,4.1781,4.7218,1.9175,3.5535,4.1938,1.8198,2.2686,3.179,1.3888,2.16,2.3915,2.169,3.2681,3.8617,3.3555,5.9921,1.0788,2.0047,1.4953,3.5777,3.2703,2.6496,2.5433,2.24,4.5579,7.3721,2.0667,1.8126,6.0185,0.617,2.0156,3.8281,9.9037,3.3865,3.0676
2019/4/18,-3,-1.5066,-1.1278,-4.4355,0.7183,-0.5338,-2.9126,-5.6414,-2.012,-2.1552,-1.128,-0.804,-1.5569,-0.6674,-0.9494,-0.2186,-3.2407,10.0346,-0.3503,0.9294,-2.7802,-1.0597,-1.5207,-1.6168,-1.2209,-1.3913,0.3781,-2.76,4.6092,9.6654,1.4925,7.6805,2.1031,1.5221,3.4318,1.0862,0.5516,2.4717,6.1054,4.1429,1.655,5.2089,0.3485,0.7213,2.3252,1.6288,0.8968,3.134,14.1462,2.0816,20.5211,5.441,14.2908,9.3721,2.1417,5.0296,0.4615,1.6155,31.8006,14.382,17.8567,2.0798,5019957202,5059501833,7458281287,4451679309,2978103756,2998576620,19402597812,4087268640,732331700.8,1526067494,1130589406,10971382023,1777791959,3780716443,3398601200,2088964944,1383450821,6337314039,2145953855,831486636.8,788225994.7,1084357500,1085866473,1062075900,756428800,14515200000,3327251310,850850000,629803440,883376143,977678248.4,49.1736,43.5683,25.0379,111.0496,70.8964,134.8328,75.6879,24.7102,40.7369,42.0533,76.501,61.6706,77.4092,-5.596,13.1737,34.5919,51.5566,-63.5088,102.0942,96.2688,242.7799,67.265,90.0007,35.0866,39.044,24.6844,103.4777,51.3487,54.4396,41.4144,46.6763,3.2092,2.2026,2.2989,2.0391,2.2025,3.4955,1.1715,3.767,4.0627,5.4493,4.107,3.5518,1.7914,3.3725,1.6573,1.7782,2.409,4.6724,3.8719,6.8949,6.0705,7.0444,3.0471,2.3503,3.3784,1.5053,1.4154,4.0628,4.9394,2.1028,3.6065,4.068,1.7924,2.243,3.038,1.3988,2.1485,2.3218,2.0466,3.2024,3.7785,3.3176,5.9439,1.062,1.9913,1.4811,3.5699,3.1643,2.9155,2.5344,2.2608,4.4311,7.2939,2.0353,1.7833,5.945,0.6085,2.0232,3.7225,10.3602,3.7138,3.1134
2019/4/19,1.3255,4.0153,1.711,1.6878,4.1204,0.4174,0.6667,0.9609,0.9487,0.0979,4.8706,1.6833,1.3382,1.7917,0.4792,0,0.9569,10.0629,0.703,1.295,1.2511,-2.1421,0.9574,0.986,-0.8989,0.7055,3.0132,-2.9206,0.0479,1.5254,1.6387,5.1833,4.1146,2.2135,2.0956,2.3581,0.4174,1.9415,2.2594,5.1499,1.4128,12.5999,0.3908,1.0217,2.8131,1.421,1.0736,1.7034,15.5915,2.0251,14.9428,3.4072,10.5872,5.8751,2.015,5.2167,0.5603,3.3395,24.6753,16.5288,26.254,2.2075,5086495662,5262655826,7585894465,4526813137,3100814846,3011093040,19531948464,5013103828,735176496.5,1527561441,1185655411,11156062394,1801582362,3848456043,3414888427,2088964944,1396689585,6975031175,2161039647,842254089.6,798087624.6,1061130000,1096262354,1072548300,749629440,14617600000,3427507470,826000000,630105070,896851372.3,993699026.4,49.8253,45.3177,25.4663,112.9238,73.8177,135.3956,76.1925,24.9476,40.8951,42.0945,80.227,62.7087,78.4451,-5.6963,13.2368,34.5919,52.0499,-69.8997,102.8119,97.5155,245.8174,65.8242,90.8624,35.4326,38.693,24.8586,106.5957,49.849,54.4656,42.0462,47.4411,3.2517,2.291,2.3382,2.0735,2.2933,3.5101,1.1793,3.8032,4.0785,5.4546,4.307,3.6116,1.8154,3.4329,1.6653,1.7782,2.4321,5.1426,3.8991,6.9842,6.1465,6.8935,3.0763,2.3734,3.348,1.5159,1.458,3.9442,4.9418,2.1349,3.6656,4.1219,1.8644,2.2814,3.0892,1.4564,2.1575,2.3373,2.0663,3.2148,3.7822,3.4792,6.044,1.0763,2.027,1.4882,3.5699,3.1946,3.2089,2.5522,2.2901,4.4866,7.1377,2.0548,1.8009,5.8915,0.6128,2.0842,3.6138,10.3651,3.7705,3.1644
2019/4/22,4.3605,-0.9191,1.6822,-0.8299,-2.5875,-0.8314,-4.3046,-2.2207,2.9298,-1.3203,-0.3347,-0.5518,-0.9604,-2.8603,-2.7027,-0.7667,0.1185,0.1429,-1.7452,-1.4205,-1.4122,1.3825,-2.8449,-0.9764,0.0567,0.7005,-3.1079,-0.4237,-5.3135,-9.0985,-3.2658,11.5853,3.4794,3.1504,1.9562,1.7302,0.3972,2.7391,2.7047,10.1509,1.689,12.5933,0.3368,1.5275,2.0371,1.9603,0.8234,2.1655,17.7609,1.7135,11.4477,3.9601,9.3821,5.8664,2.5545,4.2826,0.5974,1.7567,9.7655,10.0767,15.4316,2.2978,5308290531,5214285828,7713507643,4489246223,3020580672,2986060200,18691169226,4901780056,756715664.2,1507393149,1181686690,11094502270,1784280251,3738379193,3322594145,2072948784,1398344431,6984995505,2123325168,830290253.1,786817190.4,1075800000,1065074712,1062075900,750054400,14720000000,3320985300,822500000,596624140,815251372.7,961246681.2,51.998,44.9012,25.8947,111.9867,71.9076,134.27,72.9127,24.3936,42.0933,41.5387,79.9585,62.3626,77.6918,-5.5334,12.8791,34.3267,52.1116,-69.9995,101.0176,96.1303,242.346,66.7342,88.2774,35.0866,38.7149,25.0327,103.2829,49.6378,51.5716,38.2206,45.8918,3.3935,2.27,2.3776,2.0563,2.2339,3.4809,1.1286,3.7187,4.198,5.3826,4.2926,3.5917,1.7979,3.3347,1.6203,1.7646,2.435,5.1499,3.8311,6.885,6.0597,6.9888,2.9888,2.3503,3.3499,1.5265,1.4127,3.9274,4.6792,1.9407,3.5459,4.3017,1.8472,2.3198,3.0636,1.4187,2.1395,2.2367,2.0204,3.309,3.7323,3.4675,6.0106,1.0659,1.969,1.448,3.5425,3.1984,3.2134,2.5076,2.2576,4.4232,7.2364,1.9963,1.7833,5.8949,0.617,2.0194,3.5984,9.8144,3.4274,3.0611
2019/4/23,1.532,1.1132,-4.9632,-5.0209,-0.3906,0.4192,-4.8443,-1.2978,-3.8668,0,2.5609,-1.2947,-4.4848,-4.077,0.1634,-3.532,-4.0828,-6.8474,-1.9538,-3.5159,-2.9543,-4.375,-3.2116,-5.834,-3.796,-4.5217,-1.8868,0,-2.9828,0.6428,-0.1282,14.4724,4.5371,2.6334,2.4835,0.9528,0.5449,2.5584,1.7543,5.2971,1.1215,14.162,0.4916,1.4789,1.9602,2.0257,0.7308,1.9984,15.1597,1.0887,8.9386,4.5729,8.909,4.628,3.4886,4.9694,1.1154,1.4309,22.9254,5.0808,8.2969,1.9543,5389615317,5272329826,7330668109,4263844739,3008781529,2998576620,17785714661,4838166472,727454908.1,1507393149,1211948188,10950861982,1704257985,3585965092,3328023220,1999732050,1341252262,6506707653,2081839241,801098492,763571919.8,1028733750,1030868913,1000114200,721582080,14054400000,3258325200,822500000,578827970,820491739.6,960014313.7,52.7946,45.401,24.6094,106.364,71.6267,134.8328,69.3806,24.077,40.4656,41.5387,82.0061,61.5552,74.2074,-5.3078,12.9001,33.1142,49.984,-65.2064,99.0439,92.7505,235.1863,63.8146,85.4423,33.0397,37.2453,23.9008,101.3341,49.6378,50.0333,38.4663,45.833,3.4455,2.2952,2.2596,1.953,2.2252,3.4955,1.0739,3.6705,4.0357,5.3826,4.4025,3.5452,1.7173,3.1987,1.6229,1.7022,2.3355,4.7973,3.7562,6.6429,5.8806,6.683,2.8928,2.2131,3.2228,1.4575,1.3861,3.9274,4.5396,1.9531,3.5413,4.3676,1.8678,2.2046,2.9098,1.4132,2.1485,2.1283,1.9942,3.1811,3.7323,3.5563,5.9328,1.0181,1.8887,1.4504,3.4174,3.0678,2.9934,2.4586,2.1782,4.2925,6.9198,1.9322,1.6793,5.6711,0.5891,1.9813,3.5984,9.5216,3.4494,3.0571
2019/4/24,6.7215,6.055,1.1605,-4.8458,-0.7059,-0.6559,3.0909,3.6888,-1.7877,0,-0.9005,0.1874,1.5228,4.3684,0.3263,1.9451,2.8378,9.9541,1.872,1.2843,2.1218,3.1491,0.9759,1.5707,1.2367,-1.6393,5,-0.383,-0.1563,-1.0949,0.8986,20.7681,8.2145,1.37,2.5762,0.9757,0.2842,2.2041,2.4198,4.5349,1.0828,8.6293,0.4284,1.4138,2.3698,1.7214,0.8433,1.7228,13.8032,1.2242,5.9407,3.7557,8.0803,3.4582,1.7488,2.9896,0.9947,2.8411,8.4773,2.6317,5.0348,1.5246,5751880269,5591571815,7415743561,4057226712,2987543071,2978907960,18335454932,5016637916,714450127.6,1507393149,1201034205,10971382023,1730211152,3742612918,3338881371,2038628440,1379313708,7154389120,2120810869,811387391.4,779773169,1061130000,1040929442,1015822800,730506240,13824000000,3421241460,819350000,577923080,811508253.4,968640886.4,56.3432,48.1501,24.8951,101.2098,71.1211,133.9484,71.5251,24.9652,39.7422,41.5387,81.2676,61.6706,75.3375,-5.5396,12.9422,33.7583,51.4024,-71.6971,100.898,93.9418,240.1764,65.8242,86.2762,33.5586,37.7059,23.509,106.4008,49.4477,49.9551,38.0451,46.2448,3.6771,2.4342,2.2858,1.8584,2.2095,3.4726,1.1071,3.8059,3.9635,5.3826,4.3629,3.5518,1.7434,3.3385,1.6282,1.7353,2.4018,5.2748,3.8266,6.7282,6.0054,6.8935,2.921,2.2479,3.2626,1.4336,1.4554,3.9124,4.5325,1.9317,3.5732,4.6612,1.9809,2.2302,2.7688,1.4032,2.1344,2.1941,2.0677,3.1242,3.7323,3.5243,5.9439,1.0336,1.9712,1.4551,3.4839,3.1548,3.2914,2.5047,2.2062,4.3836,7.1377,1.9511,1.7057,5.7413,0.5795,2.0804,3.5847,9.5067,3.4117,3.0846
2019/4/25,-9.7686,-7.6125,-5.7361,-3.7037,-1.6588,-1.0804,-4.9383,-3.9803,-1.8203,-3.3697,-4.1718,-3.99,-5.25,-9.9548,-5.2033,-5.4994,-4.4391,-10.0279,0,-1.8579,-6.7751,-5.7028,-6.7332,-4.8969,-5.0029,-3.1481,-4.5788,-3.4601,-5.3758,-5.4428,-2.5021,14.9529,5.5667,2.0205,2.1487,1.338,1.0917,2.2343,2.2265,5.6742,1.3144,7.1486,0.4234,1.5813,3.305,2.3456,0.6451,1.8446,11.5562,3.0591,9.4689,5.5194,8.6245,4.7455,2.0905,4.3931,0.6752,2.1241,16.0243,3.6644,5.4592,2.3659,5189999935,5165915829,6990366301,3906959056,2937986669,2946722880,17430000368,4816961944,701445347.1,1456598930,1150929102,10533621144,1639375067,3370045116,3165150958,1926515315,1318084425,6436957342,2120810869,796312957.4,726943008.5,1000616250,970841087.1,966078900,693959680,13388800000,3264591210,791000000,546855190,767339446.3,944404324.8,50.8392,44.4847,23.467,97.4612,69.9414,132.5012,67.993,23.9715,39.0188,40.139,77.8773,59.2099,71.3822,-4.9882,12.2688,31.9018,49.1206,-64.5074,100.898,92.1965,223.9043,62.0704,80.467,31.9153,35.8195,22.7689,101.529,47.7368,47.2696,35.9744,45.0877,3.3179,2.2489,2.1547,1.7896,2.1729,3.435,1.0524,3.6544,3.8914,5.2013,4.1809,3.4101,1.6519,3.0061,1.5435,1.6399,2.2952,4.7459,3.8266,6.6032,5.5986,6.5004,2.7243,2.1378,3.0994,1.3885,1.3887,3.777,4.2889,1.8266,3.4838,4.2058,1.8301,2.1023,2.6662,1.3799,2.1114,2.0858,1.9854,3.0673,3.6065,3.3773,5.7067,0.9794,1.775,1.3794,3.2923,3.0148,2.9613,2.5047,2.1652,4.0866,6.7306,1.8197,1.6221,5.454,0.5612,1.9851,3.4606,8.9957,3.226,3.0074
2019/4/26,-8.2621,-4.6816,-1.8256,-4.8077,-3.3735,-4.733,-5.0093,-2.5312,1.6802,-2.6667,-3.0172,-3.1169,-1.715,2.7638,-0.3431,2.2565,-1.3183,-4.644,3.7344,-2.7344,-1.5504,-5.2535,-0.2073,-1.4453,-2.2045,-0.7648,-3.8388,4.292,0.1103,-1.1707,-4.7412,9.5896,3.528,1.2789,0.265,1.6587,0.7767,2.2583,1.5977,3.7481,2.2073,6.3363,0.8767,1.0107,2.7557,1.5952,0.6397,1.2232,7.2296,3.0933,5.8077,3.5775,7.2835,2.8751,1.2987,3.0793,0.6633,1.2923,35.6298,3.3182,3.2237,1.7773,4761196521,4924065837,6862753123,3719124486,2838873866,2807254200,16556883466,4695035908,713230929.5,1417756291,1116202793,10205300485,1611259135,3463187066,3154292807,1969987751,1300708547,6138027434,2200011275,774538775,715672574.2,948048750,968828981.2,952115700,678661120,13286400000,3139271010,824950000,547458450,758355960.1,899628304.2,46.6388,42.4021,23.0386,92.7756,67.5819,126.2299,64.587,23.3647,39.6744,39.0686,75.5275,57.3644,70.158,-5.126,12.2267,32.6217,48.473,-61.5117,104.6659,89.6755,220.4329,58.8095,80.3002,31.454,35.0299,22.5947,97.6315,49.7856,47.3217,35.5532,42.95,3.0438,2.1436,2.1153,1.7035,2.0995,3.2725,0.9997,3.5619,3.9568,5.0626,4.0547,3.3038,1.6236,3.0892,1.5382,1.6769,2.2649,4.5255,3.9695,6.4227,5.5118,6.1589,2.7187,2.1069,3.0311,1.3779,1.3354,3.9391,4.2936,1.8052,3.3186,3.8583,1.7444,2.0639,2.538,1.3334,2.0114,1.9813,1.9352,3.1189,3.5103,3.2754,5.5289,0.9626,1.824,1.3747,3.3666,2.9751,2.8238,2.5982,2.106,4.0233,6.3771,1.8159,1.5987,5.3338,0.557,1.9089,3.6092,9.0056,3.1882,2.8648
2019/4/29,-9.9379,-9.4303,-5.9917,-5.0505,-1.9119,-1.7834,-2.3438,1.9947,1.4245,-0.843,-0.8,0.5362,-4.9664,-10.0244,-6.5404,-5.1103,-4.5165,0.3247,-6.1714,-6.1477,-0.689,0.3224,-3.2883,-6.2328,-4.0075,-0.7707,-6.1876,3.9881,-2.314,-4.1461,-6.6667,8.8869,4.3514,1.5841,0.1759,1.1861,0.5816,2.0434,2.2219,4.0777,1.2206,7.9627,0.8092,1.2608,4.3499,2.3885,0.7264,1.4582,8.6537,2.6564,8.5281,5.6204,7.4278,3.1695,3.1777,4.3508,0.6176,1.5162,34.5895,3.7004,4.182,3.2738,4288034134,4459713852,6451555105,3531289916,2784597807,2757188520,16168831510,4788689240,723390914.2,1405804710,1107273170,10260020595,1531236870,3116021615,2947987942,1869314742,1241961533,6157956095,2064239151,726922705.7,710741759.3,951105000,936970638.1,892772100,651463680,13184000000,2945024700,857850000,534789990,726913758.4,839653083.9,42.0039,38.4035,21.6582,88.09,66.2899,123.9786,63.0733,23.8308,40.2395,38.7393,74.9233,57.672,66.6737,-4.6122,11.427,30.9546,46.2837,-61.7114,98.2066,84.1625,218.9142,58.9991,77.6597,29.4935,33.6261,22.4206,91.5905,51.7711,46.2267,34.0792,40.0867,2.7413,1.9415,1.9886,1.6175,2.0594,3.2141,0.9763,3.6329,4.0131,5.0199,4.0223,3.3216,1.543,2.7795,1.4376,1.5912,2.1626,4.5402,3.7245,6.0278,5.4738,6.1787,2.6293,1.9756,2.9096,1.3672,1.2528,4.0962,4.1942,1.7304,3.0973,3.4749,1.5799,1.9403,2.4099,1.3079,1.9756,1.9349,1.9738,3.1633,3.4808,3.2492,5.5585,0.9148,1.6412,1.2848,3.1945,2.8407,2.833,2.4379,1.9765,3.9956,6.3976,1.7562,1.4991,5.12,0.5527,1.7908,3.7531,8.7972,3.056,2.6738
2019/4/30,0.8621,1.7354,1.0989,-4.7872,1.5254,3.3074,0,2.5092,4.4382,0.9033,7.7957,0.1333,1.4124,0,1.4733,1.7136,1.1992,-5.9871,-2.9842,3.2916,2.6759,2.3136,1.6106,3.4213,3.653,0.9709,3.8298,-0.5712,0.1692,2.1627,1.6634,5.294,2.3496,0.7434,0.2863,0.9575,0.3565,,1.3921,10.3435,0.8414,12.7346,0.5102,0.9873,4.4484,1.3195,0.6492,1.0066,9.6297,1.5317,7.6137,3.7153,5.0084,1.4012,1.9265,3.0566,0.473,0.9013,35.6198,2.3316,1.8594,1.6595,4324999946,4537105850,6522451315,3362238803,2827074723,2848379580,16168831510,4908848232,755496466,1418503265,1193592853,10273700622,1552864509,3116021615,2991420545,1901347063,1256855142,5789275875,2002638835,750850378.7,729760617,973110000,952061432.2,923316600,675261440,13312000000,3057812880,852950000,535694880,742634859.2,853619916,42.366,39.0699,21.8962,83.8729,67.3011,128.0791,63.0733,24.4288,42.0255,39.0892,80.7641,57.7489,67.6154,-4.6122,11.5954,31.4851,46.8388,-58.0167,95.2759,86.9328,224.7721,60.3641,78.9105,30.5026,34.8544,22.6383,95.0982,51.4754,46.3049,34.8162,40.7535,2.7649,1.9752,2.0105,1.5401,2.0908,3.3204,0.9763,3.7241,4.1912,5.0652,4.3359,3.326,1.5647,2.7795,1.4588,1.6185,2.1886,4.2684,3.6133,6.2262,5.6203,6.3217,2.6716,2.0432,3.0159,1.3805,1.3008,4.0728,4.2013,1.7678,3.1489,3.5049,1.6073,1.9616,2.2945,1.3278,2.0409,1.9349,2.0233,3.3037,3.5122,3.5025,5.5659,0.9277,1.6412,1.3037,3.2493,2.8747,2.6633,2.3651,2.0416,4.1025,6.5456,1.7845,1.5503,5.3071,0.558,1.8594,3.7317,8.8121,3.1221,2.7183
2019/5/6,-9.9145,-10.0213,-7.8261,0,-0.3339,-7.7841,-5,-8.0994,-10.0054,-6.793,-10.0166,-7.3901,-9.1922,-7.4728,-8.7114,-5.7762,-7.5049,-9.9828,-9.9812,-9.146,-9.1699,-9.9874,-7.6788,-8.6957,0.8811,-7.3077,-5.9426,-10.0123,-6.25,-8.0645,-8.9509,5.3534,3.1654,1.4058,,1.631,0.4725,0.0526,2.1498,6.3613,2.2133,2.7229,0.9715,1.4043,3.7304,2.3241,0.9068,1.488,4.9516,1.4004,7.9984,6.0439,9.1003,2.9781,2.4302,8.99,0.913,1.5944,3.806,4.5722,3.0252,2.4575,3896196532,4082427865,6011998604,3362238803,2817635408,2626660140,15360389935,4511263332,679906179.5,1322143644,1074035131,9514459098,1410122089,2883166739,2730824926,1791521962,1162528950,5211344721,1802752096,682177957.2,662842413.7,875921250,878954918.6,843028200,681210880,12339200000,2876098590,767550000,502213950,682744951.2,777213128.6,38.1656,35.1546,20.1826,83.8729,67.0763,118.1093,59.9196,22.4502,37.8206,36.4339,72.6742,53.4812,61.4,-4.2675,10.5852,29.6664,43.3235,-52.225,85.7663,78.982,204.1608,54.3353,72.8511,27.8502,35.1615,20.9839,89.4469,46.3216,43.4109,32.0085,37.1057,2.4908,1.7772,1.8531,1.5401,2.0838,3.0619,0.9275,3.4225,3.7719,4.7211,3.9016,3.0802,1.4209,2.5718,1.3317,1.525,2.0243,3.8423,3.2527,5.6568,5.1049,5.6903,2.4665,1.8655,3.0425,1.2796,1.2235,3.6651,3.9388,1.6252,2.867,3.1574,1.4462,1.8081,2.2945,1.3234,1.882,1.8381,1.8594,2.9731,3.2736,3.1517,5.1546,0.8424,1.5185,1.1901,3.0616,2.659,2.3975,2.129,1.8549,3.7263,5.8919,1.6475,1.4155,5.3538,0.5172,1.7489,3.358,8.2613,2.8703,2.475
2019/5/7,2.6565,0.9479,1.6509,0,0.9213,5.2417,-5.0526,-0.9792,-2.8691,0.226,-9.9769,0.1438,5.8282,6.9016,0.5964,2.8097,2.5623,4.2065,2.2315,8.7338,2.0191,0.9072,1.9077,5.9006,1.4348,0,2.6144,-9.9863,10.03,1.1211,-0.0529,5.8704,1.9338,0.776,,0.7202,0.6007,0.0522,1.7542,5.3716,0.9686,11.0036,0.4228,1.8294,3.5993,1.3667,0.485,0.9693,10.7328,1.0466,12.2609,3.7919,5.2928,2.3385,2.6102,8.3888,0.5435,0.8021,2.0966,3.9471,2.0348,2.1023,3999700804,4121123864,6111253298,3362238803,2843593523,2764340760,14584286022,4467087232,660399008.8,1325131539,966879663.4,9528139126,1492307119,3082151815,2747112152,1841858467,1192316168,5430559986,1842980874,741757863,676226054.4,883867500,895722467.6,892772100,690984960,12339200000,2951290710,690900000,552586160,675258712.7,776802339.4,39.1795,35.4878,20.5158,83.8729,67.6943,124.3002,56.8921,22.2304,36.7355,36.5162,65.4236,53.5581,64.9786,-4.5621,10.6484,30.5,44.4336,-54.4219,87.6802,85.8801,208.2831,54.8282,74.2409,29.4935,35.666,20.9839,91.7853,41.6957,47.765,31.6575,37.0861,2.5569,1.7941,1.8837,1.5401,2.103,3.2224,0.8806,3.389,3.6637,4.7318,3.5123,3.0846,1.5037,2.7493,1.3396,1.5678,2.0762,4.0039,3.3253,6.1508,5.208,5.7419,2.5135,1.9756,3.0861,1.2796,1.2555,3.299,4.3338,1.6074,2.8655,3.2412,1.46,1.8379,2.2945,1.3356,1.9807,1.7452,1.8412,2.8878,3.281,2.8372,5.162,0.8915,1.6234,1.1972,3.1476,2.7271,2.4983,2.1765,2.0169,3.8015,5.9453,1.6789,1.4991,5.4306,0.5172,1.7946,3.0227,9.09,2.8389,2.4737
2019/5/8,1.6636,-2.1127,-0.9281,0,-0.9129,0.7762,-5.0998,-3.481,10.0308,-1.071,-4.6178,-2.8715,-1.1594,-0.2747,-0.7905,0.9938,0.6246,5.6881,-2.7967,-3.4516,0,-2.4896,-0.1123,0.6843,-0.369,-1.2448,0,-9.9797,1.6376,-0.7761,-0.2644,7.6302,1.6688,0.5458,,0.62,0.3939,4.1729,2.2806,12.1263,1.1599,8.2013,0.4276,0.8934,4.4978,1.2175,0.4324,0.7683,10.4326,1.6938,10.5905,3.33,4.7932,2.1421,2.3805,5.3519,0.566,0.7683,28.0164,11.7959,1.486,1.855,4066239265,4034057867,6054536330,3362238803,2817635408,2785797480,13840519773,4311587360,726642109.3,1310939037,922231551.7,9254538577,1475005007,3073684365,2725395851,1860162650,1199762973,5739454224,1791437753,716155252.9,676226054.4,861862500,894716414.6,898881000,688435200,12185600000,2951290710,621950000,561635060,670018345.8,774748393.5,39.8313,34.738,20.3254,83.8729,67.0763,125.2651,53.9907,21.4565,40.4204,36.1251,62.4025,52.0201,64.2252,-4.5495,10.5642,30.8031,44.7111,-57.5174,85.228,82.9159,208.2831,53.4632,74.1575,29.6954,35.5344,20.7227,91.7853,37.5346,48.5472,31.4118,36.988,2.5995,1.7562,1.8662,1.5401,2.0838,3.2475,0.8357,3.271,4.0312,4.6811,3.3501,2.996,1.4863,2.7418,1.329,1.5834,2.0892,4.2316,3.2323,5.9385,5.208,5.599,2.5107,1.9891,3.0747,1.2637,1.2555,2.9698,4.4048,1.5949,2.8579,3.2952,1.4291,1.8209,2.2945,1.3234,1.9961,1.6562,1.7771,3.1775,3.2459,2.7062,5.0138,0.8812,1.6189,1.1878,3.1789,2.7442,2.6404,2.1157,1.9472,3.8015,5.7973,1.677,1.5093,5.4106,0.5108,1.7946,2.721,9.2388,2.8168,2.4672
