ÈÕÆÚ,000001.SZ,002142.SZ,002807.SZ,002839.SZ,002936.SZ,002948.SZ,002958.SZ,002966.SZ,600000.SH,600015.SH,600016.SH,600036.SH,600908.SH,600919.SH,600926.SH,600928.SH,601009.SH,601128.SH,601166.SH,601169.SH,601229.SH,601288.SH,601328.SH,601398.SH,601577.SH,601818.SH,601838.SH,601860.SH,601939.SH,601988.SH,601997.SH,601998.SH,603323.SH,000001.SZ,002142.SZ,002807.SZ,002839.SZ,002936.SZ,002948.SZ,002958.SZ,002966.SZ,600000.SH,600015.SH,600016.SH,600036.SH,600908.SH,600919.SH,600926.SH,600928.SH,601009.SH,601128.SH,601166.SH,601169.SH,601229.SH,601288.SH,601328.SH,601398.SH,601577.SH,601818.SH,601838.SH,601860.SH,601939.SH,601988.SH,601997.SH,601998.SH,603323.SH,000001.SZ,002142.SZ,002807.SZ,002839.SZ,002936.SZ,002948.SZ,002958.SZ,002966.SZ,600000.SH,600015.SH,600016.SH,600036.SH,600908.SH,600919.SH,600926.SH,600928.SH,601009.SH,601128.SH,601166.SH,601169.SH,601229.SH,601288.SH,601328.SH,601398.SH,601577.SH,601818.SH,601838.SH,601860.SH,601939.SH,601988.SH,601997.SH,601998.SH,603323.SH,000001.SZ,002142.SZ,002807.SZ,002839.SZ,002936.SZ,002948.SZ,002958.SZ,002966.SZ,600000.SH,600015.SH,600016.SH,600036.SH,600908.SH,600919.SH,600926.SH,600928.SH,601009.SH,601128.SH,601166.SH,601169.SH,601229.SH,601288.SH,601328.SH,601398.SH,601577.SH,601818.SH,601838.SH,601860.SH,601939.SH,601988.SH,601997.SH,601998.SH,603323.SH,000001.SZ,002142.SZ,002807.SZ,002839.SZ,002936.SZ,002948.SZ,002958.SZ,002966.SZ,600000.SH,600015.SH,600016.SH,600036.SH,600908.SH,600919.SH,600926.SH,600928.SH,601009.SH,601128.SH,601166.SH,601169.SH,601229.SH,601288.SH,601328.SH,601398.SH,601577.SH,601818.SH,601838.SH,601860.SH,601939.SH,601988.SH,601997.SH,601998.SH,603323.SH,000001.SZ,002142.SZ,002807.SZ,002839.SZ,002936.SZ,002948.SZ,002958.SZ,002966.SZ,600000.SH,600015.SH,600016.SH,600036.SH,600908.SH,600919.SH,600926.SH,600928.SH,601009.SH,601128.SH,601166.SH,601169.SH,601229.SH,601288.SH,601328.SH,601398.SH,601577.SH,601818.SH,601838.SH,601860.SH,601939.SH,601988.SH,601997.SH,601998.SH,603323.SH
2017/8/8,0.4545,-0.7204,0.3306,-0.694,,,,,-0.464,-0.3061,-0.1167,-0.5004,-0.0859,-0.2247,-0.3365,,-1.0152,-0.2865,-0.2862,-1.2887,-0.6279,-0.2681,-0.6182,0.3534,,0,,,0.5848,1.4963,-0.3886,0.6154,-0.7958,0.4076,0.455,13.2766,5.1094,,,,,0.0839,0.2487,0.1759,0.1069,5.3407,0.6091,1.6026,,0.743,2.1941,0.2646,0.3177,0.9241,0.0707,0.1603,0.0439,,0.2292,,,0.5862,0.0978,1.4569,0.0808,3.1026,1.86944E+11,68200530330,2542668370,2586675600,,,,,3.61695E+11,1.25278E+11,2.52963E+11,5.33258E+11,2149357536,51458204544,5427124500,,62942125046,2320528001,3.31892E+11,1.3978E+11,14823309150,1.09389E+12,2.52383E+11,1.5314E+12,,1.66407E+11,,,66004364329,8.57816E+11,7690000000,2.0866E+11,1626339000,8.3956,9.8403,27.5806,37.5153,,,,,6.8117,6.3667,6.5279,10.5013,24.0752,9.6616,13.4969,,8.0082,22.3019,6.7203,7.8519,10.3599,6.5686,7.1047,7.2755,,6.4334,,,7.4314,7.2802,9.6741,7.6878,24.985,0.9385,1.5286,2.4515,3.5305,,,,,0.983,0.8232,0.9116,1.6203,2.4501,1.2401,1.4074,,1.0685,2.355,1.0336,0.9835,1.2804,0.9166,0.759,1.0277,,0.7791,,,1.0911,0.8487,1.6725,0.8439,2.0894,1.7614,3.2505,8.6886,10.6468,,,,,2.2495,1.9567,2.0122,3.1189,8.5236,3.2691,3.9519,,2.4853,5.1854,2.3041,2.9455,4.308,2.3877,2.4725,2.9951,,2.0749,,,2.8427,2.4774,3.4798,2.0811,7.0462
2017/8/9,-2.8959,0.2639,-2.4712,-0.6289,,,,,-0.8547,-1.3306,-2.3364,-1.1992,-1.9776,-1.2387,-1.0128,,-0.641,-1.341,-0.9759,-1.3055,-0.2633,-1.8817,-1.7107,-2.4648,,-1.1962,,,-2.6163,-2.2113,-1.1704,-0.4587,-1.6043,0.6161,0.4227,11.3932,4.1844,,,,,0.1149,0.2747,0.4344,0.1418,5.754,0.9426,2.6857,,0.3572,2.1164,0.3136,0.2793,0.8021,0.0716,0.1982,0.0514,,0.251,,,0.7916,0.103,2.4031,0.0899,3.144,1.8153E+11,68380478959,2479834720,2570407200,,,,,3.58604E+11,1.23611E+11,2.47053E+11,5.26863E+11,2106850895,50820771830,5372157000,,62538649885,2289409809,3.28653E+11,1.37955E+11,14784279900,1.0733E+12,2.48065E+11,1.49365E+12,,1.64417E+11,,,64277505960,8.38847E+11,7600000000,2.07703E+11,1600248000,8.1525,9.8663,26.8991,37.2794,,,,,6.7535,6.282,6.3754,10.3754,23.5991,9.5419,13.3602,,7.9569,22.0029,6.6547,7.7494,10.3326,6.445,6.9832,7.0961,,6.3564,,,7.237,7.1192,9.5609,7.6525,24.5842,0.9113,1.5327,2.3909,3.5083,,,,,0.9746,0.8122,0.8903,1.6009,2.4017,1.2248,1.3931,,1.0616,2.3234,1.0235,0.9707,1.277,0.8993,0.746,1.0024,,0.7697,,,1.0625,0.83,1.6529,0.84,2.0559,1.7104,3.259,8.4739,10.5799,,,,,2.2302,1.9307,1.9652,3.0815,8.3551,3.2286,3.9118,,2.4694,5.1159,2.2816,2.907,4.2966,2.3428,2.4302,2.9213,,2.0501,,,2.7683,2.4226,3.439,2.0716,6.9331
2017/8/10,-1.0252,1.0526,1.2669,0.5626,,,,,0.2351,0.6224,-0.2392,-1.5662,2.1053,0.3421,0.2729,,-0.2581,4.0777,0.3478,-0.1323,0.5808,-0.274,-0.6329,-0.361,,-0.4843,,,-0.597,0,0.4605,-0.9217,1.087,0.5674,0.4127,14.3595,8.2366,,,,,0.1568,0.2922,0.3183,0.2252,9.9459,0.7116,2.3638,,0.5324,9.8976,0.3072,0.274,1.3413,0.0659,0.224,0.0577,,0.2469,,,1.2557,0.0838,1.9657,0.115,4.9029,1.79669E+11,69100273475,2511251545,2584868000,,,,,3.59447E+11,1.2438E+11,2.46462E+11,5.18612E+11,2151205650,50994617115,5386815000,,62377259821,2382764384,3.29796E+11,1.37772E+11,14870144250,1.07036E+12,2.46495E+11,1.48826E+12,,1.63621E+11,,,63893759656,8.38847E+11,7635000000,2.05788E+11,1617642000,8.0689,9.9702,27.2398,37.4891,,,,,6.7694,6.3211,6.3601,10.2129,24.0959,9.5745,13.3967,,7.9364,22.9001,6.6778,7.7392,10.3926,6.4273,6.939,7.0705,,6.3257,,,7.1938,7.1192,9.6049,7.582,24.8514,0.902,1.5488,2.4212,3.528,,,,,0.9769,0.8173,0.8882,1.5758,2.4522,1.2289,1.3969,,1.0589,2.4181,1.0271,0.9694,1.2845,0.8969,0.7413,0.9988,,0.766,,,1.0562,0.83,1.6606,0.8323,2.0782,1.6929,3.2933,8.5812,10.6394,,,,,2.2355,1.9427,1.9605,3.0333,8.5309,3.2396,3.9225,,2.463,5.3245,2.2896,2.9032,4.3216,2.3364,2.4148,2.9108,,2.0402,,,2.7518,2.4226,3.4549,2.0525,7.0085
2017/8/11,-5.6497,-2.0833,-5.0876,-2.7273,,,,,-0.86,-3.6082,-1.9185,-2.5855,-4.1237,-1.25,-1.9048,,-2.3286,-2.4254,-0.9243,-2.5166,-3.8845,0.2747,0.1592,0.5435,,-0.2433,,,-0.7508,-0.7538,-2.1611,-2.1705,-2.7778,1.4426,0.3773,11.8097,7.0265,,,,,0.3163,0.8534,0.3628,0.2529,8.0523,0.6477,3.9028,,0.6527,5.5609,0.5729,0.429,2.5812,0.1089,0.4173,0.0825,,0.3792,,,1.7302,0.1463,3.2911,0.2075,4.0518,1.69518E+11,67660684444,2383489790,2514371600,,,,,3.56356E+11,1.19892E+11,2.41733E+11,5.05203E+11,2062496139,50357184401,5284209000,,60924749243,2324973457,3.26748E+11,1.34305E+11,14292511350,1.0733E+12,2.46888E+11,1.49635E+12,,1.63222E+11,,,63414076776,8.32524E+11,7470000000,2.01322E+11,1572707500,7.6131,9.7624,25.854,36.4667,,,,,6.7112,6.093,6.2381,9.9488,23.1023,9.4548,13.1415,,7.7516,22.3447,6.6161,7.5444,9.9889,6.445,6.95,7.1089,,6.3103,,,7.1398,7.0655,9.3974,7.4174,24.1611,0.851,1.5165,2.2981,3.4318,,,,,0.9685,0.7878,0.8712,1.5351,2.3511,1.2136,1.3703,,1.0342,2.3595,1.0176,0.945,1.2346,0.8993,0.7425,1.0042,,0.7641,,,1.0483,0.8237,1.6247,0.8142,2.0205,1.5972,3.2247,8.1447,10.3492,,,,,2.2163,1.8726,1.9229,2.9548,8.1792,3.1991,3.8478,,2.4057,5.1954,2.2684,2.8301,4.1537,2.3428,2.4187,2.9266,,2.0352,,,2.7311,2.4044,3.3802,2.0079,6.8138
2017/8/14,1.996,0.5319,1.1424,1.1503,,,,,-0.9464,-0.5348,0,1.2658,0.9857,0.2301,0.2774,,0.6623,0.5736,-0.5831,0.1359,0.8738,-1.0959,-0.9539,-1.0811,,-0.7317,,,0,-1.0127,0.3347,0.1585,1.5668,0.6843,0.3048,5.551,3.6266,,,,,0.1621,0.3964,0.3854,0.2598,3.6232,0.5325,1.9417,,0.321,3.2289,0.3642,0.2281,1.3126,0.0652,0.2394,0.0543,,0.3183,,,0.8443,0.0864,1.3834,0.0829,3.0973,1.72902E+11,68020581702,2410717705,2543293200,,,,,3.52983E+11,1.19251E+11,2.41733E+11,5.11598E+11,2082825402,50473081258,5298867000,,61328224404,2338309824,3.24842E+11,1.34488E+11,14417404950,1.06154E+12,2.44533E+11,1.48017E+12,,1.62028E+11,,,63414076776,8.24093E+11,7495000000,2.01641E+11,1597349000,7.765,9.8144,26.1493,36.8861,,,,,6.6476,6.0604,6.2381,10.0748,23.33,9.4766,13.178,,7.8029,22.4728,6.5775,7.5546,10.0762,6.3744,6.8837,7.0321,,6.2641,,,7.1398,6.994,9.4288,7.4291,24.5397,0.868,1.5246,2.3243,3.4713,,,,,0.9593,0.7836,0.8712,1.5545,2.3743,1.2164,1.3741,,1.0411,2.373,1.0116,0.9463,1.2453,0.8895,0.7354,0.9934,,0.7586,,,1.0483,0.8154,1.6301,0.8155,2.0521,1.6291,3.2419,8.2377,10.4683,,,,,2.1953,1.8626,1.9229,2.9922,8.2598,3.2065,3.8585,,2.4216,5.2252,2.2552,2.8339,4.19,2.3171,2.3956,2.8949,,2.0203,,,2.7311,2.38,3.3915,2.0111,6.9206
2017/8/15,0.8806,1.7196,2.5195,0.7107,,,,,0.2389,0.2151,0.6112,2.9435,1.5084,0.6889,0.6224,,1.8421,1.711,1.0557,0.8141,0.5414,1.108,0.8026,2.1858,,0.4914,,,3.0257,3.3248,0.2668,1.2658,1.6334,0.6355,0.5454,13.9416,7.5495,,,,,0.2227,0.5925,0.324,0.2603,6.6594,0.8081,2.0384,,0.7066,7.1188,0.3765,0.2853,1.0452,0.122,0.2322,0.0965,,0.3782,,,1.3733,0.1791,2.4797,0.1667,4.9566,1.74424E+11,69190247789,2471456900,2561369200,,,,,3.53826E+11,1.19507E+11,2.43211E+11,5.26657E+11,2114243354,50820771830,5331847500,,62457954853,2378318928,3.28272E+11,1.35583E+11,14495463450,1.0733E+12,2.46495E+11,1.51252E+12,,1.62824E+11,,,65332808297,8.51493E+11,7515000000,2.04193E+11,1623440000,7.8334,9.9831,26.8082,37.1483,,,,,6.6635,6.0735,6.2762,10.3713,23.6819,9.5419,13.26,,7.9466,22.8574,6.647,7.6162,10.1307,6.445,6.939,7.1858,,6.2949,,,7.3558,7.2265,9.454,7.5232,24.9405,0.8756,1.5508,2.3829,3.4959,,,,,0.9616,0.7853,0.8765,1.6003,2.4101,1.2248,1.3827,,1.0602,2.4136,1.0223,0.954,1.2521,0.8993,0.7413,1.0151,,0.7623,,,1.08,0.8425,1.6345,0.8259,2.0857,1.6435,3.2976,8.4452,10.5427,,,,,2.2005,1.8666,1.9346,3.0803,8.3844,3.2286,3.8825,,2.4662,5.3146,2.279,2.857,4.2127,2.3428,2.4148,2.9582,,2.0302,,,2.8138,2.4592,3.4006,2.0366,7.0336
2017/8/16,0.291,-0.3251,0.5085,0.5646,,,,,-0.7943,-0.4292,-0.729,-1.4101,-0.3497,0.114,-0.3436,,-0.5168,0.3738,-1.0447,-0.5384,-0.2693,-0.5479,-0.7962,0.3565,,-0.7335,,,-0.7342,-0.2475,0.3327,-1.25,-0.1786,0.4473,0.3485,10.114,6.1857,,,,,0.1206,0.2335,0.2163,0.1444,5.4034,0.6924,1.8431,,0.251,4.1677,0.2005,0.2121,0.8717,0.0627,0.1371,0.0538,,0.2146,,,0.8388,0.0848,1.5291,0.1114,3.6223,1.74932E+11,68965312003,2484023630,2575830000,,,,,3.51016E+11,1.18995E+11,2.41438E+11,5.19231E+11,2106850895,50878720258,5313525000,,62135174725,2387209840,3.24842E+11,1.34853E+11,14456434200,1.06742E+12,2.44533E+11,1.51792E+12,,1.6163E+11,,,64853125417,8.49385E+11,18210626835,2.01641E+11,1620541000,7.8562,9.9507,26.9445,37.358,,,,,6.6106,6.0474,6.2305,10.2251,23.5991,9.5528,13.2144,,7.9056,22.9428,6.5775,7.5751,10.1035,6.4097,6.8837,7.2114,,6.2487,,,7.3018,7.2086,9.4854,7.4291,24.8959,0.8782,1.5458,2.395,3.5157,,,,,0.954,0.7819,0.8701,1.5777,2.4017,1.2262,1.3779,,1.0548,2.4226,1.0116,0.9489,1.2487,0.8944,0.7354,1.0187,,0.7567,,,1.072,0.8404,1.6399,0.8155,2.0819,1.6483,3.2869,8.4882,10.6022,,,,,2.183,1.8586,1.9205,3.0369,8.3551,3.2322,3.8691,,2.4535,5.3344,2.2552,2.8416,4.2013,2.33,2.3956,2.9688,,2.0153,,,2.7931,2.4531,3.4119,2.0111,7.021
2017/8/17,0.7737,-0.1957,0.0843,-0.2807,,,,,0.3203,0.9698,0.612,-0.437,0.3509,0.1139,0.6897,,0.1299,0.9311,0.4106,0.6766,0.108,0.551,0.4815,-0.1776,,0.9852,,,0,-0.2481,0.0663,0.7911,0.0894,0.3273,0.2368,7.7321,5.3909,,,,,0.1391,0.2778,0.194,0.1558,4.3751,0.4805,2.1448,,0.2833,6.2296,0.2182,0.1393,0.7648,0.0361,0.1061,0.0225,,0.1604,,,0.5095,0.0573,1.3086,0.1077,3.4877,1.76285E+11,68830350531,2486118085,2568599600,,,,,3.5214E+11,1.20149E+11,2.42916E+11,5.16961E+11,2114243354,50936668687,5350170000,,62215869757,2409437119,3.26176E+11,1.35765E+11,14472045900,1.0733E+12,2.4571E+11,1.51522E+12,,1.63222E+11,,,64853125417,8.47277E+11,18222702847,2.03236E+11,1621990500,7.917,9.9312,26.9672,37.2531,,,,,6.6318,6.106,6.2686,10.1804,23.6819,9.5636,13.3056,,7.9158,23.1564,6.6045,7.6264,10.1144,6.445,6.9169,7.1986,,6.3103,,,7.3018,7.1907,9.4917,7.4879,24.9182,0.885,1.5428,2.397,3.5058,,,,,0.957,0.7895,0.8754,1.5708,2.4101,1.2276,1.3874,,1.0561,2.4452,1.0158,0.9553,1.2501,0.8993,0.7389,1.0169,,0.7641,,,1.072,0.8383,1.641,0.822,2.0838,1.661,3.2805,8.4953,10.5724,,,,,2.19,1.8766,1.9323,3.0236,8.3844,3.2359,3.8958,,2.4567,5.3841,2.2644,2.8609,4.2059,2.3428,2.4071,2.9635,,2.0352,,,2.7931,2.447,3.4141,2.027,7.0273
2017/8/18,0.1919,0.915,-1.5164,-0.4222,,,,,-0.1596,0.1067,-0.1217,1.4366,-1.049,-0.9101,0.0685,,0.2594,-1.9373,-0.1752,0.2688,-0.2157,-0.274,-0.3195,0,,0,,,-0.4438,-0.4975,0.3976,-0.9419,-0.5362,0.3644,0.5591,5.6768,4.5725,,,,,0.128,0.3377,0.151,0.1926,3.7885,1.0936,2.5297,,0.2746,4.7957,0.2439,0.182,0.8515,0.0366,0.1082,0.0339,,0.1661,,,0.8272,0.0384,1.2583,0.0862,2.6189,1.76624E+11,69460170732,2448417895,2557754000,,,,,3.51578E+11,1.20277E+11,2.4262E+11,5.24388E+11,2092065976,50473081258,5353834500,,62377259821,2362759832,3.25604E+11,1.3613E+11,14440822500,1.07036E+12,2.44925E+11,1.51522E+12,,1.63222E+11,,,64565315688,8.43062E+11,18295158922,2.01322E+11,1613293500,7.9322,10.0221,26.5583,37.0958,,,,,6.6212,6.1126,6.261,10.3266,23.4335,9.4766,13.3147,,7.9364,22.7078,6.593,7.6469,10.0926,6.4273,6.8948,7.1986,,6.3103,,,7.2694,7.155,9.5295,7.4174,24.7846,0.8867,1.5569,2.3607,3.491,,,,,0.9555,0.7903,0.8744,1.5934,2.3848,1.2164,1.3884,,1.0589,2.3978,1.014,0.9579,1.2474,0.8969,0.7366,1.0169,,0.7641,,,1.0673,0.8341,1.6475,0.8142,2.0726,1.6642,3.3105,8.3665,10.5278,,,,,2.1865,1.8786,1.9299,3.067,8.2964,3.2065,3.8985,,2.463,5.2798,2.2605,2.8686,4.1968,2.3364,2.3994,2.9635,,2.0352,,,2.7807,2.4348,3.4277,2.0079,6.9896
2017/8/21,0.1916,-0.5181,0,1.3428,,,,,0,-0.3198,-0.2436,-0.4721,0.3534,-0.8037,0.0684,,-0.3881,0.9407,0,-0.2681,0,0.2747,-0.1603,0.1779,,-0.4878,,,0.4458,-0.25,0.396,0.6339,1.4376,0.2359,0.2844,5.3369,5.4827,,,,,0.1203,0.249,0.178,0.1528,3.5228,1.2529,1.5426,,0.3046,2.9687,0.1878,0.1633,0.6071,0.0474,0.129,0.0276,,0.1609,,,0.5964,0.0533,1.1158,0.0913,2.8167,1.76962E+11,69100273475,2448417895,2592098400,,,,,3.51578E+11,1.19892E+11,2.42029E+11,5.21912E+11,2099458436,50067442259,5357499000,,62135174725,2384987112,3.25604E+11,1.35765E+11,14440822500,1.0733E+12,2.44533E+11,1.51792E+12,,1.62426E+11,,,64853125417,8.40954E+11,18367614997,2.02598E+11,1636485500,7.9474,9.9702,26.5583,37.594,,,,,6.6212,6.093,6.2457,10.2779,23.5163,9.4004,13.3238,,7.9056,22.9214,6.593,7.6264,10.0926,6.445,6.8837,7.2114,,6.2795,,,7.3018,7.1371,9.5672,7.4644,25.1409,0.8884,1.5488,2.3607,3.5379,,,,,0.9555,0.7878,0.8722,1.5858,2.3932,1.2066,1.3893,,1.0548,2.4204,1.014,0.9553,1.2474,0.8993,0.7354,1.0187,,0.7604,,,1.072,0.8321,1.654,0.8194,2.1024,1.6674,3.2933,8.3665,10.6691,,,,,2.1865,1.8726,1.9252,3.0526,8.3257,3.1807,3.9012,,2.4535,5.3295,2.2605,2.8609,4.1968,2.3428,2.3956,2.9688,,2.0253,,,2.7931,2.4287,3.4413,2.0206,7.0901
2017/8/22,1.8164,0.3255,1.1976,1.7434,,,,,-0.6395,-0.2139,0.1221,2.332,0.7042,0.2315,-0.4104,,0,0,0.9947,0,0.4324,1.0959,0.1605,1.0657,,0.2451,,,0.2959,0.2506,-0.526,-0.1575,-0.1771,0.5176,0.3961,9.929,13.753,,,,,0.2093,0.2568,0.195,0.2438,6.2339,0.6448,1.4943,,0.2097,3.3408,0.3148,0.1246,0.8933,0.0424,0.1332,0.032,,0.2158,,,0.3744,0.0531,1.1596,0.0989,4.5882,1.80177E+11,69325209261,2477740265,2637288400,,,,,3.4933E+11,1.19636E+11,2.42325E+11,5.34083E+11,2114243354,50183339116,5335512000,,62135174725,2384987112,3.28843E+11,1.35765E+11,14503269300,1.08506E+12,2.44925E+11,1.53409E+12,,1.62824E+11,,,65044998569,8.43062E+11,18271006897,2.02279E+11,1633586500,8.0917,10.0026,26.8763,38.2494,,,,,6.5788,6.08,6.2534,10.5176,23.6819,9.4222,13.2691,,7.9056,22.9214,6.6585,7.6264,10.1362,6.5156,6.8948,7.2883,,6.2949,,,7.3234,7.155,9.5169,7.4527,25.0964,0.9045,1.5539,2.3889,3.5996,,,,,0.9494,0.7861,0.8733,1.6228,2.4101,1.2094,1.3836,,1.0548,2.4204,1.0241,0.9553,1.2528,0.9092,0.7366,1.0295,,0.7623,,,1.0752,0.8341,1.6453,0.8181,2.0987,1.6977,3.3041,8.4667,10.8551,,,,,2.1726,1.8686,1.9276,3.1237,8.3844,3.1881,3.8851,,2.4535,5.3295,2.283,2.8609,4.215,2.3685,2.3994,3.0004,,2.0302,,,2.8014,2.4348,3.4232,2.0175,7.0776
2017/8/23,2.3474,3.8287,1.8597,1.645,,,,,1.1263,0.7503,0.4878,2.4334,1.049,0.9238,0.8242,,1.6883,0.5592,1.2746,0.8065,1.2917,1.626,0.9615,2.812,,0.489,,,1.7699,1.5,1.388,1.735,0.5324,0.7797,1.0609,15.3761,19.0042,,,,,0.3447,0.4455,0.2418,0.2944,9.0793,0.8897,2.8438,,0.744,5.4714,0.414,0.2598,1.5129,0.0588,0.2215,0.075,,0.3458,,,0.9893,0.1022,1.6325,0.2488,5.4068,1.84406E+11,71979451536,2523818275,2680670800,,,,,3.53264E+11,1.20533E+11,2.43507E+11,5.4708E+11,2136420732,50646926544,5379486000,,63184210142,2398323480,3.33035E+11,1.3686E+11,14690609700,1.10271E+12,2.4728E+11,1.57723E+12,,1.63621E+11,,,66196237481,8.55708E+11,18524603160,2.05788E+11,1642283500,8.2817,10.3856,27.3762,38.8785,,,,,6.6529,6.1256,6.2839,10.7735,23.9303,9.5092,13.3785,,8.039,23.0496,6.7434,7.6879,10.2671,6.6216,6.9611,7.4932,,6.3257,,,7.453,7.2623,9.649,7.582,25.23,0.9257,1.6133,2.4334,3.6588,,,,,0.9601,0.792,0.8775,1.6623,2.4354,1.2206,1.395,,1.0726,2.4339,1.0371,0.963,1.2689,0.924,0.7436,1.0585,,0.766,,,1.0942,0.8467,1.6682,0.8323,2.1099,1.7375,3.4306,8.6242,11.0337,,,,,2.197,1.8826,1.937,3.1998,8.4723,3.2175,3.9172,,2.4949,5.3593,2.3121,2.8839,4.2694,2.407,2.4225,3.0848,,2.0402,,,2.8509,2.4713,3.4707,2.0525,7.1152
2017/8/24,0.2752,-0.25,-2.3237,-2.8995,,,,,-0.7955,-0.8511,-0.6068,0.641,-1.7301,-0.9153,-1.2262,,-0.6386,-0.9268,-0.2288,-0.2667,-1.594,1.0667,-0.4762,1.1966,,-0.9732,,,0.7246,0,-0.7171,-1.8605,-1.8535,0.5463,0.8171,14.0065,13.0155,,,,,0.2212,0.2927,0.2427,0.2238,6.5425,0.5911,2.0914,,0.4066,4.5026,0.3325,0.1688,1.1816,0.0691,0.2063,0.055,,0.3692,,,0.957,0.0825,0.8595,0.1692,4.5627,1.84914E+11,71799502907,2465173535,2602944000,,,,,3.50454E+11,1.19507E+11,2.42029E+11,5.50587E+11,2099458436,50183339116,5313525000,,62780734982,2376096200,3.32273E+11,1.36495E+11,14456434200,1.11447E+12,2.46103E+11,1.5961E+12,,1.62028E+11,,,66675920362,8.55708E+11,18391767022,2.0196E+11,1611844000,8.3045,10.3596,26.74,37.7512,,,,,6.6,6.0735,6.2457,10.8426,23.5163,9.4222,13.2144,,7.9877,22.836,6.728,7.6674,10.1035,6.6922,6.9279,7.5829,,6.2641,,,7.507,7.2623,9.5798,7.4409,24.7623,0.9283,1.6093,2.3768,3.5527,,,,,0.9525,0.7853,0.8722,1.673,2.3932,1.2094,1.3779,,1.0657,2.4114,1.0348,0.9604,1.2487,0.9338,0.7401,1.0712,,0.7586,,,1.1022,0.8467,1.6562,0.8168,2.0708,1.7423,3.422,8.4238,10.7138,,,,,2.1795,1.8666,1.9252,3.2203,8.3257,3.1881,3.8691,,2.479,5.3096,2.3068,2.8762,4.2013,2.4327,2.411,3.1217,,2.0203,,,2.8716,2.4713,3.4458,2.0143,6.9834
2017/8/25,1.6468,1.6917,1.1045,0.7639,,,,,2.486,3.8627,2.3199,3.1472,1.4965,1.5012,1.1724,,5.1414,1.1225,2.9817,2.2727,1.5659,3.1662,5.5821,4.0541,,3.4398,,,2.446,3.6946,2.1668,3.6335,1.4388,0.5698,0.8817,10.7522,10.4313,,,,,0.518,0.7024,0.4632,0.3204,6.903,1.5316,2.723,,2.5343,4.7298,0.5936,0.5081,1.4604,0.1332,0.8219,0.1006,,0.6421,,,1.7589,0.1734,2.0227,0.3325,4.5388,1.87959E+11,73014156152,2492401450,2622827600,,,,,3.59166E+11,1.24124E+11,2.47644E+11,5.67915E+11,2130876387,50936668687,5375821500,,66008536266,2402768936,3.4218E+11,1.39597E+11,14682803850,1.14976E+12,2.59841E+11,1.66081E+12,,1.67602E+11,,,68306842155,8.87323E+11,18790275434,2.09298E+11,1635036000,8.4412,10.5349,27.0354,38.0396,,,,,6.7641,6.3081,6.3906,11.1838,23.8682,9.5636,13.3693,,8.3984,23.0923,6.9286,7.8417,10.2617,6.9041,7.3147,7.8903,,6.4796,,,7.6907,7.5306,9.7873,7.7113,25.1186,0.9436,1.6365,2.4031,3.5798,,,,,0.9761,0.8156,0.8925,1.7256,2.4291,1.2276,1.3941,,1.1205,2.4384,1.0656,0.9822,1.2683,0.9634,0.7814,1.1146,,0.7846,,,1.1291,0.8779,1.6921,0.8465,2.1006,1.771,3.4799,8.5168,10.7956,,,,,2.2337,1.9387,1.9699,3.3216,8.4503,3.2359,3.9145,,2.6064,5.3692,2.3756,2.9416,4.2671,2.5097,2.5455,3.2482,,2.0898,,,2.9418,2.5626,3.5205,2.0875,7.0838
2017/8/28,2.1602,0.4929,5.4622,7.7877,,,,,0.8607,0.6198,0.8353,-1.0534,3.8161,1.3652,2.863,,0.2445,3.7928,-0.0557,0.6536,1.8075,-1.2788,1.2085,-1.7857,,0.7126,,,-0.7022,0.4751,1.7352,0.6098,4.6986,0.9481,0.6483,25.5988,34.7825,,,,,0.3705,0.6625,0.4811,0.2654,19.3895,2.011,8.1426,,1.6925,13.8802,0.6053,0.4228,2.6099,0.1145,0.7065,0.1301,,0.5541,,,1.2748,0.1452,2.2014,0.2561,16.9486,1.92019E+11,73374053410,2628541025,2827086400,,,,,3.62258E+11,1.24893E+11,2.49712E+11,5.61932E+11,2212193440,51632049829,5529730500,,66169926330,2493900782,3.41989E+11,1.4051E+11,14948202750,1.13505E+12,2.62981E+11,1.63115E+12,,1.68796E+11,,,67827159274,8.91538E+11,19116327772,2.10574E+11,1711859500,8.6236,10.5868,28.5121,41.0021,,,,,6.8223,6.3472,6.444,11.066,24.779,9.6942,13.7521,,8.4189,23.9682,6.9247,7.8929,10.4472,6.8158,7.4031,7.7494,,6.5257,,,7.6366,7.5664,9.9572,7.7583,26.2988,0.964,1.6446,2.5343,3.8586,,,,,0.9845,0.8207,0.8999,1.7074,2.5218,1.2443,1.434,,1.1233,2.5309,1.065,0.9887,1.2912,0.9511,0.7909,1.0947,,0.7902,,,1.1212,0.8821,1.7215,0.8517,2.1993,1.8093,3.497,8.982,11.6364,,,,,2.253,1.9507,1.9863,3.2866,8.7728,3.2801,4.0266,,2.6128,5.5729,2.3742,2.9608,4.3443,2.4776,2.5763,3.1902,,2.1047,,,2.9212,2.5748,3.5816,2.1002,7.4167
