ÈÕÆÚ,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH
2018/4/24,0.6154,2.1845,4.1006,3.5377,0.1346,1.2225,4.1801,4.005,1.3145,1.9411,2.834,1.0081,2.728,0.8934,-2.2449,1.1433,4.1738,0.5798,2.7564,2.5665,0,0,0,2.3118,1.2921,1.0188,1.1986,1.342,0.478,1.9274,2.0198,1.0561,0.1534,1.7509,0.8418,2.6472,5.7881,8.3663,0.9138,2.5051,6.61,0.9871,1.9919,1.2387,,0.1511,1707500798,1186166700,30906588875,3177780718,8716953538,4857402090,6881604610,2636748507,9837663495,9859382627,11769606738,3650688764,805402372.4,1120320000,1799002286,2579183740,621528600,2072867000,1340108000,1881767368,1549498037,1968437868,1799002286,-2.5258,-3.5556,23.4536,42.7715,36.3593,48.9515,25.5324,22.0492,20.1119,20.1721,19.3121,31.7826,42.5682,128.9846,-4.5469,25.9191,36.3,34.1475,35.951,30.7193,38.2004,39.8455,-1.6025,2.3225,3.7455,4.5146,1.2096,2.0117,1.4631,3.59,3.5592,2.5202,3.8386,4.5246,3.1181,4.1692,14.2754,146.3765,4.4808,3.1078,3.4539,4.2622,2.8845,3.3608,2.9907,51.5898,3.5374,2.2957,3.3548,2.0734,2.106,2.0791,2.721,2.0769,1.8597,3.1618,2.9216,3.9199,5.2016,24.4118,168.1248,4.2669,3.3483,6.772,3.9194,3.9347,6.2368,4.6039,59.2548
2018/4/25,1.2232,2.2565,-0.2626,3.8724,-1.8817,0.4831,-0.463,0.4212,0.8982,1.2475,-1.4764,-1.8629,1.1381,1.114,-4.3841,0.6029,0.1635,3.6783,-0.4991,-1.3438,-0.5839,0,-1.1236,2.5436,1.7203,0.5937,3.6854,1.2222,0.3975,1.2743,1.9299,1.0669,0.1828,1.4901,0.7966,3.1887,7.3707,6.3,0.6806,2.047,14.7886,0.8402,1.7684,0.8809,,0.0762,1728387658,1212932932,30825426614,3300838285,8552924842,4880867801,6849745329,2647853946,9926025742,9982382147,11595842859,3582678594,814568560.3,1132800000,1720131622,2594732700,622545000,2149113000,1333420000,1856479484,1540449873,1968437868,1720131622,-2.5567,-3.6359,23.392,44.4278,35.6751,49.188,25.4142,22.1421,20.2925,20.4238,19.027,31.1905,43.0527,130.4214,-4.3475,26.0754,36.3594,35.4036,35.7716,30.3065,37.9773,39.8455,-1.5804,2.3509,3.83,4.5027,1.2564,1.9738,1.4702,3.5733,3.5742,2.5429,3.8865,4.4578,3.06,4.2166,14.4344,139.9592,4.5078,3.1129,3.581,4.2409,2.8457,3.3412,2.9907,50.8786,3.5806,2.3475,3.346,2.1536,2.0663,2.0891,2.7084,2.0857,1.8764,3.2012,2.8784,3.8468,5.2608,24.6837,160.7539,4.2927,3.3538,7.0211,3.8998,3.8818,6.2003,4.6039,58.438
2018/4/26,-3.6254,2.2067,-0.8425,-7.4561,-2.8767,-2.4038,-0.9302,-1.4979,-3.2641,-2.2698,-5.0949,-1.3559,-4.5011,-6.8644,5.4585,-1.0487,-3.5102,-1.0855,-2.3197,-3.8985,-3.6711,0,1.1364,1.8673,3.4583,0.5857,1.7959,1.2787,0.4895,1.9523,1.4281,0.9002,0.1498,2.2461,1.2855,3.0779,7.8506,9.6012,0.6448,2.1405,6.9861,1.1214,2.1184,1.3281,,0.1806,1665727079,1239699164,30565707380,3054723150,8306881799,4763539248,6786026768,2608191664,9602030836,9755804083,11005045670,3534099901,777903808.9,1055040000,1814025270,2567522020,600692400,2125784000,1302488000,1784103816,1483898850,1968437868,1814025270,-2.464,-3.7161,23.1949,41.1152,34.6488,48.0056,25.1777,21.8104,19.6302,19.9602,18.0576,30.7676,41.1148,121.4687,-4.5848,25.802,35.0831,35.0192,34.9417,29.125,36.5831,39.8455,-1.6039,2.2657,3.9145,4.4648,1.1627,1.917,1.4349,3.5401,3.5206,2.4599,3.7983,4.2307,3.0186,4.0268,13.4436,147.5989,4.4605,3.0036,3.5421,4.1425,2.7348,3.2185,2.9907,51.6338,3.4508,2.3993,3.3178,1.9931,2.0069,2.0389,2.6833,2.0544,1.8152,3.1286,2.7318,3.7947,5.024,22.9893,169.5287,4.2476,3.236,6.9449,3.8093,3.7305,5.9727,4.6039,59.3054
2018/4/27,1.8809,-1.1364,1.3277,-2.3697,1.2694,1.4778,-0.7825,1.0949,0.818,0.7299,-0.9474,0.0687,0.2357,-2.5478,-3.1056,-3.1794,-0.846,-1.1242,-0.3209,1.3685,-0.9146,0,-0.7491,1.3568,1.6215,0.7159,1.0296,0.8722,0.487,1.3453,1.5163,0.7271,0.162,2.0142,0.6027,1.9387,5.7672,6.1372,0.7111,1.917,6.6363,0.6888,1.362,0.8432,,0.1811,1697057369,1225611674,30971518683,2982336345,8412328817,4833936379,6732927967,2636748507,9680575056,9827014332,10900787343,3536528836,779737046.4,1028160000,1757689081,2485889980,595610400,2101886000,1298308000,1808519704,1470326605,1968437868,1757689081,-2.5103,-3.6739,23.5029,40.1409,35.0887,48.715,24.9807,22.0492,19.7907,20.1059,17.8865,30.7887,41.2117,118.374,-4.4425,24.9816,34.7863,34.6256,34.8296,29.5236,36.2485,39.8455,-1.5946,2.3083,3.8701,4.524,1.1352,1.9414,1.4561,3.5124,3.5592,2.48,3.826,4.1906,3.0206,4.0363,13.1011,143.0151,4.3187,2.9782,3.5023,4.1292,2.7722,3.1891,2.9907,51.3361,3.5157,2.372,3.3618,1.9458,2.0324,2.069,2.6623,2.0769,1.83,3.1514,2.7059,3.7973,5.0358,22.4036,164.2639,4.1126,3.2087,6.8668,3.7971,3.7815,5.9181,4.6039,58.9635
2018/5/2,-2.4615,-0.6897,1.2579,0,-0.8357,-0.4854,5.6782,-0.9025,-1.6227,0.1976,-2.3379,0.5513,-2.8213,1.0582,0,0.6255,-1.3652,0.6768,0.1288,-7.5699,0.7692,0,0,1.418,1.1918,0.9506,0.3669,0.618,0.3951,2.9576,1.8171,0.7724,0.1481,1.6688,0.8503,2.7442,3.895,,0.454,1.2145,4.5736,0.5694,3.1587,0.694,,,1655283649,1217159179,31361097534,2982336345,8342030805,4810470669,7115239334,2612951138,9523486617,9846435309,10645933653,3543815640,757738195.6,1039040000,1757689081,2501438940,587479200,2116111000,1299980000,1671616332,1481636809,1968437868,1757689081,-2.4485,-3.6485,23.7985,40.1409,34.7955,48.4786,26.3992,21.8502,19.4696,20.1456,17.4684,30.8522,40.049,119.6266,-4.4425,25.1379,34.3114,34.8599,34.8745,27.2887,36.5274,39.8455,-1.6016,2.2515,3.8434,4.5809,1.1352,1.9252,1.449,3.7118,3.527,2.4398,3.8336,4.0926,3.0269,3.9224,13.2397,143.0151,4.3457,2.9376,3.526,4.1345,2.5623,3.2136,2.9907,51.5604,3.4292,2.3557,3.4041,1.9458,2.0154,2.059,2.8134,2.0582,1.8003,3.1576,2.6426,3.8051,4.8938,22.6407,164.2639,4.1383,3.1649,6.9133,3.802,3.4953,5.9636,4.6039,59.2212
2018/5/3,1.2618,-1.3889,-1.1387,0.2427,0.8427,-0.4878,-0.4478,0.9107,0,-0.263,1.9587,0.2056,2.2581,1.4475,0,0.2331,2.1626,-0.484,0.3859,1.1476,0,0,0,1.651,1.1437,0.8315,0.3697,0.8033,0.7303,2.4358,1.4839,0.8653,0.1974,1.7279,0.8887,2.7617,4.5892,,0.6191,1.911,5.673,0.8644,1.2749,0.6912,,,1676170509,1200254191,31003983587,2989575026,8412328817,4787004958,7083380053,2636748507,9523486617,9820540673,10854450308,3551102444,774848412.9,1054080000,1757689081,2507269800,600184200,2105869000,1304996000,1690800244,1481636809,1968437868,1757689081,-2.4794,-3.5979,23.5275,40.2383,35.0887,48.2421,26.281,22.0492,19.4696,20.0927,17.8105,30.9156,40.9533,121.3582,-4.4425,25.1965,35.0534,34.6912,35.009,27.6019,36.5274,39.8455,-1.6032,2.2799,3.79,4.5288,1.1379,1.9414,1.4419,3.6952,3.5592,2.4398,3.8235,4.1728,3.0331,4.011,13.4314,143.0151,4.3559,3.0011,3.5089,4.1505,2.5918,3.2136,2.9907,51.6106,3.4725,2.323,3.3653,1.9506,2.0324,2.0489,2.8008,2.0769,1.8003,3.1493,2.6944,3.8129,5.0043,22.9684,164.2639,4.148,3.2333,6.8798,3.8167,3.5354,5.9636,4.6039,59.2788
2018/5/4,9.9688,5.1643,1.3613,-0.7264,0.1393,-0.4902,2.6987,0.9025,1.5464,-1.9117,-1.0672,-0.0684,1.5773,0.0607,0,-0.6226,2.0322,1.405,0.5125,1.3409,0.1527,0,0,3.5927,2.2804,1.1751,0.2805,1.0897,0.4041,2.4237,2.2274,0.8129,0.2947,1.2975,0.861,3.6336,4.0817,,0.4167,3.4151,6.0042,0.551,1.3565,0.5589,,,1843265388,1262239149,31426027343,2967858985,8424045153,4763539248,7274535737,2660545877,9670757028,9632804562,10738607722,3548673509,787069996.7,1054720000,1757689081,2482002740,612381000,2135457000,1311684000,1713472140,1483898850,1968437868,1757689081,-2.7266,-3.7837,23.8478,39.9461,35.1375,48.0056,26.9902,22.2482,19.7707,19.7086,17.6204,30.8945,41.5993,121.4319,-4.4425,24.9425,35.7657,35.1786,35.1884,27.972,36.5831,39.8455,-1.5979,2.5072,3.9857,4.5904,1.1297,1.9441,1.4349,3.7949,3.5913,2.4775,3.7504,4.1282,3.031,4.0743,13.4395,143.0151,4.312,3.0621,3.5582,4.1718,2.6265,3.2185,2.9907,51.4398,3.8186,2.4429,3.4112,1.9364,2.0352,2.0389,2.8764,2.0957,1.8282,3.0891,2.6656,3.8103,5.0832,22.9824,164.2639,4.1062,3.299,6.9765,3.8362,3.5828,5.9727,4.6039,59.0826
2018/5/7,9.915,1.0045,0.9298,0.9756,1.5299,0.9852,0.9489,2.743,2.4365,1.5457,0.9709,0.6845,2.7174,6.8568,0,0.9397,1.5768,2.9576,2.6769,2.9008,1.2195,0,0,8.5177,1.7888,0.8825,0.3312,1.1084,0.4654,2.2776,4.3075,0.9205,0.2301,1.5851,0.8679,4.5282,8.9476,,0.6689,2.7048,7.1662,0.9808,2.0688,1.1873,,,2026025412,1274917890,31718211482,2996813706,8552924842,4810470669,7343564178,2733524475,9906389687,9781698719,10842866050,3572962855,808457768.4,1127040000,1757689081,2505326180,622036800,2198616000,1346796000,1763175912,1501995178,1968437868,1757689081,-2.9969,-3.8217,24.0695,40.3358,35.6751,48.4786,27.2463,22.8585,20.2524,20.0132,17.7915,31.1059,42.7297,129.7582,-4.4425,25.1769,36.3297,36.219,36.1304,28.7834,37.0293,39.8455,-1.5994,2.7558,4.0257,4.6331,1.1407,1.9738,1.449,3.831,3.6898,2.5379,3.8084,4.1683,3.0517,4.185,14.361,143.0151,4.3525,3.1104,3.6635,4.2834,2.7027,3.2577,2.9907,51.4908,4.1973,2.4675,3.4429,1.9553,2.0663,2.059,2.9037,2.1532,1.8727,3.1369,2.6915,3.8364,5.2213,24.5582,164.2639,4.1447,3.351,7.1828,3.9389,3.6867,6.0456,4.6039,59.1412
2018/5/8,6.9588,-0.442,-0.3071,1.2077,1.0959,1.7073,-0.2892,-0.5804,-0.4955,-0.7942,-0.4274,-0.4759,0.4535,-1.3061,0,0.8534,1.5523,-0.7246,0,-0.3956,1.2048,0,0,10.717,0.9557,0.8973,0.5007,1.1159,0.7584,1.232,1.9622,0.829,0.2347,2.3424,0.6464,4.2216,6.5854,,0.6173,2.9107,4.7892,1.0363,1.4476,1.3115,,,2167011717,1269282894,31620816769,3033007109,8646655525,4892600656,7322324658,2717659563,9857299550,9704014811,10796529015,3555960313,812124243.5,1112320000,1757689081,2526706000,631692600,2182684000,1346796000,1756199944,1520091505,1968437868,1757689081,-3.2055,-3.8048,23.9956,40.8229,36.0661,49.3062,27.1675,22.7258,20.152,19.8543,17.7155,30.9579,42.9235,128.0635,-4.4425,25.3918,36.8936,35.9566,36.1304,28.6695,37.4754,39.8455,-1.6017,2.9476,4.008,4.6189,1.1545,1.9955,1.4737,3.8199,3.6684,2.5253,3.7781,4.1505,3.0372,4.204,14.1735,143.0151,4.3896,3.1586,3.6369,4.2834,2.692,3.297,2.9907,51.5637,4.4893,2.4566,3.4323,1.9789,2.089,2.0941,2.8953,2.1407,1.8634,3.1119,2.68,3.8181,5.245,24.2375,164.2639,4.1801,3.403,7.1308,3.9389,3.6721,6.1184,4.6039,59.2249
2018/5/9,-8.1928,4.3285,-1.1294,0,-1.7615,-2.1583,-1.7404,-0.1751,-0.498,0.4003,3.3262,-0.0683,3.988,-0.0288,0,1.5385,0.9654,-0.4692,1.9243,0.7448,1.3393,0,0,8.0501,2.0242,0.6026,0.3302,0.9059,0.6124,1.4685,1.3793,0.6354,0.2737,3.3605,0.7478,9.5404,5.3207,,0.6932,3.2019,3.3609,1.5236,1.5426,1.352,,,1989473407,1324224107,31263702822,3033007109,8494343165,4791672948,7194887536,2712900089,9808209413,9742856765,11155641032,3553531378,844511440.6,1112000000,1757689081,2565578400,637791000,2172442000,1372712000,1769279884,1540449873,1968437868,1757689081,-2.9429,-3.9695,23.7246,40.8229,35.4308,48.2421,26.6947,22.686,20.0517,19.9337,18.3047,30.9368,44.6352,128.0267,-4.4425,25.7824,37.2498,35.7879,36.8256,28.883,37.9773,39.8455,-1.6032,2.7061,4.1814,4.5667,1.1545,1.9603,1.4419,3.7534,3.662,2.5127,3.7933,4.2886,3.0352,4.3716,14.1694,143.0151,4.4572,3.1891,3.6199,4.3659,2.7121,3.3412,2.9907,51.6115,4.1215,2.5629,3.3935,1.9789,2.0522,2.0489,2.8449,2.1369,1.8541,3.1244,2.7692,3.8155,5.4542,24.2305,164.2639,4.2444,3.4359,7.0973,4.0147,3.6995,6.2003,4.6039,59.2798
2018/5/10,-1.3123,0.2128,-0.5192,0.716,0.4138,0.2451,1.107,0.5263,0,-0.9967,-1.0384,-1.6405,2.8944,10.0144,0,10,2.1514,-1.3358,4.0804,0.9364,0.4405,0,0,4.1684,1.5111,0.6782,0.3336,0.9374,0.5104,1.2267,1.4689,0.695,0.2322,2.3239,0.8829,9.216,25.6537,,2.0357,4.1491,4.0741,2.9913,1.9374,1.2019,,,1963364832,1327041605,31101378300,3054723150,8529492171,4862904507,7274535737,2727178510,9808209413,9645751880,11039798446,3495236947,868954608.2,1223360000,1757689081,2822136240,651512400,2143423000,1428724000,1785847808,1547235996,1968437868,1757689081,-2.9043,-3.9779,23.6014,41.1152,35.5774,48.3603,26.9902,22.8054,20.0517,19.735,18.1146,30.4293,45.9271,140.8477,-4.4425,28.3607,38.0512,35.3098,38.3283,29.1535,38.1446,39.8455,-1.6041,2.6706,4.1903,4.543,1.1627,1.9684,1.4455,3.7949,3.6812,2.5127,3.7555,4.244,2.9854,4.4982,15.5884,143.0151,4.9029,3.2577,3.5715,4.544,2.7375,3.3559,2.9907,51.6398,4.0674,2.5683,3.3759,1.9931,2.0607,2.0539,2.8764,2.1482,1.8541,3.0933,2.7404,3.7529,5.612,26.657,164.2639,4.6689,3.5098,7.0025,4.1785,3.7341,6.2277,4.6039,59.3123
2018/5/11,-0.5319,-2.5478,-0.3653,-1.1848,-1.7857,-0.489,-1.7518,-2.0942,-2.2022,-2.0134,-2.7282,-0.278,-4.0084,-2.4588,0,1.9972,-3.1981,-2.7608,-3.0427,-1.123,-2.6316,0,0,3.5959,1.2917,0.4618,0.2963,1.0797,0.3903,0.9664,2.6422,1.0045,0.2245,1.8352,0.8465,6.0788,25.6313,,6.5262,3.2902,4.1615,1.9504,1.732,1.3749,,,1952921403,1293231628,30987751135,3018529748,8377179811,4839125022,7147098615,2670064824,9592212809,9451542111,10738607722,3485521208,834123094.4,1193280000,1757689081,2878501220,630676200,2084247000,1385252000,1765791900,1506519259,1968437868,1757689081,-2.8888,-3.8766,23.5152,40.6281,34.9421,48.1238,26.5174,22.3278,19.6101,19.3377,17.6204,30.3447,44.0862,137.3846,-4.4425,28.9271,36.8342,34.335,37.1621,28.8261,37.1408,39.8455,-1.5979,2.6563,4.0836,4.5264,1.1489,1.9333,1.4384,3.7285,3.6041,2.4574,3.6798,4.1282,2.9771,4.3179,15.2051,143.0151,5.0008,3.1536,3.4729,4.4057,2.7067,3.2676,2.9907,51.4422,4.0458,2.5029,3.3636,1.9694,2.0239,2.0439,2.826,2.1032,1.8133,3.031,2.6656,3.7425,5.3871,26.0016,164.2639,4.7621,3.3976,6.8092,4.0514,3.6922,6.0638,4.6039,59.0854
2018/5/14,-1.0695,-3.3769,-0.1572,-1.4388,-0.1399,-2.9484,-1.8574,-1.6637,-2.5589,2.1918,-0.863,1.6725,-1.7582,-3.7544,0,-6.6172,0.6446,-0.3003,-2.1726,-2.321,-1.2012,0,0,2.2021,1.1373,0.3905,0.3076,0.7321,0.8086,0.9497,1.8298,1.839,0.4047,1.5112,0.8186,3.3148,12.312,,2.9336,2.1235,2.2816,0.9203,1.2353,0.9439,,,1932034543,1249560407,30939053779,2975097665,8365463476,4696448118,7014351612,2625643068,9346762123,9674252552,10645933653,3543815640,819457193.8,1148480000,1757689081,2688026460,634741800,2077988000,1355156000,1724808088,1488422932,1968437868,1757689081,-2.8579,-3.7457,23.4782,40.0435,34.8932,46.7049,26.0249,21.9564,19.1083,19.7615,17.4684,30.8522,43.311,132.2267,-4.4425,27.0129,37.0717,34.2319,36.3547,28.157,36.6947,39.8455,-1.5934,2.6279,3.9457,4.5193,1.1324,1.9306,1.396,3.6592,3.5442,2.3945,3.7605,4.0926,3.0269,4.2419,14.6342,143.0151,4.6699,3.1739,3.4625,4.31,2.6439,3.2283,2.9907,51.2973,4.0025,2.4184,3.3583,1.9411,2.021,1.9836,2.7735,2.0682,1.7669,3.0974,2.6426,3.8051,5.2924,25.0254,164.2639,4.447,3.4195,6.7887,3.9634,3.6065,5.9909,4.6039,58.9189
2018/5/15,0.8108,10.0338,1.9937,0.2433,-0.2801,-1.7722,0.2271,0.7251,0.4202,-0.7373,2.7203,-0.7539,1.9389,1.3931,0,0.4338,2.6421,1.0405,0.987,1.9717,0.152,-5.2676,0,1.978,4.548,1.0274,0.3068,0.6511,1.5406,0.7845,1.3841,0.743,0.3281,2.2699,1.3998,3.4388,9.2447,,1.865,3.424,3.6902,0.7832,1.1171,0.5941,3.6697,,1947699688,1374939073,31555886960,2982336345,8342030805,4613219923,7030281252,2644680964,9386034233,9602927634,10935540118,3517097359,835345252.7,1164480000,1757689081,2699688180,651512400,2099610000,1368532000,1758815932,1490684973,1864749251,1757689081,-2.8811,-4.1215,23.9463,40.1409,34.7955,45.8773,26.084,22.1156,19.1886,19.6158,17.9436,30.6196,44.1508,134.0688,-4.4425,27.1301,38.0512,34.5881,36.7135,28.7122,36.7504,37.7466,-1.597,2.6492,4.3416,4.6094,1.1352,1.9252,1.3713,3.6675,3.5699,2.4045,3.7328,4.204,3.004,4.3242,14.8381,143.0151,4.6902,3.2577,3.4985,4.3526,2.696,3.2332,2.8332,51.4114,4.035,2.661,3.4253,1.9458,2.0154,1.9485,2.7798,2.0832,1.7743,3.0746,2.7145,3.7764,5.395,25.374,164.2639,4.4663,3.5098,6.8594,4.0025,3.6776,6,4.3614,59.05
2018/5/16,5.0938,-3.791,0.5658,-0.4854,-0.5618,-0.7732,-1.7372,-0.8398,0.8368,-0.3376,-1.0593,-2.0718,-0.1463,-1.6763,0,-1.4399,-2.0281,-3.2249,-1.9548,-0.2975,0.3035,-0.9709,0,5.7583,3.5061,0.7649,0.2567,0.6441,0.6021,1.1308,1.0038,0.8373,0.2871,1.4751,2.1528,4.3369,7.1242,,1.079,2.5224,4.913,1.4417,1.2298,1.2269,2.2774,,2046912272,1322815358,31734443934,2967858985,8295165463,4577550697,6908154010,2622470086,9464578452,9570507216,10819697532,3444229320,834123094.4,1144960000,1757689081,2660815780,638299200,2031899000,1341780000,1753583956,1495209055,1846644889,1757689081,-3.0278,-3.9652,24.0818,39.9461,34.6,45.5225,25.6309,21.9298,19.3492,19.5496,17.7535,29.9852,44.0862,131.8214,-4.4425,26.7395,37.2795,33.4726,35.9958,28.6268,36.862,37.3802,-1.6035,2.7842,4.177,4.6355,1.1297,1.9143,1.3606,3.6038,3.5399,2.4247,3.7202,4.1594,2.9418,4.3179,14.5894,143.0151,4.6226,3.1917,3.3857,4.2675,2.688,3.243,2.8057,51.6212,4.2405,2.5602,3.4446,1.9364,2.0041,1.9334,2.7315,2.0657,1.7892,3.0642,2.6858,3.6982,5.3871,24.9487,164.2639,4.402,3.4386,6.6382,3.9243,3.6666,6.0182,4.319,59.2909
2018/5/17,0,0.3195,-1.1253,-0.7317,1.1299,0,-0.6149,-0.363,0.7261,-2.3284,-0.7495,0,3.7363,1.3695,0,-0.073,1.9108,0.5881,-1.1838,3.4311,-3.0257,-2.7332,0,5.0938,1.6582,0.5467,0.3573,0.7933,0.4261,0.8319,0.7564,0.4823,0.2095,1.0006,0.7424,6.6273,6.9489,,0.9752,2.8664,3.4685,0.8124,3.656,0.8546,2.0539,,2046912272,1327041605,31377329987,2946142943,8388896146,4577550697,6865674969,2612951138,9533304644,9302066157,10738607722,3444229320,865288133,1160640000,1757689081,2658872160,650496000,2043848000,1325896000,1813751680,1449968236,1796172123,1757689081,-3.0278,-3.9779,23.8108,39.6538,34.9909,45.5225,25.4733,21.8502,19.4897,19.0013,17.6204,29.9852,45.7333,133.6267,-4.4425,26.72,37.9918,33.6695,35.5697,29.609,35.7466,36.3585,-1.6018,2.7842,4.1903,4.5833,1.1214,1.936,1.3606,3.5817,3.527,2.4423,3.6158,4.1282,2.9418,4.4792,14.7892,143.0151,4.6192,3.2527,3.4056,4.217,2.7802,3.1449,2.729,51.5677,4.2405,2.5683,3.4059,1.9222,2.0267,1.9334,2.7147,2.0582,1.8022,2.9783,2.6656,3.6982,5.5883,25.2904,164.2639,4.3988,3.5043,6.6772,3.8778,3.7925,5.8362,4.201,59.2295
2018/5/18,1.5306,5.6263,-3.3109,1.4742,-0.419,1.039,-2.1655,0.2429,0.309,-2.0075,2.1575,0.8463,0.1412,-1.5164,0,-1.1696,0.3125,1.0301,1.4502,-1.9712,-0.468,2.9933,0,3.632,4.2898,1.2534,0.2584,0.511,0.6422,1.4966,1.2789,0.4985,0.2366,2.0293,0.4716,5.3452,6.2335,,1.0714,4.1021,2.7562,0.7583,2.4651,0.9662,1.6868,,2078242562,1401705305,30338453050,2989575026,8353747140,4625109665,6716998327,2619297103,9539074417,9115324553,10970292894,3473376535,866510291.4,1143040000,1757689081,2627774240,652528800,2064901000,1345124000,1777999844,1443182113,1849936591,1757689081,-3.0742,-4.2017,23.0225,40.2383,34.8443,45.9955,24.9216,21.9033,19.5499,18.6198,18.0006,30.2389,45.7979,131.6004,-4.4425,26.4075,38.1105,34.0163,36.0855,29.0254,35.5793,37.4468,-1.604,2.8268,4.4261,4.4316,1.1379,1.9279,1.3748,3.5041,3.5356,2.4498,3.5432,4.2173,2.9667,4.4855,14.5649,143.0151,4.5652,3.2628,3.4407,4.2781,2.7254,3.1302,2.8107,51.6358,4.3054,2.7128,3.2931,1.9506,2.0182,1.9535,2.656,2.0632,1.8077,2.9185,2.7232,3.7295,5.5962,24.9069,164.2639,4.3473,3.5153,6.746,3.934,3.7177,5.8088,4.3267,59.3077
2018/5/21,-1.2563,-0.402,-4.0128,0.7264,1.5428,1.0283,1.1067,1.0297,-0.1027,1.9206,2.0063,0.979,0.3526,0.9239,0,0.2959,2.1028,0.5787,2.051,1.177,2.3511,2.5504,0,3.0842,3.6922,4.8377,0.3477,1.2232,0.7705,2.7917,1.9963,0.9934,0.3909,4.2501,0.5358,6.8702,8.3713,,1.0024,4.8017,5.032,1.2668,3.1834,0.8946,3.1561,,2052133987,1396070309,29121019139,3011291067,8482626830,4672668634,6791336648,2646267455,9529280706,9290394807,11190393808,3507381620,869565687.4,1153600000,1757689081,2635548720,666250200,2076850000,1372712000,1798927748,1477112727,1897117655,1757689081,-3.0356,-4.1848,22.0986,40.5306,35.3819,46.4685,25.1974,22.1288,19.5298,18.9774,18.3617,30.535,45.9594,132.8161,-4.4425,26.4856,38.9119,34.2131,36.8256,29.367,36.4158,38.4018,-1.6062,2.7913,4.4083,4.2537,1.1462,1.9576,1.3889,3.5429,3.572,2.4473,3.6113,4.3019,2.9957,4.5013,14.6995,143.0151,4.5787,3.3314,3.4606,4.3659,2.7575,3.2038,2.8824,51.7078,4.2513,2.7019,3.161,1.9647,2.0494,1.9736,2.6854,2.0844,1.8059,2.9745,2.7778,3.766,5.616,25.137,164.2639,4.3602,3.5892,6.785,4.0147,3.7615,5.9454,4.4371,59.3904
2018/5/22,-2.5445,1.0091,-2.5084,-0.4808,-0.4144,0.2545,-3.4402,-0.4796,-1.1305,-1.6332,-0.9317,0.1385,-0.5622,2.1914,0,-0.1475,0.6865,-3.0137,-0.1218,1.5027,0.3063,0.3181,0,2.2604,2.3583,2.7282,0.4746,1.0778,0.5049,3.2323,1.4641,1.0736,0.2075,2.3648,0.9662,4.6199,12.7715,,0.8809,3.4243,8.7009,0.8584,2.7305,0.9256,2.252,,1999916837,1410157799,28390558793,2996813706,8447477823,4684558376,6557701924,2633575525,9421549886,9138667254,11086135480,3512239489,864677053.9,1178880000,1757689081,2631661480,670824000,2014260000,1371040000,1825959624,1481636809,1903152442,1757689081,-2.9583,-4.2271,21.5443,40.3358,35.2353,46.5867,24.3306,22.0227,19.309,18.6675,18.1907,30.5773,45.7011,135.7267,-4.4425,26.4465,39.1791,33.182,36.7808,29.8083,36.5274,38.524,-1.6049,2.7203,4.4528,4.147,1.1407,1.9495,1.3925,3.421,3.5549,2.4196,3.5523,4.2618,2.9999,4.476,15.0216,143.0151,4.572,3.3543,3.3563,4.3605,2.7989,3.2136,2.8915,51.6649,4.1432,2.7292,3.0817,1.9553,2.0409,1.9786,2.593,2.0744,1.7855,2.9259,2.7519,3.7712,5.5844,25.6878,164.2639,4.3538,3.6138,6.5805,4.0098,3.818,5.9636,4.4512,59.3411
