ÈÕÆÚ,002047.SZ,002081.SZ,002325.SZ,002375.SZ,002482.SZ,002504.SZ,002620.SZ,002713.SZ,002781.SZ,002789.SZ,002811.SZ,002822.SZ,002830.SZ,002856.SZ,300506.SZ,300592.SZ,300621.SZ,600193.SH,600209.SH,601886.SH,603030.SH,603081.SH,603466.SH,603828.SH,002047.SZ,002081.SZ,002325.SZ,002375.SZ,002482.SZ,002504.SZ,002620.SZ,002713.SZ,002781.SZ,002789.SZ,002811.SZ,002822.SZ,002830.SZ,002856.SZ,300506.SZ,300592.SZ,300621.SZ,600193.SH,600209.SH,601886.SH,603030.SH,603081.SH,603466.SH,603828.SH,002047.SZ,002081.SZ,002325.SZ,002375.SZ,002482.SZ,002504.SZ,002620.SZ,002713.SZ,002781.SZ,002789.SZ,002811.SZ,002822.SZ,002830.SZ,002856.SZ,300506.SZ,300592.SZ,300621.SZ,600193.SH,600209.SH,601886.SH,603030.SH,603081.SH,603466.SH,603828.SH,002047.SZ,002081.SZ,002325.SZ,002375.SZ,002482.SZ,002504.SZ,002620.SZ,002713.SZ,002781.SZ,002789.SZ,002811.SZ,002822.SZ,002830.SZ,002856.SZ,300506.SZ,300592.SZ,300621.SZ,600193.SH,600209.SH,601886.SH,603030.SH,603081.SH,603466.SH,603828.SH,002047.SZ,002081.SZ,002325.SZ,002375.SZ,002482.SZ,002504.SZ,002620.SZ,002713.SZ,002781.SZ,002789.SZ,002811.SZ,002822.SZ,002830.SZ,002856.SZ,300506.SZ,300592.SZ,300621.SZ,600193.SH,600209.SH,601886.SH,603030.SH,603081.SH,603466.SH,603828.SH,002047.SZ,002081.SZ,002325.SZ,002375.SZ,002482.SZ,002504.SZ,002620.SZ,002713.SZ,002781.SZ,002789.SZ,002811.SZ,002822.SZ,002830.SZ,002856.SZ,300506.SZ,300592.SZ,300621.SZ,600193.SH,600209.SH,601886.SH,603030.SH,603081.SH,603466.SH,603828.SH
2019/7/1,1.6043,2.8128,2.2436,1.8613,2.8807,1.9886,2.72,1.0924,1.0591,1.7967,2.444,0,3.9753,3.6966,0.6383,1.7288,2.1825,1.5198,2.346,4.2194,2.4,2.3904,1.6314,2.0426,0.8916,0.4112,1.0699,1.2054,0.4788,2.749,1.0925,0.8736,0.3296,1.3022,1.9558,1.9769,3.9196,11.3491,2.1033,3.4493,1.474,0.691,1.0014,0.6148,0.7052,2.6633,6.9264,6.2121,7199459727,27372538650,2936264759,7304072941,7646472980,1488230806,1949320573,4074876990,3679455163,1472532343,679050000,1922056800,604372800,656812800,3787612802,969378670,662910008.5,1420745820,1532148980,8551510500,3417469651,998782312.5,1498986626,4839588000,26.8156,13.3605,-9.4458,21.8707,22.0628,486.4363,16.4562,16.9333,24.2044,27.1357,23.7762,22.5506,44.0325,99.0371,19.6249,87.1933,31.1831,45.8058,185.1675,14.051,13.2254,22.45,23.2779,83.7813,1.933,2.1438,1.2463,1.0238,1.1067,3.8415,1.1111,3.588,2.1263,2.0052,1.9387,1.7344,3.1694,3.9692,3.2968,2.7088,2.4893,6.6573,2.4444,1.1226,1.8904,3.0136,3.5006,4.4083,1.1152,1.1308,1.0153,0.8769,0.5339,2.5508,0.6726,1.0178,0.816,0.8445,1.1807,0.9089,2.6478,2.7462,4.7423,3.0507,0.8956,6.2002,9.5854,0.5332,0.5283,2.876,2.8745,2.0504
2019/7/2,-1.0526,-0.4717,0.627,-2.6578,-1.2,-1.3928,-0.3115,0.9823,-0.717,-1.1031,0.3313,-1.4331,-0.791,-0.6944,-2.6427,-0.3578,0.3883,0.5988,1.1461,0.4049,0.7812,0.856,-2.6159,-9.3124,0.5264,0.3634,0.7636,0.8638,0.4611,1.6933,0.5493,0.5346,0.2484,0.8242,1.7142,0.7236,2.5474,9.5385,2.771,2.7447,1.2463,0.7343,0.9223,0.3656,0.5662,2.5926,4.5959,4.5176,7123675940,27243422902,2954673942,7109944757,7554715304,1467503357,1943247923,4114905251,3653071866,1456288191,681300000,1894511400,599592000,652251600,3687517327,965910410,665484416.3,1429253280,1549709427,8586132000,3444168633,1007332200,1459774134,4388904000,26.5334,13.2975,-9.505,21.2894,21.798,479.6614,16.405,17.0996,24.0308,26.8363,23.855,22.2274,43.6842,98.3494,19.1063,86.8813,31.3042,46.0801,187.2897,14.1079,13.3287,22.6421,22.6689,75.9792,1.9126,2.1337,1.2541,0.9966,1.0934,3.788,1.1076,3.6232,2.1111,1.9831,1.9451,1.7096,3.1443,3.9416,3.2097,2.6991,2.499,6.6971,2.4724,1.1271,1.9052,3.0394,3.409,3.9977,1.1034,1.1255,1.0216,0.8536,0.5275,2.5153,0.6705,1.0278,0.8101,0.8351,1.1846,0.8959,2.6268,2.7271,4.617,3.0398,0.8991,6.2373,9.6953,0.5354,0.5324,2.9006,2.7993,1.8594
2019/7/3,-0.5319,-0.0948,-1.2461,0.3413,-0.2037,-1.9774,-1.0938,-1.5564,-0.9444,-1.1154,-0.9908,-1.7771,-0.7309,-0.373,-0.5429,-1.526,-1.354,-2.0833,-3.1161,0,-1.0853,-1.2346,-1.4042,-8.3493,0.4105,0.2564,0.7312,0.5917,0.2607,1.3541,0.68,0.4497,0.1673,0.6863,1.3607,0.7882,1.5628,5.8596,1.4139,1.7958,1.021,0.5069,0.8797,0.2606,0.3338,1.573,3.3317,3.0504,7085784047,27217599752,2917855575,7134210780,7493543520,1438484929,1921993649,4050860033,3618570632,1440044039,674550000,1860844800,595209600,649818960,3667498231,951170305,656473989,1399477170,1501418198,8586132000,3406790059,994896000,1439276695,4022460000,26.3922,13.2849,-9.3865,21.362,21.6215,470.1766,16.2255,16.8335,23.8039,26.537,23.6186,21.8324,43.3649,97.9826,19.0026,85.5555,30.8803,45.1201,181.4535,14.1079,13.1841,22.3626,22.3506,69.6354,1.9025,2.1317,1.2385,1,1.0845,3.7131,1.0955,3.5668,2.0912,1.9609,1.9259,1.6792,3.1214,3.9269,3.1923,2.6579,2.4652,6.5576,2.3953,1.1271,1.8845,3.0019,3.3611,3.664,1.0976,1.1244,1.0089,0.8565,0.5232,2.4655,0.6632,1.0118,0.8025,0.8258,1.1729,0.8799,2.6076,2.7169,4.5919,2.9934,0.8869,6.1074,9.3931,0.5354,0.5266,2.8648,2.76,1.7042
2019/7/4,2.139,1.518,0.3155,-0.1701,3.0612,0,0,-0.8893,-0.8413,3.3277,10.0067,6.0855,-1.6734,2.9949,0.7642,0.4558,-0.4902,-0.304,-0.5848,0.4032,1.0972,-0.0781,-1.0526,-5.6545,1.8061,0.3647,0.6327,0.9476,0.8494,1.2668,0.5221,0.2921,0.1803,2.8368,13.8078,3.6016,1.4415,16.7892,1.6877,1.477,0.8551,0.529,0.6282,0.3736,0.5695,1.3805,2.0629,1.8195,7237351620,27630770147,2927060167,7122077768,7722937710,1438484929,1921993649,4014834598,3588128366,1487964287,742050000,1974087000,585249600,669280080,3695524965,955505630,653255979.3,1395223440,1492637975,8620753500,3444168633,994118737.5,1424126414,3795012000,26.9568,13.4866,-9.4162,21.3257,22.2834,470.1766,16.2255,16.6837,23.6036,27.4201,25.9821,23.1611,42.6392,100.917,19.1478,85.9454,30.729,44.9829,180.3924,14.1647,13.3287,22.3451,22.1154,65.6979,1.9432,2.1641,1.2424,0.9983,1.1177,3.7131,1.0955,3.5351,2.0736,2.0262,2.1186,1.7814,3.0691,4.0445,3.2167,2.67,2.4531,6.5377,2.3813,1.1317,1.9052,2.9996,3.3258,3.4568,1.121,1.1415,1.0121,0.855,0.5392,2.4655,0.6632,1.0028,0.7957,0.8533,1.2902,0.9335,2.564,2.7983,4.627,3.007,0.8826,6.0888,9.3382,0.5375,0.5324,2.8626,2.7309,1.6078
2019/7/5,0.6981,-0.2804,-0.3145,0.3407,2.9703,0.2882,-1.5798,0.7976,1.6403,0.5459,0.7884,-0.155,0.4084,-2.3171,-0.5417,0.726,0.1986,0.3049,0.5882,1.7403,1.3953,0.6255,0.9387,-0.444,1.2714,0.1361,0.3539,0.4576,1.1819,1.1088,0.925,0.2463,0.3772,2.4561,28.4137,3.0298,1.4229,9.8983,0.9426,1.4136,0.8664,0.3448,0.4018,0.4541,0.426,1.444,2.2887,1.1802,7287874145,27553300698,2917855575,7146343791,7952331899,1442630419,1891630400,4046857207,3646983413,1496086362,747900000,1971026400,587640000,653772000,3675505870,962442150,649394367.6,1399477170,1501418198,8770780000,3492226800,1000336838,1437494309,3778164000,27.1449,13.4488,-9.3865,21.3984,22.9453,471.5315,15.9692,16.8168,23.9908,27.5697,26.1869,23.1252,42.8134,98.5786,19.0441,86.5693,30.5473,45.1201,181.4535,14.4112,13.5147,22.4849,22.323,65.4063,1.9567,2.158,1.2385,1.0017,1.1509,3.7238,1.0782,3.5633,2.1076,2.0373,2.1353,1.7786,3.0817,3.9508,3.1993,2.6894,2.4386,6.5576,2.3953,1.1514,1.9318,3.0183,3.357,3.4414,1.1289,1.1383,1.0089,0.8579,0.5552,2.4726,0.6527,1.0108,0.8088,0.858,1.3004,0.9321,2.5745,2.7334,4.6019,3.0289,0.8773,6.1074,9.3931,0.5469,0.5398,2.8805,2.7565,1.6007
2019/7/8,-2.5997,-2.5305,-3.1546,-4.4143,-3.2692,-2.8736,-3.3708,-3.4619,-0.6678,-4.126,-8.7244,3.882,-3.3898,-5.7674,-4.793,-5.4054,-1.4866,-3.6474,-4.9708,-1.7105,-2.9052,-3.3411,-3.8438,-3.6789,0.8931,0.3295,0.9504,0.6273,0.7531,1.8518,0.9734,0.5265,0.5196,1.6045,19.1413,4.6027,2.4139,8.7917,1.3129,1.9493,1.9261,0.5207,0.844,0.2498,0.4356,2.4039,2.7583,0.8554,7098414678,26856075657,2825809658,6830885491,7692351818,1401175522,1827867578,3906758293,3622629600,1434358586,682650000,2047541400,567720000,616066080,3499337832,910418250,639740338.3,1348432410,1426786299,8620753500,3390770670,966914550,1382240343,3639168000,26.4393,13.1085,-9.0904,20.4538,22.1951,457.9818,15.4309,16.2346,23.8306,26.4322,23.9023,24.0229,41.3621,92.8931,18.1313,81.8899,30.0932,43.4744,172.4339,14.1647,13.1221,21.7337,21.4649,63,1.9059,2.1034,1.1994,0.9575,1.1133,3.6168,1.0418,3.4399,2.0935,1.9532,1.949,1.8477,2.9772,3.723,3.0459,2.544,2.4023,6.3184,2.2763,1.1317,1.8757,2.9175,3.2279,3.3148,1.0995,1.1095,0.9771,0.8201,0.5371,2.4016,0.6307,0.9758,0.8034,0.8226,1.1869,0.9682,2.4872,2.5758,4.3814,2.8652,0.8643,5.8846,8.9262,0.5375,0.5242,2.7843,2.6506,1.5418
2019/7/9,-0.1779,0.1923,0.9772,0.7105,0.994,-0.8876,0.1661,-1.8443,-1.1204,0.5663,-3.8233,-4.9327,1.8246,0.6417,1.6018,0.4762,-0.7042,0.6309,-0.9231,0,-1.2598,-1.9293,0.7737,1.5046,0.874,0.1743,0.6566,0.4091,0.4345,1.454,0.6138,0.6297,0.2653,0.6172,10.236,7.0043,2.3759,3.5996,1.027,0.945,1.4461,0.288,0.5428,0.1542,0.3613,2.0471,1.5031,1.2161,7085784047,26907721956,2853423433,6879417538,7768816548,1388739053,1830903903,3834707423,3582039913,1442480662,656550000,1946541600,578078400,620019120,3555391299,914753575,635235124.7,1356939870,1413615964,8620753500,3348052299,948260250,1392934659,3693924000,26.3922,13.1337,-9.1793,20.5991,22.4158,453.9169,15.4566,15.9352,23.5636,26.5819,22.9884,22.8379,42.1168,93.4892,18.4217,82.2799,29.8813,43.7486,170.8422,14.1647,12.9568,21.3144,21.631,63.9479,1.9025,2.1074,1.2112,0.9643,1.1244,3.5847,1.0436,3.3765,2.0701,1.9643,1.8745,1.7565,3.0315,3.7468,3.0947,2.5561,2.3854,6.3583,2.2552,1.1317,1.852,2.8612,3.2529,3.3647,1.0976,1.1116,0.9866,0.8259,0.5424,2.3803,0.6318,0.9578,0.7944,0.8272,1.1416,0.9205,2.5326,2.5923,4.4515,2.8788,0.8582,5.9217,8.8438,0.5375,0.5176,2.7305,2.6711,1.565
2019/7/10,0,-0.2879,-1.2903,-0.7055,1.9685,-1.194,-0.5025,-0.4175,1.1331,-3.4347,-0.1371,8.4906,-0.6203,1.2261,0,-0.0948,-1.2158,-0.3135,0.6211,0.1339,0,0.4098,0.3199,-1.9384,0.3738,0.1483,0.3766,0.2766,0.5999,1.0026,0.4778,0.2281,0.1993,1.1861,5.2218,13.0226,1.7184,4.6552,0.6512,1.148,0.8733,0.272,0.4114,0.1177,0.251,1.5779,2.213,0.8396,7085784047,26830252507,2816605066,6830885491,7921746007,1372157094,1803576979,3818696118,3622629600,1392936000,655650000,2111814000,574492800,627621120,3555391299,913886510,627511901.3,1352686140,1422396188,8632294000,3348052299,952146562.5,1397390624,3622320000,26.3922,13.0959,-9.0608,20.4538,22.857,448.497,15.2259,15.8687,23.8306,25.6689,22.9569,24.777,41.8555,94.6355,18.4217,82.2019,29.518,43.6115,171.9033,14.1837,12.9568,21.4017,21.7002,62.7083,1.9025,2.1014,1.1955,0.9575,1.1465,3.5419,1.028,3.3624,2.0935,1.8968,1.8719,1.9057,3.0127,3.7928,3.0947,2.5537,2.3564,6.3384,2.2693,1.1332,1.852,2.8729,3.2633,3.2995,1.0976,1.1084,0.9739,0.8201,0.5531,2.3518,0.6223,0.9538,0.8034,0.7988,1.14,0.9986,2.5169,2.6241,4.4515,2.8761,0.8478,5.9032,8.8988,0.5383,0.5176,2.7417,2.6796,1.5346
2019/7/11,0,-0.4812,0.3268,-0.5329,-0.9653,0.3021,-1.0101,-2.7254,0.3361,-0.9913,-0.4804,0,2.0804,0.4845,0.2252,0.0949,0.5128,0.3145,-0.3086,0,-0.319,0.2449,-1.2755,-0.2326,0.632,0.1443,0.3676,0.4225,0.5926,1.0138,0.8587,0.4647,0.1519,0.8525,3.1222,8.8826,2.2047,3.8412,0.7156,1.2054,0.5725,0.2318,0.3255,0.2163,0.2427,1.5783,1.6715,1.0011,7085784047,26701136759,2825809658,6794486457,7845281277,1376302584,1785359029,3714622639,3634806507,1379128471,652500000,2111814000,586444800,630661920,3563398937,914753575,630729911,1356939870,1418006076,8632294000,3337372706,954478350,1379566764,3613896000,26.3922,13.0328,-9.0904,20.3448,22.6364,449.8519,15.0721,15.4362,23.9107,25.4144,22.8466,24.777,42.7263,95.094,18.4632,82.2799,29.6693,43.7486,171.3727,14.1837,12.9154,21.4541,21.4234,62.5625,1.9025,2.0913,1.1994,0.9524,1.1355,3.5526,1.0176,3.2708,2.1005,1.878,1.8629,1.9057,3.0754,3.8112,3.1017,2.5561,2.3685,6.3583,2.2623,1.1332,1.8461,2.88,3.2217,3.2918,1.0976,1.1031,0.9771,0.8157,0.5477,2.3589,0.6161,0.9278,0.8061,0.7909,1.1345,0.9986,2.5692,2.6368,4.4616,2.8788,0.8521,5.9217,8.8713,0.5383,0.5159,2.7485,2.6455,1.5311
2019/7/12,0,1.0638,0,-1.4388,0.1949,0.6024,1.3605,3.4483,-1.5634,1.5312,0.8276,-2.6201,2.5815,-0.0482,0.7865,0.1896,0.2041,2.1944,0.3096,2.8075,-0.8,-0.6515,-0.5168,-2.9138,0.4112,0.2183,0.4084,0.4206,0.4124,1.1757,0.7173,0.8267,0.4158,0.6763,2.0213,7.8329,3.3293,3.1033,0.7138,0.8127,0.6311,0.5512,0.3089,0.4764,0.3816,1.0839,1.8549,0.6364,7085784047,26985191405,2825809658,6648890318,7860574223,1384593563,1809649628,3842713075,3577980944,1400245868,657900000,2047541400,601584000,630357840,3591425670,916487705,632017114.9,1386715980,1422396188,8874644500,3310673725,948260250,1372437220,3508596000,26.3922,13.1715,-9.0904,19.9088,22.6805,452.5619,15.2771,15.9685,23.5369,25.8036,23.0357,24.0229,43.8293,95.0481,18.6084,82.4358,29.7299,44.7086,171.9033,14.5819,12.8121,21.3144,21.3127,60.7396,1.9025,2.1135,1.1994,0.932,1.1377,3.574,1.0315,3.3835,2.0677,1.9067,1.8783,1.8477,3.1548,3.8093,3.1261,2.561,2.3733,6.4978,2.2693,1.165,1.8313,2.8612,3.205,3.1959,1.0976,1.1148,0.9771,0.7982,0.5488,2.3732,0.6244,0.9598,0.7934,0.803,1.1439,0.9682,2.6356,2.6355,4.4967,2.8843,0.8539,6.0517,8.8988,0.5534,0.5118,2.7305,2.6318,1.4865
2019/7/15,-0.3565,1.0526,1.3029,0.9124,-0.3891,-5.6886,1.1745,-3.5417,0.4538,-0.522,1.1628,4.0359,1.2583,0.4824,-0.1115,1.2299,1.833,-0.3067,-0.6173,3.7711,-2.2581,1.0656,0.0649,0.4802,0.5495,0.2171,0.7516,0.4444,0.5381,2.4459,0.7842,0.5547,0.3071,0.6379,3.4922,5.1745,2.5539,4.0295,1.35,1.3796,1.4059,0.3721,0.5807,0.6448,0.6019,1.2355,2.3483,0.4575,7060522785,27269246052,2862628025,6709555376,7829988332,1305829259,1830903903,3706616987,3594216819,1392936000,665550000,2130177600,609153600,633398640,3587421851,927759550,643601950,1382462250,1413615964,9209319000,3235916576,958364662.5,1373328413,3525444000,26.2981,13.3101,-9.2089,20.0905,22.5923,426.8173,15.4566,15.4029,23.6437,25.6689,23.3035,24.9924,44.3808,95.5066,18.5877,83.4497,30.2748,44.5715,170.8422,15.1318,12.5228,21.5415,21.3265,61.0313,1.8957,2.1358,1.2151,0.9405,1.1332,3.3707,1.0436,3.2637,2.0771,1.8968,1.9002,1.9223,3.1945,3.8277,3.1226,2.5925,2.4168,6.4779,2.2552,1.2089,1.79,2.8917,3.2071,3.2112,1.0936,1.1265,0.9898,0.8055,0.5467,2.2382,0.6318,0.9258,0.7971,0.7988,1.1572,1.0073,2.6687,2.6483,4.4916,2.9197,0.8695,6.0331,8.8438,0.5742,0.5002,2.7596,2.6335,1.4936
2019/7/16,0.1789,-1.8939,-0.3215,-0.1808,1.5625,6.0317,0.3317,-0.6479,2.2109,0.4082,1.3523,4.3103,0.1962,2.2084,0.3348,0.2804,0.3,0,2.8038,-0.3759,0.165,-0.5677,-0.3894,0.1195,0.6303,0.2982,0.4783,0.221,0.465,3.207,0.546,0.1817,0.4013,0.5791,3.8084,5.4443,2.1302,7.1012,1.135,0.7643,0.8332,0.2846,0.6014,0.2772,0.4025,1.0863,1.3902,0.5645,7073153416,26752783058,2853423433,6697422365,7952331899,1384593563,1836976552,3682600030,3659160319,1398621453,674550000,2221995600,610348800,647386320,3599433308,930360745,645532755.9,1382462250,1448736858,9174697500,3241256372,952923825,1367981255,3529656000,26.3452,13.058,-9.1793,20.0542,22.9453,452.5619,15.5078,15.3031,24.0709,25.7737,23.6186,26.0697,44.4679,97.6158,18.6499,83.6837,30.3657,44.5715,175.0867,15.0749,12.5435,21.4192,21.2435,61.1042,1.8991,2.0953,1.2112,0.9388,1.1509,3.574,1.047,3.2426,2.1146,1.9045,1.9259,2.0051,3.2007,3.9122,3.133,2.5997,2.4241,6.4779,2.3113,1.2044,1.7929,2.8753,3.1946,3.2151,1.0956,1.1052,0.9866,0.804,0.5552,2.3732,0.6339,0.9198,0.8115,0.8021,1.1729,1.0507,2.674,2.7067,4.5067,2.9279,0.8721,6.0331,9.0636,0.5721,0.501,2.744,2.6232,1.4954
2019/7/17,0.1786,-0.0965,0,-1.087,1.3462,-3.2934,-0.9917,-0.6522,-0.0555,1.0453,2.6017,-3.5813,0.1305,-0.3288,-1.2236,0.1864,-0.5982,1.2308,-1.5152,-1.0063,-0.3295,-0.2447,-0.2606,-0.2387,0.4968,0.1515,0.5802,0.3099,0.7998,2.3559,0.4825,0.2252,0.2382,0.7325,9.1358,5.5582,1.3765,4.8848,1,1.1171,0.7263,0.6572,0.5078,0.3644,0.4241,1.1573,1.7759,0.3075,7085784047,26726959908,2853423433,6624624295,8059382521,1338993176,1818758603,3658583074,3657130835,1413241189,692100000,2142420000,611145600,645257760,3555391299,932094875,641671144.2,1399477170,1426786299,9082373500,3230576780,950592037.5,1364416483,3521232000,26.3922,13.0454,-9.1793,19.8362,23.2541,437.6572,15.354,15.2033,24.0575,26.0431,24.2331,25.136,44.5259,97.2948,18.4217,83.8397,30.184,45.1201,172.4339,14.9232,12.5022,21.3668,21.1881,60.9583,1.9025,2.0933,1.2112,0.9286,1.1664,3.4563,1.0366,3.2214,2.1134,1.9244,1.976,1.9333,3.2049,3.8994,3.0947,2.6046,2.4096,6.5576,2.2763,1.1923,1.787,2.8682,3.1863,3.2074,1.0976,1.1041,0.9866,0.7953,0.5627,2.295,0.6276,0.9138,0.811,0.8105,1.2034,1.0131,2.6774,2.6978,4.4515,2.9334,0.8669,6.1074,8.9262,0.5663,0.4994,2.7373,2.6164,1.4918
2019/7/18,-0.1789,-1.0628,-1.2903,-2.1978,-3.0361,-2.4768,-1.5025,-3.0635,0.1665,-3.3333,-1.8205,6.5714,-0.1304,-3.1574,-1.9144,-2.0465,-1.4042,-0.6079,-1.2308,-0.8895,-2.8099,-2.6165,-3.0699,-3.5885,0.7063,0.2265,0.3932,0.3637,0.553,1.3804,0.5288,0.3129,0.3096,1.0148,5.6725,6.4851,2.5627,4.1869,1.0463,1.2887,0.6083,0.5863,0.5322,0.2378,0.5645,1.8625,2.1306,0.6721,7047892154,26442905262,2816605066,6479028157,7814695386,1305829259,1791431679,3546503942,3663219288,1366133150,679500000,2283207600,610348800,624884400,3487326375,913019445,632660716.9,1390969710,1409225852,9001590000,3139800242,925719637.5,1322530412,3394872000,26.2511,12.9068,-9.0608,19.4002,22.5481,426.8173,15.1233,14.7376,24.0976,25.175,23.792,26.7878,44.4679,94.2228,18.069,82.1239,29.7602,44.8458,170.3116,14.7905,12.1509,20.8077,20.5377,58.7708,1.8923,2.071,1.1955,0.9082,1.131,3.3707,1.0211,3.1227,2.117,1.8603,1.94,2.0603,3.2007,3.7763,3.0355,2.5513,2.3758,6.5177,2.2482,1.1817,1.7368,2.7932,3.0885,3.0923,1.0917,1.0924,0.9739,0.7778,0.5456,2.2382,0.6182,0.8858,0.8124,0.7834,1.1815,1.0797,2.674,2.6127,4.3663,2.8733,0.8547,6.0702,8.8164,0.5613,0.4854,2.6656,2.5361,1.4383
2019/7/19,0.1792,1.0742,0.3268,0.5618,3.9139,0.9524,0.339,0.4515,0.6648,-0.1189,-0.0662,-3.0831,1.3708,-0.7299,2.7555,0.9497,0.3052,2.7523,0.6231,0.5128,-0.3401,0.084,1.4825,0.4963,0.6251,0.2213,0.4282,0.2523,0.6466,0.9522,0.4509,0.2187,0.6415,0.4219,2.8019,6.1765,2.0589,3.1262,2.3002,1.1461,0.5812,0.9141,0.4861,0.232,0.4002,1.109,1.3112,0.476,7060522785,26726959908,2825809658,6515427192,8120554305,1318265728,1797504329,3562515247,3687573100,1364508734,679050000,2212813800,618715200,620323200,3583418032,921690095,634591522.7,1429253280,1418006076,9047752000,3129120649,926496900,1342136658,3411720000,26.2981,13.0454,-9.0904,19.5092,23.4306,430.8823,15.1746,14.8041,24.2578,25.145,23.7762,25.9619,45.0774,93.5351,18.5669,82.9038,29.851,46.0801,171.3727,14.8663,12.1095,20.8252,20.8421,59.0625,1.8957,2.0933,1.1994,0.9133,1.1753,3.4028,1.0245,3.1368,2.131,1.8581,1.9387,1.9968,3.2446,3.7487,3.1191,2.5755,2.383,6.6971,2.2623,1.1877,1.7309,2.7955,3.1343,3.1077,1.0936,1.1041,0.9771,0.7822,0.567,2.2595,0.6202,0.8898,0.8178,0.7825,1.1807,1.0464,2.7106,2.5936,4.4866,2.9006,0.8573,6.2373,8.8713,0.5642,0.4837,2.6679,2.5737,1.4454
2019/7/22,-0.1789,3.5749,-2.2801,-3.5382,-1.6949,-4.0881,-3.7162,-2.2472,-4.1277,-2.9762,-3.0484,-5.3942,2.4469,-2.7941,-1.676,-4.0452,-3.2454,-0.8929,-4.9536,-1.4031,-4.0956,-3.943,-2.9216,-3.7037,0.6548,0.6249,0.6188,0.7406,0.4974,1.3534,0.9284,0.3533,2.0306,0.7338,2.6016,4.843,7.9172,4.3724,0.9177,1.4528,0.9889,0.9118,0.7949,0.1838,0.5373,1.7091,1.8885,0.8321,7047892154,27682416446,2761377516,6284899973,7982917791,1264374362,1730705182,3482458724,3535361773,1323898355,658350000,2093450400,633854400,602990640,3523360746,884406300,613996260.3,1416492090,1347764289,8920806500,3000965537,889965562.5,1302924166,3285360000,26.2511,13.5118,-8.8832,18.8189,23.0335,413.2676,14.6107,14.4714,23.2565,24.3967,23.0514,24.5615,46.1804,90.9216,18.2557,79.5502,28.8822,45.6686,162.8837,14.6578,11.6136,20.0041,20.2332,56.875,1.8923,2.1681,1.1721,0.881,1.1554,3.2637,0.9865,3.0663,2.0431,1.8028,1.8796,1.8891,3.324,3.6439,3.0668,2.4713,2.3057,6.6373,2.1502,1.1711,1.66,2.6853,3.0427,2.9926,1.0917,1.1436,0.9548,0.7545,0.5574,2.1671,0.5972,0.8698,0.784,0.7592,1.1447,0.9899,2.7769,2.5211,4.4114,2.7833,0.8295,6.1816,8.4319,0.5563,0.4639,2.5627,2.4985,1.3919
2019/7/23,-0.1792,0.0933,0.3333,1.1583,1.9157,4.2623,1.0526,0.5747,-0.9185,0.3681,3.1878,0.2924,9.9937,0.8573,-0.3409,1.7647,1.0482,4.5045,3.9088,0.1294,3.5587,0.3493,0.2736,0.641,0.3646,0.4131,0.3914,0.2606,0.6622,2.1224,0.4487,0.2091,0.7105,0.4112,4.4851,3.6596,27.0353,2.3209,0.5194,0.9548,0.3626,1.3101,0.4816,0.1144,0.42,0.8793,1.0065,0.6602,7035261523,27708239596,2770582108,6357698042,8135847251,1318265728,1748923131,3502472855,3502890023,1328771601,670050000,2099571600,697200000,608160000,3511349289,900013470,620432279.8,1480298040,1400445629,8932347000,3107761464,893074612.5,1306488938,3306420000,26.204,13.5244,-8.9128,19.0369,23.4748,430.8823,14.7645,14.5546,23.0429,24.4865,23.4611,24.6333,50.7955,91.701,18.1935,80.954,29.185,47.7258,169.2505,14.6767,12.0269,20.0739,20.2886,57.2396,1.8889,2.1701,1.176,0.8912,1.1775,3.4028,0.9968,3.084,2.0243,1.8094,1.913,1.8946,3.6562,3.6752,3.0564,2.5149,2.3298,6.9363,2.2342,1.1726,1.7191,2.6947,3.051,3.0117,1.0897,1.1447,0.958,0.7633,0.568,2.2595,0.6035,0.8748,0.7768,0.762,1.165,0.9928,3.0545,2.5427,4.3964,2.8324,0.8382,6.4601,8.7614,0.557,0.4804,2.5716,2.5053,1.4008
2019/7/24,0,-0.2796,0.9967,1.145,1.5038,1.2579,1.0417,0.1143,0.2897,0.7946,0.0672,6.1224,4.8,0.65,0.5701,1.2524,1.4523,0.2874,1.5674,0.1292,0.8591,1.5666,2.1146,0.8917,0.5224,0.251,0.4512,0.3364,0.7793,1.6772,0.4618,0.2551,0.892,0.7046,3.336,5.4765,32.9032,2.9491,0.7689,1.2994,0.8303,1.0569,0.4996,0.2809,0.6165,1.4058,1.7704,0.463,7035261523,27630770147,2798195883,6430496111,8258190818,1334847687,1767141080,3506475681,3513037444,1339330299,670500000,2228116800,730665600,612113040,3531368384,911285315,629442707.1,1484551770,1422396188,8943887500,3134460446,907065337.5,1334115921,3335904000,26.204,13.4866,-9.0016,19.2549,23.8278,436.3022,14.9183,14.5712,23.1096,24.681,23.4768,26.1415,53.2337,92.2971,18.2972,81.9679,29.6088,47.8629,171.9033,14.6957,12.1302,20.3884,20.7176,57.75,1.8889,2.1641,1.1877,0.9014,1.1952,3.4456,1.0072,3.0875,2.0302,1.8238,1.9143,2.0106,3.8317,3.6991,3.0738,2.5464,2.3637,6.9562,2.2693,1.1741,1.7339,2.7369,3.1156,3.0386,1.0897,1.1415,0.9675,0.772,0.5766,2.2879,0.6098,0.8758,0.779,0.7681,1.1658,1.0536,3.2011,2.5593,4.4215,2.8679,0.8504,6.4786,8.8988,0.5577,0.4845,2.6119,2.5583,1.4133
