ÈÕÆÚ,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH
2019/7/9,-0.9346,0.1759,0.9615,2.4605,2.1108,-2.9098,-0.1529,0.2551,-0.1976,0.1956,0.631,-0.4324,0.6034,0.1514,-0.2809,0.165,-0.6431,-0.5472,-0.2242,0.7092,-0.3195,-0.6742,-0.6154,0,0.1328,-0.5859,-0.1825,0.3197,0,-0.181,0.3911,-0.4779,3.2673,0.3459,0.9914,0.3853,0.9275,0.3582,1.0249,0.973,0.2745,0.897,1.2717,10.7405,0.6486,1.9141,0.9532,0.2933,0.3182,0.5598,1.5967,0.9014,0.8824,0.2034,1.4051,0.2203,0.109,0.1719,0.0859,0.0787,0.46,0.6354,0.6019,1.0703,1.3409,1.957,5936425659,2123563218,3785423846,3374046738,3713615343,4160104288,5822871655,2890180761,3658217697,922184414.4,1762150000,6014708241,916086177.5,2342248579,12272608529,27950998891,4283795699,7053761120,4052748602,4366214339,19619159627,2372689848,1.11466E+11,1.20394E+11,19792500000,56725003839,1.28515E+11,5772688760,2776783725,2729161768,1484839764,654552600,2086000000,8.946,18.252,18.865,6.6123,14.2024,19.7007,110.3915,17.7804,180.1323,31.3384,49.4967,14.3541,28.9005,12.6208,10.9388,6.001,13.2688,15.5752,9.5747,177.3091,9.9149,19.4635,7.3367,8.5808,20.5995,10.1196,8.9913,14.7121,13.0079,11.4331,44.141,37.7298,31.4917,1.1872,2.6236,1.2438,1.1256,1.4265,2.9179,3.0475,0.8408,1.4264,4.1325,7.7441,2.1088,2.2853,1.8232,0.9157,0.653,1.0875,1.2049,0.8458,1.0582,0.9599,1.8414,0.7745,0.7695,1.9647,0.9042,0.8974,2.3546,2.6397,1.8102,2.3023,3.0207,3.0454,0.402,2.0485,0.4558,0.3041,0.4315,0.8,0.5721,1.2704,1.4094,6.5869,3.2675,1.2726,3.0981,3.3444,0.3203,0.2778,0.516,1.9208,0.1973,1.2925,0.5265,0.271,0.1802,0.1993,0.3843,0.2637,0.3605,1.3882,3.4459,1.8752,1.0952,8.6492,3.3928
2019/7/10,-0.7547,-2.7217,-0.9524,-2.4014,-0.7752,-3.0969,-1.5314,1.2723,-0.9901,-0.9761,-2.8034,-2.6059,-1.5424,-1.5121,-0.2817,-0.3295,-1.2945,-1.238,0,-1.0563,-0.8013,-1.5837,-0.6192,-0.6192,-1.1936,-0.7859,-0.7313,-0.7171,-0.56,-0.9066,2.3377,-0.8127,0.1918,0.3411,1.5996,0.2544,0.7317,0.1617,0.6186,0.9972,0.3622,0.8611,0.9668,7.5716,0.8012,2.0095,0.8766,0.2714,0.2167,0.6425,1.4483,0.7665,0.9977,0.1915,0.86,0.2125,0.1103,0.193,0.0727,0.0811,0.2801,0.4917,0.7294,3.2384,1.0495,1.5935,5891622446,2065766502,3749372191,3293023317,3684827628,4031269890,5733700573,2926951509,3621997720,913183102.4,1712750000,5857973172,901956313.6,2306831513,12238037801,27858903343,4228342033,6966438080,4052748602,4320092356,19461954822,2335113312,1.10776E+11,1.19649E+11,19556250000,56279227777,1.27575E+11,5731290992,2761233736,2704418688,1519550304,649233000,2090000000,8.8785,17.7552,18.6854,6.4535,14.0923,19.0906,108.701,18.0066,178.3488,31.0325,48.1091,13.9801,28.4548,12.4299,10.908,5.9812,13.097,15.3823,9.5747,175.4361,9.8354,19.1552,7.2913,8.5277,20.3536,10.0401,8.9255,14.6066,12.9351,11.3294,45.1729,37.4232,31.552,1.1782,2.5522,1.2319,1.0985,1.4154,2.8275,3.0009,0.8515,1.4123,4.0922,7.527,2.0538,2.2501,1.7956,0.9131,0.6508,1.0735,1.1899,0.8458,1.047,0.9522,1.8123,0.7697,0.7647,1.9412,0.8971,0.8909,2.3377,2.6249,1.7938,2.3561,2.9961,3.0512,0.399,1.9928,0.4515,0.2967,0.4281,0.7753,0.5633,1.2865,1.3954,6.5226,3.1759,1.2395,3.0503,3.2938,0.3194,0.2769,0.5093,1.897,0.1973,1.2788,0.5222,0.2667,0.1791,0.1981,0.3797,0.2617,0.3578,1.3783,3.4266,1.8582,1.1208,8.5789,3.3993
2019/7/11,-0.1901,0.1805,-0.3205,-0.3515,-0.2604,-1.3402,-0.4666,-0.2513,0.2,0.0986,-3.9848,0.5574,2.1758,-0.3582,-0.2825,-0.1653,-0.1639,-1.2535,-0.8989,0.3559,-0.1616,0.6897,-0.2077,0,-0.4027,-0.7921,-0.1842,0.5618,0.0805,-0.4575,-0.7614,-0.1862,-0.2871,0.3092,0.8714,0.2574,0.5136,0.1197,0.9232,0.991,0.2224,0.7567,0.9848,9.2955,0.3008,3.122,0.8972,0.2814,0.3501,0.5569,1.0741,1.0783,0.8536,0.2037,0.8738,0.2283,0.103,0.1941,0.1131,0.059,0.2119,0.5226,0.7671,2.1322,0.6253,1.0348,5880421643,2069495322,3737354972,3281448542,3675231722,3977242561,5706949248,2919597359,3629241715,914083233.6,1644500000,5890626312,921581124.6,2298567531,12203467072,27812855568,4221410324,6879115040,4016319401,4335466350,19430513861,2351217542,1.10546E+11,1.19649E+11,19477500000,55833451715,1.2734E+11,5763489256,2763455163,2692047148,1507980124,648024000,2084000000,8.8616,17.7873,18.6255,6.4308,14.0556,18.8347,108.1938,17.9613,178.7055,31.0631,46.1921,14.058,29.0739,12.3854,10.8772,5.9714,13.0756,15.1895,9.4886,176.0604,9.8195,19.2873,7.2761,8.5277,20.2716,9.9606,8.9091,14.6886,12.9455,11.2776,44.8289,37.3535,31.4615,1.176,2.5568,1.228,1.0947,1.4118,2.7896,2.9869,0.8494,1.4151,4.0962,7.227,2.0653,2.299,1.7892,0.9105,0.6498,1.0717,1.175,0.8382,1.0507,0.9507,1.8248,0.7681,0.7647,1.9334,0.8899,0.8892,2.3509,2.627,1.7856,2.3382,2.9905,3.0425,0.3982,1.9964,0.45,0.2957,0.427,0.7649,0.5607,1.2833,1.3982,6.529,3.0494,1.2464,3.1166,3.282,0.3185,0.2764,0.5085,1.8732,0.1955,1.2834,0.5214,0.2686,0.1787,0.1981,0.3782,0.2596,0.3572,1.386,3.4294,1.8497,1.1123,8.5629,3.3896
2019/7/12,-2.8571,4.3243,0.6431,2.9982,0,-2.2989,0.9375,-0.7557,0.1996,0.2954,-4.2131,0,4.1738,0.4109,0.2833,0.8278,0,1.8336,1.3605,0.7092,0.1618,-0.6849,0.8325,0.1558,0.5391,0.998,0.8303,-0.6385,0.2412,-0.046,-0.3597,0.9701,-1.7754,1.1077,1.727,0.2712,1.8355,0.0886,0.716,0.9835,0.2859,0.6476,0.9337,8.606,0.4019,4.7352,0.6614,0.2979,0.3828,0.4388,1.1337,0.8746,0.7638,0.2069,0.8152,0.2401,0.115,0.1639,0.0905,0.0884,0.2748,0.447,0.5993,0.859,0.647,1.1029,5712409596,2158987012,3761389409,3379834125,3675231722,3885811698,5760451897,2897534911,3636485711,916783627.2,1566500000,5890626312,960045754.1,2308012082,12238037801,28043094439,4221410324,7005248320,4070963203,4366214339,19461954822,2335113312,1.11466E+11,1.19835E+11,19582500000,56390671792,1.28397E+11,5726691240,2770119444,2690809994,1495638598,654310800,2047000000,8.6084,18.5564,18.7452,6.6236,14.0556,18.4018,109.2082,17.8256,179.0622,31.1549,44.0011,14.058,30.2874,12.4363,10.908,6.0208,13.0756,15.468,9.6177,177.3091,9.8354,19.1552,7.3367,8.541,20.3809,10.06,8.983,14.5949,12.9767,11.2724,44.462,37.7159,30.9029,1.1424,2.6674,1.2359,1.1275,1.4118,2.7255,3.0149,0.843,1.418,4.1083,6.8842,2.0653,2.395,1.7965,0.9131,0.6552,1.0717,1.1966,0.8496,1.0582,0.9522,1.8123,0.7745,0.7659,1.9438,0.8988,0.8966,2.3359,2.6334,1.7848,2.319,3.0195,2.9884,0.3868,2.0827,0.4529,0.3046,0.427,0.7473,0.5659,1.2736,1.401,6.5483,2.9048,1.2464,3.2467,3.2955,0.3194,0.2787,0.5085,1.9076,0.1981,1.2925,0.5222,0.2667,0.1802,0.1984,0.3802,0.2622,0.3602,1.3772,3.4377,1.8488,1.1032,8.646,3.3294
2019/7/15,-0.7843,0.1727,0,-0.3425,0.5222,4.492,0.9288,-0.7614,0.7968,1.4728,-1.5768,0.7761,-0.5724,-1.9949,0.8475,0.3284,0.1642,0.277,0.8949,0.7042,1.1309,0.2299,1.032,0.311,1.0724,0.5929,1.2809,-1.2851,0.6415,0,-2.3466,0.7761,-0.977,1.3653,1.1502,0.3961,1.4825,0.2053,0.9694,0.9978,0.3628,1.1586,1.4162,7.6769,0.4386,3.1193,1.6037,0.3974,0.3497,0.5999,1.0307,1.0269,1.2888,0.2877,0.9837,0.3199,0.1465,0.2963,0.1336,0.1233,0.6601,0.6177,0.7613,1.7178,1.0072,2.2654,5667606384,2162715832,3761389409,3368259350,3694423533,4060361528,5813954546,2875472462,3665461693,930285595.2,1541800000,5936340707,954550807,2261969897,12341749985,28135189987,4228342033,7024653440,4107392404,4396962327,19682041548,2340481389,1.12617E+11,1.20208E+11,19792500000,56725003839,1.30042E+11,5653095208,2787890860,2690809994,1460542385,659388600,2027000000,8.5409,18.5885,18.7452,6.601,14.129,19.2284,110.2225,17.6899,180.489,31.6137,43.3073,14.1671,30.114,12.1882,11.0004,6.0406,13.097,15.5109,9.7038,178.5577,9.9466,19.1992,7.4124,8.5675,20.5995,10.1196,9.0981,14.4073,13.0599,11.2724,43.4187,38.0086,30.6009,1.1334,2.672,1.2359,1.1236,1.4191,2.8479,3.0429,0.8366,1.4293,4.1689,6.7757,2.0813,2.3813,1.7607,0.9208,0.6573,1.0735,1.1999,0.8572,1.0656,0.963,1.8164,0.7825,0.7683,1.9647,0.9042,0.9081,2.3058,2.6503,1.7848,2.2646,3.043,2.9592,0.3838,2.0863,0.4529,0.3035,0.4293,0.7809,0.5712,1.2639,1.4122,6.6447,2.859,1.256,3.2281,3.2297,0.3221,0.2796,0.5093,1.9128,0.1999,1.3016,0.5281,0.2674,0.1821,0.199,0.3843,0.2637,0.3648,1.3595,3.4597,1.8488,1.0773,8.7131,3.2968
2019/7/16,0.7905,1.5517,-0.3195,-0.3436,-0.2597,3.0706,0.7669,-5.1151,1.581,0.1451,0.5481,2.3102,0.3289,0.5219,0.2801,0,-0.3279,-0.8287,-0.2217,-0.6993,0,-0.2294,0.3064,0.6202,0.5305,0.1965,0.1807,2.1969,0.5578,-0.2299,-0.5545,2.8236,1.2333,0.5004,1.739,0.2694,0.6181,0.1609,1.4658,1.1636,1.5989,1.5065,1.0469,4.1886,0.698,2.1465,0.9675,0.206,0.1882,0.6383,0.7835,0.6778,0.7496,0.2236,0.5405,0.196,0.1071,0.1672,0.0729,0.0671,0.5291,0.6035,0.5138,1.208,1.9972,0.9987,5712409596,2196275216,3749372191,3356684576,3684827628,4185039978,5858540087,2728389472,3723413656,931635792,1550250000,6073483891,957690776.8,2273775586,12376320714,28135189987,4214478616,6966438080,4098285104,4366214339,19682041548,2335113312,1.12962E+11,1.20954E+11,19897500000,56836447854,1.30277E+11,5777288512,2803440849,2684624223,1452443259,678007200,2052000000,8.6084,18.8769,18.6854,6.5783,14.0923,19.8188,111.0677,16.785,183.3426,31.6596,43.5447,14.4944,30.2131,12.2518,11.0312,6.0406,13.0541,15.3823,9.6823,177.3091,9.9466,19.1552,7.4351,8.6207,20.7088,10.1395,9.1145,14.7238,13.1328,11.2465,43.1779,39.0818,30.9784,1.1424,2.7134,1.2319,1.1198,1.4154,2.9354,3.0662,0.7938,1.4519,4.1749,6.8128,2.1294,2.3891,1.7699,0.9234,0.6573,1.07,1.1899,0.8553,1.0582,0.963,1.8123,0.7849,0.7731,1.9751,0.9059,0.9097,2.3565,2.6651,1.7807,2.2521,3.1289,2.9957,0.3868,2.1187,0.4515,0.3025,0.4281,0.8048,0.5756,1.1992,1.4345,6.6544,2.8746,1.2851,3.2388,3.2466,0.323,0.2796,0.5076,1.897,0.1995,1.2925,0.5281,0.2667,0.1826,0.2002,0.3863,0.2642,0.3654,1.3893,3.479,1.8446,1.0713,8.9591,3.3375
2019/7/17,0.1961,-1.528,-0.3205,-0.1724,0,0.5958,0,1.6173,-0.3891,-0.3865,-1.174,-0.4301,0.5738,0,0,0.1637,0.6579,1.3928,0,0.3521,-0.4792,1.8391,0.5092,-0.1541,0.5277,0.3922,-0.0902,-0.3981,0.0792,0.2304,10.0372,-0.535,-1.2183,0.327,1.1116,0.3253,0.534,0.1684,0.9294,1.2846,0.6148,0.9385,1.191,3.4713,0.5192,3.8557,0.7737,0.2757,0.3143,0.6728,1.3171,0.6492,0.7889,0.1963,1.4496,0.2385,0.0815,0.1781,0.0975,0.0694,0.3243,0.615,0.7413,3.4514,1.0101,1.1109,5723610399,2162715832,3737354972,3350897189,3684827628,4209975668,5858540087,2772514369,3708925665,928035267.2,1532050000,6047361380,963185723.9,2273775586,12376320714,28181237761,4242205449,7063463680,4098285104,4381588333,19587718666,2378057925,1.13537E+11,1.20767E+11,20002500000,57059335885,1.30159E+11,5754289752,2805662276,2690809994,1598227527,674380200,2027000000,8.6253,18.5885,18.6255,6.5669,14.0923,19.9369,111.0677,17.0565,182.6292,31.5372,43.0335,14.432,30.3864,12.2518,11.0312,6.0505,13.14,15.5966,9.6823,177.9334,9.899,19.5075,7.473,8.6074,20.818,10.1793,9.1063,14.6652,13.1432,11.2724,47.5118,38.8727,30.6009,1.1446,2.672,1.228,1.1179,1.4154,2.9529,3.0662,0.8066,1.4462,4.1588,6.7328,2.1202,2.4028,1.7699,0.9234,0.6584,1.077,1.2065,0.8553,1.0619,0.9584,1.8456,0.7889,0.7719,1.9855,0.9095,0.9089,2.3471,2.6672,1.7848,2.4781,3.1122,2.9592,0.3876,2.0863,0.45,0.302,0.4281,0.8096,0.5756,1.2186,1.4289,6.6287,2.8409,1.2795,3.2573,3.2466,0.323,0.2801,0.511,1.9234,0.1995,1.2971,0.5256,0.2716,0.1836,0.1999,0.3884,0.2653,0.3651,1.3838,3.4818,1.8488,1.1788,8.9112,3.2968
2019/7/18,-1.9569,-2.1552,-1.2862,-1.7271,-1.3021,-1.8756,-3.0441,-0.7958,-1.9531,-2.1339,-4.9639,-1.0799,-2.3635,-2.2845,-1.1331,-1.1438,-0.4902,-1.6484,-2,-3.8596,-1.2841,1.1287,-0.1013,-0.6173,-1.4436,-0.9766,-0.9928,-1.5188,-0.6334,-2.069,-3.7162,-1.972,-1.8254,0.3402,0.7402,0.4829,0.7083,0.141,0.3567,1.2524,0.3579,1.0411,1.4275,5.8367,0.4887,2.3224,0.9331,0.2499,0.304,0.7968,1.0861,0.8676,1.8953,0.2361,1.9127,0.2805,0.0891,0.1507,0.0808,0.0627,0.3676,0.8117,0.8177,6.8291,1.2663,0.9864,5611602368,2116105577,3689286098,3874865095,3636848101,4131012650,5680197923,2750451920,3636485711,908232380.8,1456000000,5982055101,940420943.1,2221830557,12065184159,27858903343,4221410324,6947032960,4016319401,4212474397,19336190978,2404898308,1.13422E+11,1.20022E+11,19713750000,56502115808,1.28867E+11,5666894464,2787890860,2635138063,1538833936,661081200,1990000000,8.4565,18.1879,18.3859,6.4535,13.9088,19.5629,107.6867,16.9207,179.0622,30.8643,40.8973,14.2762,29.6683,11.9719,10.7539,5.9812,13.0756,15.3395,9.4886,171.0658,9.7719,19.7277,7.4654,8.5543,20.5175,10.0799,9.0159,14.4425,13.0599,11.0392,45.7461,38.1061,30.0424,1.1222,2.6144,1.2122,1.0985,1.397,2.8975,2.9729,0.8002,1.418,4.07,6.3986,2.0973,2.346,1.7294,0.9002,0.6508,1.0717,1.1866,0.8382,1.0209,0.9461,1.8664,0.7881,0.7671,1.9569,0.9006,0.8999,2.3115,2.6503,1.7478,2.386,3.0508,2.9052,0.38,2.0414,0.4442,0.2967,0.4226,0.7944,0.5581,1.2089,1.401,6.4872,2.6999,1.2657,3.1803,3.1724,0.3149,0.2769,0.5085,1.8917,0.1955,1.247,0.5189,0.2747,0.1834,0.1987,0.3827,0.2627,0.3615,1.3628,3.4597,1.8106,1.135,8.7354,3.2367
2019/7/19,0.7984,0.3524,0.6515,0.5272,-0.5277,-0.7042,0.314,1.6713,0.1992,0.0496,-0.7589,-0.5459,2.6711,0.2125,0.5731,0.4959,0.3284,1.676,0.907,-0.7299,0.3252,0,1.4199,0.6211,1.0652,0.3945,0.9116,1.8669,0.239,-0.1408,-0.5263,0.4023,-0.804,0.3491,0.6162,0.2713,0.4593,0.2428,0.5441,0.8322,0.5273,0.659,1.0738,4.0528,0.6471,2.6039,0.7321,0.2243,0.283,0.5895,1.2636,0.5997,1.2804,0.2308,1.0452,0.4198,0.1201,0.1752,0.1219,0.1098,0.6552,0.7808,0.6422,3.3646,0.7189,0.968,5656405581,2123563218,3713320535,3895294964,3617656291,4101921012,5698032140,2684264575,3643729706,915057075.5,1444950000,5949401962,965540701.2,2226552832,12134325616,27997046665,4235273741,7063463680,4052748602,4181726409,19399072900,2404898308,1.15032E+11,1.20767E+11,19923750000,56725003839,1.30042E+11,5772688760,2794555141,2631426601,1530734810,663741000,1974000000,8.524,18.252,18.5057,6.4875,13.8354,19.4252,108.0248,16.5136,179.4189,30.8796,40.5869,14.1983,30.4607,11.9974,10.8155,6.0109,13.1185,15.5966,9.5747,169.8171,9.8036,19.7277,7.5714,8.6074,20.7361,10.1196,9.0981,14.7121,13.0912,11.0236,45.5054,38.2594,29.8008,1.1312,2.6236,1.2201,1.1043,1.3896,2.8771,2.9822,0.7809,1.4208,4.072,6.3501,2.0859,2.4087,1.7331,0.9054,0.6541,1.0752,1.2065,0.8458,1.0135,0.9491,1.8664,0.7993,0.7719,1.9777,0.9042,0.9081,2.3546,2.6566,1.7454,2.3734,3.0631,2.8819,0.383,2.0485,0.4471,0.2983,0.4203,0.7888,0.5598,1.1799,1.4038,6.4904,2.6794,1.2588,3.2653,3.1792,0.3167,0.2782,0.5102,1.9234,0.1973,1.2379,0.5206,0.2747,0.186,0.1999,0.3868,0.2637,0.3648,1.3882,3.468,1.808,1.1291,8.7706,3.2106
2019/7/22,-1.1881,-2.6339,-2.2654,-3.3217,-3.4483,-4.5593,-3.5994,-1.0959,-2.1869,-2.4269,-6.7926,-1.0977,-3.8211,-4.1888,-0.8547,-0.9868,-3.437,-4.1209,-4.2697,-2.5735,-0.4862,-5.3571,-0.9,-0.7716,-1.7128,-1.1788,-0.6323,-0.4781,-2.3847,-3.15,-5.9965,-3.4244,-4.7619,0.4386,0.749,0.3899,0.7537,0.3863,1.4089,1.2952,0.3804,0.9988,1.7254,6.1225,0.4939,2.8343,1.2135,0.3002,0.4118,1.2216,1.6049,1.2926,1.5071,0.2375,1.2957,0.3383,0.1245,0.2061,0.1177,0.0918,0.688,1.0442,0.994,3.7717,1.1663,1.6288,5589200762,2067630912,3629200005,3765905795,3492909522,3914903336,5492938651,2654847977,3564045756,892849152.4,1346800000,5884095684,928646056.5,2133287894,12030613431,27720760020,4089707868,6772386880,3879709898,4074108450,19304750017,2276064470,1.13997E+11,1.19835E+11,19582500000,56056339746,1.2922E+11,5745090248,2727912331,2548537281,1438944716,641011800,1880000000,8.4227,17.7712,18.0865,6.272,13.3584,18.5395,104.1366,16.3326,175.4952,30.1301,37.83,14.0424,29.2968,11.4948,10.7231,5.9516,12.6676,14.9539,9.1659,165.4469,9.756,18.6708,7.5033,8.541,20.3809,10.0004,9.0406,14.6417,12.779,10.6764,42.7767,36.9493,28.3817,1.1177,2.5545,1.1925,1.0677,1.3417,2.7459,2.8749,0.7724,1.3897,3.9732,5.9187,2.063,2.3166,1.6605,0.8976,0.6476,1.0383,1.1568,0.8097,0.9874,0.9445,1.7664,0.7921,0.7659,1.9438,0.8935,0.9023,2.3434,2.5933,1.6904,2.2311,2.9582,2.7446,0.3785,1.9946,0.437,0.2884,0.4058,0.7529,0.5397,1.1669,1.3731,6.3329,2.4974,1.245,3.1405,3.046,0.314,0.2755,0.4926,1.8441,0.1888,1.206,0.518,0.26,0.1843,0.1984,0.3802,0.2606,0.3625,1.3816,3.3853,1.7511,1.0614,8.4702,3.0578
2019/7/23,0.6012,-0.3607,0.3311,0.5425,-0.8242,1.1677,1.461,-4.9861,1.0163,0.5076,2.027,0.111,2.9586,0.4427,0,0.1661,0.1695,1.4327,0,0.3774,0.3257,3.5377,2.6236,0.9524,1.7426,0.994,1.9091,0,0.57,0.6796,0.5629,1.9992,3.2979,0.4206,0.693,0.1838,0.3845,0.3301,1.5469,0.8099,1.091,0.6685,1.2359,4.6684,0.5354,1.6879,0.836,0.1832,0.2628,0.3754,0.7898,0.4535,0.7951,0.1554,0.917,0.6785,0.1677,0.1585,0.1234,0.2153,0.3611,0.4504,0.5965,1.7011,1.1778,1.2311,5622803171,2060173271,3641217224,3786335664,3464121806,3960618768,5573192625,2522473285,3600265734,897381381.6,1374100000,5890626312,956120791.9,2142732445,12030613431,27766807794,4096639576,6869412480,3879709898,4089482444,19367631939,2356585619,1.16988E+11,1.18531E+11,19923750000,56613559823,1.31687E+11,5745090248,2743462320,2565857437,1447043842,653827200,1942000000,8.4734,17.7071,18.1464,6.3061,13.2483,18.756,105.6581,15.5182,177.2787,30.2831,38.5968,14.058,30.1636,11.5457,10.7231,5.9615,12.6891,15.1681,9.1659,166.0712,9.7877,19.3313,7.7001,8.448,20.7361,10.0998,9.2132,14.6417,12.8518,10.7489,43.0174,37.688,29.3177,1.1245,2.5453,1.1964,1.0735,1.3307,2.778,2.9169,0.7339,1.4038,3.9934,6.0387,2.0653,2.3852,1.6679,0.8976,0.6487,1.04,1.1734,0.8097,0.9911,0.9476,1.8289,0.8129,0.7576,1.9777,0.9024,0.9196,2.3434,2.608,1.7019,2.2437,3.0173,2.8351,0.3808,1.9874,0.4385,0.29,0.4025,0.7617,0.5475,1.1087,1.387,6.365,2.548,1.2464,3.2334,3.0595,0.314,0.2759,0.4935,1.8706,0.1888,1.2106,0.5197,0.2692,0.1892,0.1962,0.3868,0.2632,0.3694,1.3816,3.4046,1.763,1.0673,8.6396,3.1586
2019/7/24,0.5976,6.0633,0.6601,0.8993,1.9391,-1.7838,0.64,2.6239,1.006,1.0606,1.1826,1.4412,-0.3284,0.9366,0.5747,0.8292,0.3384,0.565,0,0.3759,0.1623,3.4169,0.3933,0.9434,0.6588,0.2008,0.2676,-0.0801,0.4858,0.9643,1.6791,3.1805,0.8754,0.4097,1.817,0.3535,0.3961,0.2528,0.7011,1.0659,0.5299,0.8368,1.5165,4.814,0.5021,2.1236,0.7748,0.2461,0.4322,0.6209,1.1505,1.0226,0.9261,0.2422,1.2676,0.5197,0.1921,0.2085,0.1177,0.1305,0.8255,0.5686,0.8313,2.4401,2.1771,0.9923,5656405581,2185088754,3665251661,3820385445,3531293143,3889967646,5608861058,2588660631,3636485711,906899062.9,1390350000,5975524474,952980822.2,2162802115,12099754888,27997046665,4110502992,6908222720,3879709898,4104856438,19399072900,2437106767,1.17448E+11,1.19649E+11,20055000000,55610563685,1.32039E+11,5740490496,2756790882,2590600518,1471341220,674622000,1959000000,8.524,18.7808,18.2661,6.3628,13.5051,18.4214,106.3343,15.9254,179.0622,30.6043,39.0533,14.2606,30.0645,11.6539,10.7847,6.0109,12.732,15.2538,9.1659,166.6955,9.8036,19.9919,7.7304,8.5277,20.8727,9.9208,9.2378,14.63,12.9142,10.8526,43.7397,38.8866,29.5744,1.1312,2.6996,1.2043,1.0831,1.3565,2.7284,2.9355,0.7531,1.418,4.0357,6.1101,2.095,2.3773,1.6835,0.9028,0.6541,1.0436,1.18,0.8097,0.9948,0.9491,1.8914,0.8161,0.7647,1.9907,0.8864,0.922,2.3415,2.6207,1.7183,2.2814,3.1133,2.86,0.383,2.1079,0.4413,0.2926,0.4103,0.7481,0.551,1.1378,1.401,6.4326,2.5781,1.2643,3.2228,3.0882,0.3158,0.2782,0.4951,1.8811,0.1888,1.2151,0.5206,0.2784,0.1899,0.1981,0.3894,0.2585,0.3704,1.3805,3.4211,1.78,1.0853,8.9144,3.1862
