ÈÕÆÚ,000018.SZ,000055.SZ,000065.SZ,000928.SZ,002051.SZ,002135.SZ,002140.SZ,002178.SZ,002298.SZ,002469.SZ,002541.SZ,002542.SZ,002593.SZ,002743.SZ,200018.SZ,200055.SZ,300384.SZ,300517.SZ,300635.SZ,600248.SH,600477.SH,600496.SH,600970.SH,601068.SH,601117.SH,601226.SH,601618.SH,603098.SH,603637.SH,603698.SH,603929.SH,603959.SH,000018.SZ,000055.SZ,000065.SZ,000928.SZ,002051.SZ,002135.SZ,002140.SZ,002178.SZ,002298.SZ,002469.SZ,002541.SZ,002542.SZ,002593.SZ,002743.SZ,200018.SZ,200055.SZ,300384.SZ,300517.SZ,300635.SZ,600248.SH,600477.SH,600496.SH,600970.SH,601068.SH,601117.SH,601226.SH,601618.SH,603098.SH,603637.SH,603698.SH,603929.SH,603959.SH,000018.SZ,000055.SZ,000065.SZ,000928.SZ,002051.SZ,002135.SZ,002140.SZ,002178.SZ,002298.SZ,002469.SZ,002541.SZ,002542.SZ,002593.SZ,002743.SZ,200018.SZ,200055.SZ,300384.SZ,300517.SZ,300635.SZ,600248.SH,600477.SH,600496.SH,600970.SH,601068.SH,601117.SH,601226.SH,601618.SH,603098.SH,603637.SH,603698.SH,603929.SH,603959.SH,000018.SZ,000055.SZ,000065.SZ,000928.SZ,002051.SZ,002135.SZ,002140.SZ,002178.SZ,002298.SZ,002469.SZ,002541.SZ,002542.SZ,002593.SZ,002743.SZ,200018.SZ,200055.SZ,300384.SZ,300517.SZ,300635.SZ,600248.SH,600477.SH,600496.SH,600970.SH,601068.SH,601117.SH,601226.SH,601618.SH,603098.SH,603637.SH,603698.SH,603929.SH,603959.SH,000018.SZ,000055.SZ,000065.SZ,000928.SZ,002051.SZ,002135.SZ,002140.SZ,002178.SZ,002298.SZ,002469.SZ,002541.SZ,002542.SZ,002593.SZ,002743.SZ,200018.SZ,200055.SZ,300384.SZ,300517.SZ,300635.SZ,600248.SH,600477.SH,600496.SH,600970.SH,601068.SH,601117.SH,601226.SH,601618.SH,603098.SH,603637.SH,603698.SH,603929.SH,603959.SH,000018.SZ,000055.SZ,000065.SZ,000928.SZ,002051.SZ,002135.SZ,002140.SZ,002178.SZ,002298.SZ,002469.SZ,002541.SZ,002542.SZ,002593.SZ,002743.SZ,200018.SZ,200055.SZ,300384.SZ,300517.SZ,300635.SZ,600248.SH,600477.SH,600496.SH,600970.SH,601068.SH,601117.SH,601226.SH,601618.SH,603098.SH,603637.SH,603698.SH,603929.SH,603959.SH
2017/1/24,-0.1018,-3.7451,-1.0998,-0.7122,-1.0686,0,-0.8511,-2.0428,-1.007,0,-0.3735,-0.2774,0.3012,-2.6438,-0.2445,-0.13,-0.8831,-2.3339,,0.9957,4.6809,0,0.5731,,-1.1429,0,-0.3929,-2.4915,,-1.406,-0.1902,-1.176,0.9181,2.0993,0.262,0.6165,0.3511,0.456,0.7401,1.1567,0.8248,0.8512,0.572,0.3082,1.3303,6.3263,0.0423,0.1413,0.9938,2.4427,,0.7969,2.6434,,0.9459,,0.4063,1.422,0.5757,9.393,,1.0676,29.3641,1.4591,7390912556,6152804789,10084859980,6907243194,20453746887,4765481184,6149147205,5433753028,5017262384,4124466711,3094144094,4473939371,3037519840,1689236400,7390912556,6152804789,1845236340,974848000,,4314002316,7896902088,6600645524,11816139163,,34136360000,3098250000,82331730000,1247699600,,2490014993,1400166400,1458800000,35.1723,16.563,28.0175,22.8106,16.1104,123.5059,76.2292,164.7381,57.7455,380.6441,44.7206,52.0704,67.6513,99.7351,12.8865,7.649,69.735,89.9593,,35.5991,23.1803,60.2396,24.0815,,19.2819,-96.1494,19.5446,38.5918,,70.5779,33.8813,54.826,9.3702,4.8896,4.0511,2.7832,2.8876,2.5003,3.0568,6.3051,2.1636,3.7928,1.6984,3.9756,2.5931,2.6164,3.4331,2.2581,6.9295,6.5483,,2.2693,4.7965,1.7546,1.7968,,1.2426,2.5412,1.4892,5.0092,,4.9298,6.3038,6.6666,3.5712,2.7499,1.4743,1.2377,2.5557,1.0573,3.7272,6.6634,5.3836,12.7727,1.8,5.6099,3.2915,2.1098,1.3084,1.2699,23.0402,10.2902,,1.2059,2.3977,1.0873,0.6479,,0.6432,2.1639,0.4785,4.7075,,8.8755,2.6858,7.5844
2017/1/25,-0.3058,-0.6826,3.1771,0.7173,1.1701,1.2676,-0.2146,-0.1986,0.626,0.1124,0.9641,0,1.6517,-2.0367,0.2451,0.3906,-0.1048,0.8666,,-0.4225,-1.1179,-0.9153,-0.2849,,-1.5896,0.2614,0.5917,2.6553,,0.1783,2.5534,0.3455,0.7442,1.5537,0.6934,0.778,0.3965,0.4509,0.9086,0.7799,0.5987,1.3927,0.4157,0.2028,1.2781,3.8898,0.0646,0.0801,1.2668,2.4842,,0.597,1.0281,1.2522,0.4945,,0.6648,1.1957,0.515,10.1131,,1.6051,35.5373,1.1586,7368310377,6110806121,10405268558,6956787079,20693079659,4825888692,6135951610,5422961066,5048669347,4129100944,3123975156,4473939371,3087689086,1654832400,7368310377,6110806121,1843302130,983296000,,4295774137,7808623711,6540227716,11782474949,,33593730000,3106350000,82818900000,1280829900,,2494453523,1435917600,1463840000,35.0648,16.4499,28.9076,22.9742,16.2989,125.0714,76.0656,164.4109,58.1069,381.0718,45.1518,52.0704,68.7686,97.7038,12.9675,7.7082,69.6619,90.7389,,35.4486,22.9212,59.6882,24.0129,,18.9754,-96.4008,19.6602,39.6165,,70.7037,34.7464,55.0154,9.3416,4.8562,4.1798,2.8031,2.9214,2.532,3.0502,6.2925,2.1771,3.797,1.7148,3.9756,2.6359,2.5631,3.4547,2.2756,6.9223,6.6051,,2.2597,4.7429,1.7386,1.7917,,1.2229,2.5479,1.498,5.1423,,4.9386,6.4647,6.6896,3.5603,2.7311,1.5211,1.2466,2.5856,1.0707,3.7192,6.6501,5.4173,12.787,1.8174,5.6099,3.3459,2.0669,1.3167,1.2798,23.016,10.3794,,1.2008,2.3709,1.0773,0.6461,,0.6329,2.1696,0.4814,4.8325,,8.8913,2.7543,7.6106
2017/1/26,0.818,1.3746,0.3464,4.8665,1.9128,0.2782,-0.2151,1.194,1.0886,-0.3367,1.4854,1.5299,1.1817,0.4851,0,-0.5188,0.6821,1.0674,,0,0.6166,-0.6928,0.4286,,-0.8811,0.3911,-0.9804,2.4402,,0.2135,0.929,0.2295,0.6792,0.8145,0.6228,2.7175,0.4311,0.2909,0.8205,1.3618,0.574,0.7692,0.365,0.2393,1.2939,2.2175,0.0538,0.1698,1.0328,2.6281,,0.7858,0.6634,0.6515,0.4513,,0.4048,1.0396,0.7291,7.5994,,0.8857,33.2752,1.0643,7428582854,6194803456,10441314523,7295336954,21088899244,4839312583,6122756015,5487712840,5103631533,4115198247,3170379031,4542386288,3124175811,1662860000,7428582854,6194803456,1855874495,993792000,,4295774137,7856775553,6494914360,11832971270,,33297750000,3118500000,82006950000,1312084900,,2499779758,1449257600,1467200000,35.3516,16.676,29.0078,24.0923,16.6106,125.4193,75.902,166.3741,58.7395,379.7887,45.8224,52.8671,69.5813,98.1778,12.9653,7.6669,70.1371,91.7075,,35.4486,23.0625,59.2747,24.1158,,18.8082,-96.7779,19.4675,40.5832,,70.8547,35.0692,55.1417,9.418,4.923,4.1943,2.9395,2.9773,2.5391,3.0436,6.3677,2.2008,3.7842,1.7403,4.0364,2.6671,2.5755,3.4541,2.2634,6.9695,6.6756,,2.2597,4.7722,1.7265,1.7993,,1.2121,2.5578,1.4833,5.2677,,4.9491,6.5248,6.7049,3.5894,2.7687,1.5264,1.3072,2.6351,1.0737,3.7112,6.7295,5.4763,12.744,1.8444,5.6958,3.3854,2.0769,1.3164,1.2729,23.173,10.4902,,1.2008,2.3855,1.0699,0.6488,,0.6274,2.1781,0.4767,4.9504,,8.9103,2.7799,7.6281
2017/2/3,0.1014,-1.9661,0.6521,1.4714,-0.2182,-0.6935,-1.7241,-0.295,-1.0769,-0.4505,-0.8364,-0.5479,-1.8978,-1.1724,-0.7335,0,-1.7196,-0.0773,,0.2829,-1.0215,-0.2326,-0.569,,0.1481,-0.1299,0,4.383,,0.6747,-2.43,0.0763,0.7285,0.6992,0.3073,2.0002,0.3092,0.3205,0.8567,0.6707,0.7181,0.3355,0.346,0.1974,0.8659,1.7768,0.0256,0.1389,1.0541,2.0109,,0.6925,0.4898,0.4747,0.3516,,0.2134,0.8023,0.2689,11.6858,,1.7512,15.6231,1.1378,7436116914,6073007321,10509401345,7402682037,21042873710,4805752856,6017191256,5471524896,5048669347,4096661318,3143862531,4517496500,3064884883,1643364400,7436116914,6073007321,1823960030,993024000,,4307926256,7776522483,6479809908,11765642842,,33347080000,3114450000,82006950000,1369594100,,2516646170,1414040000,1468320000,35.3874,16.3482,29.1969,24.4468,16.5744,124.5496,74.5934,165.8833,58.1069,378.0779,45.4392,52.5774,68.2607,97.0267,12.8613,7.6617,68.931,91.6366,,35.5489,22.8269,59.1369,23.9786,,18.8361,-96.6522,19.4675,42.362,,71.3327,34.217,55.1838,9.4275,4.8262,4.2217,2.9828,2.9708,2.5215,2.9912,6.3489,2.1771,3.7672,1.7257,4.0143,2.6165,2.5454,3.4264,2.2618,6.8496,6.6704,,2.2661,4.7234,1.7225,1.7891,,1.2139,2.5545,1.4833,5.4986,,4.9825,6.3663,6.7101,3.5931,2.7142,1.5363,1.3265,2.6293,1.0662,3.6472,6.7097,5.4173,12.6866,1.8289,5.6645,3.3212,2.0525,1.3059,1.272,22.7745,10.4821,,1.2042,2.3611,1.0674,0.6451,,0.6283,2.1752,0.4767,5.1674,,8.9704,2.7124,7.6339
2017/2/6,2.1277,0.6916,3.811,4.7407,2.056,0,1.3158,4.3393,1.0109,0.4525,2.6357,2.8926,1.4881,2.3029,0.9852,0.1304,2.2534,2.9647,,2.3977,0.4128,0.6993,1.2876,,0,0.6502,1.5842,7.2113,,0.5291,10,1.9832,1.5433,0.8437,0.9269,4.3082,0.4944,0.4303,1.4886,2.8569,0.9772,0.5996,0.8608,0.7401,1.2408,4.3291,0.0395,0.0928,1.7113,3.9708,,0.9513,0.8019,0.557,0.5326,,0.4732,0.9169,0.9409,19.283,,1.5543,25.7849,2.0563,7594332168,6115005988,10909912067,7753617884,21475513721,4805752856,6096364825,5708948067,5099705663,4115198247,3226726594,4648167887,3110493289,1681208800,7594332168,6115005988,1865061993,1022464000,,4411219270,7808623711,6525123264,11917131806,,33347080000,3134700000,83306070000,1468359900,,2529961758,1555444000,1497440000,36.1404,16.4612,30.3096,25.6057,16.9152,124.5496,75.5749,173.0814,58.6943,379.7887,46.6368,54.0982,69.2765,99.2611,12.9996,7.6785,70.4843,94.3533,,36.4013,22.9212,59.5504,24.2873,,18.8361,-97.2806,19.7759,45.4169,,71.7101,37.6387,56.2782,9.6281,4.8595,4.3825,3.1242,3.0318,2.5215,3.0305,6.6244,2.1991,3.7842,1.7712,4.1304,2.6554,2.604,3.4632,2.2668,7.004,6.8682,,2.3204,4.7429,1.7345,1.8121,,1.2139,2.5711,1.5068,5.8951,,5.0089,7.0029,6.8431,3.6695,2.733,1.5949,1.3894,2.6834,1.0662,3.6952,7.0008,5.4721,12.744,1.8771,5.8284,3.3706,2.0998,1.3199,1.2748,23.2877,10.7928,,1.233,2.3709,1.0748,0.6535,,0.6283,2.1894,0.4842,5.54,,9.0179,2.9836,7.7853
2017/2/7,-0.7937,1.511,1.138,-1.4909,-1.2002,2.2346,3.5354,0.5671,-0.5389,-0.4505,-0.0514,0.1339,-0.1466,-0.4093,-0.4878,1.4323,-1.7371,-0.8262,,-0.1377,2.6721,-0.2315,0.9887,,0.4438,0,-0.5848,-2.8523,,-0.4912,2.1612,-1.1593,1.3705,1.3485,1.7185,3.1675,0.358,1.0681,2.525,2.1761,1.1681,0.8912,0.5314,0.3515,0.702,3.4329,0.0808,0.2233,2.0207,2.7656,,0.8078,2.2238,0.6931,1.2204,,0.3193,0.837,0.5114,13.9232,,1.6499,39.9167,1.8882,7534059690,6207403057,11034070391,7638015487,21217770736,4913143982,6311892875,5741323954,5072224570,4096661318,3225069313,4654390334,3105932449,1674328000,7534059690,6207403057,1832663975,1014016000,,4405143210,8017281693,6510018812,12034956555,,33495070000,3134700000,82818900000,1426478200,,2517533876,1589060800,1480080000,35.8535,16.71,30.6546,25.2239,16.7122,127.3328,78.2467,174.0629,58.378,378.0779,46.6129,54.1706,69.1749,98.8549,12.9363,7.7886,69.2599,93.5737,,36.3511,23.5336,59.4125,24.5275,,18.9197,-97.2806,19.6602,44.1215,,71.3579,38.4522,55.6258,9.5517,4.933,4.4324,3.0776,2.9955,2.5778,3.1377,6.6619,2.1873,3.7672,1.7703,4.1359,2.6515,2.5933,3.4464,2.2993,6.8823,6.8115,,2.3172,4.8697,1.7305,1.8301,,1.2193,2.5711,1.498,5.727,,4.9843,7.1542,6.7638,3.6404,2.7743,1.613,1.3686,2.6512,1.09,3.8259,7.0405,5.4426,12.6866,1.8762,5.8362,3.3657,2.0912,1.3135,1.2931,22.8832,10.7036,,1.2313,2.4342,1.0724,0.6599,,0.6311,2.1894,0.4814,5.382,,8.9736,3.0481,7.695
2017/2/8,-0.6,-0.2706,0.6897,1.5676,0.5206,-0.5464,-0.4878,-0.282,0.774,0.1131,1.0277,2.2727,1.4684,1.1644,0.9804,0.5135,0.7388,0.9846,,0.1379,-0.8008,1.6241,1.2587,,0.2946,0.3876,-0.1961,-0.1753,,3.914,2.6192,1.3999,1.2469,0.8502,0.7206,3.6585,0.3126,0.8282,1.7878,1.41,1.3521,1.9634,0.4621,0.7914,0.9019,3.4126,0.3377,0.1392,1.9299,3.045,,0.9519,1.2229,1.1731,1.0911,,0.4121,1.2088,0.6522,11.6137,0.05,5.0141,36.8212,2.4244,7488855332,6190603590,11110167428,7757746541,21328232015,4886296200,6281103153,5725136011,5111483274,4101295550,3258214938,4760171932,3151540855,1693823600,7488855332,6190603590,1846203445,1024000000,,4411219270,7953079237,6615749976,12186445519,,33593730000,3146850000,82656510000,1423977800,510502948,2616069228,1630681600,1500800000,35.6384,16.6647,30.866,25.6193,16.7992,126.637,77.865,173.5721,58.8299,378.5056,47.092,55.4018,70.1907,100.0059,13.1081,7.8555,69.7716,94.4951,,36.4013,23.3452,60.3775,24.8362,,18.9754,-97.6577,19.6217,44.0441,33.8573,74.1508,39.4594,56.4045,9.4944,4.9196,4.463,3.1259,3.0111,2.5637,3.1224,6.6432,2.2042,3.7715,1.7885,4.2299,2.6905,2.6235,3.4921,2.319,6.9332,6.8785,,2.3204,4.8307,1.7586,1.8531,,1.2229,2.5811,1.4951,5.717,5.3335,5.1794,7.3416,6.8585,3.6186,2.7668,1.6242,1.3901,2.665,1.0841,3.8072,7.0207,5.4847,12.7009,1.8955,5.9688,3.4151,2.1156,1.3309,1.3042,23.0523,10.809,,1.233,2.4147,1.0898,0.6682,,0.6329,2.1979,0.4804,5.3726,6.7026,9.3248,3.1279,7.8028
2017/2/9,-0.1006,-0.6784,-0.1802,-0.7983,3.2801,1.3736,0.1401,0.2828,1.2289,10.0565,-0.2543,1.6993,2.1708,1.8957,-0.4854,0.3831,1.2834,1.55,,2.2039,2.7245,0.4566,1.7956,,2.0558,1.0296,2.3576,-2.2388,10.02,0.1018,-1.0144,0.5597,1.5109,1.4135,0.811,4.3909,1.0562,0.7859,1.4662,1.8414,1.6267,3.6239,0.6172,1.2176,1.3578,5.0075,0.0445,0.1599,2.2354,4.8351,,1.4098,2.6069,1.3554,1.6412,,0.7726,2.0824,1.2401,11.6056,0.0117,3.4386,22.0539,2.5692,7481321272,6148604922,11090141892,7695816685,22027820118,4953415654,6289900217,5741323954,5174297200,4513742221,3249928531,4841063743,3219953464,1725934000,7481321272,6148604922,1869897518,1039872000,,4508436223,8169762526,6645958880,12405262911,,34284350000,3179250000,84605190000,1392097700,561655548,2618732346,1614140000,1509200000,35.6026,16.5517,30.8103,25.4148,17.3502,128.3765,77.9741,174.0629,59.5528,416.57,46.9722,56.3432,71.7144,101.9018,13.0171,7.869,70.667,95.9597,,37.2035,23.9812,60.6532,25.2822,,19.3655,-98.6631,20.0842,43.0581,37.2498,74.2263,39.0591,56.7202,9.4849,4.8862,4.4549,3.1009,3.1098,2.5989,3.1267,6.6619,2.2313,4.1507,1.7839,4.3018,2.7489,2.6732,3.4679,2.323,7.0221,6.9851,,2.3716,4.9623,1.7667,1.8864,,1.248,2.6076,1.5303,5.589,5.8679,5.1846,7.2671,6.8969,3.6149,2.748,1.6212,1.379,2.7524,1.099,3.8125,7.0405,5.5521,13.9782,1.8906,6.0703,3.4892,2.1557,1.3217,1.3065,23.3481,10.9766,,1.2602,2.4805,1.0947,0.6802,,0.646,2.2205,0.4918,5.2523,7.3742,9.3343,3.0962,7.8464
2017/2/10,2.6183,-0.888,6.1033,3.4335,4.931,1.084,0.6993,-1.6917,-0.0759,4.0041,1.1219,-0.1285,-0.4249,0.1329,0.7317,0,-2.3015,-1.5756,,0.5391,1.8664,2.9545,4.3419,,4.1727,0.7643,0.5758,-2.9187,10.0182,-1.0508,-1.719,-1.3358,4.3806,0.9186,3.2374,6.756,2.9406,1.7974,1.8308,2.117,1.6563,15.3891,0.8793,0.5765,0.8882,5.042,0.7181,0.1215,2.2913,3.3292,,1.8929,3.4143,3.2099,4.198,,1.6873,1.9492,1.649,11.6726,0.0356,2.8085,16.5998,2.3669,7677206824,6094006654,11767005012,7960050735,23114022698,5007111216,6333885533,5644196293,5170371330,4694477279,3286388719,4834841296,3206270942,1728227600,7677206824,6094006654,1826861345,1023488000,,4532740462,8322243359,6842316756,12943890337,,35714920000,3203550000,85092360000,1351466200,617923408,2591213464,1586392800,1489040000,36.5347,16.4047,32.6908,26.2874,18.2057,129.7681,78.5194,171.1183,59.5076,433.2499,47.4992,56.2708,71.4097,102.0372,13.1353,7.8828,69.0406,94.4478,,37.4041,24.4288,62.4452,26.3799,,20.1735,-99.4172,20.1999,41.8013,40.9815,73.4463,38.3876,55.9625,9.7332,4.8428,4.7268,3.2074,3.2632,2.6271,3.1486,6.5492,2.2296,4.3169,1.8039,4.2963,2.7372,2.6768,3.4994,2.3271,6.8605,6.8751,,2.3844,5.0549,1.8189,1.9683,,1.3001,2.6276,1.5391,5.4258,6.4558,5.1302,7.1422,6.8047,3.7096,2.7236,1.7202,1.4263,2.8881,1.1109,3.8392,6.9214,5.5479,14.5379,1.9118,6.0625,3.4744,2.1585,1.3337,1.3088,22.8107,10.8036,,1.267,2.5268,1.1271,0.7098,,0.6729,2.2375,0.4946,5.099,8.113,9.2362,3.043,7.7416
2017/2/13,1.3739,1.4473,2.3145,-0.5187,3.0267,0.134,1.0417,0.3824,0.9871,-3.4551,0.6556,0,1.5647,0.2654,0.9685,0.1272,0.6353,1.6008,,1.0724,0,0.4415,0.9103,,2.7624,-0.2528,0.3817,2.3589,10.0166,-0.3083,4.0027,1.3915,3.0334,1.0531,2.6989,4.5581,2.2202,1.4895,1.3884,0.989,1.0308,6.6582,0.8461,0.4277,1.3224,3.6775,0.5115,0.2561,2.1882,2.9976,,1.4048,1.6945,1.5603,3.0805,,1.7343,1.5897,0.8728,10.6389,0.0559,2.09,22.2092,2.6962,7782683660,6182203856,12039352303,7918764164,23813610800,5013823162,6399863507,5665780218,5221407645,4532279150,3307933375,4834841296,3256440188,1732814800,7782683660,6182203856,1838466605,1039872000,,4581348938,8322243359,6872525660,13061715086,,36701520000,3195450000,85417140000,1383346300,679818054,2583224111,1649891200,1509760000,37.0367,16.6421,33.4474,26.1511,18.7568,129.9421,79.3373,171.7726,60.095,418.2808,47.8106,56.2708,72.527,102.308,13.2773,7.9017,69.4792,95.9597,,37.8052,24.4288,62.7209,26.62,,20.7308,-99.1659,20.277,42.7874,45.0865,73.2198,39.9242,56.7413,9.8669,4.9129,4.8362,3.1907,3.3619,2.6306,3.1814,6.5743,2.2516,4.1678,1.8158,4.2963,2.78,2.6839,3.5372,2.3327,6.9041,6.9851,,2.4099,5.0549,1.8269,1.9862,,1.336,2.6209,1.545,5.5538,7.1024,5.1143,7.4281,6.8994,3.7605,2.763,1.76,1.4189,2.9756,1.1124,3.8792,6.9479,5.6027,14.0356,1.9244,6.0625,3.5287,2.1643,1.3481,1.3119,22.9557,10.9766,,1.2806,2.5268,1.1321,0.7162,,0.6915,2.2318,0.4965,5.2193,8.9257,9.2077,3.1648,7.8493
2017/2/14,-0.7744,-0.6793,1.7631,3.7018,0.5412,-1.071,0.8935,1.2381,0.3008,0.9202,0,-0.5148,-1.5406,-1.456,-0.4796,-0.6353,-0.8417,0.6155,,-0.1326,-1.4465,-0.6593,1.8041,,2.1505,0.507,1.711,2.2142,10.0075,1.2027,-0.4528,0.2967,1.6963,0.8858,2.2266,4.1015,1.6896,1.0535,1.7331,1.2233,1.2064,4.6293,0.4863,0.4314,1.6301,2.25,0.0545,0.1052,1.7349,3.549,,1.2702,1.6106,1.0849,2.1502,,1.1709,1.2871,0.9416,12.5575,0.0708,3.9608,20.5188,2.2963,7722411182,6140205189,12251622986,8211898813,23942482293,4960127599,6457044418,5735927973,5237111127,4573987241,3307933375,4809951508,3206270942,1707585200,7722411182,6140205189,1822992925,1046272000,,4575272879,8201863754,6827212304,13297364585,,37490800000,3211650000,86878650000,1413976200,747851012,2614293817,1642420800,1514240000,36.7499,16.5291,34.0371,27.1191,18.8583,128.5505,80.0461,173.8993,60.2758,422.13,47.8106,55.9811,71.4097,100.8184,13.1934,7.8394,68.8944,96.5503,,37.755,24.0755,62.3074,27.1003,,21.1766,-99.6686,20.6239,43.7348,49.5985,74.1005,39.7434,56.9096,9.7905,4.8796,4.9215,3.3088,3.3801,2.6025,3.2098,6.6557,2.2584,4.2061,1.8158,4.2741,2.7372,2.6448,3.5148,2.3143,6.846,7.0281,,2.4067,4.9818,1.8149,2.022,,1.3647,2.6342,1.5715,5.6768,7.8132,5.1759,7.3945,6.9199,3.7314,2.7443,1.791,1.4715,2.9917,1.1005,3.9139,7.0339,5.6195,14.1647,1.9244,6.0313,3.4744,2.1327,1.3396,1.3016,22.7624,11.0441,,1.2789,2.4903,1.1246,0.7291,,0.7064,2.2431,0.505,5.3348,9.8189,9.3185,3.1505,7.8726
2017/2/15,-0.5854,-0.4788,-2.7133,-0.4525,-1.3841,-1.0825,-1.9755,-1.1289,-2.1739,1.1145,-1.9038,-1.9405,-2.5605,-2.3506,0,-1.6624,-1.6711,0.8808,,-1.5936,-1.6634,-0.4425,-3.038,,-1.0526,-0.8827,-2.9907,1.4589,9.9863,-1.4941,2.1767,0.5178,1.7154,0.6966,1.4751,3.5023,1.5548,0.819,1.233,1.4997,1.0548,8.6032,0.6844,0.574,1.4676,3.9919,0.05,0.248,1.9518,6.0257,,1.2179,1.4699,1.1828,1.9854,,0.9717,1.7152,0.9055,24.1246,0.1119,2.7671,33.8181,4.014,7677206824,6110806121,11919199087,8174740900,23611098455,4906432036,6329487001,5671176199,5123260885,4624963795,3244956688,4716614803,3124175811,1667447200,7677206824,6110806121,1792529118,1055488000,,4502360164,8065433535,6797003400,12893394016,,37096160000,3183300000,84280410000,1434604500,822533808,2575234758,1678172000,1522080000,36.5347,16.4499,33.1136,26.9964,18.5973,127.1589,78.4648,171.9362,58.9654,426.8346,46.9003,54.8948,69.5813,98.4486,13.161,7.6902,67.7431,97.4008,,37.1534,23.675,62.0317,26.277,,20.9537,-98.7888,20.0071,44.3728,54.5516,72.9934,40.6085,57.2043,9.7332,4.8562,4.788,3.2939,3.3333,2.5743,3.1464,6.5805,2.2093,4.253,1.7812,4.1912,2.6671,2.5827,3.5062,2.2702,6.7316,7.09,,2.3684,4.8989,1.8068,1.9606,,1.3504,2.611,1.5245,5.7596,8.5935,5.0985,7.5554,6.9557,3.7096,2.7311,1.7424,1.4648,2.9503,1.0886,3.8365,6.9545,5.4974,14.3226,1.8877,5.9142,3.3854,2.0826,1.3363,1.2768,22.3821,11.1414,,1.2585,2.4488,1.1196,0.707,,0.6989,2.2233,0.4899,5.4127,10.7994,9.1792,3.219,7.9134
2017/2/16,0.7851,0,-0.1008,0.9091,0.2729,1.2312,1.5983,-0.666,0.5364,-1.3026,1.7875,2.6385,0.8759,0.8941,0.9639,0.5202,2.0502,-1.1157,,4.3185,0.4975,2.4444,5.0914,,1.4628,0.7634,0.9634,-2.0044,10.0124,0.2758,-2.3529,-0.0736,1.1282,0.4887,0.8992,2.6429,1.1801,0.7224,0.8744,1.218,0.7026,4.5737,0.7457,0.831,0.9806,2.3199,0.0697,0.1867,2.3574,3.3329,,2.7254,0.8613,2.1797,3.4552,,0.765,1.2963,0.7476,11.8,0.3022,1.4527,23.0633,2.4553,7737479302,6110806121,11907183765,8249056726,23675534201,4966839544,6430653228,5633404331,5150741978,4564718776,3302961531,4841063743,3151540855,1682355600,7737479302,6110806121,1829279108,1043712000,,4696794071,8105560070,6963152372,13549846191,,37638790000,3207600000,85092360000,1405849900,904889494,2582336405,1638685600,1520960000,36.8216,16.4499,33.0802,27.2418,18.648,128.7244,79.719,170.7911,59.2817,421.2746,47.7387,56.3432,70.1907,99.3288,13.2847,7.7283,69.132,96.3141,,38.7578,23.7928,63.548,27.6148,,21.2602,-99.5429,20.1999,43.4834,60.0135,73.1947,39.653,57.1622,9.8096,4.8562,4.7831,3.3238,3.3424,2.606,3.1967,6.5367,2.2212,4.1976,1.813,4.3018,2.6905,2.6057,3.5392,2.2815,6.8696,7.0109,,2.4707,4.9233,1.851,2.0604,,1.3701,2.6309,1.5391,5.6442,9.4539,5.1126,7.3776,6.9506,3.7387,2.7311,1.7407,1.4781,2.9583,1.102,3.8979,6.9082,5.5268,14.136,1.9215,6.0703,3.4151,2.1012,1.3489,1.2831,22.8409,11.0171,,1.3129,2.461,1.147,0.743,,0.7092,2.2403,0.4946,5.3042,11.8807,9.2046,3.1433,7.9076
2017/2/17,-2.8238,-1.7182,2.6572,-4.2042,-1.7107,-1.4865,1.9836,0.5747,-1.5244,-1.8274,-1.3046,5.7841,-1.1577,-0.9543,-1.432,-1.2937,-0.0793,-2.6,,-2.7167,-1.6832,-1.9523,-2.6087,,-2.4902,-1.3889,-2.8626,3.2459,10.0057,2.2001,-5.6008,-1.6937,2.1968,1.1535,1.4118,3.0962,0.6911,0.7601,2.6627,1.0155,0.9367,3.3151,0.4797,3.4359,0.8836,2.3393,0.0924,0.2095,2.3363,3.3953,,1.8386,1.7444,1.6328,1.7892,,0.7414,1.4499,0.7686,20.8577,0.4233,6.7145,16.8283,2.9804,7518991571,6005809453,12223587235,7902249536,23270509510,4893008146,6558210645,5665780218,5072224570,4481302595,3259872219,5121073856,3115054130,1666300400,7518991571,6005809453,1827828450,1016576000,,4569196819,7969129851,6827212304,13196371943,,36701520000,3163050000,82656510000,1451482200,995429596,2639149581,1546906400,1495200000,35.7818,16.1673,33.9592,26.0965,18.329,126.811,81.3002,171.7726,58.378,413.5762,47.1159,59.6022,69.3781,98.3809,13.0632,7.6101,69.0771,93.81,,37.7049,23.3923,62.3074,26.8945,,20.7308,-98.1604,19.6217,44.8948,66.0183,74.805,37.4322,56.194,9.5326,4.7728,4.9102,3.1841,3.2853,2.5672,3.2601,6.5743,2.1873,4.1209,1.7894,4.5506,2.6593,2.5809,3.4802,2.2466,6.8641,6.8286,,2.4035,4.8404,1.8149,2.0067,,1.336,2.5944,1.4951,5.8274,10.3998,5.2251,6.9644,6.8329,3.6331,2.6842,1.7869,1.416,2.9077,1.0856,3.9752,6.9479,5.4426,13.8777,1.8964,6.4214,3.3755,2.0812,1.3264,1.2635,22.8228,10.7307,,1.2772,2.4196,1.1246,0.7236,,0.6915,2.2092,0.4804,5.4764,13.0695,9.4071,2.9672,7.7736
