ÈÕÆÚ,000628.SZ,002949.SZ,300492.SZ,300500.SZ,300668.SZ,300675.SZ,300746.SZ,300778.SZ,600170.SH,600491.SH,600629.SH,600769.SH,600846.SH,600939.SH,601668.SH,601789.SH,603017.SH,603887.SH,000628.SZ,002949.SZ,300492.SZ,300500.SZ,300668.SZ,300675.SZ,300746.SZ,300778.SZ,600170.SH,600491.SH,600629.SH,600769.SH,600846.SH,600939.SH,601668.SH,601789.SH,603017.SH,603887.SH,000628.SZ,002949.SZ,300492.SZ,300500.SZ,300668.SZ,300675.SZ,300746.SZ,300778.SZ,600170.SH,600491.SH,600629.SH,600769.SH,600846.SH,600939.SH,601668.SH,601789.SH,603017.SH,603887.SH,000628.SZ,002949.SZ,300492.SZ,300500.SZ,300668.SZ,300675.SZ,300746.SZ,300778.SZ,600170.SH,600491.SH,600629.SH,600769.SH,600846.SH,600939.SH,601668.SH,601789.SH,603017.SH,603887.SH,000628.SZ,002949.SZ,300492.SZ,300500.SZ,300668.SZ,300675.SZ,300746.SZ,300778.SZ,600170.SH,600491.SH,600629.SH,600769.SH,600846.SH,600939.SH,601668.SH,601789.SH,603017.SH,603887.SH,000628.SZ,002949.SZ,300492.SZ,300500.SZ,300668.SZ,300675.SZ,300746.SZ,300778.SZ,600170.SH,600491.SH,600629.SH,600769.SH,600846.SH,600939.SH,601668.SH,601789.SH,603017.SH,603887.SH
2019/6/14,-2.3787,-10.0152,-4.9044,-5.9026,-4.9612,-5.7855,-4.1958,-7.7964,-1.5873,-1.9802,-1.4108,0.8696,-3.8976,-3.1558,-0.3478,-2.8169,-0.695,-0.2392,1.2966,34.5609,3.6506,2.8342,6.8623,4.485,4.7754,22.6908,0.2692,0.5712,0.141,1.1218,2.2926,0.7598,0.1995,1.4063,0.8815,0.7319,1928678288,1162991600,826114752.3,2524343412,791330895,1523793963,1165596000,804200000,31571304936,10601222628,4429739639,2174867760,5391691883,2011016117,2.35738E+11,4040971200,3471259548,1383881554,58.3762,36.8705,71.1771,25.6544,23.1837,80.0021,45.721,32,11.9158,11.4958,20.0656,427.0754,17.8981,22.5941,6.2904,18.4057,21.0343,59.4572,3.9322,7.9261,6.0445,2.2498,4.7473,6.2502,3.7919,9.7745,1.0659,1.0934,1.9602,42.0488,2.3575,1.285,0.986,1.4777,2.0014,4.9878,3.3525,5.0757,8.8152,2.6196,5.672,6.9785,3.6618,7.2201,0.1942,0.5245,0.8874,58.2709,1.6419,0.191,0.2006,0.26,1.8959,3.4051
2019/6/17,-0.2924,3.2884,0.9178,-0.1827,-0.6525,-1.1646,0.365,0.4476,1.6129,-0.5772,-1.8519,-10,-0.1159,1.4257,-0.1745,-0.2415,4.1213,-0.5995,0.5937,32.6828,2.9718,1.5043,2.8914,1.4813,2.0949,8.8151,0.2753,0.4515,0.16,1.9927,1.0489,0.5454,0.1651,0.8226,2.5888,0.4423,1923038878,1201235000,833697099.3,2519731335,786167235,1506047289,1169850000,807800000,32080519532,10540032310,4347707424,1957380984,5385444268,2039686408,2.35327E+11,4031210400,3614320789,1375584902,58.2055,38.0829,71.8304,25.6075,23.0324,79.0703,45.8878,32.1433,12.108,11.4294,19.6941,384.3679,17.8774,22.9162,6.2794,18.3613,21.9012,59.1007,3.9207,8.1868,6.1,2.2456,4.7163,6.1774,3.8058,9.8182,1.0831,1.0871,1.9239,37.8439,2.3547,1.3033,0.9843,1.4741,2.0838,4.9579,3.3427,5.2426,8.8961,2.6148,5.635,6.8973,3.6752,7.2524,0.1974,0.5215,0.871,52.4438,1.64,0.1937,0.2002,0.2594,1.974,3.3846
2019/6/18,0.0978,2.9388,4.4608,0.6711,1.04,0.2142,1.3333,2.3768,-0.2646,-0.2903,0.2573,-1.341,-0.9281,0.8032,-0.6993,2.9056,-3.6594,0.2413,0.7426,35.3456,6.2942,1.3096,2.721,1.6935,2.1197,12.1009,0.1601,0.3536,0.0772,1.9861,0.9505,0.9089,0.1407,1.8824,1.5993,0.5508,1924918682,1236536600,870886705.7,2536642284,794343030,1509273957,1185448000,827000000,31995650432,10509437151,4358893635,1931132580,5335463347,2056069432,2.33681E+11,4148340000,3482056623,1378903562,58.2624,39.2021,75.0346,25.7794,23.2719,79.2398,46.4997,32.9073,12.076,11.3962,19.7447,379.2135,17.7115,23.1003,6.2355,18.8947,21.0997,59.2433,3.9245,8.4274,6.3721,2.2607,4.7653,6.1907,3.8565,10.0516,1.0802,1.0839,1.9289,37.3365,2.3329,1.3138,0.9774,1.5169,2.0076,4.9699,3.346,5.3967,9.293,2.6324,5.6936,6.912,3.7242,7.4248,0.1968,0.5199,0.8732,51.7405,1.6248,0.1952,0.1988,0.2669,1.9018,3.3928
2019/6/19,0.3906,9.9921,0.6219,-0.2424,-0.1083,0,0.4785,3.2648,0.5305,0.2911,0.941,10.0971,2.6932,0.5976,1.4085,0,0,0.5415,1.0349,42.1415,5.1445,1.3242,2.8697,2.1263,3.5255,18.7158,0.4117,0.4569,0.1823,3.5391,2.3065,1.1183,0.2249,1.5183,1.0375,0.5295,1932437895,1360092200,876302667.8,2530492848,793482420,1509273957,1191120000,854000000,32165388631,10540032310,4399909743,2126120724,5479158495,2068356699,2.36973E+11,4148340000,3482056623,1386370549,58.49,43.1192,75.5012,25.7169,23.2467,79.2398,46.7221,33.9816,12.14,11.4294,19.9305,417.503,18.1885,23.2383,6.3233,18.8947,21.0997,59.5641,3.9398,9.2694,6.4117,2.2552,4.7602,6.1907,3.875,10.3797,1.0859,1.0871,1.947,41.1064,2.3957,1.3217,0.9912,1.5169,2.0076,4.9968,3.3591,5.9359,9.3507,2.626,5.6874,6.912,3.742,7.6672,0.1979,0.5215,0.8815,56.9648,1.6685,0.1964,0.2016,0.2669,1.9018,3.4112
2019/6/20,1.751,-5.6597,-1.4833,0.6075,1.41,0.5879,1.5476,0.4684,1.847,1.5965,1.5254,-2.1164,3.1927,0.7921,1.7361,1.1765,2.1705,0.7181,1.8835,49.5534,4.366,1.1773,3.3577,2.6306,4.103,16.4324,0.5744,0.5433,0.2096,3.1687,3.7643,1.3251,0.3303,1.4897,1.182,0.6456,1966274356,1283115100,863304358.7,2545866438,804670350,1518147294,1209554000,858000000,32759472326,10708305685,4467027010,2081123460,5654091720,2084739723,2.41087E+11,4197144000,3557636147,1396326532,59.5141,40.6788,74.3813,25.8731,23.5745,79.7056,47.4452,34.1408,12.3643,11.6119,20.2345,408.667,18.7692,23.4224,6.4331,19.117,21.5577,59.9919,4.0088,8.7448,6.3166,2.2689,4.8273,6.2271,3.9349,10.4284,1.106,1.1044,1.9767,40.2364,2.4722,1.3321,1.0084,1.5348,2.0512,5.0327,3.4179,5.5999,9.212,2.6419,5.7676,6.9527,3.7999,7.7031,0.2015,0.5298,0.8949,55.7592,1.7218,0.198,0.2051,0.2701,1.9431,3.4357
2019/6/21,0.1912,-0.9553,3.9732,1.57,2.0856,0.6908,0.2345,4.0093,-0.5181,1.4286,1.3356,7.027,3.4254,0.3929,0,1.6279,2.5038,2.3767,1.9524,32.8685,7.28,1.6277,5.3595,5.6662,4.7252,22.5579,0.413,0.7025,0.2591,3.3011,6.503,1.1694,0.2495,1.9129,1.8347,1.0901,1970033963,1270857600,897605452,2585837771,821452245,1528633965,1212390000,892400000,32589734127,10861281481,4526686803,2227364568,5847767790,2092931234,2.41087E+11,4265469600,3646712014,1429513140,59.6279,40.2902,77.3367,26.2793,24.0662,80.2562,47.5565,35.5096,12.3002,11.7778,20.5048,437.3841,19.4121,23.5144,6.4331,19.4282,22.0975,61.4177,4.0165,8.6613,6.5676,2.3046,4.928,6.2701,3.9442,10.8465,1.1003,1.1202,2.0031,43.0638,2.5569,1.3374,1.0084,1.5598,2.1025,5.1523,3.4244,5.5464,9.5781,2.6834,5.8879,7.0007,3.8088,8.012,0.2005,0.5373,0.9069,59.6774,1.7808,0.1987,0.2051,0.2745,1.9917,3.5173
2019/6/24,1.0496,-5.8256,3.1376,-1.843,0.8905,-1.847,-0.9357,0.2913,-0.2604,-0.4225,0.0824,1.6835,-1.0684,-0.3914,0.5119,-1.1628,-0.4441,0.6965,1.5792,26.0063,9.313,1.1541,3.8107,2.7596,2.527,19.1575,0.2626,0.3305,0.2331,2.2461,3.4607,0.839,0.1689,1.1214,0.951,0.5903,1990711801,1196822300,925768455,2538179643,828767430,1500400620,1201046000,895000000,32504865028,10815388742,4530415540,2264862288,5785291638,2084739723,2.42321E+11,4148340000,3630516402,1439469122,60.2538,37.943,79.7631,25.795,24.2805,78.7739,47.1115,35.6131,12.2682,11.728,20.5217,444.7475,19.2047,23.4224,6.466,18.8947,21.9993,61.8454,4.0587,8.1567,6.7737,2.2621,4.9719,6.1543,3.9072,10.8781,1.0974,1.1155,2.0048,43.7888,2.5296,1.3321,1.0136,1.5169,2.0932,5.1882,3.4604,5.2233,9.8786,2.634,5.9403,6.8714,3.7732,8.0353,0.2,0.5351,0.9076,60.6821,1.7618,0.198,0.2062,0.2669,1.9829,3.5418
2019/6/25,-2.7384,2.3761,5.9672,-0.3028,-0.5192,-1.0753,-2.8335,0.7374,0,-0.7072,-0.1646,-3.3113,-0.432,-1.7682,-1.0187,0,-1.487,-2.0173,1.4373,19.0503,12.398,0.7375,3.4322,1.8785,3.9761,28.0903,0.4506,0.3963,0.1934,1.7485,3.189,1.0319,0.1893,1.0071,0.824,0.5835,1936197502,1225259700,981011268.4,2530492848,824464380,1484267280,1167014000,901600000,32504865028,10738900844,4522958066,2189866848,5760301178,2047877920,2.39852E+11,4148340000,3576531028,1410430840,58.6038,38.8446,84.5228,25.7169,24.1544,77.9269,45.7766,35.8757,12.2682,11.6451,20.4879,430.0207,19.1218,23.0082,6.4002,18.8947,21.6722,60.5978,3.9475,8.3505,7.1779,2.2552,4.946,6.0881,3.7965,10.9583,1.0974,1.1076,2.0015,42.3388,2.5186,1.3086,1.0032,1.5169,2.0621,5.0835,3.3656,5.3474,10.4681,2.626,5.9095,6.7975,3.6663,8.0946,0.2,0.5313,0.9061,58.6727,1.7542,0.1945,0.2041,0.2669,1.9534,3.4704
2019/6/26,-0.5825,-2.7211,-1.4722,-1.0328,0.4175,0,0,-5.3461,-1.8277,-0.5698,-0.6024,-1.1986,-1.0846,-0.6,0.1715,-1.1765,-0.5283,0.8824,0.9138,11.7239,10.8593,0.6256,1.813,1.1393,2.0337,19.095,0.3507,0.2521,0.1621,0.9843,1.9174,0.4603,0.1301,0.7088,0.4843,0.3379,1924918682,1191919300,966568702.8,2504357746,827906820,1484267280,1167014000,853400000,31910781333,10677710526,4429739635,2163618444,5697825026,2035590652,2.40264E+11,4099536000,3557636147,1422875818,58.2624,37.7876,83.2784,25.4513,24.2553,77.9269,45.7766,33.9577,12.0439,11.5787,20.0656,424.8664,18.9144,22.8702,6.4111,18.6725,21.5577,61.1325,3.9245,8.1233,7.0722,2.2319,4.9667,6.0881,3.7965,10.3724,1.0773,1.1013,1.9602,41.8313,2.4913,1.3007,1.005,1.4991,2.0512,5.1284,3.346,5.2019,10.314,2.5989,5.9342,6.7975,3.6663,7.6618,0.1963,0.5283,0.8874,57.9695,1.7351,0.1933,0.2044,0.2638,1.9431,3.501
2019/6/27,1.6602,-0.4525,-1.9425,-0.2455,-0.2079,-0.2174,-0.486,-0.8906,0.266,0,-1.3131,0.8666,0.2193,-1.006,0.3425,0.2381,0.2276,0.4082,1.5094,12.6093,8.4659,0.898,2.6714,1.3294,2.2818,13.0256,0.2412,0.3299,0.333,1.1666,2.1258,0.9363,0.1639,0.848,0.4252,0.3998,1956875339,1186526000,947793367.5,2498208310,826185600,1481040612,1161342000,845800000,31995650432,10677710526,4371571337,2182367304,5710320256,2015111873,2.41087E+11,4109296800,3565733953,1428683474,59.2296,37.6166,81.6608,25.3888,24.2048,77.7575,45.5541,33.6553,12.076,11.5787,19.8022,428.5481,18.9559,22.6401,6.4331,18.7169,21.6068,61.382,3.9897,8.0865,6.9348,2.2265,4.9564,6.0749,3.7781,10.2801,1.0802,1.1013,1.9345,42.1938,2.4968,1.2876,1.0084,1.5026,2.0558,5.1493,3.4016,5.1784,10.1136,2.5925,5.9218,6.7827,3.6485,7.5936,0.1968,0.5283,0.8758,58.4718,1.7389,0.1914,0.2051,0.2644,1.9475,3.5153
2019/6/28,0.5764,-5.7025,-5.6762,-2.5231,-0.9896,-2.9412,-1.6484,5.9352,-0.2653,-1.1461,-1.2282,-0.3436,-2.954,-0.6098,-1.8771,-1.6627,-2.0439,-0.9872,1.2754,13.1123,6.4971,1.0402,2.3224,2.7548,2.6003,25.7307,0.2329,0.2589,0.242,1.0972,2.4591,0.6765,0.2462,0.7843,0.5841,0.7132,1968154160,1118864600,893994810.6,2435176593,818009805,1437480594,1142199000,896000000,31910781333,10555329890,4317877523,2174867760,5541634647,2002824606,2.36561E+11,4040971200,3492853698,1414579166,59.571,35.4715,77.0256,24.7482,23.9653,75.4705,44.8032,35.6529,12.0439,11.446,19.5589,427.0754,18.3959,22.5021,6.3123,18.4057,21.1651,60.7761,4.0127,7.6254,6.5412,2.1703,4.9073,5.8962,3.7158,10.8902,1.0773,1.0886,1.9107,42.0488,2.423,1.2798,0.9895,1.4777,2.0138,5.0985,3.4212,4.8831,9.5395,2.5271,5.8632,6.5832,3.5883,8.0443,0.1963,0.5222,0.865,58.2709,1.6876,0.1902,0.2013,0.26,1.9077,3.4806
2019/7/1,0.7641,2.1911,0.6866,2.2727,2.3672,1.7957,2.8554,0.7813,1.3298,2.029,3.4197,0,4.9605,2.454,2.087,3.3816,4.6368,10.0293,2.1228,8.8686,3.4181,0.9378,3.2099,2.2685,3.2278,28.9613,0.4317,0.4821,0.3097,1.1322,4.9588,0.879,0.2803,1.5597,1.4848,2.4937,1983192587,1143379600,1499986096,2490521515,868138388.9,1463293938,1044324250,903000000,32335126829,10769496003,4465535511,2174867760,5816529714,2051973676,2.41498E+11,4177622400,3654809820,1556451915,60.0262,36.2487,77.5544,25.3107,24.5326,76.8257,46.0825,35.9314,12.2041,11.6782,20.2278,427.0754,19.3084,23.0543,6.4441,19.0281,22.1465,66.8715,4.0433,7.7925,6.5861,2.2196,5.0235,6.0021,3.8219,10.9753,1.0917,1.1107,1.9761,42.0488,2.5432,1.3112,1.0101,1.5276,2.1072,5.6098,3.4473,4.9901,9.605,2.5845,6.002,6.7015,3.6908,8.1071,0.1989,0.5328,0.8946,58.2709,1.7713,0.1949,0.2055,0.2688,1.9961,3.8297
2019/7/2,-0.5687,0.2573,0.9226,-0.4938,0.7194,0,0.1811,3.433,0.7874,-0.142,-0.3006,-1.8966,-1.2889,-1.1976,0.6814,-0.9346,0.3693,-3.3049,1.0571,8.3137,2.2762,0.6223,2.662,1.5562,2.6402,29.2525,0.4298,0.2537,0.1911,0.9201,3.4254,0.6667,0.236,1.1316,1.1867,4.4499,1971913767,1146321400,1513824716,2478222644,874383988.8,1463293938,1046215000,934000000,32589734127,10754198424,4452112058,2133620268,5741558332,2027399141,2.43144E+11,4138579200,3668306163,1505012673,59.6848,36.342,78.2699,25.1857,24.7091,76.8257,46.1659,37.1649,12.3002,11.6617,20.167,418.9757,19.0596,22.7782,6.488,18.8503,22.2283,64.6615,4.0203,7.8125,6.6469,2.2086,5.0596,6.0021,3.8288,11.3521,1.1003,1.1092,1.9701,41.2514,2.5104,1.2955,1.017,1.5134,2.115,5.4244,3.4277,5.0029,9.6936,2.5717,6.0452,6.7015,3.6975,8.3855,0.2005,0.532,0.8919,57.1657,1.7484,0.1925,0.2069,0.2663,2.0035,3.7031
2019/7/3,-0.9533,-0.4705,-2.8219,-0.8065,-2.2959,-0.7718,4.3373,-1.9272,0,-0.7112,-1.005,-1.2302,-1.8498,-0.404,0.5076,-0.9434,-1.3245,-2.0397,1.112,7.3478,2.0849,0.4139,2.9371,1.3789,10.0666,27.7778,0.3726,0.2167,0.1907,0.6288,2.2263,0.5756,0.2099,0.7571,0.9516,2.0322,1953115733,1140928100,1471105497,2458236977,854308846.2,1452000600,1091593000,916000000,32589734127,10677710526,4407367213,2107371864,5635348874,2019207629,2.44378E+11,4099536000,3619719327,1474315060,59.1158,36.171,76.0612,24.9826,24.1418,76.2328,48.1683,36.4487,12.3002,11.5787,19.9643,413.8213,18.707,22.6861,6.5209,18.6725,21.9339,63.3426,3.982,7.7758,6.4593,2.1908,4.9435,5.9557,3.9949,11.1333,1.1003,1.1013,1.9503,40.7439,2.464,1.2902,1.0222,1.4991,2.087,5.3138,3.395,4.9794,9.4201,2.551,5.9064,6.6497,3.8578,8.2238,0.2005,0.5283,0.8829,56.4624,1.7161,0.1917,0.2079,0.2638,1.977,3.6276
2019/7/4,0.2887,-4.6841,-1.636,-0.5629,0.2089,-0.1667,-1.5589,2.5983,0.5208,0.8596,0.5076,1.4235,0.6652,0.2028,1.8519,0.4762,-0.9694,-1.238,0.7473,11.243,1.6795,0.4951,1.6082,1.1667,11.4283,24.0705,0.3533,0.3871,0.2344,1.1669,1.9827,0.7109,0.4782,0.7275,0.7256,1.0963,1958755143,1087485400,1447038332,2444400746,856093303.3,1449580599,1074576250,939800000,32759472326,10769496003,4429739635,2137370040,5672834565,2023303385,2.48904E+11,4119057600,3584628834,1456062426,59.2865,34.4767,74.8168,24.8419,24.1922,76.1057,47.4174,37.3957,12.3643,11.6782,20.0656,419.712,18.8314,22.7321,6.6417,18.7614,21.7213,62.5584,3.9935,7.4115,6.3536,2.1785,4.9538,5.9458,3.9326,11.4226,1.106,1.1107,1.9602,41.3238,2.4804,1.2929,1.0411,1.5062,2.0667,5.248,3.4048,4.7461,9.266,2.5366,5.9187,6.6387,3.7977,8.4375,0.2015,0.5328,0.8874,57.2662,1.7275,0.1921,0.2118,0.265,1.9578,3.5827
2019/7/5,0.1919,4.0126,0.3742,0.566,0.4169,0.2226,-1.2317,0.9151,0.5181,0.2841,0,-0.8772,-0.3304,0,-0.4959,0.237,1.8072,0.9117,1.096,14.2785,1.4024,0.3396,1.259,0.887,6.2633,25.193,0.3098,0.2881,0.1514,0.5989,1.2574,0.474,0.2073,0.7916,0.7696,0.6989,1962514750,1131122100,1452453444,2458236977,859662217.6,1452807267,1061341000,948400000,32929210525,10800091162,4429739635,2118621180,5654091720,2023303385,2.47669E+11,4128818400,3649411282,1469337069,59.4003,35.8601,75.0968,24.9826,24.2931,76.2751,46.8334,37.7379,12.4283,11.7114,20.0656,416.0303,18.7692,22.7321,6.6087,18.8058,22.1138,63.1287,4.0012,7.7089,6.3774,2.1908,4.9744,5.959,3.8842,11.5271,1.1117,1.1139,1.9602,40.9614,2.4722,1.2929,1.0359,1.5098,2.1041,5.2958,3.4114,4.9366,9.3007,2.551,5.9434,6.6534,3.7509,8.5147,0.2026,0.5343,0.8874,56.7638,1.7218,0.1921,0.2107,0.2657,1.9932,3.6153
2019/7/8,-4.2146,-5.2016,-4.1011,-4.1901,-3.425,-3.387,-4.0974,-6.5795,-1.8041,-3.3994,-2.4242,-5.6637,-4.9724,-3.4413,-2.1595,-2.1277,-1.6272,-2.3715,1.8731,9.717,2.0945,0.7405,2.2685,1.6469,4.5181,19.8863,0.4538,0.443,0.2691,0.9976,2.1026,1.1848,0.2336,1.0226,0.9911,1.0391,1879803400,1072286100,1392887209,2355233927,830218675.1,1403600580,1017853750,886000000,32335126829,10432949253,4322352008,1998628476,5372949038,1953675536,2.42321E+11,4040971200,3590027371,1434491131,56.8969,33.9949,72.017,23.9358,23.461,73.6917,44.9144,35.2549,12.2041,11.3133,19.5792,392.4676,17.8359,21.9499,6.466,18.4057,21.754,61.6316,3.8325,7.3079,6.1159,2.099,4.8041,5.7572,3.725,10.7687,1.0917,1.076,1.9127,38.6414,2.3493,1.2484,1.0136,1.4777,2.0698,5.1702,3.2676,4.6798,8.9192,2.4441,5.7399,6.4281,3.5972,7.9545,0.1989,0.5162,0.8659,53.5489,1.6362,0.1855,0.2062,0.26,1.9608,3.5296
2019/7/9,0.6,-2.1948,-0.3888,0.3264,1.2896,-0.4598,0.9288,-2.2122,-1.3123,-1.173,0.5176,1.8762,0.2326,0.2096,-1.3582,0.2415,0.2256,0.7519,0.8358,6.9875,1.0485,0.3933,1.6177,0.8866,2.4519,14.4885,0.2604,0.2457,0.1266,0.4633,1.0931,0.5413,0.1613,0.571,1.1623,0.5622,1891082220,1048751700,1387472097,2362920722,840925417.8,1397147244,1027307500,866400000,31910781333,10310568617,4344724430,2036126196,5385444268,1957771292,2.3903E+11,4050732000,3598125177,1445276778,57.2382,33.2487,71.7371,24.0139,23.7636,73.3529,45.3316,34.475,12.0439,11.1806,19.6805,399.8309,17.8774,21.9959,6.3782,18.4502,21.803,62.095,3.8555,7.1476,6.0921,2.1059,4.866,5.7307,3.7596,10.5305,1.0773,1.0634,1.9226,39.3664,2.3547,1.251,0.9998,1.4812,2.0745,5.2091,3.2872,4.5771,8.8846,2.4521,5.8139,6.3985,3.6306,7.7785,0.1963,0.5101,0.8704,54.5536,1.64,0.1859,0.2034,0.2606,1.9652,3.5561
2019/7/10,-0.994,-1.122,-0.3469,-0.1952,0.0531,-1.4434,-1.6564,-2.5162,0.7979,-0.7418,-1.6478,-1.4733,-1.8561,-0.8368,-0.6885,-1.4458,0.6752,0.5166,0.6735,5.0903,0.7975,0.2416,1.1232,0.9734,2.8336,11.5014,0.2247,0.1699,0.1092,0.5698,1.2766,0.439,0.134,0.5842,1.0234,0.6494,1872284186,1036984500,1382658664,2358308645,841371532.1,1376980569,1010290750,844600000,32165388631,10234080719,4273132678,2006128020,5285482425,1941388268,2.37384E+11,3992167200,3622418595,1452743765,56.6693,32.8757,71.4882,23.967,23.7762,72.2941,44.5807,33.6076,12.14,11.0976,19.3563,393.9402,17.5456,21.8118,6.3343,18.1834,21.9503,62.4158,3.8172,7.0674,6.0709,2.1018,4.8686,5.648,3.6974,10.2655,1.0859,1.0555,1.8909,38.7864,2.311,1.2405,0.9929,1.4598,2.0885,5.236,3.2545,4.5257,8.8537,2.4473,5.817,6.3062,3.5705,7.5828,0.1979,0.5063,0.8561,53.7498,1.6096,0.1844,0.202,0.2569,1.9785,3.5745
2019/7/11,-0.4016,-1.0875,0.7398,-0.9778,-0.5302,-2.2261,-0.1871,0.5446,-0.2639,-0.1495,-1.6754,1.1215,-0.4728,0.6329,0.1733,-0.2445,-0.149,0,0.8483,4.179,1.3435,0.485,1.4169,1.5027,1.7295,10.3777,0.1621,0.2226,0.2575,0.3902,1.154,0.3553,0.1232,0.4913,0.6824,0.4652,1864764973,1025707600,1392887209,2335248260,836910389.3,1346327223,1008400000,849200000,32080519532,10218783139,4201540927,2028626652,5260491965,1953675536,2.37795E+11,3982406400,3617020058,1452743765,56.4417,32.5182,72.017,23.7326,23.6501,70.6847,44.4973,33.7906,12.108,11.0811,19.032,398.3583,17.4626,21.9499,6.3453,18.139,21.9175,62.4158,3.8019,6.9905,6.1159,2.0812,4.8428,5.5223,3.6904,10.3214,1.0831,1.0539,1.8593,39.2214,2.3001,1.2484,0.9946,1.4562,2.0854,5.236,3.2414,4.4765,8.9192,2.4234,5.7861,6.1658,3.5638,7.6241,0.1974,0.5056,0.8417,54.3526,1.602,0.1855,0.2023,0.2562,1.9755,3.5745
2019/7/12,1.3105,0.1912,1.2095,0.9875,0.8529,-0.7789,0.8125,1.0834,0.5291,0.2994,0.3195,3.8817,0.5938,1.0482,1.2111,-0.2451,-1.0448,0,0.7639,3.1867,1.4526,0.4185,1.4891,1.0429,1.3852,7.0654,0.2061,0.1869,0.1357,0.7115,0.9895,0.335,0.1415,0.4685,0.4444,0.5313,1889202417,1027668800,1409734225,2358308645,844048217.8,1335840552,1016593250,858400000,32250257730,10249378299,4214964380,2107371864,5291730041,1974154315,2.40675E+11,3972645600,3579230296,1452743765,57.1813,32.5803,72.8881,23.967,23.8518,70.1342,44.8588,34.1567,12.1721,11.1142,19.0928,413.8213,17.5663,22.1799,6.4221,18.0945,21.6886,62.4158,3.8517,7.0039,6.1898,2.1018,4.8841,5.4793,3.7204,10.4332,1.0888,1.0571,1.8652,40.7439,2.3138,1.2615,1.0067,1.4527,2.0636,5.236,3.2839,4.4851,9.0271,2.4473,5.8355,6.1178,3.5928,7.7067,0.1984,0.5071,0.8444,56.4624,1.6115,0.1875,0.2048,0.2556,1.9549,3.5745
2019/7/15,0.4975,1.9084,3.7985,0.9126,-2.8541,-1.872,0.744,2.26,2.1053,0.7463,0,-0.7117,1.1806,2.1052,1.3675,1.2285,0.6787,0,0.8473,5.5024,1.852,0.4918,3.6784,2.3664,2.0557,10.7869,0.4271,0.1788,0.1897,0.6634,1.0767,0.8537,0.1929,0.6423,0.4783,0.5753,1898601434,1047280800,1463283668,2379831670,819958046.6,1310833875,1024156250,877800000,32929210525,10325866196,4214964380,2092372776,5354206192,1986441582,2.43967E+11,4021449600,3603523715,1452743765,57.4658,33.2021,75.6568,24.1857,23.1711,68.8213,45.1926,34.9287,12.4283,11.1972,19.0928,410.876,17.7737,22.318,6.5099,18.3168,21.8358,62.4158,3.8709,7.1375,6.425,2.121,4.7447,5.3767,3.7481,10.669,1.1117,1.065,1.8652,40.4539,2.3411,1.2693,1.0204,1.4705,2.0776,5.236,3.3003,4.5707,9.37,2.4696,5.6689,6.0032,3.6195,7.8809,0.2026,0.5109,0.8444,56.0606,1.6305,0.1886,0.2076,0.2587,1.9681,3.5745
2019/7/16,0.099,-0.2341,-0.4112,0.0646,1.2514,2.3385,0.8,-0.3418,0.5155,0.7407,0.5308,-1.0753,-0.2334,-0.6186,0.5059,-0.2427,-0.2996,0.1713,0.6482,3.7601,1.0369,0.4004,1.6708,2.3453,2.501,9.1143,0.5195,0.2174,0.117,0.5544,0.7662,0.3903,0.1342,0.3679,0.5756,0.4701,1900481237,1044829300,1457266877,2381369029,830218675.1,1341487221,1032349500,874800000,33098948723,10402354094,4237336803,2069874144,5341710962,1974154315,2.45201E+11,4011688800,3592726640,1455232761,57.5227,33.1244,75.3457,24.2014,23.461,70.4306,45.5541,34.8093,12.4924,11.2801,19.1941,406.458,17.7322,22.1799,6.5429,18.2723,21.7703,62.5227,3.8747,7.1208,6.3985,2.1223,4.8041,5.5024,3.7781,10.6325,1.1175,1.0729,1.8751,40.0189,2.3356,1.2615,1.0256,1.467,2.0714,5.245,3.3035,4.56,9.3315,2.4712,5.7399,6.1436,3.6485,7.854,0.2036,0.5146,0.8489,55.4578,1.6267,0.1875,0.2086,0.2581,1.9622,3.5806
2019/7/17,-0.2967,1.3609,0.9083,0.3228,1.5583,-0.7216,-0.6716,-2.8807,-1.061,-0.1471,0.528,-1.2681,0.5848,0.8299,-0.3356,0,-0.6149,1.4823,0.5704,5.7599,1.296,0.4533,2.6556,1.464,1.9792,10.3462,0.402,0.2018,0.0948,0.3213,1.3546,0.8004,0.1506,0.3903,0.3972,0.6903,1894841827,1059048000,1470503818,2389055824,843155989.2,1331807217,1025416750,849600000,31656174035,10387056514,4259709225,2043625740,5372949038,1990537338,2.44378E+11,4011688800,3490154429,1476804056,57.352,33.5752,76.0301,24.2795,23.8266,69.9224,45.2482,33.8065,11.9478,11.2635,19.2954,401.3036,17.8359,22.364,6.5209,18.2723,21.1488,63.4495,3.8632,7.2177,6.4567,2.1292,4.8789,5.4627,3.7527,10.3263,1.0688,1.0713,1.885,39.5114,2.3493,1.2719,1.0222,1.467,2.0123,5.3228,3.2937,4.622,9.4162,2.4792,5.8293,6.0993,3.624,7.6277,0.1947,0.5139,0.8534,54.7545,1.6362,0.189,0.2079,0.2581,1.9062,3.6337
