ÈÕÆÚ,000415.SZ,000416.SZ,000563.SZ,000567.SZ,000617.SZ,000666.SZ,000890.SZ,002423.SZ,002647.SZ,002961.SZ,300023.SZ,300176.SZ,300309.SZ,600053.SH,600093.SH,600120.SH,600318.SH,600390.SH,600599.SH,600643.SH,600695.SH,600696.SH,600705.SH,600783.SH,600816.SH,600830.SH,600901.SH,603093.SH,603300.SH,900919.SH,000415.SZ,000416.SZ,000563.SZ,000567.SZ,000617.SZ,000666.SZ,000890.SZ,002423.SZ,002647.SZ,002961.SZ,300023.SZ,300176.SZ,300309.SZ,600053.SH,600093.SH,600120.SH,600318.SH,600390.SH,600599.SH,600643.SH,600695.SH,600696.SH,600705.SH,600783.SH,600816.SH,600830.SH,600901.SH,603093.SH,603300.SH,900919.SH,000415.SZ,000416.SZ,000563.SZ,000567.SZ,000617.SZ,000666.SZ,000890.SZ,002423.SZ,002647.SZ,002961.SZ,300023.SZ,300176.SZ,300309.SZ,600053.SH,600093.SH,600120.SH,600318.SH,600390.SH,600599.SH,600643.SH,600695.SH,600696.SH,600705.SH,600783.SH,600816.SH,600830.SH,600901.SH,603093.SH,603300.SH,900919.SH,000415.SZ,000416.SZ,000563.SZ,000567.SZ,000617.SZ,000666.SZ,000890.SZ,002423.SZ,002647.SZ,002961.SZ,300023.SZ,300176.SZ,300309.SZ,600053.SH,600093.SH,600120.SH,600318.SH,600390.SH,600599.SH,600643.SH,600695.SH,600696.SH,600705.SH,600783.SH,600816.SH,600830.SH,600901.SH,603093.SH,603300.SH,900919.SH,000415.SZ,000416.SZ,000563.SZ,000567.SZ,000617.SZ,000666.SZ,000890.SZ,002423.SZ,002647.SZ,002961.SZ,300023.SZ,300176.SZ,300309.SZ,600053.SH,600093.SH,600120.SH,600318.SH,600390.SH,600599.SH,600643.SH,600695.SH,600696.SH,600705.SH,600783.SH,600816.SH,600830.SH,600901.SH,603093.SH,603300.SH,900919.SH,000415.SZ,000416.SZ,000563.SZ,000567.SZ,000617.SZ,000666.SZ,000890.SZ,002423.SZ,002647.SZ,002961.SZ,300023.SZ,300176.SZ,300309.SZ,600053.SH,600093.SH,600120.SH,600318.SH,600390.SH,600599.SH,600643.SH,600695.SH,600696.SH,600705.SH,600783.SH,600816.SH,600830.SH,600901.SH,603093.SH,603300.SH,900919.SH
2017/8/28,1.909,2.0757,3.8745,2.0867,2.2968,1.4197,1.5267,0.7918,0.6324,,1.8444,7.1618,-0.198,1.2922,0,1.8875,0.7341,3.4161,1.2883,2.7556,4.1359,0.2789,4.0404,4.756,2.8436,2.1299,,,1.4899,1.6158,0.873,1.065,2.4184,2.8048,4.1968,3.5481,1.3996,0.7499,0.1778,,1.9307,0.8537,0.5175,0.4253,1.9831,1.5032,1.226,2.9303,0.9573,1.8551,2.7385,1.4652,2.0157,1.6226,1.5951,2.6518,,,3.3882,0.2797,21622165508,4444409068,16112292259,3825179770,1997822362,6709838991,3029398339,5925942300,13662454260,,1665717332,9524317489,8743265274,14952822192,4211164350,13369772858,5977400000,6010735261,3784800000,20320175088,2583593422,2448666305,47082646058,12624333626,32518801203,4356955144,,,3220560120,2583593422,18.8513,267.1666,33.7698,1291.7922,28.3361,29.559,21.4333,1231.8466,123.6837,,63.875,190.5976,-22.2116,23.8123,24.308,26.9022,36.7488,32.0659,182.7136,32.8191,94.4694,-9.9402,23.8684,33.9082,19.5587,32.696,,,86.5043,50.3245,1.378,5.0687,2.2514,17.572,2.3826,2.3944,3.7731,3.5002,12.1999,,3.8478,14.9778,7.0191,8.8795,2.3787,2.7769,4.607,3.5259,5.3038,3.1905,6.9283,9.4956,2.4947,3.3956,4.3257,2.2083,,,4.1857,3.6908,1.7694,13.4995,17.1665,86.5775,5.4405,1.5438,1.5889,7.3243,5.1702,,5.9293,6.6653,40.9124,9.0945,0.9061,3.9582,7.3677,4.2868,11.3248,12.6896,99.8234,48.5282,6.3416,67.9921,11.3116,2.0774,,,9.7994,53.1766
2017/8/29,-0.1441,0.5981,-1.2433,-0.1965,1.6695,0.1312,-0.3759,1.0998,0.1913,,-1.9685,-2.5722,-0.6944,-0.8118,-1.072,-0.4915,-1.2955,0.6006,-0.1754,-1.0586,-1.2766,-1.3908,-1.1327,-1.1792,-1.5361,-0.6257,,,-0.8636,-0.3534,0.4691,0.9402,1.2318,1.3259,3.6122,2.4434,1.152,1.0042,0.106,,1.7273,1.3229,0.5715,0.2714,1.5016,0.9879,0.8039,2.3961,0.6218,1.0981,1.7598,1.0769,0.7463,1.0654,0.8575,1.2229,,,2.8046,0.0646,21591009649,4470990462,15911961805,3817661728,2031176909,6718644554,3018009623,5991113700,13688584637,,1632927620,9279336168,8682548154,14831430768,4166021700,13304061309,5899960000,6046835773,3778160000,20105070906,2550611378,2414609750,46549347478,12475461767,32019280447,4329695779,,,3192748720,2550611378,18.8241,268.7644,33.3499,1289.2533,28.8091,29.5978,21.3527,1245.394,123.9203,,62.6176,185.6951,-22.0574,23.619,24.0474,26.77,36.2727,32.2585,182.3931,32.4717,93.2634,-9.802,23.5981,33.5084,19.2583,32.4914,,,85.7573,50.1013,1.376,5.099,2.2234,17.5374,2.4224,2.3976,3.7589,3.5387,12.2233,,3.7721,14.5926,6.9704,8.8074,2.3532,2.7633,4.5473,3.5471,5.2945,3.1568,6.8399,9.3635,2.4664,3.3555,4.2592,2.1945,,,4.1495,3.6744,1.7668,13.5803,16.953,86.4074,5.5313,1.5459,1.5829,7.4049,5.1801,,5.8126,6.4939,40.6283,9.0207,0.8964,3.9387,7.2722,4.3126,11.3049,12.5553,98.5491,47.8533,6.2698,67.1903,11.1378,2.0644,,,9.7148,52.9408
2017/8/30,0.7215,-0.4756,0,4.3324,-0.3398,-0.0437,1.1321,3.8073,-1.2272,,1.2048,2.3057,-0.1998,-0.6139,0.387,0.5319,-0.4922,-1.2687,0.0879,1.2126,-0.1437,-1.6925,0,0,0.156,0.6296,,,0.2613,0.3546,0.6641,0.8715,1.1796,3.4146,2.5298,2.6064,1.2989,2.0604,0.0802,,1.4116,0.4823,0.503,0.2395,0.9925,1.2672,0.5283,2.1149,1.0306,1.1452,1.8174,1.1562,0.5931,0.8069,0.7264,1.6473,,,2.9986,0.0759,21746788940,4449725347,15911961805,3983058652,2024275968,6715709366,3052175770,6219213600,13520603642,,1652601447,9493293654,8665200406,14740387200,4182144075,13374827593,5870920000,5970122185,3781480000,20348855646,2546946706,2373741884,46549347478,12475461767,32069232522,4356955144,,,3201092140,2546946706,18.9599,267.4861,33.3499,1345.1091,28.7113,29.5848,21.5944,1292.81,122.3996,,63.3721,189.9768,-22.0133,23.474,24.1405,26.9124,36.0942,31.8493,182.5534,32.8654,93.1294,-9.6361,23.5981,33.5084,19.2883,32.696,,,85.9814,50.1341,1.3859,5.0748,2.2234,18.2972,2.4142,2.3965,3.8014,3.6734,12.0733,,3.8175,14.9291,6.9565,8.7533,2.3623,2.7779,4.5249,3.5021,5.2992,3.195,6.83,9.205,2.4664,3.3555,4.2659,2.2083,,,4.1604,3.6768,1.7796,13.5157,16.953,90.1509,5.5126,1.5452,1.6008,7.6868,5.1165,,5.8826,6.6436,40.5471,8.9653,0.8998,3.9597,7.2364,4.2579,11.3148,12.7075,98.4075,47.0434,6.2698,67.1903,11.1552,2.0774,,,9.7402,52.9754
2017/8/31,0.1433,-1.1947,-0.1799,-0.151,-0.3409,-1.1801,0.3731,-1.9461,-0.5522,,-0.3175,-1.0593,0.6006,-0.3235,-0.2313,-2.4565,-1.2366,1.0582,-0.5707,0.0705,-0.2878,1.8651,0.491,-0.6563,0.5452,0.4171,,,-0.6082,0.1767,0.6076,0.8205,0.7505,2.2741,1.6337,2.9042,1.0687,1.3522,0.0631,,1.4813,0.3717,0.5642,0.1425,0.9258,2.2445,0.8516,1.6131,1.0772,0.7077,0.8615,1.3571,0.4412,0.5396,0.7581,1.4632,,,2.4565,0.0678,21777944798,4396562559,15883343169,3977044218,2017375027,6636459299,3063564486,6098181000,13445945422,,1647355093,9392733635,8717243651,14692697712,4172470650,13046269848,5798320000,6033298081,3759900000,20363195924,2539617363,2418015405,46777904012,12393582245,32244064787,4375128054,,,3181624160,2539617363,18.9871,264.2904,33.2899,1343.078,28.6134,29.2357,21.675,1267.6505,121.7237,,63.1709,187.9644,-22.1455,23.3981,24.0847,26.2513,35.6478,32.1863,181.5116,32.8886,92.8614,-9.8158,23.7139,33.2884,19.3935,32.8324,,,85.4585,50.1528,1.3879,5.0141,2.2194,18.2696,2.406,2.3682,3.8156,3.6019,12.0066,,3.8054,14.7709,6.9982,8.725,2.3569,2.7097,4.469,3.5392,5.2689,3.1973,6.8104,9.3767,2.4785,3.3335,4.2891,2.2175,,,4.1351,3.6782,1.7821,13.3542,16.9226,90.0148,5.4938,1.527,1.6068,7.5372,5.0883,,5.8639,6.5732,40.7906,8.9363,0.8978,3.8624,7.1469,4.3029,11.2503,12.7165,98.1243,47.9208,6.3006,66.7493,11.216,2.086,,,9.6809,52.9952
2017/9/1,-0.2861,0,-0.3604,0.1134,0.6271,-0.973,1.2392,2.9771,-0.5275,,3.1847,0.7517,0.398,-0.2951,1.0819,0.0387,1.5025,1.7203,0.1766,-0.4225,0.1443,0.7042,-0.3257,0.8408,-1.2393,-0.6231,,,0.5245,-0.7055,0.6265,0.6602,0.9253,1.5598,2.8625,2.8129,2.4096,2.3101,0.1405,,4.2531,0.2741,0.6431,0.3252,1.7703,1.2143,1.0738,2.303,0.9722,1.0082,0.7249,0.9309,0.4682,0.5949,0.8911,1.3959,,,3.0319,0.0503,21715633082,4396562559,15826105896,3981555043,2030026752,6571885171,3101526871,6279729900,13375020113,,1699818631,9463339606,8751939149,14649343632,4217613300,13051324582,5885440000,6137087054,3766540000,20277154251,2543282035,2435043683,46625532989,12497792546,31844448182,4347868689,,,3198311000,2543282035,18.9327,264.2904,33.17,1344.6014,28.7928,28.9512,21.9436,1305.3897,121.0816,,65.1827,189.3774,-22.2336,23.3291,24.3452,26.2615,36.1835,32.74,181.8321,32.7496,92.9954,-9.8849,23.6367,33.5683,19.1531,32.6278,,,85.9067,49.7228,1.3839,5.0141,2.2114,18.2903,2.421,2.3452,3.8629,3.7092,11.9433,,3.9266,14.882,7.0261,8.6992,2.3824,2.7108,4.5361,3.6001,5.2782,3.1838,6.8202,9.4427,2.4704,3.3615,4.236,2.2037,,,4.1567,3.6466,1.777,13.3542,16.8616,90.1169,5.5282,1.5121,1.6267,7.7616,5.0614,,6.0507,6.6226,40.953,8.91,0.9075,3.8639,7.2543,4.377,11.2701,12.6627,98.2659,48.2583,6.2801,67.3105,11.077,2.073,,,9.7317,52.5408
2017/9/4,0.1435,0.1209,0.7233,-2.5302,-1.5297,0.3126,-1.3464,0.5189,0.614,,-0.2315,-1.8652,3.8157,-0.8878,0,0.4648,3.4539,-0.2206,1.1018,1.2023,0.1441,-0.2797,1.1438,1.489,-1.7255,2.2989,,,1.7391,0.5329,0.4824,0.7831,0.9861,1.5742,2.6695,2.0995,1.5321,1.8229,0.1617,,2.687,0.3425,1.1975,0.2388,1.2982,1.0157,2.1741,2.4463,1.4429,1.0793,0.9126,0.6582,0.8231,0.9479,0.9362,3.1443,,,4.4508,0.0773,21746788940,4401878838,15940580441,3880813280,1998972518,6592431484,3059768247,6312315600,13457144155,,1695883866,9286824680,9085883308,14519281392,4217613300,13111981397,6088720000,6123549362,3808040000,20520938991,2546946706,2428232372,47158831569,12683882370,31294975351,4447819693,,,3253933800,2546946706,18.9599,264.6099,33.4099,1310.5801,28.3524,29.0418,21.6482,1312.1634,121.8251,,65.0318,185.845,-23.082,23.1219,24.3452,26.3835,37.4332,32.6678,183.8356,33.1433,93.1294,-9.8573,23.9071,34.0682,18.8226,33.3779,,,87.4007,49.8049,1.3859,5.0202,2.2274,17.8275,2.384,2.3525,3.8109,3.7284,12.0166,,3.9175,14.6044,7.2942,8.622,2.3824,2.7234,4.6928,3.5921,5.3364,3.2221,6.83,9.4163,2.4987,3.4116,4.1629,2.2543,,,4.229,3.6527,1.7796,13.3703,16.9835,87.8367,5.4436,1.5168,1.6048,7.8019,5.0925,,6.0367,6.4991,42.5156,8.8309,0.9075,3.8819,7.5049,4.3673,11.3943,12.815,98.4075,48.1233,6.3519,68.3128,10.8859,2.1207,,,9.9009,52.6276
2017/9/5,0.1433,-1.4493,-0.7181,0.0775,3.0495,-0.4898,0.2481,-1.1799,0.9154,,1.7015,0.288,4.2959,1.4034,-2.8287,2.7756,10.0159,-0.4422,-0.2616,-1.3277,-1.295,1.122,-0.3231,-0.5282,2.3144,-0.3064,,,-0.1709,-0.53,0.507,0.7267,0.722,0.8638,4.6738,2.7532,0.8665,1.1139,0.1534,,2.8993,0.3498,1.3896,0.4004,2.3019,4.0649,3.6446,1.5455,0.9341,1.0785,1.0635,0.8212,0.5698,0.6128,0.8404,1.4409,,,3.066,0.0982,21777944798,4338083493,15826105896,3883820497,2059930829,6560144420,3067360724,6237834000,13580330218,,1724738812,9313569366,9476207651,14723045568,4098307725,13475922284,6698560000,6096473978,3798080000,20248473694,2513964663,2455477616,47006460546,12616890033,32019280447,4434190011,,,3248371520,2513964663,18.9871,260.775,33.17,1311.5957,29.217,28.8995,21.7019,1296.6807,122.9403,,66.1383,186.3802,-24.0736,23.4464,23.6566,27.1158,41.1825,32.5233,183.3547,32.7033,91.9234,-9.9679,23.8298,33.8882,19.2583,33.2756,,,87.2513,49.3161,1.3879,4.9474,2.2114,17.8413,2.4567,2.341,3.8203,3.6844,12.1266,,3.9842,14.6464,7.6075,8.743,2.315,2.7989,5.1628,3.5762,5.3224,3.1793,6.7416,9.522,2.4906,3.3936,4.2592,2.2474,,,4.2218,3.6168,1.7821,13.1766,16.8616,87.9048,5.6096,1.5094,1.6088,7.7098,5.1391,,6.1394,6.5178,44.3421,8.9548,0.8818,3.9896,8.2565,4.348,11.3645,12.6448,97.1331,48.6632,6.3314,67.952,11.1378,2.1142,,,9.884,52.1111
2017/9/6,0.4292,0.8578,-1.6275,0.1936,-1.2284,-1.2528,-0.6188,1.194,0.6872,,-0.6084,-0.7696,0.2746,-1.1484,0.8655,-0.6002,2.7457,-1.1843,-0.6119,3.0453,-1.0204,1.8031,-0.3241,1.1799,0.78,0,,,-1.0274,0.1776,0.6019,0.8645,1.0026,0.7925,2.3612,2.9978,1.0896,1.858,0.2082,,2.4122,0.3205,0.7556,0.2947,1.7132,1.8518,5.3196,1.8406,0.7058,1.4862,1.4654,1.0393,0.3899,0.7744,0.9637,1.5897,,,3.1616,0.0373,21871412372,4375297444,15568538169,3891338539,2034627379,6477959166,3048379532,6312315600,13673652993,,1714246104,9241893608,9502229274,14553964656,4133776950,13395046531,6882480000,6024272953,3774840000,20865105683,2488311962,2499751137,46854089523,12765761892,32269040825,4434190011,,,3214997840,2488311962,19.0686,263.0121,32.6301,1314.1346,28.8581,28.5375,21.5676,1312.1634,123.7851,,65.7359,184.9459,-24.1397,23.1772,23.8613,26.9531,42.3132,32.1382,182.2328,33.6992,90.9854,-10.1476,23.7526,34.2881,19.4085,33.2756,,,86.3549,49.3591,1.3939,4.9899,2.1754,17.8759,2.4265,2.3117,3.7967,3.7284,12.2099,,3.9599,14.5337,7.6284,8.6426,2.335,2.7821,5.3046,3.5339,5.2899,3.2761,6.6728,9.6937,2.4825,3.4336,4.2924,2.2474,,,4.1784,3.62,1.7898,13.2896,16.5872,88.0749,5.5407,1.4905,1.5988,7.8019,5.1744,,6.1021,6.4677,44.4638,8.8519,0.8894,3.9657,8.4832,4.2965,11.295,13.0299,96.142,49.5407,6.3109,68.7538,11.2247,2.1142,,,9.7825,52.1565
2017/9/7,-0.9972,-0.729,-0.1838,0.9274,-1.4698,0.0906,-0.4981,-2.7286,-0.9009,,-2.0658,1.6437,0.6846,-0.417,-1.248,1.8113,-4.2897,-2.1723,0.7036,-1.0997,0.5891,0.4087,-0.3252,-0.2332,-0.3096,0.7172,,,2.7682,-0.5319,0.4602,0.7996,0.6836,1.9865,2.7623,2.718,1.1603,1.4117,0.1135,,2.2883,0.5458,1.0809,0.2173,1.7308,2.4108,3.4189,1.6821,1.1377,1.3789,0.7881,1.4798,0.4234,0.8381,0.6477,2.4118,,,7.9643,0.0731,21653321366,4343399771,15539919533,3927425141,2004723302,6483829541,3033194577,6140076900,13550466930,,1678833216,9393803423,9567283331,14493268944,4082185350,13637673789,6587240000,5893408597,3801400000,20635661222,2502970648,2509968104,46701718500,12735987520,32169136674,4465992603,,,3303994320,2502970648,18.8784,261.0946,32.5702,1326.3213,28.4339,28.5633,21.4601,1276.3595,122.6699,,64.378,187.9858,-24.305,23.0805,23.5635,27.4413,40.4981,31.44,183.515,33.3286,91.5214,-10.1891,23.6753,34.2081,19.3484,33.5143,,,88.7453,49.065,1.38,4.9535,2.1714,18.0417,2.3909,2.3138,3.7778,3.6267,12.0999,,3.8781,14.7726,7.6806,8.6066,2.3059,2.8325,5.077,3.4571,5.3271,3.2401,6.7121,9.7333,2.4745,3.4256,4.2791,2.2635,,,4.2941,3.5984,1.7719,13.1927,16.5567,88.8917,5.4593,1.4918,1.5909,7.589,5.1278,,5.976,6.574,44.7682,8.815,0.8783,4.0375,8.1193,4.2032,11.3745,12.8866,96.7084,49.7431,6.2903,68.5934,11.19,2.1294,,,10.0533,51.8458
2017/9/8,0.1439,-0.1224,0,3.3308,0.0574,0.9054,0.3755,-0.2274,0.2479,,0.4687,-0.8086,-0.3173,0.329,-0.4739,1.6308,-0.4409,1.9142,0.393,1.0424,0.1464,-1.3569,-1.1419,-0.1753,1.7081,-1.5259,,,-0.4209,1.9608,0.3635,0.5979,0.5307,3.044,1.6098,1.9235,0.9674,0.7099,0.0769,,1.5116,0.3516,0.4725,0.1907,1.1747,3.528,1.4575,1.2288,0.9086,0.756,0.808,0.9012,0.4624,0.63,0.8475,1.6255,,,6.5842,0.5292,21684477224,4338083493,15539919533,4058239072,2005873459,6542533294,3044583293,6126111600,13584063129,,1686702747,9317848515,9536924771,14540958432,4062838500,13860082109,6558200000,6006222697,3816340000,20850765404,2506635320,2475911549,46168419921,12713656742,32718609505,4397844191,,,3290088620,2506635320,18.9056,260.775,32.5702,1370.4981,28.4503,28.8219,21.5407,1273.4565,122.9741,,64.6797,186.4658,-24.2278,23.1565,23.4518,27.8888,40.3196,32.0419,184.2362,33.676,91.6554,-10.0508,23.405,34.1481,19.6789,33.0029,,,88.3718,49.8454,1.3819,4.9474,2.1714,18.6426,2.3922,2.3347,3.792,3.6184,12.1299,,3.8963,14.6532,7.6563,8.6349,2.2949,2.8787,5.0546,3.5233,5.348,3.2738,6.7219,9.6012,2.4462,3.4196,4.3522,2.229,,,4.276,3.6556,1.7745,13.1766,16.5567,91.8525,5.4624,1.5053,1.5968,7.5717,5.1405,,6.004,6.5208,44.6262,8.844,0.8742,4.1034,8.0835,4.2836,11.4192,13.0209,96.85,49.0682,6.2185,68.4731,11.3811,2.0969,,,10.011,52.6704
2017/9/11,-0.2874,-0.6127,-0.1842,0.4817,0.2867,-0.2243,0.3741,1.1398,-0.8519,,0.9331,1.3203,0.0455,-0.4472,-0.3175,-0.0729,3.8376,3.8317,0.9134,0.2063,0.8772,-1.5131,-0.165,-1.1124,0,0.1033,,,0.7608,0.1748,0.4778,0.7034,0.6174,2.3409,1.9868,1.5462,0.8541,0.8412,0.1326,,1.3979,0.2588,1.357,0.2113,1.6454,2.1282,2.3935,3.2663,1.3948,0.9016,0.7725,1.7908,0.5179,0.6187,0.9176,1.3003,,,4.3247,0.1995,21622165508,4311502099,15511300896,4077785981,2011624243,6527857356,3055972009,6195938100,13468342888,,1702441808,9440874070,9541261708,14475927312,4049940600,13849972640,6809880000,6236363462,3851200000,20893786241,2528623349,2438449338,46092234409,12572228476,32718609505,4402387418,,,3315118880,2528623349,18.8513,259.1771,32.5102,1377.0993,28.5318,28.7573,21.6213,1287.9716,121.9265,,65.2833,188.9278,-24.2389,23.0529,23.3774,27.8685,41.8669,33.2696,185.9191,33.7455,92.4594,-9.8987,23.3663,33.7683,19.6789,33.0369,,,89.0441,49.9057,1.378,4.9171,2.1674,18.7324,2.3991,2.3295,3.8061,3.6597,12.0266,,3.9327,14.8466,7.6598,8.5963,2.2877,2.8766,5.2486,3.6583,5.3969,3.2806,6.7809,9.456,2.4422,3.3815,4.3522,2.2313,,,4.3085,3.66,1.7694,13.0958,16.5262,92.2949,5.4781,1.502,1.6028,7.658,5.0967,,6.06,6.6069,44.6465,8.8045,0.8714,4.1004,8.3938,4.4478,11.5235,13.0478,97.6995,48.3258,6.2082,67.7114,11.3811,2.099,,,10.0871,52.7341
2017/9/12,0.5764,0,2.0295,-0.9956,0.6289,-4.4514,-1.118,1.2772,-0.194,,-1.0015,-0.6799,2.9545,-1.5873,0.3185,-1.3139,-0.8529,-0.9407,-1.0776,-1.51,2.1739,0.6983,-0.3306,0.4144,-1.9084,-0.1032,,,-2.349,0.1745,0.5392,0.6851,1.6441,2.0925,2.853,4.9683,1.2491,1.5566,0.2658,,1.8243,0.2515,1.3328,0.33,1.4468,2.8159,1.8078,4.013,1.1832,0.8746,2.1775,1.0823,0.6771,0.7376,0.9341,2.0605,,,4.6676,0.1681,21746788940,4311502099,15826105896,4037188554,2024275968,6237273778,3021805862,6275074800,13442212511,,1685391158,9376686824,9823162622,14246150688,4062838500,13668002196,6751800000,6177700130,3809700000,20578300107,2583593422,2455477616,45939863386,12624333626,32094208560,4397844191,,,3237246960,2583593422,18.9599,259.1771,33.17,1363.3892,28.7113,27.4772,21.3796,1304.422,121.6899,,64.6295,187.6433,-24.955,22.687,23.4518,27.5023,41.5098,32.9567,183.9157,33.236,94.4694,-9.9679,23.2891,33.9082,19.3034,33.0029,,,86.9525,50.2082,1.3859,4.9171,2.2114,18.5459,2.4142,2.2258,3.7636,3.7064,12.0033,,3.8933,14.7457,7.8861,8.4598,2.2949,2.8388,5.2038,3.6239,5.3387,3.2311,6.9283,9.522,2.4341,3.3956,4.2692,2.229,,,4.2073,3.6822,1.7796,13.0958,16.8616,91.376,5.5126,1.4351,1.5849,7.7558,5.0868,,5.9993,6.562,45.9656,8.6647,0.8742,4.0465,8.3222,4.4059,11.3993,12.8508,99.8234,48.6632,6.1877,67.9921,11.1639,2.0969,,,9.8502,53.0537
2017/9/13,-0.2865,0.2466,-1.2658,-0.1117,-0.625,-0.4706,0.6281,1.2611,1.6384,,0.3891,-0.5362,0.0442,0.5173,0.4762,0.2219,1.2903,4.0906,0.2614,-1.2544,2.1277,-0.4161,-0.1658,-0.1179,-1.1673,1.5496,,,-0.0859,0.3484,0.2992,0.5639,0.8166,0.924,1.4407,2.2588,0.9118,1.2926,0.2149,,0.9163,0.1643,0.6558,0.1535,1.7859,1.7766,1.0322,4.0362,0.6536,1.2587,2.0089,0.501,0.3654,0.4341,0.5437,2.3897,,,2.8588,0.1586,21684477224,4322134656,15625775442,4032677729,2011624243,6207921901,3040787055,6354211500,13662454260,,1691949101,9326406815,9827499559,14319852624,4082185350,13698330603,6838920000,6430403714,3819660000,20320175088,2638563494,2445260649,45863677875,12609446440,31719567993,4465992603,,,3234465820,2638563494,18.9056,259.8163,32.7501,1361.8659,28.5318,27.3479,21.5139,1320.8725,123.6837,,64.8809,186.6371,-24.966,22.8043,23.5635,27.5634,42.0454,34.3048,184.3965,32.8191,96.4794,-9.9264,23.2505,33.8682,19.078,33.5143,,,86.8778,50.4641,1.3819,4.9293,2.1834,18.5252,2.3991,2.2153,3.7872,3.7532,12.1999,,3.9084,14.6666,7.8896,8.5036,2.3059,2.8451,5.271,3.7721,5.3527,3.1905,7.0757,9.4824,2.4301,3.3915,4.2193,2.2635,,,4.2037,3.701,1.7745,13.1281,16.6481,91.2739,5.4781,1.4284,1.5948,7.8537,5.1702,,6.0227,6.5268,45.9859,8.7096,0.8783,4.0555,8.4296,4.5862,11.4291,12.6896,101.9473,48.4608,6.1775,67.9119,11.0336,2.1294,,,9.8417,53.3242
2017/9/14,-0.5747,0.615,0.7326,-0.4847,-1.2579,-1.0875,-0.9988,-3.8095,-0.5464,,-1.0078,-0.5735,-0.3972,0.1817,-1.1058,1.8819,-0.92,-0.0702,-1.5211,-1.1997,6.1111,-0.5571,-0.3322,1.6529,-0.3937,1.5259,,,-1.0318,2.7778,0.3364,0.6786,1.0948,1.5405,1.4856,2.707,1.1913,1.3306,0.0956,,1.1268,0.4352,0.5361,0.2331,1.6164,2.9983,0.9473,3.702,4.4755,1.0117,5.1236,0.5008,0.3051,0.8924,0.5172,4.237,,,2.4409,0.9805,21559853791,4348716050,15740249987,4013130820,1986320794,6140412585,3010417146,6112146300,13587796040,,1674898451,9272917443,9788467125,14345865072,4037042700,13956122065,6776000000,6425891150,3761560000,20076390348,2799809041,2431638027,45711306852,12817867043,31594687804,4534141015,,,3201092140,2799809041,18.7969,261.4142,32.99,1355.2647,28.1729,27.0505,21.299,1270.5535,123.0078,,64.2271,185.5667,-24.8669,22.8458,23.3029,28.0821,41.6586,34.2807,181.5917,32.4254,102.3754,-9.8711,23.1732,34.428,19.0029,34.0257,,,85.9814,51.9318,1.374,4.9596,2.1994,18.4354,2.3689,2.1912,3.7494,3.6102,12.1333,,3.869,14.5825,7.8582,8.519,2.2804,2.8987,5.2225,3.7695,5.2713,3.1523,7.5081,9.4295,2.422,3.4476,4.2027,2.2981,,,4.1604,3.8086,1.7643,13.2089,16.7701,90.8315,5.4092,1.4128,1.5789,7.5545,5.1419,,5.962,6.4894,45.8032,8.7254,0.8686,4.1318,8.352,4.5829,11.2552,12.5374,108.1774,48.1908,6.1569,69.0344,10.9901,2.1619,,,9.7402,54.875
2017/9/15,-0.4335,-1.1002,1.2727,4.7209,0,0.6692,-0.2522,-3.2749,-0.9341,,0.3915,-1.719,3.7218,0.7857,0.4792,-1.2314,-0.7143,4.0028,0.353,0.2143,1.0471,1.1204,0.5,4.007,0.7115,-0.4008,,,3.7359,-1.1824,0.3075,0.5538,1.5211,5.6009,1.4033,1.7216,0.7406,1.1213,0.0811,,1.1173,0.5374,1.2278,0.2266,0.9044,1.7636,0.7923,7.1437,1.7171,0.8285,2.7863,0.8407,0.2799,2.193,0.3946,2.4605,,,9.2838,0.2827,21466386217,4300869541,15940580441,4202585478,1986320794,6181505212,3002824669,5911977000,13460877066,,1681456393,9113519116,10152769845,14458585680,4056389550,13784261091,6727600000,6683107299,3774840000,20119411184,2829126413,2458883271,45939863386,13331474956,31819472144,4515968105,,,3320681160,2829126413,18.7154,258.538,33.4099,1419.245,28.1729,27.2315,21.2453,1228.9436,121.8589,,64.4786,182.3769,-25.7923,23.0253,23.4146,27.7363,41.361,35.6529,182.2328,32.4948,103.4474,-9.9817,23.2891,35.8076,19.1381,33.8893,,,89.1936,51.2848,1.368,4.905,2.2274,19.3057,2.3689,2.2059,3.74,3.492,12.0199,,3.8842,14.3318,8.1507,8.586,2.2913,2.863,5.1852,3.9204,5.2899,3.159,7.5867,9.5352,2.4341,3.5858,4.2326,2.2889,,,4.3158,3.7612,1.7566,13.0635,16.9835,95.1196,5.4092,1.4223,1.5749,7.3071,5.0939,,5.9853,6.3778,47.5079,8.7939,0.8728,4.0809,8.2923,4.7664,11.295,12.5642,109.3102,48.7307,6.1877,71.8006,11.0683,2.1532,,,10.104,54.1913
