ÈÕÆÚ,000627.SZ,600291.SH,601318.SH,601319.SH,601336.SH,601601.SH,601628.SH,000627.SZ,600291.SH,601318.SH,601319.SH,601336.SH,601601.SH,601628.SH,000627.SZ,600291.SH,601318.SH,601319.SH,601336.SH,601601.SH,601628.SH,000627.SZ,600291.SH,601318.SH,601319.SH,601336.SH,601601.SH,601628.SH,000627.SZ,600291.SH,601318.SH,601319.SH,601336.SH,601601.SH,601628.SH,000627.SZ,600291.SH,601318.SH,601319.SH,601336.SH,601601.SH,601628.SH
2015/6/25,-7.1582,0,-2.875,,-1.7282,-4.1074,-4.6419,3.2919,,2.0018,,1.3636,1.2755,0.2624,17556060562,14096640000,4.46468E+11,,1.22144E+11,1.86401E+11,6.45946E+11,209.4426,165.4109,19.1812,,28.522,24.3179,27.2196,12.1158,4.4948,2.6019,,3.7782,2.2939,3.0859,21.7698,1.4337,1.6277,,1.276,1.2225,1.9669
2015/6/26,-10.0231,0,-6.0536,,-5.344,-5.3626,-7.2856,4.5858,,4.3313,,2.5077,1.9105,0.4019,15796393736,14096640000,4.19441E+11,,1.15617E+11,1.76405E+11,5.98885E+11,188.4499,165.4109,18.0201,,26.9978,23.0138,25.2365,10.9015,4.4948,2.4444,,3.5763,2.1709,2.8611,19.5877,1.4337,1.5291,,1.2078,1.157,1.8236
2015/6/29,-10.0257,0,-1.188,,2.7597,0.4633,0.6954,4.5535,,4.6519,,2.9047,2.1903,0.5506,14212693593,14096640000,4.14458E+11,,1.18807E+11,1.77222E+11,6.03049E+11,169.5565,165.4109,17.806,,27.7428,23.1204,25.412,9.8085,4.4948,2.4154,,3.675,2.181,2.881,17.6239,1.4337,1.511,,1.2412,1.1623,1.8362
2015/6/30,5.619,0,7.0831,,7.1792,7.0592,8.1492,5.9203,,4.3071,,3.4833,2.2716,0.5959,15011306069,14096640000,4.43814E+11,,1.27337E+11,1.89733E+11,6.52193E+11,179.084,165.4109,19.0672,,29.7345,24.7526,27.4829,10.3597,4.4948,2.5864,,3.9389,2.3349,3.1158,18.6142,1.4337,1.618,,1.3303,1.2444,1.9859
2015/7/1,-8.927,0,-4.0029,,-7.0914,-5.4672,-5.2682,4.5398,,2.7148,,2.3746,1.3598,0.3873,13671252597,14092800000,4.26049E+11,,1.18307E+11,1.7936E+11,6.17834E+11,163.0972,165.3659,18.304,,27.626,23.3993,26.035,9.4348,4.4936,2.4829,,3.6595,2.2073,2.9516,16.9525,1.4333,1.5532,,1.2359,1.1764,1.8813
2015/7/2,-10,0,-1.0806,,-5.8523,-2.769,-4.9545,4.5937,,3.4874,,2.7264,2.0464,0.4141,12304127337,14092800000,4.21445E+11,,1.11383E+11,1.74393E+11,5.87224E+11,146.7875,165.3659,18.1062,,26.0092,22.7514,24.7451,8.4914,4.4936,2.4561,,3.4454,2.1461,2.8054,15.2573,1.4333,1.5364,,1.1636,1.1438,1.7881
2015/7/3,-10.011,0,-4.2797,,-5.7105,-1.0094,-1.0284,5.6025,,3.7311,,2.2214,1.7017,0.5,11072361014,14092800000,4.03408E+11,,1.05023E+11,1.72633E+11,5.81185E+11,132.0926,165.3659,17.3313,,24.5239,22.5217,24.4906,7.6413,4.4936,2.351,,3.2486,2.1245,2.7765,13.7299,1.4333,1.4707,,1.0972,1.1322,1.7697
2015/7/6,-8.4352,0,5.0081,,6.255,6.9192,9.9964,6.9695,,7.0814,,3.3818,3.477,1.2168,10138384351,14092800000,4.23611E+11,,1.11592E+11,1.84578E+11,6.39282E+11,120.9503,165.3659,18.1993,,26.0579,24.08,26.9388,6.9967,4.4936,2.4687,,3.4518,2.2715,3.0541,12.5717,1.4333,1.5443,,1.1658,1.2106,1.9466
2015/7/7,-10.0134,0,9.9987,,4.6346,6.9823,10,4.6925,,15.5701,,4.5803,4.4599,0.946,9123192327,14092800000,4.65967E+11,,1.16764E+11,1.97465E+11,7.03211E+11,108.8391,165.3659,20.019,,27.2656,25.7614,29.6327,6.2961,4.4936,2.7155,,3.6118,2.4301,3.3595,11.3129,1.4333,1.6988,,1.2198,1.2951,2.1412
2015/7/8,0,0,-9.9616,,-10.0018,-9.0735,1.5694,,,6.8192,,2.124,3.4271,1.5008,9123192327,14092800000,4.19549E+11,,1.05085E+11,1.79548E+11,7.14247E+11,108.8391,165.3659,18.0247,,24.5386,23.4239,30.0978,6.2961,4.4936,2.445,,3.2506,2.2096,3.4122,11.3129,1.4333,1.5295,,1.0978,1.1776,2.1748
2015/7/9,0,0,3.7955,,6.3306,5.1821,3.7901,,,6.3944,,4.1549,2.6483,0.7755,9123192327,14092800000,4.35473E+11,,1.11738E+11,1.88852E+11,7.41318E+11,108.8391,165.3659,18.7089,,26.092,24.6377,31.2385,6.2961,4.4936,2.5378,,3.4563,2.3241,3.5415,11.3129,1.4333,1.5876,,1.1673,1.2386,2.2573
2015/7/10,0,0,2.2264,,4.1807,3.5952,1.3483,,,6.2065,,4.3145,2.6426,0.9122,9123192327,14092800000,4.45168E+11,,1.16409E+11,1.95642E+11,7.51313E+11,108.8391,165.3659,19.1254,,27.1828,25.5235,31.6597,6.2961,4.4936,2.5943,,3.6008,2.4076,3.5893,11.3129,1.4333,1.6229,,1.2161,1.2832,2.2877
2015/7/13,9.9407,0,-1.898,,-2.8305,-2.1851,-5.5155,0.2199,,3.7867,,2.9496,1.7398,0.5871,10030097202,14092800000,4.36719E+11,,1.13114E+11,1.91367E+11,7.09874E+11,119.6584,165.3659,18.7624,,26.4134,24.9658,29.9135,6.922,4.4936,2.5451,,3.4989,2.355,3.3913,12.4375,1.4333,1.5921,,1.1817,1.2551,2.1615
2015/7/14,9.9865,0,-2.4805,,-4.7751,-4.2707,-2.6107,0.1632,,2.8557,,2.2268,1.4872,0.4457,11031753333,14092800000,4.25886E+11,,1.07713E+11,1.83194E+11,6.91341E+11,131.6081,165.3659,18.297,,25.1521,23.8996,29.1325,7.6133,4.4936,2.482,,3.3318,2.2545,3.3028,13.6795,1.4333,1.5526,,1.1253,1.2015,2.1051
2015/7/15,-2.0859,0,0.5087,,-4.0077,0.4804,1.5964,12.2977,,2.557,,1.6082,1.1594,0.4068,10801643141,14092800000,4.28053E+11,,1.03396E+11,1.84075E+11,7.02378E+11,128.8629,165.3659,18.3901,,24.1441,24.0144,29.5976,7.4545,4.4936,2.4946,,3.1983,2.2653,3.3555,13.3942,1.4333,1.5605,,1.0802,1.2073,2.1387
2015/7/16,4.8872,0,-0.7086,,-0.4639,-0.7514,-2.8165,6.6896,,1.4693,,1.1404,0.7431,0.3159,11329542993,14092800000,4.2502E+11,,1.02916E+11,1.82692E+11,6.82595E+11,135.1607,165.3659,18.2598,,24.0321,23.834,28.764,7.8188,4.4936,2.4769,,3.1835,2.2483,3.261,14.0488,1.4333,1.5495,,1.0752,1.1982,2.0785
2015/7/17,10.0358,0,2.536,,3.6272,1.4356,0.6101,7.6012,,2.1039,,1.4837,0.8561,0.2776,12466558061,14092800000,4.35798E+11,,1.06649E+11,1.82126E+11,6.8676E+11,148.7253,165.3659,18.7228,,24.9038,23.7602,28.9395,8.6035,4.4936,2.5397,,3.2989,2.2413,3.2809,15.4587,1.4333,1.5888,,1.1142,1.1945,2.0911
2015/7/20,2.4973,0,0.783,,-1.9554,-1.4153,0.1213,8.8076,,2.2892,,1.3348,0.7796,0.2928,12777883615,14092800000,4.3921E+11,,1.04564E+11,1.79548E+11,6.87593E+11,152.4394,165.3659,18.8694,,24.4168,23.4239,28.9746,8.8183,4.4936,2.5596,,3.2344,2.2096,3.2849,15.8448,1.4333,1.6012,,1.0924,1.1776,2.0937
2015/7/21,0.2119,0,-0.6659,,-1.795,0.2801,-1.9382,5.3834,,1.6065,,1.4704,0.801,0.2304,12804955402,14092800000,4.36286E+11,,1.02687E+11,1.80051E+11,6.74266E+11,152.7623,165.3659,18.7438,,23.9785,23.4895,28.413,8.837,4.4936,2.5426,,3.1764,2.2158,3.2212,15.8783,1.4333,1.5905,,1.0728,1.1809,2.0531
2015/7/22,0.2114,0,-1.6139,,-1.0357,-1.9204,-2.903,5.132,,1.6331,,1.1655,0.6666,0.2325,12832027190,14092800000,4.29244E+11,,1.01623E+11,1.76593E+11,6.54692E+11,153.0853,165.3659,18.4413,,23.7302,23.0384,27.5882,8.8557,4.4936,2.5015,,3.1435,2.1732,3.1277,15.9119,1.4333,1.5649,,1.0617,1.1582,1.9935
2015/7/23,5.4852,0,4.1893,,5.274,2.2072,2.0356,6.4765,,2.8529,,2.5642,0.9905,0.2204,13535893660,14092800000,4.47227E+11,,1.06983E+11,1.80491E+11,6.68019E+11,161.4824,165.3659,19.2138,,24.9817,23.5469,28.1498,9.3414,4.4936,2.6063,,3.3093,2.2212,3.1914,16.7847,1.4333,1.6304,,1.1176,1.1838,2.0341
2015/7/24,-4.1,0,-2.3616,,-3.9766,-2.4382,-3.2107,6.259,,2.1819,,2.0158,0.8073,0.1829,12980922020,14092800000,4.36665E+11,,1.02729E+11,1.7609E+11,6.46571E+11,154.8616,165.3659,18.7601,,23.9883,22.9728,27.2459,8.9584,4.4936,2.5448,,3.1777,2.167,3.0889,16.0965,1.4333,1.5919,,1.0732,1.1549,1.9688
2015/7/27,-10.0104,0,-8.7369,,-10.0081,-9.9964,-9.9839,5.0183,,1.581,,1.9758,1.1962,0.2249,11681476229,14092800000,3.96042E+11,,92447525942,1.58488E+11,5.82018E+11,139.3593,165.3659,17.0148,,21.5875,20.6764,24.5257,8.0617,4.4936,2.308,,2.8596,1.9504,2.7805,14.4852,1.4333,1.4438,,0.9658,1.0395,1.7722
2015/7/28,-5.9096,0,-3.9934,,-0.0677,0.952,-0.4293,5.9914,,3.1365,,1.9662,1.242,0.2929,10991145652,14092800000,3.80227E+11,,92384962762,1.59997E+11,5.79519E+11,131.1237,165.3659,16.3354,,21.5729,20.8732,24.4204,7.5852,4.4936,2.2159,,2.8577,1.969,2.7686,13.6292,1.4333,1.3862,,0.9651,1.0494,1.7646
2015/7/29,6.8966,0,-0.4558,,-0.1129,1.1002,1.9763,4.9384,,2.737,,1.8801,0.7298,0.193,11749155697,14092800000,3.78493E+11,,92280690795,1.61757E+11,5.90972E+11,140.1667,165.3659,16.2609,,21.5485,21.1028,24.9031,8.1084,4.4936,2.2058,,2.8545,1.9906,2.8233,14.5691,1.4333,1.3799,,0.9641,1.0609,1.7995
2015/7/30,-5.7604,0,-1.8031,,-1.3107,-2.0987,-1.3742,3.9546,,2.1611,,2.0329,0.7375,0.1864,11072361014,14092800000,3.71669E+11,,91071135978,1.58362E+11,5.82851E+11,132.0926,165.3659,15.9677,,21.2661,20.6599,24.5608,7.6413,4.4936,2.166,,2.8171,1.9489,2.7845,13.7299,1.4333,1.355,,0.9514,1.0386,1.7747
2015/7/31,-3.912,0,-2.7397,,-1.5342,-1.0719,0.8932,2.9438,,1.8799,,2.1874,0.7953,0.177,10639212417,14092800000,3.61486E+11,,89673891620,1.56665E+11,5.88056E+11,126.9251,165.3659,15.5302,,20.9398,20.4385,24.7802,7.3424,4.4936,2.1067,,2.7738,1.928,2.8093,13.1928,1.4333,1.3179,,0.9368,1.0275,1.7906
2015/8/3,-6.2341,0,-0.03,,1.9302,1.886,2.6204,2.7166,,2.1435,,1.4752,0.8134,0.21,9975953627,14092800000,3.61378E+11,,91404806272,1.59619E+11,6.03466E+11,119.0125,165.3659,15.5256,,21.344,20.824,25.4295,6.8846,4.4936,2.106,,2.8274,1.9643,2.883,12.3703,1.4333,1.3175,,0.9549,1.0469,1.8375
2015/8/4,10.0407,0,2.548,,2.099,1.4573,0.7937,4.1119,,1.4305,,1.1516,0.5867,0.1271,10977609758,14092800000,3.70585E+11,,93323410465,1.61945E+11,6.08255E+11,130.9622,165.3659,15.9212,,21.792,21.1274,25.6314,7.5759,4.4936,2.1597,,2.8867,1.993,2.9058,13.6124,1.4333,1.351,,0.9749,1.0621,1.8521
2015/8/5,-1.4797,0,-2.6893,,-3.3743,-3.1056,-3.492,3.6297,,1.1938,,0.789,0.4988,0.0972,10815179034,14092800000,3.60619E+11,,90174397062,1.56916E+11,5.87015E+11,129.0244,165.3659,15.493,,21.0567,20.4713,24.7363,7.4638,4.4936,2.1016,,2.7893,1.9311,2.8044,13.411,1.4333,1.3147,,0.942,1.0292,1.7874
2015/8/6,5.632,0,-1.2016,,-1.4339,-1.3622,-1.0997,4.9827,,0.8878,,0.6093,0.4829,0.0696,11424294249,14092800000,3.56286E+11,,88881424671,1.54779E+11,5.8056E+11,136.2911,165.3659,15.3068,,20.7548,20.1925,24.4643,7.8842,4.4936,2.0764,,2.7493,1.9048,2.7735,14.1663,1.4333,1.2989,,0.9285,1.0151,1.7678
2015/8/7,3.1991,0,3.0404,,3.2145,1.9496,1.1119,3.7852,,1.407,,1.1221,0.5928,0.0913,11789763378,14092800000,3.67119E+11,,91738476567,1.57796E+11,5.87015E+11,140.6512,165.3659,15.7722,,21.4219,20.5861,24.7363,8.1364,4.4936,2.1395,,2.8377,1.9419,2.8044,14.6195,1.4333,1.3384,,0.9584,1.0349,1.7874
2015/8/10,3.9036,0,3.5409,,5.6604,4.3028,3.8666,4.5815,,2.0294,,1.6291,0.8789,0.1854,12249983762,14092800000,3.80118E+11,,96931220523,1.64586E+11,6.09713E+11,146.1416,165.3659,16.3307,,22.6345,21.4719,25.6928,8.454,4.4936,2.2152,,2.9983,2.0255,2.9128,15.1902,1.4333,1.3858,,1.0126,1.0795,1.8565
2015/8/11,0.884,0,-0.627,,-2.0869,-1.0313,-1.6735,5.1855,,1.5369,,1.1108,0.5869,0.1367,12358270912,14092800000,3.77735E+11,,94908344363,1.62888E+11,5.99509E+11,147.4334,165.3659,16.2283,,22.1621,21.2505,25.2628,8.5287,4.4936,2.2014,,2.9358,2.0046,2.8641,15.3244,1.4333,1.3771,,0.9915,1.0683,1.8255
2015/8/12,-2.4096,0,-3.0972,,-2.0435,-1.6596,-2.4661,3.6738,,1.231,,0.8378,0.4344,0.1129,12060481251,14092800000,3.66036E+11,,92968885777,1.60185E+11,5.84725E+11,143.8808,165.3659,15.7257,,21.7092,20.8978,24.6398,8.3232,4.4936,2.1332,,2.8758,1.9713,2.7934,14.9552,1.4333,1.3344,,0.9712,1.0506,1.7804
2015/8/13,3.0303,0,0.8286,,0.6057,0.3925,0.8547,4.5608,,1.0155,,0.9735,0.5364,0.0857,12425950380,14092800000,3.69069E+11,,93531954399,1.60814E+11,5.89722E+11,148.2408,165.3659,15.856,,21.8407,20.9798,24.8504,8.5754,4.4936,2.1508,,2.8932,1.979,2.8173,15.4084,1.4333,1.3455,,0.9771,1.0547,1.7957
2015/8/14,10.0218,0,-0.5283,,-0.1561,-1.0164,-0.8121,10.5049,,1.0671,,0.8724,0.5398,0.1076,13671252597,14092800000,3.67119E+11,,93385973645,1.59179E+11,5.84933E+11,163.0972,165.3659,15.7722,,21.8066,20.7666,24.6486,9.4348,4.4936,2.1395,,2.8887,1.9589,2.7944,16.9525,1.4333,1.3384,,0.9756,1.044,1.7811
2015/8/17,-0.396,0,-2.7147,,-3.2157,-2.1722,-3.382,8.7136,,1.4047,,1.0791,0.7033,0.1639,13617109022,14092800000,3.57153E+11,,90382940996,1.55722E+11,5.65151E+11,162.4513,165.3659,15.3441,,21.1054,20.3155,23.815,9.3975,4.4936,2.0814,,2.7958,1.9164,2.6999,16.8854,1.4333,1.3021,,0.9442,1.0213,1.7208
2015/8/18,-10.0398,0,-5.0955,,-5.3069,-5.2887,-3.9794,8.5138,,1.9422,,1.6185,0.8503,0.1688,12249983762,14092800000,3.38954E+11,,85586430514,1.47486E+11,5.42661E+11,146.1416,165.3659,14.5622,,19.9854,19.2411,22.8673,8.454,4.4936,1.9753,,2.6474,1.815,2.5925,15.1902,1.4333,1.2357,,0.8941,0.9673,1.6524
2015/8/19,4.0884,0,0.3835,,0.0244,0.7673,0.0767,5.9809,,1.4904,,1.1675,0.7647,0.1707,12750811828,14092800000,3.40254E+11,,85607284907,1.48618E+11,5.43078E+11,152.1164,165.3659,14.618,,19.9902,19.3887,22.8848,8.7996,4.4936,1.9829,,2.6481,1.8289,2.5945,15.8112,1.4333,1.2405,,0.8943,0.9747,1.6536
2015/8/20,-4.4586,0,-2.738,,-3.0607,-2.0305,-3.8344,3.6928,,1.0142,,1.0546,0.4419,0.0913,12182304294,14092800000,3.30938E+11,,82562543471,1.456E+11,5.22254E+11,145.3341,165.3659,14.2178,,19.2792,18.995,22.0074,8.4073,4.4936,1.9286,,2.5539,1.7918,2.495,15.1062,1.4333,1.2065,,0.8625,0.9549,1.5902
2015/8/21,-6.5556,0,-3.7971,,-7.0725,-4.8791,-6.26,3.3061,,1.9003,,1.3603,0.6443,0.1306,11383686568,14092800000,3.18372E+11,,76723313319,1.38496E+11,4.89561E+11,135.8067,165.3659,13.678,,17.9157,18.0682,20.6297,7.8561,4.4936,1.8554,,2.3733,1.7044,2.3388,14.1159,1.4333,1.1607,,0.8015,0.9084,1.4907
2015/8/24,-9.9881,0,-10.0034,,-10.0027,-9.8956,-6.2952,3.3435,,3.723,,1.7942,1.3422,0.4205,10246671501,14092800000,2.86524E+11,,69048896547,1.24791E+11,4.58742E+11,122.2422,165.3659,12.3097,,16.1237,16.2803,19.331,7.0715,4.4936,1.6698,,2.1359,1.5357,2.1916,12.706,1.4333,1.0446,,0.7214,0.8185,1.3968
2015/8/25,-10.0396,0,-5.0662,,-8.4567,-4.2317,-3.0867,4.2526,,3.9844,,2.5381,1.4126,0.3484,9217943582,14092800000,2.72008E+11,,63209666395,1.1951E+11,4.44582E+11,109.9695,165.3659,11.6861,,14.7601,15.5913,18.7343,6.3615,4.4936,1.5852,,1.9552,1.4707,2.1239,11.4304,1.4333,0.9916,,0.6603,0.7838,1.3537
2015/8/26,-5.4332,0,4.9781,,4.487,5.9442,2.8103,4.4863,,3.5325,,2.785,1.1782,0.3902,8717115517,14092800000,2.85549E+11,,66045863898,1.26614E+11,4.57076E+11,103.9947,165.3659,12.2678,,15.4224,16.5181,19.2608,6.0159,4.4936,1.6641,,2.043,1.5582,2.1836,10.8093,1.4333,1.041,,0.69,0.8304,1.3918
2015/8/27,6.0559,0,10.0152,,10.0095,9.0864,10.0228,3.7143,,3.6371,,2.4403,1.4138,0.4525,9245015370,14092800000,3.14147E+11,,72656706606,1.38119E+11,5.02888E+11,110.2925,165.3659,13.4964,,16.9661,18.019,21.1913,6.3802,4.4936,1.8308,,2.2475,1.6997,2.4025,11.464,1.4333,1.1453,,0.759,0.9059,1.5313
2015/8/28,9.9561,0,2.2414,,5.9701,1.502,2.6087,4.7874,,3.0642,,3.0228,1.2323,0.4455,10165456139,14092800000,3.21189E+11,,76994420433,1.40193E+11,5.16007E+11,121.2733,165.3659,13.799,,17.979,18.2897,21.7441,7.0154,4.4936,1.8718,,2.3816,1.7253,2.4651,12.6053,1.4333,1.1709,,0.8044,0.9195,1.5712
2015/8/31,-3.9947,0,2.1585,,4.4691,1.3901,2.6634,3.7574,,2.6722,,2.418,0.9086,0.3049,9759379329,14092800000,3.28121E+11,,80435395344,1.42142E+11,5.29751E+11,116.4288,165.3659,14.0968,,18.7825,18.5439,22.3232,6.7352,4.4936,1.9122,,2.4881,1.7493,2.5308,12.1018,1.4333,1.1962,,0.8403,0.9323,1.613
2015/9/1,-9.9861,0,-0.4292,,-1.4519,0.3981,2.3978,3.2983,,3.4072,,3.0809,1.2505,0.4026,8784794985,14092800000,3.26713E+11,,79267549313,1.42708E+11,5.42453E+11,104.8021,165.3659,14.0363,,18.5098,18.6177,22.8585,6.0626,4.4936,1.904,,2.452,1.7562,2.5915,10.8933,1.4333,1.1911,,0.8281,0.936,1.6517
2015/9/2,-6.9337,0,-0.5968,,-1.6311,1.0132,1.4587,2.894,,3.448,,2.5972,1.5362,0.4909,8175679771,14092800000,3.24763E+11,,77974576923,1.44154E+11,5.50366E+11,97.5354,165.3659,13.9525,,18.2079,18.8064,23.192,5.6422,4.4936,1.8926,,2.412,1.774,2.6293,10.138,1.4333,1.184,,0.8146,0.9455,1.6758
2015/9/7,3.4768,0,-3.6691,,-4.306,-4.7536,-7.1888,2.4344,,1.2584,,0.8642,0.4276,0.1524,8459933538,14092800000,3.12847E+11,,74617019585,1.37302E+11,5.10801E+11,100.9265,165.3659,13.4406,,17.4239,17.9124,21.5247,5.8384,4.4936,1.8232,,2.3081,1.6897,2.4403,10.4904,1.4333,1.1405,,0.7795,0.9005,1.5554
2015/9/8,7.52,0,3.0471,,4.5277,2.0147,3.7913,2.5111,,1.1588,,1.0047,0.3868,0.1238,9096120540,14092800000,3.2238E+11,,77995431316,1.40068E+11,5.30167E+11,108.5162,165.3659,13.8501,,18.2128,18.2733,22.3408,6.2774,4.4936,1.8788,,2.4126,1.7237,2.5328,11.2793,1.4333,1.1753,,0.8148,0.9187,1.6143
2015/9/9,4.9107,0,2.1636,,1.123,2.4237,0.4713,3.3957,,1.3205,,1.3094,0.4691,0.1408,9542805030,14092800000,3.27363E+11,,78871315839,1.43462E+11,5.32666E+11,113.8451,165.3659,14.0642,,18.4173,18.7162,22.4461,6.5857,4.4936,1.9078,,2.4397,1.7655,2.5447,11.8332,1.4333,1.1935,,0.824,0.9409,1.6219
2015/9/10,5.5319,0,0.1655,,-2.5912,0.7888,-0.7037,4.8838,,0.8113,,0.648,0.4442,0.0782,10070704883,14092800000,3.27905E+11,,76827585286,1.44594E+11,5.28918E+11,120.1429,165.3659,14.0875,,17.9401,18.8638,22.2881,6.95,4.4936,1.911,,2.3765,1.7794,2.5268,12.4878,1.4333,1.1954,,0.8026,0.9483,1.6105
2015/9/11,-1.2097,-10,-1.4205,,0.19,-0.913,-1.4173,2.2432,0.0787,0.6538,,0.4941,0.2204,0.0451,9948881840,12683520000,3.23247E+11,,76973566039,1.43274E+11,5.21421E+11,118.6895,148.8293,13.8874,,17.9742,18.6916,21.9723,6.866,4.0442,1.8838,,2.381,1.7632,2.491,12.3368,1.29,1.1784,,0.8041,0.9397,1.5877
2015/9/14,-9.932,-9.9909,1.0054,,-1.2192,2.4133,4.8722,3.371,0.013,2.0371,,1.3265,1.2171,0.3188,8960761603,11416320000,3.26497E+11,,76035118336,1.46732E+11,5.46826E+11,106.9013,133.9599,14.027,,17.755,19.1426,23.0428,6.184,3.6402,1.9027,,2.352,1.8057,2.6124,11.1115,1.1611,1.1903,,0.7943,0.9624,1.665
2015/9/15,-5.4381,-9.9899,-2.2561,,-4.6626,-1.1568,2.5133,2.4282,0.0132,1.0923,,0.5676,0.4839,0.227,8473469431,10275840000,3.1913E+11,,72489871458,1.45034E+11,5.60569E+11,101.088,120.5774,13.7105,,16.9272,18.9212,23.6219,5.8477,3.2765,1.8598,,2.2423,1.7848,2.678,10.5072,1.0451,1.1634,,0.7573,0.9512,1.7069
2015/9/16,10.0639,-10.0149,3.6999,,6.3291,3.5977,1.8945,2.8372,2.1951,1.0599,,0.8209,0.4131,0.1273,9326230732,9246720000,3.30938E+11,,77077838006,1.50252E+11,5.71189E+11,111.2614,108.5016,14.2178,,17.9985,19.6019,24.0694,6.4362,2.9484,1.9286,,2.3842,1.8491,2.7288,11.5647,0.9405,1.2065,,0.8052,0.9855,1.7392
2015/9/17,-2.7576,-4.0698,-0.9493,,-1.9481,-1.9665,-3.5727,3.1518,15.1233,0.938,,0.838,0.3701,0.0946,9069048752,8870400000,3.27796E+11,,75576321682,1.47297E+11,5.50782E+11,108.1932,104.0859,14.0828,,17.6479,19.2165,23.2095,6.2588,2.8284,1.9103,,2.3378,1.8127,2.6313,11.2457,0.9022,1.195,,0.7895,0.9661,1.6771
2015/9/18,3.2836,-3.8095,1.0245,,2.5386,0.9816,-0.6049,1.901,6.2179,0.7906,,0.7489,0.3499,0.0521,9366838413,8532480000,3.31155E+11,,77494925874,1.48743E+11,5.47451E+11,111.7458,100.1207,14.2271,,18.0959,19.4051,23.0691,6.4643,2.7206,1.9299,,2.3971,1.8305,2.6154,11.615,0.8678,1.2073,,0.8096,0.9756,1.6669
2015/9/21,5.3468,0.45,1.2758,,0.7804,-0.4649,-0.1141,2.3152,6.5896,0.748,,0.5025,0.2428,0.05,9867666478,8570880000,3.35379E+11,,78099703283,1.48052E+11,5.46826E+11,117.7207,100.5713,14.4086,,18.2371,19.3149,23.0428,6.8099,2.7329,1.9545,,2.4158,1.822,2.6124,12.236,0.8717,1.2227,,0.8159,0.971,1.665
2015/9/22,-0.6859,-1.2545,2.6163,,4.9132,1.2739,2.8941,2.2282,6.0024,1.1084,,0.9387,0.2933,0.0768,9799987010,8463360000,3.44154E+11,,81936911669,1.49938E+11,5.62652E+11,116.9132,99.3096,14.7856,,19.1332,19.5609,23.7097,6.7632,2.6986,2.0056,,2.5345,1.8452,2.688,12.1521,0.8608,1.2547,,0.856,0.9834,1.7132
2015/9/23,-1.5193,-3.8566,-3.1476,,-3.4614,-3.522,-2.0355,1.8449,6.5111,0.9346,,0.622,0.2938,0.0547,9651092180,8136960000,3.33321E+11,,79100714166,1.44657E+11,5.51199E+11,115.1369,95.4796,14.3202,,18.4709,18.872,23.2271,6.6604,2.5945,1.9425,,2.4468,1.7802,2.6333,11.9675,0.8276,1.2152,,0.8264,0.9488,1.6784
2015/9/24,2.5245,3.8226,1.2025,,1.1337,-0.2608,-0.1511,2.4172,5.0819,0.5894,,0.4688,0.1572,0.0425,9894738265,8448000000,3.37329E+11,,79997453082,1.4428E+11,5.50366E+11,118.0436,99.1294,14.4924,,18.6803,18.8228,23.192,6.8286,2.6937,1.9659,,2.4745,1.7756,2.6293,12.2696,0.8592,1.2298,,0.8357,0.9463,1.6758
2015/9/25,-4.2408,-5.0455,0.289,,-0.5474,-1.0022,-0.1513,1.9252,4.201,0.6568,,0.4824,0.1933,0.0341,9475125562,8021760000,3.38304E+11,,79559510821,1.42834E+11,5.49533E+11,113.0377,94.1279,14.5343,,18.578,18.6341,23.1569,6.539,2.5578,1.9716,,2.461,1.7578,2.6253,11.7493,0.8159,1.2333,,0.8312,0.9368,1.6733
2015/9/28,2.1429,3.9253,-1.0567,,-0.9174,-0.1761,-0.9473,1.1655,4.1759,0.2509,,0.2669,0.1077,0.0322,9678163967,8336640000,3.34729E+11,,78829607052,1.42582E+11,5.44327E+11,115.4599,97.8227,14.3807,,18.4076,18.6013,22.9375,6.6791,2.6582,1.9507,,2.4384,1.7547,2.6004,12.0011,0.8479,1.2203,,0.8235,0.9352,1.6574
2015/9/29,1.3986,-2.9019,-3.1392,,-4.5767,-2.5573,-1.6067,1.5584,2.157,0.5914,,0.4694,0.2042,0.0331,9813522904,8094720000,3.24222E+11,,75221796994,1.38936E+11,5.35581E+11,117.0747,94.984,13.9293,,17.5651,18.1256,22.5689,6.7725,2.5811,1.8895,,2.3268,1.7098,2.5587,12.1689,0.8233,1.182,,0.7858,0.9112,1.6308
2015/9/30,1.2414,1.8975,-0.2339,,-0.6654,0.4072,-0.7387,2.0758,2.3028,0.3375,,0.4152,0.1829,0.0361,9935345946,8248320000,3.23463E+11,,74721291552,1.39502E+11,5.31625E+11,118.5281,96.7864,13.8967,,17.4482,18.1995,22.4022,6.8566,2.63,1.8851,,2.3113,1.7168,2.5398,12.32,0.8389,1.1792,,0.7806,0.9149,1.6188
2015/10/8,3.1335,2.3743,2.8131,,3.2096,2.5687,1.4493,1.8771,6.9392,1.613,,0.8384,0.8874,0.1201,10246671501,8444160000,3.32563E+11,,77119546793,1.43085E+11,5.39329E+11,122.2422,99.0843,14.2876,,18.0082,18.6669,22.7269,7.0715,2.6925,1.9381,,2.3855,1.7609,2.5766,12.706,0.8588,1.2124,,0.8057,0.9385,1.6422
