ÈÕÆÚ,000166.SZ,000686.SZ,000712.SZ,000728.SZ,000750.SZ,000776.SZ,000783.SZ,000987.SZ,002500.SZ,002670.SZ,002673.SZ,002736.SZ,002797.SZ,002926.SZ,002939.SZ,002945.SZ,600030.SH,600061.SH,600109.SH,600155.SH,600369.SH,600621.SH,600837.SH,600864.SH,600909.SH,600958.SH,600999.SH,601066.SH,601099.SH,601108.SH,601162.SH,601198.SH,601211.SH,601236.SH,601375.SH,601377.SH,601555.SH,601688.SH,601788.SH,601878.SH,601881.SH,601901.SH,601990.SH,000166.SZ,000686.SZ,000712.SZ,000728.SZ,000750.SZ,000776.SZ,000783.SZ,000987.SZ,002500.SZ,002670.SZ,002673.SZ,002736.SZ,002797.SZ,002926.SZ,002939.SZ,002945.SZ,600030.SH,600061.SH,600109.SH,600155.SH,600369.SH,600621.SH,600837.SH,600864.SH,600909.SH,600958.SH,600999.SH,601066.SH,601099.SH,601108.SH,601162.SH,601198.SH,601211.SH,601236.SH,601375.SH,601377.SH,601555.SH,601688.SH,601788.SH,601878.SH,601881.SH,601901.SH,601990.SH,000166.SZ,000686.SZ,000712.SZ,000728.SZ,000750.SZ,000776.SZ,000783.SZ,000987.SZ,002500.SZ,002670.SZ,002673.SZ,002736.SZ,002797.SZ,002926.SZ,002939.SZ,002945.SZ,600030.SH,600061.SH,600109.SH,600155.SH,600369.SH,600621.SH,600837.SH,600864.SH,600909.SH,600958.SH,600999.SH,601066.SH,601099.SH,601108.SH,601162.SH,601198.SH,601211.SH,601236.SH,601375.SH,601377.SH,601555.SH,601688.SH,601788.SH,601878.SH,601881.SH,601901.SH,601990.SH,000166.SZ,000686.SZ,000712.SZ,000728.SZ,000750.SZ,000776.SZ,000783.SZ,000987.SZ,002500.SZ,002670.SZ,002673.SZ,002736.SZ,002797.SZ,002926.SZ,002939.SZ,002945.SZ,600030.SH,600061.SH,600109.SH,600155.SH,600369.SH,600621.SH,600837.SH,600864.SH,600909.SH,600958.SH,600999.SH,601066.SH,601099.SH,601108.SH,601162.SH,601198.SH,601211.SH,601236.SH,601375.SH,601377.SH,601555.SH,601688.SH,601788.SH,601878.SH,601881.SH,601901.SH,601990.SH,000166.SZ,000686.SZ,000712.SZ,000728.SZ,000750.SZ,000776.SZ,000783.SZ,000987.SZ,002500.SZ,002670.SZ,002673.SZ,002736.SZ,002797.SZ,002926.SZ,002939.SZ,002945.SZ,600030.SH,600061.SH,600109.SH,600155.SH,600369.SH,600621.SH,600837.SH,600864.SH,600909.SH,600958.SH,600999.SH,601066.SH,601099.SH,601108.SH,601162.SH,601198.SH,601211.SH,601236.SH,601375.SH,601377.SH,601555.SH,601688.SH,601788.SH,601878.SH,601881.SH,601901.SH,601990.SH,000166.SZ,000686.SZ,000712.SZ,000728.SZ,000750.SZ,000776.SZ,000783.SZ,000987.SZ,002500.SZ,002670.SZ,002673.SZ,002736.SZ,002797.SZ,002926.SZ,002939.SZ,002945.SZ,600030.SH,600061.SH,600109.SH,600155.SH,600369.SH,600621.SH,600837.SH,600864.SH,600909.SH,600958.SH,600999.SH,601066.SH,601099.SH,601108.SH,601162.SH,601198.SH,601211.SH,601236.SH,601375.SH,601377.SH,601555.SH,601688.SH,601788.SH,601878.SH,601881.SH,601901.SH,601990.SH
2014/1/16,,0.1311,6.5094,0.2128,-0.5655,0.786,0.2134,0.4515,0.1517,-0.9488,0.1661,,,,,,0.8726,0.9259,-1.6377,0,1.459,-0.1869,0.689,0.4728,,,-0.6908,,2.0168,,,,,,,0.7735,-0.5242,-0.232,0.8805,,,0.5357,,,0.9291,2.0369,0.4953,3.6078,0.3621,1.0458,0.2926,0.4385,4.9572,1.2583,,,,,,0.6331,0.5637,2.2226,0.4543,0.6139,0.4233,0.6918,0.9989,,,0.5455,,3.4193,,,,,,,0.4115,1.3123,0.2075,0.3507,,,1.7082,,,12907639088,5056663739,18501822000,6189428234,68308623495,22265413337,3192465137,15838680000,860019346.1,7581689046,,,,,,1.13457E+11,2338502023,24872058112,1538625000,20995893240,2798599754,82782501971,4644214666,,,53602648034,,10037623232,,,,,,,18963763200,9270274200,48139982752,27412360000,,,19686824192,,,31.1478,191.3109,27.8587,78.9462,24.2875,22.1362,10.3426,64.2877,23.04,52.8364,,,,,,24.2863,367.8861,78.4827,2.2182,33.3094,9.454,24.3002,14.0548,,,24.0406,,134.5518,,,,,,,35.2364,39.6721,21.775,133.2138,,,31.0621,,,2.0113,4.5635,1.1831,3.9422,1.9714,1.756,1.5282,2.4096,2.6328,3.1146,,,,,,1.4524,3.9209,3.6966,19.1703,1.9406,1.6729,1.5942,1.5331,,,1.9736,,4.5973,,,,,,,1.8233,1.9389,1.3491,1.2004,,,2.2215,,,8.462,29.4897,9.3212,13.4016,8.3227,7.3052,0.7807,12.6317,1.4043,12.8221,,,,,,7.9028,0.5368,16.0773,21.4592,10.6897,2.5058,9.3785,4.1216,,,8.8067,,20.6355,,,,,,,7.6403,9.4952,6.7201,6.8198,,,9.979,
2014/1/17,,-1.3743,-1.1072,-1.5924,-1.5166,-1.2132,-1.3845,-1.3483,-1.0606,-3.3525,-0.9121,,,,,,0.7785,-3.1193,3.1738,0,-0.4425,-2.0599,0.391,-4.7059,,,-1.3043,,5.4366,,,,,,,0.6579,-1.054,-0.6977,-0.9975,,,-3.1972,,,0.927,0.8463,0.4621,2.7698,0.3837,0.8684,0.4433,0.4483,5.3342,0.831,,,,,,0.8134,0.5109,2.6942,0.6082,0.3861,0.3524,0.7728,1.5353,,,0.5465,,4.9184,,,,,,,0.5316,1.4002,0.3574,0.2218,,,2.0569,,,12730243524,5000677648,18207207000,6095560128,67479922690,21957159479,3149420663,15670694000,831187279.9,7512535995,,,,,,1.14341E+11,2265557923,25661441851,1538625000,20902991058,2740950696,83106187219,4425663388,,,52903483059,,10583325978,,,,,,,19088524800,9172563800,47804122407,27138920000,,,19057405302,,,30.7198,189.1928,27.415,77.7489,23.9929,21.8297,10.2032,63.6059,22.2676,52.3545,,,,,,24.4754,356.4108,80.9736,2.2182,33.162,9.2592,24.3952,13.3934,,,23.7271,,141.8668,,,,,,,35.4682,39.254,21.6231,131.8849,,,30.069,,,1.9837,4.513,1.1642,3.8824,1.9475,1.7317,1.5076,2.3841,2.5446,3.0862,,,,,,1.4637,3.7986,3.814,19.1703,1.932,1.6385,1.6004,1.4609,,,1.9479,,4.8473,,,,,,,1.8353,1.9185,1.3397,1.1884,,,2.1505,,,8.3457,29.1632,9.1727,13.1984,8.2217,7.2041,0.7702,12.4977,1.3572,12.7052,,,,,,7.9643,0.5201,16.5875,21.4592,10.6424,2.4542,9.4152,3.9276,,,8.6918,,21.7574,,,,,,,7.6905,9.3951,6.6732,6.7517,,,9.6599,
2014/1/20,,0.1327,-0.2239,-0.1079,-0.1925,0.0877,0.216,0.1139,0.3063,0.5946,0.4184,,,,,,-1.2017,0,-4.0343,1.3405,1,-1.1472,-0.779,-1.9753,,,0,,0.9375,,,,,,,0.8715,0.6658,-0.2342,-0.1259,,,-2.2018,,,0.7228,0.6254,0.2627,2.3951,0.2491,0.6541,0.2261,0.2846,3.0215,0.87,,,,,,0.3894,0.3115,2.2223,0.6967,0.2561,0.3322,0.4029,1.0096,,,0.4051,,3.9564,,,,,,,0.4821,0.7252,0.127,0.1919,,,1.5652,,,12747138340,4989480430,18187566000,6083826615,67539115604,22004583149,3153007703,15718690000,836129919.8,7543969200,,,,,,1.12967E+11,2265557923,24626184489,1559250000,21112020969,2709505755,82458816724,4338242876,,,52903483059,,10682544659,,,,,,,19254873600,9233632800,47692168959,27104740000,,,18637792708,,,30.7605,188.7691,27.3855,77.5993,24.0139,21.8769,10.2148,63.8007,22.4,52.5735,,,,,,24.1813,356.4108,77.7068,2.2479,33.4937,9.153,24.2051,13.1289,,,23.7271,,143.1968,,,,,,,35.7773,39.5153,21.5725,131.7188,,,29.4069,,,1.9863,4.5029,1.163,3.8749,1.9492,1.7354,1.5093,2.3914,2.5597,3.0991,,,,,,1.4461,3.7986,3.6601,19.4272,1.9513,1.6197,1.5879,1.4321,,,1.9479,,4.8927,,,,,,,1.8513,1.9313,1.3365,1.1869,,,2.1031,,,8.3568,29.0979,9.1628,13.173,8.2289,7.2196,0.7711,12.536,1.3653,12.7584,,,,,,7.8686,0.5201,15.9184,21.7469,10.7488,2.4261,9.3418,3.85,,,8.6918,,21.9614,,,,,,,7.7576,9.4576,6.6576,6.7432,,,9.4472,
2014/1/21,,1.9881,-0.6284,1.8359,1.9286,1.8405,2.1552,0.6826,2.1374,0.9852,1.6667,,,,,,1.7376,1.3258,2.7325,0.7937,1.1001,1.5474,2.4534,2.1411,,,2.1145,,4.7988,,,,,,,0.432,2.5132,1.7606,1.261,,,4.6904,,,1.1738,0.465,0.38,3.6637,0.3395,0.8837,0.2301,0.4167,5.9677,1.2313,,,,,,0.6284,0.3097,2.9862,0.5482,0.5173,0.3705,0.73,0.8761,,,0.6662,,4.0974,,,,,,,0.5246,1.2205,0.2876,0.311,,,2.7393,,,13000560573,4958128219,18521463000,6201161747,68782166812,22478819855,3174529940,16054662000,844367653,7669702020,,,,,,1.1493E+11,2295593729,25299101774,1571625000,21344276425,2751432343,84481849519,4431127170,,,54022147018,,11195174511,,,,,,,19338048000,9465695000,48531819821,27446540000,,,19511985612,,,31.3721,187.583,27.8882,79.0959,24.4559,22.3484,10.2845,65.1644,22.6207,53.4497,,,,,,24.6015,361.1359,79.8302,2.2658,33.8621,9.2946,24.799,13.41,,,24.2288,,150.0684,,,,,,,35.9318,40.5085,21.9523,133.3799,,,30.7862,,,2.0258,4.4746,1.1843,3.9496,1.985,1.7728,1.5196,2.4425,2.5849,3.1508,,,,,,1.4712,3.849,3.7601,19.5814,1.9728,1.6447,1.6269,1.4627,,,1.9891,,5.1275,,,,,,,1.8593,1.9798,1.3601,1.2019,,,2.2018,,,8.5229,28.9151,9.3311,13.427,8.3804,7.3752,0.7763,12.8039,1.3787,12.971,,,,,,8.0053,0.527,16.3533,21.9195,10.8671,2.4636,9.571,3.9325,,,8.8756,,23.0152,,,,,,,7.7911,9.6953,6.7748,6.8283,,,9.8903,
2014/1/22,,2.2092,1.7164,2.9692,2.5544,3.6145,2.1097,2.0339,1.7937,2.9268,2.0492,,,,,,3.1597,3.1776,1.688,1.3123,3.3732,3.619,3.0651,2.2195,,,5.0043,,0.2954,,,,,,,1.828,4.129,1.8454,2.1171,,,2.1505,,,1.5718,1.0902,0.57,5.2626,0.5718,1.3716,0.4633,0.5731,6.821,1.5547,,,,,,0.9827,0.6138,2.5243,0.8925,0.7207,0.6945,1.0743,0.9838,,,1.1546,,3.84,,,,,,,0.6038,2.3846,0.8496,0.478,,,2.3781,,,13287772438,5043227077,19071411000,6359564176,71268269227,22953056561,3239096650,16342638000,869080852.6,7826868045,,,,,,1.18561E+11,2368537829,25726145436,1592250000,22064268339,2851007989,87071331497,4529475245,,,56725584919,,11228247404,,,,,,,19691539200,9856536600,49427447407,28027600000,,,19931598206,,,32.0651,190.8026,28.7163,81.1163,25.3398,22.8199,10.4937,66.3333,23.2827,54.545,,,,,,25.3788,372.6113,81.1777,2.2955,35.0044,9.631,25.5591,13.7076,,,25.4413,,150.5118,,,,,,,36.5887,42.1811,22.3574,136.2036,,,31.4483,,,2.0705,4.5514,1.2195,4.0505,2.0568,1.8102,1.5505,2.4863,2.6606,3.2153,,,,,,1.5177,3.9713,3.8236,19.8384,2.0394,1.7043,1.6767,1.4952,,,2.0886,,5.1426,,,,,,,1.8933,2.0615,1.3852,1.2273,,,2.2491,,,8.7112,29.4113,9.6081,13.77,8.6833,7.5308,0.7921,13.0336,1.4191,13.2368,,,,,,8.2583,0.5437,16.6294,22.2071,11.2336,2.5528,9.8644,4.0197,,,9.3198,,23.0832,,,,,,,7.9335,10.0956,6.8998,6.9728,,,10.103,
2014/1/23,,-0.9536,5.373,-0.7209,-1.107,-1.1628,-0.9298,0,-0.2937,-0.1896,-0.5622,,,,,,-1.4073,-0.5435,-0.9054,-0.2591,0.5263,-0.7353,-1.2082,-1.2063,,,-0.4108,,-0.5891,,,,,,,-1.4784,0.3717,-1.2458,-0.6098,,,-0.5263,,,1.724,2.2576,0.4353,4.0279,0.3679,1.0338,0.4177,0.4139,5.8911,1.2383,,,,,,0.7378,0.474,1.8155,0.6752,0.4928,0.5097,0.709,1.153,,,0.7021,,3.9653,,,,,,,0.4268,1.7212,0.4258,0.3381,,,1.6071,,,13161061321,5314199758,18933924000,6289163097,70439568422,22739650043,3239096650,16294642000,867433306,7782861558,,,,,,1.16893E+11,2355665341,25493212529,1588125000,22180396067,2830044695,86019354443,4474837425,,,56492529927,,11162101617,,,,,,,19400428800,9893178000,48811703441,27856700000,,,19826695057,,,31.7594,201.0544,28.5093,80.2183,25.0452,22.6077,10.4937,66.1385,23.2386,54.2383,,,,,,25.0216,370.5862,80.4427,2.2896,35.1886,9.5602,25.2503,13.5423,,,25.3367,,149.6251,,,,,,,36.0478,42.3379,22.0789,135.3731,,,31.2828,,,2.0508,4.796,1.2107,4.0057,2.0329,1.7934,1.5505,2.479,2.6555,3.1973,,,,,,1.4963,3.9497,3.789,19.787,2.0501,1.6917,1.6565,1.4772,,,2.08,,5.1123,,,,,,,1.8653,2.0692,1.3679,1.2198,,,2.2373,,,8.6282,30.9916,9.5388,13.6176,8.5823,7.4608,0.7921,12.9953,1.4164,13.1624,,,,,,8.1421,0.5408,16.4788,22.1496,11.2928,2.534,9.7452,3.9712,,,9.2815,,22.9473,,,,,,,7.8162,10.1332,6.8139,6.9303,,,10.0499,
2014/1/24,,1.1553,4.7619,1.2448,1.0261,0.4202,1.877,1.3289,1.4728,2.6591,1.0501,,,,,,0.4198,1.6393,-0.1015,1.039,0.8377,2.037,0.8467,3.663,,,0.8251,,9.9259,,,,,,,1.0718,2.8395,1.0321,0.6135,,,3.5273,,,1.56,3.4676,0.5068,4.2316,0.3602,1.3099,0.455,0.6497,7.1129,1.5188,,,,,,0.7355,0.5586,1.8053,0.7012,0.6499,0.6437,0.6453,1.4889,,,0.7843,,5.8123,,,,,,,0.5951,2.4442,0.4445,0.4241,,,3.0191,,,13313114661,5567256889,19169616000,6353697419,70735532995,23166463078,3282141124,16534622000,890498958.9,7864587891,,,,,,1.17383E+11,2394282805,25467331095,1604625000,22366200432,2887693754,86747646250,4638750884,,,56958639910,,12270043555,,,,,,,19608364800,10174095400,49315493959,28027600000,,,20526049380,,,32.1263,210.6284,28.8642,81.0415,25.1504,23.032,10.6331,67.1125,23.8565,54.8079,,,,,,25.1267,376.6614,80.361,2.3134,35.4834,9.7549,25.4641,14.0383,,,25.5458,,164.4768,,,,,,,36.4341,43.5401,22.3067,136.2036,,,32.3862,,,2.0745,5.0243,1.2258,4.0468,2.0414,1.827,1.5711,2.5155,2.7261,3.2308,,,,,,1.5026,4.0144,3.7851,19.9926,2.0673,1.7262,1.6705,1.5313,,,2.0972,,5.6198,,,,,,,1.8853,2.128,1.382,1.2273,,,2.3162,,,8.7279,32.4674,9.6576,13.7573,8.6184,7.6009,0.8026,13.1867,1.454,13.3006,,,,,,8.1762,0.5496,16.4621,22.3797,11.3874,2.5856,9.8277,4.1167,,,9.3581,,25.225,,,,,,,7.9,10.4209,6.8842,6.9728,,,10.4043,
2014/1/27,,-1.8401,0,-2.3566,-2.7701,-2.2594,-2.8659,-1.4208,-2.1771,-1.0176,-2.8777,,,,,,-3.3445,-0.3584,-5.8943,0.2571,-3.0114,0.363,-2.8918,-1.5312,,,-3.928,,-2.4259,,,,,,,-3.1813,-2.6411,-2.8377,-1.9512,,,-1.0221,,,1.0953,1.6997,0.4659,3.7132,0.3788,0.9499,0.3909,0.462,4.577,1.3473,,,,,,0.9762,0.6428,3.3179,1.1007,0.4841,0.6279,0.68,1.077,,,0.8303,,3.4714,,,,,,,0.6298,1.3133,0.3563,0.3568,,,2.0729,,,13068139836,5567256889,18717873000,6177694721,69137324300,22502531690,3235509611,16174652000,881437452.4,7638268815,,,,,,1.13457E+11,2385701146,23966207921,1608750000,21692659609,2898175401,84239085584,4567721719,,,54721311992,,11972387512,,,,,,,18984556800,9905391800,47916075855,27480720000,,,20316243083,,,31.5351,210.6284,28.184,78.7965,24.5822,22.3719,10.4821,65.6514,23.6138,53.2307,,,,,,24.2863,375.3114,75.6243,2.3193,34.4148,9.7903,24.7277,13.8234,,,24.5423,,160.4868,,,,,,,35.275,42.3901,21.6737,133.546,,,32.0552,,,2.0363,5.0243,1.1969,3.9347,1.9953,1.7747,1.5488,2.4607,2.6984,3.1379,,,,,,1.4524,4,3.562,20.044,2.005,1.7325,1.6222,1.5078,,,2.0148,,5.4835,,,,,,,1.8253,2.0718,1.3428,1.2034,,,2.2925,,,8.5673,32.4674,9.43,13.3762,8.4236,7.383,0.7912,12.8996,1.4393,12.9178,,,,,,7.9028,0.5477,15.4917,22.4372,11.0444,2.595,9.5435,4.0537,,,8.9905,,24.6131,,,,,,,7.6487,10.1457,6.6889,6.8368,,,10.298,
2014/1/28,,0.6464,2.0113,0.7345,0.3799,0.5993,0.2107,0.2217,1.4837,-2.6168,0.7407,,,,,,0.346,1.0791,8.4233,0,0.8565,0,0.1921,0.1196,,,1.5332,,0.6906,,,,,,,0.2191,0.2466,0.7009,0.7463,,,0,,,0.8574,1.7583,0.2605,2.3321,0.2264,0.6142,0.2707,0.3957,4.1848,0.8337,,,,,,0.5073,0.6413,3.9007,0.5475,0.2807,0.3981,0.5336,0.6533,,,0.6943,,2.3455,,,,,,,0.3317,1.0511,0.2639,0.2466,,,1.4185,,,13152613913,5679229071,18855360000,6201161747,69551674702,22549955361,3242683690,16414632000,858371799.4,7694848584,,,,,,1.1385E+11,2411446123,25984959776,1608750000,21878463974,2898175401,84400928207,4573185501,,,55560309962,,12055069746,,,,,,,19026144000,9929819400,48251936200,27685800000,,,20316243083,,,31.739,214.8647,28.391,79.0959,24.7295,22.4191,10.5053,66.6255,22.9959,53.625,,,,,,24.3704,379.3615,81.9944,2.3193,34.7096,9.7903,24.7752,13.8399,,,24.9186,,161.5951,,,,,,,35.3523,42.4947,21.8257,134.5426,,,32.0552,,,2.0495,5.1254,1.2057,3.9496,2.0073,1.7784,1.5522,2.4972,2.6278,3.1611,,,,,,1.4574,4.0432,3.8621,20.044,2.0222,1.7325,1.6253,1.5096,,,2.0457,,5.5213,,,,,,,1.8293,2.0769,1.3522,1.2124,,,2.2925,,,8.6226,33.1204,9.4993,13.427,8.4741,7.3986,0.793,13.091,1.4016,13.0135,,,,,,7.9301,0.5536,16.7967,22.4372,11.139,2.595,9.5618,4.0585,,,9.1284,,24.783,,,,,,,7.6654,10.1707,6.7358,6.8878,,,10.298,
2014/1/29,,2.8902,6.4669,0.9375,1.7029,-0.0851,0.7361,0.1106,1.0234,3.4549,0.817,,,,,,0.6897,-0.1779,10.01,4.1026,0.7431,2.3508,0.3835,0.1195,,,0.9228,,3.0178,,,,,,,0.5464,-0.123,0.232,0.6173,,,-0.1721,,,1.8677,4.0529,0.3452,3.5108,0.3415,0.7444,0.2927,0.5206,3.4308,0.9723,,,,,,0.5212,0.6073,3.1319,0.8968,0.3651,0.5811,0.4581,0.6614,,,0.6428,,3.031,,,,,,,0.3219,2.4315,0.202,0.2611,,,1.4089,,,13532747264,6046497828,19032129000,6306763367,69492481787,22715938208,3246270729,16582618000,888027639,7757714994,,,,,,1.14635E+11,2407155293,28586043897,1674750000,22041042793,2966306107,84724613455,4578649282,,,56073030943,,12418871577,,,,,,,19130112000,9917605600,48363889648,27856700000,,,20281275367,,,32.6563,228.7597,28.6572,80.4428,24.7084,22.5841,10.5169,67.3073,23.7903,54.0631,,,,,,24.5384,378.6865,90.202,2.4145,34.9675,10.0205,24.8702,13.8564,,,25.1486,,166.4718,,,,,,,35.5455,42.4424,21.8763,135.3731,,,32,,,2.1087,5.4569,1.217,4.0169,2.0055,1.7915,1.5539,2.5228,2.7186,3.1869,,,,,,1.4674,4.036,4.2486,20.8663,2.0372,1.7732,1.6316,1.5114,,,2.0646,,5.688,,,,,,,1.8393,2.0743,1.3553,1.2198,,,2.2886,,,8.8718,35.2623,9.5883,13.6557,8.4669,7.453,0.7939,13.225,1.45,13.1198,,,,,,7.9848,0.5526,18.478,23.3577,11.2218,2.656,9.5985,4.0634,,,9.2126,,25.5309,,,,,,,7.7073,10.1582,6.7514,6.9303,,,10.2803,
2014/1/30,,-0.3745,-0.3704,-1.4448,-2.1395,-2.1295,-2.714,0,-1.7366,-0.7421,-0.5673,,,,,,-0.8562,9.9822,3.3952,1.9704,-2.4236,0.8834,-1.7192,-2.3866,,,-2.0781,,2.6631,,,,,,,-1.1957,-2.7094,-2.0833,-1.3497,,,-2.931,,,2.2547,2.4222,0.4936,2.4607,0.3341,0.7606,0.3081,0.3338,3.8958,0.9753,,,,,,0.4213,2.245,2.7133,0.9973,0.2905,0.4689,0.3945,0.8553,,,0.4836,,3.2557,,,,,,,0.286,1.5173,0.2284,0.1966,,,1.4035,,,13482062817,6024103392,18757155000,6171827964,68012658921,22099430490,3246270729,16294642000,881437452.4,7713708507,,,,,,1.13654E+11,2647441740,29556597674,1707750000,21506855244,2992510224,83268029842,4469373643,,,54907755986,,12749600514,,,,,,,18901382400,9648902000,47356308614,27480720000,,,19686824192,,,32.534,227.9125,28.2431,78.7217,24.1823,21.9712,10.5169,66.1385,23.6138,53.7564,,,,,,24.3283,416.4876,93.2646,2.462,34.1201,10.109,24.4427,13.5257,,,24.626,,170.9051,,,,,,,35.1205,41.2925,21.4205,133.546,,,31.0621,,,2.1008,5.4366,1.1994,3.9309,1.9628,1.7429,1.5539,2.479,2.6984,3.1688,,,,,,1.4549,4.4389,4.3929,21.2774,1.9878,1.7888,1.6035,1.4754,,,2.0217,,5.8394,,,,,,,1.8173,2.0181,1.3271,1.2034,,,2.2215,,,8.8386,35.1317,9.4498,13.3635,8.2866,7.2508,0.7939,12.9953,1.4393,13.0454,,,,,,7.9165,0.6077,19.1054,23.818,10.9498,2.6795,9.4335,3.9664,,,9.0211,,26.2109,,,,,,,7.6151,9.883,6.6107,6.8368,,,9.979,
2014/2/7,,1.7544,5.948,0.733,1.9962,1.2185,1.2876,-0.221,1.7673,3.0841,0.5705,,,,,,-0.8636,1.6207,9.9825,2.8986,-0.54,2.9772,0.4859,0.3667,,,-0.764,,2.0752,,,,,,,0.33,0.8861,0.3546,0.3731,,,0.7105,,,2.0028,2.495,0.4686,3.195,0.2958,0.8404,0.4527,0.5344,4.1272,1.2984,,,,,,0.7271,3.0807,3.0823,0.7187,0.6456,0.817,0.4904,0.6515,,,0.6602,,2.942,,,,,,,0.3538,0.9666,0.2147,0.2471,,,1.3773,,,13718590235,6382414374,18894642000,6295029853,68841359726,22383972514,3239096650,16582618000,908621972,7757714994,,,,,,1.12672E+11,2690350034,32507081154,1757250000,21390727516,3081604224,83672636401,4485764989,,,54488257001,,13014183663,,,,,,,18963763200,9734398600,47524238786,27583260000,,,19826695057,,,33.1048,241.4686,28.4501,80.2931,24.4769,22.2541,10.4937,67.3073,24.3421,54.0631,,,,,,24.1183,423.2378,102.5747,2.5334,33.9358,10.41,24.5614,13.5753,,,24.4378,,174.4518,,,,,,,35.2364,41.6584,21.4965,134.0443,,,31.2828,,,2.1377,5.76,1.2082,4.0094,1.9868,1.7653,1.5505,2.5228,2.7816,3.1869,,,,,,1.4423,4.5108,4.8314,21.8942,1.9771,1.8421,1.6113,1.4808,,,2.0062,,5.9606,,,,,,,1.8233,2.036,1.3318,1.2079,,,2.2373,,,8.9937,37.2213,9.5191,13.6303,8.3876,7.3441,0.7921,13.225,1.4836,13.1198,,,,,,7.8481,0.6176,21.0126,24.5084,10.8907,2.7592,9.4793,3.9809,,,8.9522,,26.7548,,,,,,,7.6403,9.9705,6.6342,6.8623,,,10.0499,
2014/2/10,,1.4778,5.6842,2.4948,1.8639,2.2356,2.7542,2.5471,2.6049,3.5358,2.3501,,,,,,2.9617,0.9569,0.7564,4.9296,3.3659,1.8707,2.4178,2.9233,,,5.047,,-1.0165,,,,,,,1.9737,2.2585,2.1201,3.3457,,,2.1164,,,2.3517,4.6885,0.7718,4.8425,0.43,1.32,0.7734,1.0403,7.2259,1.8819,,,,,,0.8233,2.12,2.8734,1.3429,0.8662,0.8231,0.9398,1.1151,,,1.1625,,3.2023,,,,,,,0.7969,1.7574,0.4127,0.5388,,,2.0476,,,13921328021,6745204244,19366026000,6412364986,70380375507,23000480231,3321598558,17014582000,940749131.4,7940027583,,,,,,1.16009E+11,2716095010,32752954778,1843875000,22110719430,3139253282,85695669196,4616895756,,,57238305900,,12881892088,,,,,,,19338048000,9954247000,48531819821,28506120000,,,20246307651,,,33.594,255.1942,29.1599,81.7898,25.0241,22.867,10.761,69.0606,25.2027,55.3336,,,,,,24.8326,427.2879,103.3505,2.6583,35.0781,10.6047,25.1553,13.9722,,,25.6712,,172.6784,,,,,,,35.9318,42.5992,21.9523,138.529,,,31.9448,,,2.1693,6.0874,1.2383,4.0842,2.0312,1.814,1.59,2.5885,2.88,3.2618,,,,,,1.485,4.554,4.868,22.9735,2.0437,1.8766,1.6503,1.524,,,2.1075,,5.9,,,,,,,1.8593,2.082,1.3601,1.2483,,,2.2846,,,9.1266,39.337,9.7565,13.8843,8.5751,7.5464,0.8123,13.5695,1.5361,13.4282,,,,,,8.0805,0.6235,21.1715,25.7165,11.2573,2.8109,9.7085,4.0973,,,9.404,,26.4828,,,,,,,7.7911,10.1957,6.7748,7.0919,,,10.2626,
2014/2/11,,-0.6675,-0.2656,0.8114,2.5618,0.2523,0.3093,1.4039,0,0.5254,0.0792,,,,,,1.0152,-1.5798,-1.8175,-1.7897,0.4202,-0.1669,0.5666,2.4852,,,-0.4886,,-4.878,,,,,,,0.5376,2.5767,0.5767,0.2398,,,1.7271,,,2.6097,3.759,0.9071,9.9618,0.6017,1.3236,1.5066,1.015,6.8753,2.3185,,,,,,1.243,2.4973,2.8142,1.8457,1.0974,1.0224,1.1073,1.7365,,,1.1537,,5.1832,,,,,,,0.7072,2.8325,0.5434,0.5851,,,2.9999,,,13828406536,6727288695,19523154000,6576634171,70557954251,23071615737,3368230072,17014582000,945691771.4,7946314224,,,,,,1.17187E+11,2673186716,32157681795,1810875000,22203621613,3134012459,86181197067,4731635177,,,56958639910,,12253507108,,,,,,,19442016000,10210736800,48811703441,28574480000,,,20595984812,,,33.3698,254.5164,29.3965,83.885,25.0873,22.9377,10.912,69.0606,25.3352,55.3774,,,,,,25.0847,420.5377,101.4722,2.6107,35.2255,10.587,25.2978,14.3194,,,25.5458,,164.2551,,,,,,,36.125,43.6969,22.0789,138.8612,,,32.4965,,,2.1548,6.0713,1.2484,4.1888,2.0363,1.8196,1.6123,2.5885,2.8951,3.2644,,,,,,1.5001,4.4821,4.7795,22.5623,2.0522,1.8734,1.6596,1.5619,,,2.0972,,5.6122,,,,,,,1.8693,2.1356,1.3679,1.2513,,,2.3241,,,9.0657,39.2325,9.8357,14.24,8.5967,7.5697,0.8237,13.5695,1.5442,13.4388,,,,,,8.1626,0.6136,20.7867,25.2563,11.3046,2.8062,9.7635,4.1991,,,9.3581,,25.191,,,,,,,7.833,10.4584,6.8139,7.1089,,,10.4398,
