ÈÕÆÚ,000922.SZ,002176.SZ,002196.SZ,002249.SZ,002576.SZ,002801.SZ,002823.SZ,002892.SZ,300626.SZ,300660.SZ,600580.SH,603320.SH,603728.SH,603819.SH,603988.SH
2017/5/11,7.49,9.0137,10.6796,6.0888,24.5268,46.7683,22.7244,,16.7948,,7.2914,27.4909,14.966,19.3336,19.8777
2017/5/12,7.12,8.894,10.6738,6.0598,24.5268,46.2334,23.2262,,17.0105,,7.1562,30.2449,16.4649,19.4238,20.982
2017/5/15,7.11,8.894,10.6738,6.1468,24.5268,44.9886,23.9354,,16.8557,,7.1659,33.2654,18.1091,19.5417,20.9527
2017/5/16,7.26,9.2629,10.8602,6.3111,24.5268,48.0714,24.7991,,17.5193,,7.2431,36.592,19.9215,20.1103,21.1086
2017/5/17,7.21,9.2231,10.8777,6.3111,24.5268,47.0795,24.3697,,17.5027,,7.2045,38.2602,21.9175,21.1297,21.1509
2017/5/18,7.29,9.0934,10.8253,6.2628,24.5268,46.8461,23.9982,,17.4861,,7.1466,34.4302,24.1123,20.5888,21.1314
2017/5/19,7.23,9.1433,10.8544,6.2048,24.5268,46.2431,22.6762,,16.8391,,7.1659,32.2684,21.7034,20.1311,21.0794
2017/5/22,7.08,8.914,10.6272,6.2434,24.5268,42.1974,20.7415,,15.6501,,7.0403,32.8311,19.5315,18.8829,21.0404
2017/5/23,6.73,8.575,10.196,5.9535,24.5268,40.1649,20.0612,,14.71,,6.9148,30.7286,18.4456,16.9967,20.4298
2017/5/24,6.55,8.7145,10.0853,5.9632,24.5268,41.0013,20.3844,,15.0197,,6.8858,30.7977,19.0038,16.7262,20.3031
2017/5/25,6.59,8.6846,10.0038,6.1275,24.5268,40.9332,20.6981,,14.8759,,6.8858,32.0118,17.7879,16.7748,20.4623
2017/5/26,6.63,8.575,9.9164,6.1565,24.5268,41.1666,21.3976,,15.1579,,6.8085,32.6041,18.1473,16.8723,20.3486
2017/5/31,6.61,8.6248,10.0271,6.1081,24.5268,40.5539,20.7511,,15.1082,,6.7989,32.4955,17.9179,16.7747,20.105
2017/6/1,6.55,8.1961,9.5668,5.9728,24.5268,37.5196,19.4967,,14.1017,,6.6444,31.8835,16.1284,16.489,19.4619
2017/6/2,6.88,8.3057,9.7882,6.0985,24.5268,38.9006,20.2638,,14.5441,27.7889,6.5768,33.4826,16.3655,16.8793,19.3807
2017/6/5,7.02,8.3456,10.1785,6.2159,24.5268,39.4841,20.6498,,14.7653,30.569,6.5478,32.8607,16.1896,17.1999,19.4814
2017/6/6,6.91,8.4055,10.3009,6.3726,24.5268,39.7953,20.5727,,14.8648,33.6259,6.5768,33.5813,16.1131,17.3323,19.3905
2017/6/7,6.92,8.575,10.7087,6.4802,24.5268,41.5653,22.6348,,15.5672,36.9904,6.6927,34.0748,16.9008,17.8689,20.0173
2017/6/8,6.98,8.565,10.6563,6.4117,24.5268,41.0888,22.5481,,15.4289,40.6894,6.6444,33.1568,16.3425,17.4856,20.6392
2017/6/9,7.01,8.575,10.3981,6.4117,24.5268,41.4389,21.7579,,15.5948,37.2326,6.6057,34.2229,16.6179,17.9525,20.662
2017/6/12,6.7,8.3357,10.2789,6.353,24.5268,39.3383,20.0235,,15.0971,33.5605,6.4898,31.7157,15.8455,17.388,20.509
2017/6/13,6.86,8.7544,11.0337,6.5292,24.5268,40.9721,20.9389,,15.9266,33.8681,6.5381,33.3937,16.1667,19.1303,20.6653
2017/6/14,7.01,8.904,11.3714,6.539,24.5268,40.6122,20.5534,,15.7552,32.5223,6.5285,33.0976,16.0902,18.7122,20.7434
2017/6/15,7.02,8.9538,11.4309,6.5683,24.5268,41.789,21.8639,,16.1368,32.7992,6.6637,34.1439,16.6484,18.984,21.1081
2017/6/16,7.37,8.9339,11.6196,6.5292,24.5268,41.5848,21.8832,,16.0317,32.1763,6.6251,35.3581,16.702,18.3777,21.0625
2017/6/19,7.25,8.894,11.5005,6.5194,24.5268,41.8571,21.8832,,15.9045,32.307,6.683,34.825,16.7784,18.5728,21.095
2017/6/20,7.25,9.1234,11.8679,6.7152,24.5268,40.9915,21.8736,,15.8603,32.0455,6.7313,34.3907,17.3214,18.4473,21.1341
2017/6/21,7.23,9.0735,11.6296,6.6466,24.5268,41.3611,21.7676,,15.6722,31.5303,6.7989,35.4173,17.612,18.1895,21.0397
2017/6/22,7.18,8.9339,11.1727,6.5194,24.5268,39.9218,20.7173,,15.4289,31.2419,6.6444,33.8478,17.069,17.4298,20.6718
2017/6/23,7.18,8.9439,11.1926,6.3628,24.5268,40.5442,20.4185,,16.0317,30.7074,6.6057,34.371,16.5184,17.4856,20.4504
2017/6/26,7.22,9.0037,11.2919,6.4215,24.5268,40.7095,20.4956,,16.0649,30.7459,6.6542,34.4302,17.4667,17.6738,20.4341
2017/6/27,7.36,8.9338,11.2224,6.49,24.5268,40.4664,20.2547,,16.0815,30.9727,6.596,33.9761,17.3673,17.855,20.4341
2017/6/28,7.33,8.5845,11.133,6.4215,24.5268,39.844,19.8018,,15.7662,30.0653,6.6251,34.6375,17.0232,17.3183,20.3136
2017/6/29,7.41,8.5944,11.2224,6.4411,24.5268,39.9704,20.2065,,15.9156,30.2152,6.6445,34.2624,17.3979,17.4508,20.3039
2017/6/30,7.47,8.7042,11.3515,6.4411,24.5268,39.6884,20.2355,,16.087,30.4767,6.6154,35.1014,17.8414,17.632,20.3039
2017/7/3,7.47,8.8739,11.9672,6.4607,24.5268,39.8731,20.3222,,16.1202,30.7536,6.6833,35.2791,17.8873,17.9316,20.3136
2017/7/4,7.42,8.9837,12.295,6.4117,24.5268,39.9315,19.9271,,16.1368,30.5344,6.6736,35.1113,17.7956,17.8201,20.0955
2017/7/5,7.44,9.1834,12.5333,6.4509,24.5268,40.4372,20.062,,16.463,30.9381,6.7512,35.062,18.4303,18.0501,20.1899
2017/7/6,7.46,9.8422,12.5333,6.6369,24.5268,39.9607,19.9367,,16.7838,30.8766,6.7803,34.3019,18.6138,18.3846,20.3071
2017/7/7,7.38,10.1816,12.3844,6.6858,24.5268,41.0499,20.2355,,16.922,31.611,6.7997,35.5752,19.1721,18.4613,20.5708
2017/7/10,7.53,10.3213,12.0566,6.7054,24.5268,39.7662,19.4164,,16.4243,30.4229,6.9258,35.4371,18.132,18.761,20.2648
2017/7/11,7.48,9.8622,11.7785,6.539,24.5268,39.2702,18.8382,,16.0593,29.9922,6.8385,36.1971,18.3538,18.9422,20.1215
2017/7/12,7.47,10.2814,11.9772,6.4802,24.5268,39.63,18.7419,,16.7119,29.9884,6.79,36.4834,18.8127,18.3358,19.9555
2017/7/13,7.54,10.1416,11.8679,6.5879,24.5268,38.9979,18.2505,,16.5183,29.6,6.8385,36.0688,18.3462,18.3567,20.0173
2017/7/14,7.62,10.2415,12.0963,6.5292,24.5268,38.9784,18.3372,,16.5017,29.6423,7.0131,33.7985,18.155,18.2313,19.9034
2017/7/17,7.24,9.5527,10.9642,6.1474,24.5268,35.2926,16.6123,,15.0031,26.6777,6.7415,33.6603,16.3425,16.4054,19.0894
2017/7/18,7.2,9.7424,11.0436,6.2551,24.5268,35.1856,17.0074,,15.0473,26.8969,7.1392,34.9632,16.7479,16.0918,19.1415
2017/7/19,7.35,10.1317,11.0238,6.3432,24.5268,35.0203,17.0363,,14.981,27.0045,7.2168,34.7559,16.7479,16.0987,19.148
2017/7/20,7.49,10.8005,11.2919,6.3432,24.5268,35.2926,16.7665,,14.9201,26.8353,7.1586,35.6345,16.7708,16.0151,19.8545
2017/7/21,7.56,11.0899,11.133,6.2942,24.5268,35.1467,16.6798,,14.9312,26.6085,7.1683,35.5061,16.9926,16.489,20.3853
2017/7/24,7.5,10.7206,10.9443,6.3334,24.5268,35.4482,16.4485,,14.9312,27.116,7.469,38.4675,17.1532,16.5308,20.1476
2017/7/25,7.6,10.8903,10.7358,6.2845,24.5268,35.5163,16.8918,,14.9644,26.8469,7.372,38.5267,16.9696,16.6145,20.1704
2017/7/26,7.58,10.7705,11.1727,6.4215,24.5268,35.1662,16.7569,,14.7653,26.793,7.4205,38.5366,16.702,16.9699,19.8578
2017/7/27,7.6,10.6108,11.2025,6.5194,24.5268,36.411,17.152,,15.3183,27.6159,7.4593,39.0795,17.2067,17.179,20.0597
2017/7/28,7.58,10.8803,11.2224,6.5879,24.5268,36.1095,16.9881,,14.8759,27.1276,7.3429,40.037,16.9237,16.8584,20.1215
2017/7/31,7.51,11.4093,11.3515,6.539,24.5268,35.9831,16.8532,,15.0086,27.1929,7.2847,42.0408,16.9085,16.7957,19.9652
2017/8/1,7.35,11.3594,11.3018,6.5585,24.5268,35.9247,16.6702,,15.0584,27.2429,7.2265,41.9914,16.679,16.6284,19.7601
2017/8/2,7.32,11.9883,11.0238,6.4411,24.5268,35.3509,16.3329,,14.6602,26.72,7.1392,37.7962,16.4725,16.259,19.835
2017/8/3,7.3,12.1181,10.984,6.3823,24.5268,35.6621,16.4774,,14.7708,26.7623,7.2168,34.0156,16.549,16.1475,19.9359
2017/8/4,7.43,11.5092,10.6662,6.3236,24.5268,35.3996,16.3714,,14.3837,26.6431,7.1877,30.6101,16.1743,16.0918,20.1313
2017/8/7,7.4,12.2578,10.8351,6.3432,24.5268,35.6719,16.4004,,14.4446,26.7277,7.2071,31.1135,16.2125,16.2381,19.9913
2017/8/8,7.45,11.8885,10.7854,6.3921,24.5268,35.4093,16.3522,,14.334,26.82,7.1974,32.0414,16.0137,16.0987,20.1508
2017/8/9,7.44,11.8985,11.0436,6.3432,24.5268,35.419,16.3136,,14.2897,26.943,7.1295,32.7028,15.9296,15.8618,20.0108
2017/8/10,7.38,11.6888,11.133,6.2942,24.5268,34.855,16.0438,,14.2234,27.0891,6.9549,33.1568,15.7766,15.4227,19.809
2017/8/11,7.34,10.9901,10.9542,6.2061,24.5268,34.4757,15.5717,,14.0685,26.7623,6.8482,33.147,15.7002,15.0185,19.6885
2017/8/14,7.37,11.6489,10.696,6.2747,24.5268,35.1759,15.9282,,14.3395,27.1083,6.9452,35.98,15.9831,15.0812,19.9229
2017/8/15,7.39,11.579,10.6166,6.9012,24.5268,36.6152,17.0845,,14.3782,27.1968,6.9549,35.7825,16.5184,15.1021,20.1378
2017/8/16,7.52,11.629,10.6066,6.9501,24.5268,36.0998,17.0556,,14.6105,27.6697,7.1295,35.8615,16.6867,16.259,20.7564
2017/8/17,7.9,11.5391,10.6662,7.0186,24.5268,36.9556,16.9592,14.711,14.5441,27.5159,7.1392,36.9769,16.5337,15.7712,21.5964
2017/8/18,8.14,11.7088,10.5471,6.9403,24.5268,36.1581,16.9881,16.1827,14.3229,27.3006,7.1489,35.8714,16.0137,15.4855,21.6974
2017/8/21,8.08,12.5373,10.5967,7.0871,24.5268,36.4888,17.2001,17.7998,14.6989,27.7774,7.1974,36.0787,16.6026,16.043,21.9286
2017/8/22,7.95,12.5772,10.4974,6.9599,24.5268,36.0998,16.8243,19.5797,14.5828,27.8389,7.0907,36.3945,16.6561,16.043,23.4132
2017/8/23,8.35,12.7569,10.5371,6.8718,24.5268,36.0803,16.6509,21.54,14.6768,27.9274,7.275,36.8387,16.8167,15.8618,23.3449
2017/8/24,8.21,12.3776,10.3584,6.8033,24.5268,35.9928,16.4389,23.6923,14.6105,28.0581,7.1974,36.0885,16.419,15.7363,23.2049
2017/8/25,8.2,12.5273,10.418,6.8228,24.5268,36.5277,16.834,26.0598,14.9644,28.1235,7.275,36.8585,17.069,16.0151,23.3612
2017/8/28,8.23,12.9366,10.418,7.048,24.5268,37.3835,17.2772,28.6658,15.4566,29.054,7.2944,37.4014,17.5508,16.3008,23.283
2017/8/29,8.34,13.4357,10.418,6.9012,24.5268,37.4029,17.4314,31.5335,15.5948,29.3385,7.2556,38.655,17.4438,16.4542,23.283
2017/8/30,8.3,13.3858,10.418,6.862,24.5268,36.975,17.4507,31.5335,15.4234,28.8771,7.2265,38.1417,17.3597,16.6423,23.3351
2017/8/31,8.35,13.6752,10.418,6.862,24.5268,37.5585,17.7976,31.5335,16.0206,29.6115,7.1683,38.734,18.3003,17.0326,23.5891
2017/9/1,8.49,13.7351,10.418,6.9795,24.5268,37.7628,17.6723,34.6863,15.9045,29.6692,7.2653,38.4477,18.1397,16.942,23.3058
2017/9/4,8.77,13.7551,10.9741,7.0774,24.5268,38.181,17.7012,38.1532,15.7165,29.0271,7.2168,38.2009,17.8338,16.9559,23.2016
2017/9/5,8.62,15.0428,11.3018,7.2046,24.5268,37.86,17.5759,34.3373,15.8437,29.0694,7.3138,38.043,17.8414,17.0187,23.1853
2017/9/6,8.58,15.0328,12.434,7.5276,24.5268,39.1146,17.5759,32.5805,15.6722,30.2037,7.6145,37.5889,17.6579,17.1232,22.9997
2017/9/7,8.63,15.452,12.9107,7.3417,24.5268,39.2605,17.5759,33.2669,15.6722,29.6731,7.5466,38.6748,17.4438,17.2208,22.9672
2017/9/8,8.68,15.3522,12.5333,7.1557,24.5268,38.9006,17.5759,31.1089,15.8713,29.5385,7.5369,38.3885,17.5279,17.2486,23.1365
2017/9/11,8.56,16.7696,13.0299,7.6549,24.5268,39.6689,17.5759,32.9063,16.2529,30.0691,7.8085,38.2207,17.9867,17.4856,23.2049
2017/9/12,8.36,16.3205,13.5562,7.8311,24.5268,38.4241,17.5759,33.5927,15.8381,29.3385,7.8279,39.5829,17.7344,17.0117,23.2537
2017/9/13,8.36,17.9575,13.9138,8.1248,24.5268,38.9006,17.5759,34.6107,15.9543,29.4154,8.0898,39.0202,17.7267,17.6877,23.2505
2017/9/14,8.27,17.9675,13.586,8.6925,24.5268,38.2199,17.5759,32.8888,15.899,29.1463,8.0219,39.3164,18.2468,17.3671,23.2667
2017/9/15,8.32,16.2007,13.159,8.3107,24.5268,37.7044,17.5759,31.7196,15.7386,28.9348,8.0122,42.0901,17.8338,17.2486,23.1723
2017/9/18,8.35,16.7297,13.308,8.5065,24.5268,38.2393,17.5759,30.0327,15.7607,29.0155,7.9928,42.4159,18.1244,17.8201,23.27
2017/9/19,8.32,16.9992,12.8313,8.301,24.5268,39.4744,17.5759,30.184,15.7718,29.0886,7.857,41.9026,18.285,17.7644,23.1918
2017/9/20,8.33,17.3885,13.1193,8.252,24.5268,39.241,17.5759,31.0158,16.1478,29.2809,7.9443,42.0803,18.3844,18.1128,23.0388
2017/9/21,8.21,15.6517,12.6922,8.3891,24.5268,38.356,17.5759,29.9048,15.9874,29.1463,7.9637,43.0476,17.9256,17.6738,23.0421
2017/9/22,8.19,14.9629,12.8213,9.1036,24.5268,38.2199,17.5759,30.3527,16.1589,29.3847,7.7891,44.9922,18.828,17.9107,23.0225
2017/9/25,8.07,15.1426,12.4042,8.7023,24.5268,37.8309,17.1423,30.4516,16.3192,29.177,7.6436,45.4759,18.3768,17.7086,23.0128
2017/9/26,8.07,15.2524,12.2155,8.7219,24.5268,37.2765,16.5256,28.0492,15.91,28.0158,7.7503,45.3969,18.7897,17.1371,23.5728
2017/9/27,8.31,15.5718,12.4241,8.7121,24.5268,37.5196,16.5353,28.1422,16.452,28.2158,7.8473,44.8738,18.7897,17.1999,23.5337
2017/9/28,8.09,15.0528,12.6426,8.4086,24.5268,41.2736,16.4871,27.5082,16.275,28.1273,7.8667,44.8836,19.4321,17.841,23.4686
2017/9/29,8.15,14.5037,12.5234,8.3695,24.5268,44.1911,16.6413,26.6996,16.5792,28.335,7.9443,45.7622,19.5927,17.9456,23.6542
2017/10/9,8.25,15.0827,13.0795,8.8296,24.5268,44.3078,17.335,27.101,16.6455,28.5964,8.0995,45.5746,19.4933,18.0989,23.3384
2017/10/10,8.45,14.5537,13.0994,8.624,24.5268,42.9366,17.5567,28.1539,16.9663,28.9271,8.1092,48.1312,20.1051,18.294,23.4067
2017/10/11,8.46,14.5836,12.8213,8.5065,24.5268,42.2169,18.5973,27.9561,16.9165,28.5734,8.0801,49.9771,20.151,18.5588,23.4621
2017/10/12,8.49,14.344,12.7419,8.301,24.5268,43.2478,18.5877,27.4268,16.7229,28.4964,7.9928,50.2337,19.6845,18.0571,23.2993
2017/10/13,8.42,14.6335,12.7617,8.2031,24.5268,42.5281,19.426,27.9386,17.1488,28.831,8.0413,49.523,19.6539,18.3289,23.3937
2017/10/16,8.26,14.2442,12.1162,7.7919,24.5268,40.5539,18.2986,26.7578,16.4299,28.0696,7.8764,49.2466,19.195,17.4926,22.7914
2017/10/17,8.24,13.9747,12.0765,7.8213,24.5268,40.8068,19.2526,26.816,16.8667,28.235,7.8764,47.9831,19.4245,17.632,22.7946
2017/10/18,8.19,13.7451,11.7785,7.5472,24.5268,39.6786,18.8864,26.4088,16.4243,27.7274,7.6921,47.302,18.6597,17.0884,22.7751
2017/10/19,7.98,14.2143,11.5203,7.6745,24.5268,38.4241,19.5513,26.0016,16.1257,27.5967,7.7309,45.2785,18.4915,16.3218,22.4853
2017/10/20,8.07,14.8232,11.719,7.9779,24.5268,39.0173,20.7173,26.3564,16.5128,27.9158,7.7794,45.93,18.7056,16.5517,22.9542
2017/10/23,8.12,14.7832,11.858,7.88,24.5268,39.7273,20.7365,26.6764,16.9773,28.0389,7.7503,45.4068,19.0956,16.8235,22.8435
2017/10/24,8.28,14.8132,11.6494,7.7626,24.5268,39.0076,20.0042,26.5717,16.8225,27.7236,7.6921,40.8661,19.0956,16.5099,22.456
2017/10/25,8.23,14.364,11.7785,7.9975,24.5268,40.1552,20.0909,27.1068,17.4419,28.6964,7.6242,40.2936,19.6156,16.9211,22.57
2017/10/26,8.26,14.3939,11.9275,7.929,24.5268,41.6139,19.426,27.8921,18.1276,28.781,7.6242,42.406,19.5086,17.179,22.7556
2017/10/27,8.28,14.0645,11.6494,7.929,24.5268,40.5831,18.925,27.6594,17.9285,29.1655,7.6048,44.2025,19.5162,16.9281,23.0811
2017/10/30,8.09,12.6571,11.0635,7.4885,24.5268,38.463,18.4046,25.5072,17.7128,29.1694,8.3614,44.1236,17.5661,15.597,23.117
2017/10/31,8.11,12.9166,11.1727,7.5668,24.5268,39.0465,18.6841,25.7573,17.8345,29.9845,8.439,47.1737,17.6503,15.9594,23.2505
2017/11/1,8.13,12.8767,11.2224,7.42,24.5268,38.9881,18.5588,25.9609,18.1386,29.923,8.4293,47.1737,18.0862,16.0081,23.4979
2017/11/2,8.46,12.6671,10.9145,7.4004,24.5268,37.2084,17.8072,26.4961,17.7681,29.4077,8.3323,47.075,17.895,15.6736,23.5142
2017/11/3,8.45,12.4874,10.6166,7.4102,24.5268,36.1484,17.4025,26.2808,17.9174,28.9156,8.2353,47.302,17.5355,15.6179,23.4491
2017/11/6,8.51,12.8068,10.7457,7.4591,24.5268,37.2084,17.8072,27.0487,17.923,29.7846,8.6621,47.2231,17.6579,15.8688,23.423
2017/11/7,8.49,12.9266,10.7556,7.5374,24.5268,37.4807,17.9132,27.6187,17.8732,29.6461,8.6039,48.8222,17.6885,15.8548,23.4328
2017/11/8,8.4,13.4057,11.1131,7.6745,24.5268,37.3057,17.7976,28.34,17.8677,29.6461,8.5651,43.936,17.8032,16.0569,23.3449
2017/11/9,8.45,13.4357,11.4707,7.694,24.5268,37.6753,17.7301,28.1132,17.8179,30.0345,8.6718,44.2025,18.132,16.4402,25.6794
2017/11/10,8.54,13.4656,11.3118,7.606,24.5268,37.9281,17.6145,27.7758,18.3101,30.6536,8.6233,44.3605,18.5603,16.0709,26.0929
2017/11/13,8.49,13.1063,11.2323,7.8996,24.5268,37.578,17.5952,28.0783,18.3267,30.8497,8.8658,39.9284,19.6386,15.9733,26.2068
2017/11/14,8.39,13.0763,11.0138,7.9975,24.5268,36.8097,16.8147,28.7937,17.9617,29.8884,8.536,37.4902,20.778,16.0987,27.3008
2017/11/15,8.19,12.4075,10.5471,7.8605,24.5268,36.4013,16.9207,27.8165,17.923,30.1768,8.5554,33.759,19.9445,15.9594,26.9947
2017/11/16,8.19,12.178,10.5371,7.4983,24.5268,36.3915,16.2365,25.7457,17.8345,29.5116,8.3905,32.9199,19.9445,15.6597,27.3953
2017/11/17,7.8,11.4792,10.0108,6.9599,24.5268,34.6702,15.3886,23.3782,16.9773,27.639,8.2159,29.8106,19.2027,14.0986,25.3586
2017/11/20,7.81,11.7687,10.0306,6.8914,24.5268,35.1564,15.3982,23.8028,17.6354,28.3234,8.3323,30.6989,19.6156,13.8895,25.7591
2017/11/21,7.79,11.6888,9.832,6.8326,24.5268,34.923,15.3019,23.0641,17.4197,27.9312,8.5263,29.7809,20.0439,13.562,25.4807
2017/11/22,7.81,11.9284,9.8419,6.999,24.5268,34.7869,15.0899,22.9768,17.3534,28.0389,8.3517,29.3367,19.6615,13.6595,23.8494
2017/11/23,7.61,11.579,9.5639,6.8131,24.5268,34.0964,15.8415,21.8425,17.2981,27.7928,7.9734,27.8265,18.958,13.6735,24.2792
2017/11/24,7.7,12.0482,9.544,6.7445,24.5268,34.8647,15.4175,21.6098,17.4197,27.9581,8.051,26.9578,18.1856,13.548,25.1046
2017/11/27,7.81,11.4792,9.544,6.676,24.5268,34.038,15.4175,20.7373,17.193,26.993,7.7406,27.1158,17.5355,13.0184,25.6516
2017/11/28,7.86,11.6489,9.6433,6.7739,24.5268,34.6313,15.6391,21.0689,17.1543,27.6082,7.954,27.6784,17.8873,12.9557,25.6321
2017/11/29,7.85,12.0482,9.7029,6.8816,24.5268,34.2034,15.7547,20.5919,17.1819,27.8697,7.8764,27.9745,17.7879,12.886,25.8274
2017/11/30,7.97,11.8785,9.7526,6.7837,24.5268,35.0106,15.6777,20.6733,16.9663,28.1081,7.7988,29.2578,17.6885,12.8441,25.0362
2017/12/1,8,11.9783,9.7724,6.8914,24.5268,35.7399,15.5428,20.9874,17.0326,28.5195,7.8764,28.9814,17.9026,12.9905,25.3097
2017/12/4,7.73,11.6589,9.2163,6.7739,24.5268,39.2605,15.1959,19.0911,16.5902,27.3044,7.954,27.2046,16.8014,12.5933,24.7773
2017/12/5,7.75,10.8504,8.8289,6.539,24.5268,36.1095,14.4539,18.3291,16.1202,26.4316,7.5466,26.0596,16.1972,12.1263,23.2828
2017/12/6,7.75,11.1199,8.9084,6.6466,24.5268,35.419,14.6948,18.7886,16.0317,26.8046,7.6339,26.4149,16.5643,11.9172,23.5465
2017/12/7,8.01,11.0999,8.8885,6.6466,24.5268,34.6507,14.531,19.2889,15.8713,26.4854,7.5563,25.872,16.5949,11.8754,23.2535
2017/12/8,8.41,11.2097,9.0474,6.6858,24.5268,34.7383,15.0128,21.2201,15.9432,26.9545,7.7503,26.3063,17.0232,11.973,23.3414
2017/12/11,8.33,11.5491,9.0971,6.7935,24.5268,34.7188,15.0321,21.7844,16.0096,26.9699,7.7891,26.4643,17.1455,12.0009,23.5221
2017/12/12,8.45,11.8885,9.0276,6.7543,24.5268,34.2617,15.0321,20.6384,15.6722,26.497,7.7503,25.5265,16.8167,11.4852,22.5892
2017/12/13,8.41,11.8086,8.968,6.7152,24.5268,34.2812,15.0417,21.6971,15.7109,26.8084,7.8279,25.8621,17.1991,11.6385,22.9262
2017/12/14,8.38,11.599,8.9183,6.725,24.5268,34.1645,15.0513,21.4644,15.7773,26.7546,7.8376,25.8128,17.3214,11.6176,22.7846
2017/12/15,8.42,11.2796,8.8786,6.7641,24.5268,34.4757,14.9453,21.4237,15.816,26.9738,7.663,26.1287,17.1761,11.7779,23.3463
2017/12/18,8.53,11.3095,8.8488,6.6564,24.5268,34.8939,14.8875,21.6447,15.7054,26.6623,7.663,25.6252,16.9849,11.5827,23.3512
2017/12/19,8.5,11.1698,8.9878,6.6858,24.5268,34.8161,14.9357,21.5517,15.7497,26.8315,7.663,25.6647,17.0155,11.6594,23.3902
2017/12/20,8.52,10.9801,8.7098,6.6564,24.5268,34.1256,14.8682,20.8246,15.5395,26.3855,7.663,24.7368,16.6255,11.4643,23.6344
2017/12/21,8.38,11.1299,8.5111,6.6369,24.5268,34.1936,14.8586,20.906,15.451,26.074,7.663,24.9639,17.7956,11.29,23.61
2017/12/22,8.32,11.1598,8.5509,6.5781,24.5268,33.97,14.7815,20.9002,15.4344,25.8394,7.663,24.6381,17.7803,11.4015,24.0105
2017/12/25,8.24,10.8204,8.3125,6.6271,24.5268,32.7349,14.637,20.8885,15.3349,25.0743,7.663,24.1742,18.0556,11.2412,24.0252
2017/12/26,8.35,10.9602,8.3721,6.6369,24.5268,33.1336,14.9742,22.2613,15.5008,25.6741,7.7988,25.033,18.285,11.6036,23.7468
2017/12/27,8.23,11.1798,9.2063,6.8131,24.5268,32.6862,14.8779,21.5808,15.357,25.6856,7.8861,25.2008,18.3003,11.743,24.411
2017/12/28,8.17,11.2696,9.6135,6.8131,24.5268,32.9391,15.2633,21.6273,15.357,25.9471,7.857,25.4081,18.1091,11.5967,24.8799
2017/12/29,8.54,11.2995,9.2957,6.8228,24.5268,33.2698,15.2826,21.4702,15.6833,26.447,7.7697,24.9935,18.1779,11.8685,24.7725
2018/1/2,8.5,11.3395,9.2759,6.862,22.0701,33.9408,15.3886,21.8483,15.6888,26.2547,7.9443,25.793,18.285,11.8615,24.4745
2018/1/3,8.48,11.7188,9.4149,6.9207,19.8621,35.0786,15.4175,21.8425,15.6999,26.2624,8.1286,25.5167,18.2391,11.9103,25.0557
2018/1/4,8.49,11.6389,9.2262,6.8228,20.1605,34.7869,15.2826,22.2206,15.805,25.9433,8.1383,26.5531,18.3615,11.7918,25.0167
2018/1/5,8.46,11.4093,9.2361,6.8228,20.4092,34.7188,15.2151,22.7616,15.9156,25.9548,8.245,26.1089,18.002,11.7291,24.7138
2018/1/8,8.04,11.7388,9.7625,7.0284,20.0511,35.3023,15.1573,24.431,15.8437,25.8164,8.3614,25.793,17.5279,11.8685,24.2059
2018/1/9,8.44,11.8386,10.0406,6.9501,18.9769,34.9814,15.1091,24.4892,15.8547,25.8048,8.3517,27.6488,17.352,12.2448,24.1082
2018/1/10,8.38,11.5291,9.7724,6.8522,17.0972,34.9911,14.8586,24.1518,15.7884,25.628,8.2353,29.9389,17.4744,11.9172,23.6735
2018/1/11,8.12,11.7587,9.6632,6.8914,16.5999,35.2051,14.9839,24.2042,15.9211,25.7472,8.5069,29.5736,17.6885,12.0984,23.1705
2018/1/12,8.11,11.5092,9.7128,6.8033,16.0727,35.3023,14.8393,24.082,15.7607,25.7356,8.3323,28.2608,17.4514,11.9033,23.7028
2018/1/15,7.83,10.5808,9.1269,6.5781,15.6848,34.5924,14.4154,24.431,15.1248,24.6744,8.3226,27.4514,16.7784,11.4294,22.9458
2018/1/16,7.92,10.5808,9.2262,6.539,15.8141,34.5729,14.4539,24.2624,15.3183,24.7666,8.3323,28.0535,16.8549,11.5897,23.1363
2018/1/17,7.9,10.2215,9.1865,6.7347,15.5356,34.8744,14.5406,24.1402,15.3791,25.0473,8.1771,28.2509,16.7326,11.8057,23.3463
2018/1/18,7.94,10.1317,9.3354,6.6564,15.2174,35.2051,14.6273,24.0529,15.3183,25.2242,8.5554,27.5303,16.8396,11.8824,23.0386
2018/1/19,7.94,10.0318,9.1368,6.5683,15.3268,34.7674,14.4346,23.4247,15.3238,25.378,8.4293,29.1097,16.8167,11.743,22.9214
2018/1/22,7.92,10.1916,9.1865,6.6564,15.7147,33.5421,14.6466,23.3491,15.4178,25.3588,8.4584,28.4484,16.8473,11.6803,22.0666
2018/1/23,7.8,10.1516,9.0772,6.7054,15.8937,33.0655,14.7237,23.3491,15.5893,25.2665,8.3323,28.32,16.8243,11.9172,20.8798
2018/1/24,7.67,10.2614,9.1269,6.7347,15.8539,33.26,15.2344,23.2967,15.7939,25.4472,8.3808,28.0634,16.939,11.9939,20.3669
2018/1/25,7.7,10.2514,9.107,6.7054,15.6351,33.0947,14.9839,23.3956,15.7994,25.1935,8.2256,27.8363,16.7708,11.8685,20.1911
