ÈÕÆÚ,000533.SZ,000585.SZ,000806.SZ,002028.SZ,002112.SZ,002270.SZ,002276.SZ,002300.SZ,002346.SZ,002350.SZ,002358.SZ,002441.SZ,002451.SZ,002452.SZ,002471.SZ,002498.SZ,002533.SZ,002560.SZ,002606.SZ,002622.SZ,002692.SZ,002706.SZ,002879.SZ,002882.SZ,002927.SZ,002953.SZ,300001.SZ,300062.SZ,300069.SZ,300215.SZ,300265.SZ,300283.SZ,300423.SZ,300444.SZ,300447.SZ,300477.SZ,300510.SZ,300617.SZ,300670.SZ,600089.SH,600112.SH,600192.SH,600312.SH,600379.SH,600468.SH,600517.SH,600550.SH,600577.SH,600869.SH,600885.SH,600973.SH,601179.SH,601616.SH,601700.SH,601877.SH,603016.SH,603333.SH,603530.SH,603577.SH,603606.SH,603618.SH,603829.SH,603861.SH,603897.SH
2018/2/28,9.6036,3.38,6.63,16.3963,11.7,5.8862,7.453,6.5269,16.8276,7.7462,14.5859,8.5534,26.2,5.587,4.1521,2.9243,5.4321,7.4582,8.7828,12.85,9.0581,6.4616,21.7511,11.7874,15.4454,,13.1405,5.782,30.6,7.4193,7.2393,4.7702,9.2515,9.3771,16.1441,7.7325,8.846,28.0901,6.9401,8.5212,4.92,5.3509,8.3967,5.73,3.8685,5.1208,6.22,3.7894,5.16,31.4203,4.3556,4.0718,3.4944,7.729,21.8419,19.7096,5.672,,11.6273,5.7465,7.1983,14.9126,14.4082,
2018/3/1,9.6036,3.41,6.8,16.5538,11.69,6.0038,7.5626,6.6922,16.7695,7.807,14.5859,8.745,26.2,5.6268,4.0925,2.934,5.518,7.4484,8.8327,12.85,9.0581,6.5243,22.1787,11.8267,16.9883,,13.3795,5.9508,30.55,7.5835,7.4886,4.88,9.3318,9.3771,16.2437,7.7325,8.8235,29.8852,7.0874,8.6157,4.92,5.4505,8.5224,5.836,3.9189,5.1306,6.21,4.1673,5.16,32.8387,4.3654,4.0914,3.5435,7.729,22.4703,20.3351,5.672,,11.6669,5.8926,7.2479,15.1584,14.3984,
2018/3/2,9.6036,3.42,6.61,16.9871,11.5,6.0757,7.5029,6.6661,17.4092,7.7983,14.5859,8.8599,26.2,5.5671,4.0031,2.9146,5.4894,7.5467,8.5832,12.85,9.0581,6.7188,21.4286,11.6796,18.6893,,13.25,5.8912,30.68,7.4676,7.329,4.8201,9.3354,9.3771,16.1541,8.5053,8.6463,28.5615,7.069,8.5306,4.92,5.4505,8.445,5.9632,4.0558,5.0527,6.26,4.5841,5.16,31.3015,4.3259,4.111,3.5239,7.729,21.9545,19.9309,5.672,,11.6669,5.8364,7.1983,14.7848,14.1826,
2018/3/5,9.6036,3.38,6.49,17.0955,11.26,6.1802,7.6125,6.6226,17.196,7.7462,14.5859,8.7641,26.2,6.1238,3.9733,2.9146,5.4703,7.4877,8.3537,12.85,9.0581,6.4993,21.7651,11.7874,20.5594,,13.3994,5.8416,30.1,7.5545,7.3589,4.84,9.3281,9.3771,16.3831,9.357,8.6947,28.9812,7.2163,8.5495,4.67,5.4306,8.4063,6.154,3.9837,5.1403,6.23,5.0396,5.16,30.54,4.3358,4.1012,3.5337,7.729,21.7388,19.9598,5.672,,11.7756,5.8757,7.2579,15.2272,14.3297,
2018/3/6,9.6036,3.4,6.54,16.8099,11.21,6.141,7.8715,6.6922,17.2251,8.0067,14.5859,8.812,26.2,6.1537,3.9236,2.934,5.5275,7.4189,8.5034,12.85,9.0581,6.5432,22.3539,12.0522,22.6148,,13.3695,5.9608,29.9,7.6222,7.4188,4.84,9.3756,9.3771,16.3831,10.2916,8.6882,28.626,7.2567,8.6536,4.56,5.4904,8.4741,6.3942,4.1782,5.1598,6.33,4.8457,5.68,30.7985,4.4049,4.1404,3.573,7.729,22.1702,20.6335,6.0203,,11.9041,5.887,7.2777,15.3648,14.2022,
2018/3/7,9.6036,3.36,6.42,16.8887,11.1,6.1149,7.5925,6.6748,17.1669,7.8331,15.4987,8.6875,26.2,6.0045,3.874,2.9049,5.4321,7.1733,8.3836,12.85,9.0581,6.4428,23.3913,11.9149,24.8773,,13.0111,5.8515,29.5,7.4676,7.349,4.8101,9.2916,9.3771,15.9848,10.8121,8.5272,28.5163,7.1978,8.5212,4.75,5.4406,8.3676,6.5002,4.135,5.1111,6.21,4.8651,5.85,30.547,4.3457,4.111,3.5632,7.729,22.2921,20.6527,6.0203,,12.4282,5.7634,7.2777,15.8072,13.957,
2018/3/8,9.6036,3.43,6.53,16.8,11.16,6.1018,7.6523,6.7706,17.1572,8.2412,15.538,8.7163,26.2,5.8355,3.9733,2.9437,5.4798,7.1733,8.3736,12.85,9.0581,6.424,24.1764,12.1601,27.3634,,13.2003,6.0105,29.48,7.5255,7.4088,4.9498,9.3792,9.3771,16.164,10.9934,8.5272,29.1878,7.9195,8.5874,4.68,5.4605,8.416,7.0937,4.2647,5.1208,6.83,4.681,5.73,30.3164,4.3358,4.1208,3.5828,7.729,22.6203,21.1243,6.0104,,12.3886,5.8195,7.2082,16.0824,14.1532,
2018/3/9,9.6036,3.45,6.79,17.0364,11.44,6.1998,7.9114,6.8489,17.3026,8.2586,15.803,8.8982,26.2,5.925,3.9634,2.9632,5.6039,7.1733,8.7429,12.85,9.0581,6.5871,26.1391,12.3366,27.3634,,13.927,6.1793,29.51,7.8637,7.6082,5.0596,9.5909,9.3771,17.1799,11.3523,8.9362,29.6269,8.1919,8.6346,4.71,5.5801,8.5998,7.1078,4.2575,5.2182,6.83,4.7488,5.69,30.7356,4.3753,4.1501,3.6122,7.729,22.4703,21.6343,5.9805,,12.6556,5.8813,7.3075,16.2299,14.3689,
2018/3/12,9.6036,3.56,7.47,16.9182,11.86,6.324,8.0907,6.9794,17.7485,8.276,15.96,9.0419,26.2,6.0741,4.023,3.002,5.6803,7.1241,9.0024,12.85,9.0581,6.7063,25.7817,12.3758,27.3634,,14.0863,6.2787,29.49,7.9699,7.9074,5.1694,9.7077,9.3771,17.2297,11.8136,9.0167,30.1629,8.3429,8.7103,4.73,5.6698,8.7933,7.1078,4.2791,5.2863,6.86,4.9233,5.7,32.1609,4.4741,4.1991,3.6417,7.7952,24.7211,22.8662,6.1099,,12.7643,6.0105,7.4564,16.4265,14.6436,
2018/3/13,9.6036,3.69,7.9,16.3766,12.3,6.4024,8.3897,6.9098,17.2541,8.111,16.0876,9.3293,26.2,5.9946,4.1223,2.9923,5.6994,7.301,9.9007,12.85,9.0581,6.9007,26.777,12.1601,30.1003,,13.8573,6.3184,29.35,7.854,7.9373,5.1793,9.7077,9.3771,17.1301,11.506,9.0006,29.5817,8.1367,8.6441,4.87,5.6897,8.7739,7.1219,4.1854,5.3058,6.66,4.6713,5.61,32.0701,4.4741,4.1697,3.6122,7.0195,24.7211,21.8846,6.1198,,12.5369,5.9544,7.3472,15.7973,15.0751,
2018/3/14,9.6036,3.8,7.49,16.4849,12.08,6.2848,8.4594,6.7618,17.0894,7.9199,15.6558,9.2718,26.2,5.9847,4.013,2.9632,5.6421,6.8686,9.4216,12.85,9.0581,6.9384,24.8143,12.0522,30.3075,,13.9469,6.239,29.17,7.6705,7.7877,5.1195,9.5726,9.3771,16.6321,12.0541,8.8202,29.2201,8.1367,8.5968,4.82,5.61,8.6579,6.7475,4.1278,5.0235,6.63,4.6907,5.51,31.6229,4.4049,4.1208,3.5632,6.3194,24.4866,21.49,6.2492,,12.4183,5.915,7.2876,15.8465,14.6632,
2018/3/15,9.6036,3.71,7.21,15.9531,11.65,6.1606,8.3996,6.8837,16.5756,7.8504,16.549,8.9366,26.2,5.9648,4.0627,2.9535,5.7567,6.79,9.3717,12.85,9.0581,7.0827,23.2722,11.6894,30.2421,,13.6781,6.08,28.97,7.6318,7.678,5.0097,9.3792,9.3771,16.6222,11.6322,8.6302,28.3225,7.6139,8.559,4.61,6.168,8.5611,6.5708,4.1134,5.0332,6.68,4.5647,5.47,32.5871,4.3556,4.1208,3.5337,5.9789,24.149,20.364,6.2691,,11.914,5.8701,7.1884,14.9716,14.4474,
2018/3/16,9.6036,3.61,7.44,16.1205,11.65,6.1214,8.3498,6.7706,16.4011,7.8591,16.9514,8.994,26.2,6.0443,3.9733,2.9632,5.7089,6.79,9.202,12.85,9.0581,7.0262,23.2441,11.758,29.5551,,13.489,5.9807,29.32,7.5738,7.8874,5.0596,9.3792,9.3771,16.3134,12.7955,8.437,28.4,7.6986,8.4928,4.63,6.7858,8.5708,6.6415,4.2215,5.043,6.64,4.7391,5.6,31.4902,4.4444,4.1012,3.5239,5.7802,23.8114,20.3929,6.09,,11.9536,5.9319,7.1685,14.9028,14.2905,
2018/3/19,9.6036,3.55,7.37,15.9531,11.61,6.1214,8.1605,6.7096,16.6725,7.8417,17.0398,8.8982,26.2,6.0542,3.9435,2.9923,5.6516,6.79,9.1222,12.85,9.0581,6.9509,23.4544,11.9542,28.4593,,13.6084,6.0204,28.97,7.8057,8.0171,5.0795,9.5179,9.3771,16.4528,13.0123,8.4435,28.7423,7.8348,8.4266,4.63,6.716,8.5321,6.6344,4.2791,4.9748,6.69,4.7391,5.77,31.9164,4.5333,4.0523,3.5533,5.7234,24.1584,20.595,6.1198,,12.27,5.8926,7.1586,16.397,14.4376,
2018/3/20,9.6036,3.58,7.89,16.3569,11.76,6.1214,8.1705,6.7183,16.6338,7.8417,16.8631,8.8025,26.2,5.9847,3.9137,2.9729,5.6707,6.79,9.3118,12.85,9.0581,6.8945,23.8049,12.1307,31.3052,,13.5586,6.2191,28.97,7.7091,7.9572,5.0795,9.5398,9.3771,16.4927,13.7339,8.4435,28.9489,7.9526,8.4644,4.61,6.8854,8.6965,6.5991,4.3511,5.0916,6.74,4.6035,6.18,32.3216,4.484,4.0131,3.5337,5.6761,24.6836,21.028,6.1795,,12.616,5.8195,7.1387,17.4193,14.4866,
2018/3/21,9.6036,3.45,7.59,15.9728,11.49,6.0365,7.9413,6.8576,18.301,7.7115,17.0201,8.7258,26.2,5.8952,3.9038,3.002,5.5848,6.79,8.9924,12.85,9.0581,6.9886,23.3773,12.2189,32.9299,,13.3098,6.1694,29.01,7.6222,7.7478,5.0995,9.4413,9.3771,16.5325,13.6629,8.4403,29.2266,7.8053,8.5022,4.62,6.706,8.8997,6.5143,4.4088,5.0916,6.56,4.4872,5.96,31.8815,4.4247,4.0327,3.5239,5.6572,23.9708,20.5854,6.2591,,12.2601,5.8364,7.1784,17.7241,14.5847,
2018/3/22,9.6036,3.53,7.74,16.091,11.19,5.9254,8.011,7.197,19.4351,7.6681,16.7944,8.7067,26.2,5.7858,3.8938,3.0312,5.5753,6.79,8.9026,12.85,9.0581,6.8694,23.139,12.4249,36.2229,,13.3496,6.2092,29.02,7.6028,7.8176,5.0696,9.7004,9.3771,15.7457,14.8656,8.5948,30.0273,8.0631,8.5495,4.63,6.4968,9.0835,6.5214,4.4952,5.5979,6.66,4.3127,5.82,31.057,4.5037,4.1012,3.573,5.6383,23.8114,20.6238,6.2094,,12.5567,5.8533,7.1486,17.1342,14.4082,
2018/3/23,9.6036,3.25,7.25,15.6183,10.07,5.6445,7.2438,6.7009,17.4965,6.9994,16.068,8.0841,26.2,5.3981,3.6256,2.9049,5.203,6.79,8.0143,12.85,9.0581,6.4804,20.8258,11.6796,32.6028,,12.3641,5.5932,28.75,6.8976,7.4188,4.6405,9.3208,9.3771,14.5407,15.0154,8.4886,28.2709,7.2567,8.2563,4.4,5.8491,8.4547,5.9773,4.3151,5.6174,6.04,3.9541,5.42,30.1068,4.3259,3.9348,3.3374,5.2504,23.033,18.5644,5.8909,,11.301,5.5555,6.6026,15.9448,12.9664,
2018/3/26,9.6036,3.3,7.4,15.8744,9.72,6.141,7.4929,6.6052,17.4286,7.2078,16.4705,8.2086,26.2,5.4677,3.6356,2.9049,5.2602,6.79,7.8347,12.85,9.0581,6.5494,21.2814,11.709,33.7041,,12.6527,5.623,28.7,7.0039,7.6082,4.7303,9.3208,9.3771,15.5963,14.7867,8.6238,29.4461,7.5034,8.2753,4.27,5.8192,8.5321,6.0762,4.3583,5.3642,6.2,4.0801,5.49,30.1487,4.3556,3.925,3.3472,4.995,23.7551,18.4007,5.9208,,11.3702,5.7858,6.6621,16.161,13.0743,
2018/3/27,9.6036,3.39,7.86,15.963,10.32,6.128,7.6922,6.9533,19.1734,7.3554,16.4999,8.3523,26.2,5.4876,3.6952,2.9535,5.3939,6.79,8.0543,12.85,9.0581,6.6749,22.424,12.1699,33.0825,,12.9016,5.8118,28.85,7.2357,8.3661,4.9099,9.3208,9.3771,16.0545,14.0296,8.7719,30.7828,7.798,8.332,4.37,6.0185,8.7836,6.3942,4.4304,5.5589,6.33,4.148,5.56,30.0439,4.4444,3.974,3.4257,5.0328,24.3647,18.9204,6.0104,,11.6372,5.8645,6.8905,16.5543,13.3881,
2018/3/28,9.6036,3.31,7.96,15.7857,10,6.0104,7.6723,6.7967,18.7081,7.451,16.6373,8.3523,26.2,5.5174,3.6455,2.9146,5.413,6.79,8.1042,12.85,9.0581,6.6059,22.0805,12.1699,36.3919,,12.8618,5.9906,28.68,7.2937,8.1068,4.9299,9.3208,9.3771,15.9648,12.8152,8.5658,30.6731,8.0483,8.2563,4.31,5.8391,8.5611,6.3801,4.3367,5.4421,6.44,4.022,5.51,29.6736,4.4444,3.9642,3.3963,4.9004,24.1302,18.9012,5.9705,,11.5581,5.6791,7.2082,16.3478,13.2312,
2018/3/29,9.6036,3.33,7.86,15.9925,10.05,6.1084,7.7021,7.0403,18.6597,7.5291,16.5097,8.4481,26.2,5.5472,3.6753,2.934,5.4607,6.79,8.204,12.85,9.0581,6.6624,22.9217,12.317,34.1947,,12.9016,6.0502,28.65,7.3613,8.027,5.0097,9.3208,9.3771,16.652,12.8467,8.7913,30.8345,8.0594,8.332,4.42,5.9488,8.7739,6.5638,4.3872,5.6758,6.51,4.1383,5.53,29.5897,4.5037,3.9837,3.4355,4.9666,23.7551,19.4305,5.9805,,12.7149,5.7016,7.238,17.3898,13.5843,
2018/3/30,9.6036,3.33,7.89,16.0024,10.1,6.1737,7.8217,7.1361,18.6694,7.7028,16.7846,8.5726,26.2,5.6168,3.715,2.9437,5.5466,6.9178,8.0942,12.85,9.0581,6.8192,23.0759,12.7191,33.6386,,13.2401,6.1793,28.8,7.6705,8.1367,5.1095,9.3208,9.3771,17.2197,12.8546,8.9168,31.8806,8.2766,8.3415,4.43,5.9986,8.7643,6.592,4.38,5.5784,6.59,4.1964,5.56,29.5338,4.5432,4.0816,3.465,4.9477,24.6929,19.7192,5.9904,,13.0214,5.6903,7.3075,17.3997,14.3395,
2018/4/2,9.6335,3.16,7.84,16.4455,9.91,6.2652,7.8416,7.0229,19.0183,7.616,17.0005,8.563,26.2,5.4777,3.7051,2.9437,5.5848,6.7704,8.0742,12.85,9.0581,6.7753,23.2722,12.621,33.7477,,13.1405,6.1793,28.79,7.5932,8.027,5.0895,9.7004,9.3771,17.1898,12.4406,9.1326,31.7708,9.105,8.3698,4.44,6.0783,8.7449,6.5638,4.2215,5.4713,6.47,4.2255,5.56,28.1644,4.5432,4.0327,3.4846,4.9477,24.3647,19.5556,5.9606,,12.7149,5.769,7.3174,17.7142,15.3988,
2018/4/3,8.6662,3,7.71,16.3076,9.57,6.1737,7.5328,6.8837,18.2622,7.3989,17.0103,8.4002,26.2,5.4478,3.6356,2.8952,5.5848,6.7999,7.7748,12.85,9.0581,6.5996,22.8025,12.5425,33.8349,,12.8917,6.239,28.76,7.8637,7.7279,4.9398,9.6055,9.3771,17.15,12.4563,9.0553,31.6288,10.0144,8.2563,4.34,5.8989,8.5418,6.3801,4.0774,5.3448,6.23,4.0995,5.51,28.1225,4.5432,3.9837,3.4257,4.8247,24.6179,19.2284,5.9208,,12.7841,5.6847,7.3174,18.0976,14.7809,
2018/4/4,7.7986,2.87,7.62,16.416,10.53,6.1802,7.4431,6.875,17.923,7.3902,17.7268,8.3523,26.2,5.2987,3.5958,2.8952,5.6612,6.8195,7.7449,12.85,9.0581,6.5494,22.5852,12.7485,31.3488,,12.812,6.0899,29.1,7.6318,7.5783,4.9498,9.642,9.3771,17.1898,12.0187,8.978,31.6288,11.0158,8.2469,4.35,5.7295,8.4644,6.3377,4.0774,5.2571,6.21,4.0317,5.51,27.6474,4.563,3.974,3.3963,4.7774,24.3928,20.1812,6.0303,,12.8039,5.6735,7.2479,17.3014,14.4768,
2018/4/9,7.0207,2.76,7.33,16.4849,10.29,6.1868,7.6723,6.7967,18.2719,7.2946,18.2863,8.3235,26.2,5.3584,3.6058,2.8855,5.6516,6.8097,7.7349,12.85,9.0581,6.6122,23.4895,13.2486,30.5474,,12.9016,6.2688,29.2,7.4869,7.7179,4.9698,9.8172,9.3771,17.4587,12.4209,9.0682,31.2349,12.1167,8.1807,4.57,5.6797,8.387,6.373,4.0702,5.3156,6.02,3.9832,5.5,28.6814,4.5136,3.9348,3.465,4.7585,24.4679,19.8251,6.0104,,13.0906,5.6623,7.3373,17.7929,14.6632,
2018/4/10,6.3226,2.77,7.32,16.4061,10.14,6.1933,7.6822,6.8054,17.9521,8.0241,18.355,8.4289,26.2,5.3385,3.5859,2.8855,5.7185,6.8195,7.695,12.85,9.0581,6.6184,23.3913,12.9544,33.6005,,12.9514,6.1495,28.99,7.4289,7.4088,5.0396,10.339,9.3771,17.1002,12.8152,8.8074,29.7496,13.328,8.2847,4.69,5.7495,8.3967,6.3165,4.0846,5.2474,6.05,4.051,5.45,28.2972,4.5037,3.9642,3.4748,4.7963,25.0868,19.469,6.0502,,12.883,5.6623,7.3075,18.2156,14.4866,25.2468
2018/4/11,5.9038,2.8,7.4,16.4061,10.1,6.1802,7.6125,6.9533,17.9811,8.2238,18.3354,8.5055,26.2,5.3882,3.5958,2.9049,5.8617,6.8785,7.7648,12.85,9.0581,6.6373,24.8704,13.1015,36.9589,,13.041,6.239,28.95,7.4966,7.3988,5.1095,10.3682,9.3771,17.3293,12.2355,8.7333,32.281,12.9635,8.2753,4.68,5.7594,8.4741,6.4083,4.3367,5.1987,6.09,4.0704,5.46,28.4648,4.958,3.974,3.4944,4.8058,25.3494,19.5749,6.0502,,13.6245,5.6735,7.2579,18.8349,14.3788,27.7685
2018/4/12,5.8639,2.76,7.18,16.347,10.15,6.128,7.4829,6.8228,17.3608,7.9112,18.306,8.4576,26.2,5.3285,3.6157,2.8563,5.8712,6.9079,7.5752,12.85,9.0581,6.6624,24.3236,13.2094,37.1715,,12.8319,6.229,28.82,7.4386,7.4587,5.0696,10.9485,9.3771,17.1998,11.4154,8.5691,30.7699,13.1107,8.1996,4.7,5.6399,8.4547,6.373,4.2431,4.9748,5.96,3.9638,5.4,28.1924,4.721,3.9348,3.4846,4.7585,25.5839,20.3351,5.9805,,13.496,5.6566,7.1586,18.2451,14.4082,30.5483
2018/4/13,5.8439,2.76,7.17,16.3766,9.96,6.0496,7.5427,6.7444,17.322,7.781,17.717,8.5055,26.2,5.3086,3.5958,2.8757,5.8521,6.9276,7.5652,12.85,9.0581,6.6122,24.3236,13.4055,33.4587,,13.0709,6.239,28.7,7.371,7.3091,5.1594,10.9704,9.3771,16.911,11.51,8.6689,30.0919,12.1314,8.1996,4.67,5.6199,8.3483,6.3447,4.2287,4.9846,5.93,3.9832,5.33,27.9129,4.642,3.925,3.4454,4.7585,25.3775,20.8837,5.9606,,12.883,5.6398,7.0295,17.7634,14.1728,33.6061
2018/4/16,5.7542,2.84,6.91,16.347,9.67,6.03,7.5128,6.6139,17.3511,7.781,17.2753,8.5055,26.2,5.2192,3.566,2.8855,5.8808,6.9178,7.3257,12.85,9.0581,6.4804,23.2021,12.974,32.9135,,12.9414,6.1197,28.6,7.342,7.1795,4.9299,10.8865,9.3771,17.648,11.3483,8.6657,29.6334,11.9657,8.1996,4.51,5.4107,8.1838,6.2105,4.099,4.8872,6.01,4.1383,5.26,27.8011,4.5728,3.8956,3.4159,4.6639,25.7902,20.1042,5.9506,,12.2107,5.6173,6.9501,17.439,13.8197,36.9717
2018/4/17,5.5547,2.76,6.84,15.9531,9.39,5.8274,7.1741,6.3963,17.8939,7.4596,17.4815,8.1799,26.2,5.1794,3.5164,2.8952,5.4989,6.9473,7.4554,12.85,9.0581,6.3612,21.9824,12.6406,29.8332,,13.1505,5.8118,28.58,7.0618,6.8504,4.7901,10.6018,9.3771,16.8213,10.9304,8.6206,28.7746,10.7691,8.0294,4.49,5.2114,8.1452,6.0621,3.9909,4.7996,5.86,4.0704,5.2,26.8229,4.4741,3.8565,3.3865,4.5882,25.3025,19.6037,5.9009,,11.6965,5.578,6.8111,17.5569,13.3783,40.6649
2018/4/18,5.4052,2.82,6.66,16.672,9.33,5.9385,7.2737,6.4834,17.4965,7.5118,17.4029,8.2852,26.2,5.2391,3.5561,2.9243,5.4225,7.016,7.3057,12.85,9.0581,6.4553,22.5011,12.7583,31.5778,,13.3695,5.8912,28.93,7.1874,6.98,4.9199,10.6821,9.3771,16.4528,11.1985,8.6238,29.3945,10.9901,7.9159,4.53,5.321,8.2709,6.1398,3.9909,4.819,5.94,4.1092,5.21,27.0395,4.4938,3.8271,3.357,4.5598,26.4373,19.2284,5.9307,,11.8646,5.6286,6.8309,17.1342,13.8295,44.7354
2018/4/19,5.475,2.8,6.75,16.7902,9.56,5.9712,7.3036,6.4921,17.1281,7.8157,18.5023,8.314,26.2,5.5671,3.6058,2.9437,5.4034,7.016,7.3956,12.85,9.0581,6.5118,22.2838,12.6406,30.651,,13.3297,5.921,28.8,7.2454,6.99,4.9798,10.766,9.3771,16.413,11.0408,8.743,28.936,10.8538,7.9537,4.65,5.3609,8.2612,6.1398,4.3872,4.9943,6.02,4.1383,5.18,27.5635,4.4741,3.8467,3.3668,4.6166,27.1969,19.2573,5.9506,,11.7756,5.6117,6.8706,16.7312,13.7903,45.1126
2018/4/20,5.2456,2.72,6.52,16.7606,9.24,5.736,7.2139,6.3093,16.7598,8.1457,18.1685,8.0458,26.2,5.2788,3.5263,2.9243,5.2984,6.9767,7.2059,12.85,9.0581,6.4804,20.973,11.9934,28.1103,,12.8419,5.6826,28.7,7.1101,6.7706,4.8201,11.0032,8.4394,16.2138,11.0329,8.5208,27.186,10.1801,7.6984,4.57,5.2014,8.0581,5.9773,4.5312,4.9359,5.96,4.148,5.06,27.2421,4.3259,3.7978,3.3276,4.4463,26.4185,19.7096,5.9208,,11.3109,5.5892,7.2181,15.6695,13.4274,46.0161
2018/4/23,5.2356,2.59,6.42,16.7508,8.92,5.932,7.1442,6.3006,16.1976,8.3628,18.1685,8.017,26.2,5.2092,3.5064,2.9146,5.2698,6.9571,6.9564,12.85,9.0581,6.4867,21.2604,12.1895,28.6392,,12.6627,5.5833,28.72,7.0425,6.7906,4.7402,11.2222,7.6561,15.5067,10.7056,8.5658,27.3862,10.4304,7.5849,4.61,5.1715,8.0871,5.9915,4.7546,4.8385,5.95,4.0995,5.16,26.5644,4.3259,3.8076,3.2981,4.3517,26.5967,20.7393,5.9009,,11.479,5.5892,7.1784,15.9743,13.496,48.4186
2018/4/24,5.2456,2.59,6.51,17.0462,9.02,6.1214,7.2538,6.4137,16.6532,8.3454,17.8152,8.1607,26.2,5.2192,3.5462,2.9243,5.3939,7.0259,6.9963,12.85,9.0581,6.6875,22.1717,12.6896,29.8277,,12.9315,5.7422,29.04,7.1971,6.9102,4.8899,11.6018,7.7885,15.7258,11.2971,8.6753,28.0901,11.4724,7.7267,4.68,5.311,8.1838,6.1822,4.7257,4.9067,6.02,4.1673,5.19,27.1443,4.3951,3.8467,3.357,4.399,28.1535,21.5189,5.9208,,11.8646,5.6454,7.1586,16.6427,13.7216,46.9791
2018/4/25,5.1858,2.46,6.7,17.0462,9.35,6.2325,7.1342,6.4573,16.6144,8.111,17.4422,8.1128,26.2,5.1595,3.5263,2.866,5.3843,7.0357,7.0063,12.85,9.0581,6.5429,22.2698,12.6014,29.3425,,12.8817,5.7422,29.08,7.3227,7.1196,4.9398,12.4448,7.9981,15.9549,10.9698,8.7752,28.5098,11.9399,7.6984,4.8,5.3509,8.1355,6.1328,4.5745,4.8483,5.94,4.303,5.24,26.9207,4.4148,3.8369,3.3374,4.3801,27.5439,21.0762,5.871,,11.8053,5.7521,7.0593,16.6722,13.5843,45.8175
2018/4/26,5.1658,2.34,6.41,17.3613,8.88,6.1868,7.1242,6.2571,16.0619,8.0675,16.8925,7.9021,26.2,5.0104,3.4369,2.8369,5.2698,6.9964,6.6271,12.85,9.0581,6.4176,21.1062,12.317,28.6937,,12.2944,5.4939,29.19,7.0522,7.0199,4.9199,12.036,8.7979,15.198,10.3271,8.5916,27.6509,11.2956,7.566,4.67,5.1915,7.3229,6.0127,4.5745,4.7217,5.76,4.2836,5.22,26.1801,4.3358,3.7782,3.2687,4.2287,27.2626,20.8067,5.8312,,11.4691,5.6173,6.8409,16.6919,13.3097,41.2705
2018/4/27,5.1758,2.26,6.41,17.6863,9.77,6.1998,7.0445,6.2919,15.9068,8.1978,16.3919,7.95,26.2,5.0701,3.4071,2.8272,5.308,7.1045,6.637,12.85,9.0581,6.4755,21.3866,12.3856,27.4452,,12.3939,5.5038,28.67,7.0908,6.9501,4.9598,11.9412,9.366,15.3972,10.4493,8.685,28.0836,10.817,7.5092,4.62,5.2612,7.1198,5.9773,4.6249,4.6243,5.61,4.0862,5.26,25.6491,4.3556,3.7684,3.2981,4.2666,26.578,20.8452,5.9208,,11.5878,5.6229,6.8409,16.0038,13.241,42.2434
2018/5/2,5.1558,2.29,6.18,17.6765,9.39,5.7686,6.9947,6.2571,16.1006,7.946,17.5011,7.8446,26.2,5.0005,3.3872,2.8563,5.2602,7.1241,6.4374,11.57,8.1503,6.4947,21.4567,12.3366,26.5947,,12.384,5.4342,25.8,6.9846,6.7008,5.0097,12.1273,9.184,15.2079,10.1102,8.6463,27.8059,10.8686,7.4808,4.71,5.2712,6.994,5.9349,4.4304,4.6243,5.55,4.0961,5.27,26.6762,4.484,3.7684,3.3079,4.2098,27.5533,19.5749,5.8213,,11.6174,5.7858,6.821,15.4926,13.3979,40.4465
2018/5/3,5.1359,2.26,6.21,17.4697,9.32,5.7686,7.2338,6.2832,16.4108,7.8591,17.7465,7.9691,26.2,4.9806,3.3773,2.8855,5.2984,7.1831,6.4374,10.41,7.3322,6.5622,21.7861,12.5818,27.4834,,12.4536,5.5137,23.22,7.0618,6.8404,5.0895,12.0798,9.5481,15.6461,10.3507,8.6914,28.2386,11.9547,7.6038,4.73,5.331,7.0327,6.0127,4.5168,4.6535,5.54,4.3231,5.25,27.5356,4.5333,3.788,3.3472,4.2003,27.2813,19.4979,5.8611,,12.003,5.7802,7.0394,15.8563,13.4274,41.5286
2018/5/4,5.0661,2.25,6.23,17.4894,9.56,5.7686,7.2338,6.2745,16.2363,7.7636,17.933,7.9308,26.2,4.9607,3.4667,2.8563,5.2507,7.2715,6.5273,9.37,6.604,6.5525,21.2884,12.8171,25.9459,,12.3342,5.5137,20.9,7.0039,6.8205,5.1694,11.9193,9.2778,15.5963,10.0786,8.5401,28.865,11.2257,7.5849,4.73,5.2911,7.0037,6.0268,4.4304,4.6535,5.54,4.1455,5.2,27.6823,4.5432,3.7684,3.3374,4.2287,27.3564,19.4786,5.8611,,12.1217,5.7578,6.9699,15.6499,13.4176,40.5259
