ÈÕÆÚ,000400.SZ,000682.SZ,002058.SZ,002090.SZ,002121.SZ,002169.SZ,002184.SZ,002322.SZ,002334.SZ,002339.SZ,002527.SZ,002546.SZ,002767.SZ,300018.SZ,300040.SZ,300048.SZ,300124.SZ,300208.SZ,300286.SZ,300356.SZ,300360.SZ,300407.SZ,300427.SZ,300466.SZ,300484.SZ,300490.SZ,300514.SZ,300745.SZ,600268.SH,600406.SH,600525.SH,600590.SH,601126.SH,601222.SH,601567.SH,603015.SH,603025.SH,603050.SH,603063.SH,603100.SH,603416.SH,603583.SH,603859.SH
2018/5/21,9.8328,4.5,14.5749,11.06,7.8684,5.2414,15.2,13.6105,7.0548,6.7239,8.1972,4.34,20.363,6.1611,7.1503,3.1683,32.317,11.792,11.2839,7.07,9.35,10.4265,15.4024,10.5269,16.5497,15.0528,19.726,,4.8816,17.434,17.8577,8.2106,6.1826,6.7151,8.4977,8.4401,15.482,16.8229,15.0261,10.04,31.9136,,22.8959
2018/5/22,9.7832,4.49,14.6547,11.1122,7.6592,5.2609,15.1,13.7026,7.0053,6.6783,8.118,4.3685,20.7309,6.1513,7.1602,3.218,31.7471,11.9912,11.2545,7.09,9.3892,10.178,15.8462,10.457,16.4704,14.7449,20.2625,,4.8915,16.9936,17.5405,8.203,6.192,6.6387,8.5069,8.3344,15.3344,16.9891,15.0557,9.9533,31.9333,,22.8561
2018/5/23,9.6343,4.41,14.7246,10.9961,7.46,5.2024,15.21,13.3618,7.0053,6.7543,7.9695,4.2832,20.1045,6.0338,7.052,3.1584,31.1772,11.7123,11.1664,7.03,9.1638,9.9693,15.8265,9.9875,16.0143,14.9733,20.0092,16.7119,4.783,16.9936,17.0351,8.0511,6.1354,6.5241,8.461,8.1232,14.838,16.559,14.7985,9.751,32.0025,,22.8263
2018/5/24,9.684,4.38,14.2854,11.0019,7.39,5.1438,15.03,13.3618,6.926,6.7163,7.9596,4.3305,20.6613,6.0534,6.9831,3.1584,31.0986,11.6725,10.9411,7.05,9.1736,10.0792,15.5997,9.6679,15.9052,14.6059,19.8353,18.3851,4.8028,16.6106,17.2432,8.0815,6.1548,6.4572,8.3785,8.0752,15.7704,16.9011,14.9469,9.7895,31.2512,,22.5974
2018/5/25,9.5649,4.35,14.2155,10.9961,7.19,5.0462,15.26,13.3066,6.7476,6.5643,7.821,4.2453,20.2437,5.8281,6.8946,3.1385,31.0789,11.8816,10.9509,6.88,8.9462,10.1791,15.5208,9.6679,15.2607,14.6754,19.7906,20.2276,4.6943,16.6681,17.045,7.8916,6.0286,6.3331,8.3327,8.0176,15.321,17.2335,15.1349,9.5968,31.5379,,23.0651
2018/5/28,9.297,4.32,13.6265,10.8044,7.3,4.9974,14.5,12.7817,6.6089,6.4656,7.8804,4.0895,18.5633,5.7399,6.8356,3.0888,31.7176,12.2302,10.7256,6.82,8.8869,10.2889,15.3433,9.5081,15.2706,16.14,19.8254,22.2493,4.5759,16.4096,16.8072,7.6182,5.9704,6.2471,8.2869,7.9888,14.9587,17.3508,14.7392,9.4234,29.9363,,22.886
2018/5/29,9.1482,4.27,13.0974,10.7347,7.23,5.095,13.07,12.7633,6.6486,6.5266,8.2269,4.1089,18.2849,5.7693,6.8258,3.0193,31.5309,12.4991,10.5101,6.91,8.7287,10.4987,15.6095,9.4382,15.34,17.754,18.5288,24.4703,4.5463,16.4957,16.7477,7.5574,5.9024,5.9605,8.1585,7.9984,14.9319,16.8816,14.7194,9.4523,29.7978,,22.5875
2018/5/30,8.6818,4.11,12.4785,10.572,7.07,4.9974,12.93,12.6067,6.4207,6.2976,7.5339,4.07,17.2011,5.4559,6.511,2.8505,31.7372,12.539,9.8441,6.7,8.2147,10.4088,15.2348,8.5993,14.0807,19.5274,16.9144,26.9203,4.3195,16.1319,16.2225,7.2308,5.5432,5.7504,7.9752,7.6719,14.0196,15.3926,13.7797,8.9609,28.4533,,20.3586
2018/5/31,8.781,4.18,12.4785,10.6417,7.17,5.2219,13.04,12.9843,6.4504,6.2747,7.6527,4.1187,17.5293,5.5832,6.6684,2.9001,32.1106,13.0768,9.991,6.68,8.4223,9.9893,15.1954,8.7591,14.4674,21.4801,17.3118,29.6093,4.3787,16.3426,15.6378,7.3903,5.6403,5.7981,8.0302,7.7103,14.1538,15.5898,14.1061,9.2692,28.7993,,20.7367
2018/6/1,8.791,4.15,12.5384,10.5255,6.6,5.1731,12.73,12.9467,6.3414,6.1755,7.4844,4.1187,17.1813,5.5146,6.6291,2.8604,31.5652,13.2361,10.0302,6.49,8.5211,9.5298,14.5741,8.9189,14.5467,21.4801,16.7306,32.5673,4.359,15.8639,15.8261,7.3523,5.6015,5.7408,7.8652,7.5279,14.3081,15.58,14.0962,9.0861,28.5225,,19.9108
2018/6/4,8.7215,4.17,12.9577,10.7347,6.48,5.0364,13.05,13.3042,6.2423,6.2137,7.4745,4.07,17.7579,5.6811,6.511,2.8604,32.2792,12.3995,9.9518,6.48,8.4421,9.0902,14.3966,9.0287,14.7153,21.4801,17.1032,35.824,4.3886,15.7394,15.7072,7.2004,5.6112,5.1677,7.8927,7.4703,14.0599,15.4123,13.297,9.0958,29.0662,,20.2591
2018/6/5,8.8902,4.18,13.0775,10.7753,6.56,5.0755,13.36,13.8029,6.3711,6.3663,7.5735,4.0992,18.0662,5.7693,6.6094,2.8902,32.4081,12.4493,10.1575,6.48,9.2823,9.1901,14.6826,9.1286,14.9731,21.4801,18.0669,39.4094,4.8323,16.1319,16.173,7.3447,5.6985,5.2059,7.911,7.6275,14.355,15.58,13.4468,9.2307,29.5606,,20.8561
2018/6/6,8.8902,4.21,13.2571,10.5952,6.49,5.2121,13.99,13.6711,6.49,6.4121,8.3358,4.0603,17.9966,5.6909,6.5897,2.8703,32.061,12.8377,10.1575,7.13,9.1439,9.1702,14.7023,9.0487,15.1119,21.4801,18.3848,43.3533,4.9901,16.3809,16.5099,7.2916,5.6888,5.1486,7.9294,7.6275,14.7038,15.8068,13.8165,9.2596,29.7484,,21.0252
2018/6/7,8.7414,4.19,13.0974,10.5255,6.49,5.2121,13.02,13.6523,6.3216,6.4808,8.2071,3.9629,17.579,5.5636,6.5012,2.8604,32.9932,12.4095,9.9714,6.92,9.2131,8.7106,14.6432,8.9888,14.6261,21.4801,18.4295,47.6856,4.7436,16.4957,16.2027,7.1776,5.6112,5.139,7.7277,8.3942,14.3684,15.5898,13.4768,9.1054,29.7484,,20.8362
2018/6/8,8.3742,4.12,12.8079,10.2385,6.49,5.1438,12.96,13.3795,6.2522,6.3053,8.0289,3.9045,17.0321,5.4852,6.2947,2.771,32.7651,11.7024,9.9518,6.73,8.9166,8.2811,14.5446,8.7691,14.5963,23.6321,18.7871,52.4562,4.5463,16.4862,15.9748,7.0029,5.5238,5.1677,7.7277,8.5417,14.3953,15.2842,13.2271,9.0187,29.6496,,20.4183
2018/6/11,8.5132,4.11,12.5284,10.1624,6.49,5.0657,12.23,13.7276,6.2423,6.2442,7.8309,3.9337,16.6046,5.4755,6.2848,2.7512,31.942,11.5331,10.3632,6.74,8.709,8.2312,14.3671,8.6492,14.3881,21.2709,19.3534,57.7048,4.5069,16.3521,15.8757,6.9802,5.5141,5.1295,7.7919,8.3746,14.9789,15.1757,13.317,9.0187,29.1948,,20.1795
2018/6/12,8.5727,4.14,12.5783,10.0745,6.49,5.0559,12.33,13.6523,6.3018,6.2824,8.0784,3.9337,17.1315,5.5538,6.3242,2.781,32.775,11.7422,10.1967,6.77,8.8968,8.2411,14.3373,8.829,14.4872,19.2983,18.2976,60.3839,4.5365,16.333,14.2901,7.0409,5.5044,5.2537,7.7919,8.2664,14.8447,15.3335,13.287,9.1054,29.5309,,20.3391
2018/6/13,8.5032,4.11,12.2289,10.1624,6.49,4.7339,11.83,13.483,6.1432,6.206,7.7913,3.8071,16.5747,5.3971,6.1275,2.7015,32.7255,11.1347,9.8832,6.75,8.5211,7.9914,14.1689,8.5493,13.7832,18.0629,18.3873,61.3499,4.4674,16.333,13.864,7.0257,5.4753,5.1868,7.8377,8.0797,14.2075,14.9686,12.8974,8.8838,29.1157,,19.2214
2018/6/14,8.3839,4.11,12.0991,9.9691,6.49,4.7436,11.95,13.3136,6.1333,6.2137,7.7121,3.8363,16.6543,5.4069,6.1275,2.6618,32.9337,11.2044,9.8636,6.65,8.62,8.0414,13.9608,8.5194,13.7336,17.9134,16.7537,67.4849,4.5168,16.333,13.6559,7.0485,5.3491,5.139,7.9202,7.834,14.4422,14.8207,12.8075,8.8838,29.0069,,19.3212
2018/6/15,8.2148,4.02,11.61,9.8402,6.49,4.6753,11.41,13.0031,5.9946,6.0915,7.524,3.7195,16.9029,5.2502,5.9012,2.6419,32.428,10.567,9.6482,6.13,8.1158,7.8116,13.3762,8.02,13.099,16.937,18.4271,60.7325,4.428,16.3234,12.9721,6.8131,5.1646,5.1868,7.9202,7.5292,13.5836,14.2586,12.1082,8.7778,28.3742,,18.4729
2018/6/19,7.5783,3.71,10.452,8.8562,6.49,4.2361,10.47,12.5609,5.4001,5.6564,7.0587,3.3787,15.2126,4.78,5.3898,2.4035,31.5652,9.5611,8.7372,5.52,7.3053,7.0524,12.2665,7.22,11.7901,15.3729,17.8594,58.5613,4.1223,16.4191,11.6739,6.2206,4.6889,4.9098,7.7683,6.8805,13.1073,12.8288,10.8993,8.0551,25.7147,,16.6266
2018/6/20,7.5385,3.76,9.9828,8.7859,6.49,4.3141,10.9,12.6456,5.5289,5.7251,7.2072,3.4566,15.2523,4.91,5.5078,2.4333,32.9238,9.7105,8.8254,5.28,7.3646,7.1623,13.2573,7.27,12.1371,15.7514,19.6423,60.852,4.1321,15.9979,11.7036,6.3497,4.7957,4.8811,7.7683,7.1066,13.4495,13.0359,10.9992,8.1515,26.0608,,16.6366
2018/6/21,7.3794,3.62,10.0327,8.3935,6.49,4.1775,10.43,12.2786,5.519,5.5343,6.9597,3.4176,14.2481,4.69,5.3209,2.3539,32.656,9.5212,8.5707,4.79,7.0087,6.6628,12.6727,6.64,11.8,15.4227,19.6224,54.7668,4.0237,15.8064,10.6036,6.2282,4.7763,4.6614,7.6258,6.792,12.7384,12.9472,10.3199,8.007,25.4083,,15.9979
2018/6/22,7.5783,3.69,9.9029,8.4989,6.49,4.2653,10.75,12.3633,5.6082,5.5877,7.1082,3.5053,14.5365,4.8,5.4291,2.4532,33.4296,9.7204,8.698,5.27,7.1669,7.3321,12.8511,7.3,12.02,16.4987,19.5427,50.7531,4.0927,15.6054,10.4153,6.3573,4.8248,4.8047,7.5118,6.91,12.9128,13.1937,10.6496,8.0648,25.3984,,16.2374
2018/6/25,7.5286,3.69,10.2423,8.2002,6.49,4.2653,10.69,12.288,5.519,5.5267,7.1181,3.4858,14.447,4.84,5.439,2.4333,32.785,9.5312,8.6686,5.8,7.1767,7.3521,12.9601,7.24,12.1,16.4887,20.0308,55.8324,4.0532,15.3852,10.4748,6.3269,4.786,4.757,7.3124,6.8609,12.7317,13.1247,10.6895,8.0648,24.3405,,16.2573
2018/6/26,7.638,3.73,10.3821,8.3173,6.49,4.3337,11.76,12.1469,5.6775,5.5648,7.1181,3.5442,14.8347,4.99,5.5767,2.6816,33.37,9.4714,8.9037,5.71,7.3151,7.3921,13.1781,7.33,12.46,18.1426,19.5825,61.4197,4.1026,15.0884,10.5342,6.57,4.8151,4.8238,7.2744,6.9493,12.8189,13.2331,11.0492,8.1611,24.7162,,16.6665
2018/6/27,7.5883,3.75,10.492,8.2119,6.49,4.3434,12.1,11.874,5.628,5.5267,6.9894,3.5247,14.8447,4.93,5.6357,2.9498,32.8345,9.342,8.8058,5.99,7.2163,7.1423,12.9799,7.24,12.17,18.4614,20.8176,67.5646,4.1224,15.1267,10.0685,6.47,4.8442,4.6996,7.0845,6.9002,12.403,13.0556,10.9093,8.0841,24.6865,,16.7064
2018/6/28,7.4789,3.76,10.2822,8.2939,6.49,4.2751,11.57,11.7141,5.5685,5.4121,6.93,3.5345,14.7552,4.87,5.5373,2.771,32.0313,9.3619,8.8548,5.5,7.1471,7.0324,13.1285,7.36,13.39,17.5049,21.4651,74.3171,4.0728,15.1363,10.2072,6.33,4.8248,4.6901,6.8186,6.851,12.7049,12.8683,10.9493,8.0359,24.5086,,16.2973
2018/6/29,7.7673,3.84,10.4421,8.4696,6.49,4.3922,11.94,11.9211,5.7964,5.6106,7.19,3.6318,15.2424,5.07,5.7734,3.0491,32.547,9.7702,9.129,6.05,7.4041,7.3221,14.268,7.58,14.73,18.3119,21.8735,81.7468,4.182,15.4791,10.4748,6.45,4.9413,4.757,6.9136,7.1066,12.9732,13.5289,11.2989,8.2708,25.6356,,17.2154
2018/7/2,7.6579,3.88,10.5919,8.2002,6.49,4.2751,12.23,11.8176,5.7766,5.5419,7.07,3.5637,14.8049,4.96,5.8324,3.0888,31.3371,9.4914,8.9037,6.19,7.3349,7.1024,13.7726,7.28,16.2,18.3916,20.6583,89.9235,4.3112,15.293,10.0586,6.29,4.9122,4.6137,6.7046,6.9493,13,13.2331,11.0492,8.1142,25.4083,,17.0757
2018/7/3,7.817,3.89,10.6319,8.3759,6.49,4.4215,12.37,11.8552,5.8361,5.6564,7.15,3.6318,15.312,5.07,5.9111,3.1385,31.0396,9.4914,9.1682,6.27,7.5128,7.422,14.0698,7.74,16.98,18.3717,21.495,92.1942,4.331,15.0873,10.3459,6.42,4.9607,4.6614,6.8186,7.0968,13.2683,13.5881,11.239,8.3295,26.3672,,17.5647
2018/7/4,7.6877,3.78,10.6719,8.0831,6.49,4.3434,11.77,11.6106,5.6874,5.5725,6.97,3.5734,15.0038,4.94,5.6554,2.9101,30.5338,9.0432,8.9037,6,7.3448,7.1523,13.9906,7.58,15.43,16.5385,19.5825,82.9718,4.2118,14.4113,10.0189,6.27,4.786,4.6328,6.7426,6.9395,12.839,13.4796,10.7894,8.1338,25.7938,,17.5747
2018/7/5,7.4689,3.7,11.2914,7.6438,6.49,4.2068,11.4,11.9117,5.5289,5.4121,6.63,3.4858,14.894,4.76,5.5373,2.9101,30.2661,8.6249,8.8841,6.45,7.0581,6.8826,13.6735,7.13,14.54,16.8972,17.6203,78.6793,4.0529,14.6268,9.2757,5.93,4.718,4.5564,6.6571,6.6643,11.9804,12.9373,10.7095,7.9967,25.339,,17.5348
2018/7/6,7.5385,3.75,10.6919,7.673,6.49,4.197,11.68,11.9305,5.5685,5.4732,6.62,3.5345,14.894,4.82,5.5767,2.8803,30.276,8.6548,9.0702,6.3,7.2459,6.9425,13.8122,7.56,14.49,16.4987,17.6502,72.7037,4.0728,14.4799,9.6523,5.94,4.7472,4.4608,6.5812,6.6643,12.3091,12.957,10.6995,8.075,25.6373,,18.2234
2018/7/9,7.6877,3.8,10.6619,7.755,6.49,4.2653,11.86,12.0058,5.7271,5.519,6.71,3.6124,15.1735,4.94,5.7832,3.0491,29.7504,8.8241,9.1388,6.23,7.3547,7.0824,14.0401,7.75,14.95,16.8972,18.0187,74.8449,4.1423,14.6954,10.1874,6.09,4.8151,4.4799,6.7711,6.8805,13.1342,13.5092,11.0092,8.1925,26.1343,,18.403
2018/7/10,7.7175,3.79,10.7318,8.0538,6.49,4.4118,12.12,11.874,5.7667,5.5343,6.7,3.6318,15.4031,4.97,5.8127,3.0094,30.2264,8.8639,9.1388,6.19,7.414,7.1823,14.1392,7.7,14.64,17.9333,18.8455,76.1596,4.1721,14.9109,10.1279,6.24,4.8637,4.4226,6.7426,6.9395,13.2348,13.7064,11.1591,8.2121,26.363,,18.7224
2018/7/11,7.3894,3.68,10.1922,7.8488,6.49,4.2849,11.33,11.8929,5.7172,5.374,6.39,3.5345,14.8041,4.8,5.734,2.9001,29.9785,8.4357,8.8743,5.75,7.1372,6.9525,13.5546,7.44,15.5,18.5012,18.4968,76.7771,4.043,14.8032,9.9,6.13,4.7763,4.222,6.5717,6.7822,13.1946,12.9472,10.6096,7.9086,25.6671,,19.0118
2018/7/12,7.6778,3.75,10.3921,8.1651,6.49,4.3532,11.79,12.2316,5.8757,5.5114,6.56,3.6124,15.2733,4.93,5.8619,2.9498,30.8809,8.8938,9.1584,5.95,7.3151,7.1523,14.0203,7.62,15.82,19.099,18.955,76.2392,4.1324,15.0971,10.05,6.34,4.8831,4.3558,6.6951,6.9985,13.3019,13.2627,10.9193,8.4372,26.3928,,19.0418
2018/7/13,7.6778,3.75,10.8418,8.4931,6.49,4.373,11.86,12.1375,6.1135,5.4961,6.52,3.6026,15.3532,4.93,5.8619,2.92,30.8214,8.7942,9.1878,5.91,7.3547,7.1623,14.0698,7.59,15.08,18.8599,19.0247,73.6996,4.192,15.3616,9.85,6.41,4.8831,4.3844,6.7901,7.0181,13.2013,13.3021,10.9093,8.3687,26.1741,,18.7623
2018/7/16,7.6082,3.8,11.3114,8.5106,6.49,4.3829,11.46,11.8834,6.0441,5.6259,6.6,3.6026,15.2334,4.71,5.7635,2.87,30.2958,8.6548,9.1388,6.05,7.4338,7.1523,14.2284,7.66,13.57,18.4414,17.6801,68.8693,4.2317,15.3028,10.04,6.34,4.8831,4.4226,6.6856,6.9788,13.2415,13.381,10.9093,8.3099,25.7864,,18.902
2018/7/17,7.8468,3.78,11.6012,8.5575,6.49,4.4521,11.58,11.8552,6.0144,5.6259,6.59,3.6318,15.3032,4.78,5.9209,2.86,29.9686,8.7942,9.2074,6.11,7.4634,7.8715,14.05,7.76,13.64,18.5311,18.7259,75.7612,4.3211,15.2538,9.9,6.38,4.8637,4.6519,7.0845,6.9886,13.3287,13.3021,10.8993,8.3785,25.4882,,18.7723
2018/7/18,7.7772,3.81,11.3913,8.7566,6.49,4.4027,11.36,11.8646,5.9451,5.6106,6.65,3.6318,15.2933,4.75,5.8914,3,29.443,8.6548,9.0702,5.91,7.5326,7.8616,13.9806,7.68,13.56,17.7042,17.9092,70.8512,4.2615,15.0971,10.04,6.36,4.8734,4.5267,7.2364,6.9886,13.3354,13.1838,10.9393,8.2904,25.5577,,18.5128
2018/7/19,7.7872,3.73,10.522,8.5926,6.49,4.3433,10.96,11.7705,5.8262,5.5038,6.49,3.5734,15.0736,4.69,5.8029,2.91,28.2431,8.5353,8.9625,5.63,7.4733,7.6917,14.0104,7.59,13.68,16.9869,17.2119,68.7597,4.192,14.813,9.8,6.3,4.8151,4.5074,7.0465,6.9198,12.9128,12.7894,10.5497,8.3491,24.8718,,18.423
2018/7/20,7.8468,3.77,10.6919,8.6805,6.49,4.3928,12.06,11.7517,6.0045,5.5648,6.57,3.7195,15.0836,4.74,5.9012,2.94,27.7076,8.5851,9.129,5.83,7.582,7.6018,13.9509,7.73,13.72,17.3654,17.2418,67.9729,4.2416,15.1363,9.83,6.49,4.9025,4.5267,7.0845,7.0476,13.5232,12.9472,10.7295,8.5155,25.1701,,18.7324
2018/7/23,7.9264,3.81,10.8817,8.5985,6.49,4.4323,12.4,11.7611,6.0937,5.6488,6.68,3.7097,15.4729,5.1,5.9406,2.94,28.3621,8.7245,9.1878,5.87,7.6117,7.6618,14.1095,7.76,13.42,17.1363,17.2717,66.2798,4.3012,15.3224,9.76,6.59,4.9413,4.5941,6.9231,7.1164,14.0062,13.026,10.7195,8.5742,25.3888,,18.6925
2018/7/24,8.1551,3.87,11.1115,8.9089,6.49,4.5313,12.55,11.8552,6.1036,5.7099,6.75,3.7389,15.6826,5.09,6.0298,3,28.7587,8.8241,9.3053,5.9,7.7303,7.9814,14.159,7.9,13.7,17.475,17.2816,67.226,4.3807,15.8318,10.21,6.64,5.0287,4.8156,7.018,7.2147,14.1806,13.2233,11.0792,8.7308,25.9951,,18.8521
2018/7/25,8.1452,3.91,11.5412,8.9031,6.49,4.5016,12.28,11.827,6.1036,5.7328,6.86,3.7779,15.5528,5.1,6.0398,2.99,28.848,9.3519,9.227,6.02,7.671,7.8116,14.0302,7.97,13.47,17.744,17.2418,65.2739,4.3708,15.6849,9.89,6.79,5.019,4.9793,7.0655,7.2147,14.0733,13.7262,11.3988,8.6917,25.6969,,18.7224
2018/7/26,8.185,3.91,12.7003,8.9324,6.49,4.561,12.35,11.9305,6.054,5.7709,6.92,3.8461,15.443,5.61,6.129,3.04,27.896,9.0631,9.1976,5.92,7.7303,7.7916,13.8617,7.94,13.5,16.7179,16.0166,64.2282,4.4204,15.6163,9.95,6.8,5.1064,4.9023,7.075,7.1951,13.8721,13.5092,11.1891,8.6427,25.3589,,18.3931
2018/7/27,8.1253,3.88,13.9694,8.8914,6.49,4.5412,12.22,11.9117,6.0441,5.7022,6.83,3.7876,15.1136,5.34,6.01,2.95,27.7472,9.1627,9.2172,6.01,7.6216,7.6018,14.1194,7.82,13.21,15.4227,15.9967,65.0748,4.5297,15.4889,9.79,6.63,5.0287,4.8927,7.0845,7.1066,13.8251,13.1838,10.9493,8.6232,25.2297,,18.2234
2018/7/30,8.0756,3.84,12.5704,8.8972,6.49,4.4224,11.9,11.3848,5.9252,5.6183,6.66,3.7097,14.6444,5.14,5.8612,2.87,27.3208,8.9336,9.0311,5.68,7.4733,7.6817,14.0599,7.46,12.91,15.074,14.8313,63.0231,4.6886,15.4987,9.63,6.68,4.9607,4.9119,6.9326,7.028,13.6104,13.0556,10.5697,8.5155,24.5338,,17.2953
2018/7/31,8.1651,3.9,11.6012,8.7625,6.49,4.4521,10.71,11.3189,5.9649,5.6793,6.66,3.7195,14.8141,5.11,5.9406,2.86,26.468,8.8639,9.08,5.69,7.6216,7.5219,13.6239,7.53,13,14.8946,15.1401,60.8592,4.5992,15.5673,9.37,6.63,5.0093,4.8445,6.9136,6.9886,14.0867,13.0655,10.5197,8.5253,24.4742,,17.5348
2018/8/1,7.9562,3.83,11.4413,8.7508,6.49,4.4126,10.1,11.0084,5.846,5.5038,6.59,3.6513,14.305,4.92,5.8811,2.79,26.349,8.5452,8.7666,5.77,7.4436,7.412,13.5645,7.32,12.98,14.1275,14.4628,59.6227,4.4403,15.2146,9.2,6.58,4.9316,4.8445,6.9041,6.91,13.53,12.6316,10.18,8.447,23.997,,17.5647
2018/8/2,7.6579,3.73,11.6811,8.6512,6.49,4.3334,9.73,11.0178,5.6775,5.3587,6.34,3.5442,13.5164,4.78,5.6431,2.66,25.2978,7.9676,8.4238,5.46,7.2262,7.2622,13.2672,7.06,12.22,13.4301,13.8054,60.57,4.2714,14.7052,8.48,6.24,4.7957,4.6423,6.6666,6.7134,12.7787,11.9611,9.4807,8.124,22.9632,,16.6665
2018/8/3,7.6479,3.72,11.5912,8.6395,6.49,4.2641,9.5,10.8202,5.5784,5.3587,6.97,3.4955,13.2968,4.75,5.5835,2.64,25.4168,7.868,8.3454,5.37,7.1273,7.0424,13.3564,6.92,12,13.2707,13.4866,60.0216,4.2118,14.6856,8.37,6.35,4.8054,4.6615,6.6192,6.6741,12.2286,11.6948,9.161,8.0555,22.3966,,16.4669
2018/8/6,7.5485,3.68,10.4321,9.4771,5.84,4.2147,9.54,10.4439,5.4695,5.2824,6.5,3.5053,12.9274,4.7,5.4546,2.6,24.792,7.6688,8.2768,5.38,7.0186,6.8327,13.1979,6.78,11.83,13.191,13.2874,54.0184,4.1622,14.7248,8.04,6.24,4.7957,4.4111,6.5812,6.6151,12.564,11.1821,8.7414,8.0359,22.0685,,15.9979
2018/8/7,7.6977,3.75,10.472,9.3892,5.52,4.3235,10.24,10.5568,5.628,5.3892,6.6,3.5832,13.2568,4.84,5.5736,2.68,25.7837,7.9178,8.4923,5.55,7.1866,7.1423,13.2276,7.08,12.12,13.5895,13.5763,56.0028,4.2714,14.8423,8.18,6.41,4.951,4.6134,6.6571,6.7822,12.8189,11.5371,8.8813,8.2316,22.665,,16.5468
2018/8/8,7.6479,3.67,10.4221,8.8914,5.62,4.2641,9.84,10.4157,5.5388,5.3358,6.41,3.5637,13.0172,4.75,5.5439,2.64,25.6349,7.868,8.2964,5.42,7.1471,7.1224,12.4845,6.99,11.87,12.6928,12.8492,57.5086,4.2118,15.0579,8.08,6.46,4.8928,4.623,6.6382,6.6938,12.564,11.399,8.5217,8.0848,22.0089,,16.1775
2018/8/9,7.7573,3.72,10.6419,9.0202,5.69,4.4126,10.08,10.585,5.7172,5.435,6.52,3.6805,13.2568,4.86,5.6728,2.7,26.7754,8.0074,8.5413,5.53,7.325,7.2722,12.8313,7.18,12.08,13.1013,14.1341,57.7679,4.2814,15.3714,8.22,6.64,5.0384,4.6711,6.7521,6.8412,12.7518,11.6357,8.7614,8.2806,22.7544,,16.6965
2018/8/10,7.7673,3.73,10.7718,8.8621,5.69,4.4126,10.15,10.585,5.7469,5.4198,6.61,3.6611,13.3966,4.93,5.6926,2.71,26.6762,8.0074,8.6001,5.61,7.3448,7.3421,13.079,7.19,12.21,13.3703,14.164,57.8477,4.3112,15.3322,8.25,6.73,4.9899,4.6615,6.7141,6.851,12.8323,11.7343,8.7514,8.4176,22.993,,16.7563
2018/8/13,7.6678,3.78,10.6119,8.6922,5.75,4.4521,10.45,10.5003,5.7568,5.4427,6.72,3.6513,13.3566,4.92,5.7125,2.71,27.6481,7.9078,8.6393,5.57,7.4634,7.462,13.1285,7.21,12.41,14.0378,14.3731,59.6526,4.3012,15.0285,8.21,6.7,4.9802,4.623,6.6477,6.8903,13.0671,11.6751,8.8214,8.4078,23.0427,,16.936
2018/8/14,7.6678,3.77,10.8118,8.5692,5.95,4.4323,10.22,10.331,5.737,5.4503,6.69,3.6416,13.4665,4.88,5.6926,2.69,27.172,7.9576,8.6393,5.55,7.503,7.3621,13.1682,7.23,12.54,13.7788,14.0046,60.7296,4.2913,15.195,8.2,6.65,4.9413,4.6423,6.6666,6.851,13.1677,11.7441,8.8014,8.5351,23.1421,,18.6326
2018/8/15,7.5186,3.75,10.2922,8.3115,5.98,4.3829,10.08,9.8229,5.5784,5.3282,6.48,3.6221,13.0771,4.76,5.6133,2.63,26.3985,7.7186,8.4336,5.43,7.3349,7.2023,12.8313,7.05,12.17,13.2707,13.8153,55.6937,4.2814,15.0187,7.73,6.6,4.8831,4.5459,6.6477,6.6839,12.7988,11.3892,8.6715,8.6134,22.6451,,18.2833
2018/8/16,7.4291,3.73,10.0424,8.2002,5.88,4.3136,9.8,9.8135,5.4893,5.2671,6.44,3.6416,12.8575,4.58,5.5637,2.61,26.4878,7.6289,8.3846,5.4,7.2459,7.1224,12.8214,7,11.9,12.9718,13.7456,53.8389,4.1721,14.9403,7.42,6.54,4.8054,4.3918,6.6097,6.6544,12.8659,11.1624,8.3618,8.3687,22.5755,,17.2254
2018/8/17,7.3794,3.7,9.9424,8.2471,5.7,4.3235,9.61,9.5971,5.41,5.1831,6.31,3.5637,12.568,4.46,5.4943,2.59,26.2597,7.5094,8.1691,5.33,7.1866,6.9326,12.6133,6.94,11.5,12.384,13.3572,54.0782,4.1224,14.8423,7.36,6.54,4.786,4.3726,6.6192,6.5267,12.8323,10.9356,8.0621,8.2414,23.172,,16.4569
2018/8/20,7.449,3.65,10.0224,8.2646,5.65,4.3532,9.74,9.4748,5.4595,5.2366,6.41,3.5929,12.8276,4.46,5.5042,2.61,27.1225,7.4895,8.2279,5.28,7.3349,6.9525,12.6827,7.05,11.77,12.633,13.7954,54.2378,4.1224,14.9207,7.35,6.6,4.7957,4.3726,6.5052,6.5561,13.1543,10.9849,8.172,8.3393,22.9334,,16.3072
2018/8/21,7.4689,3.68,10.1723,8.3056,5.67,4.3928,9.83,9.55,5.519,5.3511,6.44,3.6318,13.2668,4.5,5.5439,2.64,27.7571,7.5991,8.3258,5.3,7.6512,7.0424,12.9403,7.15,11.75,12.8522,14.0743,54.178,4.1622,14.9697,7.37,6.81,4.8345,4.4015,6.6192,6.566,13.1006,11.0243,8.152,8.3785,23.1819,,16.3272
