ÈÕÆÚ,000721.SZ,002186.SZ,002306.SZ,000721.SZ,002186.SZ,002306.SZ,000721.SZ,002186.SZ,002306.SZ,000721.SZ,002186.SZ,002306.SZ,000721.SZ,002186.SZ,002306.SZ,000721.SZ,002186.SZ,002306.SZ
2018/7/23,10.049,0.0704,-0.2639,2.4264,0.2347,0.2143,1956721548,4355927735,3001541156,-199.1278,32.2536,-164.9709,3.3847,2.9052,198.3298,4.5379,2.3576,31.2762
2018/7/24,10.0223,0.7736,-0.7937,5.639,0.4489,0.3649,2152829498,4389623379,2977719401,-219.0849,32.5031,-163.6616,3.724,2.9276,196.7557,4.9927,2.3758,31.028
2018/7/25,9.919,0.4187,-1.0667,4.6653,0.4067,0.2368,2366369266,4408002820,2945957061,-240.816,32.6392,-161.9158,4.0933,2.9399,194.657,5.4879,2.3857,30.697
2018/7/26,9.9448,-0.278,0.8086,11.8598,0.2328,0.1686,2601698807,4395749859,2969778816,-264.7645,32.5484,-163.2251,4.5004,2.9317,196.2311,6.0336,2.3791,30.9452
2018/7/27,2.6801,-0.3484,-0.5348,21.5518,0.228,0.1446,2671426078,4380433658,2953897646,-271.8604,32.435,-162.3523,4.621,2.9215,195.1817,6.1953,2.3708,30.7797
2018/7/30,-9.9511,-0.8392,-1.6129,8.4838,0.2153,0.3344,2405590856,4343674774,2906254136,-244.8074,32.1629,-159.7337,4.1612,2.897,192.0336,5.5788,2.3509,30.2833
2018/7/31,-9.4203,1.1283,0,15.2439,0.2164,0.1321,2178977225,4392686619,2906254136,-221.7458,32.5258,-159.7337,3.7692,2.9297,192.0336,5.0533,2.3774,30.2833
2018/8/1,0,-2.0223,-3.0055,12.2493,0.2375,0.3823,2178977225,4303852650,2818907700,-221.7458,31.868,-154.9329,3.7692,2.8704,186.2621,5.0533,2.3294,29.3731
2018/8/2,-3.2,-3.3452,-3.0986,9.9176,0.3728,0.4381,2109249954,4159880355,2731561264,-214.65,30.8019,-150.1322,3.6486,2.7744,180.4906,4.8916,2.2514,28.463
2018/8/3,-6.1983,-1.5464,-2.0349,6.9602,0.2216,0.1948,1978511320,4095552308,2675977169,-201.3452,30.3256,-147.0772,3.4224,2.7315,176.8178,4.5884,2.2166,27.8838
2018/8/6,1.9824,-0.4488,-3.2641,7.0654,0.191,0.2147,2017732910,4077172866,2588630733,-205.3366,30.1895,-142.2765,3.4903,2.7192,171.0463,4.6794,2.2067,26.9736
2018/8/7,2.1598,2.1037,2.7607,7.3179,0.2485,0.2557,2061312455,4162943595,2660095998,-209.7716,30.8246,-146.2043,3.5656,2.7764,175.7685,4.7804,2.2531,27.7183
2018/8/8,-0.4228,-2.8698,-0.8955,10.1388,0.204,0.1406,2052596546,4043477222,2636274243,-208.8846,29.94,-144.895,3.5506,2.6968,174.1944,4.7602,2.1884,27.4701
2018/8/9,-3.397,1.7424,0,7.9231,0.2195,0.2955,1982869275,4113931750,2636274243,-201.7887,30.4617,-144.895,3.43,2.7438,174.1944,4.5985,2.2266,27.4701
2018/8/10,0.6593,-0.2234,-1.506,6.4136,0.1851,0.2096,1995943138,4104742029,2596571318,-203.1192,30.3937,-142.7129,3.4526,2.7376,171.571,4.6288,2.2216,27.0564
2018/8/13,-0.8734,0.0746,0.6116,4.1403,0.2063,0.1669,1978511320,4107805269,2612452488,-201.3452,30.4163,-143.5857,3.4224,2.7397,172.6204,4.5884,2.2233,27.2219
2018/8/14,1.7621,0,-0.9119,5.7956,0.1314,0.2375,2013374956,4107805269,2588630733,-204.8931,30.4163,-142.2765,3.4827,2.7397,171.0463,4.6692,2.2233,26.9736
2018/8/15,1.7316,-1.2677,-2.1472,7.4253,0.1435,0.2861,2048238592,4055730184,2533046637,-208.4411,30.0308,-139.2214,3.543,2.7049,167.3736,4.7501,2.1951,26.3945
2018/8/16,0.8511,-0.1511,0,8.4551,0.1763,0.1779,2065670409,4049603703,2533046637,-210.215,29.9854,-139.2214,3.5732,2.7009,167.3736,4.7905,2.1918,26.3945
2018/8/17,-5.9072,-1.6641,-1.2539,5.4351,0.1519,0.1531,1943647685,3982212416,2501284297,-197.7973,29.4864,-137.4757,3.3621,2.6559,165.2748,4.5075,2.1553,26.0635
2018/8/20,-4.0359,0.1538,-1.9048,4.9894,0.1509,0.2405,1865204505,3988338897,2453640787,-189.8144,29.5318,-134.8571,3.2264,2.66,162.1267,4.3256,2.1586,25.567
2018/8/21,1.4019,0.768,1.6181,3.5569,0.1722,0.2556,1891352231,4018971300,2493343712,-192.4754,29.7586,-137.0393,3.2717,2.6804,164.7501,4.3863,2.1752,25.9808
2018/8/22,-1.6129,-0.6098,0.9554,4.1107,0.0704,0.2524,1860846550,3994465377,2517165467,-189.3709,29.5771,-138.3486,3.2189,2.6641,166.3242,4.3155,2.1619,26.229
2018/8/23,0,0.2301,-0.9464,2.9362,0.1013,0.151,1860846550,4003655098,2493343712,-189.3709,29.6452,-137.0393,3.2189,2.6702,164.7501,4.3155,2.1669,25.9808
2018/8/24,-0.7026,1.2242,-0.6369,2.2795,0.1396,0.1708,1847772687,4052666943,2477462542,-188.0405,30.0081,-136.1664,3.1963,2.7029,163.7008,4.2852,2.1934,25.8153
2018/8/27,1.4151,1.285,0.641,2.9128,0.1672,0.1536,1873920414,4104742029,2493343712,-190.7014,30.3937,-137.0393,3.2415,2.7376,164.7501,4.3458,2.2216,25.9808
2018/8/28,2.3256,-0.597,-0.3185,5.6903,0.1219,0.1755,1917499958,4080236106,2485403127,-195.1363,30.2122,-136.6029,3.3169,2.7213,164.2255,4.4469,2.2083,25.898
2018/8/29,-1.8182,-0.3003,0,2.5853,0.0779,0.2479,1882636322,4067983145,2485403127,-191.5884,30.1215,-136.6029,3.2566,2.7131,164.2255,4.3661,2.2017,25.898
2018/8/30,-1.3889,-1.2801,-2.2364,2.7548,0.1469,0.2086,1856488596,4015908060,2429819031,-188.9274,29.7359,-133.5478,3.2113,2.6784,160.5527,4.3054,2.1735,25.3188
2018/8/31,-1.6432,-0.8391,-1.634,2.5832,0.1812,0.2123,1825982915,3982212416,2390116106,-185.823,29.4864,-131.3657,3.1586,2.6559,157.9293,4.2347,2.1553,24.9051
2018/9/3,-0.2387,-0.3077,-3.6545,2.3876,0.1136,0.4281,1821624960,3969959455,2302769670,-185.3795,29.3957,-126.5649,3.151,2.6477,152.1578,4.2246,2.1487,23.995
2018/9/4,0.9569,1.3117,1.3793,2.1614,0.155,0.1507,1839056778,4022034540,2334532011,-187.1535,29.7813,-128.3107,3.1812,2.6825,154.2565,4.265,2.1768,24.3259
2018/9/5,0.4739,0.6855,1.7007,4.0205,0.4025,0.2641,1847772687,4049603703,2374234936,-188.0405,29.9854,-130.4928,3.1963,2.7009,156.8799,4.2852,2.1918,24.7396
2018/9/6,0,1.6641,-2.0067,2.9308,0.4105,0.1325,1847772687,4116994990,2326591426,-188.0405,30.4844,-127.8742,3.1963,2.7458,153.7318,4.2852,2.2282,24.2432
2018/9/7,6.1321,-0.2976,0.3413,7.5817,0.2189,0.1627,1961079503,4104742029,2334532011,-199.5712,30.3937,-128.3107,3.3923,2.7376,154.2565,4.548,2.2216,24.3259
2018/9/10,-3.1111,-2.3134,0,4.5424,0.1609,0.2007,1900068140,4009781579,2334532011,-193.3624,29.6905,-128.3107,3.2867,2.6743,154.2565,4.4065,2.1702,24.3259
2018/9/11,-1.6055,-0.8403,-1.0204,2.859,0.1777,0.2179,1869562459,3976085935,2310710255,-190.2579,29.441,-127.0014,3.234,2.6518,152.6825,4.3357,2.152,24.0777
2018/9/12,-1.1655,-0.3852,-1.0309,2.2272,0.1734,0.2149,1847772687,3960769734,2286888500,-188.0405,29.3276,-125.6921,3.1963,2.6416,151.1084,4.2852,2.1437,23.8295
2018/9/13,1.4151,1.0828,0,1.8057,0.1662,0.2184,1873920414,4003655098,2286888500,-190.7014,29.6452,-125.6921,3.2415,2.6702,151.1084,4.3458,2.1669,23.8295
2018/9/14,-2.3256,-0.0765,-3.4722,2.0707,0.137,0.3949,1830340869,4000591858,2207482649,-186.2665,29.6225,-121.3278,3.1661,2.6682,145.8616,4.2448,2.1652,23.0021
2018/9/17,0.9524,-0.2297,-5.036,3.0158,0.1129,0.4152,1847772687,3991402137,2096314458,-188.0405,29.5544,-115.2177,3.1963,2.662,138.516,4.2852,2.1603,21.8437
2018/9/18,3.3019,0.921,-0.7576,3.4622,0.1693,0.4638,1908784049,4028161021,2080433288,-194.2493,29.8266,-114.3449,3.3018,2.6865,137.4667,4.4267,2.1802,21.6782
2018/9/19,-0.6849,0.5323,0.7634,3.6729,0.1746,0.2915,1895710186,4049603703,2096314458,-192.9189,29.9854,-115.2177,3.2792,2.7009,138.516,4.3964,2.1918,21.8437
2018/9/20,10.1149,1.1346,-1.8939,5.3306,0.2819,0.1999,2087460182,4095552308,2056611533,-212.4325,30.3256,-113.0356,3.6109,2.7315,135.8926,4.8411,2.2166,21.43
2018/9/21,-0.8351,1.3463,1.9305,14.6318,0.4093,0.2143,2070028364,4150690634,2096314458,-210.6585,30.7339,-115.2177,3.5807,2.7683,138.516,4.8006,2.2465,21.8437
2018/9/25,-4.6316,-1.6974,0,8.0954,0.3023,0.2134,1974153366,4080236106,2096314458,-200.9017,30.2122,-115.2177,3.4149,2.7213,138.516,4.5783,2.2083,21.8437
2018/9/26,0.2208,0.3003,0,5.6188,0.272,0.119,1978511320,4092489068,2096314458,-201.3452,30.3029,-115.2177,3.4224,2.7295,138.516,4.5884,2.215,21.8437
2018/9/27,-3.5242,-1.7216,-0.7576,4.1485,0.1915,0.2845,1908784049,4022034540,2080433288,-194.2493,29.7813,-114.3449,3.3018,2.6825,137.4667,4.4267,2.1768,21.6782
2018/9/28,4.1096,1.6756,0,6.8423,0.2127,0.1617,1987227229,4089425827,2080433288,-202.2322,30.2803,-114.3449,3.4375,2.7274,137.4667,4.6086,2.2133,21.6782
2018/10/8,-7.2368,-2.9963,-4.1985,4.1434,0.2635,0.2729,1843414732,3966896214,1993086853,-187.597,29.373,-109.5441,3.1887,2.6457,131.6952,4.2751,2.147,20.7681
2018/10/9,0,0.695,1.992,2.0834,0.1027,0.1726,1843414732,3994465377,2032789778,-187.597,29.5771,-111.7263,3.1887,2.6641,134.3186,4.2751,2.1619,21.1818
2018/10/10,-0.4728,0,-0.7813,1.8771,0.1077,0.1236,1834698823,3994465377,2016908608,-186.71,29.5771,-110.8534,3.1737,2.6641,133.2692,4.2549,2.1619,21.0163
2018/10/11,-9.9762,-7.7454,-5.1181,3.5803,0.4365,0.2418,1651664737,3685078105,1913681002,-168.0833,27.2863,-105.1798,2.857,2.4577,126.4484,3.8304,1.9945,19.9406
2018/10/12,-0.5277,0.4156,-2.4896,2.4676,0.1988,0.426,1642948828,3700394307,1866037491,-167.1964,27.3997,-102.5612,2.842,2.4679,123.3003,3.8102,2.0028,19.4442
2018/10/15,2.3873,-0.9106,5.1064,1.954,0.1455,0.5078,1682170418,3666698663,1961324512,-171.1878,27.1502,-107.7984,2.9098,2.4455,129.5965,3.9011,1.9845,20.4371
2018/10/16,-3.6269,-2.4227,-3.6437,1.4252,0.2119,0.4229,1621159055,3577864694,1889859247,-164.9789,26.4924,-103.8705,2.8043,2.3862,124.8743,3.7597,1.9364,19.6924
2018/10/17,2.6882,0.4281,5.042,1.7237,0.2309,0.3219,1664738600,3593180895,1985146268,-169.4138,26.6058,-109.1077,2.8797,2.3964,131.1705,3.8607,1.9447,20.6853
2018/10/18,-4.712,-2.728,5.2,1.4514,0.1666,0.7186,1586295420,3495157205,2088373873,-161.431,25.88,-114.7813,2.744,2.3311,137.9914,3.6788,1.8917,21.761
2018/10/19,2.7473,1.4899,4.943,1.464,0.2041,0.6463,1629874964,3547232291,2191601479,-165.8659,26.2656,-120.4549,2.8194,2.3658,144.8122,3.7799,1.9199,22.8366
2018/10/22,5.8824,4.3178,5.0725,3.3653,0.3728,0.0682,1725749962,3700394307,2302769670,-175.6227,27.3997,-126.5649,2.9852,2.4679,152.1578,4.0022,2.0028,23.995
2018/10/23,1.5152,-1.9868,5.1724,4.3572,0.2964,0.0702,1751897689,3626876539,2421878446,-178.2836,26.8553,-133.1114,3.0304,2.4189,160.028,4.0629,1.963,25.2361
2018/10/24,0.995,-0.1689,-4.918,3.2928,0.1436,1.5179,1769329507,3620750058,2302769670,-180.0576,26.8099,-126.5649,3.0606,2.4148,152.1578,4.1033,1.9597,23.995
2018/10/25,-2.7094,0.0846,-1.3793,2.3408,0.203,0.561,1721392008,3623813299,2271007330,-175.1792,26.8326,-124.8192,2.9777,2.4169,150.059,3.9921,1.9613,23.664
2018/10/26,0.2532,0.0845,4.8951,1.8973,0.1412,0.6805,1725749962,3626876539,2382175521,-175.6227,26.8553,-130.9293,2.9852,2.4189,157.4046,4.0022,1.963,24.8224
2018/10/29,-2.7778,-1.6047,0,1.6049,0.1348,0.8626,1677812463,3568674973,2382175521,-170.7443,26.4243,-130.9293,2.9023,2.3801,157.4046,3.891,1.9315,24.8224
2018/10/30,1.8182,1.2876,-0.6667,1.7031,0.199,0.3494,1708318144,3614623578,2366294351,-173.8487,26.7646,-130.0564,2.955,2.4107,156.3552,3.9618,1.9563,24.6569
2018/10/31,1.0204,0.678,5.0336,1.9722,0.2244,0.5719,1725749962,3639129500,2485403127,-175.6227,26.946,-136.6029,2.9852,2.4271,164.2255,4.0022,1.9696,25.898
2018/11/1,2.0202,0,0.3195,3.5817,0.2129,0.5707,1760613598,3639129500,2493343712,-179.1706,26.946,-137.0393,3.0455,2.4271,164.7501,4.0831,1.9696,25.9808
2018/11/2,2.4752,2.6094,0.3185,3.8853,0.3696,0.4298,1804193142,3734089950,2501284297,-183.6055,27.6492,-137.4757,3.1209,2.4904,165.2748,4.1841,2.021,26.0635
2018/11/5,0.4831,0.3281,-3.1746,3.5742,0.2805,0.7873,1812909051,3746342911,2421878446,-184.4925,27.7399,-133.1114,3.136,2.4986,160.028,4.2043,2.0276,25.2361
2018/11/6,1.9231,-0.4088,-0.6557,5.4629,0.163,0.3089,1847772687,3731026710,2405997276,-188.0405,27.6265,-132.2385,3.1963,2.4884,158.9786,4.2852,2.0193,25.0706
2018/11/7,-3.066,-1.0673,-1.3201,3.4228,0.1383,0.2598,1791119279,3691204586,2374234936,-182.2751,27.3316,-130.4928,3.0983,2.4618,156.8799,4.1538,1.9978,24.7396
2018/11/8,0.4866,-0.332,3.01,2.5487,0.1862,0.4646,1799835188,3678951624,2445700202,-183.1621,27.2409,-134.4207,3.1133,2.4536,161.6021,4.174,1.9912,25.4843
2018/11/9,0.7264,-0.3331,0.3247,2.4232,0.1259,0.3237,1812909051,3666698663,2453640787,-184.4925,27.1502,-134.8571,3.136,2.4455,162.1267,4.2043,1.9845,25.567
2018/11/12,3.3654,2.2556,1.9417,3.7752,0.3324,0.4303,1873920414,3749406152,2501284297,-190.7014,27.7626,-137.4757,3.2415,2.5006,165.2748,4.3458,2.0293,26.0635
2018/11/13,2.7907,0.9804,5.0794,4.8373,0.3224,0.6785,1926215867,3786165036,2628333658,-196.0233,28.0348,-144.4586,3.332,2.5252,173.6697,4.4671,2.0492,27.3874
2018/11/14,1.81,-0.4045,-3.6254,6.7008,0.2622,0.9279,1961079503,3770848834,2533046637,-199.5712,27.9213,-139.2214,3.3923,2.5149,167.3736,4.548,2.0409,26.3945
2018/11/15,1.3333,0.8936,1.2539,5.9351,0.2784,0.4001,1987227229,3804544477,2564808978,-202.2322,28.1708,-140.9672,3.4375,2.5374,169.4723,4.6086,2.0591,26.7254
2018/11/16,0.8772,1.2077,0.9288,6.2728,0.5603,0.3169,2004659047,3850493082,2588630733,-204.0062,28.5111,-142.2765,3.4677,2.5681,171.0463,4.649,2.084,26.9736
2018/11/19,6.3043,0.4773,4.908,7.2695,0.2565,0.9819,2131039726,3868872524,2715680094,-216.8674,28.6472,-149.2593,3.6863,2.5803,179.4412,4.9421,2.0939,28.2975
2018/11/20,-7.9755,-1.7419,-2.3392,5.7734,0.362,0.7615,1961079503,3801481237,2652155413,-199.5712,28.1482,-145.7679,3.3923,2.5354,175.2438,4.548,2.0575,27.6356
2018/11/21,0.4444,-0.0806,4.491,3.1266,0.2226,0.5688,1969795411,3798417997,2771264189,-200.4582,28.1255,-152.3144,3.4073,2.5333,183.114,4.5682,2.0558,28.8767
2018/11/22,-0.4425,0.4839,1.4327,2.1239,0.2349,0.5604,1961079503,3816797439,2810967115,-199.5712,28.2616,-154.4965,3.3923,2.5456,185.7374,4.548,2.0658,29.2904
2018/11/23,-6.4444,-4.4944,-3.3898,3.1337,0.5315,0.6418,1834698823,3645255981,2715680094,-186.71,26.9914,-149.2593,3.1737,2.4312,179.4412,4.2549,1.9729,28.2975
2018/11/26,2.1378,-0.9244,0,1.9867,0.2046,0.3473,1873920414,3611560337,2715680094,-190.7014,26.7419,-149.2593,3.2415,2.4087,179.4412,4.3458,1.9547,28.2975
2018/11/27,0,0.8482,-1.1696,1.2759,0.1384,0.2266,1873920414,3642192740,2683917754,-190.7014,26.9687,-147.5136,3.2415,2.4291,177.3425,4.3458,1.9713,27.9665
2018/11/28,0,0.9251,0,1.7563,0.1977,0.2767,1873920414,3675888384,2683917754,-190.7014,27.2182,-147.5136,3.2415,2.4516,177.3425,4.3458,1.9895,27.9665
2018/11/29,-1.1628,-1.9167,-1.1834,2.4436,0.1947,0.2351,1852130641,3605433857,2652155413,-188.484,26.6965,-145.7679,3.2038,2.4046,175.2438,4.2953,1.9514,27.6356
2018/11/30,-1.8824,0.9346,1.497,1.6918,0.2143,0.2243,1817267006,3639129500,2691858339,-184.936,26.946,-147.9501,3.1435,2.4271,177.8672,4.2145,1.9696,28.0493
2018/12/3,3.1175,2.2727,2.3599,1.842,0.3568,0.3006,1873920414,3721836989,2755383019,-190.7014,27.5584,-151.4415,3.2415,2.4822,182.0646,4.3458,2.0144,28.7112
2018/12/4,2.3256,0,0.2882,2.3355,0.201,0.2439,1917499958,3721836989,2763323604,-195.1363,27.5584,-151.8779,3.3169,2.4822,182.5893,4.4469,2.0144,28.794
2018/12/5,-2.0455,-0.0823,-1.1494,1.5824,0.1959,0.3897,1878278368,3718773748,2731561264,-191.1449,27.5358,-150.1322,3.249,2.4802,180.4906,4.3559,2.0127,28.463
2018/12/6,-2.0882,-0.4942,-0.8721,1.1606,0.203,0.1708,1839056778,3700394307,2707739509,-187.1535,27.3997,-148.8229,3.1812,2.4679,178.9166,4.265,2.0028,28.2148
2018/12/7,0.237,1.5728,0.5865,0.7726,0.447,0.1525,1843414732,3758595873,2723620679,-187.597,27.8306,-149.6958,3.1887,2.5068,179.9659,4.2751,2.0343,28.3802
2018/12/10,-2.1277,-2.6895,-2.9155,0.9418,0.309,0.2796,1804193142,3657508942,2644214828,-183.6055,27.0821,-145.3315,3.1209,2.4393,174.7191,4.1841,1.9795,27.5528
2018/12/11,0.9662,0.5025,-0.3003,0.625,0.1413,0.175,1821624960,3675888384,2636274243,-185.3795,27.2182,-144.895,3.151,2.4516,174.1944,4.2246,1.9895,27.4701
2018/12/12,0.2392,-0.1667,-1.2048,0.7409,0.1003,0.2677,1825982915,3669761903,2604511903,-185.823,27.1728,-143.1493,3.1586,2.4475,172.0957,4.2347,1.9862,27.1391
2018/12/13,0.2387,0.5843,-0.6098,1.0682,0.189,0.1779,1830340869,3691204586,2588630733,-186.2665,27.3316,-142.2765,3.1661,2.4618,171.0463,4.2448,1.9978,26.9736
2018/12/14,-2.1429,-1.9087,-3.3742,1.1166,0.1983,0.2521,1791119279,3620750058,2501284297,-182.2751,26.8099,-137.4757,3.0983,2.4148,165.2748,4.1538,1.9597,26.0635
2018/12/17,-0.2433,-0.6768,1.5873,0.9141,0.1675,0.2045,1786761325,3596244136,2540987222,-181.8316,26.6285,-139.6579,3.0907,2.3985,167.8982,4.1437,1.9464,26.4772
2018/12/18,4.6341,-0.2555,-0.625,3.3237,0.14,0.1627,1869562459,3587054415,2525106052,-190.2579,26.5604,-138.785,3.234,2.3924,166.8489,4.3357,1.9414,26.3117
2018/12/19,1.8648,-0.0854,-1.2579,4.5081,0.088,0.1293,1904426095,3583991174,2493343712,-193.8059,26.5378,-137.0393,3.2943,2.3903,164.7501,4.4166,1.9398,25.9808
2018/12/20,-0.9153,-0.3419,0.9554,2.2987,0.1479,0.172,1886994277,3571738213,2517165467,-192.0319,26.447,-138.3486,3.2641,2.3821,166.3242,4.3762,1.9331,26.229
2018/12/21,-4.157,-0.2573,5.0473,1.9171,0.1097,0.6038,1808551097,3562548492,2644214828,-184.049,26.379,-145.3315,3.1284,2.376,174.7191,4.1942,1.9282,27.5528
2018/12/24,0.241,0.3439,-1.5015,0.9916,0.1262,0.2758,1812909051,3574801453,2604511903,-184.4925,26.4697,-143.1493,3.136,2.3842,172.0957,4.2043,1.9348,27.1391
2018/12/25,-2.1635,-1.371,3.3537,1.7624,0.2163,0.444,1773687461,3525789608,2691858339,-180.5011,26.1068,-147.9501,3.0681,2.3515,177.8672,4.1134,1.9083,28.0493
2018/12/26,-0.7371,-0.0869,-1.1799,0.971,0.07,0.3242,1760613598,3522726368,2660095998,-179.1706,26.0841,-146.2043,3.0455,2.3495,175.7685,4.0831,1.9066,27.7183
2018/12/27,-1.7327,-1.7391,-2.6866,0.9874,0.1749,0.208,1730107917,3461461562,2588630733,-176.0662,25.6305,-142.2765,2.9927,2.3086,171.0463,4.0123,1.8734,26.9736
2018/12/28,0,0.708,-1.227,0.7208,0.1596,0.1649,1730107917,3485967484,2556868393,-176.0662,25.8119,-140.5307,2.9927,2.3249,168.9476,4.0123,1.8867,26.6427
2019/1/2,1.7632,-0.5272,0,1.2309,0.1267,0.207,1760613598,3467643510,2554195648,212.9061,47.8054,320.7898,3.0337,2.3237,108.1821,4.0646,1.9647,31.549
2019/1/3,-0.9901,0.53,0,0.6647,0.1418,0.1454,1743181780,3486023246,2554195648,210.7981,48.0588,320.7898,3.0036,2.336,108.1821,4.0243,1.9751,31.549
2019/1/4,2,1.8453,2.1739,1.1845,0.2283,0.2422,1778045416,3550352322,2609721640,215.0141,48.9456,327.7635,3.0637,2.3791,110.5339,4.1048,2.0116,32.2349
2019/1/7,2.6961,0.5177,1.2158,2.1556,0.259,0.1967,1825982915,3568732058,2641450778,220.811,49.199,331.7484,3.1463,2.3914,111.8777,4.2155,2.022,32.6268
2019/1/8,-1.1933,-0.7725,-1.2012,1.0337,0.1617,0.1431,1804193142,3541162454,2609721640,218.176,48.8189,327.7635,3.1088,2.373,110.5339,4.1652,2.0064,32.2349
2019/1/9,0.2415,1.0381,-0.6079,1.4699,0.2817,0.1868,1808551097,3577921926,2593857071,218.703,49.3257,325.771,3.1163,2.3976,109.8619,4.1753,2.0272,32.0389
2019/1/10,-0.7229,-1.0274,-1.5291,1.0852,0.2264,0.1845,1795477233,3541162454,2554195648,217.1221,48.8189,320.7898,3.0938,2.373,108.1821,4.1451,2.0064,31.549
2019/1/11,1.4563,1.2976,0,0.9926,0.1972,0.1252,1821624960,3587111794,2554195648,220.284,49.4524,320.7898,3.1388,2.4038,108.1821,4.2054,2.0324,31.549
2019/1/14,-0.7177,-0.6832,-0.3106,1.4154,0.119,0.094,1808551097,3562605479,2546263363,218.703,49.1146,319.7935,3.1163,2.3873,107.8461,4.1753,2.0185,31.451
2019/1/15,1.2048,0.7739,-0.3115,1.4419,0.1787,0.1877,1830340869,3590175083,2538331078,221.338,49.4946,318.7973,3.1538,2.4058,107.5101,4.2256,2.0341,31.3531
2019/1/16,-0.4762,0.5973,0.9375,1.2423,0.3029,0.1377,1821624960,3611618108,2562127932,220.284,49.7903,321.786,3.1388,2.4202,108.518,4.2054,2.0463,31.647
2019/1/17,1.1962,-1.0178,-1.8576,3.1563,0.1929,0.2041,1843414732,3574858636,2514534225,222.919,49.2835,315.8086,3.1764,2.3955,106.5022,4.2557,2.0255,31.0591
2019/1/18,-1.8913,0.6855,1.2618,2.0692,0.1808,0.1688,1808551097,3599364951,2546263363,218.703,49.6213,319.7935,3.1163,2.412,107.8461,4.1753,2.0393,31.451
2019/1/21,0,1.1915,-0.3115,1.0166,0.3117,0.1514,1808551097,3642251001,2538331078,218.703,50.2126,318.7973,3.1163,2.4407,107.5101,4.1753,2.0636,31.3531
2019/1/22,-0.4819,-0.9251,-0.625,1.1892,0.1776,0.1521,1799835188,3608554819,2522466509,217.6491,49.748,316.8048,3.1013,2.4181,106.8382,4.1551,2.0446,31.1571
2019/1/23,-0.2421,-0.4244,1.5723,0.6652,0.0989,0.2388,1795477233,3593238372,2562127932,217.1221,49.5369,321.786,3.0938,2.4079,108.518,4.1451,2.0359,31.647
2019/1/24,-0.2427,0,0.6192,0.9177,0.1498,0.3587,1791119279,3593238372,2577992502,216.5951,49.5369,323.7785,3.0862,2.4079,109.19,4.135,2.0359,31.8429
2019/1/25,-0.7299,0.5968,-3.0769,0.7822,0.1491,0.1715,1778045416,3614681398,2498669655,215.0141,49.8325,313.8161,3.0637,2.4222,105.8303,4.1048,2.048,30.8632
2019/1/28,-0.4902,-1.4407,0.3175,0.6401,0.2752,0.1118,1769329507,3562605479,2506601940,213.9601,49.1146,314.8123,3.0487,2.3873,106.1663,4.0847,2.0185,30.9611
2019/1/29,-2.4631,0.172,-0.3165,0.9886,0.2895,0.1756,1725749962,3568732058,2498669655,208.6901,49.199,313.8161,2.9736,2.3914,105.8303,3.9841,2.022,30.8632
2019/1/30,-1.5152,-1.1159,-0.6349,0.5404,0.1652,0.1086,1699602236,3528909297,2482805086,205.5282,48.65,311.8236,2.9286,2.3648,105.1584,3.9237,1.9994,30.6672
2019/1/31,-2.5641,-1.9097,-1.5974,0.8876,0.3327,0.227,1656022691,3461516932,2443143663,200.2582,47.7209,306.8424,2.8535,2.3196,103.4785,3.8231,1.9612,30.1773
2019/2/1,2.6316,2.3009,2.2727,0.6374,0.2887,0.1745,1699602236,3541162454,2498669655,205.5282,48.8189,313.8161,2.9286,2.373,105.8303,3.9237,2.0064,30.8632
2019/2/11,2.8205,1.2976,4.127,0.7599,0.279,0.262,1747539734,3587111794,2601789355,211.3251,49.4524,326.7672,3.0112,2.4038,110.1979,4.0344,2.0324,32.1369
2019/2/12,0.4988,1.1102,0.3049,0.7491,0.3182,0.2163,1756255643,3626934555,2609721640,212.3791,50.0014,327.7635,3.0262,2.4304,110.5339,4.0545,2.055,32.2349
2019/2/13,1.2407,0.8446,0.6079,1.088,0.5089,0.2069,1778045416,3657567448,2625586209,215.0141,50.4237,329.7559,3.0637,2.451,111.2058,4.1048,2.0723,32.4308
2019/2/14,0.7353,-0.4188,0.9063,1.4559,0.3131,0.253,1791119279,3642251001,2649383063,216.5951,50.2126,332.7447,3.0862,2.4407,112.2137,4.135,2.0636,32.7247
2019/2/15,0,0.0841,3.2934,1.4255,0.2489,0.6774,1791119279,3645314291,2736638194,216.5951,50.2548,343.7033,3.0862,2.4428,115.9094,4.135,2.0654,33.8025
2019/2/18,1.9465,2.1008,3.7681,2.0716,0.5492,0.6796,1825982915,3721896524,2839757894,220.811,51.3106,356.6545,3.1463,2.4941,120.277,4.2155,2.1088,35.0762
2019/2/19,0,-0.4115,1.3966,2.0778,0.6091,0.8064,1825982915,3706580077,2879419317,220.811,51.0994,361.6357,3.1463,2.4838,121.9568,4.2155,2.1001,35.5661
2019/2/20,0,-0.2479,0,1.5415,0.3269,0.4919,1825982915,3697390209,2879419317,220.811,50.9727,361.6357,3.1463,2.4777,121.9568,4.2155,2.0949,35.5661
2019/2/21,-0.4773,-0.4971,-1.6529,2.1858,0.3661,0.4956,1817267006,3679010473,2831825609,219.757,50.7193,355.6582,3.1313,2.4653,119.941,4.1954,2.0845,34.9782
