ÈÕÆÚ,000428.SZ,000610.SZ,000613.SZ,200613.SZ,600258.SH,600754.SH,601007.SH,900934.SH,000428.SZ,000610.SZ,000613.SZ,200613.SZ,600258.SH,600754.SH,601007.SH,900934.SH,000428.SZ,000610.SZ,000613.SZ,200613.SZ,600258.SH,600754.SH,601007.SH,900934.SH,000428.SZ,000610.SZ,000613.SZ,200613.SZ,600258.SH,600754.SH,601007.SH,900934.SH,000428.SZ,000610.SZ,000613.SZ,200613.SZ,600258.SH,600754.SH,601007.SH,900934.SH,000428.SZ,000610.SZ,000613.SZ,200613.SZ,600258.SH,600754.SH,601007.SH,900934.SH
2014/3/20,0,-1.7673,-4.2146,-2.5463,-3.6903,-2.1038,-3.5797,-1.7409,,1.8732,1.5636,0.06,0.618,0.4721,0.8978,0.07,5196652333,1298852895,1298204000,1298204000,3079934000,6243480730,2505000000,6243480730,43.5849,153.1254,-827.7559,-551.6103,26.1077,22.3095,34.6985,13.8587,3.1424,2.8393,22.2251,14.8106,2.8814,1.9388,1.8604,1.2044,2.9185,1.9557,76.9417,51.2734,1.0389,3.1371,4.6848,1.9488
2014/3/21,0,3.5982,1.8,1.6627,1.2772,3.0086,2.1557,-0.6378,,3.5009,0.6705,0.0482,0.6515,0.5037,0.837,0.2362,5196652333,1345588232,1321571672,1321571672,3119272000,6431321841,2559000000,6431321841,43.5849,158.6351,-842.6555,-561.0087,26.4412,22.9807,35.4465,13.7737,3.1424,2.9414,22.6252,15.063,2.9182,1.9971,1.9005,1.197,2.9185,2.026,78.3266,52.147,1.0522,3.2315,4.7857,1.9368
2014/3/24,0,-0.7236,0.1965,-2.5701,0.816,-0.4172,2.6964,1.2839,,2.3796,0.6266,0.1532,0.6154,0.6376,1.4268,0.1488,5196652333,1335851703,1324168080,1324168080,3144726000,6404487397,2628000000,6404487397,43.5849,157.4873,-844.311,-546.8043,26.657,22.8848,36.4023,13.9453,3.1424,2.9201,22.6696,14.6816,2.942,1.9888,1.9517,1.2119,2.9185,2.0114,78.4805,50.8266,1.0608,3.218,4.9148,1.9609
2014/3/25,0,-1.1662,1.3725,-0.2398,1.2509,2.5838,-0.6849,2.3239,,1.9803,0.8612,0.045,0.5311,1.379,0.8548,0.151,5196652333,1320273258,1342342936,1342342936,3184064000,6569966471,2610000000,6569966471,43.5849,155.6507,-855.8996,-545.307,26.9904,23.4761,36.153,14.2634,3.1424,2.8861,22.9808,14.6414,2.9788,2.0401,1.9384,1.2395,2.9185,1.9879,79.5577,50.6875,1.0741,3.3011,4.8811,2.0057
2014/3/26,0,-0.1475,0.1934,1.6827,0.0727,-1.4295,1.2644,-0.9635,,1.7197,1.4302,0.102,0.4915,0.5836,1.3732,0.0946,5196652333,1318325952,1344939344,1344939344,3186378000,6476045915,2643000000,6476045915,43.5849,155.4211,-857.5551,-554.6999,27.01,23.1405,36.6101,14.1292,3.1424,2.8818,23.0252,14.8936,2.981,2.011,1.9629,1.2279,2.9185,1.985,79.7116,51.5605,1.0748,3.2539,4.9428,1.9868
2014/3/27,0,-1.3294,-2.8958,-2.3641,2.6144,0.6906,-2.9512,0,,1.2823,0.8858,0.0866,1.1129,0.8261,1.4675,0.0884,5196652333,1300800201,1305993224,1305993224,3269682000,6520769989,2565000000,6520769989,43.5849,153.355,-832.7224,-541.6343,27.7162,23.3003,35.5296,14.1349,3.1424,2.8435,22.3585,14.5428,3.0589,2.0249,1.9049,1.2284,2.9185,1.9586,77.4033,50.3461,1.1029,3.2764,4.797,1.9876
2014/3/28,0,-2.2455,-0.5964,0.4843,-2.1939,0.4801,-1.7544,-0.2085,,1.2397,0.682,0.0175,0.8283,0.9227,0.8724,0.0601,5196652333,1271590616,1298204000,1298204000,3197948000,6552076841,2520000000,6552076841,43.5849,149.9114,-827.7559,-544.5252,27.1081,23.4122,34.9063,14.1112,3.1424,2.7797,22.2251,14.6204,2.9918,2.0346,1.8715,1.2263,2.9185,1.9146,76.9417,50.6148,1.0787,3.2921,4.7128,1.9843
2014/3/31,0,3.0628,4,-1.2048,0.5065,-0.4096,-1.9048,-0.1393,,3.0568,1.9162,0.1227,0.3452,0.818,1.0283,0.0801,5196652333,1310536729,1350132160,1350132160,3214146000,6525242397,2472000000,6525242397,43.5849,154.5028,-860.8661,-538.2905,27.2454,23.3163,34.2414,14.0986,3.1424,2.8648,23.1141,14.453,3.007,2.0262,1.8359,1.2252,2.9185,1.9733,80.0193,50.0352,1.0842,3.2787,4.623,1.9825
2014/4/1,0,0,-0.3846,-0.4878,0.432,-0.5483,2.5485,-0.2789,,1.6652,1.0171,0.0706,0.3337,0.3332,0.7264,0.0326,5196652333,1310536729,1344939344,1344939344,3228030000,6489463137,2535000000,6489463137,43.5849,154.5028,-857.5551,-535.5296,27.3631,23.1885,35.1141,14.0552,3.1424,2.8648,23.0252,14.3789,3.02,2.0151,1.8827,1.2214,2.9185,1.9733,79.7116,49.7786,1.0889,3.2607,4.7409,1.9764
2014/4/2,0,0.4458,-0.1931,0,2.7957,0,1.0651,0,,1.5427,2.1375,0.0445,1.0555,0.2906,0.6991,0.031,5196652333,1316378646,1342342936,1342342936,3318276000,6489463137,2562000000,6489463137,43.5849,155.1915,-855.8996,-535.4418,28.1281,23.1885,35.4881,14.0529,3.1424,2.8776,22.9808,14.3765,3.1044,2.0151,1.9027,1.2212,2.9185,1.9821,79.5577,49.7705,1.1193,3.2607,4.7913,1.9761
2014/4/3,0,0.1479,-0.9671,-1.4706,-0.6276,-0.827,0,0,,1.4737,1.1748,0.0769,0.5834,0.2812,0.5471,0.0631,5196652333,1318325952,1329360896,1329360896,3297450000,6435794249,2562000000,6435794249,43.5849,155.4211,-847.622,-527.8272,27.9516,22.9967,35.4881,14.0591,3.1424,2.8818,22.7585,14.1721,3.0849,1.9985,1.9027,1.2218,2.9185,1.985,78.7883,49.0627,1.1123,3.2337,4.7913,1.9769
2014/4/4,0,1.6248,0.5859,2.4876,0.4211,0.8339,2.1077,0.3497,,1.8917,1.6199,0.4469,0.4673,0.2196,0.6991,0.0762,5196652333,1339746315,1337150120,1337150120,3311334000,6489463137,2616000000,6489463137,43.5849,157.9464,-852.5885,-541.2368,28.0693,23.1885,36.2361,14.1167,3.1424,2.9287,22.8919,14.5321,3.0979,2.0151,1.9428,1.2268,2.9185,2.0172,79.2499,50.3091,1.117,3.2607,4.8923,1.985
2014/4/8,0,2.3256,0.3883,1.699,1.0482,1.5851,0.2294,0.3484,,5.6505,1.1416,0.1437,0.7486,0.4379,0.9161,0.0903,5196652333,1370903206,1342342936,1342342936,3346044000,6592328508,2622000000,6592328508,43.5849,161.6196,-855.8996,-550.3078,28.3635,23.556,36.3192,14.159,3.1424,2.9968,22.9808,14.7757,3.1304,2.0471,1.9473,1.2305,2.9185,2.0641,79.5577,51.1523,1.1287,3.3124,4.9036,1.991
2014/4/9,0,-1.2784,-0.3868,0.2387,-0.6916,1.289,0.4577,0.4861,,2.925,1.3787,0.05,0.459,0.5822,0.7735,0.3358,5196652333,1353377455,1337150120,1337150120,3322904000,6677304248,2634000000,6677304248,43.5849,159.5534,-852.5885,-551.3986,28.1673,23.8597,36.4854,14.2193,3.1424,2.9585,22.8919,14.805,3.1087,2.0735,1.9562,1.2357,2.9185,2.0378,79.2499,51.2537,1.1209,3.3551,4.926,1.9995
2014/4/10,0,-1.0072,0,0.2381,0.2089,0.2009,-0.9112,0.0691,,3.2361,1.3517,0.0759,0.757,0.5385,0.8947,0.3057,5196652333,1339746315,1337150120,1337150120,3329846000,6690721470,2610000000,6690721470,43.5849,157.9464,-852.5885,-552.9276,28.2262,23.9076,36.153,14.2337,3.1424,2.9287,22.8919,14.846,3.1152,2.0776,1.9384,1.2369,2.9185,2.0172,79.2499,51.3958,1.1232,3.3618,4.8811,2.0015
2014/4/11,0,-1.8895,0,-0.7126,1.1814,0.8021,2.7586,-0.6215,,2.3465,0.8944,0.0818,0.8191,0.6365,1.6611,0.2375,5196652333,1314431341,1341908720,1341908720,3369184000,6744390359,2682000000,6744390359,43.5849,154.962,-852.5885,-548.8352,28.5596,24.0994,37.1503,14.1418,3.1424,2.8733,22.8919,14.7361,3.152,2.0943,1.9918,1.229,2.9185,1.9791,79.2499,51.0154,1.1365,3.3888,5.0158,1.9886
2014/4/14,0,2.963,1.165,-0.9569,0.6868,-0.1989,1.2304,-0.6254,,2.1622,2.1566,0.0211,0.5814,0.4081,2.0159,0.0637,5196652333,1353377455,1357542608,1357542608,3392324000,6730973137,2715000000,6730973137,43.5849,159.5534,-862.5216,-543.9053,28.7558,24.0514,37.6074,14.0616,3.1424,2.9585,23.1586,14.6038,3.1737,2.0901,2.0163,1.222,2.9185,2.0378,80.1732,50.5572,1.1443,3.382,5.0775,1.9773
2014/4/15,0,1.8705,-0.7678,0.9662,-1.9782,-0.8638,-0.9945,-0.2797,,7.7687,1.0126,0.0383,0.5234,0.4878,1.5956,0.0501,5196652333,1378692429,1347120016,1347120016,3325218000,6672831841,2688000000,6672831841,43.5849,162.5379,-855.8996,-549.5065,28.1869,23.8437,37.2334,14.0314,3.1424,3.0138,22.9808,14.7542,3.1109,2.0721,1.9963,1.2194,2.9185,2.0759,79.5577,51.0778,1.1217,3.3528,5.027,1.973
2014/4/16,0,1.9774,0.9671,0.2392,0.2088,0.9383,0,-0.2104,,4.3623,1.7266,0.0635,0.5786,0.3322,0.9593,0.0492,5196652333,1405954708,1360148256,1360148256,3332160000,6735445544,2688000000,6735445544,43.5849,165.7519,-864.1771,-550.9459,28.2458,24.0674,37.2334,14.0059,3.1424,3.0734,23.203,14.7928,3.1174,2.0915,1.9963,1.2172,2.9185,2.1169,80.3271,51.2116,1.124,3.3843,5.027,1.9695
2014/4/17,0,-1.385,3.4483,5.4893,0.9722,3.2537,3.5714,0.4919,,4.4321,3.654,20.1537,0.5461,0.7579,2.2028,0.0367,5196652333,1386481651,1407049920,1407049920,3364556000,6954593507,2784000000,6954593507,43.5849,163.4562,-893.9763,-581.0644,28.5204,24.8505,38.5632,14.0716,3.1424,3.0308,24.0031,15.6015,3.1477,2.1596,2.0676,1.2229,2.9185,2.0876,83.097,54.0112,1.1349,3.4944,5.2065,1.9787
2014/4/18,0,1.1236,0,0,1.5818,-1.672,-0.1078,-0.1399,,2.1397,,,0.8013,0.8571,0.9403,0.1279,5196652333,1402060097,1407049920,1407049920,3417778000,6838310915,2781000000,6838310915,43.5849,165.2928,-893.9763,-581.1522,28.9715,24.435,38.5216,14.0545,3.1424,3.0649,24.0031,15.6038,3.1975,2.1235,2.0654,1.2214,2.9185,2.1111,83.097,54.0193,1.1529,3.436,5.2009,1.9763
2014/4/21,0,-1.9444,0,0,1.2187,-3.7933,-3.0205,-0.5602,,2.3841,,,1.3749,0.9248,1.489,0.0652,5196652333,1374797817,1407049920,1407049920,3459430000,6578911285,2697000000,6578911285,43.5849,162.0787,-893.9763,-581.2107,29.3246,23.5081,37.3581,13.9769,3.1424,3.0053,24.0031,15.6054,3.2365,2.0429,2.003,1.2146,2.9185,2.07,83.097,54.0248,1.1669,3.3056,5.0438,1.9654
2014/4/22,0,-0.8499,0,0,1.6054,1.4956,-2.1135,-0.0704,,2.6988,,,1.2733,0.4727,1.6855,0.1322,5196652333,1363113983,1407049920,1407049920,3514966000,6677304248,2640000000,6677304248,43.5849,160.7013,-893.9763,-581.4083,29.7954,23.8597,36.5685,13.9713,3.1424,2.9797,24.0031,15.6107,3.2884,2.0735,1.9606,1.2141,2.9185,2.0524,83.097,54.0431,1.1857,3.3551,4.9372,1.9646
2014/4/23,0,-0.2857,0,0,0.6583,-1.0717,-0.9091,-0.0705,,1.2477,,,2.1069,0.3711,1.0071,0.0697,5196652333,1359219372,1407049920,1407049920,3538106000,6605745730,2616000000,6605745730,43.5849,160.2422,-893.9763,-581.4156,29.9915,23.604,36.2361,13.959,3.1424,2.9712,24.0031,15.6109,3.3101,2.0512,1.9428,1.2131,2.9185,2.0466,83.097,54.0438,1.1935,3.3191,4.8923,1.9629
2014/4/24,0,-1.5759,0,0,-3.4663,-2.3697,0.1147,-0.5642,,1.3728,,,1.1601,0.6122,0.6412,0.0658,5196652333,1337799009,1407049920,1407049920,3415464000,6449211471,2619000000,6449211471,43.5849,157.7168,-893.9763,-581.2766,28.9519,23.0446,36.2776,13.878,3.1424,2.9244,24.0031,15.6072,3.1953,2.0026,1.945,1.206,2.9185,2.0143,83.097,54.0309,1.1521,3.2405,4.8979,1.9515
2014/4/25,0,-3.7846,-2.7778,-2.2624,3.7263,-1.6644,-1.0309,-1.1348,,1.942,2.8104,0.3767,1.9143,0.3226,0.6792,0.0764,5196652333,1287169061,1367965200,1367965200,3542734000,6341873693,2592000000,6341873693,43.5849,151.7479,-869.1437,-567.9897,30.0308,22.6611,35.9036,13.7176,3.1424,2.8137,23.3364,15.2504,3.3144,1.9693,1.925,1.1921,2.9185,1.9381,80.7888,52.7958,1.195,3.1865,4.8475,1.9289
2014/4/28,0,-3.7821,-1.1429,-1.1574,2.8086,-1.5515,-2.0833,-3.3716,,1.455,2.2414,0.1695,3.1996,0.343,0.8137,0.138,5196652333,1238486419,1352331312,1352331312,3642236000,6243480730,2538000000,6243480730,43.5849,146.0086,-859.2106,-561.3097,30.8742,22.3095,35.1556,13.2527,3.1424,2.7073,23.0697,15.0711,3.4075,1.9388,1.8849,1.1517,2.9185,1.8648,79.8655,52.1749,1.2286,3.1371,4.7465,1.8636
2014/4/29,0,1.8868,3.6609,1.171,7.1156,2.4355,4.6099,1.1878,,0.9124,1.9075,0.0509,4.0448,0.2308,1.2496,0.0835,5196652333,1261854087,1401838624,1401838624,3901404000,6395542582,2655000000,6395542582,43.5849,148.7635,-890.6653,-567.8252,33.0711,22.8529,36.7763,13.4082,3.1424,2.7584,23.9142,15.246,3.6499,1.986,1.9718,1.1652,2.9185,1.9,82.7892,52.7806,1.316,3.2135,4.9653,1.8854
2014/4/30,0,1.0853,0.5576,9.9537,0.2966,2.6573,1.8079,2.7146,,1.1814,4.2077,1.391,1.9311,0.4855,1.2371,0.1546,5196652333,1269643310,1409655568,1409655568,3912974000,6565494063,2703000000,6565494063,43.5849,149.6818,-895.6318,-624.5728,33.1692,23.4601,37.4412,13.7776,3.1424,2.7754,24.0476,16.7697,3.6608,2.0387,2.0074,1.1973,2.9185,1.9117,83.2509,58.0554,1.3199,3.2989,5.055,1.9374
2014/5/5,0,0.1534,2.2181,-0.6316,1.715,0,0.222,-0.4286,,0.7139,2.7645,0.2049,2.219,0.1992,0.8934,0.0483,5196652333,1271590616,1440923344,1440923344,3980080000,6565494063,2709000000,6565494063,43.5849,149.9114,-915.498,-620.4641,33.738,23.4601,37.5243,13.7141,3.1424,2.7797,24.581,16.6594,3.7235,2.0387,2.0119,1.1918,2.9185,1.9146,85.0975,57.6735,1.3426,3.2989,5.0663,1.9284
2014/5/6,0,1.072,-0.1808,-0.4237,-0.7558,-0.1362,1.8826,-0.3587,,1.1878,2.3944,0.0813,1.4951,0.1805,1.3642,0.0666,5196652333,1285221755,1438317696,1438317696,3949998000,6556549248,2760000000,6556549248,43.5849,151.5184,-913.8425,-617.9206,33.483,23.4282,38.2307,13.666,3.1424,2.8095,24.5365,16.5911,3.6954,2.036,2.0498,1.1876,2.9185,1.9351,84.9436,57.437,1.3324,3.2944,5.1616,1.9217
2014/5/7,0,-3.1818,6.5217,3.617,-3.222,-1.4325,-1.6304,-0.6479,,1.3977,11.7354,0.7168,1.6138,0.212,1.9999,0.0532,5196652333,1244328336,1532121024,1532121024,3822728000,6462628693,2715000000,6462628693,43.5849,146.6973,-973.4409,-640.0613,32.4042,23.0926,37.6074,13.5724,3.1424,2.7201,26.1367,17.1855,3.5763,2.0068,2.0163,1.1795,2.9185,1.8736,90.4834,59.4951,1.2895,3.2472,5.0775,1.9085
2014/5/8,0,0.4695,-3.0612,-1.0267,-0.4237,0.346,-0.7735,-0.5797,,0.6566,7.6835,0.1894,1.1306,0.1981,3.4638,0.039,5196652333,1250170253,1485219360,1485219360,3806530000,6484990730,2694000000,6484990730,43.5849,147.386,-943.6417,-633.6015,32.2669,23.1725,37.3165,13.497,3.1424,2.7328,25.3366,17.0121,3.5612,2.0137,2.0007,1.1729,2.9185,1.8824,87.7135,58.8946,1.284,3.2584,5.0382,1.8979
2014/5/9,0,0.6231,2.807,0.8299,-8.5106,-0.8276,-3.4521,-0.2187,,0.5664,7.0888,0.2028,2.9496,0.2409,2.185,0.0504,5196652333,1257959476,1526909728,1526909728,3482570000,6431321841,2601000000,6431321841,43.5849,148.3043,-970.1299,-639.1734,29.5208,22.9807,36.0283,13.4727,3.1424,2.7499,26.0478,17.1617,3.2581,1.9971,1.9317,1.1708,2.9185,1.8941,90.1756,59.4125,1.1747,3.2315,4.8643,1.8945
2014/5/12,0,1.8576,-1.3652,-0.823,1.8605,2.0862,1.9608,-0.073,,0.843,5.0828,0.1536,1.4427,0.3316,0.9931,0.3052,5196652333,1281327144,1506064544,1506064544,3547362000,6565494063,2652000000,6565494063,43.5849,151.0592,-956.8858,-634.3676,30.07,23.4601,36.7347,13.4725,3.1424,2.801,25.6922,17.0327,3.3187,2.0387,1.9696,1.1708,2.9185,1.9293,88.9446,58.9658,1.1966,3.2989,4.9597,1.8945
2014/5/13,0,0.9119,-0.346,-1.6598,-1.3046,-1.2262,-1.3575,-0.0731,,0.9823,3.9519,0.2377,0.4836,0.2261,1.2571,0.1009,5196652333,1293010978,1500853248,1500853248,3501082000,6484990730,2616000000,6484990730,43.5849,152.4367,-953.5748,-623.9485,29.6777,23.1725,36.2361,13.465,3.1424,2.8265,25.6033,16.7529,3.2754,2.0137,1.9428,1.1701,2.9185,1.9469,88.6368,57.9973,1.181,3.2584,4.8923,1.8934
2014/5/14,0,-0.753,-4.1667,0.211,0.9253,-0.2759,5.5046,0.2195,,0.6917,3.7432,0.0686,0.3897,0.1803,1.7404,0.0613,5196652333,1283274450,1438317696,1438317696,3533478000,6467101100,2760000000,6467101100,43.5849,151.2888,-913.8425,-625.4378,29.9523,23.1086,38.2307,13.4983,3.1424,2.8052,24.5365,16.7929,3.3057,2.0082,2.0498,1.173,2.9185,1.9322,84.9436,58.1358,1.1919,3.2495,5.1616,1.8981
2014/5/15,0,-2.4279,-4.1667,0,-1.0478,-1.7289,-1.5217,-0.5109,,0.7316,2.9674,0.067,0.3472,0.2305,1.4296,0.1046,5196652333,1252117559,1378387792,1378387792,3496454000,6355290915,2718000000,6355290915,43.5849,147.6156,-875.7657,-625.312,29.6385,22.709,37.6489,13.4265,3.1424,2.7371,23.5142,16.7895,3.2711,1.9735,2.0186,1.1668,2.9185,1.8853,81.4043,58.1241,1.1794,3.1933,5.0831,1.888
2014/5/16,0,0.7776,0.9452,-0.2105,-1.9193,1.1963,-1.1038,-0.4402,,0.3533,1.4388,0.0298,0.5527,0.136,1.2027,0.0372,5196652333,1261854087,1391416032,1391416032,3429348000,6431321841,2688000000,6431321841,43.5849,148.7635,-884.0433,-623.8543,29.0696,22.9807,37.2334,13.3648,3.1424,2.7584,23.7364,16.7504,3.2083,1.9971,1.9963,1.1614,2.9185,1.9,82.1737,57.9886,1.1568,3.2315,5.027,1.8793
2014/5/19,0,0.463,-3.9326,-0.4219,0.6748,2.7121,-0.6696,-0.7369,,0.4593,2.2303,0.0743,0.4209,0.4263,0.4953,0.1974,5196652333,1267696004,1336697424,1336697424,3452488000,6605745730,2670000000,6605745730,43.5849,149.4522,-849.2775,-621.2845,29.2658,23.604,36.9841,13.268,3.1424,2.7712,22.803,16.6814,3.23,2.0512,1.9829,1.153,2.9185,1.9088,78.9422,57.7497,1.1646,3.3191,4.9933,1.8657
2014/5/20,0,0.768,0.9747,-0.4237,1.2064,0,0.5618,-0.9651,,0.7567,1.335,0.0385,0.3616,0.2456,0.7961,0.1284,5196652333,1277432533,1349725664,1349725664,3494140000,6605745730,2685000000,6605745730,43.5849,150.6001,-857.5551,-618.5431,29.6188,23.604,37.1918,13.1378,3.1424,2.7924,23.0252,16.6078,3.2689,2.0512,1.9941,1.1417,2.9185,1.9234,79.7116,57.4949,1.1786,3.3191,5.0214,1.8474
2014/5/21,0,0.6098,0.5792,0.4255,0.5298,0,1.5642,0.1499,,0.824,0.9379,0.1157,0.5469,0.2295,1.0856,0.0379,5196652333,1285221755,1357542608,1357542608,3512652000,6605745730,2727000000,6605745730,43.5849,151.5184,-862.5216,-621.3392,29.7758,23.604,37.7736,13.1616,3.1424,2.8095,23.1586,16.6829,3.2862,2.0512,2.0253,1.1438,2.9185,1.9351,80.1732,57.7548,1.1849,3.3191,5.0999,1.8507
2014/5/22,0,-0.6061,-2.8791,-1.2712,-0.4611,-0.0677,-0.33,0.8234,,0.8863,1.5169,0.1801,0.3865,0.4808,1.1622,0.0601,5196652333,1277432533,1318457888,1318457888,3496454000,6601273322,2718000000,6601273322,43.5849,150.6001,-837.6889,-613.5334,29.6385,23.588,37.6489,13.2728,3.1424,2.7924,22.4918,16.4733,3.2711,2.0499,2.0186,1.1534,2.9185,1.9234,77.865,57.0292,1.1794,3.3169,5.0831,1.8664
2014/5/23,0,0.9146,0.3953,0,-0.2647,2.71,3.0905,0.3712,,0.6468,1.2353,0.068,0.3366,0.9848,2.3745,0.0417,5196652333,1289116367,1323669184,1323669184,3487198000,6780169618,2802000000,6780169618,43.5849,151.9775,-841,-613.6955,29.56,24.2272,38.8125,13.327,3.1424,2.818,22.5807,16.4776,3.2624,2.1054,2.081,1.1582,2.9185,1.941,78.1727,57.0443,1.1763,3.4068,5.2402,1.874
2014/5/26,0,0.3021,0.9843,0.8584,0.7299,-0.066,0.2141,1.4793,,0.8177,0.9437,0.0225,0.3674,0.6086,2.2395,0.1394,5196652333,1293010978,1336697424,1336697424,3512652000,6775697211,2808000000,6775697211,43.5849,152.4367,-849.2775,-619.1655,29.7758,24.2112,38.8956,13.5281,3.1424,2.8265,22.803,16.6245,3.2862,2.104,2.0854,1.1756,2.9185,1.9469,78.9422,57.5528,1.1849,3.4045,5.2514,1.9023
2014/5/27,0,-0.6024,2.5341,0.4255,-1.1858,0.7921,-0.3205,0,,0.6616,2.3008,0.0268,0.2551,0.6169,1.8406,0.0451,5196652333,1285221755,1370570848,1370570848,3471000000,6829366100,2799000000,6829366100,43.5849,151.5184,-870.7992,-621.6831,29.4227,24.403,38.7709,13.5255,3.1424,2.8095,23.3808,16.6921,3.2473,2.1207,2.0787,1.1754,2.9185,1.9351,80.9426,57.7868,1.1708,3.4315,5.2346,1.9019
2014/5/28,0,1.2121,-0.7605,-0.2119,0,0.3929,2.8939,0.1458,,0.9647,1.1334,0.0206,0.2773,0.5125,3.021,0.0771,5196652333,1300800201,1360148256,1360148256,3471000000,6856200544,2880000000,6856200544,43.5849,153.355,-864.1771,-620.4907,29.4227,24.4989,39.8929,13.5467,3.1424,2.8435,23.203,16.6601,3.2473,2.129,2.1389,1.1772,2.9185,1.9586,80.3271,57.6759,1.1708,3.445,5.3861,1.9049
2014/5/29,0,-1.6467,-3.2567,-0.2123,-0.6667,0.6523,-1.0417,0.0728,,0.718,1.3657,0.0109,0.7139,0.7382,2.962,0.0617,5196652333,1279379838,1315852240,1315852240,3447860000,6900924618,2850000000,6900924618,43.5849,150.8296,-836.0334,-619.2589,29.2265,24.6587,39.4774,13.559,3.1424,2.7967,22.4474,16.627,3.2256,2.1429,2.1166,1.1783,2.9185,1.9263,77.7111,57.5614,1.163,3.4674,5.33,1.9066
2014/5/30,0,0.761,1.5842,-1.7021,1.6779,3.8885,-0.4211,1.7455,,0.518,0.6637,0.0527,0.8641,1.4652,1.6848,0.2305,5196652333,1289116367,1336697424,1336697424,3505710000,7169269062,2838000000,7169269062,43.5849,151.9775,-849.2775,-608.6495,29.7169,25.6176,39.3111,13.7934,3.1424,2.818,22.803,16.3421,3.2798,2.2262,2.1077,1.1987,2.9185,1.941,78.9422,56.5753,1.1826,3.6023,5.3075,1.9396
2014/6/3,-9.9585,-0.7553,1.9493,0.4329,0.132,0,-0.1057,0,0.1383,0.5584,0.8947,0.0334,0.2298,,0.9459,,4679143387,1279379838,1362753904,1362753904,3510338000,7169269062,2835000000,7169269062,39.2445,150.8296,-865.8326,-611.3611,29.7562,25.6176,39.2696,13.7968,2.8294,2.7967,23.2475,16.4149,3.2841,2.2262,2.1055,1.199,2.6279,1.9263,80.481,56.8273,1.1841,3.6023,5.3019,1.9401
2014/6/4,-9.9846,-1.6743,0.5736,2.1552,0.0659,0,1.0582,0,0.1527,0.836,1.1513,0.4203,0.5291,,1.9145,,4211947811,1257959476,1370570848,1370570848,3512652000,7169269062,2865000000,7169269062,35.3261,148.3043,-870.7992,-624.435,29.7758,25.6176,39.6851,13.793,2.5469,2.7499,23.3808,16.766,3.2862,2.2262,2.1277,1.1986,2.3655,1.8941,80.9426,58.0426,1.1849,3.6023,5.358,1.9395
2014/6/5,-8.5324,1.0836,0.1901,0,0,0,2.199,0,11.9934,0.5285,1.0606,0.0206,0.2401,,2.1566,,3852566598,1271590616,1373176496,1373176496,3512652000,7169269062,2928000000,7169269062,32.3119,149.9114,-872.4547,-624.5763,29.7758,25.6176,40.5578,13.7963,2.3296,2.7797,23.4253,16.7698,3.2862,2.2262,2.1745,1.1989,2.1637,1.9146,81.0965,58.0557,1.1849,3.6023,5.4758,1.94
2014/6/6,-2.2472,-0.7657,0.1898,0,0.4611,0,0.6148,0,5.4296,0.7236,0.7613,0.064,0.2495,,2.0435,,3751939859,1261854087,1375782144,1375782144,3528850000,7169269062,2946000000,7169269062,31.468,148.7635,-874.1102,-623.7366,29.9131,25.6176,40.8071,13.7773,2.2688,2.7584,23.4697,16.7472,3.3014,2.2262,2.1879,1.1973,2.1071,1.9,81.2504,57.9776,1.1904,3.6023,5.5095,1.9373
2014/6/9,-3.0651,-0.3086,1.7045,2.7426,3.4754,0,-1.0183,0,4.3578,0.4799,1.7866,0.4186,1.1424,,0.9266,,3636937871,1257959476,1399232976,1399232976,3651492000,7169269062,2916000000,7169269062,30.5034,148.3043,-889.0098,-639.4244,30.9527,25.6176,40.3916,13.7465,2.1992,2.7499,23.8698,17.1684,3.4161,2.2262,2.1656,1.1946,2.0426,1.8941,82.6354,59.4359,1.2317,3.6023,5.4534,1.933
2014/6/10,-0.1976,0.9288,1.4898,0,0.4436,0,0.9259,0,2.7878,0.536,1.5528,0.1018,0.5325,,1.119,,3629750246,1269643310,1420078160,1420078160,3667690000,7169269062,2943000000,7169269062,30.4431,149.6818,-902.2539,-639.1341,31.09,25.6176,40.7656,13.7389,2.1949,2.7754,24.2254,17.1606,3.4313,2.2262,2.1857,1.1939,2.0385,1.9117,83.8664,59.4089,1.2372,3.6023,5.5039,1.9319
2014/6/11,0.396,0,-0.5505,4.1068,-1.4511,0,-3.16,0,2.7874,0.559,1.4192,1.4247,0.5199,,2.1356,,3644125495,1269643310,1412261216,1412261216,3614468000,7169269062,2850000000,7169269062,30.5637,149.6818,-897.2874,-665.9862,30.6388,25.6176,39.4774,13.7512,2.2036,2.7754,24.092,17.8816,3.3815,2.2262,2.1166,1.195,2.0466,1.9117,83.4048,61.9048,1.2192,3.6023,5.33,1.9336
2014/6/12,-0.1972,-0.7669,-0.369,-0.789,-1.5365,0,-1.3684,0,1.9916,0.581,1.0434,0.1608,0.4055,,1.4593,,3636937871,1261809608,1407049920,1407049920,3558932000,7169269062,2811000000,7169269062,30.5034,148.5339,-893.9763,-660.8318,30.1681,25.6176,38.9372,13.7534,2.1992,2.7541,24.0031,17.7432,3.3295,2.2262,2.0876,1.1952,2.0426,1.897,83.097,61.4257,1.2005,3.6023,5.257,1.934
