ÈÕÆÚ,000430.SZ,000888.SZ,000978.SZ,300144.SZ,600054.SH,600593.SH,600749.SH,603099.SH,603136.SH,603199.SH,900942.SH,000430.SZ,000888.SZ,000978.SZ,300144.SZ,600054.SH,600593.SH,600749.SH,603099.SH,603136.SH,603199.SH,900942.SH,000430.SZ,000888.SZ,000978.SZ,300144.SZ,600054.SH,600593.SH,600749.SH,603099.SH,603136.SH,603199.SH,900942.SH,000430.SZ,000888.SZ,000978.SZ,300144.SZ,600054.SH,600593.SH,600749.SH,603099.SH,603136.SH,603199.SH,900942.SH,000430.SZ,000888.SZ,000978.SZ,300144.SZ,600054.SH,600593.SH,600749.SH,603099.SH,603136.SH,603199.SH,900942.SH,000430.SZ,000888.SZ,000978.SZ,300144.SZ,600054.SH,600593.SH,600749.SH,603099.SH,603136.SH,603199.SH,900942.SH
2016/12/28,0.3317,0,0,-0.9579,0.3851,-0.8607,-0.853,-1.4464,,-0.8706,0.2274,0.9977,0.4902,0.9199,0.477,0.8743,0.6102,0.6011,3.0853,,0.5287,0.0848,2529307129,6337713303,4057587406,23282380051,3389266200,3496920000,4616856896,2028759200,,2906830355,3389266200,33.9357,32.2997,127.834,47.6402,39.5136,81.3479,862.1176,52.4027,,62.4128,23.2111,6.3986,3.3146,2.7561,5.3618,3.9257,9.0519,7.2736,6.128,,4.9219,2.306,5.7523,5.9491,8.1167,17.7278,7.0213,11.4548,30.3644,16.5429,,11.0049,4.1244
2016/12/29,-0.1653,-0.9144,0.2662,0.7737,0.6394,0.2368,-2.9906,0.3036,,-0.5772,0.6051,0.7355,0.7539,0.5987,0.541,1.3874,0.9824,0.9085,2.1306,,0.7359,0.1436,2525126456,6279762475,4068388438,23462514520,3410936700,3505200000,4478786206,2034919400,,2890053166,3410936700,33.8796,32.0044,128.1743,48.0088,39.7663,81.5405,836.3353,52.5618,,62.0526,23.3522,6.3881,3.2842,2.7634,5.4033,3.9508,9.0733,7.0561,6.1466,,4.8935,2.32,5.7428,5.8947,8.1383,17.865,7.0662,11.4819,29.4563,16.5931,,10.9413,4.1495
2016/12/30,1.0762,0.1678,0.6195,0.4798,1.9695,4.147,-0.2956,-0.9082,,-0.0757,1.1278,1.2965,0.4014,0.9873,0.6764,1.9107,1.8402,0.9418,2.1825,,0.5878,0.1916,2552300830,6290298989,4093590844,23575098562,3478115250,3650560000,4465546551,2016438800,,2887864837,3478115250,34.2442,32.0581,128.9683,48.2392,40.5495,84.922,833.8631,52.0845,,62.0056,23.5724,6.4568,3.2898,2.7805,5.4292,4.0286,9.4496,7.0352,6.0908,,4.8898,2.3419,5.8046,5.9046,8.1887,17.9507,7.2053,11.9581,29.3692,16.4424,,10.9331,4.1886
2017/1/3,0.2457,1.2563,1.4952,0.2388,0.5607,-2.2429,-0.0424,1.4257,,3.1321,0.3717,1.3184,0.6023,0.9406,0.5005,1.2225,2.2346,0.9126,2.3853,,1.9076,0.1621,2558571839,6369322846,4154796688,23631390584,3497618700,3568680000,4463655172,2045186400,,2978315769,3497618700,64.2133,33.318,694.2787,33.7916,34.2551,106.3736,-46.9245,74.6998,,61.0319,19.9126,5.8625,3.1061,2.8453,4.761,2.9013,8.8891,8.2719,5.8945,,4.7261,1.6865,6.6314,6.1161,8.5463,11.5309,7.2253,11.2535,35.3561,17.3095,,11.2635,4.2001
2017/1/4,1.0621,0.2481,-0.0867,2.3344,-0.1239,0.7476,2.0339,0.9036,,-0.0245,-0.0741,1.7067,0.5274,0.9836,0.8539,0.8324,1.7974,1.1794,2.7766,,1.2365,0.1602,2585746213,6385127617,4151196344,24183052393,3493284600,3595360000,4554441378,2063667000,,2977586326,3493284600,64.8953,33.4006,693.6771,34.5805,34.2126,107.1688,-47.8789,75.3748,,61.0169,19.9058,5.9248,3.1138,2.8429,4.8722,2.8977,8.9555,8.4401,5.9478,,4.725,1.686,6.7019,6.1313,8.5389,11.8001,7.2163,11.3377,36.0752,17.4659,,11.2607,4.1987
2017/1/5,0.6467,0.495,0.6938,-1.257,1.1166,-1.2794,2.4502,-0.6965,,0.245,1.1119,1.4145,0.5194,1.4389,0.543,1.6488,0.9546,1.3875,2.0854,,0.7916,0.2299,2602468905,6416737160,4179999094,23879075478,3532291500,3549360000,4666032758,2049293200,,2984880756,3532291500,65.315,33.566,698.4901,34.1458,34.5947,105.7977,-49.052,74.8498,,61.1664,20.0638,5.9631,3.1292,2.8626,4.8109,2.93,8.841,8.6469,5.9063,,4.7365,1.6993,6.7452,6.1616,8.5981,11.6518,7.2969,11.1926,36.9591,17.3442,,11.2883,4.232
2017/1/6,-1.2048,-1.3136,-1.292,-1.0372,-0.6748,0.0778,0.1216,-0.4509,,-1.2463,-0.5865,0.8363,0.8007,1.1783,0.4363,1.3024,1.2578,1.4419,2.4996,,0.5546,0.1635,2571113858,6332445046,4125993938,23631390584,3508453950,3552120000,4671706896,2040052900,,2947679163,3508453950,64.5281,33.1251,689.4657,33.7916,34.3612,105.88,-49.1117,74.5123,,60.4041,19.7622,5.8913,3.0881,2.8256,4.761,2.9103,8.8478,8.6574,5.8797,,4.6775,1.6738,6.6639,6.0807,8.487,11.5309,7.2477,11.2013,37.0041,17.266,,11.1476,4.1684
2017/1/9,0.8943,0.0832,1.7452,0.2859,0.3088,-0.9583,0.8907,1.4595,,-1.0393,0.6637,0.7868,1.0038,1.1186,0.295,0.7815,0.7125,1.6714,2.4672,,1.4914,0.12,2594107559,6337713303,4198000813,23698941009,3519289200,3518080000,4713317241,2069827200,,2917042557,3519289200,65.1052,33.1526,701.4983,33.8882,34.4673,104.8653,-49.5491,75.5998,,59.7763,20.0655,5.9439,3.0907,2.8749,4.7746,2.9193,8.763,8.7345,5.9655,,4.6289,1.6995,6.7235,6.0857,8.6351,11.5639,7.27,11.094,37.3336,17.518,,11.0318,4.2323
2017/1/10,0.5641,0.4156,-1.3722,0.3325,-0.8621,0.3138,-0.4414,-0.2976,,-0.6002,-0.4396,1.4454,0.6206,0.8213,0.3559,0.5861,0.8516,0.7762,2.4003,,0.8905,0.1138,2608739915,6364054589,4140395313,23777749839,3488950500,3529120000,4692512068,2063667000,,2899535925,3488950500,65.4724,33.2904,691.8722,34.0009,34.1702,105.1944,-49.3304,75.3748,,59.4175,19.9692,5.9775,3.1036,2.8355,4.7905,2.8941,8.7905,8.696,5.9478,,4.6011,1.6913,6.7615,6.111,8.5166,11.6023,7.2074,11.1288,37.1688,17.4659,,10.9656,4.212
2017/1/11,-1.4423,-0.4139,-0.4348,-0.5682,-0.4348,-2.2941,0,-2.0398,,-0.956,-0.2208,1.4675,0.3756,1.2424,0.3521,1.0229,1.6297,2.7001,1.7068,,0.6754,0.1679,2571113858,6337713303,4122393594,23642648988,3473781150,3448160000,4692512068,2021572300,,2871817091,3473781150,64.5281,33.1526,688.8641,33.8077,34.0216,102.7812,-49.3304,73.8373,,58.8495,19.9254,5.8913,3.0907,2.8231,4.7633,2.8815,8.5889,8.696,5.8264,,4.5571,1.6876,6.6639,6.0857,8.4796,11.5364,7.176,10.8735,37.1688,17.1096,,10.8607,4.2028
2017/1/12,-0.0813,-0.3325,-0.4367,-2.1429,-0.8734,-3.5486,-0.7255,-1.9299,,-2.0828,-0.3687,1.0455,0.3738,0.5728,0.4745,0.6541,1.3317,1.1659,2.3709,,0.9295,0.1302,2569023522,6316640275,4104391875,23136020795,3443442450,3325800000,4658467241,1982557700,,2812002765,3443442450,64.4756,33.0424,685.856,33.0833,33.7245,99.1339,-48.9725,72.4123,,57.6238,19.825,5.8865,3.0804,2.8108,4.6612,2.8563,8.2841,8.6329,5.714,,4.4622,1.6791,6.6585,6.0655,8.4426,11.2892,7.1134,10.4876,36.8992,16.7794,,10.6345,4.1816
2017/1/13,-0.895,-3.4195,-2.3684,-1.8491,-0.8181,-0.7192,-3.2481,-1.7607,,-2.4384,-0.148,0.9651,0.7169,1.0058,0.3778,0.9167,1.0955,0.8988,1.5888,,1.1776,0.1002,2546029820,6100641733,4007182594,22708201433,3415270800,3301880000,4507156896,1947649900,,2743435123,3415270800,63.8985,31.9125,669.612,32.4715,33.4486,98.4209,-47.3818,71.1373,,56.2187,19.7292,5.8338,2.9751,2.7442,4.575,2.833,8.2245,8.3525,5.6134,,4.3534,1.671,6.5989,5.8581,8.2426,11.0804,7.0552,10.4122,35.7007,16.484,,10.3752,4.1614
2017/1/16,-4.3514,-2.8497,-1.3477,-3.768,-1.269,-5.9069,-4.1544,-5.4823,,-5.5039,-1.4826,1.7244,0.846,1.6602,0.8884,1.3969,2.139,2.1572,3.4758,,1.3711,0.3135,2435241988,5926789249,3953177438,21852562707,3371929800,3106840000,4319910344,1840873100,,2592440422,3371929800,61.1181,31.0031,660.5876,31.248,33.0241,92.6073,-45.4134,67.2373,,53.1245,19.4268,5.5799,2.8903,2.7073,4.4026,2.797,7.7387,8.0055,5.3056,,4.1138,1.6454,6.3118,5.6911,8.1315,10.6629,6.9656,9.7972,34.2175,15.5803,,9.8042,4.0976
2017/1/17,-0.1717,1.7778,-0.5464,1.9062,1.0925,0.7107,-1.0946,0.6693,,1.1536,0.0752,1.6295,0.5683,0.8908,0.7211,0.4473,1.6881,1.0497,1.7748,,1.8617,0.1261,2431061315,6032154391,3931575375,22269123666,3408769650,3128920000,4272625861,1853193500,,2622347585,3408769650,61.0131,31.5542,656.9778,31.8437,33.3849,93.2654,-44.9163,67.6873,,53.7374,19.4747,5.5704,2.9417,2.6925,4.4866,2.8276,7.7937,7.9179,5.3411,,4.1613,1.6494,6.3009,5.7923,8.0871,10.8662,7.0417,9.8668,33.843,15.6845,,9.9173,4.1077
2017/1/18,-0.4299,-0.0873,0.0916,-1.2639,1.0172,0,-2.3462,-0.0554,,-1.8359,0.6015,0.8489,0.3477,0.5419,0.352,0.9642,1.1905,0.9322,1.2503,,0.8407,0.1032,2420609632,6026886134,3935175719,21987663559,3443442450,3128920000,4172382758,1852166800,,2574204347,3443442450,60.7508,31.5267,657.5794,31.4412,33.7245,93.2654,-43.8625,67.6498,,52.7508,19.4593,5.5464,2.9391,2.6949,4.4299,2.8563,7.7937,7.7321,5.3382,,4.0849,1.6481,6.2739,5.7873,8.0945,10.7289,7.1134,9.8668,33.049,15.6759,,9.7352,4.1045
2017/1/19,-0.2591,-0.6119,0,0.4608,-0.8181,0.441,0.0453,-1.7184,,-0.1133,0.4484,0.8441,0.2978,0.4074,0.4504,0.3434,0.9048,0.4434,1.5781,,0.9882,1.057,2414338623,5990008334,3935175719,22088989197,3415270800,3142720000,4174274137,1820339100,,2571286575,3415270800,60.5934,31.3338,657.5794,31.5861,33.4486,93.6768,-43.8824,66.4873,,52.691,19.5588,5.532,2.9211,2.6949,4.4503,2.833,7.8281,7.7356,5.2465,,4.0802,1.6566,6.2576,5.7518,8.0945,10.7783,7.0552,9.9103,33.0639,15.4065,,9.7242,4.1255
2017/1/20,1.2121,1.0554,1.0064,1.9368,0.698,0.966,3.5795,1.128,,2.6099,0.0744,0.9048,0.3677,0.4538,0.4297,0.5641,0.9327,0.8833,1.0995,,1.1571,0.6348,2443603333,6053227419,3974779500,22516808560,3439108350,3173080000,4323693103,1840873100,,2638395331,3439108350,61.3279,31.6645,664.1973,32.1978,33.682,94.5817,-45.4532,67.2373,,54.0662,19.609,5.5991,2.952,2.7221,4.5365,2.8527,7.9037,8.0125,5.3056,,4.1867,1.6608,6.3334,5.8126,8.176,10.987,7.1044,10.006,34.2475,15.5803,,9.978,4.1361
2017/1/23,1.4542,0.5222,1.5399,1,2.4575,2.9574,0.3062,5.0753,,0.7741,0.3717,1.3261,0.4643,0.6578,0.4173,1.6219,1.4277,0.622,3.0496,,1.0101,0.1483,2479139053,6084836962,4035985344,22741976646,3523623300,3266920000,4336932758,1934302800,,2658819735,3523623300,62.2198,31.8298,674.425,32.5198,34.5098,97.3789,-45.5923,70.6498,,54.4847,19.6473,5.6805,2.9674,2.764,4.5818,2.9229,8.1374,8.037,5.5749,,4.2191,1.6641,6.4256,5.8429,8.3019,11.0969,7.279,10.302,34.3523,16.371,,10.0552,4.1441
2017/1/24,-0.5059,-0.4329,-0.5352,-0.8416,-0.738,-2.7598,-0.4797,0.3715,,-0.6859,0,0.831,0.5034,0.7722,0.1826,1.0849,1.2541,0.4303,2.3551,,0.7625,0.0635,2466597035,6058495677,4014383281,22550583773,3497618700,3176760000,4316127585,1941489700,,2640583660,3497618700,61.905,31.692,670.8153,32.2461,34.2551,94.6914,-45.3736,70.9123,,54.111,19.5782,5.6518,2.9545,2.7492,4.5433,2.9013,7.9129,7.9985,5.5956,,4.1902,1.6582,6.393,5.8176,8.2574,11.0035,7.2253,10.0176,34.1875,16.4318,,9.9862,4.1296
2017/1/25,0.678,0.2609,0,1.2481,0.1859,0.9267,0.7888,-0.4231,,1.326,1.1852,1.132,0.3124,0.7139,0.3846,0.5616,0.5909,0.7054,1.2595,,0.5609,0.2258,2483319726,6074300448,4014383281,22832043880,3504119850,3206200000,4350172413,1933276100,,2675596924,3504119850,62.3247,31.7747,670.8153,32.6486,34.3188,95.5689,-45.7315,70.6123,,54.8285,19.8871,5.6901,2.9622,2.7492,4.6,2.9067,7.9862,8.0616,5.572,,4.2458,1.6844,6.4364,5.8328,8.2574,11.1409,7.2387,10.1105,34.4572,16.3623,,10.1187,4.1947
2017/1/26,0.3367,0.954,0.3587,1.8245,0,0.2009,-0.087,0.1062,,0.7634,0.4392,0.6388,0.467,0.8566,0.4756,0.491,0.7284,0.6264,0.7541,,0.4543,0.2177,2491681072,6132251276,4028784656,23248604838,3504119850,3212640000,4346389654,1935329500,,2696021328,3504119850,62.5345,32.0778,673.2218,33.2443,34.3188,95.7609,-45.6918,70.6873,,55.2471,19.9721,5.7093,2.9905,2.759,4.6839,2.9067,8.0022,8.0546,5.5779,,4.2782,1.6916,6.4581,5.8884,8.2871,11.3441,7.2387,10.1308,34.4273,16.3797,,10.1959,4.2126
2017/2/3,-0.3356,0,-1.2511,0.7264,-0.3711,-0.3436,-0.4352,-1.4854,,-0.1082,-0.656,0.613,0.5082,1.0579,0.3309,0.5066,0.5931,0.1719,0.8663,,0.4632,1.1609,2483319726,6132251276,3978379844,23417480902,3491117550,3201600000,4327475861,1906581900,,2693103556,3491117550,62.3247,32.0778,664.799,33.4857,34.1914,95.4318,-45.4929,69.6373,,55.1873,19.8318,5.6901,2.9905,2.7245,4.7179,2.8959,7.9747,8.0195,5.495,,4.2735,1.6797,6.4364,5.8884,8.1834,11.4265,7.2119,10.096,34.2774,16.1364,,10.1849,4.183
2017/2/6,2.3569,0.2577,0.543,0.8654,0.7449,0.9195,0.6556,1.5617,,0.948,0.1467,1.2271,0.4159,1.1302,0.3933,1.002,0.6638,0.3893,0.9651,,0.7033,0.1016,2541849148,6148056047,3999981906,23620132179,3517122150,3231040000,4355846551,1936356200,,2718634061,3517122150,63.7936,32.1605,668.4087,33.7755,34.4461,96.3094,-45.7912,70.7248,,55.7105,19.8754,5.8242,2.9982,2.7393,4.7587,2.9175,8.0481,8.0721,5.5808,,4.314,1.6834,6.5881,5.9036,8.2278,11.5254,7.2656,10.1888,34.5022,16.3884,,10.2814,4.1922
2017/2/7,-0.4934,-0.4284,-0.45,-0.1907,-0.2465,0.4271,-0.6513,-0.8484,,-0.7244,-0.3663,0.9261,0.3381,1.1054,0.3162,0.8193,0.6653,0.5257,0.9682,,0.6704,0.1125,2529307129,6121714762,3981980188,23575098562,3508453950,3244840000,4327475861,1919929000,,2698939100,3508453950,63.4788,32.0227,665.4006,33.7111,34.3612,96.7207,-45.4929,70.1248,,55.3069,19.802,5.7955,2.9854,2.727,4.7497,2.9103,8.0824,8.0195,5.5335,,4.2828,1.6772,6.5556,5.8783,8.1908,11.5034,7.2477,10.2323,34.2774,16.2494,,10.2069,4.1768
2017/2/8,0.9091,0.4303,0.8137,-0.5253,-0.4941,-0.8789,-0.1311,0.107,,1.2162,-0.5882,0.9265,0.5185,0.9586,0.368,1.0102,1.156,0.381,1.1624,,0.5412,0.2715,2552300830,6148056047,4014383281,23451256115,3491117550,3216320000,4321801723,1921982400,,2731764035,3491117550,64.0559,32.1605,670.8153,33.534,34.1914,95.8706,-45.4333,70.1998,,55.9795,19.7559,5.8482,2.9982,2.7492,4.7247,2.8959,8.0114,8.009,5.5394,,4.3349,1.6733,6.6152,5.9036,8.2574,11.443,7.2119,10.1424,34.2325,16.2667,,10.3311,4.167
2017/2/9,-0.2457,0.9426,0.2691,-0.3361,0.1862,2.0023,0.744,1.3355,,0.4005,0.6657,1.0325,0.6804,1.2077,0.2955,1.0332,1.1293,0.8167,1.4593,,0.6873,0.2343,2546029820,6206006876,4025184313,23372447285,3497618700,3280720000,4353955172,1947649900,,2742705680,3497618700,63.8985,32.4637,672.6201,33.4214,34.2551,97.7902,-45.7713,71.1373,,56.2037,19.8472,5.8338,3.0265,2.7566,4.7088,2.9013,8.1718,8.0686,5.6134,,4.3522,1.681,6.5989,5.9593,8.2797,11.4046,7.2253,10.3455,34.4872,16.484,,10.3725,4.1863
2017/2/10,0.1642,-0.0849,0.6261,-0.578,-0.1239,-0.3646,0.3475,-0.4217,,-0.0532,0.147,1.3533,0.7011,1.3377,0.2527,0.7825,0.8517,1.0469,1.4237,,0.7095,0.1879,2550210493,6200738618,4050386719,23237346434,3493284600,3268760000,4369086206,1939436300,,2741246794,3493284600,64.0035,32.4361,676.8315,33.2282,34.2126,97.4337,-45.9304,70.8373,,56.1738,19.9079,5.8434,3.0239,2.7738,4.6816,2.8977,8.142,8.0966,5.5897,,4.3499,1.6861,6.6098,5.9542,8.3315,11.3386,7.2163,10.3078,34.607,16.4145,,10.3669,4.1991
2017/2/13,0.6557,1.1895,0.6222,0.0969,0.9305,-0.5066,-1.6883,1.7999,,0.5854,1.5407,0.9457,0.5437,1.0002,0.4578,1.6141,1.215,1.1672,2.0127,,0.8129,0.4829,2566933185,6274494218,4075589125,23259863242,3525790350,3252200000,4295322413,1974344100,,2757294540,3525790350,64.4232,32.8219,681.0429,33.2604,34.531,96.9401,-45.1549,72.1123,,56.5027,20.2378,5.8817,3.0599,2.7911,4.6862,2.9247,8.1008,7.9599,5.6903,,4.3754,1.7141,6.6531,6.025,8.3833,11.3496,7.2835,10.2555,34.0228,16.7099,,10.4276,4.2687
2017/2/14,0.0814,-0.5038,-0.3534,-0.0968,-0.7376,-0.2829,-0.6165,-0.832,,2.9365,-0.0723,0.7691,0.7036,0.4932,0.2343,0.8695,0.6573,1.0362,1.2385,,1.3022,0.2047,2569023522,6242884675,4061187750,23237346434,3499785750,3243000000,4268843103,1957916900,,2838262713,3499785750,64.4756,32.6566,678.6364,33.2282,34.2763,96.6659,-44.8766,71.5123,,58.1619,20.1962,5.8865,3.0445,2.7812,4.6816,2.9031,8.0779,7.9109,5.643,,4.5039,1.7105,6.6585,5.9947,8.3537,11.3386,7.2298,10.2265,33.813,16.5709,,10.7338,4.2599
2017/2/15,-1.3019,-0.0844,-0.7979,-0.6783,-3.0341,-1.4184,-0.2658,-1.5207,,0.5911,-0.5061,0.8663,0.5842,0.9944,0.2975,3.3424,1.115,0.8291,1.5024,,2.1424,0.4169,2535578138,6237616418,4028784656,23079728774,3393600300,3197000000,4257494827,1928142600,,2855039902,3393600300,63.6362,32.629,673.2218,33.0028,33.2363,95.2947,-44.7573,70.4248,,58.5057,20.0432,5.8098,3.0419,2.759,4.6499,2.815,7.9633,7.8898,5.5572,,4.5305,1.6976,6.5718,5.9896,8.2871,11.2617,7.0104,10.0815,33.7231,16.3189,,10.7973,4.2276
2017/2/16,1.0717,0,0.7149,-0.5854,0.9579,0.2014,0.6219,3.2481,,-0.8942,0.5087,0.8485,0.4735,0.6246,0.35,1.6519,0.8351,0.7635,3.5557,,0.9194,0.1839,2562752512,6237616418,4057587406,22944627923,3426106050,3203440000,4283974137,1990771300,,2829509397,3426106050,64.3182,32.629,678.0348,32.8096,33.5547,95.4867,-45.0356,72.7123,,57.9825,20.1443,5.8721,3.0419,2.7788,4.6227,2.842,7.9793,7.9389,5.7377,,4.49,1.7061,6.6423,5.9896,8.3463,11.1958,7.0776,10.1018,33.9329,16.8489,,10.7007,4.2489
2017/2/17,-1.1419,-0.5068,-1.0648,-1.5702,0.0633,0.201,0.6623,-1.8566,,-0.7218,-0.5785,0.9739,0.4917,0.8108,0.431,0.3292,0.8974,1.447,1.9307,,1.0485,0.1939,2533487802,6206006876,4014383281,22584358986,8120406000,3209880000,4312344827,1953810100,,2809084993,8120406000,63.5838,32.4637,670.8153,32.2944,33.5759,95.6786,-45.3339,71.3623,,57.564,19.9773,5.805,3.0265,2.7492,4.5501,2.8438,7.9954,7.9915,5.6311,,4.4576,1.692,6.5664,5.9593,8.2574,11.02,7.082,10.1221,34.1576,16.5361,,10.6235,4.2137
2017/2/20,1.5677,2.8014,0.8072,0.2493,0.5057,-0.5446,-3.6404,0.1576,,0.2337,0.3636,1.515,1.5508,1.2486,0.377,0.4491,1.5814,2.0023,1.2681,,0.8605,0.2643,2573204195,6379859360,4046786375,22640651007,8161470000,3192400000,4155360344,1956890200,,2815649980,8161470000,64.5805,33.3731,676.2299,32.3749,33.7457,95.1576,-43.6836,71.4748,,57.6985,20.134,5.8961,3.1113,2.7714,4.5614,2.8581,7.9518,7.7006,5.64,,4.468,1.7053,6.6694,6.1262,8.3241,11.0475,7.1178,10.067,32.9141,16.5622,,10.6483,4.2468
2017/2/21,1.6247,-0.0826,0.7117,2.8344,0.1887,0.4611,-1.6841,0.3148,,-0.0259,0.4348,1.8627,0.8813,1.1128,0.7568,0.4711,0.8996,3.4351,1.3453,,1.0584,0.4452,2615010924,6374591103,4075589125,23282380051,8176869000,3207120000,4085379310,1963050400,,2814920537,8176869000,65.6298,33.3455,681.0429,33.2926,33.8094,95.5964,-42.9479,71.6998,,57.6836,20.2353,5.9918,3.1087,2.7911,4.6907,2.8635,7.9885,7.5709,5.6578,,4.4668,1.7139,6.7777,6.1211,8.3833,11.3606,7.1313,10.1134,32.3598,16.6143,,10.6456,4.2682
2017/2/22,0.0799,-0.6612,1.1484,0.0967,-0.1883,-0.2008,-0.2315,1.2552,,0.0259,0.3608,0.9482,0.6784,1.3524,0.4758,0.3783,0.746,1.6344,2.1693,,0.8581,0.3064,2617101260,6332445046,4122393594,23304896860,8161470000,3200680000,4075922413,1987691200,,2815649980,8161470000,65.6822,33.1251,688.8641,33.3248,33.7457,95.4044,-42.8485,72.5998,,57.6985,20.3201,5.9966,3.0881,2.8231,4.6952,2.8581,7.9724,7.5533,5.7288,,4.468,1.721,6.7831,6.0807,8.4796,11.3716,7.1178,10.0931,32.2849,16.8229,,10.6483,4.286
2017/2/23,-0.7987,0.0832,0.0873,-0.3382,-0.2516,0.4024,3.0162,-0.5682,,0,-0.0719,1.2004,0.6277,0.9262,0.2839,0.5179,0.7621,2.5575,1.2815,,0.7106,0.1541,2596197896,6337713303,4125993938,23226088030,8140938000,3213560000,4198862068,1976397500,,2815649980,8140938000,65.1576,33.1526,689.4657,33.2121,33.6608,95.7883,-44.1409,72.1873,,57.6985,20.2657,5.9487,3.0907,2.8256,4.6794,2.851,8.0045,7.7812,5.6962,,4.468,1.7164,6.729,6.0857,8.487,11.3331,7.0999,10.1337,33.2587,16.7273,,10.6483,4.2746
2017/2/24,1.8519,0.1663,0.4363,1.7935,1.6393,1.9181,0.4054,0.2078,,0.285,1.7266,2.2914,1.1418,1.3184,0.9098,1.0497,1.243,1.5403,1.3609,,0.6126,0.4608,2644275635,6348249818,4143995656,23642648988,8274396000,3275200000,4215884482,1980504300,,2823673853,8274396000,66.3642,33.2077,692.4739,33.8077,34.2126,97.6257,-44.3198,72.3373,,57.8629,20.6036,6.0589,3.0958,2.8379,4.7633,2.8977,8.1581,7.8127,5.7081,,4.4807,1.7451,6.8536,6.0958,8.5241,11.5364,7.2163,10.3281,33.3935,16.762,,10.6787,4.3458
2017/2/27,0,-1.1618,-0.6082,1.6667,2.3573,-1.1236,0,0.2592,,-0.8525,0.5658,1.8349,1.0073,1.1981,0.8775,2.0266,0.8999,,2.8535,,0.8984,0.5764,2644275635,6274494218,4118793250,24036693138,8469450000,3238400000,4215884482,1985637800,,2799602234,8469450000,66.3642,32.8219,688.2625,34.3712,35.0191,96.5287,-44.3198,72.5248,,57.3697,20.7682,6.0589,3.0599,2.8207,4.8427,2.966,8.0664,7.8127,5.7229,,4.4425,1.759,6.8536,6.025,8.4722,11.7287,7.3864,10.212,33.3935,16.8055,,10.5876,4.3805
2017/2/28,-0.7905,0.1679,0.3497,-0.3747,0,0.142,0,1.758,,0.1042,-0.9845,1.4905,0.875,0.731,0.7889,1.0027,0.7916,,4.2945,,0.5174,0.8728,2623372270,6285030732,4133194625,23946625904,8469450000,3243000000,4215884482,2020545600,,2802520006,8469450000,65.8396,32.877,690.669,34.2424,35.0191,96.6659,-44.3198,73.7998,,57.4295,20.5446,6.011,3.065,2.8305,4.8245,2.966,8.0779,7.8127,5.8235,,4.4472,1.7401,6.7994,6.0351,8.5018,11.6847,7.3864,10.2265,33.3935,17.1009,,10.5987,4.3334
2017/3/1,0.8765,0.4191,0.0871,1.0813,0.3636,1.3617,0,-1.1179,,0.2603,-0.071,3.032,0.6748,0.9925,1.2902,1.0431,0.9299,,2.1532,,0.7515,0.5374,2646365971,6311372018,4136794969,24205569202,8500248000,3287160000,4215884482,1997958200,,2809814436,8500248000,66.4167,33.0148,691.2706,34.6127,35.1465,97.9822,-44.3198,72.9748,,57.5789,20.5443,6.0637,3.0779,2.833,4.8767,2.9768,8.1879,7.8127,5.7584,,4.4587,1.74,6.859,6.0604,8.5092,11.8111,7.4133,10.3658,33.3935,16.9098,,10.6262,4.3333
2017/3/2,-1.7378,0.1669,-2.0017,-1.3953,0.4831,0.7557,0,-1.3361,,0.1298,0.1421,1.5564,0.6834,1.2213,0.793,1.0449,0.8751,,1.9975,,0.8546,0.2233,2600378569,6321908532,4053987063,23867817074,8541312000,3312000000,4215884482,1971264000,,2813461651,8541312000,65.2625,33.0699,677.4332,34.1297,35.3163,98.7226,-44.3198,71.9998,,57.6537,20.5768,5.9583,3.083,2.7763,4.8086,2.9912,8.2497,7.8127,5.6814,,4.4645,1.7428,6.7398,6.0705,8.3389,11.6463,7.4491,10.4441,33.3935,16.6838,,10.64,4.3402
2017/3/3,0.9646,1,0.7993,0.2358,-0.4808,-0.4722,0,-0.2604,,0.4926,-0.2839,1.0325,1.165,0.8453,0.5519,0.7737,0.9312,,1.254,,1.0345,0.1743,2625462606,6385127617,4086390156,23924109095,8500248000,3296360000,4215884482,1966130500,,2827321068,8500248000,65.8921,33.4006,682.8478,34.2102,35.1465,98.2564,-44.3198,71.8123,,57.9377,20.5443,6.0158,3.1138,2.7985,4.82,2.9768,8.2108,7.8127,5.6666,,4.4865,1.74,6.8048,6.1313,8.4056,11.6737,7.4133,10.3948,33.3935,16.6404,,10.6925,4.3333
2017/3/6,1.1146,0.8251,0.4405,1.0824,1.5097,0.3628,0,0.5222,,0.4386,2.1352,1.6145,1.077,1.3625,0.7315,0.9201,0.9448,,1.2342,,0.8477,0.4647,2654727317,6437810188,4104391875,24183052393,8628573000,3308320000,4215884482,1976397500,,2839721599,8628573000,66.6266,33.6762,685.856,34.5805,35.6771,98.6129,-44.3198,72.1873,,58.1918,20.9507,6.0828,3.1395,2.8108,4.8722,3.0217,8.2406,7.8127,5.6962,,4.5062,1.7745,6.8807,6.1818,8.4426,11.8001,7.5252,10.4325,33.3935,16.7273,,10.7394,4.419
