ÈÕÆÚ,000524.SZ,000796.SZ,002033.SZ,002059.SZ,002159.SZ,002707.SZ,300178.SZ,600138.SH,600358.SH,600555.SH,600706.SH,601888.SH,900929.SH,900955.SH,000524.SZ,000796.SZ,002033.SZ,002059.SZ,002159.SZ,002707.SZ,300178.SZ,600138.SH,600358.SH,600555.SH,600706.SH,601888.SH,900929.SH,900955.SH,000524.SZ,000796.SZ,002033.SZ,002059.SZ,002159.SZ,002707.SZ,300178.SZ,600138.SH,600358.SH,600555.SH,600706.SH,601888.SH,900929.SH,900955.SH,000524.SZ,000796.SZ,002033.SZ,002059.SZ,002159.SZ,002707.SZ,300178.SZ,600138.SH,600358.SH,600555.SH,600706.SH,601888.SH,900929.SH,900955.SH,000524.SZ,000796.SZ,002033.SZ,002059.SZ,002159.SZ,002707.SZ,300178.SZ,600138.SH,600358.SH,600555.SH,600706.SH,601888.SH,900929.SH,900955.SH,000524.SZ,000796.SZ,002033.SZ,002059.SZ,002159.SZ,002707.SZ,300178.SZ,600138.SH,600358.SH,600555.SH,600706.SH,601888.SH,900929.SH,900955.SH
2018/4/9,-0.7121,0,0,0,0.4637,-0.7252,3.5471,1.9831,-0.8772,2.9586,1.0039,0.3398,-0.3857,0.8658,0.3066,,0.3775,,1.1431,0.9873,1.1498,1.6833,1.3528,4.3085,0.7752,0.5892,0.0202,0.5972,2658330400,3175233284,4615633520,5327477879,2701711565,6333580090,8070473990,17495212800,2928960000,5081670000,3221926104,1.03794E+11,,5081670000,36.8813,46.9358,22.6026,74.4631,491.5116,45.0201,32.984,30.6017,105.9673,120.0533,52.0737,41.0128,35.2935,67.6418,2.5664,5.1419,1.9856,3.5258,3.2736,4.6868,3.5001,3.1285,6.4447,4.2077,3.4274,7.3963,1.8831,2.3708,1.0233,1.2875,6.7167,3.2856,5.0126,0.8693,2.6514,1.5877,11.9069,220.7039,2.8713,3.6699,1.2636,124.3515
2018/4/10,0.8197,0,0.119,0,-0.1026,-0.3247,-1.581,0.2069,1.6224,-9.9617,3.0922,1.1663,-0.4259,-10.0858,0.5011,,0.3733,,1.2814,0.6822,1.1319,1.1082,1.6689,3.1327,1.8845,0.4732,0.0202,0.5471,2680119993,3175233284,4621128322,5327477879,2698940578,6313016518,7942877563,17531404800,2976480000,4575450000,3321554962,1.05004E+11,,4575450000,37.1836,46.9358,22.6295,74.4631,491.0075,44.8739,32.4625,30.665,107.6866,108.094,53.6839,41.4911,35.1193,60.7782,2.5874,5.1419,1.9879,3.5258,3.2703,4.6716,3.4448,3.135,6.5492,3.7886,3.5334,7.4826,1.8738,2.1302,1.0317,1.2875,6.7247,3.2856,5.0075,0.8664,2.6095,1.5909,12.1001,198.718,2.9601,3.7127,1.2574,111.7334
2018/4/11,1.3211,0,0.3567,0,-0.924,3.013,5.8233,-1.9818,-1.5965,-4.6809,-0.2142,-1.0599,0.1944,-0.2387,0.5478,,0.4787,,0.7013,1.0657,2.3783,1.1862,1.0218,4.5613,0.6221,0.4058,0.0439,0.279,2715528082,3175233284,4637612728,5327477879,2674001702,6503229556,8405414610,17183961600,2928960000,4361280000,3314438615,1.03891E+11,,4361280000,37.6748,46.9358,22.7102,74.4631,486.4705,46.226,34.3529,30.0573,105.9673,103.0343,53.5689,41.0513,35.0983,60.4793,2.6216,5.1419,1.995,3.5258,3.2401,4.8123,3.6454,3.0729,6.4447,3.6112,3.5258,7.4033,1.8727,2.1197,1.0454,1.2875,6.7487,3.2856,4.9612,0.8925,2.7615,1.5594,11.9069,189.4164,2.9538,3.6734,1.2566,111.184
2018/4/12,2.9087,0,-0.4739,0,0.4145,-4.0316,-1.518,-1.3058,-1.7699,3.5714,-0.7515,2.6875,-1.0477,2.6316,1.2187,,0.4184,,0.3404,0.6656,1.3227,0.7732,1.294,2.6659,0.3714,0.6027,0.0848,0.1698,2794515359,3175233284,4615633520,5327477879,2685085647,6241044017,8277818183,16959571200,2877120000,4517040000,3289531401,1.06683E+11,,4517040000,38.7707,46.9358,22.6026,74.4631,488.4869,44.3623,33.8314,29.6648,104.0918,106.7141,53.1664,42.1546,34.6881,61.9949,2.6979,5.1419,1.9856,3.5258,3.2535,4.6183,3.5901,3.0328,6.3306,3.7402,3.4994,7.6023,1.8508,2.1728,1.0758,1.2875,6.7167,3.2856,4.9818,0.8566,2.7195,1.539,11.6962,196.1812,2.9316,3.7721,1.2419,113.9702
2018/4/13,-0.2924,0,-1.0714,0,0.3612,0.3295,0.578,-0.7256,0.1502,-2.8017,0.3245,2.7086,-0.3529,-1.8648,0.8723,,0.4282,,0.2687,0.6344,0.9328,0.7144,0.8295,1.7658,0.3989,0.5412,0.0944,0.1186,2786344261,3175233284,4566180304,5327477879,2694784099,6261607589,8325666843,16836518400,2881440000,4390485000,3300205921,1.09573E+11,,4390485000,38.6573,46.9358,22.3604,74.4631,490.2513,44.5085,34.027,29.4496,104.2481,103.7242,53.3389,43.2964,34.6008,60.9008,2.69,5.1419,1.9643,3.5258,3.2652,4.6335,3.6108,3.0108,6.3401,3.6354,3.5107,7.8082,1.8462,2.1345,1.0726,1.2875,6.6447,3.2856,4.9997,0.8594,2.7353,1.5279,11.7137,190.6848,2.9411,3.8743,1.2388,111.9588
2018/4/16,0.4888,0,-1.5644,0,5.6555,-3.2841,1.5964,-1.7627,4.1979,9.9778,-1.186,0.4098,-2.5974,9.9762,0.7319,,0.5375,,4.3112,1.0363,1.1927,0.9529,2.5654,0.7608,0.7123,1.087,0.1811,0.1741,2799962757,3175233284,4494747881,5327477879,2847188341,6055971872,8458579788,16539744000,3002400000,4828560000,3261066013,1.10022E+11,,4828560000,38.8463,46.9358,22.0106,74.4631,517.9776,43.0468,34.5702,28.9305,108.6243,114.0737,52.7063,43.4738,33.6946,66.9615,2.7031,5.1419,1.9336,3.5258,3.4499,4.4813,3.6685,2.9577,6.6063,3.9981,3.4691,7.8402,1.7978,2.3469,1.0779,1.2875,6.5408,3.2856,5.2825,0.8312,2.7789,1.5009,12.2055,209.711,2.9062,3.8901,1.2063,123.1007
2018/4/17,-0.0973,0,-1.2225,0,-8.7105,-0.0849,-5.6568,-3.895,-3.8849,10.0806,0.0546,-9.1925,0.2424,4.9676,0.8521,,0.4436,,3.1604,1.0344,1.4509,1.3408,1.747,7.8076,0.8049,1.2408,0.0805,1.9948,2797239058,3175233284,4439799862,5327477879,2599185074,6050830979,7980093188,15895526400,2885760000,5315310000,3262845100,99908173586,,5315310000,38.8085,46.9358,21.7415,74.4631,472.8594,43.0102,32.6146,27.8036,104.4044,125.573,52.735,39.4775,33.7156,70.1615,2.7005,5.1419,1.9099,3.5258,3.1494,4.4775,3.4609,2.8425,6.3496,4.4012,3.471,7.1195,1.7989,2.4591,1.0768,1.2875,6.4608,3.2856,4.8224,0.8304,2.6217,1.4425,11.7313,230.8512,2.9078,3.5325,1.2071,128.9837
2018/4/18,0.779,0,0.7426,0,-1.8657,0.9346,4.93,1.0018,0.7485,5.1282,0.4362,0.1368,-2.2168,-2.8807,0.999,,0.4958,,1.1696,0.7895,1.4342,0.9012,0.625,20.0169,0.6522,0.9339,0.1508,1.0083,2819028651,3175233284,4472768673,5327477879,2550692816,6107380801,8373515504,16054771200,2907360000,5587890000,3277077794,1.00045E+11,,5587890000,39.1108,46.9358,21.903,74.4631,464.0374,43.4122,34.2225,28.0822,105.1859,132.0127,52.9651,39.5315,32.9923,68.1904,2.7215,5.1419,1.9241,3.5258,3.0907,4.5194,3.6316,2.871,6.3971,4.6269,3.4861,7.1292,1.7603,2.39,1.0852,1.2875,6.5088,3.2856,4.7324,0.8382,2.751,1.4569,11.8191,242.6897,2.9205,3.5374,1.1812,125.3599
2018/4/19,3.3816,0,-0.1229,0,2.39,-1.1785,-2.7937,0.2705,3.4175,9.9303,0.1629,4.7424,0.7832,6.3559,1.6722,,0.4334,,0.6562,1.0119,1.1893,0.6013,3.1789,19.2088,0.6832,0.6191,0.0865,1.1752,2914358123,3175233284,4467273872,5327477879,2611654512,6035408300,8139588721,16098201600,3006720000,6142785000,3282415054,1.04789E+11,,6142785000,40.4334,46.9358,21.8761,74.4631,475.1279,42.9006,33.2665,28.1582,108.7806,145.1219,53.0513,41.4062,33.2587,72.5418,2.8136,5.1419,1.9218,3.5258,3.1645,4.4661,3.5301,2.8787,6.6158,5.0863,3.4918,7.4673,1.7745,2.5425,1.1219,1.2875,6.5008,3.2856,4.8455,0.8283,2.6741,1.4609,12.223,266.7896,2.9252,3.7051,1.1907,133.3595
2018/4/20,-2.0561,0,-2.46,0,-4.5093,0.4259,-2.2861,-4.7212,-2.7299,-9.9842,-1.897,-0.205,-1.3906,-6.3745,0.723,,0.5704,,1.5621,0.8022,0.7912,1.6418,1.9512,14.391,0.9145,0.4638,0.0159,0.6619,2854436741,3175233284,4357377835,5327477879,2493887598,6061112764,7953510599,15338169600,2924640000,5529480000,3220147018,1.04575E+11,,5529480000,39.602,46.9358,21.3379,74.4631,453.703,43.0833,32.506,26.8287,105.811,130.6328,52.0449,41.3214,32.8301,67.9879,2.7557,5.1419,1.8745,3.5258,3.0218,4.4851,3.4494,2.7428,6.4352,4.5785,3.4255,7.452,1.7517,2.3829,1.0988,1.2875,6.3409,3.2856,4.627,0.8319,2.613,1.3919,11.8893,240.1529,2.8697,3.6975,1.1754,124.9877
2018/4/23,-3.1489,0,-1.261,0,-0.0556,-3.3927,-3.2754,-2.8315,1.7725,-6.8662,-0.5525,-0.6348,-2.8204,0.4255,0.4787,,0.6196,,0.6172,1.156,1.1107,1.6057,1.7566,9.1316,0.4643,0.3248,0.2585,0.2358,2764554668,3175233284,4302429817,5327477879,2492502105,5855477047,7693001228,14903865600,2976480000,5149815000,3202356150,1.03911E+11,,5149815000,38.355,46.9358,21.0688,74.4631,453.451,41.6216,31.4413,26.0691,107.6866,121.6632,51.7574,41.0591,31.9736,68.4259,2.6689,5.1419,1.8508,3.5258,3.0201,4.333,3.3364,2.6652,6.5492,4.2641,3.4066,7.4047,1.706,2.3982,1.0642,1.2875,6.2609,3.2856,4.6244,0.8036,2.5274,1.3525,12.1001,223.6635,2.8539,3.6741,1.1447,125.793
2018/4/24,1.0837,0,2.0434,0,1.7232,2.2827,5.6669,2.914,-0.5806,4.9149,0.1111,0.7704,1.5792,2.3305,0.3758,,0.5005,,0.6147,0.818,1.059,0.9998,1.9173,9.657,0.706,0.5105,0.0724,0.3544,2794515359,3175233284,4390346646,5327477879,2535452391,5989140263,8128955686,15338169600,2959200000,5402925000,3205914324,1.04711E+11,,5402925000,38.7707,46.9358,21.4994,74.4631,461.2648,42.5717,33.223,26.8287,107.0614,127.6429,51.8149,41.3754,32.579,70.2372,2.6979,5.1419,1.8887,3.5258,3.0722,4.4319,3.5255,2.7428,6.5112,4.4737,3.4104,7.4617,1.7383,2.4617,1.0758,1.2875,6.3888,3.2856,4.7041,0.822,2.6706,1.3919,12.0298,234.6564,2.857,3.7024,1.1664,129.1228
2018/4/25,1.5595,0,0.7509,0,-0.5464,-1.6309,0.9156,0.1416,-0.7299,2.3423,-1.0544,0.4848,-0.1681,0.207,0.5518,,0.3899,,0.6387,0.9081,0.8478,0.5744,1.0024,10.9267,1.0235,0.2685,0.0235,0.2746,2838094546,3175233284,4423315457,5327477879,2521597460,5891463298,8203386935,15359884800,2937600000,5529480000,3172111675,1.05219E+11,,5529480000,39.3753,46.9358,21.6608,74.4631,458.7442,41.8774,33.5272,26.8667,106.2799,130.6328,51.2686,41.576,32.4404,70.2012,2.7399,5.1419,1.9028,3.5258,3.0554,4.3596,3.5578,2.7467,6.4637,4.5785,3.3744,7.4979,1.7309,2.4605,1.0925,1.2875,6.4368,3.2856,4.6784,0.8086,2.6951,1.3939,11.942,240.1529,2.8269,3.7203,1.1614,129.0566
2018/4/26,-3.071,0,-1.9876,0,-0.6044,-2.356,-0.7129,-4.0057,1.1765,-7.0423,-0.2243,-2.1711,-0.0421,-1.6529,0.3141,,0.3837,,0.5927,1.0802,0.7147,0.7985,2.2936,8.5583,0.4103,0.4102,0.0094,0.1753,2750936172,3175233284,4335398628,5327477879,2506357036,5752659189,8144905239,14744620800,2972160000,5140080000,3164995328,1.02935E+11,,5140080000,38.1661,46.9358,21.2303,74.4631,455.9716,40.8908,33.2882,25.7905,107.5303,121.4333,51.1536,40.6733,32.5384,69.2784,2.6558,5.1419,1.865,3.5258,3.0369,4.2569,3.5324,2.6367,6.5397,4.2561,3.3669,7.3351,1.7361,2.4281,1.059,1.2875,6.3089,3.2856,4.6502,0.7895,2.6759,1.338,12.0825,223.2407,2.8206,3.6395,1.165,127.3601
2018/4/27,1.3861,0,1.6477,0,4.5882,-1.1618,1.6971,2.5528,-1.7442,10.0379,0.0562,-1.2329,0,3.3613,0.2127,,0.4004,,0.9262,1.1876,0.7504,1.1313,2.3534,14.5265,0.3883,0.6102,0.0183,0.5254,2789067960,3175233284,4406831052,5327477879,2621352964,5685827581,8283134701,15121017600,2920320000,5656035000,3166774415,1.01665E+11,,5656035000,38.6951,46.9358,21.5801,74.4631,476.8923,40.4157,33.8531,26.4489,105.6547,133.6226,51.1823,40.1718,32.5949,71.7315,2.6926,5.1419,1.8958,3.5258,3.1763,4.2074,3.5924,2.704,6.4257,4.6833,3.3688,7.2447,1.7391,2.5141,1.0737,1.2875,6.4128,3.2856,4.8635,0.7804,2.7213,1.3722,11.8718,245.6493,2.8222,3.5947,1.167,131.8699
2018/5/2,-3.2227,0,-1.6209,0,3.7526,1.8083,0,-0.0957,-2.6627,-1.8933,-0.0562,8.1237,0.1684,-1.626,0.5202,,0.4451,,0.9156,0.9199,0.7495,0.6328,1.5227,12.1356,0.3,1.2478,0.048,0.2899,2699185887,3175233284,4335398628,5327477879,2719722975,5788645439,8283134701,15106540800,2842560000,5548950000,3164995328,1.09924E+11,,5548950000,37.4481,46.9358,21.2303,74.4631,494.7884,41.1466,33.8531,26.4236,102.8415,131.0927,51.1536,43.4353,32.7925,70.8735,2.6058,5.1419,1.865,3.5258,3.2955,4.2835,3.5924,2.7014,6.2546,4.5946,3.3669,7.8332,1.7497,2.484,1.0391,1.2875,6.3089,3.2856,5.046,0.7945,2.7213,1.3709,11.5557,240.9985,2.8206,3.8867,1.174,130.2926
2018/5/3,-1.0091,0,0.507,0,0.866,0.1776,-0.8344,-0.9104,0.6079,0.3509,0.5621,3.4991,0.7987,0.6198,0.5038,,0.3755,,0.6536,0.7868,0.9032,0.9189,0.8639,9.8573,0.4467,1.1633,0.0268,0.2315,2671948896,3175233284,4357377835,5327477879,2743276358,5798927225,8214019970,14969011200,2859840000,5568420000,3182786196,1.13771E+11,,5568420000,37.0702,46.9358,21.3379,74.4631,499.0733,41.2197,33.5707,26.183,103.4666,131.5527,51.4411,44.9551,33.0866,71.3823,2.5795,5.1419,1.8745,3.5258,3.324,4.2911,3.5624,2.6768,6.2926,4.6108,3.3858,8.1073,1.7654,2.5019,1.0286,1.2875,6.3409,3.2856,5.0897,0.7959,2.6986,1.3584,11.6259,241.8441,2.8364,4.0227,1.1846,131.2278
2018/5/4,-1.1213,0,-0.7566,0,0.2525,0,-2.2654,0.677,0.4532,-5.4196,-1.0061,-0.3947,-0.0834,-1.4374,0.3434,,0.2673,,0.7601,,0.7234,0.7636,0.4205,6.7625,0.48,0.6602,0.0782,0.1205,2641988205,3175233284,4324409024,5327477879,2750203823,5798927225,8027941848,15070348800,2872800000,5266635000,3150762634,1.13322E+11,,5266635000,36.6545,46.9358,21.1765,74.4631,500.3336,41.2197,32.8102,26.3603,103.9355,124.4231,50.9235,44.7777,32.9495,70.1233,2.5506,5.1419,1.8603,3.5258,3.3324,4.2911,3.4817,2.6949,6.3211,4.3609,3.3517,8.0753,1.758,2.4577,1.0171,1.2875,6.2929,3.2856,5.1026,0.7959,2.6374,1.3676,11.6786,228.7372,2.8079,4.0068,1.1797,128.9134
2018/5/7,0.3093,0,1.2706,0,0.7053,0,9.1391,1.9693,1.203,1.1091,0.5082,0.9821,1.419,0.4167,0.3734,,0.4572,,1.2569,,3.386,1.0847,1.2013,4.7518,0.642,0.957,0.019,0.144,2650159302,3175233284,4379357043,5327477879,2769600727,5798927225,8761621301,15367123200,2907360000,5325045000,3166774415,1.14435E+11,,5325045000,36.7679,46.9358,21.4455,74.4631,503.8624,41.2197,35.8087,26.8794,105.1859,125.803,51.1823,45.2174,33.4502,70.4853,2.5585,5.1419,1.8839,3.5258,3.3559,4.2911,3.7999,2.748,6.3971,4.4092,3.3688,8.1546,1.7848,2.4704,1.0202,1.2875,6.3728,3.2856,5.1386,0.7959,2.8785,1.3945,11.8191,231.274,2.8222,4.0462,1.1976,129.5789
2018/5/8,2.6721,0,0.3764,0,0.2001,0,0.3034,1.837,-0.7429,4.2048,1.0674,0.6654,0.4938,1.6598,0.4063,,0.4077,,0.4983,,2.1378,1.168,0.541,8.6473,0.8624,0.4473,0.0523,0.1968,2720975481,3175233284,4395841448,5327477879,2775142699,5798927225,8788203890,15649420800,2885760000,5548950000,3200577063,1.15196E+11,,5548950000,37.7504,46.9358,21.5263,74.4631,504.8707,41.2197,35.9174,27.3732,104.4044,131.0927,51.7286,45.5183,33.663,71.7566,2.6269,5.1419,1.891,3.5258,3.3626,4.2911,3.8114,2.7985,6.3496,4.5946,3.4047,8.2089,1.7961,2.515,1.0475,1.2875,6.3968,3.2856,5.1488,0.7959,2.8872,1.4202,11.7313,240.9985,2.8523,4.0731,1.2052,131.9161
2018/5/9,-0.9009,0,-0.25,0,1.0484,0,1.4519,-0.5088,0,-3.5088,-0.5559,1.5593,0.2457,-0.2041,0.2035,,0.3668,,0.3996,,2.3075,0.8508,0.672,8.1341,0.2785,0.4203,0.05,0.3321,2696462188,3175233284,4384851844,5327477879,2804238055,5798927225,8915800317,15569798400,2885760000,5354250000,3182786196,1.16992E+11,,5354250000,37.4103,46.9358,21.4725,74.4631,510.1639,41.2197,36.4389,27.2339,104.4044,126.493,51.4411,46.2281,33.777,71.6765,2.6032,5.1419,1.8863,3.5258,3.3979,4.2911,3.8667,2.7842,6.3496,4.4334,3.3858,8.3369,1.8022,2.5122,1.038,1.2875,6.3808,3.2856,5.2028,0.7959,2.9291,1.4129,11.7313,232.5424,2.8364,4.1366,1.2093,131.7688
2018/5/10,10,0,2.6316,0,1.2352,0,-0.2385,0.6044,-0.8982,2.3636,-0.1118,2.9539,-0.531,2.045,1.5687,,0.7584,,0.3856,,1.1972,0.6401,0.8773,7.613,0.4195,0.6703,0.0044,0.3296,2966108407,3175233284,4500242682,5327477879,2838875382,5798927225,8894534246,15663897600,2859840000,5480805000,3179228022,1.20448E+11,,5480805000,41.1513,46.9358,22.0375,74.4631,516.4653,41.2197,36.3519,27.3985,103.4666,129.4828,51.3836,47.5936,33.6161,73.1825,2.8635,5.1419,1.9359,3.5258,3.4398,4.2911,3.8575,2.8011,6.2926,4.5382,3.382,8.5831,1.7936,2.565,1.1418,1.2875,6.5488,3.2856,5.2671,0.7959,2.9222,1.4215,11.6259,238.0388,2.8333,4.2588,1.2035,134.5373
2018/5/11,-3.1221,0,-1.5873,0,0.244,0,-2.0983,0.4621,-0.1511,-6.0391,-0.1679,-1.1023,0.4107,-1.6032,2.6133,,0.4897,,0.4236,,0.9731,0.7506,1.0311,7.2436,0.6662,0.3533,0.0362,0.1855,2873502635,3175233284,4428810259,5327477879,2845802848,5798927225,8681873535,15736281600,2855520000,5149815000,3173890762,1.19121E+11,,5149815000,39.8665,46.9358,21.6877,74.4631,517.7256,41.2197,35.4828,27.5251,103.3103,121.6632,51.2973,47.069,33.625,71.7337,2.7741,5.1419,1.9052,3.5258,3.4482,4.2911,3.7653,2.814,6.2831,4.2641,3.3763,8.4885,1.7941,2.5142,1.1062,1.2875,6.4448,3.2856,5.2799,0.7959,2.8523,1.428,11.6083,223.6635,2.8285,4.2118,1.2039,131.8739
2018/5/14,-2.4645,0,-0.6203,0,-1.8987,0,0.2449,-0.368,3.3283,-8.3176,-9.9776,2.3767,-0.3681,-4.4807,0.9988,,0.3296,,1.2233,,1.0115,0.4576,1.5008,6.0079,2.9673,0.8859,0.0424,0.5217,2802686456,3175233284,4401336250,5327477879,2791768617,5798927225,8703139606,15678374400,2950560000,4721475000,2857213321,1.21952E+11,,4721475000,38.884,46.9358,21.5532,74.4631,507.8953,41.2197,35.5697,27.4238,106.7488,111.5438,46.1791,48.1877,33.4068,68.3265,2.7058,5.1419,1.8934,3.5258,3.3828,4.2911,3.7745,2.8037,6.4922,3.9095,3.0395,8.6903,1.7824,2.3948,1.0789,1.2875,6.4048,3.2856,5.1797,0.7959,2.8593,1.4228,11.9947,205.0601,2.5463,4.3119,1.196,125.6101
2018/5/15,1.069,0,0.3745,0,-0.9429,0,2.5657,0.3232,1.0249,2.0619,-3.2379,0.7685,-0.4105,1.0661,0.7829,,0.3529,,0.5536,,1.3147,0.5029,1.6865,2.7994,2.7271,0.3624,0.0089,0.1636,2832647147,3175233284,4417820655,5327477879,2765444248,5798927225,8926433353,15729043200,2980800000,4818825000,2764700810,1.22889E+11,,4818825000,39.2997,46.9358,21.6339,74.4631,503.1063,41.2197,36.4823,27.5124,107.8429,113.8437,44.6839,48.558,33.3437,69.2086,2.7347,5.1419,1.9005,3.5258,3.3509,4.2911,3.8714,2.8127,6.5587,3.9901,2.941,8.7571,1.7791,2.4257,1.0904,1.2875,6.4288,3.2856,5.1308,0.7959,2.9326,1.4274,12.1176,209.2881,2.4638,4.3451,1.1938,127.2318
2018/5/16,1.25,0,2.1144,0,-1.3026,0,2.1441,1.2425,-0.5797,2.6263,-1.4801,-1.3664,-0.371,1.6878,0.9544,,1.0134,,0.6139,,2.2682,1.0971,0.8638,4.3177,1.8764,0.4012,0.0142,0.1705,2868055237,3175233284,4511232286,5327477879,2729421427,5798927225,9117827993,15924480000,2963520000,4945380000,2723781814,1.2121E+11,,4945380000,39.791,46.9358,22.0913,74.4631,496.5528,41.2197,37.2645,27.8543,107.2177,116.8335,44.0225,47.8945,33.3555,70.6638,2.7689,5.1419,1.9407,3.5258,3.3072,4.2911,3.9544,2.8477,6.5207,4.0949,2.8975,8.6374,1.7797,2.4767,1.1041,1.2875,6.5647,3.2856,5.064,0.7959,2.9955,1.4451,12.0474,214.7846,2.4274,4.2857,1.1942,129.907
2018/5/17,1.8044,0,0.9744,0,-0.1015,0,-0.8746,-1.2727,2.4781,-2.9528,0.5879,-1.7075,-0.1241,-2.6971,1.4657,,1.0113,,0.6358,,1.7112,0.4864,1.6059,3.7142,0.7514,0.4879,0.0261,0.1242,2919805521,3175233284,4555190700,5327477879,2726650440,5798927225,9038080226,15721804800,3036960000,4799355000,2739793595,1.1914E+11,,4799355000,40.5089,46.9358,22.3066,74.4631,496.0487,41.2197,36.9386,27.4998,109.8747,113.3837,44.2813,47.0767,33.2796,68.6867,2.8188,5.1419,1.9596,3.5258,3.3039,4.2911,3.9198,2.8114,6.6823,3.974,2.9145,8.4899,1.7757,2.4074,1.124,1.2875,6.6287,3.2856,5.0589,0.7959,2.9693,1.4267,12.3459,208.4425,2.4416,4.2125,1.1915,126.2724
2018/5/18,-1.306,0,-0.1206,0,0.1016,0,0.9412,-0.4604,0.8535,2.4341,-0.0649,0.9341,-0.29,0.8529,0.706,,0.4414,,0.5395,,0.9994,0.4341,1.5125,3.549,0.7313,0.3156,0.0336,0.0804,2881673732,3175233284,4549695899,5327477879,2729421427,5798927225,9123144510,15649420800,3062880000,4916175000,2738014508,1.20253E+11,,4916175000,39.9799,46.9358,22.2797,74.4631,496.5528,41.2197,37.2863,27.3732,110.8125,116.1436,44.2526,47.5165,33.2269,69.3639,2.782,5.1419,1.9572,3.5258,3.3072,4.2911,3.9567,2.7985,6.7393,4.0707,2.9127,8.5692,1.7728,2.4311,1.1093,1.2875,6.6207,3.2856,5.064,0.7959,2.9973,1.4202,12.4513,213.5162,2.4401,4.2519,1.1896,127.5174
2018/5/21,-0.2836,0,1.087,0,1.269,0,-0.9324,0,-1.1283,5.1485,0.5198,1.1203,0.2493,2.7484,0.8414,,0.4367,,1.5186,,1.3601,0.5849,2.0624,5.9277,0.8458,0.3334,0.1455,0.3153,2873502635,3175233284,4599149115,5327477879,2764058754,5798927225,9038080226,15649420800,3028320000,5169285000,2752247202,1.216E+11,,5169285000,39.8665,46.9358,22.5219,74.4631,502.8542,41.2197,36.9386,27.3732,109.5621,122.1232,44.4826,48.0488,33.3562,71.3698,2.7741,5.1419,1.9785,3.5258,3.3492,4.2911,3.9198,2.7985,6.6633,4.2803,2.9278,8.6652,1.7797,2.5014,1.1062,1.2875,6.6927,3.2856,5.1283,0.7959,2.9693,1.4202,12.3108,224.5091,2.4527,4.2995,1.1942,131.2049
2018/5/22,-0.3791,0,-0.5974,0,1.0526,0,-0.0588,-2.5902,-2.1398,-2.6365,-0.2586,0.4496,-0.3315,-0.4115,0.8576,,0.3827,,0.65,,0.7777,1.597,2.6609,3.8812,0.7839,0.1594,0.0244,0.0892,2862607838,3175233284,4571675106,5327477879,2793154110,5798927225,9032763708,15244070400,2963520000,5032995000,2745130855,1.22147E+11,,5032995000,39.7154,46.9358,22.3873,74.4631,508.1474,41.2197,36.9169,26.6642,107.2177,118.9034,44.3676,48.2648,33.218,71.0171,2.7636,5.1419,1.9667,3.5258,3.3844,4.2911,3.9175,2.726,6.5207,4.1674,2.9202,8.7042,1.7724,2.4891,1.102,1.2875,6.6527,3.2856,5.1823,0.7959,2.9676,1.3834,12.0474,218.5898,2.4464,4.3188,1.1893,130.5565
2018/5/23,-1.2369,0,-1.4423,0,0,0,1.5303,-0.095,2.9155,1.354,-3.3052,-1.007,0.2079,0.8264,0.5801,,0.3402,,0.5926,,1.1836,0.9758,2.2611,5.6426,1.6226,0.3996,0.0112,0.2173,2827199749,3175233284,4505737484,5327477879,2793154110,5798927225,9170993171,15229593600,3049920000,5101140000,2654397431,1.20917E+11,,5101140000,39.2241,46.9358,22.0644,74.4631,508.1474,41.2197,37.4818,26.6388,110.3436,120.5133,42.9011,47.7788,33.2735,71.5748,2.7294,5.1419,1.9383,3.5258,3.3844,4.2911,3.9774,2.7234,6.7108,4.2238,2.8237,8.6165,1.7753,2.5086,1.0884,1.2875,6.5567,3.2856,5.1823,0.7959,3.013,1.3821,12.3986,221.5495,2.3655,4.2754,1.1913,131.5819
2018/5/24,2.0231,0,0.2439,0,-0.8433,0,0,-0.0951,-0.8499,9.9237,-0.067,0.872,-0.1245,3.4836,0.6117,,0.3475,,0.4804,,0.8233,0.5137,2.0379,11.9145,1.0749,0.3894,0.017,0.9432,2884397432,3175233284,4516727088,5327477879,2769600727,5798927225,9170993171,15215116800,3024000000,5607360000,2652618344,1.21971E+11,,5607360000,40.0177,46.9358,22.1182,74.4631,503.8624,41.2197,37.4818,26.6135,109.4058,132.4727,42.8724,48.1954,33.2545,74.1182,2.7846,5.1419,1.943,3.5258,3.3559,4.2911,3.9774,2.7208,6.6538,4.643,2.8218,8.6917,1.7743,2.5978,1.1104,1.2875,6.5727,3.2856,5.1386,0.7959,3.013,1.3807,12.2933,243.5353,2.364,4.3126,1.1906,136.2575
