ÈÕÆÚ,000407.SZ,000421.SZ,000593.SZ,000669.SZ,002259.SZ,002267.SZ,002700.SZ,002911.SZ,600333.SH,600617.SH,600635.SH,600681.SH,600856.SH,600903.SH,600917.SH,601139.SH,603080.SH,603393.SH,603689.SH,603706.SH,900913.SH,000407.SZ,000421.SZ,000593.SZ,000669.SZ,002259.SZ,002267.SZ,002700.SZ,002911.SZ,600333.SH,600617.SH,600635.SH,600681.SH,600856.SH,600903.SH,600917.SH,601139.SH,603080.SH,603393.SH,603689.SH,603706.SH,900913.SH,000407.SZ,000421.SZ,000593.SZ,000669.SZ,002259.SZ,002267.SZ,002700.SZ,002911.SZ,600333.SH,600617.SH,600635.SH,600681.SH,600856.SH,600903.SH,600917.SH,601139.SH,603080.SH,603393.SH,603689.SH,603706.SH,900913.SH,000407.SZ,000421.SZ,000593.SZ,000669.SZ,002259.SZ,002267.SZ,002700.SZ,002911.SZ,600333.SH,600617.SH,600635.SH,600681.SH,600856.SH,600903.SH,600917.SH,601139.SH,603080.SH,603393.SH,603689.SH,603706.SH,900913.SH,000407.SZ,000421.SZ,000593.SZ,000669.SZ,002259.SZ,002267.SZ,002700.SZ,002911.SZ,600333.SH,600617.SH,600635.SH,600681.SH,600856.SH,600903.SH,600917.SH,601139.SH,603080.SH,603393.SH,603689.SH,603706.SH,900913.SH,000407.SZ,000421.SZ,000593.SZ,000669.SZ,002259.SZ,002267.SZ,002700.SZ,002911.SZ,600333.SH,600617.SH,600635.SH,600681.SH,600856.SH,600903.SH,600917.SH,601139.SH,603080.SH,603393.SH,603689.SH,603706.SH,900913.SH
2019/4/26,-0.2088,-1.354,0.141,-9.8901,-5.1181,-1.2195,-9.3519,-8.7219,-3.1579,-4.376,-3.9941,-3.1938,-4.6296,-1.6558,1.0191,-1.6611,-2.4728,-2.3155,-2.7341,-1.0183,0.5172,2.8293,0.6045,1.4571,6.3801,3.3354,0.5998,4.2042,1.8064,2.0114,1.3915,2.7922,0.8162,2.5106,1.1642,0.5449,0.252,2.4207,1.6337,2.9621,4.8653,0.3221,3679203963,2920499363,1986525770,4394783519,1744152222,9007811105,3065551315,4509440000,2923501340,5751994630,15697957971,12078348291,5534898875,8844124621,12339080000,16899700355,1720274200,3671799879,1964825184,972000000,5751994630,41.0297,20.3939,-13.7167,-2.814,-10.1788,22.2862,59.2846,25.5535,-48.0256,139.9096,40.0455,12.6008,-7.0276,92.7995,35.4907,16.5214,30.3129,18.3592,22.3633,41.4146,93.0517,1.852,1.1435,2.7611,1.7665,1.2136,1.5961,4.0672,3.5772,1.6106,1.6949,2.5686,2.8292,1.4221,6.867,3.1385,1.852,2.7198,2.7131,1.9526,3.5101,1.1272,0.8997,0.8325,4.0355,1.0078,1.8882,1.0009,10.037,1.8161,2.1434,0.5745,3.781,2.6684,1.6436,4.4191,1.9366,1.3368,7.1727,3.7642,1.2171,9.27,0.3821
2019/4/29,-9.6234,-0.5882,-8.7324,-10.061,-3.3195,-0.6173,-8.5802,-3.9663,-2.5362,-5.5932,-7.2419,-1.1377,-7.2816,-4.5918,-3.1526,-1.8581,-5.1217,0.5731,-0.937,-7.3663,-0.8576,3.8709,0.8328,2.9928,2.9065,2.1111,0.5678,3.2813,1.0654,1.2694,1.1008,2.8086,0.4263,3.057,1.6198,0.4734,0.1966,2.8764,1.6094,2.211,6.5957,0.414,3783213346,2903319955,1813054506,3952625421,1686255053,8952207332,2802521376,4330580000,2849354567,5430272896,14561125884,11940938185,5131872258,8438016858,11950080000,16585685652,1632166850,3692841713,1946415408,900400000,5430272896,37.0813,20.2739,-12.5189,-2.5309,-9.8409,22.1486,54.1979,24.5399,-46.8076,132.0842,37.1454,12.4574,-6.5159,88.5383,34.3718,16.2144,28.7603,18.4644,22.1537,38.3639,92.2578,1.6738,1.1368,2.52,1.5888,1.1733,1.5862,3.7182,3.4353,1.5698,1.6001,2.3826,2.797,1.3185,6.5517,3.0395,1.8175,2.5805,2.7287,1.9343,3.2516,1.1176,0.8131,0.8276,3.6831,0.9064,1.8255,0.9948,9.1758,1.7441,2.089,0.5424,3.5072,2.638,1.5239,4.2162,1.8755,1.3119,6.8053,3.7857,1.2057,8.5871,0.3788
2019/4/30,0.2315,0.9862,1.3889,-5.9322,0,0.4969,0,0.5632,2.4164,1.0772,6.8106,0.1151,5.7592,1.0695,0.651,1.2048,1.2827,1.5281,1.0318,2.088,0.8651,2.1362,0.631,1.2819,4.9986,,0.4023,1.5204,0.6091,0.849,0.5446,3.2768,0.3446,2.5444,0.8421,0.3496,0.1164,1.912,0.9533,1.4676,3.3576,0.2628,3791970784,2931952302,1838235818,3718147642,1686255053,8996690350,2802521376,4354970000,2918205142,5488767757,15552830470,11954679196,5427425110,8528263027,12027880000,16785513190,1653103250,3749272083,1966498800,919200000,5488767757,37.1671,20.4739,-12.6928,-2.3807,-9.8409,22.2587,54.1979,24.6781,-47.9386,133.507,39.6752,12.4718,-6.8911,89.4853,34.5956,16.4097,29.1293,18.7465,22.3823,39.1649,93.0227,1.6776,1.148,2.555,1.4945,1.1733,1.5941,3.7182,3.4547,1.6077,1.6173,2.5449,2.8002,1.3945,6.6218,3.0593,1.8394,2.6136,2.7704,1.9543,3.3195,1.1269,0.815,0.8358,3.7343,0.8526,1.8255,0.9997,9.1758,1.7539,2.1395,0.5482,3.7461,2.6411,1.6117,4.2613,1.8877,1.3277,6.8926,3.8436,1.2182,8.7664,0.382
2019/5/6,-8.3141,-7.8125,-6.6971,-9.9099,-5.1502,-4.0791,-8.8268,-5.4138,-6.7151,-7.9929,-6.2208,-6.8966,-9.1584,-9.5238,-8.2794,-6.4626,-8.4433,-4.4133,-6.8936,-10.0087,-5.6604,2.3234,0.9109,2.1045,3.6431,2.2254,0.8257,1.9542,0.8724,1.2649,0.8966,3.3962,0.6639,2.4212,1.7355,0.7049,0.3919,2.6949,1.8414,2.7984,6.9064,0.6573,3476703005,2702893528,1715127179,3349682560,1599409299,8629705453,2555147981,4119200000,2722245813,5050056302,14585313800,11130218562,4930358949,7716047501,11032040000,15700735127,1513527250,3583806759,1830935904,827200000,5050056302,34.077,18.8744,-11.8428,-2.1448,-9.3341,21.3507,49.414,23.3421,-44.7195,122.8359,37.2071,11.6116,-6.26,80.9629,31.7313,15.3492,26.6698,17.9192,20.8394,35.245,87.8329,1.5382,1.0583,2.3838,1.3464,1.1129,1.5291,3.39,3.2677,1.4998,1.4881,2.3866,2.6071,1.2667,5.9911,2.806,1.7206,2.3929,2.6481,1.8195,2.9872,1.064,0.7472,0.7705,3.4842,0.7681,1.7315,0.9589,8.3658,1.659,1.9958,0.5044,3.513,2.4589,1.4641,3.8555,1.7314,1.2419,6.3106,3.674,1.1342,7.889,0.3607
2019/5/7,1.7632,0.4237,1.1419,0.8,0.4525,0.9021,1.4706,1.7763,1.3619,0.9653,2.4876,2.0988,1.3624,1.1696,-0.141,1.0909,2.2478,-1.6547,1.2797,1.2573,0.3636,1.7015,0.4593,1.4466,3.007,1.4912,0.4686,1.0121,0.5717,0.6602,0.4174,2.4628,0.4941,1.5367,0.9795,0.3969,0.1879,2.3676,1.7309,2.014,4.2956,0.115,3538005073,2714346467,1734712644,3376480020,1606646445,8707550734,2592723686,4192370000,2759319200,5098802019,14948132552,11363815741,4997530052,7806293670,11016480000,15872015874,1547548900,3524507048,1854366528,837600000,5098802019,34.6778,18.9543,-11.978,-2.1619,-9.3763,21.5433,50.1406,23.7567,-45.3285,124.0216,38.1327,11.8553,-6.3453,81.9098,31.6865,15.5167,27.2693,17.6227,21.106,35.6881,88.5057,1.5653,1.0628,2.4111,1.3572,1.1179,1.5429,3.4399,3.3257,1.5202,1.5024,2.446,2.6618,1.284,6.0612,2.8021,1.7393,2.4467,2.6043,1.8428,3.0248,1.0722,0.7604,0.7738,3.524,0.7743,1.7393,0.9676,8.4889,1.6884,2.023,0.5093,3.6004,2.5105,1.484,3.9006,1.729,1.2555,6.4525,3.6132,1.1487,7.9882,0.3634
2019/5/8,0.495,-0.6329,0.4839,-0.7937,2.7027,-0.6386,-1.2077,0.3232,0,0.3824,-0.6472,-0.1209,-1.6129,-0.5202,-0.8475,-0.1799,1.4092,-2.7408,0,0,-2.8986,1.8633,0.2792,1.2817,2.5348,1.7236,0.3307,0.9588,0.4335,0.6908,0.3971,2.2572,0.3307,1.336,0.9685,0.2976,0.1287,2.6214,1.6607,1.526,4.4903,0.3393,3555519950,2697167059,1743106415,3349682560,1650069322,8651946962,2561410598,4205920000,2759319200,5118300306,14851380885,11350074731,4916924729,7765682894,10923120000,15843469083,1569357650,3427905905,1854366528,837600000,5118300306,34.8495,18.8344,-12.036,-2.1448,-9.6298,21.4058,49.5351,23.8335,-45.3285,124.4959,37.8858,11.841,-6.243,81.4837,31.418,15.4888,27.6536,17.1397,21.106,35.6881,85.9175,1.573,1.0561,2.4227,1.3464,1.1481,1.533,3.3984,3.3365,1.5202,1.5082,2.4301,2.6586,1.2633,6.0297,2.7783,1.7362,2.4812,2.5329,1.8428,3.0248,1.0408,0.7642,0.7689,3.541,0.7681,1.7863,0.9614,8.3864,1.6939,2.023,0.5112,3.5771,2.5075,1.4601,3.8803,1.7143,1.2532,6.5434,3.5141,1.1487,7.9882,0.3528
2019/5/9,-1.7241,-0.2123,-2.0867,-1.2,0,0,-0.2445,0.3222,0,-0.7619,-1.9544,-0.9685,-2.7322,-0.4067,-0.5698,-0.1802,0.1668,1.0045,-0.1805,-0.7163,0,1.1471,0.25,1.3655,1.8433,1.0817,0.2727,0.7433,0.2717,0.4079,0.2084,1.5412,0.3606,1.1624,0.7482,0.2049,0.1439,1.7958,1.1413,1.0702,4.2812,0.0825,3494217882,2691440590,1706733408,3309486369,1650069322,8651946962,2555147981,4219470000,2759319200,5079303732,14561125884,11240146646,4782582523,7734096735,10860880000,15814922292,1571974700,3462337995,1851019296,831600000,5079303732,34.2487,18.7944,-11.7848,-2.1191,-9.6298,21.4058,49.414,23.9103,-45.3285,123.5473,37.1454,11.7263,-6.0724,81.1523,31.239,15.4609,27.6997,17.3118,21.0679,35.4325,86.0052,1.5459,1.0538,2.3722,1.3303,1.1481,1.533,3.39,3.3472,1.5202,1.4967,2.3826,2.6329,1.2288,6.0051,2.7625,1.7331,2.4854,2.5584,1.8395,3.0031,1.0419,0.751,0.7672,3.4671,0.7589,1.7863,0.9614,8.3658,1.6993,2.023,0.5073,3.5072,2.4832,1.4202,3.8645,1.7046,1.251,6.5543,3.5494,1.1466,7.931,0.3532
2019/5/10,4.2607,1.9149,2.459,3.6437,1.3158,1.671,3.3088,3.7251,2.3033,3.071,3.9867,1.1002,1.9663,2.1004,2.149,1.9856,2.9967,3.4807,1.9892,2.405,2.6119,2.0391,0.5007,1.8154,3.0895,1.153,0.4803,1.5109,0.76,0.8188,0.5637,2.9767,0.6647,1.4945,1.4165,0.3716,0.204,2.4644,2.2949,1.8837,5.5547,0.1587,3643094333,2742978814,1748702263,3430074941,1671780761,8796516770,2639693318,4376650000,2822873577,5235290027,15141635886,11363815741,4876622067,7896539840,11094280000,16128936994,1619081600,3582850312,1887838848,851600000,5235290027,35.7079,19.1543,-12.0746,-2.1963,-9.7565,21.7635,51.049,24.801,-46.3726,127.3415,38.6263,11.8553,-6.1918,82.8567,31.9103,15.7678,28.5298,17.9144,21.487,36.2846,88.5737,1.6118,1.074,2.4305,1.3787,1.1633,1.5586,3.5022,3.4719,1.5552,1.5426,2.4776,2.6618,1.2529,6.1313,2.8218,1.7675,2.5598,2.6474,1.8761,3.0753,1.073,0.783,0.7819,3.5524,0.7866,1.8098,0.9775,8.6427,1.7626,2.0696,0.5229,3.647,2.5105,1.4481,3.9456,1.7412,1.2758,6.7507,3.673,1.1694,8.1217,0.3637
2019/5/13,0.2404,-0.2088,3.52,2.5391,-5.1948,2.0228,2.9656,1.1146,2.2514,0.3724,-0.7987,-1.8138,-3.0303,10,1.683,-0.177,3.0711,-0.6674,0.1773,4.838,-0.5455,3.0278,0.3823,2.4247,4.112,1.6908,0.5772,2.1053,0.9062,1.548,0.4528,1.9269,0.3523,1.8176,1.3611,0.4844,0.2298,3.8594,1.8472,2.1878,9.7278,0.0594,3651851771,2737252345,1810256582,3517166688,1584935007,8974448841,2717976038,4425430000,2886427954,5254788314,15020696302,11157700583,4728845641,8686193824,11281000000,16100390203,1668805550,3558939138,1891186080,892800000,5254788314,35.7937,19.1143,-12.4996,-2.252,-9.2496,22.2037,52.5629,25.0774,-47.4166,127.8157,38.3178,11.6403,-6.0042,91.1424,32.4474,15.7399,29.406,17.7948,21.5251,38.0401,88.1451,1.6157,1.0718,2.5161,1.4137,1.1028,1.5902,3.6061,3.5106,1.5902,1.5484,2.4578,2.6136,1.215,6.7444,2.8693,1.7644,2.6384,2.6297,1.8794,3.2241,1.0678,0.7849,0.7803,3.6775,0.8065,1.7158,0.9972,8.899,1.7823,2.1162,0.5248,3.6179,2.465,1.4042,4.3402,1.7705,1.2735,6.9581,3.6485,1.1715,8.5147,0.3619
2019/5/14,-2.1583,-1.046,-2.0093,-2.0952,-4.5662,-1.7348,-1.7281,-3.6742,-1.6514,-2.0408,0.6441,-0.4926,-1.9886,-2.5455,-1.7931,-2.1277,-2.4569,-2.1768,-1.6814,-2.2401,0,1.5205,0.2647,1.8011,2.1282,1.5773,0.3029,1.1943,0.6612,0.732,0.3601,2.9971,0.3236,2.6519,3.7036,0.2747,0.186,2.7391,1.8548,1.3794,5.2236,0.0715,3573034826,2708619998,1773883575,3443473672,1512563545,8818758279,2671006406,4262830000,2838762171,5147547736,15117447969,11102736541,4634806097,8465090708,11078720000,15757828709,1627805100,3481466934,1859387376,872800000,5147547736,35.0212,18.9143,-12.2485,-2.2048,-8.8273,21.8185,51.6545,24.156,-46.6336,125.2073,38.5646,11.583,-5.8848,88.8224,31.8656,15.405,28.6835,17.4075,21.1632,37.1879,88.6782,1.5808,1.0605,2.4655,1.3841,1.0525,1.5626,3.5438,3.3816,1.5639,1.5168,2.4737,2.6007,1.1908,6.5727,2.8179,1.7268,2.5736,2.5725,1.8478,3.1519,1.0743,0.7679,0.7721,3.6036,0.7896,1.6375,0.9799,8.7452,1.7168,2.0812,0.5141,3.6412,2.4528,1.3763,4.2297,1.7388,1.2465,6.7871,3.569,1.1518,8.3239,0.3641
2019/5/15,1.2255,1.4799,1.1041,1.5564,4.7847,1.1349,2.5791,0.89,1.1194,2.2727,2.4,0.495,2.6087,0.4264,1.264,1.2681,1.179,2.2253,1.2601,1.2374,-0.1828,1.6929,0.361,1.4478,2.2837,1.4491,0.4051,1.6636,0.4151,0.5807,0.3752,3.0813,0.5149,1.5957,2.003,0.2562,0.224,2.0864,2.0618,1.3988,4.8383,0.0998,3616822018,2748705283,1793469040,3497068593,1584935007,8918845069,2739895200,4300770000,2870539359,5264537458,15480266720,11157700583,4755714082,8501189176,11218760000,15957656247,1646996800,3558939138,1882818000,883600000,5264537458,35.4504,19.1943,-12.3837,-2.2392,-9.2496,22.0661,52.9868,24.371,-47.1556,128.0529,39.4901,11.6403,-6.0383,89.2012,32.2684,15.5991,29.0217,17.7948,21.4299,37.6481,88.8838,1.6002,1.0762,2.4927,1.4057,1.1028,1.5803,3.6352,3.4117,1.5815,1.5513,2.533,2.6136,1.2219,6.6008,2.8535,1.7486,2.604,2.6297,1.8711,3.1909,1.0768,0.7774,0.7836,3.6433,0.8019,1.7158,0.9911,8.9707,1.7321,2.1045,0.5258,3.7286,2.465,1.4122,4.2478,1.7607,1.2622,6.8671,3.6485,1.1663,8.4269,0.365
2019/5/16,1.4528,0.8333,0.78,1.341,5.0228,1.3716,1.9429,0,2.214,0,0.4687,-0.4926,0.565,-0.4246,0.2774,0,0.4767,-0.1612,0.1778,0.1811,0,1.4677,0.3888,1.4863,2.9509,1.7844,0.6017,1.8583,0.4337,1.0225,0.3279,2.1618,0.3675,2.286,1.395,0.2344,0.1864,2.0503,1.2529,1.0793,3.9243,0.1131,3669366648,2771611161,1807458659,3543964148,1664543615,9041173368,2793127450,4300770000,2934093736,5264537458,15552830470,11102736541,4782582523,8465090708,11249880000,15957656247,1654847950,3553200456,1886165232,885200000,5264537458,35.9654,19.3542,-12.4803,-2.2692,-9.7142,22.3688,54.0162,24.371,-48.1996,128.0529,39.6752,11.583,-6.0724,88.8224,32.3579,15.5991,29.16,17.7662,21.468,37.7163,88.9343,1.6234,1.0852,2.5122,1.4245,1.1582,1.602,3.7058,3.4117,1.6165,1.5513,2.5449,2.6007,1.2288,6.5727,2.8614,1.7486,2.6164,2.6255,1.8744,3.1967,1.0774,0.7886,0.7901,3.6718,0.8127,1.802,1.0047,9.145,1.7321,2.1511,0.5258,3.7461,2.4528,1.4202,4.2297,1.7656,1.2622,6.8999,3.6426,1.1684,8.4422,0.3652
2019/5/17,-4.0573,-2.686,-5.2632,-8.6957,-1.3043,-4.059,-4.148,-4.4739,-3.7906,-4.2593,-4.1991,-1.8564,-5.618,-5.0107,-3.8728,-1.7889,-4.1645,-2.1265,-2.8394,-5.6033,-1.6484,1.9512,0.6698,1.8858,3.9909,2.0908,0.6039,1.4711,0.5419,0.7798,0.5131,2.4337,0.4674,2.26,1.801,0.3171,0.2524,2.3241,1.4334,1.5062,5.5084,0.1021,3520490197,2697167059,1712329255,3235793353,1642832176,8674188471,2677269024,4108360000,2822873577,5040307158,14899756718,10896621382,4513898112,8040933711,10814200000,15672188336,1585932300,3477641147,1832609520,835600000,5040307158,34.5062,18.8344,-11.8234,-2.0719,-9.5875,21.4608,51.7756,23.2807,-46.3726,122.5988,38.0092,11.3679,-5.7312,84.3718,31.1047,15.3201,27.9456,17.3884,20.8584,35.6029,87.6861,1.5575,1.0561,2.38,1.3006,1.1431,1.537,3.5521,3.2591,1.5552,1.4852,2.438,2.5524,1.1597,6.2434,2.7506,1.7173,2.5074,2.5697,1.8212,3.0176,1.0622,0.7566,0.7689,3.4785,0.742,1.7785,0.9639,8.7657,1.6546,2.0696,0.5034,3.5888,2.4073,1.3404,4.0178,1.6973,1.2396,6.6125,3.5651,1.1352,7.9691,0.3601
2019/5/20,1.2438,-0.4246,-0.817,-2.0704,0.4405,0.3846,-1.7544,-1.4512,0.1876,-1.354,-1.2987,-3.1526,-2.381,-1.4029,1.5827,-0.3643,1.8152,-1.3751,-0.274,1.484,0.3724,1.4035,0.2499,1.3156,2.7692,1.046,0.3713,0.9243,0.4589,0.4577,0.3378,1.8308,0.3638,1.3665,0.9206,0.2243,0.1587,1.6559,1.1885,1.2503,3.6792,0.0631,3564277388,2685714120,1698339637,3168799702,1650069322,8707550734,2630299392,4048740000,2828169775,4972063154,14706253384,10553096118,4406424347,7928125999,10985360000,15615094754,1614719850,3429818799,1827588672,848000000,4972063154,34.9354,18.7544,-11.7268,-2.029,-9.6298,21.5433,50.8673,22.9428,-46.4596,120.9388,37.5156,11.0096,-5.5948,83.1882,31.597,15.2642,28.4529,17.1492,20.8013,36.1313,88.1775,1.5769,1.0516,2.3605,1.2737,1.1481,1.5429,3.4898,3.2118,1.5581,1.4651,2.4064,2.4719,1.1321,6.1558,2.7941,1.711,2.5529,2.5343,1.8162,3.0623,1.0682,0.7661,0.7656,3.4501,0.7266,1.7863,0.9676,8.6119,1.6306,2.0735,0.4966,3.5422,2.3314,1.3085,3.9614,1.7241,1.2351,6.7325,3.5161,1.1321,8.0874,0.3621
2019/5/21,1.2285,1.0661,2.4712,4.0169,0,1.0217,1.5476,1.3387,1.4981,1.3725,3.6184,1.4323,3.0488,2.1059,0.7082,1.0969,1.5127,3.1233,1.5568,1.6038,1.4842,1.0826,0.2826,1.105,2.4192,0.6627,0.3481,1.0116,0.355,0.63,0.1967,2.4085,0.1895,1.2215,0.9336,0.1987,0.1602,1.8713,1.3749,0.9838,3.4803,0.0878,3608064580,2714346467,1740308492,3296087639,1650069322,8796516770,2671006406,4102940000,2870539359,5040307158,15238387553,10704247234,4540766553,8095081413,11063160000,15786375500,1639145650,3536940858,1856040144,861600000,5040307158,35.3645,18.9543,-12.0166,-2.1105,-9.6298,21.7635,51.6545,23.25,-47.1556,122.5988,38.8731,11.1672,-5.7654,84.94,31.8208,15.4317,28.8833,17.6849,21.1251,36.7107,89.4889,1.5963,1.0628,2.4188,1.3249,1.1481,1.5586,3.5438,3.2548,1.5815,1.4852,2.4934,2.5073,1.1666,6.2854,2.8139,1.7298,2.5916,2.6135,1.8445,3.1114,1.0841,0.7755,0.7738,3.5354,0.7558,1.7863,0.9775,8.7452,1.6524,2.1045,0.5034,3.6703,2.3648,1.3484,4.0449,1.7363,1.2486,6.8344,3.6259,1.1497,8.2171,0.3675
2019/5/22,-1.9417,-0.6329,-0.9646,-0.4065,-1.3158,-0.7585,-0.8206,-0.9908,-1.6605,-0.7737,-2.381,-1.4121,-2.6627,-0.8919,-1.4065,-0.3617,-2.7674,-0.7572,-0.4509,-2.6462,-0.5484,0.9847,0.2804,0.9322,2.0495,0.9858,0.2585,0.9083,0.3148,0.6152,0.2089,1.5787,0.2522,1.2524,0.7587,0.1706,0.2059,1.7571,0.9167,0.8938,3.1611,0.0456,3538005073,2697167059,1723520950,3282688909,1628357884,8729792243,2649087245,4062290000,2822873577,5001310585,14875568801,10553096118,4419858568,8022884477,10907560000,15729281918,1593783450,3510160343,1847672064,838800000,5001310585,34.6778,18.8344,-11.9007,-2.1019,-9.5031,21.5984,51.2306,23.0196,-46.3726,121.6502,37.9475,11.0096,-5.6118,84.1824,31.3733,15.3759,28.084,17.551,21.0298,35.7393,89.0007,1.5653,1.0561,2.3955,1.3195,1.133,1.5468,3.5147,3.2225,1.5552,1.4737,2.4341,2.4719,1.1356,6.2294,2.7744,1.7236,2.5198,2.5937,1.8362,3.0291,1.0782,0.7604,0.7689,3.5013,0.7528,1.7628,0.9701,8.6734,1.636,2.0696,0.4995,3.5829,2.3314,1.3125,4.0088,1.7119,1.2441,6.6453,3.5985,1.1445,7.9997,0.3655
2019/5/23,-3.4653,0.4246,-1.1364,-2.0408,-4.8889,-1.4013,-3.3097,0.1334,-1.5009,-1.3645,2.2764,-0.3906,-3.0395,-0.3937,-0.7133,-1.2704,-2.0252,-2.5068,0.6341,-2.6228,-1.6544,1.6119,0.3002,0.9723,1.9211,0.9171,0.2732,1.0108,0.307,0.5865,0.1595,3.2929,0.2881,1.5242,0.7528,0.1521,0.193,1.4538,1.0246,1.8549,3.0857,0.0631,3415400937,2708619998,1703935485,3215695258,1548749276,8607463944,2561410598,4067710000,2780503992,4933066581,15214199636,10511873086,4285516362,7991298318,10829760000,15529454380,1561506500,3422167223,1859387376,816800000,4933066581,33.4761,18.9143,-11.7655,-2.059,-9.0385,21.2957,49.5351,23.0503,-45.6765,119.9903,38.8114,10.9666,-5.4413,83.851,31.1495,15.1805,27.5152,17.111,21.1632,34.8019,87.5308,1.511,1.0605,2.3683,1.2926,1.0776,1.5251,3.3984,3.2268,1.5318,1.4536,2.4895,2.4623,1.1011,6.2048,2.7546,1.7017,2.4688,2.5287,1.8478,2.9497,1.0604,0.7341,0.7721,3.4615,0.7374,1.6766,0.9565,8.3864,1.6382,2.0385,0.4927,3.6645,2.3223,1.2726,3.993,1.6997,1.2283,6.5107,3.5082,1.1518,7.7898,0.3594
2019/5/24,-1.0256,-0.8457,1.3136,3.3333,-1.4019,-0.1292,1.467,1.1992,1.1429,-0.7905,-2.2258,-1.0458,-1.2539,2.9927,0.8621,0.7353,1.7877,0.8385,0.5401,2.1058,-2.4299,0.768,0.1783,1.3053,2.2622,0.7347,0.3262,1.0145,0.3439,0.8989,0.2187,1.5631,0.2328,1.0672,1.8754,0.1845,0.1217,1.8158,0.8313,1.2404,4.1871,0.2728,3380371184,2685714120,1726318874,3322885100,1527037838,8596343190,2598986304,4116490000,2812281180,4894070007,14875568801,10401945001,4231779480,8230450668,10923120000,15643641545,1589421700,3450860632,1869429072,834000000,4894070007,33.1328,18.7544,-11.92,-2.1276,-8.9117,21.2682,50.2617,23.3267,-46.1985,119.0418,37.9475,10.8519,-5.373,86.3604,31.418,15.2922,28.0071,17.2545,21.2775,35.5347,85.4026,1.4955,1.0516,2.3994,1.3357,1.0625,1.5232,3.4482,3.2655,1.5494,1.4421,2.4341,2.4365,1.0873,6.3905,2.7783,1.7142,2.5129,2.5499,1.8578,3.0118,1.0346,0.7265,0.7656,3.5069,0.762,1.6531,0.9552,8.5094,1.6579,2.0618,0.4888,3.5829,2.298,1.2566,4.1125,1.7143,1.2373,6.6271,3.5377,1.158,7.9539,0.3507
2019/5/27,2.3316,1.4925,2.107,1.0081,2.8436,2.0699,1.6867,1.2508,1.3183,2.3904,2.1138,1.1889,1.9048,1.4254,1.2821,1.4599,1.2075,3.6585,0.9848,1.9185,1.5326,0.7568,0.2743,1.6028,2.5075,0.7599,0.397,0.9079,0.3432,0.8556,0.2066,1.5606,0.2955,1.2996,1.5409,0.1918,0.1319,1.8568,1.8836,1.3078,4.381,0.1131,3459188129,2725799406,1762691881,3356381925,1570460715,8774275261,2642824627,4167980000,2849354567,5011059728,15190011719,10525614097,4312384803,8347770688,11063160000,15872015874,1608613400,3577111630,1887838848,850000000,5011059728,33.9053,19.0343,-12.1712,-2.1491,-9.1652,21.7084,51.1095,23.6185,-46.8076,121.8874,38.7497,10.9809,-5.4754,87.5914,31.8208,15.5154,28.3453,17.8857,21.487,36.2165,86.6247,1.5304,1.0673,2.45,1.3491,1.0928,1.5547,3.5064,3.3064,1.5698,1.4766,2.4855,2.4655,1.108,6.4816,2.8139,1.7392,2.5433,2.6432,1.8761,3.0696,1.0494,0.7435,0.777,3.5808,0.7697,1.7001,0.975,8.6529,1.6786,2.089,0.5005,3.6587,2.3253,1.2806,4.1711,1.7363,1.2554,6.7071,3.6671,1.1694,8.1065,0.3557
2019/5/28,0,-0.2101,0.7937,-1.3972,0.4608,-0.507,0,-0.8453,-0.7435,0,10.0318,-0.6527,0.3115,-0.2703,-0.4219,-0.7194,-0.7592,1.3369,-0.8865,-0.4706,-0.7547,0.7724,0.3006,1.4864,1.8626,0.5638,0.368,1.2351,0.368,0.6754,0.2503,3.9563,0.249,1.638,1.5411,0.1988,0.131,2.0127,2.4386,1.3009,4.3673,0.0434,3459188129,2720072937,1776681499,3309486369,1577697861,8729792243,2642824627,4132750000,2828169775,5011059728,16713850474,10456909044,4325819024,8325209146,11016480000,15757828709,1596400500,3624933978,1871102688,846000000,5011059728,33.9053,18.9943,-12.2678,-2.1191,-9.2074,21.5984,51.1095,23.4189,-46.4596,121.8874,42.637,10.9092,-5.4924,87.3547,31.6865,15.4038,28.1301,18.1248,21.2965,36.046,86.0321,1.5304,1.065,2.4694,1.3303,1.0978,1.5468,3.5064,3.2784,1.5581,1.4766,2.7349,2.4494,1.1114,6.4641,2.8021,1.7267,2.524,2.6785,1.8595,3.0551,1.0422,0.7435,0.7754,3.6092,0.7589,1.708,0.9701,8.6529,1.6644,2.0735,0.5005,4.0257,2.3102,1.2846,4.1598,1.729,1.2463,6.6562,3.7161,1.1591,8.0683,0.3533
