ÈÕÆÚ,000544.SZ,000598.SZ,000605.SZ,000685.SZ,300388.SZ,300664.SZ,300692.SZ,600008.SH,600168.SH,600187.SH,600283.SH,600461.SH,600874.SH,601158.SH,601199.SH,601368.SH,603797.SH,603817.SH,603903.SH,000544.SZ,000598.SZ,000605.SZ,000685.SZ,300388.SZ,300664.SZ,300692.SZ,600008.SH,600168.SH,600187.SH,600283.SH,600461.SH,600874.SH,601158.SH,601199.SH,601368.SH,603797.SH,603817.SH,603903.SH,000544.SZ,000598.SZ,000605.SZ,000685.SZ,300388.SZ,300664.SZ,300692.SZ,600008.SH,600168.SH,600187.SH,600283.SH,600461.SH,600874.SH,601158.SH,601199.SH,601368.SH,603797.SH,603817.SH,603903.SH,000544.SZ,000598.SZ,000605.SZ,000685.SZ,300388.SZ,300664.SZ,300692.SZ,600008.SH,600168.SH,600187.SH,600283.SH,600461.SH,600874.SH,601158.SH,601199.SH,601368.SH,603797.SH,603817.SH,603903.SH,000544.SZ,000598.SZ,000605.SZ,000685.SZ,300388.SZ,300664.SZ,300692.SZ,600008.SH,600168.SH,600187.SH,600283.SH,600461.SH,600874.SH,601158.SH,601199.SH,601368.SH,603797.SH,603817.SH,603903.SH,000544.SZ,000598.SZ,000605.SZ,000685.SZ,300388.SZ,300664.SZ,300692.SZ,600008.SH,600168.SH,600187.SH,600283.SH,600461.SH,600874.SH,601158.SH,601199.SH,601368.SH,603797.SH,603817.SH,603903.SH
2014/9/25,-1.0638,0.703,0,-1.2772,-1.6822,,,-1.2755,-1.2963,-1.3514,-1.3752,-0.7583,-0.1144,3.8772,-1.2486,,,,,2.1342,7.27,,0.8227,8.9543,,,0.9489,1.5842,3.8882,1.9256,1.4722,1.6806,0.7576,1.2325,,,,,3257768970,9915834952,1526298849,8603347723,812249200,,,17028000000,4702659000,9563451178,2864713200,3455100000,9491504194,30864000000,4068120000,,,,,54.526,22.9519,-276.9208,16.8166,56.2726,,,28.3203,27.832,66.9881,152.2134,34.7002,44.1992,16.4415,27.9388,,,,,3.9215,2.527,9.9157,1.5643,6.7719,,,2.7946,1.965,3.8073,3.1188,1.9792,3.1333,2.369,2.2101,,,,,6.6435,7.0805,47.1041,11.7951,5.0899,,,4.0249,7.3072,16.2257,3.9043,2.9092,7.1204,7.7168,6.9474,,,,
2014/9/26,1.3234,-0.349,0,1.1416,0.5703,,,-0.9044,-1.97,-1.3699,-0.1992,-1.1461,-0.4582,-1.0886,-1.3793,,,,,1.6829,4.5061,,0.6931,5.2312,,,1.2529,1.8434,2.3553,1.4321,1.6705,0.8497,0.3606,1.1639,,,,,3300882538,9881224708,1526298849,8705687555,816881800,,,16874000000,4610017500,9432444997,2859006600,3415500000,9448015057,30528000000,4012008000,,,,,55.2476,22.8717,-276.9208,17.0085,56.5936,,,28.0641,27.2837,66.0704,151.9102,34.3025,43.9967,16.2625,27.5535,,,,,3.9733,2.5182,9.9157,1.5821,6.8106,,,2.7694,1.9263,3.7551,3.1126,1.9565,3.119,2.3432,2.1796,,,,,6.7314,7.0558,47.1041,11.9298,5.1189,,,3.9885,7.1633,16.0034,3.8965,2.8758,7.0878,7.6328,6.8516,,,,
2014/9/29,0.6531,-1.2259,0,3.687,1.2692,,,0.3911,0.3828,0.6173,1.7964,2.4155,1.1507,0,5.711,,,,,2.0392,7.5619,,1.2738,8.3428,,,0.9451,1.1595,1.7885,2.7689,1.8563,1.0663,0.2644,2.3617,,,,,3322439322,9760088853,1526298849,9026664749,827250000,,,16940000000,4627663500,9490669967,2910366000,3498000000,9556737900,30528000000,4241132000,,,,,55.6084,22.5914,-276.9208,17.6356,57.3119,,,28.1739,27.3881,66.4783,154.6391,35.131,44.503,16.2625,29.127,,,,,3.9993,2.4873,9.9157,1.6405,6.897,,,2.7802,1.9337,3.7783,3.1685,2.0038,3.1549,2.3432,2.3041,,,,,6.7754,6.9693,47.1041,12.3696,5.1839,,,4.0041,7.1907,16.1022,3.9665,2.9453,7.1693,7.6328,7.2429,,,,
2014/9/30,-0.4866,0.5319,0,0.3628,0.0267,,,0,-0.3813,0.9202,-0.098,0.1887,0.5688,-0.9434,0.1654,,,,,1.399,4.7249,,0.8649,6.7697,,,0.6752,1.1073,1.761,1.6604,1.6286,1.4307,0.3323,1.3936,,,,,3306271734,9812004219,1526298849,9059417524,827470600,,,16940000000,4610017500,9578007420,2907512700,3504600000,9611099321,30240000000,4248146000,,,,,55.3378,22.7115,-276.9208,17.6996,57.3271,,,28.1739,27.2837,67.09,154.4875,35.1973,44.7561,16.1091,29.1752,,,,,3.9798,2.5006,9.9157,1.6464,6.8988,,,2.7802,1.9263,3.8131,3.1654,2.0075,3.1728,2.3211,2.3079,,,,,6.7424,7.0063,47.1041,12.4145,5.1852,,,4.0041,7.1633,16.2504,3.9626,2.9508,7.2101,7.5608,7.2549,,,,
2014/10/8,0,1.5873,0,2.0246,2.3727,,,1.039,-0.5742,2.8875,2.3553,0.3766,1.2443,0.9524,0.1651,,,,,,5.4269,,0.7657,11.2433,,,0.7254,2.2375,3.5437,2.4947,1.3534,1.5957,0.312,1.0171,,,,,3306271734,9967750318,1526298849,9242833063,847104000,,,17116000000,4583548500,9854576024,2975991900,3517800000,9730694449,30528000000,4255160000,,,,,55.3378,23.072,-276.9208,18.058,58.6873,,,28.4666,27.127,69.0273,158.126,35.3299,45.313,16.2625,29.2234,,,,,3.9798,2.5403,9.9157,1.6798,7.0625,,,2.8091,1.9153,3.9232,3.24,2.0151,3.2123,2.3432,2.3117,,,,,6.7424,7.1175,47.1041,12.6659,5.3083,,,4.0457,7.1221,16.7196,4.0559,2.9619,7.2998,7.6328,7.2669,,,,
2014/10/9,0,2.7778,0,-1.63,2.1615,,,2.9563,1.8287,3.5451,0.5753,0.7505,1.2291,0,0.1648,,,,,,10.3322,,0.8389,18.7927,,,2.1129,1.8872,5.2754,3.0959,2.0859,2.9106,0.4045,1.3663,,,,,3306271734,10244632271,1526298849,9092170298,865413800,,,17622000000,4667367000,10203925838,2993111700,3544200000,9850289576,30528000000,4262174000,,,,,55.3378,23.7129,-276.9208,17.7636,59.9559,,,29.3082,27.6231,71.4743,159.0357,35.595,45.8699,16.2625,29.2715,,,,,3.9798,2.6108,9.9157,1.6524,7.2152,,,2.8921,1.9503,4.0622,3.2586,2.0302,3.2518,2.3432,2.3155,,,,,6.7424,7.3153,47.1041,12.4594,5.423,,,4.1653,7.2524,17.3124,4.0792,2.9842,7.3896,7.6328,7.2788,,,,
2014/10/10,0,-1.8581,0,-2.7378,-1.9628,,,-1.2484,1.3233,-1.2839,-1.3346,1.2104,0.4415,-1.8868,-0.7131,,,,,,5.9651,,1.0061,10.9523,,,1.0863,1.8191,3.2049,2.1363,2.0495,2.2005,0.4827,0.9134,,,,,3306271734,10054275928,1526298849,8843249210,848427600,,,17402000000,4729128000,10072919658,2953165500,3587100000,9893778713,29952000000,4231780000,,,,,55.3378,23.2723,-276.9208,17.2773,58.779,,,28.9423,27.9886,70.5567,156.9132,36.0259,46.0725,15.9556,29.0628,,,,,3.9798,2.5623,9.9157,1.6071,7.0736,,,2.856,1.9761,4.0101,3.2151,2.0548,3.2661,2.299,2.299,,,,,6.7424,7.1793,47.1041,12.1183,5.3166,,,4.1133,7.3483,17.0901,4.0248,3.0203,7.4222,7.4888,7.2269,,,,
2014/10/13,0,1.8933,0,1.4815,-1.7681,,,-1.6435,-1.959,-1.7341,0.8696,-2.2079,-1.2088,-1.6026,-0.9945,,,,,,6.4192,,0.6687,8.8372,,,0.8862,1.3994,3.0015,2.1188,1.7604,1.2371,0.2592,1.0342,,,,,3306271734,10244632271,1526298849,8974260309,833426800,,,17116000000,4636486500,9898244750,2978845200,3507900000,9774183586,29472000000,4189696000,,,,,55.3378,23.7129,-276.9208,17.5333,57.7398,,,28.4666,27.4403,69.3331,158.2776,35.2305,45.5155,15.6999,28.7738,,,,,3.9798,2.6108,9.9157,1.6309,6.9485,,,2.8091,1.9374,3.9405,3.2431,2.0094,3.2267,2.2622,2.2761,,,,,6.7424,7.3153,47.1041,12.2978,5.2226,,,4.0457,7.2044,16.7937,4.0598,2.9536,7.3325,7.3688,7.1551,,,,
2014/10/14,0,-1.1824,0,-0.8029,-0.2912,,,-1.5424,-2.569,-0.5882,-0.3831,-1.8815,-1.2236,0.6515,0.558,,,,,,3.919,,0.5995,7.5147,,,0.9566,1.1827,1.708,2.011,1.5442,1.1322,0.2409,0.6484,,,,,3306271734,10123496417,1526298849,8902204204,831000200,,,16852000000,4517376000,9840019781,2967432000,3441900000,9654588458,29664000000,4213076000,,,,,55.3378,23.4325,-276.9208,17.3925,57.5717,,,28.0276,26.7354,68.9253,157.6712,34.5676,44.9586,15.8022,28.9343,,,,,3.9798,2.5799,9.9157,1.6179,6.9283,,,2.7657,1.8876,3.9174,3.2307,1.9716,3.1872,2.2769,2.2888,,,,,6.7424,7.2288,47.1041,12.1991,5.2074,,,3.9833,7.0193,16.6949,4.0442,2.898,7.2427,7.4168,7.195,,,,
2014/10/15,0,-0.8547,0,0.3679,1.0353,,,0.9138,-0.3906,1.1834,-0.8654,0.5753,0.5631,-0.8091,-0.111,,,,,,3.8042,,0.9474,11.218,,,0.5673,1.5825,1.8517,1.4931,1.3339,1.2493,0.2679,0.58,,,,,3306271734,10036970806,1526298849,8934956979,839603600,,,17006000000,4499730000,9956469720,2941752300,3461700000,9708949880,29424000000,4208400000,,,,,55.3378,23.2322,-276.9208,17.4565,58.1677,,,28.2837,26.631,69.741,156.3068,34.7665,45.2118,15.6744,28.9022,,,,,3.9798,2.5579,9.9157,1.6238,7,,,2.791,1.8803,3.9637,3.2027,1.983,3.2051,2.2585,2.2863,,,,,6.7424,7.167,47.1041,12.244,5.2613,,,4.0197,6.9919,16.8925,4.0092,2.9147,7.2835,7.3568,7.187,,,,
2014/10/16,0,-1.2069,0,-1.9062,-0.9459,,,-1.5524,7.9412,-2.7778,0.388,0.0953,0,-0.8157,-1.6111,,,,,,4.1556,,0.5123,9.2115,,,0.8112,3.5973,1.7865,2.5285,2.4096,1.8199,0.2664,1.0291,,,,,3306271734,9915834952,1526298849,8764642550,831662000,,,16742000000,4857061500,9679901116,2953165500,3465000000,9708949880,29184000000,4140598000,,,,,55.3378,22.9519,-276.9208,17.1237,57.6175,,,27.8446,28.7458,67.8037,156.9132,34.7996,45.2118,15.5465,28.4366,,,,,3.9798,2.527,9.9157,1.5929,6.9338,,,2.7477,2.0296,3.8536,3.2151,1.9849,3.2051,2.2401,2.2495,,,,,6.7424,7.0805,47.1041,12.0106,5.2115,,,3.9573,7.5471,16.4233,4.0248,2.9175,7.2835,7.2968,7.0712,,,,
2014/10/17,0,-2.4433,0,-1.3453,1.6446,,,-3.0223,9.9909,-4.2105,-0.9662,-0.381,-3.5834,-2.1382,-1.5246,,,,,,4.176,,1.0883,13.5067,,,0.8898,6.746,2.9087,2.1897,1.3621,1.4755,0.3083,0.8826,,,,,3306271734,9673563243,1526298849,8646732560,845339200,,,16236000000,5342326500,9272326332,2924632500,3451800000,9361036782,28560000000,4077472000,,,,,55.3378,22.3911,-276.9208,16.8934,58.5651,,,27.003,31.6178,64.9488,155.3971,34.6671,43.5916,15.2141,28.0031,,,,,3.9798,2.4653,9.9157,1.5714,7.0478,,,2.6646,2.2323,3.6914,3.1841,1.9773,3.0903,2.1922,2.2152,,,,,6.7424,6.9075,47.1041,11.849,5.2972,,,3.8377,8.3012,15.7318,3.9859,2.9064,7.0225,7.1408,6.9634,,,,
2014/10/20,0,0.8945,0,3.7121,0.4697,,,2.0325,-5.9455,5.0235,0,-0.6692,1.0453,0.8403,2.2936,,,,,,2.344,,1.0707,9.8838,,,0.6868,7.6407,2.3526,1.0602,1.638,0.6975,0.2381,0.6183,,,,,3306271734,9760088853,1526298849,8967709754,849310000,,,16566000000,5024698500,9738126085,2924632500,3428700000,9458887341,28800000000,4170992000,,,,,55.3378,22.5914,-276.9208,17.5205,58.8402,,,27.5519,29.7379,68.2116,155.3971,34.4351,44.0473,15.342,28.6453,,,,,3.9798,2.4873,9.9157,1.6298,7.0809,,,2.7188,2.0996,3.8768,3.1841,1.9641,3.1226,2.2106,2.266,,,,,6.7424,6.9693,47.1041,12.2888,5.3221,,,3.9157,7.8076,16.5221,3.9859,2.8869,7.0959,7.2008,7.1231,,,,
2014/10/21,0,-1.9504,0,-1.8262,3.6104,,,-1.4608,-6.7603,1.0463,0,-1.4437,-1.4943,-2,-1.1211,,,,,,2.5727,,0.6157,18.8353,,,0.3547,6.0117,3.072,1.6139,1.0953,0.7456,0.2737,0.5853,,,,,3306271734,9569732510,1526298849,8803945880,879973400,,,16324000000,4685013000,9840019781,2924632500,3379200000,9317547645,28224000000,4124232000,,,,,55.3378,22.1507,-276.9208,17.2005,60.9645,,,27.1494,27.7275,68.9253,155.3971,33.9379,43.3891,15.0351,28.3242,,,,,3.9798,2.4388,9.9157,1.6,7.3366,,,2.6791,1.9577,3.9174,3.1841,1.9357,3.0759,2.1664,2.2406,,,,,6.7424,6.8333,47.1041,12.0644,5.5142,,,3.8585,7.2798,16.6949,3.9859,2.8452,6.9899,7.0567,7.0433,,,,
2014/10/22,0,0.3617,-1.9699,-1.8601,-3.6099,,,-1.6173,-0.0942,-1.1834,-1.6585,-2.3437,-1.2835,-0.5102,-0.6803,,,,,,3.5511,3.5838,0.8072,14.0531,,,0.5761,3.4096,2.2194,1.0247,2.0133,0.643,0.1563,0.7522,,,,,3306271734,9604342754,1496232707,8640182005,848207000,,,16060000000,4680601500,9723569843,2876126400,3300000000,9197952518,28080000000,4096176000,,,,,55.3378,22.2309,-271.4658,16.8806,58.7638,,,26.7103,27.7014,68.1096,152.8198,33.1425,42.8322,14.9584,28.1315,,,,,3.9798,2.4476,9.7204,1.5702,7.0717,,,2.6358,1.9558,3.871,3.1313,1.8903,3.0364,2.1553,2.2253,,,,,6.7424,6.8581,46.1762,11.84,5.3152,,,3.7961,7.2729,16.4974,3.9198,2.7786,6.9002,7.0207,6.9953,,,,
2014/10/23,0,-2.7027,-3.0733,-2.3503,-0.7542,,,-0.9589,-3.4873,-2.5449,-2.877,-2.9,-1.0638,-2.2222,-0.742,,,,,,3.0357,2.3039,1.3116,11.3729,,,0.5211,1.9351,1.7807,1.6098,1.868,0.6749,0.2295,0.9844,,,,,3306271734,9344765923,1450249196,8437114801,841809600,,,15906000000,4517376000,9476113724,2793380700,3204300000,9100101959,27456000000,4065782000,,,,,55.3378,21.63,-263.1229,16.4838,58.3206,,,26.4542,26.7354,66.3763,148.4232,32.1814,42.3765,14.626,27.9228,,,,,3.9798,2.3815,9.4216,1.5333,7.0184,,,2.6105,1.8876,3.7725,3.0412,1.8355,3.0041,2.1074,2.2088,,,,,6.7424,6.6727,44.757,11.5617,5.2751,,,3.7597,7.0193,16.0775,3.807,2.698,6.8268,6.8647,6.9434,,,,
2014/10/24,0,0.7407,0.9146,6.8323,1.9392,,,-0.4149,-1.4648,1.3825,0.4086,0.4119,0.5974,0.1748,-4.3128,,,,,,1.5202,0.954,1.9945,16.9715,,,0.3558,3.1111,1.218,0.9399,1.6215,0.4644,0.2246,1.9192,,,,,3306271734,9413986412,1463513670,9013563639,858134000,,,15840000000,4451203500,9607119905,2804793900,3217500000,9154463381,27504000000,3890432000,,,,,55.3378,21.7902,-265.5295,17.61,59.4515,,,26.3444,26.3438,67.2939,149.0296,32.3139,42.6297,14.6516,26.7185,,,,,3.9798,2.3991,9.5078,1.6381,7.1545,,,2.5997,1.86,3.8246,3.0536,1.8431,3.0221,2.1111,2.1135,,,,,6.7424,6.7221,45.1664,12.3517,5.3774,,,3.7441,6.9165,16.2998,3.8226,2.7091,6.8676,6.8767,6.644,,,,
2014/10/27,0,1.2868,2.1148,-2.689,1.7995,,,2.2222,-3.9643,2.5758,0.4069,0.2051,1.7815,0.6981,0.6611,,,,,,1.9336,1.8429,1.4243,13.0903,,,0.493,3.1953,2.0053,0.6821,1.001,0.9098,0.1803,0.9583,,,,,3306271734,9535122266,1494464110,8771193105,873576000,,,16192000000,4274743500,9854576024,2816207100,3224100000,9317547645,27696000000,3916150000,,,,,55.3378,22.0706,-271.145,17.1365,60.5213,,,26.9299,25.2994,69.0273,149.636,32.3802,43.3891,14.7539,26.8951,,,,,3.9798,2.43,9.7089,1.594,7.2832,,,2.6574,1.7862,3.9232,3.066,1.8469,3.0759,2.1259,2.1275,,,,,6.7424,6.8086,46.1216,12.0195,5.4741,,,3.8273,6.6423,16.7196,3.8381,2.7147,6.9899,6.9247,6.6879,,,,
2014/10/28,0,1.9964,1.6568,7.5429,3.7626,,,1.9022,2.6832,1.9202,2.6342,2.4565,1.4002,1.7331,1.6119,,,,,,2.9514,1.693,2.0599,19.1159,,,0.5924,2.7378,2.5201,1.2408,1.8294,1.0892,0.2616,0.8222,,,,,3306271734,9725478609,1519224462,9432799157,906445400,,,16500000000,4389442500,10043807173,2890392900,3303300000,9448015057,28176000000,3979276000,,,,,55.3378,22.5112,-275.6373,18.4291,62.7985,,,27.4421,25.9783,70.3528,153.5778,33.1756,43.9967,15.0096,27.3287,,,,,3.9798,2.4785,9.8697,1.7143,7.5573,,,2.708,1.8342,3.9985,3.1468,1.8922,3.119,2.1627,2.1618,,,,,6.7424,6.9446,46.8857,12.9262,5.6801,,,3.9001,6.8205,17.0407,3.9392,2.7813,7.0878,7.0447,6.7957,,,,
2014/10/29,0,0,2.6193,-3.125,-0.3164,,,0.5333,1.7085,-0.4348,1.6782,1.0989,1.1507,0.8518,1.3514,,,,,,4.0607,3.1446,6.8459,20.0707,,,0.7971,3.3497,1.8855,1.6014,1.6981,1.6473,0.3498,0.7641,,,,,3306271734,9725478609,1559017885,9138024183,903577600,,,16588000000,4464438000,10000138446,2938899000,3339600000,9556737900,28416000000,4033050000,,,,,55.3378,22.5112,-282.8571,17.8532,62.5998,,,27.5885,26.4221,70.0469,156.1551,33.5402,44.503,15.1374,27.698,,,,,3.9798,2.4785,10.1283,1.6607,7.5334,,,2.7224,1.8655,3.9811,3.1996,1.913,3.1549,2.1811,2.191,,,,,6.7424,6.9446,48.1138,12.5222,5.6621,,,3.9209,6.9371,16.9666,4.0054,2.8119,7.1693,7.1048,6.8875,,,,
2014/10/30,0,0.1779,0.0567,0.6452,-0.3418,,,-0.7958,0.2964,1.8923,-0.5825,0.8893,-1.2514,1.0135,-0.4058,,,,,,3.6365,1.9573,2.7397,11.7365,,,0.7185,2.5215,3.4873,0.9852,1.8,1.0241,0.3626,0.7027,,,,,3306271734,9742783731,1559902184,9196979178,900489200,,,16456000000,4477672500,10189369596,2921779200,3369300000,9437142772,28704000000,4016684000,,,,,55.3378,22.5513,-283.0176,17.9684,62.3859,,,27.3689,26.5004,71.3724,155.2455,33.8385,43.946,15.2908,27.5856,,,,,3.9798,2.4829,10.134,1.6714,7.5076,,,2.7008,1.871,4.0564,3.181,1.93,3.1154,2.2032,2.1821,,,,,6.7424,6.9569,48.1411,12.603,5.6428,,,3.8897,6.9576,17.2877,3.982,2.8369,7.0796,7.1768,6.8596,,,,
2014/10/31,0,1.2433,-1.3039,-2.0655,2.0088,,,1.738,-1.2808,1.8571,0,0,0.4608,1.1706,1.688,,,,,,3.8806,1.6659,4.5949,14.5534,,,0.9988,3.2386,5.3816,1.0033,1.8047,1.0509,0.462,0.9978,,,,,3306271734,9863919586,1539563323,9007013084,918578400,,,16742000000,5700188542,10378600746,2921779200,3369300000,9480631910,29040000000,4084486000,,,,,55.3378,22.8317,-279.3274,17.5972,63.6391,,,27.8446,26.161,72.6978,155.2455,33.8385,44.1485,15.4698,28.0512,,,,,3.9798,2.5138,10.0019,1.6369,7.6584,,,2.7477,1.8471,4.1318,3.181,1.93,3.1297,2.229,2.219,,,,,6.7424,7.0434,47.5134,12.3427,5.7561,,,3.9573,6.8685,17.6087,3.982,2.8369,7.1122,7.2608,6.9754,,,,
2014/11/3,0,0.5263,0.0574,1.3818,0.048,,,-0.1314,1.7964,0.7013,0.293,1.8609,0.1147,0.6612,1.4883,,,,,,3.7392,1.4248,2.6003,12.0464,,,0.75,2.8575,3.3617,0.9863,2.3782,0.8984,0.3038,0.9394,,,,,3306271734,9915834952,1540447621,9131473628,919019600,,,16720000000,5802587138,10451381957,2930339100,3432000000,9491504194,29232000000,4145274000,,,,,55.3378,22.9519,-279.4879,17.8404,63.6697,,,27.808,26.631,73.2076,155.7003,34.4682,44.1992,15.5721,28.4687,,,,,3.9798,2.527,10.0076,1.6595,7.6621,,,2.7441,1.8803,4.1607,3.1903,1.9659,3.1333,2.2438,2.252,,,,,6.7424,7.0805,47.5407,12.5133,5.7589,,,3.9521,6.9919,17.7322,3.9937,2.8897,7.1204,7.3088,7.0792,,,,
2014/11/4,0,-1.0471,-0.3444,-0.6456,-3.6486,,,-0.9211,-0.3922,0.1393,1.1685,-1.25,-2.1764,-0.1642,0,,,,,,3.2714,2.2891,1.3721,10.4438,,,0.6802,1.9571,2.3596,1.8737,1.4346,1.0766,0.2712,0.6711,,,,,3306271734,9812004219,1535141831,9072518633,885488400,,,16566000000,5779831895,10465938199,2964578700,3389100000,9284930792,29184000000,4145274000,,,,,55.3378,22.7115,-278.5252,17.7252,61.3466,,,27.5519,26.5265,73.3096,157.5196,34.0373,43.2372,15.5465,28.4687,,,,,3.9798,2.5006,9.9731,1.6488,7.3825,,,2.7188,1.8729,4.1665,3.2276,1.9414,3.0651,2.2401,2.252,,,,,6.7424,7.0063,47.377,12.4325,5.5488,,,3.9157,6.9645,17.7569,4.0404,2.8536,6.9654,7.2968,7.0792,,,,
2014/11/5,0,1.0582,0.4608,0.5054,-0.0747,,,0.1328,-0.2953,-2.0862,-1.8287,-1.0711,1.171,1.1513,-1.7484,,,,,,4.0022,1.1935,2.2561,6.3695,,,0.5932,1.6388,2.7551,0.8991,1.2783,0.8431,0.3275,0.5607,,,,,3306271734,9915834952,1542216218,9118372518,884826600,,,16588000000,5762765462,10247594565,2910366000,3352800000,9393653635,29520000000,4072796000,,,,,55.3378,22.9519,-279.8088,17.8148,61.3008,,,27.5885,26.4482,71.7802,154.6391,33.6728,43.7435,15.7255,27.9709,,,,,3.9798,2.527,10.0191,1.6571,7.377,,,2.7224,1.8673,4.0796,3.1685,1.9206,3.101,2.2659,2.2126,,,,,6.7424,7.0805,47.5953,12.4953,5.5446,,,3.9209,6.9439,17.3864,3.9665,2.823,7.047,7.3808,6.9554,,,,
2014/11/6,0,1.2216,3.2683,0.8621,4.1137,,,0.6631,0.4936,-3.125,-1.0784,1.1811,0.1157,-0.6504,0.5166,,,,,,4.7886,3.7008,1.6387,11.503,,,0.6253,1.4513,5.6764,1.0938,1.2279,0.7397,0.2326,0.4898,,,,,3306271734,10036970806,1592621220,9196979178,921225600,,,16698000000,5791209517,9927357235,2878979700,3392400000,9404525920,29328000000,4093838000,,,,,55.3378,23.2322,-288.9539,17.9684,63.8225,,,27.7714,26.5788,69.5371,152.9714,34.0705,43.7941,15.6232,28.1155,,,,,3.9798,2.5579,10.3466,1.6714,7.6805,,,2.7405,1.8766,3.9521,3.1344,1.9433,3.1046,2.2511,2.2241,,,,,6.7424,7.167,49.1509,12.603,5.7727,,,3.9469,6.9782,16.8431,3.9237,2.8564,7.0551,7.3328,6.9914,,,,
2014/11/7,0,-2.931,-1.7213,4.4872,-2.1791,,,-1.054,-1.0806,-1.7595,0.0991,-1.5564,-1.7341,-2.2913,1.1993,,,,,,4.5633,2.1427,5.4894,15.1874,,,0.8959,2.3588,4.3819,1.4421,2.333,1.0456,0.3505,1.0327,,,,,3306271734,9742783731,1565207973,9609664141,901151000,,,16522000000,5728632596,9752682328,2881833000,3339600000,9241441655,28656000000,4142936000,,,,,55.3378,22.5513,-283.9802,18.7747,62.4317,,,27.4787,26.2916,68.3135,153.123,33.5402,43.0347,15.2653,28.4526,,,,,3.9798,2.4829,10.1685,1.7464,7.5131,,,2.7116,1.8563,3.8826,3.1375,1.913,3.0508,2.1995,2.2507,,,,,6.7424,6.9569,48.3049,13.1685,5.6469,,,3.9053,6.9028,16.5468,3.9276,2.8119,6.9328,7.1648,7.0752,,,,
2014/11/10,0,0.7105,2.7119,1.7723,1.2974,,,0.2663,-0.0993,1.4925,0,1.3834,0,1.5075,0.4515,,,,,,2.9412,2.4139,3.0325,9.4684,,,0.6301,2.3078,2.4165,1.1961,1.0857,1.3046,0.3182,0.5623,,,,,3306271734,9812004219,1607654291,9779978570,912842800,,,16566000000,5722943786,9898244750,2881833000,3385800000,9241441655,29088000000,4161640000,,,,,55.3378,22.7115,-291.6814,19.1074,63.2417,,,27.5519,26.2655,69.3331,153.123,34.0042,43.0347,15.4954,28.5811,,,,,3.9798,2.5006,10.4442,1.7774,7.6106,,,2.7188,1.8544,3.9405,3.1375,1.9395,3.0508,2.2327,2.2609,,,,,6.7424,7.0063,49.6148,13.4019,5.7202,,,3.9157,6.8959,16.7937,3.9276,2.8508,6.9328,7.2728,7.1071,,,,
2014/11/11,0,-2.8219,1.2101,1.8084,3.6733,,,-3.1873,-4.0755,-4.1176,-3.7624,-4.4834,-2.5882,-1.4851,-4.8876,,,,,,3.9117,4.9196,5.0578,22.1512,,,0.8193,2.6207,2.9992,1.8326,2.5146,1.5067,0.4037,1.194,,,,,3306271734,9535122266,1627108854,9956843554,946374000,,,16038000000,5489702538,9490669967,2773407600,3234000000,9002251400,28656000000,3958234000,,,,,55.3378,22.0706,-295.2111,19.453,65.5648,,,26.6737,25.195,66.4783,147.3619,32.4796,41.9209,15.2653,27.1842,,,,,3.9798,2.43,10.5706,1.8095,7.8902,,,2.6322,1.7789,3.7783,3.0194,1.8525,2.9718,2.1995,2.1504,,,,,6.7424,6.8086,50.2152,13.6443,5.9303,,,3.7909,6.6149,16.1022,3.7798,2.723,6.7534,7.1648,6.7598,,,,
2014/11/12,0,3.0853,1.9565,5.2632,10,,,1.3717,1.4508,2.6074,0.7202,1.2245,1.4493,5.1926,1.9492,,,,,,3.1279,3.9803,4.5495,19.4313,,,0.5234,1.7503,2.4418,0.9928,1.2494,0.6796,0.7399,0.5784,,,,,3306271734,9829309341,1658943592,10480887952,1041011400,,,16258000000,5569345891,9738126085,2793380700,3273600000,9132718812,30144000000,4035388000,,,,,55.3378,22.7516,-300.987,20.4768,72.1212,,,27.0396,25.5605,68.2116,148.4232,32.8774,42.5284,16.0579,27.714,,,,,3.9798,2.505,10.7774,1.9048,8.6792,,,2.6683,1.8047,3.8768,3.0412,1.8752,3.0149,2.3138,2.1923,,,,,6.7424,7.0187,51.1977,14.3624,6.5234,,,3.8429,6.7108,16.5221,3.807,2.7563,6.8512,7.5368,6.8915,,,,
2014/11/13,0,-1.7606,-3.5181,2.375,-3.0727,,,-2.571,-1.5322,-0.5979,-1.3279,-0.9073,-0.7143,-0.9554,-1.6802,,,,,,2.9121,4.6697,5.3291,33.9404,,,0.8918,1.1131,2.4908,1.017,1.2881,0.725,0.3734,0.5039,,,,,3306271734,9656258121,1600579905,10729809041,1009024400,,,15840000000,5484013727,9679901116,2756287800,3243900000,9067485106,29856000000,3967586000,,,,,55.3378,22.351,-290.3979,20.9631,69.9052,,,26.3444,25.1689,67.8037,146.4523,32.5791,42.2246,15.9045,27.2484,,,,,3.9798,2.4609,10.3983,1.95,8.4125,,,2.5997,1.777,3.8536,3.0008,1.8582,2.9934,2.2917,2.1555,,,,,6.7424,6.8951,49.3965,14.7035,6.3229,,,3.7441,6.608,16.4233,3.7565,2.7313,6.8023,7.4648,6.7757,,,,
