ÈÕÆÚ,000019.SZ,000151.SZ,000626.SZ,000906.SZ,002091.SZ,002505.SZ,200019.SZ,600058.SH,600145.SH,600247.SH,600250.SH,600278.SH,600287.SH,600301.SH,600605.SH,600608.SH,600710.SH,600753.SH,600755.SH,600822.SH,600826.SH,600870.SH,600981.SH,900927.SH,000019.SZ,000151.SZ,000626.SZ,000906.SZ,002091.SZ,002505.SZ,200019.SZ,600058.SH,600145.SH,600247.SH,600250.SH,600278.SH,600287.SH,600301.SH,600605.SH,600608.SH,600710.SH,600753.SH,600755.SH,600822.SH,600826.SH,600870.SH,600981.SH,900927.SH,000019.SZ,000151.SZ,000626.SZ,000906.SZ,002091.SZ,002505.SZ,200019.SZ,600058.SH,600145.SH,600247.SH,600250.SH,600278.SH,600287.SH,600301.SH,600605.SH,600608.SH,600710.SH,600753.SH,600755.SH,600822.SH,600826.SH,600870.SH,600981.SH,900927.SH,000019.SZ,000151.SZ,000626.SZ,000906.SZ,002091.SZ,002505.SZ,200019.SZ,600058.SH,600145.SH,600247.SH,600250.SH,600278.SH,600287.SH,600301.SH,600605.SH,600608.SH,600710.SH,600753.SH,600755.SH,600822.SH,600826.SH,600870.SH,600981.SH,900927.SH,000019.SZ,000151.SZ,000626.SZ,000906.SZ,002091.SZ,002505.SZ,200019.SZ,600058.SH,600145.SH,600247.SH,600250.SH,600278.SH,600287.SH,600301.SH,600605.SH,600608.SH,600710.SH,600753.SH,600755.SH,600822.SH,600826.SH,600870.SH,600981.SH,900927.SH,000019.SZ,000151.SZ,000626.SZ,000906.SZ,002091.SZ,002505.SZ,200019.SZ,600058.SH,600145.SH,600247.SH,600250.SH,600278.SH,600287.SH,600301.SH,600605.SH,600608.SH,600710.SH,600753.SH,600755.SH,600822.SH,600826.SH,600870.SH,600981.SH,900927.SH
2016/8/15,3.8856,0.9086,3.5746,0.8843,3.0043,1.1204,2.4116,2.2197,0,0.4563,-1.5945,4.3154,2.5281,0.08,2.5167,1.3131,,0.8203,1.9544,0,2.5641,1.2808,2.994,0,15.6431,3.9912,2.1783,3.6532,3.1441,1.529,1.2068,1.4979,,1.0965,4.9749,2.048,2.4237,0.6241,1.4858,0.4694,,2.7035,3.5039,,2.5485,1.2622,3.94,,5358418304,5032350097,11899138950,4525993429,7628705669,5581377500,5358418304,19251516370,2788357711,4444393536,3352654282,10225493250,4782917010,2941703231,2940998056,3193265553,,3618560000,15629373507,5593608461,13628810131,5378492556,2079949809,5593608461,-181.5132,41.5205,57.1467,62.4405,32.7625,6606.8053,-69.8909,-4.8701,45.1363,151.0994,-76.9098,69.3949,62.7563,-70.3165,286.225,94.265,,93.7125,24.0268,-4.42,26.6747,384.4451,25.2891,-2.1336,6.8398,5.5401,18.3093,3.3776,4.5286,3.4361,2.6336,3.8709,4.6104,44.357,10.2334,3.5022,3.8193,11.7486,5.2954,309.7918,,25.8547,1.9679,25.2559,4.2263,276.1404,2.5684,12.191,18.9207,4.609,0.318,0.2559,1.0783,5.1203,7.2853,0.3106,714.4513,4.4183,2.4714,0.7214,0.8189,46.0076,1.5964,17.3448,,275.6268,0.2434,0.1228,5.6941,24.8117,0.4927,0.0593
2016/8/16,10.0212,0.5826,0.306,2.4105,2.9861,0,10.0471,1.0022,0,-1.1355,0.463,0.1021,1.6438,0.9592,0.4509,0.5982,,0,-0.3195,9.9858,1.2654,2.6265,0.2326,0.9747,15.1675,3.0519,2.0281,5.0569,4.7591,1.2336,5.0202,1.2821,,0.907,3.6857,1.3396,2.3742,0.7431,1.2838,0.5059,,1.4264,2.2595,11.3442,2.6843,2.0705,2.953,4.7743,5895394591,5061669933,11935552500,4635093344,7856507296,5581377500,5895394591,19444460298,2788357711,4393927296,3368175829,10235938084,4861540304,2969921008,2954259070,3212367840,,3618560000,15579439406,6152177011,13801273469,5519756466,2084786902,6152177011,-199.7029,41.7624,57.3216,63.9457,33.7408,6606.8053,-76.762,-4.9189,45.1363,149.3836,-77.2659,69.4658,63.7879,-70.991,287.5156,94.8289,,93.7125,23.95,-4.8614,27.0122,394.5424,25.3479,-2.1503,7.5252,5.5724,18.3653,3.459,4.6638,3.4361,2.8925,3.9097,4.6104,43.8534,10.2808,3.5058,3.8821,11.8613,5.3193,311.645,,25.8547,1.9617,27.7779,4.2797,283.3931,2.5744,12.2867,20.8168,4.6358,0.319,0.262,1.1105,5.1203,8.0016,0.3137,714.4513,4.3682,2.4828,0.7221,0.8324,46.4489,1.6036,17.4485,,275.6268,0.2426,0.1351,5.7662,25.4633,0.4939,0.0597
2016/8/17,10.0064,-0.3686,10,-0.5706,-0.1349,-0.554,4.1369,-0.882,0,0.6126,-0.2304,2.551,0.4492,-0.5542,0.5486,-0.0991,,-0.0354,6.6239,-4.5074,-0.762,-0.8531,0.58,-3.3784,34.0817,2.2138,3.7795,3.9344,2.4972,1.0603,6.7868,0.9788,,0.8236,2.2162,1.4842,2.2869,0.6525,1.4805,0.7427,,0.885,4.7998,6.4179,1.9581,1.3348,2.8284,1.9881,6485312202,5043011856,13129107750,4608644880,7845911872,5550455741,6485312202,19272954584,2788357711,4420842624,3360415055,10497058954,4883380107,2953460638,2970466975,3209184125,,3617280000,16611410820,5874873476,13696112897,5472668496,2096879633,5874873476,-219.686,41.6085,63.0537,63.5808,33.6953,6570.2025,-79.6571,-4.8755,45.1363,150.2987,-77.0879,71.2379,64.0744,-70.5975,289.093,94.7349,,93.6794,25.5364,-4.6423,26.8064,391.1766,25.495,-2.0698,8.2782,5.5519,20.2019,3.4392,4.6575,3.4171,3.0016,3.8753,4.6104,44.122,10.2571,3.5952,3.8995,11.7956,5.3484,311.3361,,25.8455,2.0916,26.5258,4.2471,280.9755,2.5893,11.827,22.8998,4.6188,0.3509,0.2605,1.109,5.0919,8.3034,0.3109,714.4513,4.3949,2.4771,0.7406,0.8361,46.1915,1.6124,17.4312,,275.5293,0.2587,0.129,5.7223,25.2461,0.4967,0.0575
2016/8/18,10.0292,0.4757,-0.339,-1.7934,0.135,0.2786,4.7945,-0.2781,0,-4.2618,5.6967,1.2935,0,1.2739,2.0337,1.1905,,0.0708,-1.6032,0.8092,-1.0442,0.7648,-0.9227,1.6983,23.3965,3.1326,7.3722,2.9442,2.4054,1.2278,5.1403,0.9066,,2.1693,4.6678,1.3149,2.0583,0.7276,2.2646,0.7349,,1.17,3.2791,5.6238,1.5748,1.075,1.9398,1.9754,7135734184,5067000813,13084602300,4525993429,7856507296,5565916620,7135734184,19219359048,2788357711,4232435328,3551847476,10632841806,4883380107,2991084341,3030878257,3247388698,,3619840000,16345095616,5922411225,13553094519,5514524469,2077531263,5922411225,-241.7187,41.8064,62.84,62.4405,33.7408,6588.5039,-83.7506,-4.862,45.1363,143.8933,-81.4793,72.1594,64.0744,-71.4969,294.9723,95.8627,,93.7457,25.127,-4.6799,26.5265,394.1684,25.2597,-2.1119,9.1085,5.5783,20.1334,3.3776,4.6638,3.4266,3.1559,3.8645,4.6104,42.2416,10.8414,3.6417,3.8995,11.9459,5.4572,315.0425,,25.8638,2.0581,26.7405,4.2028,283.1245,2.5654,12.0674,25.1965,4.6407,0.3497,0.2559,1.1105,5.1061,8.7301,0.3101,714.4513,4.2076,2.6182,0.7501,0.8361,46.7799,1.6452,17.6387,,275.7243,0.2545,0.13,5.6625,25.4392,0.4921,0.0587
2016/8/19,-4.6635,-0.7891,5.0557,0.3652,0.8092,6.1111,-5.8824,1.2828,0,1.1129,-0.2185,8.6935,4.5617,-0.2358,-1.0695,-0.9804,,0.7426,2.6477,-3.4114,-2.2657,-0.0949,10.0116,-1.3752,32.0882,2.0894,7.921,1.6031,2.8742,6.376,3.0873,1.2818,,0.7701,3.0318,2.5796,3.6237,0.4515,1.4223,0.6232,,1.2871,3.4012,4.1398,1.7329,0.8575,7.0802,0.6299,6802960147,5027019218,13746115125,4542523719,7920079844,5906055969,6802960147,19465898512,2788357711,4279537152,3544086702,11557209684,5106146105,2984029897,2998462447,3215551554,,3646720000,16777857822,5720375792,13246025649,5509292472,2285526244,5720375792,-230.4462,41.4765,66.017,62.6686,34.0138,6991.1347,-78.7623,-4.9243,45.1363,145.4946,-81.3013,78.4326,66.9973,-71.3282,291.8175,94.9229,,94.4418,25.7923,-4.5202,25.9255,393.7945,27.7886,-2.0809,8.6837,5.5343,21.1513,3.3899,4.7015,3.636,2.9679,3.914,4.6104,42.7117,10.8177,3.9583,4.0774,11.9177,5.3989,311.9538,,26.0559,2.1125,25.8283,4.1076,282.8559,2.8223,11.8903,24.0215,4.6041,0.3673,0.2568,1.1194,5.4182,8.2101,0.314,714.4513,4.2544,2.6125,0.8154,0.8743,46.6696,1.6276,17.4658,,277.7718,0.2613,0.1256,5.5342,25.415,0.5414,0.0578
2016/8/22,-3.0017,-2.6511,-4.415,-2.7656,0.6689,-2.6178,-0.4167,-3.4692,0,2.044,-3.2847,-3.7205,-4.876,-1.576,-1.4251,-0.396,,-1.8954,-0.8929,-0.6925,0.0635,-1.8044,0.9524,0,21.1733,2.1425,4.0122,1.3742,4.0081,3.6746,1.3928,1.2153,,1.7527,1.9176,1.8281,3.0721,0.4977,0.8953,0.8793,,1.4369,2.0629,1.9741,1.3115,1.3355,20.3242,0.4823,6598757897,4893747234,13139222625,4416893515,7973056966,5751447174,6598757897,18790594764,2788357711,4367011968,3427675095,11081969702,4857172343,2937000269,2955732516,3202816696,,3577600000,16628055520,5680761001,13254438495,5409884536,2307293161,5680761001,-223.5289,40.3769,63.1023,60.9354,34.2413,6808.1207,-78.9522,-4.7535,45.1363,148.4686,-78.6308,75.2074,63.7305,-70.2041,287.659,94.5469,,92.6517,25.562,-4.4889,25.9419,386.6889,28.0533,-2.0948,8.423,5.3875,20.2174,3.2961,4.733,3.5408,2.9751,3.7783,4.6104,43.5847,10.4624,3.7955,3.8786,11.7299,5.3219,310.7184,,25.562,2.0937,25.6494,4.1102,277.7521,2.8492,11.9695,23.3004,4.482,0.3511,0.2497,1.1269,5.2763,8.2299,0.3031,714.4513,4.3414,2.5267,0.7818,0.8316,45.934,1.6044,17.3966,,272.5069,0.2589,0.1247,5.5377,24.9565,0.5466,0.0582
2016/8/23,-1.2607,0.817,-1.9246,0.6737,-0.6645,-0.8065,-0.2789,0.5134,0,1.0786,0.3774,8.4826,4.3165,0.0801,0.2493,3.7773,,1.7531,-1.7017,-2.2315,-0.0635,-0.3868,-4.2977,-1.6932,15.9328,1.4213,3.2093,1.0309,3.0427,1.9879,0.9164,0.6415,,1.078,1.205,2.3396,3.2677,0.5287,0.7449,1.9715,,1.4187,2.2195,2.9023,0.9889,1.4263,12.2112,0.9463,6515564387,4933728829,12886350750,4446648037,7920079844,5705064536,6515564387,18887066728,2788357711,4414113792,3440609718,12022004832,5066834458,2939351750,2963099745,3323797844,,3640320000,16345095616,5553993670,13246025649,5388956550,2208132763,5553993670,-220.7108,40.7068,61.8879,61.3459,34.0138,6753.2165,-78.655,-4.7779,45.1363,150.0699,-78.9275,81.5869,66.4815,-70.2603,288.376,98.1183,,94.276,25.127,-4.3887,25.9255,385.1931,26.8476,-2.0573,8.3168,5.4316,19.8283,3.3183,4.7015,3.5123,2.9639,3.7977,4.6104,44.0548,10.5018,4.1175,4.046,11.7392,5.3352,322.4552,,26.0102,2.0581,25.077,4.1076,276.6776,2.7267,11.7551,23.0067,4.5187,0.3444,0.2514,1.1194,5.2338,8.1989,0.3047,714.4513,4.3882,2.5362,0.8481,0.8675,45.9708,1.6084,18.0538,,277.2843,0.2545,0.1219,5.5342,24.8599,0.5231,0.0572
2016/8/24,-1.7992,-0.3241,0.9733,0.5948,3.7458,-0.542,-1.2587,-0.3405,0,0.3811,10,1.9983,3.1897,0,0.8951,0.8621,,-1.1603,0.4073,-1.3552,1.1115,-1.4563,-0.6572,-1.2158,16.8373,1.2956,3.3087,1.4315,6.5153,1.246,1.1313,0.5638,,1.1345,4.7119,2.3791,3.5715,0.3961,1.1845,0.8251,,1.8236,1.6812,1.9218,1.9967,1.8322,8.4835,0.9165,6398337170,4917736191,13011775200,4473096501,8216751731,5674142777,6398337170,18822752085,2788357711,4430935872,3784670690,12262236032,5228449006,2939351750,2989621772,3352451274,,3598080000,16411674417,5478725568,13393250450,5310476600,2193621485,5478725568,-216.7398,40.5749,62.4902,61.7108,35.2879,6716.6137,-77.4732,-4.7616,45.1363,150.6418,-86.8203,83.2172,68.602,-70.2603,290.9571,98.9641,,93.1821,25.2294,-4.3293,26.2136,379.5834,26.6712,-2.0272,8.1672,5.414,20.0213,3.3381,4.8777,3.4932,2.9193,3.7847,4.6104,44.2227,11.552,4.1998,4.1751,11.7392,5.3829,325.235,,25.7084,2.0664,24.7372,4.1532,272.6483,2.7088,11.5833,22.5927,4.504,0.3477,0.2529,1.1614,5.2054,8.0757,0.3037,714.4513,4.405,2.7898,0.8651,0.8952,45.9708,1.6228,18.2094,,274.0669,0.2556,0.1203,5.5957,24.4979,0.5196,0.0563
2016/8/25,-1.8322,-1.8428,2.1766,3.7694,-1.6763,-1.3624,-0.2833,-1.5945,0,0.4556,-0.2051,2.598,3.2581,-1.2,-0.9364,-1.8993,,0.1779,-2.4341,2.82,-3.8631,-2.3645,-1.6538,0.2051,13.1714,2.0051,3.1189,3.7541,4.371,1.6693,1.0583,0.779,,1.0055,8.0996,2.6452,4.8786,0.5776,1.4153,1.0155,,1.0084,2.4576,2.9279,2.0983,1.5433,6.1581,0.6011,6281109952,4827111242,13294991700,4641705460,8079011212,5596838379,6281109952,18522617086,2788357711,4451122368,3776909916,12580803493,5398799475,2904079529,2961626299,3288776986,,3604480000,16012201612,5633223252,12875860436,5184908680,2157343291,5633223252,-212.7688,39.8271,63.8504,64.0369,34.6964,6625.1067,-77.4602,-4.6857,45.1363,151.3281,-86.6423,85.3791,70.8372,-69.4172,288.2326,97.0845,,93.3479,24.6153,-4.4513,25.201,370.6081,26.2301,-2.0369,8.0176,5.3142,20.4571,3.4639,4.7959,3.4456,2.9189,3.7244,4.6104,44.4242,11.5283,4.3089,4.3111,11.5984,5.3325,319.0577,,25.7541,2.0161,25.4348,3.9928,266.2015,2.664,11.6388,22.1788,4.421,0.3553,0.2624,1.1419,5.1345,8.0744,0.2988,714.4513,4.425,2.7841,0.8876,0.9244,45.4192,1.6076,17.8635,,274.5544,0.2493,0.1237,5.3796,23.9186,0.511,0.0566
2016/8/26,-1.3847,0.0552,-2.1607,-1.3533,-1.7705,0,0.4261,0.1157,0,2.1164,-3.6301,-0.9132,2.7508,1.8623,1.0945,1.3553,,1.669,-1.0395,-1.1252,0.5554,1.6145,-1.3453,0.2047,13.8645,1.8729,2.5336,2.5395,3.3241,0.9029,0.7525,0.544,,1.3486,4.2748,1.9953,4.2402,0.5138,1.4742,0.685,,2.1807,1.9964,2.3172,0.8401,1.0602,4.8709,0.4734,6194134920,4829776682,13007729250,4578890358,7935972980,5596838379,6194134920,18544055300,2788357711,4545326016,3639802912,12465910310,5547310140,2958163601,2994042109,3333348987,,3664640000,15845754609,5569839586,12947369625,5268620627,2128320735,5569839586,-209.8226,39.8491,62.4708,63.1703,34.0821,6625.1067,-77.6463,-4.6911,45.1363,154.5308,-83.497,84.5994,72.7858,-70.7099,291.3873,98.4002,,94.9059,24.3594,-4.4013,25.3409,376.5917,25.8772,-2.0376,7.9065,5.3171,20.0151,3.417,4.711,3.4456,2.9259,3.7287,4.6104,45.3644,11.1098,4.2695,4.4297,11.8144,5.3909,323.3818,,26.1839,1.9952,25.1486,4.0149,270.4994,2.6282,11.6427,21.8717,4.4235,0.3476,0.2589,1.1217,5.1345,8.0938,0.2992,714.4513,4.5187,2.683,0.8795,0.9498,46.265,1.6252,18.1056,,279.1367,0.2467,0.1223,5.4094,24.3048,0.5042,0.0566
2016/8/29,0.2442,2.0971,-0.451,-2.5271,-1.6021,0,-0.5658,0.8671,0,-1.1843,2.4165,0,-0.8661,1.3514,1.2795,-1.0506,,2.6546,2.3109,-0.3556,-1.0721,0,0.9091,0,7.8673,1.9579,1.9396,2.5724,2.1415,0.9418,0.5507,0.4742,,0.9573,3.4912,,4.7541,0.7992,2.0526,0.4423,,3.3463,1.9021,1.2533,0.787,0.6629,3.1099,0.3189,6209261012,4931063390,12949062975,4463178327,7808827886,5596838379,6209261012,18704841907,2788357711,4491495360,3727758349,12465910310,5499262572,2998138785,3032351703,3298328129,,3761920000,16211938014,5550032191,12808557670,5268620627,2147669106,5550032191,-210.335,40.6848,62.1891,61.5739,33.536,6625.1067,-77.6168,-4.7318,45.1363,152.7007,-85.5147,84.5994,72.1554,-71.6655,295.1157,97.3664,,97.4252,24.9223,-4.3856,25.0693,376.5917,26.1125,-2.0489,7.9259,5.4286,19.9248,3.3307,4.6355,3.4456,2.9248,3.761,4.6104,44.8271,11.3783,4.2695,4.3913,11.974,5.4599,319.9843,,26.879,2.0413,25.0591,3.9719,270.4994,2.652,11.7071,21.9251,4.5162,0.346,0.2523,1.1037,5.1345,8.0907,0.3018,714.4513,4.4652,2.7479,0.8795,0.9416,46.8902,1.646,17.9154,,286.5466,0.2524,0.1218,5.3514,24.3048,0.5088,0.0569
2016/8/30,2.8624,-0.6486,0.4843,2.1481,0.4071,-0.2762,0.9957,-0.3438,0,-0.2247,-3.0534,0,-4.1303,-0.0784,-1.1176,-0.8687,,5.4781,-1.0267,-1.3562,0.4598,-1.291,0.4505,0.1021,14.0393,1.087,1.5945,1.9994,1.6897,0.7322,1.1875,0.5039,,0.6336,2.3467,,4.6356,0.424,1.1616,0.6763,,4.1013,1.1464,1.0595,0.5652,1.6949,2.6168,0.1456,6386992600,4899078113,13011775200,4559054010,7840614160,5581377500,6386992600,18640527264,2788357711,4481402112,3613933666,12465910310,5272128613,2995787304,2998462447,3269674699,,3968000000,16045491012,5474764089,12867447590,5200604670,2157343291,5474764089,-216.3555,40.4209,62.4902,62.8966,33.6725,6606.8053,-78.3487,-4.7155,45.1363,152.3576,-82.9036,84.5994,69.1752,-71.6093,291.8175,96.5206,,102.7622,24.6664,-4.3261,25.1845,371.73,26.2301,-2.0496,8.1527,5.3934,20.0213,3.4022,4.6544,3.4361,2.9523,3.7481,4.6104,44.7264,11.0309,4.2695,4.21,11.9646,5.3989,317.2045,,28.3514,2.0203,24.7193,3.9902,267.0073,2.664,11.7114,22.5527,4.4869,0.3477,0.2577,1.1082,5.1203,8.167,0.3007,714.4513,4.4551,2.664,0.8795,0.9027,46.8534,1.6276,17.7598,,302.2438,0.2499,0.1202,5.376,23.991,0.511,0.0569
2016/8/31,-0.2368,0.272,1.0572,-0.9427,-0.2703,0.831,0,-0.1725,0,-0.3754,-0.0716,0,1.4085,0.7064,0.5897,1.6553,,0.0323,-0.1037,2.3878,0.0327,-1.2072,-0.3363,0.5102,12.887,1.2387,3.794,1.3084,1.4426,1.2757,0.8022,0.6441,,0.6429,1.3394,,3.293,0.6441,1.0264,0.708,,4.0898,1.1185,1.8615,0.8418,1.1324,2.4335,0.2707,6371866508,4912405312,13149337500,4516075255,7819423311,5627760138,6371866508,18608369943,2788357711,4464580032,3611346742,12465910310,5346383946,3016950636,3016143798,3323797844,,3969280000,16028846312,5605492898,12871654013,5137820710,2150087652,5605492898,-215.8431,40.5309,63.1509,62.3037,33.5815,6661.7095,-78.4433,-4.7074,45.1363,151.7857,-82.8442,84.5994,70.1495,-72.1152,293.5383,98.1183,,102.7954,24.6409,-4.4294,25.1927,367.2423,26.1419,-2.063,8.1334,5.4081,20.233,3.3702,4.6418,3.4647,2.9559,3.7416,4.6104,44.5585,11.023,4.2695,4.2693,12.0492,5.4307,322.4552,,28.3606,2.0182,25.3096,3.9915,263.7839,2.655,11.7881,22.4993,4.4991,0.3514,0.2553,1.1052,5.1629,8.1768,0.3002,714.4513,4.4384,2.662,0.8795,0.9154,47.1844,1.6372,18.0538,,302.3413,0.2496,0.1231,5.3778,23.7014,0.5093,0.0573
2016/9/1,-3.7389,-1.7906,-3.7846,-3.1479,-2.1003,-1.6484,-0.1408,-0.6336,0,-0.6029,-1.5043,-10.0126,-3.268,4.9883,-1.2702,1.4368,,-0.4515,-5.5036,-1.4841,-0.9477,1.3238,-0.4499,-0.8122,10.241,1.1658,3.1341,2.2262,2.0918,0.9598,0.613,0.5037,,0.6453,1.832,2.7407,3.5811,1.7375,1.1789,1.0138,,1.9377,3.3538,1.5284,0.5744,1.2182,3.4465,0.3241,6133630549,4824445803,12651685650,4373914760,7655194230,5534994861,6133630549,18490459765,2788357711,4437664704,3557021325,11217752554,5171665516,3167445446,2977834204,3371553560,,3951360000,15146677200,5522301838,12749667749,5205836667,2140413467,5522301838,-207.773,39.8052,60.7609,60.3424,32.8762,6551.9011,-78.1938,-4.6776,45.1363,150.8706,-81.598,76.1289,67.857,-75.7125,289.81,99.528,,102.3313,23.2847,-4.3637,24.954,372.104,26.0243,-2.0425,7.8293,5.3113,19.4672,3.2641,4.5443,3.4076,2.9465,3.7179,4.6104,44.2899,10.8572,3.8421,4.1297,12.6502,5.3617,327.0882,,28.2326,1.9072,24.9339,3.9536,267.276,2.6431,11.6707,21.658,4.4186,0.3381,0.2473,1.082,5.0778,8.1508,0.2983,714.4513,4.4116,2.622,0.7914,0.8855,49.5381,1.6164,18.3132,,300.9763,0.2359,0.1212,5.3268,24.0152,0.507,0.0567
2016/9/2,2.1578,0.442,-1.2312,-1.0582,-1.7301,0,0.4231,-0.5797,0,5.0038,0.3636,1.0242,-0.1689,0,1.8803,1.7941,,1.7817,-1.4286,-3.1564,-1.2207,-2.5126,0,-1.2282,7.7132,1.1703,1.751,1.8423,1.7102,,0.4607,0.5057,,2.4018,1.5529,2.2513,2.868,,1.6153,1.0662,,2.14,2.4579,1.689,0.923,1.084,3.1115,0.4379,6265983860,4845769320,12495916575,4327629948,7522751423,5534994861,6265983860,18383268694,2788357711,4659716160,3569955948,11332645736,5162929595,3167445446,3033825149,3432044134,,4021760000,14930296097,5347996758,12594030103,5075036751,2140413467,5347996758,-212.2564,39.9811,60.0128,59.7039,32.3074,6551.9011,-78.4536,-4.6505,45.1363,158.4199,-81.8947,76.9086,67.7424,-75.7125,295.2591,101.3137,,104.1545,22.9521,-4.226,24.6494,362.7546,26.0243,-2.0157,7.9983,5.3347,19.2276,3.2295,4.4657,3.4076,2.9563,3.6964,4.6104,46.506,10.8966,3.8814,4.1228,12.6502,5.4625,332.9567,,28.7356,1.8799,24.1469,3.9054,260.5605,2.6431,11.5175,22.1254,4.4381,0.3339,0.2447,1.0633,5.0778,8.1779,0.2966,714.4513,4.6324,2.6315,0.7995,0.884,49.5381,1.6468,18.6417,,306.3387,0.2325,0.1174,5.2618,23.4118,0.507,0.056
2016/9/5,5.4315,-0.7151,-0.2105,0.3056,0.3521,2.7933,2.2472,1.691,0,4.9819,2.5362,-1.2903,1.8613,0,0.4371,2.2263,,0,-0.1115,-0.2963,0.9686,-0.4124,0.113,0,15.8833,1.1487,1.5913,1.3175,1.2668,3.5273,1.4908,0.8563,,1.6423,1.8183,1.108,2.2685,,1.6912,1.0616,,1.9081,1.1312,1.2219,0.6985,0.9199,2.7849,0.2162,6606320943,4811118604,12469617900,4340854180,7549239985,5689603656,6606320943,18694122800,2788357711,4891860864,3660498309,11186418049,5259024731,3167445446,3047086163,3508453280,,4021760000,14913651397,5332150842,12716016366,5054108764,2142832013,5332150842,-223.7851,39.6952,59.8865,59.8863,32.4212,6734.9151,-80.4087,-4.7291,45.1363,166.3122,-83.9718,75.9162,69.0032,-75.7125,296.5497,103.5693,,104.1545,22.9265,-4.2134,24.8881,361.2587,26.0537,-2.0201,8.4327,5.2966,19.1871,3.2394,4.4814,3.5027,3.03,3.7589,4.6104,48.823,11.173,3.8313,4.1995,12.6502,5.4864,340.3694,,28.7356,1.8778,24.0754,3.9432,259.486,2.6461,11.5427,23.3271,4.4064,0.3332,0.2454,1.067,5.2196,8.3817,0.3016,714.4513,4.8632,2.6983,0.7892,0.9004,49.5381,1.654,19.0567,,306.3387,0.2322,0.1171,5.3128,23.3152,0.5076,0.0561
2016/9/6,-1.431,1.0526,2.2226,1.5232,3.8596,-0.5435,-0.6868,0.5161,0,2.2008,-0.424,5.042,5.7309,0,1.8375,1.6334,,-1.0503,1.8973,2.0059,1.654,1.3458,0.7901,1.1399,10.2999,1.5472,1.7305,1.3185,2.9969,1.7529,0.7288,0.6576,,2.897,1.5038,1.4813,3.6898,,2.1419,1.9217,,1.6616,1.4426,1.3408,0.7489,1.2047,4.1015,0.3584,6511782864,4861761958,12746765475,4406975341,7840614160,5658681897,6511782864,18790594764,2788357711,4999522176,3644976761,11750439128,5560414022,3167445446,3103077108,3565760139,,3979520000,15196611301,5439110777,12926337510,5122124720,2159761837,5439110777,-220.5827,40.113,61.2175,60.7985,33.6725,6698.3123,-79.6295,-4.7535,45.1363,169.9725,-83.6157,79.7439,72.9577,-75.7125,301.9989,105.261,,103.0606,23.3615,-4.298,25.2998,366.1204,26.2595,-2.0371,8.312,5.3523,19.6135,3.2887,4.6544,3.4837,3.0006,3.7783,4.6104,49.8975,11.1256,4.0245,4.4402,12.6502,5.5872,345.929,,28.4338,1.9134,24.5583,4.0084,262.978,2.667,11.6399,22.9933,4.4528,0.3406,0.2491,1.1082,5.1912,8.3005,0.3031,714.4513,4.9702,2.6868,0.829,0.952,49.5381,1.6844,19.368,,303.1212,0.2366,0.1194,5.4006,23.629,0.5116,0.0566
2016/9/7,-1.7422,0,-1.587,0.6002,-1.6216,-0.5464,-0.8299,-0.6845,0,-0.6057,-0.4968,-0.2667,-1.1783,0,0.9972,-1.9643,,-0.7398,-1.5334,-0.5827,-0.6183,0.4086,-0.224,0,8.9663,1.4834,1.3101,1.638,2.3033,1.4526,0.5449,0.6205,,1.207,1.101,1.0512,2.2457,,2.2397,1.3068,,1.7562,1.998,1.1273,0.5594,1.0442,3.1981,0.351,6398337170,4861761958,12544467975,4433423805,7713469065,5627760138,6398337170,18661965479,2788357711,4969242432,3626868289,11719104623,5494894611,3167445446,3134019472,3495718422,,3950080000,14963585498,5407418944,12846415476,5143052707,2154924744,5407418944,-216.7398,40.113,60.2459,61.1634,33.1265,6661.7095,-78.8245,-4.721,45.1363,168.943,-83.2003,79.5313,72.098,-75.7125,305.0103,103.1934,,102.2981,23.0032,-4.2729,25.1433,367.6163,26.2007,-2.0334,8.1672,5.3523,19.3023,3.3085,4.5789,3.4647,2.9703,3.7524,4.6104,49.5953,11.0704,4.0138,4.3878,12.6502,5.6429,339.134,,28.2234,1.8841,24.4152,3.9836,264.0525,2.661,11.6187,22.5927,4.4528,0.3352,0.2506,1.0902,5.1629,8.2166,0.3011,714.4513,4.9401,2.6735,0.8268,0.9408,49.5381,1.7012,18.9876,,300.8788,0.233,0.1187,5.3673,23.7255,0.5105,0.0565
