ÈÕÆÚ,000829.SZ,002024.SZ,002127.SZ,002416.SZ,300022.SZ,300622.SZ,300755.SZ,600122.SH,600655.SH,600898.SH,603214.SH,603900.SH,000829.SZ,002024.SZ,002127.SZ,002416.SZ,300022.SZ,300622.SZ,300755.SZ,600122.SH,600655.SH,600898.SH,603214.SH,603900.SH,000829.SZ,002024.SZ,002127.SZ,002416.SZ,300022.SZ,300622.SZ,300755.SZ,600122.SH,600655.SH,600898.SH,603214.SH,603900.SH,000829.SZ,002024.SZ,002127.SZ,002416.SZ,300022.SZ,300622.SZ,300755.SZ,600122.SH,600655.SH,600898.SH,603214.SH,603900.SH,000829.SZ,002024.SZ,002127.SZ,002416.SZ,300022.SZ,300622.SZ,300755.SZ,600122.SH,600655.SH,600898.SH,603214.SH,603900.SH,000829.SZ,002024.SZ,002127.SZ,002416.SZ,300022.SZ,300622.SZ,300755.SZ,600122.SH,600655.SH,600898.SH,603214.SH,603900.SH
2019/6/12,-1.3793,-0.0906,-5.303,-2.1938,-2.193,0.958,-1.3977,-0.9174,-1.118,0.2436,-0.6071,0.4241,0.6217,0.3477,1.3195,0.9737,2.6825,4.3259,3.4608,1.4796,0.8954,1.0773,0.7168,1.7449,5317300240,84954365941,18962279270,6276479937,1528799969,728685125,1796864224,3752757054,11441082929,2078271039,1988406261,1007802566,-25.7215,7.7051,27.6926,-71.5072,162.0413,27.9169,31.9623,-1.8451,10.2271,-5.4416,30.0184,19.2322,2.3845,1.2691,6.5663,1.3471,7.8345,3.2877,5.3295,0.6162,1.0764,27.3024,4.0679,1.6793,0.1397,0.4192,7.3217,0.1164,0.5704,2.9253,2.6417,0.2677,0.9146,0.7879,1.6868,2.4237
2019/6/13,0.8741,0.6346,1,0,-1.1211,2.2667,1.1276,2.4691,-1.3819,-0.6075,0.3054,1.2669,0.7116,0.4281,0.6144,0.7048,8.4966,4.7041,3.2092,1.9511,0.8305,1.0559,0.6745,1.8438,5363780137,85493514229,19151902063,6276479937,1511660955,745202500,1817125257,3845417722,11282977512,2065644848,1994478573,1020570335,-25.9463,7.754,27.9695,-71.5072,160.2247,28.5497,32.3227,-1.8907,10.0857,-5.4085,30.1101,19.4759,2.4054,1.2771,6.632,1.3471,7.7466,3.3623,5.3896,0.6315,1.0616,27.1366,4.0804,1.7006,0.1409,0.4219,7.3949,0.1164,0.564,2.9916,2.6715,0.2743,0.902,0.7832,1.692,2.4544
2019/6/14,-1.9064,-1.8919,-2.0792,0,-6.3492,-2.6289,-0.892,-1.8072,3.5669,-2.0782,-1.4669,2.5855,0.6594,0.3081,0.5627,0.7618,5.2469,3.4468,4.782,1.9558,1.5048,1.0547,1.1684,5.8829,5261524363,83876069365,18753694198,6276479937,1415682482,725612125,1800916430,3775922221,11685427665,2022715798,1965221068,1046957058,-25.4517,7.6073,27.388,-71.5072,150.0517,27.7992,32.0344,-1.8565,10.4455,-5.2961,30.1727,19.9794,2.3595,1.253,6.4941,1.3471,7.2548,3.2739,5.3415,0.62,1.0994,26.5726,4.0889,1.7446,0.1383,0.4139,7.2412,0.1164,0.5282,2.913,2.6476,0.2694,0.9342,0.7669,1.6955,2.5178
2019/6/17,-0.8834,-0.2755,-1.82,-2.6168,6.2954,-0.1588,-1.6393,-1.5337,-4.428,0.1248,-1.8258,-2.439,0.4391,0.1709,1.3066,0.619,11.3982,2.0752,3.1943,0.9659,1.5252,0.5672,0.9251,3.313,5215044466,83645005813,18412373171,6112235602,1504805350,724459750,1771393210,3718009304,11167991754,2025241036,1929339223,1021421520,-25.2268,7.5863,26.8895,-69.636,159.498,27.755,31.5093,-1.828,9.983,-5.3027,29.6218,19.4921,2.3387,1.2495,6.3759,1.3118,7.7115,3.2687,5.2539,0.6105,1.0507,26.6058,4.0142,1.702,0.137,0.4128,7.1094,0.1133,0.5615,2.9084,2.6042,0.2652,0.8928,0.7678,1.6645,2.4564
2019/6/18,0.5348,-0.2762,1.9567,0.5758,0,-0.2285,0,-0.6231,-0.9009,0,0.0858,-1.0833,0.401,0.2321,1.0521,0.6521,8.7867,2.3796,2.2855,0.8383,1.0751,0.3198,0.7105,1.6407,5242932404,83413942261,18772656477,6147430817,1504805350,703839603.4,1771393210,3694844137,11067379215,2025241036,1930995308,1010356120,-25.3617,7.5654,27.4157,-70.037,159.498,26.965,31.5093,-1.8166,9.893,-5.3027,29.6473,19.2809,2.3512,1.2461,6.5007,1.3194,7.7115,3.1756,5.2539,0.6067,1.0413,26.6058,4.0176,1.6836,0.1378,0.4116,7.2485,0.114,0.5615,2.8256,2.6042,0.2636,0.8847,0.7678,1.6659,2.4298
2019/6/19,1.5957,1.0157,3.7374,0.7634,-0.4556,0.1527,1.6013,1.5674,0.6494,0.6234,0.9148,0.9267,0.8227,0.4448,1.4759,0.7769,8.9961,2.4267,3.4922,1.3987,0.8906,1.1203,1.0807,1.7228,5326596219,84261175285,19474260810,6194357770,1497949745,704914167.7,1799758657,3752757054,11139245314,2037867227,1948660217,1019719151,-25.7664,7.6422,28.4403,-70.5716,158.7714,27.0062,32.0138,-1.8451,9.9573,-5.3358,29.9185,19.4596,2.3887,1.2587,6.7436,1.3295,7.6764,3.1805,5.3381,0.6162,1.048,26.7716,4.0544,1.6992,0.14,0.4158,7.5194,0.1148,0.5589,2.8299,2.6459,0.2677,0.8905,0.7726,1.6812,2.4523
2019/6/20,1.3962,2.7422,2.8238,1.3258,10.0686,2.1341,2.4767,2.7778,3.3548,0.6196,2.4646,2.9215,0.8984,0.5722,1.456,0.7184,9.538,3.36,5.6478,2.9821,1.369,1.0124,1.4472,3.1692,5400964055,86571810805,20024166909,6276479937,1648773060,719958067.6,1844332931,3857000306,11512949028,2050493418,1996686687,1049510612,-26.1262,7.8518,29.2434,-71.5072,174.7575,27.5825,32.8067,-1.8964,10.2913,-5.3688,30.6558,20.0281,2.422,1.2932,6.934,1.3471,8.4493,3.2484,5.4703,0.6334,1.0832,26.9375,4.1543,1.7488,0.1419,0.4272,7.7317,0.1164,0.6152,2.8903,2.7115,0.2751,0.9204,0.7774,1.7226,2.524
2019/6/21,2.2375,0.089,-1.4205,0.7477,9.9792,4.1791,0.4394,2.7027,3.7453,1.4778,1.1888,1.3788,0.9505,0.5397,0.9782,0.7924,1.3197,9.9803,4.9059,3.5026,1.8022,1.4932,1.596,3.2814,5521811787,86648831989,19739732720,6323406890,1813307586,750045867.4,1852437344,3961243557,11944145621,2080796277,2020423907,1063980750,-26.7108,7.8587,28.828,-72.0419,192.1969,28.7352,32.9509,-1.9476,10.6767,-5.4482,31.0203,20.3043,2.4762,1.2944,6.8355,1.3572,9.2924,3.3841,5.4943,0.6505,1.1238,27.3356,4.2037,1.7729,0.1451,0.4276,7.6219,0.1172,0.6766,3.0111,2.7234,0.2826,0.9548,0.7889,1.7431,2.5588
2019/6/24,0.6734,3.2889,-1.537,-1.1132,10.0189,-1.7192,2.0313,-1.1696,0.722,0.6068,0.8197,-0.08,1.1809,1.2443,0.9294,0.4961,1.6629,5.1537,5.5464,1.9698,1.2327,1.015,0.9006,1.9297,5558995705,89498615796,19436336252,6253016461,1994981125,737151096.1,1890064978,3914913223,12030384939,2093422468,2036984759,1063129565,-26.8906,8.1172,28.3849,-71.2399,211.453,28.2412,33.6202,-1.9248,10.7538,-5.4812,31.2745,20.288,2.4929,1.337,6.7305,1.3421,10.2234,3.3259,5.6059,0.6429,1.1319,27.5015,4.2382,1.7715,0.1461,0.4416,7.5048,0.1159,0.7444,2.9593,2.7787,0.2793,0.9617,0.7937,1.7574,2.5567
2019/6/25,-1.3378,-1.6522,1.3659,9.9437,-3.4364,3.863,2.144,-1.4793,3.2258,-2.0507,-0.9485,2.562,1.0496,0.6158,0.703,2.4693,21.7368,7.5208,6.3435,1.523,2.1843,0.8755,0.7389,4.6265,5484627870,87110959093,19701808162,6874798585,1926425072,765627049.5,1930587044,3857000306,12418461873,2050493418,2017663765,1090367473,-26.5309,7.9007,28.7726,-78.3238,204.1866,29.3322,34.341,-1.8964,11.1007,-5.3688,30.9779,20.8078,2.4595,1.3013,6.8224,1.4755,9.8721,3.4544,5.7261,0.6334,1.1684,26.9375,4.198,1.8169,0.1441,0.4299,7.6073,0.1274,0.7188,3.0736,2.8383,0.2751,0.9928,0.7774,1.7407,2.6222
2019/6/26,-1.5254,0.1768,6.256,0,-9.9644,-0.9825,1.6492,-0.3003,-4.9769,0.2463,2.052,-2.3419,0.5296,0.2841,1.1738,2.6335,11.3031,4.7984,6.6332,1.0643,1.5755,0.4755,1.3619,2.7304,5400964055,87265001461,20934356314,6874798585,1734468126,758105099.5,1962425811,3845417722,11800413423,2055543895,2059065895,1064831935,-26.1262,7.9146,30.5726,-78.3238,183.8406,29.044,34.9073,-1.8907,10.5483,-5.3821,31.6136,20.3205,2.422,1.3036,7.2492,1.4755,8.8884,3.4205,5.8205,0.6315,1.1102,27.0039,4.2841,1.7743,0.1419,0.4306,8.0832,0.1274,0.6472,3.0434,2.8851,0.2743,0.9433,0.7793,1.7764,2.5608
2019/6/27,2.926,-0.353,1.8116,8.5324,-5.1383,0.7087,-0.4425,0.9036,0,1.8428,-0.1877,0,1.1957,0.3847,0.8047,3.5428,11.158,3.834,5.0268,1.1888,0.7374,2.6417,0.9769,1.7111,5558995705,86956916725,21313601899,7461385495,1645345258,763477920.9,1953742511,3880165473,11800413423,2093422468,2055201696,1064831935,-26.8906,7.8867,31.1265,-85.0067,174.3942,29.2498,34.7529,-1.9078,10.5483,-5.4812,31.5542,20.3205,2.4929,1.299,7.3805,1.6014,8.4317,3.4447,5.7948,0.6372,1.1102,27.5015,4.2761,1.7743,0.1461,0.4291,8.2296,0.1383,0.6139,3.065,2.8723,0.2768,0.9433,0.7937,1.7731,2.5608
2019/6/28,-2.6756,1.6829,0,-1.7296,10,-2.8853,4.3259,-4.1791,-0.2436,-2.0507,-1.5042,-1.1191,0.7706,0.532,0.4286,1.729,17.3748,5.0828,12.5006,1.82,0.7776,1.6025,0.7714,1.4338,5410260034,88420319221,21313601899,7332336375,1809879783,741449353.2,2038259965,3718009304,11771666983,2050493418,2024288106,1052915350,-26.1712,8.0194,31.1265,-83.5365,191.8336,28.4059,36.2562,-1.828,10.5226,-5.3688,31.0796,20.0931,2.4262,1.3208,7.3805,1.5737,9.2749,3.3453,6.0454,0.6105,1.1075,26.9375,4.2117,1.7545,0.1422,0.4363,8.2296,0.1359,0.6753,2.9766,2.9966,0.2652,0.941,0.7774,1.7464,2.5322
2019/7/1,4.1237,2.1777,2.758,0,0.1894,3.7681,7.1003,3.4268,1.221,3.3251,2.1271,3.4762,1.0731,0.6693,0.6566,1.8305,16.5392,5.9732,10.9567,1.6647,0.87,2.7251,1.5272,2.6594,5633363541,91202970172,21901432557,7335735188,1813307586,769388024.5,2177619271,3845417722,11915399181,2118674850,2067346321,1089516288,-27.2504,8.1941,31.9849,-83.5365,192.1969,29.4763,38.8305,-1.8907,10.651,-5.5474,31.7407,20.7916,2.5262,1.3496,7.5841,1.5737,9.2924,3.4714,6.4747,0.6315,1.1211,27.8332,4.3013,1.8155,0.148,0.4458,8.4566,0.1359,0.6766,3.0887,3.2093,0.2743,0.9525,0.8033,1.7836,2.6202
2019/7/2,-1.9802,-0.5968,0.4329,-0.64,-4.1588,-1.7458,-2.2806,1.506,0.1206,-0.5959,-0.2136,-1.0938,0.8175,0.4241,0.6224,1.7698,10.4061,3.3314,8.0732,1.8375,0.6942,1.4076,0.9893,1.5126,5521811787,90658706923,21996243953,7288786482,1737895928,755955971,2127957309,3903330640,11929772401,2106048659,2062930093,1077599704,-26.7108,8.1452,32.1234,-83.0019,184.2039,28.9617,37.945,-1.9192,10.6639,-5.5143,31.6729,20.5642,2.4762,1.3416,7.6169,1.5636,8.906,3.4108,6.327,0.641,1.1224,27.6674,4.2921,1.7956,0.1451,0.4432,8.4932,0.1351,0.6485,3.0348,3.1361,0.2784,0.9537,0.7985,1.7798,2.5915
2019/7/3,-0.6734,-1.2864,-1.3793,-2.4155,-3.9448,1.7768,-0.8141,-1.7804,0.3614,-0.3597,-0.776,-1.2638,0.7076,0.3414,0.6488,0.7857,5.8141,5.0972,8.1008,1.4518,0.8367,0.9593,1.0675,1.5095,5484627870,89492428532,21692847485,7112728838,1669339876,769388024.5,2110633369,3833835139,11972892060,2098472944,2046921270,1063980750,-26.5309,8.0404,31.6803,-80.997,176.9375,29.4763,37.6361,-1.885,10.7024,-5.4945,31.4271,20.3043,2.4595,1.3243,7.5119,1.5259,8.5547,3.4714,6.2755,0.6296,1.1265,27.5678,4.2588,1.7729,0.1441,0.4375,8.376,0.1318,0.6229,3.0887,3.1106,0.2735,0.9571,0.7956,1.766,2.5588
2019/7/4,-0.8475,-0.9557,-3.8462,-0.33,-5.1335,-0.6983,-2.8454,0.9063,-0.7203,0,-1.8339,0.24,0.7228,0.2612,1.0145,0.8716,7.3974,2.8689,5.0236,1.2105,0.569,0.8438,1.0001,1.5544,5438147972,88637157712,20858507197,7089254485,1583644810,764015203.1,2050577043,3868582889,11886652742,2098472944,2009383340,1066534304,-26.3061,7.9635,30.4618,-80.7297,167.8544,29.2704,36.5652,-1.9021,10.6254,-5.4945,30.8508,20.353,2.4387,1.3116,7.2229,1.5208,8.1155,3.4472,6.097,0.6353,1.1184,27.5678,4.1807,1.7772,0.1429,0.4333,8.0539,0.1314,0.5909,3.0671,3.0221,0.276,0.9502,0.7956,1.7336,2.5649
2019/7/5,0.1709,0.4386,0.4545,-0.3311,-1.2987,2.18,2.6471,-0.5988,0.1209,1.6847,0.8242,-0.2394,0.3783,0.1599,0.4739,0.5009,4.5479,5.4379,4.4605,1.1691,0.3882,1.4807,0.9179,1.1748,5447443952,89025917176,20953318593,7065780133,1563077995,780670949.4,2104858722,3845417722,11901025961,2133826279,2025944191,1063980750,-26.351,7.9985,30.6003,-80.4624,165.6745,29.9085,37.5331,-1.8907,10.6382,-5.587,31.105,20.3043,2.4429,1.3174,7.2558,1.5158,8.0101,3.5223,6.2583,0.6315,1.1197,28.0323,4.2152,1.7729,0.1431,0.4352,8.0905,0.1309,0.5832,3.134,3.1021,0.2743,0.9514,0.809,1.7479,2.5588
2019/7/8,-3.7543,-2.9694,-4.9774,0,-5.0439,0.5506,-3.2373,-4.5181,-4.1063,-2.9586,-3.406,-5.44,0.7977,0.3675,0.7063,1.5046,5.3137,4.8059,4.3841,1.3821,0.6249,1.3526,1.2551,2.0958,5242932404,86382352823,19910393234,7065780133,1484238534,784969206.5,2036717891,3671678970,11412336489,2070695324,1956940643,1006100197,-25.3617,7.761,29.0772,-80.4624,157.3181,30.0732,36.318,-1.8053,10.2014,-5.4217,30.0456,19.1997,2.3512,1.2783,6.8946,1.5158,7.6061,3.5417,6.0557,0.6029,1.0737,27.2029,4.0716,1.6765,0.1378,0.4223,7.6878,0.1309,0.5538,3.1513,3.0017,0.2619,0.9123,0.7851,1.6883,2.4196
2019/7/9,-0.7092,-0.18,0.381,0,0.4619,3.1485,3.9977,-0.3155,-0.6297,-0.122,-0.7616,0.3384,0.4661,0.2238,0.3119,0.6323,3.4416,6.8738,6.5426,0.9951,0.4072,0.5546,0.7668,0.7941,5205748486,86226849038,19986242351,7065780133,1491094140,819549007,2118140410,3660096386,11340470391,2068170086,1942035876,1009504936,-25.1819,7.747,29.188,-80.4624,158.0448,31.0201,37.7699,-1.7996,10.1371,-5.4151,29.8168,19.2647,2.3345,1.276,6.9209,1.5158,7.6412,3.6532,6.2978,0.601,1.067,27.1697,4.0406,1.6822,0.1368,0.4215,7.7171,0.1309,0.5564,3.2505,3.1217,0.2611,0.9066,0.7841,1.6755,2.4278
2019/7/10,0.3571,-0.9919,-0.4744,-1.8272,-2.5287,1.1944,-0.2454,-1.5823,-0.2535,-1.5873,-0.7106,-0.8432,0.5049,0.2148,0.3378,0.4464,3.712,6.6798,3.6086,1.0034,0.2672,1.0768,1.0092,0.6687,5224340445,85371578218,19891430954,6936671193,1453388311,829337913.5,2112943228,3602183469,11311723951,2035341989,1928235166,1000993090,-25.2718,7.6701,29.0495,-78.9921,154.0482,31.3906,37.6772,-1.7711,10.1114,-5.3292,29.6049,19.1023,2.3428,1.2633,6.8881,1.4881,7.448,3.6968,6.2824,0.5915,1.0643,26.7385,4.0119,1.668,0.1373,0.4173,7.6805,0.1285,0.5423,3.2893,3.114,0.257,0.9043,0.7717,1.6636,2.4073
2019/7/11,-1.2456,-4.827,-1.1439,-1.5228,4.0094,1.7705,0.246,0.3215,1.5248,2.7295,-1.0306,1.8707,0.6373,1.3482,0.4448,0.5303,6.2286,7.571,3.7206,0.9156,0.4169,1.4229,2.0344,1.2362,5159268589,81250727903,19663883603,6831036607,1511660955,844021273.3,2118140410,3613766052,11484202588,2090897230,1908362144,1019719151,-24.957,7.2999,28.7172,-77.7892,160.2247,31.9463,37.7699,-1.7768,10.2656,-5.4746,29.2998,19.4596,2.3136,1.2023,6.8093,1.4654,7.7466,3.7623,6.2978,0.5934,1.0805,27.4683,3.9706,1.6992,0.1356,0.3972,7.5926,0.1266,0.564,3.3475,3.1217,0.2578,0.9181,0.7927,1.6464,2.4523
2019/7/12,-1.0811,1.5311,1.2536,3.2646,-3.1746,-1.9974,3.5169,-0.641,0,-1.087,-0.9835,-0.7513,0.7201,0.5702,0.4784,1.2158,3.7531,8.1834,7.9082,0.9175,0.412,0.5996,1.8979,0.9265,5103492713,82494758187,19910393234,7054042956,1463671719,827162600.9,2192633352,3590600885,12796775563,2068170086,1889593179,1012058489,-24.6872,7.4117,29.0772,-80.3287,155.1382,31.3082,39.0983,-1.7654,10.2656,-5.4151,29.0116,19.3134,2.2886,1.2207,6.8946,1.5133,7.5007,3.6871,6.5193,0.5896,1.0805,27.1697,3.9315,1.6864,0.1341,0.4033,7.6878,0.1307,0.5461,3.2807,3.2314,0.2561,0.9181,0.7841,1.6302,2.4339
2019/7/15,1.0929,1.131,-2.2857,-1.3311,0.7026,1.1177,1.1851,0.9677,2.8786,0.2442,0.2045,1.2616,0.8248,0.435,0.6251,0.5792,3.2397,4.8104,5.6316,0.9958,0.6038,0.6946,0.7596,1.1754,5159268589,83427780899,19455298531,6960145546,1473955127,836407679.3,2218619262,3625348636,13165143320,2073220562,1893457378,1024826258,-24.957,7.4955,28.4126,-79.2594,156.2281,31.6582,39.5616,-1.7825,10.5611,-5.4284,29.0709,19.5571,2.3136,1.2346,6.737,1.4931,7.5534,3.7284,6.5966,0.5953,1.1116,27.2361,3.9395,1.7077,0.1356,0.4078,7.5121,0.129,0.55,3.3174,3.2697,0.2586,0.9445,0.786,1.6336,2.4646
2019/7/16,-0.1802,0.0932,-1.2671,0.5059,-0.4651,3.9012,3.4617,1.278,-0.6083,-0.3654,0.9329,-0.6645,0.4593,0.2455,0.4554,0.3148,2.1752,6.1459,7.5318,1.2193,0.3938,0.474,0.7523,0.7035,5149972610,83505532792,19208788901,6995357075,1467099521,869037367.7,2295422063,3671678970,13085063372,2065644848,1911122286,1018016782,-24.9121,7.5025,28.0526,-79.6604,155.5015,32.8932,40.9311,-1.8053,10.4969,-5.4085,29.3421,19.4271,2.3095,1.2357,6.6517,1.5007,7.5183,3.8738,6.8249,0.6029,1.1048,27.1366,3.9763,1.6963,0.1353,0.4082,7.4169,0.1296,0.5474,3.4468,3.3829,0.2619,0.9387,0.7832,1.6488,2.4482
2019/7/17,-0.1805,-0.5587,-0.5923,-0.6711,-0.4673,0.3755,-2.1887,-0.3155,-0.4896,-0.1222,0,-0.0836,0.3861,0.2012,0.3511,0.3637,2.0563,4.2814,6.7687,0.6916,0.2353,0.4745,0.6766,0.6732,5140676630,83039021436,19095015225,6948408370,1460243916,872300336.6,2245182637,3660096386,13020999415,2063119609,1911122286,1017165597,-24.8671,7.4606,27.8864,-79.1258,154.7749,33.0167,40.0353,-1.7996,10.4455,-5.4019,29.3421,19.4109,2.3053,1.2288,6.6123,1.4906,7.4831,3.8883,6.6756,0.601,1.0994,27.1034,3.9763,1.6949,0.1351,0.4059,7.373,0.1287,0.5449,3.4597,3.3089,0.2611,0.9342,0.7822,1.6488,2.4462
2019/7/18,-2.3508,-1.2172,-0.2979,-4.3919,-3.5211,-1.1845,-1.3889,-2.8481,-0.123,-0.1224,-2.0797,-2.7615,0.5477,0.2354,0.3747,0.5276,2.9528,4.0092,6.4474,0.9451,0.2681,0.7264,0.9053,1.2442,5019828898,82028246830,19038128387,6643241786,1408826877,861967601.9,2213999545,3555853135,13004983425,2060594371,1871376242,989076505.2,-24.2825,7.3698,27.8034,-75.6507,149.325,32.6256,39.4792,-1.7483,10.4326,-5.3953,28.7319,18.8749,2.2511,1.2138,6.5926,1.4252,7.2196,3.8423,6.5829,0.5839,1.0981,27.0702,3.8936,1.6481,0.1319,0.401,7.351,0.1231,0.5257,3.4187,3.2629,0.2537,0.933,0.7812,1.6145,2.3786
2019/7/19,0,-0.0948,0,-0.1767,2.4331,0,-1.1998,0.3257,1.4778,-0.6127,0.0885,0.7745,0.3467,0.2536,0.4286,0.4231,3.4509,2.3673,3.5159,0.7128,0.6567,0.6695,0.5759,0.6618,5019828898,81950494937,19038128387,6631495711,1443104903,861967601.9,2187436170,3567435718,13197175299,2047968180,1873032327,996737166.6,-24.2825,7.3628,27.8034,-75.517,152.9583,32.6256,39.0056,-1.754,10.5868,-5.3622,28.7573,19.021,2.2511,1.2127,6.5926,1.4226,7.3953,3.8423,6.5039,0.5858,1.1143,26.9043,3.897,1.6609,0.1319,0.4006,7.351,0.1229,0.5385,3.4187,3.2238,0.2545,0.9468,0.7765,1.6159,2.3971
2019/7/22,-2.963,-1.6129,1.494,-1.7699,9.9762,-2.9022,-1.056,-4.5455,-2.133,-1.4797,-2.2989,-2.9035,0.4755,0.2693,0.5286,0.382,6.4203,3.9874,3.7636,1.5515,0.4035,0.9071,0.9066,1.2692,4871093227,80628712761,19322562576,6789515105,1587072613,836951507.5,2164337583,3405279549,12492471763,2017665322,1829974113,967796890.2,-23.563,7.244,28.2187,-74.1804,168.2177,31.6787,38.5937,-1.6743,10.0215,-5.2829,28.0962,18.4688,2.1844,1.1931,6.6911,1.3975,8.1331,3.7308,6.4352,0.5592,1.0548,26.5063,3.8075,1.6127,0.128,0.3941,7.4608,0.1207,0.5922,3.3195,3.1897,0.2429,0.8962,0.765,1.5788,2.3275
2019/7/23,0.9542,1.0608,1.3739,0.3604,2.5918,3.9636,-1.6542,-1.0204,-0.2564,1.1264,-0.6938,0.1759,0.2847,0.1806,0.4466,0.2439,13.8027,3.9471,3.1362,1.371,0.259,0.3178,1.0536,0.7374,4917573124,81483983581,19588034486,6813981826,1628206245,870125024,2128534774,3370531799,12460439784,2040392466,1817277460,969499259.4,-23.7879,7.3209,28.6064,-74.4477,172.5776,32.9344,37.9553,-1.6572,9.9958,-5.3424,27.9013,18.5013,2.2053,1.2058,6.783,1.4025,8.3439,3.8787,6.3287,0.5535,1.0521,26.8048,3.781,1.6155,0.1292,0.3983,7.5633,0.1211,0.6075,3.4511,3.137,0.2404,0.8939,0.7736,1.5678,2.3316
2019/7/24,4.9149,1.4313,0.5808,0.5386,-2.1053,0.5,1.1123,0,5.0129,0.2475,2.339,1.0536,0.7683,0.2601,0.3945,0.453,8.4963,3.2452,2.7472,1.349,1.1189,0.369,1.3099,0.9115,5159268589,82650261972,19701808162,6850681908,1593928218,874475649.1,2152210825,3370531799,13085063372,2045442942,1859783646,979713474.6,-24.957,7.4256,28.7726,-74.8487,168.9444,33.099,38.3775,-1.6572,10.4969,-5.3556,28.5539,18.6962,2.3136,1.2231,6.8224,1.41,8.1682,3.898,6.3991,0.5535,1.1048,26.8712,3.8695,1.6325,0.1356,0.404,7.6073,0.1218,0.5947,3.4683,3.1719,0.2404,0.9387,0.7755,1.6045,2.3561
2019/7/25,-1.2613,0.4704,1.2512,0,-2.5806,0.1244,0.6708,-1.0309,-0.7344,-0.1235,0.4749,-0.3475,0.4845,0.1825,0.4863,0.2856,6.8203,1.9293,2.7968,1.1532,0.6605,0.3448,0.8313,0.7317,5094196733,83039021436,19948317792,6850681908,1552794587,875563305.4,2166647442,3335784048,12988967436,2042917704,1868616100,976308736.2,-24.6423,7.4606,29.1326,-74.8487,164.5845,33.1402,38.6349,-1.6401,10.4198,-5.349,28.6895,18.6312,2.2845,1.2288,6.9078,1.41,7.9574,3.9029,6.4421,0.5478,1.0967,26.838,3.8879,1.6268,0.1339,0.4059,7.7025,0.1218,0.5794,3.4727,3.1931,0.238,0.9319,0.7745,1.6121,2.3479
2019/7/26,0.1825,0.4682,2.0913,0,-1.766,2.7329,-2.1055,0,0,0.2472,-0.0295,0.0872,0.3378,0.1711,0.4735,0.3029,3.9974,3.4164,2.3694,0.8711,0.376,0.3926,0.5596,0.6797,5103492713,83427780899,20365487936,6850681908,1525372166,899491743.6,2121027733,3335784048,12988967436,2047968180,1868064072,977159920.8,-24.6872,7.4955,29.7418,-74.8487,161.678,34.0459,37.8214,-1.6401,10.4198,-5.3622,28.681,18.6475,2.2886,1.2346,7.0522,1.41,7.8169,4.0096,6.3064,0.5478,1.0967,26.9043,3.8867,1.6283,0.1341,0.4078,7.8635,0.1218,0.5692,3.5676,3.1259,0.238,0.9319,0.7765,1.6117,2.35
2019/7/29,0.9107,-1.1184,-0.5587,-0.5357,-1.573,1.5719,0.9529,-0.3472,0,-0.4932,1.3593,-0.6969,0.4135,0.1837,0.3914,0.3837,4.9019,3.9838,2.6137,0.7422,0.308,0.3922,0.825,0.7506,5149972610,82494758187,20251714260,6813981826,1501377548,913631275.2,2141238996,3324201465,12988967436,2037867227,1893457378,970350444,-24.9121,7.4117,29.5757,-74.4477,159.1347,34.5811,38.1818,-1.6344,10.4198,-5.3358,29.0709,18.5175,2.3095,1.2207,7.0128,1.4025,7.6939,4.0726,6.3665,0.5459,1.0967,26.7716,3.9395,1.6169,0.1353,0.4033,7.8196,0.1211,0.5602,3.6236,3.1557,0.2371,0.9319,0.7726,1.6336,2.3336
2019/7/30,0.1805,0.8483,-2.809,0.5386,-1.5982,3.5714,0.7282,1.3937,0.7398,0.1239,0.1166,0.8772,0.5793,0.192,0.5577,0.2976,3.2699,5.0193,1.7987,1.191,0.5322,0.4896,1.0047,0.671,5159268589,83194525221,19682845882,6850681908,1477382929,946260963.6,2156830542,3370531799,13085063372,2040392466,1895665491,978862290,-24.957,7.4745,28.7449,-74.8487,156.5915,35.8161,38.4598,-1.6572,10.4969,-5.3424,29.1048,18.6799,2.3136,1.2311,6.8158,1.41,7.571,4.218,6.4129,0.5535,1.1048,26.8048,3.9441,1.6311,0.1356,0.4067,7.5999,0.1218,0.5513,3.7531,3.1787,0.2404,0.9387,0.7736,1.6355,2.3541
2019/7/31,0.9009,0.2804,-0.8671,3.2143,-0.9281,-1.7241,-1.1245,-1.7182,-0.8568,1.4851,-0.3203,-0.1739,0.4896,0.3484,0.5283,0.6773,2.8338,5.1343,2.1173,0.8368,0.4272,1.2812,0.9705,0.557,5205748486,83427780899,19512185369,7070882398,1463671719,929946119.4,2132577026,3312618881,12972951446,2070695324,1889593179,977159920.8,-25.1819,7.4955,28.4957,-77.2546,155.1382,35.1986,38.0273,-1.6287,10.4069,-5.4217,29.0116,18.6475,2.3345,1.2346,6.7567,1.4554,7.5007,4.1453,6.3408,0.544,1.0954,27.2029,3.9315,1.6283,0.1368,0.4078,7.5341,0.1257,0.5461,3.6883,3.1429,0.2363,0.9307,0.7851,1.6302,2.35
