ÈÕÆÚ,000007.SZ,000058.SZ,000061.SZ,000861.SZ,000882.SZ,002344.SZ,002818.SZ,200058.SZ,600113.SH,600415.SH,600738.SH,600790.SH,601828.SH,000007.SZ,000058.SZ,000061.SZ,000861.SZ,000882.SZ,002344.SZ,002818.SZ,200058.SZ,600113.SH,600415.SH,600738.SH,600790.SH,601828.SH,000007.SZ,000058.SZ,000061.SZ,000861.SZ,000882.SZ,002344.SZ,002818.SZ,200058.SZ,600113.SH,600415.SH,600738.SH,600790.SH,601828.SH,000007.SZ,000058.SZ,000061.SZ,000861.SZ,000882.SZ,002344.SZ,002818.SZ,200058.SZ,600113.SH,600415.SH,600738.SH,600790.SH,601828.SH,000007.SZ,000058.SZ,000061.SZ,000861.SZ,000882.SZ,002344.SZ,002818.SZ,200058.SZ,600113.SH,600415.SH,600738.SH,600790.SH,601828.SH,000007.SZ,000058.SZ,000061.SZ,000861.SZ,000882.SZ,002344.SZ,002818.SZ,200058.SZ,600113.SH,600415.SH,600738.SH,600790.SH,601828.SH
2019/1/8,-2.6055,10.0329,0.4098,-0.3968,0,-0.8316,-0.515,2.952,-0.9383,-0.2591,2.1583,0.2591,-0.3697,4.5198,8.5752,0.268,0.1979,0.2659,0.4443,0.5913,0.2665,1.6505,0.332,2.733,0.4569,1.1043,2425242145,3599386601,8307564042,5133030039,5758599920,6083352162,1870693090,3599386601,2354454000,20956374578,2392747445,5672610891,3395700000,-13.8606,296.7945,194.428,41.008,193.6225,16.7993,12.8646,108.0348,22.4946,19.3569,2.8077,11.0365,8.5471,14.2603,4.4256,1.6875,1.6443,0.8087,0.8203,2.1002,1.611,3.1901,1.7817,1.4703,1.0588,0.9174,64.0757,5.1273,3.612,2.2526,5.0671,3.5694,6.6551,1.8664,5.6336,5.8313,3.2173,5.7861,2.6875
2019/1/9,3.3121,-0.4484,-0.6122,0,0.431,-0.6289,0.2353,-0.3584,-1.0825,-1.5584,4.4014,0.5168,0.6494,7.1807,10.6614,0.4103,0.1825,0.4692,0.5307,0.929,0.3034,2.9188,0.2951,4.5135,1.0279,1.6455,2505568637,3583245854,8256701405,5133030039,5783421472,6045092085,1875094721,3583245854,2328966000,20629781727,2498062033,5701926710,3417750000,-14.3197,295.4636,193.2377,41.008,194.4571,16.6937,12.8949,107.8153,22.251,19.0552,2.9312,11.0935,8.6026,14.7326,4.4058,1.6771,1.6443,0.8122,0.8152,2.1052,1.6077,3.1555,1.7539,1.535,1.0643,0.9234,66.1979,5.1043,3.5899,2.2526,5.089,3.5469,6.6708,1.8626,5.5726,5.7405,3.3589,5.816,2.7049
2019/1/10,-2.9593,-2.5526,-1.6427,-1.1952,0.4292,1.8987,-0.3756,-2.1583,0.684,-0.5277,9.1062,0.5141,-1.5668,5.5868,6.4032,0.3455,0.1756,0.4697,0.5031,0.6821,0.107,1.5416,0.1831,10.8977,0.7843,1.4034,2431421106,3491781620,8121067706,5071679082,5808243023,6159872315,1868052112,3491781620,2344896000,20520917444,2725541544,5731242528,3364200000,-13.8959,287.9217,190.0633,40.5179,195.2916,17.0106,12.8464,104.9333,22.4032,18.9547,3.1982,11.1506,8.4678,14.2967,4.2933,1.6496,1.6246,0.8157,0.8307,2.0973,1.5647,3.1771,1.7447,1.6748,1.0697,0.9089,64.2389,4.974,3.531,2.2257,5.1108,3.6143,6.6457,1.8128,5.6108,5.7102,3.6648,5.8459,2.6625
2019/1/11,-1.6518,1.0786,1.6701,0.8065,1.7094,0.4141,-0.0943,0.3676,-1.6304,3.183,-4.3277,0.7673,1.779,3.8771,4.2174,0.2401,0.1654,0.4987,0.3998,0.8722,0.07,1.6408,0.4774,6.2732,0.5428,1.2326,2391257861,3529443364,8256701405,5112579720,5907529228,6185379033,1866291459,3529443364,2306664000,21174103145,2607589205,5775216256,3424050000,-13.6664,291.0272,193.2377,40.8447,198.63,17.0811,12.8343,104.9254,22.038,19.558,3.0598,11.2361,8.6185,14.0605,4.3396,1.6771,1.6377,0.8296,0.8341,2.0953,1.5646,3.1253,1.8002,1.6023,1.078,0.9251,63.1778,5.0276,3.5899,2.2436,5.1982,3.6292,6.6394,1.8126,5.5193,5.8919,3.5062,5.8908,2.7099
2019/1/14,-6.8475,0.3049,0.616,-0.4,-1.2605,0,-1.0377,-0.3663,-0.6906,-1.2853,1.6155,-0.5076,-1.104,5.6923,5.1934,0.3452,0.1263,0.4812,0.298,0.7888,0.1314,1.0784,0.1954,3.9004,0.5956,1.2078,2227515397,3540203862,8307564042,5092129401,5833064574,6185379033,1846924284,3540203862,2290734000,20901942436,2649715040,5745900438,3386250000,-12.7306,291.9145,194.428,40.6813,196.1262,17.0811,12.7012,103.9788,21.8858,19.3066,3.1092,11.1791,8.5233,13.0977,4.3529,1.6875,1.6312,0.8191,0.8341,2.0736,1.5505,3.1037,1.7771,1.6282,1.0725,0.9149,58.8517,5.043,3.612,2.2346,5.1327,3.6292,6.5705,1.7963,5.4812,5.8162,3.5628,5.8609,2.68
2019/1/15,-1.1096,1.3678,0.2041,-0.8032,0.4255,0.8247,1.3823,0,1.8081,0,-1.1129,0.7653,0,3.9159,4.464,0.3119,0.3379,0.3768,0.4526,0.8216,0.1141,1.4113,0.1413,2.8798,0.53,1.4722,2202799554,3588626103,8324518254,5051228763,5857886126,6236392468,1868680444,3588626103,2332152000,20901942436,2620226956,5789874166,3386250000,-12.5893,295.9072,194.8248,40.3545,196.9608,17.222,12.8767,103.916,22.2815,19.3066,3.0746,11.2647,8.5233,12.9524,4.4124,1.6909,1.6181,0.8226,0.841,2.1022,1.5495,3.1599,1.7771,1.6101,1.0807,0.9149,58.1987,5.1119,3.6194,2.2167,5.1545,3.6592,6.6614,1.7952,5.5803,5.8162,3.5232,5.9057,2.68
2019/1/16,-0.1403,1.4993,-0.8147,3.6437,0.4237,-1.636,0.5172,1.4706,-1.2295,-1.3021,1.4469,-0.2532,-0.4651,2.6804,6.6566,0.2949,0.588,0.4471,0.3411,0.6775,0.2216,1.1124,0.1313,2.9,0.4926,1.1707,2199710073,3642428593,8256701405,5235281633,5882707677,6134365597,1878344518,3642428593,2303478000,20629781727,2658140207,5775216256,3370500000,-12.5717,300.3436,193.2377,41.8249,197.7954,16.9402,12.9414,105.5544,22.0075,19.0552,3.1191,11.2361,8.4837,12.9342,4.4785,1.6771,1.677,0.8261,0.8272,2.1128,1.574,3.121,1.7539,1.6333,1.078,0.9106,58.117,5.1886,3.5899,2.2975,5.1764,3.5993,6.6948,1.8235,5.5117,5.7405,3.5742,5.8908,2.6675
2019/1/17,-3.3708,2.5111,-1.4374,-1.9531,-0.4219,1.0395,-1.4032,-1.4493,-3.7344,-1.3193,2.5357,-1.7766,0,4.1402,8.0222,0.3179,0.3222,0.4315,0.573,0.832,0.1484,1.7129,0.1477,4.6971,0.6518,0.9083,2125562543,3733892827,8138021918,5133030039,5857886126,6198132391,1851987953,3733892827,2217456000,20357621018,2725541544,5672610891,4234933708,-12.1479,307.8855,190.4601,41.008,196.9608,17.1163,12.7598,103.9981,21.1857,18.8038,3.1982,11.0365,8.4837,12.4982,4.591,1.653,1.6443,0.8226,0.8358,2.0831,1.5508,3.0044,1.7308,1.6748,1.0588,0.9106,56.158,5.3189,3.5383,2.2526,5.1545,3.6367,6.6009,1.7966,5.3058,5.6647,3.6648,5.7861,2.6675
2019/1/18,-3.6337,-2.5937,0.2083,0,1.2712,0.4115,1.1385,-1.4706,1.0057,0.2674,1.7002,-0.2584,2.8972,4.029,5.4605,0.2739,0.157,0.429,0.474,0.6943,0.1425,1.2469,0.1188,4.0643,0.5112,2.2362,2048325532,3637048344,8154976131,5133030039,5932350780,6223639109,1873073205,3637048344,2239758000,20412053160,2771879963,5657952982,4357628049,-11.7065,299.9,190.8569,41.008,199.4645,17.1867,12.9051,102.5686,21.3987,18.8541,3.2525,11.008,8.7295,12.0441,4.4719,1.6565,1.6443,0.8331,0.8393,2.1068,1.5294,3.0347,1.7354,1.7032,1.0561,0.937,54.1174,5.1809,3.5457,2.2526,5.22,3.6517,6.676,1.7719,5.3592,5.6799,3.7271,5.7712,2.7448
2019/1/21,4.2232,0,4.9896,0.3984,-0.4184,-0.8197,0.6098,-0.3731,0.2845,0,0.9119,0.2591,0.545,5.3128,3.6075,0.7062,0.1129,0.2886,0.3582,1.0188,0.0754,0.7966,0.1109,3.1652,0.4011,1.8199,2134830984,3637048344,8561877227,5153480358,5907529228,6172625674,1884494383,3637048344,2246130000,20412053160,2797155464,5672610891,4381375341,-12.2009,299.9,200.3799,41.1714,198.63,17.0459,12.9838,102.3469,21.4596,18.8541,3.2822,11.0365,8.7771,12.5527,4.4719,1.7391,1.6508,0.8296,0.8324,2.1197,1.5261,3.0433,1.7354,1.7188,1.0588,0.9421,56.4029,5.1809,3.7226,2.2616,5.1982,3.6217,6.7167,1.7681,5.3744,5.6799,3.7611,5.7861,2.7598
2019/1/22,-1.5919,-0.8876,-2.7723,-0.7937,-0.8403,-0.4132,-1.0256,0.3745,-0.4255,-1.3333,3.9157,-1.0336,-1.2647,3.4741,2.6935,0.48,0.1252,0.3793,0.4028,0.7338,0.057,0.8894,0.1026,4.9322,0.3158,1.1871,2100846699,3604766850,8324518254,5112579720,5857886126,6147118956,1865166236,3604766850,2236572000,20139892451,2906682636,5613979254,4325964993,-12.0066,297.2381,194.8248,40.8447,196.9608,16.9754,12.8506,102.8278,21.3683,18.6027,3.4107,10.9224,8.6661,12.3529,4.4322,1.6909,1.6377,0.8226,0.8289,2.098,1.5333,3.0304,1.7123,1.7861,1.0479,0.9302,55.505,5.1349,3.6194,2.2436,5.1545,3.6068,6.6479,1.7764,5.3516,5.6041,3.9084,5.7263,2.7249
2019/1/23,-1.9118,-0.1493,0.8147,-0.8,0,-5.6017,1.2718,-0.7463,-0.5698,0.2703,8.4058,-1.0444,0.4575,2.4691,2.2931,0.3931,0.0991,0.3486,1.9283,0.7857,0.0943,0.593,0.0883,7.0466,0.3609,0.9236,2060683453,3599386601,8392335103,5071679082,5857886126,5802778268,1888887144,3599386601,2223828000,20194324593,3151012480,5555347617,4345754403,-11.7771,296.7945,196.412,40.5179,196.9608,16.0245,13.014,102.2197,21.2465,18.653,3.6974,10.8084,8.7057,12.1167,4.4256,1.7047,1.6246,0.8226,0.7825,2.1246,1.5242,3.0131,1.7169,1.9362,1.0369,0.9344,54.4439,5.1273,3.6489,2.2257,5.1545,3.4047,6.7324,1.7659,5.3211,5.6193,4.2369,5.6665,2.7373
2019/1/24,-1.949,-0.4484,2.0202,0.8065,1.2712,0,0.093,0,1.5759,1.0782,-4.8128,0.7916,2.5501,3.4269,2.6072,0.5657,0.1068,0.4219,0.804,0.7988,0.0373,1.1954,0.1242,6.3918,0.3158,2.3545,2020520208,3583245854,8561877227,5112579720,5932350780,5802778268,1890644248,3583245854,2258874000,20412053160,2999359473,5599321345,4456575098,-11.5476,295.4636,200.3799,40.8447,199.4645,16.0245,13.0261,101.9919,21.5814,18.8541,3.5195,10.8939,8.9277,11.8806,4.4058,1.7391,1.6377,0.8331,0.7825,2.1266,1.5208,3.0606,1.7354,1.843,1.0451,0.9583,53.3828,5.1043,3.7226,2.2436,5.22,3.4047,6.7387,1.762,5.4049,5.6799,4.033,5.7114,2.8071
2019/1/25,-4.7401,-3.3033,-2.3762,-1.2,-1.6736,-1.0989,-0.5576,-1.5038,-0.2821,-0.2667,0,-0.7853,-0.6217,3.8314,3.2185,0.4055,0.1281,0.3985,0.8047,0.7389,0.0958,1.2686,0.0748,5.3314,0.2718,1.3277,1924746314,3464880375,8358426679,4879592791,5833064574,5739011474,1880101622,3464880375,2252502000,20357621018,2999359473,5555347617,4428869924,-11.0002,285.7035,195.6184,39.1082,196.1262,15.8484,12.9535,100.6442,21.5205,18.8038,3.5195,10.8084,8.8722,11.3174,4.2602,1.6978,1.5681,0.8191,0.7739,2.1148,1.5007,3.0519,1.7308,1.843,1.0369,0.9523,50.8524,4.9357,3.6342,2.1482,5.1327,3.3673,6.7011,1.7387,5.3897,5.6647,4.033,5.6665,2.7897
2019/1/28,-9.9518,-0.7764,-1.217,-0.8097,1.7021,0,0.3738,0.3817,6.5064,-0.5348,0.2809,0.7916,0.3575,3.9117,1.4221,0.2568,0.104,1.117,0.5917,1.0483,0.0867,7.1585,0.0949,3.4797,0.3963,1.3932,1733198527,3437979130,8256701405,4840081918,5932350780,5739011474,1887130040,3437979130,2399058000,20248756735,3007784640,5599321345,4444701452,-9.9055,283.4853,193.2377,38.7915,199.4645,15.8484,13.0019,100.3364,22.9207,18.7033,3.5294,10.8939,8.9039,10.1911,4.2272,1.6771,1.5554,0.8331,0.7739,2.1227,1.4962,3.2505,1.7215,1.8482,1.0451,0.9557,45.7916,4.8974,3.5899,2.1308,5.22,3.3673,6.7261,1.7334,5.7403,5.6344,4.0443,5.7114,2.7997
2019/1/29,-9.9822,-1.7214,4.1068,0.4082,4.6025,-2.8889,-1.6294,-1.9011,-6.3745,-1.3441,-0.7003,-1.8325,0.6233,1.8568,1.8626,0.8948,0.2251,2.5164,0.6668,0.8963,0.16,4.765,0.168,2.8688,0.4162,1.808,1560187622,3378796391,8595785651,4859837354,6205387845,5573217809,1856380714,3378796391,2246130000,19976596026,2986721723,5496715980,4472406626,-8.9167,278.6053,201.1735,38.9498,208.6449,15.3906,12.7901,98.2595,21.4596,18.4519,3.5046,10.6943,8.9594,9.1738,4.1544,1.746,1.5618,0.8714,0.7516,2.0881,1.4652,3.0433,1.6984,1.8353,1.026,0.9617,41.2206,4.813,3.7374,2.1395,5.4603,3.27,6.6165,1.6975,5.3744,5.5587,4.016,5.6067,2.8171
2019/1/30,-0.9901,0.4777,-2.9586,-0.4065,-8.8,-0.9153,2.1297,-0.3876,-3.5461,-0.8174,0.8463,-0.2667,0,6.9768,1.2738,0.5308,0.1424,2.061,0.53,1.5985,0.0659,2.8728,0.0682,4.9619,0.2581,1.4964,1544740220,3394937138,8341472466,4840081918,5659313715,5522204373,1895915561,3394937138,2166480000,19813299601,3011997224,5482058071,4472406626,-8.8284,279.9362,195.2216,38.7915,190.2842,15.2497,13.0625,97.8901,20.6986,18.3011,3.5343,10.6658,8.9594,9.083,4.1742,1.6944,1.5554,0.7947,0.7447,2.1325,1.4597,2.9354,1.6845,1.8508,1.0232,0.9617,40.8125,4.836,3.6268,2.1308,4.9798,3.2401,6.7575,1.6911,5.1838,5.5133,4.05,5.5918,2.8171
2019/1/31,-4,-8.0824,-3.8618,0.8163,-4.386,-1.1547,0.8341,-3.5019,-1.1765,-1.3736,0,-1.3369,-2.2124,5.2164,1.9993,0.5676,0.2415,0.9905,0.8014,1.9868,0.1508,1.5771,0.1165,10.4627,0.3789,1.4141,1482950611,3120544437,8019342432,4879592791,5411098201,5458437579,1911729500,3120544437,2140992000,19541138892,3011997224,5408768524,4373459577,-8.4753,257.3106,187.6826,39.1082,181.9384,15.0736,13.1714,94.0219,20.4551,18.0497,3.5343,10.5232,8.7612,8.7197,3.8369,1.6289,1.5681,0.7599,0.7361,2.1503,1.402,2.9008,1.6614,1.8508,1.0096,0.9404,39.18,4.4452,3.4867,2.1482,4.7614,3.2027,6.8138,1.6243,5.1229,5.4375,4.05,5.517,2.7548
2019/2/1,8.3333,4.4828,2.537,2.0243,3.211,2.1028,1.1029,3.2258,2.9762,2.2284,3.6364,1.626,3.5294,4.822,1.3501,0.3671,0.2145,0.4337,0.7547,1.4008,0.0913,1.2379,0.0749,6.2565,0.4771,1.5764,1606529829,3260430912,8222792980,4978369973,5584849061,5573217809,1932814752,3260430912,2204712000,19976596026,3121524396,5496715980,4527816974,-9.1815,268.8452,192.4441,39.8998,187.7804,15.3906,13.3167,97.1173,21.0639,18.4519,3.6628,10.6943,9.0704,9.4463,4.0089,1.6703,1.5999,0.7843,0.7516,2.174,1.4482,2.9872,1.6984,1.9181,1.026,0.9736,42.445,4.6444,3.5752,2.1917,4.9143,3.27,6.889,1.6778,5.2753,5.5587,4.1972,5.6067,2.852
2019/2/11,2.6923,2.3102,2.6804,0.7937,2.2222,1.8307,1.5909,1.9531,2.1676,1.3624,5.668,2.1333,1.5734,4.9062,1.2863,0.2982,0.4378,0.9609,0.6656,1.8831,0.2042,1.3879,0.1252,7.3611,0.3871,1.8506,1649782555,3335754399,8443197740,5017880846,5708956817,5675244679,1963564078,3335754399,2252502000,20248756735,3298452904,5613979254,4599058849,-9.4287,275.0562,197.6024,40.2165,191.9533,15.6723,13.5285,99.6024,21.5205,18.7033,3.8704,10.9224,9.2131,9.7006,4.1015,1.715,1.6126,0.8017,0.7653,2.2086,1.4852,3.0519,1.7215,2.0268,1.0479,0.9889,43.5878,4.7517,3.671,2.2091,5.0235,3.3299,6.9986,1.7207,5.3897,5.6344,4.4351,5.7263,2.8969
2019/2/12,1.8727,1.2903,1.2048,0.3937,0.4348,1.7978,-0.5369,-1.1494,1.4144,1.8817,0.2554,0.5222,-0.3442,4.3497,1.7497,0.4297,0.2682,0.7514,0.6744,1.7629,0.2036,1.4751,0.1547,4.5065,0.4592,1.9696,1680677359,3378796391,8544923014,5037636282,5733778369,5777271550,1953021452,3378796391,2284362000,20629781727,3306878071,5643295073,4583227321,-9.6053,278.6053,199.9831,40.3748,192.7879,15.9541,13.4559,98.8398,21.8249,19.0552,3.8803,10.9795,9.1814,9.8823,4.1544,1.7357,1.6189,0.8052,0.7791,2.1968,1.4738,3.0951,1.7539,2.032,1.0533,0.9855,44.404,4.813,3.7152,2.2178,5.0453,3.3898,6.961,1.7075,5.4659,5.7405,4.4465,5.7562,2.8869
2019/2/13,3.6765,0.9554,1.9841,1.1765,1.7316,1.3245,0.6748,2.3256,1.6736,1.0554,2.6752,0.7792,1.2953,5.2128,2.0192,0.6835,0.4289,0.8037,0.8834,2.0428,0.3093,1.9856,0.2218,7.2103,0.5712,2.2716,1742466968,3411077885,8714465138,5096902591,5833064574,5853791703,1966199734,3411077885,2322594000,20847510294,3395342325,5687268801,4642595551,-9.9584,281.2671,203.9511,40.8498,196.1262,16.1654,13.5467,100.9955,22.1902,19.2563,3.9841,11.065,9.3004,10.2456,4.1941,1.7701,1.6379,0.8191,0.7894,2.2116,1.506,3.1469,1.7724,2.0863,1.0615,0.9983,46.0365,4.859,3.789,2.2439,5.1327,3.4347,7.008,1.7447,5.5574,5.801,4.5654,5.8011,2.9243
2019/2/14,-0.8865,2.9968,0.3891,-1.1628,0,0.4357,-0.3575,1.8939,0.1372,-0.7833,3.9702,0,0.5115,4.1046,3.8635,0.4992,0.2403,0.5173,0.5786,1.7444,0.3006,1.7026,0.1937,7.4036,0.3743,2.2447,1727019566,3513302617,8748373562,5037636282,5833064574,5879298421,1959171317,3513302617,2325780000,20684213869,3530144998,5687268801,4666342843,-9.8702,289.6963,204.7446,40.3748,196.1262,16.2358,13.4983,103.0133,22.2206,19.1055,4.1423,11.065,9.3479,10.1548,4.3198,1.777,1.6189,0.8191,0.7928,2.2037,1.5361,3.1512,1.7586,2.1692,1.0615,1.0034,45.6284,5.0046,3.8037,2.2178,5.1327,3.4496,6.9829,1.7796,5.565,5.7556,4.7467,5.8011,2.9393
2019/2/15,-0.3578,-2.144,1.3566,-0.7843,-0.8511,0,1.2108,-1.8587,0.411,-0.2632,-0.2387,-0.2577,-0.6785,3.3901,2.0156,0.734,0.1834,0.5194,0.5212,2.4846,0.1326,1.5928,0.1455,6.1325,0.3095,1.9076,1720840605,3437979130,8867053049,4998125409,5783421472,5879298421,1982892225,3437979130,2335338000,20629781727,3521719831,5672610891,4634679787,-9.8348,283.4853,207.5222,40.0582,194.4571,16.2358,13.6617,100.9264,22.3119,19.0552,4.1324,11.0365,9.2845,10.1185,4.2272,1.8011,1.6062,0.8122,0.7928,2.2304,1.505,3.1642,1.7539,2.164,1.0588,0.9966,45.4651,4.8974,3.8553,2.2004,5.089,3.4496,7.0675,1.7436,5.5879,5.7405,4.7353,5.7861,2.9193
2019/2/18,6.1041,3.1299,3.4417,2.3715,2.5751,3.0369,1.728,3.7879,2.4557,2.1108,0.1196,2.8424,2.0495,6.7532,2.5535,0.853,0.3736,0.8866,0.9268,1.952,0.344,2.6584,0.22,5.8649,0.8792,2.2233,1825882940,3545584111,9172228871,5116658028,5932350780,6057845444,2017155759,3545584111,2392686000,21065238861,3525932415,5833847893,4729668954,-10.4352,292.3581,214.6644,41.0082,199.4645,16.7289,13.8978,104.7956,22.8598,19.4574,4.1374,11.3502,9.4748,10.7361,4.3595,1.8631,1.6443,0.8331,0.8169,2.2689,1.5626,3.2419,1.791,2.1666,1.0889,1.017,48.2404,5.0506,3.988,2.2526,5.22,3.5544,7.1896,1.8104,5.7251,5.8616,4.741,5.9506,2.9792
2019/2/19,2.7073,1.6692,-1.4787,0,0.4184,-0.2105,0,0,4.3941,0,-1.7921,-0.2513,-1.6736,7.7551,4.6401,0.7905,0.5466,0.9538,0.9005,2.3041,0.2944,6.2279,0.2738,6.5637,0.7523,2.5782,1875314627,3604766850,9036595172,5116658028,5957172331,6045092085,2017155759,3604766850,2497824000,21065238861,3462743662,5819189984,4650511315,-10.7177,297.2381,211.4901,41.0082,200.2991,16.6937,13.8978,104.7725,23.8643,19.4574,4.0632,11.3217,9.3162,11.0268,4.4322,1.8356,1.6443,0.8366,0.8152,2.2689,1.5623,3.3843,1.791,2.1278,1.0862,1,49.5464,5.1349,3.929,2.2526,5.2419,3.5469,7.1896,1.81,5.9767,5.8616,4.656,5.9356,2.9293
2019/2/20,2.1417,-2.3881,1.6886,0.3861,0.8333,0,-0.784,-1.0949,-1.7857,0,0.365,0.2519,1.2766,7.4558,2.9132,1.1808,0.2873,0.6518,0.7013,1.6645,0.1472,3.315,0.1642,3.4104,1.1054,2.0062,1915477873,3518682866,9189183083,5136413464,6006815434,6045092085,2001341820,3518682866,2453220000,21065238861,3475381412,5833847893,4709879544,-10.9472,290.1399,215.0612,41.1665,201.9683,16.6937,13.7888,103.4835,23.4382,19.4574,4.078,11.3502,9.4351,11.2629,4.3264,1.8665,1.6506,0.8435,0.8152,2.2511,1.5431,3.3239,1.791,2.1355,1.0889,1.0127,50.6075,5.0123,3.9954,2.2613,5.2856,3.5469,7.1332,1.7877,5.8699,5.8616,4.673,5.9506,2.9667
2019/2/21,-1.6129,1.682,-2.0295,-1.1538,-1.2397,-0.8439,-1.0097,1.845,-0.6494,-0.5168,-1.5758,-1.2563,-1.7647,5.7992,5.7303,0.8192,0.2975,0.8908,1.051,1.8181,0.4218,6.0938,0.3791,4.9867,0.7728,2.5397,1884583068,3577865605,9002686747,5077147155,5932350780,5994078650,1981135121,3577865605,2437290000,20956374578,3420617826,5760558347,4626764023,-10.7707,295.02,210.6965,40.6915,199.4645,16.5528,13.6496,104.8712,23.286,19.3569,4.0138,11.2076,9.2686,11.0813,4.3992,1.8287,1.6316,0.8331,0.8083,2.2284,1.5638,3.3023,1.7817,2.1019,1.0752,0.9949,49.7913,5.0966,3.9143,2.2352,5.22,3.517,7.0612,1.8117,5.8318,5.8313,4.5994,5.8758,2.9143
2019/2/22,7.2131,6.4662,1.1299,1.5564,1.6736,2.766,1.9069,3.9855,2.3529,2.0779,-0.3695,1.0178,1.2831,8.5583,8.7865,0.4632,0.3663,0.8018,1.0274,1.5512,0.5481,5.2982,0.2992,4.6692,0.5846,2.2778,2020520208,3809216313,9104412021,5156168900,6031636985,6159872315,2018912864,3809216313,2494638000,21391831712,3407980076,5819189984,4686132252,-11.5476,314.0964,213.0773,41.3248,202.8029,17.0106,13.9099,108.954,23.8339,19.7591,3.9989,11.3217,9.3876,11.8806,4.6836,1.8493,1.657,0.847,0.8307,2.2709,1.6247,3.38,1.8187,2.0941,1.0862,1.0076,53.3828,5.4262,3.9585,2.27,5.3074,3.6143,7.1958,1.8822,5.969,5.9525,4.5824,5.9356,2.9517
2019/2/25,9.1743,10.0282,7.635,4.9808,4.5267,5.5901,3.5683,9.0592,9.9617,9.9237,2.1014,4.2821,4.6453,12.1895,9.2245,1.1905,1.1546,1.7368,2.1269,3.3856,1.234,6.4978,1.423,8.5611,1.8133,4.6264,2205889034,4191213994,9799534727,5412989574,6304674051,6504213003,2090954141,4191213994,2743146000,23514685240,3479593996,6068374442,4903815761,-12.607,345.5948,229.3457,43.3832,211.9832,17.9616,14.4062,118.7758,26.2081,21.7199,4.083,11.8065,9.8236,12.9705,5.1533,1.9905,1.7395,0.8854,0.8771,2.3519,1.7711,3.7167,1.9992,2.1381,1.1327,1.0544,58.2803,5.9703,4.2607,2.3831,5.5477,3.8163,7.4526,2.0519,6.5637,6.5432,4.6787,6.1898,3.0888
2019/2/26,-3.0812,0.1284,1.3841,1.8248,1.1811,-0.7843,-1.2605,-1.278,0,-0.9259,4.2373,-0.4831,-0.8878,11.1523,12.0698,1.2427,1.3814,2.0431,2.1036,3.0239,1.1016,,1.1927,10.3768,1.6552,5.0097,2137920464,4196594243,9935168425,5511766756,6379138705,6453199568,2064597576,4196594243,2743146000,23296956673,3627034419,6039058623,4860279059,-12.2185,346.0384,232.5201,44.1748,214.487,17.8207,14.2246,116.9358,26.2081,21.5188,4.256,11.7495,9.7364,12.5709,5.1599,2.0181,1.7713,0.8958,0.8702,2.3223,1.7437,3.7167,1.9807,2.2287,1.1272,1.0451,56.4845,5.978,4.3197,2.4265,5.6132,3.7864,7.3587,2.0201,6.5637,6.4826,4.877,6.1599,3.0614
2019/2/27,0.289,6.1538,-1.3652,10.0358,6.2257,0.5929,-0.5957,1.2945,0,1.6355,5.6911,0,0.8143,6.2373,8.0529,0.8109,5.0976,2.9329,1.5682,2.1603,0.7879,,0.7374,9.8611,1.2407,3.7446,2144099425,4454846197,9799534727,6064918975,6776283527,6491459644,2052297846,4454846197,2743146000,23677981666,3833451012,6039058623,4899857879,-12.2538,367.3331,229.3457,48.6081,227.8403,17.9263,14.1399,118.2759,26.2081,21.8708,4.4982,11.7495,9.8157,12.6072,5.4775,1.9905,1.949,0.9516,0.8754,2.3084,1.7637,3.7167,2.0131,2.3555,1.1272,1.0536,56.6478,6.3459,4.2607,2.6701,5.9626,3.8088,7.3148,2.0433,6.5637,6.5887,5.1545,6.1599,3.0864
2019/2/28,-1.0086,-4.4686,1.0381,-4.5603,3.2967,0.9823,0.5565,-3.5144,0,0.2299,-1.5385,-0.4854,1.2924,4.7655,5.7708,0.5968,3.1424,5.3415,1.9195,1.7781,0.5986,,0.4366,5.9056,0.8042,3.0029,2122473062,4255776983,9901260001,5788342865,6999677489,6555226439,2063719024,4255776983,2743146000,23732413807,3774474843,6009742805,4963183990,-12.1302,350.9185,231.7265,46.3915,235.3515,18.1024,14.2186,114.1916,26.2081,21.921,4.429,11.6924,9.9426,12.48,5.2327,2.0112,1.8602,0.983,0.884,2.3213,1.7028,3.7167,2.0177,2.3193,1.1217,1.0672,56.0764,6.0623,4.305,2.5483,6.1592,3.8462,7.3555,1.9727,6.5637,6.6038,5.0752,6.13,3.1262
2019/3/1,0.5822,0.885,0.3425,0.6826,1.0638,1.3619,0.894,1.3245,0,5.9633,0.558,0.7317,-0.2392,4.6255,3.0457,0.52,1.5501,3.3556,1.5086,2.9203,0.2893,,1.0687,4.3043,0.6904,2.2399,2134830984,4293438726,9935168425,5827853738,7074142143,6644499950,2082168619,4293438726,2743146000,25147649493,3795537761,6053716533,4951310344,-12.2009,354.0239,232.5201,46.7081,237.8552,18.349,14.3457,115.7937,26.2081,23.2283,4.4537,11.778,9.9188,12.5527,5.279,2.0181,1.8728,0.9934,0.896,2.342,1.7266,3.7167,2.138,2.3322,1.1299,1.0646,56.4029,6.1159,4.3197,2.5657,6.2247,3.8986,7.4213,2.0004,6.5637,6.9976,5.1035,6.1749,3.1188
