ÈÕÆÚ,000520.SZ,002320.SZ,600026.SH,600428.SH,600798.SH,601866.SH,601872.SH,601919.SH,601975.SH,603167.SH
2016/5/5,9.9,7.5438,6.2478,6.9721,5.3425,4.4617,4.957,5.83,,8.6333
2016/5/6,9.65,7.0125,5.9373,6.5748,5.101,4.2935,4.7587,5.55,,8.2393
2016/5/9,9.15,6.6917,5.6926,6.0484,4.9271,4.0759,4.5321,5.25,,8.0466
2016/5/10,9.36,6.8371,5.9373,6.2868,4.9851,4.4815,4.7115,5.64,,8.213
2016/5/11,9.21,6.7017,5.8338,6.0782,4.9078,4.3924,4.6454,5.43,,8.2043
2016/5/12,9.29,6.7569,5.7773,5.8995,4.8112,4.2539,4.6171,5.29,,8.1167
2016/5/13,9.28,6.6616,5.7679,5.8697,4.8015,4.2045,4.6454,5.27,,8.0554
2016/5/16,9.37,6.7719,5.8055,5.9392,4.8112,4.244,4.6738,5.33,,8.1955
2016/5/17,9.25,6.7118,5.7867,5.8995,4.7629,4.1748,4.636,5.3,,8.1867
2016/5/18,8.99,6.4912,5.7397,5.6412,4.56,4.0462,4.5794,5.17,,7.9153
2016/5/19,9,6.5062,5.7397,5.6512,4.5503,4.0462,4.551,5.16,,7.9328
2016/5/20,9.08,6.5915,5.7773,5.6909,4.6083,4.1055,4.5794,5.21,,7.9766
2016/5/23,9.18,6.6516,5.8432,5.8001,5.072,4.1946,4.6171,5.27,,8.0729
2016/5/24,9.03,6.5664,5.7397,5.671,5.0237,4.1154,4.5605,5.18,,7.9766
2016/5/25,8.99,6.5764,5.7114,5.6512,4.9657,4.1055,4.5321,5.16,,7.9854
2016/5/26,8.93,6.5363,5.702,5.6512,4.9367,4.1154,4.5038,5.14,,7.9854
2016/5/27,9.04,6.5965,5.7114,5.6512,4.9464,4.1451,4.5038,5.17,,8.0379
2016/5/30,8.89,6.5463,5.6456,5.6313,4.8787,4.1352,4.4566,5.11,,8.0116
2016/5/31,9.26,6.8371,5.8714,5.8697,4.9948,4.2836,4.6171,5.31,,8.3093
2016/6/1,9.21,6.8772,5.8714,5.8895,4.9851,4.2737,4.6077,5.29,,8.3181
2016/6/2,9.28,7.1077,5.8526,5.8995,4.9851,4.2836,4.6077,5.3,,8.3531
2016/6/3,9.26,7.0175,5.8808,5.9491,4.9271,4.2836,4.6266,5.3,,8.4932
2016/6/6,9.26,6.9724,5.8902,5.9094,4.9367,4.2539,4.6171,5.33,,8.3969
2016/6/7,9.15,6.9824,5.8996,5.8697,4.8884,4.2144,4.5888,5.28,,8.4056
2016/6/8,9.19,6.9423,5.9373,5.8995,4.8884,4.2242,4.5888,5.37,,8.4319
2016/6/13,8.62,6.4661,5.7209,5.5916,4.5592,4.0066,4.4188,5.09,,7.9941
2016/6/14,8.58,6.4912,5.7496,5.6114,4.5883,4.0264,4.4472,5.13,,8.0554
2016/6/15,8.72,6.6666,5.7974,5.7107,4.6948,4.0759,4.4944,5.2,,8.3443
2016/6/16,9.01,6.5514,5.6826,5.6512,4.656,4.0363,4.466,5.15,,8.3619
2016/6/17,8.92,6.6065,5.7017,5.6611,4.6851,4.0462,4.551,5.19,,8.4669
2016/6/20,8.85,6.8822,5.6443,5.6015,4.6464,4.0165,4.5133,5.13,,8.4847
2016/6/21,8.74,7.1178,5.6061,5.5618,4.598,3.9769,4.4944,5.1,,8.4048
2016/6/22,8.83,7.0426,5.6539,5.6015,4.6367,3.9868,4.5231,5.12,,8.6888
2016/6/23,8.85,6.9223,5.6061,5.5518,4.6076,3.9374,4.4848,5.09,,8.7154
2016/6/24,8.59,6.7218,5.52,5.4128,4.5496,3.8483,4.389,4.99,,8.6622
2016/6/27,8.73,6.8621,5.6061,5.5022,4.6076,3.8978,4.4465,5.05,,8.8574
2016/6/28,9.03,6.9674,5.6443,5.5419,4.7722,3.8978,4.4848,5.08,,8.8574
2016/6/29,9.12,7.6641,5.673,5.6015,4.84,3.9472,4.504,5.14,,8.8752
2016/6/30,9.03,7.8045,5.6443,5.5717,4.7528,3.9176,4.4848,5.08,,8.8308
2016/7/1,9.06,7.5584,5.6443,5.6313,4.7238,3.9275,4.4752,5.11,,8.7953
2016/7/4,9.12,7.6388,5.7974,5.7505,4.8012,3.9967,4.5615,5.2,,8.9906
2016/7/5,9.43,7.7091,5.9313,5.8796,4.8593,4.1253,4.916,5.29,,9.0704
2016/7/6,9.18,7.5986,5.8931,5.8597,4.8109,4.0759,4.7914,5.27,,9.0616
2016/7/7,9.11,7.7342,5.9026,5.8498,4.8206,4.1055,4.8202,5.29,,9.0438
2016/7/8,9.12,7.9652,5.8548,5.8101,4.869,4.066,4.7819,5.24,,9.0349
2016/7/11,9.02,7.8999,5.8452,5.8101,4.8206,4.066,4.7627,5.21,,8.9817
2016/7/12,9.12,7.8748,6.0461,6.1676,4.9077,4.2341,4.9544,5.4,,9.0438
2016/7/13,9.17,8.1108,6.1035,6.1378,4.9367,4.2144,5.0118,5.41,,9.0793
2016/7/14,9.08,8.0405,6.1131,6.1775,5.1013,4.2242,5.146,5.47,,9.2036
2016/7/15,9.03,7.8547,6.1227,6.1378,5.0142,4.1748,5.0885,5.43,,9.0971
2016/7/18,8.8,7.7492,6.0748,6.0186,4.9464,4.0956,5.0118,5.36,,8.9994
2016/7/19,8.88,7.8949,6.0844,6.0484,4.9755,4.1352,5.0214,5.39,,9.0261
2016/7/20,8.79,7.7442,6.0079,5.9888,4.9271,4.1055,4.9735,5.37,,9.0172
2016/7/21,8.75,7.7744,6.0174,5.9292,4.9077,4.1055,4.9639,5.35,,9.0616
2016/7/22,8.76,7.7342,5.96,5.8597,4.8496,4.066,4.8777,5.26,,8.9196
2016/7/25,8.7,7.6287,5.9026,5.8498,4.8593,4.0561,4.8969,5.25,,8.9728
2016/7/26,8.74,7.7693,5.9696,5.9193,4.9174,4.0857,4.9544,5.29,,9.1769
2016/7/27,8.34,7.3927,5.7974,5.671,4.7722,3.967,5.0214,5.1,,8.8131
2016/7/28,8.34,7.3274,5.9313,5.7405,4.7819,4.0165,5.1843,5.28,,8.8929
2016/7/29,8.24,7.242,5.8357,5.6412,4.7044,3.9571,5.0214,5.16,,8.8486
2016/8/1,8.08,6.9758,5.9696,5.5816,4.6657,3.9374,4.9064,5.11,,8.7066
2016/8/2,8.12,7.0411,6.0174,5.6214,4.6851,3.9571,4.9639,5.16,,8.7953
2016/8/3,8.13,7.0612,6.094,5.6512,4.7141,3.9967,4.9927,5.19,,8.8486
2016/8/4,8.15,7.1064,6.0366,5.6313,4.7432,3.967,4.9256,5.15,,8.9018
2016/8/5,8.1,6.9808,5.9983,5.5916,4.7528,3.9374,4.9064,5.11,,8.8486
2016/8/8,8.12,7.0913,6.1705,5.6909,4.7916,3.967,4.9831,5.21,,8.9462
2016/8/9,8.17,7.232,6.1705,5.7306,4.8303,3.9868,4.9831,5.22,,9.2124
2016/8/10,8.16,7.1566,6.0653,5.6908,4.7722,3.9868,4.9448,5.19,,9.1326
2016/8/11,8.05,7.0411,6.0366,5.6709,4.6948,3.9571,4.8969,5.16,,8.9817
2016/8/12,8.11,7.1466,6.1609,5.7605,4.7625,3.9967,4.9735,5.22,,9.1326
2016/8/15,8.21,7.3274,6.3044,5.9395,4.8787,4.0759,5.0693,5.34,,9.3278
2016/8/16,8.12,7.3676,6.3331,5.9196,4.8787,4.0759,5.0885,5.33,,9.3278
2016/8/17,8.07,7.3977,6.314,5.8798,4.8787,4.066,5.0598,5.29,,9.3633
2016/8/18,8.08,7.3324,6.2949,5.9097,4.9561,4.0857,5.0693,5.3,,9.3012
2016/8/19,8,7.3927,6.4766,5.9793,4.898,4.1352,5.0981,5.36,,9.3101
2016/8/22,7.88,7.3123,6.3523,5.8301,4.8593,4.066,4.9927,5.25,,9.2479
2016/8/23,7.84,7.3424,6.3523,5.8699,4.869,4.0956,5.0023,5.36,,9.3012
2016/8/24,7.84,7.4328,6.2662,5.8202,4.8593,4.0561,4.9927,5.3,,9.2479
2016/8/25,7.7,7.4328,6.1992,5.7306,4.7916,4.0066,4.9256,5.21,,9.1947
2016/8/26,7.69,7.4328,6.1609,5.7406,4.8109,4.0165,4.9352,5.17,,9.3899
2016/8/29,7.87,7.4328,6.2183,5.7605,4.8884,4.0363,4.9448,5.17,,9.4876
2016/8/30,7.73,7.4328,6.1992,5.7306,4.84,4.0165,4.9256,5.13,,9.3012
2016/8/31,7.75,7.4328,6.2183,5.7306,4.8206,3.9967,4.9448,5.14,,9.3189
2016/9/1,7.67,7.4328,6.2375,5.7704,4.9271,3.9967,4.9448,5.15,,9.2124
2016/9/2,7.61,7.4328,6.2375,5.7903,4.8593,3.9967,4.9927,5.14,,9.2124
2016/9/5,7.61,7.4328,6.2375,5.8401,4.8303,4.0066,4.9831,5.2,,9.2391
2016/9/6,7.69,7.4328,6.2949,5.8798,4.8496,4.0264,4.9831,5.22,,9.3811
2016/9/7,7.65,7.4328,6.3331,5.85,4.8884,4.0264,5.0118,5.22,,9.3811
2016/9/8,7.63,7.4328,6.4096,5.9196,4.8884,4.0561,5.0981,5.27,,9.4521
2016/9/9,7.59,7.4328,6.4288,5.9296,4.8884,4.0857,5.0789,5.38,,9.3367
2016/9/12,7.23,7.4328,6.314,5.7008,4.8884,3.967,4.9927,5.19,,9.0438
2016/9/13,7.19,8.1761,6.2662,5.7207,4.8884,3.9769,4.9639,5.19,,9.1503
2016/9/14,7.08,7.7944,6.1801,5.6411,4.8884,3.9275,4.916,5.09,,9.0793
2016/9/19,7.1,7.8346,6.2183,5.6908,4.8884,3.9571,4.9256,5.12,,9.1503
2016/9/20,7.04,7.7191,6.1801,5.6809,4.8884,3.9374,4.9256,5.1,,9.1681
2016/9/21,7.33,7.684,6.2088,5.7306,4.8884,3.967,4.9927,5.13,,9.2036
2016/9/22,7.22,7.694,6.2183,5.7505,4.8884,3.967,5.0118,5.14,,9.2213
2016/9/23,7.1,8.0857,6.3523,5.8003,4.8884,4.0066,5.0406,5.17,,9.2213
2016/9/26,6.67,8.2113,6.2088,5.6709,4.7238,3.9275,4.916,5.08,,8.9817
2016/9/27,6.69,8.2414,6.2183,5.661,4.7335,3.9374,4.9256,5.09,,9.0616
2016/9/28,6.64,8.3168,6.2183,5.6411,4.7141,3.9374,4.8873,5.07,,9.0704
2016/9/29,6.64,8.1912,6.2375,5.6212,4.7432,3.9374,4.8969,5.07,,9.1592
2016/9/30,6.67,8.0757,6.2183,5.6112,4.7722,3.9374,4.8873,5.06,,9.2124
2016/10/10,6.84,8.2113,6.4001,5.7207,4.869,3.9374,4.9831,5.13,,9.7893
2016/10/11,7.52,8.1912,6.4192,5.7804,4.9271,3.9374,5.031,5.19,,9.7805
2016/10/12,7.49,7.9903,6.3905,5.7804,4.9464,4.0066,4.9735,5.16,,9.6828
2016/10/13,7.83,8.7888,6.4766,5.8301,4.9658,4.1352,5.0502,5.22,,9.7095
2016/10/14,7.55,9.3162,6.4766,5.7605,4.9271,4.0759,5.0214,5.19,,9.6207
2016/10/17,7.41,9.0701,6.4288,5.6908,4.9561,4.0264,5.0214,5.15,,9.5053
2016/10/18,7.49,9.1404,6.6488,5.8699,5.0432,4.1154,5.1268,5.28,,9.6828
2016/10/19,7.47,9.0651,6.6105,6.0689,5.0142,4.1352,5.1173,5.3,,9.6562
2016/10/20,7.48,9.0148,6.5531,5.9594,5.0819,4.0759,5.0598,5.25,,9.7095
2016/10/21,7.38,9.1705,6.6584,6.039,5.14,4.155,5.2898,5.35,,9.6118
2016/10/24,7.43,9.0952,6.8306,6.1584,5.2175,4.244,5.4718,5.47,,9.6473
2016/10/25,7.45,9.4066,6.7827,6.0589,5.1981,4.2045,5.3856,5.43,,9.6917
2016/10/26,7.42,9.2157,6.7253,5.9793,5.1303,4.155,5.4335,5.34,,9.9668
2016/10/27,7.36,9.1404,6.6488,5.9793,5.1497,4.1946,5.3568,5.32,,9.7716
2016/10/28,7.36,8.8943,6.5244,5.8599,5.1884,4.1055,5.1939,5.29,,9.6828
2016/10/31,7.22,9.0299,6.5053,5.8102,5.0916,4.0759,5.1556,5.26,,9.6473
2016/11/1,7.29,9.2961,6.5723,5.8401,5.1303,4.0759,5.146,5.28,,9.7006
2016/11/2,7.07,9.1806,6.4479,5.7008,5.1207,4.0165,5.0598,5.18,,9.6118
2016/11/3,7.12,9.512,6.5244,5.7406,5.1594,4.066,5.1364,5.23,,9.7272
2016/11/4,7.04,9.3413,6.4862,5.7207,5.111,4.0363,5.0789,5.2,,9.6473
2016/11/7,7.05,9.1906,6.4862,5.7505,5.1787,4.0561,5.0885,5.21,,9.6651
2016/11/8,7.14,9.8335,6.5053,5.7903,5.2659,4.0561,5.1268,5.23,,9.745
2016/11/9,7,9.3915,6.4096,5.7804,5.7111,4.0165,5.0789,5.2,,9.7183
2016/11/10,7.26,10.0193,6.6392,5.9395,5.7305,4.1253,5.2227,5.49,,9.9136
2016/11/11,7.22,10.0896,6.8593,6.3474,5.8563,4.2144,5.3472,5.67,,10.0023
2016/11/14,7.33,9.9239,6.9645,6.8648,6.0983,4.2935,5.4718,5.84,,10.0556
2016/11/15,7.46,9.8284,6.9454,6.9344,5.9919,4.3232,5.4335,5.79,,10.0822
2016/11/16,7.58,9.9289,7.1367,7.0339,5.9338,4.4815,5.5485,5.88,,10.0822
2016/11/17,7.97,9.6928,7.4141,7.3821,6.0887,4.7387,5.6347,6.07,,10.1088
2016/11/18,7.56,9.1856,7.0984,6.9742,5.8176,4.5111,5.3952,5.77,,9.9846
2016/11/21,7.46,9.0701,7.1558,6.9046,5.7692,4.4914,5.4143,5.79,,10.0556
2016/11/22,7.48,9.1153,7.175,6.9941,5.8176,4.5012,5.4431,5.85,,10.1177
2016/11/23,7.35,8.9295,7.0123,6.7653,5.6627,4.3825,5.2993,5.67,,9.9313
2016/11/24,7.26,8.8993,7.0889,6.7952,5.7402,4.432,5.3185,5.77,,9.887
2016/11/25,7.29,9.1203,7.0793,6.7753,5.7402,4.4023,5.3952,5.79,,9.958
2016/11/28,7.39,9.0199,7.2993,6.9643,5.7789,4.4914,5.4814,5.94,,10.0023
2016/11/29,7.2,8.8441,7.2802,6.9543,5.6918,4.5111,5.5006,6.11,,9.9313
2016/11/30,7.13,8.7838,7.0697,6.6957,5.5466,4.4023,5.3856,5.98,,9.7716
2016/12/1,7.16,8.8441,7.1367,6.7255,5.5659,4.4617,5.4622,6.24,,9.7893
2016/12/2,7.05,8.4122,6.9358,6.5066,5.3917,4.3331,5.3377,6.06,,9.603
2016/12/5,7.06,8.2716,6.9167,6.3872,5.3917,4.2935,5.3089,5.94,,9.5941
2016/12/6,7.16,8.3117,6.8784,6.4668,5.4111,4.2539,5.2323,5.86,,9.603
2016/12/7,7.22,8.3921,6.9262,6.4768,5.4788,4.3034,5.2802,5.9,,9.6917
2016/12/8,7.33,8.2716,6.8306,6.427,5.4401,4.2836,5.261,5.75,,9.6473
2016/12/9,7.3,8.362,6.8688,6.5265,5.4401,4.2836,5.2418,5.79,,9.8071
2016/12/12,6.98,7.5383,6.6775,6.1485,5.111,4.0857,5.0118,5.42,,9.3101
2016/12/13,7.04,7.6136,6.7253,6.1286,5.14,4.0956,4.9639,5.45,,9.3101
2016/12/14,7.29,7.5534,6.6201,6.0092,5.0819,4.0264,4.8681,5.34,,9.1414
2016/12/15,7.47,7.5534,6.6105,5.9793,5.1594,4.0561,4.8585,5.35,,9.2036
2016/12/16,7.49,7.5534,6.6201,6.049,5.2368,4.0561,4.8394,5.38,,9.3456
2016/12/19,7.53,7.5534,6.5914,6.0092,5.2465,4.0462,4.7244,5.33,,9.3633
2016/12/20,7.42,7.5534,6.5723,6.0788,5.3239,4.0857,4.7531,5.31,,9.4166
2016/12/21,7.45,7.5534,6.7445,6.3773,5.4207,4.1748,4.8681,5.46,,9.5231
2016/12/22,7.44,7.5534,6.7062,6.3176,5.3723,4.1253,4.8394,5.42,,9.4965
2016/12/23,7.28,7.5534,6.601,6.1385,5.1594,4.066,4.8489,5.31,,9.3633
2016/12/26,7.71,8.3067,6.5914,6.2778,5.2465,4.066,4.8489,5.34,,9.5053
2016/12/27,7.9,8.3871,6.5627,6.238,5.1981,4.0561,4.8106,5.32,,10.0822
2016/12/28,7.9,8.2163,6.534,6.1485,5.1594,4.0264,4.7723,5.27,,9.8071
2016/12/29,7.9,8.0355,6.5149,6.0689,5.1787,4.0264,4.7339,5.24,,9.6828
2016/12/30,7.9,7.8396,6.5149,6.0888,5.1691,4.0363,4.7339,5.24,,9.6296
2017/1/3,7.9,7.915,6.5914,6.1485,5.2175,4.0462,4.7723,5.28,,9.7627
2017/1/4,7.9,8.0405,6.6679,6.1783,5.4111,4.066,4.8202,5.33,,9.8071
2017/1/5,7.9,8.1058,6.6775,6.2082,5.5756,4.0759,4.8202,5.34,,9.9313
2017/1/6,7.9,7.9401,6.7349,6.4171,5.5079,4.0956,4.8202,5.39,,9.9402
2017/1/9,7.9,8.2063,6.7445,6.4171,5.5272,4.0956,4.8681,5.44,,9.9757
2017/1/10,7.9,8.1962,6.7732,6.4668,5.4788,4.1253,4.916,5.49,,9.8426
2017/1/11,7.9,8.0656,6.6775,6.5066,5.4111,4.1055,4.8106,5.48,,9.7361
2017/1/12,8.69,7.91,6.5723,6.3574,5.3917,4.0264,4.7531,5.37,,9.6917
2017/1/13,7.86,7.6739,6.6488,6.3375,5.2659,3.9868,4.7819,5.33,,9.5053
2017/1/16,7.54,7.1416,6.7253,6.0689,5.0626,3.878,4.8394,5.2,,9.1769
2017/1/17,7.8,7.2169,6.7062,6.1186,5.1013,3.8978,4.801,5.28,,9.2568
2017/1/18,7.85,7.2169,6.821,6.1584,5.14,3.967,4.8394,5.41,,9.2746
2017/1/19,7.54,7.1767,6.8306,6.2977,5.1981,3.967,4.8394,5.42,,9.1947
2017/1/20,7.66,7.2671,6.8497,6.3773,5.2465,3.9769,4.8585,5.44,,9.3189
2017/1/23,7.67,7.3826,6.8306,6.4569,5.3627,3.9868,4.8681,5.47,,9.3811
2017/1/24,7.54,7.3324,6.8497,6.4768,5.3143,3.9868,4.8394,5.48,,9.3988
2017/1/25,7.52,7.3676,6.821,6.3574,5.3627,3.9769,4.8489,5.47,,9.4521
2017/1/26,7.6,7.4379,6.8114,6.4668,5.353,3.9769,4.8489,5.42,,9.4698
2017/2/3,7.74,7.7292,6.7636,6.3773,5.2852,3.9769,4.8202,5.39,,9.3633
2017/2/6,7.95,7.9351,6.7253,6.4668,5.353,3.9769,4.8298,5.39,,9.4787
2017/2/7,7.92,7.8648,6.8306,6.6459,5.5079,4.0165,4.8777,5.66,,9.4521
2017/2/8,7.91,7.8597,6.8593,6.8051,5.5079,4.0462,4.8777,5.85,,9.5231
2017/2/9,7.9,7.8597,6.8784,6.7753,5.5175,4.0462,4.916,5.85,,9.603
2017/2/10,7.89,7.925,6.9454,6.9344,5.6143,4.0956,4.9927,5.99,,9.7805
2017/2/13,8.11,7.93,6.9645,7.1533,5.6143,4.1649,5.031,6.27,,9.7272
2017/2/14,8.01,7.915,7.0123,7.1135,5.5659,4.1847,5.031,6.23,,9.7361
2017/2/15,7.84,7.694,6.9358,6.8747,5.5466,4.1748,5.0406,6.06,,9.6207
2017/2/16,7.86,7.7593,7.0219,6.9344,5.6627,4.1847,5.0502,6.12,,9.7627
2017/2/17,7.99,7.6538,6.8784,6.8648,5.595,4.1154,4.9639,6.05,,9.7183
2017/2/20,8.08,7.8447,7.0793,7.5513,5.8079,4.2539,5.0789,6.34,,9.8603
2017/2/21,8.09,7.8698,7.0602,7.4816,5.7692,4.2341,5.0885,6.3,,9.887
2017/2/22,8.08,8.0054,7.0984,7.5015,5.7305,4.244,5.1173,6.38,,9.9491
2017/2/23,8.06,7.8848,6.9932,7.412,5.7208,4.1748,5.0693,6.23,,9.8603
2017/2/24,8.04,7.9049,7.0219,7.5612,5.6918,4.1946,5.146,6.23,,9.887
2017/2/27,7.92,7.8246,6.8975,7.4219,5.5756,4.0956,5.0598,6.1,,9.7982
2017/2/28,7.9,7.9049,6.9358,7.4418,5.5853,4.1154,5.0789,6.11,,9.816
2017/3/1,8.04,7.92,6.9167,7.4717,5.5466,4.1154,5.0598,6.22,,9.8692
2017/3/2,8,7.92,6.8784,7.6906,5.5369,4.1055,5.0502,6.23,,9.7538
2017/3/3,7.92,7.7794,6.7636,7.5115,5.6047,4.0857,5.031,6.19,,9.7272
2017/3/6,7.99,7.8848,6.8114,7.402,5.6047,4.1055,5.031,6.15,,9.9225
2017/3/7,7.98,8.0004,6.8114,7.3622,5.6724,4.0857,5.031,5.99,,9.958
2017/3/8,8.37,8.0204,6.821,7.4418,5.6434,4.0857,5.0789,6.02,,9.8958
2017/3/9,8.23,7.8899,6.7253,7.1434,5.5466,4.0462,5.0502,5.88,,9.7627
2017/3/10,8.09,7.8246,6.7158,6.9245,5.4498,4.0363,4.9927,5.8,,9.7627
2017/3/13,8.06,7.9351,6.7732,6.9145,5.5079,4.0561,5.0214,5.85,,9.8248
2017/3/14,8.03,7.8798,6.754,6.8449,5.4788,4.0264,5.0023,5.85,,9.7805
2017/3/15,7.96,7.7844,6.7636,6.9742,5.4401,4.0165,5.0023,5.9,,9.7805
2017/3/16,8.03,8.0857,6.8401,7.0439,5.5563,4.066,5.0502,5.98,,9.8603
2017/3/17,7.92,7.9752,6.7158,6.8946,5.4982,4.0165,4.9927,5.78,,9.8248
2017/3/20,7.95,8.2012,6.7923,7.0538,5.5369,4.0264,5.0598,5.81,,9.8515
2017/3/21,7.95,8.146,6.8019,7.0041,5.5369,4.0462,5.0502,5.81,,9.9047
2017/3/22,8.05,8.3419,6.9167,7.024,5.6143,4.0264,5.0598,5.74,,9.8248
2017/3/23,8,8.2866,6.8975,7.1135,5.6047,4.0165,5.0214,5.84,,9.8426
2017/3/24,8.05,8.2414,7.041,7.5314,5.8467,4.0857,5.1652,5.98,,9.9935
2017/3/27,8.05,8.1209,6.9741,7.4816,5.7983,4.0956,5.1173,5.89,,10.0112
2017/3/28,8.08,8.1309,7.0028,7.7503,5.8079,4.1649,5.1748,6.07,,10.0201
2017/3/29,8.28,8.377,7.1463,8.188,6.3887,4.3034,5.2993,6.16,,10.1
2017/3/30,8,8.3971,7.041,7.8895,7.0276,4.2836,5.3952,6.01,,9.816
2017/3/31,8.1,8.0606,6.8497,7.3523,7.2406,4.0857,5.2035,5.91,,9.6385
2017/4/5,8.11,8.1862,6.8975,7.4418,6.7082,4.1451,5.2514,6.08,,10.0467
2017/4/6,8.17,8.3971,7.0028,7.5911,6.8534,4.1748,5.3185,6.13,,10.0467
2017/4/7,8.1,8.2314,6.9167,7.412,6.5146,4.1352,5.2323,6.02,,10.0112
2017/4/10,8.01,8.0104,6.9836,7.5612,6.5436,4.1847,5.2418,6.27,,10.1887
2017/4/11,8.18,8.0606,7.0697,7.9592,6.6598,4.2242,5.3856,6.33,,10.242
2017/4/12,8.03,7.91,6.9932,8.0388,6.3597,4.155,5.2993,6.15,,10.0645
2017/4/13,8.03,8.0908,7.0602,7.9194,6.4081,4.2242,5.2706,6.15,,10.3041
2017/4/14,7.71,7.684,6.9167,7.5314,6.3694,4.1451,5.1748,6.02,,10.1798
2017/4/17,7.52,7.4178,6.888,7.601,6.5243,4.1451,5.1268,5.96,,9.9136
2017/4/18,7.54,7.2922,6.821,7.4617,6.5339,4.0066,5.0693,5.88,,9.7893
2017/4/19,6.84,7.2571,6.6392,7.1036,6.1371,3.967,5.0406,5.71,,9.674
2017/4/20,6.71,7.1315,6.6201,7.0538,6.0306,3.967,5.0598,5.6,,9.674
2017/4/21,6.67,7.1868,6.601,6.9842,5.8467,3.9472,5.0789,5.62,,9.4965
2017/4/24,6.27,7.1064,6.3427,6.4768,5.4111,3.8384,5.0502,5.43,,9.3456
2017/4/25,6.33,7.1767,6.3714,6.5663,5.4885,3.8483,5.0023,5.46,,9.3012
2017/4/26,6.36,7.2119,6.3523,6.5464,5.5272,3.8384,4.9639,5.44,,9.2657
2017/4/27,6.32,7.3274,6.4001,6.7156,5.7499,3.8582,4.9352,5.49,,9.2834
2017/4/28,6.61,7.3876,6.381,6.7554,5.7692,3.8582,4.9448,5.5,,9.5586
2017/5/2,6.41,7.3475,6.3905,6.7653,5.7983,3.8681,4.9448,5.55,,9.5142
2017/5/3,6.36,7.3826,6.3905,6.6559,5.9047,3.8384,4.9448,5.58,,9.6562
2017/5/4,6.37,7.4429,6.3714,6.6658,5.8467,3.8384,4.9448,5.58,,9.6207
2017/5/5,6.33,7.2872,6.2088,6.3972,5.7692,3.789,4.9448,5.44,,9.4521
2017/5/8,6.25,7.016,6.0653,6.1385,5.4498,3.7593,4.9448,5.33,,9.3811
2017/5/9,6.27,7.2772,6.1227,6.2579,5.5659,3.7989,4.9448,5.37,,9.5231
2017/5/10,6.21,7.2219,5.8931,6.0987,5.353,3.7692,4.9448,5.22,,9.3012
2017/5/11,5.97,7.1566,5.8548,6.1584,5.4691,3.6801,4.9448,5.21,,9.4254
2017/5/12,5.81,7.3023,5.9122,6.248,5.5563,3.6604,4.9448,5.31,,9.3456
2017/5/15,5.81,7.2169,5.9026,6.1584,5.4207,3.6505,4.9448,5.32,,9.3278
2017/5/16,6.12,7.3927,5.9696,6.2579,5.4401,3.6604,4.9448,5.35,,9.5231
2017/5/17,6.17,7.4128,6.0174,6.3673,5.4982,3.6999,4.9448,5.35,,9.532
2017/5/18,6.15,7.3324,5.9409,6.238,5.353,3.6307,4.9448,5.35,,9.4698
2017/5/19,6.09,7.3123,5.9696,6.238,5.353,3.6505,4.9448,5.35,,9.532
2017/5/22,5.91,7.1014,5.8739,6.0689,5.14,3.5812,4.9448,5.35,,9.3101
2017/5/23,5.65,6.785,5.8261,5.9196,4.9367,3.4328,4.9448,5.35,,9.0438
2017/5/24,5.66,6.7297,5.8548,5.9495,5.0142,3.4031,4.9448,5.35,,9.0616
2017/5/25,5.76,6.8101,5.9792,6.0291,5.0432,3.4526,4.9448,5.35,,9.2213
2017/5/26,5.76,6.8201,5.96,6.0092,5.0043,3.4625,4.9448,5.35,,9.2391
2017/5/31,5.77,6.78,5.9696,5.9893,5.0335,3.4526,4.9448,5.35,,9.1681
2017/6/1,5.6,6.5841,5.9313,5.7704,4.9264,3.4031,4.9448,5.35,,9.0261
2017/6/2,5.67,6.7247,6.0079,5.8301,4.9848,3.4427,4.9448,5.35,,9.1326
2017/6/5,5.71,6.78,6.0079,5.8798,5.0822,3.4724,4.9448,5.35,,9.3367
2017/6/6,5.91,6.8553,6.027,5.8997,5.0919,3.4922,4.9448,5.35,,9.3722
2017/6/7,5.97,7.0009,6.1035,6.0191,5.1795,3.5515,4.9448,5.35,,9.4876
2017/6/8,5.94,6.9457,6.0844,6.0589,5.1698,3.5317,4.9448,5.35,,9.5142
2017/6/9,6.06,6.9105,6.0557,6.0092,5.1211,3.512,4.9448,5.35,,9.5231
2017/6/12,5.97,6.8402,5.9696,5.8798,4.9945,3.4625,4.9448,5.35,,9.4787
2017/6/13,6.02,6.9157,6.0461,6.0191,5.0822,3.4922,4.9448,5.35,,9.5675
2017/6/14,6.06,6.9661,6.0653,6.0689,5.1893,3.5219,4.9448,5.35,,9.6038
2017/6/15,6.08,7.0063,6.0844,6.0788,5.1893,3.5515,4.9448,5.35,,9.6129
2017/6/16,6.07,7.0416,6.0748,6.0987,5.1698,3.5317,4.9448,5.35,,9.5856
2017/6/19,5.94,7.107,6.1322,6.1684,5.2379,3.5812,4.9448,5.35,,9.7219
2017/6/20,5.86,7.0516,6.1227,6.1385,5.2185,3.5713,4.9448,5.35,,9.731
2017/6/21,6.17,7.0818,6.1322,6.1684,5.2282,3.5911,4.9448,5.35,,9.8128
2017/6/22,5.93,6.9359,6.1131,6.0191,5.0919,3.5416,4.9448,5.35,,9.6129
