ÈÕÆÚ,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH
2015/2/5,3.7754,8.1118,5.35,7.1679,9.6233,4.4059,3.9616,,2.4142,5.0467,3.2863,2.9499,3.3679,4.2023,4.025,3.8944,3.8876,5.5732,6.4832,4.3366,3.9316,3.3251
2015/2/6,3.637,7.9658,5.35,7.1679,9.2828,4.3668,3.881,,2.364,4.9413,3.1811,2.8572,3.3679,4.1117,3.8682,3.7937,3.7694,5.486,6.3377,4.183,3.8032,3.2209
2015/2/9,3.7428,7.771,5.35,7.1679,9.9444,4.3082,3.8624,,2.3783,5.0203,3.1811,2.8656,3.3679,4.1675,3.8072,3.7601,3.7346,5.5019,6.2488,4.2011,3.8216,3.2303
2015/2/10,3.7754,7.7515,5.35,7.1679,9.9834,4.3278,3.9306,,2.4142,5.1081,3.26,2.8825,3.3679,4.2372,3.8769,3.8524,3.7625,5.5019,6.3296,4.2914,3.8674,3.2682
2015/2/11,3.7754,7.8002,5.35,7.1679,9.9736,4.3473,3.9926,,2.4142,5.0905,3.2863,2.9415,3.3679,4.1535,3.9117,3.886,3.7764,5.5098,6.3781,4.2734,3.8766,3.2872
2015/2/12,3.816,7.8294,5.35,7.1679,10.1099,4.3864,3.9988,,2.407,5.0291,3.3038,2.9499,3.3679,4.272,3.9292,3.886,3.8111,5.5257,6.3781,4.3276,3.9041,3.3156
2015/2/13,3.8567,7.9365,5.35,7.1679,10.1682,4.4548,4.0546,,2.4285,5.1344,3.3652,2.9921,3.3679,4.2581,4.0163,3.9363,3.8876,5.5891,6.5155,4.3727,3.9682,3.4009
2015/2/16,3.9055,8.1508,5.35,7.1679,10.1877,4.5036,4.0856,,2.4356,5.1871,3.444,3.0173,3.3679,4.272,4.0773,3.9615,3.9155,5.6049,6.5317,4.3908,4.0782,3.4482
2015/2/17,3.93,8.0242,5.35,7.1679,10.1974,4.5524,4.1166,,2.4428,5.503,3.444,3.0511,3.3679,4.3974,4.086,4.0035,3.9294,5.6366,6.5883,4.4089,4.0873,3.4577
2015/2/25,3.9462,8.1703,5.35,7.1679,9.9931,4.5427,4.098,,2.4428,5.4679,3.3915,3.0258,3.3679,4.495,4.0599,4.0119,3.9363,5.6208,6.5317,4.454,4.1698,3.4861
2015/2/26,3.9951,8.2774,5.35,7.1679,10.1293,4.6013,4.16,,2.45,5.5118,3.4703,3.1269,3.3679,4.7041,4.1383,4.121,4.0128,5.6921,6.6772,4.6257,4.234,3.5619
2015/2/27,3.9788,8.1897,5.35,7.1679,10.139,4.6013,4.1476,,2.4428,5.4504,3.4616,3.1269,3.3679,4.732,4.1295,4.1629,4.4162,5.7001,6.6529,4.5715,4.1882,3.5524
2015/3/2,4.0195,8.2676,5.35,7.1679,10.4893,4.8064,4.4203,,2.45,5.4416,3.4703,3.1522,3.3679,4.7389,4.1557,4.1629,4.5135,5.7556,6.6772,4.5805,4.2065,3.5714
2015/3/3,4.0032,9.0175,5.35,7.1679,10.2266,4.7381,4.6559,,2.4356,5.3451,3.4002,3.0763,3.3679,4.5577,4.0947,4.0874,4.4092,5.6208,6.5802,4.4902,4.1057,3.4956
2015/3/4,4.0276,9.0077,5.35,7.1679,10.4796,4.8162,4.6497,,2.4428,5.3977,3.4265,3.0679,3.3679,4.6274,4.1383,4.121,4.444,5.6604,6.5964,4.5173,4.2065,3.5619
2015/3/5,4.0276,9.1149,5.35,7.1679,10.7618,4.7674,4.7055,,2.4428,5.4855,3.4178,3.0595,3.3679,4.7738,4.0686,4.0454,4.444,5.597,6.6449,4.4631,4.1698,3.4956
2015/3/6,4.0357,9.0467,5.35,7.1679,10.6353,4.7283,4.5319,,2.4428,5.4504,3.409,3.0595,3.3679,4.8574,4.0337,4.0538,4.3049,5.6287,6.5883,4.5354,4.234,3.5051
2015/3/9,4.0276,8.813,5.35,7.1679,10.7423,4.7771,4.6001,,2.4715,5.4328,3.4265,3.0932,3.3679,4.8574,4.1121,4.0874,4.3466,5.6446,6.5559,4.5534,4.3073,3.6187
2015/3/10,4.0195,9.4459,5.35,7.1679,10.5088,4.8162,4.6125,,2.4643,5.4328,3.4528,3.1101,3.3679,4.9619,4.1034,4.1294,4.4231,5.6604,6.5155,4.5444,4.2706,3.5524
2015/3/11,4.0195,9.5433,5.35,7.1679,10.5964,4.8357,4.6373,,2.45,5.3802,3.4265,3.0932,3.3679,5.1292,4.086,4.121,4.3466,5.7635,6.5479,4.6799,4.2431,3.5524
2015/3/12,4.1415,10.0302,5.35,7.1679,10.5964,4.9139,4.6001,,2.4643,5.3977,3.444,3.1185,3.3679,5.0386,4.1295,4.1713,4.298,5.7476,6.5721,4.6257,4.1882,3.5619
2015/3/13,4.109,9.8355,5.35,7.1679,10.4991,4.9334,4.7427,,2.4715,5.4328,3.4616,3.1269,3.3679,4.9759,4.1818,4.1797,4.3258,5.7635,6.5964,4.6257,4.2156,3.5809
2015/3/16,4.1903,9.9231,5.35,7.1679,10.7229,5.0604,4.7861,,2.493,5.5557,3.5492,3.1859,3.3679,5.171,4.3386,4.4063,4.4162,5.8745,6.9197,4.707,4.3165,3.6566
2015/3/17,4.3449,9.8939,5.35,7.1679,10.9369,5.1679,4.9411,,2.5001,5.8541,3.7157,3.3208,3.3679,5.1919,4.4258,4.7421,4.5344,6.0647,7.1541,4.8606,4.4356,3.7608
