ÈÕÆÚ,000099.SZ,002928.SZ,200152.SZ,600029.SH,600115.SH,600221.SH,601021.SH,601111.SH,603885.SH,900945.SH
2015/4/13,16.1165,,15.2465,9.4268,7.6393,4.2274,48.4792,9.9449,,0.5736
2015/4/14,16.8971,,15.3455,9.1405,7.6393,4.654,46.7355,9.8598,,0.631
2015/4/15,16.7983,,16.3265,8.8925,7.6393,5.1194,44.6343,9.557,,0.6942
2015/4/16,16.996,,16.2905,8.7398,7.6393,5.294,43.8996,9.5948,,0.7525
2015/4/17,18.0631,,15.7325,9.484,7.6393,5.7109,48.2881,10.1153,,0.7632
2015/4/20,17.3517,,14.7875,9.9706,7.6393,5.9242,48.2343,10.4748,,0.7321
2015/4/21,17.8062,,15.6155,10.066,7.6393,5.9145,50.8154,10.56,,0.7418
2015/4/22,18.0335,,15.9215,10.3046,7.6393,5.9533,50.8595,10.683,,0.7613
2015/4/23,18.0335,,15.7145,10.0565,7.6393,5.8563,50.9379,10.4938,,0.7506
2015/4/24,17.6382,,16.1015,10.3332,8.4013,5.9048,52.9607,11.317,,0.7651
2015/4/27,18.5572,,15.9845,10.6194,8.7823,5.9727,55.4243,12.4525,,0.7797
2015/4/28,17.6185,,15.3725,10.1519,8.4306,5.7788,53.1419,12.8593,,0.7681
2015/4/29,17.7272,,15.4805,10.066,8.2743,5.6721,54.7827,12.4146,,0.769
2015/4/30,17.7865,,15.9485,10.2855,8.8214,5.7788,55.2823,12.3484,,0.7768
2015/5/4,18.4288,,16.5065,10.1996,8.5576,5.6818,56.1443,12.1307,,0.7875
2015/5/5,18.1422,,16.0565,9.5222,7.8738,5.3134,52.0497,11.3643,,0.7613
2015/5/6,18.073,,16.0475,8.9974,7.4342,5.0225,52.8089,10.7303,,0.7476
2015/5/7,18.5078,,15.7055,8.4058,7.1313,4.654,49.5469,9.9923,,0.7097
2015/5/8,19.743,,16.3265,8.9974,7.5905,5.1194,51.1534,10.9858,,0.7719
2015/5/11,20.1778,,16.9565,9.1119,7.7273,5.3812,53.0832,11.1561,,0.7865
2015/5/12,20.0394,,16.7495,9.1691,7.9519,5.3715,56.7468,11.1183,,0.7778
2015/5/13,19.8418,,17.1275,8.8638,7.7077,5.2552,59.8716,10.683,,0.7661
2015/5/14,19.8418,,18.5046,8.9211,7.6979,5.2843,63.3491,11.052,,0.77
2015/5/15,20.7311,,20.3586,8.549,7.3951,5.071,63.3344,10.5505,,0.7963
2015/5/18,21.1659,,22.3927,8.3677,7.3365,4.9449,69.0208,10.2477,,0.8225
2015/5/19,21.0868,,21.9607,8.8829,7.7175,5.1388,68.5115,10.5695,,0.8293
2015/5/20,21.0671,,23.1847,9.1882,7.9129,5.197,65.2201,10.6452,,0.8983
2015/5/21,21.5216,,22.5007,9.3791,8.0008,5.2552,65.514,10.9858,,0.9158
2015/5/22,21.5117,,21.8437,9.4936,8.1375,5.4297,63.6773,11.3264,,0.8915
2015/5/25,22.3912,,22.9417,10.2569,8.6748,5.6721,64.7793,11.8753,,0.9051
2015/5/26,24.1896,,22.7977,10.4858,8.88,5.6915,68.7466,12.0267,,0.9217
2015/5/27,25.9682,,22.4737,10.5049,9.4368,5.8466,69.1678,12.1024,5.5072,0.9674
2015/5/28,23.3724,,21.6547,9.4554,8.4892,5.3134,66.087,10.9006,6.058,0.8886
2015/5/29,22.2925,,23.8238,9.484,8.5869,5.2164,63.7948,10.5884,6.6634,0.9013
2015/6/1,23.3724,,26.0738,9.8657,9.1535,5.4394,62.6977,11.0899,7.3304,0.9333
2015/6/2,25.1954,,27.1629,9.8943,9.3684,5.5073,63.1483,11.3454,8.0625,0.9294
2015/6/3,24.1254,,26.8208,9.9134,9.6713,5.5461,61.6691,11.2413,8.8697,0.9158
2015/6/4,23.3031,,27.0639,9.9038,9.7103,5.5945,60.9834,11.1561,9.7557,0.9061
2015/6/5,23.5904,,26.8658,10.2091,9.7592,5.7691,62.0806,11.5914,10.7306,0.9051
2015/6/8,23.9173,,26.0738,11.2301,10.7361,6.3508,68.2911,12.7553,11.8046,0.9635
2015/6/9,24.7298,,26.0378,12.022,10.9022,6.2921,66.6013,12.6133,12.9848,0.936
2015/6/10,25.453,,26.0108,12.2128,11.6251,6.4291,69.0404,12.812,14.2846,0.9311
2015/6/11,26.0079,,25.6418,11.9552,11.3418,6.3019,67.2968,12.4335,15.7144,0.9193
2015/6/12,25.5719,,26.7848,11.8502,11.4297,6.2138,66.08,12.2064,17.2845,0.9124
2015/6/15,25.2747,,26.3528,12.3941,11.9377,6.3313,63.6513,12.3862,19.0119,0.9153
2015/6/16,22.9959,,25.7318,12.9857,12.1233,6.3606,63.1165,12.2348,20.9138,0.8918
2015/6/17,23.2535,,25.8771,13.062,11.7814,6.2334,62.5425,12.0361,23.0038,0.8751
2015/6/18,22.4906,,25.8317,14.102,12.5336,6.4487,61.3551,12.4998,25.3059,0.8869
2015/6/19,20.2416,,24.2427,13.2051,11.2832,5.8224,58.4505,11.2507,23.3185,0.8338
2015/6/23,20.9549,,24.7694,14.5218,12.4164,6.1845,62.3511,12.2821,22.3779,0.8682
2015/6/24,21.7971,,25.5684,15.2469,13.4714,6.7227,64.9466,13.5122,23.753,0.8937
2015/6/25,20.5784,,24.9237,14.5695,12.6703,6.3704,61.8654,13.5217,23.1749,0.8574
2015/6/26,18.5176,,22.4359,13.1097,11.4004,5.8126,61.8654,13.2095,23.5888,0.7729
2015/6/29,16.6649,,21.0195,13.7012,11.8986,6.0083,61.8654,14.5342,23.5888,0.7798
2015/6/30,17.616,,22.5085,13.873,12.0354,6.253,61.8654,14.5342,23.5888,0.8309
2015/7/1,15.9317,,21.1375,12.4895,10.8338,5.7441,61.8654,14.5342,23.5888,0.7828
2015/7/2,14.3365,,19.1218,11.2396,9.7494,5.1668,61.8654,14.5342,23.5888,0.7327
2015/7/3,12.8999,,17.5329,10.1137,8.7725,4.6481,61.8654,14.5342,23.5888,0.6737
2015/7/6,11.7704,,16.1437,10.171,8.6358,4.7558,61.8654,14.5342,23.5888,0.6718
2015/7/7,10.5914,,14.5275,9.36,8.2157,4.6677,61.8654,14.5342,23.5888,0.605
2015/7/8,9.6601,,13.0747,8.4249,7.3951,4.198,61.8654,14.5342,23.5888,0.5441
2015/7/9,10.631,,14.3822,9.2646,8.1375,4.198,61.8654,14.5342,23.5888,0.5441
2015/7/10,11.6912,,15.8168,10.1901,8.9484,4.6188,61.8654,14.5342,23.5888,0.5981
2015/7/13,12.8603,,17.3967,11.211,9.8471,5.0787,61.8654,14.5342,23.5888,0.658
2015/7/14,14.1483,,17.3876,10.982,9.3782,5.1276,61.8654,14.5342,23.5888,0.6934
2015/7/15,13.5241,,15.6534,9.8847,8.4404,4.6481,61.8654,14.5342,21.2285,0.6413
2015/7/16,14.8815,,16.7611,10.8675,9.2805,4.9515,61.8654,14.5342,19.118,0.6865
2015/7/17,16.3676,,17.9051,11.4113,9.896,5.1863,61.8654,14.5342,20.0279,0.7248
2015/7/20,18.0024,,18.6043,11.688,10.3746,5.1961,61.8654,14.5342,19.7782,0.7435
2015/7/21,17.7646,,19.2489,12.8616,11.4101,5.5484,63.8525,14.5342,21.7553,0.767
2015/7/22,18.2501,,19.2308,12.5945,11.713,5.3723,59.4318,14.5342,20.9993,0.7612
2015/7/23,18.5771,,20.1932,13.6154,11.713,5.6071,61.6887,14.5342,22.867,0.7936
2015/7/24,18.8247,,19.6121,13.1479,11.713,5.4114,59.8047,14.5342,24.2558,0.769
2015/7/27,16.9423,,17.6509,11.8312,11.713,4.9711,53.8237,14.5342,21.834,0.6954
2015/7/28,16.4964,,18.5952,12.0983,11.2734,5.2353,54.2408,14.5342,21.379,0.7356
2015/7/29,18.151,,19.1944,12.9189,12.2014,5.4506,54.0298,13.7652,23.5135,0.77
2015/7/30,19.4192,,18.6224,11.8979,11.078,5.1472,49.8004,12.3887,22.1897,0.7553
2015/7/31,19.3399,,18.6133,11.1537,10.1304,5.1863,50.5707,11.1546,20.6162,0.7317
2015/8/3,17.4079,,17.6781,10.7339,10.0327,5.294,52.4842,10.6609,19.4772,0.6963
2015/8/4,19.1517,,18.8857,11.8121,11.0389,5.6267,56.0561,11.6577,21.2662,0.7395
2015/8/5,21.0639,,18.3682,11.4877,10.9705,5.3821,52.7099,10.9457,20.2673,0.7317
2015/8/6,20.628,,18.232,11.3154,10.6579,5.2646,51.4441,10.566,19.5832,0.7317
2015/8/7,22.6888,,18.804,11.8227,11.2245,5.3625,53.9071,10.8318,20.1818,0.7464
2015/8/10,23.7786,,19.7301,12.7226,12.0256,5.5582,57.1454,11.6103,21.6287,0.7808
2015/8/11,23.1544,,18.8403,11.8323,11.1268,5.3625,53.9169,10.9172,21.0951,0.7543
2015/8/12,22.0943,,17.4965,11.1047,10.4723,5.1863,56.0561,10.3666,20.7667,0.717
2015/8/13,23.3625,,17.9324,11.2962,10.8924,5.3038,60.3493,10.6514,22.5934,0.7229
2015/8/14,22.5302,,17.7599,11.1813,10.6384,5.2255,59.5643,10.5375,21.8477,0.713
2015/8/17,24.3037,,18.2865,12.2631,11.7032,5.4114,60.7173,11.4489,22.3437,0.7287
2015/8/18,21.8763,,17.0698,11.0377,10.5505,4.9711,55.5753,10.3002,20.6436,0.716
2015/8/19,21.589,,17.5056,11.1047,10.8826,5.1374,55.3938,10.4806,20.6641,0.7209
2015/8/20,19.5084,,17.0607,10.3772,10.1206,4.9711,51.4196,9.7876,19.4327,0.6875
2015/8/21,19.5282,,15.8985,9.439,9.1926,4.7362,50.9142,8.9142,18.2184,0.6679
2015/8/24,17.5764,,14.3096,8.4913,8.2743,4.2665,45.9096,8.0218,16.3952,0.6011
2015/8/25,15.8227,,12.875,7.6393,7.444,3.8359,45.3208,7.2244,14.7567,0.5412
2015/8/26,14.2375,,12.875,6.9596,6.7406,3.513,46.7928,6.5029,15.1193,0.5412
2015/8/27,14.4554,,13.3834,7.2564,7.1997,3.6402,49.5257,6.8257,16.6312,0.5696
2015/8/28,15.902,,14.4367,7.8403,7.7761,3.8751,50.7425,7.4332,17.5445,0.5991
2015/8/31,15.5354,,13.5923,7.7255,7.6198,3.8164,48.142,7.3478,16.4362,0.5795
2015/9/1,13.9798,,12.5844,7.7733,7.6686,3.8947,46.1549,7.6041,14.9551,0.5814
2015/9/2,12.8702,,11.9489,7.8308,8.0008,3.9827,45.1393,8.1547,14.6575,0.5804
2015/9/7,11.7605,,12.1849,7.5531,7.7761,3.9338,46.0421,7.6516,14.9345,0.5834
2015/9/8,12.4243,,13.0293,7.7446,8.0789,3.9827,50.0457,7.813,15.8034,0.5981
2015/9/9,12.89,,13.5106,7.9265,8.2743,4.061,54.1034,7.9269,16.5286,0.603
2015/9/10,13.1575,,13.3653,7.8308,7.9715,3.9534,53.1221,7.794,16.3336,0.5804
2015/9/11,13.0485,,13.5287,7.8882,8.2059,3.9632,52.9749,7.8224,16.5799,0.5824
2015/9/14,11.7407,,12.5572,7.5723,7.5026,3.924,51.4735,7.5851,15.4818,0.5529
2015/9/15,10.5716,,12.4664,6.816,6.8383,3.7185,51.9985,6.8446,15.7692,0.552
2015/9/16,11.6317,,13.4742,7.3521,7.483,3.9729,55.4968,7.4142,17.0211,0.5952
2015/9/17,12.0577,,13.2563,7.1128,7.1411,3.8262,54.5891,7.063,16.402,0.5795
2015/9/18,12.1271,,14.0826,7.2181,7.1704,3.8164,54.5842,7.1199,16.6004,0.5824
2015/9/21,13.3259,,14.5638,7.4287,7.4244,3.8849,57.3465,7.4047,17.3324,0.5962
2015/9/22,13.0485,,14.6001,7.7733,7.6686,3.9436,56.9001,7.737,17.1066,0.5932
2015/9/23,13.3358,,14.3459,7.4766,7.356,3.8066,55.1484,7.4332,17.028,0.5824
2015/9/24,13.425,,14.3641,7.5053,7.4146,3.8262,55.3104,7.4902,17.0485,0.5883
2015/9/25,12.4838,,14.3187,7.1894,7.1216,3.7381,53.2497,7.1769,16.4259,0.5579
2015/9/28,13.0386,,14.591,7.2564,7.1802,3.7577,54.2064,7.2529,17.3016,0.5628
2015/9/29,12.4838,,14.3913,7.0458,6.9653,3.6696,54.2211,7.044,16.898,0.5647
2015/9/30,12.9098,,14.6818,7.1702,7.1216,3.7087,55.0503,7.1579,17.2537,0.5667
2015/10/8,13.3953,,15.5263,7.3521,7.317,3.787,54.3291,7.3763,17.5137,0.5795
2015/10/9,13.7916,,15.5989,7.534,7.4049,3.8359,54.4517,7.5187,17.4556,0.5863
2015/10/12,14.604,,16.3343,8.0127,7.8054,3.9729,54.4517,7.9174,18.1465,0.6079
2015/10/13,14.7427,,16.3616,8.1084,8.0008,3.9827,56.797,7.9459,19.9629,0.6089
2015/10/14,15.0796,,15.7986,7.8882,7.6979,3.8751,55.9188,7.6895,19.7542,0.5981
2015/10/15,15.5056,,16.6158,8.118,7.9226,3.9534,61.5121,7.8889,20.9891,0.607
2015/10/16,15.9713,,16.7066,8.3669,8.1962,4.0414,64.2057,8.3351,20.8386,0.6276
2015/10/19,15.1985,,16.9336,8.5392,8.1962,4.1001,62.4149,8.5439,20.151,0.6187
2015/10/20,15.4561,,17.3331,8.5392,8.2255,4.1001,64.0684,8.6579,21.3209,0.6217
2015/10/21,13.9105,,16.3979,7.802,7.5807,3.8849,59.4857,8.1642,19.2103,0.603
2015/10/22,14.7626,,17.3059,8.587,8.1278,4.0806,62.9988,8.9806,20.0929,0.6217
2015/10/23,15.2084,,17.3694,8.5009,8.0008,4.0512,63.9702,8.9237,20.7599,0.6315
2015/10/26,15.258,,17.7599,8.3286,7.9226,4.0121,62.7044,8.7148,20.5752,0.6295
2015/10/27,16.328,,18.1412,8.2615,7.864,3.9729,60.6339,8.6009,20.281,0.6256
2015/10/28,15.2084,,17.9414,8.1084,7.8054,3.9436,59.7507,8.4205,20.9891,0.6217
2015/10/29,15.2778,,17.8416,8.0892,7.7956,3.9436,60.4474,8.487,22.5728,0.6227
2015/10/30,14.8517,,18.0504,8.0988,8.0008,3.9142,60.5946,8.487,22.6036,0.6246
2015/11/2,14.1186,,17.4875,7.8403,7.7761,3.8359,61.1245,8.2307,21.9024,0.6168
2015/11/3,14.2771,,17.433,7.7542,7.6979,3.8457,61.2521,8.2401,21.8135,0.6158
2015/11/4,15.1985,,18.232,8.0797,7.9715,3.9729,62.2039,8.6104,22.7507,0.6345
2015/11/5,15.357,,18.2229,8.4626,8.3232,4.1491,63.2931,9.2939,22.932,0.657
2015/11/6,15.6741,,18.2774,8.5583,8.3427,4.1589,63.1754,9.3509,23.5067,0.66
2015/11/9,15.5849,,18.5044,8.9508,8.4404,4.1882,62.2137,9.3604,23.9,0.6669
2015/11/10,15.4957,,18.3682,8.7976,8.2743,4.1393,61.7231,9.1705,23.7769,0.6629
2015/11/11,15.9911,,18.3864,8.7402,8.2352,4.1393,61.3502,9.1705,24.5979,0.6659
2015/11/12,16.2289,,18.6043,8.7976,8.2157,4.1197,64.6375,9.104,25.9217,0.6629
2015/11/13,15.4264,,18.8767,8.8647,8.2157,4.0806,61.625,9.1135,24.0642,0.6521
2015/11/16,15.684,,18.7586,8.6732,8.0301,4.0317,61.5661,8.8952,23.6025,0.6482
2015/11/17,16.0803,,18.9675,8.7593,8.0301,4.0317,61.0264,8.8952,23.2638,0.6512
2015/11/18,16.0407,,19.0219,8.5583,7.8445,3.9925,59.7703,8.6389,23.1201,0.6462
2015/11/19,16.8135,,19.3851,8.6253,7.8933,4.0219,60.1825,8.8192,23.7769,0.6531
2015/11/20,17.1404,,19.5667,8.5487,7.8933,4.0121,61.0852,8.7813,25.1315,0.6531
2015/11/23,17.5367,,19.3125,8.3573,7.7468,3.9729,60.9969,8.6104,25.4599,0.6443
2015/11/24,17.3386,,19.2489,8.2424,7.6393,3.9534,61.6348,8.468,25.9593,0.6472
2015/11/25,17.3683,,19.2852,8.2903,7.7273,3.9729,61.1834,8.5724,25.6925,0.6521
2015/11/26,17.3089,,18.8857,8.1754,7.6589,3.9338,60.8596,8.468,24.7005,0.6551
2015/11/27,15.575,,18.123,7.5244,7.0923,3.7283,58.1708,7.794,23.0825,0.6295
2015/11/30,15.0598,,18.3954,7.4095,7.0239,3.7087,55.7274,7.6611,23.7119,0.6413
2015/12/1,15.1688,,18.6224,7.5914,7.2193,3.7577,54.9914,7.9364,23.3527,0.6374
2015/12/2,15.2381,,18.5589,7.8595,7.3951,3.8457,56.4143,8.1642,22.8465,0.6462
2015/12/3,15.5156,,18.5679,7.8882,7.4537,3.8653,59.1521,8.1927,23.6572,0.6453
2015/12/4,15.1291,,18.5407,7.6489,7.2095,3.7968,57.7292,7.8889,23.2638,0.6374
2015/12/7,15.248,,18.913,7.7063,7.2193,3.8262,57.1601,7.9079,23.6845,0.6345
2015/12/8,14.9706,,19.3216,7.8308,7.3853,3.8751,57.9844,8.2307,24.3584,0.6433
2015/12/9,14.9013,,20.7017,7.5914,7.1802,3.7968,57.1405,7.9269,23.3562,0.6325
2015/12/10,14.5941,,20.6109,7.4766,7.1313,3.7479,56.8363,7.7845,23.4998,0.6335
2015/12/11,14.5842,,21.419,7.3904,7.063,3.7283,55.2466,7.699,23.3527,0.6345
2015/12/14,14.8616,,22.2634,7.6393,7.2388,3.7968,56.4732,7.9933,23.5682,0.6453
2015/12/15,14.9904,,22.0545,7.5723,7.19,3.7674,57.111,7.9554,23.3801,0.6521
2015/12/16,14.9112,,21.5915,7.4766,7.1216,3.7479,57.5919,7.8699,23.5067,0.6531
2015/12/17,15.3273,,21.7822,7.7638,7.3267,3.8262,60.8596,8.1357,24.5944,0.6629
2015/12/18,15.5453,,22.4631,8.3764,7.6686,3.924,62.3904,8.411,24.6526,0.6806
2015/12/21,15.575,,22.6992,8.7593,7.8542,3.9632,61.6936,8.5724,24.396,0.6993
2015/12/22,15.7335,,23.1532,8.7593,7.8054,3.9534,61.4385,8.5344,26.835,0.7081
2015/12/23,15.357,,23.017,8.5775,7.6491,3.9142,61.1049,8.43,26.3971,0.6993
2015/12/24,15.3471,,22.5902,8.3477,7.4733,3.8555,59.5446,8.2876,26.6845,0.6963
2015/12/25,15.357,,23.0987,8.386,7.5319,3.8751,59.2208,8.3446,25.6548,0.712
2015/12/28,14.7427,,20.7925,8.1754,7.4244,3.8164,59.5544,8.1357,25.2962,0.6679
2015/12/29,14.9013,,21.7912,8.4243,7.5709,3.8555,61.4974,8.2971,24.0618,0.6826
2015/12/30,14.9904,,22.2452,8.3286,7.4928,3.8457,60.2413,8.1927,24.7031,0.6934
2015/12/31,14.6437,,22.681,8.2041,7.4342,3.8066,59.8586,8.1452,23.5652,0.6904
2016/1/4,13.1773,,20.5836,7.4287,6.8187,3.5424,54.9816,7.4142,21.2066,0.658
2016/1/5,12.9098,,21.0739,7.2181,6.721,3.5619,56.3456,7.2149,19.9032,0.6777
2016/1/6,13.3259,,21.2465,7.4957,6.9653,3.6794,56.8166,7.4617,20.5859,0.6865
2016/1/7,12.028,,19.6666,7.0362,6.7015,3.4543,52.6363,7.1579,18.5377,0.662
2016/1/8,12.1667,,19.9662,7.3808,7.0825,3.6207,55.8059,7.4047,19.2342,0.6924
2016/1/11,11.1264,,18.0958,7.4095,7.3463,3.6598,55.5312,7.2813,18.917,0.6777
2016/1/12,11.2651,,18.3591,7.6967,7.3267,3.65,56.8166,7.3668,19.6204,0.6747
2016/1/13,10.9778,,18.3228,7.4478,7.0923,3.5228,55.0503,7.1294,18.7791,0.6747
2016/1/14,11.4336,,18.9039,7.4,7.0434,3.5228,56.2279,7.101,19.1791,0.6954
2016/1/15,11.1958,,18.5135,6.7969,6.555,3.3075,54.6676,6.389,18.0618,0.6806
2016/1/18,11.5822,,18.7859,6.9309,6.6917,3.2977,55.6391,6.5693,17.8205,0.6836
2016/1/19,11.9785,,19.3397,7.1032,6.8969,3.376,56.1494,6.7877,18.3239,0.6983
2016/1/20,11.9091,,19.2943,7.467,7.1997,3.4739,57.4643,7.4712,18.8963,0.716
2016/1/21,11.1859,,18.7495,7.0458,6.936,3.3369,53.9415,7.0345,18.2825,0.6895
2016/1/22,11.4732,,19.0219,7.1128,6.8383,3.3369,53.2546,7.006,18.317,0.6993
2016/1/25,11.5624,,19.0038,7.0171,6.809,3.3369,52.1751,6.9111,18.0549,0.6973
2016/1/26,10.423,,17.66,6.548,6.5257,3.1118,50.0556,6.4934,18.3032,0.6826
2016/1/27,10.2644,,17.8416,6.2608,6.174,2.9846,48.0145,6.2181,17.517,0.6551
2016/1/28,9.6303,,17.2514,5.8779,5.7832,2.8867,46.0225,5.8953,16.1446,0.6404
2016/1/29,10.0465,,17.896,6.0502,5.92,2.965,48.5444,6.1421,16.6481,0.6472
2016/2/1,9.8879,,17.0698,5.9736,5.7735,2.9357,47.7593,5.9997,16.4412,0.6404
2016/2/2,10.2743,,17.3422,6.1555,5.9493,3.0042,49.5747,6.2276,16.9929,0.6502
2016/2/3,10.2843,,17.0062,6.1555,5.9884,2.9944,50.0359,6.3985,17.1308,0.6345
2016/2/4,10.4824,,17.3149,6.2129,6.0665,3.014,52.2635,6.4554,17.6894,0.6315
2016/2/5,10.2942,,17.3876,6.3757,6.1642,3.014,51.1939,6.4744,17.8411,0.6325
2016/2/15,10.2644,,17.0789,6.548,6.3498,3.0237,53.2546,6.5409,18.2273,0.6364
2016/2/16,10.9184,,17.3059,6.6724,6.4475,3.102,53.4803,6.6927,18.586,0.6413
2016/2/17,11.1165,,17.4148,6.6341,6.4377,3.1118,52.9896,6.7307,18.4618,0.6394
2016/2/18,11.5425,,17.324,6.5001,6.2912,3.0825,51.4392,6.6263,18.0963,0.6354
2016/2/19,11.4435,,17.2605,6.4235,6.2424,3.0629,50.556,6.5314,17.9032,0.6433
2016/2/22,11.6317,,17.4693,6.5671,6.3889,3.1216,51.027,6.7307,18.317,0.657
2016/2/23,11.3444,,17.324,6.3852,6.1935,3.0825,49.6434,6.5788,18.0205,0.6492
2016/2/24,11.5524,,17.1334,6.4427,6.2619,3.102,50.3794,6.6833,17.9032,0.6462
2016/2/25,10.3932,,15.844,5.8683,5.7442,2.9846,46.3561,6.0757,16.1377,0.6217
2016/2/26,10.4031,,16.2254,5.897,5.7735,3.0042,46.3168,6.1516,16.1998,0.6256
2016/2/29,9.6303,,15.5807,5.6098,5.4315,2.9455,43.216,5.8289,14.655,0.603
2016/3/1,9.9177,,15.7351,5.6577,5.4902,2.9944,43.5692,5.9143,14.9929,0.602
2016/3/2,10.5716,,16.407,5.9162,5.7344,3.0825,44.9332,6.1801,15.586,0.6197
2016/3/3,10.7004,,16.2072,5.9353,5.7442,3.102,44.4524,6.2561,15.6619,0.6178
2016/3/4,10.3536,,15.8259,5.964,5.7637,3.1118,42.6174,6.2845,15.3584,0.6129
2016/3/7,10.9976,,16.2163,6.0023,5.8028,3.1216,42.7155,6.3225,15.6205,0.6178
2016/3/8,10.8886,,16.2889,5.9353,5.7539,3.0825,41.3515,6.275,15.3791,0.6187
2016/3/9,10.5617,,15.953,5.9066,5.7344,3.0825,43.3043,6.2845,15.8481,0.6197
2016/3/10,10.2942,,15.4355,5.763,5.5488,3.0237,42.009,6.1137,15.4205,0.6217
2016/3/11,10.2545,,15.045,5.7247,5.5097,3.014,41.5968,6.0947,15.3377,0.6207
2016/3/14,10.7301,,15.4718,5.8874,5.6758,3.0825,43.5496,6.294,16.2825,0.6315
2016/3/15,10.5815,,15.5535,5.8779,5.7051,3.1118,43.8636,6.294,17.5584,0.6305
2016/3/16,10.3536,,15.5717,5.897,5.7735,3.1216,44.2561,6.408,16.8619,0.6178
2016/3/17,10.7598,,16.1437,5.9544,5.8418,3.1314,44.4426,6.4459,17.2136,0.6256
2016/3/18,11.1859,,17.0335,6.0502,5.8907,3.151,45.9538,6.4934,17.5101,0.6345
2016/3/21,11.7011,,17.5056,6.3086,6.0568,3.1901,46.621,6.6738,17.7101,0.6433
2016/3/22,11.919,,17.2786,6.1842,5.9786,3.1412,45.7575,6.5883,17.3791,0.6404
2016/3/23,11.919,,17.3603,6.1268,5.9688,3.151,45.1884,6.4934,17.5515,0.6413
2016/3/24,12.0082,,17.1424,6.0693,5.8907,3.151,45.7183,6.4364,17.9929,0.6305
2016/3/25,13.207,,17.0789,6.0406,5.9688,3.1216,46.1697,6.4459,17.9446,0.6286
2016/3/28,13.7222,,17.2332,6.0119,5.9688,3.0922,45.9832,6.4934,17.7239,0.6305
2016/3/29,13.0882,,17.3331,5.9162,5.8321,3.0531,45.1491,6.294,17.0136,0.6286
2016/3/30,13.4845,,17.7962,6.0597,5.9688,3.1118,45.9636,6.4649,17.586,0.6345
2016/3/31,13.9798,,17.5964,6.0406,5.9395,3.102,45.5514,6.5124,17.5446,0.6364
2016/4/1,13.4746,,17.551,6.1076,5.9981,3.1412,45.6888,6.7782,17.9032,0.6394
2016/4/5,13.6529,,17.66,6.2608,6.0861,3.1705,48.721,7.0155,18.3998,0.6443
2016/4/6,13.6727,,17.5147,6.1746,6.0079,3.1412,49.7514,6.8921,18.3308,0.6413
2016/4/7,13.2863,,17.1606,6.1172,5.9591,3.102,47.7103,6.8257,17.7308,0.6374
2016/4/8,12.9494,,17.2332,6.0502,5.9102,3.0922,46.7781,6.7877,17.6549,0.6384
2016/4/11,12.9792,,17.1424,6.0885,5.9395,3.1216,47.5336,6.8162,18.0756,0.6354
2016/4/12,12.7216,,17.1606,5.9832,5.8711,3.0922,47.0528,6.6927,17.9722,0.6374
2016/4/13,12.8107,,17.2332,6.0789,5.9493,3.1314,47.8771,6.8257,18.0894,0.6404
2016/4/14,13.108,,17.4148,6.1555,6.0763,3.151,48.3776,6.9111,19.1653,0.6433
2016/4/15,12.9792,,17.7417,6.1172,6.0665,3.1314,48.3677,6.8257,19.386,0.6413
2016/4/18,12.4541,,17.6237,6.1268,6.0763,3.1118,48.3972,6.7972,18.9584,0.6345
2016/4/19,12.7117,,17.5419,6.1938,6.2424,3.1216,47.6023,6.7592,18.7377,0.6325
2016/4/20,12.1172,,16.9608,6.0885,6.4671,3.0727,45.6398,6.7497,18.6067,0.6197
2016/4/21,11.9289,,16.8065,5.9353,6.4671,3.0237,45.0706,6.5693,18.2687,0.6178
2016/4/22,12.0875,,16.9154,5.8683,6.1251,3.0237,45.3944,6.5124,18.248,0.6187
2016/4/25,11.8992,,16.7248,5.83,5.9786,3.0042,44.1188,6.4554,17.986,0.6197
2016/4/26,12.2262,,16.8337,5.8779,6.0177,3.0237,45.3159,6.4934,18.1239,0.6217
2016/4/27,12.0379,,16.9972,5.8204,5.9688,3.014,46.0715,6.4364,18.1377,0.6246
2016/4/28,12.1667,,16.7066,5.8396,6.0079,2.9944,45.5122,6.4839,18.4687,0.6237
2016/4/29,13.3854,,17.6963,5.8013,5.9493,3.0042,45.3748,6.4649,18.4618,0.6237
2016/5/3,13.7619,,18.5498,5.9449,6.0763,3.0531,45.8851,6.5598,19.117,0.6266
2016/5/4,13.7718,,18.3137,6.5384,6.5941,3.2488,48.7701,6.987,20.4549,0.6374
2016/5/5,13.4052,,18.1684,6.7682,6.809,3.2097,52.3714,7.0915,21.9859,0.6374
2016/5/6,12.4342,,17.7962,6.883,6.7894,3.1705,51.9789,6.987,21.5308,0.6335
2016/5/9,11.9389,,17.1697,6.8256,6.7601,3.0922,48.6621,6.7972,20.2549,0.6237
2016/5/10,12.0379,,16.8791,6.7777,6.6917,3.1314,50.2224,6.9301,20.6066,0.6286
2016/5/11,12.2559,,16.6612,7.2372,7.1313,3.3956,52.499,7.3288,22.4411,0.6492
2016/5/12,11.9389,,16.4342,7.1032,7.1313,3.3173,50.4677,7.3383,21.7239,0.6521
2016/5/13,12.3054,,16.1164,6.9883,6.936,3.3271,50.4971,7.1579,21.379,0.6433
2016/5/16,12.5432,,16.2889,7.0841,6.975,3.3271,49.8789,7.2813,21.4894,0.6443
