ÈÕÆÚ,000557.SZ,600125.SH,601006.SH,601333.SH
2019/5/15,4.17,7.0916,7.7412,3.1763
2019/5/16,4.2,7.1604,7.8169,3.1959
2019/5/17,4,6.9738,7.7507,3.1174
2019/5/20,3.99,6.9836,7.7318,3.0978
2019/5/21,4.31,7.0622,7.7412,3.1272
2019/5/22,4.1,6.9541,7.7601,3.1076
2019/5/23,4,6.8657,7.7223,3.0684
2019/5/24,4.06,6.8559,7.7601,3.0782
2019/5/27,4.14,6.9934,7.7885,3.137
2019/5/28,4.06,6.9443,7.9681,3.137
2019/5/29,4.07,6.9247,7.9019,3.1174
2019/5/30,4.02,6.9247,7.987,3.0978
2019/5/31,4,6.8952,7.9019,3.088
2019/6/3,3.93,6.8756,7.9775,3.088
2019/6/4,3.88,6.7479,7.9586,3.088
2019/6/5,3.88,6.7086,7.9775,3.1174
2019/6/6,3.71,6.2175,7.9208,3.1174
2019/6/10,3.77,6.2568,7.9964,3.1567
2019/6/11,3.9,6.4925,8.0437,3.2253
2019/6/12,3.88,6.463,8.0059,3.1959
2019/6/13,3.93,6.4728,7.9397,3.2057
2019/6/14,3.88,6.3746,8.0153,3.1272
2019/6/17,3.86,6.463,7.9303,3.1665
2019/6/18,3.83,6.5023,7.9964,3.1861
2019/6/19,3.88,6.5514,8.1477,3.2057
2019/6/20,3.95,6.63,8.28,3.2449
2019/6/21,4,6.69,8.28,3.2547
2019/6/24,4.03,6.68,8.3273,3.2351
2019/6/25,3.96,6.6,8.2705,3.2057
2019/6/26,3.96,6.58,8.28,3.1959
2019/6/27,3.96,6.59,8.15,3.2057
2019/6/28,3.9,6.45,8.09,3.1665
2019/7/1,4,6.63,8.2,3.2253
2019/7/2,4.04,6.7,8.27,3.2253
2019/7/3,3.95,6.59,8.2,3.2155
2019/7/4,3.95,6.66,8.1,3.2253
2019/7/5,3.72,6.69,8.11,3.2253
2019/7/8,3.38,6.43,7.99,3.1076
2019/7/9,3.42,6.47,7.94,3.1076
2019/7/10,3.4,6.38,7.87,3.088
2019/7/11,3.38,6.35,7.87,3.1076
2019/7/12,3.39,6.37,7.85,3.1076
2019/7/15,3.51,6.47,7.88,3.1272
2019/7/16,3.51,6.47,7.84,3.137
2019/7/17,3.47,6.47,7.88,3.1272
2019/7/18,3.4,6.35,7.79,3.0978
2019/7/19,3.42,6.43,7.79,3.1174
2019/7/22,3.35,6.31,7.78,3.0782
2019/7/23,3.39,6.32,7.82,3.0978
2019/7/24,3.43,6.34,7.88,3.1076
2019/7/25,3.4,6.3,7.87,3.1076
2019/7/26,3.5,6.3,7.85,3.1174
2019/7/29,3.85,6.28,7.89,3.1272
2019/7/30,3.67,6.34,7.92,3.1469
2019/7/31,3.65,6.53,7.9,3.137
2019/8/1,3.61,6.4,7.89,3.1174
2019/8/2,3.59,6.23,7.83,3.0782
2019/8/5,3.54,6.17,7.61,3.0684
2019/8/6,3.35,5.92,7.48,2.99
2019/8/7,3.2,5.9,7.49,2.99
2019/8/8,3.19,5.92,7.6,3.0096
2019/8/9,3.19,5.93,7.6,2.99
2019/8/12,3.22,6.01,7.66,3.01
2019/8/13,3.19,5.94,7.54,3.04
2019/8/14,3.21,5.93,7.52,3.03
2019/8/15,3.24,5.89,7.45,3.07
2019/8/16,3.26,5.9,7.51,3.06
2019/8/19,3.33,6.04,7.66,3.17
2019/8/20,3.33,6.01,7.69,3.13
2019/8/21,3.3,6.05,7.66,3.1
2019/8/22,3.35,6.05,7.75,3.09
2019/8/23,3.35,6,7.77,3.1
2019/8/26,3.29,5.92,7.68,3.08
2019/8/27,3.35,6.02,7.65,3.11
2019/8/28,3.37,6.07,7.72,3.13
2019/8/29,3.37,6.03,7.74,3.1
2019/8/30,3.29,5.95,7.74,3.1
2019/9/2,3.36,6.05,7.82,3.16
2019/9/3,3.4,6.05,7.8,3.17
2019/9/4,3.74,6.18,7.86,3.2
2019/9/5,3.64,6.2,7.87,3.21
2019/9/6,3.58,6.21,7.88,3.2
2019/9/9,3.6,6.27,7.88,3.22
2019/9/10,3.58,6.27,7.79,3.2
2019/9/11,3.58,6.24,7.78,3.23
2019/9/12,3.65,6.25,7.82,3.23
2019/9/16,3.62,6.28,7.78,3.2
2019/9/17,3.52,6.09,7.69,3.16
2019/9/18,3.62,6.15,7.65,3.19
2019/9/19,3.59,6.11,7.71,3.19
2019/9/20,3.59,6.26,7.69,3.2
2019/9/23,3.49,6.13,7.6,3.14
2019/9/24,3.48,6.07,7.65,3.15
2019/9/25,3.39,5.97,7.67,3.11
2019/9/26,3.32,5.9,7.66,3.11
2019/9/27,3.37,5.91,7.61,3.08
2019/9/30,3.34,5.89,7.59,3.08
