ÈÕÆÚ,000032.SZ,000063.SZ,000070.SZ,000586.SZ,000836.SZ,000851.SZ,000971.SZ,002017.SZ,002089.SZ,002093.SZ,002104.SZ,002115.SZ,002194.SZ,002231.SZ,002281.SZ,002313.SZ,002359.SZ,002396.SZ,002446.SZ,002491.SZ,002544.SZ,002583.SZ,002792.SZ,002897.SZ,002902.SZ,002908.SZ,002929.SZ,200468.SZ,300017.SZ,300025.SZ,300028.SZ,300050.SZ,300081.SZ,300098.SZ,300134.SZ,300183.SZ,300205.SZ,300211.SZ,300213.SZ,300252.SZ,300308.SZ,300310.SZ,300312.SZ,300353.SZ,300383.SZ,300394.SZ,300414.SZ,300502.SZ,300504.SZ,300513.SZ,300531.SZ,300548.SZ,300555.SZ,300560.SZ,300563.SZ,300565.SZ,300570.SZ,300571.SZ,300590.SZ,300597.SZ,300603.SZ,300615.SZ,300620.SZ,300627.SZ,300628.SZ,300638.SZ,300689.SZ,300698.SZ,300710.SZ,300711.SZ,600105.SH,600130.SH,600260.SH,600289.SH,600293.SH,600345.SH,600355.SH,600462.SH,600485.SH,600487.SH,600498.SH,600522.SH,600734.SH,600775.SH,600776.SH,600804.SH,601869.SH,603042.SH,603083.SH,603118.SH,603220.SH,603236.SH,603322.SH,603421.SH,603559.SH,603602.SH,603703.SH,603712.SH,603803.SH,900941.SH
2019/4/26,9.2669,34.17,12.968,11.16,5.06,7.9,3.72,16.145,6.5,9.599,7.45,10.7149,19.498,8.09,29.4013,23.0171,12.19,26.273,12.067,9.5274,14.9127,10.8296,21.9385,22.1192,18.1449,14.1561,31.9246,3.62,12.74,7.26,0.77,8.06,11.22,9.8059,15.82,14.7951,14.4527,6.6336,7.6259,12.7471,39.5099,7.92,7.95,12.5422,18.1569,30.9466,12.2888,28.3891,26.1204,14.5096,20.0746,40.1628,10.28,18.9541,27.9905,14.8,23.9386,44.8823,39.5314,15.9003,17.7451,14.4441,38.1795,21.1043,52.5182,54.6454,30.9398,19.93,27.1831,17.5267,6.2093,4.48,16.4364,3.33,4.81,30.295,5.24,2.23,14.59,21.1083,29.9172,10.1564,8.09,15.6481,27.0923,11.71,42.5857,16.47,25.7767,10.85,30.7268,,22.603,27.8235,24.3457,23.5198,11.8,21.1711,13.3395,0.6375
2019/4/29,8.8903,33.85,11.8624,10.47,4.68,7.11,3.72,14.5285,5.85,8.6401,7.01,9.8989,19.9266,7.28,27.7525,22.9372,10.97,24.7006,10.8713,8.5836,14.1945,10.3016,21.2993,21.4921,16.5868,13.1982,29.6841,3.45,11.47,6.53,0.77,7.25,11.35,9.4069,15.11,13.8476,13.0124,5.9702,7.05,11.6923,37.8506,7.13,7.16,12.7316,17.3979,29.2514,11.062,29.2449,24.5139,13.8081,18.7569,36.1455,9.72,17.0587,28.4488,13.78,23.4467,42.5132,38.628,14.8016,16.408,13.5836,36.1308,20.2831,52.6319,53.65,29.2087,20.8,25.3656,16.2201,5.629,4.03,14.7956,3.5,4.53,28.2503,4.72,2.12,14.59,19.9098,28.5744,9.9092,7.33,14.0793,24.38,10.54,38.346,14.82,24.1169,9.77,27.662,,20.906,27.3367,21.9082,21.1678,11.88,19.3753,12.2394,0.5736
2019/4/30,8.9993,32.15,12.1201,10.55,4.71,6.52,3.53,13.5606,5.85,8.4603,7.03,9.876,18.9298,7.18,27.9412,22.5676,10.97,24.1831,11.0407,8.7128,14.0748,10.202,20.7134,21.94,17.0928,13.3369,29.953,3.53,10.97,5.88,0.77,6.53,11.57,9.4269,15.17,13.8179,14.0653,6.0791,7.17,11.752,37.3378,6.47,7.15,13.6389,17.328,29.212,11.1669,29.4339,24.7222,14.0401,19.3659,35.0889,10.09,15.9115,29.0168,13.98,23.3581,44.5737,39.2138,15.0613,16.4256,13.6989,36.9762,20.3226,53.5962,52.22,29.6365,19.14,25.815,16.3034,5.9191,3.9,14.8097,3.55,4.58,28.8133,4.25,2.12,14.59,19.89,28.9199,10.0278,7.23,14.3474,23.333,9.49,38.3956,13.76,24.2546,9.61,27.274,,20.7206,27.3367,21.2188,21.3531,12.43,19.5648,11.734,0.5727
2019/5/6,8.1767,28.94,10.9064,9.5,4.24,5.87,3.35,12.2035,5.56,7.6113,6.33,8.8922,17.9828,6.46,25.1501,20.3098,10.42,21.7648,9.9346,7.8385,12.6883,9.1858,18.6427,19.75,15.3815,12.0026,26.9557,3.18,10.05,5.29,0.77,5.88,10.42,8.4892,13.65,12.4362,12.9727,5.4752,6.55,10.5778,33.6062,5.82,6.46,12.273,15.6002,26.2947,10.5587,26.4885,22.2529,12.6372,17.4293,32.3874,9.08,14.3237,27.5819,12.84,21.0262,42.9313,35.2924,13.5532,14.7836,12.3313,33.8832,18.2943,48.7058,47,27.8557,17.23,23.3583,14.6722,5.3291,3.51,13.3316,3.37,4.13,25.929,3.83,2.01,14.59,17.899,26.027,9.029,6.52,12.9177,20.9997,8.54,34.7318,12.38,21.8299,8.68,24.5476,,18.6457,24.605,19.6804,19.2149,13.03,17.8887,10.5645,0.5343
2019/5/7,8.3551,29.01,11.1392,9.81,4.29,5.96,3.18,12.3831,5.28,7.811,6.41,8.5338,17.0857,6.36,25.2494,19.4507,9.9,22.0534,9.5858,7.908,12.7681,9.1658,18.7293,19.9591,15.8476,11.9431,27.1947,3.21,10.1,5.27,0.77,5.96,10.38,8.2897,13.1,12.5645,13.4098,5.6435,6.71,10.4882,32.0893,5.74,6.66,13.3996,16.0296,25.7034,9.8982,24.578,22.3918,12.7642,17.569,34.0422,9.09,14.3985,28.3392,12.82,20.5048,42.0354,34.6471,13.8628,14.8423,12.8,34.9175,18.3636,50.1694,43.97,28.4327,16.43,24.5567,14.9052,5.097,3.6,13.3386,3.2,4.19,26.3735,4.04,1.93,14.59,17.7801,26.2146,9.0686,6.82,13.5134,21.1393,8.69,34.9502,12.57,21.654,9.38,24.7665,,18.8667,24.8335,19.9501,19.3575,13.43,18.4275,10.733,0.5461
2019/5/8,8.4145,28.89,11.1392,10.13,4.32,5.99,3.07,12.4929,5.02,7.8011,6.4,8.3813,16.2284,6.35,25.0011,19.7504,9.41,21.6653,9.4563,7.8186,12.6584,9.0961,18.7559,19.76,15.6346,11.9233,27.3042,3.21,10.14,5.2,0.77,5.87,10.46,8.2697,12.76,12.5743,13.5091,5.7128,6.71,10.4086,31.3416,5.64,6.73,13.8582,15.7799,25.7527,10.889,25.1751,22.481,12.9244,17.8386,34.8596,9.14,14.2904,29.6944,12.47,20.5638,42.9114,33.1878,14.1025,15.0593,12.6463,34.8579,18.2943,49.3783,46.1,28.5024,16.18,25.3756,14.9385,5.039,3.64,13.176,3.04,4.27,26.7291,4.05,1.95,14.59,17.483,26.254,8.8708,7.5,14.4666,21.1892,8.41,35.0594,12.55,21.6769,9.84,24.7466,,18.8953,24.0786,20.1199,19.6497,12.65,18.5472,10.6537,0.5451
2019/5/9,8.4443,28.3,10.9563,9.97,4.24,5.85,2.92,12.433,4.77,7.7511,6.3,8.1677,15.421,6.33,24.7825,19.1909,8.94,21.526,9.2969,7.7193,12.7083,8.9467,18.9224,19.8993,15.6545,12.0422,27.2146,3.21,10.09,5.14,0.77,5.83,10.53,8.1001,12.57,12.7125,13.2707,5.6336,6.81,10.4285,31.1208,5.55,6.86,13.9978,15.6201,25.8808,10.5535,24.6775,22.4711,12.9078,17.8585,33.793,9.16,14.1906,29.2161,12.29,20.6425,41.906,33.1083,13.9227,15.0182,12.7001,34.7683,18.235,47.4152,44.54,28.7212,15.67,25.016,14.797,4.9423,3.62,12.985,3.14,4.26,26.4229,3.85,1.96,14.59,17.2353,25.9875,8.7818,7.16,13.7914,21.4485,8.31,34.9602,12.49,21.2103,9.61,24.667,,19.1234,23.721,19.8602,19.7138,11.74,18.0783,10.7826,0.5471
2019/5/10,8.692,30.88,12.0536,10.97,4.46,6.15,2.98,13.341,4.53,8.2306,6.56,8.6482,16.1885,6.63,26.1434,19.9801,8.49,22.6704,9.9844,8.0968,13.1871,9.3053,19.708,20.9645,16.367,12.4386,28.2801,3.3,10.73,5.47,0.77,6.15,10.76,8.5989,13.54,13.3639,13.7177,5.8712,7.02,10.936,33.1148,5.93,7.1,15.3936,16.3392,27.3,11.2088,25.583,23.3438,13.543,18.5573,35.1487,9.52,14.8723,32.0859,12.93,21.7445,43.3095,35.7391,14.5619,15.6457,13.2533,35.9518,19.3926,50.926,48,29.3679,17.24,25.9248,15.6126,5.2421,3.8,13.5862,3.25,4.39,27.8354,4.01,2.02,14.59,17.8594,27.1525,9.1279,7.53,14.9829,22.4356,8.66,36.2311,13.06,22.6254,10.13,25.9605,,20.25,25.1514,20.4396,20.5335,11.97,19.8841,11.2583,0.5609
2019/5/13,8.6326,30.21,13.2257,12.07,4.43,6.15,2.83,13.0816,4.3,8.0907,6.47,8.6939,15.4708,6.65,25.5176,19.6705,8.07,22.0634,10.1638,8.0173,12.7781,9.2555,19.7946,20.6858,16.0807,12.4386,27.9913,3.22,10.43,5.46,,6.25,10.44,8.6388,13.36,13.1172,13.3502,5.9405,6.86,10.8266,31.4199,6.06,6.93,15.0546,16.0696,26.689,10.7265,24.8666,23.2743,13.543,18.168,34.6503,9.4,14.5897,31.2887,12.78,21.2525,43.2,34.6868,14.472,15.675,13.2456,35.4645,19.2442,47.4647,47.11,29.1391,17.73,25.9648,15.3047,5.4162,3.7,12.2919,3.09,4.36,27.1242,3.93,1.92,14.59,16.0764,26.5996,8.8708,7.52,15.4098,21.5781,8.98,35.675,13,22.3577,10.08,25.5725,,22.19,26.4526,20.3497,20.341,11.6,20.2632,11.1294,0.553
2019/5/14,8.474,29.95,13.0095,12.05,4.56,6.36,2.72,13.2113,4.09,8.1706,6.54,8.5948,15.102,7.32,25.3587,19.6205,7.67,21.9937,10.2335,8.0769,12.7083,9.0762,19.9011,20.6559,16.0674,12.5244,28.0809,3.17,10.68,5.53,,6.32,10.44,8.4991,13.59,13.058,13.38,5.99,6.82,10.9062,31.776,6.28,7.03,15.4235,16.4291,27.1029,10.6951,24.8666,23.4132,13.4049,18.2079,34.6004,10.02,14.8308,31.7869,12.79,21.2329,42.5033,35.2825,14.8516,15.9682,14.5671,34.8081,19.2838,47.2718,47.45,29.0595,18.4,28.5612,16.345,5.2711,3.79,13.2962,3.05,4.3,27.7465,3.96,1.87,14.59,15.5415,26.1948,8.8411,7.33,15.807,22.0069,8.91,35.1289,13.13,22.4265,9.99,26.7964,,22.37,26.0056,20.3397,20.6903,11.5,20.6723,11.2583,0.5491
2019/5/15,8.6623,30.51,13.5,12.1,4.62,6.51,2.86,13.4209,3.89,8.4403,6.63,8.8922,15.092,8.05,25.6864,20.0701,7.29,22.4216,10.4029,8.1763,12.9477,9.3053,20.0276,20.8849,16.2871,12.9538,28.4992,3.27,10.81,5.62,,6.39,11.48,8.7286,14.07,13.2455,13.5091,6.18,6.94,11.2843,32.0323,6.37,7.1,15.6129,16.5989,27.1916,11.1826,24.9561,23.6908,13.7805,18.5273,34.9394,10.03,14.9555,32.1855,12.95,21.4198,43.4489,35.7391,14.9315,16.0444,14.6285,35.7131,19.5806,47.5042,48.37,29.5171,18.4,27.8921,16.4532,5.3678,3.8,13.2962,3.1,4.4,27.9935,4,1.95,14.59,16.1061,26.6194,8.9993,7.4,15.946,22.4356,9,35.6552,13.3,22.8778,10.1,26.8561,,21.85,25.9262,20.5195,21.46,11.91,20.7521,11.3772,0.554
2019/5/16,8.7515,29.62,13.12,11.75,4.53,6.65,2.89,13.1115,3.7,8.3404,6.57,8.7321,14.3344,8.1,25.5474,19.8303,6.93,22.0136,10.3232,8.1465,13.0873,9.4249,19.8612,20.9744,15.295,12.7292,28.5191,3.23,10.71,5.56,,6.22,11.65,8.5989,13.86,13.2455,13.2608,6.16,7.01,11.1848,31.8757,6.19,7.12,14.9948,16.3292,27.0733,10.9991,24.8865,23.6016,13.5651,18.3377,34.73,9.97,14.731,30.7207,12.88,21.1542,42.7521,34.2798,14.7517,16.1441,14.0369,36.2601,20.2435,46.4757,45.8,29.7161,17.64,26.9334,16.1619,5.3195,4.02,12.9496,3.13,4.47,27.6477,4.11,1.97,14.59,15.8585,26.6391,9.1773,8.14,15.2113,21.9071,8.87,36.1516,13.52,22.4724,10.38,26.269,,21.17,25.2805,20.3597,21.66,11.85,20.5625,11.5159,0.5461
2019/5/17,8.4938,28.5,13.18,12.06,4.37,6.26,2.75,12.2534,3.52,7.9309,6.29,8.4118,14.6933,8.3,25.1501,18.9212,6.58,20.9189,9.8051,7.7988,12.5287,9.0861,19.2353,21.6016,15.4415,12.2536,27.2544,3.12,9.98,6.12,,6.18,11.24,8.2198,13.15,13.3837,13.2608,6.78,6.64,10.7171,30.5084,6.63,6.87,15.2141,15.72,25.6048,10.6321,23.7521,22.7488,13.1509,17.4093,32.856,10.97,14.3403,29.7044,12.43,19.7373,41.3486,32.4035,14.0725,15.6574,13.6374,35.0269,19.5509,44.2061,45.39,28.7113,17.14,25.6851,15.3796,5.0874,4.08,12.7233,3.06,4.19,26.1562,3.85,1.87,14.59,16.0269,25.7999,8.8114,8.95,14.7942,20.4114,8.35,34.6226,12.92,21.6616,9.78,25.1148,,20.41,24.9825,20.2098,20.42,11.5,20.0537,11.2087,0.5206
2019/5/20,8.6227,27.9,13.59,12.67,4.59,6.39,2.61,13.4807,3.34,8.1107,6.39,8.549,13.9755,8.29,26.342,18.9811,6.25,21.2772,10.0442,7.8782,12.6783,8.9467,19.0422,23.3536,16.3271,12.2206,27.9814,3.05,10.36,6.15,,6.41,11.01,8.2996,13.54,14.3509,12.0787,6.47,6.82,11.1549,30.1452,6.27,7.12,14.4963,15.79,24.57,10.8628,22.5381,23.4628,13.3387,17.7188,33.6235,10.3,14.5149,30.093,12.63,20.5736,40.9803,33.0091,14.3322,16.1852,14.1752,35.2656,20.0654,44.1072,45.61,29.1888,17.72,27.6125,15.8373,5.0777,4.12,12.6102,2.93,4.24,27.1143,3.93,1.78,14.59,15.6406,26.2639,8.851,9.85,15.9162,22.4556,8.44,35.1488,13.05,22.0976,9.92,25.7416,,20.87,26.2738,19.6204,20.77,11.81,19.5549,11.625,0.5304
2019/5/21,8.7812,29.2,14.48,13,4.62,6.46,2.54,14.8278,3.17,8.3105,6.55,8.7473,14.0752,8.36,26.6003,19.4806,5.94,21.5359,10.2634,8.0372,12.7482,9.2256,19.3818,23.1346,17.1061,12.5377,28.5191,3.11,10.6,6.11,,6.42,11.18,8.3994,13.9,14.0351,12.337,6.32,6.88,11.2345,31.014,6.69,7.2,14.6059,15.96,27.03,10.6426,24.1004,23.7008,13.4049,18.2379,33.4939,10.35,14.7227,30.4118,12.82,20.8196,41.8762,34.4287,14.6318,16.1383,14.206,35.7529,20.8569,43.9786,46.53,29.7559,17.76,27.243,15.9788,5.2034,3.98,12.7799,2.93,4.31,27.8552,3.99,1.8,14.59,15.8882,26.728,9.0191,10.84,16.085,24.6991,8.56,35.824,13.17,22.3347,10,26.667,,20.84,26.8997,19.6604,21.27,11.91,19.6446,11.6646,0.5451
2019/5/22,8.6722,29.48,14.05,12.45,4.69,6.64,2.63,15.6261,3.01,8.4703,7.21,8.8617,14.4341,8.42,27.0472,19.5006,5.64,22.0136,10.3631,8.067,13.3566,9.2157,19.6614,22.5672,16.7066,12.5641,28.4394,3.08,10.76,6.51,,6.59,10.91,8.4193,13.78,15.18,12.4462,6.51,6.96,11.1947,30.373,7,7.4,16.0715,15.9,27.25,10.7213,24.1601,23.79,13.7253,18.178,35.2185,10.53,14.8391,30.93,14.1,21.1837,41.4282,34.5975,15.0813,16.2028,14.2982,35.6037,20.3919,43.5633,47.8,29.9449,18.7,27.7423,16.1452,5.2421,4.38,12.8436,2.78,4.21,30.0875,4.15,1.73,14.59,16.0467,26.9452,8.9993,11.92,15.8765,27.172,8.49,36.3304,13.29,22.4571,10.01,27.1347,,21.02,26.6314,19.8302,21.52,11.69,20.6324,11.7439,0.5402
2019/5/23,8.6722,28.24,12.65,11.5,4.47,6.31,2.51,14.0595,2.86,8.1906,7,8.5033,13.7164,7.7,26.1434,18.8113,5.36,20.8691,9.7951,7.8584,12.7482,8.7075,18.6095,20.7156,16.64,12.2998,27.593,2.95,10.31,6.09,,6.27,10.61,8.1201,13.3,15.81,12.2972,5.99,6.75,10.8863,29.8318,6.5,6.9,15.6727,15,26.29,10.218,23.3242,22.82,13.2834,17.2995,33.474,9.51,14.6146,28.73,13.47,20.4064,40.2736,34.25,14.3322,15.6105,13.4069,35.0766,19.9566,42.1293,44.44,28.9998,17.39,26.2743,15.4628,5.039,4.3,12.4687,2.66,4.05,28.4182,4.15,1.64,14.59,15.6307,26.1356,8.8411,13.11,14.8836,25.3772,8,35.2282,12.56,21.2027,9.51,25.0351,,19.63,26.5222,18.9211,20.38,11.62,21.6001,11.288,0.5235
2019/5/24,8.474,28.25,11.78,10.89,4.3,6.17,2.38,13.4708,2.72,8.0108,6.95,8.4041,13.0286,7.47,25.5772,18.7214,5.09,20.6203,9.6656,7.7491,12.1896,8.4087,18.2299,20.3174,16.2272,12.029,27.4038,2.93,10.67,5.6,,6.04,10.45,7.9804,13.09,14.37,11.8205,5.88,6.59,10.7669,29.7677,6.5,6.79,14.1074,15.15,24.09,10.2861,22.359,22.97,12.6041,17.02,31.58,9.46,14.2239,28.27,13.21,20.0423,39.5071,33.16,14.1524,15.5401,13.5759,34.8976,18.7297,42.4754,44.38,28.8705,17.42,26.9434,15.3962,4.9133,3.88,12.2,2.58,4.03,26.9563,4.01,1.56,14.59,15.3533,25.9381,8.7323,11.8,14.268,24.7091,7.97,35.3871,12.65,20.8432,9.58,24.9754,,19.28,26.542,18.7513,20.03,11.65,21.6799,10.8916,0.5127
2019/5/27,8.8209,29.29,12.56,11.58,4.5,6.46,2.44,14.0395,2.58,8.3205,7.27,8.8465,12.4006,8.22,26.5009,19.6705,4.84,21.4165,9.8449,7.9875,12.6085,8.6876,19.0422,20.9844,16.7066,12.4914,28.2801,3.03,11.11,5.92,,6.36,10.8,8.2797,13.58,15.37,12.7641,6.15,6.82,11.1549,30.6365,6.85,7.1,14.9449,15.74,26.5,10.91,24.2297,23.82,13.1895,17.89,34.14,9.99,14.7393,29.41,13.71,20.9475,40.5523,34.9,14.7217,16.1559,14.5747,36.2005,19.5212,43.5682,46.47,29.4972,18.46,27.8422,15.9372,5.0583,4.07,12.6102,2.63,4.12,28.2108,4.32,1.62,14.59,15.7495,26.6589,8.94,11.3,14.8737,25.1977,8.27,36.3999,13.07,21.9064,9.98,25.7715,,20.55,27.7738,19.3507,20.79,12,22.7275,11.506,0.5167
2019/5/28,8.7812,29.3,12.77,11.78,4.44,6.58,2.44,14.0994,2.45,8.3105,7.08,9.0753,13.0186,8.98,26.4016,19.4307,4.6,21.4264,9.5759,7.9975,12.5187,8.578,18.9757,20.9048,16.3271,12.4188,28.5191,3.03,11.04,6.12,,6.28,10.77,8.2198,13.81,15.13,12.4462,6.15,6.89,11.0455,30.3303,6.8,7.03,14.4165,15.65,26.48,10.57,24.4686,24.15,13.3884,17.74,33.43,10.13,14.8224,28.96,13.71,20.8295,40.0247,34.96,14.6518,16.4432,14.4902,36.28,19.8081,42.9649,46.19,29.8454,18.51,27.1531,16.0121,5.01,4.08,12.6031,2.63,4.12,28.0725,4.24,1.66,14.59,15.7198,26.5601,8.9103,11.6,14.7049,25.0481,8.23,36.6084,13.03,22.2047,9.65,28.3486,,20.83,25.9659,19.4007,20.87,11.81,22.0192,11.6448,0.5108
2019/5/29,8.7812,29.16,12.65,12.05,4.47,6.55,2.32,13.9697,2.33,8.2905,7.1,8.9456,13.6665,8.76,26.4711,19.5106,4.37,21.3767,9.536,7.9975,12.5786,8.5481,19.5949,21.9998,17.9584,12.5509,28.5788,3.04,10.94,6.19,,6.32,10.68,8.2398,13.83,15.57,13.2111,6.19,7.02,10.9161,30.3446,6.76,7.07,14.7754,15.58,26.83,10.58,24.4188,24.29,13.4933,17.79,34.33,10.25,14.8973,29.19,13.56,21.0754,39.7261,35.3,14.7117,16.4139,14.4902,36.31,20.194,43.3902,46.22,30.4523,18.72,27.1332,16.1536,5.01,4.15,12.6172,2.63,4.14,28.3491,4.2,1.63,14.59,15.7396,26.4614,8.9004,12.76,14.6254,24.4897,8.28,36.797,13.2,22.2965,9.15,29.3536,,20.81,24.3368,19.4606,20.71,11.77,21.8296,11.6943,0.5127
2019/5/30,8.8011,28.38,12.3,13.26,4.39,6.31,2.22,13.82,2.21,8.1107,6.99,9.0371,14.0354,9.02,26.0838,19.4107,4.15,20.8592,9.2869,7.769,12.2195,8.4087,19.242,21.5618,19.7563,12.498,29.1863,3.01,10.68,6.42,,6.47,10.54,8.0502,13.4,15.01,13.2508,6.26,6.87,10.7967,30.0098,6.97,6.92,14.0975,15.51,26.31,10.18,23.8616,24.92,13.3331,17.38,32.81,10.11,14.9638,29.18,13.94,20.6032,40.1641,34,14.4621,16.3963,15.028,36.1,20.3523,44.0083,45.02,29.9847,18.4,26.7137,16.3783,4.8069,4.05,12.3768,2.6,4.16,27.865,4.07,1.62,14.59,15.3335,26.0763,8.7719,11.48,14.0496,23.8316,8.16,36.6282,13.28,22.1053,9.03,30.6074,,20.24,24.3468,19.1309,20.54,11.59,21.5502,11.8925,0.5108
2019/5/31,9.0092,28.76,12.28,14.59,4.43,6.34,2.22,13.6,2.32,8.0608,7.09,8.9456,14.7331,9.09,26.2228,19.6205,3.94,21.0881,9.3168,7.9875,12.3691,8.578,19.1088,21.95,21.7339,12.7556,29.1763,3.01,10.51,6.28,,6.24,10.87,7.9405,13.28,14.77,13.2707,6.43,6.94,10.8067,29.9671,6.99,7.01,13.938,15.41,26.5,10.03,24.2795,25.28,13.6148,17.58,33.41,11.12,15.3545,29.2,13.69,20.6228,39.6465,34.6,14.542,16.6133,14.8283,36.66,20.0654,44.0825,44.7,30.6413,18.45,27.1631,17.0024,4.9519,4.02,12.2778,2.58,4.15,27.4205,4.09,1.59,14.59,15.7,26.1553,8.7521,10.4,14.0694,23.712,8.09,37.8594,13.15,22.1817,8.93,32.7865,,20.19,24.3567,19.1309,20.6,11.65,21.7897,11.7439,0.5088
2019/6/3,8.92,30.29,12.8,16.05,4.39,6.41,2.11,14.08,2.2,8.1507,7.22,9.0371,15.4708,9.18,27.2062,19.5406,3.74,21.1478,9.5659,8.1365,12.2394,8.4286,20.0343,22.33,23.9046,12.4716,30.2717,3.05,10.39,6.47,,6.16,10.56,7.8108,13.66,14.74,14.0554,6.25,7.02,11.0156,29.96,7,7,13.26,15.25,26.96,11.03,25.7223,25.59,13.2834,17.26,33.82,11.6,15.8533,30.9,14.15,21.2427,38.9,35.12,15.0913,16.4139,16.3111,36.5,20.0258,44.2555,45.29,31.1487,19,28.2217,17.6516,4.8842,3.91,12.299,2.71,4.06,27.7959,3.92,1.57,14.59,15.7,27.0834,8.8213,10.53,14.7942,24.6692,7.28,37.9091,14.47,22.7631,9.01,32.1795,,20.68,23.721,21.049,22.66,11.73,21.1312,12.0115,0.5118
2019/6/4,9,30.5,12.67,14.89,4.36,6.17,2.07,13.57,2.09,8.9697,6.97,9.1363,16.2483,9.33,27.7823,20.4697,3.55,21.317,9.9346,8.2359,12.1596,8.2393,20.8998,22.76,26.2951,12.7094,30.1621,3.06,10.47,6.18,,6.17,10.71,7.9006,13.85,14.29,14.2739,6.17,6.85,11.2345,30.93,6.8,7.41,12.87,15.21,27.45,12.13,25.5233,24.95,13.5762,17.28,34.5,10.86,15.6953,30.88,13.84,20.7704,38.9398,35.09,15.5307,16.4022,17.9399,36.41,19.6301,43.2171,48.76,30.7905,19.69,28.4614,17.2854,4.7875,3.83,12.3768,2.79,4.03,28.922,3.92,1.58,14.59,15.7,28.2288,9.0092,9.49,14.3971,23.7518,7.34,39.1204,15.92,23.7192,8.91,30.08,,22.75,24.2872,23.1569,23.73,11.8,19.3354,12.17,0.5127
2019/6/5,9.08,32.09,12.74,16.38,4.65,6.33,2.07,13.39,2.05,9.8687,7.28,9.7464,17.0657,9.38,28.0803,20.7094,3.37,21.7648,10.0542,8.4545,12.2594,8.1596,20.9265,23.13,28.9253,13.9777,31.0484,2.98,10.56,6.61,,6.39,10.87,7.9904,14.57,14.5,14.9792,6.46,7.07,11.4634,32.04,7.21,7.43,12.63,15.95,28.42,12.45,26.0308,25.82,14.2169,18,35.46,11.13,16.2939,31.94,14.7,21.8035,40.1442,35.4,16.6993,18.0441,19.7378,37.08,19.7587,44.0083,49.62,30.8005,20.34,29.3202,17.7431,4.9133,3.94,12.3273,2.71,4.09,29.4158,3.95,1.58,14.59,15.7,28.7323,9.0389,9.08,14.2184,23.4028,7.34,39.0013,17.51,24.1322,8.86,30.2,,24.14,24.903,23.7064,24.64,11.73,19.4651,12.4872,0.5137
2019/6/6,9.15,29.78,11.94,14.74,4.34,6.07,1.98,12.45,2.12,9.8887,7.1,9.3269,16.2084,8.44,26.3718,19.6405,3.2,20.7298,9.546,8.067,11.6609,7.9504,20.3073,21.78,26.0354,13.37,29.2759,2.86,10.75,5.95,,5.99,10.47,7.8108,13.72,14.21,14.8004,6.11,6.62,10.7967,30.92,6.49,6.94,12.12,15.43,26.5,11.21,23.4636,24.22,13.8137,16.94,33.4,10.02,15.6953,30.19,13.67,20.3375,38.8502,32.87,15.351,17.0941,21.7123,35.01,18.7989,43.5138,44.8,29.9051,18.33,26.3842,16.3117,4.6811,3.65,11.9524,2.85,4,27.4502,3.71,1.5,14.59,15.7,27.4784,8.7917,8.57,12.9474,21.9071,7.13,37.0155,15.76,23.4973,8.67,27.79,,21.82,23.8402,21.3487,22.43,11.6,19.1658,11.734,0.5068
2019/6/10,9.32,31.02,12.11,14.49,4.44,6.21,1.92,12.73,2.01,10.8775,7.56,10.1658,15.401,8.81,27.0075,20.2599,3.04,21.0881,9.9446,8.1961,11.8604,8.1297,21.0397,23.09,25.2564,13.872,29.9729,2.89,10.98,6.17,,6.33,10.57,8.0403,14.27,14.62,14.6415,6.27,6.67,11.0753,33.12,6.7,7.63,12.56,15.69,27.23,11.6,24.0904,25.35,14.4157,17.04,34.67,11.02,17.2665,32.12,15.04,21.5772,39.0094,33.55,16.2998,18.8065,23.8866,35.39,19.0562,44.4484,45.76,31.0691,19.4,27.7823,17.9428,4.7198,3.76,12.5182,2.83,3.99,28.2799,3.74,1.43,14.59,15.7,28.0905,8.9499,8.75,13.0368,22.1764,7.5,37.3828,17.34,23.9563,8.68,29.07,,22.48,24.6348,21.7783,23.72,11.67,19.7544,12.9034,0.5088
2019/6/11,9.72,31.62,12.41,14.73,4.57,6.43,1.99,13.24,2.01,10.9674,7.74,10.3183,15.1917,8.92,27.5836,20.8093,2.89,21.8046,10.1439,8.3849,12.2793,8.3688,21.7454,24.24,27.78,14.5128,30.7895,2.99,11.36,6.52,,6.46,10.88,8.2897,14.63,15.46,14.86,6.52,7,11.354,33.78,7.06,7.75,13.09,16.36,27.92,12.02,24.5681,25.97,14.9128,17.73,35.68,12.12,18.9957,35.33,15.7,22.0594,40.1641,34.21,16.6194,19.1231,26.276,36.57,19.5707,45.7291,47.61,31.6859,19.85,28.5512,18.334,4.8842,3.96,12.8719,2.83,4.15,29.0701,3.87,1.44,14.59,15.7,28.5349,9.1773,9.25,13.295,22.8544,7.72,38.3658,17.52,24.4535,8.94,29.96,,23.08,25.4295,22.078,24.18,11.89,20.3331,13.28,0.5167
