ÈÕÆÚ,600064.SH,600082.SH,600215.SH,600463.SH,600604.SH,600639.SH,600648.SH,600658.SH,600663.SH,600848.SH,600895.SH,900902.SH,900911.SH,900912.SH,900928.SH,900932.SH,600064.SH,600082.SH,600215.SH,600463.SH,600604.SH,600639.SH,600648.SH,600658.SH,600663.SH,600848.SH,600895.SH,900902.SH,900911.SH,900912.SH,900928.SH,900932.SH,600064.SH,600082.SH,600215.SH,600463.SH,600604.SH,600639.SH,600648.SH,600658.SH,600663.SH,600848.SH,600895.SH,900902.SH,900911.SH,900912.SH,900928.SH,900932.SH,600064.SH,600082.SH,600215.SH,600463.SH,600604.SH,600639.SH,600648.SH,600658.SH,600663.SH,600848.SH,600895.SH,900902.SH,900911.SH,900912.SH,900928.SH,900932.SH,600064.SH,600082.SH,600215.SH,600463.SH,600604.SH,600639.SH,600648.SH,600658.SH,600663.SH,600848.SH,600895.SH,900902.SH,900911.SH,900912.SH,900928.SH,900932.SH,600064.SH,600082.SH,600215.SH,600463.SH,600604.SH,600639.SH,600648.SH,600658.SH,600663.SH,600848.SH,600895.SH,900902.SH,900911.SH,900912.SH,900928.SH,900932.SH
2018/5/3,0.5047,-0.1795,-0.3996,0.9269,0.9615,1.0323,1.5005,0.5501,0,2.8163,0.6178,0,1.0031,1.5827,1.7397,0,0.3824,0.4241,0.4829,0.3396,0.7159,0.1438,0.5132,0.3665,0.0678,1.0862,0.258,0.0354,0.0432,0.1765,0.2117,0.0517,10768274387,3516932419,4636377814,2469600000,6567938773,10322481093,17704953359,7302762367,44613059400,9481403843,20179424837,6567938773,10322481093,17704953359,9481403843,44613059400,11.3827,251.5967,513.3363,186.961,50.9853,22.343,29.0731,14.3616,19.6022,64.856,43.1605,25.4794,12.6974,13.8135,29.5417,9.7684,1.0639,2.1278,1.9068,2.0993,2.0034,1.8432,2.1646,1.1491,4.2847,4.0832,2.3977,1.0012,1.0475,1.0285,1.8599,2.1352,2.9697,7.0168,11.1126,1.8314,5.3855,9.8439,2.4017,3.4221,6.5797,12.8242,16.1043,2.6914,5.5942,1.1411,5.8414,3.2789
2018/5/4,-0.5739,-0.8993,-1.3039,-0.2041,-0.6349,-0.6131,-0.3168,0.1094,-0.8767,-1.0114,-0.6907,-0.2024,0.0764,0.8499,-0.059,0.2102,0.2981,0.2911,0.2477,0.2819,0.5935,0.0937,0.2536,0.2895,0.0398,0.8285,0.2253,0.0185,0.0314,0.1349,0.0798,0.0418,10706476542,3485305329,4575923539,2464560000,6526237575,10259196127,17648865861,7310752260,44221931208,9385511010,20040042777,6526237575,10259196127,17648865861,9385511010,44221931208,11.3173,249.3341,506.6429,186.5794,50.6616,22.206,28.981,14.3774,19.4304,64.2,42.8624,25.3436,12.665,13.8848,29.4265,9.7566,1.0578,2.1087,1.8819,2.095,1.9906,1.8319,2.1578,1.1504,4.2471,4.0419,2.3812,0.9958,1.0448,1.0338,1.8526,2.1326,2.9526,6.9537,10.9677,1.8277,5.3513,9.7836,2.3941,3.4259,6.5221,12.6945,15.993,2.677,5.58,1.147,5.8186,3.2749
2018/5/7,1.2266,0.5445,0.2033,0.9202,0.7987,0.9596,0.4237,2.0765,0.1658,0.3406,1.4683,0,0.5344,-0.4213,-0.354,0.4895,0.3934,0.3767,0.3335,0.3734,0.6307,0.1323,0.1922,0.5792,0.0571,1.0755,0.2907,0.0978,0.0456,0.1141,0.3108,0.0354,10837796962,3504281583,4585224197,2487240000,6578364073,10357639408,17723649191,7462560230,44295267744,9417475288,20334293792,6578364073,10357639408,17723649191,9417475288,44295267744,11.4561,250.6917,507.6726,188.2964,51.0662,22.4191,29.1038,14.6759,19.4626,64.4187,43.4918,25.3687,12.7453,13.84,29.3515,9.814,1.0708,2.1201,1.8857,2.1143,2.0065,1.8495,2.1669,1.1743,4.2542,4.0556,2.4161,0.9968,1.0514,1.0304,1.8479,2.1452,2.9889,6.9916,10.99,1.8445,5.3941,9.8775,2.4042,3.497,6.5329,12.7377,16.2278,2.6797,5.6153,1.1433,5.8037,3.2942
2018/5/8,0.4277,0,-1.6227,0.6079,0.4754,0.0679,0.1582,0.9636,0.1104,1.5698,0.457,0.2028,0.1519,0,0.2368,0.0696,0.3431,0.2499,0.6013,0.3781,0.7464,0.0761,0.1763,0.4252,0.0539,1.3523,0.3062,0.0882,0.0623,0.0967,0.1869,0.0572,10884145345,3504281583,4510818936,2502360000,6609639972,10364671070,17751692940,7534469269,44344158768,9565310072,20427215165,6609639972,10364671070,17751692940,9565310072,44344158768,11.5051,250.6917,499.4345,189.4411,51.309,22.4343,29.1498,14.8173,19.4841,65.4299,43.6905,25.4562,12.7827,13.8596,29.4626,9.8348,1.0754,2.1201,1.8551,2.1272,2.0161,1.8507,2.1703,1.1856,4.2589,4.1193,2.4272,1.0003,1.0545,1.0319,1.8549,2.1497,3.0016,6.9916,10.8117,1.8557,5.4197,9.8842,2.408,3.5307,6.5401,12.9376,16.302,2.6889,5.6318,1.1449,5.8257,3.3012
2018/5/9,0.071,0.361,-0.7216,0.8056,-0.9464,-0.2714,0.4739,0,-0.1654,-0.919,1.6679,-0.4049,0.0758,-0.2116,-0.5316,-0.2086,0.2748,0.2646,0.5294,0.5826,0.5808,0.1083,0.3346,0.2453,0.0469,0.8614,0.5257,0.035,0.1112,0.0865,0.1131,0.0161,10891870076,3516932419,4478266634,2522520000,6547088174,10336544419,17835824186,7534469269,44270822232,9477408308,20767926866,6547088174,10336544419,17835824186,9477408308,44270822232,11.5133,251.5967,495.8304,190.9673,50.8234,22.3735,29.288,14.8173,19.4519,64.8286,44.4192,25.3766,12.8043,13.8431,29.3331,9.8233,1.0761,2.1278,1.8417,2.1443,1.997,1.8457,2.1806,1.1856,4.2518,4.0814,2.4677,0.9971,1.0563,1.0307,1.8467,2.1472,3.0038,7.0168,10.7336,1.8707,5.3684,9.8573,2.4194,3.5307,6.5293,12.8187,16.5739,2.6805,5.6413,1.1435,5.8001,3.2973
2018/5/10,2.1986,-1.259,-1.0384,0.1998,0.9554,0.1361,-0.1048,0,-0.6626,0.2108,-0.2237,0.4065,-0.1515,0.1413,0.2375,0.0697,0.5415,0.5051,0.5453,0.359,0.8417,0.0815,0.2208,0.2878,0.064,0.7432,0.2606,0.055,0.0539,0.0692,0.1362,0.0442,11131336723,3472654493,4431763346,2527560000,6609639972,10350607745,17817128353,7534469269,43977476088,9497385982,20721466179,6609639972,10350607745,17817128353,9497385982,43977476088,11.7664,248.4291,490.6816,191.3489,51.309,22.4039,29.2573,14.8173,19.323,64.9653,44.3199,25.4938,12.7919,13.8702,29.419,9.8356,1.0998,2.101,1.8226,2.1486,2.0161,1.8482,2.1783,1.1856,4.2237,4.09,2.4621,1.0017,1.0553,1.0327,1.8521,2.1499,3.0698,6.9285,10.6222,1.8744,5.4197,9.8708,2.4169,3.5307,6.486,12.8458,16.5368,2.6929,5.6359,1.1458,5.8171,3.3014
2018/5/11,-1.3879,3.0965,-1.2592,-2.1934,-1.1041,-0.6793,-1.8888,0.5302,-0.5559,-0.631,0.2242,-0.6073,-0.0759,-0.988,-0.8886,0.1393,0.3612,1.2327,0.6541,0.415,0.5746,0.0839,0.2159,0.2871,0.0455,0.5808,0.2951,0.0224,0.068,0.0707,0.2274,0.0269,10976842112,3580186599,4375959401,2472120000,6536662874,10280291116,17480603369,7574418735,43733020968,9437452961,20767926866,6536662874,10280291116,17480603369,9437452961,43733020968,11.6031,256.1218,484.503,187.1518,50.7425,22.2517,28.7047,14.8959,19.2156,64.5553,44.4192,25.242,12.7333,13.6807,29.046,9.8116,1.0845,2.1661,1.7997,2.1015,1.9938,1.8357,2.1372,1.1919,4.2002,4.0642,2.4677,0.9918,1.0504,1.0186,1.8287,2.1446,3.0272,7.143,10.4884,1.8333,5.3599,9.8037,2.3712,3.5494,6.4499,12.7647,16.5739,2.6663,5.61,1.1301,5.7433,3.2934
2018/5/14,0.7037,-0.3534,2.0191,-3.6697,-0.1595,-0.1368,0.7487,-0.8439,1.621,4.6571,1.6406,-0.4073,-0.2278,0.2138,1.0759,-0.6259,0.3862,0.5357,0.702,1.029,0.4772,0.0672,0.1961,0.2165,0.087,2.5442,0.5756,0.0773,0.0327,0.0374,0.2327,0.0513,11054089417,3567535763,4464315648,2381400000,6526237575,10266227790,17611474196,7510499589,44441940816,9876961778,21108638567,6526237575,10266227790,17611474196,9876961778,44441940816,11.6848,255.2168,494.2857,180.2838,50.6616,22.2213,28.9196,14.7702,19.5271,67.5617,45.148,25.0683,12.6685,13.6713,29.2758,9.7227,1.0921,2.1584,1.836,2.0244,1.9906,1.8332,2.1532,1.1818,4.2683,4.2535,2.5081,0.985,1.0451,1.0179,1.8431,2.1252,3.0485,7.1178,10.7002,1.766,5.3513,9.7903,2.389,3.5195,6.5545,13.3592,16.8458,2.6479,5.5815,1.1294,5.7888,3.2636
2018/5/15,0.6289,0.3546,0.8333,0,0,0.9589,0.1592,-0.5319,-1.2101,0,-0.3668,-0.409,-0.1522,0.4267,0.887,-1.3296,0.4268,0.3038,0.7475,0.4766,0.6607,0.1413,0.1204,0.2151,0.0832,3.6985,0.3579,0.0373,0.0271,0.0364,0.6587,0.1014,11123611992,3580186599,4501518278,2381400000,6526237575,10364671070,17639517945,7470550123,43904139552,9876961778,21031204089,6526237575,10364671070,17639517945,9876961778,43904139552,11.7583,256.1218,498.4048,180.2838,50.6616,22.4343,28.9656,14.6916,19.2908,67.5617,44.9823,25.0214,12.6773,13.7602,29.6012,9.6148,1.099,2.1661,1.8513,2.0244,1.9906,1.8507,2.1566,1.1755,4.2166,4.2535,2.4989,0.9832,1.0458,1.0245,1.8636,2.1016,3.0677,7.143,10.7894,1.766,5.3513,9.8842,2.3928,3.5008,6.4752,13.3592,16.784,2.643,5.5854,1.1367,5.8531,3.2273
2018/5/16,-1.1806,-0.7067,-1.9628,-0.6349,-0.639,-1.5604,0.8479,-1.3904,-1.0579,-2.0227,0.1473,-0.4107,0,0.4958,-0.8792,0,0.5191,0.336,0.3761,0.3047,0.4269,0.225,0.2921,0.223,0.0546,1.5801,0.4321,0.0525,0.0359,0.1436,0.1703,0.0703,10992291573,3554884927,4413162031,2366280000,6484536376,10202942824,17789084605,7366681512,43439674824,9677185043,21062177880,6484536376,10202942824,17789084605,9677185043,43439674824,11.6195,254.3118,488.622,179.1392,50.3378,22.0843,29.2112,14.4873,19.0867,66.1952,45.0486,25.0203,12.729,13.8848,29.4606,9.654,1.086,2.1508,1.815,2.0115,1.9779,1.8219,2.1749,1.1592,4.172,4.1675,2.5026,0.9831,1.0501,1.0338,1.8548,2.1102,3.0315,7.0925,10.5776,1.7548,5.3171,9.7299,2.4131,3.4521,6.4067,13.089,16.8087,2.6429,5.6082,1.147,5.8253,3.2405
2018/5/17,0.1132,1.2456,-0.9484,0.1065,0,-0.5513,-0.8933,-0.4338,0,-2.1057,-1.6912,-2.0619,0.4573,-0.4933,-0.6505,-0.1418,0.2309,0.4759,0.2807,0.3148,0.4049,0.0814,0.2078,0.1523,0.0347,1.1703,0.2489,0.2175,0.0649,0.0583,0.166,0.0464,10925858890,3599162853,4371309072,2368800000,6484536376,10146689521,17630170029,7334721939,43439674824,9473412774,20705979284,6484536376,10146689521,17630170029,9473412774,43439674824,11.5492,257.4794,483.9881,179.3299,50.3378,21.9625,28.9503,14.4245,19.0867,64.8013,44.2867,24.479,12.774,13.802,29.2387,9.6303,1.0795,2.1776,1.7977,2.0136,1.9779,1.8118,2.1555,1.1541,4.172,4.0797,2.4603,0.9619,1.0538,1.0276,1.8408,2.105,3.0131,7.1809,10.4773,1.7567,5.3171,9.6763,2.3915,3.4371,6.4067,12.8133,16.5245,2.5857,5.628,1.1402,5.7814,3.2325
2018/5/18,-1.3575,-1.2302,-0.4255,0.6383,0.3215,0.2772,0.5832,0.2179,0.1688,0.3796,-0.0748,-2.1053,-0.2276,0,0.2976,0.9943,0.4141,0.311,0.327,0.3339,0.3819,0.072,0.1687,0.1526,0.0301,0.9705,0.2051,0.2085,0.0443,0.1038,0.1697,0.0749,10777544063,3554884927,4352707757,2383920000,6505386975,10174816173,17732997107,7350701726,43513011360,9509372586,20690492388,6505386975,10174816173,17732997107,9509372586,43513011360,11.3925,254.3118,481.9286,180.4746,50.4997,22.0234,29.1191,14.4559,19.1189,65.0473,44.2536,23.9953,12.7618,13.8202,29.3644,9.7389,1.0648,2.1508,1.7901,2.0265,1.9843,1.8168,2.168,1.1567,4.1791,4.0952,2.4585,0.9428,1.0528,1.029,1.8487,2.1288,2.9722,7.0925,10.4327,1.7679,5.3342,9.7031,2.4055,3.4446,6.4175,12.862,16.5121,2.5346,5.6226,1.1417,5.8063,3.269
2018/5/21,0.1147,0.7117,0.2137,0.8457,2.5641,0.6911,0.6853,2.2826,0.9551,0.5462,1.3473,0.8602,0.3802,0.7082,-0.0593,-0.0703,0.3899,0.2823,0.3991,0.3735,1.52,0.1292,0.2688,0.2914,0.0539,1.0829,0.2773,0.2788,0.0809,0.1464,0.2154,0.0522,10789903632,3580186599,4362008414,2404080000,6672191770,10245132802,17854520018,7518489482,43928585064,9561314537,20969256507,6672191770,10245132802,17854520018,9561314537,43928585064,11.4055,256.1218,482.9583,182.0008,51.7946,22.1756,29.3187,14.7859,19.3015,65.4026,44.8498,24.2355,12.8282,13.9375,29.3879,9.7457,1.066,2.1661,1.7939,2.0436,2.0352,1.8294,2.1829,1.1831,4.219,4.1176,2.4916,0.9523,1.0583,1.0377,1.8502,2.1302,2.9756,7.143,10.455,1.7828,5.471,9.7702,2.422,3.5232,6.4788,12.9322,16.7346,2.56,5.6519,1.1514,5.811,3.2713
2018/5/22,-0.6873,-1.0601,-0.7463,0.9434,-1.25,0.755,-0.1571,0.5313,-0.1113,-0.5015,0.6647,-0.6397,-0.1515,-0.4219,0.8907,0.7741,0.3286,0.536,0.3636,0.4598,0.7945,0.1755,0.1883,0.2265,0.0506,0.8034,0.2282,0.1291,0.0309,0.0857,0.0913,0.0648,10715746219,3542234091,4329456113,2426760000,6588789372,10322481093,17826476270,7558438948,43879694040,9513368121,21108638567,6588789372,10322481093,17826476270,9513368121,43879694040,11.3271,253.4068,479.3542,183.7178,51.1471,22.343,29.2726,14.8645,19.28,65.0746,45.148,24.0605,12.7981,13.8672,29.6251,9.813,1.0587,2.1431,1.7805,2.0629,2.0097,1.8432,2.1795,1.1893,4.2143,4.0969,2.5081,0.9454,1.0558,1.0325,1.8651,2.1449,2.9552,7.0673,10.377,1.7997,5.4026,9.8439,2.4182,3.542,6.4716,12.8674,16.8458,2.5415,5.6386,1.1455,5.8578,3.2938
2018/5/23,-2.1915,-2.8571,-1.3963,-1.8692,-2.057,-0.9537,-0.6293,-1.6913,-0.5014,-1.4352,-1.4674,-2.5751,-0.2276,-0.4237,0.1786,-0.4888,0.4284,0.6742,0.3943,0.4312,0.6481,0.0867,0.2658,0.3518,0.0493,0.6597,0.2419,0.2191,0.0304,0.0507,0.0501,0.1487,10480914410,3441027403,4269001838,2381400000,6453260477,10224037813,17714301275,7430600657,43659684432,9329573525,20798900657,6453260477,10224037813,17714301275,9329573525,43659684432,11.0789,246.1666,472.6607,180.2838,50.0951,22.1299,29.0884,14.6131,19.1833,63.8174,44.4855,23.4313,12.7638,13.8028,29.3341,9.761,1.0355,2.0819,1.7557,2.0244,1.9684,1.8256,2.1658,1.1692,4.1931,4.0178,2.4713,0.9207,1.053,1.0277,1.8468,2.1336,2.8904,6.8654,10.2321,1.766,5.2915,9.75,2.4029,3.482,6.4391,12.6188,16.5986,2.475,5.6235,1.1402,5.8003,3.2764
2018/5/24,-0.1179,0.5515,-1.7429,0,-0.4847,-0.6878,-0.0528,-0.4301,-2.4076,-0.257,-1.6381,-2.2026,0.076,0.3546,-0.4159,0.6316,0.2596,0.4981,0.4117,0.303,0.4716,0.1057,0.2047,0.3273,0.0735,0.5383,0.2394,0.3323,0.0344,0.0868,0.1448,0.1315,10468554841,3460003657,4194596578,2381400000,6421984578,10153721184,17704953359,7398641085,42608527416,9305600316,20458188956,6421984578,10153721184,17704953359,9305600316,42608527416,11.0658,247.5241,464.4226,180.2838,49.8523,21.9777,29.0731,14.5502,18.7215,63.6534,43.7567,22.9307,12.7821,13.8611,29.2318,9.8293,1.0343,2.0934,1.7251,2.0244,1.9588,1.8131,2.1646,1.1642,4.0922,4.0075,2.4309,0.901,1.0545,1.032,1.8404,2.1485,2.887,6.9032,10.0537,1.766,5.2658,9.683,2.4017,3.4671,6.2841,12.5864,16.3267,2.4221,5.6315,1.145,5.7801,3.2993
2018/5/25,-1.2987,5.3016,1.2195,-0.3175,-0.487,0.3463,-1.7423,-0.1543,0.6311,1.9751,-0.757,-2.4775,-0.228,-0.4947,0.716,0.3487,0.3393,1.7932,0.2303,0.3557,0.4175,0.156,0.2156,0.2198,0.0809,2.8953,0.2269,0.3257,0.0383,0.079,0.5514,0.13,10332599584,3643440780,4245750194,2373840000,6390708679,10188879499,17396472123,7237245241,42877428048,9489394913,20303320001,6390708679,10188879499,17396472123,9489394913,42877428048,10.9221,260.6469,470.0863,179.7115,49.6095,22.0538,28.5665,14.2328,18.8396,64.9106,43.4255,22.3804,12.7631,13.8035,29.4646,9.8714,1.0209,2.2043,1.7461,2.0179,1.9493,1.8194,2.1269,1.1388,4.118,4.0866,2.4125,0.8794,1.0529,1.0277,1.855,2.1577,2.8495,7.2692,10.1763,1.7604,5.2402,9.7165,2.3598,3.3914,6.3238,12.835,16.2031,2.364,5.6232,1.1403,5.8261,3.3135
2018/5/28,-0.9569,-1.5625,-1.6429,1.1677,-0.9788,-2.2084,0.6985,-1.7002,-2.0525,-2.7789,-1.1442,0,-0.8378,0.8523,-0.5924,0.8339,0.2466,0.9818,0.439,0.577,0.4327,0.1988,0.1757,0.4093,0.0635,1.5421,0.2161,0.1789,0.0532,0.1246,0.1453,0.1633,10233723033,3586512017,4175995262,2401560000,6328156881,9963866287,17517995034,7114200886,41997389616,9225689622,20071016568,6328156881,9963866287,17517995034,9225689622,41997389616,10.8176,256.5743,462.3631,181.81,49.1239,21.5668,28.7661,13.9908,18.453,63.1068,42.9286,22.4137,12.675,13.9419,29.3337,9.9686,1.0111,2.1699,1.7174,2.0415,1.9302,1.7792,2.1418,1.1194,4.0335,3.973,2.3849,0.8807,1.0456,1.038,1.8468,2.179,2.8223,7.1556,10.0091,1.781,5.1889,9.5019,2.3763,3.3338,6.194,12.4783,16.0177,2.3675,5.5844,1.1517,5.8002,3.3461
2018/5/29,0.8454,-3.8801,-3.6748,0.4197,0,-0.1411,-0.4269,0.6289,0.1164,-0.7796,0.3858,0.2309,0.5376,0.493,-0.5959,1.3784,0.2594,0.7058,0.4451,0.6112,0.3529,0.1347,0.1145,0.2899,0.0513,0.8015,0.1984,0.1713,0.0332,0.1218,0.1391,0.2318,10320240015,3447352821,4022534412,2411640000,6328156881,9949802961,17443211704,7158944288,42046280640,9153769998,20148451046,6328156881,9949802961,17443211704,9153769998,42046280640,10.9091,246.6191,445.372,182.5731,49.1239,21.5364,28.6433,14.0788,18.4744,62.6148,43.0943,22.4862,12.7549,14.0235,29.1857,10.1153,1.0196,2.0857,1.6543,2.0501,1.9302,1.7767,2.1326,1.1265,4.0382,3.9421,2.3941,0.8836,1.0522,1.0441,1.8375,2.211,2.8461,6.878,9.6413,1.7884,5.1889,9.4885,2.3662,3.3547,6.2012,12.381,16.0795,2.3752,5.6196,1.1585,5.771,3.3953
2018/5/30,-2.6347,-2.9358,-3.4682,-5.3292,-6.7545,-3.1095,0.1072,-0.7813,-4.9419,-5.3688,-2.844,-5.0691,-0.9167,-2.2425,-3.6571,-1.5636,0.3649,0.8319,0.5424,0.5794,1.0555,0.1491,0.2727,0.3387,0.1065,1.4995,0.2495,0.3738,0.1003,0.2021,0.5388,0.244,10048329499,3346146133,3883024548,2283120000,5900719596,9640409795,17461907536,7103015036,39968412120,8662319230,19575435912,5900719596,9640409795,17461907536,8662319230,39968412120,10.6216,239.3789,429.9256,172.8435,45.8058,20.8667,28.674,13.9688,17.5615,59.2531,41.8687,21.4084,12.6747,13.7489,28.2001,9.9861,0.9928,2.0245,1.5969,1.9408,1.7999,1.7214,2.1349,1.1177,3.8386,3.7304,2.326,0.8412,1.0456,1.0237,1.7754,2.1828,2.7711,6.6761,9.3069,1.6931,4.8384,9.1935,2.3687,3.3285,5.8947,11.7163,15.6222,2.2613,5.5842,1.1358,5.5761,3.3519
2018/5/31,0.861,0.5671,1.5569,4.3046,0.53,0.9482,0.4283,0.315,0.2446,1.7528,1.8987,-4.8544,0.0771,1.7921,-1.6801,2.9006,0.2261,0.5353,0.5984,0.6014,0.4903,0.1048,0.208,0.1962,0.0995,0.7399,0.2415,0.6426,0.127,0.2413,0.7767,1.3928,10134846482,3365122387,3943478822,2381400000,5931995495,9731821412,17536690866,7125386737,40066194168,8814149548,19947121404,5931995495,9731821412,17536690866,8814149548,40066194168,10.7131,240.7364,436.6191,180.2838,46.0486,21.0645,28.7968,14.0128,17.6044,60.2917,42.6637,20.3492,12.672,13.9816,27.6991,10.2656,1.0013,2.036,1.6218,2.0244,1.8094,1.7377,2.144,1.1212,3.848,3.7958,2.3701,0.7996,1.0454,1.041,1.7439,2.2439,2.795,6.7139,9.4518,1.766,4.8641,9.2807,2.3788,3.339,5.9091,11.9217,15.9189,2.1495,5.5831,1.155,5.477,3.4458
2018/6/1,0.2439,-1.6917,-0.7075,-0.9544,0,-0.7948,-1.0128,-0.6279,-1.4033,-1.4959,0,1.2755,-0.6163,-0.3521,-3.8608,-1.6107,0.2508,1.0375,0.2005,0.3618,0.4904,0.0812,0.2303,0.2072,0.0812,0.6314,0.1618,0.1825,0.0572,0.1408,0.4087,0.1865,10159565619,3308193624,3915576850,2353680000,5931995495,9654473121,17359080458,7080643335,39503947392,8682296903,19947121404,5931995495,9654473121,17359080458,8682296903,39503947392,10.7392,236.6638,433.5298,178.1853,46.0486,20.8971,28.5051,13.9248,17.3574,59.3898,42.6637,20.5875,12.581,13.918,26.6023,10.0899,1.0038,2.0015,1.6103,2.0008,1.8094,1.7239,2.1223,1.1142,3.794,3.739,2.3701,0.8089,1.0379,1.0363,1.6748,2.2055,2.8018,6.6003,9.385,1.7455,4.8641,9.2069,2.3548,3.3181,5.8262,11.7433,15.9189,2.1746,5.543,1.1497,5.2601,3.3868
2018/6/4,-0.365,0.1912,1.0689,-2.5696,-3.5211,0.1457,0.4308,-1.7378,-0.3713,0,-0.9317,-0.5063,0.3101,0.7774,0.1975,0.2729,0.1976,0.1669,0.3405,0.3406,0.714,0.0587,0.1683,0.1573,0.1002,0.4539,0.1626,0.07,0.0551,0.079,0.1223,0.1274,10122486913,3314519042,3957429809,2293200000,5713064203,9668536446,17433863788,6957598980,39357274320,8682296903,19761278658,5713064203,9668536446,17433863788,8682296903,39357274320,10.7,237.1163,438.1637,173.6066,44.3491,20.9276,28.6279,13.6828,17.2929,59.3898,42.2662,20.4214,12.6456,14.0546,26.7089,10.1379,1.0001,2.0053,1.6275,1.9494,1.7426,1.7264,2.1315,1.0948,3.7799,3.739,2.348,0.8024,1.0432,1.0464,1.6815,2.216,2.7916,6.613,9.4853,1.7006,4.6846,9.2203,2.3649,3.2604,5.8046,11.7433,15.7705,2.1571,5.5714,1.161,5.2812,3.4029
2018/6/5,0.7326,1.145,4.2303,0.8791,1.2774,1.6727,1.7158,2.09,0,1.3806,0.9404,1.5267,1.2365,1.3324,1.0512,0.2721,0.2808,0.2508,0.737,0.4457,0.7596,0.0956,0.3187,0.3344,0.085,0.482,0.1719,0.1305,0.0405,0.2074,0.1846,0.0917,10196644326,3352471551,4124841646,2313360000,5786041300,9830264692,17732997107,7103015036,39357274320,8802162944,19947121404,5786041300,9830264692,17732997107,8802162944,39357274320,10.7784,239.8314,456.6994,175.1329,44.9156,21.2776,29.1191,13.9688,17.2929,60.2097,42.6637,20.7167,12.7918,14.2306,26.9682,10.1574,1.0074,2.0283,1.6964,1.9665,1.7649,1.7553,2.168,1.1177,3.7799,3.7906,2.3701,0.814,1.0553,1.0595,1.6978,2.2202,2.812,6.6887,9.8865,1.7156,4.7444,9.3745,2.4055,3.3285,5.8046,11.9054,15.9189,2.1883,5.6358,1.1756,5.3325,3.4095
2018/6/6,-0.6061,-1.1321,0.451,1.3072,-1.0811,-0.2861,0.369,-1.2598,1.9255,2.6782,-0.2329,-0.5013,-0.1527,0.1384,1.3004,0.8141,0.1911,0.2066,0.4046,0.5864,0.5097,0.0855,0.3739,0.2205,0.1418,1.5824,0.2218,0.0619,0.0451,0.0879,0.2913,0.108,10134846482,3314519042,4143442961,2343600000,5723489502,9802138041,17798432521,7013528232,40115085192,9037899491,19900660718,5723489502,9802138041,17798432521,9037899491,40115085192,10.7131,237.1163,458.7589,177.4222,44.43,21.2167,29.2266,13.7928,17.6259,61.8222,42.5643,20.5753,12.749,14.2243,27.2691,10.2215,1.0013,2.0053,1.704,1.9922,1.7458,1.7503,2.176,1.1036,3.8527,3.8922,2.3646,0.8085,1.0517,1.0591,1.7168,2.2342,2.795,6.613,9.9311,1.738,4.6931,9.3477,2.4144,3.2866,5.9164,12.2243,15.8818,2.1733,5.617,1.175,5.392,3.431
2018/6/7,-0.3659,-2.0992,-2.2447,1.9355,0.3643,1.6499,0.105,-0.9569,4.936,-1.3263,1.7121,0.2519,0.3823,0.6911,-0.8986,0.8748,0.2764,0.5844,0.3041,1.1518,0.7659,0.3422,0.3091,0.16,0.3037,0.8133,0.5882,0.1267,0.057,0.1334,0.1558,0.2104,10097767775,3244939444,4050436385,2388960000,5744340102,9963866287,17817128353,6946413129,42095171664,8918033450,20241372419,5744340102,9963866287,17817128353,8918033450,42095171664,10.6739,232.1387,448.4613,180.8561,44.5919,21.5668,29.2573,13.6608,18.4959,61.0023,43.293,20.5881,12.7735,14.2955,26.973,10.2914,0.9977,1.9632,1.6658,2.0308,1.7522,1.7792,2.1783,1.093,4.0429,3.8405,2.4051,0.809,1.0538,1.0644,1.6982,2.2495,2.7848,6.4741,9.7082,1.7716,4.7102,9.5019,2.4169,3.2552,6.2084,12.0622,16.1537,2.1747,5.6278,1.1809,5.3334,3.4544
2018/6/8,-1.3464,0.5848,1.7222,2.3207,-4.9002,-1.5526,-1.7314,-1.9324,0.9872,-1.3889,0.6121,-2.5126,-0.6855,-0.755,-2.1373,0,0.3246,0.3561,0.347,1.2695,1.0215,0.154,0.3374,0.5015,0.2428,0.5881,0.6338,0.1037,0.0444,0.1247,0.22,0.1052,9961812517,3263915698,4120191317,2444400000,5462857011,9809169704,17508647118,6812182924,42510745368,8794171875,20365267583,5462857011,9809169704,17508647118,8794171875,42510745368,10.5302,233.4962,456.1845,185.0532,42.4068,21.232,28.7507,13.3969,18.6785,60.1551,43.558,20.0972,12.7026,14.2063,26.4312,10.3049,0.9842,1.9747,1.6945,2.0779,1.6663,1.7516,2.1406,1.0719,4.0828,3.7872,2.4198,0.7897,1.0479,1.0577,1.664,2.2525,2.7473,6.512,9.8754,1.8127,4.4794,9.3544,2.375,3.1923,6.2697,11.8946,16.2526,2.1229,5.5965,1.1736,5.2263,3.459
