ÈÕÆÚ,000038.SZ,000607.SZ,002027.SZ,002071.SZ,002131.SZ,002137.SZ,002143.SZ,002400.SZ,002591.SZ,002654.SZ,002712.SZ,002878.SZ,300038.SZ,300058.SZ,300061.SZ,300063.SZ,300071.SZ,300242.SZ,300269.SZ,300280.SZ,300336.SZ,300343.SZ,300392.SZ,300612.SZ,300781.SZ,300792.SZ,600242.SH,600381.SH,600386.SH,600986.SH,603598.SH,603729.SH,603825.SH,000038.SZ,000607.SZ,002027.SZ,002071.SZ,002131.SZ,002137.SZ,002143.SZ,002400.SZ,002591.SZ,002654.SZ,002712.SZ,002878.SZ,300038.SZ,300058.SZ,300061.SZ,300063.SZ,300071.SZ,300242.SZ,300269.SZ,300280.SZ,300336.SZ,300343.SZ,300392.SZ,300612.SZ,300781.SZ,300792.SZ,600242.SH,600381.SH,600386.SH,600986.SH,603598.SH,603729.SH,603825.SH,000038.SZ,000607.SZ,002027.SZ,002071.SZ,002131.SZ,002137.SZ,002143.SZ,002400.SZ,002591.SZ,002654.SZ,002712.SZ,002878.SZ,300038.SZ,300058.SZ,300061.SZ,300063.SZ,300071.SZ,300242.SZ,300269.SZ,300280.SZ,300336.SZ,300343.SZ,300392.SZ,300612.SZ,300781.SZ,300792.SZ,600242.SH,600381.SH,600386.SH,600986.SH,603598.SH,603729.SH,603825.SH,000038.SZ,000607.SZ,002027.SZ,002071.SZ,002131.SZ,002137.SZ,002143.SZ,002400.SZ,002591.SZ,002654.SZ,002712.SZ,002878.SZ,300038.SZ,300058.SZ,300061.SZ,300063.SZ,300071.SZ,300242.SZ,300269.SZ,300280.SZ,300336.SZ,300343.SZ,300392.SZ,300612.SZ,300781.SZ,300792.SZ,600242.SH,600381.SH,600386.SH,600986.SH,603598.SH,603729.SH,603825.SH,000038.SZ,000607.SZ,002027.SZ,002071.SZ,002131.SZ,002137.SZ,002143.SZ,002400.SZ,002591.SZ,002654.SZ,002712.SZ,002878.SZ,300038.SZ,300058.SZ,300061.SZ,300063.SZ,300071.SZ,300242.SZ,300269.SZ,300280.SZ,300336.SZ,300343.SZ,300392.SZ,300612.SZ,300781.SZ,300792.SZ,600242.SH,600381.SH,600386.SH,600986.SH,603598.SH,603729.SH,603825.SH,000038.SZ,000607.SZ,002027.SZ,002071.SZ,002131.SZ,002137.SZ,002143.SZ,002400.SZ,002591.SZ,002654.SZ,002712.SZ,002878.SZ,300038.SZ,300058.SZ,300061.SZ,300063.SZ,300071.SZ,300242.SZ,300269.SZ,300280.SZ,300336.SZ,300343.SZ,300392.SZ,300612.SZ,300781.SZ,300792.SZ,600242.SH,600381.SH,600386.SH,600986.SH,603598.SH,603729.SH,603825.SH
2017/9/8,0,-0.1312,2.145,-0.6903,-0.3247,3.6655,0,0,-0.0784,0,-1.1633,1.2483,0.7789,-1.3564,-2.1499,0.1431,0.1233,9.9602,1.25,2.9477,-0.4611,0,-2.1753,0,,,-0.7491,0.6928,-0.4644,-0.5397,0,0,-3.2645,,1.0261,1.0037,0.8713,1.0131,3.8321,,1.7945,1.6357,,1.1322,29.1309,2.8676,1.922,1.1587,4.4526,1.2894,0.1942,0.7335,0.9593,1.4437,,2.8833,,,,0.8806,3.6608,0.6451,0.8704,,,11.5835,1560227194,3708121237,58038172330,5188191164,9398264738,2630754663,5773825352,10304117961,2242613450,4678879933,3602924019,825192000,6409197657,12558083728,2586903620,2871383326,3588229600,5516650420,6753144338,4157440000,6849510202,6862495693,2435351931,1790910000,,,4536922504,2771791734,5185152000,6461276496,1578205600,2312927000,1386800000,44.3316,34.7196,27.4792,20.6418,30.6034,34.961,37.6022,20.7348,271.8328,53.6042,49.4009,65.686,170.2999,27.6767,86.0458,35.7231,41.9804,38.5585,46.1318,1858.9021,30.627,53.2344,-21.4371,122.0172,,,196.2368,33.6799,44.0412,29.8735,133.0455,122.4948,54.0276,2.0407,4.3837,15.3068,6.3425,2.3357,3.2585,12.0565,2.4413,5.4195,3.5366,4.6358,13.919,9.3805,3.2651,2.8898,2.301,4.5934,3.293,2.3178,6.5681,2.8828,2.6635,9.3228,37.8441,,,4.8492,4.1257,2.9412,2.9412,7.4248,5.2314,8.6902,10.0472,4.2452,11.9763,3.9031,2.362,6.5636,10.97,1.1612,26.0118,4.8924,1.8298,4.6699,18.7054,1.4371,9.3293,0.9613,1.5955,2.4878,4.2984,16.3052,7.2974,4.5997,4.2238,15.3252,,,5.0572,11.6508,1.4833,1.7679,2.5373,4.4191,0.8356
2017/9/11,0,1.7083,0.5,0.0993,-0.3257,0.1105,0,1.9257,-0.7843,0,-1.4486,10,-1.2048,-1.25,1.9718,2.4286,0.6158,9.9638,0.2572,0,0.2647,0,-0.0674,0,,,-0.0629,-0.6881,9.9533,-0.0775,0,0,3.2305,,1.3007,1.1979,0.7521,1.3836,3.2697,,2.3684,0.8243,,1.8281,54.0211,3.3835,1.2343,0.7069,5.537,1.4089,0.5036,0.6797,,1.56,,1.0546,,,,0.7533,2.3805,4.6126,0.6635,,,8.5453,1560227194,3771466278,58328363192,5193343290,9814158090,2633661574,5773825352,10502546642,2225024325,4678879933,3550731367,907711200,6331978408,12401107681,2637912987,2941116921,3610324609,6066316675,6770513536,4157440000,6867642591,6862495693,2433710859,1790910000,,,4534069094,2752719772,5701248000,6456267755,1578205600,2312927000,1431600000,44.3316,35.3127,27.6166,20.6623,30.5037,34.9996,37.6022,21.1341,269.7007,53.6042,48.6852,72.2546,168.2481,27.3308,87.7425,36.5906,42.2389,42.4003,46.2505,1858.9021,30.7081,53.2344,-21.4227,122.0172,,,196.1134,33.4482,48.4248,29.8503,133.0455,122.4948,55.7729,2.0407,4.4586,15.3834,6.3488,2.3281,3.2621,12.0565,2.4883,5.377,3.5366,4.5686,15.3109,9.2675,3.2243,2.9468,2.3569,4.6217,3.6211,2.3237,6.5681,2.8905,2.6635,9.3165,37.8441,,,4.8462,4.0973,3.234,2.939,7.4248,5.2314,8.971,10.0472,4.3177,12.0362,3.9069,2.3543,6.5709,10.97,1.1835,25.8078,4.8924,1.8033,5.1369,18.4801,1.4192,9.5132,0.9847,1.6054,2.7356,4.3095,16.3052,7.3167,4.5997,4.2209,15.3252,,,5.0541,11.5706,1.631,1.7665,2.5373,4.4191,0.8626
2017/9/12,0,-0.7752,-2.1891,-0.496,2.2876,-1.766,0,-1.3495,3.1621,0,-2.9858,-8.9041,1.4036,-0.6329,-0.9392,9.205,5.9976,-2.8007,1.1801,0,-1.5842,0,0.3372,0,,,-1.1328,-1.1547,0.7072,-1.9395,0,0,-3.8838,,1.8115,0.7575,1.4838,2.7006,2.7241,,2.1994,3.3412,,2.8005,53.8398,4.3511,0.8962,0.9124,10.4246,5.8848,13.717,0.8512,,1.7019,,1.3168,,,,1.1796,1.9843,6.4048,1.5918,,,9.149,1560227194,3742230106,57051523400,5167582659,10038664975,2587150995,5773825352,10360811870,2295380826,4678879933,3444715043,826887600,6420853393,12322619658,2613137009,3211847349,3826855706,5896419833,6850411849,4157440000,6758848253,6862495693,2441916222,1790910000,,,4482707707,2720933170,5741568000,6331049218,1578205600,2312927000,1376000000,44.3316,35.0389,27.012,20.5598,31.2015,34.3815,37.6022,20.8489,278.2288,53.6042,47.2316,65.821,170.6096,27.1578,86.9184,39.9588,44.7722,41.2128,46.7963,1858.9021,30.2216,53.2344,-21.4949,122.0172,,,193.8918,33.0619,48.7672,29.2714,133.0455,122.4948,53.6068,2.0407,4.424,15.0466,6.3173,2.3814,3.2045,12.0565,2.4548,5.547,3.5366,4.4322,13.9476,9.3976,3.2039,2.9191,2.5738,4.8989,3.5197,2.3512,6.5681,2.8447,2.6635,9.3479,37.8441,,,4.7913,4.05,3.2569,2.882,7.4248,5.2314,8.6225,10.0472,4.2843,11.7727,3.8876,2.4081,6.4548,10.97,1.1675,26.6239,4.8924,1.7494,4.6795,18.7395,1.4102,9.4239,1.0753,1.7016,2.659,4.3603,16.3052,7.2008,4.5997,4.2352,15.3252,,,4.9968,11.437,1.6425,1.7323,2.5373,4.4191,0.8291
2017/9/13,0,0.3906,-1.0173,-0.0997,-0.639,2.0225,0,-0.5472,-1.6092,0,-1.2784,-1.1164,-1.7472,-0.2548,0.502,-4.47,-2.4249,-6.1017,-2.1298,0,0.7378,0,-0.8065,0,,,0.9548,0.5452,-2.1067,0.8703,0,0,1.5698,,1.0874,0.5247,0.9186,1.3256,5.0699,,1.4583,1.8691,,1.9582,18.9179,3.3193,0.829,0.8703,7.7995,5.2541,8.7723,0.614,,1.2289,,0.9447,,,,0.8082,1.4344,2.5291,1.0105,,,5.1261,1560227194,3756848192,56471141677,5162430533,9974520151,2639475397,5773825352,10304117961,2258443663,4678879933,3400677492,817656000,6308666937,12291224449,2626253703,3068278183,3734056665,5536638284,6704510582,4157440000,6808712325,6862495693,2422223349,1790910000,,,4525508863,2735766918,5620608000,6386145374,1578205600,2312927000,1397600000,44.3316,35.1758,26.7372,20.5393,31.0021,35.0769,37.6022,20.7348,273.7516,53.6042,46.6278,65.0861,167.6287,27.0886,87.3547,38.1727,43.6865,38.6982,45.7996,1858.9021,30.4446,53.2344,-21.3216,122.0172,,,195.7431,33.2422,47.7398,29.5261,133.0455,122.4948,54.4483,2.0407,4.4413,14.8935,6.311,2.3662,3.2693,12.0565,2.4413,5.4578,3.5366,4.3755,13.7919,9.2334,3.1957,2.9338,2.4588,4.7801,3.305,2.3011,6.5681,2.8656,2.6635,9.2725,37.8441,,,4.837,4.0721,3.1883,2.907,7.4248,5.2314,8.7579,10.0472,4.301,11.653,3.8837,2.3928,6.5854,10.97,1.1612,26.1955,4.8924,1.7271,4.6273,18.412,1.4066,9.4712,1.0272,1.6604,2.4968,4.2675,16.3052,7.2539,4.5997,4.201,15.3252,,,5.0445,11.4993,1.6079,1.7473,2.5373,4.4191,0.8421
2017/9/14,0,1.9455,-0.1028,0.1996,-0.3215,-1.8722,0,-0.6878,-0.2336,0,-0.5755,-1.8894,0.6467,-0.2554,-0.6659,0.5348,0.2367,1.8051,-0.4145,0,-0.6658,0,0.4065,0,,,4.9811,1.859,-0.4304,-1.098,9.9938,0,1.3165,,2.5924,0.4516,1.1651,1.1888,2.8941,,1.4986,1.5243,,1.8622,16.0721,2.7187,0.6048,0.7532,5.5172,2.0112,6.4712,0.4756,,0.8937,,2.5089,,,,3.7204,2.8606,1.7209,1.0116,0.2958,,7.2907,1560227194,3829938624,56413103505,5172734785,9942447739,2590057906,5773825352,10233250575,2253166925,4678879933,3381105248,802207200,6349462012,12259829239,2608764777,3084686087,3742894669,5636577603,6676719865,4157440000,6763381351,6862495693,2432069786,1790910000,,,4750928283,2786625481,5596416000,6316022994,1735928800,2312927000,1416000000,44.3316,35.8602,26.7098,20.5803,30.9024,34.4202,37.6022,20.5922,273.112,53.6042,46.3594,63.8564,168.7126,27.0194,86.773,38.3768,43.7899,39.3967,45.6098,1858.9021,30.2419,53.2344,-21.4082,122.0172,,,205.4932,33.8602,47.5344,29.2019,146.3419,122.4948,55.1652,2.0407,4.5277,14.8782,6.3236,2.3585,3.2081,12.0565,2.4245,5.445,3.5366,4.3504,13.5313,9.2931,3.1876,2.9142,2.4719,4.7914,3.3646,2.2915,6.5681,2.8466,2.6635,9.3102,37.8441,,,5.078,4.1478,3.1745,2.8751,8.1668,5.2314,8.8732,10.0472,4.3847,11.641,3.8914,2.3851,6.4621,10.97,1.1532,26.1343,4.8924,1.7171,4.5398,18.5311,1.403,9.4081,1.0327,1.6643,2.5419,4.2498,16.3052,7.2056,4.5997,4.2181,15.3252,,,5.2958,11.7131,1.601,1.7282,2.7909,4.4191,0.8532
2017/9/15,0,2.2901,-0.6173,-0.2988,-0.6452,-1.2346,0,-0.277,0.7806,0,1.206,-3.8046,-1.0785,-0.5122,-0.5587,-2.6596,0.1181,-3.1028,3.2778,0,0.7373,0,-1.1471,0,,,-1.9219,1.5209,0.1441,-0.2379,9.9832,0,0,,4.8702,1.645,0.651,0.9218,1.6396,,0.8875,1.37,,1.7263,14.4485,2.707,0.5505,0.6767,3.7302,2.1206,4.6035,0.9366,,1.11,,1.0179,,,,2.1526,4.9621,1.3836,0.8631,2.7241,,7.3973,1560227194,3917647142,56064874471,5157278406,9878302914,2558081882,5773825352,10204903620,2270756050,4678879933,3421880757,771686400,6280984565,12197038821,2594190672,3002646564,3747313671,5461683794,6895571765,4157440000,6813245422,6862495693,2404171549,1790910000,,,4659619151,2829007618,5604480000,6300996769,1909229600,2312927000,1416000000,44.3316,36.6814,26.5449,20.5188,30.7031,33.9952,37.6022,20.5351,275.244,53.6042,46.9185,61.4269,166.8931,26.881,86.2882,37.3561,43.8416,38.1743,47.1048,1858.9021,30.4649,53.2344,-21.1627,122.0172,,,201.5438,34.3751,47.6028,29.1324,160.9514,122.4948,55.1652,2.0407,4.6314,14.7864,6.3047,2.3433,3.1685,12.0565,2.4178,5.4875,3.5366,4.4028,13.0165,9.1928,3.1713,2.8979,2.4062,4.797,3.2602,2.3667,6.5681,2.8676,2.6635,9.2034,37.8441,,,4.9804,4.2108,3.1791,2.8683,8.9821,5.2314,8.8732,10.0472,4.4851,11.5691,3.8798,2.3697,6.3823,10.97,1.15,26.3383,4.8924,1.7378,4.3671,18.3312,1.3958,9.3556,1.0053,1.6663,2.463,4.3891,16.3052,7.2588,4.5997,4.1697,15.3252,,,5.194,11.8913,1.6033,1.724,3.0695,4.4191,0.8532
2017/9/18,0,0.2488,2.1739,0.0999,0,1.25,0,0.1389,1.3943,10.0216,0.9533,0.0977,-2.9691,0.6435,0.3371,0.4098,0.7075,-0.6404,-0.3526,0,1.7299,0,-0.6826,0,,,-0.7348,-0.6742,4.1727,0.2385,-4.2325,0,-2.6271,,2.566,0.6146,0.4476,0.8377,1.3986,,1.1677,1.7396,0.2694,1.1021,10.5281,4.1863,0.5524,0.9654,2.1198,4.0404,2.5917,0.5033,,2.1201,,2.928,,,,1.124,3.0411,3.1683,0.8954,11.6669,,5.7115,1560227194,3927392533,57283676090,5162430533,9878302914,2590057906,5773825352,10219077097,2302416476,5147776306,3454501165,772440000,6094492794,12275526844,2602935135,3014952492,3773827682,5426705033,6871254887,4157440000,6931105955,6862495693,2387760822,1790910000,,,4625378226,2809935657,5838336000,6316022994,1828420800,2312927000,1378800000,44.3316,36.7726,27.122,20.5393,30.7031,34.4202,37.6022,20.5637,279.0816,58.9762,47.3658,61.4869,161.9378,27.054,86.579,37.5092,44.1518,37.9298,46.9387,1858.9021,30.9919,53.2344,-21.0182,122.0172,,,200.0628,34.1434,49.5892,29.2019,154.1391,122.4948,53.7159,2.0407,4.6429,15.1078,6.311,2.3433,3.2081,12.0565,2.4212,5.564,3.891,4.4448,13.0292,8.9199,3.1917,2.9077,2.416,4.831,3.2393,2.3583,6.5681,2.9172,2.6635,9.1406,37.8441,,,4.9438,4.1825,3.3118,2.8751,8.6019,5.2314,8.6401,10.0472,4.4962,11.8206,3.8837,2.3697,6.4621,10.97,1.1516,26.7055,5.3827,1.7544,4.3714,17.787,1.4048,9.3871,1.0094,1.6781,2.4472,4.3736,16.3052,7.3843,4.5997,4.1412,15.3252,,,5.1558,11.8111,1.6702,1.7282,2.9396,4.4191,0.8308
2017/9/19,0,-1.6129,0.304,-0.7984,-0.3247,0,0,-1.8031,-1.1459,2.6445,-1.322,-0.9024,-0.4303,-0.5115,8.1747,-1.9048,-4.2155,-3.407,1.2133,0,0.0654,0,-0.3436,0,,,0,-0.8296,-1.3812,-0.3172,-4.1001,0,0.7833,,1.7473,0.7056,0.5859,0.9202,1.5169,,1.8323,1.5132,6.2339,1.0904,8.3566,2.2082,0.843,2.3481,3.0383,3.0779,3.465,0.919,,2.2612,,1.2378,,,,0.8693,1.9915,2.059,0.611,7.5411,,3.8942,1560227194,3864047492,57457790607,5121213522,9846230502,2590057906,5773825352,10159830069,2276032788,5283907511,3408832594,765469200,6068267388,12212736425,2815717067,2957524826,3614743611,5241817292,6954627039,4157440000,6935639053,6862495693,2379555459,1790910000,,,4625378226,2786625481,5757696000,6295988028,1753453600,2312927000,1389600000,44.3316,36.1795,27.2044,20.3753,30.6034,34.4202,37.6022,20.1929,275.8836,60.5358,46.7396,60.932,161.241,26.9156,93.6566,36.7948,42.2906,36.6375,47.5082,1858.9021,31.0122,53.2344,-20.946,122.0172,,,200.0628,33.8602,48.9042,29.1093,147.8192,122.4948,54.1366,2.0407,4.568,15.1538,6.2607,2.3357,3.2081,12.0565,2.3775,5.5003,3.9939,4.386,12.9116,8.8815,3.1753,3.1454,2.37,4.6273,3.129,2.3869,6.5681,2.9191,2.6635,9.1092,37.8441,,,4.9438,4.1478,3.266,2.866,8.2492,5.2314,8.7078,10.0472,4.4237,11.8565,3.8527,2.362,6.4621,10.97,1.1308,26.3995,5.525,1.7312,4.3319,17.7104,1.3976,10.1545,0.9901,1.6073,2.3638,4.4267,16.3052,7.3892,4.5997,4.127,15.3252,,,5.1558,11.7131,1.6471,1.7227,2.8191,4.4191,0.8373
2017/9/20,0,1.0088,1.4141,0,0,0.3367,0,0.4237,6.0278,-3.3397,0.4785,4.2579,3.3373,0.6427,-1.1387,3.3287,-0.3667,0.9533,-0.3996,0,0.5229,0,1.5862,0,,,2.5293,1.9011,-1.5406,-0.4773,0.1666,0,2.1013,,2.5396,0.6037,,0.992,1.5423,,1.2835,6.6776,3.4452,1.0075,18.3253,3.2675,0.618,6.7175,4.3694,1.1284,2.2967,0.5368,,1.6485,,1.4491,,,,3.9933,2.8776,1.5208,0.7626,4.789,,6.296,1560227194,3903029055,58270325019,5121213522,9846230502,2598778640,5773825352,10202880196,2413227964,5107441134,3425142798,798062400,6270785796,12291224449,2783654036,3055972254,3601486606,5291786952,6926836322,4157440000,6971903832,6862495693,2417300131,1790910000,,,4742368052,2839603152,5668992000,6265935579,1756374400,2312927000,1418800000,44.3316,36.5445,27.5891,20.3753,30.6034,34.5361,37.6022,20.2784,292.5134,58.5141,46.9633,63.5265,166.6221,27.0886,92.5901,38.0196,42.1355,36.9868,47.3184,1858.9021,31.1743,53.2344,-21.2782,122.0172,,,205.123,34.5039,48.1508,28.9703,148.0655,122.4948,55.2742,2.0407,4.6141,15.368,6.2607,2.3357,3.2189,12.0565,2.3876,5.8318,3.8606,4.407,13.4614,9.1779,3.1957,3.1096,2.4489,4.6104,3.1588,2.3774,6.5681,2.9343,2.6635,9.2537,37.8441,,,5.0688,4.2266,3.2157,2.8523,8.263,5.2314,8.8908,10.0472,4.4684,12.0242,3.8527,2.362,6.4838,10.97,1.1356,27.9908,5.3405,1.7395,4.5164,18.3015,1.4066,10.0388,1.0231,1.6014,2.3864,4.409,16.3052,7.4278,4.5997,4.1925,15.3252,,,5.2862,11.9358,1.6217,1.7144,2.8238,4.4191,0.8549
2017/9/21,0,-2.1223,-1.0956,0,-0.3257,-0.1119,0,2.6723,-2.4781,-5.1333,-0.9524,-1.7941,-3.1831,-1.6603,-4.5026,-0.9396,-0.3681,1.4164,0.2006,0,-2.2757,0,-0.0679,0,,,-2.6474,-1.194,-1.9915,0,-3.1042,0,-0.874,,2.0151,0.7184,,0.8551,2.277,,3.4616,4.0433,3.153,0.9016,9.9225,3.1594,0.6975,4.1248,3.9338,0.8935,3.846,0.9333,,1.3756,,0.9931,,,,1.6548,1.7924,1.8057,0.9495,4.1768,,10.6518,1560227194,3820193233,57631905124,5121213522,9814158090,2595871728,5773825352,10475531003,2353424938,4845262517,3392522390,783744000,6071181322,12087155588,2658316734,3027258421,3588229600,5366741441,6940731681,4157440000,6813245422,6862495693,2415659059,1790910000,,,4616817995,2805697443,5556096000,6265935579,1701852800,2312927000,1406400000,44.3316,35.7689,27.2868,20.3753,30.5037,34.4974,37.6022,20.8203,285.2645,55.5104,46.516,62.3867,161.3184,26.6389,88.4212,37.6623,41.9804,37.5107,47.4133,1858.9021,30.4649,53.2344,-21.2638,122.0172,,,218.1583,34.0919,47.1919,28.9703,143.4692,122.4948,54.7911,2.0407,4.5162,15.1997,6.2607,2.3281,3.2153,12.0565,2.4514,5.6873,3.6624,4.365,13.2199,8.8858,3.1427,2.9696,2.4259,4.5934,3.2035,2.3822,6.5681,2.8676,2.6635,9.2474,37.8441,,,5.3909,4.1761,3.1517,2.8523,8.0065,5.2314,8.813,10.0472,4.3735,11.8925,3.8527,2.3543,6.4766,10.97,1.1659,27.2971,5.0663,1.7229,4.4354,17.7189,1.3832,9.5868,1.0135,1.5955,2.4202,4.4178,16.3052,7.2588,4.5997,4.1896,15.3252,,,5.6222,11.7933,1.5894,1.7144,2.7361,4.4191,0.8474
2017/9/22,0,0.5102,0.6042,0,0.6536,-2.2396,0,-0.137,-2.3169,-0.8325,-1.0096,2.524,1.1759,-1.6883,-2.9605,-2.0325,-0.9852,-1.1173,-1.9019,0,-1.0645,0,-0.3397,0,,,-1.7305,-1.435,0.4354,-1.1191,0.286,0,2.19,,1.2159,0.307,,1.4064,1.7528,,1.8003,1.8128,1.429,1.0001,18.8124,2.7419,0.6685,2.6518,2.8389,1.0245,3.7495,0.5499,,1.032,,1.0993,,,,1.327,1.5444,0.7262,0.657,2.1806,,8.1018,1560227194,3839684015,57980134158,5121213522,9878302914,2537733504,5773825352,12023881027,2298898651,4804927345,3358270962,803526000,6142572703,11883086728,2579616567,2965728778,3552877584,5306777850,6808725773,4157440000,6740715864,6862495693,2407453695,1790910000,,,4536922504,2765434413,5580288000,6195813198,1706720800,2312927000,1437200000,44.3316,35.9514,27.4517,20.3753,30.7031,33.7248,37.6022,20.7918,278.6552,55.0483,46.0464,63.9614,163.2153,26.1891,85.8034,36.8968,41.5668,37.0916,46.5115,1858.9021,30.1406,53.2344,-21.1915,122.0172,,,214.383,33.6027,47.3974,28.6461,143.8796,122.4948,55.9911,2.0407,4.5392,15.2915,6.2607,2.3433,3.1433,12.0565,2.448,5.5555,3.6319,4.321,13.5536,8.9903,3.0896,2.8817,2.3766,4.5481,3.1677,2.3368,6.5681,2.837,2.6635,9.216,37.8441,,,5.2976,4.1162,3.1654,2.8204,8.0294,5.2314,9.0061,10.0472,4.3958,11.9643,3.8527,2.3697,6.3315,10.97,1.1644,26.6647,5.0242,1.7055,4.5473,17.9273,1.3599,9.303,0.9929,1.5798,2.3931,4.3338,16.3052,7.1815,4.5997,4.1754,15.3252,,,5.5249,11.624,1.5964,1.6953,2.7439,4.4191,0.8659
2017/9/25,0,0.6345,0.4004,0,-1.6234,-1.8328,0,-2.7435,-1.0712,-4.1973,-1.0685,1.7351,0.5693,-1.1889,-5.0282,-0.9682,-0.4975,-0.1883,0.051,0,-2.6227,0,-0.818,0,,,-0.566,-0.7663,-2.4566,-0.8084,-6.0468,0,0.9185,,1.1569,0.4176,,0.9686,1.0634,,1.3321,1.3684,1.8531,0.5563,20.4963,2.6293,0.4064,2.7785,2.2608,0.9767,3.8015,0.9013,,1.4258,,0.9573,,,,0.8476,1.7159,0.8997,0.5816,3.699,,10.96,1560227194,3864047492,58212286847,5121213522,9717940854,2491222924,5773825352,11694007748,2274273875,4603251486,3322388514,817467600,6177539910,11741808286,2449907034,2937014945,3535201576,5296783918,6812199612,4157440000,6563925064,6862495693,2387760822,1790910000,,,4511241811,2744243345,5443200000,6145725784,1603519200,2312927000,1450400000,44.3316,36.1795,27.5616,20.3753,30.2046,33.1067,37.6022,20.2214,275.6704,52.7378,45.5544,65.0711,164.1445,25.8778,81.489,36.5396,41.36,37.0217,46.5353,1858.9021,29.3501,53.2344,-21.0182,122.0172,,,213.1695,33.3452,46.233,28.4145,135.1795,122.4948,56.5053,2.0407,4.568,15.3527,6.2607,2.3053,3.0857,12.0565,2.3809,5.496,3.4795,4.2748,13.7887,9.0414,3.0529,2.7368,2.3536,4.5255,3.1618,2.338,6.5681,2.7626,2.6635,9.1406,37.8441,,,5.2676,4.0847,3.0876,2.7976,7.5439,5.2314,9.0888,10.0472,4.4237,12.0122,3.8527,2.3312,6.2155,10.97,1.1324,26.3791,4.8133,1.6873,4.6262,18.0293,1.3437,8.8352,0.9833,1.572,2.3886,4.336,16.3052,6.9931,4.5997,4.1412,15.3252,,,5.4936,11.535,1.5571,1.6816,2.578,4.4191,0.8739
2017/9/26,0,3.5309,-0.2991,0,0,-2.5671,0,0.7052,-1.3148,-1.0953,-0.6382,-5.7847,-0.4481,-0.5348,0.8923,1.1173,0.625,5.1887,-3.8246,0,-0.2762,0,-0.2062,0,,,0.3163,-0.2317,-0.2963,0.978,-0.2429,0,-2.3442,,4.1596,0.3659,,0.7881,1.9411,,0.5685,1.1395,1.4707,0.6798,18.8566,1.6993,0.5612,1.1757,2.5053,0.69,5.3114,0.5792,,0.8785,,1.0632,,,,0.6057,1.2524,0.592,0.6915,2.4493,,6.7912,1560227194,4000482964,58038172330,5121213522,9717940854,2427270877,5773825352,11776476067,2244372363,4552832521,3301185249,770179200,6149857538,11679017867,2471768191,2969830754,3557296586,5571617045,6551661636,4157440000,6545792674,6862495693,2382837604,1790910000,,,4525508863,2737886024,5427072000,6205830681,1599624800,2312927000,1416400000,44.3316,37.457,27.4792,20.3753,30.2046,32.2568,37.6022,20.364,272.046,52.1601,45.2636,61.3069,163.4089,25.7394,82.2162,36.9479,41.6185,38.9427,44.7555,1858.9021,29.269,53.2344,-20.9749,122.0172,,,213.8436,33.2679,46.096,28.6924,134.8512,122.4948,55.1807,2.0407,4.7293,15.3068,6.2607,2.3053,3.0065,12.0565,2.3977,5.4238,3.4413,4.2475,12.9911,9.0009,3.0366,2.7612,2.3799,4.5538,3.3258,2.2486,6.5681,2.755,2.6635,9.1218,37.8441,,,5.2843,4.0752,3.0785,2.825,7.5255,5.2314,8.8757,10.0472,4.5799,11.9763,3.8527,2.3312,6.0559,10.97,1.1404,26.0322,4.7606,1.6765,4.3586,17.9485,1.3365,8.9141,0.9943,1.5818,2.5126,4.1702,16.3052,6.9738,4.5997,4.1327,15.3252,,,5.511,11.5083,1.5525,1.698,2.5718,4.4191,0.8534
2017/9/27,0,2.3143,-0.4,0,0,0.8383,0,-1.2605,0.8621,1.2182,5.1877,1.0029,1.8716,0.4032,0.7665,-0.1381,1.2422,0.2691,0.106,0,0.1385,0,-0.4821,0,,,0.1892,-0.774,1.0401,0.3228,0.1217,0,4.1796,,4.1293,0.3904,,0.5872,0.971,,1.0684,0.6557,1.0128,3.7873,7.9214,3.1072,0.5127,0.7395,2.6108,0.9748,3.8563,0.4317,,0.8916,,0.9296,,,,0.5687,1.1482,0.6697,0.5121,1.6085,,10.3856,1560227194,4093064178,57806019641,5121213522,9717940854,2447619256,5773825352,11628033092,2263720400,4608293383,3472442389,777903600,6264957928,11726110681,2490714527,2965728778,3601486606,5586607943,6558609316,4157440000,6554858869,6862495693,2371350095,1790910000,,,4534069094,2716694956,5483520000,6225865647,1601572000,2312927000,1475600000,44.3316,38.3238,27.3693,20.3753,30.2046,32.5272,37.6022,20.1073,274.3912,52.7955,47.6118,61.9218,166.4673,25.8432,82.8464,36.8968,42.1355,39.0474,44.8029,1858.9021,29.3095,53.2344,-20.8737,122.0172,,,214.2481,33.0104,46.5754,28.785,135.0154,122.4948,57.4871,2.0407,4.8387,15.2456,6.2607,2.3053,3.0317,12.0565,2.3674,5.4705,3.4833,4.4679,13.1214,9.1694,3.0488,2.7824,2.3766,4.6104,3.3348,2.251,6.5681,2.7588,2.6635,9.0778,37.8441,,,5.2943,4.0437,3.1105,2.8341,7.5347,5.2314,9.2467,10.0472,4.6859,11.9284,3.8527,2.3312,6.1067,10.97,1.126,26.2567,4.8186,1.7635,4.4023,18.2845,1.3419,8.9824,0.9929,1.6014,2.5193,4.1746,16.3052,6.9835,4.5997,4.1128,15.3252,,,5.5214,11.4192,1.5687,1.7035,2.5749,4.4191,0.8891
