ÈÕÆÚ,000066.SZ,000977.SZ,000997.SZ,002152.SZ,002177.SZ,002180.SZ,002197.SZ,002268.SZ,002296.SZ,002308.SZ,002376.SZ,002383.SZ,002512.SZ,002528.SZ,002577.SZ,002835.SZ,002912.SZ,300042.SZ,300045.SZ,300130.SZ,300155.SZ,300177.SZ,300202.SZ,300270.SZ,300302.SZ,300333.SZ,300368.SZ,300386.SZ,300449.SZ,300455.SZ,300462.SZ,300479.SZ,300546.SZ,300771.SZ,300789.SZ,600100.SH,600800.SH,600855.SH,603019.SH,603106.SH,603496.SH,603516.SH,603660.SH,000066.SZ,000977.SZ,000997.SZ,002152.SZ,002177.SZ,002180.SZ,002197.SZ,002268.SZ,002296.SZ,002308.SZ,002376.SZ,002383.SZ,002512.SZ,002528.SZ,002577.SZ,002835.SZ,002912.SZ,300042.SZ,300045.SZ,300130.SZ,300155.SZ,300177.SZ,300202.SZ,300270.SZ,300302.SZ,300333.SZ,300368.SZ,300386.SZ,300449.SZ,300455.SZ,300462.SZ,300479.SZ,300546.SZ,300771.SZ,300789.SZ,600100.SH,600800.SH,600855.SH,603019.SH,603106.SH,603496.SH,603516.SH,603660.SH,000066.SZ,000977.SZ,000997.SZ,002152.SZ,002177.SZ,002180.SZ,002197.SZ,002268.SZ,002296.SZ,002308.SZ,002376.SZ,002383.SZ,002512.SZ,002528.SZ,002577.SZ,002835.SZ,002912.SZ,300042.SZ,300045.SZ,300130.SZ,300155.SZ,300177.SZ,300202.SZ,300270.SZ,300302.SZ,300333.SZ,300368.SZ,300386.SZ,300449.SZ,300455.SZ,300462.SZ,300479.SZ,300546.SZ,300771.SZ,300789.SZ,600100.SH,600800.SH,600855.SH,603019.SH,603106.SH,603496.SH,603516.SH,603660.SH,000066.SZ,000977.SZ,000997.SZ,002152.SZ,002177.SZ,002180.SZ,002197.SZ,002268.SZ,002296.SZ,002308.SZ,002376.SZ,002383.SZ,002512.SZ,002528.SZ,002577.SZ,002835.SZ,002912.SZ,300042.SZ,300045.SZ,300130.SZ,300155.SZ,300177.SZ,300202.SZ,300270.SZ,300302.SZ,300333.SZ,300368.SZ,300386.SZ,300449.SZ,300455.SZ,300462.SZ,300479.SZ,300546.SZ,300771.SZ,300789.SZ,600100.SH,600800.SH,600855.SH,603019.SH,603106.SH,603496.SH,603516.SH,603660.SH,000066.SZ,000977.SZ,000997.SZ,002152.SZ,002177.SZ,002180.SZ,002197.SZ,002268.SZ,002296.SZ,002308.SZ,002376.SZ,002383.SZ,002512.SZ,002528.SZ,002577.SZ,002835.SZ,002912.SZ,300042.SZ,300045.SZ,300130.SZ,300155.SZ,300177.SZ,300202.SZ,300270.SZ,300302.SZ,300333.SZ,300368.SZ,300386.SZ,300449.SZ,300455.SZ,300462.SZ,300479.SZ,300546.SZ,300771.SZ,300789.SZ,600100.SH,600800.SH,600855.SH,603019.SH,603106.SH,603496.SH,603516.SH,603660.SH,000066.SZ,000977.SZ,000997.SZ,002152.SZ,002177.SZ,002180.SZ,002197.SZ,002268.SZ,002296.SZ,002308.SZ,002376.SZ,002383.SZ,002512.SZ,002528.SZ,002577.SZ,002835.SZ,002912.SZ,300042.SZ,300045.SZ,300130.SZ,300155.SZ,300177.SZ,300202.SZ,300270.SZ,300302.SZ,300333.SZ,300368.SZ,300386.SZ,300449.SZ,300455.SZ,300462.SZ,300479.SZ,300546.SZ,300771.SZ,300789.SZ,600100.SH,600800.SH,600855.SH,603019.SH,603106.SH,603496.SH,603516.SH,603660.SH
2014/1/16,0,-1.5612,-0.9944,-0.5102,-2.5357,0,-2.476,-0.1057,-1.9002,0.3958,2.758,-0.3165,0.2994,-1.3544,-0.0405,,,-0.4078,-3.6044,0,1.0196,-0.1122,-2.1716,-2.5031,-2.6879,-1.9773,,,,,,,,,,-1.3645,1.2024,0.6975,,,,,,0.3839,0.5341,1.7631,0.6,4.9591,,4.3422,1.0963,2.1045,0.6405,1.6666,1.6364,6.8305,3.4539,25.7655,,,2.2027,2.0885,,7.7913,4.3423,1.0102,5.3864,4.0489,6.9593,,,,,,,,,,2.1568,1.1523,3.5858,,,,,,5029566479,10031890668,8093236102,14012920155,3166206708,796883231.7,1791318648,4730853547,1611009936,6358203400,5351836887,1939631211,2188672920,4540255200,1744662400,,,1004335369,3329652500,974466900,2355839063,2404599116,3783283200,694866068.1,614076389.3,1501415600,,,,,,,,,,20115535213,3068757725,3703247760,,,,,,170.5758,69.368,36.8931,20.666,37.6366,300.1788,57.8675,125.996,64.9903,21.069,30.5229,360.9801,54.1246,99.7431,209.3759,,,275.1188,429.6293,31.8725,48.2281,50.0267,40.9568,122.4099,102.9572,43.6664,,,,,,,,,,32.857,-107.8376,167.3947,,,,,,1.8755,9.4176,4.9984,4.1806,3.1182,3.1246,2.946,8.7261,3.1761,2.9721,4.3938,2.5252,3.3697,2.831,4.9865,,,2.0093,8.1235,1.6951,4.4407,5.7631,10.6595,3.929,4.1896,2.7779,,,,,,,,,,2.0774,41.037,6.5597,,,,,,0.0646,2.3751,4.3706,5.7916,5.5161,8.4947,4.0348,10.7022,11.8055,6.2621,8.0971,5.7088,8.5384,6.4368,17.6249,,,7.0507,20.2963,3.5079,9.3736,10.0172,12.8885,15.6742,9.1351,11.6825,,,,,,,,,,0.982,16.9969,5.3678,,,,,
2014/1/17,-2.6316,-0.7715,-1.5066,-4.0513,0.9756,0,0.2457,0.9171,-2.1792,-2.1025,0.0866,3.3862,0.4478,-1.1442,5.5938,,,4.7502,-5.6522,0,-0.1869,-1.2734,-0.137,3.0167,-0.2673,-0.5043,,,,,,,,,,-0.3953,-2.1782,1.7003,,,,,,0.4566,0.5358,1.3585,0.6282,5.3529,,3.1753,1.1473,2.2765,0.3315,1.7471,3.2541,3.6849,2.5821,24.8104,,,10.0072,3.4509,,7.2548,3.1946,0.7251,5.9667,2.7832,5.4386,,,,,,,,,,2.3571,0.6814,9.5125,,,,,,4897209466,9954490740,7971304108,13445217236,3197096529,796883231.7,1795719923,4774240564,1575903182,6224522382,5356470512,2005311845,2198472948,4488307200,1842256000,,,1052043356,3141454750,974466900,2351435625,2373978753,3778099200,715828009.8,612434961.5,1493844165,,,,,,,,,,20036027169,3001913497,3766212300,,,,,,166.087,68.8328,36.3373,19.8288,38.0037,300.1788,58.0096,127.1515,63.5741,20.626,30.5493,373.2038,54.3669,98.6019,221.088,,,288.1875,405.3459,31.8725,48.138,49.3897,40.9007,126.1026,102.682,43.4462,,,,,,,,,,32.7271,-105.4887,170.2408,,,,,,1.8261,9.3449,4.9231,4.0112,3.1486,3.1246,2.9533,8.8061,3.1069,2.9096,4.3976,2.6108,3.3848,2.7986,5.2655,,,2.1048,7.6643,1.6951,4.4324,5.6897,10.6448,4.0475,4.1784,2.7639,,,,,,,,,,2.0692,40.1432,6.6713,,,,,,0.0629,2.3568,4.3048,5.557,5.5699,8.4947,4.0447,10.8003,11.5482,6.1304,8.1041,5.9021,8.5766,6.3631,18.6108,,,7.3856,19.1492,3.5079,9.3561,9.8896,12.8708,16.147,9.1106,11.6236,,,,,,,,,,0.9781,16.6267,5.4591,,,,,
2014/1/20,2.4324,0,1.1472,-0.8552,-2.7375,0,2.5327,-1.2583,0.2475,-0.6711,0.8651,-0.9212,3.4175,-0.5787,10.0192,,,6.6458,-3.3641,0,-1.6854,-7.4734,-1.2075,-2.866,-2.8588,-2.4835,,,,,,,,,,2.0833,-1.6194,-0.4954,,,,,,0.44,0.5743,1.1193,0.5126,4.4594,,5.8232,1.0355,1.2011,0.3831,0.8513,2.9332,7.2953,2.1126,20.9237,,,10.0533,1.9678,,5.9416,5.7394,0.9534,4.3182,3.136,4.8664,,,,,,,,,,2.9037,0.7978,4.827,,,,,,5016330778,9954490740,8062753103,13330239430,3109575368,796883231.7,1841199757,4714166233,1579803932,6182747064,5402806762,1986839166,2273606496,4462333200,2026835200,,,1121960232,3035774475,974466900,2311804688,2196560766,3732480000,695312066.8,594926397.9,1456744132,,,,,,,,,,20453444401,2953299513,3747556140,,,,,,170.1269,68.8328,36.7542,19.6592,36.9634,300.1788,59.4788,125.5516,63.7314,20.4876,30.8135,369.7659,56.2249,98.0312,243.2393,,,307.3399,391.7098,31.8725,47.3266,45.6985,40.4068,122.4885,99.7465,42.3672,,,,,,,,,,33.4089,-103.7803,169.3975,,,,,,1.8706,9.3449,4.9796,3.9769,3.0624,3.1246,3.028,8.6953,3.1146,2.8901,4.4356,2.5867,3.5004,2.7824,5.793,,,2.2447,7.4065,1.6951,4.3577,5.2645,10.5163,3.9315,4.059,2.6952,,,,,,,,,,2.1123,39.4931,6.6382,,,,,,0.0644,2.3568,4.3541,5.5095,5.4174,8.4947,4.1471,10.6644,11.5768,6.0893,8.1742,5.8478,8.8698,6.3263,20.4755,,,7.8764,18.505,3.5079,9.1984,9.1505,12.7154,15.6843,8.8502,11.3349,,,,,,,,,,0.9985,16.3574,5.432,,,,,
2014/1/21,1.5831,-2.1814,3.0876,0.3774,2.4834,0,5.259,2.9027,1.0864,4.5946,3.9451,2.3244,1.0057,3.3178,10.014,,,-0.2933,-1.0968,0,5.4476,2.296,6.8889,2.1809,1.1649,4.4699,,,,,,,,,,0.3887,0.4115,-0.56,,,,,,0.5252,1.0439,1.8728,0.6442,3.9922,,10.8673,1.5652,1.4688,0.7121,2.0518,2.3999,6.2299,2.8076,21.7466,,,7.4558,1.823,,6.1337,2.3403,2.1237,3.373,2.7665,5.9913,,,,,,,,,,2.8598,0.5529,3.0539,,,,,,5095744985,9737340942,8311697591,13380542220,3186799922,796883231.7,1938027792,4851002209,1596967234,6466819226,5615953512,2033020862,2296473228,4610385000,2229801600,,,1118670026,3002477950,974466900,2437743000,2246994305,3989606400,710476024.7,601856871,1521858475,,,,,,,,,,20532952446,2965453009,3726567960,,,,,,172.8202,67.3312,37.889,19.7334,37.8813,300.1788,62.6068,129.1959,64.4238,21.4289,32.0292,378.3607,56.7904,101.2837,267.5972,,,306.4386,387.4135,31.8725,49.9048,46.7478,43.1904,125.1598,100.9084,44.2609,,,,,,,,,,33.5388,-104.2074,168.4488,,,,,,1.9002,9.1411,5.1333,3.9919,3.1385,3.1246,3.1873,8.9477,3.1484,3.0229,4.6106,2.6468,3.5357,2.8747,6.3732,,,2.2381,7.3253,1.6951,4.5951,5.3854,11.2408,4.0173,4.1063,2.8157,,,,,,,,,,2.1205,39.6556,6.601,,,,,,0.0654,2.3054,4.4886,5.5303,5.5519,8.4947,4.3652,10.974,11.7026,6.3691,8.4967,5.9837,8.959,6.5362,22.5259,,,7.8533,18.302,3.5079,9.6995,9.3606,13.5914,16.0263,8.9533,11.8416,,,,,,,,,,1.0024,16.4248,5.4016,,,,,
2014/1/22,2.8571,3.9744,1.1614,2.9001,3.5541,0,5.9803,4.4376,3.8105,1.0336,2.8053,1.0096,1.9915,0.8451,-4.1865,,,0.2206,4.5323,0,-1.9147,1.1623,1.7412,1.8832,1.8485,0.597,,,,,,,,,,1.5489,3.0738,5.8824,,,,,,1.218,1.3513,2.0462,0.6431,7.9736,,11.8746,4.0772,3.0683,1.1739,2.4613,2.3347,6.3117,5.2906,28.6049,,,6.3272,2.9053,,7.3205,2.5394,1.1719,5.5652,5.7662,7.6608,,,,,,,,,,3.1736,1.302,9.8611,,,,,,5241337699,10124340582,8408227086,13768592316,3300062601,796883231.7,2053928016,5066268561,1657818941,6533659735,5773496762,2053546060,2342206692,4649346000,2136451200,,,1121137681,3138559400,974466900,2391066563,2273111674,4059072000,723855987.5,612982104.1,1530944197,,,,,,,,,,20850984623,3056604229,3945777840,,,,,,177.758,70.0072,38.329,20.3057,39.2277,300.1788,66.3509,134.9291,66.8786,21.6504,32.9277,382.1806,57.9214,102.1397,256.3942,,,307.1146,404.9723,31.8725,48.9493,47.2912,43.9424,127.5169,102.7737,44.5252,,,,,,,,,,34.0583,-107.4105,178.3575,,,,,,1.9545,9.5044,5.1929,4.1077,3.25,3.1246,3.3779,9.3447,3.2684,3.0541,4.7399,2.6735,3.6061,2.899,6.1063,,,2.243,7.6573,1.6951,4.5071,5.448,11.4365,4.0929,4.1822,2.8325,,,,,,,,,,2.1533,40.8745,6.9893,,,,,,0.0673,2.397,4.5407,5.6906,5.7493,8.4947,4.6263,11.4609,12.1485,6.4349,8.7351,6.0441,9.1374,6.5914,21.5829,,,7.8707,19.1315,3.5079,9.5138,9.4694,13.828,16.3281,9.1188,11.9123,,,,,,,,,,1.0179,16.9296,5.7193,,,,,
2014/1/23,1.0101,5.224,6.2236,6.1587,1.4041,0,-0.4286,6.0606,3.8588,1.5345,-0.5618,0.05,-0.3487,2.0112,1.291,,,-0.2201,1.9373,0,0.1842,4.3978,3.908,2.5878,5.2663,2.3739,,,,,,,,,,3.3365,0,-1.3593,,,,,,0.877,2.2197,7.108,1.1442,7.2396,,7.9624,4.7435,5.4589,1.1964,2.2784,2.6092,4.8266,5.2112,23.5098,,,6.5302,2.1632,,5.751,5.5675,1.7373,9.1337,10.832,9.5901,9.8648,,,,,,,,,4.7986,0.8531,7.1394,,,,,,5294280504,10653240090,8931518561,14616553639,3346397334,796883231.7,2045125467,5373315140,1721791249,6633920498,5741061387,2054572320,2334040002,4742852400,2164032000,,,1118670026,3199361750,974466900,2395470000,2373078154,4217702400,742587935.4,645263518.1,1567287086,421848500,,,,,,,,,21546680011,3056604229,3892141380,,,,,,179.5535,73.6644,40.7144,21.5563,39.7785,300.1788,66.0665,143.1066,69.4594,21.9827,32.7427,382.3715,57.7194,104.1939,259.7042,,,306.4386,412.8177,31.8725,49.0394,49.3709,45.6597,130.8168,108.1861,45.5822,30.6828,,,,,,,,,35.1946,-107.4105,175.9331,,,,,,1.9742,10.0009,5.5161,4.3607,3.2957,3.1246,3.3634,9.9111,3.3945,3.101,4.7133,2.6749,3.5935,2.9573,6.1852,,,2.2381,7.8056,1.6951,4.5154,5.6876,11.8834,4.1989,4.4024,2.8997,5.4037,,,,,,,,,2.2252,40.8745,6.8943,,,,,,0.068,2.5222,4.8233,6.0411,5.83,8.4947,4.6064,12.1555,12.6173,6.5337,8.686,6.0471,9.1055,6.724,21.8615,,,7.8533,19.5021,3.5079,9.5313,9.8859,14.3684,16.7507,9.599,12.1951,8.1652,,,,,,,,,1.0519,16.9296,5.6416,,,,,
2014/1/24,-0.5,-4.7427,5.9727,0.3933,-0.9231,0,-0.6456,0.1242,1.2234,1.7632,1.7756,1.4486,-1.3296,3.3954,-3.6275,,,-1.1029,0.9502,0,3.3456,5.3131,4.3019,0,-0.3674,0.0966,10.0147,,,,,,,,,-0.0923,1.3917,0.2397,,,,,,0.7798,3.1811,7.6578,0.8129,6.0206,,7.3344,3.5948,4.5363,1.2524,1.822,3.39,5.1822,4.8658,29.0176,,,6.1709,1.9956,,7.1654,7.1549,1.3426,8.2643,6.4938,7.4466,5.596,,,,,,,,,2.8036,1.4129,4.9832,,,,,,5267809101,10147990560,9464971034,14674042542,3315507512,796883231.7,2031921644,5379990066,1742855301,6750891389,5843001138,2084333857,2303006580,4903891200,2085532800,,,1106331754,3229762925,974466900,2475612563,2499162003,4399142400,742587935.4,642892566.8,1568801373,464095250,,,,,,,,,21526803000,3099141465,3901469460,,,,,,178.6557,70.1708,43.1462,21.641,39.4113,300.1788,65.64,143.2843,70.3091,22.3703,33.3241,387.9104,56.952,107.7317,250.2835,,,303.0588,416.7404,31.8725,50.6801,51.994,47.6239,130.8168,107.7886,45.6262,33.7556,,,,,,,,,35.1622,-108.9053,176.3547,,,,,,1.9643,9.5266,5.8456,4.3778,3.2653,3.1246,3.3417,9.9234,3.4361,3.1556,4.797,2.7136,3.5457,3.0577,5.9608,,,2.2134,7.8798,1.6951,4.6664,5.9897,12.3946,4.1989,4.3863,2.9025,5.9449,,,,,,,,,2.2231,41.4434,6.9108,,,,,,0.0677,2.4026,5.1114,6.0649,5.7762,8.4947,4.5767,12.1706,12.7717,6.6489,8.8402,6.1347,8.9845,6.9523,21.0685,,,7.7667,19.6874,3.5079,9.8502,10.4111,14.9865,16.7507,9.5637,12.2069,8.9829,,,,,,,,,1.0509,17.1652,5.6551,,,,,
2014/1/27,4.0201,-2.3517,0.4294,3.5749,-2.1739,0,-2.1661,0.0931,0.4924,-0.495,-0.4758,0.0492,2.0567,-2.6483,-2.6789,,,-0.5204,-0.4482,0,2.4546,4.1441,-0.1178,1.8018,2.5248,-0.0483,10.0033,,,,,,,,,-3.0471,-1.5686,-3.168,,,,,,1.6863,3.6316,4.1006,0.9659,5.0938,,6.7493,2.6606,2.9099,0.9904,1.8664,2.9565,5.1646,6.2745,17.9872,,,4.9509,1.7371,,7.6411,11.9339,2.0037,7.8841,8.1128,8.3581,4.1805,,,,,,,,,4.0076,1.1032,6.8647,,,,,,5479580322,9909340782,9505615032,15198628784,3243431262,796883231.7,1987908901,5384996260,1751436952,6717471134,5815199388,2085360117,2350373382,4774021200,2029664000,,,1100573894,3215286175,974466900,2536380000,2602730879,4393958400,755967898.2,659124464.2,1568044230,510520250,,,,,,,,,20870861634,3050527481,3777872400,,,,,,185.8379,68.5206,43.3315,22.4147,38.5545,300.1788,64.2182,143.4177,70.6553,22.2595,33.1655,388.1014,58.1233,104.8786,243.5788,,,301.4815,414.8725,31.8725,51.9241,54.1487,47.5678,133.1738,110.51,45.6042,37.1322,,,,,,,,,34.0907,-107.197,170.7679,,,,,,2.0433,9.3025,5.8707,4.5344,3.1943,3.1246,3.2693,9.9326,3.453,3.14,4.7742,2.715,3.6186,2.9767,5.8011,,,2.2019,7.8445,1.6951,4.781,6.238,12.38,4.2745,4.497,2.9011,6.5396,,,,,,,,,2.1554,40.7933,6.6919,,,,,,0.0704,2.3461,5.1333,6.2817,5.6506,8.4947,4.4776,12.182,12.8346,6.6159,8.7982,6.1377,9.1692,6.7682,20.5041,,,7.7263,19.5992,3.5079,10.092,10.8426,14.9689,17.0525,9.8052,12.201,9.8815,,,,,,,,,1.0189,16.896,5.476,,,,,
2014/1/28,-0.2415,-5.9449,-0.5345,-0.7565,-2.5397,0,4.7232,-0.9297,-0.6236,-1.7413,-3.5857,-1.5748,-1.6678,-5.5495,1.4983,,,-3.7369,-2.3863,0,-3.4722,-1.3841,-2.6899,-2.4779,-8.8268,-4.4423,10.003,,,,,,,,,1.4286,-0.3984,-0.4938,,,,,,0.6041,2.9562,3.1818,0.5964,5.8891,,7.1638,1.8771,2.3825,0.7248,1.4205,1.8,3.2124,4.2023,21.627,,,4.4472,1.4245,,4.7195,5.7041,0.7823,6.4687,10.0674,8.4958,7.6838,,,,,,,,,3.232,0.9527,6.2901,,,,,,5466344620,9320241330,9454810035,15083650977,3161058404,796883231.7,2081802753,5334934318,1740514851,6600500244,5606686262,2052519800,2311173270,4509086400,2060073600,,,1059446319,3138559400,974466900,2448311250,2566706922,4275763200,737235950.3,600944966.7,1498387026,561587750,,,,,,,,,21169016800,3038373985,3759216240,,,,,,185.389,64.4471,43.0999,22.2451,37.5754,300.1788,67.2514,142.0844,70.2147,21.8719,31.9763,381.9896,57.1539,99.0583,247.2282,,,290.2154,404.9723,31.8725,50.1212,53.3993,46.2882,129.8739,100.7555,43.5783,40.8466,,,,,,,,,34.5777,-106.7699,169.9246,,,,,,2.0384,8.7495,5.8393,4.5,3.1131,3.1246,3.4237,9.8403,3.4314,3.0853,4.603,2.6722,3.5583,2.8115,5.888,,,2.1196,7.6573,1.6951,4.615,6.1516,12.047,4.1686,4.1001,2.7723,7.1937,,,,,,,,,2.1862,40.6307,6.6589,,,,,,0.0702,2.2066,5.1059,6.2342,5.5071,8.4947,4.689,12.0687,12.7545,6.5007,8.4827,6.0411,9.0163,6.3926,20.8113,,,7.4376,19.1315,3.5079,9.7416,10.6925,14.5662,16.6299,8.9397,11.659,10.8699,,,,,,,,,1.0334,16.8286,5.4489,,,,,
2014/1/29,1.4528,3.6448,1.1822,1.5722,1.1401,0,0.6342,1.8768,3.8996,2.6582,10,4.45,0.9894,1.5553,-3.8792,,,2.0963,6.0886,0,7.0504,6.0351,2.7643,2.1174,2.519,2.1728,0,,,,,,,,,4.4131,0.2,-0.7444,,,,,,0.8664,1.7237,4.9108,0.4161,3.8541,,9.0545,2.0357,4.4194,1.1827,4.2711,4.5179,2.9887,2.4324,21.4822,,,3.9569,1.783,,5.9037,6.4507,1.3751,4.1121,6.2719,5.4951,,,,,,,,,,4.0621,0.5788,4.271,,,,,,5545758828,9659941014,9566581029,15320792703,3197096529,796883231.7,2095006576,5435058202,1808387909,6775956580,6167354888,2143856931,2334040002,4579216200,1980160000,,,1081655209,3329652500,974466900,2620926000,2721609936,4393958400,752845906.9,616082578.9,1530944197,561587750,,,,,,,,,22103236321,3044450733,3731232000,,,,,,188.0823,66.796,43.6094,22.5949,38.0037,300.1788,67.6779,144.751,72.9528,22.4533,35.174,398.9881,57.7194,100.599,237.6378,,,296.2991,429.6293,31.8725,53.6549,56.622,47.5678,132.6238,103.2935,44.5252,40.8466,,,,,,,,,36.1037,-106.9834,168.6596,,,,,,2.068,9.0684,5.9083,4.5708,3.1486,3.1246,3.4455,10.025,3.5653,3.1674,5.0633,2.7911,3.5935,2.8553,5.6596,,,2.164,8.1235,1.6951,4.9404,6.5229,12.38,4.2569,4.2033,2.8325,7.1937,,,,,,,,,2.2826,40.712,6.6093,,,,,,0.0712,2.2871,5.1663,6.3322,5.5699,8.4947,4.7188,12.2952,13.2519,6.6735,9.331,6.3099,9.1055,6.492,20.004,,,7.5935,20.2963,3.5079,10.4284,11.3378,14.9689,16.9821,9.1649,11.9123,10.8699,,,,,,,,,1.079,16.8623,5.4084,,,,,
2014/1/30,2.148,-1.3132,-3.505,-2.7205,-1.1272,0,0.9804,3.5616,-1.5531,-1.603,-1.8032,-1.1489,0.9097,-0.9075,1.6786,,,2.2814,5.0435,0,-2.3858,3.7392,4.2709,1.2441,-1.1841,-1.9288,-2.3698,,,,,,,,,-1.9784,-0.1996,3.0625,,,,,,1.4865,0.9792,3.1032,0.4554,2.9823,,5.7392,2.8314,1.9655,0.7324,2.2735,2.0891,3.3041,1.9021,19.1834,,,3.9968,1.6335,,3.0149,4.8737,0.8114,5.5753,3.0147,4.7256,50.6504,,,,,,,,,2.4284,0.6393,6.2258,,,,,,5664880139,9533091132,9231268046,14903998155,3161058404,796883231.7,2115545856,5628631046,1780302505,6667340753,6056147888,2119226694,2355273396,4537657800,2013398400,,,1106331754,3497582800,974466900,2558397188,2823377614,4581619200,762211880.8,608787344.1,1501415600,548279250,,,,,,,,,21665942077,3038373985,3845500980,,,,,,192.1222,65.9189,42.0808,21.9802,37.5754,300.1788,68.3414,149.9064,71.8198,22.0934,34.5397,394.4042,58.2445,99.686,241.6267,,,303.0588,451.2975,31.8725,52.3748,58.7392,49.5994,134.2738,102.0704,43.6664,39.8786,,,,,,,,,35.3894,-106.7699,173.8248,,,,,,2.1124,8.9493,5.7012,4.4465,3.1131,3.1246,3.4792,10.382,3.5099,3.1166,4.972,2.7591,3.6262,2.8294,5.7546,,,2.2134,8.5332,1.6951,4.8225,6.7668,12.9088,4.3098,4.1536,2.7779,7.0232,,,,,,,,,2.2375,40.6307,6.8117,,,,,,0.0728,2.257,4.9852,6.1599,5.5071,8.4947,4.765,12.7331,13.0461,6.5666,9.1627,6.2374,9.1884,6.4331,20.3397,,,7.7667,21.32,3.5079,10.1796,11.7617,15.6082,17.1933,9.0564,11.6825,10.6123,,,,,,,,,1.0577,16.8286,5.574,,,,,
2014/2/7,0.4673,1.917,6.8795,2.2179,0.8143,0,6.5187,5.544,1.9281,7.0175,3.3665,3.5835,4.785,1.6027,1.1591,,,6.171,4.3046,0,2.6506,4.7209,-1.9461,2.1065,1.4979,5.3454,4.403,,,,,,,,,3.7615,5.6,4.245,,,,,,0.8994,1.3262,4.7109,0.3973,4.4817,,7.0948,3.2914,3.1824,2.0601,3.3724,3.8547,5.2201,2.2965,13.8522,,,7.1004,1.9078,,3.1296,6.1821,0.7389,6.0238,6.8556,6.0976,44.7279,,,,,,,,,3.5423,2.699,7.7533,,,,,,5691351542,9715840962,9866330515,15234559348,3186799922,796883231.7,2253452452,5940683820,1814629109,7135224314,6260027389,2195169926,2467973718,4610385000,2036736000,,,1174603528,3648141000,974466900,2626210125,2956666254,4492454400,778267836.2,617906387.6,1581672813,572420250,,,,,,,,,22480899531,3208522928,4008742380,,,,,,193.02,67.1826,44.9758,22.4677,37.8813,300.1788,72.7964,158.2172,73.2046,23.6438,35.7025,408.5378,61.0315,101.2837,244.4275,,,321.7606,470.7243,31.8725,53.7631,61.5122,48.6341,137.1022,103.5993,46.0006,41.6345,,,,,,,,,36.7206,-112.749,181.2037,,,,,,2.1223,9.1209,6.0935,4.5451,3.1385,3.1246,3.706,10.9576,3.5776,3.3353,5.1394,2.8579,3.7997,2.8747,5.8213,,,2.35,8.9005,1.6951,4.9503,7.0862,12.6576,4.4006,4.2158,2.9264,7.3325,,,,,,,,,2.3216,42.9061,7.1009,,,,,,0.0731,2.3003,5.3281,6.2965,5.5519,8.4947,5.0757,13.439,13.2976,7.0274,9.4712,6.4609,9.628,6.5362,20.5755,,,8.246,22.2377,3.5079,10.4494,12.317,15.3044,17.5555,9.192,12.307,11.0796,,,,,,,,,1.0975,17.7711,5.8106,,,,,
2014/2/10,-0.4651,2.3457,3.7075,6.0377,5.3312,0,-0.7812,6.7135,3.9553,0.5855,3.5529,1.4493,0.9927,4.2817,1.5625,,,0.07,-1.4683,0,0.3689,1.0661,-2.6771,0.6304,3.2172,3.303,9.2187,,,,,,,,,1.4147,4.1667,7.5625,,,,,,1.3843,2.2178,5.146,0.7495,11.8354,,8.0409,4.2575,3.9431,2.0797,4.154,5.0468,5.4213,3.5838,21.2402,,,5.1511,1.7805,,3.7696,4.7567,1.685,8.5696,8.3406,8.2604,32.3174,,,,,,,,,3.5855,5.7527,14.9785,,,,,,5664880139,9943740750,10232126497,16154381799,3356693941,796883231.7,2235847355,6339510627,1886402918,7176999632,6482441389,2226983983,2492473788,4807787400,2068560000,,,1175426079,3594577025,974466900,2635897688,2988187217,4372185600,783173822.6,637785902.4,1633915716,625190000,,,,,,,,,22798931709,3342211384,4311904980,,,,,,192.1222,68.7584,46.6433,23.8242,39.9009,300.1788,72.2277,168.8391,76.1,23.7822,36.971,414.4587,61.6374,105.6204,248.2467,,,321.9859,463.8128,31.8725,53.9614,62.168,47.3321,137.9665,106.9324,47.52,45.4726,,,,,,,,,37.2401,-117.4469,194.9073,,,,,,2.1124,9.3348,6.3194,4.8195,3.3058,3.1246,3.6771,11.6932,3.7191,3.3548,5.322,2.8993,3.8374,2.9978,5.9123,,,2.3516,8.7698,1.6951,4.9686,7.1618,12.3187,4.4283,4.3514,3.023,8.0084,,,,,,,,,2.3545,44.6938,7.6379,,,,,,0.0728,2.3543,5.5257,6.6767,5.8479,8.4947,5.036,14.3413,13.8236,7.0685,9.8077,6.5546,9.7236,6.8161,20.897,,,8.2518,21.9112,3.5079,10.488,12.4483,14.8947,17.6662,9.4878,12.7135,12.101,,,,,,,,,1.113,18.5115,6.25,,,,,
