ÈÕÆÚ,000066.SZ,000977.SZ,000997.SZ,002152.SZ,002177.SZ,002180.SZ,002197.SZ,002268.SZ,002296.SZ,002308.SZ,002376.SZ,002383.SZ,002512.SZ,002528.SZ,002577.SZ,002835.SZ,002912.SZ,300042.SZ,300045.SZ,300130.SZ,300155.SZ,300177.SZ,300202.SZ,300270.SZ,300302.SZ,300333.SZ,300368.SZ,300386.SZ,300449.SZ,300455.SZ,300462.SZ,300479.SZ,300546.SZ,300771.SZ,300789.SZ,600100.SH,600800.SH,600855.SH,603019.SH,603106.SH,603496.SH,603516.SH,603660.SH
2018/4/27,8.8988,23.0571,18.3764,7.2979,4.8368,31.3542,9.9474,30.9131,6.76,8.9422,17.0674,21.6543,10.8551,4.96,15.9,10.9091,79.5735,15.3616,12.9263,13.6229,6.4238,8.486,20.7455,14.82,13.03,11.906,7.63,16.6661,10.8106,8.5408,27.3041,18.2875,24.1327,,,10.8878,5.41,12.3299,35.5597,17.4509,17.7204,39.5126,18.4375
2018/5/2,8.6029,23.834,18.4253,6.8877,4.8567,30.9277,9.6791,30.9031,6.66,8.982,17.0188,20.6573,10.9845,5.07,15.35,10.3611,80.8869,15.1517,12.5479,13.799,6.4238,7.7877,20.4768,14.81,12.53,12.0928,7.59,15.0879,10.523,8.5408,28.1775,17.5699,23.1942,,,10.8977,5.23,12.4293,36.7687,17.0687,16.9335,37.8318,18.6146
2018/5/3,8.6818,24.8598,18.4742,7.1357,4.8567,31.3443,9.9474,30.8932,6.66,9.1014,17.3303,20.8966,10.9148,5.06,16.89,10.5504,78.9261,15.2304,12.767,14.3667,6.1748,8.0072,21.0838,14.81,13.4,12.7515,7.53,15.3856,10.6779,8.5408,28.8326,18.6463,23.7474,,,11.1774,5.2,12.4194,37.1812,16.9088,17.4913,40.5981,18.6196
2018/5/4,8.5239,24.8499,17.9365,7.1548,4.747,30.9574,9.8381,31.0128,6.8,9.1113,17.5737,20.737,10.7057,5.01,16.91,10.5604,78.3803,15.0861,12.8168,14.3862,5.9258,7.8542,20.6957,14.77,12.87,11.4734,7.43,15.0382,10.8659,8.5408,28.1874,18.2476,22.7003,,,10.9777,5.13,12.4591,37.1314,16.2416,17.0879,39.0223,18.6297
2018/5/7,8.7804,25.0989,18.4742,7.2788,4.8168,31.017,10.1263,31.8704,6.87,9.2506,17.9145,20.9663,10.7256,5.08,16.9,10.7497,84.7714,15.3813,12.6973,14.5135,6.0453,8.0072,21.0937,14.75,13.23,11.3751,7.67,15.2665,11.0539,8.5408,28.4455,19.314,23.3622,,,11.0576,5.25,12.5884,37.3235,16.7768,17.9744,40.521,19.09
2018/5/8,9.0172,25.1885,18.611,7.1453,4.757,30.6103,10.1462,32.5984,7.56,9.2506,18.7615,20.8667,10.6758,5.08,17.62,11.8257,83.7591,15.8207,12.4981,14.3667,5.9955,8.0471,21.0738,14.65,12.96,11.4439,7.68,15.4353,11.0705,8.5408,27.85,19.2243,24.4883,,,10.9876,5.27,13.8512,36.3758,17.0895,17.8698,41.7046,19.1103
2018/5/9,8.7508,24.9993,18.523,7.3075,4.767,30.6797,10.1362,32.6083,7.79,9.2009,18.0119,20.5377,10.8152,4.97,17.65,11.9352,82.8858,15.7879,12.518,15.267,5.9656,8.0005,20.2181,14.57,12.66,11.1883,7.81,15.4849,11.1866,8.5408,29.3685,19.1544,24.5476,,,11.0376,5.29,14.0302,36.8674,17.3605,17.8299,42.1528,19.1153
2018/5/10,8.6818,24.0929,18.3666,7.1739,4.7071,29.7076,10.2754,32.5984,7.5,9.2406,17.9729,20.2186,10.6957,4.98,17.09,11.4471,81.5758,15.8142,11.801,15.2083,6.1947,8.1402,20.6161,14.45,12.52,11.3947,7.83,15.5445,11.2419,8.5408,28.8822,19.1145,24.4488,,,10.9577,5.41,13.6225,35.82,17.4717,17.8897,41.0743,19.3935
2018/5/11,8.2773,24.1228,18.0245,7.0022,4.6473,29.9655,10.0866,32.5984,7.22,9.1014,17.4861,20.0491,10.7754,4.86,17.07,10.7696,84.4637,15.7945,11.801,15.1985,5.9955,7.8077,20.3077,14.45,12.01,11.1588,7.66,15.9316,11.0483,8.5408,27.7309,18.5555,23.4708,,,10.9677,5.26,13.3242,35.6775,16.7142,17.4216,39.8207,19.0648
2018/5/14,8.0011,22.9774,17.7899,6.9163,4.5077,29.0927,10.1164,31.1624,7.07,9.0218,17.1453,18.5936,10.626,4.83,17.37,10.5604,87.5302,15.742,11.4425,15.0224,5.8362,7.801,19.85,14.45,12.1,11.2669,7.48,15.475,11.0207,8.5408,27.2644,18.0864,23.3523,,,10.9876,5.16,13.0955,34.972,16.5266,17.2771,40.9903,18.9636
2018/5/15,8.1885,23.2862,18.0734,7.0785,4.5775,31.2947,10.1362,30.7635,7.21,9.2506,17.8658,19.0322,10.7455,4.9,17.59,10.7596,87.3615,15.8142,11.7014,15.0224,5.9457,7.9606,20.42,14.39,12.24,11.3554,7.58,15.4849,11.1645,8.5408,27.5324,19.893,23.3424,,,11.0875,5.27,13.4634,35.8627,16.8393,17.5361,42.594,18.5185
2018/5/16,8.1293,22.9077,17.8193,7.0308,4.5177,32.4552,9.9375,30.6837,7.01,10.1757,16.7462,19.4011,10.7156,4.87,17.08,10.4907,87.5302,15.6764,11.7711,15.0321,5.8461,7.8077,20.53,14.69,11.95,10.9326,7.54,15.1176,11.535,8.5408,26.8773,19.8132,22.4179,,,10.678,5.13,13.3441,35.3283,16.6308,17.2423,42.65,18.1593
2018/5/17,8.1984,23.0969,17.6922,7.069,4.4877,30.8384,9.8878,30.963,7.05,10.5934,16.6001,18.9824,10.3571,4.82,16.79,10.6002,93.2862,15.6436,11.6516,14.3667,5.7067,7.8143,20.18,14.7,12.02,10.8343,7.4,14.9985,11.4465,8.5408,26.2917,20.3322,22.2687,,,10.9876,5.45,12.9066,35.4851,17.0548,17.3568,43.3706,18.1138
2018/5/18,8.2378,22.7078,17.9463,7.0403,4.5376,30.64,10.0269,31.0328,7.08,10.3845,16.6585,18.9126,9.411,4.9,16.92,10.5006,92.5221,15.742,11.6417,14.5135,5.7963,8.0338,20.7,14.74,11.94,10.5001,7.44,15.1772,11.6677,8.5408,26.2024,19.8032,22.5173,,,10.9777,5.47,12.9563,34.516,16.9505,17.1177,42.423,17.9115
2018/5/21,8.3562,23.8951,18.22,7.2407,4.5775,32.8123,10.1064,31.0427,7.23,10.5735,17.525,19.1419,9.7596,4.93,17,10.6899,97.7024,15.9126,12.04,14.5428,5.8561,8.5126,20.46,14.8,12.41,10.6574,7.52,15.5643,11.6677,8.5408,27.3736,19.8332,23.0939,,,11.0676,5.47,13.0856,35.6846,17.437,17.8748,43.7851,18.3111
2018/5/22,8.3168,23.945,18.3471,7.3075,4.5775,33.8241,10.1263,30.9729,7.22,10.7526,17.9534,19.2017,10.0882,4.93,17.49,10.7198,99.2406,16.011,11.9106,14.5428,5.7764,8.6722,20.23,14.8,12.54,10.6869,8.27,15.4055,11.6677,8.5408,27.1949,19.6635,22.9348,,,11.0975,5.47,13.1751,35.7487,18.3683,17.9943,45.0584,18.2807
2018/5/23,8.6029,24.364,18.0538,7.2884,4.5177,33.1793,9.9474,31.0627,7.05,10.5238,17.9042,18.9923,10.1878,4.65,17.26,11.1681,97.2062,16.1093,11.6317,14.2786,5.5274,8.4461,20.53,14.9,13.04,10.9425,8.08,15.068,11.6677,8.5408,29.2669,20.2025,23.0144,,,11.1674,5.47,13.543,35.8271,18.7297,18.4077,44.7524,18.1492
2018/5/24,8.4647,24.5736,18.0734,7.2311,4.4478,33.5761,9.9176,29.4971,7.01,10.7426,17.9141,18.8328,10.2476,4.64,17.34,10.9589,95.0328,16.3324,11.7014,14.8756,5.5473,9.2907,20.53,14.86,12.91,10.4706,8.14,15.1176,11.6677,8.5408,28.5796,20.3921,23.6307,,,11.3273,5.47,13.3441,35.2927,18.1806,18.0043,43.874,18.0177
2018/5/25,8.2082,23.2965,17.0764,7.2788,4.408,32.9809,9.6294,29.8162,6.98,10.5139,17.3038,18.6534,10.2575,4.48,17.72,10.8095,96.2634,16.1225,11.5819,14.2101,5.4378,9.9092,20.2,14.87,12.47,10.4407,8.35,14.8089,11.6677,8.5408,27.2746,19.4638,23.2927,,,11.0076,5.47,14.6765,33.9816,18.3057,18.1537,44.8117,17.6788
2018/5/28,8.0701,22.9473,16.9395,7.317,4.3282,34.3795,9.5698,28.6993,6.88,10.9714,16.7821,18.444,9.909,4.24,18.44,10.8991,102.2179,16.0372,11.2533,13.8969,5.4079,9.9092,19.7,14.87,12.06,10.0927,8.02,14.9483,12.1764,8.5408,28.729,17.6971,22.0898,,,10.9876,5.47,14.0202,33.0197,17.576,18.8709,40.6069,17.8963
2018/5/29,8.0504,22.7477,16.9395,7.1453,4.2883,33.7249,9.3412,28.4201,6.97,10.8421,17.4514,18.4839,10.0982,4.29,18.06,10.5903,99.0422,16.1356,11.2035,13.7207,5.4278,9.171,19.54,14.87,12.15,10.212,8.05,14.8487,12.2262,9.3919,27.434,17.6971,21.9705,,,10.8977,5.47,14.2887,32.7988,17.5273,17.9843,39.5705,17.6687
2018/5/30,7.8531,22.1192,16.4899,6.7923,4.1088,33.7149,9.1723,27.4229,6.68,10.8819,16.851,17.8159,9.9189,4.16,16.25,9.5342,94.2488,15.4337,10.7354,13.3195,5.0892,8.6789,19.2,14.87,11.68,11.2362,7.25,14.1018,11.9994,10.3341,24.6946,16.2897,20.1512,,,10.7479,5.47,13.6225,32.4852,15.776,16.1864,35.6124,16.8694
2018/5/31,7.7939,21.9895,16.7929,6.9545,4.1686,31.2451,9.3412,27.7221,6.83,11.4389,16.4868,17.8259,9.9388,4.22,16.32,9.7335,94.884,15.6108,10.8848,13.3293,5.2187,8.8185,18.92,14.87,11.32,11.6638,7.36,14.1616,12.1764,9.9764,25.0731,16.6091,20.5986,,,11.0176,5.47,13.9506,32.1076,15.7829,16.5002,37.0239,17.087
2018/6/1,7.5966,21.311,16.9102,7.0594,4.1586,31.8402,9.3909,27.3132,6.77,11.0908,16.0734,17.4969,9.7397,4.32,15.43,9.325,88.3242,15.4862,10.6558,13.065,5.0593,8.4458,19.52,14.87,10.53,10.6495,7.07,14.0719,11.817,9.7876,25.113,16.2698,20.529,,,11.0076,5.47,14.7759,31.3167,15.2756,15.3597,35.6914,17.2438
2018/6/4,7.567,21.3809,16.8222,7.0117,4.1487,30.9674,9.3512,26.4257,6.88,10.6034,14.971,17.3374,9.4011,4.28,15.18,9.345,90.1105,15.4469,10.4367,13.0063,5.0892,8.4658,20.05,14.75,10.68,10.8484,7.12,14.0022,11.4465,10.7713,23.6984,16.5692,20.698,,,10.9677,5.47,14.7063,31.5447,15.2687,15.3846,36.6291,16.829
2018/6/5,7.7939,22.5482,17.1252,7.0594,4.2284,32.4155,9.3909,27.1238,7.1,10.6531,16.1227,17.9754,9.8691,4.34,15.5,9.6638,93.9213,15.9818,10.6856,13.4271,5.2386,8.6056,20,14.64,11.14,11.0373,7.35,14.2412,11.5903,10.97,25.5314,17.0483,21.1752,,,11.0775,5.47,15.6907,32.8985,15.8038,16.022,38.0406,17.436
2018/6/6,7.8432,22.8276,16.9298,7.0785,4.2484,31.9394,9.2319,26.6551,7.15,10.6531,16.0734,17.9555,10.1281,4.31,15.65,9.6737,97.4841,16.1733,10.6358,13.9458,5.1888,8.3926,19.5,14.65,11.26,10.5998,7.65,14.1317,11.6511,10.4335,26.1988,17.0483,21.7916,,,10.9177,5.47,15.472,32.9769,16.0123,16.2013,38.6229,17.699
2018/6/7,7.7149,22.7078,16.6756,6.8877,4.1886,31.5328,8.745,28.0611,7.35,10.5437,16.0734,17.6165,10.138,4.24,15.9,9.5243,94.6657,16.378,10.4466,13.6327,5.129,8.6655,19.6,14.84,11,10.2916,7.44,13.6935,11.5571,10.195,26.3582,16.5393,21.1354,,,10.8478,5.47,15.5615,32.6135,15.8872,16.6795,37.6655,17.5877
2018/6/8,7.6064,23.3065,16.4899,6.7637,4.0988,30.888,8.6059,27.1138,7.18,10.7725,15.7289,17.776,10.0982,4.13,15.35,9.1656,95.41,16.2195,10.0981,13.3097,5.0494,8.4192,19.35,14.99,11,10.391,7.19,13.4445,11.1589,10.503,25.5214,16.7289,20.6384,,,10.6181,5.47,14.7859,33.4472,15.9428,16.6147,37.4089,17.7192
2018/6/11,7.3401,22.5682,16.4606,6.716,4.2683,30.7591,8.5761,26.4955,7.16,9.6982,15.6502,17.9356,9.8094,4.14,16.13,9.1856,91.0235,16.246,9.7694,13.1629,4.9597,8.539,19.35,15.25,10.54,10.1325,7.06,13.3549,11.0483,10.0261,26.3582,16.0901,20.5688,,,10.678,5.47,14.587,33.3189,16.0609,16.1665,37.3595,17.7698
2018/6/12,7.488,23.5459,16.7049,6.716,4.3581,30.8979,8.7052,26.6152,7.16,9.3998,15.6207,18.0652,9.7895,4.22,16.54,9.325,92.0755,16.7611,9.8192,13.1042,5.0494,8.9117,19.35,15.24,11.59,9.7447,7.19,13.5142,10.899,10.2844,26.1589,17.6971,21.0261,,,10.2185,5.47,14.8456,33.6538,15.8872,16.5848,36.8364,17.5877
2018/6/13,7.3203,23.2765,16.5681,6.8209,4.1586,30.5706,8.6456,24.2319,7.16,9.1611,15.1285,17.6963,9.9488,4.19,15.91,9.1158,89.0586,16.6158,9.5797,12.6247,4.8601,8.7387,18.8,14.95,11.26,9.4862,7.01,13.2454,10.7829,10.98,25.7804,17.3278,20.2308,,,9.9888,5.47,14.2092,33.4116,15.1505,16.291,36.8956,17.3702
2018/6/14,7.2809,23.6058,16.353,6.6587,4.1487,30.1242,8.6456,22.6862,7.1,9.1412,15.4041,17.5966,9.8293,4.23,16.16,9.1955,86.4386,16.7082,9.7195,12.4876,5.3482,8.6056,19.03,14.9,10.78,9.5657,6.99,13.335,10.606,9.8869,26.3781,17.0084,19.9822,,,10.1486,5.47,14.06,33.1622,14.942,15.9922,37.0733,17.2336
2018/6/15,7.0539,21.77,15.8741,6.4132,4.0589,28.9141,8.8344,23.8131,6.8,8.982,15.0498,16.6096,9.66,4.26,15.47,8.7671,86.5378,16.2063,9.47,12.6638,5.388,8.539,19.1,13.41,10.12,9.5856,6.57,12.6677,10.2576,8.9032,25.7605,16.7189,19.3559,,,10.0587,5.47,12.6779,32.1717,14.4347,15.5937,35.3361,16.8593
2018/6/19,6.61,19.7047,14.3981,6.0989,3.6999,28.1007,7.9599,22.1378,6.36,8.2062,14.1639,16.47,9.66,3.85,13.92,7.8904,79.6902,14.5883,8.7814,12.1353,4.8502,8.5457,17.59,12.07,9.11,8.9691,5.92,11.403,9.2346,8.3666,23.2103,15.052,17.4173,,,9.0498,5.47,11.4151,29.9058,12.9891,14.2142,31.8025,15.18
2018/6/20,6.7087,20.1038,14.8282,6.0106,3.7797,28.3884,8.0295,23.5638,6.26,8.3056,14.5773,16.74,9.66,4.24,13.72,8.0996,83.2232,15.2553,9.0309,12.0864,4.7406,9.3177,17.75,10.86,9.19,8.979,6.02,11.5822,9.124,8.625,25.1329,15.1618,17.8945,,,8.3506,5.47,11.5742,30.2478,13.3227,14.7471,32.7895,15.3823
2018/6/21,6.1759,19.0263,14.5741,5.5195,3.5802,26.3054,7.8506,21.2104,6.1,7.9376,14.0753,16.14,9.66,4.3,12.8,7.5318,77.5069,14.9251,8.7415,11.9885,4.4817,9.158,17.6,9.77,8.6,8.0941,5.49,10.6959,8.5434,8.148,23.9375,14.0339,17.3875,,,8.1309,5.47,11.1466,28.1672,12.7042,14.3088,30.5785,14.4668
2018/6/22,6.2844,19.575,14.7891,5.5588,3.66,26.4343,7.9599,21.001,6.35,8.1564,14.6856,16.46,9.66,4.35,13.06,7.7908,83.5209,15.295,8.8613,12.6247,4.5215,9.4308,15.84,8.79,8.88,8.1935,5.74,11.0444,9.4005,8.2871,24.1666,14.3733,17.6659,,,8.1908,5.47,11.2361,28.5021,12.9891,14.7122,31.2695,14.9524
2018/6/25,6.166,19.6449,14.8868,5.549,3.6301,25.621,7.95,18.8969,6.3,8.0072,14.8628,16.41,9.66,4.27,13.01,7.8007,81.6056,15.3082,8.8812,12.6051,4.4618,9.2711,14.26,9.04,8.91,8.104,5.84,11.1141,9.4116,8.1977,24.3061,14.1337,19.4354,,,8.2208,5.47,11.2261,28.5235,13.1003,14.8467,33.3422,15.2154
2018/6/26,6.6001,21.2412,15.2094,5.6472,3.6799,26.2856,8.07,19.6049,6.34,8.1564,15.8372,16.5,9.66,4.24,13.34,8,87.9173,15.5261,9.0409,12.8008,4.5912,9.2778,12.83,8.95,9.8,8.9194,5.98,11.3532,9.2567,8.2772,25.1229,14.6228,19.2863,,,8.5404,5.47,11.4946,30.3618,13.5173,15.2102,33.7469,15.4481
2018/6/27,6.6692,21.9097,14.9259,5.6373,3.6799,26.3352,8.05,20.1733,6.29,7.9575,15.7683,16.21,9.66,4.1,13.24,8.01,89.0387,15.5856,8.971,12.5757,4.5514,8.8851,11.55,9.34,9.91,9.0685,5.9,11.3034,8.9139,8.2871,24.7544,15.0221,21.215,,,8.6003,5.47,11.3753,30.5827,13.3714,15.0957,33.3817,15.4379
2018/6/28,6.6495,21.7201,14.838,5.5588,3.66,25.7499,7.97,20.4625,6.28,7.858,15.5124,16,9.66,3.99,13.05,8.12,87.1234,15.4403,8.8812,12.5464,4.5514,8.1463,10.4,9.23,9.64,8.9492,5.73,11.0743,9.8042,8.0586,25.362,14.6528,21.4635,,,8.4405,5.47,11.1466,30.1124,13.425,15.1935,32.4934,15.4025
2018/6/29,7.0145,23.7953,15.3951,5.7748,3.7597,27.2378,8.2,21.7688,6.38,8.2559,16.2801,16.55,9.66,4.17,13.58,8.41,93.2862,15.8101,9.2504,13.2021,4.7406,8.6521,10.43,9.34,10.2,9.8441,6,11.7216,10.1138,8.4859,26.5972,15.3814,21.4138,,,8.7701,5.47,11.6736,32.6848,13.8995,15.6056,33.974,16.0991
2018/7/2,6.8862,23.945,15.0823,5.6177,3.6999,27.2973,8.16,21.5195,6.37,7.9674,15.7191,16.56,9.66,4.11,13.25,8.13,91.7281,15.8365,9.0808,12.6344,4.6112,9.4508,10.35,9.3,9.95,10.043,6.07,11.4926,9.9258,8.3567,25.8999,14.8824,23.5512,,,8.6503,5.47,11.5642,32.8273,13.5398,15.445,33.6087,15.765
2018/7/3,7.1329,24.813,15.4929,5.7847,3.8196,28.3487,8.34,21.9583,6.45,8.1365,16.0833,17.2,9.66,4.19,13.54,8.43,94.1794,16.1007,9.3403,12.7127,4.7406,9.5972,10.67,9.71,10.28,10.3015,6.26,11.8511,10.0364,8.5852,26.7068,15.4413,23.3126,,,8.89,5.47,12.1211,34.2025,14.1062,15.8222,35.2867,16.4687
2018/7/4,6.7284,24.364,15.1117,5.6668,3.7298,27.6048,8.48,20.5323,6.29,7.858,15.2565,16.73,9.66,4.1,13.14,8.15,88.9196,16.1667,9.0509,12.4974,4.661,9.2578,10.61,9.36,10.15,9.5756,6.02,11.4129,9.7931,8.5654,25.4019,14.8824,21.7319,,,8.89,5.47,11.8824,33.3332,13.5933,15.2564,33.0264,16.5966
2018/7/5,6.4423,24.1944,14.7696,5.49,3.66,27.2775,8.16,20.7118,6.48,7.49,15.3254,16.26,9.66,4.03,12.36,7.9,89.0189,15.7176,8.8114,12.0472,4.5713,9.3842,10.2,9.01,10.13,10.2419,6.01,11.1141,9.406,8.1381,23.9973,14.4731,20.7577,,,8.79,5.47,11.4151,32.8201,13.4096,14.7185,32.3651,15.9996
2018/7/6,6.8665,23.945,14.8184,5.5588,3.62,26.0971,8.31,20.7816,6.49,7.61,15.4435,16.29,9.66,4.11,12.84,7.98,90.2594,15.9818,8.9611,12.0766,4.6412,9.4042,10.1,9.13,10.44,10.1822,6.02,11.2337,9.8429,8.2474,24.1069,14.8824,20.5688,,,8.82,5.47,11.5344,33.2691,13.1877,15.0328,33.441,16.2057
2018/7/9,7.0046,25.3318,15.1605,5.6865,3.69,27.5949,8.55,20.632,6.6,7.85,15.788,16.52,9.66,4.15,13.18,8.47,92.2442,16.3582,9.1107,12.3311,4.751,9.524,10.11,9.25,10.59,10.3115,6.13,11.4727,9.9811,8.4064,24.854,15.2018,21.0658,,,8.95,5.47,11.8128,33.718,13.8459,15.3262,35.573,16.6535
2018/7/10,7.0244,24.9527,15.1019,5.6668,3.7,28.5512,8.56,20.5223,6.62,7.98,15.0596,16.66,9.66,4.12,13.33,8.35,92.4625,16.4969,9.2205,12.6051,4.7909,10.1763,10.02,9.31,10.44,10.2618,6.28,11.5723,10.0088,8.3666,24.2563,15.2816,21.374,,,8.93,5.47,11.8824,33.6823,14.0985,15.5707,36.6883,16.49
2018/7/11,6.6988,24.4439,14.6718,5.2838,3.55,27.8937,8.32,19.2459,6.55,7.59,14.8628,16.23,9.66,3.95,12.9,8.02,89.4654,16.1931,8.8613,12.5757,4.5913,10.0498,9.07,9.08,10.47,9.6453,6.03,10.9847,9.6438,8.0984,23.1207,14.8225,20.022,,,8.75,5.47,11.1864,32.2572,13.4556,14.7953,35.6322,15.2817
2018/7/12,6.9948,25.5314,15.1996,5.49,3.65,29.2386,8.55,19.9938,6.65,7.77,15.5026,16.9,9.66,4.04,13.3,8.17,93.6633,16.4771,9.1307,12.6442,4.8209,10.3027,9.98,9.24,10.69,10.0828,6.18,11.4727,9.9203,8.2971,23.9076,15.2617,20.5887,,,9.01,5.47,11.435,35.4851,13.9531,15.4799,36.3823,16.2413
2018/7/13,6.8862,25.4017,15.1019,5.4704,3.71,29.3283,8.51,20.642,6.65,7.82,15.473,17.38,9.66,4.03,13.55,8.24,93.3656,16.5497,8.9311,12.0864,4.761,9.8967,9.96,9.11,10.46,9.8043,6.12,11.5523,9.8926,8.3269,23.3099,15.4513,21.881,,,9.3,5.47,11.3753,36.0694,13.9607,15.9479,36.0073,16.2341
2018/7/16,7.2118,25.7409,15.1605,5.5882,3.69,30.6831,8.52,21.0109,6.62,7.89,15.2663,17.78,9.66,4,13.49,8.17,91.5892,16.5431,8.981,11.5873,4.7709,10.4624,10.25,9.01,10.8,9.9634,6.1,11.5822,9.9645,8.3666,23.7582,15.4114,22.3085,,,9.54,5.47,11.5543,36.0551,14.0908,16.5906,35.8296,16.2199
2018/7/17,7.3105,25.5214,15.0921,5.5686,3.69,30.2747,8.57,20.622,6.7,7.98,15.1777,17.66,9.66,4.18,13.46,8.37,89.3464,16.4111,8.7615,11.3133,4.741,10.3493,10.28,9.08,11.23,10.5899,6.19,11.5623,9.9148,8.2871,23.5291,15.3415,22.3582,,,9.51,5.47,11.7233,37.3163,13.976,16.9189,36.3527,15.829
2018/7/18,7.1427,24.5536,14.9162,5.5686,3.67,30.0854,8.54,20.2431,6.6,7.94,14.5773,17.6,9.66,4.1,13.24,8.21,93.8817,16.5101,8.6118,11.2545,4.761,10.0764,10.25,9.06,11.03,10.2717,6.11,11.4826,9.8539,8.2474,23.4693,15.5811,21.6921,,,9.78,5.47,11.604,36.0052,14.0143,16.5696,35.2275,15.8219
2018/7/19,7.1131,24.8629,14.6816,5.4999,3.59,31.2211,8.44,19.1661,6.4,7.73,14.7053,17.71,9.66,4.04,13.06,9.03,91.4106,16.4441,7.7536,11.2447,4.6512,9.8169,10.05,9.12,11.17,10.043,5.98,11.0942,9.5774,8.0785,23.2103,16.2099,21.8612,,,9.88,5.47,11.435,35.9767,13.6086,16.5766,34.9709,15.1893
2018/7/20,7.3718,27.3472,15.0628,5.6275,3.66,31.3306,8.6,20.5522,6.49,7.9,14.8529,17.65,9.66,4.1,13.45,9.93,93.3656,16.4441,7.8334,11.2252,4.7111,9.9699,10.19,9.07,11.68,10.2319,6.14,11.4129,9.7323,8.1878,23.2801,16.0602,21.9705,,,9.89,5.47,11.5244,37.5444,14.971,16.6395,35.2867,15.4025
2018/7/23,7.531,27.4869,15.6981,5.7356,3.71,31.2808,8.67,21.1007,6.58,7.99,15.8471,18.36,9.66,4.14,13.69,10.09,100.2331,16.4045,8.0031,11.2839,4.8109,10.0099,10.22,9.15,11.95,10.3214,6.62,11.6021,9.865,8.6647,23.4195,16.0901,22.6167,,,9.91,5.47,11.7929,38.4208,15.2695,16.7792,36.0171,15.5305
2018/7/24,7.531,27.5866,15.8643,5.8534,3.83,31.0019,8.68,21.4006,6.67,8.09,16.5361,18.41,9.66,4.2,13.79,9.75,100.9873,16.6158,8.1727,11.3328,4.8608,9.9766,10.45,9.3,11.87,10.212,6.63,11.7615,9.9645,8.6051,23.7383,16.0701,22.6565,,,9.85,5.47,11.9719,38.3424,15.2389,16.7722,36.1257,15.7793
2018/7/25,7.6305,27.3472,15.7275,5.8436,3.8,31.3406,8.73,21.4905,6.69,8.11,16.3884,18.7,9.66,4.19,13.74,9.22,98.933,16.6686,8.1827,11.4503,4.8608,9.8634,11.35,9.33,11.75,10.4407,6.49,11.7515,9.8595,8.5753,23.6486,15.8106,22.1594,,,9.99,5.47,11.9918,38.3923,14.8103,17.1494,35.5039,15.5447
2018/7/26,7.3917,25.9404,15.6391,5.7847,3.88,30.6034,8.54,21.3206,6.67,8.13,15.6502,18.35,9.66,4.61,13.76,9.26,95.3504,16.5431,8.2426,11.4405,4.9805,9.5573,10.78,9.4,11.18,10.0032,6.41,11.8113,9.677,8.7244,22.5728,15.5012,21.5231,,,9.98,5.47,12.3398,36.4827,14.6343,16.4439,34.043,15.1822
2018/7/27,7.3917,25.5713,15.5212,5.8927,3.79,31.1314,8.49,20.5809,6.58,8.18,15.5124,18.16,9.66,4.38,13.5,8.84,92.9289,16.4969,8.0131,11.2056,4.8608,9.2911,10.63,9.1,11,9.4862,6.42,11.4229,9.6327,8.5058,22.3835,15.5112,21.2746,,,9.72,5.47,12.2205,36.2546,14.3893,16.1715,33.0955,14.6065
2018/7/30,7.2027,25.9404,15.1479,5.7748,3.73,29.7467,8.35,20.291,6.72,8.29,14.9809,18.16,9.66,4.31,13.31,8.99,92.9885,16.4639,8.0131,11.1469,4.7909,9.351,10.27,8.92,10.68,9.1083,6.27,11.2038,9.2788,8.6151,21.7659,14.7925,22.1196,,,10.03,5.47,12.4591,35.4281,14.4965,15.8152,32.1578,14.116
2018/7/31,7.3619,25.0824,15.1381,5.7356,3.75,30.2149,8.33,20.0911,6.57,8.73,14.9317,18.12,9.66,4.35,13.3,8.88,91.6884,16.8139,7.9133,11.0784,4.8907,9.3909,10.64,8.94,10.68,9.1779,6.27,11.2237,9.1074,8.4759,22.3138,14.8225,23.1535,,,9.54,5.47,12.3299,35.5706,14.6037,15.7803,32.3947,14.0947
2018/8/1,7.2027,25.242,14.9907,5.6275,3.7,29.8065,8.23,19.3814,6.55,8.44,14.9907,17.54,9.66,4.22,13.05,8.83,91.4106,16.4045,7.7636,10.9512,4.721,9.2511,10.22,8.75,10.68,8.7702,6.13,11.1241,9.1295,8.1977,20.0824,14.3234,23.3822,,,9.89,5.47,11.8725,36.0694,13.8765,15.3262,31.3089,13.8175
2018/8/2,6.954,25.3218,14.7156,5.4115,3.52,29.8662,8.02,18.8717,6.5,8.61,14.5675,16.99,9.66,4.34,12.68,8.13,90.1105,16.279,7.3944,10.5499,4.5514,8.9051,9.77,8.63,10.68,8.5912,5.82,10.4967,8.8143,7.8698,18.3292,13.8044,23.2331,,,9.43,5.47,11.2659,36.4043,12.9351,14.942,29.8679,13.1636
2018/8/3,6.8147,24.3341,14.6076,5.2936,3.51,28.7106,8.01,17.4923,6.41,8.77,14.2722,16.78,9.66,4.16,12.62,7.97,87.2127,15.8365,7.2646,10.3542,4.5214,8.7054,9.68,8.63,10.68,8.2929,5.75,10.2776,8.6982,7.7307,17.9208,13.8742,23.75,,,9.68,5.47,11.0273,34.2239,12.4912,14.7674,29.1078,12.9148
