ÈÕÆÚ,000633.SZ,000795.SZ,000962.SZ,000969.SZ,000970.SZ,002056.SZ,002057.SZ,002130.SZ,002182.SZ,002340.SZ,300127.SZ,300224.SZ,300395.SZ,300489.SZ,300748.SZ,600114.SH,600206.SH,600330.SH,600366.SH,600516.SH,600614.SH,600615.SH,600980.SH,603045.SH,603260.SH,603612.SH,603688.SH,603826.SH,603978.SH,688122.SH,900907.SH
2014/6/26,5.76,4.1233,9.6,8.9468,11.1556,4.5282,3.4879,5.0839,4.0385,3.2523,10.9342,7.084,,,,6.5014,10.3791,9.0238,7.3439,5.9298,4.8515,10.08,13.5291,,,,,,,,0.2917
2014/6/27,5.76,4.2034,9.5,9.0762,11.3204,4.5521,3.5271,5.0101,4.0145,3.2523,11.2705,7.4888,,,,6.5547,10.6988,9.0238,7.6261,6.024,4.8714,10.08,13.7371,,,,,,,,0.2922
2014/6/30,5.92,4.3885,9.54,9.1558,11.5143,4.633,3.6315,5.0396,3.9619,3.2523,12.3975,7.7789,,,,6.774,10.6988,9.9295,7.7568,6.024,4.9907,10.08,14.0738,,,,,,,,0.2931
2014/7/1,5.88,4.3335,9.61,9.0663,11.6112,4.6092,3.6358,5.0347,4.1678,3.2523,12.0794,7.6068,,,,6.7444,10.6688,10.6952,7.7098,6.024,5.1945,10.08,13.7767,,,,,,,,0.2981
2014/7/2,5.9,4.3735,9.73,9.0862,11.5433,4.5782,3.6097,4.9658,4.1247,3.2523,12.0158,7.7249,,,,6.6969,10.8786,10.3741,7.6836,5.534,5.1845,10.08,13.7074,,,,,,,,0.2991
2014/7/3,6.08,4.3535,9.73,9.1857,11.5918,4.5973,3.6054,4.9166,4.187,3.2523,12.1703,7.6574,,,,6.8984,10.8786,10.3,7.877,5.8104,5.1945,10.08,13.8559,,,,,,,,0.2995
2014/7/4,6,4.3085,9.68,9.0265,11.6499,4.5402,3.6271,4.9068,4.1726,3.2523,11.8976,7.87,,,,6.9755,10.8786,10.1518,7.8195,5.6031,5.1696,10.08,14.0639,,,,,,,,0.2995
2014/7/7,5.85,4.3185,9.67,9.0066,11.4852,4.514,3.5836,5.1036,4.1343,3.2523,11.9794,7.6372,,,,7.0051,10.8786,10.2012,7.7202,5.5654,5.1597,10.08,13.7569,,,,,,,,0.2976
2014/7/8,5.85,4.3685,9.8,9.3151,11.3883,4.6354,3.6184,5.3448,4.2349,3.2523,12.243,8.0454,,,,6.9044,10.8786,10.0612,7.8561,5.9298,5.1,10.08,13.8163,,,,,,,,0.2986
2014/7/9,5.85,4.3535,9.68,9.1359,11.3107,4.5306,3.6184,5.2267,4.1966,3.2523,12.1158,8.2646,,,,6.7562,10.8786,9.9542,7.7411,5.6283,5.1946,10.08,13.6777,,,,,,,,0.2991
2014/7/10,5.85,4.4086,9.95,9.4843,12.4447,4.7068,3.8402,5.1282,4.2158,3.2523,12.5248,8.5514,,,,6.8333,10.8786,9.559,8.5147,5.5968,5.3889,10.08,14.3313,,,,,,,,0.302
2014/7/11,5.85,4.4086,10.63,9.534,12.1539,4.6782,3.8011,5.3152,4.2541,3.2523,12.343,8.3321,,,,6.8392,10.8786,9.6742,8.3213,6.1559,5.369,10.08,14.1332,,,,,,,,0.3025
2014/7/14,5.68,4.5287,11.69,9.5937,12.6192,4.7735,3.962,5.3497,4.3307,3.2523,12.7248,8.5716,,,,7.2244,10.8786,9.9048,8.8231,6.2878,5.4486,10.08,14.6879,,,,,,,,0.3035
2014/7/15,5.61,4.5186,11.36,9.4743,12.5416,4.8782,4.0403,5.2414,4.5894,3.2523,12.9974,8.9326,,,,7.2481,10.8786,9.6989,8.9224,6.1559,5.5881,10.08,16.1537,,,,,,,,0.305
2014/7/16,5.5,4.3835,11,9.3748,12.2218,4.8092,3.8794,5.1036,4.3978,3.2523,13.7336,8.4839,,,,7.2777,10.8786,9.4025,8.8074,6.1936,5.5981,10.08,16.3914,,,,,,,,0.3045
2014/7/17,5.46,4.4136,10.98,9.3648,12.3575,4.7711,3.8402,5.3743,4.393,3.2523,13.361,8.5379,,,,7.2837,10.8786,9.4602,8.6558,5.9863,5.4885,10.08,15.4703,,,,,,,,0.304
2014/7/18,5.45,4.3385,11.36,9.2753,12.3575,4.7568,3.8707,5.2463,4.4074,3.2523,12.9974,8.4333,,,,6.9814,10.8786,9.3614,8.8492,5.9046,5.2345,10.08,15.2425,,,,,,,,0.3005
2014/7/21,5.35,4.3535,11.47,9.3549,12.5319,4.7235,3.8924,5.2611,4.2828,3.2523,12.8338,8.4333,,,,6.8629,10.8786,9.3284,9.1942,5.7413,5.2992,10.08,15.5,,,,,,,,0.3005
2014/7/22,5.49,4.4236,12.62,9.5042,12.9293,4.8639,3.9663,5.394,4.3451,3.2523,13.3246,8.4333,,,,7.0525,10.8786,9.5425,9.6385,5.8921,5.3192,10.08,15.9556,,,,,,,,0.301
2014/7/23,5.47,4.3935,12.37,9.1558,12.6967,4.7497,3.8446,5.3054,4.2972,3.2523,12.4157,8.4333,,,,6.9873,10.8786,9.4684,9.5026,5.9235,5.1498,10.08,15.3118,,,,,,,,0.3005
2014/7/24,5.4,4.4086,11.91,9.0762,12.5804,4.652,3.8011,5.0249,4.2445,3.3976,11.9249,8.4333,,,,6.8629,10.8786,9.3202,9.2047,5.6722,5.1946,10.08,15.0147,,,,,,,,0.3
2014/7/25,5.64,4.5337,11.96,9.2056,12.8421,4.6949,3.9272,5.0593,4.3451,3.4993,12.1521,8.4333,,,,6.8925,10.8786,9.4849,9.581,5.7288,5.3291,10.08,15.4307,,,,,,,,0.3055
2014/7/28,5.7,4.5637,12.28,9.335,13.0456,4.7401,3.9402,5.1873,4.4505,3.5749,12.3885,8.4333,,,,7.0881,10.8786,9.6166,9.6751,5.8984,5.3988,10.08,15.7278,,,,,,,,0.3085
2014/7/29,5.77,4.5687,12.39,9.4942,13.0941,5.0425,3.9794,5.3448,4.623,3.6011,12.9338,8.4333,,,,7.3133,10.8786,9.5672,9.8424,5.9675,5.4138,10.08,15.8269,,,,,,,,0.307
2014/7/30,5.76,4.5036,12.03,9.5042,12.813,4.9782,3.9576,5.2709,4.5128,3.5342,12.6975,8.4333,,,,7.4555,10.8786,9.5425,9.7587,5.98,5.3441,10.08,15.5594,,,,,,,,0.3055
2014/7/31,5.95,4.5737,12.2,9.6236,12.9778,4.9854,4.0925,5.3152,4.5463,3.572,12.9247,8.4333,,,,7.5029,10.8786,9.8801,9.8162,6.2062,5.369,10.08,16.1636,,,,,,,,0.3099
2014/8/1,6.15,4.4986,11.73,9.2852,12.6482,4.9354,3.9576,5.207,4.4026,3.4674,12.4339,8.4333,,,,7.26,10.8786,9.6742,9.4817,5.9675,5.3291,10.08,15.5396,,,,,,,,0.3085
2014/8/4,6.17,4.7138,12.01,9.6634,13.9179,5.1092,4.1273,5.2906,4.5463,3.5865,12.9338,8.4333,,,,7.3844,11.9675,9.7648,9.9574,6.0868,5.4138,10.08,16.0646,,,,,,,,0.3109
2014/8/5,6.18,4.6738,11.84,9.6435,14.4316,5.0401,4.1316,5.2956,4.484,3.5836,13.5337,8.4333,,,,7.4674,13.1662,10.0777,9.811,6.1119,5.3939,10.08,16.223,,,,,,,,0.3104
2014/8/6,6.32,4.7588,12.49,10.0615,14.2377,5.0663,4.2273,5.2611,4.5415,3.726,13.6428,8.4333,,,,7.4555,13.9154,9.9789,9.8005,6.6145,5.603,10.08,16.9163,,,,,,,,0.3149
2014/8/7,6.19,4.7038,12.1,9.8425,14.354,4.9449,4.3143,5.1725,4.4313,3.7638,13.2065,8.4333,,,,7.3252,13.3061,9.7154,9.5601,6.5014,5.4885,10.08,16.3023,,,,,,,,0.3124
2014/8/8,6.22,4.8289,12.05,9.8525,15.1197,4.9711,4.4578,5.207,4.4265,3.7173,13.4155,8.4333,,,,7.4259,12.9864,9.7236,9.7169,6.583,5.4486,10.08,16.3122,,,,,,,,0.3129
2014/8/11,6.31,4.954,12.2,10.1809,15.236,5.0496,4.9057,5.2562,4.4792,3.7667,14.0427,8.4333,,,,7.4615,13.0563,9.7648,9.9051,7.0604,5.4636,10.08,16.54,,,,,,,,0.3154
2014/8/12,6.4,4.944,12.39,10.2406,15.3523,4.9901,5.3972,5.2956,4.4361,3.726,14.0518,8.4333,,,,7.6037,12.9265,9.8471,9.8894,7.0793,5.5134,10.08,16.3716,,,,,,,,0.3159
2014/8/13,6.33,4.8739,12.17,10.1112,15.2166,5.1806,5.432,5.207,4.4936,3.8539,13.8336,8.4333,,,,7.4496,13.3061,9.7154,9.8215,6.9474,5.5881,10.08,16.1042,,,,,,,,0.3184
2014/8/14,6.28,4.8689,11.69,9.9022,14.6448,5.0854,5.2276,5.0987,4.4074,3.6301,13.57,8.4333,,,,7.2244,12.8965,9.6331,9.4399,6.7401,5.3889,10.08,15.5594,,,,,,,,0.3164
2014/8/15,6.43,5.0491,11.78,9.9918,14.7223,5.1353,5.0536,5.1184,4.4744,3.633,13.5428,8.4333,,,,7.2481,12.8465,9.7319,9.4033,6.8217,5.4038,10.08,15.8962,,,,,,,,0.3169
2014/8/18,6.55,5.3193,11.88,10.1212,15.333,5.2782,5.1188,5.207,4.5224,3.6853,13.7246,8.4333,,,,7.3666,13.0963,10.2341,9.5915,7.0919,5.4935,10.08,15.8962,,,,,,,,0.3194
2014/8/19,6.51,5.2342,11.92,10.0018,15.3814,5.2306,4.9971,5.3054,4.5415,3.726,13.461,8.4333,,,,7.3489,13.2861,10.0941,9.5497,6.9788,5.5333,10.08,15.7872,,,,,,,,0.3203
2014/8/20,6.66,5.2492,11.66,9.9221,15.5074,5.1663,4.9275,5.3054,4.5607,3.6679,13.5155,8.4333,,,,7.2837,13.0563,10.0447,9.4869,6.8469,5.5333,10.08,15.8962,,,,,,,,0.3199
2014/8/21,6.58,5.1592,11.82,10.0714,15.8079,5.183,4.9144,5.3743,4.5511,3.6999,13.4246,8.4333,,,,7.4318,12.8665,9.9542,9.3563,6.7464,5.5532,10.08,15.5297,,,,,,,,0.3174
2014/8/22,6.89,5.1842,11.58,10.0515,15.4105,5.2711,4.9536,5.3645,4.5271,3.6766,13.561,8.4333,,,,7.4555,12.9065,10.0283,9.1419,6.8783,5.7027,10.08,15.3713,,,,,,,,0.3189
2014/8/25,7.3,5.3043,11.53,9.8425,14.9259,5.2163,4.9362,5.2513,4.4553,3.7377,13.2883,8.4333,,,,7.3014,12.7566,9.9706,9.0322,6.8029,5.8222,10.08,15.4505,,,,,,,,0.3169
2014/8/26,7.05,5.0641,11.18,9.8027,15.0325,4.9996,4.7622,5.1085,4.3068,3.5517,12.752,8.4333,,,,7.0822,12.2572,10.1847,8.8754,7.0228,5.7027,10.08,15.193,,,,,,,,0.3124
2014/8/27,7.03,5.1542,11.22,10.1112,15.1585,5.0092,4.8623,5.2267,4.302,3.5749,12.8974,8.4333,,,,7.0525,12.437,10.3823,9.0217,6.872,5.8919,10.08,15.4802,,,,,,,,0.3169
2014/8/28,7,5.1391,11.34,10.0416,14.5382,4.8973,4.8144,5.3103,4.2924,3.5313,12.5702,8.4333,,,,7.0822,12.2771,9.9542,9.0113,6.8846,5.8919,10.08,15.4505,,,,,,,,0.3169
2014/8/29,7.05,5.1241,11.39,10.2207,14.8483,4.9758,4.8623,5.2463,4.3882,3.5807,12.9611,8.4333,,,,7.1592,12.447,10.16,9.1419,6.9537,5.8919,10.08,16.5895,,,,,,,,0.3169
2014/9/1,7.06,5.1892,11.46,10.2705,15.488,5.1687,4.9797,5.3152,4.4601,3.6621,13.3337,8.4333,,,,7.2659,12.5568,10.2012,9.3197,6.916,5.8919,10.08,16.4211,,,,,,,,0.3169
2014/9/2,7.11,5.3393,11.64,10.3799,15.5268,5.2377,5.0145,5.3841,4.508,3.6999,13.5155,8.4333,,,,7.3489,13.0363,10.3329,9.2883,6.9034,5.8919,10.08,16.4904,,,,,,,,0.3169
2014/9/3,7.12,5.3793,11.63,10.2605,15.5849,5.3115,4.984,5.394,4.5463,3.6853,13.4428,8.4333,,,,7.3252,12.9265,10.2588,9.2935,7.0604,5.8919,10.08,16.6192,,,,,,,,0.3169
2014/9/4,7.19,5.3043,11.62,10.4695,15.4105,5.302,4.9666,5.3546,4.5798,3.7348,13.4337,8.4333,,,,7.3666,12.9464,10.4976,9.2204,6.9725,5.8919,10.08,16.3914,,,,,,,,0.3169
2014/9/5,7.05,5.2893,12.09,10.4197,15.362,5.3044,4.9101,5.4087,4.5846,3.7551,13.3428,8.4333,,,,7.6511,12.9464,10.3576,9.2622,7.0039,5.7176,11.09,16.3914,,,,,,,,0.3228
2014/9/9,7.08,5.4944,12,10.5392,15.74,5.2949,4.8579,5.7286,4.5415,3.79,13.5155,8.4333,,,,7.7993,13.2062,10.3741,9.3824,7.3243,5.6678,11.78,16.5102,,,,,,,,0.3243
2014/9/10,7.35,5.4644,12.11,10.4297,16.1665,5.2996,4.8623,5.6745,4.7475,3.7319,13.7246,8.4333,5.8757,,,7.8467,13.2261,9.559,9.3772,7.23,5.6479,11.62,16.6093,,,,,,,,0.3248
2014/9/11,7.28,5.4644,11.86,10.2804,15.6528,5.3377,4.8231,5.6597,4.8673,3.8452,13.461,8.4333,6.4644,,,7.6867,13.0563,9.4849,9.1158,7.1044,5.5682,12.05,16.8668,,,,,,,,0.3263
2014/9/12,7.35,5.4644,11.98,10.3401,15.7013,5.3639,4.9318,5.5712,5.1739,3.9004,13.4882,8.4333,7.1106,,,7.7282,13.2161,9.5754,9.0949,7.1233,5.5981,12.03,16.8668,,,,,,,,0.3298
2014/9/15,7.55,5.4644,12.17,10.4994,15.6819,5.5115,5.2015,5.581,5.2362,3.8859,13.8882,8.4333,7.8208,,,7.8822,13.2062,9.666,9.1524,7.0479,5.7973,12.08,18.5505,,,,,,,,0.3362
2014/9/16,7.4,5.4644,12.45,10.0117,14.7805,5.2591,4.8796,5.2168,5.241,3.851,13.052,8.4333,8.6035,,,7.5444,12.8565,9.3202,8.6558,6.6019,5.618,11.63,18.9269,,,,,,,,0.3273
2014/9/17,7.92,5.4644,13.7,10.0117,14.7708,5.2139,4.8275,5.1676,5.4134,4.0632,13.0701,8.4333,9.463,,,7.663,12.7466,9.419,8.6611,6.6647,5.8869,12.19,18.9467,,,,,,,,0.3347
2014/9/18,8.05,5.4644,13.32,10.1013,14.9259,5.2211,4.8318,5.1922,5.811,4.0051,12.9974,8.4333,10.41,,,7.6689,12.7466,9.3614,8.7238,6.583,5.7226,12.05,17.9463,,,,,,,,0.3332
2014/9/19,8.04,5.4644,13.35,10.1311,15.2651,5.283,4.797,5.3251,5.8254,4.0457,13.1883,8.4333,10.4036,,,8.1015,13.1163,9.3696,8.7865,6.6396,5.7126,12.44,17.8473,,,,,,,,0.3332
2014/9/22,7.98,5.4644,12.91,9.8624,14.7417,5.0758,4.7927,5.3005,5.7248,3.9586,12.9065,8.4333,9.7574,,,8.2971,13.1962,9.1144,8.4624,6.4637,5.623,12.61,17.5799,,,,,,,,0.3278
2014/9/23,7.93,5.4644,13.08,9.9719,15.0034,5.1568,4.8709,5.4481,5.6865,4.0661,12.9702,8.4333,9.9706,,,8.3445,13.2261,9.2543,8.5827,6.4951,5.5881,12.67,17.9166,,,,,,,,0.3273
2014/9/24,8,5.4644,13.33,10.151,15.3911,5.2377,4.971,5.4776,5.8589,4.101,13.1792,8.4333,10.4078,,,8.2497,13.386,9.419,8.8126,6.6333,5.613,12.58,18.0256,,,,,,,,0.3322
2014/9/25,7.98,5.4644,13.35,10.0416,15.5171,5.252,4.8536,5.7582,5.72,4.0574,13.3246,8.4333,10.218,,,8.3682,13.2461,9.3531,8.7865,6.6961,5.5931,12.24,18.194,,,,,,,,0.3327
2014/9/26,8.05,5.4644,13.01,10.1311,15.5074,5.202,4.8231,5.7188,5.5476,4.0341,13.1974,8.4333,10.1583,,,8.6053,13.2161,9.3284,8.8806,6.6207,5.608,12.19,17.7978,,,,,,,,0.3332
2014/9/29,8.59,5.4644,13.31,10.3103,15.7691,5.2663,4.784,5.709,5.7488,4.0981,13.3519,8.4333,10.4313,,,8.6053,13.2661,9.419,8.8806,6.6396,5.613,12.37,17.9761,,,,,,,,0.3347
2014/9/30,8.5,5.4644,13.26,10.4098,15.7303,5.3234,4.8144,5.6942,5.8398,4.1184,13.4973,8.4333,11.4742,,,8.6231,13.2062,9.4437,8.8545,6.7024,5.6777,12.45,18.5802,,,,,,,,0.3342
2014/10/8,8.92,5.4644,13.3,10.37,15.6528,5.3782,5.0058,5.7926,5.8877,4.194,13.57,8.4333,12.0714,,,8.7357,13.2062,9.279,8.912,6.9599,5.7923,13.7,18.6,,,,,,,,0.3337
2014/10/9,8.83,5.4644,13.24,10.4994,15.7691,5.3425,4.9666,5.8369,5.9021,4.1562,13.6882,8.4333,11.9242,,,8.9253,13.2062,9.3614,9.1158,6.9599,5.7574,13.63,18.4317,,,,,,,,0.3288
2014/10/10,8.89,5.4644,13,10.2904,15.459,5.2163,5.1319,5.7926,5.8685,4.0487,13.4428,8.4333,11.9434,,,8.7949,13.8455,9.2461,8.9799,6.9788,5.7873,13.37,18.5307,,,,,,,,0.3283
2014/10/13,8.82,5.4644,12.74,10.1112,15.614,5.3044,5.3189,5.768,5.6434,4.1213,14.1154,8.4333,11.6662,,,8.6053,13.5858,9.1967,9.0949,6.8908,5.877,13.46,18.5109,,,,,,,,0.3258
2014/10/14,8.85,5.4644,12.93,10.151,16.4282,5.2377,5.171,5.8517,5.6194,4.1649,13.87,8.4333,11.1756,,,8.7416,13.4859,9.1638,9.1001,6.9034,5.9567,13.26,18.8476,,,,,,,,0.3288
2014/10/15,8.9,5.4644,12.85,9.7629,16.2246,5.1925,5.1014,5.7533,5.5715,4.1504,13.7882,8.4333,11.31,,,8.9075,13.1962,9.2543,8.9799,6.7715,5.9318,13.5,18.5802,,,,,,,,0.3302
2014/10/16,8.9,5.4644,12.47,9.6335,15.8079,5.0901,4.9797,5.6253,5.5907,4.1446,13.4155,8.4333,11.0477,,,8.7949,13.1862,9.0238,8.7029,6.5014,5.7325,13.36,18.1345,,,,,,,,0.3273
2014/10/17,8.87,5.4644,12.04,9.4942,15.7013,4.9758,4.9318,5.709,5.6625,4.0022,12.9065,9.2766,11.4892,,,8.5875,12.8765,8.7109,8.7813,6.3695,5.6479,12.81,17.2927,,,,,,,,0.3248
2014/10/20,9.05,5.4644,12.16,9.6733,15.9436,5.0663,5.0971,5.7336,6.223,4.0457,12.9974,10.2043,11.246,,,8.8542,12.8665,8.7768,8.8597,6.4386,5.7624,13.16,17.7285,,,,,,,,0.3263
2014/10/21,8.94,5.4644,11.89,9.5639,15.7691,5.0592,5.1406,5.6647,6.0841,4.0399,12.7793,9.6477,11.6448,,,8.7416,12.407,8.5957,8.7238,6.2501,5.6379,12.81,17.6096,,,,,,,,0.3228
2014/10/22,9.5,5.4644,11.73,9.6435,15.1973,5.0782,4.9971,5.5121,5.9979,3.9004,12.5248,9.6106,11.6448,,,8.789,12.447,8.5051,8.5252,6.1371,5.5781,12.43,17.5799,,,,,,,,0.3199
2014/10/23,9.83,5.4644,11.4,9.3051,15.2166,5.0615,4.8275,5.4973,5.8494,3.9179,12.2249,8.9865,12.1887,,,8.6527,12.1972,8.2581,8.5043,5.9863,5.4835,12.42,17.2828,,,,,,,,0.3203
2014/10/24,9.4,5.4644,11.49,9.325,15.1876,5.102,4.9231,5.6401,5.8925,3.9615,12.0885,8.9899,11.8709,,,8.5401,12.1872,8.3404,8.4781,6.0303,5.5084,12.78,17.4115,,,,,,,,0.3203
2014/10/27,10.09,5.4644,11.61,9.335,15.1779,5.1639,4.9971,5.6548,6.0027,4.037,11.9794,9.2362,11.0477,,,8.5105,12.367,8.3981,8.5931,6.1056,5.5781,13.05,17.986,,,,,,,,0.3213
2014/10/28,10.09,5.4644,11.9,9.5838,15.4686,5.2734,5.1101,6.0879,6.1128,4.1155,12.4521,9.4487,11.4955,,,8.7475,12.6268,8.5957,8.7761,6.3129,5.6827,13.3,18.3722,,,,,,,,0.3243
2014/10/29,10.09,5.4644,11.98,9.6932,15.7013,5.2972,5.2145,6.2356,6.3188,4.1271,12.652,9.9682,12.338,,,8.9786,12.7167,8.6368,8.8701,6.3255,5.6678,13.3,18.4317,,,,,,,,0.3258
2014/10/30,10.09,5.4644,12.09,9.5937,15.5171,5.2449,5.2058,6.1421,6.2853,4.0457,12.4975,10.12,12.4084,,,9.1801,12.7067,8.7109,8.7656,6.269,5.7226,13.27,18.3821,,,,,,,,0.3258
2014/10/31,10.09,5.4644,11.97,9.6534,15.3911,5.3615,5.5668,6.0732,6.1703,4.0109,12.8793,9.8029,13.0951,,,9.2572,12.5468,8.6286,8.8963,6.225,5.7375,13.5,18.5604,,,,5.9415,,,,0.3248
2014/11/3,10.09,5.4644,12.05,9.7629,15.6334,5.371,5.7277,6.0928,6.1703,4.0225,12.7975,9.5904,13.4364,,,9.3342,12.6068,8.5957,8.9172,6.382,5.6977,13.62,18.6099,,,,6.5363,,,,0.3258
2014/11/4,10.09,5.4644,12.38,9.952,15.5268,5.2758,5.519,6.3438,5.9787,3.9237,12.5248,9.6545,12.8712,,,9.0675,12.377,8.4392,8.9695,6.4009,5.5931,13.36,18.1741,,,,7.1887,,,,0.3248
2014/11/5,10.09,5.4644,12.16,9.8823,15.8466,5.2591,5.5668,6.2208,6.2901,3.9673,12.5612,9.8737,13.0802,,,9.1268,12.417,8.6615,8.8649,6.2878,5.618,13.28,17.7582,,,,7.905,,,,0.3213
2014/11/6,10.09,5.4644,12.06,9.9221,15.7982,5.4234,5.8495,6.6933,6.4913,4.008,12.752,9.7826,13.752,,,9.2928,12.6168,8.6039,8.7342,6.4134,5.6827,13.5,18.184,,,,8.6981,,,,0.3218
2014/11/7,10.09,5.4644,11.95,9.8525,16.1665,5.2711,5.6799,6.5801,6.5248,3.944,12.4157,9.8164,13.8544,,,9.2453,12.397,8.5463,8.6558,6.269,5.5433,12.94,17.6393,,,,9.5679,,,,0.3189
2014/11/10,10.09,5.4644,12.13,9.9122,16.3797,5.2568,5.6364,7.0624,6.6973,3.9556,12.543,9.6713,14.8418,,,9.3579,12.4669,8.5545,8.7499,6.2941,5.623,13.12,17.6888,,,,10.5272,,,,0.3223
2014/11/11,10.09,5.4644,11.64,9.6236,15.7982,4.9996,5.5407,6.7671,6.6973,3.7754,12.0158,9.4419,15.0359,,,8.9549,12.7866,8.2993,8.4624,6.0428,5.5632,12.62,16.6984,,,,11.5825,,,,0.3189
2014/11/12,10.09,5.4644,11.82,9.6435,15.8369,5.0687,5.7843,6.7031,6.6973,3.7958,12.1521,9.4386,15.5862,,,8.9668,13.1662,8.3898,8.5931,6.0931,5.623,12.87,17.1738,,,,12.7401,,,,0.3179
2014/11/13,10.09,5.4644,12.08,9.4146,16.118,4.9544,5.8103,6.2897,6.6973,3.7144,11.9794,9.2766,14.844,,,8.5994,13.0863,8.2005,8.6977,6.1245,5.6628,12.57,16.6489,,,,14.0128,,,,0.3164
2014/11/14,10.09,5.4644,11.75,9.3748,15.7497,4.9663,5.8016,6.3241,6.6973,3.7231,11.9613,9.3272,13.366,,,8.3801,12.8166,8.1428,8.5618,6.426,5.6479,12.69,16.5003,,,,15.4135,,,,0.3159
2014/11/17,10.09,5.4644,11.95,9.4444,15.614,4.9877,6.0104,6.6194,6.6973,3.7493,12.1794,9.6612,13.6198,,,8.6823,12.9364,8.2581,8.6454,6.3946,5.7325,13.43,16.7182,,,,16.9548,,,,0.3169
2014/11/18,10.09,5.4644,12.05,9.5141,15.6528,5.0425,6.1539,7.0525,6.6973,3.7609,12.1612,9.6443,14.844,,,8.5934,13.0663,8.3651,8.5304,6.4323,5.7325,13.84,17.0055,,,,16.9676,,,,0.3154
2014/11/19,10.09,5.4644,12.09,9.6534,15.2845,5.0496,6.0887,6.7572,6.6973,3.7958,12.1794,9.7725,15.0189,,,8.706,12.9065,8.3734,8.4468,6.426,5.7176,14.19,17.0649,,,,16.3344,,,,0.3179
2014/11/20,10.09,5.4644,11.89,9.5838,15.2263,4.9663,6.0235,6.8409,6.6973,3.7522,12.2249,9.786,14.7224,,,8.8423,12.7366,8.2828,8.4102,6.3192,5.6379,14.06,17.0847,,,,17.9653,,,,0.3174
2014/11/21,10.09,5.4644,12.04,9.6435,15.5849,5.0568,6.4931,6.7228,6.6973,3.7754,12.3067,9.8197,15.3302,,,8.9727,12.6567,8.3157,8.5147,6.3758,5.6528,14.32,17.1441,,,,18.202,,,,0.3184
2014/11/24,10.09,5.4644,12.39,9.7331,15.7788,5.0925,6.2626,6.6736,6.4674,3.8365,12.3248,9.8197,15.1746,,,8.949,12.8266,8.4063,8.5983,6.6961,5.7375,14.21,17.2828,,,,18.9758,,,,0.3218
2014/11/25,10.09,5.4644,12.82,9.8823,16.0986,5.1782,6.2626,6.8065,6.4913,3.9208,12.6157,9.8197,14.5241,,,9.3165,12.8465,8.5463,8.797,6.7652,5.862,14.22,17.7582,,,,17.4601,,,,0.3258
2014/11/26,10.09,5.4644,12.6,9.8425,16.0211,5.1496,6.3714,6.7917,6.3763,3.9237,12.5157,9.8197,14.78,,,9.5417,12.9265,8.5298,8.729,7.0667,5.8072,14.08,17.6195,,,,17.4793,,,,0.3263
2014/11/27,10.09,5.4644,12.6,9.8724,16.1471,5.183,6.3975,6.7917,6.4482,3.9004,12.5339,9.8197,14.9506,,,9.5298,13.2261,8.8262,8.9956,7.0102,5.9766,15.05,17.6591,,,,17.1467,,,,0.3278
2014/11/28,10.09,5.4644,12.47,9.942,15.8854,5.0877,6.3061,6.6588,6.3188,3.8103,12.5793,9.8197,14.7395,,,9.3461,13.0463,8.6945,8.9067,6.8029,5.9218,15.09,17.4412,,,,16.9868,,,,0.3243
2014/12/1,10.09,5.4644,12.63,9.6833,15.7594,4.9687,6.0365,6.5358,6.3093,3.9411,12.243,9.8197,14.7416,,,9.0853,13.0363,8.4969,8.9695,6.5768,5.7873,14.55,16.7876,,,,17.6455,,,,0.3218
2014/12/2,10.09,5.4644,12.82,10.0018,17.2617,5.0425,6.0974,6.6883,6.3188,3.9847,12.643,9.8197,15.3025,,,9.0794,13.1962,8.571,9.1838,6.6396,5.7574,14.81,17.2035,,,,18.413,,,,0.3248
2014/12/3,10.09,5.4644,13.52,10.1411,17.6397,5.2734,6.1844,6.8655,6.4051,4.1126,13.2701,9.8197,15.0978,,,9.1387,13.6757,8.7603,9.4503,6.7841,5.9367,14.44,17.9067,,,,17.3449,,,,0.3273
2014/12/4,10.09,5.4644,13.71,10.1709,17.756,5.3234,6.1322,7.0525,6.338,4.1155,13.1792,9.8197,14.9186,,,9.1564,13.5258,8.7439,9.4242,6.8343,5.9666,14.26,17.8572,,,,17.1403,,,,0.3322
2014/12/5,10.09,5.4644,13.07,9.8425,17.1842,5.1449,5.806,6.9935,5.9595,3.9934,12.4612,9.8197,14.2468,,,8.7653,13.1762,8.4557,8.9381,6.5139,5.7375,13.72,17.0253,,,,15.9827,,,,0.3273
2014/12/8,10.09,5.4644,13.52,9.1061,17.1938,5.4329,5.7408,6.9886,5.9164,3.9847,12.1976,9.8197,13.752,,,8.8423,13.0963,8.7109,8.9851,6.5516,5.7823,13.84,16.8866,,,,15.4454,,,,0.3278
2014/12/9,10.09,5.4644,12.81,8.8573,15.8466,5.1544,6.0061,6.3045,5.5092,3.8278,11.4977,9.8197,12.4126,,,8.2912,12.407,8.2993,8.567,6.5014,5.5781,12.8,15.4802,,,,13.9041,,,,0.3218
2014/12/10,10.09,5.4644,13.58,9.116,16.4669,5.671,6.167,6.5555,5.7488,4.069,11.9885,9.8332,12.6899,,,8.5816,13.0963,8.4886,8.8283,6.9599,5.7475,13.23,16.0348,,,,14.0192,,,,0.3278
