ÈÕÆÚ,000922.SZ,002176.SZ,002196.SZ,002249.SZ,002576.SZ,002801.SZ,002823.SZ,002892.SZ,300626.SZ,300660.SZ,600580.SH,603320.SH,603728.SH,603819.SH,603988.SH,000922.SZ,002176.SZ,002196.SZ,002249.SZ,002576.SZ,002801.SZ,002823.SZ,002892.SZ,300626.SZ,300660.SZ,600580.SH,603320.SH,603728.SH,603819.SH,603988.SH,000922.SZ,002176.SZ,002196.SZ,002249.SZ,002576.SZ,002801.SZ,002823.SZ,002892.SZ,300626.SZ,300660.SZ,600580.SH,603320.SH,603728.SH,603819.SH,603988.SH,000922.SZ,002176.SZ,002196.SZ,002249.SZ,002576.SZ,002801.SZ,002823.SZ,002892.SZ,300626.SZ,300660.SZ,600580.SH,603320.SH,603728.SH,603819.SH,603988.SH,000922.SZ,002176.SZ,002196.SZ,002249.SZ,002576.SZ,002801.SZ,002823.SZ,002892.SZ,300626.SZ,300660.SZ,600580.SH,603320.SH,603728.SH,603819.SH,603988.SH,000922.SZ,002176.SZ,002196.SZ,002249.SZ,002576.SZ,002801.SZ,002823.SZ,002892.SZ,300626.SZ,300660.SZ,600580.SH,603320.SH,603728.SH,603819.SH,603988.SH
2017/6/29,1.0914,0.1163,0.8029,0.3049,0,0.3173,2.0438,,0.947,0.4988,0.2928,-1.0829,2.2013,0.7646,-0.0481,0.7976,0.9633,1.1169,0.4482,,1.5455,6.7883,,1.7936,5.2559,0.517,10.3737,7.4235,2.0677,0.3754,3393042675,11888409802,2931205909,8945485068,2930934116,1209984000,1497819409,,719500000,1985716600,7607111567,867750000,1820000000,751200000,1396864000,-9.2257,64.1148,43.0735,30.6108,840.3833,48.6699,47.3046,,72.8481,34.4039,34.8409,75.6387,46.4251,65.8269,208.8166,2.8102,3.3948,2.176,1.8203,4.7841,6.5093,6.0604,,10.5048,11.3123,1.7266,10.5692,9.3962,4.1326,7.7221,3.1809,4.2382,4.8556,2.2911,4.9718,11.0275,5.4563,,4.1858,4.9119,0.9905,6.7856,4.9371,5.4118,21.3371
2017/6/30,0.8097,1.2776,1.1504,0,0,-0.7056,0.1431,,1.0771,0.8654,-0.438,2.4489,2.5495,1.0383,0,0.8072,1.1265,1.1887,0.3396,,2.2849,5.2642,,2.0692,6.6466,0.6575,15.5565,11.2882,2.5103,0.4612,3420516705,12039453998,2892062880,8944477934,2935946237,1201446400,1499962212,,727250000,2002900200,7573795750,889000000,1866400000,759000000,1396864000,-9.3004,64.9339,43.569,30.6108,840.3833,48.3265,47.3722,,73.6328,34.7016,34.6883,77.491,47.6086,66.5104,208.8166,2.8329,3.4381,2.201,1.8203,4.7841,6.4634,6.0691,,10.6179,11.4102,1.719,10.828,9.6358,4.1755,7.7221,3.2066,4.2923,4.9115,2.2911,4.9718,10.9497,5.4642,,4.2308,4.9544,0.9861,6.9518,5.063,5.468,21.3371
2017/7/3,0,1.9495,5.4243,0.304,0,0.4656,0.4286,,0.2063,0.9084,1.0264,0.5062,0.2572,1.6996,0.0481,0.7992,1.2928,3.7821,0.5033,,1.5972,3.4351,,1.4349,4.8774,0.6663,13.9024,9.8223,3.0689,0.4393,3420516705,12274168124,3048937682,8971664797,2935946237,1207040000,1506390621,,728750000,2021094600,7651532656,893500000,1871200000,771900000,1397536000,-9.3004,66.1998,45.9323,30.7038,840.3833,48.5515,47.5753,,73.7846,35.0168,35.0443,77.8832,47.7311,67.6408,208.9171,2.8329,3.5051,2.3204,1.8259,4.7841,6.4935,6.0951,,10.6398,11.5138,1.7367,10.8828,9.6606,4.2464,7.7258,3.2066,4.376,5.1779,2.2981,4.9718,11.0007,5.4876,,4.2396,4.9994,0.9963,6.987,5.076,5.5609,21.3474
2017/7/4,-0.6693,1.2373,2.7386,-0.7576,0,0.1463,-1.944,,0.1029,-0.7127,-0.1451,-0.4757,-0.513,-0.6218,-1.0739,1.0361,1.8573,5.1471,0.5293,,1.461,5.6883,,1.2162,5.3313,0.5032,15.026,5.865,1.6489,0.633,3397621680,12426041970,3132435560,8903697639,2935946237,1208806400,1477105645,,729500000,2006690700,7640427384,889250000,1861600000,767100000,1382528000,-9.2382,67.0189,47.1902,30.4712,840.3833,48.6225,46.6504,,73.8606,34.7673,34.9935,77.5128,47.4862,67.2202,206.6736,2.8139,3.5485,2.3839,1.812,4.7841,6.503,5.9766,,10.6508,11.4318,1.7341,10.831,9.611,4.22,7.6428,3.1852,4.4301,5.3197,2.2807,4.9718,11.0168,5.3809,,4.2439,4.9638,0.9948,6.9537,5.0499,5.5264,21.1181
2017/7/5,0.2695,2.2222,1.9386,0.6107,0,1.2664,0.677,,2.0219,1.3223,1.1628,-0.1406,3.5668,1.2906,0.4699,1.1738,2.426,4.4752,0.8716,,2.2154,4.6849,,2.4321,7.4775,0.7697,15.1198,11.0481,3.5739,0.4946,3406779690,12702176236,3193161290,8958071365,2935946237,1224115200,1487105393,,744250000,2033224200,7729269563,888000000,1928000000,777000000,1389024000,-9.2631,68.5083,48.105,30.6573,840.3833,49.2383,46.9662,,75.354,35.227,35.4004,77.4038,49.18,68.0877,207.6446,2.8215,3.6274,2.4301,1.8231,4.7841,6.5853,6.017,,10.8661,11.5829,1.7543,10.8158,9.9538,4.2745,7.6787,3.1938,4.5286,5.4228,2.2946,4.9718,11.1563,5.4173,,4.3297,5.0294,1.0064,6.944,5.2301,5.5977,21.2173
2017/7/6,0.2688,7.1739,0,2.8832,0,-1.1785,-0.6244,,1.9483,-0.1989,0.431,-2.1678,0.9959,1.8533,0.5806,3.7217,8.5039,5.3863,2.5238,,2.6021,5.1077,,3.3629,7.1405,1.277,13.8128,15.9851,5.1093,0.7214,3415937700,13613419314,3193161290,9216346564,2935946237,1209689600,1477819913,,758750000,2029181000,7762585380,868750000,1947200000,791400000,1397088000,-9.288,73.423,48.105,31.5412,840.3833,48.6581,46.6729,,76.8221,35.1569,35.553,75.7259,49.6697,69.3496,208.8501,2.8291,3.8876,2.4301,1.8756,4.7841,6.5077,5.9795,,11.0778,11.5599,1.7619,10.5813,10.053,4.3537,7.7233,3.2023,4.8534,5.4228,2.3608,4.9718,11.0249,5.3835,,4.4141,5.0194,1.0107,6.7934,5.2822,5.7014,21.3405
2017/7/7,-1.0724,3.4483,-1.1886,0.7375,0,2.7257,1.4983,,0.8237,2.3786,0.2861,3.7122,2.9992,0.417,1.2987,2.1406,6.721,3.5023,1.4097,,4.0337,7.4647,,5.3555,12.1083,0.8049,19.6765,14.3072,5.939,0.925,3379305660,14082847566,3155207709,9284313721,2935946237,1242662400,1499962212,,765000000,2077446700,7784795924,901000000,2005600000,794700000,1415232000,-9.1884,75.9548,47.5333,31.7738,840.3833,49.9844,47.3722,,77.4549,35.9932,35.6547,78.537,51.1594,69.6388,211.5625,2.7988,4.0217,2.4013,1.8895,4.7841,6.6851,6.0691,,11.1691,11.8349,1.7669,10.9742,10.3545,4.3719,7.8236,3.168,5.0208,5.3584,2.3782,4.9718,11.3254,5.4642,,4.4505,5.1388,1.0136,7.0456,5.4406,5.7252,21.6177
2017/7/10,2.0325,1.3725,-2.6464,0.2928,0,-3.1272,-4.0476,,-2.9412,-3.7587,1.8545,-0.3885,-5.4248,1.6233,-1.4878,1.7582,6.2281,5.0977,1.3162,,3.7591,8.3425,,4.1778,10.7873,1.4093,12.2904,12.6142,9.694,0.9771,3447990735,14276141552,3071709830,9311500584,2935946237,1203801600,1439249456,,742500000,1999362400,7929164465,897500000,1896800000,807600000,1394176000,-9.3751,76.9973,46.2754,31.8669,840.3833,48.4212,45.4548,,75.1768,34.6403,36.3159,78.2319,48.3841,70.7692,208.4148,2.8557,4.0769,2.3377,1.895,4.7841,6.4761,5.8234,,10.8406,11.39,1.7997,10.9315,9.7928,4.4428,7.7072,3.2324,5.0897,5.2166,2.3851,4.9718,10.9712,5.243,,4.3196,4.9457,1.0324,7.0183,5.1454,5.8181,21.296
2017/7/11,-0.664,-4.4487,-2.3064,-2.4818,0,-1.2472,-2.9777,,-2.2222,-1.4156,-1.2605,2.1448,1.2231,0.9658,-0.7069,1.5145,4.8379,2.7063,1.0174,,1.7754,5.4408,,2.2694,6.0114,0.8741,24.5137,7.9479,14.3157,0.4335,3425095710,13641032740,3000863146,9080412249,2935946237,1188787200,1396393393,,726000000,1971060000,7829217014,916750000,1920000000,815400000,1384320000,-9.3129,73.5719,45.2081,31.076,840.3833,47.8173,44.1013,,73.5062,34.15,35.8581,79.9098,48.9759,71.4527,206.9414,2.8367,3.8955,2.2838,1.848,4.7841,6.3953,5.65,,10.5997,11.2288,1.777,11.166,9.9125,4.4857,7.6527,3.2109,4.8633,5.0963,2.3259,4.9718,10.8344,5.0869,,4.2236,4.8757,1.0194,7.1688,5.2084,5.8743,21.1455
2017/7/12,-0.1337,4.251,1.6863,-0.8982,0,0.9163,-0.5115,,4.0634,-0.0128,-0.7092,0.7908,2.5,-3.2009,-0.8252,1.4768,4.2338,3.4825,0.888,,2.0042,6.0152,,2.3832,6.6292,0.8196,15.2354,10.7518,7.9779,0.4894,3420516705,14220914699,3051467920,8998851660,2935946237,1199680000,1389250715,,755500000,1970807300,7773690652,924000000,1968000000,789300000,1372896000,-9.3004,76.6995,45.9704,30.7969,840.3833,48.2554,43.8757,,76.493,34.1456,35.6038,80.5418,50.2003,69.1656,205.2337,2.8329,4.0611,2.3223,1.8314,4.7841,6.4539,5.6211,,11.0304,11.2274,1.7644,11.2543,10.1603,4.3422,7.5896,3.2066,5.07,5.1822,2.3051,4.9718,10.9336,5.0608,,4.3952,4.875,1.0122,7.2255,5.3386,5.6863,20.971
2017/7/13,0.9371,-1.3592,-0.9121,1.6616,0,-1.5951,-2.6221,,-1.1582,-1.295,0.7143,-1.1364,-2.4797,0.114,0.31,1.0518,5.0559,2.8504,0.9622,,1.3655,3.7012,,1.9188,3.7393,0.7281,17.8645,7.8295,5.4378,0.3853,3452569740,14027620713,3023635294,9148379406,2935946237,1180544000,1352823062,,746750000,1945284600,7829217014,913500000,1919200000,790200000,1377152000,-9.3876,75.6569,45.5511,31.3086,840.3833,47.4857,42.7252,,75.6071,33.7034,35.8581,79.6266,48.9555,69.2444,205.8699,2.8595,4.0059,2.3011,1.8618,4.7841,6.3509,5.4737,,10.9026,11.082,1.777,11.1264,9.9084,4.3471,7.6131,3.2367,5.0011,5.1349,2.3434,4.9718,10.7592,4.9281,,4.3443,4.8119,1.0194,7.1434,5.2062,5.6928,21.036
2017/7/14,1.061,0.9843,1.9247,-0.8915,0,-0.0499,0.4752,,-0.1004,0.1429,2.5532,-6.2945,-1.0421,-0.6834,-0.5693,1.1766,3.496,1.9514,0.8903,,1.4865,2.2603,,1.7973,3.6491,1.5442,26.0447,5.3364,4.0403,0.6152,3489201780,14165687846,3081830785,9066818817,2935946237,1179955200,1359251471,,746000000,1948064300,8029111916,856000000,1899200000,784800000,1369312000,-9.4872,76.4016,46.4278,31.0295,840.3833,47.462,42.9283,,75.5312,33.7515,36.7737,74.6145,48.4453,68.7712,204.6979,2.8898,4.0453,2.3454,1.8452,4.7841,6.3478,5.4997,,10.8917,11.0978,1.8224,10.4261,9.8051,4.3174,7.5697,3.271,5.0503,5.2338,2.3225,4.9718,10.7539,4.9516,,4.3399,4.8188,1.0454,6.6937,5.1519,5.6539,20.9162
2017/7/17,-4.9869,-6.7251,-9.3596,-5.8471,0,-9.4561,-9.4062,,-9.0818,-10.0013,-3.8728,-0.4089,-9.9832,-10.0153,-4.0896,2.345,3.5694,4.3654,1.3708,,4.2306,6.1366,,4.3065,11.042,1.5437,14.5486,11.8866,6.022,0.6884,3315199591,13213024628,2793383569,8536674988,2935946237,1068377600,1231397549,,678250000,1753232600,7718164290,852500000,1709600000,706200000,1313312000,-9.014,71.2635,42.0824,29.2152,840.3833,42.974,38.8904,,68.6716,30.3759,35.3495,74.3094,43.6089,61.8836,196.3265,2.7457,3.7733,2.1259,1.7373,4.7841,5.7475,4.9824,,9.9025,9.9879,1.7518,10.3834,8.8263,3.885,7.2602,3.1079,4.7107,4.7439,2.1867,4.9718,9.737,4.4858,,3.9458,4.3368,1.0049,6.6664,4.6376,5.0876,20.0608
2017/7/18,-0.5525,1.9854,0.7246,1.7516,0,-0.3031,2.3782,,0.2949,0.8216,5.8993,3.871,2.4801,-1.9116,0.2729,1.8645,2.2207,2.1777,0.6459,,2.7368,4.0614,,1.6715,5.2853,1.7002,12.1174,7.4754,5.7848,0.3295,3296883571,13475352181,2813625479,8686202735,2935946237,1065139200,1260682526,,680250000,1767636500,8173480457,885500000,1752000000,692700000,1316896000,-8.9642,72.6783,42.3873,29.7269,840.3833,42.8437,39.8152,,68.8741,30.6255,37.4349,77.1859,44.6905,60.7006,196.8622,2.7305,3.8482,2.1413,1.7678,4.7841,5.7301,5.1009,,9.9317,10.0699,1.8551,10.7854,9.0452,3.8107,7.28,3.0907,4.8042,4.7783,2.225,4.9718,9.7075,4.5925,,3.9574,4.3725,1.0642,6.9244,4.7526,4.9904,20.1156
2017/7/19,2.0833,3.9959,-0.1799,1.4085,0,-0.4699,0.17,,-0.441,0.4003,1.087,-0.5929,0,0.0433,0.034,1.2735,3.1627,2.028,0.5513,,1.8371,3.5667,,1.4773,4.3636,1.7246,8.0964,5.3832,3.176,0.2978,3365568646,14013814000,2808565001,8808543618,2935946237,1060134400,1262825329,,677250000,1774712100,8262322636,880250000,1752000000,693000000,1317344000,-9.151,75.5825,42.3111,30.1456,840.3833,42.6424,39.8829,,68.5703,30.7481,37.8418,76.7283,44.6905,60.7269,196.9292,2.7874,4.0019,2.1374,1.7927,4.7841,5.7032,5.1096,,9.8879,10.1102,1.8753,10.7214,9.0452,3.8124,7.2825,3.1551,4.9962,4.7697,2.2563,4.9718,9.6618,4.6003,,3.94,4.39,1.0758,6.8834,4.7526,4.9925,20.1224
2017/7/20,1.9048,6.601,2.4324,0,0,0.7776,-1.5837,,-0.4061,-0.6265,-0.8065,2.5277,0.137,-0.5195,3.6898,1.1164,7.1482,2.3645,0.6096,,1.8971,3.9534,,1.6225,4.9621,1.3227,14.4583,8.2532,2.795,1.2389,3429674715,14938863791,2876881447,8808543618,2935946237,1068377600,1242825833,,674500000,1763593300,8195691002,902500000,1754400000,689400000,1365952000,-9.3253,80.5717,43.3403,30.1456,840.3833,42.974,39.2513,,68.2919,30.5555,37.5366,78.6677,44.7517,60.4114,204.1956,2.8405,4.2661,2.1894,1.7927,4.7841,5.7475,5.0287,,9.8478,10.0469,1.8602,10.9924,9.0576,3.7926,7.5512,3.2152,5.326,4.8857,2.2563,4.9718,9.737,4.5274,,3.924,4.3625,1.0671,7.0574,4.7591,4.9666,20.8649
2017/7/21,0.9346,2.6802,-1.4072,-0.7716,0,-0.4133,-0.5172,,0.0741,-0.8454,0.1355,-0.3601,1.3224,2.9591,2.673,1.2791,6.1163,2.7381,0.4606,,1.3982,3.1224,,1.7738,3.3345,0.7972,9.8822,5.4257,8.3073,1.7263,3461727750,15339258476,2836397628,8740576461,2935946237,1063961600,1236397423,,675000000,1748684000,8206796274,899250000,1777600000,709800000,1402464000,-9.4125,82.7312,42.7304,29.913,840.3833,42.7964,39.0483,,68.3425,30.2971,37.5875,78.3844,45.3435,62.1991,209.6538,2.867,4.3805,2.1586,1.7788,4.7841,5.7238,5.0026,,9.8551,9.962,1.8627,10.9528,9.1773,3.9048,7.753,3.2453,5.4687,4.8169,2.2389,4.9718,9.6967,4.504,,3.9269,4.3256,1.0685,7.0319,4.8221,5.1136,21.4226
2017/7/24,-0.7937,-3.3303,-1.6949,0.6221,0,0.8578,-1.3865,,0,1.9075,4.1949,8.3403,0.9451,0.2536,-1.1659,0.8379,4.2632,1.7648,0.5581,,1.6831,4.3403,,1.1297,4.2705,1.7313,26.6953,5.6862,3.3724,0.682,3434253720,14828410084,2788323091,8794950187,2935946237,1073088000,1219254998,,675000000,1782040400,8551059717,974250000,1794400000,711600000,1386112000,-9.3378,79.9759,42.0061,30.0991,840.3833,43.1635,38.5069,,68.3425,30.8751,39.1642,84.9219,45.772,62.3568,207.2093,2.8443,4.2346,2.122,1.7899,4.7841,5.7729,4.9333,,9.8551,10.152,1.9408,11.8663,9.2641,3.9147,7.6626,3.2195,5.2866,4.7353,2.2528,4.9718,9.7799,4.4416,,3.9269,4.4081,1.1134,7.6184,4.8677,5.1265,21.1729
2017/7/25,1.3333,1.5829,-1.9056,-0.7728,0,0.192,2.6948,,0.2222,-0.9926,-1.2987,0.154,-1.07,0.5059,0.1131,1.4034,3.2365,2.1288,0.5278,,1.5431,4.5008,,0.7484,2.6661,1.0512,20.4579,4.18,3.2559,0.6522,3480043770,15063124210,2735188078,8726983029,2935946237,1075148800,1252111313,,676500000,1764351400,8440006994,975750000,1775200000,715200000,1387680000,-9.4623,81.2419,41.2057,29.8665,840.3833,43.2464,39.5445,,68.4944,30.5686,38.6556,85.0527,45.2823,62.6723,207.4437,2.8822,4.3016,2.0816,1.7761,4.7841,5.784,5.0662,,9.877,10.0512,1.9156,11.8846,9.165,3.9345,7.6713,3.2624,5.3703,4.6451,2.2354,4.9718,9.7987,4.5613,,3.9356,4.3643,1.0989,7.6302,4.8156,5.1525,21.1968
2017/7/26,-0.2632,-1.0999,4.0703,2.1807,0,-0.9858,-0.7986,,-1.3304,-0.2005,0.6579,0.0256,-1.5773,2.1393,-1.5496,0.8761,3.2482,2.8921,1.091,,1.2635,2.7388,,0.7355,2.7364,0.8071,14.659,4.4965,7.0552,0.3592,3470885760,14897443651,2846518583,8917291071,2935946237,1064550400,1242111565,,667500000,1760813600,8495533355,976000000,1747200000,730500000,1366176000,-9.4374,80.3483,42.8829,30.5178,840.3833,42.82,39.2287,,67.5832,30.5073,38.9099,85.0745,44.5681,64.013,204.2291,2.8746,4.2543,2.1663,1.8148,4.7841,5.7269,5.0258,,9.7456,10.0311,1.9282,11.8876,9.0204,4.0187,7.5524,3.2539,5.3112,4.8341,2.2842,4.9718,9.7021,4.5248,,3.8832,4.3556,1.1061,7.6321,4.7396,5.2627,20.8683
2017/7/27,0.2639,-1.4829,0.2667,1.5244,0,3.5398,2.3577,,3.7453,3.0712,0.5229,1.4088,3.022,1.232,1.0166,1.592,3.0758,2.2549,1.204,,3.3265,4.4525,,1.6961,6.8902,0.9079,21.951,7.3281,7.3788,0.4587,3480043770,14676536238,2854109299,9053225386,2935946237,1102233600,1271396542,,692500000,1814891400,8539954445,989750000,1800000000,739500000,1380064000,-9.4623,79.1568,42.9972,30.983,840.3833,44.3358,40.1536,,70.1144,31.4442,39.1133,86.273,45.9149,64.8017,206.3052,2.8822,4.1912,2.1721,1.8425,4.7841,5.9297,5.1443,,10.1106,10.3391,1.9383,12.0551,9.293,4.0682,7.6292,3.2624,5.2325,4.847,2.319,4.9718,10.0455,4.6315,,4.0287,4.4893,1.1119,7.7396,4.8828,5.3275,21.0805
2017/7/28,-0.2632,2.54,0.1773,1.0511,0,-0.828,-0.9551,,-2.8881,-1.7683,-1.5605,2.4501,-1.6444,-1.8661,0.3084,0.6561,4.4683,1.7093,1.5065,,1.9246,2.5067,,1.0841,4.5537,0.6409,25.5212,4.643,3.7093,0.346,3470885760,15049317497,2859169776,9148379406,2935946237,1093107200,1259253990,,672500000,1782798500,8406691177,1014000000,1770400000,725700000,1384320000,-9.4374,81.1674,43.0735,31.3086,840.3833,43.9687,39.7701,,68.0894,30.8882,38.503,88.3868,45.1598,63.5924,206.9414,2.8746,4.2977,2.176,1.8618,4.7841,5.8806,5.0951,,9.8186,10.1563,1.9081,12.3505,9.1402,3.9923,7.6527,3.2539,5.3654,4.8556,2.3434,4.9718,9.9624,4.5873,,3.9123,4.41,1.0946,7.9293,4.8025,5.2281,21.1455
2017/7/31,-0.9235,4.8624,1.1504,-0.7429,0,-0.3501,-0.7941,,0.8922,0.241,-0.7926,5.0049,-0.0904,-0.3721,-0.7767,0.9539,6.7232,1.6556,1.197,,2.0748,1.9653,,0.8797,2.9494,0.8631,30.3237,3.8684,3.3433,0.5429,3438832725,15781073302,2892062880,9080412249,2935946237,1089280000,1249254242,,678500000,1787094400,8340059542,1064750000,1768800000,723000000,1373568000,-9.3502,85.1141,43.569,31.076,840.3833,43.8148,39.4543,,68.6969,30.9626,38.1978,92.8105,45.119,63.3558,205.3341,2.8481,4.5066,2.201,1.848,4.7841,5.86,5.0547,,9.9062,10.1808,1.8929,12.9686,9.1319,3.9774,7.5933,3.2238,5.6263,4.9115,2.3259,4.9718,9.9275,4.5509,,3.9472,4.4206,1.0859,8.3261,4.7982,5.2086,20.9813
2017/8/1,-2.1305,-0.4374,-0.4374,0.2994,0,-0.1622,-1.0863,,0.3316,0.1838,-0.7989,-0.1174,-1.3569,-0.9959,-1.0274,1.4781,6.5238,1.2047,1.0182,,1.596,3.1903,,0.7096,2.6254,0.5699,20.0921,5.5408,2.89,0.4964,3365568646,15712039735,2879411686,9107599112,2935946237,1087513600,1235683156,,680750000,1790379500,8273427908,1063500000,1744800000,715800000,1359456000,-9.151,84.7417,43.3784,31.169,840.3833,43.7437,39.0257,,68.9247,31.0195,37.8926,92.7015,44.5068,62.7248,203.2245,2.7874,4.4869,2.1914,1.8535,4.7841,5.8505,4.9998,,9.939,10.1995,1.8778,12.9534,9.008,3.9378,7.5153,3.1551,5.6016,4.89,2.3329,4.9718,9.9114,4.5014,,3.9603,4.4287,1.0772,8.3163,4.7331,5.1568,20.7657
2017/8/2,-0.4082,5.536,-2.4605,-1.791,0,-1.5972,-2.0231,,-2.6441,-1.9195,-1.2081,-9.9906,-1.238,-2.2213,0.379,1.0006,8.8308,2.1235,0.8165,,1.7113,2.9986,,1.016,3.4246,0.7577,39.3195,3.4185,5.256,0.4049,3351831631,16581862673,2808565001,8944477934,2935946237,1070144000,1210683785,,662750000,1756012300,8173480457,957250000,1723200000,699900000,1364608000,-9.1137,89.4331,42.3111,30.6108,840.3833,43.045,38.2362,,67.1022,30.4241,37.4349,83.4401,43.9559,61.3315,203.9947,2.776,4.7353,2.1374,1.8203,4.7841,5.757,4.8986,,9.6762,10.0037,1.8551,11.6593,8.8965,3.8503,7.5437,3.1423,5.9118,4.7697,2.2911,4.9718,9.7531,4.4104,,3.8556,4.3437,1.0642,7.4855,4.6745,5.0422,20.8444
2017/8/3,-0.2732,1.0824,-0.3604,-0.9119,0,0.8803,0.885,,0.7544,0.1583,1.087,-10.0026,0.4643,-0.6858,0.5089,0.6211,6.617,1.5332,0.7348,,1.806,2.4717,,0.6291,3.3705,0.5663,1.6568,3.0485,2.9077,0.4268,3342673621,16761349946,2798444046,8862917345,2935946237,1079564800,1221397801,,667750000,1758792000,8262322636,861500000,1731200000,695100000,1371552000,-9.0888,90.4011,42.1586,30.3317,840.3833,43.424,38.5745,,67.6085,30.4723,37.8418,75.0939,44.1599,60.9109,205.0328,2.7684,4.7866,2.1297,1.8037,4.7841,5.8077,4.942,,9.7492,10.0195,1.8753,10.493,8.9378,3.8239,7.5821,3.1337,5.9757,4.7525,2.2702,4.9718,9.8389,4.4494,,3.8847,4.3506,1.0758,6.7367,4.6962,5.0077,20.9505
2017/8/4,1.7808,-5.0247,-2.8933,-0.9202,0,-0.7363,-0.6433,,-2.6207,-0.4454,-0.4032,-10.0116,-2.2643,-0.3453,0.9799,1.055,4.845,2.571,0.6375,,2.4623,2.021,,1.2972,2.9518,0.5926,38.9335,4.1653,3.5677,0.7732,3402200685,15919140435,2717476407,8781356755,2935946237,1071616000,1213540856,,650250000,1750958300,8229006819,775250000,1692000000,692700000,1384992000,-9.2506,85.8587,40.9388,30.0525,840.3833,43.1043,38.3264,,65.8366,30.3365,37.6892,67.5758,43.16,60.7006,207.0419,2.8177,4.546,2.0681,1.7871,4.7841,5.765,4.9102,,9.4937,9.9749,1.8677,9.4425,8.7354,3.8107,7.6564,3.1895,5.6755,4.615,2.2493,4.9718,9.7665,4.4208,,3.7829,4.3312,1.0714,6.0623,4.5899,4.9904,21.1558
2017/8/7,-0.4038,6.5048,1.5829,0.3096,0,0.7692,0.1766,,0.4229,0.3175,0.2699,1.6446,0.2364,0.9095,-0.6955,0.7374,5.2174,1.6741,0.4375,,2.0905,1.6312,,0.44,2.5266,0.3694,21.0911,2.2427,2.9211,0.4406,3388463670,16954643932,2760490465,8808543618,2935946237,1079859200,1215683659,,653000000,1756517700,8251217363,788000000,1696000000,699000000,1375360000,-9.2133,91.4436,41.5868,30.1456,840.3833,43.4358,38.3941,,66.1151,30.4329,37.7909,68.6872,43.262,61.2527,205.602,2.8064,4.8418,2.1009,1.7927,4.7841,5.8093,4.9188,,9.5339,10.0066,1.8728,9.5978,8.7561,3.8454,7.6032,3.1766,6.0447,4.688,2.2563,4.9718,9.8416,4.4286,,3.7989,4.345,1.0743,6.162,4.6007,5.0357,21.0086
2017/8/8,0.6757,-3.013,-0.4583,0.7716,0,-0.7361,-0.2938,,-0.7657,0.3453,-0.1346,2.9822,-1.2264,-0.8584,0.798,1.3388,4.8452,0.9943,0.5687,,2.048,1.8956,,0.9433,2.9899,0.4572,16.2862,3.4987,2.987,0.3634,3411358695,16443795540,2747839272,8876510776,2935946237,1071910400,1212112321,,648000000,1762582500,8240112091,811500000,1675200000,693000000,1386336000,-9.2755,88.6884,41.3963,30.3782,840.3833,43.1161,38.2813,,65.6088,30.5379,37.74,70.7356,42.7315,60.7269,207.2428,2.8253,4.6959,2.0912,1.8065,4.7841,5.7665,4.9044,,9.4609,10.0411,1.8703,9.884,8.6487,3.8124,7.6639,3.1981,5.8625,4.6666,2.2737,4.9718,9.7692,4.4156,,3.7698,4.36,1.0729,6.3458,4.5443,4.9925,21.1763
2017/8/9,-0.1342,0.084,2.3941,-0.7657,0,0.0275,-0.2357,,-0.3086,0.4588,-0.9434,2.0641,-0.5253,-1.4719,-0.6948,0.8172,2.5221,1.651,0.6124,,1.8393,1.4995,,0.5229,2.5133,0.5288,19.6597,2.6239,2.6076,0.3987,3406779690,16457602254,2813625479,8808543618,2935946237,1072204800,1209255250,,646000000,1770668900,8162375185,828250000,1666400000,682800000,1376704000,-9.2631,88.7629,42.3873,30.1456,840.3833,43.1279,38.191,,65.4063,30.678,37.384,72.1956,42.507,59.8331,205.8029,2.8215,4.6998,2.1413,1.7927,4.7841,5.7681,4.8928,,9.4317,10.0872,1.8526,10.0881,8.6032,3.7563,7.6106,3.1938,5.8675,4.7783,2.2563,4.9718,9.7719,4.4051,,3.7582,4.38,1.0628,6.4767,4.5204,4.919,21.0292
2017/8/10,-0.8065,-1.7617,0.8094,-0.7716,0,-1.5925,-1.6539,,-0.4644,0.5423,-2.449,1.3885,-0.9602,-2.768,-1.0088,0.8081,3.3038,2.8124,0.6511,,3.0888,2.6981,,1.2344,4.497,0.904,11.2992,3.3516,3.44,0.5795,3379305660,16167661274,2836397628,8740576461,2935946237,1055129600,1189255754,,643000000,1780271500,7962480282,839750000,1650400000,663900000,1362816000,-9.1884,87.1991,42.7304,29.913,840.3833,42.4411,37.5594,,65.1026,30.8444,36.4685,73.198,42.0989,58.1769,203.7268,2.7988,4.617,2.1586,1.7788,4.7841,5.6763,4.8119,,9.3879,10.1419,1.8072,10.2281,8.5206,3.6523,7.5338,3.168,5.7641,4.8169,2.2389,4.9718,9.6162,4.3323,,3.7407,4.4037,1.0367,6.5667,4.477,4.7829,20.817
