ÈÕÆÚ,000889.SZ,002467.SZ,300578.SZ,600050.SH,000889.SZ,002467.SZ,300578.SZ,600050.SH,000889.SZ,002467.SZ,300578.SZ,600050.SH,000889.SZ,002467.SZ,300578.SZ,600050.SH,000889.SZ,002467.SZ,300578.SZ,600050.SH,000889.SZ,002467.SZ,300578.SZ,600050.SH
2017/4/21,0,-0.4405,-1.5064,0,,0.5257,3.1401,,7441606168,5940479237,765000000,1.58339E+11,47.2404,-19.0272,97.1946,1027.6779,4.2328,4.0192,23.4142,2.043,5.726,8.6126,12.1342,0.5775
2017/4/24,0,-4.4248,-4.4235,0,,1.0681,3.7226,,7441606168,5677626174,731160000,1.58339E+11,47.2404,-18.1853,92.8951,1027.6779,4.2328,3.8414,22.3784,2.043,5.726,8.2315,11.5974,0.5775
2017/4/25,0,0.1157,0.9355,0,,0.5916,3.4828,,7441606168,5684197500,738000000,1.58339E+11,47.2404,-18.2064,93.7642,1027.6779,4.2328,3.8458,22.5878,2.043,5.726,8.2411,11.7059,0.5775
2017/4/26,0,-0.8092,3.6585,0,,0.5361,4.5372,,7441606168,5638198214,765000000,1.58339E+11,47.2404,-18.059,97.1946,1027.6779,4.2328,3.8147,23.4142,2.043,5.726,8.1744,12.1342,0.5775
2017/4/27,0,-0.4662,4.2353,0,,1.7016,6.8026,,7441606168,5611912908,797400000,1.58339E+11,47.2404,-17.9748,101.3111,1027.6779,4.2328,3.7969,24.4058,2.043,5.726,8.1363,12.6481,0.5775
2017/4/28,0,-0.1171,-0.6546,0,,0.8129,4.1083,,7441606168,5605341581,792180000,1.58339E+11,47.2404,-17.9538,100.6478,1027.6779,4.2328,3.7925,24.2461,2.043,5.726,8.1267,12.5653,0.5775
2017/5/2,0,0.1172,0,0,,0.5715,3.0078,,7441606168,5611912908,792180000,1.58339E+11,47.2404,-17.9748,100.6478,1027.6779,4.2328,3.7969,24.2461,2.043,5.726,8.1363,12.5653,0.5775
2017/5/3,0,-0.4684,0.3636,0,,0.6941,4.0264,,7441606168,5585627602,795060000,1.58339E+11,47.2404,-17.8906,101.0137,1027.6779,4.2328,3.7791,24.3342,2.043,5.726,8.0981,12.611,0.5775
2017/5/4,0,0.4706,-1.5169,0,,0.8788,4.1913,,7441606168,5611912908,783000000,1.58339E+11,47.2404,-17.9748,99.4815,1027.6779,4.2328,3.7969,23.9651,2.043,5.726,8.1363,12.4197,0.5775
2017/5/5,0,-1.8735,1.7241,0,,0.7537,7.733,,7441606168,5506771682,796500000,1.58339E+11,47.2404,-17.6381,101.1967,1027.6779,4.2328,3.7258,24.3783,2.043,5.726,7.9838,12.6338,0.5775
2017/5/8,0,1.432,-4.8588,0,,1.315,4.5106,,7441606168,5585627602,757800000,1.58339E+11,47.2404,-17.8906,96.2798,1027.6779,4.2328,3.7791,23.1938,2.043,5.726,8.0981,12.02,0.5775
2017/5/9,0,1.8824,3.0404,0,,1.3298,3.2966,,7441606168,5690768827,780840000,1.58339E+11,47.2404,-18.2274,99.2071,1027.6779,4.2328,3.8503,23.899,2.043,5.726,8.2506,12.3854,0.5775
2017/5/10,0,-2.8868,-0.7607,0,,1.0579,6.3195,,7441606168,5526485662,774900000,1.58339E+11,47.2404,-17.7012,98.4524,1027.6779,4.2328,3.7391,23.7172,2.043,5.726,8.0124,12.2912,0.5775
2017/5/11,0,-2.497,2.3461,0,,1.0524,4.7899,,7441606168,5388487804,793080000,1.58339E+11,47.2404,-17.2592,100.7622,1027.6779,4.2328,3.6458,24.2736,2.043,5.726,7.8123,12.5796,0.5775
2017/5/12,0,-1.9512,0.9079,0,,0.7295,4.9671,,7441606168,5283346578,800280000,1.58339E+11,47.2404,-16.9224,101.677,1027.6779,4.2328,3.5746,24.494,2.043,5.726,7.6599,12.6938,0.5775
2017/5/15,0,0,-1.2596,0,,0.4622,3.3243,,7441606168,5283346578,790200000,1.58339E+11,47.2404,-16.9224,100.3963,1027.6779,4.2328,3.5746,24.1855,2.043,5.726,7.6599,12.5339,0.5775
2017/5/16,0,2.6119,3.4852,0,,0.9803,5.6933,,7441606168,5421344437,817740000,1.58339E+11,47.2404,-17.3644,103.8953,1027.6779,4.2328,3.668,25.0284,2.043,5.726,7.86,12.9707,0.5775
2017/5/17,0,0.3636,1.5849,0,,0.9485,6.5861,,7441606168,5441058417,830700000,1.58339E+11,47.2404,-17.4276,105.5419,1027.6779,4.2328,3.6813,25.425,2.043,5.726,7.8885,13.1763,0.5775
2017/5/18,0,-0.6039,2.0368,0,,0.6002,5.6004,,7441606168,5408201784,847620000,1.58339E+11,47.2404,-17.3223,107.6916,1027.6779,4.2328,3.6591,25.9429,2.043,5.726,7.8409,13.4447,0.5775
2017/5/19,0,0.486,-2.1448,0,,0.5743,3.7199,,7441606168,5434487090,829440000,1.58339E+11,47.2404,-17.4065,105.3818,1027.6779,4.2328,3.6769,25.3865,2.043,5.726,7.879,13.1563,0.5775
2017/5/22,0,-2.5393,-8.4635,0,,0.7723,5.163,,7441606168,5296489232,759240000,1.58339E+11,47.2404,-16.9645,96.4628,1027.6779,4.2328,3.5835,23.2379,2.043,5.726,7.6789,12.0428,0.5775
2017/5/23,0,-5.2109,-10.0047,0,,1.1365,6.655,,7441606168,5020493515,683280000,1.58339E+11,47.2404,-16.0805,86.8119,1027.6779,4.2328,3.3968,20.913,2.043,5.726,7.2788,10.838,0.5775
2017/5/24,0,-0.2618,2.0811,0,,1.0584,3.6993,,7441606168,5007350862,697500000,1.58339E+11,47.2404,-16.0384,88.6186,1027.6779,4.2328,3.3879,21.3482,2.043,5.726,7.2598,11.0635,0.5775
2017/5/25,0,0.3937,-2.4516,0,,1.1756,5.3466,,7441606168,5027064841,680400000,1.58339E+11,47.2404,-16.1016,86.446,1027.6779,4.2328,3.4012,20.8248,2.043,5.726,7.2883,10.7923,0.5775
2017/5/26,0,-1.1765,0.0265,0,,0.8498,3.4677,,7441606168,4967922902,680580000,1.58339E+11,47.2404,-15.9121,86.4689,1027.6779,4.2328,3.3612,20.8303,2.043,5.726,7.2026,10.7951,0.5775
2017/5/31,0,-0.5291,-0.5819,0,,0.8709,4.3044,,7441606168,4941637596,676620000,1.58339E+11,47.2404,-15.8279,85.9657,1027.6779,4.2328,3.3434,20.7091,2.043,5.726,7.1645,10.7323,0.5775
2017/6/1,0,-4.6543,-10.0027,0,,1.2121,4.6856,,7441606168,4711641165,608940000,1.58339E+11,47.2404,-15.0913,77.3669,1027.6779,4.2328,3.1878,18.6377,2.043,5.726,6.831,9.6588,0.5775
2017/6/2,0,3.7657,3.8723,0,,1.4595,4.5791,,7441606168,4889066983,632520000,1.58339E+11,47.2404,-15.6596,80.3628,1027.6779,4.2328,3.3079,19.3594,2.043,5.726,7.0883,10.0328,0.5775
2017/6/5,0,0.2688,2.2766,0,,0.7943,3.8616,,7441606168,4902209636,646920000,1.58339E+11,47.2404,-15.7017,82.1923,1027.6779,4.2328,3.3168,19.8001,2.043,5.726,7.1073,10.2612,0.5775
2017/6/6,0,1.2064,0.4452,0,,0.6754,2.8272,,7441606168,4961351575,649800000,1.58339E+11,47.2404,-15.8911,82.5582,1027.6779,4.2328,3.3568,19.8883,2.043,5.726,7.1931,10.3069,0.5775
2017/6/7,0,2.2517,4.1828,0,,1.5467,3.8909,,7441606168,5073064127,676980000,1.58339E+11,47.2404,-16.2489,86.0115,1027.6779,4.2328,3.4324,20.7202,2.043,5.726,7.355,10.738,0.5775
2017/6/8,0,-1.0363,-0.5052,0,,1.0585,3.8866,,7441606168,5020493515,673560000,1.58339E+11,47.2404,-16.0805,85.577,1027.6779,4.2328,3.3968,20.6155,2.043,5.726,7.2788,10.6838,0.5775
2017/6/9,0,9.9476,0.3741,0,,2.5527,2.6199,,7441606168,5519914336,676080000,1.58339E+11,47.2404,-17.6802,85.8971,1027.6779,4.2328,3.7347,20.6926,2.043,5.726,8.0029,10.7237,0.5775
2017/6/12,0,-4.1667,-7.0554,0,,3.4301,4.0528,,7441606168,5289917905,628380000,1.58339E+11,47.2404,-16.9435,79.8368,1027.6779,4.2328,3.5791,19.2327,2.043,5.726,7.6694,9.9671,0.5775
2017/6/13,0,0.7453,4.6119,0,,2.3179,3.4517,,7441606168,5329345864,657360000,1.58339E+11,47.2404,-17.0698,83.5187,1027.6779,4.2328,3.6057,20.1197,2.043,5.726,7.7266,10.4268,0.5775
2017/6/14,0,-0.2466,1.8346,0,,2.5832,3.6261,,7441606168,5316203211,669420000,1.58339E+11,47.2404,-17.0277,85.051,1027.6779,4.2328,3.5969,20.4888,2.043,5.726,7.7075,10.6181,0.5775
2017/6/15,0,1.3597,5.3778,0,,2.9691,8.8487,,7441606168,5388487804,705420000,1.58339E+11,47.2404,-17.2592,89.6248,1027.6779,4.2328,3.6458,21.5906,2.043,5.726,7.8123,11.1891,0.5775
2017/6/16,0,1.7073,-3.011,0,,2.7764,5.521,,7441606168,5480486376,684180000,1.58339E+11,47.2404,-17.5539,86.9263,1027.6779,4.2328,3.708,20.9405,2.043,5.726,7.9457,10.8522,0.5775
2017/6/19,0,-1.199,0.7366,0,,1.6957,2.6406,,7441606168,5414773110,689220000,1.58339E+11,47.2404,-17.3434,87.5666,1027.6779,4.2328,3.6635,21.0948,2.043,5.726,7.8504,10.9322,0.5775
2017/6/20,0,-0.3641,-1.7498,0,,1.4997,3.0293,,7441606168,5395059130,677160000,1.58339E+11,47.2404,-17.2802,86.0343,1027.6779,4.2328,3.6502,20.7257,2.043,5.726,7.8219,10.7409,0.5775
2017/6/21,0,-0.4872,0.8772,0,,1.0382,2.9428,,7441606168,5368773824,683100000,1.58339E+11,47.2404,-17.1961,86.789,1027.6779,4.2328,3.6324,20.9075,2.043,5.726,7.7837,10.8351,0.5775
2017/6/22,0,-3.7944,-5.6126,0,,1.9171,4.0223,,7441606168,5165062700,644760000,1.58339E+11,47.2404,-16.5436,81.9179,1027.6779,4.2328,3.4946,19.734,2.043,5.726,7.4884,10.227,0.5775
2017/6/23,0,-0.1272,2.708,0,,1.0811,3.9599,,7441606168,5158491373,662220000,1.58339E+11,47.2404,-16.5225,84.1362,1027.6779,4.2328,3.4902,20.2684,2.043,5.726,7.4789,10.5039,0.5775
2017/6/26,0,1.2739,0.6252,0,,0.748,3.1756,,7441606168,5224204639,666360000,1.58339E+11,47.2404,-16.733,84.6622,1027.6779,4.2328,3.5346,20.3951,2.043,5.726,7.5742,10.5696,0.5775
2017/6/27,0,0.7547,-1.0377,0,,1.0653,3.0089,,7441606168,5263632599,652320000,1.58339E+11,47.2404,-16.8593,82.8784,1027.6779,4.2328,3.5613,19.9654,2.043,5.726,7.6313,10.3469,0.5775
2017/6/28,0,-0.7491,-2.6214,0,,0.723,4.2406,,7441606168,5224204639,635220000,1.58339E+11,47.2404,-16.733,80.7058,1027.6779,4.2328,3.5346,19.442,2.043,5.726,7.5742,10.0756,0.5775
2017/6/29,0,0.3774,0.5384,0,,0.8098,2.27,,7441606168,5243918619,638640000,1.58339E+11,47.2404,-16.7961,81.1403,1027.6779,4.2328,3.548,19.5467,2.043,5.726,7.6027,10.1299,0.5775
2017/6/30,0,-0.7519,1.4938,0,,0.7051,3.5306,,7441606168,5201053260,648180000,1.58339E+11,47.2404,-16.6699,82.3524,1027.6779,4.2328,3.5213,19.8387,2.043,5.726,7.5456,10.2812,0.5775
2017/7/3,0,1.3889,1.3885,0,,0.836,2.98,,7441606168,5273290111,657180000,1.58339E+11,47.2404,-16.9014,83.4959,1027.6779,4.2328,3.5702,20.1141,2.043,5.726,7.6504,10.424,0.5775
2017/7/4,0,0.8717,-1.3147,0,,1.339,2.9273,,7441606168,5319259016,648540000,1.58339E+11,47.2404,-17.0487,82.3981,1027.6779,4.2328,3.6013,19.8497,2.043,5.726,7.7171,10.2869,0.5775
2017/7/5,0,0.7407,2.72,0,,1.1308,4.7955,,7441606168,5358660935,666180000,1.58339E+11,47.2404,-17.175,84.6393,1027.6779,4.2328,3.628,20.3896,2.043,5.726,7.7742,10.5667,0.5775
2017/7/6,0,-0.4902,1.6752,0,,1.0779,5.4671,,7441606168,5332392989,677340000,1.58339E+11,47.2404,-17.0908,86.0572,1027.6779,4.2328,3.6102,20.7312,2.043,5.726,7.7361,10.7437,0.5775
2017/7/7,0,0.1232,2.8435,0,,0.7291,9.1423,,7441606168,5338959976,696600000,1.58339E+11,47.2404,-17.1119,88.5042,1027.6779,4.2328,3.6146,21.3207,2.043,5.726,7.7456,11.0492,0.5775
2017/7/10,0,-2.214,-5.7106,0,,1.204,6.7189,,7441606168,5224193509,656820000,1.58339E+11,47.2404,-16.733,83.4501,1027.6779,4.2328,3.5346,20.1031,2.043,5.726,7.5742,10.4183,0.5775
2017/7/11,0,-0.5031,-2.1102,0,,0.8172,4.4349,,7441606168,5197908259,642960000,1.58339E+11,47.2404,-16.3856,81.6892,1027.6779,4.2328,3.4612,19.6789,2.043,5.726,7.4169,10.1984,0.5775
2017/7/12,0,-2.2756,0.6719,0,,1.46,3.6761,,7441606168,5079624632,647280000,1.58339E+11,47.2404,-16.0127,82.238,1027.6779,4.2328,3.3825,19.8111,2.043,5.726,7.2481,10.2669,0.5775
2017/7/13,0,-0.2587,-0.6952,0,,0.6474,3.1461,,7441606168,5066482007,642780000,1.58339E+11,47.2404,-15.9713,81.6663,1027.6779,4.2328,3.3737,19.6734,2.043,5.726,7.2294,10.1956,0.5775
2017/7/14,0,-1.297,-4.1725,0,,0.704,3.5561,,7441606168,5000768881,615960000,1.58339E+11,47.2404,-15.7642,78.2588,1027.6779,4.2328,3.33,18.8525,2.043,5.726,7.1356,9.7701,0.5775
2017/7/17,0,-6.5703,-9.9942,0,,1.5793,4.3178,,7441606168,4672203251,554400000,1.58339E+11,47.2404,-14.7284,70.4375,1027.6779,4.2328,3.1112,16.9684,2.043,5.726,6.6668,8.7937,0.5775
2017/7/18,0,1.6878,-0.3571,0,,0.7302,3.7053,,7441606168,4751059003,552420000,1.58339E+11,47.2404,-14.977,70.1859,1027.6779,4.2328,3.1637,16.9078,2.043,5.726,6.7793,8.7623,0.5775
2017/7/19,0,0.8299,0,0,,0.6591,2.3883,,7441606168,4790486878,552420000,1.58339E+11,47.2404,-15.1013,70.1859,1027.6779,4.2328,3.1899,16.9078,2.043,5.726,6.8355,8.7623,0.5775
2017/7/20,0,2.8807,-0.7494,0,,1.4222,3.5033,,7441606168,4928484443,548280000,1.58339E+11,47.2404,-15.5363,69.6599,1027.6779,4.2328,3.2818,16.7811,2.043,5.726,7.0325,8.6966,0.5775
2017/7/21,0,-0.8,-1.74,0,,0.7366,2.4611,,7441606168,4889056567,538740000,1.58339E+11,47.2404,-15.412,68.4478,1027.6779,4.2328,3.2556,16.4891,2.043,5.726,6.9762,8.5453,0.5775
2017/7/24,0,0.1344,0.9021,0,,0.4951,3.1717,,7441606168,4895627880,543600000,1.58339E+11,47.2404,-15.4327,69.0653,1027.6779,4.2328,3.2599,16.6378,2.043,5.726,6.9856,8.6224,0.5775
2017/7/25,0,-0.2685,-0.2649,0,,0.7379,2.0676,,7441606168,4882485254,542160000,1.58339E+11,47.2404,-15.3913,68.8824,1027.6779,4.2328,3.2512,16.5938,2.043,5.726,6.9668,8.5996,0.5775
2017/7/26,0,-0.6729,-0.4648,0,,0.6013,1.8022,,7441606168,4849628691,539640000,1.58339E+11,47.2404,-15.2877,68.5622,1027.6779,4.2328,3.2293,16.5166,2.043,5.726,6.9199,8.5596,0.5775
2017/7/27,0,3.794,3.936,0,,1.9614,4.2068,,7441606168,5033625444,560880000,1.58339E+11,47.2404,-15.8677,71.2608,1027.6779,4.2328,3.3518,17.1667,2.043,5.726,7.1825,8.8965,0.5775
2017/7/28,0,-1.1749,-3.0809,0,,0.8925,3.3478,,7423792628,4974483631,543600000,1.58339E+11,47.1273,-15.6813,69.0653,1027.6779,4.2226,3.3125,16.6378,2.043,5.7123,7.0981,8.6224,0.5775
2017/7/31,0,0.1321,-0.3642,0,,0.8471,1.8378,,7423792628,4981054943,541620000,1.58339E+11,47.1273,-15.702,68.8138,1027.6779,4.2226,3.3168,16.5772,2.043,5.7123,7.1075,8.591,0.5775
2017/8/1,0,0.6596,0.8973,0,,0.7635,1.7261,,7423792628,5013911506,546480000,1.58339E+11,47.1273,-15.8056,69.4312,1027.6779,4.2226,3.3387,16.726,2.043,5.7123,7.1544,8.6681,0.5775
2017/8/2,0,-2.4902,-2.3057,0,,0.9125,2.3257,,7423792628,4889056567,533880000,1.58339E+11,47.1273,-15.412,67.8304,1027.6779,4.2226,3.2556,16.3403,2.043,5.7123,6.9762,8.4682,0.5775
2017/8/3,0,5.1075,2.1915,0,,3.5626,3.1956,,7423792628,5138766445,545580000,1.58339E+11,47.1273,-16.1992,69.3169,1027.6779,4.2226,3.4218,16.6984,2.043,5.7123,7.3325,8.6538,0.5775
2017/8/4,0,-1.2788,-1.1877,0,,1.6057,2.4783,,7423792628,5073053319,539100000,1.58339E+11,47.1273,-15.992,68.4936,1027.6779,4.2226,3.3781,16.5001,2.043,5.7123,7.2387,8.551,0.5775
2017/8/7,0,-0.3886,1.0017,0,,0.9217,1.3961,,7423792628,5053339382,544500000,1.58339E+11,47.1273,-15.9299,69.1797,1027.6779,4.2226,3.365,16.6654,2.043,5.7123,7.2106,8.6367,0.5775
2017/8/8,0,0.5202,-0.4298,0,,1.084,2.2122,,7423792628,5079624632,542160000,1.58339E+11,47.1273,-16.0127,68.8824,1027.6779,4.2226,3.3825,16.5938,2.043,5.7123,7.2481,8.5996,0.5775
2017/8/9,0,-0.1294,-0.3652,0,,0.9246,1.32,,7423792628,5073053319,540180000,1.58339E+11,47.1273,-15.992,68.6308,1027.6779,4.2226,3.3781,16.5332,2.043,5.7123,7.2387,8.5681,0.5775
2017/8/10,0,-1.5544,-2.4992,0,,1.0527,2.2244,,7423792628,4994197568,526680000,1.58339E+11,47.1273,-15.7434,66.9156,1027.6779,4.2226,3.3256,16.12,2.043,5.7123,7.1262,8.354,0.5775
2017/8/11,0,-1.1842,-1.5721,0,,0.9762,2.2161,,7423792628,4935055755,518400000,1.58339E+11,47.1273,-15.557,65.8636,1027.6779,4.2226,3.2862,15.8665,2.043,5.7123,7.0418,8.2227,0.5775
2017/8/14,0,4.3941,2.4653,0,,2.0557,1.9944,,7423792628,5151909071,531180000,1.58339E+11,47.1273,-16.2406,67.4873,1027.6779,4.2226,3.4306,16.2577,2.043,5.7123,7.3513,8.4254,0.5775
2017/8/15,0,0.1276,2.3382,0,,1.3944,4.8212,,7423792628,5158480383,543600000,1.58339E+11,47.1273,-16.2613,69.0653,1027.6779,4.2226,3.435,16.6378,2.043,5.7123,7.3606,8.6224,0.5775
2017/8/16,0,3.1847,2.2517,0,,3.9625,3.92,,7423792628,5322763198,555840000,1.58339E+11,47.1273,-16.7792,70.6204,1027.6779,4.2226,3.5444,17.0125,2.043,5.7123,7.5951,8.8165,0.5775
2017/8/17,0,1.1111,0.3238,0,,2.9829,2.909,,7423792628,5381905011,557640000,1.58339E+11,47.1273,-16.9656,70.8491,1027.6779,4.2226,3.5838,17.0675,2.043,5.7123,7.6794,8.8451,0.5775
2017/8/18,0,-0.2442,-1.0652,0,,1.6266,2.3761,,7423792628,5368762386,551700000,1.58339E+11,47.1273,-16.9242,70.0944,1027.6779,4.2226,3.575,16.8857,2.043,5.7123,7.6607,8.7509,0.5775
2017/8/21,0,4.4064,3.23,10.0402,,4.806,3.6801,0.1029,7423792628,5605329639,569520000,1.74236E+11,47.1273,-17.6699,72.3585,1130.8584,4.2226,3.7325,17.4312,2.2481,5.7123,7.9983,9.0335,0.6354
2017/8/22,0,-3.6342,1.9279,9.9757,,3.3804,4.2056,3.2656,7423792628,5401618949,580500000,1.91617E+11,47.1273,-17.0278,73.7535,1243.6691,4.2226,3.5969,17.7672,2.4724,5.7123,7.7076,9.2077,0.6988
2017/8/23,0,-2.0681,2.4186,-0.885,,1.938,8.32,4.6256,7423792628,5289906635,594540000,1.89922E+11,47.1273,-16.6756,75.5373,1232.6632,4.2226,3.5225,18.1969,2.4505,5.7123,7.5482,9.4304,0.6926
2017/8/24,0,-0.6211,-4.8744,-6.6964,,1.4289,4.675,4.0531,7423792628,5257050072,565560000,1.77204E+11,47.1273,-16.572,71.8554,1150.1187,4.2226,3.5006,17.31,2.2864,5.7123,7.5013,8.9707,0.6463
2017/8/25,0,1.125,6.0789,0.2392,,1.1622,7.4582,2.6598,7423792628,5316191885,599940000,1.77627E+11,47.1273,-16.7585,76.2234,1152.8702,4.2226,3.54,18.3622,2.2919,5.7123,7.5857,9.516,0.6478
2017/8/28,0,0.7417,3.6004,-0.358,,1.6428,7.6135,2.4993,7423792628,5355619761,621540000,1.76992E+11,47.1273,-16.8828,78.9677,1148.743,4.2226,3.5662,19.0233,2.2837,5.7123,7.6419,9.8587,0.6455
2017/8/29,0,-1.1043,7.1822,-0.1198,,1.1713,14.4044,1.8169,7423792628,5296477948,666180000,1.7678E+11,47.1273,-16.6963,84.6393,1147.3673,4.2226,3.5269,20.3896,2.281,5.7123,7.5575,10.5667,0.6447
2017/8/30,0,0.6203,-0.8917,-1.6787,,1.2237,8.7872,2.2276,7423792628,5329334510,660240000,1.73812E+11,47.1273,-16.7999,83.8846,1128.1069,4.2226,3.5487,20.2078,2.2427,5.7123,7.6044,10.4725,0.6339
2017/8/31,0,0,2.3991,-1.9512,,0.7711,8.3594,2.5693,7423792628,5329334510,676080000,1.70421E+11,47.1273,-16.7999,85.8971,1106.0951,4.2226,3.5487,20.6926,2.1989,5.7123,7.6044,10.7237,0.6215
2017/9/1,0,0.2466,1.4909,-0.995,,1.2302,5.3061,2.0268,7423792628,5342477136,686160000,1.68725E+11,47.1273,-16.8413,87.1778,1095.0891,4.2226,3.5575,21.0011,2.177,5.7123,7.6232,10.8836,0.6153
2017/9/4,0,1.968,-1.8101,1.1307,,2.4773,3.7456,1.8375,7423792628,5447618137,673740000,1.70633E+11,47.1273,-17.1728,85.5998,1107.4708,4.2226,3.6275,20.621,2.2016,5.7123,7.7732,10.6866,0.6223
2017/9/5,0,-1.4475,-0.0801,-1.9876,,1.5273,2.3939,1.4546,7423792628,5368762386,673200000,1.67241E+11,47.1273,-16.9242,85.5312,1085.459,4.2226,3.575,20.6045,2.1579,5.7123,7.6607,10.6781,0.6099
2017/9/6,0,0.612,-3.3422,-0.1267,,1.5737,6.0789,1.4021,7423792628,5401618949,650700000,1.67029E+11,47.1273,-17.0278,82.6726,1084.0832,4.2226,3.5969,19.9158,2.1551,5.7123,7.7076,10.3212,0.6092
2017/9/7,0,-0.2433,0.3043,0.3807,,1.6903,3.2939,1.3128,7423792628,5388476324,652680000,1.67665E+11,47.1273,-16.9863,82.9241,1088.2104,4.2226,3.5881,19.9764,2.1633,5.7123,7.6888,10.3526,0.6115
2017/9/8,0,2.1951,1.8202,-2.1492,,2.4572,4.8194,1.045,7423792628,5506759950,664560000,1.64062E+11,47.1273,-17.3592,84.4335,1064.8229,4.2226,3.6669,20.34,2.1169,5.7123,7.8576,10.541,0.5983
2017/9/11,0,0.2387,1.273,-2.584,,2.3908,3.4117,2.0595,7423792628,5519902576,673020000,1.59822E+11,47.1273,-17.4006,85.5084,1037.3081,4.2226,3.6756,20.599,2.0622,5.7123,7.8764,10.6752,0.5829
2017/9/12,0,-1.4286,-3.8246,0.5305,,1.9019,3.3861,1.3929,7423792628,5441046825,647280000,1.6067E+11,47.1273,-17.1521,82.238,1042.811,4.2226,3.6231,19.8111,2.0731,5.7123,7.7638,10.2669,0.586
2017/9/13,0,0,1.0011,-1.3193,,0.8597,3.18,0.9618,7423792628,5441046825,653760000,1.58551E+11,47.1273,-17.1521,83.0613,1029.0536,4.2226,3.6231,20.0095,2.0457,5.7123,7.7638,10.3697,0.5782
2017/9/14,0,-2.0531,3.2489,0,,1.5312,5.8206,1.0119,7423792628,5329334510,675000000,1.58551E+11,47.1273,-16.7999,85.7599,1029.0536,4.2226,3.5487,20.6596,2.0457,5.7123,7.6044,10.7066,0.5782
2017/9/15,0,0,-1.76,-2.2727,,0.9024,3.0042,1.5231,7423792628,5329334510,663120000,1.54947E+11,47.1273,-16.7999,84.2505,1005.666,4.2226,3.5487,20.2959,1.9993,5.7123,7.6044,10.5182,0.5651
2017/9/18,0,0.9864,0,0.1368,,0.7096,1.8572,2.5849,7423792628,5381905011,663120000,1.55159E+11,47.1273,-16.9656,84.2505,1007.0418,4.2226,3.5838,20.2959,2.002,5.7123,7.6794,10.5182,0.5659
2017/9/19,0,-0.7326,2.3073,-0.9563,,0.6397,3.4822,1.4748,7423792628,5342477136,678420000,1.53675E+11,47.1273,-16.8413,86.1944,997.4116,4.2226,3.5575,20.7642,1.9828,5.7123,7.6232,10.7609,0.5605
2017/9/20,0,0.615,5.0677,-0.5517,,1.0759,7.7528,1.5434,7423792628,5375333699,712800000,1.52827E+11,47.1273,-16.9449,90.5625,991.9086,4.2226,3.5794,21.8165,1.9719,5.7123,7.6701,11.3062,0.5574
2017/9/21,0,1.1002,-5.202,3.7448,,2.9366,8.1567,3.671,7423792628,5434475512,675720000,1.58551E+11,47.1273,-17.1313,85.8514,1029.0536,4.2226,3.6188,20.6816,2.0457,5.7123,7.7545,10.718,0.5782
2017/9/22,0,1.9347,3.8359,-0.9358,,4.3613,7.5502,1.4028,7423792628,5539616513,701640000,1.57067E+11,47.1273,-17.4628,89.1446,1019.4234,4.2226,3.6888,21.4749,2.0266,5.7123,7.9045,11.1292,0.5728
2017/9/25,0,-1.5421,0.2052,-3.1039,,2.3177,6.4672,1.4475,7423792628,5454189450,703080000,1.52192E+11,47.1273,-17.1935,89.3275,987.7814,4.2226,3.6319,21.519,1.9637,5.7123,7.7826,11.152,0.555
2017/9/26,0,-3.253,-5.0179,1.9499,,2.5492,5.9156,1.2271,7423792628,5276764010,667800000,1.55159E+11,47.1273,-16.6342,84.8451,1007.0418,4.2226,3.5137,20.4392,2.002,5.7123,7.5294,10.5924,0.5659
2017/9/27,0,1.1208,10,2.0492,,1.9434,6.4139,1.5919,7423792628,5335905823,734580000,1.58339E+11,47.1273,-16.8206,93.3297,1027.6779,4.2226,3.5531,22.4831,2.043,5.7123,7.6138,11.6517,0.5775
2017/9/28,0,9.9754,3.7981,-0.4016,,6.4516,19.6518,1.24,7423792628,5868182143,762480000,1.57703E+11,47.1273,-18.4985,96.8744,1023.5507,4.2226,3.9076,23.337,2.0348,5.7123,8.3733,12.0942,0.5751
2017/9/29,0,9.9664,5.2408,-0.2688,,9.4637,15.4856,1.1934,7423792628,6453028963,802440000,1.57279E+11,47.1273,-20.3422,101.9514,1020.7992,4.2226,4.297,24.5601,2.0293,5.7123,9.2078,12.728,0.5736
2017/10/9,0,9.9796,-2.4675,-1.752,,2.7825,14.9257,1.9859,7423792628,7097017597,782640000,1.54523E+11,47.1273,-22.3723,99.4358,1002.9145,4.2226,4.7258,23.9541,1.9938,5.7123,10.1267,12.414,0.5635
2017/10/10,0,6.4815,-1.3799,-1.2346,,28.2849,9.2762,1.5837,7423792628,7557009479,771840000,1.52615E+11,47.1273,-23.8223,98.0636,990.5329,4.2226,5.0321,23.6235,1.9692,5.7123,10.7831,12.2427,0.5566
2017/10/11,0,2.9565,-3.2416,-0.6944,,27.5159,7.5356,1.2798,7423792628,7780434107,746820000,1.51556E+11,47.1273,-24.5266,94.8848,983.6542,4.2226,5.1809,22.8577,1.9555,5.7123,11.1019,11.8458,0.5527
2017/10/12,0,1.3514,0.6508,2.3776,,20.7126,5.639,1.9042,7423792628,7885575108,751680000,1.55159E+11,47.1273,-24.8581,95.5022,1007.0418,4.2226,5.2509,23.0065,2.002,5.7123,11.2519,11.9229,0.5659
