ÈÕÆÚ,002207.SZ,002554.SZ,002629.SZ,002738.SZ,002828.SZ,300157.SZ,300164.SZ,300191.SZ,600339.SH,600583.SH,600871.SH,600968.SH,601808.SH,603619.SH,603727.SH,603979.SH
2014/1/2,8.415,6.2197,5.17,,,15.7911,9.8679,29.1863,4.2543,6.9005,2.86,,19.6836,,,
2014/1/3,8.6494,6.4626,5.1783,,,15.7319,10.3488,29.6047,4.225,6.7462,2.83,,19.2712,,,
2014/1/6,8.7592,6.2731,4.9624,,,15.2384,10.5618,26.9949,4,6.5283,2.68,,19.1024,,,
2014/1/7,8.6893,6.5112,5.0745,,,16.1398,10.9514,27.1443,4.0392,6.5192,2.65,,19.9929,,,
2014/1/8,8.829,6.4772,5.0745,,,16.8109,11.3715,28.6783,4.0587,6.5737,2.67,,19.7023,,,
2014/1/9,9.233,6.2585,5.0745,,,16.903,11.1706,27.981,4,7.2274,2.9,,20.7052,,,
2014/1/10,8.8938,6.1031,5.0745,,,16.2188,10.9088,26.9252,4.137,7.3908,2.73,,20.5553,,,
2014/1/13,8.814,5.9038,5.0745,,,16.1201,10.6471,25.4808,4.0489,7.2728,2.68,,19.318,,,
2014/1/14,9.2131,6.0447,5.0745,,,17.7321,11.3228,26.7757,4.1761,7.5815,2.77,,19.8242,,,
2014/1/15,9.3128,5.967,5.0745,,,18.1926,11.2924,26.2279,4.1859,7.5724,2.81,,20.6678,,,
2014/1/16,9.228,6.0059,5.0745,,,18.4098,11.2619,26.5964,4.1565,7.4816,2.8,,20.5365,,,
2014/1/17,9.1233,5.8941,5.0745,,,18.5479,11.3471,28.1305,4.0196,7.3999,2.78,,20.9208,,,
2014/1/20,9.5124,5.69,5.0745,,,17.8966,11.1036,26.0685,4.0294,7.3999,2.71,,20.0398,,,
2014/1/21,9.652,5.724,5.0745,,,18.2716,11.2132,26.3773,4.0489,7.5815,2.71,,20.1241,,,
2014/1/22,9.7618,5.9233,5.0745,,,18.2387,11.3045,27.3236,4.1565,7.7903,2.78,,20.874,,,
2014/1/23,10.0212,5.8552,5.0745,,,18.0282,11.475,28.9971,4.1761,7.8448,2.82,,21.0989,,,
2014/1/24,9.9813,5.9087,5.0745,,,18.2913,11.1706,28.6783,4.2445,7.8085,2.77,,21.6988,,,
2014/1/27,9.8965,5.8066,5.0745,,,18.3242,10.7627,29.5151,4.1859,7.6269,2.72,,21.2395,,,
2014/1/28,9.667,5.7483,5.0745,,,19.0085,11.5785,29.6446,4.1859,7.6814,2.71,,20.6865,,,
2014/1/29,9.7219,5.7823,5.0745,,,19.9823,11.3654,28.8377,4.3228,7.8085,2.73,,20.2928,,,
2014/1/30,9.8216,5.6852,5.0745,,,20.2586,11.3654,27.7719,4.2739,7.6451,2.71,,19.4774,,,
2014/2/7,9.677,5.8455,5.0745,,,20.3705,11.4811,27.9113,4.3032,7.7177,2.72,,19.618,,,
2014/2/10,9.9813,6.0593,5.0745,,,20.002,12.1446,28.509,4.4206,7.9719,2.78,,20.0585,,,
2014/2/11,10.4751,5.9767,5.0745,,,19.6467,12.7107,30.1825,4.5673,7.9628,2.8,,19.8148,,,
2014/2/12,10.3454,6.1711,5.0745,,,19.1533,12.8021,29.8338,4.5673,7.9901,2.89,,19.9554,,,
2014/2/13,10.1558,5.9281,5.0745,,,17.89,12.6012,27.473,4.4206,7.7903,2.8,,19.2524,,,
2014/2/14,10.6696,6.0836,5.0745,,,18.923,12.4185,27.6623,4.7042,7.8811,3.08,,19.2993,,,
2014/2/17,10.9938,6.2585,5.0745,,,18.7914,12.4246,27.7619,4.7433,7.8993,3.07,,19.6273,,,
2014/2/18,11.0487,6.2245,5.0745,,,18.3966,12.5646,26.7259,4.7042,7.9628,3.15,,19.5242,,,
2014/2/19,11.1684,6.2634,5.0745,,,18.8835,12.729,27.1841,4.8411,7.754,3.47,,20.0116,,,
2014/2/20,10.8242,6.2926,5.0745,,,17.7452,13.5265,28.4691,5.3301,7.754,3.82,,20.2178,,,
2014/2/21,10.515,5.9767,5.0745,,,17.686,13.1734,26.9052,4.8803,7.5997,3.44,,19.3836,,,
2014/2/24,11.0288,5.9281,5.0745,,,17.8702,13.77,27.0945,4.7825,7.3636,3.18,,19.1212,,,
2014/2/25,10.3753,5.7872,5.0745,,,16.5806,14.3239,25.1321,4.538,7.2546,3.1,,18.2026,,,
2014/2/26,9.9663,6.3169,5.0745,,,17.0412,14.3239,24.8632,4.7922,7.409,3.15,,18.4651,,,
2014/2/27,9.9264,6.3071,5.0745,,,15.6727,14.3239,24.0065,4.89,7.3,3.34,,18.8025,,,
2014/2/28,9.8516,6.5452,5.0745,,,16.1201,14.3239,23.7276,4.8803,7.1275,3.25,,18.3057,,,
2014/3/3,10.1658,6.5064,5.0745,,,16.778,14.3239,24.2854,5.0074,7.2365,3.42,,18.2682,,,
2014/3/4,10.2257,6.5112,5.0745,,,17.5544,14.951,24.7636,5.0661,7.2728,3.33,,18.4651,,,
2014/3/5,10.6247,6.3363,5.0745,,,17.9163,15.1458,24.6042,4.8705,7.064,3.21,,17.987,,,
2014/3/6,10.8043,6.3654,5.0745,,,17.3636,13.8795,24.903,4.8607,7.064,3.36,,17.6777,,,
2014/3/7,11.3829,6.5112,5.0745,,,17.436,14.3057,27.3933,4.9878,7.0912,3.42,,17.4715,,,
2014/3/10,10.51,6.1031,5.0745,,,16.653,14.05,27.8715,4.6553,6.9005,3.5,,16.5904,,,
2014/3/11,9.9862,5.9767,5.0745,,,15.9951,14.33,25.4907,4.5575,6.9732,3.52,,16.731,,,
2014/3/12,9.9563,6.0739,5.0745,,,16.1266,14.2448,23.877,4.4304,7.0095,3.33,,16.9935,,,
2014/3/13,10.1159,6.0253,5.0745,,,16.4556,15.6145,23.9966,4.4695,7.0367,3.25,,17.0122,,,
2014/3/14,9.9563,5.9087,5.0745,,,16.778,14.9753,23.3391,4.4793,7.1275,3.25,,16.8623,,,
2014/3/17,10.5649,6.0496,5.0745,,,16.7846,15.0118,24.405,4.5477,7.3999,3.22,,17.3872,,,
2014/3/18,10.6995,6.0642,5.0745,,,17.0675,14.7988,24.2555,4.5282,7.2274,3.15,,17.4247,,,
2014/3/19,10.3155,6.001,5.0745,,,16.4819,14.2022,24.6042,4.5282,7.0458,3.18,,16.9466,,,
2014/3/20,10.1159,5.6852,5.0745,,,15.3305,13.5447,23.359,4.4988,6.8279,3.26,,16.0937,,,
2014/3/21,10.1808,5.8552,5.0745,,,15.1923,13.8187,23.9069,4.5477,6.9913,3.26,,16.4873,,,
2014/3/24,9.9264,5.8309,5.0745,,,14.3633,13.8674,23.1299,4.5575,7.0549,3.21,,16.5904,,,
2014/3/25,10.1309,5.7678,5.0745,,,14.4752,13.8674,23.3889,4.626,7.1457,3.18,,16.8435,,,
2014/3/26,10.0511,5.8455,5.0745,,,15.2121,13.9891,23.8571,4.5575,7.0912,3.13,,16.7404,,,
2014/3/27,9.9813,5.7143,5.0745,,,14.9884,13.2708,22.8112,4.4597,6.9641,3.07,,16.4686,,,
2014/3/28,9.4775,5.4179,5.0745,,,13.7909,12.662,20.9185,4.3815,6.9096,3.07,,16.5529,,,
2014/3/31,9.5772,5.4276,5.0745,,,13.4816,12.4794,20.1416,4.4108,6.9459,2.92,,16.1499,,,
2014/4/1,9.5772,5.4811,5.0745,,,13.883,12.5099,20.5101,4.538,7.0367,2.81,,16.5904,,,
2014/4/2,9.5772,5.4665,5.0745,,,13.1461,12.4916,20.5301,4.5477,7.0367,2.89,,16.6092,,,
2014/4/3,9.5772,5.5491,5.0745,,,12.2973,12.5342,21.1676,4.6064,6.9913,2.84,,16.7217,,,
2014/4/4,9.5772,5.5588,5.0745,,,12.4486,12.656,21.048,4.6064,7.0458,2.85,,16.9185,,,
2014/4/8,9.5772,5.6852,5.0745,,,12.5473,12.7534,20.9584,4.6455,7.2546,2.9,,17.3778,,,
2014/4/9,9.5772,5.7095,5.0745,,,13.0145,13.2099,22.7016,4.6553,7.2002,2.88,,17.659,,,
2014/4/10,9.5772,5.6754,5.0745,,,13.0145,13.6239,21.8151,4.5771,7.2546,2.88,,17.6215,,,
2014/4/11,9.5772,5.5928,5.0745,,,13.0145,13.6726,21.3469,4.5477,7.182,2.84,,17.3215,,,
2014/4/14,10.5349,5.6074,5.0745,,,13.0145,14.1109,21.5859,5.0074,7.2092,2.74,,17.3497,,,
2014/4/15,11.5874,5.6171,5.0745,,,13.0145,13.6726,21.7154,5.0172,7.1275,2.67,,17.1247,,,
2014/4/16,11.7371,5.6171,5.0745,,,13.0145,13.7213,21.7055,5.1639,7.0912,2.71,,17.0122,,,
2014/4/17,11.2782,5.6171,5.0745,,,13.0145,13.9526,21.2373,5.0759,6.9822,2.7,,16.731,,,
2014/4/18,11.0936,5.6123,5.0745,,,13.0145,14.2752,22.2235,4.9683,6.9641,2.7,,16.6279,,,
2014/4/21,11.0437,5.5151,5.0745,,,13.0145,13.8674,21.6557,4.9976,6.8642,2.65,,16.253,,,
2014/4/22,11.1235,5.4325,5.0745,,,13.0145,13.3925,20.809,4.9487,6.8007,2.62,,16.4124,,,
2014/4/23,11.0986,5.5783,5.0745,,,13.0145,13.3499,21.0182,4.8411,6.7008,2.64,,16.2436,,,
2014/4/24,11.0437,5.5588,5.0745,,,14.1528,13.3317,20.3209,4.714,6.7462,2.67,,16.2061,,,
2014/4/25,10.525,5.4616,5.0745,,,13.6264,13.4473,19.1255,4.4499,6.6191,2.6,,15.8593,,,
2014/4/28,10.5299,5.2624,5.0745,,,12.9816,13.0273,18.747,4.3619,6.501,2.47,,15.3063,,,
2014/4/29,10.9489,5.2867,5.0745,,,12.6066,12.6316,18.8865,4.6358,6.5373,2.38,,15.5781,,,
2014/4/30,10.7644,5.2381,5.0745,,,12.2973,12.7351,19.0558,4.5575,6.6009,2.4,,15.3626,,,
2014/5/5,10.7644,5.4228,5.0745,,,12.9224,12.662,19.2749,4.5966,6.5918,2.52,,15.3719,,,
2014/5/6,10.944,5.4179,5.0745,,,13.225,12.656,19.524,4.7042,6.6554,2.55,,15.625,,,
2014/5/7,10.1957,5.4033,5.0745,,,13.0605,12.4064,18.4083,4.4793,6.5283,2.55,,15.4094,,,
2014/5/8,10.076,5.4325,5.0745,,,13.0342,12.6438,18.4382,4.4988,6.5555,2.55,,15.3157,,,
2014/5/9,9.9513,5.277,5.0745,,,12.7974,12.6681,18.3585,4.5477,6.5827,2.59,,15.072,,,
2014/5/12,10.2007,5.4082,5.0745,,,13.4685,12.6012,20.1914,4.6847,6.7008,2.63,,15.5594,,,
2014/5/13,10.2706,5.5345,5.0745,,,13.4356,12.6377,20.4105,4.8705,6.728,2.65,,15.6812,,,
2014/5/14,10.1209,5.4519,5.0745,,,13.4093,12.4794,20.6197,4.8314,6.6826,2.64,,15.5781,,,
2014/5/15,10.2157,5.4811,5.0745,,,13.3961,12.1568,21.3967,4.9194,6.4829,2.61,,15.2407,,,
2014/5/16,10.3753,5.5734,5.0745,,,13.1921,12.0959,20.9385,4.8411,6.4738,2.66,,15.5219,,,
2014/5/19,10.2506,5.5297,5.0745,,,13.1987,12.2359,20.3408,4.7238,6.3921,2.65,,15.2407,,,
2014/5/20,10.2706,5.4811,5.0745,,,13.3829,12.3824,20.3508,4.9194,6.4011,2.68,,15.3251,,,
2014/5/21,10.3953,5.4665,5.0745,,,13.3566,12.1285,20.4703,4.9194,6.4647,2.68,,15.6812,,,
2014/5/22,10.4052,5.4616,5.0745,,,13.4553,12.1773,20.2213,4.7922,6.4556,2.68,,15.5594,,,
2014/5/23,10.525,5.4568,5.0745,,,13.5409,12.3824,20.4802,4.8803,6.4829,2.81,,15.6156,,,
2014/5/26,10.9589,5.4616,5.0745,,,13.5803,12.4019,20.7691,5.0074,6.4919,2.8,,15.6625,,,
2014/5/27,11.0238,5.4131,5.0745,,,12.9026,12.1578,20.1216,5.0954,6.4284,2.78,,15.6063,,,
2014/5/28,11.4029,5.3305,5.0745,,,12.929,12.3922,20.9185,5.3399,6.5373,2.78,,15.9156,,,
2014/5/29,11.1784,5.2041,5.0745,,,12.929,12.4605,20.4703,5.203,6.7643,2.78,,15.9437,,,
2014/5/30,10.8691,5.2333,5.0745,,,13.0079,12.3531,21.5959,5.1932,6.6554,2.78,,15.8312,,,
2014/6/3,11.4228,5.2721,5.0745,,,13.5211,12.5679,23.7575,5.4866,6.6463,2.78,,15.7937,,,
2014/6/4,11.2532,5.2138,5.0745,,,13.2908,12.5093,26.1382,5.4475,6.4465,2.78,,15.55,,,
2014/6/5,12.3805,5.2867,5.0745,,,13.2908,13.3785,28.7481,5.9952,6.5192,2.78,,15.625,,,
2014/6/6,11.9865,5.2576,5.0745,,,13.6067,13.6714,25.949,5.7898,6.4011,2.78,,15.4563,,,
2014/6/9,12.3805,5.175,5.0745,,,12.9816,13.8667,25.2118,5.6627,6.4011,2.78,,15.4282,,,
2014/6/10,12.3456,5.2187,5.0745,,,13.0737,13.7984,25.7597,5.7605,6.4829,2.78,,15.6906,,,
2014/6/11,12.62,5.2675,5.0745,,,13.0605,13.8667,25.6402,5.6529,6.4919,2.78,,15.9906,,,
2014/6/12,13.034,5.2089,5.0745,,,13.1395,14.062,26.8853,5.6724,6.4375,2.78,,15.8687,,,
2014/6/13,12.8694,5.2333,5.0745,,,13.4553,14.1401,26.6462,5.4866,6.5283,2.78,,16.1218,,,
2014/6/16,12.8395,5.37,5.0745,,,13.5672,15.5464,27.0646,5.5746,6.6463,2.78,,16.5352,,,
2014/6/17,12.7896,5.2968,5.0745,,,13.0737,15.0874,25.6003,5.4377,6.6095,2.78,,16.7755,,,
2014/6/18,12.2359,5.3212,5.0745,,,13.1066,14.6479,25.0724,5.2519,6.5727,2.78,,16.7082,,,
2014/6/19,11.776,5.0674,5.0745,,,11.9394,14.3452,24.1559,5.1345,6.499,2.78,,16.3525,,,
2014/6/20,12.2059,5.082,5.0745,,,11.9097,14.3647,24.9837,5.2323,6.6739,2.78,,16.987,,,
2014/6/23,12.1759,5.1162,5.0745,,,12.2757,14.6968,25.5522,5.291,6.6647,2.78,,16.9197,,,
2014/6/24,12.0959,5.1796,5.0745,,,12.3647,14.6479,25.0037,5.2812,6.6739,2.78,,16.8524,,,
2014/6/25,12.3059,5.1943,5.0745,,,12.8692,14.6772,26.7092,5.3399,6.7291,2.78,,16.5928,,,
2014/6/26,12.7157,5.2577,5.0745,,,13.067,14.8725,26.8288,5.4084,6.7107,2.78,,16.5256,,,
2014/6/27,12.6957,5.2529,5.0745,,,13.0176,15.2339,26.4,5.379,6.7107,2.78,,16.6217,,,
2014/6/30,12.6358,5.2529,5.0745,,,12.8,15.9174,25.6719,5.2323,6.7844,2.78,,16.9101,,,
2014/7/1,12.3159,5.7801,5.0745,,,13.1561,15.5268,25.9512,5.2715,6.766,2.78,,16.8428,,,
2014/7/2,12.1959,5.9119,5.0745,,,13.2748,15.5659,25.5323,5.4182,6.8028,2.78,,17.1408,,,
2014/7/3,12.1559,5.8094,5.0745,,,13.5319,15.1362,25.3827,5.3595,6.9041,2.78,,17.0255,,,
2014/7/4,12.2759,5.9314,5.0745,,,14.5607,15.0386,25.8315,5.2519,6.8856,2.78,,17.0158,,,
2014/7/7,12.0959,5.8582,5.0745,,,14.5706,14.5405,25.0735,5.203,6.8672,2.78,,16.9582,,,
2014/7/8,12.1259,5.9217,5.5811,,,14.8179,14.7358,25.5123,5.2421,6.812,2.78,,16.9966,,,
2014/7/9,12.2059,6.117,6.1375,,,14.6398,14.7749,23.9864,4.9976,6.6831,2.78,,16.5256,,,
2014/7/10,12.0659,6.0828,6.7521,,,14.6398,14.7749,23.3481,4.9878,6.6831,2.78,,16.4967,,,
2014/7/11,12.1459,6.2292,7.2297,,,14.6398,14.8725,23.6373,5.0856,6.766,2.78,,16.6025,,,
2014/7/14,12.2059,6.1902,7.6865,,,14.6398,14.3452,24.1759,5.1248,6.7936,2.78,,16.7851,,,
2014/7/15,12.4758,6.0242,7.292,,,14.6398,12.9097,23.4279,5.0856,6.7291,2.78,,16.6025,,,
2014/7/16,11.886,5.8924,7.184,,,14.6398,12.7828,23.4079,5.3204,6.7107,2.78,,16.5736,,,
2014/7/17,12.0559,6.0193,6.7978,,,14.6398,12.5972,23.9066,5.3888,6.7015,2.78,,16.6313,,,
2014/7/18,11.756,5.8875,6.3917,,,14.6398,12.6461,23.3182,5.2715,6.6831,2.78,,16.2852,,,
2014/7/21,11.3162,5.8631,6.4383,,,14.6398,12.939,21.8321,5.1443,6.5542,2.78,,15.9968,,,
2014/7/22,11.4661,5.9021,6.638,,,14.6398,13.1636,22.1513,5.2421,6.5819,2.78,,16.2179,,,
2014/7/23,11.3262,5.7606,6.192,,,14.6398,12.7632,21.1439,5.291,6.6187,2.78,,16.3429,,,
2014/7/24,11.3362,5.7215,6.2519,,,14.6398,12.5777,21.0043,5.2421,6.7015,2.78,,16.6313,,,
2014/7/25,11.796,5.7264,6.2452,,,14.6398,12.9195,21.2437,5.4182,6.7936,2.78,,17.1312,,,
2014/7/28,12.0559,5.8826,6.5249,,,14.6398,12.9683,21.6725,5.5453,6.8948,2.78,,17.3235,,,
2014/7/29,12.0659,5.8924,6.4916,,,14.6398,13.105,22.4405,5.516,6.9133,2.78,,17.2466,,,
2014/7/30,13.2755,6.1023,6.8444,,,14.6398,13.8765,24.0163,5.6822,6.9225,2.78,,17.9099,,,
2014/7/31,13.2555,6.0584,6.7912,,,14.6398,13.7984,23.3979,5.6235,6.9317,2.78,,17.7945,,,
2014/8/1,12.7757,5.9266,6.4982,,,14.6398,13.3589,22.4704,5.4279,6.8672,2.78,,17.6407,,,
2014/8/4,12.9556,5.9949,6.6181,,,14.6398,13.5738,22.4704,5.5062,6.9961,2.78,,17.8426,,,
2014/8/5,13.5354,6.2341,6.8444,,,14.6398,13.6031,22.4704,5.5746,6.9961,2.78,,17.5926,,,
2014/8/6,13.6454,6.3122,6.8245,,,14.6398,13.6714,22.4704,5.5062,7.1158,2.78,,17.5638,,,
2014/8/7,14.5651,6.5661,6.931,,,14.6398,13.7495,22.4704,5.4573,7.0329,2.78,,17.41,,,
2014/8/8,15.2449,6.6003,6.931,,,14.6398,13.6616,22.4704,5.4964,6.9961,2.78,,17.4004,,,
2014/8/11,15.3448,6.6149,7.0042,,,14.6398,13.4078,22.4704,5.604,7.0882,2.78,,17.7176,,,
2014/8/12,15.3348,6.7809,6.931,,,14.6398,13.4175,22.4704,5.6333,7.0329,2.78,,17.6311,,,
2014/8/13,15.5948,6.7516,6.8112,,,14.6398,13.3589,22.4704,5.604,6.9777,2.78,,17.7272,,,
2014/8/14,15.005,6.6393,6.658,,,14.6398,13.232,22.4704,5.5062,6.9225,2.78,,17.4677,,,
2014/8/15,14.995,6.7565,6.7712,,,14.6398,13.437,22.4704,5.4573,6.9501,2.78,,17.5061,,,
2014/8/18,15.0349,6.7858,6.7912,,,14.6398,13.5835,22.4704,5.5257,6.9777,2.78,,17.6311,,,
2014/8/19,15.8047,6.8102,7.0176,,,14.6398,13.6714,22.4704,5.7018,7.0697,2.78,,17.833,,,
2014/8/20,15.5248,6.9225,6.9177,,,14.6398,13.6031,22.4704,5.868,7.0605,2.78,,17.6792,,,
2014/8/21,15.5048,6.6149,6.891,,,14.6398,13.5445,22.4704,5.8387,6.9685,2.78,,17.5157,,,
2014/8/22,15.4048,6.3903,6.8711,,,14.6398,13.6031,22.4704,5.8876,6.9777,2.78,,17.535,,,
2014/8/25,15.0549,6.444,7.0109,,,14.6398,13.5542,22.4704,6.005,7.2262,2.78,,17.9387,,,
2014/8/26,14.5551,6.2195,6.658,,,14.6398,13.2808,22.4704,5.78,7.1434,2.78,,17.7753,,,
2014/8/27,14.2952,6.2146,6.5315,,,14.6398,12.7925,22.4704,5.7996,7.3367,2.78,,18.5924,,,
2014/8/28,14.5451,6.322,7.184,,,14.6398,12.7339,24.7145,6.0734,7.2907,2.78,,18.6597,,,
2014/8/29,14.6351,6.3366,6.9443,,,14.6398,12.4996,24.1061,6.0441,7.3643,2.78,,19.0635,,,
2014/9/1,14.765,6.3659,6.9843,,,14.6398,12.8707,23.7969,6.1125,7.5024,2.78,,18.9385,,,
2014/9/2,15.3848,6.4343,7.0575,,,14.6398,13.0074,25.0635,6.1223,7.4932,2.78,,19.1789,,,
2014/9/3,15.5248,6.488,7.2706,,,14.6398,13.0171,25.0536,6.3473,7.5484,2.78,,19.0923,,,
2014/9/4,15.5248,6.5807,7.2239,,,14.6398,13.0953,24.8042,6.3375,7.4932,2.78,,19.0058,,,
2014/9/5,15.9946,6.5563,7.4303,,,14.6398,13.0171,24.4651,6.2201,7.6221,2.78,,19.7076,,,
2014/9/9,16.0646,6.5173,7.4903,,,14.6398,13.0269,24.5748,6.2299,7.5945,2.78,,19.525,,,
2014/9/10,15.6847,6.488,7.5236,,,14.6398,13.2906,24.2557,6.2495,7.4932,2.78,,19.2846,,,
2014/9/11,16.1346,6.5026,7.4303,,,14.6398,13.2808,25.1832,6.1419,7.438,2.78,,19.0731,,,
2014/9/12,16.6444,6.6881,7.4969,,,14.6398,13.3785,25.5921,6.2103,7.6405,2.78,,19.3423,,,
2014/9/15,16.5944,6.9517,7.477,,,14.6398,13.4468,25.3328,6.2788,7.7049,2.92,,19.2173,,,
2014/9/16,15.9746,6.654,7.1374,,,14.6398,12.773,23.9166,6.0245,7.5945,3.07,,18.727,,,
2014/9/17,16.1646,6.5954,7.1907,,,14.6398,13.2222,23.7171,5.9952,7.7141,3.22,,18.9001,,,
2014/9/18,16.2645,6.7369,7.2373,,,14.6398,13.2808,24.1958,6.0147,7.6681,3.38,,19.0443,,,
2014/9/19,16.3145,6.6637,7.184,,,14.6398,13.1246,24.0063,6.181,7.5945,3.55,,18.9385,,,
2014/9/22,16.3945,6.4196,7.1307,,,14.6398,13.0367,24.0861,6.3081,7.438,3.73,,18.1695,,,
2014/9/23,16.4845,6.4587,7.1707,,,14.6398,13.1343,24.2956,6.3179,7.5208,3.92,,18.2367,,,
2014/9/24,16.4645,6.6979,7.3638,,,14.6398,13.3003,26.7291,6.3375,7.6129,4.12,,18.7655,,,
2014/9/25,17.0643,6.6979,7.2639,,,14.6398,13.5152,26.1506,6.4059,7.5484,4.14,,18.4963,,,
2014/9/26,17.814,6.6198,7.457,,,14.6398,13.4761,26.38,6.4255,7.4932,4.35,,18.4002,,,
2014/9/29,18.3538,6.898,7.4237,,,14.6398,13.3492,26.5596,6.3766,7.5024,4.57,,18.6021,,,
2014/9/30,18.2339,6.8541,7.457,,,14.6398,13.3394,25.9811,6.4059,7.5024,4.8,,18.7174,,,
2014/10/8,17.934,6.9322,7.4503,,,14.6398,13.6031,26.1806,6.4157,7.6129,4.69,,18.5924,,,
2014/10/9,17.794,6.8785,7.457,,,14.6398,13.9058,26.3003,6.357,7.5668,4.46,,18.4963,,,
2014/10/10,17.794,6.6979,7.3505,,,14.6398,13.6714,25.6619,6.2984,7.6037,4.29,,18.1887,,,
2014/10/13,17.794,6.6686,7.1574,,,14.6398,13.5347,25.1633,6.2495,7.6773,4.42,,18.4194,,,
2014/10/14,17.794,6.7369,7.184,,,14.6398,13.9155,25.9113,6.2592,7.5484,4.31,,18.5155,,,
2014/10/15,17.794,6.6881,7.0442,,,14.6398,13.9644,25.4824,6.1614,7.5484,4.29,,18.2656,,,
2014/10/16,17.794,6.5417,6.7579,,,16.1038,13.7788,25.5522,5.9952,7.4196,4.2,,17.9099,,,
2014/10/17,17.794,6.3269,6.6181,,,15.5598,13.5152,26.4399,5.9267,7.2631,4.14,,17.583,,,
2014/10/20,17.794,6.3708,6.6713,,,14.6893,13.5835,26.6394,5.9854,7.2907,4.11,,17.6792,,,
2014/10/21,17.794,6.1511,6.6713,,,13.8782,13.3003,25.632,6.0343,7.1066,4.32,,17.3619,,,
2014/10/22,17.794,6.1267,6.3318,,,13.9177,13.3003,24.4452,5.8485,7.1158,4.12,,17.3235,,,
2014/10/23,17.794,6.1462,6.0788,,,13.1857,13.3003,24.5948,6.2886,6.9593,3.99,,16.8812,,,
2014/10/24,17.794,6.1462,6.1254,,,13.344,13.3003,24.116,5.9561,7.0053,4.08,,16.8716,,,
2014/10/27,17.794,6.1853,6.1587,,,12.5823,12.4312,23.6074,5.6724,7.1158,4.11,,16.737,,,
2014/10/28,17.794,6.2927,6.3384,,,12.9285,12.6949,24.4053,5.8094,7.2078,4.19,,17.1408,,,
2014/10/29,17.794,6.3415,6.3251,,,13.1066,12.4703,24.5549,5.8876,7.2907,4.21,,17.2946,,,
2014/10/30,17.794,6.2732,6.3717,,,12.9582,12.6656,24.0363,5.8485,7.2262,4.25,,17.4484,,,
2014/10/31,17.794,6.2048,6.3651,,,12.7109,12.5093,24.0363,5.868,7.2999,4.23,,17.3812,,,
2014/11/3,17.794,6.3708,6.5115,,,13.1066,12.5484,24.6845,5.9561,7.4011,4.24,,17.4677,,,
2014/11/4,17.794,6.3122,6.4649,,,12.6021,12.4117,24.136,6.0147,7.5392,4.42,,17.5446,,,
2014/11/5,17.794,6.6198,6.3384,,,12.3153,12.4605,24.3355,6.1125,7.3643,4.5,,17.2466,,,
2014/11/6,17.794,6.5856,6.3185,,,12.6318,12.4215,24.4851,6.1908,7.2723,4.5,,16.9197,,,
2014/11/7,17.794,6.5758,6.3051,,,12.7109,12.441,23.757,6.005,7.2078,4.4,,16.862,,,
2014/11/10,17.794,6.6051,6.3185,,,12.9384,12.4996,23.9864,6.2103,7.4656,4.48,,17.4965,,,
2014/11/11,17.794,6.1999,5.9656,,,12.4142,12.2847,22.3208,5.9463,7.3459,4.26,,16.987,,,
2014/11/12,17.794,6.2781,6.0322,,,12.5032,12.0992,22.4405,6.0441,7.5484,4.19,,17.3331,,,
2014/11/13,17.794,6.0095,5.939,,,11.7712,11.0153,21.7723,5.9561,7.4656,4.2,,17.0735,,,
2014/11/14,17.794,6.0242,6.0055,,,11.6822,10.9371,22.0116,5.9072,7.3275,4.14,,16.8236,,,
2014/11/17,17.794,6.073,6.0255,,,12.0383,10.8102,22.2709,5.9072,7.2907,4.13,,16.6409,,,
2014/11/18,17.794,6.0877,6.0455,,,12.434,10.6344,22.3308,5.9756,7.1434,4.19,,16.1122,,,
2014/11/19,17.794,6.1999,6.1587,,,12.7109,10.7321,22.6799,6.181,7.1342,4.18,,16.1699,,,
2014/11/20,17.794,6.1365,6.132,,,12.6219,10.7321,22.7397,6.1517,7.1434,4.25,,16.3044,,,
2014/11/21,17.794,6.1609,6.1853,,,12.5922,10.8492,22.6599,6.1908,7.2354,4.34,,16.5544,,,
2014/11/24,17.794,6.1951,6.1853,,,12.4241,10.6149,22.64,6.1908,7.3091,4.3,,16.5544,,,
2014/11/25,17.794,6.2585,6.2386,,,12.6615,10.9078,23.0688,6.2397,7.4656,4.28,,16.7467,,,
2014/11/26,17.794,6.1658,6.3318,,,13.0769,11.152,23.2384,6.4255,7.5024,4.29,,16.7755,,,
2014/11/27,17.794,6.2097,6.3517,,,12.9978,11.2301,22.9292,6.3179,7.4748,4.29,,16.7563,,,
2014/11/28,17.794,6.0681,6.1786,,,12.4043,11.2399,22.0914,6.2886,7.3275,4.29,,16.4679,,,
2014/12/1,17.794,5.7899,6.0987,,,11.9592,11.0055,21.4731,6.2103,7.2723,4.29,,16.8043,,,
2014/12/2,17.794,5.8729,6.1254,,,12.157,11.0348,21.6526,6.2886,7.4103,4.29,,17.112,,,
2014/12/3,17.794,5.9558,6.1786,,,12.157,10.986,22.261,6.4059,7.6773,4.29,,17.41,,,
2014/12/4,17.794,6.1316,6.6713,,,12.8593,11.5035,23.5476,6.6407,8.1376,4.29,,18.8809,,,
2014/12/5,17.794,5.8777,6.3051,,,12.2856,11.4059,22.7098,6.2495,7.8154,4.5,,18.2367,,,
