ÈÕÆÚ,000552.SZ,000571.SZ,000723.SZ,000780.SZ,000937.SZ,000968.SZ,000983.SZ,002128.SZ,600121.SH,600123.SH,600157.SH,600188.SH,600348.SH,600395.SH,600397.SH,600403.SH,600408.SH,600508.SH,600546.SH,600725.SH,600740.SH,600758.SH,600792.SH,600971.SH,600985.SH,600989.SH,600997.SH,601001.SH,601011.SH,601015.SH,601088.SH,601101.SH,601225.SH,601666.SH,601699.SH,601898.SH,601918.SH,603113.SH,900948.SH
2018/7/5,2.9519,3.82,5.1494,3.3266,3.8703,9.5564,6.1421,7.7215,2.9055,6.1807,1.67,10.9972,5.827,5.0809,1.83,4.2214,1.62,9.9361,3.93,2.19,8.5718,4.0376,3.49,4.9588,9.3198,,4.7495,4.63,5.32,5.0124,17.4406,5.5684,7.1812,3.96,7.8359,4.4352,3.5483,13.2416,1.1691
2018/7/6,2.9712,3.83,5.1494,3.2793,3.88,9.7455,6.0948,7.731,2.848,6.1327,1.67,10.7598,5.8732,5.1162,1.83,4.1234,1.66,9.9167,3.9,2.12,8.6891,4.0972,3.57,4.9588,9.3198,,4.7399,4.58,5.34,4.9514,17.6048,5.5779,7.1172,3.93,7.7875,4.4255,3.5284,13.3102,1.1797
2018/7/9,3.029,3.94,5.1494,3.3171,3.958,10.3528,6.3696,7.8929,2.8808,6.2479,1.67,11.1207,6.0671,5.1954,1.89,4.192,1.72,10.1014,4,2.18,9.0703,4.147,3.64,5.1007,9.3198,,4.8839,4.68,5.46,5.02,17.7675,5.7194,7.236,4.04,8.2325,4.5033,3.6081,13.7215,1.201
2018/7/10,3.0676,3.95,5.1494,3.336,3.9872,10.731,6.3981,7.8357,2.8891,6.2479,1.67,11.2251,6.0486,5.213,1.89,4.1626,1.72,10.1306,4,2.18,9.0801,4.1569,3.66,5.1243,9.3198,,4.9126,4.72,5.48,5.0277,17.4708,5.7289,7.3132,4.04,8.2422,4.5228,3.648,13.9664,1.2037
2018/7/11,3.058,3.83,5.1494,3.2226,3.9092,10.5618,6.1895,7.474,2.7495,6.0463,1.67,10.7978,5.9009,5.0897,1.82,4.0157,1.68,9.9361,3.83,2.08,8.8259,4.0177,3.61,4.9115,9.3198,,4.7975,4.61,5.28,4.7759,16.7911,5.5496,7.1105,3.91,7.8746,4.4644,3.5184,13.4571,1.186
2018/7/12,3.1159,3.89,5.1494,3.1943,3.9677,10.8107,6.3612,7.6453,2.8234,6.2095,1.67,11.2156,6.0394,5.213,1.86,4.094,1.76,10.1014,3.92,2.15,9.1094,4.137,3.76,5.0376,9.3198,,4.8935,4.72,5.41,4.8598,17.0495,5.6723,7.2553,3.99,8.1648,4.5422,3.6081,13.986,1.2143
2018/7/13,3.1159,3.87,5.1494,3.2226,3.9677,10.8306,6.2849,7.6263,2.8316,6.1711,1.67,11.1017,5.984,5.2747,1.92,4.094,1.85,10.0722,3.91,2.12,9.1973,4.1669,3.75,5.014,10.248,,4.8935,4.73,5.46,4.8675,16.8007,5.6817,7.2167,3.97,8.0777,4.5325,3.5782,13.9174,1.2152
2018/7/16,3.1255,3.89,5.1494,3.2415,3.997,11.0595,6.3517,7.7881,2.848,6.1903,1.67,11.2916,5.984,5.3011,1.93,4.1332,1.86,10.1597,4.03,2.12,9.3733,4.1768,3.7,5.0692,10.5159,,4.9222,5,6.01,5.0429,16.9251,5.7666,7.2939,4.02,8.1648,4.5617,3.7676,14.1231,1.232
2018/7/17,3.0869,3.88,5.1494,3.2226,3.9677,10.9003,6.2658,7.7025,2.8152,6.1615,1.67,10.9213,5.9363,5.2571,1.95,4.1136,1.82,10.0042,3.95,2.13,9.2755,4.1967,3.67,5.0219,10.0183,,4.8455,5,6.41,4.9743,16.5996,5.7194,7.1298,4.05,7.9713,4.5617,3.7975,14.0643,1.2395
2018/7/18,3.0869,3.86,5.1494,3.2132,3.9385,11.1591,6.2468,7.731,2.7906,6.1231,1.67,10.6838,5.8792,5.2394,1.95,4.1038,1.85,10.0042,3.89,2.12,9.1582,4.1768,3.66,4.9746,9.7121,,4.8359,4.93,6.29,4.9514,16.4752,5.7478,7.072,4,7.8939,4.5125,3.7377,14.1623,1.2357
2018/7/19,3.0773,3.77,5.1494,3.1754,3.9287,10.8206,6.1514,7.7405,2.7659,6.1135,1.67,10.7503,5.8696,5.2306,1.94,4.1038,1.9,9.9847,3.83,2.07,9.256,4.1171,3.6,4.9509,9.7695,,4.8167,4.98,6.25,4.8751,16.456,5.795,7.0334,3.97,7.9133,4.5224,3.6879,14.0545,1.2227
2018/7/20,3.0966,3.82,5.1494,3.2226,3.9677,10.8903,6.2468,7.7881,2.8234,6.1903,1.67,10.8548,5.8887,5.3099,1.96,4.1234,1.96,10.0722,3.9,2.08,9.2169,4.1669,3.58,5.0219,9.6069,,4.8743,5,6.26,4.9132,16.59,5.8143,7.0913,4,7.981,4.5813,3.7676,14.0447,1.2236
2018/7/23,3.1448,3.87,5.1494,3.251,4.0457,11.2288,6.4184,7.9881,2.8726,6.3054,1.67,11.2251,6.0126,5.3803,1.96,4.2018,1.95,10.2764,4,2.08,9.686,4.2464,3.56,5.148,9.8461,,4.9702,5.1,6.31,5.1192,17.1644,5.9403,7.3614,4.07,8.2712,4.719,3.8274,14.2406,1.2255
2018/7/24,3.2027,3.94,5.1494,3.3266,4.1335,11.2089,6.5901,8.1499,2.9547,6.4494,1.67,11.719,6.1555,5.5036,2.01,4.2312,1.94,10.4028,4.16,2.18,9.9499,4.326,3.58,5.3293,10.3819,,5.1525,5.15,6.56,5.1726,17.8441,6.0372,7.5061,4.17,8.6001,4.837,3.8772,14.4463,1.2413
2018/7/25,3.1834,4.15,5.1494,3.336,4.153,11.408,6.5806,8.2166,2.9383,6.4494,1.67,11.624,6.146,5.5212,1.99,4.2507,1.96,10.3833,4.12,2.25,10.165,4.3757,3.59,5.3057,10.2001,,5.2293,5.16,6.53,5.2871,17.6718,6.0275,7.5158,4.18,8.5421,4.8566,3.957,14.603,1.2367
2018/7/26,3.1834,4.08,5.1494,3.3833,4.1627,11.2785,6.5329,8.1119,3.0286,6.4398,1.67,11.5385,6.1364,5.5036,2.01,4.2703,2,10.4514,4.1,2.26,10.3116,4.4851,3.6,5.2899,10.2097,,5.2101,5.1,6.46,5.2413,17.5186,6.0275,7.4,4.23,8.5711,4.837,3.8772,14.7303,1.2292
2018/7/27,3.1641,4.1,5.1494,3.4778,4.153,11.3582,6.571,8.1119,3.0204,6.4302,1.67,11.529,6.1269,5.5388,2.09,4.2605,2.01,10.5486,4.06,2.35,10.5071,4.3956,3.59,5.3135,10.3532,,5.354,5.11,6.3,5.3557,17.6048,6.0469,7.3807,4.23,8.5227,4.8468,4.0367,14.936,1.2292
2018/7/30,3.1641,3.93,5.1494,3.4684,4.153,11.169,6.6664,8.1309,2.9711,6.4686,1.67,11.5765,6.1269,5.5476,2.04,4.1724,1.92,10.6361,4.04,2.33,10.8785,4.3558,3.61,5.3372,10.8221,,5.6515,5.12,6.26,5.6227,17.6335,6.0372,7.4,4.24,8.7162,4.8959,3.8872,15.1906,1.2367
2018/7/31,3.1641,3.92,4.6373,3.4967,4.153,11.3482,6.5424,8.1023,2.9793,6.4398,1.67,11.4911,6.1078,5.5212,2.06,4.1528,1.98,10.5486,3.98,2.33,10.5266,4.3558,3.57,5.3057,10.5924,,5.5075,5.08,6.24,5.4702,17.6048,6.1438,7.3421,4.17,8.5227,4.8959,3.8374,14.7695,1.2283
2018/8/1,3.1159,3.92,4.1726,3.4305,4.0652,10.6315,6.4661,7.9024,2.9137,6.2958,1.67,10.8833,5.9935,5.486,2.07,4.1038,1.95,10.4417,3.85,2.21,10.4875,4.2663,3.52,5.1795,10.3628,,5.5651,5.02,6.22,5.3634,17.1453,6.0469,7.1009,4.07,8.2422,4.7878,3.7178,14.4855,1.2096
2018/8/2,3.0387,3.81,3.7648,3.2888,3.958,10.2731,6.3994,7.7786,2.7906,6.1519,1.67,10.8073,5.8506,5.3891,1.99,4.0549,1.93,10.3153,3.74,2.11,10.7416,4.1271,3.53,5.1086,10.2958,,5.7282,4.85,5.97,5.4091,16.8198,5.9694,6.9851,3.98,8.039,4.6698,3.7676,14.7499,1.1723
2018/8/3,3.0966,3.89,3.7743,3.6196,4.075,10.0342,6.5519,7.969,3.0696,6.3918,1.67,10.8643,5.9459,5.486,2,4.1136,1.97,10.5583,3.82,2.22,10.9958,4.2464,3.55,5.2189,10.7455,,5.9297,4.97,6.02,5.6227,16.8485,6.105,6.9465,4.04,8.3196,4.9254,3.8075,15.6314,1.1704
2018/8/6,3.0869,3.82,3.7933,3.5912,4.0945,10.1537,6.6282,7.8262,3.045,6.4494,1.67,10.9213,5.9935,5.4596,1.98,4.0744,2.06,10.675,3.73,2.28,11.1131,4.137,3.54,5.3135,10.8891,,6.2368,5.01,5.83,5.7906,16.6571,6.1729,6.8211,4.06,8.3583,4.8959,3.6779,15.9252,1.1312
2018/8/7,3.1737,3.9,3.8312,3.6763,4.2212,10.6315,6.7999,8.1119,3.1517,6.6797,1.67,11.2631,6.165,5.5917,2.04,4.192,2.16,10.9472,3.84,2.29,11.2792,4.2663,3.56,5.5028,10.9273,,6.2655,5.14,6.41,5.8516,17.3559,6.3376,7.1298,4.18,8.6098,5.0041,3.8174,16.2582,1.1508
2018/8/8,3.1641,3.85,3.7459,3.5912,4.2017,11.1193,6.7045,8.1499,3.242,6.6221,1.67,10.9592,6.1078,5.5388,2.03,4.1724,2.22,10.7819,3.83,2.26,10.8101,4.3757,3.53,5.4239,10.8316,,6.1024,5.15,6.44,5.7143,17.4229,6.3279,7.1298,4.18,8.5034,4.9156,3.8374,15.7685,1.162
2018/8/9,3.2027,3.92,3.7743,3.5723,4.231,11.3383,6.7618,8.2166,3.2009,6.6701,1.67,11.1967,6.1364,5.6181,2.06,4.2312,2.17,10.8306,3.86,2.3,10.8101,4.4155,3.61,5.4633,10.7934,,6.1312,5.19,6.45,5.7143,17.5091,6.3764,7.2456,4.23,8.4937,4.9353,3.8673,16.1211,1.1751
2018/8/10,3.193,3.92,3.7269,3.5156,4.1725,11.398,6.6473,8.1499,3.1271,6.5454,1.67,11.1112,6.0507,5.5036,2.06,4.1822,2.26,10.7236,3.8,2.3,11.0055,4.3459,3.61,5.3293,10.6307,,6.1312,5.13,6.41,5.6456,17.3463,6.2989,7.1877,4.18,8.3583,4.9156,3.8573,16.2484,1.1695
2018/8/13,3.2123,3.86,3.6131,3.5156,4.1627,11.3084,6.6187,8.2451,3.1025,6.5358,1.67,11.1207,6.0697,5.4772,2.16,4.1626,2.37,10.7139,3.75,2.34,11.4942,4.2961,3.65,5.3293,10.5159,,6.1792,5.15,6.59,5.5999,17.1357,6.3279,7.2746,4.17,8.3292,4.8763,3.8573,16.2288,1.1592
2018/8/14,3.1834,3.94,3.9735,3.5251,4.1725,11.8559,6.6473,8.2737,3.1107,6.5742,1.67,11.1967,6.0983,5.5741,2.26,4.1724,2.49,10.7528,3.78,2.41,11.2988,4.316,3.7,5.3372,10.535,,6.0641,5.19,6.78,5.6761,17.1357,6.3473,7.3325,4.18,8.2712,4.9648,3.8972,17.0417,1.1508
2018/8/15,3.1834,3.81,3.8312,3.4305,4.0652,11.7763,6.3803,8.0738,2.9711,6.4014,1.67,10.7408,5.9077,5.4684,2.24,4.0744,2.61,10.4903,3.69,2.38,11.1521,4.1669,3.68,5.1401,10.5829,,6.1504,5.06,6.49,5.5465,16.59,6.1632,7.1588,4.06,7.9616,4.837,3.8075,16.7087,1.1228
2018/8/16,3.0676,3.77,3.7174,3.336,4.0165,11.398,6.2563,7.9976,2.9137,6.3726,1.67,10.6933,5.8792,5.4068,2.24,4.0842,2.74,10.3931,3.59,2.28,11.0446,4.1072,3.63,5.1559,10.4585,,6.0545,5.04,6.47,5.4091,16.5326,6.1632,7.0913,4.05,7.8552,4.7878,3.7875,17.0809,1.0967
2018/8/17,3.2123,3.72,3.7553,3.3738,4.036,11.1491,6.3421,8.1023,2.9958,6.4302,1.67,10.6648,5.8696,5.442,2.35,4.0451,2.88,10.4417,3.5,2.39,11.5822,4.0773,3.66,5.0692,10.8795,,6.3903,5.04,6.56,5.5312,16.4752,6.2407,7.0334,4.07,7.8939,4.7878,3.7776,17.5608,1.1051
2018/8/20,3.1255,3.71,3.6605,3.3549,4.036,11.2188,6.3898,8.2261,2.9958,6.5646,1.67,10.8453,5.9268,5.442,2.47,4.0549,3.02,10.7236,3.49,2.51,11.2792,4.0873,3.58,5.1086,11.1666,,6.2655,5.02,6.37,5.4778,16.8007,6.3182,7.1395,4.08,7.9907,4.8173,3.9171,16.9732,1.1107
2018/8/21,3.0966,3.73,3.6226,3.3738,4.0457,11.4876,6.3803,8.2261,2.9711,6.7469,1.67,10.8168,5.9363,5.3953,2.59,4.1038,3.17,10.7819,3.5,2.64,11.1424,4.1171,3.55,5.1322,11.1283,,6.2464,5.07,6.33,5.4015,16.906,6.3376,7.1974,4.06,7.9326,4.8665,3.937,16.17,1.1209
2018/8/22,3.1062,3.76,3.4898,3.4305,4.036,11.3482,6.428,8.2832,3.0614,6.7373,1.67,10.8453,5.984,5.4233,2.72,4.1136,3.33,10.7333,3.51,2.51,10.9958,4.1072,3.7,5.0613,11.2048,,6.4095,5.11,6.36,5.3023,16.9347,6.5411,7.2553,4.12,7.981,4.8861,3.947,16.0917,1.12
2018/8/23,3.0773,3.72,3.4993,3.4305,4.0262,11.7962,6.3612,8.2642,3.0286,6.7661,1.67,10.7693,5.8982,5.3206,2.58,4.0744,3.16,10.7528,3.51,2.44,10.3018,4.0873,3.67,5.0455,10.8221,,6.1408,5.03,6.33,5.1802,16.8102,6.5411,7.2553,4.07,7.9133,4.8665,3.9171,15.5432,1.1228
2018/8/24,3.029,3.77,3.4898,3.4305,4.0067,11.8559,6.2658,8.1785,2.9465,6.6797,1.67,10.7788,5.5933,5.2833,2.45,4.0744,3.02,10.7917,3.47,2.56,10.0379,4.1072,3.5,4.9746,10.5159,,6.0065,4.92,6.2,5.1268,16.6953,6.4345,7.2456,4.04,7.8455,4.9254,3.8772,15.1906,1.1191
2018/8/27,3.0773,3.78,3.5467,3.4589,4.0555,12.045,6.428,8.3213,2.9958,6.9101,1.67,10.9877,5.66,5.3113,2.53,4.1234,3.17,10.8889,3.55,2.58,10.1845,4.1569,3.52,5.0692,10.7168,,6.0736,5.03,6.35,5.2031,17.2506,6.5993,7.3325,4.1,8.01,4.9844,3.9869,15.4747,1.1275
2018/8/28,3.0773,3.78,3.5183,3.4684,4.0945,12.2043,6.4661,8.3975,3.1271,6.9197,1.67,11.0257,5.66,5.3393,2.4,4.1528,3.23,10.8694,3.63,2.53,10.3605,4.1271,3.52,5.1322,10.6498,,6.3423,5.14,6.41,5.2413,17.4133,6.5799,7.4,4.16,8.0777,5.0041,3.957,15.651,1.1209
2018/8/29,3.058,3.75,3.4709,3.4684,4.0945,11.9355,6.3803,8.3213,3.0614,6.9101,1.67,10.8833,5.6124,5.3206,2.43,4.1822,3.39,10.8111,3.68,2.62,10.0672,4.0674,3.53,5.0928,10.5733,,6.2464,5.18,6.23,5.1574,17.5856,6.483,7.3421,4.12,7.9713,5.0041,3.9271,15.2494,1.0985
2018/8/30,3.029,3.64,3.376,3.4305,4.0067,11.9355,6.2754,8.188,2.9301,6.7949,1.67,10.6933,5.5171,5.2273,2.31,4.0842,3.33,10.6653,3.59,2.54,9.5785,3.9978,3.51,5.014,10.2097,,5.9585,4.78,6.13,4.9743,17.6718,6.4733,7.2456,4.04,7.7972,4.9844,3.8772,14.3973,1.1004
2018/8/31,2.9905,3.52,3.3665,3.3644,4.0165,11.8061,6.2754,8.1119,2.9219,6.7565,1.67,10.6174,5.479,5.2646,2.2,4.1234,3.2,10.6944,3.59,2.5,9.4319,3.9779,3.5,4.9903,9.9609,,5.8817,4.68,6.13,4.959,17.7005,6.3279,7.2263,4.03,7.7295,4.9254,3.8075,13.9566,1.1228
2018/9/3,2.9519,3.43,3.3665,3.3455,3.9775,12.0052,6.1895,8.0357,2.9383,6.7949,1.67,10.4559,5.3837,5.302,2.27,4.2116,3.13,10.6944,3.55,2.48,9.3537,3.958,3.51,4.9667,9.7504,,5.8242,4.72,5.97,5.0048,17.4995,6.4442,7.1298,4.02,7.6714,5.0532,3.8673,13.8097,1.1088
2018/9/4,2.9615,3.43,3.376,3.3833,3.9775,12.1147,6.2277,8.1214,2.9547,6.8429,1.67,10.5414,5.4218,5.3393,2.25,4.2116,3.13,10.7139,3.58,2.58,9.5785,3.9878,3.52,5.0061,9.8269,,5.9969,4.76,5.91,5.02,17.7101,6.4636,7.2263,4.05,7.7198,5.0434,3.8772,14.1133,1.1172
2018/9/5,2.894,3.33,3.3665,3.3549,3.8897,11.6469,6.0465,7.9214,2.848,6.6797,1.67,10.304,5.2979,5.3206,2.25,4.1528,3.11,10.4222,3.5,2.54,9.2755,3.9481,3.51,4.9272,9.7695,,5.8913,4.69,5.74,4.8598,17.1931,6.2504,7.1009,3.97,7.4876,4.9058,3.8075,13.32,1.0967
2018/9/6,2.8361,3.27,3.3665,3.3077,3.88,12.0948,6.056,7.8453,2.8316,6.6126,1.67,10.1235,5.2979,5.302,2.21,4.1038,3.05,10.3056,3.48,2.56,9.3928,3.9182,3.51,4.9272,9.7026,,5.9201,4.71,5.62,4.9209,17.2506,6.2698,7.0623,3.97,7.3618,4.9058,3.8274,13.1926,1.0799
2018/9/7,2.8458,3.28,3.395,3.336,3.919,12.3736,6.1419,7.9786,2.8726,6.8237,1.67,10.3609,5.3837,5.3486,2.21,4.1332,3,10.4028,3.55,2.54,9.5785,3.9381,3.53,5.0061,9.9131,,5.8434,4.74,5.79,5.0582,18.0834,6.3958,7.7666,4,7.4683,5.0041,3.8573,13.3395,1.0901
2018/9/10,2.8265,3.11,3.4519,3.3266,3.88,12.6224,6.1037,7.9405,2.8316,6.8525,1.67,10.1615,5.336,5.2833,2.24,4.1136,3.13,10.3736,3.48,2.54,9.5199,3.8983,3.51,4.9903,9.5877,,5.9009,4.73,5.86,4.9819,17.7867,6.3958,7.6894,3.94,7.4489,4.9549,3.7676,12.9086,1.0659
2018/9/11,2.7589,3.19,3.395,3.3171,3.8703,12.6125,5.9225,7.7215,2.7988,6.6989,1.67,9.9716,5.2789,5.19,2.24,4.1332,2.97,10.2375,3.44,2.48,8.9921,3.8685,3.5,4.8642,8.9275,,5.3156,4.67,5.78,4.8827,17.4229,6.1244,7.564,3.89,7.2361,4.8959,3.6879,12.1838,1.0407
2018/9/12,2.7396,3.2,3.5562,3.2982,3.8703,12.4532,5.9511,7.7405,2.807,6.6989,1.67,10.0001,5.2884,5.19,2.22,4.1136,2.95,10.2472,3.43,2.45,8.9334,3.8685,3.5,4.8642,8.583,,5.0758,4.7,5.8,4.8903,17.3846,6.0954,7.5833,3.9,7.2264,4.9156,3.6779,12.2524,1.0155
2018/9/13,2.7589,3.25,3.5562,3.336,3.9092,12.941,6.0274,7.8167,2.848,6.8621,1.67,10.114,5.3837,5.2553,2.25,4.1136,2.88,10.3736,3.46,2.46,9.0507,3.8884,3.5,4.9351,8.6309,,5.0854,4.73,5.77,4.9437,17.5665,6.2116,7.7184,3.94,7.3328,4.9648,3.6978,12.3895,1.0369
2018/9/14,2.7396,3.27,3.4614,3.3455,3.8995,12.7319,6.0465,7.7977,2.8316,6.8525,1.67,10.0476,5.3646,5.218,2.29,4.0451,2.98,10.2764,3.45,2.51,8.7184,3.9083,3.51,4.9115,8.6309,,5.1717,4.77,5.65,4.9819,17.7197,6.2407,7.8727,3.94,7.2941,4.9353,3.6879,12.4287,1.0295
2018/9/17,2.6818,3.16,3.3665,3.336,3.8605,12.7518,5.932,7.6834,2.7906,6.7661,1.67,9.8481,5.2598,5.1246,2.29,4.0451,2.93,10.0528,3.38,2.45,8.6402,3.8486,3.53,4.8563,8.5926,,5.1141,4.68,5.46,4.898,17.3559,6.1244,7.7184,3.91,7.1393,4.9451,3.638,11.557,1.0117
2018/9/18,2.7204,3.27,3.4045,3.3549,3.9287,12.5527,6.0465,7.8643,2.8398,6.6605,1.67,10.152,5.3646,5.1993,2.28,4.0744,2.98,10.2278,3.45,2.47,8.9139,3.8983,3.53,4.9588,8.7266,,5.2869,4.8,5.58,4.9895,17.7867,6.3376,7.9885,3.99,7.3135,4.9746,3.7078,11.9782,1.0323
2018/9/19,2.7396,3.28,3.4803,3.4022,3.9482,13.2396,6.1132,7.95,2.8644,6.7469,1.67,10.323,5.3837,5.246,2.28,4.143,3.04,10.3444,3.47,2.47,8.953,3.9182,3.52,5.0297,8.8127,,5.3828,4.83,5.66,5.0277,18.1122,6.4055,8.1236,4.01,7.4296,5.0238,3.7277,12.223,1.0631
2018/9/20,2.7396,3.35,3.4803,3.3833,3.9385,14.0161,6.0942,7.931,2.848,6.7181,1.67,10.3419,5.4027,5.246,2.29,4.1038,3.08,10.3444,3.47,2.51,8.953,3.8785,3.48,4.9982,8.7744,,5.3828,4.86,5.67,4.9971,17.8824,6.4345,8.0175,4,7.3909,4.9648,3.7377,12.2818,1.0528
2018/9/21,2.7879,3.32,3.5183,3.4305,3.997,14.026,6.2277,8.1309,2.8973,6.8237,1.67,10.8453,5.5266,5.33,2.28,4.1724,3.17,10.5583,3.57,2.51,9.3733,3.9481,3.48,5.0928,9.1476,,5.5843,4.95,5.78,5.0582,19.0216,6.5508,8.4902,4.05,7.6327,5.0827,3.7676,12.6148,1.0883
2018/9/25,2.7589,3.26,3.4898,3.4022,3.9775,14.0559,6.1991,8.1404,2.8891,6.8717,1.67,10.6553,5.479,5.3206,2.27,4.143,3.24,10.4806,3.61,2.47,9.2169,3.8983,3.42,5.0692,9.3007,,5.5747,4.91,5.72,5.0124,18.7631,6.5217,8.4227,4.01,7.623,5.1122,3.8075,12.4679,1.0939
2018/9/26,2.7686,3.3,3.4803,3.4305,3.9872,14.0957,6.2181,8.1499,2.8808,6.9005,1.67,10.7028,5.498,5.3486,2.22,4.1822,3.22,10.5292,3.67,2.45,9.256,3.9182,3.42,5.1007,9.3007,,5.6035,4.91,5.81,5.0277,19.0503,6.5121,8.3841,4.05,7.6327,5.1417,3.8174,12.2328,1.1051
2018/9/27,2.7589,3.26,3.376,3.4022,3.958,13.807,6.2849,8.169,2.8562,6.8525,1.67,10.7788,5.5457,5.2833,2.22,4.1234,3.26,10.6361,3.63,2.4,9.2364,3.8586,3.4,5.0928,9.3677,,5.6227,4.92,5.67,4.898,19.4141,6.5024,8.4516,4.03,7.7488,5.1712,3.7776,12.2132,1.1135
2018/9/28,2.7782,3.26,3.3855,3.4305,3.9775,13.8568,6.3421,8.2071,2.8726,6.9101,1.67,10.9402,5.6219,5.2833,2.22,4.143,3.11,10.7139,3.72,2.4,9.2853,3.8586,3.4,5.148,9.4251,,5.5747,4.96,5.76,4.9132,19.5194,6.5314,8.3937,4.06,7.7778,5.1909,3.8374,12.1936,1.12
2018/10/8,2.7396,3.18,3.3665,3.3644,3.9092,13.7672,6.2086,8.0547,2.7742,6.8045,1.67,10.5984,5.4885,5.2553,2.14,4.0842,3.12,10.5778,3.65,2.37,9.4319,3.7691,3.34,5.0534,9.3294,,5.5747,4.93,5.55,4.8827,19.0886,6.4927,8.1429,4.02,7.6714,5.1516,3.7377,11.8802,1.0845
2018/10/9,2.7975,3.2,3.4045,3.4116,4.0847,13.9762,6.3898,8.2737,2.8152,7.1692,1.67,11.0447,5.6219,5.358,2.17,4.1234,3.27,10.7528,3.71,2.39,9.7642,3.789,3.38,5.2032,9.5495,,5.7954,5.01,6.11,4.9971,19.6055,6.7156,8.3937,4.11,7.8455,5.1909,3.8872,12.2818,1.1107
2018/10/10,2.7879,3.22,3.5278,3.4305,4.1042,13.7672,6.3898,8.3308,2.848,7.2844,1.67,11.2441,5.6791,5.4233,2.17,4.192,3.23,10.7528,3.7,2.36,9.774,3.7989,3.41,5.2347,9.8557,,5.8626,5.03,6.35,5.3023,20.1512,6.7349,8.4709,4.09,7.9229,5.2204,3.8772,12.7519,1.1153
2018/10/11,2.5564,2.9,3.4993,3.2132,3.9092,12.6921,6.0465,7.9119,2.5772,6.9677,1.67,11.0542,5.3551,5.1059,2.06,4.0059,3.07,10.2764,3.34,2.24,9.4612,3.4309,3.08,4.9115,9.3964,,5.7378,4.78,6.18,5.2184,19.1939,6.3764,8.0464,3.84,7.5457,4.9451,3.6679,11.8508,1.0696
2018/10/12,2.5853,2.75,3.395,3.2321,3.919,12.7618,6.2944,8.0357,2.5608,7.1596,1.67,11.2251,5.4313,5.1526,2.04,3.9471,3.2,10.4028,3.45,2.18,9.8033,3.3215,3.02,5.014,9.8939,,6.1888,4.9,6.43,5.3328,19.7204,6.7349,8.3551,3.87,7.7488,5.0139,3.6779,12.1251,1.0827
2018/10/15,2.4985,2.73,3.3665,3.062,3.763,12.3736,6.0083,7.7786,2.4705,6.7277,1.67,10.6458,5.2026,4.9939,2.04,3.7219,3.11,10.0236,3.44,2.14,9.3831,3.242,2.96,4.7932,9.1859,,5.9201,4.91,6.13,5.0963,19.1365,6.4539,8.0657,3.74,7.3328,4.8959,3.5384,11.9194,1.0817
2018/10/16,2.4502,2.75,3.3665,2.9486,3.6558,12.8215,6.0083,7.6834,2.3966,6.4206,1.67,10.3704,5.0788,4.9099,1.94,3.7023,3.01,9.8778,3.34,2.1,8.8748,3.1724,2.88,4.5804,8.6117,,5.6035,4.84,6.02,4.959,19.1365,6.2213,7.9789,3.65,7.2071,4.9648,3.3988,11.2534,1.0453
2018/10/17,2.5178,2.89,3.376,2.958,3.6948,12.493,6.1514,7.8357,2.4541,6.555,1.67,10.6838,5.2122,5.0219,1.94,3.7219,3.08,10.0139,3.43,2.12,9.1582,3.2022,2.87,4.7144,8.9371,,5.8242,4.85,6.08,5.0277,19.3949,6.5993,8.1429,3.73,7.623,5.0139,3.4586,11.5276,1.0528
2018/10/18,2.3924,2.6,3.3665,2.8352,3.5778,11.7862,5.8653,7.3787,2.3474,6.2191,1.67,10.0286,4.993,4.8819,1.89,3.4182,2.93,9.6736,3.26,2.02,8.4252,3.0829,2.67,4.5094,8.4395,,5.2773,4.54,5.54,4.6996,18.2366,6.2213,7.9306,3.53,7.3425,4.6403,3.2792,11.0673,1.0444
2018/10/19,2.431,2.55,3.3855,2.8635,3.6363,12.1944,5.913,7.5596,2.3802,6.363,1.67,10.171,5.1169,4.9939,1.92,3.4868,2.87,9.7806,3.26,2.03,8.4643,3.1127,2.7,4.6198,8.2003,,5.4212,4.6,5.55,4.6843,18.7535,6.3279,8.085,3.53,7.565,4.6993,3.3191,10.8812,1.0659
2018/10/22,2.5274,2.65,3.5372,3.0053,3.8605,13.4188,6.1609,7.8548,2.5033,6.7181,1.67,10.7028,5.317,5.19,2.02,3.6043,3.01,10.2083,3.4,2.13,9.0019,3.2619,2.79,4.7853,8.8222,,5.6707,4.79,5.81,4.8064,19.3279,6.6865,8.3455,3.67,7.8939,4.9451,3.4487,11.5472,1.1069
2018/10/23,2.5081,2.65,3.5088,3.0431,3.8118,13.0206,6.0942,7.7025,2.4951,6.5742,1.67,10.209,5.2217,5.0686,2.03,3.5651,3.03,10.0625,3.34,2.12,9.1973,3.2122,2.72,4.6986,8.8797,,5.805,4.79,5.81,4.7988,19.146,6.609,8.1815,3.61,7.7004,4.9254,3.4188,11.7235,1.0855
2018/10/24,2.5371,2.67,3.689,3.0714,3.8703,13.0903,6.1037,7.7596,2.5115,6.7469,1.67,10.4464,5.2503,5.0873,2.07,3.5456,3.18,10.0333,3.43,2.13,9.256,3.2619,2.78,4.7459,9.071,,5.7666,4.84,5.91,4.7835,19.4045,6.7737,8.2683,3.65,7.7972,5.0631,3.4387,11.6452,1.0892
