ÈÕÆÚ,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH
2018/6/20,4.02,7.16,14.7167,3.66,6.71,2.89,6.1199,7.4998,5.3542,6.75,5.711,11.0592,6.0693,29.2312,4.68,10.6649,9.9758,20.4301,10.0286,10.8,4.94,20.14,0.265
2018/6/21,4.05,6.9,14.7167,3.66,6.71,2.82,6.0605,7.2496,5.3542,6.68,5.5739,10.9898,5.8587,27.9409,4.68,10.8643,9.2314,19.8254,9.8676,10.23,4.98,18.74,0.265
2018/6/22,4.01,6.98,14.7167,3.66,6.71,2.89,6.3377,7.3835,5.3542,6.76,5.7894,10.9799,6.0181,28.4967,4.68,11.1633,9.3207,20.3805,9.9026,10.49,5,19.47,0.265
2018/6/25,4,6.98,14.7167,3.66,6.71,2.89,6.4698,7.3078,5.3542,6.78,5.7992,11.2675,5.9953,28.7945,4.68,11.0736,9.2413,20.8266,9.9236,10.18,4.99,19.6,0.265
2018/6/26,4.02,7.11,14.7167,3.66,6.71,2.93,6.3906,7.4649,5.3542,7.1,5.8776,11.1981,6.1946,29.1022,4.68,11.1732,9.4894,21.0149,9.8956,10.37,5.08,19.97,0.265
2018/6/27,3.81,7.13,14.7167,4.03,6.71,2.92,6.2783,7.5231,5.3542,7.1,5.809,11.6841,6.1263,29.1121,4.68,10.9141,9.4994,20.7076,9.8816,10.42,5.04,19.74,0.265
2018/6/28,3.88,7.02,14.7167,4.43,6.71,2.86,6.2849,7.2904,5.3542,7.01,5.7306,11.5055,6.0807,28.5846,4.68,10.7945,9.3604,20.7572,9.6856,10.31,4.97,19.75,0.265
2018/6/29,3.91,7.18,14.7167,4.87,6.71,2.97,6.4764,7.6686,5.3542,7.18,5.8873,11.5055,6.3198,29.3709,4.68,11.2231,9.7177,21.4312,9.7766,10.64,5.09,20.33,0.265
2018/7/2,3.87,7.17,14.7167,5.36,6.71,2.91,6.3642,7.7209,5.3542,7.08,5.5935,11.6543,6.1149,29.2116,4.45,11.9208,9.5391,21.1933,9.7696,10.49,4.98,19.64,0.252
2018/7/3,3.95,7.31,14.7167,5.84,6.71,2.94,6.3906,7.7849,5.3542,6.94,5.858,11.8824,6.3141,29.8486,4.23,11.8809,9.678,21.5799,9.7626,10.84,5.02,20.13,0.239
2018/7/4,3.97,7.32,14.7167,5.9,6.71,2.88,6.1727,7.6569,5.3542,6.88,5.858,11.6246,6.1263,28.4254,4.02,11.4723,9.5192,21.4907,9.7206,10.47,5,19.66,0.227
2018/7/5,3.87,7.54,14.7167,5.31,6.71,2.78,6.0209,7.3893,5.3542,6.8,5.5935,11.3766,5.927,26.5343,3.82,11.1533,9.1917,20.7175,9.2797,10.09,5.01,18.69,0.216
2018/7/6,3.96,7.6,14.7167,4.79,6.71,2.61,6.1001,7.5057,5.3542,6.78,5.5347,11.5353,6.0522,27.0718,3.63,11.0437,9.3108,21.0347,9.0978,10.01,5.07,19.04,0.205
2018/7/9,4.02,7.51,14.7167,4.77,6.71,2.71,6.1859,7.5338,5.3542,6.86,5.7208,11.9023,6.2174,27.8282,3.45,11.253,9.5391,21.7088,9.2797,10.21,5.19,19.58,0.195
2018/7/10,4.15,7.42,14.7167,4.7,6.71,2.69,6.1925,7.5244,5.3542,7.12,5.76,11.8626,6.2344,29.4007,3.28,11.3028,10.0155,21.9566,9.2727,10.55,5.37,19.87,0.185
2018/7/11,4.17,7.04,14.7167,4.44,6.71,2.56,5.968,7.2148,5.3542,7.13,5.6008,11.8229,6.0352,29.4007,3.12,10.9739,9.8071,21.1339,9.1948,10.21,5.34,19.14,0.176
2018/7/12,4.53,7.14,14.7167,4.51,6.71,2.82,6.1727,7.4494,5.3542,7.29,5.9092,12.2494,6.2287,29.7789,2.96,11.2629,9.9858,22.1152,9.3293,10.47,5.41,19.71,0.167
2018/7/13,4.65,7.18,14.7167,4.6,6.71,2.83,6.1793,7.4494,5.3542,7.6,5.8495,12.2891,6.2287,29.3908,2.81,11.2829,9.7872,22.026,9.3364,10.41,5.43,19.67,0.159
2018/7/16,4.58,7.08,14.7167,4.48,6.71,2.79,6.1067,7.3555,5.3542,7.45,5.2626,12.1205,6.3312,29.1619,2.67,11.0237,9.7972,21.7782,9.209,10.53,5.34,19.71,0.151
2018/7/17,4.5,7.18,14.7167,4.48,6.71,2.79,6.1067,7.2805,5.3542,7.57,5.1631,12.1007,6.3312,29.1619,2.54,10.8643,9.7773,21.7584,9.5275,10.42,5.42,19.76,0.143
2018/7/18,4.5,7.07,14.7167,4.4,6.71,2.76,6.1859,7.3649,5.3542,7.65,5.193,11.9519,6.2401,28.9529,2.41,10.5752,9.6284,21.8971,9.5416,10.43,5.42,19.82,0.136
2018/7/19,4.32,6.95,14.7167,4.18,6.71,2.7,6.549,7.3555,5.3542,7.64,5.0935,11.9618,6.0636,28.8235,2.29,10.2862,9.3803,21.9368,9.2514,10.2,5.4,19.33,0.129
2018/7/20,4.45,7.03,14.7167,4.16,6.71,2.74,6.6216,7.4118,5.3542,7.81,5.1532,12.0312,6.1832,29.0922,2.18,10.5453,9.4795,22.145,9.2727,10.13,5.69,19.43,0.123
2018/7/23,4.52,7.18,14.7167,4.27,6.71,2.76,6.9253,7.5432,5.3542,7.79,5.2228,12.2098,6.3028,29.2017,2.07,10.6649,9.4994,22.7001,9.2797,10.21,5.54,19.7,0.117
2018/7/24,4.53,7.25,14.7167,4.33,6.71,2.94,7.394,7.9841,5.3542,7.92,5.7501,12.428,6.4565,30.7543,1.97,11.0138,9.8865,23.5228,9.3576,10.75,5.64,20.35,0.111
2018/7/25,4.49,7.33,14.7167,4.43,6.71,3.02,7.2356,7.8716,5.3542,7.97,5.8993,12.1899,6.4052,29.978,1.87,11.0138,9.8071,23.0668,9.3647,11.16,5.58,20.48,0.105
2018/7/26,4.46,7.39,14.7167,4.57,6.71,3.09,7.1696,7.8434,5.3542,8.07,6.2176,12.061,6.3939,29.56,1.86,10.7746,9.8766,22.6109,9.1877,10.98,5.55,20.14,0.11
2018/7/27,4.53,7.4,14.7167,4.25,6.71,2.99,7.1696,7.7965,5.3542,8.23,6.2375,12.1205,6.3255,29.1917,1.77,10.8144,9.6483,22.7298,9.1028,10.73,5.4,19.89,0.114
2018/7/30,4.7,7.23,14.7167,4.15,6.71,2.94,7.163,7.637,5.3542,8.16,6.2077,12.2792,6.1832,29.2017,1.68,10.5254,9.41,22.3829,8.9541,10.59,5.29,19.27,0.108
2018/7/31,4.64,7.27,14.7167,4.24,6.71,2.96,7.0375,7.6464,5.3542,8.33,6.0087,12.5271,6.1832,27.9974,1.6,10.7347,9.5589,22.4225,9.032,10.49,5.32,19.18,0.103
2018/8/1,4.56,7.2,14.7167,4.12,6.71,2.87,6.9913,7.4118,5.3542,8.28,5.9291,12.4875,6.0864,27.9974,1.52,10.5652,9.5192,22.4622,8.8621,10.27,5.16,19.12,0.102
2018/8/2,4.41,6.87,14.7167,3.95,6.71,2.8,6.6876,7.121,5.3542,7.94,5.5411,12.7751,5.8416,27.0519,1.44,10.3759,9.1122,20.9852,8.5223,9.79,5.01,18.31,0.103
2018/8/3,4.42,6.78,14.7167,3.92,6.71,2.78,6.7801,6.9427,5.3542,7.83,5.4118,13.4397,5.6366,26.7135,1.38,10.346,9.0527,20.6581,8.3029,9.7,5,17.98,0.107
2018/8/6,4.38,6.47,14.7167,3.86,6.71,2.8,6.7933,6.6331,5.3542,7.84,5.4317,13.6182,5.4772,26.5841,1.38,10.1167,8.8045,20.321,8.2463,9.44,4.91,16.99,0.111
2018/8/7,4.44,6.62,14.7167,3.98,6.71,2.91,7.2158,6.8301,5.3542,7.97,5.6705,13.3107,5.6708,27.5993,1.4,10.346,9.0825,20.9653,8.4091,9.8,5.02,17.34,0.112
2018/8/8,4.52,6.54,14.7167,3.93,6.71,2.85,7.0045,6.7082,5.3542,7.76,5.5909,13.1123,5.5968,26.8827,1.33,10.0968,8.8442,20.6382,8.1543,9.58,4.97,17.12,0.106
2018/8/9,4.55,6.69,14.7167,4.05,6.71,2.9,7.0441,6.8208,5.3542,7.84,5.7003,13.3702,5.7562,27.3106,1.33,10.2762,9.0825,20.8761,8.2251,9.81,5.18,17.48,0.108
2018/8/10,4.54,6.75,14.7167,4.06,6.71,2.92,7.0573,6.9146,5.3542,7.9,5.7003,13.5984,5.7448,27.3803,1.4,10.326,9.142,20.9951,8.31,9.93,5.24,17.47,0.113
2018/8/13,4.6,6.79,14.7167,4.05,6.71,2.88,6.9385,6.8677,5.3542,7.84,5.5909,13.4496,5.7163,27.4301,1.47,10.3759,9.7475,20.8167,8.3383,9.98,5.15,17.52,0.118
2018/8/14,4.62,6.88,14.7167,4.14,6.71,2.91,6.7933,6.9052,5.3542,7.79,5.5909,13.6182,5.7049,27.241,1.54,10.346,9.4597,20.7076,8.3949,10.06,5.1,17.53,0.122
2018/8/15,4.47,6.78,14.7167,3.98,6.71,2.86,6.7008,6.7457,5.3542,7.69,5.382,13.6479,5.5569,27.3206,1.46,10.0968,9.0725,19.8749,8.8763,9.86,5.01,17.53,0.116
2018/8/16,4.51,6.75,14.7167,3.94,6.71,2.82,6.648,6.7926,5.3542,7.6,5.2924,13.7174,5.5626,26.7831,1.4,9.9074,9.0229,19.7064,8.6498,9.78,4.97,16.98,0.115
2018/8/17,4.43,6.52,14.7167,3.89,6.71,2.73,6.4896,6.6144,5.3542,7.55,5.1731,13.5884,5.4373,26.5144,1.43,9.6283,8.8244,19.756,8.2746,9.52,4.9,16.91,0.115
2018/8/20,4.42,6.47,14.7167,3.93,6.71,2.79,6.7206,6.6425,5.3542,7.28,5.1731,13.2512,5.4715,26.5642,1.42,9.7081,8.745,19.9047,8.1401,9.65,4.94,16.78,0.112
2018/8/21,4.51,6.59,14.7167,3.94,6.71,2.81,6.8131,6.7269,5.3542,7.44,5.183,13.6083,5.5569,26.6338,1.43,10.6749,8.8343,19.865,8.218,9.68,4.99,17.1,0.113
2018/8/22,4.53,6.45,14.7167,3.99,6.71,2.75,6.7273,6.5956,5.3542,7.41,5.1034,13.4694,5.4715,26.0267,1.5,10.4257,8.7351,19.7956,8.6002,9.49,4.91,16.73,0.116
2018/8/23,4.53,6.48,14.7167,3.94,6.71,2.77,6.6876,6.6988,5.3542,7.29,5.1233,13.3306,5.5911,26.1561,1.58,10.2064,8.7946,19.7857,8.8975,9.57,4.94,16.89,0.116
2018/8/24,4.55,6.53,14.7167,3.9,6.71,2.77,6.6876,6.6519,5.3542,7.29,5.0437,13.2909,5.5911,26.0466,1.66,9.9871,8.7351,19.3991,8.763,9.79,4.91,16.86,0.119
2018/8/27,4.54,6.65,13.2421,3.94,6.71,2.82,6.8329,6.7551,5.3542,7.17,5.2029,13.3405,5.6708,26.3651,1.67,10.1865,8.9236,19.647,8.8621,10.12,4.93,17.39,0.118
2018/8/28,4.52,6.64,12.6916,3.9,6.71,2.83,6.7801,6.7457,5.3542,7.1,5.3322,12.6561,5.6651,26.4248,1.65,10.1965,8.9236,19.5478,8.7559,10.04,4.9,17.3,0.115
2018/8/29,4.6,6.59,12.6719,3.85,6.71,2.81,6.714,6.68,5.3542,6.94,5.2924,13.0231,5.6594,26.3751,1.57,10.0569,8.8045,18.4872,8.6427,9.98,4.91,17.12,0.111
2018/8/30,4.52,6.45,12.1804,3.76,6.04,2.74,6.5886,6.483,5.3542,6.86,5.2825,12.785,5.4886,26.1063,1.65,9.9871,8.7549,17.8924,8.4374,10.08,4.81,17.39,0.117
2018/8/31,4.51,6.43,11.2661,3.69,5.44,2.73,6.3047,6.6237,5.3542,6.85,5.2427,12.5371,5.4089,25.9371,1.6,9.9273,8.5465,17.6743,8.7984,9.8,4.7,16.65,0.115
2018/9/3,4.6,6.46,11.4627,3.72,5.08,2.71,6.3245,6.6331,5.3542,6.83,5.2228,12.3982,5.4203,24.8423,1.52,9.9672,8.4571,17.0498,8.5082,9.59,4.4,16.35,0.114
2018/9/4,4.99,6.74,11.5512,3.77,5.18,2.77,6.3642,6.6519,5.3542,6.91,5.2825,12.4577,5.4943,24.912,1.6,10.037,8.5465,17.0399,8.4445,9.76,4.4,16.54,0.119
2018/9/5,4.83,6.53,11.6987,3.76,5.14,2.78,6.2387,6.5862,5.3542,6.89,5.1731,12.4081,5.4373,24.4044,1.6,9.8476,8.3777,16.4947,8.2038,9.56,4.35,16.24,0.117
2018/9/6,4.81,6.46,11.4136,3.74,5.16,2.77,6.2321,6.5862,5.3542,6.84,5.1631,12.5569,5.4032,24.3148,1.54,10.1167,8.338,16.5344,8.1047,9.57,4.32,16.22,0.116
2018/9/7,4.96,6.52,11.3349,3.78,5.17,2.83,6.1067,6.6425,5.3542,6.87,5.1731,12.4776,5.4203,24.1755,1.54,9.9473,8.4075,16.6632,8.1472,9.63,4.33,16.37,0.116
2018/9/10,5.06,6.36,11.0793,3.85,5.02,2.77,6.0209,6.5768,5.3542,6.8,5.0835,12.4379,5.1811,23.1902,1.5,9.718,8.1097,16.0883,8.1543,9.31,4.18,16.06,0.115
2018/9/11,5,6.38,10.5976,3.79,4.98,2.81,6.0275,6.6331,5.3542,6.78,5.0736,12.4974,5.2267,23.2996,1.48,9.728,8.209,16.5443,8.1472,9.35,4.19,16.18,0.115
2018/9/12,4.85,6.42,10.5092,3.78,5.02,2.87,6.0209,6.6144,5.3542,6.8,5.1134,12.4676,5.2779,23.1304,1.46,9.8177,8.3082,16.4551,8.2038,9.44,4.19,16.35,0.115
2018/9/13,4.89,6.46,10.4698,3.82,5.03,2.89,6.1199,6.6144,5.3542,6.81,5.2029,12.3585,5.3292,23.2797,1.43,9.8277,8.4373,16.7723,8.2392,9.5,4.25,16.4,0.115
2018/9/14,4.98,6.35,10.3519,3.71,4.91,2.85,6.0869,6.5956,5.3542,6.79,5.1731,12.4081,5.2836,23.23,1.43,9.7778,8.2685,16.3659,8.0906,9.42,4.33,16.32,0.115
2018/9/17,4.8,6.28,9.9193,3.54,4.69,2.76,6.0077,6.5018,5.3542,6.8,5.0736,12.3089,5.1754,22.1053,1.39,9.6682,8.1395,15.9793,7.7862,9.16,4.21,16.12,0.115
2018/9/18,4.87,6.36,10.1258,3.61,4.83,2.81,6.2585,6.7082,5.3542,6.87,5.2327,12.3685,5.2608,22.3939,1.46,9.8875,8.3182,16.4253,7.8782,9.33,4.35,16.4,0.119
2018/9/19,4.91,6.44,10.2044,3.83,4.96,2.86,6.3972,6.7082,5.3542,6.86,5.2128,12.5767,5.3292,22.6029,1.49,9.9174,8.3479,16.5938,7.9632,9.46,4.34,16.51,0.119
2018/9/20,4.96,6.47,10.3027,3.75,4.98,2.87,6.3245,6.6425,5.3542,6.86,5.2029,12.5767,5.2893,22.374,1.46,9.8775,8.2685,16.465,7.8641,9.42,4.36,16.38,0.117
2018/9/21,4.92,6.57,10.3912,3.76,4.98,2.88,6.3972,6.6988,5.3542,6.79,5.2526,12.8346,5.3747,23.0409,1.48,9.9572,8.4273,16.6632,7.9136,9.58,4.38,16.61,0.118
2018/9/25,4.9,6.6,10.2536,3.74,4.91,2.89,6.3906,6.6894,5.3542,6.79,5.193,12.8346,5.3576,22.8318,1.47,9.9174,8.3876,16.7128,7.9561,9.45,4.54,17.04,0.118
2018/9/26,4.89,6.6,10.2142,3.75,4.93,2.86,6.4632,6.6988,5.3542,6.78,5.183,13.033,5.5683,22.8617,1.48,9.8974,8.4174,16.7723,7.9632,9.51,4.46,16.92,0.119
2018/9/27,4.83,6.45,9.8996,3.74,4.77,2.8,6.3245,6.5862,5.3542,6.78,5.0537,13.271,5.6252,24.1058,1.43,9.6782,8.2189,16.9408,7.7933,9.25,4.37,16.44,0.117
2018/9/28,4.82,6.52,10.2044,3.69,4.86,2.78,6.4698,6.6519,5.3542,6.78,5.0636,13.1818,5.4715,23.7376,1.46,10.037,8.3678,16.9904,7.8287,9.38,4.37,16.64,0.118
2018/10/8,4.64,6.32,9.6539,3.55,4.69,2.71,6.1397,6.4642,5.3542,6.7,4.8647,12.9735,5.1527,22.2745,1.42,9.7479,7.9707,16.4154,7.9207,8.97,4.2,16.04,0.114
2018/10/9,4.71,6.32,9.6637,3.58,4.65,2.7,6.417,6.5205,5.3542,6.6,4.8945,13.1322,5.1868,22.3541,1.44,9.8675,8.0402,16.5443,7.8004,9.1,4.23,15.99,0.115
2018/10/10,4.68,6.32,9.8603,3.56,4.96,2.72,6.5292,6.5674,5.3542,6.33,4.9542,13.2413,5.2608,23.3992,1.47,9.8576,8.1196,16.9705,7.8357,9.18,4.27,16.22,0.116
2018/10/11,4.48,5.69,8.8772,3.21,4.46,2.48,6.2717,6.0702,5.3542,6.14,4.4568,12.8941,4.7655,21.0702,1.4,8.8708,7.395,15.4241,7.0571,8.28,3.9,14.66,0.11
2018/10/12,4.43,5.49,8.022,3.21,4.23,2.42,6.2453,5.967,5.3542,5.53,4.1683,12.7652,4.6915,21.1299,1.34,8.6715,7.4446,15.6521,6.958,8.29,3.99,14.2,0.11
2018/10/15,4.15,5.38,7.6189,3.09,3.85,2.35,6.0077,5.8356,5.3542,5.53,3.8897,12.9239,4.72,21.1399,1.37,8.5419,7.3355,15.6323,6.8519,8.22,3.91,14.09,0.11
2018/10/16,4.16,5.11,7.3338,3.07,3.77,2.35,5.7568,5.7981,5.3542,5.53,3.6808,12.8545,4.6744,20.692,1.35,8.2229,7.1965,15.2953,6.774,7.96,3.81,13.66,0.108
2018/10/17,4.15,5.16,7.5796,3.11,3.81,2.39,6.1661,5.8826,5.3542,5.53,3.7405,12.9338,4.7313,21.12,1.33,8.2529,7.3255,15.3944,6.8023,8.13,3.87,14.02,0.108
2018/10/18,4.14,5.01,7.6975,3.03,3.65,2.32,5.8492,5.6292,5.3542,5.53,3.5913,12.795,4.6801,21.5877,1.26,7.914,7.2362,14.9781,6.5616,7.94,3.8,13.69,0.103
2018/10/19,4.17,5.12,7.8843,3.09,3.73,2.38,6.0407,5.8356,5.3542,5.53,3.7405,12.6263,4.7769,21.2493,1.23,7.9738,7.3553,15.0871,6.6891,8.13,3.94,14.11,0.101
2018/10/22,4.36,5.55,8.307,3.24,3.89,2.49,6.3179,6.0327,5.3542,5.53,3.9196,13.0925,4.942,21.9859,1.29,8.2628,7.6531,15.7116,7.1208,8.51,4.07,14.66,0.106
2018/10/23,4.41,5.62,8.602,3.27,3.87,2.47,6.4368,5.9482,5.3542,5.53,3.9295,13.1322,4.8623,22.792,1.35,8.1332,7.5638,15.7215,7.0147,8.4,3.96,14.91,0.107
2018/10/24,4.41,5.68,8.2284,3.26,3.86,2.47,6.4302,5.9201,5.3542,5.53,3.9096,13.0628,4.868,22.3243,1.33,8.0535,7.6432,15.5927,7.0713,8.33,4.04,14.79,0.107
2018/10/25,4.32,5.62,8.0121,3.21,3.78,2.46,6.2981,5.9201,5.3542,5.53,3.84,13.0032,4.794,21.956,1.31,7.9439,7.5836,15.2457,7.0571,8.17,4.44,14.94,0.107
2018/10/26,4.41,5.59,8.0514,3.26,3.81,2.48,6.3311,5.9295,5.3542,5.53,3.8897,13.1818,4.8224,22.2446,1.38,8.3426,7.7027,15.2854,7.0571,8.25,4.88,14.78,0.11
2018/10/29,4.35,5.56,7.7664,3.2,3.74,2.48,6.2453,5.7794,5.3542,5.53,3.8599,13.1322,4.8054,22.0456,1.39,8.2927,7.5042,15.2953,6.9722,8.18,4.39,14.32,0.109
2018/10/30,4.38,5.61,7.727,3.3,3.81,2.49,5.8888,5.8356,5.3542,5.53,3.9096,13.1619,4.8965,22.2944,1.4,8.203,7.5737,15.0772,7.043,8.46,4.43,14.39,0.108
2018/10/31,4.38,5.77,7.8942,3.33,3.85,2.51,5.9218,5.8919,5.3542,5.53,3.9793,13.0925,4.9363,22.3541,1.47,8.2628,7.7027,15.2358,7.1138,8.43,4.46,14.7,0.112
2018/11/1,4.34,5.74,7.9433,3.32,3.89,2.5,5.8954,5.8732,5.3542,5.53,3.9693,13.1619,4.9477,22.3939,1.44,8.2329,7.6829,15.3349,7.1208,8.39,4.38,14.82,0.11
2018/11/2,4.38,5.87,8.7396,3.37,4.03,2.55,6.1265,6.2672,5.3542,5.53,4.2081,13.1421,5.1242,23.001,1.48,8.4223,7.8516,15.8801,7.2482,8.59,4.62,15.22,0.114
2018/11/5,4.4,6.01,9.2017,3.31,4.08,2.58,6.2123,6.1828,5.3542,5.53,4.3374,13.2314,5.1242,22.6427,1.53,8.512,8.3678,15.8405,7.2341,8.65,4.76,15.29,0.119
2018/11/6,4.34,5.91,8.8772,3.26,4.03,2.57,6.1265,5.9858,5.3542,5.53,4.417,14.0546,5.0843,22.374,1.47,8.3725,7.9608,15.7612,7.2341,8.47,4.61,15.19,0.114
2018/11/7,4.35,5.92,8.9067,3.28,4.05,2.56,6.1793,5.967,5.3542,5.53,4.3573,13.8166,5.0445,22.0953,1.54,8.3525,7.8318,15.5927,7.1421,8.45,4.53,14.93,0.119
2018/11/8,4.33,6.12,8.6806,3.36,4,2.59,6.1133,5.9576,5.3542,5.53,4.2379,13.7769,5.0331,21.6972,1.62,8.3027,7.7921,15.3944,7.1704,8.5,4.52,14.9,0.125
2018/11/9,4.26,6.13,8.9755,3.37,4.04,2.57,6.0671,5.9107,5.3542,5.53,4.2479,13.6876,5.0502,21.6176,1.7,8.2229,7.7424,15.4142,7.1845,8.41,4.46,15.26,0.13
2018/11/12,4.31,6.5,9.7817,3.52,4.17,2.69,6.2915,6.089,5.3542,4.98,4.5165,13.8166,5.221,22.2148,1.79,8.4522,7.9509,16.4551,7.411,8.75,4.57,16.35,0.137
2018/11/13,4.4,6.7,9.703,3.62,4.32,2.79,6.3509,6.2203,5.3542,5.18,4.606,14.1835,5.295,22.4238,1.88,8.6216,8.1097,16.3758,7.5031,8.85,4.65,16.25,0.144
2018/11/14,4.39,6.91,9.9488,3.54,4.4,2.85,6.3443,6.2672,5.3542,4.85,4.6955,13.9653,5.3462,22.5631,1.97,9.1898,8.0898,16.2469,7.7013,8.99,4.73,16.06,0.137
2018/11/15,4.46,6.79,9.9095,3.57,4.37,2.92,6.4698,6.361,5.3542,4.78,4.6558,13.9157,5.4544,22.8916,1.87,9.1399,8.338,16.9011,7.7367,9.13,4.74,16.86,0.13
2018/11/16,4.54,6.74,9.7423,3.58,4.38,2.92,6.4368,6.3798,5.3542,4.79,4.616,14.005,5.4715,22.9015,1.83,9.0303,8.3479,16.8813,7.8782,9.28,4.78,16.69,0.129
2018/11/19,4.45,6.75,9.5457,3.61,4.6,2.91,6.5358,6.3798,5.3542,4.76,4.5463,14.1439,5.4715,24.5139,1.74,9.0901,8.338,16.9606,7.6871,9.88,5.02,16.65,0.123
2018/11/20,4.3,6.4,9.2213,3.36,4.3,2.8,6.2057,6.1265,5.3542,4.62,4.4767,14.0348,5.2779,23.2101,1.68,8.7811,8.1196,16.3857,7.9773,9.22,4.77,16.1,0.119
2018/11/21,4.32,6.75,9.2705,3.4,4.29,2.95,6.2651,6.1734,5.3542,4.61,4.4767,14.005,5.3861,22.9811,1.76,8.8309,8.209,16.3758,7.7791,9.21,4.75,16.2,0.124
2018/11/22,4.41,6.57,9.3983,3.61,4.27,2.92,6.384,6.2015,5.3542,4.73,4.5165,14.005,5.4032,22.9911,1.78,8.9904,8.4373,16.1379,7.6517,9.1,4.79,16.18,0.124
2018/11/23,4.4,6,8.8477,3.42,4,2.8,6.0803,5.8169,5.3542,4.47,4.2479,13.6182,5.0502,21.7968,1.69,8.5618,8.4174,15.2556,7.3969,8.54,4.57,15.23,0.118
2018/11/26,4.6,5.98,8.4054,3.33,4.05,2.84,5.9482,5.8169,5.3542,4.38,4.1484,13.5091,5.0388,21.8266,1.61,8.4622,8.6854,15.1862,7.2766,8.7,4.53,15.09,0.114
2018/11/27,4.56,6.1,8.3267,3.36,4.07,2.79,5.9944,5.8356,5.3542,4.39,4.1782,13.3405,5.0786,21.8764,1.67,8.6515,8.5564,15.3151,7.3757,8.76,4.63,15.35,0.117
2018/11/28,4.73,6.14,8.4447,3.34,4.09,2.8,6.0803,5.9013,5.3542,4.43,4.2976,13.2611,5.221,22.0257,1.66,8.7113,8.2387,15.5134,7.5738,8.82,4.66,15.56,0.117
2018/11/29,4.47,5.91,8.1104,3.2,3.95,2.71,5.968,5.77,5.3542,4.24,4.2081,13.4397,5.016,21.5678,1.59,8.502,7.8715,15.0574,7.3757,8.45,4.51,14.98,0.115
2018/11/30,4.17,5.98,8.1694,3.22,3.96,2.67,5.9086,5.8638,5.3542,4.17,4.2379,13.3206,5.0502,21.6972,1.58,8.4123,7.7127,15.1763,7.5031,8.57,4.51,15.15,0.116
2018/12/3,4.16,6.28,8.4938,3.31,4.06,2.79,6.0737,6.0045,5.3542,4.33,4.5762,13.5388,5.2324,22.2048,1.66,8.6117,8.0204,15.9,7.7508,8.85,4.66,15.79,0.122
2018/12/4,4.08,6.3,8.5135,3.36,4.13,2.83,6.1001,6.0327,5.3542,4.34,4.5563,13.5289,5.3064,22.3641,1.7,9.11,8.1395,16.009,7.772,8.99,4.7,15.9,0.124
2018/12/5,4.06,6.18,8.2481,3.32,4.08,2.75,6.0539,5.9764,5.3542,4.28,4.4866,13.2413,5.2722,23.001,1.79,8.7911,8.4075,15.8603,7.7083,8.95,4.68,15.73,0.128
2018/12/6,4.06,6.19,7.9433,3.27,3.97,2.68,6.0341,5.8732,5.3542,4.2,4.4369,13.1619,5.1754,23.1205,1.73,8.5718,8.5961,15.8008,7.6022,8.86,4.63,15.48,0.122
2018/12/7,3.89,6.19,8.1596,3.28,4.1,2.7,6.1265,6.0045,5.3542,4.21,4.5861,13.2512,5.1811,23.9167,1.82,8.512,8.4869,16.574,7.7013,9.75,4.75,16.07,0.127
2018/12/10,3.84,6.03,7.9826,3.23,3.95,2.64,6.0143,5.9951,5.3542,4.08,4.3673,13.2314,5.1356,23.0309,1.91,8.3824,7.9211,16.2866,7.6659,9.56,4.63,15.6,0.13
2018/12/11,3.76,6.08,7.9236,3.25,3.98,2.7,6.0341,5.9858,5.3542,4.16,4.3971,13.3405,5.1697,22.7522,1.81,8.4821,7.9211,16.4253,8.0693,9.72,4.66,15.55,0.124
2018/12/12,3.67,6.07,8.022,3.25,3.97,2.68,6.0803,5.9858,5.3542,4.13,4.3474,13.3901,5.2096,23.2598,1.79,8.4422,7.9707,16.5145,8.494,9.86,4.87,15.32,0.124
2018/12/13,3.76,6.08,8.2382,3.25,4.01,2.71,6.1265,6.0233,5.3542,4.15,4.3772,13.4,5.2324,23.3195,1.8,8.5419,8.0402,16.5245,8.31,9.7,4.88,15.34,0.125
2018/12/14,3.54,5.84,8.0416,3.18,3.91,2.63,6.0407,5.9201,5.3542,4.01,4.3076,13.3306,4.9762,23.9565,1.74,8.3824,7.7524,16.3559,7.68,9.61,4.74,15.27,0.122
2018/12/17,3.53,5.98,8.2579,3.2,4.01,2.71,6.0209,6.1265,5.3542,4.01,4.3275,13.2413,5.0786,26.3552,1.83,8.502,8.0005,16.6831,7.8924,10.23,5.21,16,0.125
2018/12/18,3.52,5.92,8.0613,3.2,3.93,2.62,5.9152,5.9295,5.3542,3.97,4.1882,13.3901,5.0559,25.4395,1.92,8.2927,7.8615,17.4067,7.6163,9.75,5.07,15.65,0.126
2018/12/19,3.49,5.8,7.9531,3.19,3.84,2.56,5.7568,5.7794,5.3542,3.94,4.1384,13.6579,4.9363,24.1158,2.02,8.1532,7.7127,16.8813,7.3261,9.33,4.94,15.34,0.128
