ÈÕÆÚ,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH
2014/6/18,3.606,7.85,2.2543,3.5213,2.4261,6.6946,4.2073,5.3991,4.3942,,,4.9988,,,2.8019,3.2329,4.9049,6.2139,3.2958,2.6117,4.2819,2.1377,4.0853,2.3658,,2.4764,3.2577,,,,,,
2014/6/19,3.4893,7.7,2.2157,3.3949,2.3585,6.5294,3.9397,5.352,4.2365,,,4.8387,,,2.586,3.2158,4.7972,6.2007,3.2588,2.5739,4.1832,2.0546,4.0493,2.3475,,2.4764,3.2139,,,,,,
2014/6/20,3.431,7.75,2.2205,3.3754,2.3518,6.6855,4.0455,5.3332,4.2168,,,4.9416,,,2.5297,3.2329,4.8265,6.1545,3.2634,2.6023,4.2011,2.0621,4.0943,2.3475,,2.4764,3.2402,,,,,,
2014/6/23,3.4796,7.8,2.2592,3.4046,2.3856,6.6855,4.0642,5.3238,4.1774,,,5.0103,,,2.5297,3.2329,4.8363,6.1215,3.2912,2.6212,4.2191,2.0697,4.0583,2.3475,,2.4764,3.2227,,,,,,
2014/6/24,3.4699,7.83,2.2543,3.4338,2.4058,6.7038,4.2322,5.3379,4.1479,,,5.0045,,,2.5484,3.2415,4.9244,6.1281,3.2912,2.6307,4.246,2.0999,4.0943,2.3658,,2.4764,3.2402,,,,,,
2014/6/25,3.4116,7.84,2.235,3.4046,2.3788,6.7038,4.2633,5.3191,4.069,,,5.0045,,,2.5203,3.2329,4.8755,6.0752,3.2634,2.6307,4.1832,2.115,4.0853,2.3383,,2.4764,3.2227,,,,,,
2014/6/26,3.4602,7.88,2.2592,3.4338,2.4802,6.8828,4.2633,5.3332,4.1183,,,5.0045,,,2.6095,3.2501,4.9734,6.1215,3.2819,2.6598,4.2191,2.1377,4.0943,2.3383,,2.4764,3.2489,,,,,,
2014/6/27,3.5088,8.04,2.3267,3.5019,2.4802,7.4767,4.1886,5.4508,4.1479,,,5.0045,,,2.5907,3.2589,5.0125,6.1875,3.3143,2.6986,4.3178,2.1603,4.1303,2.3475,,2.4764,3.2664,,,,,,
2014/6/30,3.4991,8.01,2.3316,3.5311,2.4869,7.6793,4.2011,5.5025,4.1577,,,5.0045,,,2.6188,3.2677,5.0125,6.2139,3.3328,2.718,4.3537,2.1603,4.1483,2.3658,,2.4764,3.2927,,,,,,
2014/7/1,3.5477,8.38,2.3219,3.5311,2.5207,7.6025,4.1575,5.6201,4.1971,,,5.0045,,,2.647,3.2941,5.0517,6.1677,3.3421,2.718,4.3358,2.1679,4.1393,2.375,,2.4764,3.284,,,,,,
2014/7/2,3.5963,8.4,2.3364,3.5505,2.514,7.4627,4.1886,5.5543,4.1971,,,5.0045,,,2.647,3.3294,5.0517,6.1413,3.3467,2.7277,4.2819,2.1679,4.1303,2.3658,,2.4764,3.3024,,,,,,
2014/7/3,3.5574,8.33,2.3509,3.57,2.5207,7.5815,4.2322,5.6013,4.1873,,,5.0045,,,2.6517,3.3558,5.0713,6.1875,3.3884,2.7374,4.2819,2.1754,4.1213,2.3566,,2.4764,3.3024,,,,,,
2014/7/4,3.5185,8.36,2.4378,3.57,2.5207,7.4068,4.1451,5.6013,4.1577,,,5.5079,,,2.6188,3.3558,5.0125,6.1809,3.4624,2.718,4.2819,2.1754,4.1303,2.3658,,2.4764,3.3116,,,,,,
2014/7/7,3.5477,8.19,2.4957,3.5116,2.5477,7.309,4.033,5.606,4.1479,,,5.4621,,,2.6141,3.3558,5.0125,6.1941,3.4485,2.7083,4.3088,2.2132,4.1843,2.4025,,2.4764,3.3024,,,,,,
2014/7/8,3.6643,8.18,2.5584,3.5602,2.5477,7.5466,4.0766,5.6483,4.138,,,5.4278,,,2.6423,3.347,5.0321,6.1413,3.3884,2.7277,4.3627,2.1905,4.2113,2.3933,,2.4764,3.3209,,,,,,
2014/7/9,3.5768,8.1,2.4812,3.4921,2.4802,7.847,3.9397,5.6013,4.207,,,5.2448,,,2.5954,3.3382,4.944,6.062,3.3513,2.6889,4.2639,2.1452,4.1573,2.375,,2.4764,3.2932,,,,,,
2014/7/10,3.5865,8.04,2.5053,3.5213,2.5004,7.9029,3.8712,5.6201,4.1479,,,5.302,,,2.5954,3.3294,4.944,6.029,3.3606,2.6792,4.237,2.1754,4.2383,2.4025,,2.4764,3.3024,,,,,,
2014/7/11,3.5768,8.19,2.5826,3.5797,2.5477,7.9379,3.9646,5.6812,4.1676,,,5.2619,,,2.6423,3.3382,4.9832,6.0752,3.3884,2.7083,4.246,2.2056,4.3193,2.43,,2.4764,3.3301,,,,,,
2014/7/14,3.6254,8.15,2.6019,3.6283,2.8045,8.0637,3.9895,5.7283,4.207,,,5.3134,,,2.6517,3.391,5.0615,6.1545,3.4022,2.7374,4.2639,2.2132,4.3283,2.4483,,2.4764,3.367,,,,,,
2014/7/15,3.6351,8.19,2.5922,3.6672,3.0884,8.5947,3.9023,5.7001,4.2562,,,5.2448,,,2.6752,3.3998,5.1398,6.1809,3.4208,2.7471,4.237,2.1981,4.3463,2.4483,,2.4764,3.3854,,,,,,
2014/7/16,3.6351,8.48,2.5391,3.6575,2.9262,8.7484,4.1139,5.7988,4.2464,,,5.3134,,,2.647,3.6112,5.0909,6.1347,3.4578,2.7568,4.3268,2.2585,4.3553,2.4667,,2.4764,3.4315,,,,,,
2014/7/17,3.5865,8.38,2.7564,3.6478,2.8519,8.3641,4.0393,5.7565,4.207,,,5.2104,,,2.6235,3.5319,5.13,6.1149,3.4069,2.7374,4.2729,2.1981,4.3103,2.4483,,2.4764,3.4039,,,,,,
2014/7/18,3.606,8.4,2.7226,3.6478,2.8383,8.4061,4.0019,5.6624,4.1971,,,5.1475,,,2.6423,3.5231,5.1105,6.1413,3.393,2.7568,4.2909,2.2207,4.3822,2.4758,,2.4764,3.4315,,,,,,
2014/7/21,3.5963,8.3,2.7757,3.6283,2.8721,8.434,3.9148,5.5966,4.138,,,5.1075,,,2.6752,3.4615,5.0909,6.0686,3.3791,2.7374,4.2729,2.1981,4.3912,2.4758,,2.4764,3.4131,,,,,,
2014/7/22,3.606,8.3,2.7612,3.6575,2.9262,8.6716,3.9335,5.6295,4.1774,,,5.0961,,,2.6799,3.4703,5.13,6.0951,3.4069,2.7568,4.255,2.2283,4.3822,2.485,,2.4764,3.4408,,,,,,
2014/7/23,3.6351,8.23,2.7274,3.6381,2.8789,8.2523,3.865,5.5637,4.1479,,,4.8959,,,2.647,3.4351,5.0713,6.0422,3.3698,2.7568,4.2999,2.2132,4.4542,2.54,,2.4764,3.4777,,,,,,
2014/7/24,3.674,8.15,2.8529,3.6478,2.8316,8.1196,3.7903,5.5401,4.1676,,,4.833,,,2.6752,3.4703,5.2279,6.0951,3.43,2.7763,4.3627,2.2358,4.4992,2.5767,,2.4764,3.5146,,,,,,
2014/7/25,3.6935,8.28,2.8963,3.6964,2.8451,8.2943,3.865,5.606,4.2168,,,4.8902,,,2.6986,3.4791,5.2475,6.1611,3.4439,2.8054,4.3896,2.3718,4.5262,2.5767,,2.4764,3.5422,,,,,,
2014/7/28,3.7226,8.39,2.906,3.7451,2.8721,8.448,3.9023,5.6624,4.3252,,,5.0446,,,2.7221,3.5407,5.2671,6.2733,3.4902,2.8345,4.4614,2.4398,4.7017,2.6592,,2.4764,3.6622,,,,,,
2014/7/29,3.7421,8.35,2.9012,3.7937,2.9532,8.5458,3.9459,5.7236,4.3548,,,5.1247,,,2.7268,3.5319,5.7958,6.4715,3.5041,2.8539,4.5692,2.6815,4.6833,2.6592,,2.4764,3.6437,,,,,,
2014/7/30,3.7032,8.46,2.9253,3.7937,2.9465,8.5877,4.033,5.6906,4.3055,,,5.1533,,,2.7456,3.5672,6.109,6.412,3.5504,2.9025,4.5153,2.6437,4.6278,2.6226,,2.4764,3.6068,,,,,,
2014/7/31,3.7518,8.6,2.9446,3.8521,2.96,8.6646,4.0019,5.7753,4.3548,,,5.199,,,2.7456,3.5848,6.4419,6.4649,3.5457,2.9025,4.5332,2.6362,4.6925,2.6592,,2.4764,3.6437,,,,,,
2014/8/1,3.7032,8.62,2.8963,3.8132,2.9938,8.3991,3.8961,5.7565,4.4336,,,5.0846,,,2.7127,3.5407,6.1678,6.4384,3.4809,2.8442,4.9911,2.4398,4.6001,2.6226,,2.4764,3.6345,,,,,,
2014/8/4,3.7615,8.56,2.9012,3.9104,3.0343,8.5179,3.9583,5.78,4.542,,,5.1475,,,2.7925,3.5848,6.2363,6.4979,3.6105,2.8928,5.413,2.4625,4.7756,2.7051,,2.4764,3.6898,,,,,,
2014/8/5,3.7907,8.52,2.8577,3.9104,3.0208,8.6366,4.0144,5.7565,4.5321,,,5.2619,,,2.7925,3.6288,6.0993,6.4318,3.6337,2.9025,5.1796,2.4625,4.7941,2.7143,,2.4764,3.6806,,,,,,
2014/8/6,3.7907,8.75,2.8577,3.9202,3.0478,8.6297,4.0081,5.8035,4.5223,,,5.239,,,2.8019,3.6288,6.1482,6.445,3.5967,2.9316,5.0808,2.4625,4.7664,2.7143,,2.4764,3.6806,,,,,,
2014/8/7,3.9073,8.88,2.9205,3.8618,2.9329,8.427,3.9583,5.7894,4.4336,,,5.1876,,,2.7925,3.5848,6.0209,6.346,3.5457,2.883,4.9282,2.4398,4.6555,2.6673,,2.4764,3.5976,,,,,,
2014/8/8,4.16,9.32,3.0122,3.9104,2.9465,8.3082,3.9708,5.7988,4.4828,,,5.199,,,2.769,3.5936,6.0111,6.379,3.555,2.883,4.9282,2.4549,4.6833,2.6861,,2.4764,3.616,,,,,,
2014/8/11,4.2183,9.26,3.1763,4.0466,2.9735,8.448,4.0144,5.86,4.5518,,,5.3134,,,2.8723,3.6112,6.0797,6.4252,3.6059,2.9122,5,2.4625,4.7941,2.7236,,2.4764,3.6714,,,,,,
2014/8/12,4.2086,9.35,3.2294,4.0661,3.014,8.4689,4.1451,6.0575,4.5715,,,5.3248,,,2.9568,3.5936,6.0993,6.4054,3.6152,2.9316,4.9462,2.4776,4.7756,2.7143,,2.4764,3.6622,,,,,,
2014/8/13,4.2378,9.78,3.1667,4.1633,3.0005,8.8393,4.089,6.0481,4.6208,,,5.2962,,,3.0131,3.5584,6.0307,6.4847,3.592,2.9316,4.9372,2.5078,4.8403,2.7236,,2.4764,3.7821,,,,,,
2014/8/14,4.1114,9.69,3.1184,4.1828,3.014,8.6227,4.1824,6.1515,4.6503,,,5.3306,,,2.9568,3.5319,6.0014,6.4649,3.5457,2.8928,4.8833,2.4776,4.7941,2.7049,,2.4764,3.8374,,,,,,
2014/8/15,4.1211,9.8,3.1281,4.212,3.3182,8.7694,4.2322,6.1468,4.6897,,,5.3763,,,2.9614,3.5584,6.0601,6.4979,3.5735,2.9219,4.9013,2.4927,4.8403,2.7143,,2.4764,3.8467,,,,,,
2014/8/18,4.1308,9.71,3.2584,4.2412,3.5479,9.0629,4.3131,6.1704,4.7883,,,5.3763,,,2.9896,3.5848,6.2167,6.5045,3.6291,2.9801,5.027,2.5078,4.8403,2.7143,,2.4764,3.8467,,,,,,
2014/8/19,4.092,9.65,3.2391,4.2022,3.4803,9.014,4.282,6.0622,4.6897,,,5.3763,,,3.0553,3.5672,6.3146,6.5705,3.6661,2.9704,5.009,2.5455,4.8033,2.6955,,2.4764,3.8098,,,,,,
2014/8/20,4.1114,9.67,3.2391,4.212,3.4466,8.8742,4.2322,6.0904,4.6503,,,5.3763,,,3.0459,3.6024,6.2559,6.5771,3.6661,2.9801,5.027,2.606,4.7756,2.6861,,2.4764,3.8005,,,,,,
2014/8/21,4.0725,9.83,3.1281,4.1731,3.406,8.9371,4.1949,6.0716,4.6109,,,5.3763,,,3.0694,3.5848,6.2951,6.5507,3.5828,2.9607,4.9731,2.5682,4.7202,2.6579,,2.4764,3.7729,,,,,,
2014/8/22,4.0822,10.21,3.1522,4.2509,3.3384,8.9511,4.3069,6.2644,4.6208,,,5.3763,,,3.168,3.5936,6.6671,6.6035,3.6105,2.9704,5.1347,2.538,4.7294,2.6767,,2.4764,3.7636,,,,,,
2014/8/25,4.16,10,3.2294,4.2022,3.2438,8.7484,4.2073,6.1845,4.5518,,,5.3763,,,3.1726,3.6024,6.4811,6.5969,3.6198,2.9316,5.0898,2.4774,4.7202,2.6579,,2.4764,3.7544,,,,,,
2014/8/26,4.0531,9.58,3.157,4.0952,3.2371,8.6297,4.0393,5.9916,4.4631,,,5.3763,,,3.2008,3.5848,6.0895,6.4054,3.5087,2.8636,4.9552,2.4395,4.6648,2.6297,,2.4764,3.736,,,,,,
2014/8/27,4.0239,9.51,3.1087,4.1536,3.2506,8.5738,4.0393,6.0434,4.473,,,5.3763,,,3.2055,3.6288,6.0307,6.3658,3.5319,2.883,4.9372,2.4622,4.6648,2.6109,,2.4764,3.7267,,,,,,
2014/8/28,3.9656,9.59,3.1039,4.1731,3.2168,8.3781,3.9459,5.9634,4.5223,,,5.3763,,,3.0459,3.5936,6.0797,6.3724,3.4671,2.8539,4.8295,2.4243,4.5909,2.6016,,2.4764,3.6622,,,,,,
2014/8/29,4.0142,10.07,3.1425,4.2898,3.3182,8.4759,4.0206,6.001,4.5321,,,5.3763,,,3.2384,3.6112,6.0993,6.3658,3.5226,2.8928,4.8833,2.485,4.7017,2.6391,,2.4764,3.7083,,,,,,
2014/9/1,4.1406,10.13,3.186,4.3968,3.3114,8.6646,4.226,6.0904,4.6011,,,5.3763,,,3.2759,3.6552,6.1776,6.412,3.5781,2.9219,5.3681,2.5304,4.6833,2.6579,,2.4764,3.7267,,,,,,
2014/9/2,4.16,10.17,3.2487,4.3871,3.3249,8.8043,4.2695,6.2221,4.6306,,,5.3763,,,3.3041,3.7345,6.2363,6.4649,3.6013,2.951,5.3322,2.5456,4.7387,2.6861,,2.4764,3.7636,,,,,,
2014/9/3,4.1794,10.19,3.2246,4.4357,3.3519,8.8113,4.2882,6.2315,4.6306,,,5.3763,,,3.2947,3.7257,6.2461,6.5243,3.6105,2.9801,5.3322,2.5531,4.7294,2.7236,,2.4764,3.7913,,,,,,
2014/9/4,4.1794,10.4,3.2343,4.4454,3.3722,8.979,4.4127,6.2362,4.6306,,,5.3763,,,3.3416,3.7609,6.3538,6.5441,3.7957,2.9898,5.3501,2.5683,4.7756,2.7236,,2.4764,3.8005,,,,,,
2014/9/5,4.2475,10.48,3.2198,4.4649,3.3452,9.1677,4.4749,6.1798,4.6405,,,5.3763,,,3.3463,3.849,6.3342,6.5903,3.9299,2.9898,5.413,2.5683,4.8033,2.7518,,2.4764,3.8374,,,,,,
2014/9/9,4.228,10.79,3.2343,4.4552,3.3519,9.1607,4.5123,6.1421,4.7094,,,5.3763,,,3.6514,3.8226,6.2853,6.5837,3.9346,2.9995,5.3681,2.6441,4.7756,2.7518,,2.4764,3.8467,,,,,,
2014/9/10,4.2183,10.6,3.2246,4.5524,3.4263,9.0629,4.4749,6.2691,4.7587,,,5.3763,,,3.886,3.8226,6.4125,6.5771,3.8513,3.0287,5.413,2.6744,4.8126,2.7518,,2.4764,3.8282,,,,,,
2014/9/11,4.228,10.6,3.3308,4.533,3.3925,8.9581,4.587,6.2033,4.6897,,,5.3763,,,3.9048,3.8226,6.3342,6.5837,3.8975,3.3296,5.4309,2.7653,4.7664,2.733,,2.4764,3.8282,,,,,,
2014/9/12,4.3155,10.72,3.3405,4.6011,3.4195,9.0978,4.5309,6.3726,4.739,,,5.3763,,,4.0644,3.8226,6.3832,6.6431,4.129,3.4266,5.4668,2.841,4.7941,2.7706,,2.4764,3.8559,,,,,,
2014/9/15,4.3447,10.68,3.3405,4.747,3.4533,9.2446,4.4998,6.3585,4.8277,,,5.9139,,,4.2145,3.8226,6.4419,6.7092,4.1706,3.4072,5.4399,2.8789,4.8033,2.7894,,2.4764,3.9297,,,,,,
2014/9/16,4.3447,10.28,3.1763,4.6303,3.3317,9.021,4.2446,6.1327,4.67,,,6.5031,,,3.9189,3.8226,6.3342,6.663,4.1151,3.5043,5.3501,2.9168,4.8403,2.8551,,2.4764,4.2064,,,,,,
2014/9/17,4.471,10.45,3.1667,4.8053,3.2979,8.9581,4.2509,6.1421,4.7883,,,6.3543,,,4.0034,3.8226,6.3832,6.6762,4.2031,3.6305,5.3232,3.1517,4.8588,2.9115,,2.4764,4.2525,,,,,,
2014/9/18,4.4905,10.75,3.157,4.8345,3.3114,9.8525,4.2695,6.1421,4.9558,,,6.5259,,,3.9705,3.8226,6.6083,6.7554,4.1799,3.5237,5.3411,3.0456,4.7941,2.8457,,2.4764,4.1418,,,,,,
2014/9/19,4.4322,10.85,3.1618,4.8637,3.3722,9.7686,4.3629,6.1374,4.8671,,,6.9091,,,4.0691,3.8226,6.579,6.7224,4.1429,3.4849,5.3322,2.985,4.8403,2.8833,,2.4764,4.2433,,,,,,
2014/9/22,4.335,10.5,3.0991,4.7956,3.3249,9.8175,4.338,5.9869,4.7686,,,7.075,,,3.8766,3.8226,6.3538,6.5375,3.9994,3.514,5.395,2.9244,4.7387,2.7988,,2.4764,4.1695,,,,,,
2014/9/23,4.3641,10.54,3.1329,4.8248,3.3519,10.0202,4.394,6.0763,4.808,,,7.0121,,,3.9142,3.8226,6.4419,6.5903,4.2679,3.514,5.395,2.985,4.7664,2.8176,,2.4764,4.1787,,,,,,
2014/9/24,4.4127,10.58,3.1908,4.8637,3.3992,9.9503,4.45,6.1139,4.8474,,,7.0178,,,4.055,3.8226,6.4909,6.6497,4.2956,3.5237,5.4309,2.985,4.8495,2.9209,,2.4764,4.354,,,,,,
2014/9/25,4.4127,10.46,3.2632,4.8345,3.379,9.7756,4.5496,6.0528,4.8474,,,6.9263,,,4.0268,3.8226,6.4615,6.6431,4.2447,3.5237,5.386,2.9926,4.8218,2.8927,,2.4764,4.3632,,,,,,
2014/9/26,4.4516,10.47,3.2825,4.7762,3.433,9.9503,4.6803,6.0857,4.8474,,,7.0064,,,4.2943,3.8226,6.5104,6.6365,4.2632,3.5625,5.413,2.985,4.8126,2.8927,,2.4764,4.3263,,,,,,
2014/9/29,4.471,10.99,3.3211,4.8734,3.5006,9.9992,4.755,6.0528,4.9262,,,7.1722,,,4.3084,3.8226,6.5888,6.7422,4.416,3.5431,5.5027,2.9926,4.8218,2.9209,,2.4764,4.4001,,,,,,
2014/9/30,4.5099,11.02,3.3598,4.9124,3.4803,10.097,4.6554,6.2315,4.9065,,,7.1951,,,4.3084,4.2013,7.0097,6.7686,4.3975,3.5723,5.4758,3.0304,4.831,2.9397,,2.7288,4.3725,,,,,,
2014/10/8,4.5099,10.81,3.3694,5.0972,3.5344,10.111,4.6741,6.2973,4.9853,,,7.5097,,,4.3319,4.2278,7.0783,6.8214,4.416,3.5917,5.5297,3.1062,4.8403,2.9303,,2.9998,4.3632,,,,,,
2014/10/9,4.5099,10.95,3.3163,5.1069,3.5006,10.3416,5.1409,6.2362,5.0838,,,7.5898,,,4.7632,4.1837,7.137,6.7818,4.4715,3.6887,5.5117,3.091,4.8865,2.9584,,3.2988,4.4463,,,,,,
2014/10/10,4.5099,11.45,3.2777,5.0777,3.4601,10.1739,5.4023,6.2503,5.2907,,,7.401,,,4.5757,4.2542,7.3916,6.7092,4.3327,3.679,5.4399,3.1289,4.8865,2.9303,,3.6259,4.354,,,,,,
2014/10/13,4.5099,11.59,3.2343,5.0194,3.4871,9.9293,5.5143,6.3303,5.2415,,,7.2065,,,4.6601,4.2366,7.3818,6.8082,4.3651,3.6402,5.4399,3.1744,4.8588,2.9021,,3.7754,4.2618,10.0269,,,,,
2014/10/14,4.5099,11.01,3.2825,4.9707,3.4398,9.9084,5.4707,6.2691,5.2316,,,7.115,,,4.5663,4.1925,7.2153,6.7158,4.3836,3.6111,5.386,3.2198,4.8126,2.9021,,3.8128,4.2894,11.0307,,,,,
2014/10/15,4.5099,10.55,3.3356,4.9902,3.4533,9.9293,5.5765,6.4196,5.143,,,6.9663,,,4.6507,4.2366,7.695,6.729,4.3373,3.6208,5.4758,3.235,4.8403,2.9209,,3.8128,4.2894,12.1337,,,,,
2014/10/16,4.5099,10.37,3.2439,4.8832,3.4601,9.7896,5.2529,6.2315,5.005,,,6.9778,,,4.5382,4.263,7.2447,6.663,4.2355,3.6014,5.5386,3.1213,5.0527,3.1181,,3.6633,4.3356,13.3469,,,,,
2014/10/17,4.5099,10.05,3.2439,4.7373,3.3722,9.6429,5.3525,6.0199,4.9558,,,6.7147,,,4.4163,4.1837,7.2447,6.5771,4.1382,3.4558,5.4489,3.0229,4.9696,3.043,,3.5605,4.2618,12.641,,,,,
2014/10/20,4.5099,10.3,3.2536,4.9221,3.3857,9.7127,5.3587,6.0622,4.9656,,,6.7947,,,4.435,4.2013,7.2447,6.6101,4.3003,3.5043,5.5027,3.0607,4.9881,3.0242,,3.5792,4.271,12.3237,,,,,
2014/10/21,4.5099,10.29,3.2246,5.068,3.3587,9.6498,5.1284,6.0575,4.9065,,,6.7318,,,4.4913,4.1133,7.0293,6.5111,4.2956,3.4655,5.4399,3.0607,4.9419,2.9678,,3.5137,4.2341,12.8245,,,,,
2014/10/22,4.5099,10.04,3.1618,5.0194,3.2303,9.7686,4.9791,5.9023,4.808,,,6.5831,,,4.3694,3.9723,6.9999,6.412,4.2169,3.3684,5.5207,3.1441,4.9511,3.0054,,3.4296,4.1787,12.4834,,,,,
2014/10/23,4.5099,9.77,3.1281,4.8248,3.1222,9.4192,4.8546,5.8553,4.7193,,,6.3772,,,4.2006,3.9019,6.8041,6.2601,4.166,3.2713,5.6015,2.9547,5.0343,3.0336,,3.3268,4.2156,12.3863,,,,,
2014/10/24,4.5099,9.58,3.0991,4.8832,3.1898,9.2585,5.0164,5.827,4.6799,,,6.4173,,,4.2194,3.9459,6.6867,6.2866,4.1799,3.3005,5.8618,2.9547,4.9973,2.996,,3.3642,4.1511,12.2827,,,,,
2014/10/27,4.5099,9.58,3.0798,4.8443,3.2776,9.3983,5.1969,5.8223,4.6996,,,6.5374,,,4.1631,3.9283,7.137,6.2932,4.2817,3.3296,5.772,2.841,5.0989,3.043,,3.3455,4.068,11.6523,,,,,
2014/10/28,4.5099,9.82,3.1667,4.9999,3.3317,9.6289,5.2529,5.9681,4.808,,,7.1379,,,4.3319,4.034,7.5384,6.3988,4.4021,3.4169,6.0144,2.985,5.607,3.3435,,3.4857,4.2802,12.1208,,,,,
2014/10/29,4.5099,9.97,3.2391,5.0291,3.3519,9.8245,5.6388,6.0104,4.8671,,,7.1208,,,4.36,4.0868,7.695,6.6035,4.4252,3.4752,6.0413,3.0683,5.7271,3.5877,,3.5137,4.3909,12.5719,,,,,
2014/10/30,4.5099,9.94,3.2391,5.0777,3.3655,9.8175,5.894,5.9728,4.8572,,,7.0292,,,4.4725,4.1837,8.2335,6.6299,4.5317,3.514,6.167,3.0986,6.1704,3.9446,,3.6726,4.723,12.6842,,,,,
2014/10/31,4.5099,9.76,3.2343,5.068,3.3587,9.7057,6.0993,5.9117,4.9163,,,6.9549,,,4.435,4.1925,8.2139,6.6431,4.49,3.5334,5.9695,3.0607,5.958,3.8882,,3.5979,4.6861,13.4678,,,,,
2014/11/3,4.5099,10.25,3.4611,5.0485,3.4736,9.9922,6.7093,5.9963,5.005,,,7.035,,,4.5194,4.2982,8.8699,6.7158,4.4623,3.6984,5.9426,3.1441,6.0134,3.9634,,3.6726,5.1381,13.593,,,,,
2014/11/4,4.5099,10.5,3.466,5.0388,3.4803,10.2717,6.6408,6.3067,5.0346,,,6.8519,,,4.6225,4.7122,8.8307,6.6564,4.5502,3.7276,6.1401,3.4623,6.5122,4.2451,,3.9249,5.6547,14.424,,,,,
2014/11/5,4.5099,10.5,3.437,5.2139,3.4398,10.0621,6.9458,6.1939,4.9755,,,7.0178,,,4.5475,4.5536,8.3901,6.5903,4.4345,3.6984,6.0054,3.5911,6.3644,4.0573,,3.7848,5.7008,14.1369,,,,,
2014/11/6,4.5099,10.71,3.5384,5.282,3.6223,10.2019,7.0267,6.2268,4.9361,,,7.0292,,,4.4725,4.5536,8.6153,6.7818,4.4021,3.6887,6.0772,3.5077,6.5399,4.1606,,3.8408,6.2727,14.9011,,,,,
2014/11/7,4.5099,10.51,3.4949,5.0583,3.5141,9.9783,6.6595,6.0763,4.8474,,,7.1951,,,4.435,4.4656,8.8013,6.696,4.2864,3.5917,5.9426,3.3411,6.2166,3.9634,,3.7567,6.1436,14.7133,,,,,
2014/11/10,4.5099,10.25,3.5673,5.068,3.5074,10.0831,7.0454,6.2597,4.9656,,,7.5669,,,4.4913,4.6065,9.2713,6.795,4.3512,3.6596,5.9965,3.4092,6.4198,4.1418,,3.8782,6.4388,15.3609,,,,,
2014/11/11,4.5099,9.86,3.3936,4.8345,3.3452,9.7616,6.4541,6.0904,4.808,,,7.0064,,,4.3038,4.4832,8.5664,6.663,4.3003,3.5043,5.7361,3.2274,6.1612,3.9634,,3.9062,5.9683,14.9356,,,,,
2014/11/12,4.5099,9.93,3.5335,4.9804,3.4128,10.146,6.4105,6.1939,4.8572,,,6.9835,,,4.3788,4.536,8.8405,7.112,4.4438,3.5431,5.8618,3.2729,6.3459,4.0761,,3.9156,6.0329,15.7257,,,,,
2014/11/13,4.5099,9.77,3.5529,4.9902,3.3452,10.132,6.3421,6.0998,4.808,,,6.6746,,,4.3413,4.448,8.9482,7.0592,4.6197,3.5625,5.6553,3.3032,6.3737,4.0573,,3.8315,6.0144,15.4818,,,,,
2014/11/14,4.5099,9.97,3.4515,4.9221,3.3384,9.8175,6.2861,6.0528,4.8277,,,6.606,,,4.36,4.4656,8.723,7.2375,4.6567,3.6014,5.6374,3.235,6.2721,4.0009,,3.7754,5.8207,14.1628,,,,,
2014/11/17,4.5099,9.93,3.4032,4.9513,3.4128,10.1529,6.5786,6.302,4.8769,,,6.7318,,,4.4913,4.448,9.0559,7.1516,4.5965,3.5917,5.7092,3.2426,6.2998,4.0479,,3.7474,5.8299,14.1628,,,,,
2014/11/18,4.5099,10,3.4225,4.9513,3.4466,10.0901,6.7155,6.3726,4.8966,,,6.8863,,,4.4538,4.3775,9.4083,7.0063,4.6752,3.6111,5.6912,3.288,6.3182,4.1136,,3.7287,6.079,14.5579,,,,,
2014/11/19,4.5099,10.04,3.4515,5.0485,3.4466,10.4045,6.784,6.3397,4.8671,,,6.8233,,,4.4069,4.4391,9.7901,6.9799,4.939,3.6208,5.6733,3.2426,6.1889,4.0667,,3.71,5.913,14.3398,,,,,
2014/11/20,4.5099,9.83,3.4563,5.1069,3.433,10.3486,7.1014,6.5325,4.8868,,,6.6861,,,4.4069,4.448,9.6922,7.0328,4.9761,3.6014,5.7182,3.235,6.3275,4.0761,,3.6913,5.8945,14.5233,,,,,
2014/11/21,4.5099,10.02,3.5239,5.1069,3.4668,10.7609,6.9644,6.5419,4.8966,,,6.8176,,,4.4256,4.6329,9.7118,7.1252,5.1011,3.6014,5.7361,3.2729,6.5122,4.1418,,3.7474,6.1067,14.4953,,,,,
2014/11/24,4.5099,10,3.799,5.1166,3.4871,10.7609,6.9644,6.4855,4.9656,,,6.7947,,,4.5007,4.7738,9.3692,7.1912,5.3325,3.679,5.9246,3.3411,7.1496,4.4518,,3.8969,6.7155,14.5492,,,,,
2014/11/25,4.5099,10.02,3.8763,5.1847,3.5479,10.8587,6.9582,6.4949,5.005,,,6.8176,,,4.5194,4.8091,9.3692,7.5808,5.3556,3.7179,6.1491,3.3789,7.3898,4.5269,,3.9156,6.9184,14.1909,,,,,
