ÈÕÆÚ,002047.SZ,002081.SZ,002325.SZ,002375.SZ,002482.SZ,002504.SZ,002620.SZ,002713.SZ,002781.SZ,002789.SZ,002811.SZ,002822.SZ,002830.SZ,002856.SZ,300506.SZ,300592.SZ,300621.SZ,600193.SH,600209.SH,601886.SH,603030.SH,603081.SH,603466.SH,603828.SH
2018/7/6,5.7588,9.3275,3.4591,4.9736,5.3672,3.76,6.7167,11.0871,15.2701,18.8319,14.2327,5.4163,18.1114,26.47,10.2509,12.48,11.6971,2.44,4.3664,7.8525,6.7787,12.8908,24.4239,5.0339
2018/7/9,5.739,9.69,3.5087,5.0327,5.4765,3.93,6.9202,11.2958,15.4288,19.3978,14.5286,5.5159,19.9215,26.47,10.5066,12.79,11.9649,2.51,4.3265,7.92,6.7688,13.2574,25.1505,5.0646
2018/7/10,5.7291,9.8174,3.5186,5.0524,5.4964,4.03,6.9299,11.4209,15.4487,19.6137,14.6963,5.5956,21.1085,26.47,10.6684,12.83,12.3519,2.53,4.5458,7.8525,6.8283,13.2971,26.2453,5.195
2018/7/11,5.6697,9.8272,3.4591,4.8948,5.3871,3.94,6.7458,11.8442,14.9307,19.3687,14.2722,5.506,20.8612,26.47,10.1935,12.45,11.9054,2.42,4.6455,7.4087,6.5207,12.5639,25.9069,5.0723
2018/7/12,5.7993,10.0623,3.5483,5.0934,5.5262,4,6.9105,11.862,15.2296,19.8529,14.6667,5.6055,20.9107,26.47,10.564,12.84,13.0563,2.5,4.6455,7.5727,6.6894,13.8222,26.942,5.2104
2018/7/13,5.8092,9.9741,3.5882,5.0834,5.4765,4.23,6.9402,11.9813,15.2196,19.9112,14.7259,5.5757,20.3765,26.47,10.5119,12.72,12.5007,2.55,4.6455,7.4955,6.6398,13.416,26.942,5.195
2018/7/16,5.7993,9.9741,3.5982,5.0834,5.4666,4.2,6.9303,11.8978,15.4985,19.6487,14.7653,5.5259,20.5645,26.47,10.9816,12.67,12.5205,2.56,4.6455,7.428,6.6894,13.3664,26.6633,5.0876
2018/7/17,5.7993,9.9447,3.6081,5.1132,5.4666,4.07,6.9204,11.8144,15.4188,20.0104,15.0415,5.5757,21.524,26.47,11.0547,12.71,12.4808,2.58,4.6455,7.428,6.6497,13.307,26.7529,5.3945
2018/7/18,5.7893,9.837,3.5683,5.0735,5.4666,4.08,6.9898,11.6892,15.5184,19.7187,14.8048,5.5259,20.8217,26.47,10.7519,13.02,12.3221,2.57,4.6455,7.457,6.7489,13.2673,26.3448,5.3562
2018/7/19,5.7993,9.8468,3.5882,5.5799,5.4567,4.06,6.8709,11.7607,16.0563,19.5203,14.6273,5.5458,19.6545,26.47,10.8041,12.12,12.1931,2.53,4.4162,7.4184,6.6199,12.8413,25.8173,5.3792
2018/7/20,5.8889,10.0427,3.5982,6.1359,5.5163,4.14,6.9501,11.8024,16.4248,19.8412,14.9034,5.5956,19.7929,26.47,10.9085,12.13,12.3816,2.56,4.1969,7.3991,6.6298,13.0494,26.9619,5.3869
2018/7/23,5.8291,10.4444,3.638,6.2054,5.6256,4.19,7.0492,12.0707,16.0961,19.7829,15.3374,5.6951,19.9809,26.47,11.0964,12.15,12.4312,2.55,3.9876,7.6017,6.7192,13.2178,27.6785,5.7859
2018/7/24,5.9089,10.5914,3.7975,6.4238,5.9139,4.23,7.3363,12.3985,16.5344,20.3779,15.7024,6.2627,20.0205,26.47,11.0808,12.3,12.6892,2.59,3.858,7.7753,6.9177,13.5151,28.1263,5.6248
2018/7/25,5.9388,10.611,3.7875,6.0564,5.8741,4.3,7.2373,12.3747,16.1559,21.0722,15.5051,6.183,19.8919,26.47,10.9712,12.3,12.6098,2.59,3.9776,7.7174,6.9177,13.2872,27.4695,5.479
2018/7/26,5.9487,10.4248,3.8374,5.9571,5.894,4.46,7.2868,12.2137,16.0364,20.4829,15.5643,6.2029,19.1896,26.47,10.8146,12.29,12.5999,2.68,3.9776,7.7271,6.8581,13.8916,27.151,5.571
2018/7/27,6.158,10.4836,3.7377,5.838,6.063,4.81,7.267,12.2912,15.8371,20.4654,15.4065,5.9739,19.1995,26.47,10.8929,12.18,12.4908,2.65,3.8779,7.6402,6.8085,13.9312,27.7282,5.4559
2018/7/30,5.9686,10.611,3.7078,5.9174,5.9934,4.82,7.1383,12.166,15.6678,20.1854,15.1303,5.8943,18.418,26.47,10.5119,11.93,12.1931,2.59,3.6885,7.6209,6.8283,14.6743,27.2306,5.3332
2018/7/31,5.879,10.4836,3.6879,5.6593,5.9337,4.62,7.1878,12.2197,15.887,20.1271,15.2092,5.9241,18.9225,26.47,10.491,11.98,12.2427,2.61,3.5589,7.6306,6.8383,14.5653,26.723,5.479
2018/8/1,5.879,10.2485,3.6281,5.6096,5.8244,4.81,7.1185,11.9991,15.4188,19.9229,15.0021,5.9042,18.4081,26.47,10.1569,11.82,12.1832,2.57,3.519,7.428,6.8581,13.842,26.9121,5.4559
2018/8/2,5.7993,10.0427,3.5184,5.3714,5.7747,4.67,6.861,11.3494,14.9805,19.2403,14.3018,5.735,20.248,26.47,10.0473,11.29,11.8161,2.48,3.3396,7.0807,6.7688,13.0791,25.4988,5.4329
2018/8/3,5.7793,9.788,3.4786,5.2423,5.7946,4.6,6.8214,11.1706,15.0403,18.6978,14.213,5.5757,20.1787,26.47,9.6559,11,11.4689,2.54,3.3197,7.1097,6.6894,12.8215,25.1405,5.479
2018/8/6,5.7295,9.3177,3.4088,5.2621,5.6654,4.6,6.6531,11.0514,14.9507,18.4177,13.7593,5.5458,20.3172,26.47,9.6559,10.68,11.2903,2.46,3.4891,7.1386,6.5802,12.3954,25.1007,5.5787
2018/8/7,5.7395,9.7586,3.4985,5.421,5.9238,4.61,6.8313,11.5759,15.1897,19.0478,14.0355,5.6453,20.2183,26.47,9.8594,11.04,11.7268,2.52,3.4692,7.3123,6.6596,12.7818,25.5585,5.7706
2018/8/8,5.7195,9.7978,3.5085,5.3118,5.894,4.61,6.8313,11.0037,15.0503,18.5169,13.9763,5.6852,18.7247,26.47,9.7864,10.71,11.4292,2.55,3.3994,7.3508,6.5306,12.4747,23.0007,5.6478
2018/8/9,5.7295,10.0329,3.5782,5.4607,6.0431,4.85,6.9204,11.2242,15.2893,19.1645,14.2229,5.7549,18.7346,26.47,10.1726,11.12,11.707,2.62,3.5689,7.3894,6.6596,12.7323,22.3936,5.6861
2018/8/10,5.7295,10.0819,3.5882,5.5004,6.053,4.79,6.9402,11.2064,15.4686,19.8587,14.3807,5.6951,18.9423,26.47,10.1517,11.15,11.7864,2.64,3.529,7.3219,6.6695,12.7917,22.3637,5.6401
2018/8/13,5.7395,10.1015,3.5882,5.421,6.0928,4.69,6.97,11.1467,15.379,20.3896,14.3018,5.6055,18.784,26.47,10.1047,11.22,11.6872,2.7,3.4692,7.2544,6.7092,13.416,22.0552,5.571
2018/8/14,5.6199,9.9447,3.5782,5.4508,6.0331,4.67,6.9402,11.1467,15.4686,20.3313,15.3276,5.8146,18.8631,26.47,9.8699,11.16,11.707,2.75,3.5589,7.1386,6.8289,13.1385,22.4633,5.548
2018/8/15,5.6199,9.7978,3.5085,5.3217,5.9636,4.67,6.8214,10.7354,15.3192,20.4188,14.7752,5.6354,18.4675,26.47,9.7759,10.94,11.4094,2.66,3.4891,7.129,6.6394,12.5837,21.886,5.7399
2018/8/16,5.6099,9.592,3.4786,5.2125,6.0232,4.69,6.7917,10.5924,15.2296,19.4445,14.9725,5.5259,18.0224,26.47,9.6872,10.75,11.2308,2.64,3.3396,7.1676,6.6195,12.0783,21.1495,5.8089
2018/8/17,5.6099,9.4549,3.4387,5.0735,5.9834,4.66,6.7026,10.5745,15.0802,20.0279,14.4694,5.3964,17.6069,26.47,9.4993,10.6,10.8141,2.74,3.3496,7.1193,6.6594,11.573,20.2737,6.1005
2018/8/20,5.6199,9.2785,3.4586,5.2026,6.0431,4.19,6.7125,10.9858,15.2296,20.5004,14.3807,5.4661,17.7058,26.47,9.5671,10.67,10.9034,2.77,3.3795,7.1579,6.5796,11.682,20.612,6.0775
2018/8/21,5.6199,9.2687,3.4786,5.2522,5.9834,3.77,6.762,10.8666,15.2594,20.3021,14.4596,5.5159,17.6663,26.47,9.6402,10.8,11.2407,2.91,3.3795,7.2158,6.5497,11.6622,20.5822,6.0622
2018/8/22,5.6199,9.2197,3.4188,5.1926,6.1127,3.39,6.6234,10.7772,15.1997,19.3103,14.3018,5.4263,17.7553,26.47,9.6193,10.61,10.8538,2.84,3.4293,7.1483,6.46,11.3848,19.8556,6.1849
2018/8/23,5.6199,9.1805,3.4287,5.2224,5.9636,3.25,6.7125,10.8785,15.2395,20.0571,14.3511,5.496,17.6465,26.47,9.7237,10.72,10.9827,2.83,3.4193,7.1483,6.4401,11.4343,20.0547,6.1005
2018/8/24,5.6199,9.1805,3.4387,5.1529,5.8145,3.33,6.7125,10.8845,15.2395,19.4396,14.2031,5.486,18.2499,26.47,9.9429,10.57,10.9927,2.88,3.4792,7.1193,6.4102,11.4442,19.995,6.0161
2018/8/27,5.6398,9.4549,3.5085,5.2621,6.1325,3.47,6.8214,11.0275,15.369,19.9176,14.8443,5.5657,18.2301,26.47,9.9638,10.8,11.2109,2.93,3.5489,7.2447,6.4401,11.6721,20.632,6.1235
2018/8/28,5.6299,9.3667,3.5085,5.3019,6.0828,3.43,6.8016,11.0633,15.369,19.5093,15.1993,5.5458,18.1806,26.47,9.849,10.87,11.2308,2.9,3.6985,7.1772,6.4102,11.573,20.612,6.1773
2018/8/29,5.6398,9.5234,3.5384,5.3515,5.9934,3.37,6.7917,11.0454,15.2296,18.8122,14.9922,5.496,17.9828,26.47,9.7655,10.76,11.3895,2.92,3.7184,7.1676,6.3802,11.6226,20.4429,6.1542
2018/8/30,5.6299,9.1903,3.4287,5.2125,5.9934,3.36,6.6333,11.1706,15.1499,17.3981,14.5878,5.3467,17.4981,26.47,9.5463,10.47,10.8637,2.77,3.6287,7.0518,6.3603,11.0181,19.8158,5.9087
2018/8/31,5.6,9.1903,3.4188,5.1926,5.7747,3.22,6.6036,10.807,15.12,16.5416,14.5779,5.486,17.3201,26.47,9.5567,10.5,10.6553,2.7,3.5091,7.0711,6.3404,10.7209,18.9101,6.0084
2018/9/3,5.6398,9.0531,3.3988,5.2224,5.8642,3.21,6.5046,11.0633,15.0602,16.3524,14.933,5.4363,17.231,26.47,9.6246,10.3,10.4966,2.72,3.519,7.0325,6.2806,10.7011,18.6613,6.0775
2018/9/4,5.6697,9.1609,3.4387,5.282,5.9337,3.25,6.5541,11.0573,15.1698,16.6213,15.2289,5.4562,17.508,23.82,9.7081,10.43,10.5661,2.76,3.539,7.0807,6.2207,10.8299,19.0395,6.0928
2018/9/5,5.6996,8.9258,3.3988,5.2324,5.894,3.21,6.4353,10.8904,15.0304,16.0935,14.9232,5.3765,17.1519,22,9.6454,10.4,10.4569,2.75,3.529,6.9843,6.2307,10.7011,18.4921,6.0238
2018/9/6,5.7195,8.9062,3.3789,5.2919,5.7946,3.17,6.4254,10.8189,14.9407,15.8744,14.8936,5.3765,17.0233,22.29,9.6037,10.34,10.447,2.73,3.4792,7.0421,6.2008,10.5921,18.5717,6.0238
2018/9/7,5.7395,8.867,3.3889,5.3714,5.8344,3.17,6.4848,10.8308,15.0104,15.7648,14.7949,5.4263,17.0134,21.5,9.5828,10.26,10.576,2.75,3.4891,7.0228,6.1908,10.7506,18.4324,6.0852
2018/9/10,5.8491,8.6906,3.339,5.2324,5.8045,3.15,6.3066,10.503,15.0005,15.1573,14.3215,5.3267,17.2904,23.65,9.5515,9.92,10.1891,2.69,3.4692,6.9843,6.0812,10.4732,17.6959,6.0545
2018/9/11,6.0085,8.6122,3.3789,5.282,5.7548,3.2,6.2472,10.4672,14.9606,15.1275,14.4201,5.3467,17.4981,23.19,9.5254,10.03,10.318,2.7,3.4592,6.9746,6.0114,10.7902,18.0144,5.9317
2018/9/12,5.9587,8.622,3.3889,5.3614,5.725,3.26,6.267,10.2407,14.9507,15.1872,14.3116,5.3566,18.0916,23.44,9.4889,10.1,10.2585,2.73,3.6287,6.9843,5.9117,11.0875,18.094,6.0468
2018/9/13,6.0185,8.6318,3.4188,5.4607,5.7847,3.24,6.2868,10.3122,14.9706,15.237,14.361,5.4263,18.4477,23.13,9.4836,10.22,10.318,2.75,3.5988,7.0036,5.802,11.0974,18.1139,6.1159
2018/9/14,6.0185,8.5633,3.3889,5.3813,5.6157,3.19,6.3264,10.3659,14.9407,15.0279,14.3511,5.3765,20.2974,23,9.5097,10.1,10.2387,2.76,3.529,6.9746,5.6525,10.929,17.7457,5.9854
2018/9/17,6.0085,8.3673,3.3191,5.1728,5.6753,3.15,6.1779,10.3182,14.8909,14.5897,13.9171,5.3865,19.5852,23.14,9.7394,9.8,10.0303,2.63,3.3496,6.9553,5.6525,10.7011,17.3675,5.9624
2018/9/18,6.0185,8.5535,3.3889,5.3217,5.735,3.21,6.2967,10.4672,14.9407,14.8984,14.1834,5.9241,19.7732,23.04,9.7498,9.96,10.2188,2.67,3.3595,7.0228,5.6126,10.8992,17.895,6.0391
2018/9/19,5.9886,8.769,3.4487,5.3714,5.7548,3.2,6.3957,10.5864,14.9905,15.0378,14.282,5.8246,19.7534,22.81,9.7968,10.1,10.3676,2.73,3.3994,7.0325,5.5628,11.2857,18.4523,6.0852
2018/9/20,5.9786,8.7102,3.4188,5.4011,5.735,3.24,6.3561,10.4732,14.9009,15.1175,14.1736,5.715,19.2489,23.24,9.7081,10.12,10.3081,2.71,3.3894,6.9939,5.5628,11.1271,18.0741,6.0391
2018/9/21,6.0085,8.8572,3.4686,5.4806,5.8145,3.22,6.4155,10.652,15.0304,15.1573,14.3215,5.7051,19.239,23.7,9.8125,10.3,10.447,2.73,3.4094,6.9746,5.6724,11.246,18.2433,6.1696
2018/9/25,6.0882,8.7788,3.4487,5.4905,5.7548,3.19,6.366,10.7593,14.9407,15.0378,14.3215,5.6752,19.9314,22.69,9.6715,10.18,10.3478,2.72,3.3595,6.9843,5.6525,11.1866,19.159,6.2386
2018/9/26,6.1879,8.818,3.4487,5.4607,5.8045,3.18,6.3759,10.652,14.9507,14.9781,14.3018,5.6553,19.5753,22.18,9.6872,10.16,10.4867,2.74,3.3496,6.9939,5.6625,11.1767,19.0296,6.277
2018/9/27,6.2078,8.7004,3.3789,5.3714,5.735,3.1,6.3264,10.6639,14.8909,15.1374,14.0749,5.4761,19.6644,19.96,9.4732,9.9,10.1494,2.69,3.2299,6.9843,5.6027,11.0082,18.5717,6.2693
2018/9/28,6.3174,8.8082,3.3789,5.4309,5.7151,3.14,6.3759,10.5209,15.0403,15.9839,14.1933,5.496,19.2984,20.05,9.5306,9.96,10.3379,2.76,3.2798,7.0228,5.5428,11.1271,18.7708,6.3998
2018/10/8,6.2476,8.2301,3.2393,5.2125,5.6554,3.04,6.0987,10.1632,14.7913,15.8943,13.8283,5.3367,19.7237,18.92,9.2592,9.55,9.9113,2.7,3.1203,6.7527,5.4332,10.384,17.6163,6.2924
2018/10/9,6.2377,8.1713,3.2493,5.3217,5.5461,3.05,6.0888,10.2765,14.8411,16.4819,13.8283,5.3666,20.1095,20.81,9.2331,9.61,9.9906,2.73,3.0904,6.7527,5.5329,10.4038,17.457,6.2617
2018/10/10,6.2078,8.093,3.2493,5.3614,5.5958,3.04,6.1284,10.1334,14.8411,16.4619,13.9566,5.4163,19.7831,19.86,9.2121,9.72,10.1097,2.72,3.0704,6.7334,5.493,10.5921,17.6959,6.254
2018/10/11,6.0783,7.3287,2.9304,4.9841,5.0392,2.74,5.5344,9.2393,14.0343,16.1233,12.5856,5.1276,17.8047,17.88,8.2935,8.78,9.1771,2.58,2.9209,6.3186,4.9447,9.5319,15.9243,6.0852
2018/10/12,6.2476,7.221,2.8905,4.9643,5.0193,2.56,5.6037,9.2214,14.114,16.4022,12.6645,5.257,17.3992,18.35,8.0836,8.74,9.1275,2.5,2.7714,6.444,5.1441,9.1752,15.2376,6.1773
2018/10/15,6.1679,7.2602,2.8506,4.8749,4.9895,2.52,5.4948,9.0366,14.0642,16.4121,12.5658,5.257,17.2904,20.19,8.0836,8.63,9.2168,2.49,2.6318,6.5116,4.7453,8.8086,15.148,6.1005
2018/10/16,6.0783,7.2112,2.8307,4.7558,4.8305,2.45,5.5047,9.0664,13.9247,16.1233,12.191,5.1873,19.0214,22.21,8.0836,8.42,9.1275,2.38,2.5122,6.3476,4.6057,8.6798,14.8793,6.1389
2018/10/17,6.0783,7.2504,2.8905,4.8054,4.91,2.46,5.6136,8.8041,14.0542,16.3325,12.3587,5.1774,20.2776,20.41,8.0888,8.6,9.3854,2.38,2.5919,6.3958,4.6356,8.7392,14.8196,6.2003
2018/10/18,6.0783,7.2014,2.8207,4.6366,4.741,2.35,5.3661,8.6968,13.8451,15.6951,12.122,5.1774,18.2499,18.37,7.7161,8.5,9.9212,2.27,2.4623,6.2511,4.4462,8.4221,14.2224,6.0008
2018/10/19,6.2078,7.5933,2.8606,4.726,4.7709,2.39,5.4552,9.0664,14.0343,15.974,12.3686,5.2869,17.5871,18.42,7.7844,8.71,9.6732,2.3,2.4324,6.2511,4.516,8.6401,14.6205,6.0775
2018/10/22,6.437,7.9656,3.03,4.9345,5.0193,2.63,5.7918,9.3525,14.4825,16.4819,12.8617,5.4462,18.2004,19.54,8.2305,9.14,10.0006,2.42,2.552,6.3765,4.7353,9.1355,15.1878,6.3691
2018/10/23,6.2975,7.7598,2.9702,4.865,4.9696,2.89,5.6829,9.0605,14.1239,16.0437,12.6152,5.277,18.1707,20.17,8.1308,9.26,9.6335,2.54,2.6816,6.3476,4.7254,8.868,14.6802,6.3
2018/10/24,6.3473,7.75,2.9702,4.9047,4.8603,3.18,5.7324,9.3764,14.0044,15.8544,12.7927,5.3068,17.6267,22.19,7.9996,9.1,9.4549,2.55,2.8112,6.3669,4.7254,8.8878,14.5807,6.2847
2018/10/25,6.2377,7.6815,2.9403,4.8849,4.8305,3.05,5.6829,9.0187,13.9845,15.7947,12.9998,5.1674,17.2904,20.66,7.8526,8.94,9.3557,2.56,2.8411,6.3862,4.8051,8.6996,13.9935,6.2233
2018/10/26,6.158,7.6619,2.9802,4.9047,4.8305,2.94,5.6829,9.1201,13.9347,15.8644,13.2069,5.1774,17.5278,19.65,7.7371,8.99,9.4747,2.65,2.8711,6.4151,4.8649,9.5715,14.0433,6.0775
2018/10/29,6.1779,7.6227,2.9802,4.8451,4.5124,2.83,5.6037,9.0605,13.8451,15.3665,12.9702,5.0778,16.8651,19.1,7.7371,8.85,9.4846,2.66,2.9508,6.3476,4.845,9.1851,13.7546,5.9701
2018/10/30,6.2476,7.7206,3.0001,4.9047,4.5323,2.9,5.6829,9.0366,13.8451,15.5059,13.059,5.1873,17.053,19.38,7.5534,9.05,9.5343,2.7,2.891,6.444,4.835,9.195,13.4162,6.0084
2018/10/31,6.2476,7.8578,3.04,4.9742,4.5721,2.9,5.7918,9.1976,14.0443,15.9341,13.0886,5.2371,17.33,19.57,7.7319,9.35,9.6434,2.84,3.0405,6.4537,4.8849,9.2346,13.6452,6.0238
2018/11/1,6.2476,7.995,3.04,4.9544,4.7311,2.92,5.7819,9.4062,14.3232,16.2329,13.1379,5.2471,17.1519,19.86,7.8421,9.4,9.6732,2.77,3.0106,6.4633,4.9447,9.2148,13.6452,6.0161
2018/11/2,6.2676,8.2203,3.1397,5.0834,4.8305,2.98,5.9106,9.7877,14.5921,16.3424,13.6212,5.3566,17.508,20.2,8.0731,9.57,9.9311,2.84,3.0405,6.6563,5.2438,9.3932,14.5309,5.9701
2018/11/5,6.2277,8.4163,3.1397,5.0834,4.8404,3.04,5.9799,10.0261,14.5024,16.2628,13.6311,5.3765,17.6267,20.14,8.0731,9.59,9.7624,2.93,3.0904,6.5405,5.1441,9.6211,14.7599,5.9854
2018/11/6,6.2277,8.4163,3.1297,5.0735,4.8106,2.96,5.9403,9.9188,14.6718,16.0935,13.6311,5.3168,17.3497,19.38,7.9733,9.47,9.5938,2.88,3.0106,6.5309,5.1042,9.522,14.6006,5.8396
2018/11/7,6.2078,8.2791,3.1098,5.0437,4.7609,2.93,5.9601,9.8056,14.5024,16.1731,13.5028,5.3267,17.1816,19.18,8.0521,9.52,9.693,2.87,3.0904,6.4826,5.0843,9.4724,14.6902,6.0622
2018/11/8,6.148,8.2791,3.0998,5.1529,4.8205,3.22,5.9106,9.7936,14.373,16.2628,13.5324,5.2869,17.2706,20.04,8.2673,9.57,9.6732,2.94,3.2299,6.4633,5.0643,9.3833,14.3219,5.9547
2018/11/9,6.1281,8.3183,3.0998,5.2621,5.069,3.16,6.0492,10.05,14.2435,16.1034,13.3944,5.2471,17.0728,19.65,8.199,9.63,9.5243,2.95,3.2798,6.4151,5.0145,9.4229,14.2025,5.901
2018/11/12,6.2476,8.5829,3.2294,5.3813,5.1386,3.29,6.2076,10.1871,14.5224,16.4321,13.7396,5.4263,17.3992,20.61,8.3303,9.96,9.7525,3.1,3.4393,6.5309,5.1939,9.6706,14.8395,5.9547
2018/11/13,6.2975,8.7396,3.339,5.56,5.2082,3.48,6.3363,10.1453,15.4487,16.7109,13.8481,5.5259,17.4289,20.52,8.388,10.31,9.8418,3.23,3.6088,6.5695,5.3435,9.9084,15.0883,5.9777
2018/11/14,6.2277,8.7984,3.3091,5.4905,5.0988,3.36,6.2967,10.3301,15.13,16.5117,13.8579,5.496,17.7058,20.35,8.6557,10.27,10.0105,3.1,3.4991,6.5791,5.4332,9.8688,14.8395,5.901
2018/11/15,6.1978,8.8572,3.339,5.56,5.1485,3.37,6.3561,10.4493,15.369,16.8205,14.6075,5.6553,17.8938,20.93,8.7974,10.5,10.4668,3.04,3.539,6.6177,5.503,10.275,15.5063,6.1849
2018/11/16,6.2078,8.8474,3.349,5.6295,5.1585,3.42,6.5343,10.4076,15.3989,16.8205,15.2388,5.6055,17.7751,23.02,8.7134,10.5,10.3974,3.14,3.5489,6.7238,5.5129,10.3146,15.4765,6.0315
2018/11/19,6.2775,8.9552,3.3889,5.7189,5.2082,3.38,6.5838,10.5089,15.8172,17.0196,15.4262,5.715,17.7157,23.25,8.6872,10.41,10.5958,3.08,3.6486,6.9843,5.9117,10.2849,15.6556,6.0315
2018/11/20,6.2277,8.6024,3.2593,5.4706,5.069,3.72,6.3165,9.9903,15.1997,16.4619,14.9725,5.4661,18.2202,21.88,8.3408,10.15,10.0006,3.08,3.6287,6.9939,5.8818,10.1066,15.0783,5.8396
2018/11/21,6.4569,8.622,3.2792,5.4806,5.0889,4.09,6.3858,10.193,15.4387,16.5117,15.0119,5.5358,17.8542,22.05,8.5035,10.32,10.2287,3.12,3.6686,6.9071,6.1609,11.1172,15.1779,5.8703
2018/11/22,6.6163,8.818,3.2991,5.6593,5.1684,4.12,6.4353,10.2407,15.369,16.8603,14.6963,5.5358,17.6366,21.48,8.493,10.3,10.2387,3.17,3.848,6.9264,6.1908,11.2361,14.949,5.7245
2018/11/23,6.5167,8.2301,3.0998,5.3316,4.9398,3.76,6.0789,9.74,14.612,15.9839,14.0651,5.2073,16.6277,19.95,8.0888,9.64,9.7724,3.01,3.6586,6.7913,6.2606,10.7506,13.8144,5.548
2018/11/26,6.7359,8.5731,3.1197,5.3515,5.0889,3.49,6.2274,9.8592,14.2933,16.0835,13.8777,5.2471,16.7661,21.95,7.9576,9.55,9.5739,2.89,3.4792,6.7624,6.1111,10.7011,13.6551,5.5864
2018/11/27,6.696,8.5731,3.1297,5.3714,5.069,3.84,6.1977,9.7936,14.4128,16.0536,14.0256,5.3068,16.8453,22.44,7.9943,9.68,9.6732,2.94,3.5091,6.5887,5.9615,11.3848,13.6551,5.6401
2018/11/28,6.985,8.8082,3.1696,5.4011,5.1982,3.86,6.3066,9.9307,14.5124,16.4819,14.2525,5.3467,16.7661,23,8.0468,9.86,9.7922,2.95,3.5888,6.6756,5.7522,12.0585,13.7845,5.6478
2018/11/29,6.8555,8.5045,3.1197,5.2224,5.0392,3.73,6.2175,9.7638,15.0702,17.0296,13.7198,5.1774,16.1331,25.3,7.8736,9.41,9.445,2.91,3.4293,6.4151,5.483,11.791,13.7944,6.2156
2018/11/30,6.9452,8.4751,3.1098,5.2522,5.2976,3.78,6.2373,9.6208,15.1798,17.6371,13.71,5.257,16.6178,24.88,7.8631,9.6,9.5243,2.89,3.3994,6.5019,5.4232,12.4648,13.9835,6.2003
2018/12/3,6.9452,8.8474,3.2094,5.4011,5.4368,4.01,6.366,9.8652,15.4188,17.8462,14.144,5.4064,17.1123,27.37,8.0731,9.93,9.7724,3.03,3.529,6.7527,5.5329,13.5745,14.3817,6.2233
2018/12/4,6.9053,8.8964,3.2493,5.4309,5.5163,4.09,6.366,9.9069,15.4288,17.7267,14.5977,5.4761,17.0827,26.61,8.0941,10.08,9.8914,3.11,3.6785,6.7624,5.8519,13.416,14.3916,6.0238
2018/12/5,6.9053,8.9846,3.1995,5.3515,5.6356,3.86,6.2967,9.6863,15.1698,17.7068,14.5681,5.4761,16.6375,27.1,8.0048,9.85,9.8418,3.11,3.6985,6.8781,5.6924,13.1683,14.1826,6.0315
2018/12/6,7.0049,8.6416,3.1496,5.2621,5.6356,3.83,6.168,10.3897,16.4348,17.4578,14.499,5.3765,16.4002,26.38,7.9261,9.67,9.6831,3.12,3.8879,6.8299,5.5428,12.5837,13.9039,5.8703
2018/12/7,7.3138,8.6808,3.1397,5.3019,5.8244,3.64,6.1977,10.6162,16.1061,18.2944,14.5484,5.486,16.5584,25.93,7.9996,9.69,9.8021,3.13,3.838,6.9843,5.6924,12.9701,14.7997,5.9624
2018/12/10,7.3238,8.5633,3.1297,5.282,5.8642,3.67,6.2175,9.9546,15.628,17.5474,14.2919,5.3666,16.7464,25.5,7.8893,9.53,9.5144,3.2,4.0275,7.0807,5.7422,12.1576,14.4414,6.1005
2018/12/11,7.3836,8.6024,3.1297,5.2919,6.1623,3.65,6.6729,9.9665,15.9467,18.0354,14.282,5.4761,16.7167,25.39,8.0101,9.63,9.5739,3.15,3.858,6.9457,5.9316,12.8512,14.5708,6.0008
2018/12/12,7.3736,8.7102,3.1197,5.3118,6.1623,3.86,6.6135,9.8354,15.369,18.6728,15.4361,5.506,16.7167,26.5,8.178,9.68,10.0006,3.11,3.8081,7.0228,5.9516,12.3756,14.6802,5.901
2018/12/13,7.2042,8.8866,3.1496,5.4011,6.0232,3.7,6.6531,9.9248,15.5184,18.872,15.9292,5.6254,17.5871,24.93,8.241,9.79,10.2188,3.09,3.7882,7.0904,6.0114,12.2468,14.8594,5.9394
2018/12/14,7.0249,8.769,3.04,5.2522,5.5859,3.48,6.6531,9.6625,15.4885,17.3981,15.3867,5.4661,16.5683,24.92,8.0836,9.38,9.8914,3.06,3.8281,7.0228,5.802,12.1378,14.3717,5.9701
2018/12/17,7.0149,8.4849,3.0599,5.2721,5.5362,3.49,6.8907,9.74,15.7873,17.4578,15.5939,5.8445,16.5683,24.21,8.157,9.27,10.3379,3.07,3.7184,7.1193,5.7123,12.1378,14.312,5.8703
2018/12/18,6.9352,8.5633,3.05,5.2919,5.566,3.51,6.6036,9.6685,15.2395,16.7707,15.2388,5.6155,16.4793,23.76,8.0048,9.27,10.1097,3.1,3.7982,6.7913,5.5727,12.1675,14.1727,5.8243
2018/12/19,6.9153,8.4849,3.0201,5.2026,5.4268,3.46,6.3165,9.5969,14.7515,16.6113,15.0119,5.3666,16.321,22.2,8.0416,9.05,9.693,3.18,3.7782,6.9457,5.5727,13.0097,13.7646,5.8166
2018/12/20,6.8555,8.4849,3.0201,5.1827,5.4368,3.5,6.2868,9.4777,14.7714,16.6711,15.732,5.277,16.3309,21.84,8.1623,9.11,9.7327,3.15,3.9676,6.8878,5.6126,13.8519,14.1527,5.7552
