ÈÕÆÚ,000526.SZ,000676.SZ,000681.SZ,000835.SZ,002095.SZ,002103.SZ,002113.SZ,002123.SZ,002148.SZ,002168.SZ,002174.SZ,002247.SZ,002261.SZ,002315.SZ,002354.SZ,002425.SZ,002447.SZ,002464.SZ,002502.SZ,002517.SZ,002555.SZ,002558.SZ,002602.SZ,002619.SZ,002624.SZ,300031.SZ,300043.SZ,300051.SZ,300052.SZ,300059.SZ,300104.SZ,300113.SZ,300148.SZ,300226.SZ,300292.SZ,300295.SZ,300299.SZ,300315.SZ,300359.SZ,300413.SZ,300418.SZ,300431.SZ,300459.SZ,300467.SZ,300494.SZ,300518.SZ,300533.SZ,300770.SZ,300785.SZ,600226.SH,600373.SH,600633.SH,600634.SH,600640.SH,600652.SH,600892.SH,603000.SH,603258.SH,603444.SH,603533.SH,603613.SH,603888.SH
2018/7/26,28.18,9.5703,26.4326,5,32.9571,5.47,5.78,8.8,5.9415,11.55,19.1421,7.6858,4.68,13.8457,8.71,4.901,4.2,13.2481,5.77,6.49,11.8677,19.2962,12.698,4.33,28.8935,14.72,4.0664,8.22,11.1971,11.2966,3.11,17.67,4.87,59.457,3.8,12.7732,5.1702,4.36,7.32,24.561,19.24,13.78,5.2093,34.45,12.4153,46.8708,37.3625,,,4.5298,12.0584,8.8528,2.53,9.8023,4.96,8.31,8.3772,19.4953,118.9352,30.4675,,16.8245
2018/7/27,28.18,9.2022,26.682,5.03,32.7874,5.41,5.78,8.66,5.8319,11.51,18.9631,7.4184,4.58,13.8941,8.45,4.8515,3.81,13.2481,5.77,6.34,11.6443,18.1274,12.698,4.44,28.3674,14.38,3.9571,8.03,10.8978,11.2466,3.03,17.34,4.75,58.4577,3.62,12.7534,4.9705,4.25,7.19,24.5845,20.02,13.3,5.1268,32.72,12.068,46.551,36.4228,,,4.5298,11.9142,8.8131,2.47,10.0106,4.89,8.31,8.2883,19.2773,117.999,30.7158,,16.5876
2018/7/30,28.18,8.8725,27.1109,4.91,31.9293,5.16,5.78,8.72,5.5627,11.52,18.7243,7.2302,4.43,13.4872,8.2,4.6436,3.65,13.2481,5.77,6.11,11.1296,18.9198,12.698,4.34,27.891,14.34,3.798,7.8,10.6782,11.1134,2.77,16.92,4.67,58.4177,3.47,12.3669,4.7909,4.19,7,23.8374,18.98,12.38,5.1598,31.95,11.8993,46.1114,35.5028,,,4.5298,11.7796,8.6644,2.35,9.8023,4.8,8.3,8.199,18.7424,116.4514,29.8716,,16.3212
2018/7/31,28.18,8.8801,27.2106,5.06,32.0391,5.12,5.78,8.61,5.6325,11.38,18.5352,7.2302,4.43,13.5162,8.23,4.6634,3.57,11.9227,5.77,6.07,10.848,20.7127,12.698,4.31,27.9009,14.3,3.8179,7.83,10.8079,11.1884,2.73,16.97,4.67,56.8389,3.49,12.7336,4.8907,4.23,7.02,23.2667,18.44,12.41,5.0828,31.86,11.929,46.1114,35.7996,,,4.5298,11.943,8.5355,2.35,9.6138,4.76,8.31,8.2387,18.8315,116.0024,29.6134,,16.4199
2018/8/1,28.18,8.8571,26.0336,4.86,31.8395,4.94,5.78,8.48,5.4032,11.31,18.4159,7.1014,4.3,13.2159,8.04,4.5545,3.65,10.7286,5.77,5.97,10.7023,22.783,12.698,4.17,27.3749,13.9,3.7383,7.71,10.4686,10.922,2.58,16.4,4.49,55.7597,3.34,12.5552,4.701,4.16,6.85,23.1785,18.29,11.99,5.0608,30.26,11.7603,45.8117,35.1665,,,4.5298,11.6257,8.7041,2.32,9.7427,4.69,8.3,8.0501,18.5443,114.7319,28.8091,,16.2225
2018/8/2,28.18,9.1715,25.5548,4.62,30.742,4.97,5.78,8.29,5.2537,11.24,17.9184,6.7449,4.18,12.5764,7.62,4.4059,3.46,9.6532,5.77,5.7,10.1779,22.0401,12.698,4.02,26.0548,13.5,3.619,7.41,10.1094,10.5557,2.4,16.12,4.4,56.5791,3.2,12.3372,4.5813,3.98,6.59,23.6197,17.5,11.26,4.9453,29.39,11.0954,45.7617,33.9992,,,4.5298,11.5296,8.2183,2.21,9.2764,4.45,8.28,7.653,18.1282,108.4173,26.3661,,15.5121
2018/8/3,28.18,8.6961,24.8167,4.62,30.2331,4.85,5.78,8.25,5.2537,11.44,17.5304,6.7548,4.19,12.4117,7.54,4.495,3.57,8.6904,5.77,5.6,9.9059,22.05,12.698,3.96,26.8984,13.25,3.5594,7.32,9.9796,10.4974,2.43,16.06,4.35,54.3107,3.15,11.7525,4.4515,3.91,6.52,22.3549,17.16,11.18,4.9508,28.7,10.7778,45.5119,33.6035,,,4.5298,11.3565,7.9705,2.19,9.2169,4.38,8.3,7.6431,17.8905,107.0417,25.2737,,15.4923
2018/8/6,28.18,8.4354,23.5599,4.51,30.3229,4.53,5.78,8.12,5.2038,11.25,16.5355,6.834,4.61,12.1016,7.46,4.4653,3.21,7.8213,5.77,5.43,9.6826,22.05,12.698,4.02,26.4518,13.03,3.4699,7.32,9.9796,10.5141,2.2,16.44,4.32,52.7618,3.11,11.4354,4.4615,3.9,6.41,21.0607,17.15,10.51,4.8078,27.97,10.758,45.6618,32.7726,,,4.5298,11.0103,7.7821,2.08,9.1375,4.36,8.29,7.4743,17.6032,106.9366,24.37,,15.1174
2018/8/7,28.18,8.9952,25.3454,4.63,31.4105,4.67,5.78,8.5,5.4032,11.45,17.013,7.1212,5.07,12.3535,7.69,4.5842,3.32,7.0398,5.77,5.72,9.9933,22.05,12.698,4.11,26.6801,13.25,3.7085,7.52,10.299,10.8471,2.17,16.68,4.42,54.4007,3.25,11.812,4.5713,4.03,6.57,22.7079,17.53,10.82,4.8573,28.78,11.0755,45.8516,33.6134,,,4.5298,11.193,8.1192,2.13,9.326,4.5,8.38,7.6431,18.0391,111.9902,25.234,,15.5121
2018/8/8,28.18,8.5887,25.3553,4.54,31.2109,4.79,5.78,8.34,5.4331,11.54,16.9135,7.1212,5.58,13.5937,7.53,4.7129,3.3,6.3334,5.77,5.6,10.0516,22.05,12.698,4.04,26.7893,13.1,3.8179,7.42,10.279,10.4225,2.08,16.05,4.46,52.562,3.18,11.6832,4.4415,4.04,7.23,22.4431,17.17,10.92,4.8408,28.5,10.9763,45.6618,32.6143,,,4.5298,11.193,8.1192,2.12,9.2963,4.54,8.53,7.5736,17.7122,111.8469,24.519,,15.3147
2018/8/9,28.18,8.8878,26.3628,4.68,31.8495,4.93,5.78,8.46,5.6026,11.83,17.013,7.2005,5.4,14.9502,7.7,4.8119,3.46,6.0145,5.77,5.77,10.2264,22.05,12.698,4.12,27.5734,13.31,3.8676,7.67,10.5485,10.7555,2.11,16.6,4.91,54.8403,3.32,12.1192,4.5114,4.21,7.46,22.9432,17.56,11.23,4.8628,29.33,11.2641,45.8017,33.6233,,,4.5298,11.3565,8.2877,2.15,9.4649,4.64,8.73,7.7622,18.1084,115.6108,25.5915,,15.6403
2018/8/10,28.18,9.1025,27.5697,4.8,31.9293,5.25,5.78,8.43,5.6126,11.8,16.9732,7.1807,5.02,16.4423,7.74,4.7624,3.45,6.0583,5.77,5.81,10.4304,22.05,12.698,4.12,27.6726,13.3,3.8775,7.74,10.758,10.7805,2.15,16.77,4.89,55.4599,3.35,12.6047,4.5513,4.22,7.26,23.2667,17.74,11.38,4.8353,29.55,11.3733,45.2721,33.6827,,,4.5298,11.3757,8.6942,2.17,9.4253,4.81,8.69,7.8019,18.2174,116.6807,25.8993,,15.7094
2018/8/13,28.18,9.2712,27.9288,4.77,32.069,5.09,5.78,8.42,5.802,11.66,16.9832,7.2698,4.96,15.454,7.82,4.703,3.8,6.6647,5.77,5.9,10.3818,19.8608,12.698,4.09,27.6826,13.23,3.9173,7.86,10.9576,10.8887,2.18,16.97,4.85,56.4392,3.37,12.7137,5.0105,4.23,7.22,23.4138,17.75,11.52,4.8133,29.48,11.7603,45.0623,34.2366,,,4.5298,11.4526,8.7338,2.25,9.3955,5.29,8.6,7.8515,18.3561,117.6838,25.8993,,16.2127
2018/8/14,28.18,9.2942,27.5398,4.74,31.5302,4.99,5.78,8.4,5.6824,11.51,16.814,7.2995,4.93,14.6402,7.75,4.6931,3.68,6.7085,5.77,5.77,10.1876,19.4844,12.698,4.1,27.5932,13.12,3.8974,7.76,10.7281,10.7388,2.17,16.72,4.75,55.6298,3.41,12.4759,5.1502,4.18,7.16,23.4609,17.46,11.37,4.8188,28.9,11.4924,45.0623,33.93,,,4.5298,11.2988,8.7834,2.36,9.4054,5.05,8.56,7.7821,18.1678,122.9857,28.4913,,16.0745
2018/8/15,28.18,9.1102,27.4001,4.59,30.9315,4.83,5.78,8.23,5.5727,11.52,16.1375,7.0618,4.73,14.4367,7.52,4.604,3.52,6.8835,5.77,5.58,10.1002,18.8108,12.698,4.01,27.5635,12.9,3.8079,7.61,10.3988,10.4808,2.34,15.85,4.69,52.7419,3.29,12.248,5.0404,4.1,7.06,23.1432,17.04,11.12,4.6372,28.02,11.1549,44.9923,33.099,,,4.5298,10.8853,8.6743,2.29,9.2169,4.92,8.46,7.5438,17.9499,120.6261,27.2797,,15.7292
2018/8/16,28.18,8.8801,27.6794,4.56,30.6322,4.86,5.78,8.24,5.6225,11.4,15.9684,7.0321,4.72,13.9329,7.41,4.6238,3.56,6.3834,5.77,5.57,9.7797,18.4641,12.698,3.92,25.9257,12.9,3.9571,7.76,10.299,10.5057,2.14,15.57,4.7,50.2537,3.44,12.5354,5.1103,4.07,7.05,21.8666,16.38,11.15,4.5822,26.77,11.016,45.9615,33.0496,,,4.5298,10.8276,8.6942,2.23,9.5245,5.07,8.43,7.4644,17.7122,117.2348,26.7633,,15.7193
2018/8/17,28.18,8.8648,26.9613,4.47,30.3229,4.7,5.78,8.22,5.4232,11.32,14.6153,6.9628,4.48,13.9329,7.39,4.5545,3.48,6.4271,5.77,5.36,9.5466,19.0882,12.698,3.87,23.3351,12.91,3.7781,7.67,10.0295,10.3143,2.09,15.26,4.75,45.2273,3.52,11.8913,4.8508,3.99,6.93,22.0961,15.68,10.6,4.5547,25.9,10.6389,47.3604,32.4363,,,4.5298,10.8084,8.6248,2.33,9.1871,4.8,8.42,7.2957,17.3654,114.0536,26.3363,,15.4825
2018/8/20,28.18,9.0872,26.9313,4.51,30.9814,4.71,5.78,8.26,5.792,11.35,15.0729,6.8934,4.59,14.2138,7.41,4.5842,3.36,6.5397,5.77,5.54,9.9156,18.9693,12.698,3.89,22.6701,12.98,3.6588,7.96,10.289,10.5973,2.08,15.97,4.89,45.617,3.55,13.0804,5.0803,4.07,7.17,21.9431,15.99,11.04,4.4062,26.66,10.9961,47.9699,32.5352,,,4.5298,10.5583,8.8429,2.22,9.5245,4.93,8.43,7.385,17.5537,116.461,25.7305,,15.7489
2018/8/21,28.18,9.2482,27.9487,4.54,31.3805,4.78,5.78,8.38,5.782,11.2,15.7793,6.9529,4.59,14.2623,7.44,4.604,3.7,6.6209,5.77,5.58,10.0225,18.7514,12.698,3.88,23.3351,12.91,3.7085,7.98,10.3688,10.6306,2.29,15.95,4.85,46.3365,3.55,13.7741,5.0703,4.08,7.13,22.9726,16.27,11.32,4.3952,26.85,11.0855,46.9607,33.1287,,,4.5298,10.6449,8.7735,2.29,9.7229,5.01,8.53,7.5041,17.6824,119.795,26.1377,,15.8476
2018/8/22,28.18,9.2712,27.2106,4.48,31.0313,4.68,5.78,8.36,5.6325,11.31,15.6301,6.8538,4.47,14.0104,7.28,4.5446,3.65,6.3896,5.77,5.46,9.9059,18.2264,12.698,3.8,23.4245,12.97,3.5693,7.56,10.269,10.539,2.52,15.68,4.52,46.4664,3.45,13.0308,5.1202,4.02,7.09,22.4549,16.01,11.25,4.3017,26.91,10.8473,46.9807,32.7825,,,4.5298,10.5583,8.6743,2.35,9.8122,4.82,8.49,7.4942,17.2367,120.7407,25.1645,,15.591
2018/8/23,28.18,9.1715,27.2904,4.48,31.4803,4.69,5.78,8.38,5.6923,11.42,15.65,7.0816,4.54,14.1073,7.3,4.5149,3.7,6.1896,5.77,5.53,9.9059,18.4741,12.698,3.8,23.087,12.93,3.5992,7.6,10.3389,10.7805,2.45,15.91,4.56,47.6156,3.49,12.9714,5.1602,4.06,7.12,23.1197,16.45,11.51,4.3622,27,11.1053,46.4611,32.7627,,,4.5298,10.5295,8.6545,2.37,9.7031,4.84,8.46,7.4644,17.3357,119.2982,25.4723,,15.7193
2018/8/24,28.18,9.2636,27.3802,4.48,31.7896,4.7,5.78,8.36,5.5727,11.26,15.31,7.0618,4.25,13.865,7.34,4.4851,3.68,6.8085,5.77,5.49,9.7505,19.0486,12.698,3.77,23.2855,12.9,3.6787,7.51,10.4786,10.7222,2.53,15.71,4.51,47.6256,3.37,12.7633,4.9606,4.1,7.2,22.902,14.81,11.29,4.3677,27.12,11.2442,46.0315,32.9605,,,4.5298,10.5391,8.5653,2.45,9.5344,4.78,8.36,7.4743,17.4744,122.852,25.6213,,15.7193
2018/8/27,28.18,9.5856,27.9088,4.55,32.3085,4.77,5.78,8.45,5.7322,11.27,16.26,7.25,4.31,13.9329,7.49,4.5842,3.81,7.0336,5.77,5.56,10.6731,19.1575,12.698,3.88,24.9232,12.99,3.7284,7.67,10.6582,10.9802,2.47,16.13,4.63,48.8347,3.71,13.3083,5.0903,4.24,7.43,23.4138,15.12,11.51,4.4557,28.9,11.4229,46.4511,33.6629,,,4.5298,10.7218,8.823,2.57,9.713,4.89,8.35,7.6034,18.0192,126.3866,26.1178,,15.9462
2018/8/28,28.18,9.4783,28.3776,4.55,31.8794,4.74,5.78,8.37,6.3104,11.43,16.39,6.8,4.36,14.0298,7.46,4.6832,3.79,6.7835,5.77,5.5,11.3335,19.1774,12.698,3.9,26.5113,12.93,3.798,7.68,10.5984,10.9469,2.48,16.28,4.73,47.4357,4.08,13.1795,5.1202,4.19,7.33,23.0608,15.57,11.43,4.7198,27.81,11.3733,46.3712,33.8508,,,4.5298,10.6737,8.823,2.55,9.6931,4.96,8.34,7.6133,17.831,130.3989,26.813,,15.8772
2018/8/29,28.18,9.3172,28.4175,4.51,31.2009,4.66,5.78,8.16,6.131,11.26,16.26,6.63,4.31,13.5744,7.49,4.6931,3.68,7.0899,5.77,5.46,11.1879,20.9307,12.698,3.89,26.293,12.93,3.7284,7.53,10.7081,10.8221,2.6,16.11,4.78,48.415,3.91,13.1299,4.9905,4.29,7.37,22.8314,15.54,11.45,4.6812,29.68,11.5321,45.9316,33.7025,,,4.5298,10.7122,8.7338,2.68,9.7328,4.87,8.35,7.5835,17.8806,129.2907,25.9192,,16.0745
2018/8/30,28.18,9.0642,27.3104,4.46,31.0413,4.6,5.78,8.21,6.0512,11.22,16.17,6.41,4.23,13.1287,7.2,4.6832,3.58,7.7963,5.77,4.96,10.9936,20.3858,12.698,3.8,26.283,12.91,3.6389,7.42,10.2191,10.6972,2.86,15.55,4.71,46.8661,3.78,12.6246,4.8009,4.26,7.05,21.7137,15.37,10.94,4.6922,31.92,11.0557,45.8516,32.9704,,,4.5298,10.7314,8.5256,2.81,9.4054,4.51,8.32,7.5935,17.623,129.2716,25.1843,,15.6995
2018/8/31,28.18,8.9798,27.829,4.38,30.6322,4.42,5.78,8.18,6.0811,10.61,14.94,6.1,4.28,13.0221,6.87,4.5248,3.72,7.9401,5.77,4.71,9.8962,19.8113,12.698,3.89,24.5957,12.77,3.6091,7.26,10.0994,10.564,3.12,14.99,4.5,49.3443,3.88,12.5453,4.6511,3.95,7.11,21.8254,15.42,12.03,4.5107,28.73,10.8373,45.8217,32.0999,,,4.5298,10.3853,8.4463,2.67,9.3856,4.56,8.31,7.385,17.0881,121.6101,24.1913,,15.4923
2018/9/3,28.18,8.7574,29.0459,4.3,31.1111,4.42,5.78,8.16,5.9515,10.75,15.23,5.93,4.24,12.964,6.79,4.4851,3.79,7.8338,5.77,4.79,9.5175,19.8212,12.698,3.67,23.9505,12.54,3.6091,7.13,10.1892,10.6223,3.43,15.39,4.46,49.2644,3.87,12.8723,4.6711,4.04,7.05,21.9254,14.4,11.9,4.3017,26.65,11.1053,45.8117,32.8221,,,4.5298,10.366,8.6743,2.54,9.2368,4.49,8.33,7.7424,16.8404,129.9785,24.2906,,15.9462
2018/9/4,28.18,9.2099,31.9485,4.35,31.1211,4.54,5.78,8.18,6.1409,10.75,15.82,6.07,4.32,13.148,6.99,4.6238,3.8,7.7713,5.77,4.87,9.9059,19.8311,12.698,3.68,24.5262,12.54,3.7185,7.2,10.299,10.6722,3.77,15.63,4.57,48.9146,3.91,13.12,4.741,4.11,7.17,22.7902,14.64,12,4.2962,26.6,11.3137,46.0315,33.3364,,,4.5298,10.5199,8.8131,2.42,9.2566,4.54,8.31,7.7424,17.0385,130.6854,24.6282,,16.0252
2018/9/5,28.18,8.9875,31.1905,4.35,30.3628,4.65,5.78,8.06,5.9216,10.69,16.39,5.96,4.26,13.0608,6.98,4.6931,3.67,7.8651,5.77,4.94,10.0904,19.5736,12.698,3.64,25.4592,12.2,3.629,7.04,10.0495,10.4142,4.15,15.3,4.52,47.5256,3.86,12.8723,4.7609,4.17,7.24,21.6195,14.45,13.2,4.2632,26.35,11.2939,46.0614,32.6638,,,4.5298,10.4237,8.714,2.47,10.1793,4.45,8.3,7.7523,16.9098,129.4627,23.9231,,15.7785
2018/9/6,28.18,8.9952,29.6444,4.37,30.6422,4.66,5.78,8.1,5.9216,10.9,15.49,5.93,4.28,13.1287,6.98,4.6832,3.55,7.615,5.77,4.85,10.1584,19.2665,12.698,3.54,24.556,10.98,3.6389,7.25,10.1892,10.4724,4.15,15.64,4.55,48.0053,3.92,13.1299,4.8308,4.19,7.51,21.1842,14.56,13.55,4.1587,26.1,11.3038,46.0415,33.1683,,,4.5298,10.3949,8.5752,2.35,11.2012,4.44,8.29,7.6828,16.7612,127.1508,23.9926,,15.8969
2018/9/7,28.18,8.8878,28.1383,4.43,30.5923,4.68,5.2,8.04,5.8618,10.84,15.66,6,4.36,12.8089,6.97,4.9406,3.5,7.44,5.77,4.88,10.4109,19.0189,12.698,3.53,25.0026,10.84,3.5892,7.08,10.1692,10.281,4.15,15.42,4.6,48.415,3.79,13.011,4.731,4.2,7.47,20.8901,14.48,13.05,4.1807,24.88,11.145,46.0614,33.4354,,,4.5298,10.2987,8.6347,2.35,11.2607,4.51,8.35,7.6034,16.7414,125.6892,23.9132,,15.7193
2018/9/10,28.18,8.9185,27.829,4.33,29.8639,4.73,4.68,8.03,5.5727,10.71,15.16,5.71,4.33,12.4214,6.72,4.901,3.44,7.5025,5.77,4.82,10.0128,18.4542,12.698,3.42,24.02,10.95,3.5296,6.87,9.8399,9.257,4.15,15.14,4.43,48.0652,3.71,12.2282,4.5713,4.12,7.4,20.7665,14.45,12.04,4.1697,23.85,10.7083,46.561,32.6341,,,4.5298,9.9525,8.5851,2.34,10.5166,4.31,8.32,7.4049,16.2163,123.5302,22.7513,,15.5219
2018/9/11,28.18,8.9952,28.218,4.35,30.1034,4.81,4.21,8.06,5.6225,10.71,15.32,5.86,4.22,12.6055,6.81,4.8713,3.46,7.4087,5.77,5.3,10.1196,18.8307,12.698,3.46,24.6155,10.9,3.5594,6.88,9.9697,9.0572,4.15,15.38,4.49,47.4457,3.87,12.4561,4.6611,4.36,7.39,20.29,14.26,12.1,4.1642,24.1,10.8473,46.9607,32.6935,,,4.5298,9.9814,8.6248,2.31,10.5464,4.35,8.29,7.4644,16.2361,120.5592,22.9996,,15.6107
2018/9/12,28.18,9.0642,27.5897,4.41,29.7142,4.77,3.79,8.06,5.6724,10.7,15.28,5.97,4.2,12.6733,7.08,5.0099,3.38,6.9773,5.77,5.07,10.003,18.6425,12.698,3.51,24.7148,10.89,3.5992,6.96,9.9497,9.0239,4.15,15.46,4.5,47.2158,3.84,12.8426,4.6412,4.35,7.4,20.7371,14.35,11.9,4.1642,24.33,10.9465,47.4303,33.5343,,,4.5298,10.0679,8.6743,2.31,10.5364,4.43,8.3,7.6332,16.2956,120.6166,22.9003,,15.6305
2018/9/13,28.18,9.2022,26.9313,4.46,29.9637,4.75,3.41,8.06,5.8518,10.83,15.1,5.98,4.25,12.838,6.95,5,3.42,6.871,5.77,5.09,10.3915,18.4245,12.698,3.54,24.8141,10.86,3.6091,7.02,10.0595,9.0739,3.74,15.63,4.53,47.9453,3.96,13.1002,4.7709,4.39,7.46,20.5018,14.33,11.99,4.1752,24.69,11.0458,47.1605,33.5936,,,4.5298,10.2218,8.6842,2.25,10.973,4.51,8.28,7.6332,16.4244,119.0785,23.4067,,15.8377
2018/9/14,28.18,9.0258,25.9339,4.45,29.4349,4.71,3.23,8.06,5.6724,10.75,14.83,5.82,4.12,12.6151,6.7,4.9802,3.37,7.5588,5.77,4.94,10.4983,18.8009,12.698,3.48,24.1193,10.75,3.5296,6.91,9.8699,8.6826,3.94,15.25,4.55,47.016,3.78,12.902,4.6312,4.31,7.23,20.3077,14.12,11.61,4.0707,23.82,11.1152,47.0806,33.3562,,,4.5298,10.241,8.595,2.22,10.6257,4.46,8.31,7.7026,16.1371,118.4671,22.7215,,15.6403
2018/9/17,28.18,8.7881,26.2431,4.38,26.9803,4.57,3.09,8.06,5.5528,10.75,14.74,5.74,4.11,12.557,6.28,4.8812,3.13,7.8338,5.77,4.84,10.2944,18.8009,12.698,3.45,23.5436,10.71,3.5395,6.67,9.6603,8.7243,3.56,15.95,4.55,46.4164,3.84,12.4957,4.6911,4.36,7.03,20.1371,13.08,11.26,3.9826,23.82,10.7381,47.5402,32.09,,,4.5298,9.8371,8.6049,2.17,10.3579,4.48,8.25,7.8218,15.6517,118.1519,22.1654,,15.6403
2018/9/18,28.18,8.8801,26.5124,4.43,27.3096,4.83,3.32,8.06,5.6624,11.14,14.96,5.91,4.22,12.8671,6.46,5,3.23,7.7651,5.77,5.01,10.508,18.8009,12.698,3.52,24.1987,10.74,3.5793,6.82,9.8599,8.8908,3.42,16.2,4.68,48.365,3.88,12.7435,4.721,4.47,7.2,20.643,13.38,11.57,3.9881,24.28,10.9167,47.81,32.644,,,4.5298,9.9237,8.6446,2.28,10.5464,4.54,8.25,7.6729,15.9687,116.0311,22.4037,,15.7193
2018/9/19,28.18,9.0105,27.6894,4.51,27.6887,4.76,3.26,8.06,5.7023,11.38,14.76,5.96,4.25,12.9543,6.51,5.0396,3.27,7.9151,5.77,5.03,10.508,18.8009,12.698,3.56,24.4468,10.89,3.619,6.94,9.9297,9.0239,3.21,16.1,4.68,48.7947,3.89,12.8822,4.731,4.4,7.25,21.2372,13.83,11.57,3.9991,24.38,10.9763,47.1605,32.8418,,,4.5298,10.0679,8.7041,2.28,10.8142,4.57,8.39,7.7026,16.1767,116.9291,22.6917,,15.7982
2018/9/20,28.18,9.1025,27.44,4.48,27.4892,4.87,3.29,8.06,5.6624,11.43,14.7,5.94,4.68,13.2934,6.56,4.8515,3.31,7.6588,5.77,5.02,10.4012,18.8009,12.698,3.62,24.149,10.74,3.5992,6.93,9.8399,8.9574,3.31,16.47,4.68,48.425,3.85,12.6642,4.6611,4.37,7.3,20.8783,14.42,11.66,3.9496,24.1,10.8274,47.1605,32.7231,,,4.5298,10.0872,8.6049,2.32,10.6357,4.52,8.45,7.6332,16.038,114.665,22.0959,,15.7982
2018/9/21,28.18,9.1485,27.7692,4.53,27.8384,4.83,3.62,8.06,5.7222,11.4,15.18,6.01,4.6,13.3418,6.68,5.0891,3.42,7.8714,5.77,5.08,10.4789,18.8009,12.698,3.65,24.7843,10.87,3.6688,7.01,9.9896,9.3403,3.26,16.51,4.71,48.4949,3.88,13.0408,4.721,4.4,7.32,21.2372,14.51,11.62,3.9936,24.7,10.9564,47.6201,33.2375,,,4.5298,10.3853,8.714,2.33,10.8242,4.58,8.56,7.921,16.3055,115.7732,22.7215,,15.9956
2018/9/25,28.18,9.1102,28.2679,4.52,27.6887,4.82,3.98,8.06,5.6524,11.38,15.26,5.98,4.5,13.1868,6.54,5.1386,3.37,8.1715,5.77,5.02,10.4109,18.8009,12.698,3.61,24.4369,10.75,3.629,7.05,9.9497,9.1821,3.59,16.16,4.64,48.4649,3.84,13.1597,4.6611,4.3,7.16,21.1548,14.27,11.7,3.9661,24.38,10.9564,48.1097,33.1386,,,4.5298,10.2699,8.7735,2.31,10.6753,4.53,8.62,7.8416,16.3154,110.7674,22.4534,,16.1239
2018/9/26,28.18,8.9185,28.5273,4.51,27.5889,4.85,4.38,8.06,5.6624,11.52,15.44,6.01,4.53,13.1965,6.68,5.2475,3.36,8.2465,5.77,4.99,10.4886,18.8009,12.698,3.65,24.3674,10.89,3.6588,6.99,9.9497,9.2903,3.95,16.23,4.67,48.3051,3.81,13.0408,4.701,4.28,7.15,20.7371,14.65,11.86,3.9551,24.4,10.9961,48.1197,33.1188,,,4.5298,10.366,8.7735,2.33,10.5761,4.54,8.66,7.8416,16.2659,113.2321,22.801,,16.2719
2018/9/27,28.18,8.7958,27.2306,4.4,26.6211,4.61,4.82,8.14,5.4929,11.41,15.17,5.79,4.46,12.7605,6.55,5.1683,3.25,7.8651,5.77,4.73,10.1553,18.8009,12.698,3.49,24.1788,11.26,3.619,6.78,9.6403,9.1904,4.08,16.04,4.47,47.016,3.65,12.575,4.5014,4.23,6.82,20.0312,14.18,11.23,4.1422,22.9,10.619,48.5094,32.456,,,4.5298,10.3468,8.5653,2.26,10.219,4.45,8.57,7.8515,15.8003,110.968,22.0164,,16.3113
2018/9/28,28.18,8.8571,26.9114,4.48,27.3195,4.63,4.59,8.07,5.4929,11.72,16.19,5.95,4.45,13.0802,6.48,5.2079,3.28,7.7463,5.77,4.79,10.5572,18.8009,12.698,3.49,23.9803,11.47,3.629,6.79,9.8798,9.3653,3.91,16.34,4.49,47.6655,3.68,12.8228,4.5413,4.26,6.92,19.8429,14.13,11.12,4.2247,24.4,10.7282,49.019,32.7825,,,4.5298,10.491,8.7437,2.29,10.2686,4.53,8.57,8.0104,15.9786,111.1495,22.3243,,16.8245
2018/10/8,28.18,8.6041,25.4351,4.25,26.0424,4.42,4.85,7.9,5.3035,11.49,15.33,5.66,4.2,12.712,6.1,5.1188,3.19,7.39,5.77,4.54,10.1259,18.8009,12.698,3.43,23.0771,10.96,3.4898,6.44,9.321,8.8242,3.6,15.73,4.34,45.7669,3.42,12.0102,4.2918,4.08,6.54,19.8429,13.67,10.48,3.8726,23.23,9.9739,49.0589,32.1494,,,4.5298,9.9525,8.486,2.27,9.832,4.42,8.59,7.6629,15.1167,107.9492,21.0134,,16.7357
2018/10/9,28.18,8.6501,24.9364,4.26,26.2719,4.42,4.98,7.9,5.3534,11.4,15.43,5.69,4.35,12.7411,6.15,5.0693,3.22,7.5212,5.77,4.53,10.0279,18.8009,12.698,3.45,22.3922,10.8,3.4202,6.45,9.3409,8.7909,3.77,15.58,4.31,46.1566,3.41,11.8814,4.2519,4.09,6.54,19.8429,13.46,10.57,3.8781,23.76,9.8548,49.1089,31.8526,,,4.5298,10.0198,8.5653,2.33,9.961,4.41,8.95,7.5935,15.0474,107.9397,21.5497,,16.7554
2018/10/10,28.18,8.4967,24.7569,4.25,25.8228,4.42,4.97,7.77,5.3833,11.38,15.43,5.63,4.44,12.7702,6.08,5.1386,3.19,7.1836,5.77,4.48,10.2436,18.8009,12.698,3.46,22.0845,10.91,3.4401,6.46,9.3809,8.974,3.75,15.75,4.3,45.627,3.42,11.8318,4.2519,4.1,6.46,19.8429,13.65,10.46,3.8616,24.43,9.9541,49.1589,31.9515,,,4.5298,9.9237,8.4761,2.38,10.1495,4.38,9.12,7.653,15.2059,108.4269,21.9668,,16.9528
