ÈÕÆÚ,000038.SZ,000607.SZ,002027.SZ,002071.SZ,002131.SZ,002137.SZ,002143.SZ,002400.SZ,002591.SZ,002654.SZ,002712.SZ,002878.SZ,300038.SZ,300058.SZ,300061.SZ,300063.SZ,300071.SZ,300242.SZ,300269.SZ,300280.SZ,300336.SZ,300343.SZ,300392.SZ,300612.SZ,300781.SZ,300792.SZ,600242.SH,600381.SH,600386.SH,600986.SH,603598.SH,603729.SH,603825.SH
2016/11/24,33.1867,15.6855,10.0264,13.5717,5.0426,15.15,19.2801,10.3364,14.5728,13.91,21.4075,,16.2446,10.2641,21.4943,14.5012,11.4119,17.3261,23.8459,33.8286,13.6294,12.7167,20.81,,,,16.97,13.5,7.1041,12.1966,30.1844,60.5747,
2016/11/25,33.4062,15.7451,9.8356,13.5717,5.0398,15.45,19.4359,10.535,14.7741,13.91,21.105,,16.1456,10.5291,21.2194,14.2457,11.4119,17.2467,23.7667,33.0788,13.8072,12.7822,21.01,,,,16.97,13.5,7.1276,12.1966,27.165,59.9128,
2016/11/28,34.1318,15.8344,9.8188,13.5717,5.071,15.18,19.1244,10.535,15.148,13.91,20.0172,,15.6864,10.4702,20.8071,14.1578,11.3622,17.7628,23.529,32.9889,13.6491,12.6241,20.99,,,,16.97,14.85,7.1838,12.0977,25.0494,58.2972,
2016/11/29,32.327,15.7848,9.6953,13.5717,4.9207,14.98,19.0621,10.535,14.8891,13.9397,19.197,,15.7782,10.3623,21.0132,13.6148,11.4617,17.0582,22.8259,32.699,13.5109,12.5805,20.79,,,,16.97,15.82,7.5912,11.8646,24.0264,58.4324,
2016/11/30,32.5831,17.0456,9.5046,13.5717,4.9065,15.11,18.4392,10.535,14.4577,13.337,19.546,,16.2092,10.7057,21.3034,13.3074,11.5811,16.3139,22.9645,32.7689,13.5043,12.575,20.84,,,,16.97,16.92,7.3523,11.8364,24.0562,59.0232,
2016/12/1,32.0588,16.6782,9.8749,13.5717,4.8838,15.18,18.4329,10.535,14.9083,13.0505,19.2668,,16.1704,10.6763,20.9521,13.4352,11.392,17.9414,22.9249,33.3488,13.4319,12.5369,21.11,,,,16.97,17.7,7.2165,11.9847,23.9171,60.4609,
2016/12/2,31.5283,16.9463,9.7627,13.5717,4.8696,14.84,18.1588,10.535,15.0425,12.7739,18.5861,,15.8842,10.3917,20.83,12.441,11.004,17.9711,22.4793,33.4387,13.2212,12.4878,20.45,,,,16.97,16.33,7.0292,11.6598,23.0729,57.8488,
2016/12/5,31.5527,16.9661,9.022,13.5717,4.8214,14.71,17.6916,10.535,15.1768,12.5467,18.8072,,16.2728,10.3034,20.9369,12.5368,10.7752,18.0406,22.5189,33.7886,13.1422,12.3733,20.27,,,,16.97,16.69,6.8044,11.2643,24.1455,59.2367,
2016/12/6,31.9307,16.5393,8.7696,13.5717,4.8668,14.78,18.0529,10.535,15.4165,12.5961,18.9701,,16.188,10.0581,20.8452,12.3691,10.815,18.3482,22.509,33.5687,13.1685,12.248,20.19,,,,16.97,15.87,6.8279,11.3491,24.086,59.8274,
2016/12/7,32.1015,15.894,8.8818,13.5717,4.8725,14.89,18.6883,10.535,16.797,12.8925,19.0399,,16.7003,10.0875,20.6696,13.6069,10.8249,18.1398,23.5587,33.5687,13.2804,12.2752,20.4,,,,16.97,16.03,6.8934,11.561,23.9469,59.9911,
2016/12/8,31.2296,15.4373,8.691,13.5717,4.8384,14.79,18.925,10.535,16.1163,12.6356,19.1097,,16.393,9.8422,20.1122,13.8384,10.7155,17.7429,23.3903,32.7789,13.2936,12.1771,20.14,,,,16.97,17.63,6.7436,11.8929,23.788,57.799,
2016/12/9,31.7051,15.338,8.5732,13.5717,4.8413,14.69,19.2241,10.535,15.6274,12.4677,18.6734,,16.1138,9.7637,19.7304,13.9742,10.5165,18.6459,23.4102,32.7889,13.4121,12.0354,20.15,,,,16.97,18.37,6.7295,11.6881,24.2349,56.8951,
2016/12/12,32.0649,15.1395,8.0402,13.5717,4.6796,13.23,19.6041,10.535,14.4098,11.46,16.9282,,14.8844,9.2632,18.524,13.2954,9.6807,16.82,22.717,31.6893,12.8064,11.752,18.14,,,,16.97,17.48,6.1956,11.1513,22.3081,51.2796,
2016/12/13,30.1991,15.3976,8.1355,13.5717,4.7051,13.05,20.2457,10.535,13.5661,11.2624,16.9399,,14.5346,9.2338,18.7073,13.3314,10.0986,16.4231,22.5783,31.9792,12.7866,11.5612,17.71,,,,16.97,17.3,6.1488,11.3773,21.8214,51.6924,
2016/12/14,29.3029,15.4373,7.9784,13.5717,4.535,12.79,20.1086,10.535,13.4223,11.0747,16.2127,,14.4004,9.0572,17.707,13.1158,9.9593,15.6987,21.5583,31.9092,12.5825,11.1415,17.38,,,,16.97,18.95,6.0505,11.0242,21.5631,52.6817,
2016/12/15,29.4309,16.2315,8.1412,13.5717,4.5378,13.08,20.9185,10.535,13.6716,11.4007,16.4105,,14.5982,9.1455,17.7528,13.4711,9.9792,15.788,21.5979,32.1891,12.5957,11.9373,17.51,,,,16.97,18.9,6.1113,11.2078,21.8015,53.1728,
2016/12/16,29.815,16.6782,8.6573,13.5717,4.5889,13.58,20.8686,10.535,13.8058,11.4007,16.9166,,14.7607,9.2142,18.7073,13.7905,10.0588,15.2819,22.9843,32.2291,12.6681,12.0354,17.73,,,,16.97,18.03,6.4532,11.3279,22.3776,53.2511,
2016/12/19,30.2113,16.4102,8.4161,13.5717,4.5662,13.17,19.9342,10.535,13.662,11.292,17.0795,,14.305,9.1553,18.7149,13.7546,9.9394,14.5476,22.3506,31.9692,12.4113,11.861,17.54,,,,16.97,19.08,7.0995,11.1866,22.1193,53.9557,
2016/12/20,29.7419,16.4301,8.5002,13.5717,4.5577,13.2,20.6195,10.535,14.1989,11.1834,16.4919,,14.6724,9.2044,18.0277,13.3433,10.0787,14.2995,22.3902,31.8892,12.352,11.8228,17.65,,,,16.97,18.8,6.7342,11.3491,22.3677,54.2475,
2016/12/21,29.8028,16.8371,8.4666,13.5717,4.7193,13.28,21.6722,10.535,14.1317,11.3809,16.8002,,15.2871,9.2142,18.188,13.0958,10.1384,14.4682,22.2317,32.0192,12.464,11.8065,17.76,,,,16.97,18.72,6.7763,11.4056,24.1952,53.2725,
2016/12/22,29.6809,16.2911,8.4161,13.5717,4.8214,13.22,22.7063,10.535,14.7741,11.3809,16.5617,,15.2871,9.0866,18.0048,12.6606,9.9693,14.6071,22.8259,32.1891,12.385,11.8501,17.61,,,,16.97,17.49,6.6405,11.2643,23.4503,52.3686,
2016/12/23,28.4127,16.4301,8.5339,13.5717,4.8044,13.13,23.4227,10.535,15.6849,11.1142,16.2534,,15.2871,8.8609,17.6154,12.7764,9.7504,14.3094,22.6575,33.8386,12.0821,12.5151,17.24,,,,16.97,16.12,6.4251,11.0525,22.5663,53.6283,
2016/12/26,29.1017,15.9833,7.9897,13.5717,4.8072,13.38,24.5315,10.535,15.7616,11.1636,16.5327,,15.2871,8.9296,17.8597,12.9321,9.9394,14.1507,22.5783,33.6586,12.1545,13.082,17.2,,,,16.97,16.48,6.4673,10.9889,24.0661,53.6212,
2016/12/27,29.0529,14.7424,7.8606,13.5717,4.9065,13.3,22.0771,10.535,16.2793,11.0944,16.521,,15.2871,8.9002,17.7528,12.8363,9.9593,14.1209,22.5981,33.6586,12.1874,13.082,17.14,,,,16.97,16.46,6.4485,10.9465,23.4106,53.5714,
2016/12/28,28.9614,13.2731,7.7708,13.5717,5.105,13.04,21.4604,10.535,16.0684,10.966,16.1953,,15.2871,8.8413,17.8673,12.7644,9.9096,13.4759,22.4892,33.7586,12.3389,13.3163,17.21,,,,16.97,15.75,6.3502,10.9889,23.5695,54.6318,
2016/12/29,28.7846,11.9428,7.7877,13.5717,4.7165,12.74,20.8624,10.535,15.3781,10.7783,16.5908,,15.2871,9.7244,17.5772,12.0817,9.8897,13.069,22.5387,34.0885,12.9644,13.082,17,,,,16.97,15.98,6.3268,10.8053,23.1126,52.9024,
2016/12/30,28.2603,11.7343,8.0065,13.5717,4.5236,12.65,20.065,10.535,16.9121,10.9067,16.6374,,15.4532,9.9796,17.5848,11.6305,9.8101,12.8706,22.8952,34.1785,12.938,13.0274,16.99,,,,16.97,15.42,6.2518,10.7629,22.2087,52.8169,
2017/1/3,28.3273,11.6251,7.9504,14.9248,4.5293,12.95,19.6913,10.535,17.1134,11.045,16.9573,,16.181,9.8029,17.4168,11.6984,9.9892,12.6919,23.2715,33.3088,12.9973,13.3272,17.22,,,,16.97,15.77,6.3549,10.9253,22.457,54.7528,
2017/1/4,28.8334,11.7046,8.259,15.1139,4.5718,13.05,19.3424,10.535,16.5478,11.1438,17.1318,,16.1456,9.7539,17.4856,12.0098,10.0489,13.5453,23.2121,32.629,13.0697,14.1176,17.41,,,,16.97,16.14,6.4438,11.1796,22.8345,55.3151,
2017/1/5,28.4249,11.6053,8.1355,14.7259,4.3903,13.45,19.5729,10.535,16.2793,11.2031,16.8642,,15.863,9.5674,17.5314,11.7024,10.1882,13.1186,23.5686,32.2991,13.1685,14.0631,17.32,,,,16.97,15.84,6.5516,11.1937,22.4868,54.824,
2017/1/6,28.0225,11.4365,8.1412,14.0493,4.2712,13.34,18.7942,10.535,16.3368,12.3195,16.6141,,15.7606,9.4595,17.7528,11.1793,10.029,12.811,23.1725,32.469,12.7866,13.7251,16.91,,,,16.97,15.35,6.4157,11.1372,21.7816,55.8347,
2017/1/9,27.4859,11.4564,8.0626,14.099,4.3138,13.42,18.7319,10.535,15.7137,12.7443,16.5676,,15.8701,9.5772,17.7681,11.2033,10.1583,12.8209,23.3309,32.9689,12.8656,13.409,17.08,,,,16.97,16.06,6.5422,11.1725,21.9306,55.8702,
2017/1/10,27.4737,11.1784,7.7933,13.711,4.3279,13.21,18.8316,10.535,16.6532,12.0824,16.2011,,15.8418,9.4104,17.3099,11.4189,9.9792,12.6919,23.014,32.689,13.1487,13.9432,16.88,,,,16.97,15.88,6.4719,11.0242,21.6724,55.8987,
2017/1/11,26.8396,11.2082,7.7989,13.2831,4.2429,12.94,18.9998,10.535,16.0396,11.7465,16.0324,,15.3048,9.3516,16.2028,11.2752,10.0588,12.4141,22.7764,33.0988,12.9578,13.5235,16.71,,,,16.97,15.5,6.4532,10.8688,20.9473,54.7172,
2017/1/12,26.0653,10.9501,7.754,12.8155,4.2599,12.73,19.0995,10.535,16.0396,11.9243,16.0615,,15.1811,9.3221,15.9203,11.363,9.9991,12.3942,22.4001,33.8086,12.3125,13.3054,16.56,,,,16.97,17.05,6.3595,10.7417,20.8877,53.55,
2017/1/13,26.4006,11.2181,7.7596,12.5966,4.2202,12.79,20.4263,10.535,16.0396,11.0154,15.8055,,14.6547,9.2338,15.2483,10.5405,9.9892,12.4141,22.1921,32.9289,12.306,13.3981,15.8,,,,16.97,17.34,6.2612,10.9042,20.4606,53.0803,
2017/1/16,23.9618,11.1288,7.7204,11.8702,3.8827,11.9,19.7473,10.535,16.0396,10.6499,15.1772,,14.2484,9.0179,14.6604,9.742,9.233,11.4515,21.5583,30.0099,12.0821,13.0274,15.2,,,,16.97,16.9,5.9006,10.4522,19.2489,51.0234,
2017/1/17,24.5654,11.2876,7.6586,12.308,4.0245,11.99,20.5758,10.535,16.0396,10.6104,15.1831,,14.3862,9.1847,15.1414,10.0295,9.4121,11.9576,21.8851,30.0699,12.1809,12.3952,15.2,,,,16.97,17.93,6.0036,10.4169,19.8448,52.0198,
2017/1/18,24.2483,11.8038,7.6137,12.0095,3.9734,11.79,20.5572,10.535,16.0396,10.5906,14.7584,,14.2944,9.0081,15.3781,9.6542,9.0639,12.1362,21.9247,29.4701,12.0426,12.635,15.2,,,,16.97,18.04,5.9943,10.2544,19.6859,51.2298,
2017/1/19,23.163,10.6225,7.6137,12.0195,3.9678,11.71,19.9654,10.535,14.4385,10.6202,14.6071,,14.199,8.9787,15.2636,9.8059,9.034,12.0271,22.1624,29.0902,11.9965,12.7004,15.2,,,,16.97,16.98,6.1207,10.1414,19.5866,50.8526,
2017/1/20,24.5593,10.1956,7.625,12.2284,3.9989,11.96,20.2893,10.535,14.6686,10.7388,15.4041,,14.3933,9.2436,15.821,10.0814,9.2231,12.5629,22.7764,29.4901,12.2401,12.8094,15.2,,,,16.97,17.15,6.1816,10.5793,19.825,51.5999,
2017/1/23,24.4495,10.2154,7.6194,12.2284,4.0245,12.08,20.6257,10.535,14.8124,11.045,15.3867,,14.8031,9.3712,15.905,10.1453,9.3723,12.9797,22.7764,29.3101,12.1479,12.6132,15.2,,,,16.97,17.23,6.2518,10.9889,20.55,52.0839,
2017/1/24,24.2666,9.8977,7.6194,11.9896,3.9564,11.89,20.9309,10.535,14.8604,10.8079,15.4623,,14.6618,9.3025,16.4089,9.9776,9.3027,12.6225,22.4694,29.3301,11.9043,12.5369,15.2,,,,16.97,16.63,6.3221,10.4875,20.2024,51.7422,
2017/1/25,24.3032,9.9672,7.6137,12.0294,4.0358,11.9,20.9247,10.535,14.4961,10.8672,15.5554,,14.7113,9.3908,16.4777,10.301,9.2131,12.4935,23.0735,29.54,11.9504,12.4333,15.2,,,,16.97,16.15,6.2753,10.6146,20.5103,51.664,
2017/1/26,24.2849,9.9176,7.6025,12.2682,4.0188,12.1,20.7752,10.535,14.5536,11.0253,15.6135,,14.6618,9.3712,16.4471,10.3848,9.2629,12.5828,23.0834,29.8699,12.273,12.6568,15.2,,,,16.97,16.02,6.3361,10.6217,20.5004,51.5786,
2017/2/3,26.7116,10.0268,7.6194,12.308,4.0273,12.08,20.1211,10.535,14.9754,10.8969,15.6019,,14.577,9.5184,15.8439,10.3129,9.2728,12.2156,22.6872,29.77,11.7529,12.4061,15.2,,,,16.97,15.73,6.3174,10.6146,20.3216,51.6711,
2017/2/6,27.9249,10.0764,7.6194,12.3379,4.0642,12.24,20.009,10.535,16.4711,11.0055,15.6775,,14.4781,9.5478,16.1493,10.3768,9.3624,12.553,23.014,30.0899,11.8056,12.6459,15.2,,,,16.97,17.3,6.3502,10.7135,20.5103,51.5786,
2017/2/7,28.0286,10.1757,7.6194,12.3379,4.0755,12.19,20.2145,10.535,17.3531,10.9858,15.6426,,14.5805,9.5576,15.9203,10.265,9.2828,12.5232,23.1725,30.1398,11.7002,12.5369,15.2,,,,16.97,17.96,6.3876,10.6217,20.6196,51.2725,
2017/2/8,27.6566,10.2254,7.6025,12.4274,4.0954,12.23,20.7191,10.535,17.3435,11.0253,15.4797,,14.5134,9.538,15.821,10.3768,9.3425,12.5927,23.1725,30.1098,11.8187,12.4824,15.2,,,,16.97,18.11,6.4251,10.6217,20.5103,51.4789,
2017/2/9,27.681,10.3346,7.6025,12.5667,4.1606,12.37,20.2706,10.535,17.1709,11.4995,15.5321,,14.5699,9.6263,16.1035,10.5605,9.4519,12.7416,23.1923,30.2398,11.8451,12.7277,15.2,,,,16.97,17.86,6.4298,10.7135,20.5798,52.0412,
2017/2/10,26.803,10.1956,7.5913,12.4672,4.1124,12.2,20.5572,10.535,16.6245,11.2525,15.5728,,14.6583,9.5478,16.1493,10.4527,9.3126,12.5828,22.9645,30.2898,11.687,12.6132,15.2,,,,16.97,17.65,6.3783,10.8759,20.3315,52.1978,
2017/2/13,26.9372,10.2055,7.5745,12.4871,4.1549,12.26,20.1024,10.535,16.7779,11.7564,15.8229,,14.6901,9.5184,16.1188,10.6523,9.3524,12.6522,23.2715,30.3498,11.8582,12.7004,15.2,,,,16.97,18.69,6.3595,10.9183,20.411,52.5678,
2017/2/14,26.4799,10.1658,7.5745,12.3379,4.1493,12.27,21.1427,10.535,16.8641,11.6279,15.6659,,14.7749,9.7441,16.241,10.5605,9.2927,12.553,23.2715,30.0199,11.8385,12.5423,15.2,,,,16.97,18.35,6.3689,10.8759,20.5004,51.6782,
2017/2/15,26.4799,9.9573,7.0583,12.4075,4.067,12.07,20.9932,10.535,16.4423,11.3908,15.3983,,14.5452,9.6656,16.0501,10.2531,9.1335,12.2057,23.222,29.9799,11.72,12.5042,15.2,10.1551,,,16.97,18.39,6.383,10.6782,20.0733,51.0803,
2017/2/16,26.3336,9.997,6.7216,12.3578,4.0784,12.11,20.9621,10.535,16.6436,11.3118,15.1016,,14.418,9.5969,15.821,10.1732,9.2032,12.0866,23.7667,29.1402,11.5685,13.5289,15.2,11.1688,,,16.97,18.88,6.5609,10.6994,19.8448,51.1444,
2017/2/17,25.6934,9.8779,6.789,12.0493,4.0131,12,21.0368,10.535,16.0588,11.2723,14.8689,,14.206,9.5478,15.256,9.9017,9.0539,11.8088,23.2616,29.0102,11.2393,13.796,15.2,12.2874,,,16.97,17.69,6.3876,10.6711,19.974,51.2796,
2017/2/20,25.3946,10.0367,6.7441,12.1588,4.05,12.24,20.8562,10.535,15.8958,11.4402,15.0376,,14.2237,9.6558,15.2483,10.0414,9.1037,11.9576,23.4002,28.5804,11.2459,13.627,15.2,13.5153,,,16.97,17.83,6.4673,10.8406,20.9374,53.8134,
2017/2/21,25.6629,10.0963,6.7216,12.3777,4.101,12.39,21.0306,10.535,16.0972,11.4402,15.8346,,14.5346,9.7048,15.3705,10.273,9.1833,12.166,23.6082,29.58,11.4829,13.5616,15.2,14.8655,,,16.97,18.01,6.5516,10.8618,20.7685,54.7457,
2017/2/22,26.4189,10.3147,6.7104,12.4075,4.1266,12.33,21.1801,10.535,16.3464,11.6082,15.8637,,14.4322,9.7343,15.5537,10.297,9.2131,11.9874,23.8162,29.5,11.4566,13.5017,15.2,16.3512,,,16.97,17.88,6.589,10.883,20.6692,54.2902,
2017/2/23,25.9494,10.1757,6.6375,12.4971,4.1124,12.45,21.1178,10.535,16.0972,11.618,15.8637,,14.4428,9.6852,17.1114,10.3848,9.3126,11.9874,23.3606,30.1998,11.4895,13.1365,15.2,17.9855,,,16.97,18.03,6.5469,10.8759,20.7388,55.3863,
2017/2/24,25.7787,10.2154,6.5814,12.6861,4.1464,12.49,21.1178,10.535,17.1422,11.786,16.1778,,14.9939,9.9894,17.2259,10.4168,9.3126,12.4141,23.2814,30.8396,11.7068,13.1419,15.2,19.7858,,,16.97,17.97,6.6077,11.109,20.8579,57.7634,
2017/2/27,25.6263,10.1062,6.6543,12.7757,4.0784,12.3,21.1303,10.535,16.9025,11.7564,16.9573,,14.7678,9.8226,18.2873,10.2211,9.2131,12.4637,23.1725,30.4897,11.5949,12.8094,15.2,21.7652,,,16.97,17.48,6.5188,11.0383,20.4805,57.194,
2017/2/28,25.5165,10.0268,6.9292,13.1538,4.1096,12.41,21.4916,10.535,16.7012,12.0033,16.8002,,14.7678,9.6852,18.0811,10.3649,9.243,12.4637,23.1032,31.7793,11.5883,11.5285,15.2,23.9413,,,16.97,17.67,6.4907,10.9818,20.6692,58.3613,
2017/3/1,25.5409,10.0268,6.9292,13.0841,4.1322,12.33,22.0834,10.535,16.8641,11.8058,16.0731,,14.6865,9.6558,18.272,10.5006,9.3126,12.4538,23.0537,31.9692,11.6212,10.9834,15.2,26.3359,,,16.97,18.27,6.5516,11.003,20.5997,58.2403,
2017/3/2,25.0166,9.9176,6.7665,12.7359,4.0869,12.23,23.0116,10.535,16.3081,11.5588,15.9916,,14.6512,9.538,17.5008,10.3449,9.2231,12.0568,23.0041,31.1095,11.4632,10.6999,15.2,28.9708,,,16.97,17.83,6.6031,10.9607,20.3117,57.5784,
2017/3/3,24.8885,9.9772,6.7385,12.7856,4.1351,12.33,23.1175,10.535,16.3464,11.618,15.9916,,14.7607,9.5772,18.1422,10.8639,9.3325,12.1263,23.0537,31.1095,11.5224,10.918,15.2,31.8678,,,16.97,18.08,6.6499,11.1443,21.2056,58.5819,
2017/3/6,25.1873,10.0963,6.7946,13.1836,4.223,12.73,23.8463,10.535,16.3752,11.9045,16.4047,,15.0434,9.7048,18.2262,10.8919,9.432,12.3942,23.4201,30.8896,11.7726,10.9234,15.2,32.7505,,,16.97,18.21,6.8232,11.2714,21.0665,59.3363,
2017/3/7,25.8336,10.2551,6.7385,13.104,4.206,12.65,24.1765,10.535,16.2122,11.786,16.6432,,15.0292,9.7048,17.959,10.9318,9.4817,12.424,23.4597,30.6797,11.766,10.9343,15.2,36.0277,,,16.97,18.28,6.8138,11.1372,21.0764,59.0018,
2017/3/8,25.1568,10.3048,6.6543,12.8951,4.1634,12.59,23.7529,10.535,16.7491,11.4995,16.585,,15.0999,9.5772,17.5619,10.7761,9.3624,12.0767,23.3705,30.5697,11.6805,10.9016,15.2,37.8193,,,16.97,17.74,6.7155,11.0878,21.0764,58.4609,
2017/3/9,24.6507,10.136,6.5982,12.7259,4.1124,12.41,24.2948,10.535,16.2601,11.46,17.0097,,15.2624,9.4889,17.5161,10.6284,9.2927,12.0668,23.1626,30.6896,11.7002,10.9071,15.2,37.2294,,,16.97,17.79,6.7201,11.0242,21.0764,57.7278,
2017/3/10,24.8276,10.0764,6.5645,12.7956,4.1805,12.4,23.7965,10.535,15.5698,11.3711,17.0388,,16.0255,9.3614,17.5543,10.8839,9.1833,11.9775,23.2616,30.8696,11.7265,10.809,15.2,37.0546,,,16.97,17.45,6.6686,11.0737,21.0764,59.5427,
2017/3/13,24.98,10.0963,6.5253,12.8652,4.2003,12.64,23.7965,10.535,15.7808,11.3908,16.9224,,15.9761,9.4104,17.6459,10.8759,9.2032,12.1263,23.3705,30.9895,11.6673,10.6672,15.2,38.4179,,,16.43,16.83,6.678,11.1231,21.0764,60.5534,
2017/3/14,25.0166,10.0169,6.6207,12.6961,4.1578,12.46,23.7965,10.535,15.9725,11.3118,16.7421,,16.2198,9.3025,18.0277,10.7641,9.1634,12.0072,23.1527,30.9196,11.766,10.64,15.2,36.2681,,,15.33,17.01,6.7108,11.1513,21.0764,60.4609,
2017/3/15,25.4739,10.1062,6.5421,12.4672,4.1521,12.5,23.7965,10.535,15.8575,11.2031,16.7537,,15.2447,9.4301,17.5466,10.6962,9.1435,11.9278,22.9843,30.9496,11.7595,10.5582,15.2,36.5477,,,16.86,16.54,6.6358,11.1443,21.0764,59.8986,
2017/3/16,25.6019,10.1658,6.5309,12.6463,4.223,12.67,23.7965,10.535,15.9246,11.7959,16.8119,,15.5026,9.4693,17.791,10.7641,9.233,12.0568,23.1428,31.7893,11.7858,10.689,15.2,37.9722,,,18.55,16.66,6.6827,11.5186,21.0764,60.7527,
2017/3/17,25.2117,10.1559,6.5814,12.6065,4.2967,12.51,23.7965,10.535,15.5411,11.5884,16.6374,,15.7394,9.2731,17.2718,11.1793,9.1435,12.037,23.0834,31.7693,11.687,10.749,15.2,39.8293,,,20.41,16.84,6.6312,11.7658,21.0764,60.1263,
2017/3/20,25.0349,10.0566,6.4131,12.7657,4.3762,12.57,26.1761,10.535,16.4327,11.539,16.9864,,15.7288,9.4987,17.2565,11.6385,9.3425,12.0072,23.9053,31.9892,11.5224,10.7654,15.2,39.4142,,,20.41,16.85,6.6312,11.9282,21.0764,60.1833,
2017/3/21,25.0593,10.0864,6.2447,12.7359,4.3308,12.56,24.2948,10.535,16.0013,11.4896,17.6787,,15.4461,9.3516,17.2947,11.3391,9.1932,11.9576,23.8261,31.9692,11.4698,10.7926,15.2,43.041,,,21.55,16.93,6.6312,11.9423,21.0764,61.0373,
2017/3/22,24.7056,9.9573,6.256,12.4573,4.2655,12.3,24.3571,10.535,15.6465,11.292,17.2831,,15.5592,9.2338,16.9205,11.3231,9.1534,11.6202,22.8457,31.4794,11.292,10.5909,15.2,43.8319,,,23.71,16.65,7.048,11.7799,21.6426,60.7669,
2017/3/23,24.5105,9.997,6.1494,12.4672,4.2741,12.1,23.348,10.535,15.9629,11.2229,17.382,,15.6616,9.2142,16.9892,11.2911,9.0539,11.7194,22.3605,30.9596,11.4302,10.5419,15.2,41.9268,,,22.82,16.25,6.9449,11.7728,21.0467,65.386,
2017/3/24,24.6325,9.997,6.3962,12.318,4.2741,12.23,24.1765,10.535,16.1259,11.2624,17.4227,,15.5768,9.2632,16.8213,11.1793,9.0738,11.6599,22.5783,30.9696,11.5158,10.531,15.2,44.1247,,,22.07,16.15,6.9449,11.794,20.3216,64.3967,
2017/3/27,24.7117,9.9573,6.6543,12.2085,4.24,12.43,22.2703,10.535,16.2122,11.2031,17.0446,,15.0964,9.2044,16.6915,10.9797,8.8748,11.5508,22.3407,31.9792,11.4237,10.4383,15.2,42.2763,,,20.92,16.48,6.8419,11.9211,20.2819,64.4394,
2017/3/28,24.541,10.1161,6.6599,12.2384,4.2173,12.14,22.426,10.535,16.1451,11.3809,17.1202,,15.1741,9.1847,16.8518,10.9717,8.7256,11.5904,22.6972,31.5993,11.3907,10.4928,15.2,40.2007,,,21.39,16.27,6.884,11.7163,20.0534,64.0978,
2017/3/29,24.3825,9.9077,6.5421,12.1986,4.2031,11.86,22.0398,10.535,15.752,11.2723,17.254,,15.0116,9.116,16.9892,10.5765,8.5664,11.392,22.202,31.9792,11.4039,10.3947,15.2,40.9873,,,20.96,16.28,6.7998,11.455,19.4972,64.0266,
2017/3/30,23.6447,9.312,6.6319,11.8603,4.0443,11.53,21.9276,10.535,15.0713,10.9463,16.5966,,14.5629,8.9296,16.2868,9.8698,8.2679,11.2431,21.6871,31.4894,10.9167,10.4002,15.2,39.27,,,20.03,15.55,6.5422,11.3067,18.6927,62.4039,
2017/3/31,23.5106,9.0539,6.8282,11.7906,4.1181,11.59,22.6253,10.535,15.148,11.213,16.393,,14.4357,8.959,16.0501,9.9336,8.3575,11.1637,22.3803,31.0395,10.8772,10.5255,15.2,40.3712,,,19.54,15.64,6.5656,11.6033,18.9013,61.3434,
2017/4/5,23.8642,9.183,6.7946,12.0991,4.1861,11.83,22.4883,10.535,15.4644,11.2822,16.5152,,14.8808,9.0866,16.1875,10.0814,8.5266,11.4614,22.4595,31.2695,11.0549,10.7272,15.2,41.7126,,,19.73,15.88,6.8559,11.8505,19.3184,60.0409,
2017/4/6,23.7667,9.1035,6.7385,12.119,4.1379,11.8,21.965,10.535,15.5507,11.2723,16.5676,,15.2059,9.067,15.8134,10.0494,8.4072,11.6897,22.3803,30.9096,11.1142,10.689,15.2,43.8319,,,19.91,16.22,6.8747,11.8505,19.2092,61.1014,
2017/4/7,23.6752,9.0837,6.8226,12.0593,4.0727,12,21.9526,10.535,15.4356,11.4106,16.4338,,15.0964,9.0474,16.1417,9.8378,8.447,11.5011,21.9842,31.5494,10.9957,10.6563,15.2,43.041,,,19.67,15.95,7.0152,11.8505,19.1198,61.137,
2017/4/10,23.1935,8.8355,6.688,11.6911,3.8061,11.61,21.5726,10.535,15.5794,11.4303,15.9393,,14.4604,8.439,16.386,9.1351,8.1784,11.0347,22.2614,31.9492,10.7521,11.1796,15.2,43.6965,,,20.08,15.35,7.0199,11.8505,18.6033,60.1335,
2017/4/11,23.8154,8.9348,6.6263,11.8205,3.8061,11.73,22.1145,10.535,15.2535,11.3118,16.172,,14.4675,8.3703,15.989,9.3427,8.3575,11.0844,22.3407,31.9892,10.706,11.1306,15.2,43.6965,,,20.95,14.9,7.2493,11.8505,18.8019,58.4324,
2017/4/12,25.0593,8.8156,6.5926,11.6513,3.7777,11.56,21.3047,10.535,14.7166,11.2822,16.1778,,14.1601,8.3801,15.8439,9.2988,8.2878,10.9554,22.1228,31.7093,10.4097,10.9834,15.2,43.6965,,,20.03,14.65,7.0058,11.8505,18.5735,56.0624,
2017/4/13,24.3215,8.7859,6.5982,11.5817,3.7806,11.52,19.1742,10.535,14.6878,11.134,16.172,,14.1919,8.3997,15.8668,9.2429,8.2679,10.9256,22.0733,31.6893,10.4558,10.9834,15.2,43.6965,,,18.82,14.86,7.1463,11.3632,18.6132,55.9628,
2017/4/14,23.8703,8.5178,6.587,11.313,3.738,11.19,17.2556,10.535,14.429,11.0154,16.1894,,14.1954,8.1937,15.4927,9.0912,8.0789,10.608,21.895,30.9895,10.2451,10.7272,15.2,43.6965,,,17.56,14.58,6.959,11.109,18.0272,55.0518,
