ÈÕÆÚ,000415.SZ,000416.SZ,000563.SZ,000567.SZ,000617.SZ,000666.SZ,000890.SZ,002423.SZ,002647.SZ,002961.SZ,300023.SZ,300176.SZ,300309.SZ,600053.SH,600093.SH,600120.SH,600318.SH,600390.SH,600599.SH,600643.SH,600695.SH,600696.SH,600705.SH,600783.SH,600816.SH,600830.SH,600901.SH,603093.SH,603300.SH,900919.SH
2018/7/11,5.7668,4.5172,3.0522,9.9442,10.39,18.0054,5.24,10.36,17.8956,,5.65,38.9173,10.8667,15.0528,9.7898,6.8208,11.04,5.8516,14.54,8.6382,3.46,3.46,4.3427,9.4726,6.93,5.1004,6.6334,,3.4871,0.386
2018/7/12,5.7668,4.6167,3.0619,10.0747,10.6157,18.0054,5.33,10.53,17.7858,,5.82,39.1382,11.1556,15.8578,10.0507,7.1979,11.04,5.995,15,8.964,3.56,3.59,4.4701,9.7509,7.03,5.2291,6.9631,,3.5729,0.396
2018/7/13,5.7668,4.6466,2.9656,10.2739,10.5764,18.0054,5.31,10.8,17.7558,,5.82,38.8068,11.2222,16.013,10.1571,7.1651,11.04,6.0029,16.01,8.9837,3.69,3.63,4.4603,9.731,6.93,5.2291,6.9146,,3.6015,0.403
2018/7/16,5.7668,4.6466,2.9271,10.1777,10.5961,18.0054,5.21,11.12,17.7259,,5.77,37.8655,11.5889,16.0711,10.389,7.1487,11.04,5.9551,15.81,8.8554,3.69,3.81,4.4407,9.7608,6.71,5.249,6.9534,,3.5657,0.405
2018/7/17,5.1941,4.6665,2.9271,10.2808,10.5274,18.0054,5.16,10.92,17.6859,,5.88,36.6033,11.4111,16.5464,10.2537,7.0941,11.04,5.979,15.34,8.7764,3.77,3.8,4.4603,9.7409,6.36,5.3282,6.9146,,3.6515,0.403
2018/7/18,4.73,5.1341,2.9271,10.3975,10.498,18.0054,5.12,10.81,17.7458,,5.96,36.3929,11.5222,16.1002,10.2924,7.1323,11.04,5.9711,15.16,8.6974,3.79,3.81,4.4603,9.6217,6.35,5.3381,7.0504,,3.6658,0.404
2018/7/19,4.27,4.766,2.9271,10.1365,10.4097,18.0054,5.06,10.8,17.7259,,5.76,36.4718,11.4111,15.4892,10.0604,6.8864,11.04,5.8835,14.63,8.5888,3.61,3.81,4.3329,9.4129,6.44,5.2985,6.8952,,3.5657,0.401
2018/7/20,4.32,5.2436,2.9271,10.4662,10.8021,18.0054,5.1,11.38,17.8058,,5.85,37.7813,11.6889,15.9839,10.273,7.3892,11.04,6.2099,15.03,9.0232,3.71,3.69,4.7642,9.721,7.08,5.5164,7.5837,,3.6658,0.412
2018/7/23,4.23,5.4525,2.9271,10.3563,10.9983,18.0054,5.17,11.4,17.7758,,5.93,37.4868,11.6889,16.3427,10.418,7.6297,11.04,6.4647,14.8,8.9738,3.65,3.69,4.7446,9.8503,7.54,5.5164,7.4771,,3.7086,0.407
2018/7/24,4.3,5.3331,2.9271,10.425,11.0376,18.0054,5.3,11.45,17.636,,6.1,36.7558,11.7722,16.5852,10.7659,7.5641,11.04,6.4806,14.81,9.1417,3.72,3.74,4.7936,10.0292,7.5,5.6352,7.5837,,3.7944,0.412
2018/7/25,4.28,5.1938,3.1362,10.1846,10.9885,18.0054,5.28,11.37,17.5861,,6.16,36.0774,11.6111,16.7598,10.7079,7.5149,11.04,6.4169,14.81,9.1515,3.8,3.79,4.7348,9.9596,7.52,5.5956,7.5159,,3.9016,0.415
2018/7/26,4.33,5.1341,3.1959,10.0473,10.9296,18.0054,5.41,11.16,17.5261,,6.42,35.5725,11.4833,16.5949,10.5919,7.4165,11.04,6.3134,14.7,9.0726,4.02,3.94,4.6952,9.9497,7.43,5.6253,7.4286,,3.8516,0.428
2018/7/27,4.26,5.0645,3.0963,9.7451,10.9395,18.0054,5.29,11.35,17.656,,6.36,36.1773,11.2111,16.0615,10.6306,7.422,11.04,6.3134,14.59,9.2897,3.88,3.94,4.7546,9.8304,7.5,5.6253,7.3995,,3.7872,0.424
2018/7/30,4.21,4.9451,2.9868,9.5116,10.9198,18.0054,5.21,11.69,17.636,,5.99,36.435,11.2111,17.6715,10.36,7.4056,11.04,6.393,14.19,9.0035,3.7,3.87,4.8041,10.0192,7.59,5.4074,7.2928,,3.7301,0.414
2018/7/31,4.24,5.0844,3.0366,9.7588,11.1455,18.0054,5.32,11.31,17.606,,6.1,35.7618,11.25,17.0216,10.35,7.4603,11.04,6.401,14.24,8.9146,3.76,3.91,4.8537,9.8701,7.53,5.4272,7.448,,3.8087,0.418
2018/8/1,4.14,4.8854,2.9669,9.1888,10.8512,18.0054,5.19,10.7,17.596,,6.03,35.8565,10.8556,16.6628,10.28,7.2471,11.04,6.1781,14.08,8.7468,3.64,3.8,4.6655,9.6117,7.3,5.2886,7.2346,,3.7015,0.413
2018/8/2,3.81,4.6466,2.8574,8.7699,10.3214,18.0054,5.04,10.45,17.4762,,5.72,36.2877,10.8833,15.6347,9.88,6.9083,11.04,5.987,13.36,8.7369,3.46,3.71,4.6853,9.2439,7.1,5.1301,6.9146,,3.5729,0.407
2018/8/3,3.72,4.5869,2.8275,8.8454,10.3704,18.0054,4.96,10.18,17.5162,,5.76,35.5409,10.6889,14.9752,9.77,6.9137,11.04,5.987,12.98,8.7369,3.47,3.72,4.6655,9.1247,6.71,5.1004,6.8661,,3.53,0.409
2018/8/6,3.62,4.6466,2.7777,8.763,10.1153,18.0054,5.43,10.01,17.4962,,5.64,35.0729,10.6667,14.626,9.57,6.7334,11.04,5.9233,12.17,8.7172,3.35,3.69,4.6457,9.0352,6.96,5.0509,6.8176,,3.5157,0.402
2018/8/7,3.69,4.7759,2.8574,9.0171,10.4489,18.0054,5.33,10.26,17.5162,,5.79,35.0781,10.7722,14.8685,9.88,6.9684,11.04,6.0825,12.14,8.885,3.46,3.75,4.7546,9.2539,7.05,5.2192,6.9922,,3.6157,0.408
2018/8/8,3.64,4.6068,2.8275,9.0652,10.704,18.0054,5.09,10.51,17.5162,,5.77,34.3156,10.6389,13.9568,9.7,6.8973,11.04,6.0348,11.87,8.9047,3.4,3.74,4.7051,9.1247,7.01,5.1598,6.9146,,3.6515,0.405
2018/8/9,3.73,4.7063,2.8773,9.1819,10.91,18.0054,5.14,10.57,17.4762,,5.9,34.5049,10.7167,14.238,10.05,7.0886,11.04,6.1462,12.18,8.9738,3.48,3.84,4.7546,9.2936,6.95,5.2688,7.0504,,3.7086,0.41
2018/8/10,3.71,4.6864,2.8773,9.1545,10.7236,18.0054,5.13,10.45,17.5062,,5.97,34.1841,10.7778,14.4902,10.15,7.0449,11.04,6.194,12.25,8.964,3.5,3.85,4.7348,9.3433,6.81,5.249,7.031,,3.6586,0.407
2018/8/13,3.65,4.6864,2.8773,8.969,10.6255,18.0054,5.05,10.47,17.4562,,6.05,34.1736,11.0944,14.3835,10.71,7.0121,11.04,6.1223,12.2,8.9047,3.47,3.83,4.6159,9.3334,6.69,5.2688,6.9825,,3.6372,0.406
2018/8/14,3.67,4.6764,2.8873,9.0309,10.6844,18.0054,5.05,10.48,17.5062,,6.05,34.4365,10.9833,14.1896,10.45,6.9465,11.04,6.1303,12.33,8.9245,3.52,3.87,4.5862,9.3036,6.72,5.249,6.9825,,3.6801,0.406
2018/8/15,3.6,4.6068,2.8972,9.1545,10.4293,18.0054,4.97,10.1,17.5062,,5.76,34.0263,10.8444,13.8598,10.27,6.8153,11.04,6.0666,12.05,8.6678,3.44,3.85,4.4872,9.1644,6.5,5.2391,6.837,,3.6086,0.403
2018/8/16,3.56,4.5968,2.8873,9.4704,10.39,18.0054,4.92,9.95,17.4862,,5.76,33.8949,10.6278,13.7046,10.28,6.7607,11.04,6.0507,11.96,8.6777,3.38,3.83,4.4674,9.1545,6.46,5.1202,6.837,,3.6443,0.402
2018/8/17,3.42,4.4575,2.8474,9.2644,10.2331,18.0054,4.81,10.01,17.7758,,5.61,33.6529,10.6667,13.1906,10.27,6.7224,11.04,5.979,11.7,8.4605,3.3,3.79,4.3782,9.0054,6.35,5.1004,6.7012,,3.5943,0.401
2018/8/20,3.46,4.4874,2.8972,8.9347,10.3214,18.0054,4.85,9.97,18.2951,,5.55,33.553,11.1,13.821,10.26,6.7771,11.04,5.995,11.85,8.5098,3.3,3.76,4.4475,9.1545,6.48,5.1202,6.7691,,3.5872,0.399
2018/8/21,3.52,4.5371,2.9072,9.0171,10.39,18.0054,4.9,10.06,17.7758,,5.56,33.5688,10.9889,13.7434,10.61,6.7716,11.04,6.0268,11.94,8.5592,3.33,3.81,4.4376,9.1942,6.56,5.1895,6.8176,,3.6086,0.397
2018/8/22,3.5,4.4973,2.8574,8.7905,10.341,18.0054,4.85,10.18,18.345,,5.55,33.3374,10.5944,13.8307,10.72,6.6842,11.04,6.0029,11.83,8.5592,3.25,3.87,4.4178,9.1644,6.42,5.14,6.7497,,3.5514,0.389
2018/8/23,3.52,4.5272,2.8773,8.9484,10.3998,18.0054,4.86,9.97,18.335,,5.54,33.5162,10.7667,13.7531,10.77,6.7224,11.04,6.0507,11.86,8.5493,3.26,3.9,4.4574,9.1744,6.41,5.1598,6.7982,,3.5586,0.392
2018/8/24,3.55,4.567,2.9072,8.7562,10.5078,18.0054,4.83,9.83,18.2551,,5.57,33.5372,10.6,14.1702,10.39,6.7552,11.04,6.0268,12,8.5789,3.27,3.94,4.4574,9.2439,6.52,5.14,6.8855,,3.6372,0.392
2018/8/27,3.59,4.6068,2.947,8.7974,10.7727,18.0054,4.94,10.02,18.1753,,5.71,33.6161,10.7222,13.9568,10.54,6.8645,11.04,6.1144,12.13,8.6579,3.33,4,4.5466,9.393,6.09,5.1994,6.9437,,3.6872,0.397
2018/8/28,3.58,4.567,2.9271,8.7974,10.7236,18.0054,4.94,9.95,18.1453,,5.65,33.6319,10.6389,13.7725,10.63,7.0066,11.04,6.1621,12.12,8.6283,3.36,3.97,4.5367,9.3632,6.08,5.1895,6.934,,3.6658,0.396
2018/8/29,3.56,4.4874,2.8972,8.6875,10.8512,18.0054,4.98,9.88,18.0554,,5.17,34.3419,10.6389,13.6367,10.65,6.8864,11.04,6.3054,11.84,8.6283,3.31,3.96,4.507,9.3135,6.06,5.1301,6.8661,,3.6229,0.396
2018/8/30,3.54,4.368,2.8474,8.4334,10.7923,18.0054,4.88,9.5,18.0454,,5.04,33.5793,10.6778,13.53,10.04,6.788,11.04,6.1701,11.59,8.5493,3.25,3.87,4.4574,9.2141,5.95,5.0608,6.7012,,3.5514,0.392
2018/8/31,3.55,4.2088,2.8176,8.4128,10.8119,18.0054,4.81,9.46,17.6759,,5.08,33.2007,10.5778,12.8608,10.13,6.7935,11.04,6.1144,11.12,8.6579,3.17,3.86,4.398,9.2738,5.49,5.0311,6.6334,,3.5586,0.383
2018/9/3,3.53,4.1192,2.8176,8.2136,10.7825,18.0054,4.82,9.39,17.636,,4.96,33.2375,10.4889,13.7919,10.01,6.8208,11.04,6.1383,10.89,8.7665,3.19,3.86,4.4277,9.5322,5.3,5.0113,6.6721,,3.5872,0.386
2018/9/4,3.7,4.1889,2.8275,8.3098,11.0866,18.0054,4.88,9.47,15.8684,,5.11,33.0429,10.4389,13.7919,10.12,6.8809,11.04,6.2099,11.22,8.885,3.31,3.88,4.5268,9.9198,5.43,5.0608,6.7497,,3.63,0.392
2018/9/5,3.68,4.1491,2.7678,8.3784,10.861,18.0054,4.82,9.16,14.2806,,5.11,32.7589,10.4167,13.3554,9.87,6.7662,11.04,6.1462,11.49,8.8751,3.32,3.89,4.4376,9.7111,5.36,4.9915,6.614,,3.5872,0.393
2018/9/6,3.63,4.1391,2.7777,8.1793,10.8512,18.0054,4.78,9.09,12.8525,,5.23,32.6379,10.3056,13.5494,9.91,6.6678,11.04,6.1223,11.03,8.7961,3.27,3.84,4.4674,10.059,5.43,5.0212,6.6431,,3.5872,0.391
2018/9/7,3.67,4.0794,2.7678,8.2274,10.8315,18.0054,4.88,9.12,12.8425,,5.13,32.8588,10.5222,13.8307,9.75,6.6678,11.04,6.1781,11.06,8.885,3.42,3.82,4.4178,10.0888,5.36,5.0212,6.6915,,3.5943,0.396
2018/9/10,3.66,3.9103,2.7379,8.0213,10.5372,18.0054,4.79,9.11,12.8525,,5,32.7536,10.5111,13.0839,9.6,6.6022,11.04,6.0905,10.79,8.8751,3.4,3.69,4.3683,9.6316,5.3,4.9617,6.5752,,3.5943,0.393
2018/9/11,3.61,3.9302,2.728,8.0763,10.7138,18.0054,4.79,8.87,12.8825,,5.5,32.6484,10.5222,12.8705,9.65,6.6241,11.04,6.1223,10.9,8.9738,3.45,3.7,4.3881,10.0491,5.03,4.9419,6.5655,,3.5586,0.395
2018/9/12,3.69,3.9799,2.7479,8.2136,10.7923,18.0054,4.78,8.92,14.1707,,6.05,32.6853,10.5167,12.9287,9.67,6.6623,11.04,6.2338,11.12,9.1713,3.41,3.72,4.4971,10.1385,5.18,4.9617,6.6624,,3.5514,0.393
2018/9/13,3.67,3.97,2.7777,8.248,10.8512,18.0054,4.8,9.38,14.4104,,6.66,32.5801,10.5833,13.1227,9.78,6.7279,11.04,6.2577,11.11,9.2108,3.39,3.7,4.5763,10.059,5.16,4.9816,6.6624,,3.5943,0.39
2018/9/14,3.61,3.9103,2.7479,8.2686,10.6746,18.0054,4.82,9.18,14.4304,,7.33,32.6484,10.4778,13.0354,9.68,6.6678,11.04,6.194,11.05,9.0923,3.29,3.66,4.6357,10.0689,5.16,4.9816,6.5849,,3.6658,0.387
2018/9/17,3.57,3.7909,2.728,8.1449,10.498,18.0054,4.8,8.89,14.4403,,8.06,32.4907,10.5667,12.5116,9.68,6.5913,11.04,6.0746,11.12,9.0232,3.24,3.69,4.5862,9.7906,5.01,4.8924,6.4782,,3.7658,0.385
2018/9/18,3.64,3.8605,2.7678,8.3441,10.6157,18.0054,4.86,9.08,15.0695,,8.87,32.5959,10.5056,12.9772,9.83,6.6787,11.04,6.1383,11.02,9.1417,3.36,3.73,4.6357,9.8801,5.06,4.9419,6.6043,,3.7587,0.388
2018/9/19,3.69,3.8904,2.8076,8.4265,10.753,18.0054,4.91,9.18,15.4789,,8.87,32.7273,10.5944,12.9287,9.98,6.7279,11.04,6.2019,11.15,9.1811,3.39,3.75,4.6258,9.9795,5.09,4.9915,6.6237,,3.7444,0.387
2018/9/20,3.75,3.8804,2.7877,8.296,10.753,18.0054,4.88,9.32,15.7486,,8.87,32.6011,10.5167,12.8123,9.89,6.6896,11.04,6.2736,11.08,9.2503,3.44,3.73,4.6754,9.8006,5.1,4.9915,6.5849,,3.7015,0.382
2018/9/21,3.81,3.97,2.8474,8.3784,10.9198,18.0054,4.92,9.35,16.5475,,8.87,32.9009,10.5,13.0451,9.98,6.8317,11.04,6.3373,11.28,9.3292,3.43,3.78,4.7051,10.0391,5.26,5.0707,6.74,,3.7086,0.386
2018/9/25,3.77,3.9103,2.8076,8.4128,10.8806,18.0054,4.91,9.29,17.2166,,8.87,32.68,10.36,12.6862,10.04,7.0613,11.04,6.3054,11.37,9.2108,3.39,3.74,4.6556,9.9,5.15,5.0509,6.6915,,3.6658,0.376
2018/9/26,3.95,3.9202,2.8076,8.4128,10.9002,18.0054,4.95,9.4,17.3564,,8.87,32.76,10.39,12.9772,10,7.0558,11.04,6.3453,11.21,9.2601,3.4,3.77,4.6357,10.0988,5.2,5.0707,6.6721,,3.6872,0.378
2018/9/27,3.89,3.8008,2.7877,8.1724,10.91,18.0054,4.86,9.49,17.4762,,9.2,32.84,10.22,12.725,9.78,6.9247,11.04,6.2577,10.81,9.0923,3.32,3.76,4.6258,10.1087,5.13,4.9915,6.5267,,3.6443,0.374
2018/9/28,3.91,3.8406,2.8275,8.3647,10.9395,18.0054,4.96,9.37,18.1753,,10.12,35.48,10.25,12.7056,8.84,6.9957,9.94,6.3532,10.92,9.5563,3.33,3.77,4.6258,10.1783,5.18,4.9915,6.5267,,3.6586,0.35
2018/10/8,3.9,3.6715,2.718,8.1655,10.4783,18.0054,4.76,8.93,17.8757,,9.11,34.08,9.95,11.5514,8.89,6.9247,8.95,6.1144,10.07,9.1417,3.21,3.62,4.5565,9.6813,5.42,4.8132,6.2357,,3.5514,0.34
2018/10/9,3.91,3.6914,2.728,8.2686,10.4783,18.0054,4.81,9.04,17.656,,9.15,34.14,10.12,11.9297,8.82,7.0394,8.06,6.0985,9.98,8.9146,3.23,3.64,4.4872,9.6515,5.32,4.7538,6.2357,,3.5872,0.343
2018/10/10,3.82,3.7113,2.728,8.1449,10.5372,18.0054,4.87,9.03,18.1653,,10.07,34.09,9.8,12.0752,8.57,7.0394,7.4,6.0507,10.04,9.0232,3.22,3.65,4.5466,9.7509,5.08,4.7538,6.2066,,3.5729,0.338
2018/10/11,3.53,3.363,2.4591,7.4101,9.7425,18.0054,4.44,8.13,17.4163,,9.16,32.4,8.82,11.2799,7.71,6.4328,6.66,5.5173,9.04,8.5592,2.9,3.47,4.3188,8.7768,4.63,4.2784,5.586,,3.2442,0.324
2018/10/12,3.6,3.3033,2.4293,7.3826,9.8014,18.0054,4.32,7.77,17.8157,,8.56,32.3,9,11.018,7.36,6.3125,6.28,5.573,8.65,8.1643,2.78,3.32,4.2395,8.5581,4.37,4.11,5.4987,,3.187,0.328
2018/10/15,3.66,3.2834,2.3895,7.3208,9.8602,18.0054,4.08,7.64,17.9456,,8.65,32.31,8.8,10.9016,7.26,6.1486,6.4,5.4695,8.8,7.6608,2.72,3.25,4.0018,8.4985,4.18,4.1001,5.3338,,3.1298,0.327
2018/10/16,3.56,3.1541,2.3496,7.1972,9.5168,18.0054,4.01,7.65,17.626,,8.4,31.88,8.02,10.9598,7.05,6.0611,6.38,5.3262,8.54,7.8583,2.76,3.21,4.0612,8.4388,3.85,4.1695,5.2369,,3.1799,0.328
2018/10/17,3.63,3.2635,2.3994,7.4719,9.5953,18.0054,4.05,7.72,17.5162,,7.59,32.29,7.63,10.9501,7.76,6.1486,6.28,5.3103,8.58,7.957,2.72,3.27,4.0909,8.4686,3.9,4.5062,5.4017,,3.1727,0.328
2018/10/18,3.53,3.1342,2.3198,7.0805,9.3697,18.0054,3.89,6.99,16.6174,,7.15,31.7,7.25,10.8628,7.66,5.9901,5.75,5.2147,8.27,7.8879,2.55,3.33,4.0018,8.1506,3.86,4.5062,5.2175,,3.0727,0.308
2018/10/19,3.61,3.4526,2.4193,7.2865,9.5757,18.0054,3.98,7.3,17.4662,,7.25,33.3,7.55,10.9695,7.93,6.1814,6.03,5.3978,8.58,8.263,2.61,3.33,4.1504,8.5482,4.25,4.6448,5.4017,,3.2156,0.305
2018/10/22,3.89,3.8008,2.6583,7.8565,10.4293,18.0054,4.25,7.75,17.5661,,7.59,34.83,8.31,12.0655,8.15,6.5475,6.63,5.9392,9.44,8.8554,2.87,3.5,4.4872,9.234,4.68,4.9023,5.8672,,3.3871,0.336
2018/10/23,3.84,4.1789,2.6284,7.6985,9.9682,18.0054,4.26,8.53,17.0268,,7.86,34.38,8.3,12.1334,7.82,6.3289,6.71,5.7243,9.62,8.4704,3.16,3.5,4.5763,8.9358,4.93,4.7043,5.6539,,3.3156,0.35
2018/10/24,3.9,4.4575,2.708,7.9664,10.184,18.0054,4.38,8.39,16.2778,,7.6,34.4,8.41,12.2692,7.8,6.3617,6.87,5.7959,9.92,8.6875,3.48,3.52,4.6357,9.0352,4.85,4.8825,5.7896,,3.3585,0.372
2018/10/25,3.91,4.2983,2.9271,7.7878,10.1938,18.0054,4.28,8.05,16.877,,7.38,33.67,8.45,12.1722,7.65,6.3235,6.75,5.8915,10.37,8.8159,3.83,3.52,4.7051,9.0352,5.06,4.9122,5.8769,,3.3656,0.37
2018/10/26,3.85,3.9302,2.8275,7.6848,10.1349,18.0054,4.3,8.05,16.188,,7.28,33.36,8.58,11.7842,7.79,6.3235,6.39,5.9392,10.08,8.5296,4.08,3.61,4.6159,9.0352,4.86,4.7538,5.7702,,3.3514,0.369
2018/10/29,3.85,4.3282,2.7877,7.6367,10.1546,18.0054,4.22,7.78,16.188,,6.98,33.37,8.25,11.8424,7.63,6.1759,7.03,5.8357,9.9,8.5,3.67,3.6,4.4971,8.9259,4.8,4.8429,5.6248,,3.3585,0.336
2018/10/30,3.96,4.766,2.9271,7.8222,10.547,18.0054,4.28,7.83,15.3291,,7.24,33.38,8.52,13.0257,7.69,6.318,7.73,6.1781,10.35,8.6678,4.04,3.65,4.606,9.2241,4.99,4.9816,5.7993,,3.4443,0.37
2018/10/31,3.98,4.6565,2.8673,7.8222,10.704,18.0054,4.33,7.97,15.459,,7.15,33.48,8.59,13.4912,8.05,6.3508,7.96,6.1209,10.12,8.6382,4.44,3.72,4.5565,9.3533,4.87,4.9717,5.8575,,3.43,0.404
2018/11/1,4.02,4.6565,2.8673,7.9733,10.7629,18.0054,4.36,8.02,15.1693,,7.87,33.39,8.63,14.0732,7.95,6.3781,7.72,6.1372,10.1,8.5789,4.88,3.68,4.5466,9.7906,4.87,4.9617,6.1194,,3.5014,0.401
2018/11/2,4.08,4.6267,2.9072,8.248,10.9885,18.0054,4.44,8.17,14.2806,,8.39,34.06,9.02,13.9665,8.2,6.6077,7.68,6.2761,10.22,8.8455,5.37,3.7,4.6258,9.7409,4.97,5.041,6.1873,,3.58,0.401
2018/11/5,4.11,4.8058,2.9569,8.7905,10.9689,18.0054,4.6,8.38,15.7086,,8.63,33.75,8.99,15.3631,8.55,6.8973,8.11,6.4232,11.24,9.0923,5.91,3.8,4.7348,10.715,5.17,5.2192,6.226,,3.7015,0.416
2018/11/6,4.05,4.5073,2.9072,8.4608,10.9296,18.0054,4.64,9.22,15.7885,,8.1,33.67,9.02,16.8956,8.44,7.1214,7.54,6.3252,12.1,9.1219,5.83,3.77,4.5961,11.7885,5.09,5.1499,6.1582,,3.6586,0.388
2018/11/7,3.93,4.4476,2.8474,8.4059,10.8217,18.0054,4.56,8.94,15.5488,,8.3,33.66,9.16,18.5832,8.37,6.952,7.41,6.4151,11.43,8.9245,6.41,3.77,4.5268,12.9713,5.1,5.041,6.003,,3.6515,0.398
2018/11/8,3.98,4.5172,2.8076,8.2067,10.9787,18.0054,4.69,8.72,15.429,,7.98,33.65,9,19.3494,8.25,6.8536,7.32,6.3578,11.37,8.7566,6.13,3.83,4.4971,14.2734,4.93,5.0707,5.9448,,3.7015,0.383
2018/11/9,3.97,4.4973,2.8176,8.0351,10.8512,18.0054,4.64,8.67,15.1893,,7.39,33.34,8.87,18.4765,8.23,7.1214,7.42,6.2516,11.1,8.6579,5.79,3.9,4.4475,15.0487,4.82,5.0509,5.8769,,3.6443,0.372
2018/11/12,4.08,4.567,2.8972,8.2205,10.91,16.2028,4.78,9.05,15.3691,,7.54,33.89,9.03,18.5735,8.44,7.2089,7.6,6.3578,11.39,8.8356,5.77,4.1,4.5169,15.1382,4.96,5.1598,6.0321,,3.7515,0.378
2018/11/13,4.21,4.8555,3.0465,8.4746,11.0081,14.5796,4.9,9.02,15.3491,,7.75,33.94,9.36,18.4959,8.61,7.2526,7.79,6.5376,12.17,9.2897,6.35,4.3,4.6258,15.6252,5.36,5.3579,6.1776,,3.8659,0.416
2018/11/14,4.16,4.6764,3.0266,8.6531,10.7334,13.8924,4.91,9.14,15.3391,,7.74,33.66,9.23,20.3484,8.7,7.2744,7.5,6.4641,11.82,9.3292,5.91,4.26,4.6457,17.1858,5.37,5.3678,6.1,,3.873,0.401
2018/11/15,4.21,4.7759,3.0764,8.8454,11.43,13.4841,5.18,9.26,15.2293,,8.05,33.51,9.34,22.3852,8.78,7.7117,7.69,6.7092,11.98,9.5267,6.09,4.11,4.8933,18.9054,5.54,5.4767,6.226,,3.8873,0.402
2018/11/16,4.3,4.965,3.1262,9.3262,11.9108,14.1015,5.13,9.61,15.399,,7.97,33.29,9.38,24.6256,9.04,8.0177,7.84,6.9708,12.18,9.8919,6.7,4.2,5.0122,20.7939,5.52,5.5758,6.323,,4.0302,0.424
2018/11/19,4.26,5.1938,3.166,9.7794,11.8028,14.3804,5.05,9.89,15.6387,,7.61,33.24,9.39,25.7313,9.03,7.8155,7.76,6.9953,12.01,9.9808,6.85,4.27,4.9923,22.8713,5.56,5.6847,6.4782,,4.0588,0.42
2018/11/20,4.06,4.7958,3.0366,9.1201,11.2828,14.3306,4.98,10.22,15.1494,,8.05,32.82,9,23.2193,8.6,7.7827,7.22,6.603,11.41,9.7636,6.66,4.44,4.8438,23.2987,5.29,5.4173,6.1582,,3.9016,0.405
2018/11/21,4.1,4.9053,3.0465,9.3262,11.2338,14.1513,5.08,10.04,15.0395,,7.71,33.08,9.21,23.452,8.71,8.1981,7.94,6.5295,11.62,9.7044,6.53,4.45,4.814,21.7879,5.37,5.4569,6.1679,,4.0231,0.402
2018/11/22,4.12,4.8854,2.9868,9.1407,11.1455,14.0219,5.02,10.37,14.9197,,7.6,33.37,9.18,22.841,8.67,7.9303,7.89,6.4886,11.57,9.5365,6.22,4.44,4.7744,21.3207,5.28,5.3678,6.1,,3.973,0.403
2018/11/23,3.92,4.4874,2.8375,8.6188,10.7432,13.2451,4.8,9.95,14.7,,7.09,33.06,9.02,20.5618,8.07,7.3455,8.18,6.1535,11.1,9.0429,5.61,4.22,4.5763,19.1936,4.92,5.1697,5.7896,,3.8015,0.378
2018/11/26,3.85,4.4575,2.8574,8.5158,10.6942,12.1994,4.86,9.94,14.6101,,6.68,33.35,8.65,20.9012,8.33,7.4329,8.54,6.1045,11.22,9.0627,5.51,4.1,4.6159,19.3526,4.76,5.1994,5.809,,3.9016,0.37
2018/11/27,3.88,4.4774,2.8773,8.5227,10.6255,12.2791,4.87,10.01,14.5801,,6.69,34.69,8.82,20.7266,8.63,7.5258,8.66,6.1617,11.29,9.0232,5.52,4.13,4.5664,19.2433,4.82,5.249,5.8478,,3.873,0.377
2018/11/28,3.92,4.5968,2.9271,8.7836,10.7727,12.3986,4.86,10.34,14.72,,6.67,36.7,9.17,20.4454,8.65,7.4603,8.34,6.2843,11.2,9.1318,5.58,4.2,4.5862,19.124,4.94,5.2787,5.906,,3.8944,0.381
2018/11/29,3.81,4.358,2.8474,8.2548,10.4881,11.7812,4.69,10.24,14.4603,,6.23,36.26,9.27,19.6792,8.3,7.269,7.95,6.1127,11.79,8.6777,5.08,4.16,4.4574,18.309,4.69,5.0311,5.7799,,3.7872,0.374
2018/11/30,3.83,4.4177,2.8873,8.1861,10.6746,11.7114,4.73,9.9,14.2806,,6.52,36.35,9.14,19.8828,8.21,7.2744,7.73,6.2353,11.42,9.1318,5.15,4.21,4.5466,17.6828,4.91,5.1697,5.7896,,3.8158,0.377
2018/12/3,3.96,4.7958,2.9769,8.5021,11.067,12.1994,4.88,9.9,14.3704,,6.95,37.6,9.17,19.8149,8.94,8.0013,8.04,6.6112,11.72,9.2503,5.23,4.38,4.6655,18.0406,5.03,5.3579,5.9545,,4.0302,0.385
2018/12/4,3.97,4.7361,2.9769,8.4952,11.0866,12.6974,4.98,10.05,14.3305,,6.84,37.24,9,20.5036,8.8,7.9139,7.85,6.6112,11.59,9.2404,5.45,4.47,4.6556,18.4581,5.01,5.4272,6.003,,4.0159,0.394
2018/12/5,3.92,4.557,2.8873,8.5158,10.9591,12.3388,4.92,9.37,14.4304,,6.91,37.4,8.76,18.4571,8.66,7.6679,7.72,6.4641,11.23,8.964,5.09,4.4,4.5961,16.6093,4.9,5.3777,5.8963,,3.9516,0.379
2018/12/6,3.78,4.4874,2.8574,8.3304,10.8217,12.1098,4.81,9.39,14.3305,,6.63,37.5,8.81,17.943,8.4,7.4056,7.28,6.2598,11.08,8.7468,5.11,4.38,4.4872,15.7843,4.78,5.2291,5.809,,3.9587,0.381
