ÈÕÆÚ,000505.SZ,000576.SZ,000911.SZ,000930.SZ,000972.SZ,002220.SZ,002286.SZ,002604.SZ,002852.SZ,200505.SZ,300138.SZ,300175.SZ,300268.SZ,600127.SH,600191.SH,600251.SH,600298.SH,600737.SH,600873.SH,600962.SH,000505.SZ,000576.SZ,000911.SZ,000930.SZ,000972.SZ,002220.SZ,002286.SZ,002604.SZ,002852.SZ,200505.SZ,300138.SZ,300175.SZ,300268.SZ,600127.SH,600191.SH,600251.SH,600298.SH,600737.SH,600873.SH,600962.SH,000505.SZ,000576.SZ,000911.SZ,000930.SZ,000972.SZ,002220.SZ,002286.SZ,002604.SZ,002852.SZ,200505.SZ,300138.SZ,300175.SZ,300268.SZ,600127.SH,600191.SH,600251.SH,600298.SH,600737.SH,600873.SH,600962.SH,000505.SZ,000576.SZ,000911.SZ,000930.SZ,000972.SZ,002220.SZ,002286.SZ,002604.SZ,002852.SZ,200505.SZ,300138.SZ,300175.SZ,300268.SZ,600127.SH,600191.SH,600251.SH,600298.SH,600737.SH,600873.SH,600962.SH,000505.SZ,000576.SZ,000911.SZ,000930.SZ,000972.SZ,002220.SZ,002286.SZ,002604.SZ,002852.SZ,200505.SZ,300138.SZ,300175.SZ,300268.SZ,600127.SH,600191.SH,600251.SH,600298.SH,600737.SH,600873.SH,600962.SH,000505.SZ,000576.SZ,000911.SZ,000930.SZ,000972.SZ,002220.SZ,002286.SZ,002604.SZ,002852.SZ,200505.SZ,300138.SZ,300175.SZ,300268.SZ,600127.SH,600191.SH,600251.SH,600298.SH,600737.SH,600873.SH,600962.SH
2016/2/18,-4.2989,1.8498,-0.2974,3.2761,0,-0.2077,0,-2.8922,,-2.6114,-1.0526,-2.2272,-0.5575,0.1764,-0.1913,1.1734,-2.2013,2.926,0,3.274,10.5404,8.8624,2.6477,12.8843,12.6563,4.4936,,4.8968,,0.4539,1.8735,1.4626,2.197,1.9515,1.499,2.2084,3.0597,9.3422,,1.662,3370163303,4539569070,3843842400,12768803163,6162555796,3742914611,3783739968,4784631504,,3370163303,2529793613,4080886974,2629080000,3092530625,7589185800,6090373982,11093882217,15819054922,28409191151,3685830200,-37.0915,45.3799,72.6683,-9.0046,-127.5665,33.8242,130.7628,113.2501,,-21.0462,56.1692,116.2261,-26.438,-21.1124,51.4085,46.4415,40.2604,322.5411,66.7734,118.9962,-18.3758,6.7188,2.7287,8.8945,5.667,2.7607,3.6223,2.9543,,-10.4267,2.7306,4.5892,12.8235,4.9683,3.584,3.1686,3.7107,4.1356,3.4092,4.6619,14.9402,20.2108,1.3847,1.9774,9.0241,3.4233,4.4757,7.1938,,8.4773,3.0513,4.883,379.6556,1.5952,231.6091,3.9763,2.6764,2.1033,2.3968,3.4654
2016/2/19,-0.4278,-1.8162,-0.0746,0.6798,10.0125,0.5203,0,0.2708,,-1.4196,-1.0078,0.9112,3.4659,-0.3521,1.5335,-0.9021,5.1155,2.8428,0,-0.6203,5.6363,4.8926,1.5304,8.4117,9.1992,2.8463,,2.7053,,0.2938,1.5117,1.4392,3.0583,1.1866,1.0355,1.2965,3.432,6.4753,,1.2425,3355745492,4457122301,3840976000,12855600163,6779582659,3762388672,3783739968,4797586282,,3355745492,2504297373,4118070454,2720200000,3081641432,7705569480,6035435042,11661385692,16268760497,28409191151,3662968400,-36.9328,44.5557,72.6142,-9.0658,-140.3391,34.0002,130.7628,113.5567,,-20.7782,55.6031,117.2851,-27.3543,-21.0381,52.1969,46.0226,42.3199,331.7103,66.7734,118.2581,-18.2972,6.5968,2.7267,8.9549,6.2344,2.775,3.6223,2.9623,,-10.2939,2.7031,4.631,13.2679,4.9508,3.6389,3.14,3.9005,4.2532,3.4092,4.633,14.8763,19.8438,1.3837,1.9909,9.9277,3.4411,4.4757,7.2133,,8.3693,3.0206,4.9275,392.8139,1.5895,235.1609,3.9404,2.8133,2.1631,2.3968,3.4439
2016/2/22,0.1074,1.065,2.4627,1.8755,5.802,5.4865,0,0.8101,,4.48,5.9955,0.6772,2.069,2.4735,3.776,3.251,0.6952,0.2439,0,2.9126,6.4218,5.4976,2.1291,8.1939,14.058,4.4186,,3.6959,,1.0519,3.0811,3.3643,2.9596,1.8719,1.6482,1.9647,2.5072,6.4126,,1.7144,3359349944,4504591653,3935567200,13096702942,7172937285,3968813724,3783739968,4836450618,,3359349944,2654441898,4145958065,2776480000,3157865779,7996528680,6231645544,11742457617,16308440400,28409191151,3769656800,-36.9725,45.0302,74.4024,-9.2358,-148.4816,35.8656,130.7628,114.4766,,-21.7241,58.9368,118.0793,-27.9203,-21.5584,54.1678,47.5188,42.6141,332.5193,66.7734,121.7026,-18.3169,6.667,2.7938,9.1229,6.5962,2.9273,3.6223,2.9863,,-10.7625,2.8652,4.6624,13.5424,5.0732,3.7763,3.2421,3.9276,4.2636,3.4092,4.7679,14.8923,20.0551,1.4178,2.0282,10.5037,3.6299,4.4757,7.2717,,8.7503,3.2017,4.9609,400.9411,1.6289,244.0405,4.0685,2.8329,2.1684,2.3968,3.5442
2016/2/23,-2.1459,0.4437,4.0787,-1.1782,-1.3978,-1.6683,0,-2.0536,,-1.3783,1.7609,-2.4664,-1.0618,0.6897,-3.0928,-0.8816,-2.016,-0.3244,0,-1.4825,4.9471,5.7796,4.1555,7.1664,9.4021,3.8573,,3.0774,,0.2235,3.6345,1.9744,1.9936,1.6267,1.3009,1.4822,2.3166,4.8288,,1.0815,3287260890,4524578748,4096085600,12942397163,7072670419,3902601915,3783739968,4737130650,,3287260890,2701185006,4043703494,2747000000,3179644163,7749213360,6176706603,11505727596,16255533862,28409191151,3713772400,-36.1791,45.23,77.437,-9.127,-146.4061,35.2673,130.7628,112.1257,,-21.4637,59.9747,115.1671,-27.6238,-21.7071,52.4925,47.0998,41.755,331.4406,66.7734,119.8983,-17.9238,6.6966,2.9078,9.0154,6.504,2.8785,3.6223,2.925,,-10.6335,2.9156,4.5474,13.3986,5.1082,3.6595,3.2135,3.8484,4.2497,3.4092,4.6973,14.5727,20.1441,1.4756,2.0043,10.3569,3.5694,4.4757,7.1224,,8.6455,3.2581,4.8385,396.684,1.6401,236.4928,4.0326,2.7758,2.1613,2.3968,3.4916
2016/2/24,3.6184,-0.6626,10.007,5.2906,-4.3621,0.2994,10,-0.4558,,0.9317,-0.2622,2.2989,-2,4.7945,-0.438,1.906,-0.8174,6.6721,0,2.8728,5.833,5.8553,7.2673,11.943,7.1863,3.1932,1.6138,3.4488,,0.302,2.2869,7.197,2.0399,3.5913,1.0991,1.8801,2.3821,8.4921,,1.9411,3406207830,4494598105,4505980800,13627129055,6764156988,3914286351,4162113965,4715539352,,3406207830,2694102717,4136662195,2692060000,3332092856,7715268120,6294432904,11411684163,17340117895,28409191151,3820460800,-37.4882,44.9303,85.1862,-9.6099,-140.0198,35.3729,143.8391,111.6147,,-21.6745,59.8174,117.8146,-27.0713,-22.7479,52.2626,47.9975,41.4137,353.5546,66.7734,123.3428,-18.5724,6.6522,3.1987,9.4924,6.2203,2.8871,3.9846,2.9117,,-10.738,2.908,4.6519,13.1306,5.3531,3.6435,3.2748,3.817,4.5333,3.4092,4.8322,15.1,20.0106,1.6233,2.1104,9.9051,3.5801,4.9233,7.0899,,8.7304,3.2495,4.9498,388.7503,1.7187,235.4569,4.1095,2.7531,2.3055,2.3968,3.592
2016/2/25,-9.9471,-10.0056,-5.8524,-9.9788,-9.9202,-9.9502,10.0313,-9.9817,,-10,-9.0957,-10,-10.005,-9.8039,-9.3652,-9.4763,-7.1327,-9.9924,0,-4.9867,5.1644,5.7161,5.357,8.4038,6.3278,4.1129,35.2722,4.2002,,0.6077,2.8929,4.4759,2.2268,3.067,1.9342,2.3327,3.1676,6.5655,,1.2215,3067389273,4044888456,4242272000,12267309383,6093140274,3524805122,4579630099,4244849069,,3067389273,2449055519,3722995975,2422720000,3005417086,6992719440,5697952978,10597722036,15607428769,28409191151,3629945800,-33.7592,40.4348,80.2007,-8.6509,-126.1296,31.8532,158.2681,100.4737,,-19.5145,54.3766,106.0331,-24.3629,-20.5177,47.3681,43.4491,38.4598,318.2261,66.7734,117.192,-16.725,5.9866,3.0115,8.5452,5.6032,2.5998,4.3843,2.621,,-9.6679,2.6435,4.1867,11.8169,4.8283,3.3023,2.9644,3.5447,4.0803,3.4092,4.5912,13.598,18.0084,1.5283,1.8998,8.9225,3.2238,5.4172,6.3823,,7.8603,2.9539,4.4548,349.8559,1.5502,213.4059,3.7201,2.5567,2.0752,2.3968,3.4128
2016/2/26,-7.6381,-4.6325,10,-1.8082,-3.9241,-0.9945,-5.8689,-3.2553,,-2.2222,0.6362,-3.8702,-6.0841,0.9058,9.0846,1.3774,7.0685,-1.9492,0,-4.9685,5.1421,5.2055,4.4399,5.9767,5.8801,2.685,16.8002,2.9909,,0.7454,1.7476,2.6121,3.7782,1.7833,2.1663,1.2792,2.5587,4.7293,,1.3709,2833099846,3857509435,4666499200,12045494826,5854042365,3489751812,4310854088,4106664765,,2833099846,2464636555,3578909989,2275320000,3032640067,7627980360,5776437179,11346826623,15303216174,28409191151,3449591600,-31.1806,38.5617,88.2208,-8.4945,-121.1802,31.5364,148.9794,97.2029,,-19.0838,54.7225,101.9295,-22.8806,-20.7035,51.6713,44.0476,41.1784,312.0234,66.7734,111.3693,-15.4475,5.7093,3.3127,8.3906,5.3833,2.574,4.127,2.5357,,-9.4545,2.6603,4.0247,11.098,4.872,3.6023,3.0053,3.7953,4.0008,3.4092,4.3631,12.5594,17.1742,1.6811,1.8654,8.5724,3.1918,5.0992,6.1745,,7.6868,2.9727,4.2824,328.5704,1.5643,232.793,3.7713,2.7374,2.0347,2.3968,3.2433
2016/2/29,-9.9237,-9.8446,-4.3612,-6.4852,-10.0132,-8.4821,-9.9879,-9.8843,,-9.0909,-8.046,-10,-10.0118,-6.8223,-4.6408,-5.4348,-1.629,-7.7787,0,-5.0074,3.8474,3.6318,6.5705,4.9229,4.0321,2.9636,8.1688,3.6332,,0.4851,2.1229,2.478,2.2404,1.8366,1.2734,1.4184,2.7721,4.1629,,0.5164,2551952533,3477754620,4462984800,11264321823,5267866845,3193746078,3880290574,3700748374,,2551952533,2266332464,3221018990,2047520000,2825745412,7273980000,5462500376,11161982634,14112819065,28409191151,3276858000,-28.0864,34.7654,84.3733,-7.9436,-109.0462,28.8614,134.0995,87.595,,-17.3662,50.3196,91.7365,-20.5898,-19.2911,49.2733,41.6537,40.5075,287.7519,66.7734,105.7927,-13.9145,5.1473,3.1682,7.8465,4.8443,2.3556,3.7148,2.2851,,-8.6036,2.4463,3.6222,9.9869,4.5397,3.4351,2.8419,3.7335,3.6896,3.4092,4.1446,11.313,15.4835,1.6078,1.7444,7.714,2.921,4.5899,5.5642,,6.995,2.7336,3.8541,295.6747,1.4575,221.9895,3.5663,2.6928,1.8764,2.3968,3.0809
2016/3/1,3.5311,4.8851,7.1291,4.4521,9.9561,2.0732,0.4707,5.1342,,4.0385,10,2.0202,-1.8325,1.9268,0.4667,2.4425,-3.283,4.7798,0,-3.7984,4.2383,2.781,5.9312,4.9988,5.3096,2.6902,14.1382,2.6934,,0.2529,2.4792,2.5934,3.0361,1.348,0.7316,0.9868,2.8511,3.4684,,1.4547,2642063851,3647644932,4781155200,11765815603,5792339678,3259957887,3898556905,3890751791,,2642063851,2492965710,3286090080,2010000000,2880191374,7307925240,5595923517,10795537533,14787377427,28409191151,3152388200,-29.0781,36.4637,90.3884,-8.2973,-119.9029,29.4598,134.7308,92.0923,,-18.0521,55.3515,93.5898,-20.2125,-19.6628,49.5033,42.6711,39.1777,301.5058,66.7734,101.7742,-14.4059,5.3987,3.3941,8.1958,5.3266,2.4045,3.7322,2.4024,,-8.9434,2.6909,3.6954,9.8039,4.6271,3.4511,2.9114,3.6109,3.8659,3.4092,3.9872,11.7125,16.2399,1.7224,1.8221,8.482,2.9816,4.6115,5.8499,,7.2713,3.0069,3.932,290.2566,1.4856,223.0255,3.6535,2.6044,1.9661,2.3968,2.9638
2016/3/2,9.9591,4.726,5.9952,6.0656,5.3262,10.0358,5.4886,5.9933,,9.7967,6.8182,5.5163,4.1333,4.5369,8.0956,6.0309,10.003,6.3506,0,4.996,3.6892,3.5058,6.1368,6.4823,7.8203,4.1474,10.9753,3.3574,,0.6189,3.9051,2.7723,3.0785,1.9581,1.8419,1.6143,3.8309,5.0022,,1.3252,2905188900,3820033631,5067795200,12479479828,6100853110,3587122119,4112533924,4123937803,,2905188900,2662940645,3467359547,2093080000,3010861682,7899542280,5933405580,11875415574,15726468480,28409191151,3309880600,-31.974,38.187,95.8073,-8.8005,-126.2892,32.4163,142.1256,97.6117,,-19.8505,59.1255,98.7525,-21.048,-20.5549,53.5108,45.2446,43.0966,320.6533,66.7734,106.8588,-15.8406,5.6538,3.5976,8.6929,5.6103,2.6458,3.9371,2.5464,,-9.8343,2.8744,3.8993,10.2091,4.8371,3.7305,3.0869,3.9721,4.1114,3.4092,4.1864,12.879,17.0074,1.8257,1.9326,8.9338,3.2808,4.8646,6.2005,,7.9957,3.2119,4.1489,302.2538,1.553,241.0806,3.8738,2.865,2.091,2.3968,3.1119
2016/3/3,10.0496,-1.0464,-3.733,-1.2365,0.6321,-0.8686,-1.6497,-0.6283,,3.0303,-2.8723,-1.0724,2.4328,1.9892,-0.7366,3.5714,-1.1742,-0.6728,0,1.6117,3.0531,3.1625,6.401,7.3378,6.8856,3.0724,7.1641,3.2423,,0.728,3.8451,2.3889,3.0501,2.8697,1.8911,2.6038,2.6532,5.6196,,1.2603,3197149572,3780059440,4878612800,12325174050,6139417289,3555963621,4044687552,4098028247,,3197149572,2586451925,3430176067,2144000000,3070752240,7841350440,6145312923,11735971863,15620655404,28409191151,3363224800,-35.1873,37.7874,92.2308,-8.6917,-127.0875,32.1347,139.7809,96.9985,,-20.4314,57.4272,97.6935,-21.5601,-20.9637,53.1167,46.8604,42.5906,318.4958,66.7734,108.581,-17.4325,5.5947,3.4633,8.5855,5.6458,2.6228,3.8721,2.5304,,-10.1221,2.7918,3.8575,10.4575,4.9333,3.703,3.1972,3.9255,4.0838,3.4092,4.2539,14.1732,16.8294,1.7575,1.9087,8.9903,3.2523,4.7844,6.1615,,8.2297,3.1197,4.1044,309.607,1.5839,239.3047,4.0121,2.8313,2.0769,2.3968,3.1621
2016/3/4,-9.8083,0.2644,-1.8801,-5.6338,-8.2915,-5.1479,-10,-4.5311,,-5.5556,-6.736,-2.71,-9.6875,-3.7234,-5.2566,-3.0651,-1.9619,-4.6571,0,-3.7009,8.3939,3.8042,4.7168,5.4711,5.2153,2.735,10.2403,2.7037,,0.4037,3.9169,2.5502,2.4363,1.891,1.2406,1.8939,2.7828,3.8188,,1.1662,2883562184,3790052988,4786888000,11630798047,5630370127,3372907443,3640218797,3912343089,,2883562184,2412227616,3337217366,1936300000,2956415720,7429158240,5956950841,11505727596,14893190503,28409191151,3238755000,-31.736,37.8873,90.4967,-8.202,-116.5501,30.4805,125.8028,92.6034,,-19.2672,53.5589,95.0459,-19.4714,-20.1832,50.3245,45.4241,41.755,303.6632,66.7734,104.5625,-15.7226,5.6095,3.3981,8.1018,5.1776,2.4878,3.4849,2.4157,,-9.5454,2.6037,3.7529,9.4444,4.7496,3.5084,3.0992,3.8484,3.8936,3.4092,4.0964,12.7831,16.8739,1.7245,1.8012,8.2448,3.0849,4.3059,5.8823,,7.7607,2.9095,3.9932,279.6138,1.525,226.7253,3.8892,2.7758,1.9802,2.3968,3.045
2016/3/7,0.625,1.8457,2.2754,2.3217,1.9178,2.0785,-1.8638,7.8366,,1.2111,1.468,3.2033,3.5294,4.7882,9.9869,6.3241,4.2841,3.4636,0,2.7451,3.9875,2.1892,3.7037,3.3364,3.19,1.9191,8.7049,3.7902,,0.2033,1.8692,2.0498,1.7281,2.1459,3.071,2.5757,2.4842,2.8182,,1.0972,2901584448,3860007822,4895811200,11900833159,5738349828,3443014064,3572372425,4218939512,,2901584448,2447639061,3444119872,2004640000,3097975221,8171104200,6333675005,11998644900,15409029251,28409191151,3327662000,-31.9344,38.5866,92.556,-8.3925,-118.7853,31.114,123.4581,99.8604,,-19.4609,54.3451,98.0906,-20.1586,-21.1496,55.3504,48.2968,43.5438,314.1809,66.7734,107.4329,-15.8209,5.713,3.4755,8.2899,5.2769,2.5395,3.42,2.605,,-9.6413,2.642,3.8731,9.7777,4.977,3.8588,3.2952,4.0133,4.0284,3.4092,4.2089,12.863,17.1853,1.7637,1.843,8.403,3.149,4.2257,6.3433,,7.8387,2.9522,4.1211,289.4825,1.598,249.3682,4.1351,2.8947,2.0488,2.3968,3.1286
2016/3/8,-2.3602,-1.1003,-4.0984,1.7018,2.1505,0.1131,3.3601,-1.74,,-0.1709,1.6204,1.8893,-0.4011,-1.2302,-1.0089,0.6196,-1.4865,2.0601,0,0.3053,3.3591,2.0851,3.486,4.892,4.5396,2.3637,8.8759,3.567,,0.254,2.2291,2.0337,2.498,1.863,1.6634,2.4155,3.2613,3.9505,,0.7656,2833099846,3817535244,4695163200,12103359493,5861755200,3446908877,3692408314,4145529101,,2833099846,2487299879,3509190963,1996600000,3059863048,8088665760,6372917105,11820286665,15726468480,28409191151,3337822800,-31.1806,38.1621,88.7627,-8.5353,-121.3398,31.1492,127.6064,98.1228,,-19.4031,55.2257,99.9438,-20.0778,-20.8894,54.7919,48.596,42.8966,320.6533,66.7734,107.7609,-15.4475,5.6501,3.333,8.4309,5.3904,2.5424,3.5349,2.5597,,-9.6127,2.6848,3.9463,9.7385,4.9158,3.8198,3.3156,3.9537,4.1114,3.4092,4.2217,12.5594,16.9962,1.6914,1.8744,8.5837,3.1526,4.3677,6.2329,,7.8154,3.0001,4.199,288.3215,1.5783,246.8523,4.1607,2.8517,2.091,2.3968,3.1382
2016/3/9,2.6718,-2.4869,-2.9304,-4.7012,-4.7368,-2.9379,4.1696,-2.9167,,0,-3.8724,0.5298,0.4698,-3.7367,-2.6379,-4.9261,0.3567,-4.5416,0,-3.4247,4.034,1.4554,3.1166,2.8844,2.8589,1.5349,7.4652,2.3622,,0.3363,1.5246,2.0094,2.232,1.5165,1.0692,1.4235,3.405,2.5986,,0.7621,2908793353,3722596541,4557576000,11534356935,5584093112,3345643757,3846367388,4024617835,,2908793353,2390980750,3527782703,2005980000,2945526528,7875295680,6058980302,11862444066,15012230214,28409191151,3223513800,-32.0137,37.213,86.1616,-8.134,-115.5922,30.2341,132.9271,95.2609,,-19.4205,53.0872,100.4733,-20.1721,-20.1088,53.3466,46.2021,43.0496,306.0904,66.7734,104.0704,-15.8602,5.5096,3.2354,8.0346,5.1351,2.4677,3.6823,2.485,,-9.6213,2.5808,3.9672,9.7843,4.7321,3.7191,3.1523,3.9678,3.9247,3.4092,4.0772,12.8949,16.5736,1.6419,1.7863,8.1771,3.06,4.5498,6.0511,,7.8224,2.8839,4.2212,289.6761,1.5193,240.3406,3.9558,2.8618,1.996,2.3968,3.0307
2016/3/10,-4.5849,1.1409,-2.4528,0.5017,-1.7956,-1.7462,-3.1208,-1.6094,,-2.3973,-2.5474,0,-4.4088,-1.1091,0.6773,-3.3679,-2.4877,0.1762,0,-3.0733,2.4326,2.1497,2.2118,4.1373,2.2706,1.3563,4.1165,1.7545,,0.2741,1.339,2.3691,1.3612,1.1737,1.3224,1.0763,2.0748,3.0664,,0.8299,2775428602,3765069119,4445786400,11592221602,5483826247,3287221573,3726331500,3959843943,,2775428602,2330073065,3527782703,1917540000,2912858951,7928638200,5854921380,11567342259,15038683483,28409191151,3124446000,-30.5459,37.6376,84.0482,-8.1748,-113.5166,29.7062,128.7788,93.7277,,-18.9648,51.7348,100.4733,-19.2828,-19.8858,53.7079,44.6461,41.9786,306.6297,66.7734,100.8721,-15.133,5.5725,3.156,8.0749,5.0429,2.4246,3.5674,2.4451,,-9.3955,2.5151,3.9672,9.3529,4.6796,3.7443,3.0461,3.869,3.9316,3.4092,3.9519,12.3037,16.7626,1.6016,1.7952,8.0302,3.0065,4.4078,5.9537,,7.6389,2.8104,4.2212,276.9048,1.5025,241.9686,3.8226,2.7906,1.9995,2.3968,2.9376
2016/3/11,0.7792,-0.1991,1.9342,-1.8303,-2.1097,-1.6588,-1.1204,-0.4362,,-2.6316,0.1824,-1.581,2.4458,0.1869,-0.4893,-0.4021,-1.3737,-1.847,0,0.7317,1.9048,1.424,2.5884,2.7894,2.5124,1.7179,2.7684,1.3658,,0.3584,1.132,1.6189,1.5982,1.069,0.7936,0.9506,4.0245,2.1509,,0.6507,2797055318,3757573958,4531778400,11380051157,5368133710,3232694201,3684579886,3942570905,,2797055318,2334322438,3472007482,1964440000,2918303547,7889843640,5831376119,11408441286,14760924158,28409191151,3147307800,-30.7839,37.5626,85.6739,-8.0252,-111.1217,29.2134,127.3359,93.3189,,-18.4065,51.8292,98.8848,-19.7544,-19.923,53.4451,44.4665,41.402,300.9664,66.7734,101.6102,-15.251,5.5614,3.217,7.9271,4.9365,2.3844,3.5274,2.4344,,-9.119,2.5196,3.9045,9.5816,4.6884,3.7259,3.0338,3.8159,3.859,3.4092,3.9808,12.3996,16.7293,1.6326,1.7624,7.8608,2.9567,4.3584,5.9278,,7.414,2.8156,4.1545,283.6774,1.5053,240.7846,3.8072,2.7523,1.9626,2.3968,2.9591
2016/3/14,3.0928,5.3856,4.4908,4.322,4.8851,4.5783,9.9858,4.1621,,1.982,5.0364,4.9531,8.4584,2.9851,2.0283,3.0956,0.7106,3.4946,0,3.7934,2.7093,3.5693,3.282,4.526,3.2298,2.2828,7.3347,2.6365,,0.2195,1.5178,2.4203,3.1094,1.5684,1.6903,1.2199,4.4791,3.1765,,1.4514,2883562184,3959943300,4735292800,11871900826,5630370127,3380697068,4052515980,4106664765,,2883562184,2451888434,3643981079,2130600000,3005417086,8049871200,6011889781,11489513211,15276762905,28409191151,3266697200,-31.736,39.5856,89.5213,-8.3721,-116.5501,30.5509,140.0514,97.2029,,-18.7819,54.4395,103.7827,-21.4253,-20.5177,54.5292,45.843,41.6962,311.484,66.7734,105.4646,-15.7226,5.8609,3.3615,8.2697,5.1776,2.4935,3.8796,2.5357,,-9.3049,2.6465,4.0979,10.3921,4.8283,3.8015,3.1278,3.843,3.9939,3.4092,4.1318,12.7831,17.6303,1.7059,1.8385,8.2448,3.092,4.7936,6.1745,,7.5652,2.9574,4.3602,307.672,1.5502,245.6684,3.925,2.7719,2.0312,2.3968,3.0713
2016/3/15,-1.625,-3.0284,1.6949,0.8123,-0.6849,0.9217,-0.0644,-1.9979,,-1.2367,3.5817,-1.2755,-2.8302,-0.9058,-1.5663,0.1305,-3.8386,-0.8658,0,0.6221,1.8885,2.3972,4.1331,4.7166,3.5959,2.4159,7.4416,1.7671,,0.087,2.4173,1.7873,2.8925,1.1781,0.939,1.0785,2.7969,2.5528,,1.4419,2836704299,3840020727,4815552000,11968341937,5591805948,3411855566,4049906504,4024617835,,2836704299,2539708817,3597501729,2070300000,2978194105,7923788880,6019738201,11048481939,15144496560,28409191151,3287018800,-31.2203,38.3868,91.0386,-8.4401,-115.7518,30.8325,139.9613,95.2609,,-18.5991,56.3894,102.459,-20.8189,-20.3318,53.6751,45.9029,40.0956,308.7872,66.7734,106.1207,-15.4671,5.6834,3.4185,8.3369,5.1422,2.5165,3.8771,2.485,,-9.2143,2.7413,4.0456,10.098,4.7846,3.742,3.1318,3.6955,3.9593,3.4092,4.1575,12.5754,17.0963,1.7348,1.8535,8.1884,3.1205,4.7906,6.0511,,7.4916,3.0633,4.3046,298.9643,1.5362,241.8206,3.9302,2.6655,2.0136,2.3968,3.0904
2016/3/16,3.4307,-2.4723,-3.9286,-2.9009,-2.7586,-2.0548,-3.4794,-1.3948,,3.22,1.0039,-1.4212,-0.9061,-1.2797,-2.9988,-2.9987,-3.1112,-2.8821,0,2.1638,6.923,2.2922,3.4545,4.169,2.4422,1.7189,3.6506,1.4935,,0.3598,3.29,1.5098,1.8624,1.0883,0.9414,1.0594,3.0344,2.2511,,2.3479,2934024522,3745082023,4626369600,11621153936,5437549232,3341748945,3908994808,3968480462,,2934024522,2565205058,3546374443,2051540000,2940081932,7686172200,5839224540,10704736977,14708017620,28409191151,3358144400,-32.2914,37.4378,87.4621,-8.1952,-112.5587,30.1989,135.0915,93.9321,,-19.2238,56.9555,101.0029,-20.6303,-20.0717,52.0655,44.5264,38.8482,299.8877,66.7734,108.417,-15.9978,5.5429,3.2842,8.0951,5.0003,2.4648,3.7422,2.4504,,-9.5239,2.7689,3.9881,10.0065,4.7234,3.6298,3.0379,3.5805,3.8452,3.4092,4.2474,13.0068,16.6737,1.6667,1.7997,7.9625,3.0564,4.6239,5.9667,,7.7433,3.094,4.2435,296.2552,1.5165,234.5689,3.8123,2.5825,1.9556,2.3968,3.1573
2016/3/17,2.457,2.7352,1.3631,2.5726,3.4043,3.38,4.0053,3.3732,,1.2132,4.5831,4.0629,5.2253,2.4074,2.9022,3.0914,3.6656,2.3381,0,1.7398,4.9887,3.0657,5.1446,4.549,3.5065,2.7844,6.8839,2.5004,,0.2002,3.3192,2.5086,2.8441,1.754,0.9557,1.0908,2.6599,2.9129,,1.5026,3006113577,3847515888,4689430400,11920121381,5622657291,3454698501,4065563359,4102346506,,3006113577,2682771054,3690460430,2158740000,3010861682,7909240920,6019738201,11097125094,15051910118,28409191151,3416569000,-33.0848,38.4618,88.6543,-8.4061,-116.3904,31.2196,140.5024,97.1007,,-19.3994,59.5658,105.1065,-21.7083,-20.5549,53.5765,45.9029,40.2722,306.8994,66.7734,110.3032,-16.3908,5.6945,3.329,8.3033,5.1705,2.5481,3.8921,2.533,,-9.6108,2.8958,4.1502,10.5294,4.8371,3.7351,3.1318,3.7118,3.9351,3.4092,4.3213,13.3264,17.1297,1.6894,1.846,8.2335,3.1597,4.8091,6.168,,7.814,3.2358,4.4159,311.7356,1.553,241.3766,3.9302,2.6772,2.0013,2.3968,3.2122
2016/3/18,2.8777,2.4026,4.0954,4.3689,5.7613,4.1714,10.0128,3.8947,,3.0822,3.3263,4.534,3.7244,3.0741,2.2072,3.6506,0.4676,4.4815,0,2.1561,5.4271,3.972,5.2817,7.9268,4.9791,4.1289,8.0192,4.2305,,0.4538,3.9696,3.0161,3.1228,3.1423,1.7176,2.2074,3.6898,5.8511,,1.3478,3092620442,3939956204,4881479200,12440903384,5946596394,3598806556,4472641590,4262122107,,3092620442,2772007895,3857786092,2239140000,3103419817,8083816440,6239493964,11149011126,15726468480,28409191151,3490234800,-34.0369,39.3858,92.285,-8.7733,-123.0961,32.5219,154.5706,100.8825,,-19.9003,61.5471,109.872,-22.5168,-21.1867,54.7591,47.5786,40.4605,320.6533,66.7734,112.6815,-16.8625,5.8313,3.4653,8.6661,5.4684,2.6544,4.2818,2.6317,,-9.859,2.9921,4.3383,10.9215,4.9858,3.8175,3.2462,3.7291,4.1114,3.4092,4.4145,13.7099,17.5413,1.7586,1.9266,8.7079,3.2915,5.2906,6.4082,,8.0157,3.3435,4.6161,323.3458,1.6008,246.7043,4.0736,2.6897,2.091,2.3968,3.2815
